wavelength,Back_ThrCyam,Belly_ThrCyam,Breast_ThrCyam,Crissum_ThrCyam,Crown_ThrCyam,DorTail_ThrCyam,Patch10_ThrCyam,Patch11_ThrCyam,Rump_ThrCyam,Throat_ThrCyam,WingTip_ThrCyam
434.35,5.68713333333,20.1140666666,16.5348666667,6.93653333333,32.4965333333,8.01087771702,5.99453333333,4.77256666666,5.92681333333,15.4656,7.72813333333
434.71,5.68526666667,20.0952666667,16.5176,6.92826666667,32.3403666667,7.99635655046,5.99013333333,4.7608,5.93310666667,15.4581333333,7.7143
435.07,5.71206666667,20.1315333333,16.5246666667,6.9538,32.2351333334,7.99827237413,5.99166666667,4.77333333333,5.94861333333,15.4738666667,7.71833333333
435.42,5.7006,20.1504666667,16.5207333333,6.9472,32.1063,7.99238542948,5.96926666667,4.77686666667,5.93381333333,15.4456666666,7.70603333333
435.78,5.7188,20.2029333333,16.5653333333,6.96146666667,32.013,8.02639252677,5.9826,4.7914,5.95569333333,15.4752666667,7.73903333333
436.13,5.71686666667,20.2251333333,16.571,6.96873333333,31.8843333333,8.03230816814,5.98326666667,4.7991,5.96936,15.4781333333,7.72453333333
436.49,5.68273333333,20.2183333333,16.5519333333,6.93826666667,31.7455666667,7.99557989291,5.94706666667,4.7641,5.94002666667,15.4603333333,7.6852
436.84,5.65833333333,20.2062666667,16.5548666667,6.90786666667,31.5650333334,7.98892264753,5.9252,4.74806666667,5.90209333333,15.4428666667,7.66403333333
437.20,5.6548,20.2366666667,16.574,6.91173333333,31.4224,8.00641615403,5.9318,4.74673333333,5.90397333333,15.4661333333,7.6755
437.56,5.65786666666,20.2834666666,16.6263333333,6.9116,31.3108333333,8.01780341763,5.9422,4.74626666667,5.91265333333,15.4932,7.6799
437.91,5.6772,20.3198666667,16.6682666667,6.9346,31.2064333333,8.0379564935,5.9616,4.76786666667,5.935,15.5142,7.70086666667
438.27,5.70186666666,20.3452,16.7049333333,6.96486666667,31.1149666667,8.05447418546,5.987,4.7856,5.96508,15.5449333334,7.72453333333
438.62,5.7034,20.3968,16.7601333333,6.97266666667,31.0604333333,8.0711173502,5.985,4.79173333333,5.95624,15.5652666667,7.736
438.98,5.6864,20.3867333333,16.7627333334,6.9602,30.9519666667,8.06806163135,5.9814,4.78246666667,5.94430666667,15.5682,7.73696666667
439.33,5.69586666667,20.3608666667,16.7686666667,6.94673333333,30.8370333333,8.05940535429,5.98473333333,4.76653333333,5.94417333333,15.5759333333,7.74203333333
439.69,5.7028,20.3810666667,16.7757333333,6.9632,30.7613,8.06309716336,5.995,4.78333333333,5.95916,15.5991333333,7.74563333333
440.04,5.70233333333,20.3866666666,16.7983333333,6.9412,30.6733,8.05858440419,5.99213333333,4.77293333333,5.95797333333,15.6165333333,7.7387
440.40,5.73613333333,20.4352666667,16.8567333333,6.98186666667,30.6034333333,8.10201866029,6.02886666667,4.82616666667,6.00977333333,15.6462,7.7847
440.75,5.7566,20.4751333333,16.8837333334,7.00326666667,30.5268,8.1131819207,6.04806666667,4.84586666667,6.04037333333,15.681,7.81523333333
441.11,5.75913333333,20.4627333333,16.9092,7.01133333333,30.4481666667,8.10294691273,6.04646666667,4.85486666667,6.04206666667,15.6884,7.8305
441.47,5.78153333334,20.4650666667,16.923,7.0276,30.3571333333,8.11548083847,6.06553333333,4.8777,6.05768,15.6944666667,7.85503333333
441.82,5.7908,20.4831333333,16.9379333334,7.02133333333,30.2668,8.12692464115,6.0748,4.88316666667,6.0584,15.7126666666,7.86883333333
442.18,5.75986666667,20.4941333333,16.9323333333,6.97986666667,30.1370333333,8.09999029391,6.03633333333,4.8588,6.01874666667,15.6995333333,7.84683333333
442.53,5.79166666667,20.5085333333,16.9439333333,6.99333333333,30.0272666667,8.11020052404,6.06306666667,4.89526666667,6.04944,15.7241333333,7.87666666667
442.89,5.80246666667,20.5429333333,16.9627333333,6.99773333334,29.9364333333,8.12805052404,6.06893333333,4.91903333333,6.05990666667,15.7525333333,7.8925
443.24,5.78726666667,20.5817333333,16.9820666667,6.98493333333,29.8149,8.1425458077,6.06466666667,4.93353333333,6.0574,15.7632666667,7.8888
443.60,5.77226666667,20.5916666667,16.974,6.95733333333,29.6803333333,8.12420708589,6.034,4.91216666667,6.02802666667,15.7555333333,7.8859
443.95,5.75413333333,20.6022,16.9579333333,6.92666666667,29.5607666667,8.11381573251,6.00993333333,4.90393333333,5.99954666667,15.743,7.88126666667
444.31,5.72666666667,20.5956666667,16.9304666667,6.87233333333,29.4399333333,8.09301380724,5.9778,4.88046666667,5.95261333333,15.7408,7.8629
444.66,5.73733333333,20.6277333334,16.9489333333,6.85933333333,29.3713333333,8.10738293461,5.98646666667,4.88046666667,5.95578666667,15.7527333333,7.86746666667
445.02,5.7352,20.6682,16.9532,6.8272,29.2814333333,8.1145515949,5.9816,4.88283333333,5.95582666667,15.7717333333,7.86446666667
445.37,5.69853333333,20.6757333333,16.9451333333,6.78506666667,29.1832666667,8.09201144908,5.93813333333,4.87283333333,5.93070666667,15.7674666667,7.84756666667
445.72,5.65726666667,20.6432,16.9156,6.74013333333,29.0409,8.04817814992,5.89213333333,4.84296666667,5.89108,15.7260666667,7.7991
446.08,5.6698,20.6725333333,16.928,6.73493333333,28.9737,8.05879065846,5.9052,4.8677,5.89838666667,15.7417333333,7.8089
446.43,5.65193333333,20.6880666667,16.9290666667,6.69746666667,28.8964333333,8.04593992937,5.8916,4.8551,5.88868,15.7374,7.7958
446.79,5.65406666667,20.7023333333,16.9418666667,6.67346666667,28.804,8.04629054454,5.8894,4.86516666667,5.89302666667,15.7324,7.8054
447.14,5.6474,20.7175333333,16.9468666667,6.6522,28.7244333333,8.03460070631,5.8746,4.86283333333,5.89093333333,15.7413333333,7.8027
447.50,5.65746666667,20.7155333333,16.9660666667,6.632,28.6289,8.03939283436,5.8702,4.87916666667,5.89348,15.7358,7.8025
447.85,5.6646,20.7304,16.9938666667,6.62826666667,28.5284,8.04043989519,5.8838,4.9047,5.90754666667,15.7456,7.81516666667
448.21,5.6664,20.7268,17.0018666667,6.61426666667,28.4142,8.04085095694,5.8788,4.92083333333,5.90844,15.744,7.80896666667
448.56,5.6636,20.7271333333,17.0089333333,6.58846666667,28.2977666667,8.03733740032,5.8652,4.94006666667,5.89249333333,15.7532,7.80303333333
448.92,5.6584,20.7258666667,17.0024,6.5488,28.1815333333,8.01849401913,5.85386666667,4.93836666667,5.87090666667,15.7216,7.79
449.27,5.69213333333,20.7763333334,17.0480666667,6.55486666667,28.1228333333,8.04741412622,5.87466666667,4.9604,5.89365333333,15.7620666667,7.8136
449.62,5.70673333333,20.8047333333,17.0645333333,6.5486,28.0273333333,8.06074287993,5.88,4.9814,5.90633333333,15.7918,7.84113333333
449.98,5.6888,20.7922,17.0599333333,6.52113333333,27.8818333333,8.05383910913,5.85246666667,4.9557,5.88405333333,15.7799333333,7.834
450.33,5.70913333333,20.815,17.1020666667,6.5212,27.7875333333,8.07489269765,5.848,4.97113333333,5.89362666667,15.8134,7.8521
450.69,5.70566666667,20.8285333333,17.12,6.49413333333,27.6929666667,8.07193531556,5.82593333334,4.97206666667,5.88186666667,15.8264666667,7.83356666667
451.04,5.70946666666,20.8042666667,17.1237333333,6.4856,27.5691,8.0626502962,5.8236,4.96116666667,5.85692,15.7987333333,7.8215
451.40,5.6854,20.823,17.1028666667,6.4514,27.443,8.04934182046,5.81846666667,4.93503333333,5.83990666667,15.7859333333,7.80696666667
451.75,5.69593333333,20.8564,17.1064666666,6.45413333333,27.3447666667,8.06772231716,5.81026666667,4.9381,5.84728,15.7869333333,7.8268
452.10,5.71146666667,20.8968666667,17.1336,6.46826666667,27.2751666667,8.0873735475,5.83013333333,4.9394,5.87077333333,15.8175333333,7.85553333333
452.46,5.7138,20.9261333333,17.1343333333,6.47473333333,27.2092333333,8.09659134199,5.83173333333,4.93813333333,5.88721333333,15.8271333333,7.85706666667
452.81,5.736,20.9658666667,17.1538,6.52193333333,27.1394333333,8.13346328321,5.84566666667,4.9559,5.91402666667,15.885,7.8832
453.17,5.7492,20.9743333333,17.1592,6.52053333333,27.0251333333,8.13456711096,5.8628,4.9762,5.91586666667,15.8806666667,7.88943333333
453.52,5.81486666667,21.0665333334,17.2324,6.5748,26.9955666667,8.20492951697,5.92326666667,5.02656666667,5.96838666666,15.9302666667,7.92996666667
453.87,5.8572,21.1086666667,17.2465333333,6.60333333333,26.9484666667,8.22373493963,5.96306666667,5.07963333333,6.01190666667,15.9574,7.97523333333
454.23,5.85606666667,21.1218,17.2452666667,6.63166666667,26.8539,8.22595527455,5.97793333334,5.08756666667,6.02098666667,15.9569333333,7.98103333333
454.58,5.85346666667,21.1344,17.2406666667,6.65406666667,26.7721,8.22660519481,5.99013333333,5.08766666667,6.02844,15.9633333333,7.9937
454.93,5.87746666667,21.1758,17.2588,6.66853333333,26.7061,8.25394421281,6.0158,5.1216,6.06893333333,16.0082,8.0422
455.29,5.8892,21.2116666667,17.3044,6.70006666667,26.6438666667,8.26857310322,6.0316,5.1513,6.08872,16.0514,8.05803333333
455.64,5.8728,21.2230666667,17.3068666667,6.69473333333,26.5594,8.25717776258,6.04326666667,5.15063333333,6.08968,16.0718666667,8.0458
456.00,5.85733333333,21.2135333333,17.2784,6.68286666667,26.4488666667,8.23376532239,6.0294,5.1363,6.07745333333,16.045,8.02173333333
456.35,5.83866666667,21.2077333333,17.266,6.6744,26.3248666667,8.21307009569,6.0126,5.117,6.05432,16.0390666667,8.02853333333
456.70,5.8092,21.1794,17.2524666667,6.63746666667,26.2054333333,8.18580849853,5.9874,5.08126666667,6.02841333333,16.0049333333,7.98866666667
457.06,5.78473333333,21.1756666667,17.22,6.6308,26.1054,8.18101297562,5.97106666666,5.0419,6.02173333333,15.9992,7.97856666667
457.41,5.72486666667,21.1168,17.1345333333,6.58793333333,25.9677333333,8.1166845295,5.91546666667,4.98516666667,5.96761333333,15.9566,7.939
457.76,5.68486666667,21.0754666667,17.1112,6.57586666667,25.8277333333,8.08946864889,5.87973333333,4.93373333333,5.94162666667,15.9154,7.8971
458.12,5.69313333333,21.088,17.1264666667,6.5876,25.7624,8.10570165186,5.89913333333,4.93893333333,5.94812,15.9375333333,7.90256666667
458.47,5.70733333333,21.1039333333,17.1241333333,6.61973333333,25.677,8.11583791296,5.92166666667,4.93996666667,5.95926666666,15.9377333333,7.9017
458.82,5.70226666666,21.1042,17.1101333333,6.6426,25.5987666667,8.11251607427,5.92226666667,4.9336,5.95168,15.9341333333,7.8978
459.18,5.7292,21.1168666667,17.1238,6.6822,25.5495333333,8.13629415585,5.95126666667,4.9433,5.96952,15.9449333333,7.9271
459.53,5.74993333333,21.1230666667,17.1216,6.70706666667,25.4934,8.148589599,5.95973333333,4.94913333333,5.98029333333,15.9472,7.9383
459.88,5.77786666667,21.1440666667,17.1396,6.7438,25.4405666667,8.16936574391,5.98566666667,4.97626666667,6.00224,15.9679333333,7.9487
460.24,5.82766666667,21.1638666667,17.1618,6.7854,25.3929666667,8.20219399635,6.02266666667,5.00293333333,6.03697333334,15.9786666667,7.96553333333
460.59,5.86153333333,21.1974666667,17.1781333333,6.84366666667,25.3560333333,8.22905446571,6.06613333334,5.04543333333,6.07477333333,16.011,8.00276666667
460.94,5.89093333333,21.2083333334,17.1993333334,6.89333333333,25.2921,8.25055488722,6.10946666666,5.0833,6.09925333333,16.0164,8.0229
461.29,5.92766666667,21.2389333333,17.2438666667,6.9514,25.2431,8.29070516063,6.15373333333,5.1201,6.13602666667,16.0472,8.0587
461.65,5.98006666667,21.3046666667,17.2822,7.02253333333,25.2178333333,8.33315136706,6.21066666667,5.16796666667,6.17736,16.0988,8.09983333333
462.00,5.978,21.3083333333,17.2696666667,7.0512,25.1126,8.31674740259,6.20746666667,5.1598,6.17736,16.0652,8.09196666667
462.35,5.98466666667,21.3152,17.2664,7.05866666667,25.0271666667,8.3077317954,6.2016,5.14936666667,6.16932,16.0478666667,8.09676666667
462.71,6.02166666667,21.3546666667,17.287,7.1104,24.9492666666,8.33463640921,6.23033333333,5.17466666667,6.20936,16.0619333333,8.1196
463.06,6.03533333333,21.3706666667,17.2898666667,7.14993333333,24.8647333333,8.35509564821,6.25206666667,5.19856666667,6.23925333333,16.0655333333,8.1135
463.41,6.04786666667,21.3848666667,17.2968666666,7.1934,24.7825333333,8.36585179995,6.2748,5.2022,6.24998666667,16.0838,8.1139
463.76,6.07326666667,21.4201333333,17.3230666667,7.22746666667,24.7275333333,8.39504457735,6.2994,5.19353333333,6.26252,16.1036666667,8.12756666667
464.12,6.06613333333,21.4258666667,17.3227333333,7.2706,24.6449,8.38319275461,6.3272,5.1988,6.27786666667,16.1152,8.14753333333
464.47,6.09633333333,21.4556,17.3455333333,7.3196,24.5710666667,8.40691237183,6.36773333333,5.21473333333,6.31070666667,16.1168,8.16966666667
464.82,6.10706666667,21.4813333333,17.3423333334,7.35753333333,24.5113,8.39493274095,6.3712,5.19893333334,6.32786666667,16.1328666667,8.16306666667
465.17,6.14006666667,21.4958,17.3436,7.41506666667,24.4413666667,8.41363917749,6.42086666667,5.20996666667,6.3578,16.135,8.18313333333
465.53,6.15373333333,21.5148666667,17.3393333333,7.44853333333,24.3709666667,8.41890401002,6.4322,5.20143333333,6.37546666667,16.1410666667,8.18583333333
465.88,6.17386666667,21.5358666667,17.3366666667,7.4812,24.2996333333,8.44117345637,6.4624,5.19333333333,6.39216,16.1533333333,8.19896666667
466.23,6.2076,21.5568,17.3615333333,7.54386666667,24.2421666667,8.47540927318,6.5244,5.21986666667,6.4434,16.1946666667,8.2352
466.58,6.2144,21.5731333333,17.3641333333,7.59106666667,24.1851,8.47746307815,6.5622,5.22176666667,6.47521333333,16.1918666667,8.23603333333
466.94,6.20766666667,21.5330666667,17.3015333333,7.59433333333,24.0510666667,8.44398650034,6.54013333333,5.1853,6.45156,16.1474,8.21463333333
467.29,6.2172,21.5228,17.2833333333,7.62386666666,23.9614666667,8.43823235361,6.56213333333,5.18463333333,6.46252,16.1188666667,8.21953333333
467.64,6.21813333333,21.5336666667,17.2635333333,7.66833333333,23.8982666667,8.44447277285,6.57913333333,5.19583333333,6.48821333334,16.1315333333,8.24453333333
467.99,6.23746666667,21.5625333333,17.2717333333,7.71219999999,23.834,8.46984559126,6.5928,5.20813333333,6.51624,16.1406666667,8.25043333333
468.35,6.2372,21.5477333333,17.2308,7.72553333333,23.7430666667,8.4601125883,6.58086666667,5.1835,6.5156,16.1251333333,8.23813333333
468.70,6.25826666667,21.5634,17.2322666667,7.77006666666,23.6837,8.48647030075,6.6108,5.21073333333,6.53961333333,16.1324,8.25543333333
469.05,6.2424,21.5866,17.2397333333,7.79073333333,23.6277666667,8.48099529505,6.60626666667,5.2046,6.55425333333,16.1279333333,8.24523333333
469.40,6.25333333333,21.5938,17.2366,7.82973333333,23.5421333333,8.49016110731,6.62933333333,5.21553333333,6.56656,16.1243333333,8.24666666667
469.75,6.29246666667,21.6122,17.2662,7.89006666667,23.4793,8.51515897699,6.6648,5.2469,6.60404,16.1594,8.28183333333
470.11,6.3036,21.6469333333,17.2924666667,7.95633333334,23.4339333333,8.53464890635,6.67086666667,5.26156666667,6.62248,16.1834666667,8.2987
470.46,6.3502,21.6597333334,17.3108666667,8.00786666667,23.3566666667,8.55892734108,6.69773333333,5.29186666667,6.63505333333,16.2132666667,8.32423333333
470.81,6.38693333334,21.722,17.3497333333,8.06966666666,23.3148,8.59383998633,6.7524,5.3376,6.68364,16.254,8.38303333333
471.16,6.41893333333,21.7724,17.3796666667,8.1124,23.2573,8.63151959445,6.77993333333,5.38066666667,6.72402666667,16.2968666667,8.41296666667
471.51,6.45246666667,21.7846,17.415,8.15599999999,23.2059333333,8.64439841649,6.8006,5.39993333333,6.73638666667,16.2986666667,8.4422
471.87,6.45433333333,21.7912666667,17.4234666667,8.18160000001,23.1514333333,8.64406339713,6.81086666666,5.40636666667,6.74092,16.2915333333,8.4326
472.22,6.45386666667,21.8082,17.4492666667,8.1932,23.1029,8.64645495557,6.82773333333,5.42443333333,6.75448,16.3211333334,8.45033333333
472.57,6.47813333333,21.8534666667,17.4683333333,8.21833333334,23.054,8.67259861017,6.844,5.43653333333,6.77028,16.3368666667,8.4808
472.92,6.50913333333,21.8618,17.4663333333,8.23019999999,23.0002,8.68405975165,6.8536,5.45186666667,6.77532,16.3486,8.49063333333
473.27,6.55646666666,21.8942,17.4960666667,8.26306666667,22.9975333333,8.72553822055,6.88073333333,5.49643333333,6.80430666667,16.3928666667,8.5334
473.62,6.54026666666,21.9122666667,17.4844666667,8.24239999999,22.9568,8.70995144679,6.85973333333,5.4919,6.79906666667,16.3833333333,8.52673333333
473.98,6.5378,21.8940666667,17.454,8.22159999999,22.8577333333,8.71325271132,6.86126666667,5.49586666667,6.80709333334,16.3656,8.51563333333
474.33,6.50113333333,21.9076,17.4552,8.1818,22.8109,8.70462582593,6.85033333333,5.4788,6.79997333333,16.3374,8.51126666667
474.68,6.48953333333,21.9037333333,17.4496666666,8.1664,22.7665666667,8.70749085213,6.84246666667,5.4709,6.79388,16.3620666667,8.49423333333
475.03,6.455,21.8684666667,17.4195333333,8.12446666667,22.6788,8.68420478469,6.81213333333,5.4328,6.74924,16.3262666667,8.46253333333
475.38,6.44513333333,21.8784666667,17.4163333333,8.0966,22.6086333333,8.67897748918,6.7962,5.4248,6.74382666667,16.3328,8.4484
475.73,6.4468,21.9118666667,17.4055333333,8.05726666666,22.5571666667,8.71088532695,6.79766666667,5.44393333333,6.75037333333,16.3602666667,8.4812
476.08,6.4298,21.9092,17.3742666667,8.02533333334,22.4928,8.70718473456,6.7686,5.42763333333,6.71277333333,16.3375333333,8.47653333333
476.44,6.3654,21.8346666667,17.322,7.93019999999,22.3626333333,8.6320726931,6.70006666667,5.37206666667,6.659,16.2903333333,8.40823333333
476.79,6.3356,21.8367333333,17.3083333333,7.89980000001,22.3026333334,8.60811302118,6.67366666667,5.35626666667,6.63582666667,16.2827333333,8.40353333333
477.14,6.2988,21.8388,17.3144666667,7.8578,22.2221,8.58987909546,6.66346666667,5.33026666666,6.62292,16.2662666667,8.39896666667
477.49,6.30233333333,21.8228666667,17.2864666667,7.85393333333,22.1505333333,8.60362710185,6.66193333333,5.3569,6.61846666667,16.2642666667,8.4202
477.84,6.27266666667,21.8144666667,17.2564,7.79440000001,22.0679,8.58339121667,6.61693333333,5.349,6.58461333333,16.2372666667,8.395
478.19,6.26686666667,21.8174666667,17.2492,7.76753333334,22.0034666667,8.5803221121,6.60526666667,5.35973333333,6.57029333333,16.2406666666,8.3984
478.54,6.2812,21.8288,17.2578,7.76460000001,21.9615666667,8.59088888129,6.59753333333,5.37483333333,6.57868,16.2319333333,8.42803333333
478.89,6.3084,21.8509333333,17.2784,7.78266666667,21.9364666667,8.61885467078,6.61386666667,5.41503333333,6.61985333333,16.2507333333,8.4802
479.24,6.23933333333,21.7894666667,17.1988,7.69226666666,21.8156666667,8.54911886534,6.55953333333,5.36416666667,6.5612,16.1762666667,8.43126666667
479.60,6.16413333333,21.7063333333,17.1355333333,7.59980000001,21.6918666667,8.46595430622,6.4918,5.29173333333,6.49572,16.0958,8.3576
479.95,6.14346666667,21.6826,17.1208,7.54519999999,21.6171,8.42603839143,6.44833333333,5.27323333333,6.46014666666,16.0763333333,8.33703333333
480.30,6.14093333333,21.6922666667,17.1188,7.5386,21.5803666667,8.46044420141,6.4464,5.28886666667,6.46074666667,16.0692666667,8.353
480.65,6.1554,21.6885333333,17.1064666667,7.5122,21.5277333333,8.48762392345,6.4474,5.3084,6.47754666667,16.0646666667,8.3614
481.00,6.132,21.6663333333,17.06,7.4404,21.4538,8.47102212349,6.40606666667,5.29606666667,6.43577333334,16.0448666667,8.32946666667
481.35,6.10726666667,21.6681333333,17.0366666667,7.37253333333,21.4069666667,8.44935550239,6.37453333333,5.26196666667,6.40045333333,16.0382,8.29693333333
481.70,6.10066666667,21.6872,17.0459333333,7.3442,21.3831,8.44395381636,6.365,5.25756666667,6.38309333333,16.0479333333,8.3037
482.05,6.08806666667,21.7066666667,17.0502666667,7.30453333333,21.3528666667,8.43279095467,6.3484,5.24506666667,6.3538,16.0594666667,8.2962
482.40,6.0564,21.7009333333,17.0217333333,7.24313333333,21.3100333333,8.39815153793,6.31453333333,5.21856666667,6.31429333334,16.0375333333,8.26226666667
