wavelength,Back_PyrRuff,Belly_PyrRuff,Breast_PyrRuff,Crissum_PyrRuff,Crown_PyrRuff,DorTail_PyrRuff,Patch10_PyrRuff,Rump_PyrRuff,Throat_PyrRuff,WingTip_PyrRuff
756.62,12.8037333333,27.5974,22.4075333333,22.2561333333,16.5434666667,17.4446,23.4534666667,12.5636666667,33.1984666667,19.9968
756.93,12.8245333333,27.3461333333,22.5276,22.0877333333,16.6223333333,17.3083333333,23.6762,12.6472,33.3202666667,19.9736666667
757.24,12.5526,27.3064666667,22.5065333333,22.0604666667,16.6732666667,17.0012666667,23.6188666667,12.4441333333,33.2054,19.7998
757.56,11.9685333333,27.0209333333,22.2934,21.6011333333,16.4173333333,16.6109333333,22.9954,11.9095333333,32.9626666667,19.1372
757.87,11.8998,26.9526666667,22.4378666667,21.6221333333,16.5285333333,16.7234,23.0748,12.1956,32.9400666667,19.2296
758.18,12.2998,27.1382666667,22.7422666667,21.7247333333,16.838,16.7346,23.2558666667,12.5063333333,33.2235333333,19.3896666667
758.50,12.0435333333,27.1403333334,22.6596666667,21.7026,16.9499333333,16.5883333333,23.322,12.6292666667,33.1252666667,19.1230666667
758.81,11.8661333333,26.8804666667,22.622,21.5343333333,16.8836,16.3731333333,23.3142,12.488,33.2025333333,18.8612666667
759.13,12.0536,27.0049333333,22.7253333333,21.5254666667,16.7928666667,16.4832666667,23.019,12.663,33.343,18.9564666667
759.44,12.5386,27.5024,23.0832,21.6144666667,17.1668666667,16.6445333333,23.2480666667,12.9091333333,33.5073333333,19.5536666667
759.75,12.4436666667,27.6486,23.1204666667,21.4679333333,17.3657333333,16.6570666667,23.3333333333,12.844,33.6161333333,19.4756666667
760.07,11.7245333333,27.0673333333,22.2794666667,20.8011333334,16.6046,16.1278,22.4320666667,12.106,33.0504,18.811
760.38,11.7244666667,27.1797333334,21.9824666667,20.8646666667,16.4814666667,16.0095333333,22.3594666667,11.8923333333,32.8425333333,18.7901333333
760.69,11.9491333333,27.3384,21.9521333333,20.9761333333,16.6981333333,16.2334666667,22.5549333333,12.2662,33.1262,19.0615333333
761.01,12.0806,27.547,22.2314666667,21.105,16.9406666667,16.5282,22.4715333333,12.5547333333,33.2102,19.4552666667
761.32,11.6364,27.4818,21.8667333333,20.7120666667,16.5394,16.1454666667,22.0696666667,11.9605333333,32.994,19.0212666667
761.63,11.7978,27.9062666667,22.0748,21.0606666667,16.721,16.4161333333,22.2973333333,12.211,33.1192666667,19.2645333333
761.94,12.3332666667,28.5014666667,22.7265333333,21.4215333333,17.0170666667,16.8262,22.5612666667,12.6666666667,33.735,19.6637333333
762.26,12.6870666667,28.8742666667,22.8404666667,21.4636666667,17.2763333333,17.0889333333,22.6802666666,12.9477333333,33.7705333333,19.9021333333
762.57,12.4566666667,28.6288,22.6614,21.2733333333,17.0697333333,16.8116,22.6145333333,12.8428666667,33.5838666667,19.8252
762.88,11.4636,27.8792,22.0125333333,20.5705333333,16.4463333333,16.1788,21.8187333333,12.0902,32.9844,18.9046666667
763.20,11.7789333333,28.0798,22.318,20.8826,16.7968,16.5190666667,22.1073333333,12.4779333333,33.3158666667,19.3256
763.51,12.4574,28.7389333333,22.9480666667,21.3430666667,17.3969333333,17.2109333333,22.9015333333,13.0298666667,33.9645333333,19.9706
763.82,12.5802666667,28.8265333333,23.2044666667,21.3702,17.4829333333,17.4319333333,23.0223333333,13.3503333333,34.3002666667,20.1944
764.14,12.7214,29.153,23.3908,21.4967333333,17.56,17.582,23.1225333333,13.482,34.3106,20.3266666667
764.45,12.4067333333,28.7150666667,22.906,21.028,17.1213333333,17.1213333333,22.9206,13.0638666667,33.9412666667,19.8740666667
764.76,12.3961333333,28.6246,22.7914,20.9524,17.0212666666,17.0010666667,22.738,13.1078666667,33.9312,19.8327333333
765.07,12.5807333333,28.7542666667,23.1443333334,21.1251333333,17.3274666667,17.4139333333,23.0002666667,13.2966666667,34.2223333333,19.9109333333
765.39,12.2652,28.3842,22.7557333333,20.7582,17.0402666667,17.2823333334,22.8100666667,13.0098,33.8742,19.8830666667
765.70,12.5116,28.7184666667,23.0602666667,20.9512,17.3621333333,17.8334666667,23.0057333333,13.2758666667,34.2127333333,20.0919333333
766.01,12.6334666667,28.9942666667,23.1676666667,21.0101333333,17.6690666667,18.2442666667,23.1918,13.3150666667,34.4257333334,20.2404666667
766.32,13.4039333333,29.6008666667,23.7421333333,21.6067333333,18.2235333333,19.0188666667,23.9570666667,13.9234,35.1065333333,20.975
766.64,13.6576,29.8819333333,23.9412666667,21.6244,18.2202,19.2907333333,24.0324666667,14.1910666667,35.3191333333,21.1213333333
766.95,14.0356666667,29.8322666667,24.2488666667,22.0963333333,18.6688,19.5877333333,24.1928666667,14.6226666667,35.1992,21.3940666667
767.26,14.6016666667,30.3362,24.66,22.7522,19.3712,20.2157333333,24.5942666667,14.9012666666,35.5336666667,21.9481333333
767.57,14.6074,30.201,24.9564,22.6772,19.5714,20.3602,24.5734666667,14.9033333333,35.7679333333,22.1463333333
767.88,15.3858666667,31.194,25.9995333333,23.6036666667,20.5368,21.4288666667,25.4272666667,16.0843333333,36.8068666667,23.1656666667
768.20,16.3375333333,31.7624666667,26.9291333333,24.1751333333,21.3892,22.3984666667,26.4284,16.8221333334,37.3996666667,24.0540666667
768.51,16.2005333333,31.7878666667,26.7951333333,24.0106666667,21.2802,22.3907333333,26.4222,16.8966,37.3152,24.4830666667
768.82,15.8498,31.4640666667,26.5252666667,23.6484666667,20.8017333333,22.0193333333,25.9806,16.6216,36.7116666667,23.9357333333
769.13,15.3562666667,31.0422,26.1168666667,23.2937333333,20.4792666667,21.7018666667,25.3431333333,16.5698,36.4864666667,23.7862666667
769.44,15.096,30.6023333333,25.984,22.9762666667,20.1426666667,21.1068,24.6273333333,16.4882,36.0866666667,23.6010666667
769.76,14.7546666667,30.541,26.0155333333,22.4712,19.679,20.7887333333,24.1724,16.1760666666,35.9147333333,23.6175333333
770.07,13.9411333333,29.8846,25.8139333333,21.8468666667,19.0672,20.3674,23.5194,15.4676,35.3215333333,23.2791333334
770.38,12.5206,29.1970666667,24.7396666667,20.4816,17.8004666667,19.1825333334,22.2140666667,14.3454666666,34.6033333333,22.1167333333
770.69,12.1172,29.0941333333,24.584,19.4632,17.42,19.0104,21.7086,14.4706666667,34.2885333333,21.8266666667
771.00,11.6264666667,28.5342,24.277,19.2318666667,16.9778,18.6846,21.3655333333,14.1515333333,33.8755333333,21.4959333333
771.32,12.249,28.588,24.3167333333,19.3847333333,17.2969333333,19.0720666667,21.5833333333,14.5336,34.1704,22.0624
771.63,12.4968,29.0334,24.6212,20.051,17.6791333333,19.4848666667,21.673,15.2206,34.5779333333,22.4077333333
771.94,12.1548,28.3384666667,24.1848666666,19.4339333333,17.2428666667,19.0966,21.1993333333,15.0,34.1641333333,21.9885333333
772.25,13.0592,28.8379333333,24.9327333333,20.0263333333,17.971,19.8682666667,21.7285333334,15.6100666667,35.3042666667,23.0568
772.56,13.7642666667,29.2948666667,25.8739333333,20.5268666667,18.3772666667,20.2447333334,22.5379333333,15.8553333333,35.7860666667,23.5541333333
772.87,14.4282666667,29.5598666667,26.699,21.1380666667,18.9802666667,21.2882,23.2258666667,16.7257333333,36.4035333333,24.2888
773.18,14.8328,29.6492666667,26.7206666667,21.6830666667,19.6762666667,21.1381333333,23.8511333333,17.233,36.7422666667,24.4876666667
773.50,15.5286666667,29.9274,26.8066,21.9370666667,19.9407333333,21.5550666667,24.24,17.7185333333,36.7609333333,24.7994
773.81,16.2776666666,30.2754,27.7794,22.6202,20.7563333333,22.4528,25.1378,18.5952666667,37.5958666667,25.8671333333
774.12,16.3419333333,29.8499333333,27.7041333333,22.9648,20.7754,22.184,25.3616,18.5642,37.7504666667,25.8586666667
774.43,16.7214666667,30.0218,27.8837333334,22.8618,21.0089333333,22.1437333333,25.3946666667,18.9473333334,37.9714666666,25.8882
774.74,16.5164,30.2283333334,28.2304,22.7602,20.7402,22.3149333333,25.3868666667,18.9036,37.9132,25.6872
775.05,15.5706666666,29.6328666667,27.623,21.5429333333,19.9658,21.52,24.7993333333,17.9449333333,37.5919333333,25.2432666666
775.36,16.7445333334,30.9494666667,28.9062666667,22.6954666667,21.0216666667,22.6147333333,25.8296,18.7474666666,38.8397333333,26.5456
775.67,17.2870666667,31.7101333333,29.8551333333,23.4434,21.9652,23.2754,26.574,19.5246,39.6927333333,26.9970666666
775.98,16.6991333333,30.9738,29.0262,22.5713333333,21.2416666667,22.4595333333,25.8075333333,18.9820666667,39.0704,26.4901333333
776.30,15.6040666667,30.6618666667,28.2576,21.6272666667,20.2854666667,21.2326,25.161,17.8506666667,38.4760666667,25.8468666667
776.61,16.0991333334,30.5978,28.6894666667,21.2924666667,19.9275333333,21.5096,24.704,17.9529333333,38.4600666667,26.0084
776.92,16.6818666667,30.7608,29.3004,22.2242,20.4278,22.0593333333,25.3345333333,18.7840666667,39.7800666667,26.6298666666
777.23,17.3700666667,31.6391333333,29.8778,22.8684666666,21.4801333333,22.9296666667,25.7676,19.5351333333,40.2998,26.9725333333
777.54,16.5242666667,31.8278,29.6964,22.1684,21.1215333333,22.7137333333,25.0868,18.9404666667,40.1672,26.425
777.85,16.773,31.9361333333,29.9874,22.4374,21.0527333333,23.5024666667,25.5388,18.9599333333,40.6640666667,26.5663333333
778.16,17.1187333333,32.161,30.078,22.5630666667,21.3096666667,23.1617333333,25.6441333334,18.9398666667,40.8544666667,26.7665333333
778.47,18.9185333334,32.9727333333,30.8341333333,23.8986,22.4136666667,24.3934666667,26.3732666667,20.2138666667,41.4728,27.4794
778.78,19.2166666667,32.8961333333,30.8622,24.147,22.2464666667,24.1590666667,26.1322,20.771,41.4146,27.1098666667
779.09,19.1196666667,32.6837333333,30.3886666667,23.7703333333,22.0218666667,24.2318666667,26.0838,20.9472,40.7770666667,26.8487333333
779.40,19.6670666667,33.2123333334,31.0626,24.3657333333,22.4886666667,24.9894,27.0905333333,21.3806666667,41.1564666667,27.5264666667
779.71,20.7894666667,33.6481333333,31.0953333333,25.0341333333,23.2709333333,25.7168666667,27.5690666667,22.0717333333,41.4008666667,27.9134
780.02,22.1105333333,34.803,32.04,26.4903333333,25.0793333333,27.8836,28.8889333333,23.5332666667,42.6161333333,29.2945333333
780.33,22.0576666667,35.1352666667,31.912,26.4167333333,25.0014666667,27.7669333333,28.4388,23.1400666667,42.3074666667,29.1645333333
780.64,21.9003333333,34.5882666667,31.7043333334,26.5521333333,24.7482,27.6078666667,28.6456666667,22.7993333333,42.2686,29.5808
780.95,22.1238,34.1028,31.5174666667,26.6173333333,24.5429333333,27.2206666667,28.5134,22.7454666667,42.4130666667,29.8245333333
781.26,22.3349333333,34.9677333333,31.994,27.4593333333,25.2104666667,27.4654,28.9156,23.0107333333,42.9862666667,30.9616
781.57,21.8648,33.9730666667,31.2248666667,27.2820666667,24.9543333333,27.0687333333,28.7202666667,22.2608666667,41.9561333333,30.5484666667
781.88,20.2426,32.9228666667,30.0622666667,25.8832,23.607,25.9950666667,27.7985333333,20.9327333333,40.821,29.4650666666
782.19,19.2873333333,31.7817333333,29.1390666667,24.5789333333,22.4031333333,25.3862666667,26.9568,19.6784,39.8676,28.6472666667
782.50,18.6345333333,31.5640666667,28.8461333333,24.4358666667,21.6988666667,24.7884,26.5320666667,19.0896,40.077,28.7501333333
782.81,18.6207333333,31.3282,28.4482666667,24.9297333333,21.7687333333,24.5914,26.2131333333,19.2655333333,40.1021333333,28.8314666667
783.12,18.9064,31.4144,29.391,25.3504,21.7616666667,24.8394,27.0530666667,19.4696,40.7400666667,29.5481333333
783.43,17.3023333333,30.1487333333,28.3638,24.449,20.0000666667,22.2515333333,25.8417333333,17.5659333333,39.5605333333,28.4380666667
783.74,16.8256666667,29.6174666667,28.0946666667,23.9052666667,19.6346666667,21.6650666667,25.7258,17.4144666667,39.1336,28.1556666667
784.05,17.4421333333,30.2853333333,28.325,24.0618666667,19.7448666667,21.873,25.9885333333,17.5832,39.2481333334,27.8951333333
784.36,18.5717333333,31.2339333333,29.6478,25.1332666667,21.086,23.1260666667,27.2063333333,18.3678666667,39.7961333333,28.8186666667
784.67,18.4,30.7133333333,29.14,24.1333333333,20.4066666667,22.36,26.3666666667,17.6066666667,38.72,27.96
784.98,18.5412,30.9884666667,29.7682666666,24.3762666667,20.1090666667,22.6175333333,25.9644666667,17.7095333333,39.182,28.0914
785.29,20.1698,32.281,31.4527333333,26.4698,21.8397333333,24.1072,27.1282666667,19.0631333333,40.5364,29.7692666667
785.60,20.6146666667,33.0874,31.6393333333,27.0288,22.7048666666,24.2212666667,27.9780666667,19.6789333333,41.5574,30.5259333333
785.91,21.4271333333,33.4404666667,32.1608,27.7320666667,23.377,25.0519333333,28.5158666667,20.0804,41.7084666667,30.5058
786.22,21.0302666667,33.3334,31.8244666667,27.6569333333,23.3167333333,24.9916666667,28.4215333333,19.7076,41.6882666667,30.1761333333
786.53,19.9544,32.7620666667,31.1911333333,26.6796,22.8756666667,24.3818666666,27.4131333333,18.5718666667,40.6556666667,29.1594
786.84,21.5712666667,34.2286,32.3506666667,28.2064666667,24.5946666667,26.2722,29.1142666667,20.5447333333,41.5962666667,30.6104666667
787.14,22.5731333333,35.1799333333,32.9148,29.2582,25.5708666667,27.0729333333,29.9662,21.1696,42.6346666667,31.2034
787.45,21.8832666667,34.9198,32.6854666667,28.8222666667,25.4194,26.5576666667,29.5548666667,21.0596,42.2101333333,31.0142666667
787.76,20.7256,33.6664,31.2460666667,27.9037333333,23.9608,25.3939333333,28.1594,20.2617333333,40.7494,29.3368666667
788.07,20.9998666667,33.3563333333,31.1896,28.1264,24.0516666667,25.4367333333,28.5804,20.615,41.1381333333,29.0806
788.38,21.0739333333,33.3504666666,30.8940666667,28.0663333333,23.9131333333,25.0272,28.9516666667,20.7826,41.0856,29.1230666667
788.69,20.8062666667,33.2309333333,30.511,27.6432666667,23.6400666667,24.486,29.2731333334,20.8236,41.0392,28.7223333334
789.00,20.1349333333,32.5294,30.253,27.6054666667,23.2771333333,24.1651333333,28.2742666667,20.2194666667,40.0505333333,28.2855333333
789.31,19.0156,31.8136,29.2227333333,27.1502666667,22.3084666667,22.844,27.818,19.1826,39.3724,27.5590666667
789.62,18.6167333333,31.3861333333,29.2431333333,26.4114666667,21.6146666667,22.1251333333,27.2543333333,18.4209333333,39.1036,26.8508
789.92,18.7874,31.5777333333,28.6516,26.6666,21.303,21.8401333333,27.1916,18.6245333333,39.1674,26.7269333333
790.23,17.1294,30.3305333333,27.3214666667,25.1495333333,19.5215333333,20.4784,25.6844666667,16.8711333333,38.319,25.3886666667
790.54,16.1411333333,29.2947333333,26.673,24.0576666667,18.5961333333,19.782,25.0384666667,15.9551333333,37.2371333333,25.0575333333
790.85,16.3022,29.3146666667,26.4593333334,24.5804666667,18.2012666667,19.9332,24.5336666667,15.2257333333,37.5193333333,24.8011333333
791.16,16.8728666667,30.3574,26.8866,25.4915333333,18.859,20.6186666667,25.6151333333,15.6564,38.4192,25.6220666667
791.47,16.1273333333,30.0976666667,26.283,25.4941333333,18.2844,20.0796666667,24.8135333333,14.8967333333,37.7778,25.7474666667
791.78,15.5334,30.1734666667,25.9281333333,25.1531333333,17.8368666667,20.1182,24.3632666667,14.5663333333,37.5564666667,25.4115333333
792.08,15.2423333333,29.6655333333,25.5918,25.0807333333,17.5122,20.2104666667,23.7956666667,14.1601333333,37.0312666667,25.7347333334
792.39,15.033,30.1435333333,25.6499333333,24.5013333333,17.4853333333,20.326,24.61,13.5274,37.4077333333,25.8905333333
792.70,15.3840666667,30.3534666667,25.6834,24.0630666667,17.6498666667,20.9294666667,24.4318,13.9401333333,37.0352666667,26.1674666667
793.01,15.0172666667,31.263,25.6933333333,24.4882666667,17.8369333333,21.4909333334,24.6272666667,14.0208,37.0026666667,26.8674666667
793.32,16.3448,32.1993333333,27.0116,25.9080666667,19.341,23.3792666667,26.023,15.3179333333,38.2376666666,28.1685333333
793.62,16.8182,32.0530666667,27.0681333333,26.3258,19.4469333333,23.0227333333,26.6665333333,15.3258,37.6894,28.0000666667
793.93,17.4398666667,33.1756666667,27.8304,27.5750666667,20.6156666667,23.8964666667,27.455,16.2086666667,38.3783333333,28.5736
794.24,15.8925333333,31.7846,26.1799333333,25.7153333333,19.4174666667,22.4704666667,26.8879333333,14.7861333333,37.0354666667,27.286
794.55,14.838,30.5697333333,25.8325333333,24.9907333333,19.0093333333,21.5493333333,26.3834666667,13.8472,36.2086,27.0985333333
794.86,15.6321333333,31.0492,26.4960666667,25.6804,19.3253333333,22.1727333333,27.2895333333,14.5494666667,36.9744,27.045
795.16,15.1516666666,30.1934666667,25.4690666667,25.2574,19.3938666667,21.9202666667,26.6446,13.6910666667,36.1665333333,26.6956666667
795.47,14.4237333333,29.2912666667,24.3474666666,24.2457333333,18.5606,20.6251333333,25.8232666667,12.7082,35.26,25.5616666667
795.78,14.8962666667,29.4122,24.0196666667,24.8363333333,18.5850666667,20.6124666667,25.5966,13.3403333333,34.9173333333,25.1039333333
796.09,14.1049333333,28.7316,23.4584,24.2658666667,17.9492,19.6641333334,25.2875333333,12.1615333333,34.7052,24.6944666667
796.40,15.4274666667,29.1866,23.7906,25.1029333333,18.8063333333,20.0768,25.9965333334,13.1797333334,35.2042,25.0192
796.70,13.4122666667,27.8088666667,22.1696,23.4051333333,17.2628666667,17.8592666667,24.533,11.1996666667,33.7932,23.3262666667
797.01,13.282,28.3588666667,22.022,23.4432666667,17.2673333333,18.1612666667,24.3737333333,10.8498666666,34.1024666667,23.4944
797.32,11.6986,26.6742666667,20.1875333333,21.7172666667,15.7481333333,16.3180666667,22.9471333333,9.26146666666,32.8684666667,21.8222
797.63,13.1890666667,27.7902666667,21.9513333333,23.3713333333,17.2360666667,17.4106666667,23.7054,11.0401333333,33.7205333333,23.2573333333
797.93,13.0056666667,28.122,21.5086,22.88,16.5713333333,17.402,23.1924666667,10.476,34.0495333333,22.5218
798.24,11.4069333333,26.6969333333,20.0076,21.1377333333,15.4872666667,15.95,21.8733333334,9.12406666667,32.3094,21.6458
798.55,12.0047333333,27.1716666667,21.0101333333,22.0668,15.8974666667,16.4415333334,22.5486666667,9.54159999999,33.2323333333,22.0434666667
798.85,13.0914,28.4544666667,22.4122,23.4971333333,16.8384,17.8220666667,23.8875333333,10.484,34.2936,23.1851333334
799.16,12.2888666667,27.4745333333,21.4524666667,22.5867333333,15.6262,16.7033333333,22.9864666667,9.13906666667,33.978,22.4643333333
799.47,12.963,28.7963333333,22.5252,23.8214666667,16.8097333333,18.0639333333,23.9898,9.72219999999,35.101,23.4932
799.78,11.1313333333,27.1018,21.2879333333,21.8624,15.1436666667,16.5969333333,22.5327333333,7.83280000001,33.6989333333,21.9321333333
800.08,12.8559333333,28.7934,22.9600666667,23.6371333333,16.5538666667,18.5589333333,24.2533333333,9.39239999999,34.8089333333,23.6286
800.39,11.3554,27.5849333333,22.1633333333,22.9934666667,15.5938,17.8807333333,23.0638666667,8.28273333333,34.2870666667,21.9867333333
800.70,12.3002666667,27.8498666667,23.1171333333,23.6204,15.9292666667,18.5252666667,23.6115333334,8.55633333333,34.3311333333,22.2606
801.00,11.1698666667,26.7370666667,21.6886,22.2427333333,14.6086,17.7134,22.9375333333,7.66926666666,33.5004666667,21.2752666667
801.31,11.9533333333,27.482,22.4283333333,23.1810666666,15.4212666667,18.7366666667,24.0412,9.13979999999,34.4264666667,22.5537333333
801.62,13.7147333333,29.6092666666,23.9509333333,25.2679333333,17.1570666667,20.6176666667,25.4404666667,10.7448,35.9128,24.1142666667
801.92,12.6732,30.0895333333,23.8096,24.564,16.2280666667,20.3865333333,25.4597333334,10.8062,35.7756,24.1489333333
802.23,10.4278666667,28.5770666667,22.1492,22.3780666667,14.2984666667,18.1392,23.4228666667,9.02493333334,34.8656666667,22.1792
802.54,9.41053333333,27.6472666667,21.7136666667,21.0598,13.9871333334,17.7414,23.2985333333,8.83606666668,33.8384,21.7334666667
802.84,8.25313333333,25.5278666667,19.8053333333,18.9779333333,12.0292,15.601,20.7103333334,7.85393333333,30.8321333333,19.3966666667
803.15,9.91826666667,26.7821333333,22.2029333333,20.7118666667,13.824,17.5181333334,22.5300666667,10.3992666667,32.0058666666,21.8758666667
803.46,8.2918,25.5114,20.8518,19.0504,12.9712,16.4268,20.8418666667,9.81893333333,31.2971333333,20.3523333333
803.76,8.5798,25.4074666666,20.6736,18.5554666667,13.2844666667,15.9395333333,20.654,10.6978666667,30.7467333333,21.1421333333
804.07,8.09106666667,25.9205333333,19.9418,18.3043333333,12.7520666667,15.5813333333,20.0774666667,11.2402,30.3294666666,21.2404
804.38,8.16826666665,25.8457333333,20.3703333333,18.3784,12.6626666667,14.6146666667,20.0500666667,11.5015333333,30.3703333333,21.3613333334
804.68,10.2080666667,26.9472666666,22.0222666667,19.7098,15.2974666667,16.2458,22.0126,13.2173333333,31.4852666667,22.9414
804.99,8.86593333334,26.1562,21.2862,18.5764,14.7766666667,15.4148,21.8654666667,12.4596,31.0358666667,22.2974666667
805.30,9.04146666667,25.1678,20.7201333333,18.2870666667,14.7153333333,14.2772666667,21.5571333333,11.9804666667,30.3356666667,21.2944
805.60,9.32953333335,25.2687333333,20.7323333333,18.716,15.0260666667,14.9025333333,21.9686,12.0495333333,29.71,21.2933333333
805.91,10.7730666667,26.5624,22.4088,20.7302,16.3394,16.3584666667,23.4328666667,13.3712666667,31.1996,22.6553333333
806.21,12.3361333333,28.2050666667,24.4635333333,22.0228,18.3476,17.4738666667,25.8214666667,15.1092,32.9724,24.1406666667
806.52,11.2034,27.3065333333,22.2827333333,20.4297333333,16.8769333334,16.1318,24.2216,13.5433333334,31.872,22.4642
806.83,11.5291333333,27.5156666667,22.9136666667,20.6270666667,16.5942666667,15.919,25.4317333334,13.6902666667,31.9921333334,22.8944666667
807.13,13.0594666667,28.4703333334,24.1925333333,21.3692,17.3937333333,16.9688,26.2040666667,15.2879333333,32.5968,23.5033333333
807.44,13.5639333333,27.4832,24.3324,20.8260666667,17.5408666666,17.0892666667,26.9452666667,15.1104666666,32.9971333333,23.2758
807.74,12.7127333333,27.2672666667,23.5736,19.6897333333,16.7668,16.6566666667,26.5466,14.3244,32.7527333333,22.4724
808.05,12.8410666667,27.0358666667,23.8460666667,19.3846,16.0923333333,16.1742666666,26.3486,14.3486,32.7076,22.2769333333
808.35,14.8034,28.0448,25.6152,20.7861333333,17.7948,18.0193333333,26.5645333334,15.7428,33.8232666667,23.3996666667
808.66,14.2768666667,27.9282666667,25.7026666667,20.3179333333,17.6717333333,18.2154666667,26.2358666667,15.6513333333,33.3435333333,23.3435333333
808.97,14.9130666667,28.0569333333,26.4666666667,20.7582,18.4834666667,18.7045333333,26.7509333333,16.7246,34.4602,24.3181333333
809.27,16.1190666667,29.4098666667,27.5492,21.3928,20.0744,19.362,27.2621333333,18.1180666667,34.9176666667,25.0719333333
809.58,15.7507333333,28.4336,27.664,21.3116666667,19.8916666667,19.8592666667,26.6015333333,18.5474,35.2738,25.1599333333
809.88,17.7852,30.1836666667,29.783,23.6951333333,22.3148666667,21.5137333333,29.0150666667,20.5564666667,37.5848,26.9672
810.19,20.2151333333,32.3034,32.5296666667,25.365,24.7084666667,23.9275333333,30.9564,22.626,39.8529333333,29.0775333333
810.49,18.3942,31.2894,31.9099333333,23.3942666667,24.0146,22.944,30.4135333333,20.6324666667,39.9512666667,28.4429333333
810.80,18.4633333333,32.4162666667,33.1474,23.8660666667,23.8167333334,23.1474,30.062,21.1648,40.6195333333,29.4052
811.10,19.4945333333,32.8278,33.923,24.0312,24.6089333333,24.0794666667,30.5416,21.5042666667,40.2286666667,29.8194
811.41,18.3176,32.9065333333,33.5341333333,22.3853333333,23.1387333333,22.8623333333,29.2278,20.9793333333,38.8198666667,29.0520666667
811.71,14.5607333333,29.2248666667,30.6330666667,18.1782666667,19.4188,19.2764666667,27.3256,18.2557333333,35.8139333333,25.646
812.02,15.2401333333,29.7174,31.4926,18.1722666667,20.1314666667,19.5004,27.6396666667,18.2642,36.66,25.9960666667
812.32,15.6592,30.8316666667,32.7652666667,18.8910666667,20.4868666667,19.5809333333,28.8573333333,19.0804,37.3360666667,26.7884
812.63,14.7043333333,29.637,31.8415333333,17.5671333333,19.5162,19.4220666667,27.6074666666,17.8762666667,36.4918666667,25.1748
812.93,17.2888666667,32.2462,33.4644,19.6595333333,21.3229333333,21.7027333333,29.6529333333,19.6986666667,38.1662666667,26.7322
813.24,14.6235333333,30.3359333333,32.1236,16.3440666667,18.6828,19.6639333333,27.1774,17.4328,35.6588,24.6774
813.54,12.114,28.3632666667,29.3438,14.9106,17.5746666667,17.2696,25.0893333333,15.8250666667,33.0152,23.6712666667
813.85,14.5234,29.5202,30.8382666667,17.3257333333,19.4242666667,19.2323333333,26.4362,18.3492666667,34.3570666667,24.9905333333
814.15,15.1953333333,30.2344,32.0182666667,18.0468,21.237,20.1302,26.8490666667,19.6484,35.1172,25.7031333333
814.46,16.9024666667,30.6692666667,32.3774,19.7705333333,22.3964666667,22.1287333333,27.5206666667,20.8540666667,36.2525333333,26.8834666667
814.76,17.8522666666,30.5524,32.1912666667,20.7697333333,23.3644666667,23.2526,27.7964666667,20.956,37.2689333333,27.3742666667
815.07,21.9479333333,33.9988666667,35.9226,24.5975333333,27.574,26.8722666666,30.1633333333,24.8518,40.8106666667,31.1312666666
815.37,21.9533333333,34.1286666667,35.6140666667,25.041,27.8012666667,27.4386,30.3860666667,25.4268666667,41.4151333333,31.5436666667
815.68,22.5857333333,34.9972,35.8853333333,25.3514,28.4877333333,28.2292666667,30.1854666667,25.2389333333,41.2367333333,31.8830666666
815.98,22.7695333334,35.2270666667,35.9933333333,25.7472,28.6262,27.8162,30.4872,25.9551333333,40.9305333334,33.0596
816.29,22.6535333333,35.1096666667,35.2851333333,25.5484,28.7828,27.2588,30.4825333333,25.3836666667,40.9100666667,32.774
816.59,24.7944,36.8288,37.2403333333,27.5757333333,30.4978666667,28.7770666666,32.2511333333,26.8614666666,42.8462,34.4478666667
816.89,25.7412666667,36.3301333333,37.0768,27.3082,30.3679333333,29.2218666666,31.6298,26.8349333333,42.7760666667,34.2376666667
817.20,24.7782666667,36.4319333334,37.256,27.4177333333,29.9114,28.7218666667,31.2781333333,26.2806,42.1386666667,34.0219333333
817.50,23.9719333333,36.1489333333,36.6414666667,26.8578666667,29.5826,28.3862,31.2317333333,25.6612,41.3272666667,33.7256
817.81,23.6096,36.0001333333,36.7522666667,27.2762,29.3143333333,28.1428666667,30.7808666667,25.5712666667,41.0668,33.6952666667
818.11,22.6483333333,35.2512,36.201,26.5114,28.5753333333,27.2694,30.0548666667,25.3242666667,40.1096,33.0684666667
818.41,21.9292666667,35.3804,35.4256666667,26.0688,27.6992666667,26.3859333333,30.4167333333,23.9854666667,39.9456,32.509
818.72,23.1846666667,36.1274,36.2378,26.777,28.1954,26.6752,31.0912666667,24.3227333333,40.1443333334,32.6368666667
819.02,22.5499333333,35.8193333334,35.4196,25.5954666667,27.4181333333,26.171,30.4315333334,23.7648666667,40.1600666667,31.4468666667
819.33,22.3363333334,35.4464666667,34.6428,25.3347333333,27.0311333333,26.1235333333,30.2977333333,23.244,40.2678,31.1161333333
819.63,20.4364,34.2923333333,33.1084666667,23.9286,25.1059333334,24.3188,28.4589333333,21.5476666667,39.0872666667,29.2923333333
819.93,20.6885333333,34.4206666667,32.7869333333,24.6885333333,25.5300666667,24.7212666667,29.0928666667,22.0656666667,39.3005333333,28.9234666667
820.24,19.7514,34.1199333333,32.0135333333,24.3752,24.7954666667,23.887,28.9989333333,21.1481333333,38.9108666667,27.7152
820.54,19.8917333333,34.1322,31.7245333333,25.0205333333,24.8376,24.1172666667,29.6117333333,21.1758666667,39.3504,27.7006
