wavelength,Back_ChlSpif,Belly_ChlSpif,Breast_ChlSpif,Crissum_ChlSpif,Crown_ChlSpif,DorTail_ChlSpif,Rump_ChlSpif,Throat_ChlSpif,WingTip_ChlSpif
733.25,9.61147777778,31.957,20.5804,24.2150666667,9.94840000001,12.0438666667,10.5818666667,26.0686,13.1624666667
733.57,9.69398888889,32.1681333333,20.7365333333,24.3508,10.0726,12.0899333333,10.5417333333,26.1989333333,13.2338666667
733.89,9.62894444445,32.0184666667,20.6095333333,24.2848666667,10.0215333333,12.0532666667,10.4657333333,26.1546666667,13.1879333333
734.21,9.80515555555,32.0242,20.8728,24.431,10.3054666667,12.3197333333,10.5992,26.4585333333,13.4458
734.52,9.88354444445,32.3059333333,20.9432666667,24.6324666667,10.3644666667,12.4137333333,10.7624,26.7214666667,13.565
734.84,9.96335555555,32.556,20.9696666667,24.7257333333,10.435,12.4616,10.8140666666,26.7680666667,13.5570666667
735.16,10.1198333333,32.7601333333,21.1021333333,24.8736666667,10.6269333333,12.6852666667,10.8545333333,26.9426,13.6859333333
735.48,10.3545888889,32.7436,21.2538,24.9173333333,10.8114,12.7198,10.9922666667,27.0448,13.8743333333
735.79,10.7009111111,32.9727333333,21.571,25.1957333333,11.1886666667,13.1530666667,11.491,27.3547333333,14.2344666667
736.11,10.2880888889,32.7428,21.3252,24.8137333333,10.8489333333,12.7299333333,11.1000666667,26.9157333333,13.8574666667
736.43,10.3756111111,32.6772666667,21.5012666667,24.7706,10.8719333333,12.7716666666,11.2021333333,26.9836,13.9542666667
736.74,10.3172777778,32.6354,21.4310666667,24.7383333333,10.7556,12.8158666667,11.1166,26.9496666667,13.9233333333
737.06,9.93316666667,32.1604666667,20.9688666667,24.287,10.2961333333,12.3926,10.7757333333,26.6516666667,13.6556
737.38,10.0551444445,32.2540666667,21.1279333333,24.2827333333,10.4136,12.5249333333,10.9682666667,26.8078,13.7976666667
737.69,9.90452222223,32.3533333333,20.8663333333,24.1826,10.2269333333,12.3668,10.8798,26.6344666667,13.5717333333
738.01,10.0651555556,32.3090666667,21.2168,24.2839333333,10.3648666667,12.4282666667,10.9126666667,26.5647333333,13.5581333333
738.33,9.92774444445,32.0962666667,21.0722666667,24.1754666667,10.2359333333,12.3556666667,10.7588,26.5587333333,13.4166
738.64,9.93013333333,31.9895333333,21.0577333333,24.1436666667,10.1582666667,12.3077333333,10.8066,26.5302,13.3598
738.96,9.86838888889,32.2057333334,21.0684666667,24.2586,10.1125333333,12.4518,10.8148,26.5446,13.3639333333
739.28,9.76241111112,32.1736666667,20.9512,24.1543333333,10.0820666667,12.4015333333,10.7611333333,26.4332666667,13.1827333333
739.59,10.0595555556,32.2845333333,21.0702,24.4367333333,10.3536666667,12.6398,10.9751333334,26.7347333333,13.4323333333
739.91,10.2686111111,32.5529333333,21.2278,24.7422666667,10.5916,12.8176,11.1713333333,26.8554,13.5998666667
740.23,10.1805111111,32.3548,21.0298666667,24.6069333333,10.5356666667,12.6329333333,10.9479333334,26.8204666667,13.4417333333
740.54,10.4015666667,32.5483333333,21.283,24.6882666667,10.8288,12.8910666667,11.1376666667,26.9695333334,13.5186
740.86,10.2260333333,32.3376666667,21.1644,24.5068,10.6694,12.6568,10.9284666667,26.6928666667,13.2771333333
741.18,10.4173111111,32.1973333333,21.267,24.3384,10.7450666667,12.6444666667,11.0170666667,26.6364666667,13.2992666667
741.49,10.5475777778,32.4067333333,21.2824666667,24.4063333333,10.8315333333,12.7832666667,11.1301333333,26.7976666667,13.4152
741.81,10.8251222222,32.551,21.5897333333,24.5959333333,11.0147333333,13.0854666667,11.3884,26.9907333333,13.7234666667
742.12,11.0320777778,32.8052666667,21.6934,24.8429333333,11.1452666667,13.1272,11.4967333333,27.264,13.6993333333
742.44,11.3545888889,32.8315333333,21.9772,25.1254666667,11.4512666667,13.3162666667,11.7772,27.4946666667,13.9748
742.76,11.6476,33.0201333333,22.149,25.5260666667,11.6299333333,13.4548666667,11.9496,27.7795333333,14.3630666667
743.07,12.0196333333,33.1038,22.4347333333,25.7658,12.0655333333,13.8309333333,12.3038,28.1253333333,14.6998
743.39,12.0460111111,33.1616666667,22.4734666666,25.7611333333,12.1846666667,14.0215333333,12.315,28.2194,14.7382666667
743.70,12.2759666667,33.4554666667,22.8798666667,25.8860666667,12.4417333333,14.332,12.6291333333,28.5523333333,14.9401333333
744.02,12.1995666666,33.3553333333,22.8239333333,25.8827333333,12.2969333333,14.2445333333,12.5165333334,28.4166666667,14.9363333333
744.34,12.4587333333,33.6410666667,23.0077333333,26.0686666667,12.4962,14.505,12.711,28.8040666667,15.1692666667
744.65,12.3808,33.7555333333,23.129,26.2601333333,12.5026,14.5750666667,12.5582666667,28.8284666667,15.1757333333
744.97,12.1048222222,33.4093333333,22.8424666667,26.1479333333,12.3448666667,14.436,12.3851333333,28.6212,14.9927333333
745.28,11.9506666667,33.1400666667,22.6927333333,26.0148666667,12.1982,14.1359333333,12.2343333333,28.4312,14.7740666667
745.60,11.7242222222,32.9754,22.5702666667,26.1041333333,12.1314,14.0536,12.0798,28.2511333334,14.6929333333
745.91,11.4363777778,32.6682666667,22.2708,25.7510666667,11.6751333333,13.7159333333,11.7299333333,27.9855333333,14.2604
746.23,11.5672888889,32.7910666667,22.4122666667,25.8496666667,11.7929333333,13.8871333333,11.9716,28.1679333333,14.3654666667
746.55,11.2563666667,32.7189333333,22.2948,25.5799333333,11.3616666667,13.6474,11.669,27.9251333333,13.9844666667
746.86,10.5966888889,32.2706666667,21.7658,25.15,10.6200666667,12.8976666667,11.0190666667,27.2937333333,13.2478666666
747.18,10.6058555555,32.2824,21.6076,25.2661333333,10.6817333333,12.924,10.9371333333,27.2461333333,13.3172666667
747.49,10.4383333333,32.2007333333,21.4196,25.3387333333,10.6454666667,12.8601333333,10.9144,27.2893333333,13.1816
747.81,10.3418333333,31.9931333333,21.3723333333,25.2807333333,10.5133333333,12.7386,10.8838666667,27.06,13.0108666667
748.12,10.6593888889,31.9317333333,21.5032666667,25.3893333333,10.8036666667,12.922,11.283,27.1821333334,13.3015333333
748.44,10.9924888889,32.1778666667,21.7254,25.498,10.9954666667,13.1126,11.509,27.3850666667,13.5788
748.75,10.9284666667,32.2712666667,21.5690666667,25.4582,10.9006,13.0109333333,11.3967333333,27.2415333333,13.4752666667
749.07,11.0356444444,32.2204666667,21.5797333333,25.2957333333,10.8673333333,12.9945333333,11.4574,27.1401333333,13.5219333334
749.38,11.3339777778,32.7129333333,21.7921333333,25.6802,11.2107333333,13.3713333333,11.7844,27.5236,13.7574666667
749.70,10.9969333333,32.3278666667,21.4758666667,25.3781333333,10.8651333333,13.0746666667,11.3933333333,27.1460666667,13.3378
750.01,11.2193555555,32.4648,21.4985333333,25.5310666667,11.1956,13.2575333333,11.5765333333,27.3302666667,13.645
750.33,11.6417777778,32.7444666667,21.9947333333,25.8031333333,11.7000666667,13.7461333333,11.9923333333,27.8492666667,14.1007333333
750.64,11.6562,32.5936666666,22.0714,25.7446666667,11.6672,13.7810666667,12.0838,27.6065333333,13.977
750.96,11.9294,32.6321333333,22.3594,25.8586666667,11.7796,13.8944666667,12.3316,27.6617333333,14.1926
751.27,11.9331222222,32.508,22.294,25.8281333333,11.7092666667,13.8391333333,12.3085333333,27.5407333333,14.3517333333
751.59,11.8057888889,32.592,22.2238,25.7395333333,11.4812666667,13.6892,12.0702,27.5782666667,14.267
751.90,11.7988555556,32.6236,22.3236,25.8629333334,11.4708,13.6915333333,12.0975333333,27.5755333333,14.3452
752.22,11.8310888889,32.5544666667,22.5130666667,25.8921333333,11.5522666667,13.9091333333,12.1258666667,27.6196666667,14.4960666667
752.53,11.7688,32.5428666667,22.4692,25.7626,11.5452,13.9254,11.9482,27.6352,14.4086666667
752.85,11.5451888889,32.1898666667,22.2445333333,25.5766666667,11.3993333333,13.6572,11.5934,27.4327333334,14.2444
753.16,11.9014555555,32.5237333333,22.5359333333,25.7119333333,11.6560666667,13.8083333333,11.7654,27.6726666667,14.5533333333
753.47,11.5897,32.5138666667,22.3591333333,25.5785333333,11.2474,13.3898,11.4731333333,27.3574,14.2001333333
753.79,11.7401666667,32.4646,22.2447333333,25.6830666667,11.2306666667,13.3852,11.5058,27.3142666667,14.2243333333
754.10,11.7557555555,32.7364666667,22.3367333333,25.8627333333,11.1969333333,13.3060666667,11.4497333333,27.3796,14.4082
754.42,12.0380777778,33.0216666667,22.5248,26.1003333333,11.4116,13.6132,11.5858666667,27.6711333333,14.7024
754.73,12.4210666667,33.5369333333,22.8715333333,26.5902,11.9139333333,13.9723333333,11.9092,28.1488666667,14.959
755.05,12.2349444445,33.3402,22.5376666667,26.4394,11.8395333333,13.9388666667,11.7768666667,27.8590666667,14.7321333333
755.36,11.5640444444,32.9504666667,21.8556,25.7434666666,11.3177333333,13.4272666667,11.1582,27.3196,14.0028666667
755.67,11.4931444444,32.9417333333,21.7983333333,25.7722,11.2574,13.2692666667,11.0177333333,27.1222,13.8291333333
755.99,10.9225444444,32.6549333333,21.4192,25.5274,10.7918,12.8530666667,10.6782666667,26.6643333334,13.4974666667
756.30,10.8641666667,32.6044666667,21.3992666667,25.4087333333,10.6082,12.719,10.618,26.3351333334,13.4260666667
756.62,10.6314,32.1771333333,21.1515333333,25.352,10.4648,12.5623333333,10.5378,26.047,13.2014666667
756.93,10.7509777778,32.0652666667,21.3988666667,25.4109333333,10.6133333333,12.8194666667,10.7078,26.1431333333,13.4182666667
757.24,10.4670111111,31.7236,21.0949333333,25.1534666667,10.353,12.5624,10.4786666667,25.8012,13.2849333333
757.56,10.3550111111,31.4750666667,20.8242666667,24.9652,10.1953333333,12.3138666667,10.2798,25.5749333333,13.0514
757.87,10.2005444445,31.3202,20.5775333333,24.7207333333,10.0575333333,12.1206,10.0311333333,25.1523333333,12.8372
758.18,9.91901111111,31.1110666667,20.4688,24.3914666667,9.73533333333,11.8712666667,9.71146666666,24.8654,12.7634666667
758.50,10.1308888889,31.2001333333,20.6886666667,24.6924,9.83026666665,12.0741333333,9.83506666666,25.0006,13.0347333333
758.81,10.3867444444,31.3288666667,21.1300666667,25.1197333334,9.9674,12.1961333333,9.95539999999,25.2187333333,13.3453333334
759.13,10.4169222222,31.2867333333,21.1075333333,25.0667333333,10.0276666667,12.0696666667,10.0131333333,25.2588666667,13.3262
759.44,10.9293777778,31.4782,21.3160666666,25.398,10.3074666667,12.3460666667,10.2932666667,25.6008,13.7316
759.75,11.3328666667,31.803,21.7042666667,25.7007333333,10.6722666667,12.7338666667,10.6912,26.1119333333,14.0504
760.07,11.4603222222,31.9808666667,21.8724,25.7280666667,10.6870666667,12.8652,10.6892666667,26.3044,14.2271333333
760.38,10.8721888889,31.6156,21.1930666667,25.2242666667,10.0741333333,12.2014,10.0341333333,25.7746666667,13.5191333333
760.69,11.2918777778,32.007,21.6655333333,25.4960666667,10.4064,12.5226666667,10.4342666667,26.2740666667,13.7932666667
761.01,11.2143444444,31.9758666667,21.6028,25.4318,10.3961333333,12.5637333333,10.4006666667,26.401,13.8441333333
761.32,11.3929333333,32.3146666667,21.9666666667,25.7782,10.7430666667,12.6719333333,10.6767333333,26.8386666667,14.1247333333
761.63,11.2907333333,32.2493333333,21.8049333333,25.7269333333,10.7307333333,12.6482,10.6054666667,26.7810666667,13.8974666667
761.94,11.1406888889,32.3586666667,21.8981333333,25.5241333333,10.5405333333,12.4548,10.4975333334,26.771,13.7632666667
762.26,11.1457777778,32.3817333333,21.8874666667,25.5282666666,10.6300666667,12.5666666667,10.5710666667,26.9358666667,13.7461333333
762.57,10.9586,32.103,21.6738666667,25.4004666667,10.4919333333,12.4860666667,10.4634666667,26.7785333333,13.6367333333
762.88,10.7595888889,32.0406666667,21.6102,25.2169333333,10.4246666667,12.4192,10.3602,26.6352666667,13.3851333333
763.20,10.1674444444,31.5182,21.1062666667,24.7838666667,10.0783333333,11.899,9.93253333333,26.1764,13.0070666667
763.51,9.84637777777,31.5350666667,20.9346,24.7413333333,10.0154,11.6832666667,9.8578,26.0616666667,12.8605333333
763.82,9.99217777778,31.665,21.0364666667,24.8952666667,10.2654666667,11.8704666667,9.95853333333,26.2712,13.142
764.14,9.71745555556,31.4565333333,20.7433333333,24.7736666666,10.0664666667,11.7064,9.72206666667,25.9817333333,12.9634
764.45,9.54983333334,31.4114666667,20.7425333333,24.7674,9.87026666667,11.5962,9.59233333335,25.8998666667,12.7848
764.76,9.11753333333,30.9711333333,20.3737333333,24.4452,9.43546666667,11.343,9.18486666667,25.5588666667,12.3776
765.07,9.00661111111,30.7298666667,20.11,24.3292666667,9.26213333333,11.1957333333,9.05013333333,25.4707333333,12.2116
765.39,8.88351111112,30.579,19.9142,24.4277333333,9.24906666666,11.0671333333,9.01033333334,25.4728,12.0494666667
765.70,8.98728888888,30.5692666667,19.7458666667,24.5307333334,9.25826666666,11.0692,9.05693333333,25.4019333333,12.0798
766.01,9.02041111112,30.6526666667,19.6809333333,24.4389333333,9.14086666667,11.209,8.9272,25.4530666667,12.0304666667
766.32,8.91611111111,30.39,19.5385333333,24.4288666667,9.04006666667,11.0905333334,8.72186666667,25.3418,11.9764
766.64,8.63117777779,30.2008,19.325,24.2248,8.52759999999,10.8678666667,8.3606,25.1082,11.5401333333
766.95,8.54237777779,29.8809333333,19.066,24.1566,8.20473333334,10.6471333333,8.0612,24.8388,11.1834
767.26,8.28323333334,29.5482666667,18.8653333333,24.0475333333,7.76180000001,10.4373333334,7.7872,24.6514666667,10.6575333333
767.57,7.63966666667,29.1082666667,18.1814,23.6256666666,7.13659999999,9.87506666669,7.16313333333,24.1133333333,10.0778
767.88,6.97617777778,28.3998,17.3289333333,23.0730666667,6.64853333333,9.29826666667,6.6818,23.4938,9.35266666667
768.20,6.66251111111,28.1814666667,17.0266,22.8451333333,6.33493333333,9.00779999999,6.35073333333,23.1831333333,8.86706666666
768.51,6.15665555556,27.9740666667,17.0341333333,22.6342666667,6.05846666668,8.86493333334,6.07806666667,23.0112,8.55939999999
768.82,6.15506666667,27.9126666667,16.9842,22.5961333333,6.07213333332,8.85986666666,5.85393333333,23.0494,8.54746666667
769.13,5.4578888889,27.4078,16.6942666667,22.2163333333,5.44646666667,8.43853333333,5.2016,22.5888666667,8.14193333334
769.44,5.20232222222,27.4145333333,16.5834666667,22.4632666667,5.4156,8.26506666667,5.21353333333,22.7184,7.86106666666
769.76,5.10426666667,27.2422,16.3158,22.1570666667,5.21526666667,7.92966666666,5.2082,22.7797333333,7.75979999999
770.07,5.55443333333,27.5823333333,16.4772,22.7432,5.67380000001,8.17073333333,5.44226666667,23.1550666667,8.02359999999
770.38,4.94936666667,26.9407333333,15.9573333333,22.0533333333,5.19886666666,7.73646666668,5.01873333333,22.7514666667,7.53
770.69,5.34666666667,27.0326,16.3063333333,22.2222666667,5.55366666667,8.19459999999,5.46693333333,22.8974666667,7.8778
771.00,5.6605,27.3078666667,16.9585333333,22.4270666667,5.97593333334,8.64733333335,5.76993333333,23.3009333333,8.0176
771.32,5.97072222223,27.7952666667,17.5004,22.7418,6.15513333333,8.97860000001,6.13546666667,24.0148,8.32653333333
771.63,5.42797777777,27.2219333333,16.7874666667,22.2446666667,5.43713333333,8.38379999999,5.65546666667,23.5098666667,7.95173333333
771.94,5.14806666667,26.8462666667,16.3130666667,21.9372,4.95306666667,7.78106666667,5.18066666667,23.2354,7.52153333334
772.25,4.01993333333,26.0956666667,15.3747333333,21.1744,4.08673333333,7.096,4.59306666667,22.4787333333,6.58566666667
772.56,3.64844444445,25.8425333333,14.9568666667,20.7297333333,3.94833333334,6.5644,4.33393333333,22.1812666667,6.12553333333
772.87,3.22104444444,25.4128,14.6451333333,20.3063333333,3.68713333333,6.112,3.85666666666,21.8497333333,5.8926
773.18,2.14962222222,24.9449333333,13.9934,19.6658,2.92726666667,5.57533333333,3.04153333334,21.159,4.9492
773.50,1.58877777778,24.6997333333,13.9491333333,19.3543333333,2.6386,5.42666666667,3.02326666667,20.992,4.8536
773.81,2.43882222222,25.4273333333,14.5475333333,20.1576666667,3.65486666666,6.24913333333,3.69766666667,21.7124666667,5.6188
774.12,2.21421111111,25.2490666667,14.3304666667,20.4248,3.615,5.89946666667,3.5198,21.6471333333,5.583
774.43,1.60085555556,24.9424666667,13.7943333333,20.1329333333,3.20473333333,5.3768,2.96986666667,21.3476666667,5.11953333333
774.74,1.39153333333,24.3690666667,13.3910666667,19.5484666667,2.96153333333,5.2236,2.50546666667,20.4958,4.90486666667
775.05,1.59466666667,24.5722,13.6852666667,19.7727333334,3.51606666667,5.5126,2.75846666667,20.6193333333,4.95546666667
775.36,1.55324444445,24.5378666667,13.4509333333,19.8281333333,3.548,5.6768,2.7616,20.235,4.8814
775.67,2.51533333333,24.9258,14.2798666667,20.3993333333,4.23066666667,6.4512,3.40066666667,20.6595333333,5.88166666667
775.98,2.5876,24.6823333333,14.1334,20.5468,4.1176,6.76146666667,3.39886666667,20.5922,5.88479999999
776.30,2.5709,24.9058666667,14.1365333333,21.0846,4.27493333333,6.87553333333,3.59873333333,20.717,5.99046666666
776.61,3.13522222222,25.169,14.5904,21.7652666666,4.76966666667,7.44713333334,4.1888,21.2525333333,6.59859999999
776.92,3.38786666667,24.9126666667,14.2172666667,21.5817333333,5.06226666667,7.63200000002,4.17406666667,20.6708,6.55786666667
777.23,2.62557777778,24.2830666667,13.6744666667,20.7606666667,4.02946666667,6.81893333333,3.51753333333,20.0045333333,5.87813333333
777.54,2.41644444445,24.4874666667,13.7202666667,20.4284666667,4.17413333333,6.76339999999,3.65813333333,20.1198,5.94786666667
777.85,3.07508888889,25.1391333333,14.3000666667,21.0760666667,4.91566666667,7.53313333333,4.61,20.8755333333,6.74893333334
778.16,2.93052222222,25.1933333333,14.4198666667,21.1556666666,5.175,7.46306666665,4.7652,20.9392,6.97519999999
778.47,3.5305,25.7771333333,15.007,21.5818,5.7358,8.11113333333,5.49746666666,21.5085333333,7.70286666667
778.78,4.60371111111,26.3088666667,16.1050666667,22.2238,6.82506666667,9.32966666666,6.58966666667,22.6312666667,8.80426666667
779.09,4.43356666667,26.3726666667,15.8141333333,22.1318,6.71253333333,9.111,6.48753333333,22.6327333333,8.47686666667
779.40,5.22156666667,27.1242,16.6826666667,22.7316,7.55440000001,10.0755333333,7.48113333333,23.3218666667,9.26100000001
779.71,5.08462222222,26.8504666667,16.4390666667,21.9893333333,7.1444,9.85053333333,7.2318,22.9404,9.00986666667
780.02,4.87276666666,26.7271333333,16.2336666667,21.8528,6.95533333334,9.50653333333,7.01126666667,22.5745333333,8.81753333333
780.33,5.06378888889,27.3113333333,16.669,22.3054,7.3864,10.0117333333,7.28293333333,23.2697333333,9.22600000001
780.64,5.50044444444,27.8486666667,17.4657333333,22.7896,7.97146666667,10.8131333333,7.73046666667,23.6502,9.72573333333
780.95,5.68468888889,27.6487333333,17.5259333333,23.1096,7.82186666667,11.1045333333,7.89413333333,23.6198666667,10.0070666667
781.26,6.45748888889,27.7655333333,18.3102,23.4627333334,8.33226666667,11.3307333333,8.4348,23.8242,10.7156
781.57,7.08071111111,27.7890666667,18.7214666667,23.9676666667,8.6188,11.7764666667,9.02880000001,24.329,10.854
781.88,6.9706,27.89,18.7915333333,23.8831333333,8.5932,11.7582,9.0094,24.4230666667,10.8122666667
782.19,6.81757777778,28.117,18.5648666667,24.0712,8.55973333333,11.3537333333,9.06880000001,24.2036,10.6566
782.50,6.60316666667,27.7152,18.3654666667,24.0453333333,8.51706666667,11.0512666667,9.0208,23.8910666667,10.573
782.81,6.28207777778,27.8705333333,17.8705333333,24.2114,8.21753333333,10.3996666667,8.71713333333,23.7276,10.6047333334
783.12,5.80397777778,27.4198666667,17.3258,24.0246,7.95266666667,9.83046666667,8.437,23.2553333333,10.0941333333
783.43,5.78965555555,27.5272666667,17.4837333333,24.0360666667,7.9684,9.72220000001,8.7092,23.0011333333,10.3377333333
783.74,6.28026666667,27.5573333333,17.858,24.2786666667,7.67220000001,9.62293333332,9.12560000001,23.1968,10.5028
784.05,6.2275,27.3061333333,17.3478,24.148,7.35066666666,9.24666666667,9.04086666667,23.3582,10.1196666667
784.36,6.56085555556,28.0311333333,17.6328666667,24.0378,7.55773333332,9.68526666667,9.31213333334,23.7482666667,10.376
784.67,5.87228888889,27.5997333333,16.759,23.3474666667,6.61080000001,9.25959999999,8.57780000001,23.1518,9.87426666667
784.98,5.84813333333,28.3149333333,16.8678,23.6534,6.57033333333,9.36853333333,8.76813333333,23.3758,10.3312666667
785.29,6.42227777778,28.4664666667,17.1079333333,24.2105333334,7.13066666667,9.66626666666,9.32086666665,23.5144,11.1037333333
785.60,6.00465555556,28.3530666667,17.0028666667,23.6302,6.67793333333,9.1316,8.86273333333,23.2884666667,10.9076666666
785.91,6.9646,29.2218666667,18.03,24.2772,7.48346666667,9.9944,9.8786,24.0949333334,11.7660666667
786.22,8.32666666667,29.6708,19.3626666667,24.5622,8.5676,10.8005333333,10.8488,25.0012,12.6371333333
786.53,9.84894444443,30.8964666667,20.9118666667,25.5126666667,10.0259333333,12.308,12.2977333333,26.3884666667,14.1988666667
786.84,10.6634,31.3032,21.4236666667,25.8395333333,10.4109333333,12.8922,12.5664666667,27.0724,14.7318666667
787.14,10.2947666667,31.1936666667,21.2925333333,25.5374666667,10.53,12.8776666667,12.2636,26.8300666667,14.6161333333
787.45,10.9861111111,31.7568,22.2773333333,26.3748,11.3624,13.5378,12.9148666667,27.2602,15.4744666667
787.76,11.1230111111,31.7218666667,22.4557333333,26.6138,11.5923333333,13.4916,13.1030666667,27.295,15.6449333333
788.07,11.2209111111,32.2342,22.9044666667,27.1546666666,12.0018666666,13.5798,13.3617333333,27.5955333333,15.8162
788.38,11.8063888889,32.5721333333,23.1432,27.4042666667,12.4970666667,13.9488666667,13.5729333333,27.9916666667,16.1850666667
788.69,12.1365777778,32.445,23.1921333333,27.0738,12.3247333333,14.0226666667,13.7774,28.0961333333,16.1738666667
789.00,13.0314777778,32.9555333333,23.9301333333,27.8000666667,12.8403333333,14.7615333333,14.6232666667,28.4404666666,16.8808
789.31,12.9984,32.5167333333,23.8956,27.4695333333,12.7186,14.6731333333,14.7188,28.0475333333,17.0268666667
789.62,12.4168888889,32.0672666667,23.5040666667,27.0684,12.2167333333,14.4452666667,14.5806666667,27.6244666667,16.7906666666
789.92,11.8585555556,31.4286666667,23.0582666667,26.4848666667,11.4908,13.8742,14.0320666666,26.8916,16.2528
790.23,11.6147888889,31.2506,23.0512,26.4088666667,11.7566666667,13.9999333333,14.2432666667,26.7152,16.1364666667
790.54,12.5087555555,31.3598666667,23.5985333333,26.7008666667,12.3856666667,14.1679333333,14.9042,27.192,17.0594666667
790.85,12.5215,31.0278,23.3798666667,26.2988666666,12.3768,14.1918666667,14.9471333333,26.7942,17.2578
791.16,11.745,30.2659333333,22.6000666667,25.1106,11.7275333333,13.2140666667,14.0939333333,25.6623333333,16.4752666667
791.47,11.0025555556,29.3938666667,21.4141333333,23.7776666667,10.8332666667,12.5454,13.5152666667,24.6617333333,15.6818666667
791.78,10.7549777778,29.2639333333,21.3344,23.6860666667,10.8282666667,12.6738,13.4968,24.2791333333,15.6902
792.08,10.4806888889,29.3469333333,21.51,23.8661333333,11.1128666667,12.8474666667,13.4325333333,24.1276666667,15.606
792.39,9.86059999999,28.9695333333,20.8095333333,23.3806666667,10.8463333333,12.6602666667,12.9496,23.7644,15.3311333333
792.70,9.49988888889,29.4630666667,20.4457333333,23.4406666667,10.6387333333,12.5980666667,12.6032666667,23.6929333333,15.067
793.01,9.34184444445,29.4012,20.1994,23.6568,10.5340666667,12.5135333333,12.4540666667,23.6352666667,14.7303333333
793.32,9.99100000002,30.0938666667,21.0421333333,24.2600666667,11.1469333333,13.2098,12.9734,23.9968,15.7130666667
793.62,10.5962333333,30.959,21.6117333333,24.7435333333,11.3294,13.6234666667,13.4032,24.5286,16.3468666666
793.93,9.79108888889,30.7524666667,21.3066,24.2410666667,10.5489333333,13.1244,12.8192,23.7216,15.4858666667
794.24,9.39017777777,30.8958,20.722,23.9088,10.1412,12.6385333333,12.3779333333,23.3768,15.038
794.55,11.2449,31.9662666667,22.4016666667,25.5317333333,11.7391333333,14.4418,13.8189333333,24.6872666667,16.3525333333
794.86,11.9374,32.3675333333,23.0737333333,26.2254,12.5491333333,15.0830666667,14.3924666667,25.2958,17.1233333333
795.16,11.8167777778,32.048,22.8412,25.8760666667,12.2520666666,14.6340666667,14.2259333333,25.0292666667,16.7304666667
795.47,11.0948555555,31.6228666667,22.3574666667,25.1258,11.4380666666,13.4258666667,13.0354666667,24.3708666667,16.0246
795.78,11.1577888889,32.0736666667,22.8720666667,25.3291333333,11.353,13.3385333333,13.3229333333,24.624,16.0445333333
796.09,11.0688777778,31.4894,22.6936666667,25.1645333333,11.0904,12.9448,13.1572,24.6981333333,15.7834
796.40,10.9891888889,31.3618666667,22.8119333333,24.8974666667,11.0454,12.7005333333,12.9027333333,24.5602,15.5902
796.70,10.1306666667,30.6988666667,21.8186,24.3336666667,10.4130666667,11.8213333333,12.1538,23.7984,14.7936666667
797.01,10.3953222222,30.5904,21.9384666667,24.2382666667,10.9409333333,11.9669333333,12.5031333333,23.8463333333,14.9162
797.32,10.5654666667,30.5723333333,21.8218666667,24.542,11.3780666667,12.3685333333,13.01,24.0595333333,14.9038666667
797.63,10.6183222222,30.1427333333,22.0438666667,24.4954,11.6717333333,12.4464666667,13.3334,24.2406,14.8776666667
797.93,9.25438888889,29.3208,21.0701333333,23.829,10.5114,11.3820666667,12.6252666667,23.4619333333,14.0256666667
798.24,9.36129999999,29.775,21.4736,24.3997333333,10.4448666667,11.4948666667,12.6740666667,23.5422666667,13.9336
798.55,8.67766666666,29.2892,21.2396666667,24.0275333333,9.83473333333,10.7438,12.0165333333,23.0302,13.405
798.85,8.67023333334,29.2454666667,21.3058666667,24.6914,10.1564666667,11.572,12.6311333333,23.4568666667,13.6736666667
799.16,7.64623333334,27.8954666666,20.3224666667,23.6476,9.31326666666,10.5144,11.4539333333,22.2687333333,12.5938
799.47,6.76714444444,27.4943333333,19.7973333333,23.0125333333,8.56419999999,9.97753333333,10.7094666667,21.2724,11.6837333333
799.78,4.95676666667,26.6495333333,18.0919333333,21.5115333333,7.01146666667,8.36213333333,9.02300000001,19.8448,10.2701333333
800.08,4.47481111111,26.5489333333,18.2038,21.3074,6.73146666667,8.29800000001,8.81020000001,20.0,9.52886666667
800.39,2.98237777778,25.1605333333,16.8916666667,20.3299333333,5.14853333333,6.9966,7.2608,18.6798,8.2088
800.70,2.22745555556,25.1857333333,16.8030666667,19.6406,4.11393333333,6.12753333333,6.25773333333,18.1412,8.005
801.00,1.23373333333,25.0816,16.7912,19.4183333333,2.9466,5.34353333333,5.318,17.2706666667,7.34433333333
801.31,1.20074444444,25.0271333333,16.9323333333,19.2956,2.8626,5.2768,5.34113333333,17.4768,7.12140000001
801.62,1.2908,25.1751333333,17.2244,19.2607333333,3.2426,5.5512,5.86886666666,17.5032666667,7.32166666667
801.92,1.96072222222,25.2962,17.5921333333,19.2379333333,3.70160000001,6.53873333333,6.72433333333,17.5792,7.80026666667
802.23,1.49954444445,24.8958,16.9792,18.3398666667,2.83206666667,5.651,5.89846666667,16.6602666667,7.25266666666
802.54,1.65407777778,25.9164666667,17.4268,18.9075333334,3.27739999999,6.0876,6.28493333333,17.045,7.89733333333
802.84,2.4131,26.6337333333,18.2455333333,19.2849333333,3.80666666667,6.93813333334,6.72613333333,17.789,8.77193333334
803.15,3.68963333333,26.8946666667,19.2635333334,20.2932,4.79639999999,8.09386666667,7.94406666666,18.6707333333,9.85993333334
803.46,3.77127777778,26.7396,19.1195333333,20.1919333333,4.55473333334,8.07686666667,8.01060000001,18.5633333333,10.2285333333
