wavelength,Back_TanNivf,Belly_TanNivf,Breast_TanNivf,Crissum_TanNivf,Crown_TanNivf,DorTail_TanNivf,Patch10_TanNivf,Patch11_TanNivf,Patch12_TanNivf,Rump_TanNivf,Throat_TanNivf,WingTip_TanNivf
764.76,9.22144444443,39.7413888889,27.9732222222,37.879,20.8686666667,11.1716666667,9.53933333332,16.538,10.5843333333,26.4255555556,14.1455555556,15.5445555556
765.07,9.10144444446,39.7320555556,27.8645555555,37.9431111111,20.8392222222,11.0731111111,9.43777777779,16.5608888889,10.4354444444,26.4153333334,14.0412222222,15.481
765.39,9.43494444446,40.1187222222,28.153,38.3286666667,21.1146666667,11.5176666667,9.74588888888,16.86,10.7707777778,26.9198888889,14.3807777778,15.8981111111
765.70,9.56794444443,40.4352777778,28.2723333333,38.5475555555,21.3863333333,11.7975555556,10.0942222222,17.1996666667,10.944,27.2657777778,14.6742222222,16.0676666667
766.01,9.94683333333,40.6417222222,28.5036666667,38.8155555556,21.6611111111,12.2844444444,10.418,17.6422222222,11.3383333333,27.642,15.0092222222,16.3955555556
766.32,9.77155555555,40.5151666667,28.2932222222,38.5282222222,21.5322222222,12.123,10.1846666667,17.4421111111,11.088,27.5295555556,14.8714444445,16.2556666667
766.64,9.5785,40.6782777778,28.2994444444,38.6607777778,21.4275555556,12.0935555556,10.2022222222,17.5144444445,10.9683333333,27.4476666667,14.8691111111,16.4138888889
766.95,9.83283333334,40.9841666667,28.6391111111,38.8188888889,21.6888888889,12.69,10.7132222222,17.8073333333,11.2762222222,27.9534444445,15.2635555555,16.7832222222
767.26,9.66044444444,40.7892777778,28.3945555556,38.6023333333,21.8137777778,12.7357777778,10.8463333333,17.883,11.2195555556,28.0254444444,15.2072222222,16.936
767.57,9.16899999999,40.7068888889,28.1872222222,38.4932222222,21.6566666667,12.4994444445,10.6272222222,17.6908888889,10.7405555556,27.9337777778,14.9053333334,16.8183333333
767.88,9.02788888889,40.9629444444,28.1554444444,38.8142222222,21.868,12.803,10.6496666667,17.7993333333,10.6497777778,28.1785555556,15.1193333333,16.8716666667
768.20,9.13466666665,41.1444444445,28.548,39.3606666667,22.078,13.2777777778,10.832,18.0483333333,10.7501111111,28.4806666667,15.3043333334,17.119
768.51,9.40161111112,41.3637777778,28.8104444444,39.1953333334,22.3742222222,13.8582222222,11.1945555555,18.3222222222,11.1995555556,28.7516666667,15.6978888889,17.6354444444
768.82,9.34872222223,41.3006111111,28.7954444444,39.4152222222,22.5182222222,13.7786666667,11.061,18.3213333333,11.2415555555,28.57,15.714,17.6944444445
769.13,9.02361111111,40.9507777778,28.6973333333,39.2904444444,22.3571111111,13.4162222222,10.3807777778,17.7984444444,10.7121111111,28.1636666667,15.2447777778,17.353
769.44,9.19338888888,41.1886666667,28.7821111111,39.3642222222,22.3663333333,13.344,10.4166666667,17.751,10.8707777778,28.1731111111,15.3684444444,17.3612222222
769.76,9.57383333333,41.5278888889,29.1488888889,39.5311111111,22.6793333333,13.7391111111,10.8335555556,18.0378888889,11.2525555556,28.4578888889,15.6546666667,17.619
770.07,9.679,41.1348333333,28.7371111111,39.1502222222,22.7004444445,13.7942222222,10.7977777778,17.9173333334,11.2211111111,28.5391111111,15.5531111111,17.3511111111
770.38,9.59155555555,40.8134444444,28.4116666667,38.8191111111,22.7474444444,13.7143333333,10.4856666667,17.7028888889,11.1947777778,28.3614444444,15.4516666667,17.1163333333
770.69,9.66633333333,40.7053888889,28.3214444444,38.8488888889,22.5198888889,13.5597777778,10.3101111111,17.5363333334,11.3112222222,28.304,15.3963333333,16.884
771.00,9.65516666665,40.4174444444,28.2495555556,38.8773333333,22.3211111111,13.132,9.79488888891,17.2257777778,11.2972222222,28.0456666667,15.17,16.5036666666
771.32,9.8253888889,40.2100555556,28.4577777778,38.7435555556,22.2637777778,12.9224444444,9.89966666669,17.1208888889,11.5267777778,27.9647777778,15.2085555555,16.5211111111
771.63,9.0715,39.6479444444,27.8682222222,37.696,21.4932222222,12.1956666667,9.36366666666,16.4436666667,10.8881111111,27.2535555556,14.371,15.6844444444
771.94,8.57561111112,39.3733333333,27.7411111111,37.8157777778,20.8116666667,11.6813333333,8.98944444445,16.1271111111,10.4733333333,26.8947777778,13.7476666667,15.1523333333
772.25,8.21444444444,39.0268333333,27.3893333333,37.3483333333,20.2806666667,11.0045555555,8.443,15.7458888889,9.85222222224,26.4877777778,13.1342222222,14.4306666667
772.56,8.14988888889,38.8795,27.1481111111,36.9117777778,19.8658888889,11.0295555556,8.61077777778,15.7485555556,9.83888888891,26.1891111111,13.0788888889,14.4827777778
772.87,7.31844444445,38.3647222222,26.7073333333,36.5668888889,19.2111111111,10.336,8.05544444444,14.999,9.24966666667,25.8243333333,12.4453333333,13.9762222222
773.18,7.12555555556,37.8358333333,26.5365555556,36.4797777778,19.1525555556,10.1535555555,7.89466666666,14.8315555556,9.11377777778,25.4387777778,12.1577777778,13.817
773.50,7.17888888889,38.0060555555,26.73,36.4311111111,19.3118888889,10.0051111111,7.78033333333,14.7911111111,9.11911111111,25.2813333333,12.1328888889,13.7757777778
773.81,7.34605555556,38.3832222222,27.0583333333,36.8881111111,19.4296666667,9.94800000001,7.87177777778,14.8826666667,9.18577777778,25.2382222222,11.985,13.6934444444
774.12,7.71866666667,39.5301111111,27.6713333334,37.7461111111,20.089,10.5194444444,8.28022222222,15.4173333334,9.67577777778,25.7774444444,12.2938888889,14.454
774.43,8.146,39.8573888889,27.7811111111,37.7115555556,20.4644444444,11.0446666667,8.89566666667,15.6948888889,10.0165555556,26.1757777778,12.67,15.0313333334
774.74,8.13811111111,39.733,27.4532222222,37.73,20.421,11.2898888889,8.95255555556,15.4284444445,9.98555555554,26.0231111111,12.4684444444,14.7531111111
775.05,8.59827777778,40.4185,27.5765555555,38.4927777778,20.8131111111,11.8893333333,9.32622222223,15.6064444444,10.1112222222,26.5363333333,12.916,15.1972222222
775.36,8.94666666667,40.5877777778,27.6247777778,38.505,20.9854444444,12.0965555555,9.47333333334,15.6575555555,10.3024444444,26.7413333334,13.1022222222,15.4128888889
775.67,9.24566666668,40.5782222222,27.368,38.6822222222,20.8611111111,12.8104444444,9.82466666668,15.5664444444,10.7115555556,26.8602222222,13.305,15.7152222222
775.98,9.11311111112,40.5235,27.1984444444,38.7004444444,20.8717777778,12.3927777778,9.76066666667,15.217,10.7546666667,27.0065555555,13.0168888889,15.5801111111
776.30,9.5413888889,40.7738333333,27.3836666667,38.5085555556,21.1941111111,12.962,9.9321111111,15.5461111111,11.0564444444,27.089,13.1332222222,15.8681111111
776.61,9.54700000001,40.4979444444,27.0906666667,38.2777777778,20.7445555556,12.5544444444,9.52277777777,15.3648888889,10.7243333333,26.9664444444,13.1068888889,15.7378888889
776.92,9.7595,40.8111111111,27.2004444444,38.6363333333,20.8395555555,13.0125555556,9.66599999999,15.6191111111,10.9382222222,27.1176666667,13.3996666667,16.1241111111
777.23,9.65027777779,40.9362222222,26.9344444444,38.5588888889,20.7926666667,12.8668888889,9.55655555557,15.3861111111,10.6738888889,27.0943333333,13.4152222222,16.4133333333
777.54,9.23505555557,40.1317222222,26.3576666667,37.9838888889,20.259,12.2041111111,9.10600000001,14.8287777778,9.99022222221,26.5177777778,13.0464444445,15.901
777.85,9.03761111111,40.2619444444,26.2147777778,38.206,20.1097777778,12.2308888889,8.97766666665,14.8006666667,9.886,26.5103333333,12.9558888889,15.8778888889
778.16,9.26394444443,40.8537777778,26.815,38.3896666667,20.5247777778,12.5158888889,9.18566666668,15.4185555556,10.2054444445,27.0074444445,13.3291111111,16.5524444445
778.47,10.0731111111,40.5249444444,27.3803333333,38.4067777778,21.1947777778,12.5816666667,9.71777777779,15.8748888889,11.0408888889,27.2111111111,13.8483333333,16.825
778.78,10.6458888889,40.8841666667,27.8061111111,38.8746666667,21.8767777778,12.789,10.0113333333,16.5184444444,11.5057777778,27.5308888889,14.3894444444,17.2025555556
779.09,10.6584444444,40.8061111111,27.9595555556,38.4792222222,22.1936666667,12.3368888889,9.97788888888,16.428,11.4176666667,27.5247777778,14.2255555555,16.9908888889
