wavelength,Back_GeoConm,Belly_GeoConm,Breast_GeoConm,Crissum_GeoConm,Crown_GeoConm,DorTail_GeoConm,Patch10_GeoConm,Rump_GeoConm,Throat_GeoConm,WingTip_GeoConm
751.27,13.1980666667,14.4573666667,14.9915333333,15.6636,13.1375333333,18.0274,23.384,17.3555333333,12.9804,20.6622666667
751.59,13.1325333333,14.3549666667,14.876,15.5871333333,13.0092666667,18.0872666667,23.2788333333,17.2506,12.8714666667,20.6263333333
751.90,12.9820666666,14.0895333333,14.6685333333,15.2938666667,12.9868,18.0030666667,23.1430666667,17.0896,12.7009333333,20.3975333333
752.22,12.8327333333,14.0136333333,14.2615333333,14.9804,12.8765333333,17.789,22.9870666667,16.6811333333,12.7333333333,20.4252
752.53,12.8476,13.9513666667,14.0524,14.9752666667,12.9229333333,17.6928,23.1390333333,16.7310666667,12.7505333333,20.4614
752.85,12.9594666667,13.9546333333,13.973,14.9594,12.8339333333,17.7416,23.3506,16.7946,12.8807333333,20.6741333333
753.16,12.487,13.5966,13.6482666667,14.4601333333,12.3936,17.476,22.8893666667,16.3912,12.5167333333,20.3813333333
753.47,11.7284,12.9421333333,12.8921333334,13.9838666667,11.7832,17.0416666667,22.4822,15.6910666667,11.9375333333,19.7034
753.79,12.2180666667,13.1575,13.1412666667,14.4758666667,12.1282,17.2580666667,22.9652333333,16.0952666666,12.3453333333,19.9701333333
754.10,11.8171333333,12.6558666667,12.5727333333,13.9403333333,11.6535333333,16.9398666667,22.5892,15.6630666667,12.0136666667,19.7634
754.42,11.825,12.6781333333,12.5475333333,13.9467333333,11.5741333333,16.8873333333,22.5944333333,15.7615333333,11.9670666667,19.8073333333
754.73,11.8331333333,12.6548,12.4378,13.9863333333,11.5117333333,16.8388666667,22.6545666667,15.7978,11.9071333333,19.796
755.05,11.7908,12.6981,12.3939333333,14.0760666667,11.4154666667,16.7312666667,22.8337333333,15.6728666666,11.8658,19.9611333333
755.36,12.1602,13.1642666667,12.6960666667,14.4465333333,11.7336,17.0400666667,23.2632666667,16.0436666667,12.1602,20.3588666667
755.67,11.8555333334,12.8573333333,12.66,14.5272,11.6528666667,16.9730666667,23.2071333333,16.0920666667,11.9788666667,20.1999333333
755.99,11.6996,12.8556333333,12.5574666667,14.4208,11.3724666667,16.9912,23.0720666667,15.8486,11.5914,20.0264666667
756.30,11.3520666667,12.4904333333,12.2040666667,14.1537333333,11.273,16.6601333334,22.7501666667,15.6179333333,11.2677333333,19.7784
756.62,11.3379333333,12.3580666667,12.0578,14.2278666667,11.2029333333,16.5488666667,22.7802333333,15.6331333333,11.1604,19.6056
756.93,12.0084,12.921,12.6881333333,14.7583333333,11.7186,17.0921333333,23.2661333333,16.2306666667,11.7634,20.2237333334
757.24,11.4666666667,12.4964333334,12.132,14.1570666667,11.2026,16.6494666667,22.7841333333,15.6461333333,11.2634666667,19.8547333333
757.56,11.3717333333,12.6204666667,12.1502666667,14.1888,11.2500666667,16.5598,22.9835666667,15.6645333333,11.1471333333,19.8627333333
757.87,11.3154666667,12.6454666667,12.0884,14.0928666667,11.3494,16.5595333333,22.8675,15.6538666667,11.2554666667,19.9242666667
758.18,10.9833333333,12.3396,11.8209333333,13.8375333333,11.0436666667,16.2899333333,22.8961,15.5021333333,11.0936,19.7688666667
758.50,10.9783333333,12.4506,11.7012666667,13.928,11.2062666667,16.3771333333,23.0320666667,15.7512,11.2456,19.6306
758.81,9.97366666667,11.7876666667,10.7971333333,13.1650666666,10.4051333333,15.4827333333,22.1917,14.8987333333,10.3972666667,18.8503333333
759.13,10.5795333333,12.3088333333,11.2319333333,13.5552666667,10.9398,15.7868,22.7575333333,15.3692666667,10.9737333333,19.3396666667
759.44,10.1890666667,11.8020666667,10.7886666667,13.1203333333,10.5546,15.3366,22.5829333333,14.9578666667,10.8492666667,18.9563333333
759.75,10.1583333333,12.0193666667,10.8206,13.2338,10.4986666666,15.4220666667,22.4917333333,14.9953333333,10.9802666667,18.9399333333
760.07,10.0854,12.0913333333,10.6918666667,13.2309333333,10.3504666667,15.2290666667,22.6887,14.9166666667,11.0753333333,19.0469333333
760.38,9.09133333333,11.3531333333,9.79346666665,12.4286666667,9.54373333334,14.3957333333,22.0512666667,14.2800666667,10.2222666667,18.0958666667
760.69,9.15700000001,11.3576,9.83453333333,12.5343333333,9.63026666667,14.4400666667,22.0596333333,14.2488,10.2533333333,18.2518666667
761.01,9.16700000001,11.3006666667,9.77699999999,12.6855333333,9.72133333335,14.3516,21.9684666667,14.1423333333,10.3314666666,18.087
761.32,8.97133333334,10.9755666667,9.51520000001,12.5568666667,9.50540000001,14.0751333333,21.9376333333,13.8576,10.1952666667,17.7794666667
761.63,8.96673333333,10.9905,9.45700000001,12.4261333333,9.42613333333,14.0548666667,21.7215,13.6976666667,10.1738,17.5548
761.94,8.1658,10.1082,8.5734,11.5072666667,8.548,13.2688666667,20.9602333333,12.7024,9.43699999998,16.9096666667
762.26,8.47819999999,10.2336,8.7082,11.7606666667,8.6154,13.6275333333,21.242,13.0037333333,9.69033333333,17.244
762.57,7.90566666666,9.79280000001,8.0658,11.2614,8.0208,13.062,20.6484,12.4318,9.12313333334,16.7318
762.88,8.30806666667,10.2865666667,8.47926666667,11.7744,8.4626,13.5125333333,20.9486,12.8426666667,9.46073333334,17.1626666667
763.20,8.25273333334,10.1401,8.2628,11.7049333333,8.3334,13.3373333333,20.9269333334,12.7208666667,9.37319999999,17.1282
763.51,7.67566666666,9.53243333333,7.5998,11.0799333333,7.81346666667,12.8638666667,20.3366666667,12.1526,8.7604,16.5298
763.82,7.88613333334,9.55536666667,7.70626666667,11.25,7.96713333333,12.9577333333,20.3824,12.2324,8.91193333334,16.7072
764.14,7.45186666666,9.09856666667,7.22753333333,10.8934666667,7.55413333333,12.5341333333,20.2033666667,11.9532,8.52553333334,16.3442
764.45,7.33486666667,8.92973333333,7.05146666667,10.6925333333,7.35733333333,12.3653333333,20.0069666667,11.8751333333,8.38586666667,16.2251333333
764.76,7.39053333333,9.03286666667,7.089,10.7561333333,7.48406666667,12.4577333333,20.0488333333,12.0124666667,8.37239999999,16.4451333333
765.07,7.3816,8.91579999999,6.97453333333,10.8268,7.43106666667,12.4504666667,20.0593666667,12.0694,8.41959999999,16.5890666667
765.39,7.78866666667,9.19693333334,7.38333333333,11.2528666667,7.8222,12.6994666667,20.3224666667,12.4912666667,8.80533333335,16.9745333333
765.70,7.7302,8.92813333333,7.20893333334,11.1166666667,7.79153333333,12.5669333333,20.1851333333,12.1778666667,8.73013333333,16.9344666666
766.01,7.83419999999,8.81393333334,7.0798,11.2596666667,7.92886666667,12.619,20.2563,12.2354666666,8.8474,16.9180666667
766.32,7.4148,8.21686666667,6.37166666667,10.8704,7.43846666667,12.1823333333,19.7312666667,11.8556666667,8.54206666665,16.6179333333
766.64,7.47226666667,8.09566666667,6.35826666667,10.7388666667,7.49173333334,12.1860666667,19.7196,11.8418,8.55546666666,16.5527333334
766.95,8.41953333333,8.96516666666,7.24533333334,11.9054666667,8.4514,12.9822666667,20.6017,12.703,9.45593333333,17.4986
767.26,8.6784,9.21106666667,7.46893333333,12.1539333333,8.54666666667,13.2974,20.7679,12.7766666666,9.55266666667,17.6589333333
767.57,9.26986666667,9.86230000001,8.18873333333,12.7546666667,9.13486666666,13.9090666667,21.2127333333,13.2536666667,10.3076666667,18.2422
767.88,8.98006666667,9.65576666666,7.66726666667,12.4806666667,8.75486666667,13.6841333333,21.0809666667,12.7478,10.0000666667,18.0180666667
768.20,8.52679999999,9.16119999999,7.185,11.9183333333,8.0088,13.0941333333,20.4519,11.9647333333,9.78239999999,17.3162
768.51,8.1454,8.86076666667,6.64273333333,11.5593333333,7.82973333333,12.6093333333,20.0632666667,11.3261333333,9.45953333332,16.9428666667
768.82,8.49793333333,9.24200000001,6.80833333333,11.7958666667,8.26066666667,12.9118666667,20.4197,11.6826,10.0034,17.2404666667
769.13,8.0052,8.82476666667,6.4356,11.4228,7.7962,12.3982,20.0367666667,11.5732666667,9.71026666667,16.8904
769.44,7.53886666667,8.65799999999,6.12006666667,10.9524666667,7.4714,11.9072,19.5938666667,11.1772,9.28686666667,16.3354666667
769.76,7.6464,8.77233333333,6.5706,11.0547333333,7.57726666667,11.5619333333,19.9577666667,11.2891333333,9.44473333333,16.3458666667
770.07,7.99613333333,9.12393333333,6.8526,11.3293333333,7.8256,11.4264,20.2442333333,11.5502666667,9.91466666667,16.6046666667
770.38,6.997,7.97803333333,5.803,10.4079333333,6.802,10.4159333333,19.3393666667,10.5592666667,9.03866666667,15.7452666667
770.69,7.46746666667,8.35973333334,6.0854,10.8698666667,7.33746666667,10.4389333333,19.63,10.8658666667,9.73153333333,16.3333333333
771.00,7.02733333333,7.80483333333,5.456,10.398,6.78686666667,9.99173333333,19.1188666667,10.3606666667,9.10866666667,15.8374666667
771.32,7.33886666666,7.94396666667,5.70646666667,10.5822666667,6.81273333333,10.1024666667,19.0921,10.6866666667,9.5262,15.9590666667
771.63,7.82526666668,8.31113333333,5.8008,11.1138666667,7.265,10.5368666667,19.5713333334,11.0672666667,9.6158,16.554
771.94,8.11493333335,8.54096666667,6.07026666667,11.2587333333,7.55266666667,10.8412,19.9447,11.621,9.72513333331,16.7412
772.25,8.26599999999,8.7472,6.35873333334,11.5716666667,7.6116,11.2508,20.0619,11.9178666667,9.63439999999,16.9210666667
772.56,8.88173333332,9.3889,6.71866666667,11.9245333333,7.9454,11.7900666667,20.6047333333,12.3538666667,9.89606666667,17.2562
772.87,9.61586666667,9.75493333333,7.00226666667,12.5209333334,8.22513333333,12.4591333333,21.0904666667,12.808,10.2780666667,18.0928
773.18,9.34686666667,9.56536666666,6.46833333333,12.2252666667,7.86473333333,12.4684,20.7049666667,12.4188666667,9.9368,17.8828666667
773.50,9.12320000001,9.47716666667,6.25946666667,12.3664666667,7.703,12.7412,20.7099666667,12.5282,9.55353333332,17.7700666667
773.81,9.72920000001,10.2078,6.9516,12.7589333333,8.09066666667,13.1231333334,20.8707333333,13.17,10.0934666667,18.2306666667
774.12,8.94766666667,9.72386666667,6.34293333333,11.9761333333,7.1094,12.6142666667,20.4213666667,12.562,9.51433333335,17.5477333333
774.43,8.78913333334,9.60116666667,6.18806666667,12.0812,7.05346666667,12.3422,20.1523,12.6663333333,9.55773333333,17.1960666667
774.74,9.45540000001,10.2711333333,6.96453333333,13.0403333333,8.0292,13.0305333334,21.0256666667,13.5921333333,10.0806,18.1098
775.05,9.61933333333,10.4464333333,7.46706666667,13.2991333333,8.0772,13.0356666667,20.8905333333,13.8848,10.1266666667,18.082
775.36,10.093,10.6580333333,7.6966,13.6197333333,8.00306666667,13.4588,21.1980333333,14.0668666667,10.4948,18.332
775.67,10.1318666667,10.8117,7.53426666667,13.724,7.91993333333,13.3994,21.1161333333,14.135,10.4565333333,18.0518666667
775.98,10.5888,11.4795666667,8.2186,14.476,8.68246666666,13.6826,21.3024,14.7205333333,11.0828,18.568
776.30,10.6757333333,11.5500666667,8.67613333334,14.4235333333,8.8822,13.5494,21.4822333333,14.72,11.2334666667,18.5530666667
776.61,11.2899333333,12.3831333333,9.4386,15.0123333333,9.60106666667,14.2886,21.8982,15.3569333333,12.0432666666,19.0301333333
776.92,11.8735333333,12.6572333333,10.1837333333,15.5620666667,10.1690666667,14.9497333333,22.1651,15.7629333333,12.6623333333,19.7354666667
777.23,12.4951333333,12.9117,10.4580666667,15.8432,10.7358666667,15.5409333333,22.3439666667,15.7359333333,12.6998666667,20.0146666667
777.54,13.2258666667,13.4185333333,11.2134666667,16.4766,11.6032666667,16.262,22.7582666667,16.4034666667,13.2504,20.6530666667
777.85,14.073,14.2005,11.9861333333,16.87,12.3782,16.8748,23.3064,17.0021333333,13.7008,21.352
778.16,14.2249333333,14.4501666667,12.3487333333,16.8112,12.334,16.9727333333,23.1913,16.8210666667,13.7938666667,21.2734666667
778.47,13.8871333333,14.2012666667,11.8942,16.4094666667,11.9386666667,16.6469333333,22.6631,16.3452,13.4520666667,20.7862666667
778.78,14.2414666667,14.7250333333,12.8817333333,17.1870666667,12.4790666667,16.6960666667,22.7173333333,16.6126666667,13.8044666667,21.0161333333
779.09,14.1772,14.6999,13.2278666667,16.7495333333,12.007,16.2975333333,22.6727333333,16.1968666667,13.6397333333,21.3112
779.40,14.5666666667,14.5817666667,13.5051333333,16.7450666667,12.11,16.6539333333,22.5752666667,16.0020666667,13.6314666667,21.2686
779.71,14.6412666667,15.0815,14.0408,17.1859333333,12.2086,16.8244666667,22.8141666667,16.3510666667,13.6896,21.6487333333
780.02,14.8625333333,15.1814,14.0436,17.2732,12.2239333333,16.5940666667,22.7942666667,16.5266,13.3281333333,21.607
780.33,14.0473333334,14.8094666667,13.1416666667,16.2112,11.0684666667,15.2303333333,21.8599333333,15.6836,12.1556,20.6500666667
780.64,14.0939333333,15.2966,13.5005333334,16.4562,11.2460666667,15.4747333333,22.3947666667,16.2351333334,12.6808666667,20.7443333333
780.95,14.1592666667,15.2848333333,13.301,16.4426666667,10.9689333333,15.3630666667,22.4452,16.1565333333,12.5452666667,20.4372
781.26,14.3609333333,15.2526666667,13.393,16.3350666667,10.8755333333,15.1439333333,22.2159333333,15.9815333333,12.6699333333,20.4296
781.57,13.4216666667,14.2688,12.467,15.6511333333,10.1378666667,14.2935333333,21.1148333333,15.3531333333,11.6116,19.4592
781.88,14.5680666667,15.1023333333,13.6268666667,16.3177333333,11.1572666667,15.2768,22.2730333333,16.5891333333,12.5303333333,20.1606
782.19,14.1342666667,14.8218666667,13.1344666667,15.9126666667,10.8478666667,15.1671333334,21.7232666667,16.4154666667,11.8861333333,19.9282666667
782.50,14.5384666667,15.1907333333,13.1564,16.6722,11.4317333333,15.5223333333,21.7524333333,16.9264,12.2388666667,20.0387333333
782.81,15.0609333333,16.3787,13.9091333334,17.4198,11.949,16.0632,22.6105666667,17.8238,13.0952666667,20.7308666667
783.12,16.4349333333,17.2047333334,15.1379333333,18.1345333333,13.0684666667,17.3674,23.2947333333,18.8687333333,14.2660666667,21.4569333333
783.43,16.5712666666,17.3345666667,15.6174,18.3837333333,13.2772,18.0919333333,23.5044666666,19.192,14.4500666667,21.6836
783.74,17.8861333333,18.4273,17.1460666667,19.7364,14.6340666667,19.5010666667,25.0939,20.4542,16.0863333333,23.0558
784.05,18.795,19.299,18.4852666667,20.9066,15.3885333333,20.3717333333,25.7460666667,21.5090666667,16.9706666667,24.0596666667
784.36,19.1552666667,19.7505666667,19.1496666667,21.3153333333,15.9353333333,20.9468,26.4597,22.2562,17.5396,24.8468
784.67,19.7379333333,20.6047333333,20.0725333333,22.5586666667,16.7614,22.0625333333,27.0764,23.1715333333,18.0824666667,25.6131333333
784.98,20.7999333333,21.5555666667,21.0666666667,23.3388666667,17.7500666667,22.9110666667,27.9221333333,23.9,19.0834,26.6611333333
785.29,21.0282666667,21.8048,21.3542,23.5322666667,17.9823333333,23.3333333334,28.1317,24.0685333333,19.4692,27.0924666667
785.60,20.9140666667,21.5968,21.5552,23.3166666667,18.1271333333,23.2162,28.5061666667,24.1304666667,19.6712,27.2742666667
785.91,21.6652666667,21.9563666667,22.3401333333,24.0488666667,19.0422,24.0598666667,29.3142666667,24.9197333333,20.3918666667,28.0
786.22,21.3038666667,21.4260666667,21.9832,24.1074666667,19.0272666667,23.8846,29.1632,24.6073333333,19.9564,27.6444666667
786.53,19.6902,19.777,20.3966,22.7490666667,17.5493333333,22.4068,27.6663,23.1078,18.5002666667,26.5524666667
786.84,19.8041333333,19.722,20.7994666667,23.0235333333,17.8236666667,22.0864666667,27.6649333333,22.8277333333,18.6816,26.6771333333
787.14,19.7372666667,19.6806,20.6542666667,23.0036,17.9288666667,22.2668666667,27.388,22.7872666667,18.3977333333,26.4244
787.45,18.7794666667,18.4135,19.4202666667,21.551,16.8420666667,21.1186666667,26.4583,21.4696666667,16.9235333333,25.487
787.76,18.9238,18.4661,19.5895333333,21.4765333333,16.9618,21.1512666667,26.0986333333,21.3964,16.952,25.4955333333
788.07,18.1211333333,17.5025,18.4948666667,20.4394,16.1312666667,20.5504666667,25.5075666667,20.187,16.2726666667,24.6414
788.38,18.2677333333,17.6144333333,18.6736,20.6087333333,16.2334666667,21.2966,25.5605333333,20.3218,16.4118,24.88
788.69,17.9608666667,17.617,18.6686666667,21.0246,16.2634,21.3364,25.5432333333,20.3067333333,16.2979333333,24.9788
789.00,18.2618666667,17.7990666667,18.7393333333,21.2162666667,16.3959333333,21.8020666667,25.6474666667,20.5564,16.4156,25.0959333333
789.31,17.6206666667,17.6205333333,18.5890666667,20.5315333334,15.9166,21.5150666667,25.0074666667,20.1441333333,16.1699333333,24.7988666667
789.62,17.6216,17.4894666667,18.923,20.344,16.0260666667,21.3912666667,24.8217,20.2543333333,16.3051333333,25.1260666667
789.92,18.2318666667,18.3095333333,19.7296,21.1521333333,16.7743333333,22.1585333333,25.4620666667,21.0668666667,17.1198666667,25.4345333333
790.23,18.0821333333,17.9096333333,19.3454666667,20.5834,16.5042666667,22.2476,25.3171333333,21.0147333333,16.9254666667,25.3220666666
790.54,17.9076,17.5468333333,19.0136,20.3322666667,16.2304666667,22.082,24.9662333333,20.6333333333,16.7861333333,25.2648666667
790.85,18.2528,17.6774,19.1396,20.8024,16.7432,22.6444666666,25.1122666667,21.2564,17.4663333333,25.6584
791.16,17.0934666667,16.8098,18.1037333333,19.9405333333,15.9157333333,21.7666666667,24.3571,20.4537333333,16.7585333334,24.8838666667
791.47,17.9122666667,17.9585,19.4604,20.8067333333,17.2308666667,22.5183333333,25.0258333333,21.7823333333,17.8086,25.958
791.78,17.0290666667,17.2609,18.5850666667,19.7622666666,16.5478666666,21.3922,24.5161,21.2564,17.2042666667,25.1443333333
792.08,16.9681333333,16.9423,18.3462666667,19.242,16.3420666667,21.1254666667,24.0108333333,20.8555333333,16.7843333333,25.1736
792.39,17.3732666667,17.3878333333,18.7744666667,19.5895333333,16.699,21.5538,24.1951666667,21.161,17.4845333333,25.6172666667
792.70,17.0198666667,16.8329333333,18.4089333333,19.2163333333,16.1828666667,21.3238666667,24.0960333333,20.5638666667,17.002,25.1293333333
793.01,17.0216666667,16.9314666667,18.1587333333,19.1576,16.5344,21.5763333333,24.2087333333,20.1864666667,16.7328,25.1203333333
793.32,16.6908666667,16.4000333333,17.6304,18.7393333333,16.1878,21.1758,23.8576,19.7878666667,16.1939333333,25.4302666667
793.62,16.5704,16.6726,17.7557333333,19.1575333333,16.4800666667,21.2575333333,24.0313,19.8796,16.4139333333,25.7521333333
793.93,16.3908,16.7737,17.7144666667,19.1450666667,16.3966,21.5078666667,23.9092,19.6201333333,16.242,25.8060666667
794.24,15.8927333333,16.6576666667,17.611,18.8468666667,16.0459333333,21.2414666667,23.7746666667,18.8232,15.9693333333,25.2014666667
794.55,16.2406666667,16.8854,17.8641333333,19.0732,16.2118666666,21.6637333333,24.1279333333,18.9636666667,16.1428,25.4115333333
794.86,16.3058,16.5492666667,17.2853333333,18.9176,15.7274,21.5006,24.6478333333,19.0435333333,15.7389333333,25.1832666667
795.16,17.2538666667,17.6317,18.401,20.1433333333,16.8182666667,22.2662,25.4204666667,20.0164666666,16.8238666667,26.0546666667
795.47,17.1137333333,17.7979666667,18.2229333333,19.9061333333,16.6225333333,22.1856,25.8084333333,20.1102666667,17.0254,25.9547333333
795.78,17.3063333333,17.7940333333,18.0270666667,20.0270666667,16.6016,22.0053333333,26.0596,19.8754666667,16.9104666667,26.0812666667
796.09,17.2159333333,17.5095666667,17.8901333333,19.864,16.5306666667,21.8596666667,25.9136333333,19.6955333333,16.5362666667,25.9922666667
796.40,16.9097333333,16.8797666667,17.3627333333,19.1865333333,15.3044666667,21.3541333333,25.5337666667,19.5741333333,16.1234,25.4272666667
796.70,16.8442,17.2647,17.7232,19.4048,15.6756666667,21.7798666667,25.7248666667,19.6288,16.5656666667,25.5036
797.01,16.4474666667,17.1641666667,17.1219333333,18.8926666667,15.0591333333,21.2478,25.4724,19.2580666667,16.1328,25.2219333333
797.32,15.0042,15.8856666667,15.9804666667,17.7548666667,13.9304666667,19.8276666667,24.7545333333,18.4726,15.3030666667,24.0598
797.63,14.6608,15.7404333333,15.6814666667,17.5279333333,13.8288666667,19.6460666667,24.9291,18.6016666667,15.2802666667,24.112
797.93,14.3495333333,15.5081333333,15.2994,17.0961333333,13.4725333333,19.3104,24.6339333333,18.2819333333,14.4222,23.9625333333
798.24,13.4932666667,14.877,14.6372,16.2237333333,12.9151333333,18.5730666667,23.856,17.1894666667,13.9728666667,23.2902666667
798.55,12.1595333333,13.5023333333,13.1101333333,15.0111333333,11.3811333333,17.5119333333,22.9921333333,16.1276666667,12.5231333333,22.0350666666
798.85,11.4904666667,12.4603333333,12.1758,14.5102,10.8115333333,16.8768666667,22.2924666667,15.2666666667,11.7878666667,21.1316
799.16,10.3343333333,11.9496666667,11.3671333333,13.6314,10.1092,16.0608666666,21.8469333333,14.8097333333,11.2014666667,20.2714666667
799.47,9.96653333334,11.9038,10.9084,13.6606,10.0266666667,15.5242666667,22.0741333333,14.696,11.3158,19.9868
799.78,9.11786666666,11.3249666667,9.93486666669,13.354,9.67393333333,14.8368666666,21.7611,14.068,10.8136,19.3752
800.08,8.07133333334,10.1258,8.6512,12.1104666667,8.46966666666,13.5780666666,21.2473666667,13.2705333333,9.5248,18.2110666667
800.39,7.76366666667,9.22859999999,8.23779999999,11.4295333333,8.2306,13.39,20.9519,12.9442,9.20033333332,17.8981333334
800.70,9.50953333333,11.2353,9.73153333332,13.0898,9.8674,15.41,22.5994333333,14.3571333333,10.3472666667,19.3984
801.00,9.02426666668,10.8413333333,9.00979999999,12.3250666667,9.27833333334,15.0888666667,22.0492,13.8556666667,9.5538,18.9337333333
801.31,9.44013333335,11.4964666667,9.33046666667,13.2966666667,10.3109333333,15.7117333333,23.0807333333,14.3798,10.7866,19.5244
801.62,8.91380000001,11.8289666667,9.20486666668,13.5498,9.92166666667,15.991,22.9452666667,14.61,10.474,19.8058
801.92,8.3314,11.2773,8.78406666666,12.8272,9.48986666667,16.0491333333,23.0648,13.9088,10.1266,19.6012
802.23,8.40080000001,11.5605666667,8.46246666666,12.5934666667,9.5106,15.7226666667,22.9402666667,13.9498666667,9.80353333334,19.3911333333
802.54,6.55673333333,9.22656666668,6.33673333333,10.5222,7.5382,14.1814,20.8637,11.755,7.53033333334,17.77
802.84,5.09393333333,7.74836666667,4.65466666667,9.0618,5.69266666667,13.2934,19.4729666667,10.5788,6.09179999999,16.6468
803.15,5.81640000001,8.29553333334,5.07753333333,9.62259999999,6.42026666667,14.1676,20.2621666667,10.8460666667,7.19899999999,17.4176
803.46,6.79486666667,9.40383333333,5.5142,10.5722,7.11486666667,14.9661333333,20.9964666667,11.4926666667,8.66766666667,17.7830666667
803.76,6.09666666667,9.24376666667,4.52893333333,10.4355333333,6.07286666667,13.9985333333,20.5305333333,10.673,8.01266666667,16.8962666667
804.07,3.5374,6.31446666667,1.18466666667,7.36306666667,3.21726666667,10.7562,18.2633333333,7.73893333333,5.45833333333,14.2297333333
804.38,4.8104,7.29853333333,2.3144,8.45173333333,4.3444,11.722,18.5940666667,8.61766666667,6.91946666666,14.6919333333
804.68,3.66146666667,6.16843333333,1.4472,7.18846666668,2.9182,10.5100666667,17.0937333333,7.39426666667,5.85226666666,13.5785333333
804.99,3.82946666667,5.2326,0.976666666666,6.69006666667,2.6822,9.73646666666,16.3487333333,6.67446666667,5.68993333334,12.8682666667
805.30,3.9068,4.7784,0.703333333332,6.65133333333,2.61473333333,9.1744,16.0168333333,6.60553333333,5.39,12.8748
805.60,4.3108,5.3272,1.60893333333,7.5672,2.97913333333,10.0077333333,16.8707,7.35186666667,6.27400000001,13.7952
805.91,5.60586666666,6.7596,2.96573333333,9.16006666667,4.14246666667,11.3898,18.3933,9.15219999999,7.97533333334,14.8975333333
806.21,7.00373333333,8.44443333334,4.27593333333,10.0231333333,5.84673333333,12.7126666667,19.4637,9.95400000001,9.18000000001,15.9463333333
806.52,6.19106666667,7.85583333333,3.713,9.68146666665,4.93306666667,12.0214666667,18.5077666667,9.46666666667,8.34673333333,15.1438666667
806.83,5.5044,6.54733333333,2.8946,8.93766666668,4.04926666667,10.9930666667,17.7868333333,8.59886666667,7.04393333333,14.2494666667
807.13,5.78146666667,6.70193333333,3.25886666667,9.27533333334,4.37906666667,11.6490666667,18.2920666667,8.9542,7.5126,14.5554666667
807.44,6.65113333333,7.8233,5.0958,10.6291333333,5.3614,13.091,19.3513333333,10.3556666667,8.94099999999,15.9280666667
807.74,5.55013333333,6.78633333333,4.14666666667,10.0637333333,3.97926666667,12.2806,19.3738666667,9.92819999999,7.8788,15.3588
808.05,6.3848,7.13766666667,4.79066666667,10.8613333333,4.8068,13.3413333333,19.9275,11.1433333333,8.63920000001,15.9179333333
808.35,6.22106666667,7.34743333333,5.3548,10.7178,5.033,13.6881333333,20.0495666667,11.1469333333,8.878,15.9488666667
808.66,5.72619999999,7.88186666667,5.11853333333,10.3037333333,4.58593333333,13.6164666667,19.6380666667,10.8032666667,8.74740000001,15.4307333333
808.97,5.29606666667,7.44996666667,4.9894,9.62940000001,4.02726666667,13.18,19.6467666667,10.2767333333,8.53973333333,14.6872666667
809.27,5.5028,7.9118,4.98066666667,9.63633333333,4.3132,13.3161333333,19.8374,10.7746,8.36120000001,14.7712
809.58,6.75313333334,8.65373333334,5.6362,10.7877333333,4.71,14.2858,20.8136333333,11.8441333333,9.11693333332,15.9653333333
809.88,6.143,8.17126666667,4.8646,9.83573333334,4.46506666667,13.5196666667,20.91,11.3004666667,8.27346666667,15.5614
810.19,5.20866666667,7.8313,3.8332,9.37186666667,3.30126666667,12.8290666667,20.0964333333,10.4263333333,7.15279999999,15.4148
810.49,5.73939999999,8.4005,4.36726666666,9.42040000001,3.9592,13.4446666667,20.0834666667,10.5517333333,7.07459999999,15.7626666667
810.80,4.44753333333,6.60003333333,2.32373333333,8.5334,2.47613333333,11.9143333333,18.3999666667,8.88566666668,5.48566666667,13.5904666667
811.10,3.85166666667,6.15306666667,1.67373333333,7.45606666665,1.95913333333,10.8322,17.6889666667,7.72239999999,4.831,13.2571333333
811.41,2.87806666667,5.49686666667,0.440600000002,6.80366666667,0.362133333333,9.28046666667,17.5429,6.51993333333,3.87660000001,11.679
811.71,2.26886666667,5.2523,-0.509733333335,6.66653333333,-0.619666666664,8.176,17.4562666667,6.17693333333,2.88846666667,11.2144
812.02,5.09480000001,7.37543333333,2.07506666667,9.32706666667,1.4998,10.4262666667,19.9845666667,8.4232,5.60860000001,13.6929333333
812.32,5.49926666667,8.02863333333,2.0892,10.2919333333,2.16086666667,10.804,20.0512666667,8.92993333334,6.41053333334,14.2858
812.63,4.94919999999,7.52543333333,1.61573333333,9.53253333333,1.0466,9.7968,18.7145666667,7.70333333333,5.77233333333,13.1606
812.93,4.66146666667,6.90446666667,1.09546666667,9.36426666667,0.444533333332,8.60986666667,18.2171,7.30759999999,5.75706666667,12.1238666667
813.24,5.67733333332,7.86196666667,2.545,10.2526666667,1.09226666667,9.93306666666,18.6708,8.23286666667,6.46053333333,12.272
813.54,7.98799999999,9.51316666666,4.96753333333,11.3362666667,3.1594,12.3595333333,20.0149333333,10.2731333333,8.73326666667,14.0388
813.85,9.41926666666,10.8296333333,6.28593333333,13.2455333333,4.64606666667,13.0893333333,21.2152,12.3864666667,10.8346,15.1586666667
814.15,10.5564,12.718,7.47413333333,13.944,5.61306666667,13.8554,22.2107333333,13.6287333333,11.8168666667,17.1541333333
814.46,12.4791333334,14.4282,9.25880000001,15.6014666667,6.81399999999,15.4246666667,23.2205,15.2381333333,13.1566666667,18.0756666667
