wavelength,Back_SalFulm,Belly_SalFulm,Breast_SalFulm,Crissum_SalFulm,Crown_SalFulm,DorTail_SalFulm,Rump_SalFulm,Throat_SalFulm,WingTip_SalFulm
755.36,7.86146666666,8.5706115942,5.1904,8.21473333333,8.19780000001,8.81226666667,7.72053333333,6.44533333333,14.5932333333
755.67,7.96959999999,8.73908115942,5.26386666667,8.28953333333,8.38926666666,8.65910000001,7.90786666667,6.4638,14.7378
755.99,8.40299999999,9.15651884058,5.7211,8.50973333333,8.61600000001,8.74856666667,8.15206666666,6.8317,15.1023
756.30,8.64413333334,9.49482608695,6.0033,9.03013333333,9.0542,8.88899999999,8.45480000001,7.19886666667,15.2833666667
756.62,8.4218,9.50191884057,5.8672,9.07033333333,9.01846666667,8.8779,8.4356,6.94766666667,15.2393666667
756.93,8.36800000001,9.44759420289,5.7724,9.06413333334,8.93193333333,8.70743333334,8.4968,6.93623333333,15.1514
757.24,8.15126666667,9.1041826087,5.5827,8.81379999999,8.64386666667,8.49470000001,8.38013333333,6.6026,15.1683333333
757.56,7.92993333334,8.72265797102,5.48673333333,8.749,8.38099999999,8.46783333333,7.97153333333,6.29696666667,14.9662333333
757.87,7.2498,8.29331884058,4.8542,8.0566,7.85739999999,7.97270000001,7.24293333333,5.736,14.3776666667
758.18,7.00226666667,8.09903188406,4.6408,7.68393333333,7.47773333333,7.68403333333,6.9812,5.3906,14.4607666667
758.50,6.86333333334,8.32060289855,4.6699,7.7976,7.42873333334,7.73093333333,7.1128,5.50913333333,14.3871666667
758.81,6.67013333333,8.10781449275,4.5285,7.60613333333,7.11886666667,7.67249999999,6.98906666667,5.33466666667,14.0729333333
759.13,5.8794,7.32993913044,4.04666666667,6.7408,6.37006666667,7.09213333333,6.2324,4.74936666667,13.1798
759.44,5.61546666667,7.22110144928,4.0773,6.77333333333,6.3718,7.12856666667,6.2084,4.6597,13.1059333333
759.75,5.3026,6.76220869565,3.63586666667,6.13673333333,5.84306666667,6.98156666667,5.63553333333,4.19623333333,12.7084333333
760.07,5.64486666667,6.73687536232,3.60843333333,5.9486,5.7842,7.15793333333,5.43413333333,4.4105,12.7632666667
760.38,6.51326666667,7.3285942029,4.57346666667,6.5098,6.56186666667,8.06559999999,6.0214,5.18583333333,13.4588
760.69,6.99766666667,7.92600869565,4.88813333333,6.87493333333,7.01153333334,8.59366666666,6.41046666667,5.8831,13.895
761.01,7.66086666667,8.65305797101,5.35353333333,7.428,7.72406666667,9.25013333333,7.14886666667,6.72833333333,14.4721
761.32,8.12380000001,9.00929275362,5.69466666667,7.89486666667,7.93046666666,9.61630000001,7.57253333333,6.9955,14.8647666667
761.63,8.96986666667,9.66719130434,6.34196666667,8.35733333333,8.48346666667,10.2418333333,7.97226666666,7.6937,15.3395333333
761.94,8.87813333334,9.47507536233,6.26106666667,8.14586666667,8.32153333333,10.1406333333,7.75626666667,7.52623333333,15.0612666667
762.26,9.23380000001,9.84811594202,6.58263333333,8.41733333333,8.78346666666,10.4543666667,8.07606666667,7.88596666667,15.453
762.57,9.78833333333,10.538515942,7.04986666667,9.01933333333,9.28266666668,11.0059666667,8.7744,8.40976666667,16.0651
762.88,9.53420000001,10.3983043478,6.76473333333,8.88646666666,9.10819999999,10.8156,8.44259999999,8.04486666667,15.8924666667
763.20,9.60126666665,10.6046753623,6.94233333333,9.06766666667,9.18586666667,10.7475666667,8.51406666667,8.1679,16.0665666667
763.51,9.52533333334,10.7087217391,7.0117,9.10140000001,9.28839999999,10.7116,8.57820000001,8.29783333333,16.1036
763.82,9.21326666667,10.7507681159,6.70916666666,9.00613333333,9.08086666667,10.3765,8.60706666668,8.08576666667,15.8711333333
764.14,9.75833333334,11.2654347826,7.34163333333,9.59046666666,9.61546666667,10.9056,9.26959999999,8.43803333333,16.2369
764.45,9.68633333333,11.1551623188,7.4502,9.51620000001,9.58973333335,10.8837,9.35106666666,8.3913,16.0367
764.76,9.43113333334,10.7794202899,7.19633333333,9.078,9.31613333333,10.7020333333,8.9552,8.17576666667,15.7355333333
765.07,8.88433333333,10.2913217391,6.88676666667,8.78026666667,8.94446666667,10.3076333333,8.78033333333,7.77553333333,15.2993
765.39,8.87253333332,10.2072173913,6.87566666667,8.93306666667,8.92153333333,10.2652,8.81486666667,7.56913333333,15.2378
765.70,8.76166666666,10.3320289855,6.93996666667,9.02126666667,8.94786666667,10.4029,8.77686666667,7.56913333333,14.9735
766.01,8.45653333334,9.97171884059,6.65853333333,8.81913333333,8.708,10.1126,8.20493333333,7.2724,14.7559
766.32,8.96906666665,10.2222086956,7.1175,8.90713333334,9.06900000001,10.4628333333,8.68700000001,7.87476666667,15.1677
766.64,9.05546666666,10.0028637681,6.9546,8.70313333333,9.08066666667,10.3094,8.78559999999,7.7263,15.0008333334
766.95,8.601,9.32346666666,6.58406666667,8.244,8.48820000001,9.84799999998,8.37926666667,7.08176666667,14.6479666667
767.26,8.13066666667,8.82365217391,6.2713,7.79806666667,7.91539999999,9.63983333333,7.65313333333,6.62756666667,14.4214333333
767.57,6.96426666667,7.69977681159,5.10493333333,6.55246666667,6.71546666667,8.46686666667,6.26706666667,5.58416666667,13.3944
767.88,6.7512,7.20385797102,4.5404,6.20933333333,6.18393333333,7.861,5.61626666667,4.86663333333,13.3670333333
768.20,6.62326666666,7.33445217391,4.53716666667,6.08433333334,6.14953333334,7.79436666667,5.58,4.69803333333,13.2856666667
768.51,6.67106666667,7.48314202899,4.74613333333,6.23393333333,6.29573333333,8.29583333333,5.73953333333,4.9359,13.3665
768.82,7.46120000001,8.19385217391,5.68116666667,6.98546666667,7.165,9.1472,6.5274,6.10986666667,14.2222333333
769.13,7.74473333334,8.32451014493,5.82346666667,6.98006666667,7.43613333334,9.20079999999,6.9616,6.36496666667,14.6855333333
769.44,8.24566666667,8.85747536232,6.19243333333,7.32993333333,7.73653333333,9.59359999999,7.77373333334,6.90716666667,14.8493666666
769.76,7.9036,8.58449565218,5.89773333333,7.13466666667,7.46893333333,9.24799999999,7.72693333334,6.5138,14.4076333333
770.07,7.9464,8.91355072463,6.1221,7.53093333333,7.41893333333,9.79483333333,8.11726666667,6.99136666667,14.5374333333
770.38,8.26880000001,9.27297971015,6.19776666667,7.95133333333,7.82733333333,10.2975333333,8.39280000001,7.20996666666,14.4891
770.69,8.69759999999,9.55845797101,6.5609,8.29926666666,8.40513333333,10.3729666667,8.78813333334,7.5536,14.7744333333
771.00,9.42786666666,10.0874985507,6.96686666667,8.4886,8.92993333333,10.9033333333,9.28406666666,8.078,15.2476333333
771.32,9.67786666666,10.4548202899,7.49933333333,8.81153333335,9.43020000001,11.3069,9.75513333333,8.53573333333,15.1972
771.63,10.1763333333,10.8550318841,7.84856666667,9.42993333334,9.80819999999,11.4877333333,10.6376666667,8.96573333333,15.5081666667
771.94,9.95220000001,10.9407217391,7.46563333333,9.01820000001,9.4904,10.8385666667,10.7111333333,8.6705,15.1061333333
772.25,9.42353333331,10.675542029,7.0287,8.57600000001,9.10153333333,10.2388,10.5336,7.8733,14.6420666667
772.56,9.77340000001,10.9939652174,7.39483333333,8.6246,9.23413333333,10.5098,10.6634666667,7.89653333333,14.5928
772.87,9.13460000001,10.2379971015,6.85783333334,7.62766666667,8.83440000001,9.99993333333,9.71893333333,6.87416666667,14.3024333333
773.18,9.87059999999,11.2790434783,7.91366666667,8.28513333333,9.83213333335,10.6439666667,10.3606,7.53626666667,15.2051666667
773.50,9.76999999999,11.0374898551,8.10753333333,8.13526666667,10.1912666667,10.6290666667,10.2520666667,7.3041,15.2866666667
773.81,10.1449333333,11.446857971,8.87126666667,8.37793333333,10.5406,10.8138,10.4572,7.77586666667,15.5128333333
774.12,10.4697333334,11.8984115942,9.202,8.738,10.9621333333,11.1347333333,10.9565333333,8.05616666667,15.6452
774.43,10.3576,12.0990637681,9.64793333333,9.49913333333,11.1702,11.0472333333,11.2904,8.18316666666,15.8769
774.74,9.88080000001,12.2110028986,9.4188,9.36926666667,10.9328,11.0722666667,10.8108666667,7.79713333333,15.7917666667
775.05,9.41459999999,12.0911536232,9.14686666667,9.344,11.0327333333,11.1239,10.1322666667,7.59630000001,15.5222
775.36,9.53386666668,12.0936289855,9.16743333333,9.31106666667,11.2284,11.2165,10.1084666667,7.49620000001,15.6963666667
775.67,9.34286666667,11.9519217391,8.69156666667,8.83733333334,10.8296666667,11.118,9.56880000001,7.58836666667,15.6258333333
775.98,9.04839999999,11.6047536232,8.56966666667,9.04246666667,10.6402666666,10.9753,9.62293333334,7.7319,15.6492333333
776.30,9.24206666668,11.8289304348,8.7885,9.48546666666,10.9224666667,11.0562,10.1126,8.3105,15.6317333333
776.61,8.97813333331,11.1836057971,8.0871,9.49506666665,10.4562,11.0918333333,9.90279999999,7.82243333333,14.8448333333
776.92,8.92080000001,11.4117710145,8.12046666667,9.83206666668,10.6235333333,11.0971666667,9.96406666666,7.7009,14.8621333333
777.23,7.79886666667,10.3551594203,6.81186666667,8.63453333333,9.58519999999,9.69423333333,9.03406666667,6.53636666667,14.0690666667
777.54,7.59053333333,10.0740492754,6.4493,8.50833333333,9.0518,9.61946666667,8.7318,6.1625,13.8013666667
777.85,7.84913333334,10.4186,7.1123,9.10866666667,9.46526666668,10.1694,9.2038,6.7675,14.1711666667
778.16,8.8888,11.3718753623,7.9712,10.2903333333,10.4778666667,11.1168333333,10.5129333333,8.10613333333,15.2565333333
778.47,9.95273333334,12.1471913043,8.93403333333,11.007,11.2661333333,11.861,11.4016,9.31090000001,16.4781
778.78,9.77939999999,12.1929594203,8.86696666667,11.2938666667,11.3596,11.8903333333,11.0854,9.31726666667,16.6278
779.09,10.4069333333,12.6869478261,9.82349999999,12.1723333333,12.1184666667,12.4775666667,11.5858,9.98506666666,17.3189666667
779.40,10.3908666667,12.4069449275,9.49370000001,11.7998,11.6813333333,12.1611,11.1781333333,9.34283333333,17.1521333333
779.71,11.1286666667,13.4171478261,10.3870666667,12.8290666667,12.2191333333,12.8848666667,11.9084666667,9.95320000001,17.9945666667
780.02,10.6820666667,13.144884058,10.1608666667,12.0882666667,11.7248,12.3770333333,11.4149333333,9.8034,18.0757333333
780.33,9.93293333333,12.0955594203,9.24286666667,11.111,10.6897333333,11.4743666667,10.4700666667,9.01703333334,16.8986
780.64,10.484,12.7393768116,10.0062,11.8100666667,11.3908,12.1801333333,11.0886,9.55593333332,17.3882
780.95,10.3017333333,12.4427130435,9.98100000001,11.2956,11.1005333333,11.8333,10.9559333333,9.63203333334,17.1225
781.26,10.1814666667,12.0700608696,9.36013333333,10.7354,10.6526,11.3944333333,10.7673333333,9.32203333333,16.4532333333
781.57,9.80893333333,11.5399101449,8.82736666667,10.1003333333,10.2041333333,11.0464,10.3724666667,8.5197,15.7469333333
781.88,9.89399999999,11.5667217391,8.95213333334,9.75906666667,10.3760666667,10.8807,10.704,8.2288,15.4646
782.19,10.5915333333,11.7313652174,9.18193333333,10.0806,10.3974666667,11.0573,11.0313333333,8.53543333333,15.7581666667
782.50,10.3358666667,11.5921855072,8.7985,9.98066666667,10.2195333333,10.5912333333,10.9819333333,7.97813333333,15.5425666667
782.81,9.90226666667,11.4392869565,8.59373333334,9.80466666667,10.3385333333,10.1724666667,10.6707333333,7.97866666667,15.2799666667
783.12,9.93513333333,11.3391681159,8.17126666667,9.71466666667,10.3048,9.95773333332,10.5383333333,7.65233333334,15.0422666667
783.43,10.444,11.7734608696,8.30436666667,10.3925333333,10.4440666667,10.5339333333,10.9330666667,8.04703333333,15.3088333333
783.74,12.1654666667,13.8157478261,9.63426666666,11.8254666667,11.864,11.9184,12.6210666666,9.49963333333,17.1285666667
784.05,12.4872,14.6180608696,10.0668333333,12.4108666667,12.2836666667,12.6144,13.3016,10.0572333333,17.3726333333
784.36,12.3828666667,14.8285826087,10.2947333333,12.7122,12.3194,12.7788333333,13.0228,9.83826666666,17.5981666667
784.67,12.3122,14.8259043478,10.4046666667,12.8132666667,12.2864,13.0635333333,12.9223333333,9.4413,17.9065
784.98,11.9078666667,14.5786376812,10.0034666667,12.4781333333,11.5776,12.5071666667,12.3357333334,8.99253333333,17.4504666667
785.29,11.2749333333,13.749484058,9.26290000001,12.0518,10.5776666667,11.9025333333,11.3744666667,8.18723333333,16.6002
785.60,9.79186666666,12.5176405797,8.28206666667,10.9018666667,9.58706666667,10.8556333333,10.1024,7.12256666666,14.9388333333
785.91,9.16086666666,11.8972869565,7.16149999999,10.0902,8.98700000001,10.5047,9.48166666667,6.44933333333,14.1625666667
786.22,9.72253333333,12.4022115942,7.59606666667,10.5917333333,9.46159999999,11.1032666667,10.0033333333,6.98096666667,14.6406333333
786.53,9.06393333333,12.0879507246,7.55316666667,10.4914,9.34266666667,11.0624,9.65466666668,7.3273,14.4424
786.84,8.73206666668,11.7787333333,7.66336666667,10.4183333333,9.34640000001,10.5653333333,9.47726666667,7.2777,13.9903
787.14,8.4972,11.7720057971,7.7832,10.4512,9.2826,10.9185666667,9.19833333332,7.53973333333,14.0992
787.45,8.76526666667,11.4432086957,7.79066666666,10.3638,9.22673333334,10.9551333333,8.85639999999,7.55673333333,14.2917666667
787.76,9.54846666667,11.9503275362,8.13323333333,10.8548666667,9.99046666667,11.5368,9.58680000001,8.23566666667,14.9343666667
788.07,9.12013333333,11.4694057971,7.63973333333,10.0194,9.91659999999,10.8093,9.12633333333,7.96083333333,14.5087
788.38,8.96713333334,11.0902811594,7.84233333334,9.96826666667,10.0572,10.7227,9.22686666667,7.83266666667,14.3504333333
788.69,9.31706666668,11.6384347826,8.62800000001,10.6392666667,10.3524666667,11.2596666667,9.84720000001,8.72773333333,15.1263333333
789.00,9.52206666666,11.6924463768,8.5249,10.6552666667,10.1804,11.6239666667,10.1424,8.5279,15.5872666667
789.31,10.2134,12.3912811594,9.46939999999,10.9981333333,10.7156,12.2723333333,11.061,9.16493333333,16.1676333333
789.62,10.3724,12.599657971,9.65623333334,11.3422,10.7707333333,12.508,11.1624,9.58243333333,16.4385666667
789.92,9.37139999999,12.0262057971,9.02593333333,10.0164666667,9.53606666665,11.2800333333,10.4376,8.33499999999,15.4426
790.23,9.09699999999,12.1442811594,9.06656666667,9.34813333333,9.78960000001,11.2355666667,10.5838,7.95976666666,15.5941
790.54,8.54973333333,11.6669333333,8.93736666667,8.82653333333,9.3112,10.4951666667,10.1836666667,7.24123333333,14.9047333333
790.85,8.34373333334,11.5548927536,8.35413333333,8.57833333334,9.10980000001,10.0793333333,10.2070666666,7.10136666667,14.5410666667
791.16,8.10973333334,11.4727333334,8.08516666666,8.53213333334,8.9334,9.81703333332,10.1584666667,7.33546666667,14.5406666667
791.47,8.40339999999,11.6800550724,7.9026,8.9986,8.70460000001,10.1329333333,10.2730666667,7.74166666667,14.4784333333
791.78,8.2264,11.8899043478,7.71006666667,8.91033333333,8.56840000001,10.3989,9.92866666667,8.04136666667,14.5618333333
792.08,7.07286666667,11.0376318841,6.2822,7.71846666667,7.72586666667,9.68096666666,8.91546666666,6.62316666667,13.1411333333
792.39,7.11746666667,11.5850724638,6.95013333333,7.51726666667,8.28060000001,9.98173333335,9.21119999999,7.00096666667,13.2970333333
792.70,5.97033333333,10.2900724638,5.9445,6.48886666666,7.04446666667,9.03346666665,7.6444,5.9667,12.0815666667
793.01,5.53839999999,9.85644057972,5.33196666667,5.60473333333,6.52666666667,9.03406666667,6.88793333333,5.19543333333,11.1726666667
793.32,6.57093333333,10.4792637681,5.6992,6.37986666667,7.52026666666,10.5481333333,7.70426666667,5.72846666667,11.9132333333
793.62,6.29339999999,10.2888985507,5.0788,6.70326666667,6.93726666666,10.5012666667,7.5082,5.45196666666,10.9807
793.93,5.99706666667,9.87239420289,4.5233,6.3682,6.6594,9.87979999999,7.1762,5.26563333333,10.9970666667
794.24,5.73626666667,9.5903652174,4.9525,6.56406666667,6.9524,9.77273333333,6.7766,5.2675,11.1134333333
794.55,5.32019999999,9.0653768116,4.98733333333,6.20346666667,6.84766666667,10.1301333333,6.30486666667,4.74846666667,10.6732
794.86,5.80786666667,9.66998550726,5.74593333334,7.02333333333,7.48913333333,10.6259,6.5866,5.1274,11.1208
795.16,6.30686666666,10.1862115942,6.2167,7.65299999999,7.96973333333,10.5039,7.12033333333,5.24473333333,11.4112
795.47,7.3538,10.827142029,7.28353333333,8.63660000001,8.73473333333,11.1426666667,7.85833333333,6.12676666667,12.457
795.78,8.13666666666,11.5950057971,7.47766666667,9.4272,9.22713333333,11.3148,8.52313333333,6.75993333333,13.085
796.09,9.05859999999,12.493084058,8.37236666666,10.5062666667,9.96266666666,12.0557333333,9.49366666667,8.02236666667,14.2881333333
796.40,9.14573333333,12.4997246377,8.59636666666,11.1022666667,10.2579333333,11.7117666667,9.96986666668,8.53266666667,14.4956666667
796.70,8.04233333334,11.3053072464,7.44293333333,10.2280666667,9.30879999999,10.6229333333,8.59386666666,7.92646666666,13.3129333333
797.01,8.22959999999,10.764542029,7.538,9.87546666669,8.94886666666,10.9129,7.99453333333,8.0117,13.2711
797.32,8.35399999999,10.1946086957,7.4548,10.0485333333,8.99279999999,11.3264,8.23606666667,8.40956666666,12.9478
797.63,8.12853333333,9.77923188406,6.91383333333,9.52693333333,7.98720000001,11.5289,8.14266666667,8.27343333333,12.5775333333
797.93,7.98846666667,9.46207246377,6.35586666667,9.09613333334,7.69553333333,11.2431666667,8.08140000001,8.22803333333,12.3257666667
798.24,7.03460000001,8.11360289854,5.34276666667,7.7634,6.68113333333,10.4149666667,7.27993333333,7.38113333334,11.3276666667
798.55,7.05953333333,7.52755942029,5.10556666667,7.4162,6.66666666667,10.7422666667,7.32906666667,7.94400000001,11.6049
798.85,6.50886666667,6.96928115942,4.8326,6.84693333333,6.46366666667,10.3757666667,7.035,7.81656666667,11.4392333333
799.16,6.994,7.05273043478,5.43763333333,7.70926666667,6.95586666667,10.9096,7.11566666666,8.58446666667,11.7657
799.47,7.12726666667,7.17247536232,5.71823333333,7.75953333333,7.34586666667,11.0030333333,7.02600000001,8.2904,11.7214333333
799.78,8.05106666667,7.80171594204,6.35243333334,8.35326666667,7.77253333333,12.2514666667,7.77240000001,8.67926666667,12.5457666667
800.08,8.99573333333,8.19126376811,6.98676666665,9.11573333334,8.4674,12.7170666667,8.41133333333,8.93556666667,13.4774666667
800.39,9.61973333332,9.35837101448,7.41513333335,9.80579999999,9.32833333333,12.868,9.07773333335,9.53489999999,14.5629666667
800.70,9.6472,9.91573623189,7.61536666667,9.92439999999,9.36193333333,12.9555333333,8.72373333331,8.97566666665,15.0419666667
801.00,10.4973333333,11.0244463768,8.54496666667,10.9166666667,10.7851333333,13.6252,9.30526666667,9.25593333335,16.1077666667
801.31,10.5931333333,11.0766057971,8.85543333333,11.0109333333,10.7853333333,13.5129333333,9.39846666667,9.01433333334,16.3451666667
801.62,11.1899333333,12.117515942,9.47680000001,12.0760666667,11.7132,14.1686333333,10.2194666667,9.68766666666,17.1603333333
801.92,10.7752,11.9988463768,9.21626666668,11.9983333333,11.4384,13.5183333333,9.64680000001,8.75963333334,16.8172666667
802.23,10.9524,11.9996985507,9.02146666667,12.5628,11.0650666667,13.4589,9.48046666667,8.24680000001,16.7488666667
802.54,9.9824,11.3396550725,8.09589999999,12.3571333334,10.1934666667,13.1266,8.90946666667,7.83620000001,16.4599333333
802.84,8.75273333334,9.90980869565,6.19623333333,11.6022666667,8.69066666667,12.3880666667,7.8738,6.4181,15.1219
803.15,7.01426666667,8.28881449275,4.48303333333,10.4010666667,7.37973333333,11.3947333333,5.87333333333,5.0311,13.7389333333
803.46,7.57973333333,8.86439130434,5.55416666666,11.1614,7.83686666667,12.3980666667,7.12766666667,5.86883333333,14.2465
803.76,6.6404,7.59880869565,5.23246666667,10.3421333333,6.78053333333,12.1097666667,6.14913333333,5.0659,13.4430333333
804.07,6.34706666666,7.42016811594,5.02156666667,10.0172666667,6.08813333333,11.9862,5.96713333333,5.3153,12.8412
804.38,6.88280000001,7.88637681159,5.43006666667,10.7047333333,6.13926666667,12.2612,6.75326666666,6.083,13.5063666667
804.68,7.72073333333,8.53742028985,6.15680000001,11.8252666667,6.9066,12.8491,7.12946666667,6.99666666667,14.1003666667
804.99,7.11393333334,7.79745797101,5.93116666667,11.0881333333,6.11613333333,12.7484333333,6.44293333333,6.38280000001,14.0687
805.30,7.0216,7.5178057971,5.98706666667,10.6926666667,5.80946666667,12.9653,6.35486666667,6.70553333334,13.632
805.60,6.90773333334,7.15346376812,5.7796,10.1035333333,5.77953333333,12.9803,6.1758,7.03276666667,13.6992666667
805.91,8.16880000001,7.59705507246,7.24043333334,10.1603333333,7.0296,14.0040666667,7.44313333333,7.5445,14.1518
806.21,8.41706666666,8.13157101449,8.24536666666,10.1507333333,7.72193333333,13.7981666667,7.90626666667,8.51353333334,14.7488
806.52,9.57546666668,9.72353333334,9.9706,10.8533333333,8.886,14.2875,9.5164,9.60906666667,16.1875
806.83,8.29933333334,8.82419710144,8.81366666666,9.41326666666,7.78053333333,13.4099666667,8.06133333333,8.63940000001,15.2040666667
807.13,8.793,8.83058550725,9.19830000001,10.0479333333,8.45319999999,13.5468333333,8.9238,9.55126666667,15.5643333333
807.44,9.85353333333,9.79307826087,10.3063,11.0164,9.58719999999,14.4654,10.2884666667,10.3372666667,16.8442333333
807.74,9.14726666667,8.76379710144,9.53903333333,9.95853333335,8.80586666667,13.7206,9.74646666666,9.55726666667,16.1734
808.05,6.10166666667,6.01406086957,6.49896666667,6.76246666667,5.6322,11.5181666667,6.6956,6.97796666667,13.6065666667
808.35,4.76193333333,4.84034782609,4.9752,5.17853333333,4.03773333333,10.3669333333,4.96026666667,5.58533333333,11.7411
808.66,5.44740000001,6.07428405797,5.56716666667,6.06693333333,4.83746666667,11.0694,5.5872,6.72673333333,12.7437333333
808.97,5.29086666667,6.6913942029,5.76636666667,6.43406666667,5.1694,11.0318333333,5.81686666667,6.91463333334,12.5442
809.27,3.81406666667,5.58773623188,4.3688,5.37766666667,3.32806666667,9.39780000001,3.5182,5.35113333333,11.7063
809.58,3.80173333333,5.78908115942,3.98713333333,5.87153333333,3.37693333333,9.63513333333,3.3332,5.52843333333,11.6774666667
809.88,2.34433333333,4.12663768116,2.2928,4.5512,2.024,8.42183333334,1.8182,3.7107,10.4002
810.19,3.963,5.49675072465,3.40846666667,5.96186666667,3.4778,9.83233333333,3.65113333333,5.5979,11.9815
810.49,3.7406,6.26239420291,2.9604,5.0946,3.15546666667,9.35733333334,2.93753333333,4.40043333333,12.5472666667
810.80,1.27253333333,3.74010434783,0.093366666668,2.13673333333,0.840599999999,6.47386666666,-0.373533333332,1.7864,9.83076666666
811.10,1.53393333333,4.46390724638,0.8319,2.69033333333,1.39233333333,7.3216,-0.731533333334,2.38356666667,9.82306666666
811.41,3.52106666667,7.03502318841,3.2687,5.6338,3.74406666667,9.06683333333,1.78413333333,4.15486666667,11.5374333333
811.71,2.83506666666,6.78729275362,2.25386666667,5.0178,3.5232,8.31553333333,1.1506,3.4994,11.2751
812.02,0.993466666667,5.09443478261,0.233399999999,3.32733333333,1.89106666667,6.43906666666,-0.778000000002,1.0473,9.70670000001
812.32,0.072133333332,3.93362028985,-0.846966666666,2.54646666667,0.804866666667,5.6697,-1.59746666666,-0.252166666666,8.70883333333
812.63,0.239600000002,4.03158260869,-0.7194,2.84166666667,1.67873333333,5.87529999999,-0.719533333332,0.263866666668,9.08876666667
812.93,-1.45673333333,2.17017681159,-1.82113333333,0.728466666668,6.66666666e-05,5.22843333332,-2.5556,-2.16046666667,8.05566666667
813.24,-2.14733333333,2.1900115942,-2.13473333333,0.686600000002,-1.1362,4.57563333333,-2.58433333333,-2.16596666667,7.50306666666
813.54,-4.13853333333,1.35237681159,-3.46536666667,-0.150866666666,-2.415,3.14476666667,-4.20126666666,-3.61643333333,6.44636666667
813.85,-6.7456,-0.272579710143,-4.99666666667,-1.28866666667,-4.10253333333,1.72246666667,-6.03553333333,-4.50373333333,4.14196666666
814.15,-6.58793333333,0.962063768117,-3.38586666667,-0.065533333334,-3.12333333333,2.76883333333,-4.79013333333,-3.45796666667,4.80956666666
814.46,-8.02106666667,-0.252188405798,-5.10193333334,-2.10393333333,-4.5234,1.1177,-6.54826666666,-5.54233333333,3.81323333333
814.76,-8.50666666666,-1.17391304348,-5.17333333334,-3.48,-5.2,0.826666666666,-7.22666666667,-6.23333333333,3.29333333334
815.07,-6.24499999999,0.469130434782,-2.52969999999,-1.01453333333,-2.56906666667,3.0302,-4.94066666667,-4.5717,5.61923333333
815.37,-6.24740000001,0.424611594204,-2.52883333334,-0.446133333333,-2.67753333333,3.28613333333,-4.78686666667,-4.67886666667,5.48353333333
815.68,-6.5708,0.619153623191,-2.43489999999,-0.630933333332,-3.01786666667,2.9492,-5.45946666667,-4.54033333333,5.90533333334
815.98,-6.84759999999,1.05052463768,-2.31716666667,-0.696000000001,-3.4796,2.98546666667,-6.24913333333,-4.8434,5.97770000001
816.29,-4.94846666667,2.45925507246,-0.570533333327,1.03093333334,-1.842,4.77656666667,-3.57386666667,-2.82486666667,7.31266666666
816.59,-6.51473333333,0.081014492752,-2.53963333333,-1.6838,-2.87093333334,3.19523333333,-5.63146666667,-4.69976666667,6.08703333334
816.89,-6.585,-0.033263768116,-2.89800000001,-2.7892,-3.7006,2.0341,-6.38093333333,-6.02726666666,5.7348
817.20,-6.57446666667,-0.847307246377,-3.74843333333,-3.32013333333,-4.71666666667,1.58783333333,-6.49546666667,-6.98286666667,5.46103333334
817.50,-6.99013333333,-1.9159942029,-4.92556666667,-3.23613333333,-5.47566666667,0.841433333335,-6.77013333333,-7.77346666667,5.03563333333
817.81,-6.92886666667,-1.85516521739,-4.91253333333,-2.65913333333,-4.98119999999,1.00513333333,-5.9926,-6.75426666667,4.98143333333
818.11,-5.36646666667,-0.794944927535,-4.03066666666,-0.945666666665,-3.35706666667,1.71406666667,-4.1134,-5.46086666667,6.31213333334
818.41,-4.2204,0.24295652174,-2.74949999999,-0.0443333333334,-2.1598,2.33053333333,-2.13773333333,-3.157,7.3002
818.72,-3.10686666667,0.894547826086,-1.99069999999,0.370400000001,-1.79006666667,2.89603333333,-1.74906666667,-2.5978,8.05046666667
819.02,-1.63566666666,1.89959710145,-0.827466666667,1.66426666666,-0.258133333333,3.84986666667,0.296466666668,-1.28173333333,9.48353333333
819.33,-1.36993333333,2.15258550725,-0.676233333327,1.57953333333,-0.497400000002,3.7173,0.890133333332,-1.21733333333,9.38039999999
819.63,-0.083933333334,3.32175072464,-0.026766666668,2.38746666667,0.518733333332,4.38966666667,1.38053333333,-0.3356,10.1448333333
819.93,2.13026666667,5.39967246377,2.20866666667,4.46753333333,2.40646666667,6.49713333333,3.1794,1.93536666667,11.6840333333
820.24,3.76653333333,6.3118231884,3.38083333333,5.7898,3.68726666667,7.85516666667,4.45853333333,3.53133333333,12.8869333333
820.54,5.841,8.19537971014,5.0848,7.45326666667,5.8626,9.55896666667,6.293,5.44776666667,14.5566666667
820.85,7.4756,9.78287536232,6.32646666667,8.56406666667,7.3874,11.0517333333,7.6228,6.85973333333,16.0819
821.15,8.66506666667,10.6111478261,7.35693333333,9.63273333333,8.35620000001,12.1701333333,8.63986666666,7.80310000001,17.1286
821.45,9.5046,11.3473797102,8.001,10.2114666667,9.04553333333,12.8772,9.24606666667,8.51280000001,17.8841333333
821.76,10.2114,11.9010898551,8.4077,10.7368,9.45586666668,13.3609333333,9.56340000001,8.87673333333,18.3041
822.06,10.4992666667,12.1157304348,8.6841,10.8993333333,9.88026666667,13.5657333333,9.93800000001,9.19020000001,18.5725666667
822.36,10.6202,12.128884058,8.63256666667,10.8634666667,9.89933333332,13.5655,9.85986666668,9.20669999999,18.6172
822.67,10.9948,12.5176637681,8.90806666667,11.2084,10.4254666667,13.8919333333,10.2710666667,9.70706666666,19.0889666667
