wavelength,Back_HemTrif,Belly_HemTrif,Breast_HemTrif,Crissum_HemTrif,Crown_HemTrif,DorTail_HemTrif,Patch10_HemTrif,Patch11_HemTrif,Rump_HemTrif,Throat_HemTrif,WingTip_HemTrif
772.25,15.4046,52.802,48.2115333333,37.9827333333,16.2411333333,20.0935333333,48.2311333333,10.1797333333,15.0160666667,49.0037333333,21.0037333333
772.56,14.8740666667,52.2172666667,47.5259333333,37.1900666667,15.6048666667,19.4717333333,47.5654666667,9.64440000001,14.3853333333,48.0888666667,20.2716666667
772.87,14.8092666667,51.7426,47.4395333333,37.0929333333,15.4674,19.5014,47.4596,9.47393333333,14.1260666667,47.8036,20.0397333333
773.18,15.7064666667,52.0994666667,47.5672,37.3982,16.2388666667,20.3085333333,47.7562,10.1294666667,14.6219333333,47.8159333333,20.7363333334
773.50,15.2714666667,52.2273333334,47.8690666666,37.5444,16.0376,19.9999333333,48.0517333333,10.081,14.4139333334,47.9756666667,20.2792
773.81,15.9176,53.0140666667,48.422,37.7451333333,16.2263333333,20.4890666667,48.7258666667,10.5843333333,14.9086,48.5456,20.6537333333
774.12,16.4395333333,53.8188666667,49.4544666667,38.5538666667,16.8048666667,21.2061333333,49.9608,11.5583333333,15.4684,49.5276,21.5714
774.43,16.2938666667,53.4232666667,49.4054,38.3716,16.2252,20.9992666667,49.6483333333,11.356,15.2576666667,49.3523333333,21.0309333333
774.74,16.2655333333,53.8048,50.0976,39.0625333333,16.347,21.1218666667,50.2168666667,11.0408,15.1652666667,49.8265333333,20.542
775.05,16.4524666667,53.4470666667,49.7802666667,39.1808666667,16.5121333334,21.4264666667,50.3009333333,11.2884,15.4705333333,49.6338,20.7758
775.36,16.4529333333,53.6843333333,49.8958,39.3805333333,16.239,21.4255333333,50.4112666667,11.4692,15.3783333333,50.1098,20.7619333333
775.67,16.5696,54.0437333333,50.0416,40.1388,16.2808666667,21.6098,50.8575333333,11.7512666667,15.7035333333,50.6688666667,20.9826
775.98,17.4827333333,54.3624666667,50.4121333333,40.6251333333,17.1231333333,22.3624,51.3528,12.4370666667,16.4314666667,50.9211333333,21.7816666667
776.30,17.6549333333,54.8128,50.8263333333,40.8376,17.3534666667,22.5684,51.7196,12.5795333333,16.6387333333,51.3679333333,21.876
776.61,17.8587333333,55.2429333333,51.3164,41.3842,17.5197333333,23.0282666667,52.2598,12.8136666667,17.1128666667,52.1016666667,21.8926666667
776.92,18.2090666667,55.1071333333,51.3673333333,41.2768,17.4858,23.3276,52.0282666667,12.9321333333,16.9718666667,52.0114666667,22.3447333333
777.23,18.062,54.8962,51.3783333333,41.3584,17.3173333333,23.3304,51.7364,12.6456,16.4592,51.8728,22.1426666667
777.54,18.4839333333,54.3924,50.9532666666,41.4938666667,17.9097333333,23.6900666667,51.2654,13.0491333333,16.884,51.5942,22.4805333333
777.85,18.4514,54.1215333333,50.5078666667,41.0214,17.9574,23.5746666667,50.7022666667,12.7338,16.8525333333,51.002,22.5811333333
778.16,19.0374,54.1974666667,50.331,40.9571333333,18.5616666667,23.9813333333,50.7084,13.5410666666,17.5500666667,51.2004666667,23.4453333333
778.47,18.7028666667,54.1907333333,50.3214666667,40.6044666667,18.4172,23.6328,50.3104666667,13.0859333333,17.3784,51.2448666667,23.1876666667
778.78,19.0554,54.1687333333,50.4995333333,40.7645333333,19.1318,23.9641333333,50.2648666667,13.6610666667,17.5976,51.0401333333,23.6308666667
779.09,19.0708,53.9745333333,50.4429333333,40.3369333333,19.4184,24.5312,49.7473333333,13.7026,17.745,50.8121333333,23.7054
779.40,19.1205333333,54.6336,51.1979333333,40.8022,19.7068,25.1673333333,50.3678666667,14.1022666667,18.1577333333,51.5077333333,23.9557333333
779.71,18.6756,54.3362666667,50.751,40.46,19.3792666667,25.0040666667,49.8365333333,13.8708666667,17.9496,51.3549333333,23.7794666667
780.02,17.6489333333,53.6244666667,50.0364,39.3452666667,18.6341333333,23.7615333333,48.8664,13.0423333333,16.927,50.4898666667,22.8828
780.33,17.8536666666,54.3582,50.4072,40.0569333334,19.2942,23.9111333333,49.3422666667,13.3219333333,17.1590666667,50.7885333333,22.8806666667
780.64,17.9138,54.0588666666,50.2665333333,40.1133333334,19.7846,23.7868666667,49.2346666667,13.6506666667,17.7438,50.5215333333,23.0272666667
780.95,17.0612,53.4139333333,49.6341333333,38.7782666667,18.8534,22.7310666667,48.6776666667,12.832,16.7963333333,49.5936666667,21.9188
781.26,17.7988666667,53.8276666666,50.0632666667,39.4367333333,19.6608666667,23.3792666667,49.4999333333,13.7528,17.5173333333,50.0345333333,22.5918
781.57,16.7071333333,52.4898666667,48.8272,38.1224,18.4460666667,21.9872666667,48.2034666667,12.5304666667,16.3144,48.7464,21.138
781.88,17.1768,52.8754,48.7652666667,38.3652,18.8926666667,22.4116,48.2957333333,13.4202,16.8522666667,48.6666666667,21.6522
782.19,16.5636,51.8741333333,48.0552666667,37.411,17.8816666667,21.5475333333,47.6493333333,12.639,16.3344666667,48.0964666667,20.9356666667
782.50,16.4466,51.4702666667,47.6071333333,37.1132,17.6368,20.8512666667,47.5774,12.2558666667,15.9822,47.6606666667,20.7439333333
782.81,16.8388,51.1031333333,47.1116666667,37.1292666666,17.6452666667,21.0142,47.3606,12.4674,16.0972666667,47.5208,21.2218666667
783.12,17.3381333333,51.3279333333,47.4797333333,37.1996,17.9464666667,21.048,47.7628,12.7249333333,16.4708666666,47.5277333333,21.6804
783.43,17.7558666667,51.3062666667,47.5957333333,37.2368,18.2140666667,21.279,47.6378666667,13.1524666667,16.7361333333,47.3605333333,22.1296666667
783.74,17.5381333333,50.4762,46.9961333333,36.3581333333,18.0354666666,21.0122666667,47.038,13.1056666667,16.6996666667,46.7086666667,22.2762
784.05,16.9582,50.3948,46.782,36.0715333333,17.3952,20.6741333333,46.7516666667,12.5076,15.8469333333,46.7091333334,21.9490666667
784.36,16.7070666667,50.4620666667,46.7287333333,36.2604,16.7441333333,20.5147333333,46.7784,11.6091333333,15.4294,46.8092666667,21.7549333333
784.67,16.0254666667,50.5838666667,46.5583333334,35.8151333333,15.6680666667,20.0956666667,46.3796,10.6156666667,14.4627333333,46.9984,21.0908
784.98,17.0045333333,52.3976666667,47.6932666667,36.9331333333,16.3352666666,21.6698,47.7128,11.1955333333,15.1526,48.0637333333,22.4170666667
785.29,16.5315333333,52.1858666667,47.6426,36.7292666667,15.6017333333,21.0221333333,47.5636,10.1418,14.2630666667,47.9524,21.8068
785.60,17.0612666667,52.5838666667,47.8108,37.2912,16.0815333333,21.5055333333,47.8106666667,10.5522666667,14.4905333333,48.1984666667,22.0512
785.91,16.9151333333,52.2222666667,47.3986666667,37.2156666667,15.7189333333,21.5424,47.7450666667,10.4182666667,14.3203333333,48.2680666667,21.8628
786.22,16.2874666667,52.0849333333,47.4249333333,37.0262666667,15.4183333333,20.6732,47.6077333333,9.7712,13.7714,48.1830666667,21.0458666667
786.53,16.3077333333,52.1218,47.2948666667,37.4296,15.4681333333,20.5385333333,47.4232,9.77566666665,13.6602666667,48.173,20.9870666667
786.84,16.4855333333,52.3482666667,47.677,38.0108,15.3923333333,20.5974,48.0012666667,9.65993333333,13.7464,48.7447333333,20.8515333333
787.14,16.1625333334,52.7536,47.5111333333,38.0844,14.9968666667,20.586,48.1096666667,9.36986666667,13.5412666667,49.3320666667,20.5166666667
787.45,16.6604666667,53.2155333333,47.9926666667,38.2899333333,15.4151333333,21.2391333333,48.544,10.0495333333,14.3369333333,49.8822666667,21.2268
787.76,17.189,54.024,48.4936666667,38.9246,16.2421333333,21.8086,48.8176,10.9196,15.0688,50.6386666667,21.7231333333
788.07,17.3611333333,53.7482,48.5422,39.0262,16.6095333334,21.7794,48.7346,11.1932666667,15.4733333333,50.46,21.7072
788.38,16.3908,52.9016666667,48.0815333333,38.5911333333,16.1629333333,20.8154,47.9796,10.6114,14.9522,49.9819333333,20.9593333333
788.69,16.1206,52.4858666667,47.9020666667,38.4542,15.8520666667,20.7937333333,48.1886666666,10.4626,14.9686666667,49.7522666667,20.9190666667
789.00,15.3429333333,52.0936666667,47.4549333333,37.7256,15.2167333333,20.1083333333,48.2489333333,9.57893333333,14.4945333333,49.3140666667,20.3972
789.31,15.9283333333,52.7802666667,48.2527333333,38.5718666667,16.0680666667,20.7292,49.146,10.3129333333,15.2841333333,49.8449333334,21.0148
789.62,16.2266666667,52.2844666667,47.7154666667,38.1313333334,16.2808666667,20.8558666667,48.6799333333,10.5604666667,15.4491333333,49.1442,21.1693333333
789.92,16.7582,52.3322,48.1441333333,38.138,16.5811333333,21.5202666667,48.8096,10.6838,15.7264,49.3102,21.3369333333
790.23,17.5455333333,53.0372666667,48.8005333333,38.9454666667,17.7243333333,22.732,49.2322,11.4462,16.8917333333,49.8427333333,22.325
790.54,17.8139333333,53.2762,49.2278666667,39.3136666667,17.6549333333,22.7136666667,49.4566666667,11.4332,17.0195333333,49.857,22.5102
790.85,17.7733333334,52.6340666667,48.8221333333,39.1003333334,17.4108666667,22.2652666667,48.8738666667,11.0744,16.576,49.1779333333,22.1682666667
791.16,18.1160666667,52.681,49.1304666667,39.2622,17.7075333333,22.5822666667,49.2620666667,11.5414666667,16.7852666667,49.137,22.4771333333
791.47,18.0276,52.8605333333,49.1929333333,39.23,17.7102666667,22.8503333333,49.3685333333,11.6311333333,16.9538,49.4764666667,22.5733333333
791.78,18.9482,53.3127333333,49.8428,39.6789333333,18.3127333333,23.5930666667,49.6584666667,12.4317333333,17.5614666667,50.0615333333,23.1217333333
792.08,19.5428666667,53.2036666667,49.9215333333,39.6929333333,18.9286666667,23.9370666667,49.1299333333,13.3402,18.1780666667,50.3513333333,23.3777333333
792.39,19.4882,53.7136666667,50.1452666667,40.0277333333,18.8659333333,24.4814,48.5962,13.8172666667,18.2226666666,50.4287333333,23.4232666667
792.70,19.2974666667,53.4366666667,49.5661333334,39.3457333333,18.4228,24.3044666667,47.3209333333,13.9119333333,17.9131333333,50.2823333333,23.0028
793.01,19.6041333333,54.3300666667,50.5409333333,40.0564666667,18.6779333334,24.3338,47.607,14.0897333333,18.2821333333,51.7215333333,22.9622666666
793.32,18.3672666667,53.4764666667,49.7888666667,39.1121333333,17.5868666667,23.1507333333,46.5736,13.3118,17.243,51.2210666667,21.9119333333
793.62,17.3364,52.5878,49.0771333334,37.9152666667,16.3302,21.6792666667,45.3421333333,12.479,15.9319333333,50.4957333333,20.5647333333
793.93,17.8856,52.7148,49.3564,38.5832666667,16.9938,22.5313333333,45.5232666667,13.1679333333,16.3539333333,51.0894666666,20.9348
794.24,17.7919333333,52.4274666667,48.5563333333,38.6694666667,16.9712,22.4841333333,45.2582666667,13.2838,16.4331333333,50.6226,20.8848
794.55,16.7020666667,51.6208,47.7352,37.9829333333,16.3269333334,21.8188,45.0106,12.2292666667,15.5697333333,50.0708666667,20.3183333333
794.86,16.1603333333,50.9633333333,47.5878666667,37.9185333333,16.0759333333,21.5400666667,44.8523333333,11.7158666667,14.5990666667,49.8664666666,20.3234666667
795.16,16.3751333333,51.5630666667,48.0084,38.0752,16.1573333333,21.9108,45.2545333333,11.8862,14.8787333333,50.4320666667,20.8430666667
795.47,16.2825333333,51.7273333333,48.0580666667,38.2554,16.3517333333,22.1669333333,45.476,11.9972,14.8148666667,50.1350666667,21.0176666667
795.78,17.3690666667,52.4631333333,49.2498,39.2188666667,17.554,22.9394,46.6255333334,12.7921333333,16.1973333333,51.312,21.9800666667
796.09,16.4883333333,52.2420666667,49.3739333333,39.1396,16.8102,22.2734,47.0026,11.4375333333,15.446,51.1787333333,21.3852
796.40,15.6793333333,51.6176666667,48.6975333333,38.9005333333,16.2044666666,21.8978,46.6316,10.7634,14.881,50.0770666667,20.9174
796.70,15.2228,51.6349333333,48.3792,38.9242666667,16.1359333333,21.7196,46.5676,10.1768666667,14.6354666667,50.0000666667,20.6936
797.01,15.0636,51.6384666666,47.9802666667,39.1172666667,16.1229333333,21.6666666667,46.7161333333,10.0423333333,14.435,49.6115333333,20.8968
797.32,14.8991333333,51.6046666667,48.1119333333,38.8947333333,16.1530666666,21.3178,47.0846666667,9.81933333333,14.311,49.4083333333,20.8075333333
797.63,15.0491333333,52.4246666667,49.2984666667,39.0986,16.3576666667,21.6576,48.0188666667,9.82173333334,14.9981333333,50.4616666667,20.9816
797.93,15.6186666667,52.984,49.7088,39.454,16.834,22.1688666667,48.3624,10.6113333333,15.6914,51.201,21.31
798.24,15.1562,52.2528666667,48.9084666667,38.2358,15.8250666667,21.1099333334,47.5634,9.80506666666,14.8768666667,49.9520666667,20.2498666667
798.55,13.8026,51.1881333333,48.0223333333,37.5344666667,14.9422666667,19.9032,46.9423333333,8.45439999999,13.8624,48.7746666667,19.1434
798.85,14.0859333333,52.1505333333,48.318,38.1106666667,15.1151333333,20.1074666667,47.5345333333,8.11826666667,13.9631333333,49.3088,19.3241333333
799.16,14.8386666667,52.6114,48.5175333333,38.8558,15.9602666667,21.0064,48.4254666667,9.10133333333,14.5929333333,49.5698,20.3764
799.47,15.419,52.5748666667,48.3732,38.4452,16.1396,21.1680666667,47.8800666667,9.79893333333,15.0246,49.0178,20.6901333334
799.78,15.3714666667,53.2165333334,48.5102,37.9852,16.0404,21.1824666667,48.1836,9.50613333333,14.7336666667,49.6850666666,21.0579333333
800.08,16.3072666667,53.6269333333,49.0459333333,38.4318666667,16.6935333333,21.5990666667,49.0769333333,10.5522666667,15.4189333333,49.7565333333,21.6996
800.39,16.7872,53.7136,49.1814,38.6496,17.1904666666,22.1421333334,49.6314,10.6712666667,15.9798,50.1901333333,21.8083333333
800.70,16.8852666667,54.2947333333,49.5271333333,38.7603333333,16.9249333333,22.1456,49.9563333334,10.2264666667,15.7648666667,50.5842,21.772
801.00,16.3649333333,53.3412666667,48.4841333333,37.9047333333,16.3333333333,21.1666666667,48.9284666667,9.61906666667,14.476,49.4921333333,20.8174666667
801.31,16.4212,52.6603333333,48.2422666667,37.7593333333,16.2786,20.5542,47.9018666667,9.48526666665,14.3072,48.5271333333,20.4592666667
801.62,17.4685333333,53.2468666667,49.0329333333,39.1902,17.6808666667,21.6116,49.0408666667,11.2498666667,15.8098,49.5282666667,21.5331333333
801.92,18.2868666667,53.0077333333,49.0232666667,39.2868666667,18.3876,22.2712666667,49.3644,12.7674666667,16.628,50.0386666667,22.1472
802.23,17.659,52.1007333333,49.0620666667,38.7752,18.1860666667,21.9844666667,48.8063333333,12.9923333333,16.2402,49.8603333334,21.7751333333
802.54,16.6785333333,51.1822666667,48.0902666667,37.6197333333,16.9079333333,20.6088,47.2756,11.7359333333,14.6777333333,49.1025333333,20.3083333334
802.84,16.3352666667,50.6028666667,47.7446666667,37.405,17.03,20.3353333333,46.962,11.4571333333,14.3951333334,49.3412,20.3352
803.15,16.6548666666,49.8244666667,47.6023333333,37.2319333333,17.4736,20.4055333333,46.8537333333,12.312,15.1578666667,48.8343333334,20.3119333333
803.46,16.937,49.5026,47.1916666667,37.0232,17.4854666666,20.509,46.7684,12.4717333333,15.4798,49.1265333333,20.5406
803.76,17.6344,50.6094,48.0526666667,37.6184666667,17.4512666667,21.1230666667,47.6383333333,13.4368666667,15.9139333333,49.9962,21.5691333333
804.07,17.8089333333,50.0782666667,47.6603333333,37.77,17.5821333333,21.5416,47.6448,14.1706,16.4084,50.2424666667,21.9951333333
804.38,18.1624666667,50.3650666667,47.6953333333,38.2646666667,17.5971333333,22.0965333333,48.2057333334,14.5896666667,16.7491333333,50.4514,22.1751333333
804.68,18.2692,50.7371333333,47.508,38.2532,17.1474,22.0350666667,48.4935333333,14.2228,16.7949333333,51.0417333333,22.4919333333
804.99,16.871,50.2124666667,46.5767333333,36.8545333333,15.2858666667,20.67,47.304,12.0750666667,15.2860666667,50.1962,21.4788666667
805.30,16.2141333333,50.3528666667,46.2266,36.8618,14.6533333333,20.2822,47.2728,10.8676,14.7446666667,49.5724,20.6142
805.60,16.239,50.0041333333,45.3632666667,36.3054666667,14.1304,20.0331333333,47.1565333333,10.2283333333,14.5621333333,48.7421333333,20.191
805.91,16.4352666667,51.5596,46.6410666667,37.2494,14.6443333333,20.5656666667,48.3890666667,10.4798666667,15.3126666667,49.8115333333,20.7969333334
806.21,16.6753333333,52.4242666667,47.0736,37.8442666667,15.1860666666,21.0563333333,49.1948666666,10.7792,15.5757333333,50.1471333333,21.0823333333
806.52,16.6353333333,53.6652666667,47.4742,38.6181333333,14.8498,21.3908,49.6456666667,10.0762,15.1098,51.0810666667,20.9421333333
806.83,17.1093333333,54.544,48.3740666667,39.4216666667,15.2938,22.177,50.5238666667,10.4790666667,15.1490666667,51.5178,21.5448
807.13,16.2922,53.3693333333,48.3987333333,38.3130666667,15.4082,21.6146666666,49.6436,9.92320000001,14.9300666667,50.9608,20.7397333333
807.44,15.93,53.5175333333,49.0515333333,37.8086,15.7459333333,21.7404,49.6408666667,9.82506666667,15.2761333333,51.0867333334,20.5986
807.74,16.5555333333,53.9073333333,49.8240666667,38.0277333333,16.6758,22.5277333333,50.1388,10.4352,16.5740666667,51.9630666667,21.6389333333
808.05,16.5922,53.4826,50.3539333334,38.1192,17.1694,23.2028666666,50.4469333333,10.6890666667,16.9459333333,51.8436,21.5456
808.35,18.0038,54.5310666667,51.7177333333,39.6286,19.3778666667,24.6517333333,51.9498666667,12.8041333333,18.8115333333,52.9248,22.9990666667
808.66,18.3379333333,54.6762,52.0188666667,39.2487333333,19.8686666667,24.8826,52.1407333333,13.3145333333,18.8357333333,53.1268,23.5493333333
808.97,17.8287333333,54.7871333333,51.717,39.1392,19.8086,24.2181333333,51.583,12.9698,18.5556666667,53.3714,23.7685333334
809.27,16.3309333333,52.0473333334,48.9929333334,37.0212,17.8250666667,22.4964666667,49.1252,11.1016,16.5863333333,50.714,22.0425333333
809.58,16.0767333333,51.7698,48.7482,36.9880666667,17.0167333333,22.1870666667,49.3909333333,10.5994666667,16.1727333334,50.1581333333,21.5636
809.88,15.7190666667,50.9476666666,48.3887333333,36.5369333333,16.8158,22.251,48.8696,10.5339333333,15.9018,49.5238,21.7701333333
810.19,15.9011333333,51.376,49.0406666667,37.3158666667,17.3158666667,22.6356666667,48.6143333333,11.0367333333,16.5118,50.3197333333,22.2771333333
810.49,15.3155333333,51.706,48.2051333333,37.0316,16.9132,22.3372666667,48.2544666667,10.6902666667,16.0059333333,49.7634,22.3471333333
810.80,14.0616666667,50.9864,46.8488,35.6195333333,15.3464,20.688,47.0206,8.9226,13.8694666667,48.2447333333,21.1938
811.10,13.8233333333,50.7197333333,46.6463333334,35.5998,15.2424,20.2450666667,46.8709333333,9.17826666665,13.3333333333,47.8408,21.3272
811.41,13.5764,50.4457333333,45.998,35.076,15.2076666667,19.5946666667,46.2006,9.55426666667,13.0294666666,47.0718666667,21.226
811.71,14.3088,50.0252,45.4903333333,34.6404666667,15.3946,19.99,45.5504666667,9.84406666666,13.0716666667,46.9683333333,21.3977333333
812.02,15.2024,50.0250666667,45.8170666667,35.5522,16.052,20.6196,45.5273333333,10.7246,13.7631333333,47.3562666667,22.4188
812.32,16.5222,50.5132,46.9656666667,36.2531333333,16.8311333333,21.9630666667,46.0288666667,11.9085333333,14.7482666667,48.1515333333,23.0393333333
812.63,17.6319333333,51.8110666667,48.4976,37.1044,18.179,23.0050666667,47.1842,13.3632666667,16.2787333333,49.6219333334,24.3382666667
812.93,18.7686666667,52.4525333333,49.5996,37.5576666667,19.1892,23.8439333333,47.8379333333,14.4644666667,17.4574666667,50.7808666667,25.1652
813.24,19.5902666667,52.4038,50.3348666667,38.0110666667,19.4602666667,24.1777333333,48.4358,14.9025333333,17.8709333333,51.1744666667,25.2972666667
813.54,18.9728,52.0287333333,49.7895333333,37.0313333333,18.5104,23.4206,48.5053333333,13.7852666667,17.5346,50.4262666667,24.304
813.85,20.3132,52.5454666667,50.1313333333,38.505,19.7575333333,25.2424,49.3736666667,14.9796666667,18.7777333333,51.3132666667,25.1110666667
814.15,21.8794,53.4223333333,50.7419333333,40.3362666666,21.1078,26.7556666666,50.5142666667,16.7458666667,20.3166,51.9286,26.2314666667
814.46,21.8876,54.3372666667,50.8734666667,40.9537333333,20.7628666667,26.9376666667,50.522,16.2148666667,20.5722666667,52.52,26.0542666667
814.76,21.7894666667,54.8772666667,51.1348666667,41.3906666667,20.8077333333,27.1881333333,50.9101333333,16.3802,20.8282666667,53.5582666667,26.5439333333
815.07,20.8736666667,55.4236666667,51.2740666667,42.0906666667,20.3641333333,26.9994,50.4628,15.7984,21.2482,53.7596666667,26.2298
815.37,21.1878666667,55.4020666667,51.2236666667,42.1812,20.891,27.1377333333,50.4454666667,16.3543333333,22.1402666667,53.8658666667,25.9600666667
815.68,20.2509333333,53.8956,50.3514,41.7569333333,20.4418,25.9538,50.2309333334,15.6324,21.6164,52.9216666667,25.6024
815.98,20.1684666666,53.462,49.7572,41.7435333333,20.2477333333,25.6066666667,49.8564,15.3540666667,21.2778,52.3130666667,25.4679333333
816.29,19.8836,53.1392,49.6359333333,41.9601333333,20.6114,25.5992666667,49.0538666667,15.3033333333,21.1451333333,51.9164666667,25.7255333333
816.59,19.8841333333,53.6999333333,49.8118666667,42.6821333334,20.4630666667,25.509,48.8953333333,15.7936,21.505,52.0502,25.9526666667
816.89,19.7727333333,53.4563333333,50.0188666667,42.9356666666,20.7007333333,25.2652,48.4754,16.0133333333,21.1931333333,52.1591333334,26.3541333333
817.20,18.6781333333,53.3045333334,50.3927333333,42.0881333333,19.9234,23.7452,48.3238,14.6264,20.2874666667,51.7240666667,25.5172666667
817.50,18.7135333333,53.3521333333,50.5538666667,41.6712666667,20.1784,23.3427333333,48.4414,14.4131333333,20.3194,52.1126666667,25.9624
817.81,17.9502,52.1451333333,50.0678666667,40.7347333333,19.6462666667,22.7029333333,47.7189333333,13.6144666667,19.1474,51.1019333333,24.7890666667
818.11,18.2279333333,52.0688666667,50.0214666667,40.7741333333,19.5096666667,22.8215333333,47.7764,13.5224666667,18.6408,50.4,24.2237333334
818.41,17.8325333333,51.5189333333,49.2611333333,39.3104,18.6206666667,21.6339333333,47.3398,12.8654,17.2332,48.9900666667,23.3744
818.72,17.7430666667,52.461,49.6599333333,39.7279333333,18.0873333333,21.4486,47.6910666667,12.413,16.4864666667,49.1955333333,23.2333333333
819.02,17.8184,53.6993333333,50.1601333333,39.9618,18.2228,22.0365333333,47.8718,12.6544666666,16.7276666667,49.7252666667,23.2798666667
819.33,17.7318666666,53.7594,50.6872666667,40.1512,18.6324,22.4880666667,48.5224666667,13.0378666667,16.8522666667,50.0206,23.3814666667
819.63,17.0522,53.1300666667,49.7998,39.3004,17.6083333333,21.758,47.9819333333,12.3528,15.9699333333,49.2017333333,22.4454666667
819.93,16.5866666667,52.6677333333,49.044,38.7838,17.2722,21.5565333334,47.5574,11.9319333333,15.6756666667,48.6184666667,22.0269333333
820.24,17.1156,52.7995333333,48.9304,39.0191333333,17.5956666667,22.0856666667,47.6929333333,12.5346666667,16.1928,48.7234666667,22.4044
820.54,17.633,52.9510666667,49.0406,39.5272666667,17.7685333333,22.6104,47.8624666667,12.9057333333,16.3956,49.1031333333,22.6102666667
820.85,17.3620666667,52.8916,48.9078666667,39.6688,17.5590666667,22.5366,47.6215333333,12.6351333333,16.243,48.9942666667,22.2919333333
821.15,17.5035333333,53.2161333333,49.1474666667,40.0625333333,17.8758,22.7723333333,47.8171333333,12.8361333333,16.478,49.4832666667,22.5042666667
821.45,17.5158666667,52.9115333333,48.9204,39.8986,17.9399333333,22.7261333334,47.5653333333,12.7042,16.5134,49.2659333333,22.4081333333
821.76,18.0341333333,53.3186,49.3764,40.5815333333,18.4155333333,23.4344666667,48.1942,13.1878666667,17.1554666667,49.9283333333,22.9288
822.06,17.9138,52.9958666667,49.1059333333,40.367,18.3179333333,23.4029333333,48.0305333333,13.0135333333,16.9856666667,49.7558666667,22.8436666667
822.36,18.0420666667,53.2274666667,49.4174666667,40.591,18.4442666667,23.4853333333,48.381,13.0595333333,17.066,50.0557333334,22.9774666667
822.67,18.4412,53.6033333333,49.7707333334,41.0705333333,18.8057333333,23.8214,48.7408666667,13.3278,17.3987333333,50.3678,23.3240666667
822.97,18.5262666667,53.4922,49.6362,41.0175333333,18.7368,23.8375333333,48.7406,13.2725333333,17.4274666667,50.2954666667,23.2537333333
823.27,18.5942,53.6425333333,49.7473333333,41.0968,18.7905333333,23.9007333333,48.8584,13.2435333333,17.4173333333,50.4492,23.2770666667
823.58,18.5579333333,53.6726,49.9202666667,41.1997333333,18.7478666667,24.031,48.9972666667,13.0868666667,17.3380666667,50.5261333333,23.193
823.88,18.5092,53.4671333333,49.7174,41.1886666667,18.7703333333,23.9676666666,48.781,13.0680666666,17.3333333333,50.3430666667,23.2103333334
824.18,18.807,53.4621333333,49.841,41.3684,18.966,24.2924666667,49.0082666667,13.2701333333,17.579,50.4515333333,23.366
824.49,19.0932,53.5625333333,50.0259333333,41.458,19.0778,24.5259333333,49.3096,13.5266666667,17.7409333333,50.3555333333,23.5316666667
824.79,19.0706666667,53.538,49.9829333333,41.5032,18.9740666667,24.6747333333,49.4741333333,13.4753333333,17.7124,50.2841333333,23.5692666667
825.09,18.7252666667,53.1824666667,49.6504,41.0778,18.8236666667,24.5049333333,49.0870666667,13.241,17.4748666667,49.7922666667,23.3656
825.39,18.8975333333,53.2938,50.0132666667,41.2274,19.0523333333,24.6759333334,49.2696666667,13.4486,17.8842,49.8849333333,23.5372666667
825.70,18.8837333333,53.0474,49.8112,41.0888666667,19.0267333333,24.8699333333,48.9502,13.5136,17.9002,49.5151333333,23.4916666667
826.00,18.3192666667,52.5876,49.3871333333,40.3921333333,18.4734,24.6428666667,48.4174,12.9833333333,17.4371333333,49.1876666667,22.8676666667
826.30,18.4062,53.3513333333,50.1601333333,40.7412,18.9242666667,24.929,48.9154,13.2578,17.7083333333,49.6887333333,23.2416
826.61,19.0533333333,53.8282,50.5836,41.1707333333,19.6026,25.3152,49.431,13.8103333334,18.2040666667,50.2364666667,23.8626
826.91,19.3304666667,53.9633333333,50.4248666667,41.2238666667,20.0790666667,25.4428,49.4602,14.1938,18.535,50.3745333333,24.2404
827.21,19.5282,54.1426,50.6514,41.2884666667,20.4753333333,25.6252,49.8494,14.4546666667,18.8604666667,50.7022666667,24.4674
827.51,19.2005333333,54.1698666667,50.7864,40.9926666667,20.29,25.5178666667,49.6931333334,14.2406,18.7619333333,50.7194,24.5139333333
827.82,19.2366,53.7662666666,50.4958666666,40.737,20.2658666667,25.5308666667,49.265,14.1918,18.8604666667,50.5564666667,24.6496
828.12,19.6850666667,54.6133333333,51.2538666667,41.2557333334,20.5209333333,25.8672,49.7477333333,14.6296,19.3136,51.2779333333,25.1120666667
828.42,19.4586666667,54.2776666667,51.0721333334,41.0222666667,19.974,25.1850666667,49.4002,14.2212666667,18.6700666667,51.0029333333,24.8212666667
828.72,19.2324666667,53.9877333333,50.6685333333,40.6968666667,19.388,24.6328,48.9831333333,13.8982,18.0178666667,50.8095333333,24.5292
829.02,19.0550666667,53.4314666667,50.0955333333,40.1756,19.0705333333,24.0384,48.4377333333,13.5347333334,17.6554666667,50.5604666667,24.2189333333
829.33,18.8595333333,52.7262,49.4184666667,39.9376666667,18.8936,23.3532,47.9204,13.4638,17.515,49.8893333333,24.1247333333
829.63,18.7850666667,52.1308666667,48.8662,40.0436666667,18.9594666667,23.4204666667,47.4952666667,13.6635333333,17.5451333333,49.4954,24.3862666667
829.93,17.0973333333,49.8271333334,47.3653333333,38.2637333333,17.4092666667,21.9057333333,45.7714,12.6008666667,16.2971333333,47.4058666667,22.9434
830.23,15.7322666667,48.4252666667,45.8940666667,36.5269333333,15.8646666667,20.3605333333,44.4150666667,11.5084,14.8492,45.7615333333,21.5010666667
