wavelength,Back_ConTamf,Belly_ConTamf,Breast_ConTamf,Crissum_ConTamf,Crown_ConTamf,DorTail_ConTamf,Patch10_ConTamf,Rump_ConTamf,Throat_ConTamf,WingTip_ConTamf
525.56,13.2624,31.8869166667,18.9363703704,11.3805,11.3493333333,14.93025,30.7715,17.2169166667,10.4460833333,11.3728333333
525.90,13.2597,31.8894166667,18.9551203704,11.40625,11.3510833333,14.9255,30.8033333333,17.2108333333,10.4840833333,11.3955
526.25,13.2433083333,31.9140833333,18.94975,11.4039166667,11.32075,14.9159166667,30.8209166667,17.2028333334,10.48975,11.3844166667
526.59,13.2494,31.96175,18.9626944444,11.43675,11.3135833333,14.9390833334,30.8555833334,17.205,10.5113333333,11.3978333333
526.94,13.2773833333,32.0241666667,18.9833055556,11.4861666667,11.3281666667,14.969,30.9153333333,17.2454166667,10.5531666667,11.43825
527.28,13.26105,32.014,18.9593796297,11.4813333333,11.2931666667,14.9470833333,30.88075,17.2275,10.5581666667,11.41825
527.63,13.2659416667,32.0261666667,18.968425926,11.4985833333,11.2856666667,14.9543333333,30.8983333333,17.2324166666,10.57125,11.4248333333
527.97,13.2528333333,32.0323333334,18.9617777778,11.5055833333,11.2765,14.944,30.8875833333,17.213,10.5723333334,11.4118333333
528.32,13.25465,32.0633333333,18.9789074074,11.5258333334,11.2713333333,14.94375,30.8971666667,17.2230833333,10.5863333333,11.4154166667
528.66,13.2516333333,32.0706666667,18.9767777778,11.5405833333,11.2715833333,14.9224166666,30.8765,17.208,10.5871666666,11.4161666667
529.01,13.2636916667,32.102,19.00175,11.579,11.29725,14.9284166667,30.8868333334,17.2240833333,10.6210833333,11.4315
529.35,13.2960416666,32.1671666666,19.0382592593,11.63925,11.33625,14.9529166666,30.922,17.2446666666,10.6638333333,11.4623333333
529.70,13.3331416667,32.2295,19.0723796297,11.6974166667,11.375,14.9890833333,30.9399166667,17.2779166667,10.7105833333,11.4866666667
530.04,13.36065,32.2579166667,19.0998240741,11.7418333333,11.4043333333,15.0121666666,30.9389166667,17.2829166666,10.7531666667,11.511
530.39,13.3953,32.2960833333,19.1423148148,11.8040833334,11.4575,15.0384166667,30.9628333333,17.3110833333,10.8181666667,11.5443333333
530.73,13.38095,32.299,19.1412592592,11.82975,11.47375,15.0295,30.9511666667,17.288,10.8349166666,11.5365
531.08,13.400375,32.3625,19.1764259259,11.8816666667,11.50375,15.053,30.9943333333,17.3048333333,10.8716666667,11.5641666667
531.42,13.4057666667,32.3886666667,19.1820092593,11.9111666667,11.511,15.0631666666,31.0021666666,17.3025833333,10.9099166667,11.5643333333
531.77,13.3993833333,32.4153333333,19.1939166667,11.9445833333,11.5171666667,15.06675,31.0063333333,17.2934166667,10.9341666667,11.5719166667
532.11,13.414125,32.4290833333,19.2031759259,11.9801666667,11.5315,15.092,31.03275,17.3021666666,10.96725,11.59175
532.46,13.4129833333,32.4791666667,19.2178888889,12.0009166666,11.5253333333,15.1115833333,31.0715,17.3163333333,11.0058333333,11.5955833333
532.80,13.4241083334,32.5255833333,19.2490740741,12.03625,11.5191666667,15.1276666667,31.1080833333,17.317,11.0241666667,11.60275
533.15,13.41575,32.5206666667,19.2472777778,12.0481666667,11.4984166667,15.1249166667,31.1109166667,17.3208333334,11.0325833333,11.6013333333
533.49,13.4062666666,32.5381666667,19.2451481482,12.0648333333,11.4916666667,15.1255833334,31.1193333333,17.2974166667,11.0391666667,11.6074166667
533.84,13.393975,32.5365,19.2302222222,12.0854166667,11.48475,15.1066666667,31.1130833333,17.28425,11.0404166667,11.5945
534.18,13.3597333334,32.5526666667,19.2047962963,12.0713333333,11.4454166667,15.0693333333,31.0891666667,17.2494166666,11.0185833333,11.565
534.52,13.3703,32.5960833333,19.22725,12.09725,11.4444166667,15.0759166667,31.1085,17.25,11.03,11.57375
534.87,13.4021,32.6205,19.2635925926,12.141,11.4711666667,15.1005833333,31.1428333333,17.2710833333,11.0719166667,11.6049166667
535.21,13.424175,32.66625,19.2943888889,12.1785,11.4961666667,15.1145,31.1701666667,17.2825833333,11.1000833333,11.6226666667
535.56,13.4762,32.7735833333,19.3641666667,12.2398333333,11.5510833334,15.1524166666,31.2558333333,17.34825,11.1674166667,11.6558333333
535.90,13.4964166667,32.8018333334,19.38775,12.2706666667,11.5799166667,15.1578333334,31.2715,17.3509166667,11.2003333333,11.6763333333
536.25,13.52745,32.84625,19.440287037,12.3331666667,11.6110833333,15.1805833334,31.32125,17.3810833333,11.2365,11.7145
536.59,13.5269,32.8649166667,19.4373148148,12.3625,11.627,15.1795833334,31.31625,17.38475,11.2613333333,11.7255
536.93,13.514075,32.884,19.4286296296,12.37425,11.6296666667,15.1660833334,31.3059166667,17.36975,11.2835,11.7089166666
537.28,13.506575,32.9080833333,19.425787037,12.3841666666,11.6205833333,15.1430833333,31.3025,17.3905,11.29075,11.7020833333
537.62,13.4970666667,32.9296666667,19.4510648148,12.4123333333,11.621,15.1615,31.3235833334,17.4110833333,11.3075,11.7256666666
537.97,13.4997583333,32.94725,19.4540740741,12.4526666667,11.6129166667,15.1715833333,31.3320833333,17.413,11.3353333333,11.72525
538.31,13.5123583333,32.9775833333,19.4629351852,12.49575,11.6139166667,15.1943333333,31.3811666667,17.4306666667,11.3953333333,11.7246666667
538.65,13.487975,33.0131666667,19.4523148148,12.52375,11.5909166667,15.2105833333,31.385,17.4258333333,11.4150833333,11.7036666667
539.00,13.4651666666,33.02725,19.4433240741,12.5443333333,11.563,15.1993333333,31.4015833333,17.4185,11.4490833333,11.7019166666
539.34,13.429675,33.0108333333,19.4011018519,12.5445833334,11.5083333334,15.183,31.3803333333,17.4081666667,11.4334166667,11.6831666667
539.69,13.412875,33.0324166667,19.3795925926,12.58025,11.4829166667,15.1924166667,31.3834166666,17.41,11.4535833333,11.671
540.03,13.3935,33.0214166667,19.3473518519,12.5768333334,11.4504166667,15.1805833334,31.3598333333,17.3775833333,11.4629166667,11.656
540.37,13.3806666667,33.0095,19.3336666667,12.58075,11.41825,15.188,31.3683333334,17.3555833333,11.4796666667,11.6404166667
540.72,13.3818083333,32.987,19.3245185185,12.5935833333,11.4034166667,15.1874166666,31.3565,17.33725,11.4800833333,11.63825
541.06,13.37005,32.9794166667,19.3167592592,12.6008333333,11.3834166667,15.18825,31.3579166666,17.29975,11.4863333333,11.6295
541.40,13.3732,33.0048333333,19.3138148148,12.62325,11.3821666667,15.1846666667,31.3661666667,17.2981666667,11.5145833333,11.61875
541.75,13.368325,32.99725,19.305962963,12.6306666667,11.3810833333,15.1729166667,31.3509166667,17.27525,11.5248333333,11.6170833333
542.09,13.376825,33.0,19.3179814815,12.6490833333,11.3823333333,15.1643333333,31.333,17.2626666666,11.5331666667,11.6250833333
542.43,13.3773166667,33.0128333333,19.3343888889,12.6716666667,11.3885833333,15.1575,31.3268333333,17.252,11.5464166667,11.62425
542.78,13.376325,33.0079166667,19.3392962963,12.7001666667,11.4035,15.1645833334,31.2961666667,17.2371666667,11.5583333333,11.62
543.12,13.3801833333,33.0026666667,19.3533888889,12.7279166667,11.4095833333,15.1695833333,31.296,17.214,11.5885,11.6074166666
543.46,13.366175,32.9825,19.3419166667,12.7258333333,11.3825833333,15.1303333334,31.27,17.1795833333,11.5950833333,11.59025
543.81,13.3914833334,33.0065833333,19.3700740741,12.7855833334,11.409,15.15175,31.2643333333,17.1925,11.6488333333,11.6088333333
544.15,13.4135,33.0419166667,19.3945092593,12.82575,11.4238333333,15.1769166666,31.28075,17.2088333334,11.6840833333,11.6111666667
544.49,13.4311583333,33.0908333333,19.4240185185,12.8771666667,11.4444166667,15.2,31.3295,17.2319166667,11.7386666667,11.63875
544.84,13.4332083333,33.1249166667,19.4397222222,12.9041666667,11.44,15.20275,31.3595,17.2459166667,11.7531666667,11.6224166667
545.18,13.43365,33.157,19.486287037,12.9416666667,11.4445833333,15.2281666667,31.4076666667,17.2530833333,11.78,11.625
545.52,13.4546,33.20975,19.5356759259,12.9956666667,11.462,15.2778333333,31.4496666667,17.2881666666,11.8346666667,11.6414166667
545.87,13.4598833333,33.245,19.5607037037,13.051,11.4804166667,15.3206666667,31.4720833333,17.32825,11.8779166667,11.65425
546.21,13.4626833334,33.258,19.5693148148,13.0679166667,11.4958333333,15.3216666667,31.5075833333,17.3405833334,11.9119166667,11.6684166666
546.55,13.4779083333,33.3286666667,19.5768796296,13.09725,11.5006666667,15.3175833333,31.55075,17.3629166667,11.9321666667,11.6771666666
546.90,13.493825,33.3651666667,19.6109537037,13.14875,11.54475,15.339,31.5808333334,17.3894166666,11.9765833333,11.71725
547.24,13.535275,33.4513333334,19.6698055555,13.20725,11.5890833333,15.3786666667,31.6451666667,17.41275,12.0203333333,11.7295833333
547.58,13.5394666667,33.5470833334,19.6906944444,13.2365,11.6059166667,15.4016666667,31.7188333333,17.4470833334,12.0445833333,11.7459166667
547.92,13.5562,33.6170833333,19.7306666666,13.314,11.6419166667,15.3975,31.7768333333,17.4815833333,12.0715,11.7735
548.27,13.5929333334,33.74,19.7962962963,13.3661666667,11.6803333333,15.4360833333,31.84625,17.5304166667,12.1190833333,11.7876666667
548.61,13.6227333333,33.7946666667,19.8427685185,13.4324166666,11.7240833333,15.4794166667,31.8926666667,17.5576666667,12.1919166667,11.826
548.95,13.6631916667,33.85675,19.8454351852,13.4840833334,11.7378333333,15.4874166667,31.89675,17.5679166666,12.233,11.8436666666
549.29,13.6911833333,33.92825,19.8646111111,13.5345,11.76675,15.4895833333,31.9691666667,17.6103333333,12.2630833333,11.8740833334
549.64,13.7026166666,34.0219166667,19.8944074074,13.5426666666,11.7790833333,15.4644166666,32.0291666667,17.61075,12.2916666667,11.89725
549.98,13.7446833333,34.1005833333,19.9368055556,13.6419166667,11.7959166667,15.4988333333,32.0988333334,17.6334166666,12.3328333333,11.9315
550.32,13.778525,34.13275,19.9806296296,13.70525,11.8240833333,15.5544166667,32.1411666667,17.6718333333,12.3924166667,11.9730833334
550.66,13.7816666667,34.1781666667,19.9691296296,13.7224166666,11.79,15.5463333333,32.16975,17.6600833333,12.3825833333,11.9436666666
551.01,13.7832833333,34.2003333333,19.9935,13.7649166666,11.8020833333,15.5850833333,32.2071666667,17.6895,12.4373333333,11.9605833333
551.35,13.8267833333,34.2496666667,20.0403055556,13.854,11.8509166667,15.63525,32.2800833333,17.7146666667,12.5138333334,12.0020833333
551.69,13.8350833333,34.252,20.0453703704,13.8578333333,11.84225,15.6580833333,32.2891666666,17.7049166666,12.5563333333,11.9991666667
552.03,13.8163416667,34.2591666667,20.0444351852,13.8904166667,11.8425,15.6550833333,32.3091666667,17.7053333333,12.5871666667,11.9951666667
552.38,13.8543833333,34.3259166667,20.0710092593,13.9593333334,11.8741666667,15.6934166667,32.3465,17.75025,12.6504166667,12.02625
552.72,13.905725,34.3689166667,20.1310277778,14.0435,11.9411666667,15.7466666667,32.4354166667,17.8103333333,12.7123333333,12.07925
553.06,13.911275,34.36975,20.1559259259,14.0971666667,11.9360833334,15.7519166667,32.435,17.80275,12.7358333333,12.0603333333
553.40,13.8919666667,34.3610833333,20.1574444445,14.14825,11.9341666667,15.752,32.425,17.7905833333,12.7556666667,12.0445
553.74,13.8648083334,34.3475833333,20.1456574074,14.1364166667,11.931,15.7439166667,32.4099166667,17.7678333333,12.7685833333,12.017
554.09,13.9069833333,34.4895833333,20.2253518519,14.24125,11.9805,15.803,32.5215,17.8285,12.86525,12.0694166666
554.43,13.9473583333,34.5465,20.2706018518,14.3205833333,12.0201666666,15.8341666667,32.53375,17.84475,12.9621666667,12.131
554.77,13.9897333333,34.6291666667,20.3222962963,14.3980833333,12.07,15.8608333333,32.5723333334,17.8860833334,13.0220833333,12.18825
555.11,13.9720166667,34.6045833333,20.3018611111,14.3840833334,12.048,15.8255,32.5506666667,17.866,13.0179166667,12.1533333333
555.45,13.9803083333,34.6738333333,20.3336666667,14.4334166667,12.06475,15.8268333333,32.5895833333,17.9103333333,13.0604166666,12.17825
555.80,14.0338916667,34.7481666667,20.3853333333,14.5173333333,12.09825,15.8874166667,32.6188333333,17.95275,13.1384166667,12.2303333333
556.14,14.01895,34.7410833333,20.4033981482,14.5346666667,12.1133333333,15.8738333333,32.6485833333,17.95725,13.14825,12.2268333333
556.48,14.0375916667,34.7956666667,20.4269259259,14.5654166667,12.1236666667,15.9143333333,32.6708333333,17.9863333333,13.2215,12.2699166667
556.82,14.06065,34.8469166667,20.4391203704,14.6053333333,12.1580833333,15.94375,32.7080833333,18.0366666666,13.2934166667,12.3126666667
557.16,14.0915416667,34.91625,20.4718611111,14.6334166667,12.196,15.9763333334,32.7461666666,18.0620833333,13.3305833333,12.3260833333
557.50,14.1540916667,35.0258333334,20.5319907407,14.67575,12.2235,16.0026666667,32.7865,18.1121666667,13.39075,12.3975
557.85,14.1795916666,34.9919166667,20.541462963,14.7025833333,12.2189166666,15.9901666667,32.75125,18.12425,13.412,12.4116666667
558.19,14.1720333333,35.0085833333,20.5401203703,14.7294166667,12.19825,15.9905,32.7899166667,18.1621666667,13.4114166667,12.3986666666
558.53,14.1925166667,35.0311666667,20.5567870371,14.7859166666,12.20625,16.00025,32.7903333333,18.1713333333,13.4304166667,12.4141666667
558.87,14.1759666667,35.0633333333,20.5687962963,14.8249166667,12.1976666667,15.9844166667,32.8024166667,18.1493333333,13.4734166667,12.4034166666
559.21,14.1569583333,35.0943333333,20.5502777778,14.8230833333,12.1856666667,15.9660833333,32.8049166667,18.1073333333,13.4810833333,12.3886666666
559.55,14.1419833333,35.149,20.5599814815,14.8275833333,12.1838333333,15.9439166667,32.8435,18.1159166667,13.4839166666,12.3679166667
559.89,14.1919916667,35.2445,20.6246944444,14.9069166666,12.2304166667,15.9995833333,32.9116666666,18.163,13.564,12.4306666666
560.23,14.1373916667,35.248,20.577787037,14.9126666667,12.1744166667,15.9454166667,32.8578333334,18.0891666667,13.52625,12.3665833333
560.58,14.1850916667,35.3028333333,20.6380462963,14.9854166666,12.21275,15.9749166667,32.9198333333,18.0891666667,13.5708333334,12.3865
560.92,14.2271666667,35.3524166667,20.6891851852,15.0970833333,12.22325,15.9995833333,32.9261666667,18.1410833334,13.63575,12.4471666667
561.26,14.2673666667,35.4205833333,20.7358333333,15.2025833333,12.24325,16.0505833334,32.98975,18.1585833333,13.695,12.48575
561.60,14.1774583333,35.3991666667,20.6839166667,15.1514166667,12.1846666667,15.99,32.94425,18.0695833333,13.66525,12.41175
561.94,14.2061666667,35.4653333333,20.7144814815,15.2036666666,12.2049166666,16.02775,32.9553333333,18.07875,13.7271666667,12.4324166667
562.28,14.1898416667,35.5273333333,20.7175,15.21775,12.1689166667,16.0410833333,32.9816666667,18.057,13.749,12.4290833333
562.62,14.2334833333,35.574,20.7428055555,15.2693333333,12.17725,16.0674166667,32.9936666667,18.11875,13.7789166666,12.47325
562.96,14.2698333334,35.6544166667,20.797037037,15.3708333333,12.1921666667,16.13525,33.0548333333,18.1813333333,13.8515833333,12.5165833333
563.30,14.33825,35.7070833333,20.8614444445,15.4801666666,12.2233333334,16.1885833333,33.1168333333,18.1974166667,13.9171666667,12.5774166667
563.64,14.3351083333,35.6605833333,20.8158611111,15.4929166667,12.1756666667,16.1706666667,33.08075,18.1908333333,13.9205,12.56275
563.99,14.3959583333,35.6695,20.8677592593,15.5706666667,12.2245,16.2184166667,33.1644166667,18.2715,14.0329166666,12.6185833333
564.33,14.35385,35.6811666667,20.8546296296,15.6095,12.19,16.1960833333,33.141,18.2705833334,14.043,12.61325
564.67,14.3128333333,35.65675,20.8076759259,15.5898333334,12.1430833334,16.16225,33.1804166667,18.22425,14.0505,12.56325
565.01,14.283725,35.6274166667,20.7863981481,15.61625,12.1415833333,16.1470833333,33.1608333333,18.2306666667,14.1051666667,12.5389166667
565.35,14.3674916667,35.6904166667,20.8376018518,15.7049166666,12.1925833333,16.21775,33.2255833333,18.2824166667,14.1811666667,12.6074166667
565.69,14.3456166667,35.6986666666,20.8381944444,15.71575,12.1933333333,16.205,33.2289166667,18.25075,14.1881666667,12.5931666667
566.03,14.336775,35.6625833333,20.8103888889,15.722,12.1968333333,16.1775833333,33.2155,18.2556666667,14.20775,12.5746666667
566.37,14.3240333333,35.66625,20.8330277778,15.7673333334,12.1848333333,16.1876666666,33.2525,18.2266666666,14.217,12.5643333333
566.71,14.285375,35.5971666666,20.7903425926,15.7358333333,12.1625,16.1313333333,33.19325,18.1684166667,14.2066666667,12.5393333334
567.05,14.235375,35.58175,20.7641944444,15.7319166667,12.139,16.1191666667,33.1558333333,18.1465,14.2344166667,12.5113333334
567.39,14.2498,35.63075,20.80475,15.7833333333,12.1648333333,16.1360833333,33.1953333333,18.1408333333,14.2781666667,12.52575
567.73,14.271875,35.7299166666,20.8653518519,15.853,12.2035,16.1794166667,33.2395833333,18.1480833333,14.3191666667,12.5519166667
568.07,14.2956083333,35.7959166667,20.8793796296,15.8940833334,12.2274166667,16.23925,33.27775,18.16875,14.3695833334,12.5835
568.41,14.3399333333,35.8735,20.9294074074,15.97575,12.2939166667,16.3109166667,33.3048333333,18.2166666666,14.44425,12.63725
568.75,14.3670833333,35.9090833333,20.968787037,16.02725,12.3055,16.3454166666,33.3136666667,18.23475,14.48775,12.66825
569.09,14.3684166667,35.93725,20.9798240741,16.0984166667,12.28825,16.3474166667,33.35475,18.2383333333,14.5391666667,12.6765
569.43,14.3676,35.9444166667,20.9692314815,16.13625,12.294,16.3569166667,33.3418333333,18.2509166667,14.5458333333,12.6816666666
569.77,14.3620666667,35.98275,21.0008796296,16.2063333333,12.319,16.4011666667,33.3651666667,18.27125,14.5985,12.7081666667
570.11,14.3870916667,36.0326666667,21.0516296296,16.2536666667,12.3403333333,16.4506666667,33.385,18.3153333334,14.6823333333,12.7376666667
570.45,14.4629666667,36.1509166667,21.1411018519,16.384,12.395,16.5508333333,33.4733333333,18.3958333333,14.7763333333,12.8136666667
570.79,14.488525,36.1869166667,21.1759259259,16.4485833334,12.4228333333,16.5749166667,33.5055,18.4256666667,14.814,12.854
571.13,14.4762,36.2368333333,21.1723333333,16.499,12.4088333333,16.5823333334,33.5221666667,18.4043333333,14.8559166666,12.8503333334
571.47,14.4173833333,36.165,21.1046111111,16.4745,12.3409166667,16.51475,33.4625,18.3450833333,14.8278333333,12.8025
571.81,14.4478333333,36.1916666667,21.140537037,16.5155833333,12.3700833333,16.5228333333,33.4919166666,18.366,14.882,12.8331666666
572.15,14.4376833333,36.1879166667,21.1398148148,16.55975,12.3436666667,16.5024166667,33.4830833333,18.3535,14.89025,12.8244166667
572.49,14.44255,36.25575,21.1512037037,16.61675,12.3375833333,16.52275,33.5706666666,18.3796666667,14.9345833333,12.8139166667
572.83,14.3986416667,36.2410833333,21.1340277778,16.6224166667,12.3175,16.4940833333,33.5425,18.3586666667,14.91525,12.7638333333
573.17,14.4416,36.2984166667,21.1758796296,16.7,12.3381666667,16.5345,33.6185833333,18.3893333333,14.9956666666,12.7979166667
573.51,14.46845,36.3596666667,21.2220833333,16.7651666666,12.3450833333,16.54175,33.6801666667,18.4103333333,15.04475,12.7901666667
573.85,14.4552083334,36.3835833333,21.20775,16.8025833333,12.3425833333,16.5373333333,33.6916666667,18.3835,15.0525,12.7888333334
574.19,14.4504583333,36.3891666667,21.1976574074,16.8353333334,12.329,16.5145,33.7018333333,18.3529166666,15.0639166667,12.7578333333
574.53,14.4617166667,36.3995,21.1895,16.8751666666,12.3350833333,16.5063333333,33.6855,18.3538333333,15.09275,12.75225
574.87,14.5144583333,36.4404166667,21.2559722223,16.95875,12.38325,16.535,33.7125,18.41875,15.15525,12.8195833333
575.21,14.561525,36.5334166667,21.3105833333,17.031,12.421,16.5735,33.7491666667,18.4774166667,15.24175,12.8586666667
575.55,14.5444833334,36.5551666667,21.33375,17.0900833333,12.4231666667,16.5924166667,33.8054166667,18.4631666667,15.2694166667,12.8385
575.89,14.516725,36.5245833333,21.2963055555,17.0756666667,12.4088333333,16.5824166667,33.8009166667,18.4213333333,15.2714166666,12.8223333333
576.22,14.4894583333,36.49075,21.2830277778,17.05325,12.4044166667,16.5271666667,33.7565,18.3689166667,15.2551666667,12.7933333334
576.56,14.5337083333,36.5430833333,21.3110740741,17.1096666667,12.4586666667,16.5609166667,33.76875,18.40475,15.324,12.8740833333
576.90,14.5135916667,36.5595,21.3121203704,17.13025,12.4395833333,16.5399166667,33.7510833334,18.3711666667,15.3634166667,12.8913333333
577.24,14.5164833333,36.5198333333,21.2775277778,17.17075,12.4430833333,16.5624166667,33.7100833333,18.354,15.41675,12.9185833333
577.58,14.5725916667,36.53625,21.2884166667,17.1893333333,12.4724166667,16.5646666667,33.7069166667,18.3514166667,15.4866666667,12.9275833333
577.92,14.5524166667,36.5315,21.2913981482,17.2188333333,12.4923333333,16.57325,33.7126666667,18.3658333334,15.5665833333,12.9461666667
578.26,14.5406083333,36.5274166666,21.2823611111,17.2366666666,12.4701666667,16.5660833334,33.7389166667,18.35375,15.5955,12.9268333334
578.60,14.493125,36.5094166666,21.2383518519,17.21525,12.4340833333,16.55475,33.7035833334,18.28825,15.596,12.88425
578.94,14.4583333333,36.4795833333,21.2006296296,17.2309166667,12.4223333333,16.5470833333,33.6866666667,18.2291666667,15.57675,12.85025
579.28,14.5098833333,36.4764166666,21.1943611111,17.2725,12.4256666667,16.5494166666,33.6379166666,18.25775,15.6500833333,12.8983333333
579.61,14.5584833333,36.5440833333,21.2444629629,17.3173333333,12.42125,16.5795833334,33.6443333333,18.2928333333,15.7179166666,12.9269166667
579.95,14.578975,36.5845,21.2286574074,17.3880833333,12.4258333333,16.5926666667,33.6225833334,18.2726666667,15.76975,12.9505833334
580.29,14.5154833333,36.5960833333,21.2128333333,17.37325,12.3379166667,16.5649166666,33.6170833334,18.2079166667,15.7486666666,12.879
580.63,14.5558416667,36.6394166666,21.2575277778,17.443,12.38425,16.6190833333,33.6665,18.2649166667,15.8068333333,12.8865
580.97,14.5543833333,36.69725,21.2917037037,17.4705833333,12.3913333333,16.6210833333,33.6445,18.2573333334,15.8173333333,12.89
581.31,14.546125,36.7640833333,21.322787037,17.5866666667,12.4191666666,16.6595833333,33.7026666667,18.329,15.8876666667,12.913
581.65,14.6011833333,36.8341666667,21.3333796296,17.6829166667,12.4616666667,16.6929166666,33.71575,18.3516666667,15.9195833334,12.9461666667
581.98,14.635575,36.868,21.3826388889,17.7670833334,12.4856666666,16.737,33.7534166666,18.3736666667,15.9655,12.9808333333
582.32,14.6298416666,36.8335833333,21.4166388889,17.8013333333,12.4961666667,16.721,33.7620833333,18.392,16.0015,12.9686666667
582.66,14.6663583334,36.8758333333,21.4587314815,17.8958333333,12.52025,16.7393333333,33.7885,18.4480833333,16.0819166667,13.0265833333
583.00,14.6403,36.9013333333,21.478,17.9056666666,12.5125,16.7590833333,33.8046666667,18.4195,16.0866666667,13.016
583.34,14.690375,36.9546666667,21.5527962963,18.0490833334,12.5911666667,16.8419166667,33.8726666666,18.5104166667,16.2100833333,13.0965
583.68,14.6501333334,36.87125,21.5539907408,18.05825,12.5738333333,16.8456666667,33.8429166667,18.5216666666,16.1864166667,13.0860833333
584.01,14.681875,36.8791666667,21.5493796296,18.11375,12.6123333333,16.88175,33.8914166667,18.5668333333,16.2515833333,13.09925
584.35,14.7085916667,36.8805833334,21.5551111111,18.1955,12.6250833333,16.9131666667,33.8914166667,18.5751666667,16.2726666667,13.139
584.69,14.7953666667,36.905,21.6295462963,18.2945,12.6930833333,16.9885833333,33.996,18.6683333333,16.3859166666,13.2344166667
585.03,14.7937916667,36.8800833333,21.5946388889,18.31125,12.65775,16.9545833334,33.9885,18.6251666666,16.3548333333,13.23675
585.37,14.7736,36.82225,21.5844166667,18.2691666667,12.6085833333,16.9446666667,33.9720833333,18.5941666667,16.3595,13.2479166667
585.70,14.7235916667,36.8023333333,21.518962963,18.2610833334,12.5653333333,16.94175,33.9263333334,18.5536666666,16.3664166667,13.2445833334
586.04,14.8159083333,36.9121666667,21.5215833334,18.3604166666,12.596,16.9901666667,34.0003333333,18.6148333333,16.44175,13.307
586.38,14.8208583333,36.905,21.5009351852,18.3496666667,12.571,16.9653333333,34.0200833333,18.572,16.4644166666,13.2926666667
586.72,14.81825,36.9165833333,21.514537037,18.4321666667,12.5810833333,16.9583333333,34.0334166667,18.58575,16.5370833333,13.3201666666
587.06,14.6867416667,36.86025,21.3919537037,18.3070833333,12.4558333333,16.8340833333,33.9218333333,18.41225,16.42375,13.1965833334
587.39,14.7334833333,36.984,21.4521388889,18.3915833333,12.47975,16.9225833333,34.0025833333,18.4470833333,16.5458333333,13.2548333333
587.73,14.8076416666,37.0795,21.5342037037,18.5109166667,12.5655,16.981,34.06875,18.4949166667,16.6549166667,13.3298333333
588.07,14.8407,37.1431666667,21.6011944445,18.5695,12.5981666667,17.00925,34.1265833333,18.536,16.764,13.3685
588.41,14.8413083333,37.1876666667,21.6248518519,18.6270833333,12.6179166667,17.0161666667,34.1604166667,18.5469166667,16.8095833333,13.3803333333
588.74,14.8758833333,37.2133333334,21.6742962963,18.6686666667,12.6325833334,17.0445,34.1885,18.6103333333,16.8755833333,13.4179166667
589.08,14.8639333333,37.218,21.6987777778,18.7271666667,12.62725,17.0124166667,34.1935,18.6065833333,16.8915833333,13.3915
589.42,14.86855,37.233,21.7136111111,18.7558333333,12.6299166667,16.9786666667,34.2355833334,18.6226666667,16.9068333333,13.379
589.76,14.778175,37.2001666667,21.6571203704,18.745,12.56725,16.9288333333,34.2143333333,18.5359166666,16.8685,13.3220833333
590.09,14.7973833333,37.2956666667,21.7433425926,18.8574166667,12.6258333333,17.046,34.3235833333,18.6119166667,16.9406666667,13.3901666666
590.43,14.772375,37.2958333333,21.6895277778,18.84875,12.5644166667,17.0129166667,34.3129166667,18.5715833333,16.90525,13.319
590.77,14.8288583333,37.3375833333,21.7390833333,18.9430833333,12.6268333333,17.0635833333,34.4049166667,18.649,16.9789166667,13.3626666667
591.11,14.8380583333,37.3525833333,21.7422962963,18.9958333333,12.63675,17.0415,34.4144166666,18.6913333333,16.9985833333,13.3609166667
591.44,14.7660916667,37.31525,21.6855370371,18.98125,12.5638333334,16.9638333333,34.3504166667,18.6063333334,16.97225,13.317
591.78,14.7507416667,37.3299166666,21.6469444444,19.00125,12.512,16.9118333333,34.3506666666,18.57,16.95375,13.285
592.12,14.6825166667,37.2748333333,21.5143518519,18.9525833333,12.39825,16.8419166667,34.29425,18.4535,16.8874166667,13.2135833333
592.46,14.7200166667,37.3566666667,21.5644166667,19.0578333333,12.4629166667,16.9256666666,34.3596666667,18.45975,16.9695,13.2568333334
592.79,14.76065,37.4568333333,21.5846851852,19.1383333333,12.49825,16.9705833333,34.4216666667,18.4758333333,17.04125,13.2986666666
593.13,14.8060666667,37.5215,21.6834444445,19.24,12.5486666666,17.0298333333,34.4995,18.5040833333,17.16025,13.382
593.47,14.8384833334,37.5729166667,21.7483055556,19.27575,12.5978333333,17.07825,34.5231666667,18.5323333333,17.2315833333,13.3934166667
593.80,14.8393833333,37.55375,21.7489444445,19.2966666667,12.5598333333,17.0144166667,34.4388333333,18.5120833333,17.25575,13.3759166667
594.14,14.9159416667,37.6049166666,21.800287037,19.3773333333,12.5986666667,17.07725,34.5015833333,18.55675,17.35425,13.4364166667
594.48,14.9681833333,37.7050833334,21.8921203704,19.513,12.6458333333,17.1385,34.5990833333,18.6248333333,17.48425,13.4748333333
594.81,14.9996916667,37.7645,21.9782870371,19.57425,12.685,17.1935833333,34.6815,18.62775,17.56325,13.5120833334
595.15,15.0636083333,37.819,22.0633888889,19.6710833334,12.7264166666,17.2666666667,34.726,18.7095,17.6549166667,13.5635833333
595.49,15.1109833333,37.8286666667,22.1299907408,19.738,12.783,17.33375,34.7805833334,18.76375,17.7394166667,13.6170833333
