wavelength,Back_CyiCyim,Belly_CyiCyim,Breast_CyiCyim,Crissum_CyiCyim,Crown_CyiCyim,DorTail_CyiCyim,Patch10_CyiCyim,Rump_CyiCyim,Throat_CyiCyim,WingTip_CyiCyim
405.75,12.5436666667,11.47495,13.1361666666,14.509,13.3951666666,9.37083333333,19.1678333333,15.4488333334,16.93,6.25866666667
406.11,12.5636666667,11.4575,13.1388333334,14.4434166667,13.3826666667,9.35766666667,19.1415,15.4536666667,16.9105,6.34
406.47,12.4973333333,11.3313,13.008,14.33425,13.2976666667,9.303,19.0691666667,15.3913333334,16.8218333333,6.287
406.83,12.4678333334,11.3234,12.995,14.3124166666,13.33,9.35216666666,19.0941666666,15.3856666667,16.8193333334,6.2775
407.19,12.4393333333,11.2582,12.9665,14.2513333334,13.3328333333,9.3525,19.077,15.3801666667,16.818,6.34033333333
407.55,12.3955,11.2063833333,12.903,14.2025,13.347,9.33766666667,19.0876666667,15.3405,16.763,6.33333333333
407.90,12.3615,11.1531833334,12.9128333334,14.2428333333,13.3963333334,9.40816666667,19.1311666667,15.3043333333,16.8183333333,6.33583333333
408.26,12.4583333334,11.2034333333,12.9541666666,14.2306666667,13.5041666667,9.51483333333,19.2856666667,15.4416666667,16.9138333333,6.40066666666
408.62,12.577,11.29145,13.0775,14.3035,13.6068333333,9.65833333334,19.4385,15.5683333333,16.999,6.51266666666
408.98,12.5715,11.31845,13.0806666666,14.301,13.6013333334,9.688,19.498,15.611,17.0095,6.519
409.34,12.6078333334,11.3342,13.0553333333,14.3565833333,13.6501666666,9.74733333332,19.5346666667,15.633,17.0526666666,6.52983333334
409.70,12.564,11.2785166667,13.0145,14.2714166667,13.6505,9.75783333335,19.5151666666,15.5955,17.0131666667,6.455
410.06,12.544,11.26075,12.9935,14.2399166667,13.6618333333,9.79416666666,19.5198333334,15.5751666667,17.0435,6.449
410.42,12.5725,11.2556833333,12.95,14.2330833333,13.6941666667,9.84783333335,19.5608333334,15.5501666667,17.1295,6.47483333334
410.77,12.565,11.2133833334,12.8795,14.1874166666,13.679,9.81549999999,19.5823333333,15.5505,17.1041666667,6.4415
411.13,12.5825,11.2354,12.88,14.1761666666,13.7175,9.87983333334,19.615,15.6043333333,17.1203333333,6.42283333333
411.49,12.6646666666,11.2482666667,12.8648333333,14.1111666666,13.7885,9.92116666667,19.6698333333,15.6335,17.1891666666,6.455
411.85,12.7026666666,11.2418833333,12.8411666667,14.0355,13.7775,9.93933333332,19.6905,15.6118333333,17.1968333333,6.46533333333
412.21,12.665,11.1552333334,12.7643333334,13.9633333334,13.7296666667,9.88016666668,19.6753333334,15.5123333333,17.1366666667,6.42433333333
412.57,12.5706666667,11.0624833334,12.6571666666,13.8381666667,13.6703333333,9.83183333332,19.6296666666,15.4716666667,17.115,6.355
412.92,12.5856666666,10.9851666667,12.5356666667,13.7985,13.6498333333,9.81116666665,19.562,15.442,17.0905,6.34266666667
413.28,12.5635,10.9315833333,12.4875,13.7066666666,13.6425,9.77816666668,19.6025,15.4308333334,17.0343333333,6.32066666666
413.64,12.6106666667,10.9290666666,12.411,13.6609166666,13.6743333333,9.77150000001,19.664,15.4843333334,17.0718333333,6.37866666666
414.00,12.5988333334,10.8469333333,12.313,13.5728333333,13.6645,9.75283333331,19.6733333334,15.4651666667,17.0626666666,6.35733333334
414.36,12.5903333333,10.8154333333,12.3301666667,13.4541666666,13.7196666666,9.75033333331,19.7196666666,15.4986666666,17.0443333334,6.36383333334
414.72,12.6168333333,10.7765,12.2453333334,13.3596666666,13.7111666667,9.77216666668,19.7613333333,15.4781666667,17.0871666667,6.38383333333
415.07,12.6446666667,10.7246333333,12.2321666666,13.3093333334,13.7266666667,9.81650000002,19.8628333333,15.472,17.0976666666,6.456
415.43,12.597,10.7059666666,12.146,13.28525,13.7106666667,9.84150000001,19.8998333333,15.4726666667,17.1258333333,6.484
415.79,12.5803333334,10.6371166666,12.044,13.1545833334,13.7101666667,9.8065,19.9018333334,15.4971666667,17.1073333333,6.485
416.15,12.5653333334,10.59485,11.9625,13.0650833333,13.6828333334,9.84550000002,19.8645,15.4903333333,17.1185,6.48516666667
416.51,12.5861666666,10.5326166667,11.915,12.9804166667,13.7358333333,9.882,19.947,15.5095,17.1338333333,6.53116666666
416.86,12.5448333333,10.4843,11.872,12.8785,13.7783333333,9.90116666665,20.0185,15.4811666667,17.1828333333,6.56016666666
417.22,12.4716666667,10.3658,11.7416666667,12.7173333334,13.7605,9.86200000002,19.974,15.4135,17.1408333333,6.48983333333
417.58,12.3936666667,10.2836666666,11.6821666666,12.6304166666,13.7168333333,9.88216666667,19.9666666666,15.3598333334,17.1201666667,6.456
417.94,12.3671666667,10.2375833333,11.638,12.5511666666,13.724,9.91533333333,19.9838333333,15.3371666666,17.1008333333,6.49166666667
418.29,12.334,10.18775,11.5718333333,12.4690833333,13.6821666667,9.92550000001,20.0005,15.3223333333,17.0888333333,6.5075
418.65,12.3051666666,10.0955666667,11.5106666666,12.3719166666,13.6816666666,9.92850000001,19.9755,15.2868333333,17.0615,6.534
419.01,12.2385,10.0195833334,11.4045,12.259,13.6336666667,9.88483333333,19.9421666667,15.2343333333,17.05,6.4925
419.37,12.2076666666,9.93745000001,11.3405,12.1405833333,13.628,9.876,19.9195,15.2041666666,17.0101666667,6.488
419.73,12.1578333333,9.8558,11.2585,12.05325,13.6235,9.8835,19.9261666667,15.1623333334,16.997,6.48933333334
420.08,12.1,9.77356666665,11.1705,11.9540833334,13.6275,9.87966666666,19.9581666667,15.1395,16.979,6.50316666666
420.44,12.0928333333,9.75551666665,11.0821666667,11.8771666666,13.6025,9.88,19.948,15.1015,16.9701666667,6.50083333333
420.80,12.0788333333,9.70621666669,11.0081666666,11.81225,13.5986666667,9.90466666667,19.971,15.107,16.9406666667,6.50916666667
421.16,12.0438333333,9.65183333334,10.9116666666,11.719,13.552,9.91783333334,19.9596666667,15.0858333333,16.9181666667,6.53316666667
421.51,12.0023333334,9.5866,10.8308333334,11.61525,13.561,9.9095,19.9416666667,15.067,16.8961666667,6.53233333333
421.87,11.983,9.52628333333,10.7321666666,11.52475,13.5515,9.90499999998,19.9441666666,15.0493333334,16.8888333334,6.53383333334
422.23,11.9623333333,9.46323333335,10.6325,11.4293333333,13.5398333333,9.91583333333,19.9456666667,15.0283333333,16.9006666666,6.53583333333
422.58,11.9283333334,9.41171666665,10.5516666667,11.3433333333,13.5238333333,9.91850000001,19.962,14.9931666667,16.885,6.5195
422.94,11.893,9.34168333332,10.452,11.24175,13.5218333333,9.92449999999,19.9641666667,14.9746666667,16.8606666667,6.52266666666
423.30,11.8776666667,9.27591666665,10.3805,11.1775833334,13.5016666667,9.92383333335,19.9836666667,14.9596666666,16.855,6.50333333334
423.66,11.879,9.26133333332,10.3088333333,11.0949166667,13.494,9.94033333331,20.0066666667,14.9566666667,16.852,6.53
424.01,11.8561666667,9.22678333333,10.2355,11.0336666666,13.4921666667,9.94133333332,20.0203333333,14.9465,16.8503333334,6.52683333333
424.37,11.7975,9.14463333335,10.1498333333,10.9466666666,13.4863333334,9.9375,19.997,14.9211666666,16.8246666667,6.51183333333
424.73,11.7616666667,9.10578333331,10.0933333333,10.8540833334,13.4721666667,9.93383333333,19.9946666667,14.893,16.8185,6.49583333333
425.08,11.7511666667,9.06338333332,10.0626666667,10.8068333333,13.5011666667,9.9445,19.9865,14.868,16.8336666667,6.49183333333
425.44,11.764,9.04111666667,10.0115,10.7803333334,13.526,9.97633333333,20.03,14.8745,16.842,6.522
425.80,11.7458333333,9.01771666666,9.97833333333,10.7311666667,13.5273333333,9.98799999998,20.016,14.8566666666,16.8221666667,6.51466666666
426.16,11.7283333334,8.98021666668,9.93016666666,10.6814166667,13.54,9.989,20.0151666666,14.8451666666,16.7735,6.524
426.51,11.6716666667,8.93039999998,9.84883333334,10.6220833333,13.5263333333,9.97649999999,19.9925,14.8378333333,16.7358333333,6.50266666667
426.87,11.668,8.89023333335,9.831,10.5698333333,13.5441666667,9.96233333333,19.998,14.8435,16.7168333333,6.49766666667
427.23,11.6595,8.89918333335,9.80016666666,10.5404166666,13.5755,10.0065,20.01,14.8461666666,16.7271666666,6.53016666667
427.58,11.6395,8.851,9.762,10.5498333334,13.5823333333,10.016,19.9956666667,14.8506666666,16.7118333334,6.52383333334
427.94,11.6578333333,8.83716666667,9.76133333333,10.5238333333,13.6103333333,10.0221666666,20.0016666666,14.8633333333,16.7428333333,6.526
428.30,11.6816666666,8.83325000001,9.78566666666,10.5370833334,13.6383333333,10.0543333333,20.0158333334,14.8635,16.746,6.55033333333
428.65,11.7003333333,8.81973333335,9.7575,10.4986666667,13.6276666667,10.0575,19.9996666667,14.8498333334,16.7231666667,6.566
429.01,11.7425,8.85475,9.783,10.4990833334,13.6583333333,10.0998333333,20.0636666667,14.9026666666,16.7408333333,6.6065
429.37,11.7796666666,8.8736,9.83333333334,10.4975833334,13.709,10.1545,20.0835,14.9243333334,16.7836666667,6.62066666667
429.72,11.8051666667,8.86305,9.82483333334,10.4941666666,13.7301666667,10.1723333333,20.1306666667,14.9353333334,16.7843333333,6.6205
430.08,11.7848333333,8.8461,9.81366666667,10.4809166666,13.7426666667,10.1896666666,20.1271666667,14.9505,16.7758333333,6.59966666666
430.44,11.8555,8.88196666667,9.84166666667,10.4971666666,13.7758333334,10.2566666667,20.1776666667,14.9705,16.8025,6.63333333333
430.79,11.8895,8.91463333331,9.826,10.5120833333,13.786,10.2858333333,20.1718333333,14.9358333334,16.7998333334,6.63583333334
431.15,11.8891666667,8.90201666667,9.80216666667,10.4775,13.7786666667,10.2741666667,20.1718333334,14.931,16.7586666667,6.63916666666
431.50,11.9021666667,8.90675000002,9.81966666667,10.4435,13.7905,10.2958333334,20.189,14.9558333334,16.743,6.60183333333
431.86,11.8843333333,8.85773333332,9.77033333333,10.4033333333,13.7533333333,10.301,20.16,14.9171666667,16.6585,6.576
432.22,11.866,8.83128333331,9.7725,10.3531666667,13.711,10.2653333333,20.1566666666,14.9096666667,16.6196666667,6.50916666667
432.57,11.8698333333,8.80439999998,9.78083333333,10.3676666666,13.7146666667,10.2556666667,20.1656666667,14.9225,16.5983333334,6.47416666666
432.93,11.8575,8.76651666665,9.76183333334,10.3625,13.6828333334,10.2235,20.1423333334,14.9263333334,16.5531666667,6.43183333333
433.29,11.8626666667,8.74731666669,9.7015,10.33675,13.6506666667,10.2051666667,20.1245,14.9223333334,16.4955,6.40183333333
433.64,11.8846666667,8.75418333333,9.72916666667,10.3655,13.6523333334,10.2455,20.126,14.9606666666,16.485,6.42716666667
434.00,11.95,8.78776666665,9.79016666666,10.4008333334,13.6776666667,10.264,20.1658333334,15.0026666667,16.4995,6.45016666667
434.35,11.9651666666,8.77194999999,9.807,10.3966666667,13.6766666667,10.2541666667,20.166,15.0058333333,16.4813333334,6.42583333333
434.71,12.0018333333,8.77816666666,9.8305,10.4094166666,13.6955,10.2918333333,20.1825,15.0716666666,16.4743333333,6.43
435.07,12.052,8.79595,9.85633333333,10.43775,13.7133333334,10.3123333333,20.209,15.1063333334,16.4846666667,6.43183333333
435.42,12.0596666666,8.79798333335,9.88583333334,10.45825,13.7171666666,10.3068333333,20.2226666666,15.1071666667,16.4785,6.43833333334
435.78,12.1473333333,8.86991666665,9.938,10.51675,13.7628333333,10.3371666666,20.2673333334,15.1668333334,16.5128333333,6.466
436.13,12.2301666666,8.95028333334,10.0268333333,10.60425,13.8388333333,10.4123333333,20.3041666666,15.2286666666,16.5453333334,6.5445
436.49,12.296,9.01061666665,10.0806666667,10.6709166666,13.8893333334,10.4576666666,20.321,15.2745,16.5616666667,6.59283333333
436.84,12.3578333333,9.05536666668,10.1215,10.7055,13.9231666667,10.4971666666,20.3523333333,15.2871666667,16.5735,6.64666666667
437.20,12.381,9.0778,10.1736666667,10.7478333334,13.9358333334,10.4838333334,20.3731666667,15.3086666666,16.5858333333,6.65
437.56,12.375,9.0919,10.1906666667,10.7375833333,13.9345,10.4473333334,20.3851666667,15.3011666666,16.5706666667,6.60966666666
437.91,12.3611666666,9.07834999998,10.2005,10.7401666667,13.9208333334,10.4153333333,20.3758333334,15.2751666667,16.5318333333,6.573
438.27,12.3763333334,9.11815000001,10.2413333333,10.7891666667,13.9566666667,10.4181666667,20.4186666666,15.305,16.5426666666,6.607
438.62,12.3523333333,9.13569999999,10.2498333333,10.8195833333,13.9431666667,10.4126666667,20.4135,15.2826666666,16.5283333334,6.62266666666
438.98,12.3283333333,9.11825000001,10.2721666667,10.8054166667,13.9361666667,10.4053333334,20.3925,15.2621666666,16.4893333334,6.59033333333
439.33,12.3491666666,9.10636666667,10.281,10.8063333334,13.9418333334,10.396,20.3973333333,15.279,16.4708333333,6.59566666667
439.69,12.334,9.076,10.2588333333,10.7875833333,13.946,10.4001666666,20.4065,15.2813333333,16.4383333333,6.5925
440.04,12.3173333333,9.04933333332,10.191,10.7510833333,13.9205,10.3628333334,20.3898333333,15.2641666667,16.4101666667,6.55983333333
440.40,12.2928333333,9.04946666668,10.1933333333,10.7225833333,13.9231666667,10.3736666666,20.4251666667,15.2838333333,16.4205,6.5695
440.75,12.2798333334,9.04866666666,10.1861666667,10.7216666667,13.943,10.3785,20.4508333333,15.3051666667,16.4056666666,6.55783333333
441.11,12.2875,9.04764999999,10.2106666667,10.7223333334,13.975,10.4075,20.4833333334,15.328,16.3863333333,6.5725
441.47,12.2865,9.02475,10.1771666667,10.7095833334,13.9843333333,10.4013333333,20.4918333334,15.3123333333,16.361,6.568
441.82,12.266,8.992,10.1226666667,10.6765,13.9673333334,10.3906666666,20.4568333333,15.2746666667,16.3361666667,6.553
442.18,12.2535,8.9747,10.1043333333,10.6376666667,13.9463333334,10.3918333334,20.4316666666,15.2691666667,16.2851666667,6.543
442.53,12.226,8.90548333333,10.0561666667,10.5465833334,13.9215,10.3713333333,20.4383333334,15.243,16.2405,6.49266666667
442.89,12.2285,8.89634999999,10.037,10.5438333333,13.9216666667,10.4036666667,20.4521666667,15.2801666667,16.2385,6.5055
443.24,12.2186666667,8.87341666665,9.97316666666,10.5240833333,13.9393333333,10.4368333333,20.467,15.2631666667,16.2318333334,6.51233333334
443.60,12.1923333333,8.84821666665,9.9325,10.4784166667,13.9323333333,10.4516666667,20.445,15.2598333333,16.2131666667,6.52166666667
443.95,12.1516666666,8.78905000001,9.8685,10.42025,13.891,10.4531666666,20.462,15.2388333334,16.168,6.51266666666
444.31,12.1125,8.70599999998,9.7525,10.3571666666,13.8473333334,10.44,20.4013333334,15.1848333333,16.086,6.47333333333
444.66,12.0348333334,8.63266666665,9.67066666666,10.26,13.7976666666,10.423,20.368,15.132,16.0455,6.44933333333
445.02,11.9768333333,8.58286666668,9.57133333333,10.1779166666,13.7268333333,10.4006666667,20.342,15.1078333333,16.0126666667,6.4365
445.37,11.9205,8.53451666669,9.51833333334,10.0939166666,13.6881666667,10.3981666667,20.3123333333,15.0833333333,15.984,6.4495
445.72,11.888,8.50385,9.45866666666,10.0496666667,13.676,10.4296666667,20.3295,15.1026666667,15.9713333333,6.47883333333
446.08,11.841,8.43891666668,9.37633333334,9.98008333335,13.655,10.4253333333,20.2901666667,15.0611666667,15.9455,6.47933333334
446.43,11.8396666667,8.43818333331,9.35,9.94941666665,13.6771666666,10.4418333334,20.3001666667,15.0731666666,15.9553333333,6.5255
446.79,11.8033333333,8.38723333334,9.27016666667,9.87633333335,13.66,10.4143333333,20.2805,15.0383333333,15.9286666666,6.544
447.14,11.7661666667,8.36035,9.25166666666,9.81158333335,13.6343333333,10.4301666667,20.263,15.0341666667,15.8943333333,6.54916666667
447.50,11.7236666667,8.31376666667,9.21216666666,9.74875,13.5955,10.4256666667,20.2355,15.0033333333,15.8481666667,6.55716666667
447.85,11.6981666666,8.28448333334,9.16483333334,9.70233333335,13.6205,10.4513333333,20.2208333333,15.0091666667,15.8235,6.57483333333
448.21,11.672,8.25508333333,9.1425,9.64716666665,13.5978333333,10.4546666667,20.2151666667,15.001,15.7973333334,6.58833333334
448.56,11.6571666666,8.22276666667,9.08983333334,9.58891666665,13.575,10.4621666666,20.18,14.9916666667,15.7593333333,6.5895
448.92,11.641,8.17813333333,9.04583333334,9.53725,13.5983333333,10.5006666666,20.1471666667,14.9706666667,15.7365,6.61
449.27,11.6555,8.16381666667,9.0195,9.52341666665,13.6345,10.5556666667,20.1588333333,14.9968333334,15.7306666666,6.6165
449.62,11.6188333333,8.12821666667,8.99683333333,9.46308333335,13.6226666667,10.5808333333,20.1306666667,14.976,15.7166666667,6.6195
449.98,11.5658333333,8.07645,8.933,9.38716666665,13.6063333333,10.5823333333,20.0933333333,14.9591666666,15.6768333334,6.608
450.33,11.5115,8.00633333334,8.86666666667,9.35333333335,13.5576666667,10.6085,20.065,14.9618333333,15.608,6.57183333334
450.69,11.4836666667,7.95013333333,8.79516666667,9.28258333335,13.5261666666,10.6208333333,20.0383333333,14.9205,15.541,6.54483333333
451.04,11.4535,7.8988,8.7035,9.23066666665,13.5026666667,10.599,19.9973333333,14.8841666667,15.4985,6.52233333333
451.40,11.4575,7.86188333333,8.63266666666,9.18375,13.4916666666,10.5918333333,19.9898333333,14.8691666667,15.4623333333,6.5115
451.75,11.4401666667,7.8458,8.61783333333,9.16483333335,13.4448333333,10.616,19.9698333333,14.8388333333,15.4548333333,6.52883333334
452.10,11.4406666666,7.82693333333,8.60383333334,9.13633333335,13.48,10.6438333334,19.9573333333,14.8246666667,15.448,6.53983333333
452.46,11.4235,7.79618333333,8.54483333333,9.14125,13.4748333333,10.6743333333,19.9355,14.81,15.425,6.53883333333
452.81,11.4005,7.78718333333,8.5335,9.10708333335,13.4363333333,10.6511666666,19.9178333333,14.7883333333,15.372,6.5335
453.17,11.3756666667,7.746,8.49116666667,9.05183333335,13.3721666666,10.6231666667,19.878,14.7545,15.3238333333,6.52116666666
453.52,11.3785,7.73463333333,8.44266666666,9.02241666665,13.3653333333,10.6206666666,19.8633333333,14.7348333334,15.2681666666,6.519
453.87,11.4536666667,7.79186666667,8.46633333333,9.05366666665,13.3976666667,10.6723333334,19.9106666667,14.789,15.2868333333,6.54733333333
454.23,11.492,7.82643333334,8.47933333333,9.04325,13.414,10.6796666667,19.927,14.7978333333,15.2966666667,6.5705
454.58,11.4998333334,7.84663333333,8.49833333334,9.03816666665,13.4188333333,10.7071666667,19.945,14.8228333333,15.2795,6.5685
454.93,11.5271666667,7.87271666667,8.52933333333,9.05541666665,13.4353333334,10.7411666666,19.9585,14.8511666666,15.2823333333,6.56883333334
455.29,11.5561666667,7.91745,8.58316666667,9.10483333335,13.4796666667,10.8048333333,19.9918333334,14.8908333333,15.3128333333,6.5935
455.64,11.5826666666,7.91968333333,8.60183333333,9.0875,13.5053333333,10.8086666666,19.9886666667,14.9231666667,15.2753333333,6.59366666666
456.00,11.6201666667,7.95115,8.63616666666,9.14708333335,13.4966666667,10.8488333334,19.997,14.9881666667,15.2916666667,6.62
456.35,11.6795,7.98963333333,8.70616666667,9.17466666665,13.5421666667,10.8625,20.033,15.021,15.3053333333,6.66316666667
456.70,11.723,8.00255,8.74,9.19333333335,13.5421666667,10.8695,20.0081666667,15.043,15.2846666667,6.66833333333
457.06,11.7286666666,8.0233,8.76683333334,9.22033333335,13.5403333334,10.8698333333,19.9836666667,15.0478333334,15.2403333333,6.66516666666
457.41,11.7755,8.0639,8.84883333334,9.30983333335,13.5473333334,10.8698333333,19.9791666667,15.1001666666,15.2335,6.696
457.76,11.7871666667,8.06228333333,8.89683333333,9.33825,13.5308333333,10.8453333333,19.9516666667,15.1025,15.2043333333,6.673
458.12,11.8088333333,8.0894,8.95433333334,9.38683333335,13.52,10.8475,19.8923333334,15.1028333333,15.1768333334,6.66366666666
458.47,11.8345,8.12011666666,8.98733333334,9.44016666665,13.5105,10.8531666667,19.8616666667,15.1488333333,15.168,6.67766666666
