wavelength,Back_DigAlbf,Belly_DigAlbf,Breast_DigAlbf,Crissum_DigAlbf,Crown_DigAlbf,DorTail_DigAlbf,Patch10_DigAlbf,Rump_DigAlbf,Throat_DigAlbf,WingTip_DigAlbf
423.66,7.60286666667,21.8473333333,10.6222333333,11.5958666667,6.65833333333,7.92686666667,51.9376,9.7212,10.6802666667,9.08606666667
424.01,7.62986666667,21.8695333333,10.6412666667,11.6248666667,6.67993333333,7.95646666667,51.9608666667,9.74106666667,10.7000666667,9.12253333333
424.37,7.6296,21.8560666667,10.6410333333,11.6416,6.68526666666,7.95146666667,51.9492,9.73293333333,10.7055333333,9.12
424.73,7.62833333333,21.8347333333,10.6297,11.6444,6.66913333333,7.93713333333,51.9720666667,9.7208,10.7044,9.10653333333
425.08,7.63626666667,21.8483333333,10.6555666667,11.6612666666,6.67286666667,7.93693333333,51.9806666667,9.73613333333,10.721,9.11653333333
425.44,7.62326666667,21.8292,10.6461666667,11.6416,6.65826666667,7.90773333333,52.0264666667,9.71686666666,10.7048666667,9.10153333333
425.80,7.64313333333,21.8446,10.6669333333,11.6580666667,6.6696,7.92373333333,51.9777333333,9.72746666667,10.7226666667,9.12313333333
426.16,7.65973333333,21.8853333333,10.7021333333,11.6767333333,6.69306666667,7.9382,52.0278666667,9.75146666667,10.7584,9.1452
426.51,7.64993333333,21.8862,10.6917666667,11.6480666667,6.67633333333,7.93893333333,51.9786,9.72213333334,10.759,9.1296
426.87,7.708,21.9598,10.7593333333,11.704,6.73573333333,7.9992,52.0676666667,9.7776,10.8269333333,9.17666666667
427.23,7.6938,21.9884,10.7697666667,11.7019333333,6.73246666667,7.98873333333,52.1248666667,9.7646,10.8353333333,9.176
427.58,7.68706666667,22.0114,10.7728,11.6886666667,6.7324,7.96266666667,52.1254,9.7342,10.8397333333,9.1472
427.94,7.68286666667,21.9746,10.777,11.6644666667,6.71166666667,7.92573333333,52.0649333333,9.71953333333,10.8346666667,9.1108
428.30,7.6946,22.0181333333,10.8105,11.6798666667,6.72693333333,7.9446,52.0856666667,9.72986666667,10.8529333333,9.12366666667
428.65,7.70253333333,22.0985333333,10.8536333333,11.7250666667,6.75046666667,7.96566666667,52.1712,9.76313333333,10.9052,9.13186666667
429.01,7.71073333333,22.1159333333,10.8624666667,11.7362666667,6.76253333333,7.97406666667,52.1924666667,9.75479999999,10.9195333333,9.13573333334
429.37,7.71813333334,22.2082,10.9007666667,11.7666666667,6.78066666667,7.99286666667,52.2782,9.77406666666,10.9514666667,9.1496
429.72,7.6874,22.2060666667,10.8857333333,11.7638666667,6.75813333333,7.9576,52.3335333333,9.75073333333,10.9472,9.1246
430.08,7.6436,22.1990666667,10.8519333333,11.7454,6.714,7.92826666667,52.3065333333,9.72500000001,10.9311333333,9.088
430.44,7.65053333333,22.2518,10.8925333333,11.7948,6.7364,7.94006666667,52.348,9.7528,10.9633333333,9.1046
430.79,7.6358,22.2706,10.9106,11.7867333333,6.72606666667,7.91533333333,52.3705333333,9.74913333333,10.9670666667,9.07666666667
431.15,7.6912,22.3074,10.9704333333,11.8421333333,6.78913333333,7.96693333333,52.3584666667,9.80293333334,11.0327333333,9.12326666667
431.50,7.71853333333,22.3809333333,11.0372666667,11.8942,6.81253333333,8.00246666667,52.4758666667,9.86059999999,11.0838666667,9.1562
431.86,7.74466666667,22.4413333333,11.0975333334,11.9476,6.83986666667,8.04026666667,52.517,9.89420000001,11.139,9.19013333333
432.22,7.81773333334,22.5524,11.2010333333,12.0566,6.9084,8.1074,52.6484,9.98573333334,11.2271333333,9.26206666667
432.57,7.83766666667,22.5990666667,11.2363333333,12.0658,6.9418,8.1282,52.6784,10.0043333333,11.2556666667,9.29306666667
432.93,7.8258,22.6236,11.2438333333,12.0862,6.9364,8.12293333333,52.661,10.0054,11.2512,9.27813333333
433.29,7.84986666667,22.6365333334,11.2904333333,12.1082666667,6.96893333333,8.15186666667,52.6358,10.0314666667,11.2913333333,9.30946666667
433.64,7.89633333333,22.6715333333,11.3419,12.1433333333,7.02426666667,8.19566666667,52.5224,10.0824,11.3286,9.35993333333
434.00,7.8942,22.6804,11.3528333333,12.1355333333,7.0118,8.19113333333,52.5408,10.0820666667,11.323,9.34993333333
434.35,7.91546666667,22.6966,11.3795333333,12.1640666667,7.04706666667,8.20753333333,52.5181333333,10.1042,11.3566666667,9.38033333333
434.71,7.87993333333,22.7072666667,11.346,12.1374,7.0076,8.15893333333,52.4869333333,10.0662666667,11.3136666667,9.3496
435.07,7.84,22.7034,11.3314333333,12.113,6.9478,8.10546666667,52.4343333333,10.0136,11.2740666666,9.30553333333
435.42,7.84466666667,22.7294666667,11.3443333333,12.1394666667,6.98053333333,8.11553333333,52.3836666667,10.0036,11.2882,9.323
435.78,7.83406666667,22.7754666667,11.3740666667,12.1440666667,6.9876,8.1052,52.431,10.0024,11.2908666667,9.31393333333
436.13,7.7946,22.7604,11.3452666667,12.1090666667,6.97126666667,8.0596,52.3736666667,9.9564,11.2630666667,9.2738
436.49,7.81233333333,22.7924,11.3838333333,12.1386666667,6.97166666667,8.0652,52.4172,9.97146666666,11.2929333333,9.27846666667
436.84,7.85513333333,22.8465333333,11.4217333333,12.17,6.993,8.0936,52.4824,9.99626666666,11.3554666667,9.30466666667
437.20,7.86866666667,22.9264,11.4487333333,12.2145333333,6.98946666667,8.09673333333,52.5934,10.0074666667,11.3988666667,9.30146666667
437.56,7.88893333333,22.996,11.4943333333,12.2528666667,6.99233333333,8.10673333333,52.7567333333,10.0159333333,11.4310666667,9.30453333333
437.91,7.94886666667,23.1026666667,11.5878666667,12.3465333333,7.06213333333,8.17233333333,52.8344666667,10.0796,11.5130666667,9.3762
438.27,7.93333333333,23.1472666667,11.6143333333,12.3409333333,7.03133333333,8.15633333333,52.9514,10.0766666667,11.5218,9.35473333333
438.62,7.93506666667,23.1761333333,11.6410666667,12.3645333333,7.02126666667,8.16966666667,52.9962,10.0668,11.5394,9.35053333333
438.98,7.94253333333,23.2369333333,11.6708,12.3864,7.03846666667,8.18046666667,53.0746666667,10.0824,11.5713333333,9.36686666667
439.33,7.9426,23.2548666667,11.6929,12.3794666667,7.01186666667,8.1792,53.1507333333,10.0900666667,11.5931333333,9.3624
439.69,7.9316,23.2480666667,11.666,12.3678,6.99073333333,8.15013333333,53.1538,10.0714666667,11.5708666666,9.34633333333
440.04,7.95253333333,23.3058,11.7018666667,12.3898,6.9962,8.162,53.2598,10.0886,11.6067333333,9.36166666667
440.40,7.95313333334,23.3156666666,11.7052333333,12.3954,6.99753333333,8.1712,53.23,10.0765333333,11.6029333333,9.35113333333
440.75,7.94993333333,23.3286666667,11.7397333333,12.4043333333,7.0164,8.183,53.2069333333,10.083,11.6268666667,9.3692
441.11,7.9492,23.3218666667,11.7686666667,12.405,7.03093333333,8.18466666667,53.1886,10.0869333333,11.6206666667,9.389
441.47,7.952,23.3152666667,11.7873666667,12.4137333334,7.02346666667,8.18926666667,53.1764,10.0784,11.6278666667,9.39553333333
441.82,7.92766666667,23.2705333334,11.7675666667,12.3851333333,7.00446666667,8.1578,53.1594666667,10.0382,11.6075333333,9.36766666667
442.18,7.98273333333,23.3201333333,11.8179333333,12.4493333333,7.0618,8.21446666667,53.1958,10.0886,11.6766,9.42713333333
442.53,8.03866666667,23.3486666667,11.8801333333,12.4994,7.132,8.26126666667,53.2034666667,10.1618,11.7409333333,9.48526666667
442.89,8.0512,23.3424,11.9030666667,12.5115333333,7.144,8.2912,53.2241333333,10.1753333333,11.7691333333,9.49566666667
443.24,8.0832,23.3723333333,11.9429333333,12.552,7.17106666667,8.31246666667,53.2502,10.1932666667,11.7998,9.52846666667
443.60,8.1008,23.3740666667,11.9787,12.5929333333,7.19133333334,8.3422,53.2666,10.2120666667,11.8395333333,9.562
443.95,8.0662,23.2713333333,11.9515666667,12.5439333333,7.15793333333,8.31633333333,53.1688666667,10.1729333333,11.8002,9.53286666667
444.31,8.03726666667,23.1845333333,11.9402333333,12.5141333334,7.12346666667,8.28613333333,53.1030666667,10.137,11.7812666667,9.51826666667
444.66,8.03033333333,23.1504666667,11.9504,12.5082666667,7.12,8.29226666666,53.1772666667,10.1188666667,11.7694,9.5136
445.02,8.02246666667,23.0955333333,11.9291333333,12.4926,7.09733333333,8.2934,53.1708,10.1106,11.7516666667,9.49346666667
445.37,7.987,23.0616666666,11.8998333333,12.4601333333,7.07573333333,8.27773333333,53.2086666667,10.0985333333,11.7400666667,9.471
445.72,7.98266666667,23.0526,11.9073666667,12.4481333333,7.05706666667,8.27253333333,53.2162,10.1112666667,11.7494,9.46833333333
446.08,7.9324,22.9719333333,11.8822333333,12.3837333333,7.0048,8.22886666667,53.1173333333,10.0472666667,11.6946,9.41073333334
446.43,7.88753333333,22.9052,11.8715,12.3526666667,6.96933333333,8.209,53.0786666667,10.0100666667,11.6679333333,9.38366666667
446.79,7.89606666667,22.8913333333,11.8941,12.3572,6.9846,8.2142,53.1126666667,10.0275333333,11.6896,9.40233333333
447.14,7.874,22.8360666667,11.8783,12.3242666667,6.96886666667,8.19033333333,53.0589333334,10.0046666667,11.6708,9.3744
447.50,7.88466666667,22.8278666666,11.8832,12.3119333333,6.97893333333,8.203,53.0458666667,10.0080666667,11.6796666667,9.3772
447.85,7.89546666667,22.8311333333,11.8977666667,12.3333333333,6.98873333333,8.212,53.0302666667,10.0158,11.7064666667,9.3838
448.21,7.9154,22.8733333333,11.9359333333,12.3453333333,7.01166666667,8.234,53.1005333333,10.0505333333,11.7362,9.40873333333
448.56,7.92586666667,22.8564,11.9504,12.3652,7.00493333333,8.23833333333,53.0423333333,10.0651333333,11.7448666667,9.40653333333
448.92,7.88706666667,22.8246,11.9384666667,12.3414666667,6.96906666667,8.21393333333,52.996,10.0274666667,11.7351333333,9.377
449.27,7.9002,22.8132666667,11.9698333333,12.3456,6.97213333333,8.2228,52.9554666667,10.0317333333,11.7521333333,9.3832
449.62,7.8886,22.7597333333,11.9613666667,12.3375333334,6.96886666667,8.219,52.8788666667,9.99860000001,11.7508666667,9.37453333333
449.98,7.91073333333,22.7653333333,11.9829333333,12.3696666667,6.9868,8.24073333333,52.9046666667,10.0264,11.7905333333,9.4084
450.33,7.92866666667,22.7898666667,11.9803333333,12.3764666667,6.99853333333,8.23793333333,52.9653333333,10.0274666667,11.8178,9.4182
450.69,7.9362,22.7831333333,11.9949,12.3907333333,6.99026666667,8.23673333333,52.9309333333,10.0085333333,11.8189333333,9.41586666667
451.04,7.92526666667,22.7887333333,12.0022666667,12.4002,6.98233333333,8.25906666667,52.9396666666,10.0038,11.8202666667,9.40286666667
451.40,7.9116,22.7834666667,12.0295,12.3965333333,6.9742,8.25273333333,52.9513333333,9.99873333334,11.8352,9.40473333333
451.75,7.90933333333,22.7661333333,12.0466,12.401,6.97233333333,8.246,52.9797333334,9.9938,11.839,9.40113333333
452.10,7.91593333333,22.7388,12.0422333333,12.4114,6.97853333333,8.25066666667,52.972,9.97760000001,11.8419333333,9.39753333333
452.46,7.9106,22.7484,12.0450333333,12.3843333333,6.98026666667,8.23713333333,53.0195333333,9.98020000001,11.8562666667,9.4036
452.81,7.96666666667,22.7910666667,12.1128,12.4370666667,7.04233333333,8.27773333333,53.0759333333,10.0335333333,11.9216,9.45666666667
453.17,7.99426666666,22.8322666667,12.1386333333,12.4697333334,7.0666,8.30933333333,53.1265333333,10.0404666667,11.9388666667,9.47393333333
453.52,8.0424,22.9258666667,12.2180333333,12.5252,7.11886666667,8.363,53.1987333333,10.0996,11.998,9.5198
453.87,8.07766666667,22.9976,12.2780333333,12.5781333334,7.16313333333,8.39853333333,53.3061333333,10.1521333333,12.0459333333,9.55246666667
454.23,8.08226666667,23.0193333333,12.3089333333,12.5797333333,7.14,8.40286666667,53.3314,10.1638,12.0487333333,9.54926666667
454.58,8.08433333333,23.0440666667,12.3160666667,12.5971333333,7.1522,8.42313333333,53.3456,10.1986666667,12.0727333333,9.5726
454.93,8.13273333333,23.1019333333,12.3828666667,12.6436,7.1944,8.45866666667,53.3678666667,10.2376,12.1428,9.61826666667
455.29,8.16033333333,23.1482666667,12.4397333333,12.6934,7.21666666667,8.48386666667,53.3855333333,10.2784666667,12.1775333333,9.64333333333
455.64,8.17973333333,23.2446666667,12.5177333333,12.7582,7.25613333333,8.53386666667,53.4447333333,10.3281333333,12.2254666667,9.68666666667
456.00,8.17893333333,23.3279333333,12.5600666667,12.8066666667,7.27026666667,8.53553333333,53.4998,10.3544666667,12.2698666667,9.71266666667
456.35,8.187,23.3991333333,12.6015,12.8546666667,7.27539999999,8.54306666667,53.5342666667,10.3604,12.2975333333,9.71193333334
456.70,8.22686666667,23.5016,12.6653,12.9018666667,7.307,8.5716,53.5926666667,10.4105333333,12.3479333333,9.74886666666
457.06,8.25913333333,23.5992,12.7516666667,12.9777333334,7.34206666667,8.60153333333,53.7020666667,10.4835333333,12.4198666667,9.79479999999
457.41,8.2472,23.6251333333,12.7463333333,12.9886,7.3254,8.59493333333,53.7028,10.4748666667,12.4233333333,9.77619999999
457.76,8.237,23.6666666666,12.7402666667,12.982,7.29393333333,8.5644,53.7264,10.445,12.4154,9.76219999999
458.12,8.2408,23.7204666667,12.7616333333,13.0164,7.31026666666,8.55766666667,53.7308666667,10.4487333333,12.4331333333,9.75753333333
458.47,8.22653333333,23.7752666667,12.7832666667,13.0128666667,7.2872,8.52733333333,53.7816666667,10.4353333333,12.4234666667,9.72579999999
458.82,8.2,23.7904666667,12.7644,12.9970666667,7.25766666667,8.48653333333,53.768,10.4088666667,12.4002666667,9.68806666667
459.18,8.22433333333,23.8782,12.7959666667,13.0286666667,7.2826,8.4996,53.8045333333,10.4255333333,12.4376,9.70613333334
459.53,8.2384,23.9473333333,12.8217666667,13.0474666667,7.29186666667,8.49946666667,53.8521333333,10.4384,12.4594,9.7
459.88,8.24366666667,23.9863333333,12.8438666667,13.0444666667,7.2942,8.4974,53.834,10.4374,12.4676666667,9.68453333333
460.24,8.24046666667,24.0374,12.8605,13.0402666667,7.2976,8.4796,53.8562,10.4382666667,12.4715333333,9.6768
460.59,8.22226666667,24.0906666667,12.8501,13.0424666667,7.2808,8.44713333333,53.8678666666,10.4123333333,12.4662666667,9.64466666667
460.94,8.2204,24.1616,12.863,13.0499333333,7.28573333333,8.43633333333,53.8562,10.4102666667,12.4767333333,9.63266666667
461.29,8.254,24.2694,12.9226,13.1035333333,7.32766666667,8.44813333333,53.9124,10.4591333333,12.5225333333,9.66166666667
461.65,8.259,24.345,12.9671,13.1369333333,7.35326666667,8.4522,53.9062666667,10.4814666667,12.5568,9.65593333333
462.00,8.32933333334,24.5122666667,13.0656333333,13.2226,7.42213333333,8.51726666667,53.9896666667,10.5396,12.6392,9.70153333334
462.35,8.36373333333,24.6353333333,13.1244,13.2911333333,7.47613333334,8.54266666667,53.9910666667,10.5725333333,12.7017333333,9.72626666667
462.71,8.42846666667,24.8108666667,13.2307666667,13.3918,7.55686666667,8.59026666667,54.0894,10.6357333333,12.7804666667,9.78833333332
463.06,8.43973333333,24.9146,13.2826,13.4338666667,7.58353333334,8.60066666667,54.1513333333,10.6522666667,12.8158666667,9.78533333333
463.41,8.4704,25.028,13.3383,13.4826666667,7.62053333334,8.6202,54.1318666667,10.6913333333,12.8805333333,9.82820000001
463.76,8.49773333333,25.1821333333,13.3952,13.5436,7.64026666667,8.63813333333,54.2740666667,10.7256,12.9313333333,9.84533333333
464.12,8.55106666667,25.3449333333,13.4639666667,13.6415333333,7.6902,8.68273333333,54.3508,10.788,13.0088,9.87773333333
464.47,8.59999999999,25.4729333333,13.5321,13.7088,7.7262,8.72746666667,54.3827333333,10.8364,13.0554,9.88313333333
464.82,8.59046666667,25.5337333333,13.5472,13.7302666667,7.70946666667,8.6914,54.3854,10.8111333333,13.0610666667,9.85166666666
465.17,8.58786666666,25.6410666667,13.5872333333,13.749,7.69686666666,8.67226666667,54.4583333333,10.7881333333,13.0887333333,9.82833333334
465.53,8.6092,25.7757333333,13.6365,13.8095333333,7.70866666667,8.696,54.5446,10.8055333333,13.1292666667,9.84593333334
465.88,8.5856,25.8454666667,13.6498,13.8209333333,7.68620000001,8.64206666667,54.6106666667,10.7964,13.1373333333,9.83273333334
466.23,8.63153333334,25.9733333333,13.7154333333,13.8778666667,7.71626666667,8.67513333333,54.7356,10.8315333333,13.1974,9.85046666667
466.58,8.62813333333,26.0547333334,13.729,13.896,7.71293333333,8.67913333333,54.7874666667,10.8446,13.2155333333,9.82880000001
466.94,8.64673333333,26.1627333333,13.7874,13.9507333334,7.71486666667,8.6856,54.8566666667,10.8611333333,13.2392666666,9.84746666666
467.29,8.63300000001,26.2482666667,13.8005666667,13.9563333333,7.68433333333,8.66566666667,55.0032,10.8435333333,13.2493333333,9.79499999999
467.64,8.64673333333,26.3586666667,13.8441666667,14.0052666667,7.70560000001,8.6826,55.0140666667,10.8748666667,13.2856666667,9.81173333334
467.99,8.67966666667,26.468,13.9397333333,14.0683333333,7.74620000001,8.7112,55.0949333333,10.9066666667,13.362,9.85173333333
468.35,8.70206666666,26.5568,13.9961333334,14.1048,7.77053333334,8.71806666667,55.154,10.9328666667,13.4164,9.88726666668
468.70,8.74633333333,26.7018666667,14.0908666667,14.1704,7.82713333333,8.761,55.2792,11.0064666667,13.4854,9.93546666667
469.05,8.77200000001,26.7854,14.1208333333,14.2072666667,7.83346666666,8.76973333333,55.3316,11.0366,13.5191333333,9.945
469.40,8.82773333333,26.8887333333,14.1871,14.2616,7.89326666667,8.78866666667,55.3359333333,11.0891333333,13.5796666667,9.97639999999
469.75,8.84413333334,26.9357333333,14.2370666667,14.2857333333,7.93253333333,8.83033333333,55.3142666667,11.1181333333,13.6254666667,9.99373333334
470.11,8.85206666667,27.0029333333,14.2684333333,14.3080666667,7.94453333334,8.80733333333,55.3287333333,11.1233333333,13.6460666667,9.99440000002
470.46,8.82040000001,27.0277333333,14.2879666667,14.3018666667,7.90026666667,8.78666666667,55.3228,11.1056666667,13.6554,9.96299999999
470.81,8.82780000001,27.1062,14.3055666667,14.3192,7.91993333333,8.79446666667,55.3526,11.1128666667,13.6749333333,9.93593333333
471.16,8.8672,27.1628666666,14.3537333333,14.3582666667,7.94213333334,8.814,55.3116666667,11.134,13.7035333333,9.96653333333
471.51,8.90146666666,27.1522666667,14.3897,14.3848666667,7.95753333334,8.816,55.2482,11.1476,13.7304,9.977
471.87,8.89146666667,27.1852666667,14.3867333333,14.3837333333,7.96573333334,8.80386666667,55.2207333333,11.1597333333,13.7173333333,9.96346666669
472.22,8.87913333334,27.2189333333,14.4129666667,14.4022666667,7.97286666667,8.80793333333,55.2784666666,11.1580666667,13.7267333333,9.95993333333
472.57,8.89286666667,27.2349333333,14.4216333333,14.4231333333,7.96646666667,8.82533333333,55.2632,11.1367333333,13.7452666667,9.94620000001
472.92,8.92106666666,27.2640666667,14.4614,14.4561333333,8.01246666667,8.86013333333,55.2600666667,11.1556666667,13.7706666667,9.97286666665
473.27,8.95266666667,27.2910666666,14.5115333334,14.4746,8.03659999999,8.89753333333,55.3454,11.1792666667,13.8188666667,9.98386666667
473.62,8.99526666667,27.3468,14.5606,14.5260666667,8.0584,8.9274,55.3908666667,11.2090666667,13.8635333333,10.0292666667
473.98,9.03513333333,27.3912666667,14.6213,14.5910666667,8.09226666667,9.01053333333,55.4136666667,11.2691333333,13.9160666667,10.0656
474.33,9.09713333334,27.3994,14.6564666667,14.6460666667,8.14693333333,9.04606666667,55.433,11.287,13.9495333333,10.1225333333
474.68,9.10140000001,27.3488,14.6728666667,14.6428,8.14586666667,9.04093333333,55.3997333334,11.2844666667,13.9797333334,10.1357333333
475.03,9.14406666667,27.3454666667,14.7348666667,14.6856666667,8.19866666667,9.08826666667,55.4241333333,11.3196666667,14.0124,10.1746
475.38,9.13306666666,27.3481333333,14.7498333333,14.7004,8.20986666667,9.1064,55.5149333333,11.3152,14.0351333333,10.1844
475.73,9.14666666665,27.3135333333,14.7755666667,14.7246666667,8.1988,9.14146666666,55.5146,11.2940666667,14.0547333333,10.2085333333
476.08,9.12906666666,27.2626,14.7566666667,14.705,8.1768,9.11813333333,55.503,11.2772,14.0509333333,10.2049333333
