wavelength,Back_TanCypm,Belly_TanCypm,Breast_TanCypm,Crissum_TanCypm,Crown_TanCypm,DorTail_TanCypm,Patch10_TanCypm,Rump_TanCypm,Throat_TanCypm,WingTip_TanCypm
771.94,44.8674166667,47.61975,43.24175,23.11925,10.5351666667,11.7737916667,12.4465833333,34.6433055556,11.5390833333,15.6881666667
772.25,44.4203333334,47.0389166666,42.9994166666,22.57825,9.92541666665,11.35675,11.9943333333,34.227,10.9519166667,15.3236666667
772.56,45.0376666667,47.2885,43.3784166667,22.7125833333,10.4900833333,11.3378333333,12.21225,34.396,11.13375,15.4313333333
772.87,45.1161666667,47.4994166666,43.6128333333,22.84075,10.7431666667,11.6201666667,12.0441666667,34.6502222222,11.0845,15.26975
773.18,44.0984166667,46.83125,42.9364166667,22.2295,10.48525,11.1308333334,11.6310833333,34.19775,10.6251666666,14.7191666667
773.50,44.0840833333,46.9034166667,42.7965833334,21.9794166667,10.46825,11.0468333334,11.6905,33.9996666667,10.5985833333,14.53175
773.81,43.4726666667,46.4045,42.2650833333,21.9811666667,10.3569166667,10.9389166666,11.5808333334,33.7196388889,10.5471666667,14.73025
774.12,43.7360833333,46.8018333334,42.8121666667,22.4765833333,10.569,11.2355416667,12.13475,34.0194722223,10.6960833333,15.21125
774.43,43.506,46.5775833333,42.3801666667,22.0345,10.2730833333,10.9949583333,12.11825,33.41325,10.2789166667,14.6154166666
774.74,43.4775833333,46.3559166666,42.2646666667,22.1159166667,10.0995,11.2062916667,11.9719166667,33.2402222222,10.4795833333,14.7385833334
775.05,43.38725,46.2549166667,42.1726666667,22.2559166667,9.96408333334,11.2124166667,12.2638333333,33.3933888889,10.3013333333,14.7490833333
775.36,43.82275,46.5276666666,42.5403333333,22.7710833333,10.6183333333,12.03225,12.8808333334,33.9568611111,10.87025,15.0484166667
775.67,44.8423333333,47.7363333334,43.508,23.7668333334,11.706,13.068625,13.89625,34.9941944445,11.9538333333,15.8614166667
775.98,44.38975,47.3278333333,43.0083333333,23.5734166667,11.2715833333,12.9925,13.6606666667,34.7316388889,11.76975,15.9305
776.30,43.9766666666,46.7544166667,42.49375,22.7525833333,10.1186666667,12.2262083333,12.91925,33.9587777778,10.9286666667,15.31475
776.61,44.3349166667,47.0320833334,42.871,22.95425,9.99883333333,12.2434583333,13.1858333333,34.2630555555,10.97275,15.26625
776.92,44.0308333333,46.5064166667,42.51525,22.9049166666,9.39841666668,12.0199583333,12.5761666666,34.2619166667,10.2234166666,14.86425
777.23,44.2748333334,46.6606666667,42.7661666667,22.9123333333,9.53800000001,12.3537916667,12.965,34.5126111111,10.4385833333,14.9299166666
777.54,43.76175,46.1451666666,42.1434166667,22.50475,8.86891666666,11.6702083334,12.1409166667,33.9826388889,9.66916666667,14.3951666667
777.85,43.4195,45.6916666667,41.7965,22.4031666667,8.62841666666,11.37575,11.721,33.7937222222,9.24808333332,14.1761666666
778.16,43.8141666666,46.1465,41.9768333334,22.39925,9.03733333332,11.42025,11.9838333334,34.0868888889,9.28766666668,13.7080833333
778.47,43.22525,45.6029166666,41.7150833334,21.3126666666,8.07258333334,10.3771666667,10.7775833333,33.2545833333,8.28483333333,12.5
778.78,42.6391666667,45.07025,40.9096666666,20.2795,7.29941666667,9.333625,9.79200000001,32.1558055556,7.4655,11.53375
779.09,41.9389166667,44.35775,40.34275,19.3703333333,6.70625,8.92441666665,9.19941666667,31.4155,6.67525,10.9996666667
779.40,42.0249166667,44.658,40.6863333333,19.5073333334,6.39766666666,8.56283333332,8.99325,31.4878333333,6.62391666667,10.8660833333
779.71,42.1140833333,44.9509166667,40.8283333333,19.7869166667,6.90241666667,8.48154166667,9.21575,31.8394166667,7.02833333333,10.9620833333
780.02,42.8463333334,45.7820833334,41.1858333333,20.1538333334,7.218,8.63774999999,9.24349999998,32.1729722222,7.29491666667,11.2241666667
780.33,43.1433333333,46.04525,41.6923333333,20.5444166667,8.04450000001,9.18708333332,9.61733333334,32.2762222222,8.06366666667,11.9029166667
780.64,43.30575,45.7578333333,41.6273333333,20.19425,7.82191666666,8.95954166666,9.00199999999,32.0614722222,7.74983333333,11.651
780.95,43.59025,45.8464166667,41.9665,20.2008333333,8.54191666667,9.72887500001,9.494,32.2465555556,8.62691666668,12.3239166667
781.26,43.7909166666,46.0725833333,42.0403333333,20.522,8.87100000001,9.87083333334,9.77566666665,32.4350277778,9.09375000001,12.7131666667
781.57,43.15175,45.6315833334,41.5926666667,19.9395833334,7.75533333333,8.67945833333,8.74325000001,31.5970833333,8.00408333332,12.1839166667
781.88,43.784,45.8400833334,41.7484166667,20.39075,8.18333333334,9.16045833332,8.91883333333,32.1078888889,8.14266666667,12.8746666667
782.19,44.2408333333,46.4924166667,42.312,21.0049166667,8.78641666668,9.65483333334,9.74741666667,32.974,8.84116666667,13.7285833333
782.50,44.70775,46.9099166667,42.7083333333,21.1689166667,8.66183333333,9.60212500002,9.79441666667,33.2261388889,8.98341666667,13.82825
782.81,44.5053333333,46.6695833333,42.4676666667,20.8685,8.96558333334,10.153125,9.90716666667,33.1179166667,8.70575,14.123
783.12,44.54475,46.74975,42.4468333333,20.8905833334,9.13524999999,10.4274583333,10.116,33.0373333333,8.69124999999,14.6118333333
783.43,43.7089166667,46.00825,41.9165,19.9158333334,8.61175000001,9.91520833332,9.74016666667,32.2645555556,8.419,14.2671666666
783.74,42.5630833333,45.5823333333,41.0643333333,19.06925,7.78841666667,9.14729166665,9.34449999999,31.715,7.99625,13.3535
784.05,42.2709166667,45.4591666667,41.1196666666,18.9839166667,7.69991666667,8.85500000001,9.65741666667,31.5918333333,8.08141666667,12.7879166667
784.36,41.2839166667,44.7731666666,40.14275,18.1685833333,6.49291666667,7.48675,8.89283333332,30.4450555555,6.7285,11.2485833333
784.67,41.2189166667,44.8076666667,40.3163333333,17.9648333333,6.2295,7.25883333333,8.70633333333,30.6375555556,6.49816666667,10.4596666667
784.98,41.6743333333,45.0945833334,40.624,17.97175,6.66816666667,7.898375,9.00108333332,31.2731944444,6.92333333334,10.561
785.29,41.50175,45.3421666667,40.7965833334,18.2643333333,6.97583333333,7.812125,9.23358333332,31.0956111111,7.35075,10.3735
785.60,41.0420833333,44.6649166667,40.4760833333,18.3641666667,7.09883333333,8.27808333334,9.23733333333,30.7809166667,7.28991666667,10.0016666667
785.91,40.6114166667,44.3480833333,40.1054166667,18.2929166667,6.80841666667,8.04420833334,9.04891666667,30.5434722222,7.14066666667,9.62708333333
786.22,41.05175,45.0811666667,40.6829166667,18.844,6.836,7.94637500001,9.49075000001,31.1126111111,7.55208333333,9.57016666666
786.53,41.00875,44.9985833333,40.6834166667,19.26275,6.88308333333,8.29433333333,9.58541666667,30.9705277778,7.46316666666,9.83308333334
786.84,41.2641666666,45.2538333334,41.0698333333,20.2885833334,7.53533333333,9.25974999998,10.4426666667,31.5339444445,8.06958333333,10.5119166667
787.14,42.1563333333,45.7073333333,41.78225,21.1630833333,8.28574999999,9.88091666668,10.92525,32.0929444444,8.76875000001,11.4625833333
787.45,42.6171666667,46.3656666667,41.92775,21.5730833333,8.44050000002,10.1405,11.1110833333,32.4029166667,9.07625,12.0614166667
787.76,43.54025,47.1701666667,43.0001666667,22.951,9.6605,11.4462083333,12.3926666667,33.7062777778,10.415,13.5961666667
788.07,43.5468333333,47.2179166667,43.0416666667,23.0684166667,9.81708333332,11.7133333333,12.59275,33.8514444444,10.9875833333,14.0764166667
788.38,43.4148333333,47.0426666666,43.0890833333,23.5025833333,10.28825,11.9580833334,13.0511666666,33.8826666667,11.4098333333,14.31725
788.69,43.5845833333,47.57,43.1909166666,23.482,10.376,12.328375,13.3495833334,34.0121111111,11.7440833333,14.3741666667
789.00,44.128,47.7853333333,43.4634166667,23.5256666667,10.33925,11.83875,13.3825,34.3245833333,11.8071666667,14.5720833333
789.31,43.9228333333,47.4295,43.0995,23.6424166667,10.8535,11.77725,13.6185833333,34.3051944444,11.8464166667,15.171
789.62,43.7785833333,47.0028333333,42.5200833333,23.1916666667,10.66,11.2607916667,13.3219166667,33.8855555555,11.5390833333,15.0545
789.92,43.9524166667,47.22,42.9891666667,23.3370833333,11.4020833333,11.4052916666,13.5015,34.3455277778,12.24325,15.4275
790.23,43.67825,46.862,42.71475,23.1510833333,11.5363333333,11.3541666667,13.0663333333,34.1774722222,12.2786666667,15.57925
790.54,43.8515833333,47.0489166667,42.5594166667,23.0949166667,11.3443333333,11.3874166667,13.256,34.2659166666,12.0505,15.24775
790.85,43.51025,46.88425,42.5374166667,22.8368333333,11.2313333333,11.5610833333,13.0884166667,34.0498888889,11.7823333333,15.2925
791.16,43.771,47.4326666667,42.6276666667,22.26425,11.062,11.4407916667,12.8788333334,33.9248055556,11.546,15.03225
791.47,43.01425,46.9290833333,41.97175,21.9219166667,10.8581666667,11.1987916667,12.5035,33.5270833333,10.9290833333,14.71625
791.78,42.8119166667,46.7013333333,41.97625,21.4778333333,10.7460833333,11.2431666666,12.4388333333,32.9780833333,10.8325833333,14.7650833334
792.08,43.6265,46.8350833333,42.6249166667,22.31425,11.6868333333,11.8030833333,13.1386666667,33.8851666667,11.5999166667,15.7594166667
792.39,43.7975833333,47.3656666667,43.03125,22.7233333333,12.2518333333,12.879375,13.3829166667,34.1773611111,12.1496666667,16.54975
792.70,44.964,48.6959166666,44.0571666667,23.5161666667,12.5524166667,13.9500833333,13.804,35.1618888889,13.2943333333,17.1313333333
793.01,44.6126666667,48.1615833333,43.97225,23.3724166667,12.3115833334,13.9128333333,13.261,34.7524166666,13.05,16.47075
793.32,45.2124166667,48.0401666667,43.8659166667,23.6009166667,12.3503333333,14.0745416666,13.6969166667,34.8294166666,13.33775,16.3375
793.62,45.5868333334,48.1705833333,44.2725833333,23.7605833333,12.53725,14.0234166667,14.0234166667,35.2052777778,13.57525,16.3978333333
793.93,45.1574166667,47.601,43.8279166666,23.4104166667,12.344,13.677,13.7998333333,35.0489722222,13.5175833334,16.30275
794.24,44.4768333334,46.7625833333,42.91075,22.4670833334,11.50325,12.342625,12.7324166667,34.4999166667,12.5974166667,15.2950833333
794.55,44.1755,45.9074166667,42.5471666667,22.45425,11.7524166666,12.466625,12.55925,34.4706111111,12.5888333333,15.22325
794.86,44.5649166667,46.0915,42.6105833333,22.4040833334,12.087,12.732125,12.8685833333,34.4099166666,12.6031666667,15.273
795.16,45.257,47.17325,43.2891666667,23.4361666666,12.8780833333,13.1680833333,13.3773333333,35.3280833334,13.1350833333,16.0425
795.47,44.50725,46.6666666667,42.7463333333,23.1594166666,12.3984166667,12.8261666667,12.7536666667,34.5096666666,12.3840833334,15.7970833333
795.78,44.17825,46.5313333333,42.3791666667,22.9418333333,11.90275,12.5754583333,12.30575,34.1296944444,12.1903333333,15.2274166667
796.09,44.0855833333,46.3105833334,42.27675,22.5953333333,11.7713333334,12.2811666666,12.1016666667,33.8332777778,11.6206666667,15.0588333333
796.40,44.4159166667,47.11525,42.7091666667,23.0648333334,12.2608333333,12.9677083333,12.9605,34.4711388889,12.3321666667,16.0525833333
796.70,44.0539166667,47.48175,42.54725,22.7946666667,11.8266666667,12.8129583334,12.78,34.8033055555,11.8921666667,16.0045
797.01,44.4320833333,47.8795833333,42.60075,22.3309166667,11.4843333333,12.8337916667,12.6185833333,34.8260555555,11.4321666667,15.50275
797.32,45.0925833333,48.4275833333,43.4745,22.2728333334,11.6605,12.712625,12.4431666667,34.9159166666,11.2960833333,15.2385
797.63,45.6229166666,48.7450833333,44.0005833333,22.4746666667,11.8456666667,13.3685,12.52675,35.2235,11.6849166667,15.0980833333
797.93,45.3549166667,48.7268333334,43.858,22.3995833334,11.61275,13.016875,12.20675,35.0333611111,11.574,14.7068333333
798.24,45.6885833333,49.1705833333,44.74175,23.05175,11.7996666667,13.3138333333,12.40225,35.6181944445,11.9560833333,15.2815833333
798.55,45.0793333334,48.5635833333,43.9683333333,22.3016666667,10.889,12.670625,11.6825,35.1403055556,11.27775,14.5794166667
798.85,44.4796666667,47.94525,43.3545833333,21.2085,9.59708333332,11.7335,10.9263333333,34.7874722222,10.63275,13.5190833333
799.16,45.1843333333,48.4035,43.9891666667,21.0725,9.10175,11.1894166667,10.2885833333,34.8845,9.52883333334,12.9525
799.47,45.1325,48.7186666667,44.3670833333,20.94075,9.69208333335,11.339,10.8876666667,35.2023055555,9.72666666665,12.8653333333
799.78,44.9895833333,48.2093333334,44.2235,21.0398333333,9.97741666667,11.17,11.0623333334,35.2531944445,9.9,12.7410833333
800.08,45.1474166667,47.2994166666,44.093,20.8591666667,10.0221666667,10.9137916667,10.9310833333,34.9336666666,10.1253333333,12.8256666667
800.39,44.8231666666,46.9650833334,43.92125,20.9418333334,9.71233333333,10.3235416667,10.2063333333,34.7351944445,9.65999999998,12.5650833333
800.70,44.89825,47.251,43.709,21.3804166667,10.2810833333,11.02625,10.8151666667,34.9966388889,10.1258333333,13.211
801.00,45.0531666667,47.4709166667,43.7329166667,22.03375,11.051,11.2225416667,11.72825,34.8850277778,10.5366666667,13.6830833333
801.31,45.4110833333,47.9449166667,44.2790833333,22.1263333333,11.2765,11.6117083333,12.2519166667,35.1560277778,10.46675,14.1413333333
801.62,45.8985,48.5661666666,44.6995,22.4019166667,12.0699166667,12.447875,13.0866666667,35.6882222222,11.23575,14.55525
801.92,46.7869166667,49.1379166667,45.8811666667,23.7723333333,13.053,13.505625,14.0195833333,36.4043611111,12.60875,15.3955833333
802.23,47.2744166666,49.6168333333,46.4210833333,24.16425,13.6624166666,14.4112083333,14.69,36.4856388889,13.2969166667,15.6044166666
802.54,47.5504166667,50.2055833333,46.9766666667,24.8375,14.7568333333,15.1677916667,16.2554166667,37.3186388889,14.8251666667,17.0349166667
802.84,47.7530833333,50.1979166667,47.2365833333,25.6456666667,14.9450833333,15.59925,16.3565833333,37.5545555556,15.4355,17.6910833333
803.15,47.68925,49.6935833333,47.199,25.3238333333,14.4783333334,15.2836666667,15.7300833333,37.0506111111,14.5045833333,17.2095
803.46,47.60525,49.9128333333,47.51825,26.09725,14.7945,15.7304583333,16.1965833333,37.0429166667,14.5419166667,17.433
803.76,48.1310833333,50.3771666666,47.8909166666,27.08325,15.6463333333,16.821,17.5668333334,37.0741388889,15.8865,18.1155
804.07,47.689,49.93125,47.3884166667,26.39175,14.7851666667,16.2155416667,17.24225,36.6324166667,15.5584166667,17.3455
804.38,47.487,49.7840833333,47.487,26.3816666667,14.7236666667,16.4119583334,17.08975,36.9630277778,15.829,17.43525
804.68,47.2106666667,49.7054166666,47.0548333333,26.386,14.5356666667,15.9519166667,16.58,36.7724166667,15.99975,17.1691666667
804.99,46.7748333333,49.06725,46.4085833334,26.11575,13.9645,15.271875,15.8125,36.2593333333,15.4290833334,16.501
805.30,46.3235,49.1683333333,45.772,25.2450833333,13.2701666667,14.9116666666,15.4149166666,35.9827777778,14.4169166667,15.9665
805.60,47.1551666666,50.1575833333,46.3148333333,25.998,14.0669166667,15.8220416667,16.2464166666,37.1321944445,15.0473333333,17.34075
805.91,45.8376666667,49.2608333333,44.72025,24.8944166667,12.8915833333,14.7615,14.8891666667,35.84125,13.8594166667,15.9979166667
806.21,45.83775,49.4486666666,44.6193333333,24.4485,12.6645,14.5367916667,14.7723333333,35.6012222222,13.3849166667,15.4215
806.52,45.8063333333,49.901,44.5285833333,24.2890833333,12.275,14.2234166667,14.6688333333,35.6701111111,13.256,15.09175
806.83,44.8065833333,49.01475,43.19525,22.5691666667,10.8565,12.8729583333,13.186,34.5304722222,11.9520833333,13.1676666666
807.13,44.4569166667,48.3895,42.7061666666,21.9943333333,10.1310833333,12.0553333333,12.6309166667,34.7471388889,10.87075,13.1461666667
807.44,45.43075,49.0543333333,43.661,23.4925833333,11.5916666667,13.2865,13.58625,35.8831944444,12.06925,14.68175
807.74,46.9425,51.0030833333,44.8979166667,24.865,12.28775,14.0817083333,14.323,37.3681388889,12.57725,16.0398333333
808.05,46.8075833334,50.4113333333,44.5064166667,24.491,11.3788333333,13.5232916667,13.7876666667,36.9728055556,11.6823333333,15.3251666667
808.35,47.0909166667,50.5455,44.5555,23.9293333333,10.56575,13.1109166667,13.32325,36.5590277778,11.3535833333,15.4341666667
808.66,47.5010833333,50.7854166667,45.3385,24.6838333333,11.5259166667,13.723875,13.984,37.386,12.4745,16.1975
808.97,48.0753333333,51.0749166667,46.2326666667,25.98275,12.5819166667,13.8204583333,14.7010833333,38.104,13.4214166667,17.4754166666
809.27,47.9549166666,50.051,46.215,26.3635,12.74925,14.3518333334,15.1608333333,37.9969166667,13.9093333333,17.63325
809.58,47.97125,50.1249166667,45.7136666666,26.5708333333,12.5363333333,14.28425,14.9084166666,38.2367222222,13.69125,17.6239166667
809.88,47.65325,49.8435,45.6611666667,25.8761666667,12.55725,14.5911666667,14.7580833333,38.1136388888,14.1114166667,18.0433333333
810.19,47.6840833334,50.4018333333,46.3303333333,25.8565833334,12.9654166667,14.63625,15.12275,38.7231388889,14.2344166666,18.9405
810.49,47.1794166666,50.3846666666,46.0896666666,25.6945,13.1945,14.6741666667,14.8826666667,38.5326666667,14.4551666667,18.8994166666
810.80,47.8008333333,51.1750833333,46.7765833333,26.5415,13.6911666667,15.10875,15.63175,39.2948888889,15.16825,19.6853333333
811.10,46.2538333334,49.3615,45.2320833333,25.3085,12.878,14.46375,14.6551666667,37.7180833333,14.4315833333,18.657
811.41,46.40875,49.20425,45.3656666667,24.9785,13.1614166667,14.3172916667,14.8603333333,37.7705555556,14.2688333333,18.9246666667
811.71,46.0995833333,49.4134166667,45.7085,25.0325,12.9399166666,14.2870833333,15.2650833333,38.4723333334,14.2221666667,18.6005833333
812.02,45.3084166667,48.5344166667,44.9475833333,23.9065,11.8548333333,13.117875,14.6653333333,37.3614722222,13.3748333334,17.69475
812.32,43.877,47.31425,43.4680833333,22.2259166667,10.5215833333,11.997125,13.141,36.06325,12.2678333333,15.4619166666
812.63,44.4369166666,47.9564166667,44.1189166667,22.0483333333,10.4563333334,11.9324166667,13.1583333333,36.8793333333,11.9209166667,15.5539166667
812.93,43.96275,47.0989166667,44.1531666667,21.94225,10.0806666666,11.9288333333,12.9703333333,36.3462222222,12.4885,15.5353333333
813.24,44.6775,47.3275,44.3166666667,22.74475,10.2953333333,12.3195416667,13.28375,36.5019166666,12.3929166667,15.50525
813.54,45.3455,48.0035833333,44.6275833333,23.8670833333,10.8458333333,13.5543333333,13.672,36.9523333333,12.77475,16.0721666666
813.85,45.2115833333,48.2045,44.9700833333,22.8591666667,9.64533333333,13.1098333333,12.9028333333,36.817,12.1776666667,15.389
814.15,42.0691666666,45.9516666666,42.2939166667,19.0105,6.04866666666,9.99649999999,9.446,33.74375,8.65291666668,12.3934166667
814.46,41.4993333333,45.6719166666,41.51125,17.5991666666,5.43983333333,9.17620833334,8.95508333333,33.1061666667,7.75950000001,11.4538333333
814.76,42.3823333333,46.6035,42.2489166667,18.3771666667,5.62833333333,10.0921666667,8.97633333333,33.6810277778,8.4545,11.8388333333
815.07,42.5049166667,46.30025,41.81025,19.145,6.24991666667,10.344875,9.1475,33.2855,8.23766666667,12.2846666667
815.37,41.9859166666,45.2483333333,40.7919166667,18.7115,6.77299999999,10.0354583334,8.43966666666,32.561,7.84866666667,12.2933333333
815.68,41.59575,44.8863333334,40.5895833333,18.8565,6.32108333332,9.58808333333,8.04933333334,31.75525,6.972,11.8488333333
815.98,41.7935833333,45.7871666667,41.1010833333,20.2678333333,8.31025,10.7917083333,8.99125000001,32.3407222222,8.04475000001,13.077
816.29,41.1350833333,45.4,40.5801666667,19.2441666667,8.35658333334,9.93425,8.54141666667,31.7806666667,6.56508333334,12.1591666667
816.59,40.9828333333,46.31425,41.1913333334,19.8306666667,9.16775,10.5993333333,8.87808333334,32.5221111111,6.96575,12.2623333333
816.89,41.4159166667,46.637,41.7805,20.57675,9.74691666666,11.4569166667,9.48475000001,33.2231944445,8.05983333333,12.9388333333
817.20,42.0795,46.9320833333,42.3249166667,21.5530833333,10.4640833333,11.9308333333,10.1071666667,33.2440555555,8.60108333334,13.2309166667
817.50,43.7,48.0188333334,44.0565833333,24.6540833334,13.14475,14.6541666666,12.5261666667,34.8951111111,10.9433333333,15.4295833333
817.81,44.3909166667,48.5725833333,45.2653333333,26.1660833333,14.1436666667,15.4302916666,13.9726666667,35.7995833334,12.4849166667,16.8876666666
818.11,43.5111666667,47.8594166667,44.3998333333,25.2675833334,13.7423333334,14.3301666667,13.924,34.8210277778,12.2419166667,16.75275
818.41,43.4935833333,47.623,44.0436666667,24.4035,13.1525833333,13.5160833334,12.7796666666,33.9267222222,11.5585,16.56425
818.72,44.4115,48.3495833333,44.5104166667,25.07175,13.0964166667,13.7826666666,13.258,34.5173333333,11.9930833333,16.5948333333
819.02,44.7211666667,48.9048333333,44.7295833333,25.3423333334,13.5609166666,14.0014583333,13.7320833333,34.9446666667,12.2433333333,16.7864166666
819.33,43.6805833333,47.50225,43.2364166667,23.6996666666,11.52075,12.032125,12.3691666667,33.3465,10.83075,15.32675
819.63,43.7675833333,47.80075,42.9595,23.8405833334,11.2775,12.180375,12.6755,33.7806666667,11.51625,15.5635833333
819.93,43.61875,47.3615833333,42.9440833333,23.53175,11.2405,11.8225833333,12.5656666667,33.4108333333,11.9866666667,15.7116666667
820.24,43.36575,46.8355833333,42.44,22.7665833333,10.7448333333,10.923,12.0930833333,32.9162777778,11.4671666667,14.99275
820.54,42.76875,46.2529166667,41.5435833333,22.2320833333,10.6859166667,10.7345,12.0125833333,32.6820277778,11.2961666667,14.92025
820.85,42.8011666666,46.2633333333,41.3189166667,21.7061666666,10.4414166666,10.2804583333,11.7626666667,32.6025833333,11.0965833333,14.6720833334
821.15,43.0725,46.5504166667,41.47625,21.78225,10.4753333333,10.4754583333,11.7986666667,32.7706388889,11.183,14.7055
821.45,43.2689166667,46.79025,41.7973333334,22.2075,10.61975,10.8812083333,12.1134166667,33.1876944445,11.5794166667,15.0615833334
821.76,43.2236666666,46.844,41.7261666667,22.4126666667,10.8164166667,11.2832916667,12.38825,33.3838888889,11.9636666666,15.1394166667
822.06,43.2143333333,47.0164166667,41.76275,22.4415833333,10.8344166667,11.4574583333,12.3615833333,33.3698888889,12.0279166667,15.1943333333
822.36,43.3010833333,46.9841666666,41.812,22.4483333333,10.96,11.67225,12.4485,33.44525,12.2495833333,15.4753333333
822.67,43.6536666666,47.2804166666,42.225,22.8655,11.3814166667,12.1315416667,12.84275,33.8462777778,12.7504166667,15.8415833333
822.97,43.65025,47.2073333334,42.2760833333,22.9640833333,11.475,12.216625,12.8529166667,33.8954444444,12.8026666666,15.8433333333
823.27,43.7083333333,47.3043333334,42.2350833333,23.0624166667,11.4915833333,12.2515833334,12.8321666667,33.9261944445,12.6813333334,15.7905833333
823.58,43.8224166667,47.548,42.4294166667,23.2895833334,11.6678333333,12.4507083333,12.956,34.0819166667,12.7943333334,16.10575
823.88,44.0310833333,47.88225,42.64225,23.6865833333,11.8089166667,12.56675,12.9866666667,34.1600277778,12.8889166667,16.2489166667
824.18,43.8183333333,47.7244166667,42.5378333333,23.598,11.6324166667,12.5500416667,12.7130833333,33.9862777778,12.6558333333,16.02875
824.49,43.8401666666,47.7184166667,42.5730833333,23.8154166667,11.7455,12.7174583334,12.7626666667,34.178,12.76,16.1540833334
824.79,43.8385833333,47.752,42.4656666667,23.7874166666,11.8641666667,12.7631666667,12.7111666667,34.2681666667,12.6745833333,16.0786666667
825.09,44.1329166667,48.1588333334,42.9168333333,23.9975,11.9384166667,12.6965416667,12.7429166667,34.7464166666,12.81725,16.2240833333
825.39,44.0246666666,47.9925833333,42.9190833333,23.9679166667,11.9440833333,12.5569166667,12.71875,34.9844444444,12.6116666666,16.38275
825.70,43.76525,48.01625,42.6101666667,23.5185,11.3790833333,11.9887916667,12.1969166667,34.6953611111,11.9170833333,15.8235833333
826.00,43.547,47.81375,42.0933333334,22.9458333334,10.8444166667,11.4540416667,11.5579166667,34.2986111111,11.305,15.3981666667
826.30,43.4585,47.7029166667,42.098,22.6799166667,10.6499166667,11.2952083333,11.365,34.0381111111,11.159,15.46575
826.61,43.4790833333,47.8888333333,42.2761666666,22.5461666667,10.5083333333,10.97425,11.23725,34.1473888889,11.1973333333,15.5949166667
826.91,43.6420833333,47.976,42.37225,22.6094166667,10.7484166667,11.1010833333,11.4739166666,34.2633888889,11.4578333333,15.808
827.21,43.5230833333,47.7591666667,42.3700833333,22.1050833333,10.4145833333,10.9074166667,11.3184166667,34.1703333333,11.5024166666,15.6485833333
827.51,43.77075,47.9333333333,42.5843333334,22.3338333333,10.5695,11.0077083333,11.7105,34.5885555556,12.0120833333,16.0921666667
827.82,43.2209166667,47.4195,42.2543333333,21.9,10.1090833333,10.2752916667,11.1224166667,34.0671944444,11.5183333333,15.6190833333
828.12,43.5644166667,47.7956666667,42.7289166667,22.42675,10.57775,10.529,11.191,34.2933888889,11.9066666667,15.6934166667
828.42,43.4858333333,47.627,42.7506666666,22.4780833333,10.80875,10.61325,11.3390833333,34.0979722222,11.9811666667,15.6243333333
828.72,42.93825,47.12,42.3000833334,21.8825,10.486,10.1370416666,10.966,33.3976666667,11.8764166667,15.3453333333
829.02,42.8358333333,46.8715833334,42.286,21.9836666667,10.6875833333,10.0629583333,11.0026666667,33.6020555555,12.23575,15.38025
829.33,42.295,46.70625,42.2136666667,21.9913333333,10.52725,9.57304166666,10.9345833333,33.6476666667,12.2380833334,15.2640833333
829.63,42.4319166667,46.6990833333,41.991,22.05575,10.2983333333,8.94304166668,10.6485833333,33.7441388889,11.93275,14.9610833333
829.93,41.84975,45.601,41.0965833333,22.1495833333,10.62775,9.14979166666,10.90925,33.6874166667,12.1903333333,15.048
830.23,41.2889166667,45.0278333334,40.41775,21.901,10.1604166667,8.71904166667,10.1681666667,33.4386666667,11.6096666667,14.1381666667
830.54,41.0224166667,45.0363333334,40.61775,22.6543333333,10.6376666667,9.12633333334,10.5468333333,33.9859444444,11.90125,14.3789166667
830.84,40.14425,44.2275,39.8538333333,22.3953333333,10.0139166667,8.26745833334,10.0756666667,33.2453055555,11.3690833333,13.45475
831.14,40.6635833333,44.6208333333,40.0528333334,22.6203333333,10.2570833333,9.11737499999,10.5580833333,33.3880555555,11.4788333333,13.5485
831.44,40.2731666667,44.21675,39.5811666667,22.21325,9.736,9.13933333334,10.519,33.0600277778,11.6484166667,13.7704166667
831.74,40.0335,44.1915,39.3626666667,22.1928333333,10.0371666667,9.56491666667,10.5844166667,32.786,12.0234166667,14.46875
832.04,40.9455,44.601,40.1576666667,23.189,10.513,10.479375,11.3348333333,33.5233888889,12.5585833334,14.88925
832.35,40.864,44.5073333334,40.2896666667,23.3081666667,10.2456666667,10.5995833333,11.4258333333,33.2466388889,12.2756666667,14.86475
832.65,41.2918333333,45.01775,40.61575,23.8903333333,10.7805833333,11.1993333333,11.83125,33.6101666667,12.7645,15.1529166667
832.95,41.9103333333,45.4675833333,41.4499166666,24.5934166667,11.9241666666,12.1985416667,12.7709166667,34.1396111111,13.8210833333,16.023
833.25,42.8424166667,46.7184166667,42.4935,24.7868333333,12.0155833333,12.739125,13.1266666667,34.7716666667,13.9664166667,16.2274166667
833.55,42.87475,46.9981666667,42.6466666667,24.5930833333,12.00075,12.9745,13.3691666667,34.6441111111,14.20125,16.4079166666
833.85,43.1460833333,47.1903333333,42.9671666667,24.5943333334,12.4015,13.1592083333,13.4575,34.70725,14.1850833334,16.4995
834.16,43.3028333334,47.1793333333,43.0565833333,24.5424166666,12.3505833333,13.039625,13.1421666667,34.5920833333,13.881,16.53175
834.46,43.2013333334,47.0005,42.7520833334,24.0371666667,12.179,12.643,12.7509166667,34.29425,13.8363333333,16.3689166667
834.76,43.017,46.6061666666,42.3063333333,23.4009166667,11.7449166667,11.963875,12.4910833333,33.9848888889,13.0774166667,15.7013333333
