wavelength,Back_ThlInom,Belly_ThlInom,Breast_ThlInom,Crissum_ThlInom,Crown_ThlInom,DorTail_ThlInom,Rump_ThlInom,Throat_ThlInom,WingTip_ThlInom
748.75,15.4928333334,57.86825,56.3883333333,49.51375,40.3594166667,19.0145,18.495375,53.375625,20.4773333333
749.07,15.6078333333,57.5927916667,56.06625,49.3212083333,40.3990833333,19.08875,18.5928333333,53.2964583334,20.5896666667
749.38,15.356,57.2990833333,55.7538333334,49.0555416667,40.2716666667,18.7635,18.2946666667,53.2165833334,20.3350833333
749.70,15.0951666667,57.080875,55.4064166667,48.6209583334,39.9796666667,18.3789166667,18.0077916667,53.0981666667,20.0685833333
750.01,14.8621666667,56.6968333333,55.1165,48.3004583333,39.8398333334,18.13225,17.870125,52.7992916667,19.8134166667
750.33,14.9329166667,56.006625,54.6145833333,47.7205,39.3440833333,18.0076666667,17.7325833333,52.188375,19.791
750.64,14.7315,55.5644166667,54.0248333333,47.4099583334,39.0535,17.7031666667,17.4205,51.79325,19.6079166667
750.96,14.63725,55.7073333333,54.1556666666,47.565,39.05875,17.7409166667,17.4432083334,51.8673333333,19.57625
751.27,14.3783333333,55.5933333333,54.0669166667,47.3196666667,38.9545833333,17.6613333334,17.169375,51.5792083333,19.318
751.59,14.5556666667,55.4169583333,54.0699166667,47.3157083333,38.77925,17.9265833333,17.3740416667,51.5348333334,19.6563333333
751.90,14.5138333333,55.617125,54.2085,47.3783333333,38.9074166667,17.90175,17.2855,51.7022916667,19.5845
752.22,14.4331666666,55.5670416667,54.214,47.2393333333,38.9435833333,17.949,17.295375,51.6023333334,19.615
752.53,14.6984166666,55.7308333333,54.4525833333,47.4667916667,39.246,18.2211666667,17.5979166667,51.7099166667,19.8865
752.85,14.8365833333,55.6366666667,54.3964166667,47.369875,39.175,18.43,17.67025,51.6652916667,19.9639166667
753.16,14.8521666667,55.6722916667,54.4205,47.372125,39.24,18.68225,17.72825,51.5800833334,19.9674166666
753.47,14.8754166667,55.7405,54.2524166666,47.3532916667,39.3134166667,18.7485,17.7119166666,51.6459166667,20.02475
753.79,14.9343333334,55.8879166667,54.2598333334,47.4989166667,39.5535,18.9633333333,17.8581666667,51.86575,20.28425
754.10,14.95725,56.1502083333,54.4225833333,47.6608333333,39.7098333334,19.034,17.9007916667,52.170625,20.4115833333
754.42,15.1788333333,56.27275,54.6276666667,47.77075,39.97225,19.1784166667,18.1941666667,52.3634583333,20.8050833333
754.73,15.1826666667,56.3408333333,54.7638333333,47.8673333333,40.0309166667,19.0015,18.1218333333,52.4063333333,20.71725
755.05,15.4868333333,56.76125,54.9816666667,48.1250416667,40.4550833333,19.1500833333,18.316625,52.8223333333,20.80875
755.36,15.848,56.8667916667,55.0445833333,48.4322916667,40.6688333334,19.3131666666,18.5786666667,52.891,20.9071666667
755.67,16.14425,57.273875,55.4390833333,48.8639583333,40.8095833333,19.4229166667,18.5349166667,53.3331666667,21.0079166667
755.99,16.0308333333,57.442,55.6445833333,48.816,40.7366666667,19.1413333333,18.13275,53.4759166667,20.6269166667
756.30,16.1839166667,57.8373333333,56.0520833333,49.1532083333,41.1540833334,19.2685,18.312375,53.6151666666,20.7255
756.62,16.3188333333,57.5315,56.253,49.1561666667,41.2769166666,19.3044166667,18.4262916667,53.5776666666,20.8541666667
756.93,16.2635833333,57.5584583333,56.5703333333,49.0809583333,41.3628333333,19.1846666667,18.4219583333,53.58,21.0019166667
757.24,16.252,57.773375,56.8349166667,49.15225,41.5154166667,18.9641666667,18.3664583333,53.3538333333,20.6955833333
757.56,16.38675,57.6425833333,56.7744166666,49.0159166666,41.52825,19.10425,18.4992916667,53.2217916667,20.6873333334
757.87,16.3555,57.660875,56.91325,49.1359166667,41.585,19.0023333333,18.28475,53.3747916667,20.48575
758.18,16.7778333333,57.8662083333,57.1829166667,49.5885,41.8319166667,19.5685833333,18.924125,53.7880416667,21.0406666667
758.50,16.7559166667,57.7003333333,57.07,49.5397083333,41.6784166667,19.6729166667,19.1128333334,53.6332083333,21.2101666667
758.81,16.3778333334,57.2502916666,57.03425,49.250625,41.4163333333,19.5628333333,18.7997916667,53.4694583333,21.0584166667
759.13,16.3268333334,56.6454583333,56.5225,48.9509583333,41.2564166667,19.6408333333,18.9830833333,53.0605,21.062
759.44,16.0846666667,56.213875,56.1131666667,48.7212083333,41.0440833333,19.591,18.949375,52.7278333333,21.0688333333
759.75,16.0004166667,55.7070416667,55.74025,48.3630416667,40.6743333333,19.4501666667,18.856,52.55,21.04825
760.07,16.0991666667,56.0535,55.6111666666,48.643375,40.7390833333,19.5009166666,19.0387916667,52.6242083333,21.0709166667
760.38,16.2038333333,56.0800416667,55.4745833333,48.900375,40.8498333333,19.57375,19.2025833333,52.704625,20.9818333333
760.69,16.0153333333,55.9862083333,55.3936666667,48.855875,40.67825,19.6513333333,19.1205833333,52.680125,21.03275
761.01,15.8421666666,55.9513333334,55.3528333333,48.7576666667,40.5298333333,19.51575,18.9309166666,52.5379166667,20.9154166667
761.32,15.7725,55.941625,55.2645,48.59525,40.3649166667,19.5951666667,18.882125,52.408625,20.94425
761.63,15.5238333333,55.6569583333,55.06775,48.4819166667,40.2209166667,19.32125,18.5120416667,52.2589166667,20.701
761.94,15.5680833333,55.6625833333,55.11825,48.4721666667,40.34475,19.3370833333,18.327,52.2759583334,20.6296666667
762.26,15.95775,56.3265416667,55.4786666666,48.8175833333,40.71975,19.6650833333,18.6511666667,52.703875,20.90625
762.57,15.93475,56.3480833334,55.66725,48.8369166667,40.7770833333,19.7135833333,18.6417083333,52.7560416666,20.774
762.88,15.96775,56.5417916667,55.8595833334,48.89175,40.7901666667,19.7996666666,18.7410833333,52.8165833333,20.80675
763.20,16.285,57.1465833334,56.5191666667,49.524,41.3004166667,20.1785833333,19.102625,53.4131666667,21.2795
763.51,16.3265833333,57.4362083333,56.9488333333,49.687125,41.5096666666,20.1749166667,19.0585,53.7980833333,21.4765833333
763.82,16.536,57.774,57.2844166667,49.8628333333,41.6535,20.5383333333,19.243375,54.0349583333,21.8246666667
764.14,17.0783333333,58.2425416667,57.6151666666,50.2934166667,41.97325,20.9515,19.6302083333,54.4710416667,22.2764166667
764.45,17.3700833333,58.26875,57.7566666666,50.3972916667,42.2143333333,21.1885,19.8972083333,54.66875,22.5264166667
764.76,17.4210833334,58.276,57.8586666667,50.4802916667,42.2766666667,21.1475833333,20.0387916666,54.6057083333,22.5005
765.07,17.5520833333,58.4931666666,58.1185,50.5929166666,42.4303333333,21.3846666667,20.2129583333,54.62725,22.6589166667
765.39,17.5100833333,58.5059166666,58.2456666667,50.648125,42.4801666667,21.4189166667,20.3640416666,54.7697916667,22.8428333334
765.70,17.33125,58.3054583333,58.1534166667,50.6857083334,42.3204166667,21.3785833333,20.2006666667,54.53875,22.78425
766.01,17.454,58.5882916667,58.2968333334,50.7132083333,42.50175,21.6206666666,20.279875,54.608,23.0609166667
766.32,17.8071666667,58.866625,58.6946666667,51.1079166667,42.9730833333,22.0316666667,20.500125,54.9412916667,23.3853333334
766.64,17.8995,58.8585416667,58.4290833333,50.8543333333,42.9426666666,22.05525,20.5953333333,54.7074166667,23.2975833333
766.95,18.1425,58.8282083333,58.4555,51.07375,43.2323333333,22.41175,20.847625,54.7149166667,23.3763333334
767.26,18.0293333333,58.4333333333,58.2,50.794625,43.046,22.0145833333,20.6035833333,54.3032916667,23.12075
767.57,17.6506666667,58.1635833333,58.1116666667,50.42275,42.9486666667,21.4898333333,20.2875833333,54.0055833333,22.6194166667
767.88,16.911,57.652375,57.6254166667,50.0177916667,42.274,20.835,19.6582083333,53.415625,21.9346666666
768.20,17.0460833333,57.70525,57.6811666667,49.9593333333,42.444,21.11325,19.834875,53.689625,22.16325
768.51,17.0786666667,57.5165833333,57.4976666667,49.7920833333,42.5741666667,20.93925,19.8162083333,53.5729166667,21.9373333333
768.82,17.2709166666,57.6339583334,57.4423333333,49.909125,42.5925,21.0600833333,19.828125,53.59525,21.916
769.13,17.5313333333,57.3123333333,57.0814166667,49.5441666667,42.4843333333,21.1229166666,20.0781666667,53.4448333333,22.01075
769.44,17.0319166667,56.7697916667,56.373,49.1646666667,41.95625,20.7221666667,19.8630416666,53.1489166667,21.619
769.76,16.84775,56.1795833333,55.73525,48.5922916666,41.4253333333,20.46325,19.7432916667,52.8155416666,21.20325
770.07,16.7609166667,56.13425,55.7141666667,48.7189166667,41.42075,20.6058333333,19.6345,52.6109583333,21.1058333333
770.38,16.9476666667,56.1457083334,55.60225,48.4942083333,41.3031666667,20.8355833334,19.6910416667,52.3158333333,21.11225
770.69,17.0504166667,56.614875,55.8281666667,48.7495416667,41.4008333333,21.0779166667,19.747375,52.7285416667,20.9515
771.00,16.705,56.3461666667,55.5385,48.3888333333,41.1409166666,21.0383333333,19.5255,52.5725833333,20.7606666667
771.32,17.5105833333,57.4657916666,56.3906666667,49.188625,42.1599166667,21.9063333333,20.273,53.43975,21.8459166667
771.63,17.5745,57.6525833334,56.46925,49.2772916667,42.3234166667,22.1444166667,20.1635,53.4087083333,21.933
771.94,17.7458333333,57.7024583334,56.434,48.9387916667,42.175,22.25325,20.077625,53.2682083333,22.2043333333
772.25,17.90825,57.8570416667,56.758,49.22125,42.592,22.4089166667,20.2307083334,53.41275,22.2599166667
772.56,17.4485,57.7815833333,56.5903333333,48.909875,42.5311666667,21.97375,19.833,53.3365833333,22.0611666666
772.87,17.9015833334,58.738625,57.6028333333,49.6770833333,43.354,22.1576666667,20.1121666666,53.8887083333,22.6528333333
773.18,18.049,59.7326666667,58.4344166667,50.4336666667,44.1040833333,22.4664166666,20.4528333333,54.3208333333,23.396
773.50,18.1309166667,59.7514166667,58.4306666667,50.3891666667,44.20125,22.5529166667,20.6144166667,54.45375,23.5989166667
773.81,18.127,59.8234166667,58.3580833334,50.4095,44.3459166667,22.395,20.4534583333,54.7537083333,23.7566666667
774.12,17.38625,59.0877916666,57.6384166667,49.7839583333,43.7563333333,21.7639166667,19.8926666667,54.0451666667,23.6400833333
774.43,17.183,59.0042916667,57.8119166667,49.7694583333,43.6969166666,21.4308333333,19.4309583333,54.01975,23.5369166667
774.74,17.09075,58.5812916667,57.5670833333,49.6627083333,43.3323333334,21.1425,19.42075,53.954625,23.0993333333
775.05,16.6769166667,58.1133333333,57.3188333333,49.5703333333,43.0435833333,20.4968333334,19.28825,53.8147083333,22.676
775.36,16.2359166667,58.0626666667,57.3665833333,50.1024583333,43.08525,20.3499166667,19.3751666667,54.26925,22.80375
775.67,16.2005833333,57.4430833333,56.8719166667,49.5835,43.0651666667,20.396,19.3536666666,53.9599583333,22.8943333333
775.98,16.2455833333,57.0093333333,56.8961666667,49.6734583333,43.0195833333,20.4938333334,19.4540833333,53.621875,22.7470833333
776.30,16.017,56.6301666667,56.4585833333,49.284375,42.8388333333,20.2788333333,19.130125,53.34025,22.3541666666
776.61,16.0413333333,56.0212916667,55.88475,48.8808333333,42.2919166667,20.3604166666,19.0205833334,53.071125,21.9735833333
776.92,15.9945833334,55.6763333333,55.66575,48.4929583333,41.7243333333,19.9538333333,18.6830833333,52.6333333333,21.5975
777.23,15.69125,55.3408333333,55.9478333333,48.4864166667,41.4440833334,19.7573333333,18.5195,52.4067916667,21.1514166667
777.54,16.1328333333,55.3133333334,56.0980833333,48.6049166667,41.5344166667,20.0379166666,18.9307916667,52.5628333333,21.19
777.85,16.3420833333,55.1434166667,55.7039166667,48.5254583333,41.5043333333,20.1288333333,19.2803333334,52.1788333333,21.4435833333
778.16,16.31325,55.245875,55.7473333333,48.474875,41.6985,20.2395833333,19.0995,52.0450416667,21.7543333333
778.47,16.5658333333,55.5565416667,56.2115,48.7559583333,41.985,20.52825,19.1200416666,52.5195833333,22.1939166667
778.78,16.7191666667,55.1736666667,55.7570833333,48.2335416667,41.7455,20.4940833333,18.8170833333,51.8901666667,21.7350833333
779.09,16.95075,55.2972083333,55.7465833333,48.2807916667,41.6245,20.494,19.0851666667,51.8350833333,22.0241666667
779.40,16.5439166667,55.5058333333,55.7404166667,48.1834166667,41.5226666666,19.9903333333,18.672625,51.83525,21.7136666667
779.71,16.6345833334,55.6322916666,55.8788333333,48.3415,41.5916666666,20.1500833333,19.046,51.9025416667,21.84875
780.02,16.6066666667,55.802875,56.25,48.8193333334,42.01025,19.8790833333,18.9900416667,51.9415833334,22.1696666666
780.33,15.9898333333,55.867,56.4373333333,48.8477916667,42.3209166667,19.67025,18.45925,52.156125,21.8288333333
780.64,15.11325,55.11875,55.3614166667,47.853,41.5819166667,18.59325,17.4604583333,51.4125,20.9605833334
780.95,15.0663333334,55.1667916667,55.4184166667,47.8710416667,41.87825,18.6843333333,17.506875,51.0000833333,21.0848333333
781.26,15.2605,55.3296666666,55.8854166667,48.3565833333,42.2510833333,19.2189166666,17.5780833334,51.4525416667,21.2384166667
781.57,15.1456666666,55.0680833334,56.09,48.4554166667,42.5005833333,19.1155,17.4359166667,51.5652083333,20.84225
781.88,14.9284166666,55.2141666667,56.0654166667,48.7351666667,42.4940833333,19.0118333333,17.3810833333,51.285625,20.494
782.19,14.4794166667,55.4405,56.256,48.8727083333,42.3875,18.6461666667,16.901875,51.2585833333,20.1614166666
782.50,14.1859166666,55.2369583333,55.8896666667,48.8492083333,42.0315833333,18.4669166667,16.450125,50.92175,19.6114166667
782.81,15.0336666667,55.7874166667,56.1413333333,49.202125,42.7534166667,19.2435833333,17.09825,51.6858333334,20.3675833333
783.12,14.9574166667,55.1372083333,55.7725833333,48.9044583333,42.61825,19.1209166667,16.7950416667,51.57775,20.3354166667
783.43,14.0183333333,55.2235833333,55.5004166667,48.2684583333,42.41775,18.5765,16.06825,51.3336666667,19.4105
783.74,14.25475,55.2704583333,55.71075,48.5770833333,42.5854166666,18.7083333333,16.5072916667,51.4579583333,19.8123333334
784.05,15.0218333333,55.6331666666,56.3440833333,49.3242083334,43.554,19.523,17.6867916667,51.6800833333,20.7535833334
784.36,15.3036666667,55.8513333333,56.668,49.8133333334,44.0008333333,19.9846666667,17.8627083333,52.3758333333,21.264
784.67,16.0558333333,55.6869583333,56.4821666667,49.6597083333,44.0966666666,20.439,18.6227083333,52.37925,21.762
784.98,15.9028333333,55.41675,55.7070833333,49.12575,43.23875,20.2021666667,18.63325,51.8940833333,21.225
785.29,16.0410833333,55.316625,55.7240833333,48.884875,43.2208333333,20.4573333334,18.486125,52.0912083333,21.266
785.60,16.064,55.049,55.60525,48.7260416667,43.2016666666,20.6376666667,18.7640416667,52.0724166667,21.5386666666
785.91,15.2236666667,54.8475416667,55.5660833333,48.2166666667,42.89725,19.93375,18.31275,51.65225,20.9456666667
786.22,15.08175,54.9839166667,55.98675,48.35625,42.911,19.9788333333,18.4715,51.681,20.91375
786.53,15.7306666667,55.5464166667,56.29825,48.762125,43.1038333334,20.3985,19.02175,51.9263333334,21.4311666667
786.84,16.5549166667,55.6387916667,56.629,49.2594583333,43.2594166667,20.8159166667,19.67875,52.08925,22.2025833333
787.14,16.93025,55.3529583334,56.591,49.10025,43.3860833333,21.0741666667,20.1483333333,52.120625,22.4094166667
787.45,17.23525,55.2957083333,56.8018333334,48.896375,43.3051666666,21.3964166667,20.2816666667,52.2240416667,22.4999166667
787.76,17.3885833333,55.2914583333,56.9174166667,49.1716666667,43.1274166666,21.3734166666,20.2036666667,52.6500416667,22.5150833333
788.07,17.173,55.922375,57.2586666667,49.4148333333,43.5629166667,21.2750833334,19.952875,52.8585416667,22.2203333333
788.38,17.3064166667,56.4420833333,57.7834166666,49.7054166667,44.1861666667,21.4254166667,20.0814583333,52.93775,22.7776666666
788.69,17.2485833333,55.750375,56.9060833333,49.0530833334,43.6375833334,21.2615833333,19.944,52.0559166666,22.634
789.00,17.6306666667,55.9396666667,57.0090833333,49.18,44.05475,21.3929166666,20.0880416666,52.25225,22.7614166666
789.31,18.3693333333,56.6505,57.8181666667,50.0253333333,44.3490833334,22.183,20.3825,53.055,23.4879166667
789.62,18.713,56.83825,57.88425,50.1760416667,44.4634166667,22.5785,20.6514166667,53.0213333334,23.8346666667
789.92,18.6131666667,56.7832916667,58.071,50.131125,44.41725,22.5409166667,20.4195416667,52.8643333333,23.5024166666
790.23,18.52975,56.7439583333,57.8273333333,49.669625,44.2023333333,22.6725833333,20.0923333333,53.0595,23.2856666667
790.54,18.5216666667,56.8429583333,57.6765,49.7808333333,44.0693333334,22.7310833333,19.8599583333,53.007875,23.2785833333
790.85,18.0026666667,57.2884166667,57.4784166666,49.9685,43.88925,22.3025,19.4085833333,53.2105416667,23.0245
791.16,17.94,57.24975,57.3301666667,49.4085416667,43.9105833333,22.1578333333,19.5699583334,53.060625,22.7623333333
791.47,16.5676666667,56.2089583333,56.7523333333,48.38625,42.4965833333,20.96175,18.267375,52.0323333333,21.73925
791.78,16.4266666667,56.08,56.6666666667,48.06,42.2333333334,21.0533333333,18.2666666666,52.16,21.6
792.08,15.84525,56.4467916667,57.35875,48.2664583334,42.5090833333,20.3635,17.93025,52.53075,21.2196666666
792.39,15.8494166667,56.4437916667,57.7466666667,48.3128333333,42.4769166666,20.8298333333,18.1858333334,52.553125,21.58425
792.70,15.5878333333,56.6794166667,58.1061666667,48.3355416667,43.11475,20.8689166667,18.2957083333,52.83925,21.8979166667
793.01,15.0114166666,56.1609166667,57.8695833333,48.063,42.9080833333,20.4124166667,17.62275,52.6576666667,21.6324166667
793.32,15.0368333333,55.8214583333,57.3838333333,47.8351666666,42.524,20.2310833333,17.6799583333,52.1684583334,21.56325
793.62,15.2055,55.9573333333,57.9999166667,48.6204583333,43.2624166666,20.6738333333,18.4396666667,52.4574166667,21.858
793.93,14.5215,55.7224583333,57.3735833333,47.9183333333,42.8099166666,20.1384166667,18.00025,51.8170416667,21.42975
794.24,14.8334166667,55.6665,57.5834166667,47.9548333333,43.1110833333,20.27775,18.382,51.72225,21.8958333333
794.55,14.3695833334,55.5082916666,57.1535833333,47.79225,43.1498333333,19.5571666666,17.8152083333,50.90025,21.4196666667
794.86,15.31875,56.253375,57.5844166667,48.94475,44.0428333333,20.41125,18.927,51.7700833333,22.3584166667
795.16,15.1969166667,55.7545416667,57.1535833333,49.163875,43.9794166667,20.1658333333,18.5779166667,51.2407083333,22.2424166667
795.47,15.4998333333,55.9335,57.0935,49.4695416667,44.0069166666,20.4985,18.7515833333,51.2994583334,22.40125
795.78,15.25025,55.866375,56.7588333333,49.33475,43.5243333333,19.888,18.4585833333,51.1100833333,21.9764166667
796.09,15.1460833333,55.8275,56.4866666667,49.2887916667,43.3699166667,19.4336666667,18.53625,51.0605,21.5676666667
796.40,15.42225,55.7927916667,56.197,49.275,43.5335,19.6303333333,18.835,50.5997916667,21.76675
796.70,14.4165,55.9359166667,56.2534166667,49.3360833333,43.41975,19.0475833333,17.9258333333,50.6835,21.3304166667
797.01,13.7849166667,55.3149583333,55.0610833333,47.993,42.3173333333,18.01325,16.98225,49.4144166667,20.4983333333
797.32,13.6548333334,55.0360416667,54.9605833334,48.189,42.25725,17.6903333334,17.0342083333,49.1666666667,20.4068333333
797.63,13.18275,54.8562083333,54.6096666666,48.1814166667,41.7733333334,17.3061666667,16.4534583333,49.0875,19.81075
797.93,13.4635833333,55.1841666667,55.16375,48.5429166667,41.7673333333,17.9090833333,17.0125,49.6307916666,20.2120833334
798.24,13.4505,55.2910416667,55.1445,48.4022083333,41.8233333333,17.6751666667,17.0380416667,49.611625,20.2235833333
798.55,13.8589166667,56.0455416667,55.8098333333,48.7104583333,42.3460833333,18.0740833333,17.6893333333,50.5371666667,20.8056666667
798.85,13.9264166667,56.3625,55.8811666667,48.89,42.6504166667,18.1913333333,17.8012916667,50.89575,21.1916666667
799.16,15.0295833334,56.7990833333,56.7601666667,49.6101666667,43.587,19.1965,18.6685,51.7396666667,22.4278333333
799.47,15.04675,56.13675,56.2110833333,48.818625,43.216,19.3264166667,18.3537916667,50.8064583333,22.36125
799.78,14.85475,56.1009166667,56.34175,48.8135833333,43.0184166667,19.3629166667,18.4498333333,50.970625,22.0375
800.08,15.6393333334,55.959,56.4871666667,48.6639166666,43.4555,20.1005833333,19.195375,51.3111666667,22.5933333333
800.39,15.4658333333,55.1675,56.0915833334,48.635375,43.3115,19.9709166666,18.5518333334,51.142625,22.4525833333
800.70,15.7143333333,55.7104583334,56.8601666667,48.9955,43.5418333333,20.1414166667,18.1733333334,51.8005833334,22.4255833333
801.00,16.2463333333,55.589875,56.5855,48.5730416666,44.0265,20.8261666666,18.5584583333,51.6814583334,22.9570833333
801.31,16.6440833333,55.8623333333,56.56675,48.822375,44.5140833333,21.0645,18.5747916667,51.568875,23.2631666667
801.62,16.5463333333,55.7785833333,56.6575833333,48.9367083333,44.4468333333,21.0549166667,18.1244166667,51.555375,23.219
801.92,15.75525,55.23125,56.7324166667,48.5752916667,43.9339166667,20.5499166667,17.4709583333,51.1413333333,22.5490833334
802.23,16.62075,55.3385833333,57.2610833333,49.004125,44.041,21.6834166667,18.1027083334,51.459125,23.23075
802.54,16.3298333333,55.8819166667,57.1899166666,49.0053333333,44.0554166667,21.4754166667,17.6456666667,51.6956666666,22.3213333333
802.84,17.039,56.84025,57.8025833333,49.6118333334,44.9380833333,22.3144166667,18.4053333333,52.7922083333,23.0828333333
803.15,17.2185833333,57.2018333334,58.1175,49.8600416666,44.9855833334,22.193,18.4740833333,52.855125,23.4245
803.46,16.85275,57.4839166667,57.82375,50.0929166667,44.8301666667,22.0468333334,18.3049583333,52.581,23.3415
803.76,17.57,58.435125,58.8540833333,50.9765416667,45.6053333333,22.8759166667,19.4050416666,53.540125,24.22675
804.07,18.02175,58.5470833333,58.9464166667,50.9074583334,45.9824166667,23.4349166667,20.38175,54.1184583333,24.9114166666
804.38,17.9298333333,59.0427916667,59.4570833333,51.2384166666,45.5955833333,22.9495,20.21,54.57275,24.89325
804.68,17.7464166667,58.795,59.56975,51.23225,45.39225,22.3950833333,20.06675,54.7230833334,24.5630833334
804.99,17.8808333333,58.894875,59.5805,51.1520416667,45.5318333333,22.84425,20.5359166666,54.844,24.6861666667
805.30,18.1448333333,58.199375,58.6095,50.7431666667,45.0941666666,22.82325,20.5489583333,54.1097916667,24.4479166667
805.60,16.74125,57.9141666667,57.4453333333,49.29025,44.5054166667,20.81675,19.4140416667,53.4902916667,22.842
805.91,17.2383333333,57.9316666667,57.39725,49.4037083333,44.7813333333,21.0653333333,20.39425,53.2472083334,23.6083333334
806.21,17.0545833333,56.9759583333,56.74925,49.08,44.0015833333,20.38775,20.51975,52.5247916667,22.93725
806.52,17.8453333333,57.0434166667,57.18775,49.505375,44.667,21.3979166667,21.1383333333,53.309375,23.4916666667
806.83,18.7105,57.5700833333,58.6836666666,50.500625,45.4454166666,21.8300833334,21.5590416666,54.4754583333,23.6404166667
807.13,19.41075,58.48475,59.4109166666,51.0565416666,46.0943333333,22.2641666667,22.34425,54.9747083334,23.9056666666
807.44,18.9293333333,58.5552916666,59.563,51.144125,45.8075833333,21.9090833334,22.1140416667,54.6362916667,23.3009166667
807.74,18.4264166667,58.0400833333,59.23925,50.8454583333,45.4796666666,21.2560833333,22.0755416667,53.752625,22.783
808.05,18.73725,57.6316666667,58.3505833333,50.3635833334,45.3285,22.1595,22.309125,53.23425,22.9039166667
808.35,18.65375,57.9655,58.6746666667,50.8709583333,45.9471666666,21.97125,22.1770416667,53.5803333333,22.6891666667
808.66,19.5798333334,59.695125,60.3355833333,52.01125,47.47475,22.8535833333,23.0159166667,55.109,23.7913333333
808.97,20.9000833333,59.88075,61.3838333333,53.2996666666,48.1145,24.51075,24.3375,55.9140833333,25.19575
809.27,20.4134166667,60.351375,61.8274166667,54.098875,48.1851666667,24.77425,24.1331666666,56.477875,25.0900833333
809.58,20.1915833333,61.2676666667,62.3419166667,54.3434583333,48.7725,25.028,23.9490416667,57.407875,25.3163333333
809.88,19.5731666666,61.6551666667,62.62075,54.5674583333,49.0634166667,24.0536666667,23.6722916667,57.6284583333,24.5269166666
810.19,18.5996666667,61.2277083333,61.923,54.1715416667,48.5305,22.781,23.0818333333,57.0906666667,24.0435
810.49,18.59125,61.9205416667,62.4546666666,54.7863333333,48.8411666667,22.85375,22.9998333334,58.096625,24.5164166667
810.80,18.2825,61.529375,62.2258333333,54.26825,48.567,22.9674166667,22.0173333333,57.5151666667,24.2989166667
811.10,19.1950833333,62.146,62.1965,54.9554583333,49.1100833333,24.3628333333,22.127875,58.3434583333,24.92925
811.41,19.7323333333,63.7062083333,64.8440833333,56.51075,50.8323333333,24.5576666667,22.7454583333,60.5350416667,25.9164166667
811.71,20.4420833333,63.4230833333,64.3514166666,55.6164166667,50.6050833334,24.6976666667,23.1695416667,60.0438333333,26.2098333333
812.02,19.51,62.0295416667,62.7995833333,54.8180416667,49.3175833333,23.9660833333,22.5549583333,59.24325,25.4655
812.32,18.6979166667,61.5364583333,62.1875,54.2135416667,49.1145833333,23.2083333333,22.4427083333,58.2395833333,25.1145833333
812.63,18.942,60.46575,61.08075,52.8804166666,48.6264166667,22.8985,22.2527916667,57.2675416667,24.559
812.93,19.6071666667,60.3837083333,60.9176666666,53.0119583334,48.6161666667,23.4229166667,22.4612083334,56.7053333333,24.6233333334
813.24,18.6695,59.1685416667,59.2088333333,51.4593333333,47.2423333333,22.3328333333,21.1854583333,55.384375,23.7821666667
813.54,19.0234166667,59.1004166666,58.7645,51.01275,47.56325,23.0445,21.7158333333,55.1343333333,24.1075
813.85,17.6646666666,57.3852916666,57.1755833334,49.5758333333,46.44725,21.7864166667,20.6886666667,53.0189166667,22.81425
814.15,17.81575,57.4492083333,56.8045833334,49.5453333333,46.4628333333,21.5229166667,21.02325,52.8277083333,23.2013333334
814.46,17.8065833333,57.138,57.6674166667,49.2432083333,46.8623333333,21.0148333333,21.1361666667,52.6735,23.0025
814.76,17.3181666667,56.1413333333,56.02275,48.05975,45.5865,20.7445,20.3296666666,51.0268333333,22.186
815.07,17.586,55.8604166667,55.8459166667,48.2771666667,45.44125,21.1285833333,20.4122083333,50.905,22.1640833333
815.37,18.8469166667,56.8024166667,57.07375,49.6124583333,46.7635833333,22.38375,21.594,51.5892083334,23.3916666667
815.68,19.5896666667,57.1186666667,57.49125,50.2615,47.2029166667,22.532,21.598,52.2502916666,23.7611666666
815.98,18.8453333333,57.0339166667,57.4636666667,50.127,47.3916666667,22.0495833333,21.1948333333,52.16875,23.75925
816.29,19.0611666667,56.7864166667,57.1551666667,49.6168333334,47.03075,21.79125,21.4270833334,52.236625,24.2433333333
816.59,20.0483333333,56.8794166667,57.1720833333,50.0185833334,46.9063333333,23.1231666667,22.4961666666,52.6894166666,25.27875
816.89,19.9454166667,56.4116666666,57.14025,50.1730833333,46.6303333333,23.23325,22.035375,52.067375,25.191
817.20,20.5681666667,56.8724166667,57.82975,50.7686666667,46.9346666667,23.9753333333,22.5413333333,52.9170833333,25.55725
817.50,21.0448333333,57.043,58.0513333334,51.2419583333,47.5686666667,24.48025,22.819875,53.4883333333,25.2730833333
817.81,20.505,57.3911666667,57.8924166667,51.5862916666,47.73525,24.49,22.674625,53.95925,24.9395
818.11,19.3764166667,57.4472916667,57.7195833334,51.0224583333,47.3330833333,23.5514166667,22.3415,54.328625,24.1051666666
818.41,18.40625,56.9085833334,57.5546666667,50.4928333333,46.60375,22.9788333333,21.6990833333,54.1459166667,23.6414166667
818.72,16.96625,56.2009583333,56.8510833333,49.1012083333,45.77425,21.5940833333,20.4234583333,53.0392083333,22.30375
819.02,16.4744166667,56.2000416667,56.5290833333,48.5062916667,45.8665833334,21.42125,20.0162916666,52.695375,21.7835833334
819.33,15.98575,56.0915833333,56.6545833333,48.2537916667,45.4759166667,21.2716666666,19.2725833333,52.342875,21.4738333333
819.63,15.4700833333,56.54175,57.48975,49.051875,45.9978333334,21.0458333333,18.64375,52.620375,20.944
