wavelength,Back_OryCram,Belly_OryCram,Breast_OryCram,Crissum_OryCram,Crown_OryCram,DorTail_OryCram,Patch10_OryCram,Rump_OryCram,Throat_OryCram,WingTip_OryCram
435.78,4.80726666667,6.90486666667,4.26636666667,4.56193333333,12.443,6.43866666667,32.0936,9.64593333335,6.68258000001,10.6488666667
436.13,4.80033333333,6.8914,4.25566666667,4.5614,12.4239,6.4379,32.1065333333,9.64893333335,6.66743333334,10.6389333333
436.49,4.7842,6.8688,4.23046666667,4.5496,12.4104,6.42953333333,32.1136666667,9.64173333332,6.64599999999,10.6123
436.84,4.77706666666,6.88119999999,4.21793333333,4.54453333334,12.4308666667,6.44846666667,32.1619333333,9.66113333333,6.65639333333,10.6370333333
437.20,4.7862,6.8824,4.22413333333,4.5442,12.4280666667,6.45936666667,32.1936,9.66306666668,6.64282666667,10.6496
437.56,4.78433333333,6.88133333333,4.22996666667,4.5438,12.4337666667,6.4672,32.2020666667,9.67706666668,6.65062,10.6428666667
437.91,4.76433333333,6.88099999999,4.22116666667,4.53873333334,12.4218666667,6.4376,32.2172666667,9.6668,6.61376666666,10.6021
438.27,4.76526666667,6.90040000001,4.2305,4.52926666667,12.4497666667,6.4429,32.2817333333,9.66813333332,6.61025333333,10.6007
438.62,4.78686666667,6.92553333332,4.2471,4.54053333333,12.4879666667,6.4559,32.3192,9.70326666667,6.63842666667,10.6413333333
438.98,4.80026666667,6.95786666666,4.27226666667,4.5714,12.5176666667,6.4819,32.3748,9.73846666666,6.66907333334,10.6637666667
439.33,4.77746666667,6.94160000001,4.23973333333,4.5294,12.5007333333,6.46293333333,32.3818,9.7078,6.63284000001,10.6469666667
439.69,4.79313333333,6.96020000001,4.2659,4.55226666667,12.5312,6.46526666667,32.4460666667,9.74813333335,6.65940666667,10.6745
440.04,4.79446666667,6.97066666667,4.26636666667,4.54,12.5525666667,6.458,32.503,9.75113333333,6.66204000001,10.6833666667
440.40,4.8198,7.01260000001,4.30593333333,4.55933333333,12.5975333333,6.49426666667,32.5704666666,9.77499999999,6.69692666666,10.7221
440.75,4.83813333333,7.03086666666,4.3353,4.57113333333,12.6226,6.5097,32.6035333333,9.80319999999,6.71186,10.7547666667
441.11,4.86513333333,7.04226666667,4.34843333333,4.58213333333,12.6513333333,6.52943333333,32.6536,9.83260000001,6.72663333333,10.7886
441.47,4.85826666667,7.03353333334,4.34486666667,4.56733333333,12.6475666667,6.51466666667,32.6470666667,9.8122,6.71726666667,10.8043
441.82,4.8796,7.04966666667,4.37566666667,4.58886666667,12.6715333333,6.54423333333,32.7101333333,9.84859999999,6.75073333333,10.8424
442.18,4.90246666667,7.07353333333,4.3958,4.62026666666,12.6911,6.56256666667,32.7762,9.88133333335,6.76954666667,10.8811
442.53,4.9236,7.11679999999,4.42253333333,4.6722,12.7103666667,6.59806666667,32.8138666667,9.92213333333,6.80114666667,10.9046333333
442.89,4.9386,7.1214,4.42073333333,4.67353333333,12.7168666667,6.59466666667,32.8164666667,9.91606666667,6.80139333333,10.9067333333
443.24,4.93266666667,7.11973333334,4.4423,4.67366666667,12.7379666667,6.58493333333,32.8520666667,9.93313333333,6.81544666667,10.9046333333
443.60,4.92113333333,7.11126666668,4.43523333333,4.65886666667,12.7227,6.5771,32.8538666667,9.90906666667,6.78062666666,10.8778333333
443.95,4.8934,7.07573333334,4.41703333333,4.64653333333,12.7085,6.55113333333,32.8331333333,9.88740000001,6.77102666667,10.8705
444.31,4.82806666667,6.99393333334,4.3364,4.58546666667,12.6351,6.47893333333,32.771,9.82033333332,6.69395333333,10.8229
444.66,4.799,6.95353333333,4.29986666667,4.562,12.6139333333,6.4476,32.8132,9.79353333334,6.66765999999,10.7937333333
445.02,4.77446666667,6.92739999999,4.28536666667,4.54213333334,12.6027666667,6.4246,32.8108,9.77366666667,6.66077333334,10.7701333333
445.37,4.77426666667,6.95580000001,4.29486666667,4.5664,12.6218,6.4518,32.8649333333,9.80126666666,6.68893333333,10.76
445.72,4.771,6.96386666666,4.2832,4.56426666666,12.6399333333,6.45153333333,32.8973333333,9.79699999998,6.67357333333,10.7650666667
446.08,4.77473333333,6.95953333333,4.29166666667,4.5686,12.6438333333,6.45836666667,32.8814666667,9.81613333335,6.67987999999,10.7802666667
446.43,4.76313333333,6.94366666667,4.27913333333,4.54166666667,12.6506666667,6.442,32.9156,9.78806666667,6.66647333334,10.7759333333
446.79,4.75886666667,6.92820000001,4.2705,4.5216,12.6537333333,6.43433333333,32.9241333333,9.77953333332,6.63823999999,10.7874
447.14,4.781,6.95546666666,4.291,4.5446,12.6803333333,6.45046666667,32.9538,9.80906666666,6.65285999999,10.8169666667
447.50,4.77633333333,6.96220000001,4.2823,4.55,12.6998333333,6.4487,32.9961333333,9.82666666668,6.66651999999,10.8439666667
447.85,4.78513333333,6.98173333333,4.2965,4.56173333333,12.7145,6.46683333333,33.044,9.85166666667,6.67343333333,10.8602
448.21,4.82766666667,7.02879999999,4.34313333333,4.60066666667,12.7605333333,6.50153333333,33.0854666667,9.89593333333,6.71312666667,10.8874
448.56,4.84993333333,7.05773333333,4.37173333333,4.64113333333,12.7817,6.52706666667,33.0677333333,9.92006666666,6.74302666666,10.9172666667
448.92,4.84713333333,7.07786666667,4.3707,4.6428,12.7823,6.54096666667,33.1050666667,9.92820000001,6.73226666666,10.9336666667
449.27,4.86706666667,7.07206666667,4.37306666667,4.6324,12.8142,6.53566666667,33.1803333333,9.94226666667,6.73379999999,10.9705666667
449.62,4.87213333333,7.06573333333,4.38503333333,4.62593333333,12.8083666667,6.52416666667,33.1722,9.95486666666,6.7414,10.9768
449.98,4.85946666667,7.05866666666,4.3739,4.6004,12.8107333333,6.50456666667,33.2195333333,9.93566666666,6.72978666666,10.9610666667
450.33,4.8562,7.05893333333,4.37813333333,4.60986666667,12.8090666667,6.50433333334,33.2165333333,9.96306666667,6.73586666667,10.9645666667
450.69,4.86306666667,7.07866666667,4.38906666667,4.6248,12.8198333333,6.50586666667,33.2973333333,9.99053333333,6.76429333334,10.9835666667
451.04,4.8362,7.0406,4.3572,4.59526666667,12.7902333333,6.49053333333,33.3187333333,9.96106666668,6.73097333333,10.9619
451.40,4.84933333333,7.06713333334,4.39,4.62153333333,12.8179333333,6.52113333333,33.3513333333,9.9952,6.75460000001,10.9774333333
451.75,4.8262,7.04946666666,4.36783333333,4.60486666667,12.8085666667,6.4934,33.3428,9.97406666667,6.73684,10.9580666667
452.10,4.83713333333,7.07053333334,4.37933333333,4.618,12.8323666667,6.51113333333,33.4313333333,10.0128,6.75756,10.9797
452.46,4.8592,7.08460000001,4.39436666667,4.61193333333,12.8500666667,6.4998,33.4665333333,10.0254666667,6.74538666667,10.9881666667
452.81,4.88686666667,7.09306666666,4.41633333333,4.63173333333,12.871,6.52323333333,33.4848666667,10.0370666667,6.76696000001,10.9997666667
453.17,4.8848,7.10646666667,4.41676666667,4.65026666667,12.8797333333,6.52763333333,33.4845333333,10.0477333333,6.78075333334,11.0049333333
453.52,4.87386666667,7.10240000001,4.4022,4.64633333333,12.8854333333,6.5211,33.5108,10.0285333333,6.78912,10.9979333333
453.87,4.913,7.12686666666,4.4352,4.68046666667,12.9126333333,6.566,33.5344,10.0640666667,6.83141333333,11.026
454.23,4.93046666667,7.13199999999,4.44843333333,4.70366666667,12.9229333333,6.57743333333,33.5604,10.0754666667,6.84165999999,11.0525666667
454.58,4.9304,7.15093333334,4.464,4.7228,12.9451,6.61123333333,33.5717333333,10.0918,6.84649333334,11.0539666667
454.93,4.986,7.20813333333,4.5172,4.79493333334,13.0253333333,6.68056666667,33.6440666667,10.1680666667,6.92346666667,11.1240666667
455.29,4.99693333333,7.20406666666,4.51473333333,4.79733333333,13.0346666667,6.68146666667,33.6773333333,10.1583333333,6.92755333334,11.1361333333
455.64,5.02446666667,7.2202,4.5472,4.82073333333,13.0569666667,6.70316666667,33.7361333333,10.1771333333,6.94156666667,11.1738
456.00,5.03713333333,7.22920000001,4.56913333333,4.8354,13.0716666667,6.71466666667,33.75,10.1759333333,6.94733333334,11.21
456.35,5.02273333333,7.20739999999,4.55076666667,4.8036,13.0551666667,6.704,33.7634,10.1600666667,6.94797333333,11.1882
456.70,5.01053333333,7.20713333333,4.53493333333,4.80573333333,13.0656,6.68756666667,33.7753333333,10.1662,6.95132666666,11.177
457.06,4.99226666667,7.18626666666,4.51306666667,4.78206666667,13.0444,6.68693333334,33.7891333333,10.1554,6.92287333334,11.1571333333
457.41,4.9954,7.20119999999,4.5214,4.79486666667,13.0633666667,6.70116666667,33.8153333333,10.1803333333,6.91784,11.1784
457.76,4.9526,7.17780000001,4.4698,4.75186666666,13.0355,6.64046666667,33.8062,10.1423333333,6.86555333334,11.1278333333
458.12,4.92773333333,7.16679999999,4.44813333333,4.72493333333,13.0233333333,6.61763333333,33.8089333333,10.1246666667,6.83008666667,11.0937333333
458.47,4.93566666667,7.17026666666,4.45096666667,4.72946666666,13.0228333333,6.61746666667,33.8161333333,10.13,6.84246000001,11.0992666667
458.82,4.93993333333,7.17853333334,4.466,4.73166666667,13.0167333333,6.6241,33.8099333333,10.1195333333,6.83527999999,11.0922
459.18,4.93213333333,7.17659999999,4.4508,4.72486666667,12.9946,6.61476666667,33.7804,10.1044666667,6.81782000001,11.0658666667
459.53,4.95506666667,7.20546666666,4.4589,4.7432,13.0172,6.63666666666,33.8112666667,10.1366666667,6.84514666666,11.0712333333
459.88,4.9546,7.21326666667,4.46563333333,4.75706666667,13.0286666667,6.63713333333,33.8251333333,10.1548,6.84934666667,11.0661666667
460.24,4.96173333333,7.23119999999,4.4896,4.79046666667,13.0567,6.66216666667,33.8852,10.1838,6.85159333333,11.0840666667
460.59,4.98573333333,7.25293333333,4.51276666667,4.80833333333,13.0700333333,6.66736666667,33.9019333333,10.2056,6.87004000001,11.1117666667
460.94,4.98573333333,7.24880000001,4.5196,4.8114,13.071,6.647,33.8884,10.1980666667,6.86702666667,11.1121333333
461.29,5.0126,7.2686,4.55026666667,4.83326666667,13.0829333333,6.6631,33.8931333333,10.2162666667,6.89389333334,11.122
461.65,5.05226666667,7.30239999999,4.5972,4.87526666667,13.1268666667,6.70536666667,33.9341333333,10.2526,6.93148,11.1825333333
462.00,5.07806666667,7.33746666667,4.63553333333,4.89686666667,13.1608666667,6.7342,33.9900666667,10.2903333333,6.96917999999,11.2186333333
462.35,5.09726666667,7.36960000001,4.67226666667,4.91206666667,13.1951333333,6.7509,34.0286,10.3208,6.98741333334,11.2424666667
462.71,5.07706666667,7.35553333333,4.64316666667,4.8872,13.1864,6.71263333333,34.0518,10.3157333333,6.96713999999,11.2426
463.06,5.0758,7.36273333333,4.65503333333,4.891,13.2172333333,6.7086,34.1272,10.3340666667,6.97013333333,11.28
463.41,5.06786666667,7.3504,4.65813333333,4.88673333333,13.2172666667,6.70176666667,34.1146,10.3168666667,6.96827333334,11.2777333333
463.76,5.03626666667,7.31106666667,4.60656666667,4.842,13.1877666667,6.66793333333,34.1150666667,10.2683333333,6.93322000001,11.2512666667
464.12,5.00606666667,7.28653333333,4.57096666667,4.8162,13.1676,6.6287,34.0563333334,10.2244,6.91853333334,11.2453666667
464.47,4.96886666666,7.26220000001,4.55086666667,4.79946666667,13.1645666667,6.6232,34.0777333333,10.1950666667,6.88256666666,11.2175
464.82,4.99353333333,7.31666666667,4.58493333333,4.83946666667,13.2213666667,6.67216666667,34.1996,10.2488,6.92742,11.2690333333
465.17,4.97573333333,7.29973333333,4.55656666667,4.83,13.2153,6.65403333333,34.2366666667,10.2268,6.89931999999,11.2576
465.53,4.94693333333,7.29026666667,4.52603333333,4.81613333333,13.1985666667,6.6263,34.2378666667,10.2051333333,6.88062666666,11.2289666667
465.88,4.94486666667,7.2742,4.5033,4.80526666667,13.2035,6.61353333333,34.2478,10.1843333333,6.87250000001,11.2059333333
466.23,4.94046666667,7.25239999999,4.47283333333,4.7966,13.2047666667,6.5969,34.2958,10.1812,6.86514666667,11.2101
466.58,4.95646666667,7.26173333333,4.4889,4.80846666667,13.2346666667,6.61796666667,34.3235333333,10.1776,6.89129999999,11.2199
466.94,4.99106666667,7.29406666667,4.51703333333,4.8224,13.2532,6.64376666666,34.3522666667,10.1997333333,6.92353333334,11.2329666667
467.29,5.00433333333,7.3344,4.54613333333,4.8514,13.2854,6.67213333333,34.4112666667,10.2311333333,6.94902666666,11.2715333333
467.64,5.05113333334,7.39753333333,4.6122,4.91693333333,13.3505,6.72056666667,34.4941333333,10.3008,7.00835333333,11.3309
467.99,5.08546666667,7.42653333332,4.63806666667,4.93606666667,13.3887,6.75323333333,34.5724,10.3491333333,7.03765333334,11.3471333333
468.35,5.11613333333,7.462,4.66086666667,4.9504,13.4161333333,6.77213333333,34.6205333333,10.3804666667,7.06777333333,11.378
468.70,5.12893333333,7.46273333333,4.66686666667,4.94753333333,13.4127333333,6.76513333333,34.589,10.37,7.05579999999,11.3576666667
469.05,5.13433333333,7.476,4.67573333333,4.95793333333,13.4342,6.79146666667,34.613,10.3956,7.07390666667,11.3855666667
469.40,5.17766666667,7.51666666667,4.70823333333,4.98086666667,13.4731666667,6.84273333333,34.6755333333,10.4414,7.09620666667,11.4229
469.75,5.14233333333,7.50466666666,4.67596666667,4.97286666667,13.4479,6.83,34.6630666667,10.4215333333,7.05460000001,11.4233
470.11,5.15486666667,7.51646666666,4.6856,4.9772,13.4398,6.85376666667,34.6745333333,10.4223333333,7.06246666667,11.4138
470.46,5.1346,7.49486666666,4.6643,4.9442,13.3897666667,6.81903333333,34.6072,10.4058,7.02694666667,11.3766
470.81,5.1196,7.47266666666,4.65723333333,4.9344,13.3909,6.80316666667,34.6215333333,10.4108666667,7.01594666667,11.3712333333
471.16,5.11746666667,7.44893333333,4.63983333333,4.9142,13.3833333333,6.784,34.6370666667,10.4192,7.0056,11.3574
471.51,5.1486,7.45379999999,4.6546,4.92706666667,13.3835666667,6.8164,34.6094,10.4256,7.02192666666,11.3626666667
471.87,5.14766666667,7.46233333334,4.64756666667,4.9214,13.3873666667,6.8024,34.643,10.4158666667,7.00490000001,11.3778
472.22,5.11966666667,7.44400000001,4.6312,4.90706666667,13.3742333333,6.7819,34.63,10.3968666667,6.98304,11.3624666667
472.57,5.13206666667,7.44760000001,4.6486,4.9218,13.4046,6.8004,34.6895333333,10.4252666666,6.99957333334,11.4096333333
472.92,5.14893333333,7.46893333333,4.67266666667,4.93466666667,13.415,6.79683333333,34.6953333333,10.4176,6.98766666666,11.4076333333
473.27,5.1432,7.4456,4.65943333333,4.9456,13.4133,6.7902,34.6962,10.4134,6.96682666667,11.3936333333
473.62,5.12286666667,7.41886666667,4.6401,4.913,13.4038,6.76546666667,34.7525333333,10.3984666667,6.95357333333,11.3581666667
473.98,5.0866,7.38726666666,4.60796666667,4.89733333333,13.3799666667,6.70736666666,34.7298666667,10.3827333333,6.91274666666,11.3249
474.33,5.1056,7.42440000001,4.65146666667,4.93806666666,13.4305,6.74246666667,34.8287333333,10.4424,6.95278666666,11.3780666667
474.68,5.0904,7.40833333333,4.62453333333,4.922,13.4234666667,6.7188,34.8336,10.421,6.93782666667,11.3639
475.03,5.0996,7.41106666666,4.63316666667,4.93053333333,13.4337333333,6.73543333333,34.8927333333,10.4242666667,6.92986,11.3879
475.38,5.07406666667,7.40593333333,4.58933333333,4.89753333333,13.4426333333,6.69383333333,34.9746666667,10.4042666667,6.91331333334,11.3830666667
475.73,5.05713333333,7.40399999999,4.5867,4.8898,13.4374666667,6.70656666667,34.9704,10.4068,6.92312,11.3882333333
476.08,5.0636,7.40086666667,4.58183333333,4.8758,13.4329666667,6.70276666666,34.9840666667,10.4158,6.92236666667,11.3965333333
476.44,5.0524,7.39426666667,4.56073333333,4.8466,13.4106,6.68866666667,34.9596666667,10.3995333333,6.90753999999,11.3893666667
476.79,5.06693333333,7.4094,4.55736666667,4.8548,13.4490666667,6.7017,35.0278,10.4388666667,6.94778666667,11.4147333333
477.14,5.047,7.40480000001,4.55953333333,4.8384,13.4414666667,6.67883333333,35.0750666667,10.4423333333,6.93702,11.4112666667
477.49,5.1458,7.48366666666,4.6566,4.93293333333,13.5059,6.75156666667,35.0602666667,10.5214666667,7.03369333333,11.4960333333
477.84,5.157,7.48466666666,4.66553333333,4.93193333333,13.5006666667,6.7678,35.0670666667,10.5142,7.04213333334,11.4997333333
478.19,5.15353333333,7.47059999999,4.63726666667,4.92366666666,13.4918666667,6.77533333333,35.0832666667,10.5046,7.02483333334,11.4912
478.54,5.1518,7.46059999999,4.62593333333,4.92,13.484,6.78093333333,35.0931333333,10.4998666667,7.00408000001,11.4802
478.89,5.133,7.45000000001,4.60703333333,4.89006666667,13.4551,6.7482,35.0324666667,10.4812666666,6.98086666667,11.4445
479.24,5.08606666667,7.40346666667,4.57506666667,4.85026666667,13.4100333333,6.7102,34.9694666667,10.4552,6.94308666667,11.4119666667
479.60,5.06753333333,7.37999999999,4.541,4.8408,13.3982333333,6.69436666667,34.9549333333,10.4370666667,6.91397333333,11.3848333333
479.95,5.0456,7.36453333333,4.52106666667,4.8232,13.3743666667,6.66916666667,34.9506,10.4145333333,6.90741333334,11.3775
480.30,5.0172,7.31906666667,4.48243333333,4.8014,13.3102666667,6.63373333333,34.8927333333,10.3790666667,6.87305333333,11.3253
480.65,5.00553333333,7.30860000001,4.49556666667,4.80333333333,13.2869666667,6.63,34.8596,10.3763333333,6.8672,11.3187666667
481.00,4.99133333333,7.29053333333,4.4753,4.782,13.2616666667,6.62446666667,34.8116,10.356,6.85658000001,11.3042666667
481.35,4.94293333333,7.26380000001,4.43236666667,4.74273333333,13.2323333333,6.58916666667,34.8032666667,10.3110666667,6.81462000001,11.2693
481.70,4.9528,7.26799999999,4.45266666667,4.7526,13.2595,6.5933,34.8216666667,10.3231333333,6.83315333334,11.2895333333
482.05,4.93893333333,7.26053333334,4.44163333333,4.7398,13.2524333333,6.57856666667,34.8297333333,10.2968,6.81666666667,11.277
482.40,4.94293333333,7.27313333333,4.45113333333,4.74953333333,13.2637666667,6.59023333333,34.8534666667,10.3065333333,6.83349333333,11.2838
482.75,4.9406,7.28013333333,4.45503333333,4.76313333333,13.2797,6.59796666666,34.8847333333,10.3138,6.84326666667,11.2965666667
483.10,4.9324,7.28013333334,4.45573333333,4.76646666667,13.2741666667,6.6018,34.8857333333,10.3119333333,6.84142666666,11.2860333333
483.45,4.94473333333,7.2944,4.47163333333,4.77906666667,13.2837333333,6.6121,34.9014,10.3246666667,6.86308666667,11.3056333333
483.80,4.96013333333,7.30786666667,4.49006666667,4.80306666667,13.2986333333,6.63016666667,34.9027333333,10.3462666667,6.88183333334,11.3196333333
484.15,4.9628,7.31493333334,4.50273333333,4.81466666667,13.3066333333,6.6358,34.9016,10.3539333333,6.89083333333,11.3218
484.50,4.96413333333,7.31086666667,4.49243333333,4.80986666667,13.2999333333,6.6327,34.9044666667,10.3459333333,6.88254666667,11.3182
484.85,4.96433333333,7.30979999999,4.4912,4.81006666667,13.3071,6.6294,34.9130666667,10.3428666667,6.88805999999,11.3264
485.20,4.96046666667,7.29753333334,4.4891,4.80953333333,13.2956,6.63033333333,34.9089333333,10.3487333333,6.88346666666,11.3189
485.55,4.96306666666,7.30833333333,4.48776666667,4.8114,13.3006333333,6.63743333333,34.9176666667,10.3524,6.89117333333,11.3222333333
485.90,4.9698,7.31640000001,4.49606666667,4.8238,13.3046,6.64243333333,34.9239333333,10.3736666667,6.90739999999,11.3269333333
486.25,4.9814,7.33046666666,4.51313333333,4.8376,13.3164333333,6.65036666667,34.9406666667,10.3928666667,6.92147333333,11.3510333333
486.60,4.989,7.33346666667,4.52173333333,4.84713333333,13.3237,6.65713333333,34.9499333333,10.4022,6.93178000001,11.3646
486.95,5.00286666667,7.33733333334,4.53016666667,4.85853333333,13.3284333333,6.6608,34.9528,10.4034666667,6.93922,11.3687666667
487.30,4.97946666667,7.30846666666,4.5057,4.83906666667,13.3058666667,6.63866666666,34.9234,10.3841333333,6.91000666667,11.3353666667
487.65,4.95906666667,7.28940000001,4.48776666667,4.821,13.2905,6.61603333333,34.9142666666,10.3686666667,6.88856666667,11.3101
