wavelength,Back_CyaCaem,Belly_CyaCaem,Breast_CyaCaem,Crissum_CyaCaem,Crown_CyaCaem,DorTail_CyaCaem,Patch10_CyaCaem,Rump_CyaCaem,Throat_CyaCaem,WingTip_CyaCaem
745.60,8.75693333333,7.11826666667,7.84066666667,7.46353333333,7.83013333333,6.2284,5.08633333333,8.30013333333,3.684,4.41173333333
745.91,8.89246666667,7.265,8.03606666667,7.5308,7.93506666667,6.2384,5.11906666667,8.45086666667,3.66433333333,4.49946666667
746.23,9.07766666667,7.22813333333,8.2316,7.70726666667,8.21286666667,6.48566666667,5.1976,8.75053333334,3.78166666667,4.67866666667
746.55,8.69480000001,6.78373333333,7.73526666667,7.41353333333,7.80166666667,6.19086666667,4.8112,8.37586666667,3.4184,4.1732
746.86,8.56319999999,6.59,7.41686666667,7.35873333333,7.4246,5.96413333334,4.75426666667,8.16166666667,3.1642,4.0122
747.18,8.21373333333,6.43693333334,7.07853333333,7.09966666666,7.14186666667,5.82973333333,4.5308,8.021,2.81453333333,3.64613333333
747.49,8.37886666666,6.60593333333,7.2366,7.2206,7.27353333333,5.99926666667,4.67226666667,8.16526666667,2.94146666667,3.8464
747.81,7.88206666667,6.15133333333,6.7514,6.88086666667,6.8146,5.5304,3.9662,7.76313333333,2.54986666667,3.40873333333
748.12,7.97933333334,6.05246666667,6.68766666667,6.97773333334,6.64826666667,5.61486666667,4.02,7.82406666667,2.615,3.485
748.44,7.98033333333,6.00173333333,6.664,7.10213333333,6.4292,5.5402,3.94406666667,7.8038,2.58806666667,3.39266666667
748.75,7.6506,5.85066666667,6.53813333333,6.99713333334,6.18906666667,5.423,3.6574,7.74233333333,2.43986666667,3.3426
749.07,8.16120000001,6.4016,7.1372,7.58693333333,6.85386666667,6.00393333333,4.2184,8.37946666666,3.06693333333,3.94273333333
749.38,8.4334,6.54193333333,7.29806666667,7.70846666667,7.085,6.28733333333,4.46606666667,8.61533333333,3.31513333334,4.1102
749.70,8.64693333333,6.841,7.51233333334,7.92606666667,7.27293333334,6.39086666667,4.79313333333,8.71460000001,3.58313333333,4.4418
750.01,8.87500000001,6.9962,7.68906666667,7.94593333333,7.38293333333,6.58373333333,4.89166666667,8.93220000001,3.7524,4.66066666667
750.33,9.243,7.37826666667,8.16526666667,8.31066666667,7.96533333333,7.03286666666,5.1162,9.31320000001,4.2774,5.1136
750.64,9.50166666667,7.5442,8.44233333334,8.5826,8.2762,7.17020000001,5.38946666667,9.60286666666,4.58193333333,5.34273333333
750.96,9.65333333333,7.6328,8.59879999999,8.6794,8.43533333333,7.26920000001,5.5084,9.77786666666,4.7058,5.4902
751.27,9.91486666667,8.0392,8.9628,8.91113333333,8.80293333333,7.65493333334,6.02693333333,10.1626,5.0156,5.9314
751.59,10.2752666667,8.50813333333,9.44293333333,9.42253333333,9.29433333334,8.04966666666,6.5028,10.6005333333,5.38606666667,6.53346666667
751.90,10.1995333333,8.68973333333,9.4726,9.33780000001,9.4472,8.05186666667,6.64626666667,10.6340666667,5.3248,6.6108
752.22,10.4256,8.82673333333,9.61213333333,9.55406666667,9.64506666666,8.11166666666,6.90413333333,10.7896,5.58793333333,6.83346666667
752.53,10.2145333333,8.72733333333,9.31346666667,9.46333333333,9.41000000001,8.04226666667,6.78606666667,10.6635333334,5.39786666667,6.54233333333
752.85,9.93933333333,8.66053333333,9.19873333333,9.34293333334,9.30253333333,7.90506666666,6.64906666667,10.5333333333,5.21606666667,6.48986666667
753.16,9.87633333335,8.66013333334,9.1268,9.31619999999,9.1674,7.88539999999,6.51773333333,10.4946,5.082,6.3336
753.47,9.85459999999,8.68673333333,9.24773333333,9.2556,9.23539999999,7.88253333334,6.48713333333,10.5599333333,5.14213333333,6.49213333333
753.79,9.63126666667,8.59646666667,8.98039999999,9.05166666667,9.12793333333,7.77779999999,6.3896,10.4729333333,4.82073333333,6.1326
754.10,9.94900000001,8.9322,9.37299999999,9.40373333333,9.44953333333,8.12173333334,6.82466666667,10.8078,5.19633333333,6.67686666667
754.42,9.50893333333,8.654,8.8582,9.01653333333,9.07,7.85313333333,6.4396,10.4016666666,4.83746666667,6.30946666667
754.73,9.18406666667,8.29573333333,8.43033333333,8.64793333333,8.6506,7.37646666667,5.99333333333,9.95846666667,4.29946666666,5.8146
755.05,8.55266666666,7.64126666667,7.6966,7.88353333333,8.18906666667,6.8142,5.32606666667,9.37966666666,3.7508,5.0678
755.36,8.70993333332,7.54873333333,7.8782,7.9978,8.32733333333,6.97233333334,5.4178,9.523,3.8848,5.22113333333
755.67,9.07059999999,7.94246666667,8.22993333333,8.281,8.71606666667,7.47506666667,5.76406666667,9.94366666666,4.2304,5.42573333334
755.99,9.32526666667,8.07846666667,8.48946666667,8.37073333332,8.86,7.58346666667,5.81746666667,10.0122,4.33813333334,5.52806666667
756.30,9.64046666666,8.1672,8.67286666667,8.62093333333,9.225,7.80913333333,6.12813333334,10.2937333333,4.63846666667,5.63886666667
756.62,9.66200000001,8.0496,8.50786666667,8.62393333333,9.30020000001,7.83986666666,6.09793333333,10.3270666667,4.66253333333,5.48793333333
756.93,9.53613333333,7.9232,8.35133333333,8.6412,9.2488,7.71613333334,6.15033333333,10.2071333333,4.57333333333,5.225
757.24,9.79146666668,8.03833333333,8.5898,8.84773333334,9.29773333334,7.78040000001,6.3868,10.2551333333,4.9438,5.49226666667
757.56,9.45200000001,7.5722,7.98353333334,8.22926666667,8.76460000001,7.28779999999,5.77793333333,9.68940000001,4.4252,4.795
757.87,9.89466666666,7.8684,8.37626666666,8.54286666667,9.00920000001,7.43833333332,5.9812,10.0693333333,4.6516,4.96806666667
758.18,10.1042,8.1634,8.65193333333,8.95453333334,9.34893333333,7.71073333334,6.23066666667,10.4206,5.01733333333,5.37553333333
758.50,10.3692,8.4308,8.9092,9.14973333334,9.44006666667,7.93026666666,6.53386666667,10.6816666667,5.1708,5.7708
758.81,10.5443333333,8.516,8.87693333333,9.1332,9.40880000001,8.04726666667,6.49846666667,10.6270666667,5.15913333333,5.804
759.13,10.7860666667,8.72226666667,9.06299999999,9.25253333333,9.52186666668,8.0516,6.68313333333,10.8079333333,5.34493333333,6.05106666667
759.44,10.3706666667,8.2894,8.56946666667,8.8276,9.06366666667,7.56453333333,6.197,10.4063333333,4.9698,5.74953333333
759.75,10.5268666667,8.6078,8.91353333333,9.06093333333,9.06353333333,7.62220000001,6.2736,10.4859333333,5.1024,5.89133333333
760.07,10.195,8.55893333333,8.68973333333,8.6818,8.788,7.18213333333,5.95513333333,10.2168,4.81806666667,5.70146666667
760.38,10.1035333333,8.4956,8.6034,8.69506666667,8.64379999999,7.12993333334,5.83146666667,10.1494666667,4.792,5.56773333333
760.69,10.1439333333,8.52113333333,8.64646666667,8.77973333333,8.67033333333,7.02106666667,5.75266666667,10.2796666667,4.7828,5.48893333333
761.01,10.2661333333,8.7854,8.87606666666,9.17306666667,8.9534,7.14713333334,6.00513333333,10.5348,5.05153333333,5.84233333333
761.32,10.2380666667,8.78953333333,8.83213333333,9.23066666667,9.02019999999,7.22053333334,6.23566666667,10.5138666667,5.13533333333,5.75193333333
761.63,10.0240666667,8.48546666667,8.49273333333,8.82373333333,8.76320000001,7.017,5.9878,10.2706,4.92526666667,5.58213333333
761.94,9.99999999999,8.43346666667,8.39213333333,8.8344,8.85506666666,6.8992,5.85346666667,10.228,5.0196,5.53786666667
762.26,9.96779999999,8.4506,8.3862,8.89113333333,8.93773333333,6.87566666666,5.88366666667,10.3103333333,4.97613333333,5.6146
762.57,9.27606666667,7.78746666667,7.7466,8.40286666667,8.36833333333,6.2966,5.23626666667,9.7278,4.31113333333,5.06406666667
762.88,9.24386666666,7.53046666667,7.6644,8.3066,8.34020000001,6.29226666667,5.242,9.54920000001,4.19833333333,4.98906666667
763.20,9.11313333333,7.23673333333,7.38226666667,8.09806666666,8.21906666667,6.20306666667,5.022,9.39593333333,4.04806666667,4.91333333333
763.51,9.32213333333,7.3056,7.58386666667,8.2468,8.40699999999,6.42233333333,5.2728,9.60046666667,4.20746666667,5.25273333333
763.82,9.4642,7.55173333333,7.82666666667,8.37446666667,8.64346666667,6.50406666667,5.40233333333,9.80139999999,4.3608,5.5026
764.14,9.40386666667,7.50213333333,7.7434,8.31926666667,8.69026666667,6.5226,5.32426666667,9.74653333335,4.25173333333,5.48646666667
764.45,9.35893333334,7.41713333333,7.67373333333,8.22373333333,8.61666666667,6.58593333333,5.1572,9.72913333333,4.2288,5.4798
764.76,9.36679999999,7.427,7.77426666667,8.16813333333,8.68059999999,6.58626666667,5.108,9.73306666667,4.19526666667,5.66493333333
765.07,9.66126666667,7.6224,7.99953333333,8.3284,8.89606666667,6.78946666666,5.33593333333,10.0473333333,4.49193333334,5.8928
765.39,10.1211333333,7.993,8.44813333333,8.74413333333,9.06533333333,7.21440000001,5.7446,10.3732,4.80886666667,6.22533333333
765.70,9.80986666667,7.619,8.20546666667,8.47206666667,8.6392,6.91873333333,5.52526666666,10.0957333333,4.5728,5.78466666667
766.01,9.99240000001,7.846,8.47013333333,8.65426666667,8.71573333333,7.19373333333,5.75586666667,10.2559333333,4.72226666667,5.91206666667
766.32,10.1514666667,8.21426666667,8.6494,8.87893333333,8.82773333334,7.34746666667,5.88873333333,10.5834,4.99453333333,6.19393333333
766.64,10.1023333333,8.27213333333,8.6416,8.8832,8.62466666666,7.22079999999,5.908,10.5485333333,4.97866666667,6.175
766.95,10.5014666667,8.63646666667,9.20513333333,9.34293333333,8.98659999999,7.5736,6.3524,10.9474666667,5.3914,6.29253333333
767.26,10.2859333333,8.1672,8.8474,9.25753333334,8.67986666667,7.50533333332,6.05766666667,10.6213333333,5.03893333333,5.9212
767.57,9.87186666667,7.76493333333,8.3894,8.8056,8.1782,7.19499999999,5.73813333333,10.3555333333,4.6238,5.69
767.88,9.87579999999,7.8058,8.38226666667,8.783,8.15359999999,7.00773333333,5.70613333333,10.2864,4.461,5.56706666667
768.20,10.0648,7.91953333333,8.63473333334,8.95133333333,8.32486666666,7.16033333334,5.89726666667,10.4698666667,4.76673333333,5.73033333333
768.51,10.0771333333,8.0772,8.95786666666,9.21046666667,8.38599999999,7.28073333334,5.97893333333,10.5718,4.73673333333,5.74746666666
768.82,9.31193333333,7.4066,8.2718,8.61826666667,7.86406666666,6.6774,5.21526666667,9.85886666667,4.10373333333,5.1904
769.13,9.3852,7.48046666667,8.23573333333,8.845,8.03506666667,6.849,5.16326666667,9.83773333333,4.38233333333,5.5026
769.44,9.77079999999,7.7884,8.57473333334,9.13366666667,8.60080000001,7.13986666667,5.40333333333,10.2068666667,4.9562,5.97726666667
769.76,9.87073333335,7.9566,8.61866666667,9.20086666667,8.80899999999,7.17266666667,5.4984,10.4414666667,5.0114,6.07673333333
770.07,9.71786666667,8.07053333333,8.59266666666,9.26166666667,8.99086666666,7.34733333333,5.57606666667,10.5222,5.02693333333,6.24506666667
770.38,8.78993333334,7.27646666667,7.53873333333,8.52793333333,8.14473333333,6.58066666667,4.70766666667,9.54840000001,4.1524,5.5718
770.69,9.2004,7.75146666667,8.01273333333,8.6856,8.48786666666,6.71826666667,5.11093333333,9.97626666665,4.54473333333,5.9502
771.00,9.69000000001,8.0486,8.42953333333,8.97253333333,8.77406666666,6.99906666667,5.31313333333,10.3302,4.98886666667,6.2654
771.32,9.74866666667,8.09326666667,8.47326666667,9.09066666667,8.91473333333,7.34920000001,5.55493333333,10.6478,5.32193333333,6.47866666667
771.63,9.42560000001,7.64873333333,7.9068,9.0304,8.61419999999,7.08686666667,4.99373333333,10.3536666667,4.819,6.07573333333
771.94,9.06820000001,7.09566666667,7.205,8.50053333333,8.29426666667,6.55733333333,4.45013333333,9.84646666667,4.38273333333,5.51
772.25,9.388,7.24433333333,7.561,8.78486666667,8.69913333333,6.75226666667,4.81393333333,10.2568,4.74533333333,5.75946666667
772.56,9.92759999999,7.8912,8.1194,9.24286666667,9.32626666667,7.12306666667,5.54306666667,10.8142,5.034,6.1224
772.87,10.0022,7.63306666667,7.918,8.96466666667,9.16053333333,6.89373333333,5.60233333333,10.6477333334,4.65366666667,5.86946666667
773.18,10.531,8.05453333333,8.39366666666,9.39313333334,9.62513333334,7.32706666667,6.1804,11.1200666667,5.24326666667,5.9662
773.50,10.973,8.31539999999,8.83786666667,9.50899999999,9.89193333333,7.71633333333,6.45933333333,11.464,5.3288,5.99113333333
773.81,11.3693333333,8.74906666667,9.32333333334,9.95213333333,10.3668666667,8.39840000001,6.8808,12.1804,5.67766666667,6.42053333333
774.12,11.3672666667,8.63286666667,9.10833333333,9.88106666666,10.1508,8.49566666667,6.749,11.9981333333,5.39546666667,6.4656
774.43,11.0454,8.25313333333,8.87673333333,9.61466666667,9.94033333332,8.28513333333,6.5108,11.4534,4.87386666667,6.10733333333
774.74,11.0676666667,8.05293333333,8.90906666667,9.22540000001,10.0395333333,8.15073333333,6.406,11.2678,4.47553333333,5.9364
775.05,10.7156,7.81073333333,8.63473333333,8.6676,9.63733333333,7.84846666667,6.20526666667,10.918,4.44913333333,5.7816
775.36,11.2168666667,8.30486666666,9.10033333333,9.10506666667,10.142,8.4848,6.6904,11.3352,5.04733333333,6.42053333333
775.67,11.1825333333,8.51213333333,8.9652,8.81733333333,10.0428666667,8.65066666667,6.6382,11.1969333333,4.87833333333,6.59986666667
775.98,10.8739333333,8.32373333333,8.61513333333,8.3954,9.70400000001,8.36206666666,5.98853333333,10.9933333333,4.30266666667,6.27513333333
776.30,10.4612,8.3536,8.42533333334,8.12426666667,9.61039999999,8.46840000001,5.7014,10.9056,4.2294,6.3466
776.61,10.1491333333,8.21073333333,8.40793333333,8.12893333333,9.43239999999,8.48006666666,5.45933333333,10.6495333333,4.41073333334,6.42146666667
776.92,9.09260000001,7.2972,7.60053333333,7.67273333333,8.77966666667,7.48986666666,4.46686666667,9.93026666667,3.90366666667,5.61726666667
777.23,9.72186666666,7.5492,7.99993333333,7.87533333333,9.17026666667,7.8082,4.75313333333,10.2446666667,4.73373333333,6.05766666667
777.54,9.93293333333,7.88306666666,8.29979999999,8.22313333333,9.57373333332,8.31413333333,5.36886666667,10.5554666667,5.2586,6.38413333333
777.85,10.1582666667,8.28293333333,8.52286666666,8.681,9.813,8.52766666667,5.78893333333,11.0168,5.72193333333,6.58506666666
778.16,9.78033333333,8.0714,8.2596,8.80040000001,9.51,8.36120000001,5.76886666666,10.7216666667,5.4018,6.14526666667
778.47,9.4014,7.87326666667,8.19453333333,8.43786666667,9.24566666667,8.03393333333,5.40133333333,10.4428666667,5.15813333333,5.76133333333
778.78,9.03326666666,7.59686666667,7.98153333333,8.35153333333,8.82880000001,7.81106666667,5.4298,10.1436,4.94273333333,5.38593333333
779.09,9.09539999999,7.80786666667,8.1786,8.515,9.06606666667,7.93466666666,5.78406666667,10.4852666667,5.37426666667,5.384
779.40,8.95066666667,7.516,8.11619999999,8.5262,8.89713333333,7.99900000001,5.9442,10.3855333333,5.51486666667,5.1586
779.71,9.00253333334,7.4816,8.25673333333,8.64693333333,8.81479999999,7.82220000001,5.87666666667,10.5186,5.44673333333,4.79493333333
780.02,8.66713333334,7.55026666667,8.09133333333,8.2454,8.45866666668,7.595,5.72833333333,10.1514,5.08813333333,4.48253333333
780.33,9.26466666667,8.20833333333,8.47113333334,8.45606666667,8.74413333334,8.13246666667,6.2826,10.417,5.4638,4.97853333333
780.64,8.44366666667,7.45126666667,7.44086666667,7.38893333333,7.6226,7.06166666667,5.30526666667,9.45706666667,4.15693333333,3.98013333333
780.95,9.08186666667,8.2158,8.2994,7.94473333333,8.37766666667,7.56393333333,5.7746,10.2242666667,4.89826666667,4.67913333333
781.26,9.14433333333,8.1102,8.20999999999,7.75333333333,8.12066666666,7.685,5.8006,10.3201333333,4.75066666667,4.782
781.57,9.492,8.46046666667,8.41806666667,7.94180000001,8.05826666666,7.91006666667,5.81473333333,10.6508,5.254,4.9048
781.88,9.74233333335,8.595,8.26033333334,8.07973333333,8.1062,8.069,5.8804,10.534,5.12093333333,4.64806666667
782.19,10.1722666667,9.01986666667,8.57293333334,8.5676,8.59993333333,8.36293333334,6.02593333333,10.8994,5.09426666667,5.0458
782.50,10.4344666666,9.10666666667,8.70173333334,8.97179999999,8.7772,8.49126666667,6.01913333333,11.2389333333,4.9716,4.9824
782.81,10.8353333333,9.55926666667,9.23493333334,9.18626666668,9.12140000001,8.89960000001,6.15846666667,11.668,5.68806666667,5.73133333333
783.12,10.9120666667,9.82186666666,9.37266666667,9.35646666666,9.15920000001,9.18646666666,6.31053333333,11.4927333333,5.8668,5.92173333333
783.43,11.1697333333,9.53326666666,9.28053333334,9.54420000001,9.10486666666,9.33000000001,6.2548,11.5485333333,5.51353333333,6.09006666667
783.74,10.8361333333,9.10893333333,8.9164,9.15286666667,8.76233333333,9.00979999999,6.0616,11.3091333333,5.198,5.66
784.05,10.8428666667,9.26186666666,9.33346666667,9.86773333333,9.31680000001,9.23973333335,6.42966666667,11.7686666667,5.84573333333,5.96686666667
784.36,10.4850666667,8.67966666666,8.83640000001,9.41966666665,8.67400000001,8.70753333333,5.96013333333,11.4830666667,5.4668,5.45
784.67,10.5499333333,8.84393333332,8.962,9.65206666665,8.75420000001,8.6028,6.09433333333,11.4700666667,5.853,5.53873333333
784.98,10.644,8.84546666667,9.07820000001,9.86099999999,9.027,8.62420000001,5.9632,11.4552666667,5.9404,5.96886666667
785.29,10.8178,8.93240000001,9.32986666667,10.034,9.02326666668,8.41573333333,6.07613333333,11.6183333333,6.16686666667,6.26333333333
785.60,10.4230666667,8.23893333335,9.03379999999,9.2224,8.44486666666,7.793,5.2488,11.0406,5.87186666667,5.55186666667
785.91,10.4224666667,8.23060000001,9.30373333334,9.37219999999,8.49306666667,7.8596,5.3312,10.7362666667,6.31273333333,5.71346666667
786.22,10.3256,8.11866666667,8.88506666667,9.33446666667,8.39513333333,7.4964,5.284,10.5676666667,5.7274,5.3528
786.53,9.88220000001,7.78900000001,8.70926666667,9.26486666665,8.25486666667,6.86866666667,5.0898,10.5948,5.42086666667,5.16273333333
786.84,9.2968,7.39760000001,8.5714,8.80939999999,8.17833333333,6.2514,4.90586666666,10.5648,5.07746666667,4.7674
787.14,10.2552,8.13246666667,9.2888,9.50066666667,8.60473333333,6.85666666666,5.49406666667,11.341,5.75993333333,5.75473333333
787.45,10.3917333333,8.6544,9.57633333333,9.34726666667,8.70766666667,6.91706666666,5.5582,11.2816666667,5.66993333333,5.82466666667
787.76,9.43753333333,7.96173333333,8.62520000001,8.47666666667,8.03613333333,6.11993333333,4.51173333333,10.2441333333,4.62326666667,4.88326666667
788.07,8.79120000001,7.61986666667,8.24813333333,7.93933333333,7.82226666667,5.6124,3.8818,9.77626666667,3.7328,4.37166666667
788.38,8.64000000001,7.42933333333,8.13866666666,7.97866666667,7.89866666667,5.33866666667,3.91466666667,9.95733333334,3.504,4.23466666667
788.69,8.701,7.38586666667,8.16419999999,8.00846666666,8.01926666667,5.45346666667,3.9882,10.2093333333,3.39773333333,4.41226666667
789.00,8.85159999999,7.8444,8.42000000001,8.4626,8.2814,5.92053333333,4.583,10.8445333333,3.57566666667,4.9932
789.31,8.8236,7.85373333333,8.58499999999,8.23006666666,8.532,6.04126666667,4.83846666667,11.2082666667,3.64066666667,5.25706666667
789.62,8.64593333335,7.5658,8.47560000001,7.9968,8.465,5.83673333333,4.61833333333,10.9923333333,3.59126666667,5.01186666667
789.92,9.78386666666,8.44413333334,9.02233333334,8.43339999999,9.00593333334,6.88286666667,5.17013333333,11.4802,4.12753333334,5.60233333333
790.23,9.97806666667,8.37166666667,8.70613333333,8.0538,8.77733333332,6.8476,4.97806666667,11.2499333333,4.12826666667,5.82233333333
790.54,9.28820000001,7.77406666666,8.25993333334,7.67226666667,8.73453333334,6.23733333333,4.66666666667,10.7909333333,3.64973333333,5.2092
