wavelength,Back_TanGutm,Belly_TanGutm,Breast_TanGutm,Crissum_TanGutm,Crown_TanGutm,DorTail_TanGutm,Patch10_TanGutm,Patch11_TanGutm,Patch12_TanGutm,Patch13_TanGutm,Rump_TanGutm,Throat_TanGutm,WingTip_TanGutm
238.54,-23.4313333333,-35.0327333333,-17.9738666667,-27.2548333333,-44.1176,-16.6665333334,-23.0066,-26.6012666667,-30.2614,-27.3856666667,-24.3791333333,-30.4575333333,-29.8692333333
238.92,-0.100366666665,-10.326,2.70666666666,-4.61149999999,-16.7418666667,3.80959999999,-0.150400000006,-4.76206666667,-6.96746666666,-3.208,-0.801933333326,-5.96493333333,-4.4612
239.29,-4.75856666668,-13.7472,-2.89666666667,-9.21833333333,-19.0345333333,1.79306666667,-3.86200000001,-7.49426666667,-10.8506,-7.21833333334,-3.08053333334,-7.63226666668,-10.5287333333
239.67,-1.1319,-7.33746666667,1.04826666667,-4.98946666666,-13.5848666667,7.71493333334,1.25793333333,-1.84493333333,-5.57653333333,-2.306,5.53466666668,-3.01893333333,-8.8888
240.04,-4.01946666666,-9.01966666666,-4.11766666667,-6.90193333334,-14.9411333333,6.00013333333,0.941066666673,-4.74506666668,-7.1372,-5.13713333333,4.98040000001,-4.94113333333,-9.9217
240.42,-10.2132,-14.6512,-12.9457333333,-14.7868333333,-21.9768666667,-1.82173333333,-6.12400000001,-12.6744666667,-11.5504666667,-12.4419333333,1.7763568394e-16,-11.5116,-14.2635666667
240.79,-5.39763333333,-8.96793333331,-9.27233333333,-11.286,-17.462,0.879933333332,-1.62439999999,-9.6786,-6.26053333333,-10.9306666667,2.67339999999,-7.851,-9.52616666666
241.17,0.519133333334,-2.54086666667,-3.1422,-5.24596666667,-9.61766666665,6.5026,3.82520000001,-3.87973333334,-1.09286666667,-5.49179999999,5.73766666666,-3.14226666667,-4.07113333334
241.54,-0.228733333336,-1.82906666667,-2.2382,-3.27313333333,-10.4212,6.47426666666,5.46319999999,-2.62326666667,-0.6738,-4.69313333334,6.18539999999,-2.2864,-2.09393333334
241.92,-1.53186666667,-3.53833333333,-4.466,-5.02696666667,-12.1250666667,2.287,2.7832,-5.07006666666,-2.00646666667,-7.03353333334,1.87706666666,-5.437,-4.6278
242.29,3.57693333333,1.19853333333,0.243466666667,-0.355799999999,-5.9552,5.5618,6.44186666667,-0.299466666668,2.5094,-2.65926666667,6.66673333333,-0.131133333334,0.702533333334
242.67,6.27866666667,4.37386666666,2.57493333333,3.83606666667,-3.93293333333,7.53093333333,9.25913333334,2.08113333333,5.20293333333,0.582066666666,10.1234,3.9154,1.1904
243.05,6.15313333333,4.5952,3.13306666667,4.40393333333,-4.97813333333,6.85806666667,10.2176,2.2454,4.73453333333,0.3132,10.7223333333,5.0132,1.05306666667
243.42,6.50556666666,5.3604,3.3418,4.0968,-4.59693333333,6.02206666667,10.9074,1.89993333333,5.2416,-0.203733333327,11.4502,5.14,3.08723333333
243.80,7.96963333333,4.65313333333,3.11326666667,4.29769999999,-4.23026666666,5.58386666667,11.3705333333,1.33666666667,5.2624,-0.795333333332,10.7782666667,4.7546,3.72246666667
244.17,8.14163333334,5.18320000001,4.40093333333,4.38463333333,-3.83046666667,6.01453333333,10.5621333333,1.9398,5.00393333334,-0.586799999999,10.6926666667,5.19953333333,3.36576666667
244.55,8.82393333334,6.47193333334,6.5918,5.2285,-1.94753333333,6.68153333333,12.1647333333,4.64413333333,6.18726666666,0.973666666666,11.5656666667,6.89140000001,3.46063333333
244.92,6.4321,4.57706666667,4.94666666667,2.87146666667,-3.15566666667,4.90406666667,10.0214,2.71493333333,3.12726666667,-0.099466666668,9.35313333333,4.80453333333,2.08243333333
245.30,4.74943333334,3.30633333333,3.00826666667,1.1856,-5.46073333333,3.07593333333,8.37399999999,1.3008,0.7452,-1.66666666667,8.26553333333,3.41473333333,0.277733333334
245.67,6.99083333333,5.54133333333,5.41893333333,2.1407,-2.54426666667,5.1744,10.8500666667,3.20466666667,2.789,1.02746666667,10.3118666667,5.21093333333,2.4343
246.05,6.91566666667,5.27446666666,6.2818,1.87876666667,-2.309,5.9422,10.9339333333,2.80693333333,3.0446,0.950799999999,10.7752666667,5.252,2.70516666667
246.42,5.16206666667,3.82766666667,4.60393333333,0.882633333332,-3.95533333333,4.9336,9.82466666666,1.70106666667,1.4354,-0.606066666668,9.22913333333,3.4344,0.956866666666
246.79,3.73503333333,2.19226666667,3.6608,-1.15576666667,-5.4662,3.49213333333,8.22426666667,0.2678,-0.158666666667,-1.77573333333,7.20246666666,1.42866666667,-0.005066666666
247.17,3.64763333333,1.72906666667,2.73693333333,-1.8771,-5.67726666667,3.31946666667,7.31386666665,0.2774,-0.147933333334,-1.79373333333,6.44466666666,0.850600000001,-0.425366666666
247.54,4.40636666667,2.3922,3.33346666667,-0.734466666667,-4.62626666667,4.20393333333,7.80993333333,1.45993333333,0.0439999999994,-1.0994,6.73693333332,1.46873333333,0.132
247.92,5.3351,3.4002,4.0704,0.335133333333,-3.0652,5.2344,8.27473333333,2.37846666666,0.812466666665,0.025133333332,7.78066666667,3.11566666667,1.5829
248.29,5.73236666667,3.75306666667,4.52673333333,0.950566666667,-2.0328,5.81073333333,8.88893333333,2.8148,1.12753333334,0.864133333334,8.59253333332,3.70373333334,2.1854
248.67,7.046,4.53446666666,5.41086666667,1.88376666667,-1.34006666667,6.4644,9.38059999999,3.60726666667,2.05646666667,1.5422,9.59960000001,4.49213333333,3.27436666667
249.04,7.72789999999,5.16906666667,6.54686666667,3.26483333333,-0.196933333333,7.29166666667,10.244,4.93793333333,3.02946666667,2.49886666667,10.7147333333,5.89626666667,4.48866666667
249.42,8.21476666667,5.39586666667,7.3468,4.0492,0.7606,7.23026666667,10.7203333333,5.44053333333,3.75833333333,2.99773333333,11.2752,6.1924,5.63753333333
249.79,6.51386666666,3.77273333333,5.5206,2.7317,-0.678200000002,5.07153333333,8.61506666667,4.0114,2.04393333333,1.3276,9.29313333334,4.5846,4.13563333333
250.17,7.31133333333,5.12573333333,5.94166666667,3.68586666667,0.5236,5.38786666667,8.93246666667,5.1662,2.31633333333,2.58806666667,10.0100666667,5.43799999999,5.4681
250.54,9.80606666665,7.55773333333,8.39640000001,5.90666666667,3.0188,7.4214,10.7022,7.31666666667,4.72753333333,5.42986666667,12.1908,7.81980000001,7.35843333333
250.92,7.30453333333,5.50586666667,5.95406666667,4.9023,1.5174,6.12653333333,8.77006666666,6.03453333333,2.72413333333,2.99993333333,10.8736666667,6.49420000001,5.62066666667
251.29,6.10293333334,4.78786666667,5.18793333333,4.31506666667,1.18786666667,5.6606,7.69686666665,4.76373333333,1.46673333333,2.50913333334,10.8606,5.84240000001,5.35156666667
251.66,4.62396666667,3.03273333333,4.2732,3.4335,-0.087733333342,3.52126666667,6.87973333333,3.17046666667,0.188000000001,1.416,9.49873333334,5.06266666666,3.72196666667
252.04,3.64996666667,2.09293333333,2.86826666667,2.99093333333,-1.82166666666,2.39006666667,6.2662,2.04133333333,-0.800933333333,0.930133333335,8.33333333334,3.66933333333,2.655
252.41,4.61843333333,3.11793333333,3.6008,4.0248,-1.33059999999,3.1832,7.74953333333,2.66146666667,0.9392,2.04813333333,8.55826666666,4.29213333333,3.41806666667
252.79,4.63606666667,3.20573333333,3.06513333333,4.40613333333,-0.38326666666,3.69086666667,8.5186,2.3754,0.932333333333,2.5926,8.64626666665,4.67426666667,3.7932
253.16,4.3493,3.0476,2.00633333333,4.10156666667,-0.571533333328,4.11426666667,8.41906666667,1.7524,0.952333333334,2.32386666667,8.12700000001,3.94906666667,3.0223
253.54,4.51656666667,2.59533333333,1.69213333333,3.72146666667,-1.37400000001,5.02546666667,7.7354,2.29013333334,0.8652,2.27733333333,7.76086666666,4.00773333333,2.70993333333
253.91,4.7776,3.00453333333,1.85693333333,4.50026666667,-1.26373333333,6.25413333333,7.74986666667,2.54026666667,1.23793333333,2.81099999999,8.67826666667,4.3198,2.59186666667
254.28,3.14886666667,1.53,0.245999999999,2.65716666667,-3.26513333333,5.2322,6.16133333334,0.915399999998,-6.666666666e-05,1.2158,7.13093333335,2.9508,0.772
254.66,-1.03123333333,-1.9068,-4.01126666667,-0.331966666666,-6.35586666666,1.15826666667,3.2486,-2.95206666667,-3.743,-2.74013333333,3.67233333333,-0.466266666667,-2.70483333333
255.03,3.98616666667,2.76386666667,-0.0277333333326,2.7778,-1.97206666667,4.4722,7.16659999999,1.31946666667,0.0416666666686,1.7916,6.83333333333,3.15273333333,1.71523333333
255.41,4.73006666667,3.58546666667,0.863999999998,3.36216666667,-1.45426666667,4.20446666667,8.49533333334,1.68466666667,0.9792,1.78553333333,6.60906666667,3.44133333333,2.0448
255.78,6.17666666667,5.182,2.67273333334,4.95913333333,-0.504933333332,7.36460000001,9.22060000001,3.62293333333,2.86566666667,3.53386666666,8.55233333332,4.79573333333,2.9178
256.15,5.84426666667,5.89519999999,3.72633333333,4.91266666666,-0.261866666667,6.73926666666,9.43239999999,4.07573333333,3.31886666667,3.53719999999,8.22413333333,4.96366666667,2.8676
256.53,5.27956666667,5.39286666666,3.15653333333,3.82863333333,-1.16073333333,5.56253333333,8.35106666666,4.18966666666,2.53366666667,2.70346666667,7.53006666666,4.45859999999,1.9744
256.90,4.76856666667,5.6614,3.06873333333,3.33326666667,-1.37566666667,5.71433333333,7.75140000001,3.8094,2.51333333333,2.05033333333,7.09006666668,4.07413333333,2.49323333333
257.28,4.3289,5.17959999999,2.7726,2.23056666667,-2.7096,4.22186666667,6.66660000001,2.58326666667,0.7436,1.42406666667,6.32633333334,3.31433333333,1.5123
257.65,4.79626666667,6.3318,3.19373333333,2.38976666667,-2.06593333333,4.64546666667,7.30319999999,2.24466666667,1.34006666667,1.9096,6.48786666667,3.9196,1.76983333333
258.02,5.58793333333,6.17093333333,3.6248,2.5948,-1.57426666667,4.2178,7.79393333333,2.09906666667,1.64253333333,1.59386666667,6.71533333332,4.3634,2.2936
258.40,7.32193333333,6.93519999999,5.3724,4.61536666667,0.244333333334,5.77126666667,9.81700000001,3.82586666667,3.1502,3.06053333333,8.39246666667,5.8038,3.75676666667
258.77,9.98613333333,9.13760000001,8.1942,6.42026666667,2.3654,8.26459999999,11.6366666667,6.09626666667,5.78673333333,5.2306,10.6653333333,7.53253333333,5.9062
259.15,10.5342666666,9.14080000001,8.88480000001,7.0227,2.83666666667,9.09099999999,12.0838,6.448,6.71666666667,5.71066666666,11.4714,8.22866666667,6.65106666667
259.52,10.8579,9.31093333333,9.37286666668,7.49366666667,3.48806666667,9.73846666666,12.3094,7.1674,7.0718,6.10413333333,12.3207333333,8.65826666667,6.89736666667
259.89,10.665,9.18386666667,8.97186666667,7.14363333333,3.42866666667,9.24746666666,12.194,6.52886666667,6.82566666666,5.75506666667,12.0721333333,8.19286666666,7.2097
260.27,11.2133333333,9.61946666666,9.44066666667,7.73683333333,3.9488,9.82386666666,12.5925333333,7.1622,7.4584,6.23753333333,12.7458666667,8.63866666666,7.77273333333
260.64,11.2952,9.28713333333,9.37246666667,7.73856666667,3.97593333333,9.68359999999,12.4547333333,6.83226666667,7.1838,6.10446666667,12.7259333333,8.48893333333,7.59523333333
261.01,11.4357666667,9.38820000001,9.53313333333,7.87003333333,4.09486666667,9.70786666665,12.7640666667,7.18106666667,7.301,6.16733333333,13.1484666667,8.25966666668,7.46826666667
261.39,11.6405,9.44806666668,9.48813333334,8.25216666667,4.4144,9.93766666667,12.8140666667,7.51053333333,7.78533333333,6.15733333333,13.3831333333,8.35960000001,7.77016666667
261.76,11.911,9.65400000001,10.1118666667,8.52926666667,4.95666666666,9.84733333335,13.0331333333,7.77606666666,8.11206666667,6.3816,13.8168,8.5648,8.03553333333
262.13,11.9211,9.68386666667,10.2465333333,8.4995,5.1448,9.85513333333,13.0546666667,7.9314,8.29586666667,6.31286666667,14.046,8.54226666665,8.0921
262.51,11.7649666666,9.80953333333,10.185,8.3651,5.25713333333,10.1213333333,12.7960666667,8.0012,8.42293333333,6.26226666667,14.4252,8.68286666667,8.3739
262.88,11.2689333333,9.14766666666,9.77279999999,8.20059999999,4.98733333333,9.438,12.5884,7.5884,7.85973333333,5.7702,14.135,8.28286666666,8.3271
263.25,10.3454333333,8.60100000001,9.18839999999,7.64083333333,4.6218,8.55953333334,11.9654,6.89453333333,6.91533333334,4.822,13.5959333334,7.37126666665,7.33336666667
263.63,9.67986666668,7.8548,8.45673333333,7.48453333333,4.0972,7.46133333333,11.4507333333,5.84866666667,6.35786666667,4.0356,12.8780666667,6.62799999999,6.75153333333
264.00,11.3742666667,9.34966666668,10.135,8.86686666667,5.56233333333,8.3108,13.0880666667,7.73006666667,7.96726666666,5.42326666667,14.0859333333,7.98366666667,8.1961
264.37,11.9247333333,9.91539999999,10.44,8.94236666667,6.31133333333,9.31466666667,13.5872,8.2488,8.2996,5.98980000001,14.7208,8.35866666667,8.0076
264.75,12.5869333333,11.1705333334,11.8574,10.5809666667,7.60806666667,10.6616666667,14.8940666667,9.60979999998,9.56740000001,7.46393333333,16.0898666667,9.60146666668,9.08843333333
265.12,12.2093666667,10.6870666667,11.8574666667,10.7251666667,7.93046666666,10.5428666667,14.2832,8.97373333333,9.52499999999,7.53173333333,15.6742666667,9.77086666665,8.96533333333
265.49,12.4926666667,11.1419333333,12.7896,10.8908333333,8.2392,11.0749333333,15.4412666666,9.24286666666,10.0126,7.80426666667,16.0100666667,10.3722666667,9.8034
265.87,12.6136333333,11.1829333333,13.0768666667,11.3109,8.23820000001,11.4971333333,15.9885333333,10.0415333333,10.1654,7.98179999999,16.1870666667,10.9842666667,10.0248333333
266.24,13.3254333333,11.8160666667,13.7263333333,12.2444,8.8758,12.3348666667,16.3758,10.6604,10.7388666667,9.10366666666,16.5566,11.588,11.0220666667
266.61,13.4101,11.7701333333,13.6856666666,12.0344666667,8.6588,11.9616,15.7395333333,10.5133333333,10.6207333333,8.996,16.2298,11.5018666667,10.8813333333
266.98,13.0492666667,11.6665333333,13.4808666667,11.6739666667,8.73886666667,12.2418,14.9484,10.3172,10.9145333333,8.84213333334,15.7523333334,11.3495333333,10.7817666667
267.36,13.5847333333,12.1928,13.7796666667,11.9553333333,8.89826666667,12.469,15.2958,10.5064666667,11.2575333333,9.33053333334,16.0962666667,11.4983333333,11.2752333333
267.73,14.6290333333,13.5548666667,14.6490666667,12.3397333333,9.78173333332,13.6757333333,16.1262,11.7959333333,12.2658666667,10.6075333333,16.9050666667,12.3128,11.9974333333
268.10,13.8504666667,12.4638666667,13.6364,11.7161666667,9.03813333333,13.0565333334,15.0197333333,10.8234,11.8839333334,10.0922,16.3768,11.6008,10.9946
268.48,12.3542333333,11.3883333333,12.2397333333,10.3340333333,7.518,11.395,13.6804,9.20093333333,10.6811333333,8.54619999999,14.9247333333,10.334,10.1179666667
268.85,11.4557666667,10.448,11.1265333333,8.73869999999,6.26493333334,9.99993333333,12.3979333333,7.76686666666,9.69693333332,7.37813333334,13.6034666667,9.10419999999,9.05146666667
269.22,10.8094666667,9.87166666666,10.2601333333,7.93676666667,5.39653333333,9.35853333332,11.7013333333,7.12746666667,8.87779999999,6.42326666667,12.6818666667,8.62126666667,8.03886666667
269.59,10.4756666667,9.61166666666,10.1876666667,7.8253,5.43686666667,9.25546666666,11.2491333333,7.29446666666,8.7248,6.40133333334,12.6018666667,8.49186666668,7.57263333333
269.97,10.7040666667,9.63533333333,10.0729333333,7.9798,5.81033333333,9.45126666665,11.3732666667,7.19319999999,8.86780000001,6.76180000001,12.9527333333,8.69659999999,7.5357
270.34,10.0031,9.19039999999,9.72806666666,7.48886666667,5.19293333333,9.23473333333,11.4231333333,6.88173333333,8.12766666666,6.1796,12.2833333333,8.34286666667,6.86893333333
270.71,9.80466666667,8.74840000001,9.19413333334,7.79606666667,4.945,8.93773333332,11.6482666667,6.71553333334,7.8326,5.8608,11.6789333333,7.76553333334,6.4593
271.09,9.44543333334,8.31226666667,8.74020000001,7.45023333333,4.30386666667,8.22793333334,11.7239333333,6.3292,6.91373333333,5.31053333334,11.3922666667,7.4744,5.60596666667
271.46,8.24023333333,7.08,7.55833333333,6.15286666667,3.35406666667,6.87926666667,10.5816666667,5.2732,5.9286,4.41093333333,10.3099333333,6.1824,4.79483333333
271.83,8.15570000001,6.97553333333,7.6456,6.3317,3.17013333333,6.62013333333,10.5418666667,5.17486666667,5.99073333333,4.3824,10.4078666666,6.24126666666,5.01166666667
272.20,8.04053333333,7.42673333333,8.001,6.40476666667,3.58106666667,6.9988,10.7487333333,5.22526666667,5.625,4.31313333333,10.6138,6.8074,5.04223333333
272.58,8.56206666666,7.73473333333,8.9072,6.9541,4.24,7.39506666667,11.4708,5.89426666667,5.92726666667,4.88646666667,11.3723333333,7.44459999999,5.2944
272.95,9.40076666667,8.66606666667,9.87526666668,7.9421,5.23466666667,8.58120000001,12.2353333333,7.1334,6.85226666667,5.80206666667,12.4954666667,8.52826666667,6.4837
273.32,10.1470333333,9.58533333334,10.6772,8.6693,5.77426666667,8.96593333333,13.0499333333,7.78493333334,7.72186666667,6.88193333333,13.3805333333,9.391,7.44623333333
273.69,10.645,9.9076,10.7693333333,9.19376666666,6.02173333333,9.45293333333,13.4708,7.95659999999,8.0148,7.14786666667,13.6664,9.52153333333,7.81926666667
274.06,10.4471666667,9.97066666667,10.2973333333,9.07363333334,5.66526666667,9.44026666667,13.3922666667,7.759,7.92493333333,6.69886666666,13.5046666667,9.27966666666,7.885
274.44,11.1525,10.4884,10.5965333333,9.43306666667,6.22386666667,9.83533333334,13.3874666667,8.30233333333,8.77739999999,7.19026666666,14.2131333333,9.78133333333,8.64506666667
274.81,10.7963,10.3436,10.4498,8.8461,5.85073333333,9.56680000001,12.9756666667,7.8514,8.47719999999,6.8846,14.2329333333,9.71219999999,8.4745
275.18,11.4602333333,10.7778666667,11.4911333333,9.29790000001,6.54866666667,10.4353333333,13.5634666667,8.6492,9.19406666666,7.88546666667,14.8835333333,10.3004666667,9.36546666667
275.55,12.2011,11.577,12.5015333334,10.3524,7.38886666667,11.2768,14.3616,9.67073333335,9.89019999999,8.60779999999,15.754,11.4384666667,9.98566666667
275.93,12.0749333333,11.6886666667,12.625,10.4419666667,7.7788,11.6652666667,14.5274,9.65166666667,9.86833333333,8.7796,15.6100666667,11.6243333333,10.5473666667
276.30,12.3358,11.8398666667,12.7119333333,10.8034333333,7.7778,11.7264666667,14.8686,9.98819999999,10.1194666667,9.313,15.6630666667,11.4336666667,11.0542666667
276.67,12.6685333333,12.1202,12.8126,11.1367666667,8.08813333333,12.1507333333,15.2697333333,10.2389333333,10.4656666667,9.7182,15.6188666667,11.8076,11.3512333333
277.04,12.6392666667,11.9453333333,12.3125333333,11.077,7.49466666667,11.7396,15.0450666667,10.0902666667,10.4077333333,9.0446,15.1696,11.5840666667,10.999
277.41,12.7022,11.903,12.4377333333,11.2343,7.74873333333,11.7040666667,14.6952,10.4478,10.3296666667,8.99879999999,15.3046,11.561,10.9235666667
277.79,11.8631333333,11.1786,11.7127333333,10.5187,6.9062,10.5524666667,13.7446666667,9.65626666667,9.4598,8.71086666667,14.469,10.8654666667,10.7274666667
278.16,11.9824666667,11.0807333334,12.2042,10.3763666667,6.98246666667,10.5344,13.7704666667,9.69653333334,9.48386666666,9.10746666667,14.0740666666,10.8318,10.6769666667
278.53,11.5607,10.8788,11.7696666667,9.89996666667,6.58173333333,10.206,13.6606,9.19380000001,9.16966666666,8.78193333333,13.9818666667,10.1454,9.5939
