wavelength,Back_TanInom,Belly_TanInom,Breast_TanInom,Crissum_TanInom,Crown_TanInom,DorTail_TanInom,Patch10_TanInom,Patch11_TanInom,Rump_TanInom,Throat_TanInom,WingTip_TanInom
762.26,19.4103333333,56.9828888889,34.164,47.3615555556,15.253,13.3848888889,15.0227777778,12.5657777778,23.3258888889,23.9966666667,15.6119444444
762.57,18.8628888889,56.6151111111,33.8256666667,47.1461111111,14.8386666667,13.0651111111,14.677,12.0956666667,23.0375555556,23.6651111111,15.2272777778
762.88,18.9271111111,56.8067777778,34.0497777778,47.3252222222,15.0027777778,13.1114444444,14.77,12.3295555556,23.1277777778,23.7498888889,15.2555
763.20,19.0071111111,56.7655555555,34.1282222222,47.1592222222,15.0607777778,13.2545555556,14.9507777778,12.2644444445,23.0634444445,23.6312222222,15.0201666667
763.51,18.641,56.4972222222,33.9074444444,46.958,14.9304444444,12.9105555555,14.7026666666,12.0353333333,22.8593333333,23.4685555555,14.6168333333
763.82,18.7997777778,56.4716666667,33.7965555556,46.8263333333,15.0348888889,12.8604444444,14.831,12.1932222222,23.0068888889,23.4528888889,14.7722777778
764.14,18.5127777778,56.1294444444,33.6098888889,46.4564444444,14.7686666667,12.6322222222,14.5232222222,11.9235555555,22.7892222222,23.0865555555,14.6666666667
764.45,18.6891111111,55.9844444445,33.6156666667,46.5906666667,15.0864444444,12.6963333333,14.7937777778,12.1564444444,22.933,23.3406666667,14.8426666667
764.76,19.2004444444,56.6177777778,34.2087777778,47.0391111111,15.6044444444,13.1496666667,15.3027777778,12.6434444444,23.4208888889,24.049,15.2885555556
765.07,19.1957777778,56.197,33.9157777778,46.4166666667,15.6122222222,13.1756666667,15.1552222222,12.6743333333,23.2691111111,23.7188888889,15.1238888889
765.39,19.0918888889,56.3767777778,33.8538888889,46.5264444444,15.6295555556,12.8962222222,15.0821111111,12.634,23.2477777778,23.6755555555,14.9625555556
765.70,18.7674444444,55.7895555555,33.1073333333,45.9902222222,15.3287777778,12.5476666667,14.8404444445,12.4994444445,22.9324444444,23.2673333333,14.568
766.01,18.7616666667,55.5047777778,32.8157777778,45.7463333333,15.3775555556,12.4173333333,14.7794444444,12.2687777778,22.676,23.3206666667,14.6711111111
766.32,18.2822222222,55.0042222222,32.1903333333,45.2377777778,14.858,11.8105555555,14.4366666666,11.6534444444,22.0967777778,22.7151111111,14.4411666667
766.64,17.9103333333,55.022,31.8754444445,45.3163333333,14.4941111111,11.2777777778,13.9794444444,11.2351111111,21.8506666667,22.3843333333,14.1606111111
766.95,18.3247777778,55.0292222222,32.097,45.4225555555,14.7006666666,11.851,14.234,11.5232222222,22.2222222222,22.5946666667,14.6561111111
767.26,18.1436666666,54.9751111111,32.3955555556,45.4602222222,14.5626666667,11.759,14.0444444444,11.3961111111,22.1496666667,22.554,14.4927777778
767.57,18.1554444444,55.1155555556,32.5658888889,45.6516666667,14.8451111111,12.0766666667,14.2282222222,11.6528888889,22.3295555556,22.9306666667,14.7886666667
767.88,18.041,54.7146666667,32.1995555555,45.3846666667,14.2857777778,11.985,13.8487777778,11.3876666667,21.8848888889,22.8362222222,14.6091666667
768.20,17.3236666667,53.7521111111,31.2966666667,44.8427777778,13.5403333334,11.2703333333,13.1477777778,10.5478888889,21.1355555555,21.6931111111,14.0894444444
768.51,17.256,53.7906666667,31.3162222222,44.9252222222,13.2923333333,11.1051111111,13.2631111111,10.3431111111,21.0553333333,21.7064444444,14.2421111111
768.82,17.6576666667,53.8617777778,31.3633333333,44.8827777778,13.4294444444,11.3214444444,13.3933333333,10.4144444444,20.8047777778,21.754,14.3844444444
769.13,18.0067777778,54.5403333334,32.0272222222,45.503,13.7418888889,12.1388888889,13.7418888889,10.6035555556,20.9843333333,21.9806666667,14.494
769.44,18.1484444444,54.8194444444,32.483,45.6311111111,13.732,12.3993333333,13.8523333333,10.8383333333,20.985,22.0126666667,14.4932777778
769.76,18.3004444444,55.0637777778,32.7637777778,45.9391111111,14.2043333333,12.8647777778,14.0813333333,11.0916666667,21.4133333333,22.5521111111,14.392
770.07,18.5901111111,55.1,32.8125555556,46.0782222222,14.7171111111,13.5912222222,14.7105555555,11.6838888889,21.7407777778,22.86,14.9678333333
770.38,18.6484444444,55.1657777778,32.719,46.1686666666,14.8236666667,13.5487777778,14.9623333333,11.9038888889,21.6408888889,22.9423333333,15.0481666667
770.69,18.8545555555,55.542,32.745,46.4325555555,15.1146666667,13.7893333333,15.0673333333,11.8753333333,21.6203333333,22.9796666666,15.1959444444
771.00,19.8171111111,56.8062222222,33.6425555556,47.626,16.0584444445,14.6567777778,16.0035555556,12.7808888889,22.5453333333,23.8918888889,15.9727222222
771.32,19.8363333334,57.3887777778,33.9911111111,48.0128888889,16.2677777778,14.8196666667,16.1,12.8323333333,22.9358888889,24.0974444445,16.3552222222
771.63,19.9544444444,57.8304444444,34.1296666667,48.205,16.2934444444,14.9996666667,16.1372222222,13.2294444444,23.4805555556,24.6181111111,16.7876666667
771.94,20.4264444445,58.1454444445,34.564,48.5226666666,16.8421111111,15.6328888889,16.6201111111,14.1803333333,24.1252222222,25.2845555556,17.4821111111
772.25,20.0894444444,57.5658888889,34.126,47.9895555556,16.6522222222,15.4417777778,16.5946666667,14.0798888889,24.1676666667,25.2992222222,17.4449444444
772.56,19.1553333333,57.0561111111,33.6406666667,47.2186666667,16.1688888889,14.273,15.7956666667,13.351,23.6861111111,24.4036666667,17.2046111111
772.87,19.0464444444,57.0657777778,33.533,47.1907777778,15.9893333333,14.0574444444,15.7228888889,13.4724444444,24.1097777778,24.3394444444,17.3587777778
773.18,19.1945555556,56.9028888889,33.6663333333,46.8132222222,15.7524444444,14.1611111111,15.7228888889,13.6871111111,24.0726666667,24.095,17.7919444444
773.50,19.2563333333,57.0086666666,33.9294444444,46.6948888889,15.8806666667,14.2186666667,15.4706666667,13.6003333333,24.1595555556,24.2267777778,18.0118333333
773.81,19.6085555556,57.4136666667,34.1341111111,47.0805555555,16.3078888889,14.3742222222,15.2201111111,13.8907777778,24.2766666667,24.3596666667,18.0793888889
774.12,20.0074444444,56.8575555556,33.8272222222,46.7041111111,16.0345555556,14.2161111111,15.2637777778,13.9693333334,24.1302222222,24.1974444445,17.5831666667
774.43,19.6917777778,55.7973333333,33.0915555555,45.5774444444,15.3712222222,13.498,14.4875555556,13.1657777778,23.4081111111,23.3931111111,16.7496666667
774.74,19.3042222222,54.9717777778,32.7194444444,44.8232222222,14.9308888889,13.0515555556,14.3701111111,13.0287777778,23.2756666667,22.6392222222,16.045
775.05,19.0291111111,54.4734444444,32.5254444445,44.1701111111,14.8453333333,12.6202222222,14.2585555556,12.3152222222,22.5805555556,22.3441111111,15.3635555556
775.36,18.4333333333,54.009,31.9337777778,44.3285555556,14.3741111111,12.0081111111,13.8636666667,11.3121111111,22.0831111111,21.7892222222,14.3199444444
775.67,18.234,53.7866666666,32.3635555556,44.3591111111,14.2922222222,11.8637777778,13.8734444445,11.3672222222,21.7413333333,21.4618888889,14.1216666667
775.98,18.8236666667,54.1742222222,32.829,45.0651111111,14.9673333333,12.5387777778,14.5095555555,12.1276666667,22.1135555556,22.3464444444,14.2302777778
776.30,19.4133333333,54.3263333333,33.0221111111,45.6815555555,15.6163333333,13.0642222222,14.986,12.854,22.518,22.6111111111,14.3985555556
776.61,19.4663333333,54.4786666667,33.1353333333,46.06,15.8943333333,12.7347777778,14.7777777778,12.8773333333,22.6656666667,22.7291111111,14.4174444444
776.92,19.1962222222,53.9114444445,32.8567777778,45.8342222222,15.8285555555,12.6677777778,14.5024444444,12.6837777778,22.1586666667,22.4842222222,14.0853333333
777.23,18.0936666667,53.3191111111,32.2912222222,44.9894444445,14.6465555556,11.8887777778,14.0773333333,11.7524444445,21.6611111111,21.9418888889,13.0231666667
777.54,16.9843333333,52.8836666666,31.7775555556,44.5585555556,14.0925555555,11.4452222222,13.4654444445,11.1028888889,21.4891111111,21.5134444445,12.6589444444
777.85,17.2757777778,53.5636666667,32.3786666667,45.3662222222,14.5925555556,11.8271111111,13.8683333334,11.5555555556,21.9423333333,22.214,12.7407777778
778.16,17.9126666667,54.1082222222,32.4533333333,45.6122222222,15.2151111111,12.6572222222,14.0555555555,12.0156666667,22.2306666667,22.6828888889,12.9987777778
778.47,18.4185555555,54.8398888889,33.1002222222,46.7166666667,15.7553333333,13.9906666666,14.3072222222,12.8257777778,22.7547777778,23.6205555555,13.6825555556
778.78,18.9946666667,55.8582222222,34.1233333333,47.3945555555,16.1792222222,14.9016666667,14.7252222222,13.3297777778,23.3483333333,24.13,14.5573333333
779.09,19.3612222222,56.3071111111,34.1105555556,47.8691111111,16.4658888889,15.3301111111,14.98,13.0327777778,23.9133333333,24.3574444444,15.2104444444
779.40,17.7935555556,55.0246666667,32.7593333333,46.8545555556,14.5305555556,14.0868888889,13.6692222222,11.2588888889,22.7791111111,22.692,14.3521111111
779.71,17.3947777778,54.9998888889,32.3006666667,46.2095555556,13.8646666667,13.7322222222,12.9026666666,10.3698888889,22.2222222222,22.6193333333,13.7763333333
780.02,17.3961111111,54.7644444444,31.83,46.0178888889,13.8273333333,13.88,13.0012222222,9.95077777779,22.143,22.4155555556,13.3089444444
780.33,17.9431111111,55.5377777778,32.0788888889,46.8907777778,14.1977777778,14.2693333333,13.5485555556,10.3192222222,23.0138888889,23.0583333333,13.5708333333
780.64,18.6645555555,56.1186666667,32.8596666666,47.7608888889,15.0352222222,15.0802222222,13.9625555556,10.7536666667,23.5451111111,23.4557777778,14.7985555556
780.95,19.1084444444,56.7992222222,33.3333333333,48.139,15.5955555556,15.4684444445,14.252,10.966,23.8106666667,23.8925555556,15.2276111111
781.26,19.0792222222,57.0167777778,33.2413333333,48.0562222222,15.3294444445,15.3477777778,14.6494444445,11.1017777778,23.8491111111,23.7386666667,15.8625555556
781.57,18.5373333333,56.9116666667,33.2213333333,48.1013333333,15.0017777778,14.8895555556,14.7866666666,10.7276666667,23.438,23.8494444444,16.0682777778
781.88,18.6281111111,56.9725555556,33.052,47.3723333333,14.9023333333,14.6864444445,15.2025555556,10.4636666667,23.4046666667,23.1795555555,16.1177222222
782.19,17.6945555555,56.1996666666,31.9028888889,46.3484444444,14.0664444444,13.7444444445,14.8242222222,9.84177777779,22.6674444445,22.4495555555,15.6389444444
782.50,17.5697777778,55.773,31.8863333334,45.6833333333,14.1938888889,13.7587777778,14.8368888889,10.3452222222,22.4206666667,22.3262222222,15.1535555556
782.81,19.4375555556,57.651,33.5882222222,47.3144444445,16.4448888889,15.5762222222,16.577,12.6214444444,24.0914444445,23.9497777778,16.6477222222
783.12,19.6435555556,57.556,33.5323333333,47.7625555555,16.5055555556,15.8417777778,16.809,13.0262222222,24.071,23.6536666667,16.7947777778
783.43,20.0426666667,57.8027777778,34.0986666667,48.329,16.5648888889,16.1195555555,16.9815555555,13.4746666667,24.421,24.0046666667,17.2623888889
783.74,19.8815555556,57.9457777778,34.4,48.2468888889,16.0888888889,15.6246666666,16.7801111111,13.5308888889,24.2074444444,23.9406666667,17.1999444444
784.05,20.4608888889,57.4553333333,34.5403333333,47.947,16.3252222222,15.6724444444,17.1465555556,13.9804444445,24.3792222222,24.4878888889,16.9682777778
784.36,21.5542222222,57.7464444445,35.1605555556,48.6688888889,16.9956666667,16.4552222222,17.9584444444,15.0406666667,24.5113333333,25.1696666667,17.7669444444
784.67,21.4007777778,57.3944444444,35.1427777778,48.5622222222,16.833,16.3927777778,17.6154444445,14.779,24.6773333333,25.3816666667,17.4441111111
784.98,21.7302222222,57.4254444445,35.2527777778,48.4204444445,16.9275555556,15.9827777778,17.331,14.8116666667,24.4758888889,24.9582222222,17.2475555556
785.29,21.3243333333,56.7792222222,35.0504444444,48.2928888889,16.6666666667,15.4823333334,16.854,14.6635555555,24.2747777778,24.4325555556,16.652
785.60,22.2712222222,56.8781111111,35.5673333333,48.3833333333,17.1762222222,15.9121111111,17.1271111111,15.1577777778,24.8578888889,24.9655555555,16.6422777778
785.91,22.0034444444,57.1357777778,35.2414444444,48.2907777778,16.2493333333,15.2552222222,16.3784444445,14.0926666667,24.3988888889,24.8361111111,16.0803333333
786.22,21.518,56.0347777778,34.6146666667,47.0265555555,15.5614444445,14.2508888889,15.6396666667,13.3901111111,23.5718888889,24.6282222222,15.312
786.53,20.7176666667,55.324,34.5388888889,46.3927777778,15.3838888889,13.9952222222,15.5477777778,12.8664444445,23.3507777778,24.5174444445,14.9211666667
786.84,20.2327777778,55.8437777778,34.6021111111,46.2034444444,15.0231111111,13.9851111111,15.0998888889,12.4183333333,22.9526666667,24.5385555556,14.6913888889
787.14,19.905,54.6808888889,33.929,45.0678888889,14.5915555556,13.7444444444,14.6661111111,11.5764444445,22.4176666667,23.7856666667,14.2331111111
787.45,19.1122222222,54.2912222222,33.1211111111,44.6105555556,13.8244444444,13.0398888889,13.5105555556,10.6405555555,21.3085555556,22.4991111111,13.529
787.76,17.809,53.1792222222,31.8101111111,43.5635555556,12.469,11.9828888889,12.2854444445,9.30344444444,20.3045555556,21.47,12.4413888889
788.07,17.7342222222,53.1126666666,31.5687777778,43.1777777778,12.5767777778,12.2241111111,12.0973333333,9.12033333333,19.8968888889,20.8198888889,12.5451111111
788.38,17.303,52.7755555555,31.14,42.8107777778,12.3026666667,12.0228888889,11.6165555555,8.43044444444,19.7942222222,20.6878888889,12.3928888889
788.69,17.7558888889,53.6037777778,31.8082222222,43.5094444444,12.6543333334,12.364,11.8735555555,8.68744444444,20.2433333333,21.4235555555,13.1263333333
789.00,17.5925555555,53.486,31.8174444445,43.582,12.5362222222,12.2003333333,11.7283333333,8.524,19.9528888889,21.5777777778,13.2807777778
789.31,17.9722222222,53.5206666667,31.9647777778,44.1742222222,13.1731111111,12.8306666667,12.3266666667,9.36422222223,20.5744444444,22.0063333333,14.1366111111
789.62,18.3317777778,53.2448888889,32.0696666667,44.7424444444,13.196,13.0968888889,12.7358888889,9.57666666668,21.1391111111,22.0414444444,14.7530555556
789.92,19.3676666667,53.9113333333,32.8363333334,45.6278888889,14.0558888889,13.9566666667,13.6043333334,10.298,22.1316666667,22.3936666667,16.1021111111
790.23,19.4852222222,53.3733333333,32.5423333333,45.5355555555,14.3934444444,13.8025555555,13.848,10.2926666667,22.2858888889,22.104,16.1937777778
790.54,19.9461111111,54.3384444444,33.1474444444,46.6741111111,15.5703333333,14.3998888889,14.5298888889,11.2133333333,23.5601111111,22.9562222222,17.1403888889
790.85,19.664,54.0896666666,33.1932222222,46.6665555556,15.8451111111,14.267,15.0702222222,11.7086666667,24.3231111111,23.3425555555,17.3481666667
791.16,21.2551111111,55.2487777778,34.5421111111,47.3548888889,17.5917777778,15.8994444445,17.006,13.6588888889,26.118,24.5187777778,18.9728333333
791.47,21.5213333333,55.0533333333,34.8015555555,47.7028888889,17.8744444444,15.7242222222,17.3154444444,14.0666666667,26.1247777778,25.0355555556,19.3235
791.78,22.5862222222,56.0058888889,35.8045555556,48.6492222222,18.7451111111,17.1361111111,18.2566666666,15.0478888889,27.3852222222,25.8716666667,19.9425
792.08,22.8802222222,56.0418888889,35.794,48.5741111111,18.9794444444,17.6442222222,18.9508888889,15.8035555556,27.7824444444,25.8847777778,19.9333333333
792.39,23.1007777778,56.2697777778,35.8527777778,48.7787777778,19.2778888889,17.5016666667,19.2393333333,16.1404444444,28.1107777778,25.7166666667,19.8572777778
792.70,23.1246666667,56.7102222222,35.9436666667,48.8015555556,19.5342222222,17.5934444445,19.4858888889,16.3415555556,28.4133333334,25.7157777778,19.3836666667
793.01,22.7437777778,56.8053333333,35.7053333333,48.5976666666,19.752,17.9903333333,19.6535555556,16.1794444445,28.4617777778,25.6471111111,18.9249444444
793.32,22.3434444444,56.8092222222,35.3451111111,48.0031111111,19.2697777778,17.2176666667,18.9262222222,15.8224444445,28.0457777778,25.6801111111,18.001
793.62,22.8094444445,56.4914444444,35.663,48.1978888889,19.9721111111,17.732,19.6833333333,16.4775555556,28.4745555555,26.4934444444,18.1452777778
793.93,21.8888888889,56.1213333333,35.101,47.4645555556,18.5353333333,16.7373333333,18.899,15.3636666667,27.2828888889,25.5555555556,16.6617222222
794.24,22.4083333333,57.6744444444,35.6693333333,48.4445555556,18.6562222222,17.3125555555,19.1212222222,15.287,27.2248888889,25.9123333333,16.868
794.55,21.1382222222,57.418,35.1115555555,48.6007777778,17.8661111111,15.9932222222,18.1712222222,14.0362222222,26.1153333333,25.3577777778,16.0301111111
794.86,20.272,57.1263333333,34.1978888889,47.9971111111,17.2464444445,15.7283333333,17.3202222222,13.1666666667,25.6377777778,24.4466666667,15.1696666667
795.16,19.4052222222,56.0041111111,33.5106666666,47.4906666667,16.6615555555,14.8775555556,16.8178888889,12.5297777778,24.5174444444,23.6724444445,14.533
795.47,18.1402222222,54.5454444444,32.2713333333,46.4544444444,15.641,13.3603333333,15.4846666667,11.2673333333,23.3156666667,22.5763333333,13.2197777778
795.78,18.6286666666,55.0083333333,33.3022222222,46.9018888889,16.1812222222,14.3536666667,15.8818888889,11.9474444445,24.1737777778,23.4922222222,14.0591666667
796.09,18.829,54.8935555555,33.861,47.0205555555,16.3356666667,14.4113333333,15.663,11.7111111111,23.8257777778,23.6707777778,14.6337222222
796.40,19.5856666667,56.0682222222,34.2332222222,47.6354444445,16.7504444444,14.5741111111,15.6204444444,11.6027777778,24.0217777778,23.9274444444,15.4058888889
796.70,20.0325555556,55.8407777778,34.3415555556,47.7543333333,17.5883333334,15.3886666666,16.9567777778,12.3738888889,24.5035555556,24.3202222222,16.2847777778
797.01,19.8494444445,56.4015555555,34.5816666667,47.8694444444,17.1464444444,15.1243333334,16.5273333333,12.1737777778,24.2441111111,24.0587777778,16.3053888889
797.32,20.4473333333,56.1405555555,34.7696666667,47.9122222222,17.8311111111,15.3894444445,16.8666666667,12.773,24.4793333333,24.2844444444,17.1590555556
797.63,20.4395555556,55.4947777778,34.5993333333,47.4831111111,18.1301111111,15.6892222222,16.8438888889,13.1773333333,24.7341111111,24.5516666667,17.2033888889
797.93,20.587,55.1898888889,34.5824444444,47.3391111111,17.8651111111,15.8033333333,16.6057777778,13.1523333333,24.9542222222,24.68,17.4791666667
798.24,21.2326666666,55.4944444444,35.3434444444,47.893,17.9266666667,16.1206666667,17.2635555555,13.8353333333,25.8033333333,25.7828888889,18.2788888889
798.55,20.8152222222,56.2018888889,35.3553333333,48.228,17.5317777778,15.8433333333,16.9793333333,13.7481111111,25.9225555555,25.8183333333,18.2874444444
798.85,21.7815555556,57.1293333333,36.334,49.4072222222,18.3086666667,17.2491111111,17.868,14.5735555555,26.6814444444,26.4398888889,19.4470555556
799.16,21.3862222222,56.5397777778,35.5238888889,49.0475555556,17.9365555556,16.8147777778,17.2382222222,13.8624444444,25.9576666667,25.8518888889,18.6718333333
799.47,21.7593333334,57.0197777778,35.7558888889,49.8275555555,18.2815555555,17.2803333334,18.1202222222,14.8686666667,26.7548888889,26.1842222222,18.8093333333
799.78,20.606,55.7788888889,35.4705555556,48.9952222222,17.863,17.2035555556,17.7777777778,15.226,26.135,25.901,18.235
800.08,20.3592222222,57.0745555555,35.8726666667,49.1238888889,16.9993333333,16.7441111111,16.7221111111,14.8147777778,26.0701111111,25.6377777778,17.9917222222
800.39,19.5596666667,56.2297777778,34.9062222222,47.9272222222,16.0882222222,15.7063333333,15.942,14.1444444444,25.0196666667,24.75,17.1887222222
800.70,20.3966666667,57.0992222222,35.3954444444,48.569,17.0611111111,16.8692222222,16.7568888889,15.2131111111,25.8395555555,25.8168888889,17.974
801.00,21.0322222222,57.2492222222,35.9081111111,48.85,17.2102222222,16.9126666667,16.9584444444,15.5967777778,25.9867777778,26.1357777778,18.6006111111
801.31,21.0187777778,57.6704444445,36.0088888889,49.1997777778,17.2097777778,16.8593333334,16.7661111111,15.5976666667,25.6337777778,25.9142222222,18.2437777778
801.62,20.4364444444,56.676,34.874,48.3426666667,17.0868888889,16.2232222222,16.1414444445,14.8575555555,24.6381111111,24.8366666667,17.2505
801.92,21.0106666667,55.4516666666,34.4641111111,47.525,17.3071111111,16.4646666667,16.58,14.9877777778,24.426,24.9912222222,17.3013333333
802.23,21.191,55.0806666667,34.0633333333,47.283,17.2981111111,15.6178888889,16.4408888889,14.9925555555,24.9565555556,25.0376666666,17.1591666667
802.54,21.5767777778,55.931,34.7531111111,48.3634444444,17.9044444444,16.4613333333,17.3881111111,16.0976666667,25.5662222222,25.8478888889,17.8339444444
802.84,21.3012222222,55.3924444445,34.1377777778,47.7672222222,17.162,16.2644444444,16.6725555555,15.5298888889,24.9388888889,25.4283333333,17.4771111111
803.15,21.8858888889,56.0363333333,34.0538888889,48.3964444444,16.7327777778,15.4354444444,16.2043333333,15.2554444444,24.8047777778,25.2012222222,17.3094444444
803.46,21.822,54.496,33.3097777778,47.7636666667,16.9257777778,15.1953333334,15.9486666667,15.2188888889,23.717,25.2235555556,16.9668888889
803.76,22.2104444445,54.8921111111,33.2978888889,48.0454444444,17.1286666666,16.0982222222,16.3114444444,15.2096666667,24.2597777778,25.2074444444,17.3004444444
804.07,21.8831111111,55.3616666667,33.7088888889,48.2612222222,16.6,15.7638888889,16.1031111111,14.419,24.2701111111,24.694,17.1575
804.38,21.0883333333,54.2905555556,33.0587777778,47.3205555555,16.8037777778,15.0136666666,16.1357777778,13.6413333333,23.7617777778,24.0483333333,16.6906111111
804.68,21.305,54.0622222222,33.2156666667,46.6783333333,17.3663333333,15.191,16.5785555555,14.1916666667,24.1152222222,24.2682222222,16.5962222222
804.99,22.2943333333,56.072,34.5824444444,47.7477777778,17.9098888889,15.8198888889,17.7057777778,14.9668888889,25.105,24.8527777778,17.1050555556
805.30,22.5987777778,56.855,35.4706666667,48.1115555556,17.7414444445,16.2962222222,18.0935555555,15.179,25.671,25.2457777778,16.9521666667
805.60,22.247,56.878,35.3232222222,47.5588888889,17.2907777778,16.3393333333,17.5997777778,14.8065555556,25.2626666667,25.2376666667,16.716
805.91,20.6132222222,55.4668888889,33.5612222222,46.0914444445,15.1906666667,13.8983333333,15.14,12.1626666667,22.9823333333,23.3245555556,15.4376666667
806.21,19.844,55.6724444445,33.4111111111,45.8218888889,15.0095555556,13.3333333333,14.5678888889,11.7087777778,22.7548888889,23.288,15.3346111111
806.52,19.9008888889,55.5293333334,33.216,45.292,15.0756666667,13.4063333333,14.7495555556,11.1633333333,22.783,23.9826666667,14.932
806.83,20.067,56.6265555555,33.6681111111,45.9304444445,14.9933333333,13.2262222222,14.9263333333,10.8833333333,23.4673333334,23.8552222222,14.7122222222
807.13,20.5272222222,57.089,34.3691111111,46.61,15.0927777778,13.2634444445,15.0255555555,11.5953333334,23.8767777778,25.1143333333,15.2476666667
807.44,20.451,56.3204444444,33.8701111111,45.894,14.7075555555,13.2046666666,14.4658888889,11.4735555555,23.5775555556,25.1207777778,15.0832222222
807.74,20.6014444444,56.4894444444,33.9924444444,46.3672222222,13.8027777778,13.6382222222,13.8993333333,10.9463333333,23.8428888889,24.9693333334,15.3963333333
808.05,20.2406666667,56.4613333333,34.1542222222,46.7374444444,13.2202222222,13.9844444444,13.3473333333,10.5592222222,23.8922222222,25.2938888889,15.5273333333
808.35,20.3378888889,54.9133333333,34.3104444444,46.301,13.3584444444,14.5451111111,13.3583333333,11.1671111111,24.0647777778,25.4745555555,15.9128888889
808.66,20.2571111111,55.5556666666,34.5774444444,46.6637777778,13.9948888889,14.5318888889,13.3447777778,11.5917777778,24.5124444444,25.4168888889,16.3838888889
808.97,20.1293333333,54.7971111111,34.6537777778,46.6778888889,14.0328888889,14.0046666667,12.9934444445,11.378,23.7955555556,25.6075555556,16.0836666667
809.27,21.5718888889,56.0121111111,36.087,47.461,15.9677777778,15.7601111111,15.0547777778,13.8232222222,26.0413333333,26.9685555555,17.1303333333
809.58,22.07,56.1367777778,36.7648888889,47.7792222222,16.4522222222,16.1613333333,15.3174444444,13.671,26.1935555555,27.2173333333,16.9227777778
809.88,21.721,55.7226666667,37.1066666667,47.7583333333,16.5134444444,16.1514444444,15.1627777778,13.7565555556,26.2878888889,26.441,17.2234444444
810.19,20.8611111111,54.5694444445,36.1111111111,47.1944444444,16.1944444445,16.3611111111,14.5,13.2222222222,25.7638888889,26.0277777778,16.8472222222
810.49,21.0403333333,54.6515555556,36.6431111111,47.7681111111,17.1881111111,17.2854444445,15.7974444445,13.9618888889,26.088,26.3941111111,17.6400555556
810.80,20.8386666667,54.2285555555,36.2417777778,47.5926666667,16.8855555556,17.0973333333,15.6573333333,13.3558888889,25.2154444444,26.1611111111,17.2171666667
811.10,21.208,54.8842222222,36.5753333333,47.5293333333,17.3378888889,17.0664444444,15.6954444444,13.9674444444,24.9786666666,26.7922222222,16.4596111111
811.41,20.3535555555,54.5703333333,35.6222222222,46.6463333333,16.4565555556,15.6454444444,14.7035555555,12.7046666667,23.6853333333,25.8583333333,14.9063888889
811.71,19.0322222222,55.2835555556,34.6937777778,46.4398888889,15.4801111111,14.4216666667,13.1517777778,11.4286666667,22.5548888889,25.0794444444,14.0138888889
812.02,18.7808888889,55.216,34.3364444445,46.1725555556,15.2623333333,13.3795555556,12.0834444445,10.9105555556,21.4197777778,24.9227777778,13.0866111111
812.32,18.7887777778,56.2422222222,34.6598888889,46.5668888889,15.6523333333,14.1541111111,12.9368888889,11.5167777778,21.957,25.6553333333,13.7642222222
812.63,16.7063333333,54.4586666667,32.9835555556,44.3331111111,13.8135555556,12.4621111111,10.9044444444,9.80777777777,19.7743333333,23.8755555555,12.1599444444
812.93,16.4905555555,53.7465555555,32.3087777778,43.724,13.4005555556,12.2961111111,9.95833333333,9.76644444444,19.2443333333,23.215,11.6795
813.24,17.729,55.3771111111,32.879,45.5312222222,14.4364444445,13.4954444445,10.3488888889,10.8188888889,19.8053333333,24.4608888889,12.5709444444
813.54,17.5611111111,55.5554444445,33.1691111111,45.5441111111,14.7382222222,13.0806666667,10.7664444444,11.144,19.8752222222,24.6021111111,12.4733333333
813.85,17.2693333333,55.5224444444,32.5407777778,44.9892222222,14.6936666666,12.2172222222,9.70766666664,10.137,19.5806666667,23.4271111111,11.4166666667
814.15,16.9795555556,54.8183333333,32.5798888889,44.3963333333,15.1997777778,12.3138888889,9.65199999999,10.9988888889,20.186,22.9276666667,11.2232222222
814.46,16.6015555555,55.1657777778,32.0175555555,44.6882222222,15.221,12.2807777778,9.86044444444,11.0624444445,19.9316666667,22.401,11.3953888889
814.76,18.5132222222,56.4187777778,33.3653333333,46.4748888889,17.2183333333,14.2766666667,11.4788888889,13.5091111111,21.6628888889,23.2454444444,13.3012777778
815.07,20.3156666667,56.8682222222,34.099,47.1635555556,18.237,15.1274444444,13.1896666667,14.6117777778,22.3472222222,24.2536666667,14.307
815.37,21.2783333333,58.496,34.8187777778,48.6845555555,19.9628888889,17.1927777778,15.3822222222,15.8617777778,24.59,25.673,16.3572222222
815.68,21.1112222222,58.7793333333,35.227,48.5601111111,19.8433333333,17.1363333333,14.9921111111,15.5241111111,24.3975555555,24.6008888889,16.6666666667
815.98,22.9671111111,60.7387777778,36.8095555556,51.1638888889,21.555,19.0408888889,17.2097777778,16.9768888889,26.5673333333,25.7137777778,18.3968333333
816.29,22.6525555556,60.381,36.4683333334,50.6223333333,21.546,18.1805555556,17.7655555556,17.0278888889,27.232,25.5263333333,18.6108888889
816.59,21.4208888889,59.4406666667,36.0091111111,49.2668888889,20.6497777778,17.702,17.672,16.0392222222,27.1503333333,24.8222222222,18.1028888889
816.89,22.192,60.2766666667,36.0396666667,49.9624444444,20.2075555556,18.2376666667,17.6364444445,16.1781111111,27.8452222222,25.0038888889,18.4781666667
817.20,22.3265555556,60.5005555556,36.4014444445,50.1042222222,19.9583333334,18.2604444444,18.1411111111,16.4878888889,28.6118888889,26.0353333334,19.0048333333
