wavelength,Back_SicUrof,Belly_SicUrof,Breast_SicUrof,Crissum_SicUrof,Crown_SicUrof,DorTail_SicUrof,Patch10_SicUrof,Patch11_SicUrof,Rump_SicUrof,Throat_SicUrof,WingTip_SicUrof
751.90,20.9767851852,54.1051333333,30.8537333333,51.9562666667,18.1575333333,19.8275111111,17.5451333333,22.8395333333,19.488,36.1386333333,18.3364
752.22,21.1841111111,54.4911333333,31.0154666667,52.0433333333,18.3664666667,20.0117777778,17.5888666667,22.9016,19.9190666667,36.4778333333,18.6559333333
752.53,21.428,54.6628,31.2643333333,52.1092,18.6192,20.1717111111,17.7329333333,22.9796,20.0122,36.4867,18.7783333333
752.85,21.1900592592,54.4486,30.9942666667,51.9342666667,18.3346666667,19.8005904762,17.3772,22.7263333333,19.6989333333,36.3212666667,18.3938
753.16,20.9503851852,54.0054666667,30.7853333333,51.546,18.0476666667,19.4114634921,16.9250666667,22.4962,19.3770666667,35.8382,17.937
753.47,20.8233037037,53.6838,30.7122,51.3742,18.1070666667,19.2859206349,16.9058666667,22.4518,19.2816666667,35.5290666667,17.8767333333
753.79,20.9883703704,53.7596,30.8638666667,51.6969333333,18.2994,19.5610984127,17.1583333333,22.6592666667,19.4036666667,35.7831,17.974
754.10,21.0993259259,53.6687333333,30.834,51.6605333333,18.5244666667,19.6036222222,17.2537333333,22.8299333333,19.3782,35.9190666667,17.9127333333
754.42,21.4817703704,54.0397333333,31.0671333333,51.9776666666,18.7886,19.9987142857,17.5696,23.2089333333,19.6766666667,36.1343666667,18.2436666667
754.73,21.319437037,53.8842666667,30.893,51.8676,18.6396666667,19.9229777778,17.3593333334,23.044,19.4238,36.1231,18.0258666667
755.05,21.3621481482,54.0818666667,31.1810666667,51.912,18.8189333333,20.0567809524,17.4785333333,23.1435333333,19.5296,36.1900666667,18.1486
755.36,21.4838222222,54.1188666667,31.1477333333,51.8055333333,18.939,20.0974095238,17.5746666667,23.2670666667,19.6404666667,36.1131666666,18.0898
755.67,22.0978518519,54.4736666667,31.5589333333,52.2472,19.5812666667,20.6359238095,18.0866666667,23.8957333333,20.1284,36.4549333333,18.6082666667
755.99,22.3593555555,54.6738666667,31.7685333333,52.4259333333,19.8557333333,21.1059904762,18.3216666667,24.2151333333,20.4279333333,36.673,18.845
756.30,22.8905703704,55.2632666667,32.5318666667,53.0764666667,20.4332,21.836152381,19.0038666667,24.7783333334,21.0661333333,37.3579666667,19.3256
756.62,22.8509407407,55.3765333333,32.5675333333,53.0426666667,20.4699333333,21.9497396825,19.1666,24.839,21.0721333333,37.5,19.4938
756.93,23.1364740741,55.6112,32.5731333333,53.1506,20.3474666667,21.8915301587,19.3026,24.9844,21.1364,37.6946333333,19.4802
757.24,23.1344222222,55.8175333333,32.6021333333,52.9953333333,20.2200666667,21.8913873016,19.3501333333,24.9239333333,21.0770666667,37.6454666667,19.4968666666
757.56,23.1535481482,55.9442666667,32.62,53.0069333333,20.0736666667,22.0945523809,19.4762,24.7928,21.1317333333,37.7707666667,19.5683333333
757.87,23.0762592593,55.8805333333,32.6493333334,53.095,20.2044,22.1328222222,19.5256666666,24.9135333333,21.1767333333,37.8642,19.5859333333
758.18,23.1228740741,56.1425333333,32.7421333333,53.3937333333,20.3574,22.2376888889,19.6399333333,25.119,21.2981333333,38.0699666667,19.7424666667
758.50,23.4262518518,56.2953333334,32.8472,53.6496666667,20.5803333333,22.4738031746,19.9032666667,25.4170666667,21.4012,38.3726333333,19.9634
758.81,23.7511333333,56.63,33.1408,53.8532,20.8296,22.8584825397,20.2966,25.6604,21.6512,38.7128666667,20.4032
759.13,23.1861185185,56.435,32.8175333333,53.5416,20.3541333333,22.3326476191,19.9217333333,25.2136666667,21.2292,38.4622333333,19.9454666667
759.44,22.9927185185,56.2884666667,32.5664666667,53.4798,19.9712,21.9759968254,19.6125333333,24.947,20.9972,38.3668,19.6859333333
759.75,22.5850074074,55.8213333333,31.9492,53.0268,19.6000666667,21.4453746032,19.1611333333,24.4852,20.5792,37.7899333333,19.3221333333
760.07,22.907437037,56.1864,32.1722666667,53.4324,19.9218666667,21.5034571429,19.2712,24.6572,20.8774,37.9929666667,19.6356666667
760.38,23.0348296296,56.4187333334,32.3108666667,53.637,20.0934,21.680615873,19.2189333333,24.7308,20.916,38.1120666667,19.7171333333
760.69,22.9559851852,56.1992,32.2308,53.5390666667,20.1347333333,21.5434603175,19.1844,24.7332666667,21.0646,38.008,19.8094666667
761.01,22.8974,56.0969333333,32.1345333333,53.4397333333,20.0617333333,21.4764380952,18.9966666667,24.7534,21.0134,37.8148,19.7282
761.32,22.7600592593,55.9062,32.0277333333,53.154,19.8566666667,21.2767746032,18.6896,24.4406,20.7652,37.5919333333,19.6699333333
761.63,22.9756222222,55.8862666667,32.2675333333,53.3333333334,20.1404666667,21.4140349206,18.8212666667,24.5695333333,20.8862666667,37.6704666666,19.8572
761.94,22.9285481481,55.5906,32.0939333333,52.9473333333,20.0833333333,21.2354666667,18.7102,24.4489333333,20.838,37.4290333333,19.8333333333
762.26,22.9879333333,55.6180666667,32.1152666666,53.1356666667,20.1558,21.1435587302,18.7546,24.5019333333,20.8522,37.4441333333,19.756
762.57,23.1836592592,55.5460666667,32.1734,53.2342666667,20.285,21.2835079365,18.9248,24.5710666667,20.9861333333,37.4376,19.8303333334
762.88,23.399637037,55.5496666667,32.3033333333,53.3060666667,20.564,21.5009809524,19.1981333333,24.7079333333,21.1198666667,37.5689333333,20.0177333333
763.20,23.586,55.9572,32.6365333333,53.597,20.7584666667,21.6261746032,19.334,24.9149333333,21.2995333333,37.9121666667,20.2677333333
763.51,23.3502,55.714,32.4498666667,53.3789333333,20.6136,21.4442,19.0597333333,24.7003333333,21.0736666666,37.7438666667,19.9677333333
763.82,23.6780148148,55.9398,32.8626,53.719,20.9921333333,21.7965809524,19.4671333333,25.0164666667,21.4989333333,38.0597333333,20.4252666667
764.14,24.0457259259,56.3687333333,33.2417333333,54.2673333334,21.3047333333,22.1277365079,19.6980666667,25.3562666667,21.6370666667,38.4079333333,20.7258
764.45,24.2993481481,56.6891333333,33.5282666667,54.5092,21.5676666667,22.234215873,19.9473333333,25.5065333333,21.8972,38.6234,20.9203333333
764.76,24.7568666667,57.0003333333,33.8364666667,54.8000666667,21.9296666667,22.5978920635,20.4288666667,25.8771333333,22.2060666667,38.9139333333,21.1582
765.07,24.6914074074,56.7389333333,33.5810666667,54.3508666667,21.7028666667,22.429815873,20.3570666667,25.6676666667,22.0971333333,38.6645666667,20.9308
765.39,24.5989111111,56.8134666667,33.5506,54.4614,21.4934,22.4698126984,20.2325333333,25.6711333333,21.9195333333,38.7078,20.8391333333
765.70,24.3706814815,56.6320666667,33.5062666667,54.4444666667,21.2056666666,22.4272603175,19.963,25.5255333333,21.6274,38.7216666667,20.6938666667
766.01,24.2663111111,56.5030666667,33.509,54.1484,21.0151333333,22.1826349206,19.7876,25.3588,21.3397333333,38.5725333333,20.5002666667
766.32,24.125637037,56.6692666667,33.5582,54.1066,20.8922,21.8914920635,19.6896,25.278,21.2878,38.4742333333,20.3154666667
766.64,24.1608148148,56.5126666667,33.5656,54.0843333333,20.8374,21.9660412698,19.8244666667,25.4267333333,21.2911333333,38.2752666667,20.2701333333
766.95,24.6434592593,57.0375333333,34.0304666667,54.4828666667,21.1944666667,22.5617047619,20.4384666666,26.0174,21.8325333333,38.7128,20.773
767.26,24.1635777778,56.7337333333,33.5084,54.0740666667,20.8370666667,22.2908095238,20.07,25.78,21.5048666667,38.3041,20.2771333333
767.57,24.0155185185,56.3560666667,33.2373333333,53.4984,20.7143333333,22.195031746,20.087,25.4659333333,21.4917333333,38.0519333333,20.015
767.88,24.0106592593,56.0124,33.0192666667,53.3210666667,20.5758666667,22.0888,20.1478666667,25.4104,21.4904,37.9106333333,19.9846666667
768.20,23.7656740741,56.2336,32.8713333333,53.5835333333,20.494,21.8424761905,19.8074,25.3064,21.4341333333,37.9418333333,19.8427333333
768.51,23.7055851852,56.6148,32.952,54.0459333333,20.5184,21.9739079365,19.7492,25.4390666667,21.4852,38.1017333333,19.9365333333
768.82,23.9795259259,56.8558,33.3024666667,54.3481333334,20.8704,22.0245428571,20.0136666667,25.6002,21.9297333334,38.3954333333,20.2957333333
769.13,23.8064814815,56.8214,32.9922666667,54.0049333333,20.6926,21.7872698413,19.7573333333,25.443,21.8776,38.0397333333,20.109
769.44,24.0284592593,57.046,33.3656,54.3312,20.9048666667,22.2523777778,20.1574,25.8155333333,22.3606666667,38.4280666667,20.6188
769.76,23.8196074074,56.6140666667,33.0024666667,53.9915333333,20.4764,22.0765365079,19.8909333333,25.4373333334,21.9348666667,38.0488333333,20.3453333333
770.07,24.1328888889,56.8603333333,33.1193333333,54.1044666667,20.5202666667,22.4555619048,19.9998666667,25.571,22.2947333333,38.3452666667,20.6418666667
770.38,24.0438962963,56.5598666667,32.966,53.8541333333,20.206,22.3360571429,20.0112666666,25.3925333333,22.2972,38.0064,20.5284666666
770.69,23.9680740741,56.0567333333,32.7083333333,53.6401333333,20.1098,21.9985428571,19.9584,25.0832666667,22.1969333334,37.8845,20.5152
771.00,23.584674074,55.6378666667,32.3468666667,53.5106,19.7726,21.3776952381,19.476,24.7514666667,21.8612,37.4933,20.1926666667
771.32,23.3001111111,56.011,32.0182,53.4441333333,19.786,21.1622984127,18.9502666667,24.7414666667,21.529,37.6112666667,20.0790666667
771.63,22.6396888889,55.1700666667,31.4486,52.5290666667,19.1316666666,20.5632285714,18.5394666667,24.0937333333,21.0684666667,37.0769333333,19.5836666667
771.94,22.6668962963,54.9214,31.5518,52.2974,19.1576,20.6361460318,18.8432666667,24.1596666666,21.0600666667,37.2309,19.6654666667
772.25,22.4607037037,54.7398,31.439,52.1626,19.0324666667,20.5907968254,18.8252666667,23.805,20.7927333333,36.8536333333,19.3538
772.56,22.9282296296,55.1658,31.9085333333,52.9874666667,19.5922666667,21.1813142857,19.2094666667,24.3608,21.1406,37.3543,19.9218666667
772.87,22.8130962963,55.0188666667,31.4980666667,52.8006666667,19.4506666667,21.0857714286,18.9514,24.2571333333,20.8655333333,37.1202333333,19.6879333333
773.18,23.5324962963,55.4338666667,32.1864666667,53.325,20.2940666667,21.9085492063,19.5547333333,25.1208,21.7306666667,38.0719333333,20.6092
773.50,23.2000962963,54.9163333333,31.95,52.9387333333,20.1782,21.5382412698,19.3974,24.7144666667,21.3918,37.8889333333,20.2290666667
773.81,23.5464814815,55.354,32.1934666667,53.6140666667,20.6174666667,21.9232222222,19.6200666667,24.81,21.4291333333,38.5686,20.5180666667
774.12,24.0314592593,55.8345333333,32.6231333333,53.8213333333,20.8496666666,22.5209492063,20.1046,25.2157333333,21.4552,38.9151333333,20.9673333333
774.43,24.3550740741,55.9640666667,32.9963333333,53.7316666667,21.195,22.9200412698,20.5427333333,25.6030666666,21.5320666667,39.3084666667,21.4314666666
774.74,24.1782666667,55.6556,33.3594666666,53.7725333333,21.096,23.0952285714,20.9523333333,25.6012666667,21.7134,39.3172666667,21.509
775.05,24.9747111111,56.4405333334,34.3634,54.4154666667,22.0078666666,24.1686539683,21.8426,26.5233333333,22.5032,39.9500666667,22.3250666667
775.36,25.5019333333,57.0316666667,34.8328666667,54.7845333334,22.5574666667,24.5918126984,21.9672666667,26.964,23.1038,40.0612,22.7584
775.67,25.4576592592,56.7912,34.7716,54.6405333333,22.5836,24.7076888889,21.7267333333,27.117,23.2832,40.0066,22.9070666667
775.98,25.1726074074,56.3851333334,34.5034666667,53.8704,22.3924,24.4174888889,21.6065333333,26.7539333333,23.2175333333,39.6769,22.9294666667
776.30,25.1745333334,56.3302,34.4620666666,54.0195333333,22.4082,24.2935079365,21.5406666667,26.7994,23.196,39.6879666667,23.0367333334
776.61,24.6165333334,55.4612666667,33.8014,53.1788666667,21.4966666667,23.6496190476,20.8874666667,25.9116666667,22.521,38.7219,22.3088666667
776.92,24.6920666667,55.3678666667,33.7588666667,53.0718,21.6134,23.6628952381,20.7845333333,26.0327333333,22.6950666667,38.6325666667,22.4024
777.23,23.7210296296,54.5672,33.1246666667,52.0017333333,20.8256666667,22.7236412698,19.9911333333,25.4283333333,22.1260666667,37.6476,21.771
777.54,22.894437037,53.884,32.6716,51.3834666667,20.2753333333,21.8735523809,19.2228,24.6458666667,21.6078,36.9732666667,21.0746666666
777.85,23.0917703704,54.3311333333,33.0514,52.0268666667,20.3042666667,22.2243587302,19.1812666667,24.8098666667,22.1388,37.0649666667,21.1455333333
778.16,22.631837037,53.6668,32.4047333333,51.3950666667,19.7970666667,21.6006857143,18.5035333333,24.1198666667,21.4469333333,36.3939666667,20.4508
778.47,22.2896592593,52.9332,31.751,50.6586,19.2672666666,20.9458063492,18.175,23.5379333333,21.2002,35.9900666667,20.1483333333
778.78,21.8944222222,52.7078,31.5251333333,50.7808,18.7852666667,20.2410666667,17.9132666667,23.2328,20.9406,36.1392666667,19.9179333333
779.09,21.8200666667,52.8262,31.4198666667,50.7237333333,18.5292,19.9650920635,17.9529333333,23.0382666667,20.8392666667,36.4130333333,19.8708666667
779.40,21.8890740741,53.0900666667,31.4432666667,51.1812,18.4888666667,20.0864095238,18.1146666667,23.0081333333,20.9918,36.7743666667,19.8129333333
779.71,22.7258740741,53.8161333333,32.4894666667,51.8706,19.4796,21.2394507937,18.8888666667,23.8491333333,22.0440666667,37.5433333333,20.5672666667
780.02,22.8699777778,54.3484666667,33.0735333333,52.4409333333,20.1700666667,21.7431492063,19.4569333333,24.3768,22.5307333333,38.3545666667,20.9252666667
780.33,22.5274888889,54.2810666667,32.9026666667,52.5724,20.0716666667,21.5244571428,19.2869333333,23.9913333333,21.9860666667,38.1886333333,20.5934
780.64,23.1232296296,54.9068,33.2704,53.2850666667,20.6438,22.3114095238,19.7337333333,24.4832666667,22.3917333333,38.7436333333,20.8422
780.95,23.7238074074,55.6911333333,33.8137333333,54.0,21.3236,23.0858380952,20.3824,25.3578666667,23.0833333333,39.5882,21.4902
781.26,23.0966518519,55.0344666667,33.0819333333,53.3677333333,20.8973333333,22.5731460318,20.0346,24.719,22.6528,39.2381666667,21.1292666667
781.57,23.6704222222,55.5222666666,33.3333333333,53.5933333333,21.2494666667,23.0467904762,20.3996666667,25.2523333333,23.1533333333,39.5828333333,21.5742
781.88,23.3175333333,55.3842,32.9364,53.5674666667,20.8600666667,22.7794825397,20.0458,24.9364,22.631,39.3842333333,21.0891333333
782.19,23.1620518518,55.5058,32.9582,53.472,20.7857333333,22.8642412698,19.9690666667,24.7457333333,22.0954666667,39.0755666667,21.0682
782.50,23.8319407408,55.9762,33.4626666667,54.3057333333,21.5050666667,23.2883587302,20.5792666667,25.472,22.4307333333,39.0921333333,21.4534666667
782.81,24.337837037,56.254,34.1848,54.546,22.2807333333,23.7387460317,21.1454666667,26.0836666666,22.9516,39.1614666667,21.7594666666
783.12,23.9474666667,55.7975333333,33.8469333333,53.9714,21.9610666667,23.1897904762,20.8871333333,25.3333333333,22.4486,38.9702666667,21.3488
783.43,23.7875037037,56.0286,33.5832,54.0775333333,21.6852666667,22.8272095238,20.7123333333,25.0506666667,22.2647333333,38.6736,21.0845333333
783.74,24.5864592593,57.0049333333,34.509,54.6107333333,22.1792,23.8262603175,21.4974,25.8132,23.1346666667,39.3584333334,21.9966666667
784.05,24.7416444444,57.1304666667,34.7816666667,54.6244666667,22.1316666667,23.8249142857,21.5406,26.0481333333,23.4335333333,39.5607,22.0938666667
784.36,24.4636888889,57.2594666667,34.5357333333,54.9720666666,21.4036666667,23.1068603175,20.9731333333,25.6823333333,23.0369333333,39.3764,21.4372666667
784.67,24.5794740741,58.0536,34.9772,55.799,21.6438,23.3283396825,21.0274666667,26.3241333333,22.8824666667,39.8002333333,21.3584
784.98,24.6604444445,58.3835333333,35.3912,56.5320666667,21.9089333333,23.7200634921,21.3987333333,26.5233333333,23.0438666667,39.9771,21.6854
785.29,25.224762963,59.0732,36.1772,57.0983333333,22.3662,24.1588761905,21.7502,26.9717333333,23.6210666666,40.3800666667,22.2336666667
785.60,25.1630740741,58.4380666667,36.0498,56.4062666667,22.0827333333,24.3874380952,21.4828666667,26.9326666667,23.6842666667,40.0990333333,21.9184666667
785.91,24.7921481481,58.2910666666,35.9026666667,55.9196666667,21.7090666667,24.5576095238,20.8544666666,26.7458,23.7916666667,40.3283333333,21.9806666667
786.22,23.9652222222,57.2704666667,34.6026,54.9002666667,20.6459333333,23.3932698413,19.68,25.8074666667,22.8811333333,39.5871,21.0784
786.53,23.0191555555,56.7834,33.6610666667,54.3778,19.5222666667,22.4768063492,18.8888,25.2833333333,22.2500666667,38.6776666667,20.2888
786.84,23.1642,57.0223333333,33.7000666667,54.647,19.5894666667,22.2757936508,19.0968666667,25.6758,22.1566,38.5932,20.3284666667
787.14,22.9241037037,57.1826666667,33.2022666667,54.7804,19.1810666667,21.7517238095,18.6076666667,25.4656,21.8454,38.3565333333,19.8852666667
787.45,23.1660222222,57.2325333333,33.3066,55.0335333333,19.5226666667,21.6827492063,18.7879333333,25.3366666667,21.9576,38.4955,20.4398
787.76,23.4026,57.1606666667,33.5216,54.6613333333,19.9373333333,22.3400698413,19.1424666667,25.3124,22.0340666667,38.2300666667,20.8784666667
788.07,23.7305703704,56.9329333333,33.3691333333,53.8863333333,19.9898,22.4401047619,19.1757333333,24.9717333333,22.2426,37.9289,21.1726
788.38,24.2255777778,56.798,33.6818,53.8232666667,20.3180666667,22.6912634921,19.3132,25.5051333333,22.697,38.3915,21.4746
788.69,24.3487037037,56.7917333333,33.4734666666,53.8238,20.5055333333,22.7020666667,19.2592666667,25.8308666667,22.6576,38.2783666667,21.5214
789.00,24.9876222222,57.1051333333,33.6821333333,54.2551333333,21.3453333333,22.9807587302,19.8554666667,26.3727333333,23.5126666667,38.7319333333,22.1326
789.31,24.6532222222,56.4554666667,33.3183333333,53.9065333333,21.0556666667,22.6526539682,19.5776666667,25.9878,22.9310666667,38.2527666667,21.2266666666
789.62,24.5945555555,56.5030666667,33.1748,53.8598666667,20.9611333333,23.007552381,19.5603333333,25.6543333333,22.7454,38.1647,21.2373333333
789.92,24.5131111111,56.7593333333,33.0686666667,54.1170666667,20.9372,22.8332444444,19.3169333333,25.3586,22.3033333333,38.4855333333,20.9372
790.23,25.3310074074,57.0076666667,33.6134,54.1793333333,21.8978666666,24.0639587302,20.0052,26.2544666667,23.3042666667,39.3022,21.9402666667
790.54,25.1481333333,55.4306,33.1614,52.9065333333,21.858,23.8997079365,20.0054,25.9016666667,23.1433333333,38.6000666667,21.9776666667
790.85,24.8338296296,55.1226,32.9374666667,52.2564,21.6944,23.8856952381,19.6728,25.7322666667,22.6708,38.1631333333,21.7154666667
791.16,25.6389111111,55.7445333334,33.8466,53.2851333333,22.7212,24.5282444445,20.4329333333,26.8698,23.7959333333,39.0697666667,22.7318666667
791.47,25.6582666667,55.8396,34.0158666667,53.9720666667,22.8283333333,24.7878063492,20.5624666667,27.0326,23.7348,38.8889,22.8172
791.78,25.4696444444,55.959,33.8088,53.7093333333,22.5318,24.7721142857,20.6246,26.5836666667,23.4384,38.3057,22.5982666667
792.08,25.8287703704,55.5148666667,34.1472666667,53.8703333333,22.9402666667,25.2768190476,21.2236666666,26.6500666667,23.7652,38.2531,22.979
792.39,25.1882148148,54.5644,33.294,52.8724,22.0234,24.2609015873,20.2305333333,25.8236,22.6700666667,37.5182,22.2372
792.70,25.6240814815,54.8459333333,33.3446,52.8403333333,22.2522,24.5480603175,20.8404666667,26.0112666667,22.8683333333,37.8151666667,22.9467333333
793.01,26.2710666667,55.3989333333,34.4193333333,53.2663333333,22.7819333333,25.1055650794,21.8416,26.952,23.5544,38.2871333333,23.7951333333
793.32,27.1812148148,55.4681333333,35.5993333333,53.5354,23.4782,26.1486095238,22.9758,28.0643333333,24.5973333333,38.8097,24.9740666667
793.62,26.4078666667,54.8911333333,34.9413333333,53.4115333333,22.6634,25.1227619047,22.049,27.1356,23.6571333333,38.0793,24.0256666667
793.93,26.3413777778,55.739,35.4212,54.0083333333,22.6155333333,25.1765555556,22.1220666667,27.3022,23.5518,38.3772333333,23.9263333333
794.24,26.6333259259,55.9682,35.6788,54.3895333333,22.5724,25.0075809524,22.527,27.4558666667,23.9352666667,38.8102666667,23.8272666667
794.55,25.2992888889,54.281,34.3145333333,52.481,21.2167333333,23.4825269841,21.3904,25.7807333333,22.5175333333,37.4236,22.4166
794.86,24.9859407407,54.0016666667,34.0630666667,51.8852666667,21.0638666667,22.7350984127,21.5649333333,25.5360666667,22.484,37.5049333333,22.1720666667
795.16,24.4040888889,53.417,33.5958666667,51.5244,20.536,21.7869333333,20.6979333333,25.0362,21.8369333333,37.0268,21.8816
795.47,23.9065777778,53.8009333333,33.3897333333,51.1862,19.9378666667,21.159984127,20.1859333333,24.6266666667,21.437,37.1513333333,21.4032666667
795.78,25.2751555556,55.5555333333,35.0251333333,53.0095333333,21.3847333333,22.8372031746,22.066,25.9520666666,22.9594,38.5287666667,22.8532
796.09,25.9833037037,56.2563333333,35.8569333333,53.7714,22.1796,23.2037523809,22.7454,26.5223333333,23.8435333333,39.1044666667,23.3223333333
796.40,26.3727407407,56.5202666667,36.1058666667,54.2445333333,22.7838666667,23.2231111111,22.8612,26.7550666667,24.1922,39.3483,23.4410666667
796.70,26.1496666667,56.1634666667,35.3406,53.8783333334,22.4965333333,22.2099460317,22.1128666666,26.2216666667,23.6473333333,38.6989,22.6744666667
797.01,26.5087259259,56.5257333333,35.5298,53.9586,22.6002666667,22.4286730159,22.285,26.4287333333,24.1106666667,38.9128333333,22.9986
797.32,27.3090444445,56.9102,35.5979333333,54.4131333333,23.0952,22.6710222222,22.5748,26.7385333333,24.6843333333,39.4242333333,23.4218666667
797.63,27.2773481482,56.7776,35.452,54.3815333333,23.3445333333,22.7877936508,22.4015333333,26.7885333333,24.4647333333,39.1986666667,23.5274666667
797.93,27.9321481482,57.9888,36.0226,55.2484666667,24.0394666667,23.5515523809,22.9152,27.6553333333,25.0734,39.8361666667,23.9378666667
798.24,28.1342962963,57.9948,35.9954,55.4642,23.9874,23.9405492064,22.3936,27.9520666667,24.8844,40.0798666667,24.0046
798.55,28.4307555556,58.0904,36.2664,55.6547333333,24.6140666667,24.6472380952,22.9903333333,28.1645333333,25.5516666667,40.7147,24.2196
798.85,28.5085333333,58.2532666667,36.3260666667,56.064,24.7744,25.0011111111,22.8819333333,28.2271333333,25.4030666667,40.8993666667,24.4425333333
799.16,27.0943777778,57.1830666667,35.0761333333,55.1658,23.5571333334,23.6976761905,21.3846666667,27.1023333333,23.9152,39.8596666667,23.0081333333
799.47,26.2754962963,56.5288666667,34.5944666667,54.8577333333,22.6629333333,23.2136031746,20.3305333333,26.4708666667,23.0977333333,39.2684333333,22.4427333333
799.78,26.0475481482,56.2586,34.3352,54.6630666667,22.1707333333,22.9478793651,19.9134666667,26.3513333333,22.851,38.998,22.1644666667
800.08,26.8388074074,57.6708666667,35.4296,56.0026666667,23.1098666666,24.2914571429,21.1144,27.2268666667,23.9598,40.0788333333,23.0656666667
800.39,26.7145851852,57.2522666667,35.562,55.6062,22.944,24.5292793651,20.9686,27.1287333333,23.6910666667,40.0601666667,23.1338666667
800.70,25.8443925926,55.9936666667,35.1976,54.5718,22.6351333333,24.3075238095,20.5118,26.7109333333,23.2291333333,39.3302,23.0204
801.00,25.9059333334,55.9872,35.4974666666,54.5315333333,22.5121333333,24.2671428571,20.3028,26.6604,23.1885333333,39.4332,22.7955333333
801.31,25.8481777778,56.3103333333,35.6172666667,54.9438,22.35,24.6075396825,20.3234666667,26.8516,23.4059333333,39.7855,22.7196
801.62,25.8437555555,56.62,35.9415333333,54.8169333333,22.4883333333,24.7947714286,20.7118666667,26.9794666667,23.6526,39.8138333333,22.5948
801.92,25.8916222222,57.5714666667,36.3811333333,55.1427333333,22.4217333333,24.8519714286,20.8049333333,27.0312666667,23.2884,40.1857333333,22.4148
802.23,25.4620296296,57.0440666666,36.0124,54.1642,21.7099333333,23.7124031746,20.4153333333,26.4314,22.7898,39.7266666667,21.5922
802.54,25.3333925926,57.5378,36.1341333333,53.8272,21.3756666667,23.2566952381,20.134,26.2292666667,22.6877333333,39.5130666667,21.5519333333
802.84,25.4242148148,58.1564666667,36.3772666667,54.0692666667,21.5647333333,23.4686126984,20.4858,26.395,22.6938,40.0644,21.6363333333
803.15,24.7972814815,57.3104,35.7438666667,53.0400666667,20.9298666667,22.7350444444,20.0856666667,25.7223333333,22.0743333334,39.5887333333,21.0515333333
803.46,23.9664666667,56.2772,34.7768,51.9327333333,20.1643333333,21.8475936508,19.4712,25.0375333333,21.1789333333,38.4029,20.2143333333
803.76,23.6924666667,55.8109333333,34.3358666667,51.4213333333,20.0429333333,21.2308444444,19.4700666667,24.5827333333,20.5727333333,37.6799333333,19.8139333333
804.07,24.0080370371,56.5073333333,34.5073333333,51.8332666667,20.1810666667,21.0602444445,19.7682,25.0144666667,20.7463333333,37.9637,19.6884
804.38,24.0724740741,56.1659333333,34.0056666666,51.8096666667,20.0216,21.1248825397,20.0786666667,25.0142666667,20.9370666667,37.8183333333,19.8068
804.68,24.4080962963,55.868,33.6244666667,51.743,19.8935333333,20.8676825397,20.1633333333,24.7000666667,20.7170666667,37.6996,20.0283333333
804.99,25.1923259259,56.0294666667,33.7838666667,52.4675333333,20.549,21.319415873,20.6335333333,25.0193333333,21.4784,37.9831666667,20.6757333333
805.30,25.1713037037,55.1138,33.3332666667,51.96,20.4762666667,21.0476507937,20.2830666667,24.7686666667,21.4079333333,37.1772333334,20.6694666667
805.60,25.381,54.5236666667,33.4150666667,52.2585333333,21.1020666667,21.4809142857,20.6258666667,25.0067333333,21.7414666667,37.0340333334,20.6804
805.91,25.5660814815,53.9448,33.1183333333,52.2782666667,21.4382666667,21.8369492064,20.84,24.8655333333,21.7875333333,37.1338,20.5241333333
806.21,25.304,53.2602,32.5956,51.4656,21.0899333333,21.3541238095,20.3856,24.4665333333,21.5552666667,36.3011333333,20.0798
806.52,25.5516,53.7486,32.623,52.0400666667,21.3736,22.0021777778,20.3215333333,24.9112,21.6952,36.6466,20.0335333333
806.83,25.6027481481,53.5202666667,32.973,52.3722666667,21.6817333333,22.4853873016,20.2670666667,24.9648666667,21.9085333333,37.1004333333,20.3603333333
807.13,25.2547407407,53.8519333333,33.0977333333,52.8014666667,21.8855333333,22.9627650794,20.1818,24.8013333333,22.1548,37.2290333333,20.0942666667
807.44,25.4332814815,54.4118,33.6674,53.6535333333,21.8162666667,23.3679365079,20.0835333333,24.6972,21.7954,37.8635333333,20.0626666667
807.74,24.4153111111,53.8428,32.7672666667,53.2769333334,21.0475333333,23.0194253968,19.5329333333,23.7013333333,21.1394666667,37.2222333333,19.2215333333
808.05,23.1080222222,52.623,31.9196666667,52.1636666667,19.9783333333,21.7949746032,18.0410666667,22.3034666667,19.6626666667,35.7769,17.6821333333
808.35,21.6049259259,51.6026666667,30.9456666667,50.9530666667,18.6783333333,20.6916952381,16.5972666667,20.9418666667,18.0431333333,34.6075333333,16.1006666666
808.66,21.7864888889,52.0604666667,31.3023333333,51.2289333333,18.8742,21.1886126984,17.3142,21.5748,18.7343333333,35.585,16.8654
808.97,22.3663703704,53.2729333333,31.4253333333,51.6064666666,19.1704,22.0976539683,17.5565333333,22.0363333333,19.4947333333,36.248,18.0015333333
809.27,23.3838814815,54.1763333333,32.5739333333,52.6044666667,20.4176,23.5539142857,18.6409333333,23.2878,20.9111333333,37.2512333333,19.4684666667
809.58,24.0481703704,55.0401333333,33.1878,53.6242,21.5614666667,24.4284603175,19.3877333333,24.2174666667,21.9211333333,38.3580666667,20.5204
809.88,24.0376888889,55.1558,33.1796,53.3486,21.8222,24.7613206349,19.8307333333,24.3291333333,22.0376666666,38.1199666667,21.2304666667
