wavelength,Back_ConSpmm,Belly_ConSpmm,Breast_ConSpmm,Crissum_ConSpmm,Crown_ConSpmm,DorTail_ConSpmm,Rump_ConSpmm,Throat_ConSpmm,WingTip_ConSpmm
261.01,1.26653333333,-3.7044,-5.94473333333,-4.365,-4.98473333333,2.9418,1.23253333333,1.321,2.29486666667
261.39,1.0984,-4.28326666667,-6.06553333333,-4.87746666667,-5.49906666666,2.01726666667,0.849733333334,0.228066666668,1.43693333333
261.76,-0.480733333334,-6.08393333333,-7.927,-6.45533333333,-7.55573333333,-0.196799999998,-1.26066666667,-1.8798,-1.05646666667
262.13,-2.95393333333,-9.09020000001,-10.5507333333,-9.49826666667,-10.6079333333,-3.3782,-3.97373333333,-4.95306666666,-3.32099999999
262.51,-4.83959999999,-10.909,-12.3172666667,-11.4794666667,-12.0766,-5.54366666667,-6.15880000001,-7.08560000001,-5.26746666667
262.88,-7.97406666667,-14.95,-15.8484,-15.2295333333,-15.9580666667,-8.90206666666,-10.2396,-11.068,-8.92226666666
263.25,-10.2504666667,-18.1636,-19.4768,-19.2098,-18.6422,-11.3855333333,-13.1664666667,-14.1903333334,-11.3856666667
263.63,-12.6618666667,-20.4914666667,-21.9424666667,-21.5348666667,-21.3668666667,-13.4892,-15.0,-16.6307333334,-13.3335333333
264.00,-15.5981333333,-23.6854,-24.7472666667,-24.9392666667,-24.2099333333,-16.5194666667,-17.8246666667,-20.2687333333,-16.5578666667
264.37,-15.4452666667,-21.8828666667,-22.8244,-24.0204666667,-23.5241333333,-15.8014666667,-17.4428,-19.4402,-16.1958
264.75,-8.51293333333,-14.9567333333,-16.0470666667,-16.8278,-15.8239333333,-8.798,-10.4833333333,-12.6021333333,-9.29373333333
265.12,-5.74946666667,-12.6042666667,-12.3222,-14.0387333333,-12.2047333333,-5.66713333333,-8.18326666667,-9.7472,-6.18453333333
265.49,-5.84973333333,-12.8716,-12.9426,-14.3043333333,-11.7228666667,-5.10346666667,-8.56133333333,-9.79273333333,-6.00366666667
265.87,-2.3714,-8.42286666666,-7.9418,-10.1676666667,-7.293,-1.264,-4.17219999999,-5.49213333333,-1.49886666667
266.24,1.09413333333,-4.87346666666,-4.03246666667,-6.1398,-3.41453333333,2.46193333333,-0.384999999999,-1.69213333333,1.37793333333
266.61,2.70326666667,-3.02066666667,-2.155,-4.20406666667,-2.38593333333,3.9924,1.60666666667,0.105733333341,2.92453333333
266.98,2.94813333334,-1.7594,-1.4932,-3.41413333333,-0.950933333332,4.2224,2.1112,1.18880000001,3.59493333333
267.36,3.18113333333,-0.792933333332,-1.34633333333,-2.6556,-0.839133333334,4.297,2.35146666667,1.83486666667,3.70693333333
267.73,3.34660000001,-0.479533333333,-1.3848,-2.4856,-0.674600000001,4.2698,2.3702,1.89986666667,3.24893333333
268.10,4.16146666667,0.686333333333,-0.592,-1.87046666667,0.463333333334,4.76186666667,3.17466666667,2.60833333333,4.0412
268.48,6.61613333333,3.48073333334,2.20806666667,0.859733333334,2.8656,7.44199999999,5.87446666667,5.42766666667,6.80153333333
268.85,5.05180000001,2.178,0.753533333335,-1.1014,1.51553333333,6.77420000001,4.50506666667,3.81773333332,5.383
269.22,5.86053333333,3.46633333333,1.88633333334,-0.596533333335,1.78146666667,8.30306666669,5.2398,4.49806666667,6.20706666666
269.59,8.41180000001,6.46,4.9904,2.74013333333,4.07186666667,10.6928,8.03666666667,7.24073333334,9.2614
269.97,7.80213333333,5.43913333333,4.17353333334,1.8412,3.39866666667,10.395,7.3494,6.65913333333,8.0092
270.34,7.23466666666,5.197,3.5152,1.4092,2.65913333334,10.2348666667,6.13626666667,6.26513333333,7.33326666667
270.71,7.45606666667,6.14046666667,4.67093333333,2.0688,3.36253333333,10.8478,6.2646,6.7544,7.71193333334
271.09,7.76966666666,6.17793333333,4.9284,2.0174,3.0856,11.5602666667,6.7784,6.47820000001,7.95106666667
271.46,9.19833333334,7.59513333333,7.04073333333,3.80746666667,5.31726666667,13.44,8.28313333334,8.01606666666,9.19173333334
271.83,10.0362,8.55633333333,8.02120000001,4.84306666667,6.3298,14.4169333333,8.99246666667,9.45493333335,10.4526
272.20,9.22006666667,7.8974,7.1998,4.41593333333,5.88353333333,14.1824,8.312,9.13459999999,9.68746666667
272.58,8.2206,6.29466666667,5.29553333333,2.7882,4.5446,12.4323333333,6.42506666667,7.2282,7.8028
272.95,9.31773333332,7.79186666667,6.48573333334,4.47466666667,5.64506666667,13.0682,7.57193333334,8.37359999999,8.90386666666
273.32,7.78559999999,6.0638,4.99166666667,2.99493333333,4.24126666667,10.8743333333,6.15746666667,6.80073333333,7.38366666667
273.69,6.50893333334,5.2058,3.53226666667,1.68726666667,3.5048,10.1508,5.0412,5.65839999999,6.12486666667
274.06,7.32860000001,6.10713333333,4.46273333333,2.32,4.29893333334,10.7881333333,5.70446666667,6.50300000001,6.98046666667
274.44,7.2536,5.88386666667,4.30466666667,2.38306666667,4.54233333333,10.5449333333,6.20546666667,6.34513333334,7.19773333334
274.81,6.87113333332,5.11146666667,3.51220000001,2.059,4.44686666667,10.3102666667,5.83426666667,5.97306666667,6.90026666667
275.18,7.02480000001,5.59213333333,3.99133333333,2.66813333333,5.446,10.3362666667,6.12566666667,6.45466666667,7.11253333334
275.55,4.8654,4.00586666667,2.41413333333,1.07626666667,3.60986666667,8.45279999999,4.51413333333,4.90293333334,5.75486666666
275.93,6.36600000001,5.7046,4.11126666666,2.37506666667,5.08086666667,9.98886666666,6.2234,6.01260000001,6.75679999999
276.30,8.76680000001,7.96713333333,6.96566666667,4.8878,6.98813333333,12.003,8.56513333334,7.95953333334,9.31986666667
276.67,10.1852666667,9.64433333335,8.60739999999,6.44446666667,8.92586666667,13.7333333333,10.6518666667,10.0075333333,11.4888666667
277.04,10.8352,9.71673333335,10.1598,6.77566666666,9.86219999999,14.437,11.329,10.9077333333,12.6579333333
277.41,13.1142,12.4920666667,12.7041333333,9.86920000001,12.591,17.1296,14.2594,13.8636666667,15.3128666667
277.79,13.095,12.2256,13.2001333333,10.0174666667,12.8495333333,17.2098666667,14.3217333333,14.0414,15.121
278.16,13.4862666666,13.0205333333,13.6323333333,10.7820666667,13.6044,17.7337333333,15.0851333333,14.4664666667,15.4744
278.53,13.2040666667,12.6266666667,13.6053333333,10.0579333333,13.0138,17.9272666667,14.4274,14.2372666667,14.5496666667
278.90,13.6848,13.3000666667,14.1161333333,10.5936,13.3000666667,18.5074,15.0446666667,14.7992666667,14.9518
279.27,14.4346,13.9138,14.751,11.0979333333,13.1618,18.8658,15.2456,15.4894666667,15.7534
279.64,14.8719333333,14.0668,15.0405333333,11.7818666667,13.5022,19.2665333333,15.7351333333,15.7026666667,15.9948666667
280.02,13.327,12.9423333333,13.6486666667,10.3752,12.2988666667,17.9753333333,14.0838,14.5442,15.0424666667
280.39,13.0608666667,12.7019333333,13.3456666667,10.3312666667,11.9095333333,18.0750666667,14.0080666667,14.6394,14.8312666667
280.76,11.2806666667,10.9456666667,11.7458,9.10386666666,10.2512,16.3968666667,12.4962,12.6076666667,12.9365333333
281.13,10.5612666667,10.5246666667,10.9614666667,8.77153333333,9.30533333335,15.9782,12.2475333333,12.1262,12.1928
281.50,8.64173333335,8.79839999999,9.461,7.028,7.65426666667,14.3029333333,10.2559333333,10.551,10.4064666667
281.87,8.88120000001,9.38866666667,9.81559999999,7.3068,7.77380000001,14.5674666667,10.5420666667,11.2456,10.6344
282.25,8.48946666666,9.20033333333,9.57293333334,7.2686,7.36593333333,14.4109333333,10.0144,10.9544,10.5933333333
282.62,8.607,10.0028,9.99166666667,8.17353333334,8.00113333333,14.5176,10.6143333333,11.7488,11.5374
282.99,7.28606666665,8.50306666667,8.52980000001,6.6182,6.82273333334,12.741,9.26773333333,10.2802,10.3123333333
283.36,7.5468,8.67179999999,9.03646666667,7.04153333333,7.2916,13.0729333333,10.0364,10.7501333333,10.6094
283.73,8.56286666667,9.87906666667,9.62686666667,7.84673333333,8.099,13.7418,10.8876,11.6742666667,11.5884
284.10,8.36853333333,9.75926666666,9.82740000001,8.35393333333,8.31019999999,13.766,11.3006,11.8842666667,11.5680666667
284.47,8.80213333333,10.1697333333,10.0442,8.38793333333,8.86713333333,13.4356666667,11.7795333333,11.9842,11.961
284.85,9.55553333333,10.7300666667,11.0025333333,8.92613333333,9.79246666666,14.1190666667,12.4536666667,12.9672,13.1101333333
285.22,10.055,11.2050666667,11.3593333333,9.16946666665,10.1344,14.4394666667,12.5666,13.1526,13.5668666667
285.59,9.92933333333,11.0811333333,11.2181333333,9.10293333335,9.86086666667,14.2539333333,12.417,12.9352,13.2732
285.96,9.57646666667,10.6917333333,10.7391333333,8.80226666667,9.65413333333,13.7872666667,12.0708,12.5897333333,13.3593333333
286.33,9.26706666668,10.1097333333,10.2557333333,8.11946666667,9.15539999999,13.1484666667,11.8934,12.5638,12.9723333333
286.70,9.40306666667,10.2434666667,10.4676666667,8.1276,9.22219999999,13.0016,12.0965333333,12.6052,13.2644
287.07,9.98913333333,11.0046,11.1902666667,8.91773333335,9.66073333333,13.9338,13.0178666667,13.4024,13.8172
287.44,9.53766666666,10.7622666667,10.7274666667,8.56886666666,9.42026666667,13.481,12.5255333333,12.8599333333,13.3854666667
287.82,8.80553333333,10.0175333333,10.5402,7.73826666667,8.67353333333,12.9556,12.0598,12.4288,12.7272
288.19,8.64740000001,9.62660000001,10.2748666667,7.03333333333,8.07513333333,12.372,11.9562,12.0099333333,12.2692666667
288.56,7.47260000001,8.49353333333,9.27206666667,5.9112,6.61166666667,11.5843333333,10.8378666667,11.1263333333,11.2912
288.93,7.26726666667,8.6578,8.84733333333,6.06146666667,6.13073333333,11.4068666667,10.7831333333,10.8662666667,10.7553333333
289.30,6.31846666666,8.0084,8.06873333333,5.22293333333,5.38973333333,10.4875333333,10.3156666667,10.5570666667,9.93493333335
289.67,6.67606666667,8.42826666666,8.0814,5.1394,5.40633333333,10.705,10.6956666667,10.841,10.56
290.04,6.81173333334,8.53913333333,8.1086,4.9016,5.2996,10.5524666667,10.9036666667,10.9785333333,10.3792
290.41,5.98206666667,7.89899999999,7.49293333333,4.08393333333,4.45233333333,9.83959999999,10.0660666667,10.2125333333,9.78753333333
290.78,5.0782,6.89773333333,6.5752,3.0614,3.33566666667,8.91933333332,9.29953333333,9.32373333334,8.77986666666
291.15,4.16173333333,6.25253333333,5.47766666667,2.03713333333,2.51446666667,7.81673333333,8.49906666667,8.18226666666,7.97753333334
291.52,3.9622,5.98073333333,5.1752,1.43173333333,2.04826666667,7.92946666667,8.53606666667,8.35206666666,7.69573333333
291.89,4.7062,6.66186666667,5.52093333333,1.9012,2.6468,8.26653333332,9.0272,8.88880000001,8.27653333333
292.26,5.78673333334,7.76046666668,6.43793333333,2.77406666667,3.32086666667,9.23693333334,9.85339999999,9.89319999999,9.52526666667
292.64,5.71713333333,7.7786,6.7022,2.9652,3.539,9.27639999999,10.1244,10.231,9.47446666668
293.01,4.53153333333,6.60006666667,6.00086666667,1.38246666667,2.46293333334,8.24366666666,8.70966666666,9.48286666665,8.56106666667
293.38,4.3634,6.3354,5.4814,1.07146666667,1.90993333334,7.68126666667,8.34886666666,9.06846666668,8.54560000001
293.75,4.0198,5.74473333333,5.2888,0.663,1.78713333333,7.04993333333,7.99266666667,8.70773333333,7.82173333334
294.12,3.48746666667,5.42326666667,5.01386666666,0.758266666666,1.5062,6.7222,7.71793333333,8.51653333333,7.41473333333
294.49,4.95893333333,6.76333333334,6.28446666667,2.11426666667,2.90766666667,7.93406666666,9.4,9.99026666667,8.57760000002
294.86,6.33246666667,7.93960000001,7.2436,3.47073333333,4.17573333333,9.27653333333,10.5952,11.4058,9.46886666668
295.23,6.82100000001,7.92773333333,7.35,3.58473333333,4.2858,9.34313333333,10.6613333333,12.1516666667,9.44880000001
295.60,6.6752,7.98800000001,7.39753333333,3.68833333333,4.04073333333,8.76140000001,10.6522666667,12.3305333333,9.40306666667
295.97,6.58913333333,8.00240000001,7.27766666667,3.48593333333,3.82413333333,8.57666666667,10.6985333333,12.4333333333,9.10213333335
296.34,5.35173333333,6.95746666666,5.9852,2.35106666667,2.6858,7.42386666667,9.60746666667,11.5202,7.84226666667
296.71,5.15013333333,6.86686666667,5.5812,2.00926666667,2.3364,7.21713333333,9.12999999999,11.1547333333,7.37486666667
297.08,5.37886666667,7.0972,5.46653333333,2.17893333333,2.1638,7.28753333333,9.73713333334,11.4896666667,7.34466666667
297.45,4.76946666667,6.65533333333,5.20026666667,1.64406666667,1.87833333333,6.9614,9.47093333332,11.2508666667,6.59506666667
297.82,4.83326666667,6.96293333333,5.2306,1.70233333333,1.8748,7.18793333333,9.80893333335,11.5185333333,6.63666666667
298.19,4.69413333333,6.986,5.08186666667,1.353,1.37966666667,7.0886,9.54006666665,11.3721333333,6.48806666667
298.56,3.4738,5.9446,3.87593333333,0.187266666665,-0.0585333333352,6.05,8.1732,10.1718666667,5.27326666666
298.93,3.52473333333,6.3356,3.9234,-0.139466666665,0.0478666666646,5.8652,8.2258,10.1754,5.27906666667
299.30,3.0374,6.0788,3.907,-0.334800000001,-0.212266666668,5.67053333333,8.071,9.77753333333,4.92346666667
299.67,2.0952,5.0836,2.75566666666,-1.40106666667,-1.00313333333,4.94806666667,6.90366666667,8.48259999999,3.928
300.04,0.608200000003,3.8274,1.6946,-2.73193333333,-2.20886666667,3.89,5.37893333333,7.53866666665,2.75886666667
300.41,0.225933333333,3.28266666667,1.14793333334,-3.09806666667,-2.7892,3.13513333333,5.06226666667,7.15073333335,2.00093333333
300.78,0.465999999998,3.68046666667,1.06986666667,-3.07653333333,-2.59153333334,2.99093333333,5.53013333333,7.67479999999,2.31093333333
301.15,0.269733333332,3.62706666667,1.18,-3.367,-2.69266666667,2.6734,5.19266666667,7.57720000001,1.93646666667
301.52,1.42646666667,4.9232,1.82026666667,-2.3056,-1.8636,3.29006666667,6.0424,8.65513333335,2.68013333333
301.89,1.21646666667,4.67286666667,1.47226666667,-2.68406666667,-2.34606666667,2.84826666667,5.4116,8.39000000001,2.2012
302.26,0.791666666667,3.7702,0.849599999999,-3.32606666667,-3.02673333333,2.0322,5.02046666667,7.7336,1.14406666667
302.63,1.4146,4.53053333333,1.77773333333,-2.92473333333,-1.93066666667,2.47093333333,5.74446666667,8.57339999999,1.88286666667
303.00,-0.0919999999998,2.9602,0.566866666666,-4.1716,-3.62893333333,0.959333333335,4.33133333333,7.23353333333,0.2616
303.37,-0.0874000000005,3.08106666667,0.373666666665,-4.6724,-4.0516,0.907199999999,4.23113333333,7.25373333335,0.329866666667
303.74,1.036,4.29253333333,1.62586666667,-3.7936,-2.92086666667,1.55393333333,5.54433333333,8.68106666667,1.07433333333
304.10,2.262,5.68313333333,2.39506666667,-2.547,-1.85793333333,2.30946666667,7.07533333333,9.84086666667,1.98626666667
304.47,2.63453333333,6.41726666667,3.07206666667,-2.43693333333,-0.950333333334,2.84166666667,7.34413333333,10.2658,2.46066666667
304.84,1.67026666667,5.5452,2.52666666667,-3.74733333333,-1.6986,2.02506666667,6.2882,9.32113333335,1.37686666667
305.21,2.52873333333,6.30546666667,2.9932,-2.89466666667,-0.774066666666,2.24726666667,6.78866666667,9.97413333334,1.84846666667
305.58,2.14613333333,5.6388,2.79326666667,-3.53073333333,-1.08486666667,1.77493333333,6.59526666667,9.55986666667,1.204
305.95,2.516,5.9844,3.20306666667,-3.25053333334,-0.654,1.7058,7.0078,9.84133333333,1.35993333333
306.32,2.58233333333,6.444,3.4684,-3.0182,-0.251266666668,1.88573333333,7.15953333333,10.4478,1.649
306.69,2.53473333333,6.68553333333,3.46293333333,-2.65253333333,-0.221266666668,1.7244,7.364,10.5442,1.26273333333
307.06,3.23626666667,7.60993333333,4.37353333334,-2.16373333333,0.564066666666,2.13586666667,8.09513333333,11.7429333333,2.1174
307.43,4.08073333333,8.68886666667,5.46233333333,-1.33586666667,1.97673333333,2.86306666666,8.82533333333,12.7879333333,2.6448
307.80,3.63846666667,8.62606666667,5.2684,-1.50973333333,1.61213333333,2.65873333333,8.448,12.3980666667,2.23993333333
308.17,3.314,8.38806666667,4.92806666667,-1.9532,1.4382,2.21066666667,7.96726666667,12.1272,1.69553333333
308.54,3.88233333333,8.90820000001,5.581,-1.1394,1.90593333333,2.61873333333,8.41106666667,12.9396666667,2.23746666667
308.90,5.34206666667,10.5101333333,7.05426666667,0.395533333333,3.373,3.94626666667,9.89326666667,14.7607333333,3.622
309.27,4.69313333333,10.0699333333,6.89206666667,-0.435000000001,2.739,3.29833333333,9.37833333333,14.4831333333,3.05366666667
309.64,4.99813333334,10.6336,7.394,-0.0637999999998,3.13453333333,3.83573333334,9.55773333332,14.9605333334,3.43826666666
310.01,5.47773333333,11.2582666667,8.00873333333,0.441266666667,3.57413333333,4.515,10.0108666667,15.7548666667,3.89493333333
310.38,6.24846666667,11.7612666667,8.77593333333,0.818466666667,4.2256,5.01893333333,10.7121333334,16.326,4.45293333333
310.75,7.1798,12.4688666667,9.37626666665,1.4794,5.08513333333,5.81606666667,11.2598666667,17.0444666667,5.268
311.12,7.26106666667,12.3669333333,9.08913333333,1.4702,5.0192,5.84286666667,11.1158,16.7848666667,5.11286666667
311.49,7.22426666667,12.3750666667,8.89706666667,1.44626666667,4.816,5.433,10.9740666667,16.5986666667,4.973
311.85,7.81806666667,12.7908666667,9.30186666667,1.71473333333,5.18633333333,5.69393333333,11.3910666667,17.3508666667,5.30526666667
312.22,8.33066666667,13.2904666667,9.98393333334,1.9824,5.50373333333,6.10473333333,11.7229333333,17.7848666667,5.80073333333
312.59,8.13113333333,13.0383333333,9.85066666667,1.53733333333,5.18766666667,5.81053333333,11.5992666667,17.7304666666,5.47906666667
312.96,7.3638,12.3195333333,9.18786666666,0.655599999999,4.38673333333,5.02346666667,10.8536666667,16.7929333333,4.69933333333
313.33,8.21686666666,13.2950666667,10.0915333333,1.59986666667,5.34946666667,6.0138,11.8634,17.5790666667,5.70833333333
313.70,7.89919999999,13.0065333333,9.95486666669,1.12226666667,4.8946,5.63093333333,11.6243333333,17.5192,5.46173333333
314.07,7.2912,12.4898666667,9.41606666666,0.567666666667,4.32686666667,4.8256,10.9570666667,16.8815333333,4.8864
314.43,7.39913333333,12.9527333333,9.39213333333,0.613933333334,4.69406666667,4.7922,10.9720666667,17.1475333333,4.8292
314.80,6.74746666666,12.8830666667,9.335,0.0553333333326,4.1216,4.26166666666,10.5586666667,17.1149333333,4.2022
315.17,6.72326666667,13.0942666667,9.75233333334,-0.043533333334,4.35033333333,4.29813333333,10.5475333333,17.4966,3.9244
315.54,7.56053333333,13.9102,10.7794,0.607600000001,5.10793333333,5.2048,11.3606666667,18.6306,4.69406666667
315.91,7.92033333333,14.4584,11.2957333333,1.04106666667,5.90026666667,5.78513333333,11.7564,19.1185333333,5.041
316.28,7.01220000001,13.4812666667,10.8882666667,0.251266666667,5.0022,4.81386666667,10.9466,18.3267333333,3.97933333333
316.64,7.69266666666,14.4044,12.0540666667,1.1164,5.9254,5.6226,11.6970666667,19.0508,4.76393333333
317.01,8.56039999999,15.2136,12.9600666667,2.07833333333,6.77013333333,6.35626666667,12.5012,19.9236666667,5.38006666667
317.38,8.71026666666,15.2240666667,13.3648,2.3676,7.3196,6.5272,12.5322,20.2520666667,5.26206666667
317.75,9.51293333333,16.2556666667,14.2896,3.6014,8.378,7.43073333333,13.3334,21.0769333334,6.04546666667
318.12,10.0359333333,17.1556,15.4598666667,4.37426666667,9.12073333334,8.09339999999,14.3829333333,22.2162666667,6.81906666667
