wavelength,Back_ThlSorf,Belly_ThlSorf,Breast_ThlSorf,Crissum_ThlSorf,Crown_ThlSorf,DorTail_ThlSorf,Rump_ThlSorf,Throat_ThlSorf,WingTip_ThlSorf
259.15,5.56833333333,7.80238518518,6.4055,6.19022028986,4.5066,11.5094,7.32893333333,5.76466666667,10.6141333333
259.52,5.53546666667,7.78444444444,6.35596666667,6.04335072464,4.42893333333,11.5128,7.36213333333,5.7548,10.7989333333
259.89,5.43766666667,7.63617037037,6.04633333333,5.91902898551,4.17066666666,11.6266,7.25056666667,5.57726666667,10.683
260.27,5.23133333334,7.33612592593,5.67456666667,5.49404057971,3.85853333333,11.4988666667,7.01353333333,5.3448,10.293
260.64,4.94286666667,7.06396296296,5.34096666667,5.29702608696,3.65086666667,11.4674666667,6.7892,5.08486666667,10.0891333333
261.01,5.0422,7.02307407407,5.2211,5.53815072464,3.87793333333,11.4761333333,6.84386666667,5.03953333333,10.4310666667
261.39,4.96773333333,6.97321481481,5.16113333333,5.65994202899,3.86593333333,11.4831333334,6.80116666667,5.19206666667,10.4316666667
261.76,4.54933333333,6.21528148148,4.5581,5.24961739131,3.45886666667,10.9536666667,6.4421,4.6456,10.0205333333
262.13,4.2,5.81665185185,4.06693333333,4.96577391304,3.033,10.5262,5.83406666667,4.09486666667,9.57586666667
262.51,4.5774,6.00031111111,4.41453333333,5.38947826087,3.20706666667,10.9314666667,6.13446666667,4.44126666667,9.85693333335
262.88,4.76653333333,6.26669629629,4.45833333333,5.56508985507,3.50113333333,11.2874,6.428,4.58426666667,10.0438
263.25,4.75846666667,6.31354074074,4.17623333333,5.46024927536,3.5294,11.3644666667,6.52503333333,4.45113333333,10.1918666667
263.63,5.1088,6.6405037037,4.4017,5.92524057971,3.96866666667,11.7014666667,7.0605,4.94766666666,10.4829333333
264.00,5.36193333333,6.8188,4.7164,6.21481449275,4.50433333333,11.6919333333,7.1485,5.07146666667,10.7329333333
264.37,5.55166666667,7.05031851852,5.1565,6.40732173913,4.77073333333,11.7384,7.62416666667,5.1658,10.9103333333
264.75,5.91306666667,7.0688,5.4097,6.59876521739,4.77073333333,11.5872,7.95876666667,5.33706666667,10.7537333334
265.12,5.71026666667,6.82808148148,5.3087,6.0815826087,4.23393333333,11.5228,7.68333333333,5.12073333333,10.0417333333
265.49,5.99766666667,6.99019259259,5.68166666667,5.90789855073,4.3276,11.8042666667,7.7998,5.224,10.2252
265.87,6.63593333333,7.57848888889,6.4761,6.31092463767,4.80646666667,12.2698,8.3453,5.86113333333,10.755
266.24,6.8526,7.67562222221,6.48056666667,6.38880289854,4.77286666667,12.2088666667,8.60703333333,6.0622,10.8899333333
266.61,6.59673333334,7.75292592592,6.4505,6.01753623189,4.4926,11.6656,8.4023,5.90893333333,10.6238
266.98,6.3064,7.65122962963,6.33023333333,5.64326956522,4.2844,11.4596,8.0841,5.6456,10.5585333333
267.36,6.33806666667,7.58623703704,6.54486666667,6.01836521739,4.40813333333,11.2916666667,8.26786666667,5.6572,10.5454
267.73,6.6142,7.83491851852,6.72093333333,6.27731304348,4.82766666667,11.6628,8.38393333333,5.85766666667,10.6066666667
268.10,7.25193333333,8.41786666667,7.24063333333,6.74111884058,5.36666666667,12.3370666667,8.99083333334,6.55546666667,11.2555333333
268.48,7.10246666667,8.3377037037,7.0304,6.74844637681,5.3038,12.3840666667,8.69426666667,6.6776,11.2946
268.85,6.62626666667,8.14485185185,6.80833333333,6.49485507246,5.0202,12.092,8.25043333333,6.2504,11.2598
269.22,5.96606666667,7.53759259259,6.1011,5.9359942029,4.41533333333,11.4467333333,7.62823333333,5.61226666667,10.801
269.59,5.54613333333,7.11401481482,5.57996666667,5.5148231884,3.94006666667,10.9385333334,7.17166666667,5.157,10.3213333333
269.97,5.1698,6.70422962963,5.13243333333,4.96942898551,3.5022,10.6454,6.62563333333,4.60786666667,9.86666666665
270.34,4.77186666667,6.46500740741,5.0965,4.88126956522,3.53693333334,10.6737333333,6.60006666667,4.4422,9.77186666667
270.71,4.604,6.18728148148,4.83846666667,4.847,3.5814,10.6150666667,6.41183333333,4.176,9.58879999999
271.09,4.83666666667,6.14917037037,5.0205,5.15512753623,3.70966666667,10.6028,6.54016666667,4.36013333333,9.59100000001
271.46,4.7294,6.03662962963,4.85736666667,4.85209275362,3.53593333333,10.4612,6.21193333334,4.21573333334,9.51653333333
271.83,4.45893333333,5.77084444444,4.60843333333,4.64931014493,3.20726666667,10.0638,5.95813333334,4.04173333333,9.44733333332
272.20,3.67493333333,5.08313333333,3.86663333333,4.0811768116,2.52346666667,9.27766666667,5.23883333333,3.32113333333,8.78806666666
272.58,3.83946666667,5.14648888889,4.02676666667,4.02126376812,2.48486666667,9.34633333333,5.2678,3.27886666667,8.85059999999
272.95,4.17133333333,5.36553333333,4.21646666667,4.22582028985,2.68186666667,9.75073333332,5.44676666667,3.60586666666,9.02486666666
273.32,4.38826666667,5.6054,4.38253333333,4.44497101449,2.9486,9.98406666668,5.71036666667,3.86873333333,9.19746666667
273.69,4.18286666667,5.45268888889,4.41013333333,4.3364115942,2.83773333333,9.84360000001,5.62833333333,3.76406666667,9.10613333333
274.06,4.45426666667,5.87401481482,4.7205,4.64348115942,3.1362,10.0678,6.00173333333,4.01586666667,9.33520000001
274.44,4.54286666667,6.06263703704,4.89556666667,4.74916811594,3.23773333333,10.3553333333,5.97376666667,4.20546666667,9.42359999999
274.81,4.40553333333,5.7040962963,4.6177,4.39608115942,2.89493333333,10.2691333333,5.74686666667,4.1194,9.2724
275.18,4.065,5.34211111111,4.29363333333,3.84624637681,2.4628,9.81699999999,5.38156666667,3.633,8.92773333333
275.55,3.95686666666,5.13677777778,4.09896666667,3.56074202899,2.30913333333,9.56840000001,5.30536666667,3.4424,8.65980000001
275.93,3.48153333334,4.71639259259,3.72936666667,3.14214202899,1.9346,9.4236,4.90216666667,2.94566666667,8.34846666667
276.30,4.16013333333,5.22965185185,4.40013333333,3.66262608696,2.39246666667,10.0052666667,5.63276666667,3.54553333334,8.90039999999
276.67,3.85233333333,5.08168148148,4.00696666667,3.49106956522,2.2692,9.72019999999,5.60246666667,3.45126666667,8.60866666665
277.04,3.875,5.11298518519,4.16273333333,3.54516811594,2.33,9.55426666667,5.80356666667,3.53393333333,8.58473333333
277.41,4.46693333333,5.75074074074,4.87586666667,4.35790434783,2.97906666667,10.0991333333,6.3585,4.24366666667,9.17466666668
277.79,5.1116,6.2876,5.23473333333,5.10654202898,3.53913333333,10.9093333333,6.8971,5.0098,9.70966666667
278.16,4.5582,5.42688148148,4.59736666667,4.74973623188,2.90486666667,10.3788,6.15996666667,4.67213333333,9.21246666666
278.53,4.31253333333,5.09527407407,4.23833333333,4.48763768116,2.51326666667,9.8728,5.98786666667,4.37953333333,8.73093333333
278.90,4.515,5.52897777778,4.51503333333,4.74991014493,2.73553333333,10.0105333333,6.16266666667,4.48373333333,8.83906666667
279.27,4.61746666667,5.68211851852,4.49903333333,4.83987826087,2.8056,10.1495333333,6.25923333333,4.7688,9.00806666667
279.64,4.15473333333,5.40451851852,4.11246666667,4.45622898551,2.41706666667,10.0372,5.7471,4.5674,8.69506666667
280.02,4.52506666667,5.92366666667,4.52826666667,4.83188985507,2.7848,10.0881333333,6.08383333333,5.0246,9.03053333333
280.39,4.2838,5.67905185185,4.1926,4.67184057971,2.57153333333,9.74193333334,5.82456666667,4.64586666667,8.73153333333
280.76,4.3202,5.44356296296,4.198,4.67194202898,2.48393333333,9.51726666668,5.69203333333,4.42413333334,8.72893333335
281.13,4.14426666667,5.22091111111,3.89386666667,4.50972463768,2.42706666667,9.30833333333,5.44413333333,4.0906,8.58380000001
281.50,3.69286666667,4.70771851852,3.395,4.08672463768,1.94333333333,8.87119999999,4.93466666667,3.59613333333,8.1052
281.87,3.63846666667,4.70225925926,3.42066666667,4.10506956522,1.82493333333,8.64920000001,4.8288,3.51526666667,7.9244
282.25,3.9504,5.25440740741,3.81106666667,4.45376231884,2.34013333333,8.99559999999,5.36016666667,3.96153333333,8.38
282.62,3.8694,5.21007407407,3.58216666667,4.32845217391,2.34073333334,8.95266666667,5.19553333333,3.842,8.50146666666
282.99,4.01546666667,5.49064444445,3.7929,4.57726666667,2.5366,9.17153333333,5.3264,4.02346666667,8.73440000001
283.36,3.76766666667,5.23485925926,3.56803333333,4.26248985507,2.2922,9.03146666666,5.0422,3.752,8.46866666667
283.73,3.88046666667,5.34465925926,3.62193333333,4.37264057971,2.40453333333,9.04366666667,5.12173333333,3.8756,8.53419999999
284.10,3.75686666667,5.06745185185,3.39176666667,4.12702898551,2.2864,8.91166666666,4.91466666667,3.6036,8.23706666667
284.47,3.83673333333,5.1768,3.5506,4.0538,2.4692,9.06453333332,4.9786,3.84386666667,8.40933333334
284.85,4.16033333333,5.53457037037,3.779,4.21551594203,2.67453333333,9.3688,5.16813333333,4.20633333333,8.60173333335
285.22,4.268,5.64490370371,3.8383,4.22964347826,2.59393333333,9.45593333333,5.21366666666,4.39593333333,8.60993333333
285.59,4.27826666667,5.66100740741,3.82553333333,4.1122057971,2.59933333333,9.38699999999,5.31533333334,4.38146666667,8.55406666667
285.96,4.09913333333,5.54179259259,3.61383333333,3.7904173913,2.46093333333,9.2016,5.33283333333,4.14706666667,8.53359999999
286.33,4.0246,5.40092592593,3.4713,3.66073043478,2.3186,9.16853333332,5.16006666667,3.97506666667,8.45906666667
286.70,3.99266666667,5.40902222222,3.60616666667,3.65164057971,2.26806666667,9.11306666666,5.13096666667,4.0786,8.5202
287.07,3.71326666667,5.12897777778,3.21856666667,3.36375652174,2.02413333333,8.77453333334,4.93026666666,3.83973333333,8.37086666666
287.44,3.77366666667,5.33554074074,3.263,3.58876521739,2.28506666667,8.9062,5.1445,3.98573333333,8.53406666666
287.82,3.91153333333,5.45565925926,3.4828,3.78297391304,2.38653333333,9.12313333333,5.45696666667,4.13386666667,8.69773333334
288.19,4.20173333333,5.74076296296,3.77363333333,4.1040115942,2.6194,9.42726666667,5.81473333333,4.50626666667,9.01026666666
288.56,4.27486666667,5.90293333333,3.9042,4.18854492754,2.72813333333,9.51213333333,5.96186666667,4.61346666667,9.04526666666
288.93,4.1056,5.91864444444,3.88623333333,4.18867246377,2.54086666667,9.43586666665,6.01753333333,4.5646,8.95673333333
289.30,4.14906666667,6.01333333333,3.93953333333,4.40776521739,2.52873333333,9.53133333333,6.13376666666,4.5458,9.11206666666
289.67,4.13053333333,6.05745185185,3.9578,4.49937101449,2.3712,9.4602,6.1042,4.60473333333,9.05826666666
290.04,4.28106666667,6.22062222222,4.12646666667,4.7408057971,2.4466,9.60586666667,6.04773333333,4.8256,9.1766
290.41,4.47086666667,6.64157037037,4.38683333333,5.02752173913,2.661,9.70486666665,6.28746666667,5.159,9.31886666666
290.78,4.67653333334,6.95298518519,4.54196666667,5.17340289855,2.7912,9.80719999999,6.5285,5.3248,9.27753333333
291.15,4.7822,7.17934814815,4.82253333333,5.32391884058,2.84046666667,9.94600000001,6.6426,5.4878,9.17620000001
291.52,4.99593333333,7.41658518519,5.24946666667,5.57831884058,2.88793333333,10.0266,6.801,5.68786666667,9.21666666666
291.89,5.02806666667,7.54652592592,5.25633333333,5.62422608696,2.98693333333,9.92273333333,6.79196666667,5.72093333333,9.20173333334
292.26,4.64893333333,7.32693333334,4.8929,5.24607536232,2.5672,9.48479999999,6.3423,5.2956,8.76953333333
292.64,4.43946666667,7.31824444444,4.62476666667,5.13664637681,2.26093333333,9.20806666666,6.03796666667,4.998,8.40766666667
293.01,4.21526666667,7.21857037037,4.537,5.06573043478,2.32653333333,9.06913333333,5.8275,4.9662,8.23480000001
293.38,3.77006666667,6.84897777778,4.11803333333,4.45249855073,1.96893333333,8.53453333333,5.2739,4.6384,7.72993333334
293.75,3.428,6.65248888889,3.83093333333,4.11146086956,1.67173333333,8.29606666666,4.97376666667,4.2638,7.5348
294.12,3.06113333333,6.44100740741,3.48473333333,3.83186376812,1.37273333333,7.931,4.6889,3.9162,7.14726666667
294.49,2.9202,6.23312592593,3.384,3.62351014493,1.25753333333,7.7268,4.5416,3.72246666667,6.99426666667
294.86,2.6454,5.93877777778,3.07616666667,3.43215942029,0.921999999999,7.35926666667,4.17886666667,3.33786666667,6.68513333334
295.23,2.88333333333,6.09319259259,3.2349,3.8164231884,1.20726666667,7.61966666666,4.49073333333,3.62626666667,6.98506666667
295.60,2.95933333333,6.32676296296,3.26596666667,4.04857391304,1.2646,7.8956,4.6675,3.90986666667,7.3012
295.97,2.82646666667,6.30827407407,3.24303333333,3.91648115942,0.987666666667,7.7366,4.55486666667,3.87426666667,7.21673333333
296.34,2.825,6.45437037037,3.37576666667,3.9814057971,1.06653333333,7.85666666667,4.6533,4.09413333333,7.3184
296.71,2.83166666667,6.43099259259,3.39313333333,3.98454492754,1.0162,7.8548,4.64173333333,4.115,7.3354
297.08,2.8814,6.502,3.34883333333,3.94604637681,0.891133333333,7.83706666667,4.64623333333,4.0994,7.31866666667
297.45,3.01333333333,6.77531851852,3.611,4.16466376812,1.04746666667,8.01473333333,4.85983333333,4.29493333333,7.4724
297.82,3.6418,7.44817037037,4.275,4.91503768116,1.6978,8.65506666667,5.486,5.00273333333,8.07200000001
298.19,3.91906666667,7.75574814815,4.63223333333,5.13618550725,2.0076,8.86513333333,5.801,5.2634,8.31233333334
298.56,3.93513333333,7.92493333333,4.58016666667,5.21410724638,2.0576,8.90813333333,5.81526666667,5.28833333333,8.31540000001
298.93,4.0012,8.13245925926,4.61933333333,5.33273913044,2.13093333333,9.07146666666,5.97326666667,5.45786666667,8.36233333333
299.30,3.95146666667,8.28173333333,4.6425,5.24129275362,1.9578,8.96353333333,5.9879,5.44733333333,8.34986666667
299.67,3.97553333333,8.32979259259,4.6554,5.15424927536,1.93573333333,8.84653333333,5.9298,5.41386666667,8.17133333334
300.04,4.05153333333,8.5466,4.82516666667,5.37384057971,2.15573333333,9.03793333333,6.10466666667,5.599,8.23413333333
300.41,4.206,8.78385185185,4.94756666667,5.5917826087,2.13433333333,9.10233333334,6.26266666667,5.704,8.29880000001
300.78,4.168,8.91471111111,4.9349,5.59845797101,2.10013333333,9.01006666667,6.37043333333,5.84606666667,8.10553333333
301.15,4.36713333333,9.22520740742,5.03766666667,5.79446666667,2.23333333333,9.07893333333,6.57606666667,6.06133333333,8.23259999999
301.52,4.89613333333,9.84717037039,5.5343,6.34202028986,2.64486666667,9.52153333333,7.1618,6.61966666667,8.56033333333
301.89,4.51426666667,9.62502962963,5.26203333333,5.88159130435,2.2684,9.13066666666,6.79846666667,6.23033333333,8.13953333333
302.26,4.09633333333,9.49378518518,4.8332,5.62185507246,1.90473333333,8.7642,6.47043333333,5.95053333333,7.76826666667
302.63,3.9412,9.45125185185,4.8361,5.53873623188,1.653,8.64986666667,6.42533333333,5.97453333333,7.59786666667
303.00,4.3402,9.87063703702,5.37556666667,5.97260289855,2.18366666667,9.09253333334,6.7992,6.481,8.06740000001
303.37,4.50886666667,10.0251703704,5.53153333333,6.14466376812,2.47933333333,9.18213333332,6.84086666667,6.62393333333,8.073
303.74,4.35573333333,9.9200962963,5.51346666667,6.08860289855,2.4498,8.9508,6.71696666667,6.48546666666,7.944
304.10,4.511,10.1171111111,5.58206666667,6.20655362319,2.59573333333,9.02213333333,6.79926666667,6.61286666667,7.94653333333
304.47,4.93693333333,10.5664,6.034,6.5792173913,3.05553333333,9.43193333334,7.2392,7.1198,8.30040000001
304.84,5.2032,10.9679407407,6.32926666667,6.97563478261,3.40486666667,9.79439999999,7.5168,7.509,8.72200000001
305.21,5.03846666667,10.9122296296,6.44616666667,6.97536231884,3.37926666666,9.78386666668,7.40453333333,7.54233333333,8.59706666667
305.58,4.09873333333,10.2943777778,5.62163333333,6.22927536232,2.67833333333,8.99106666667,6.591,6.83573333333,7.8502
305.95,3.99286666667,10.3529703704,5.50123333333,6.19834782609,2.5954,8.84266666667,6.65323333333,7.0122,7.86013333333
306.32,4.41173333333,10.6700074074,5.99056666667,6.58672463768,2.93213333333,9.26133333333,7.04436666667,7.46913333333,8.23100000001
306.69,4.7648,11.0698888889,6.4265,6.92426666667,3.25813333333,9.56313333333,7.3909,7.91273333333,8.55946666667
307.06,4.67253333333,11.2103555556,6.42606666667,6.89139130435,3.11046666667,9.48073333334,7.4253,7.9858,8.51166666668
307.43,4.22153333333,11.0485333333,6.14463333333,6.56736231884,2.6658,9.13599999999,7.1247,7.7656,8.20920000001
307.80,4.40173333333,11.5755777778,6.42586666667,6.92543768116,2.86133333333,9.41966666666,7.4356,8.23513333333,8.49333333333
308.17,4.4458,11.8052444444,6.60156666667,7.07829855072,2.8392,9.36273333333,7.5541,8.40793333334,8.54039999999
308.54,3.97126666667,11.5648740741,6.25763333333,6.68242028986,2.38646666667,8.96239999999,7.09743333333,7.97326666667,8.12359999999
308.90,3.5482,11.2467037037,6.00296666667,6.17123478261,1.8548,8.40206666666,6.70353333333,7.58406666667,7.60606666667
309.27,4.11546666667,11.8210222222,6.52096666667,6.65039130435,2.3806,8.83073333333,7.18703333333,8.15220000001,8.09846666667
309.64,4.662,12.2271703704,7.0474,7.16431594203,2.7954,9.24693333333,7.63966666667,8.61993333333,8.60133333334
310.01,5.00126666667,12.6329481481,7.42183333333,7.54406666667,3.0406,9.50806666667,7.83750000001,8.96186666667,8.84266666667
310.38,5.2872,13.0269037037,7.66756666667,7.84733333333,3.21666666667,9.64826666666,8.13143333333,9.23006666668,9.00006666666
310.75,5.3776,13.2464296296,7.72003333333,7.93047246377,3.24386666667,9.65873333334,8.24986666667,9.31066666667,9.03526666667
311.12,5.51486666667,13.4195259259,7.88673333333,8.10243768115,3.3584,9.7228,8.39416666667,9.46413333333,9.16199999999
311.49,5.86966666667,13.8700518519,8.21543333333,8.48647826087,3.69586666667,9.9966,8.64073333333,9.87286666667,9.4436
311.85,5.974,13.9303481481,8.2348,8.45642898551,3.73446666667,10.0016666667,8.67376666667,9.91406666667,9.47080000001
312.22,5.97333333334,14.0816074074,8.31883333333,8.46435072463,3.79613333333,10.0888,8.70633333334,9.99653333332,9.54233333334
312.59,6.23213333333,14.3734296296,8.57033333333,8.68847246376,3.95413333333,10.2086666667,9.0059,10.3361333333,9.72426666666
312.96,6.42486666667,14.7632444444,8.84973333333,9.03519999999,4.12073333333,10.4238,9.23463333334,10.6408666667,10.0653333333
313.33,6.15786666666,14.7559407407,8.69003333333,8.85686376811,3.8096,10.1629333334,9.03506666667,10.4888666667,9.82260000001
313.70,6.374,15.1596,8.86596666667,9.02326086957,4.00713333333,10.2636666667,9.26280000001,10.7259333333,9.90786666667
314.07,6.16386666667,15.1532592593,8.66543333333,8.78368695651,3.82186666667,10.0335333333,9.11103333334,10.5114,9.66073333333
314.43,5.94426666667,15.3000148148,8.5505,8.68969855073,3.71426666667,9.91900000001,8.87310000001,10.4578666667,9.59346666667
314.80,5.944,15.4423481481,8.63616666667,8.72630144928,3.75573333333,9.94193333332,8.77559999999,10.5974,9.62446666666
315.17,5.86093333333,15.6172296296,8.59356666667,8.71680869566,3.72266666667,9.98333333335,8.67276666667,10.5975333333,9.467
315.54,5.71613333333,15.5938444444,8.6088,8.69889855072,3.5442,9.9968,8.74413333334,10.6159333333,9.29173333333
315.91,5.58553333333,15.7114,8.53703333333,8.73686956521,3.40833333333,9.93559999999,8.75173333333,10.5595333333,9.07653333333
316.28,5.4068,15.6383185185,8.2686,8.69014782609,3.19746666667,9.72733333334,8.56060000001,10.4182666667,8.85033333333
316.64,5.5162,15.8948888889,8.39663333333,9.06400869565,3.39993333334,9.88413333333,8.56183333333,10.6654,9.01913333333
317.01,5.59693333333,15.9807777778,8.3177,9.19952173914,3.4878,9.9578,8.5424,10.7876666667,8.9206
