wavelength,Back_IncLaef,Belly_IncLaef,Breast_IncLaef,Crissum_IncLaef,Crown_IncLaef,DorTail_IncLaef,Patch10_IncLaef,Patch11_IncLaef,Rump_IncLaef,Throat_IncLaef,WingTip_IncLaef
249.42,8.56266666666,9.70341666666,7.87491666667,8.72683333333,7.90875,9.78258333333,6.68874999999,19.6020833333,8.33041666667,7.88325,10.8186666667
249.79,8.74533333332,9.90549999998,7.99958333333,8.94958333333,8.08075,9.96266666668,6.74291666667,19.6638333333,8.42641666667,7.99075,11.0119166667
250.17,9.41391666666,10.4913333333,8.54750000001,9.52425,8.71300000001,10.4911666667,7.20733333334,20.181,8.96616666667,8.51175,11.4518333333
250.54,10.28875,11.2909166667,9.50583333333,10.4696666667,9.67299999999,11.3744166667,8.13491666668,21.0300833333,9.87475000001,9.23091666666,12.2650833333
250.92,10.6040833334,11.3906666667,9.83591666666,10.7531666667,9.95899999999,11.4876666667,8.09833333334,21.1111666667,10.0595833333,9.63474999998,12.3376666667
251.29,11.0719166667,12.0723333333,10.4284166666,11.3778333333,10.35375,12.0291666667,8.56883333332,21.62175,10.4245833333,10.2911666667,12.72375
251.66,11.3165,12.5526666667,10.8463333333,11.9245,10.6355833333,12.2163333333,9.03041666668,22.1019166667,10.8705,10.6193333333,13.2051666666
252.04,11.03525,12.5805833333,10.7948333333,12.0670833333,10.6001666667,12.005,8.84725000001,21.9956666667,10.8030833334,10.4964166667,13.1899166667
252.41,11.08425,12.6634166667,10.927,12.0818333333,10.70225,11.97575,8.88941666666,22.0708333334,10.961,10.3328333333,13.2748333333
252.79,10.8398333333,12.5755833334,10.8615,12.0303333333,10.6753333333,11.8225833333,8.87016666666,21.9305833333,11.0348333334,10.355,13.4890833333
253.16,11.13725,13.0486666667,11.5246666667,12.6393333333,11.0329166667,12.2343333333,9.39574999999,22.4311666667,11.56825,10.9020833333,13.9673333334
253.54,11.1700833333,13.4285833333,11.8448333333,12.9213333333,11.20075,12.4668333333,9.70975000002,22.8119166666,11.80075,11.0685833333,14.0638333333
253.91,11.7280833333,14.0753333333,12.5405,13.3849166667,11.8725,13.1230833333,10.1254166667,23.5463333333,12.25625,11.6376666667,14.5585
254.28,11.8580833333,14.1925833333,12.5304166667,13.2586666667,11.87675,13.184,10.1586666667,23.5015,12.3203333333,11.7320833333,14.6219166667
254.66,11.8225833333,14.41525,12.45125,13.18225,11.8176666667,13.2506666667,9.99033333333,23.1870833333,12.2125,11.774,14.4883333333
255.03,12.1946666667,15.0261666666,12.7245,13.5625833333,12.2451666667,13.59775,10.5644166667,23.6825,12.7346666667,12.0734166667,14.9505833334
255.41,11.9271666667,14.76475,12.479,13.1305,12.1375,13.2935,10.1671666667,23.35525,12.479,11.63825,14.63325
255.78,11.91575,14.8293333334,12.6875,13.0516666667,12.4918333333,13.59,9.86074999999,23.228,12.2416666666,11.8775833333,14.37275
256.15,11.5905833334,14.2833333333,12.367,12.4375833333,12.291,13.33875,9.75025000001,22.8716666667,11.7535833334,11.5634166667,13.7838333333
256.53,11.407,14.18475,12.2621666667,12.3574166667,12.3468333333,13.5034166667,9.82766666667,22.7133333333,11.52825,11.5440833333,13.4980833333
256.90,11.2841666667,13.9630833333,12.08975,11.9365833333,11.8870833333,13.108,9.43075,22.2961666667,11.4473333333,11.027,13.0388333333
257.28,10.757,13.199,11.48325,11.2835833333,11.30175,12.3774166666,8.84633333333,21.8863333333,10.7206666667,10.2125,12.3865
257.65,10.5805,12.6144166666,11.0506666667,10.882,11.0228333333,12.1603333333,8.88791666668,21.7800833333,10.5603333333,10.0256666667,12.2608333333
258.02,9.53375000001,11.25775,9.88283333334,9.97341666666,9.80591666667,11.04825,8.17633333333,20.6413333333,9.48841666667,9.28599999999,11.3624166667
258.40,8.60933333333,10.09925,8.95075000001,9.15833333333,8.76666666667,10.0605833333,7.46675000001,19.943,8.57966666667,8.39858333332,10.6775833333
258.77,8.0605,9.21625,8.29466666666,8.55233333333,8.03716666666,9.31416666667,6.95850000001,19.4625833333,7.92391666667,7.79008333333,10.1713333333
259.15,7.68675,8.85291666666,7.93858333333,8.39108333333,7.703,9.10225,6.59233333334,19.2759166667,7.63825,7.576,9.94741666668
259.52,7.52666666667,8.6445,7.83991666667,8.32716666667,7.60716666667,9.01291666668,6.56975,19.2264166667,7.59433333333,7.50558333333,9.95291666666
259.89,7.22116666667,8.29975,7.46466666667,8.02658333333,7.22908333333,8.6895,6.32275,18.9939166667,7.35566666667,7.17358333333,9.73041666667
260.27,7.44216666667,8.54308333333,7.58725,8.22658333333,7.34866666667,8.83891666666,6.54516666667,19.1473333334,7.53558333333,7.35833333333,9.96299999999
260.64,7.39191666667,8.55841666667,7.55691666667,8.2265,7.253,8.77608333333,6.52891666667,19.1836666667,7.57183333333,7.35816666667,10.06825
261.01,7.34083333334,8.54441666667,7.451,8.27525,7.20433333333,8.7745,6.52208333333,19.2760833333,7.53525,7.45841666667,10.1111666667
261.39,7.54908333333,8.65016666667,7.46233333333,8.41258333333,7.31158333333,8.94050000001,6.6345,19.3930833333,7.6715,7.69608333333,10.1998333333
261.76,7.59766666667,8.6895,7.55908333333,8.55233333333,7.348,9.08241666667,6.63383333333,19.3825,7.72358333334,7.78933333333,10.331
262.13,7.79691666667,8.933,7.7155,8.76766666667,7.49125,9.29175000001,6.75475,19.5975,7.97641666667,7.93366666667,10.5358333333
262.51,8.162,9.43033333333,8.12216666667,9.21883333333,7.90383333334,9.70858333332,7.06283333333,19.9354166667,8.40891666667,8.37566666668,10.8321666667
262.88,8.81791666667,10.2065833333,8.66283333333,9.89433333334,8.55475,10.3834166667,7.61083333333,20.4646666667,9.14966666666,8.93808333334,11.41825
263.25,8.96533333333,10.2920833333,8.58933333333,9.94066666667,8.62466666667,10.4201666667,7.58158333332,20.3661666667,9.23508333334,8.86999999999,11.55325
263.63,9.55833333331,10.9238333334,9.06525000001,10.5234166667,9.07433333333,10.918,7.915,20.8079166667,9.74358333333,9.39716666668,12.0383333333
264.00,10.1085,11.614,9.55341666669,11.23125,9.57283333333,11.3739166667,8.35933333334,21.2455,10.19275,9.96891666667,12.5744166667
264.37,9.95600000002,11.4135833334,9.40941666667,11.2144166666,9.58500000001,11.3495,8.12416666668,21.1605833334,10.0235833333,9.93925000001,12.5033333333
264.75,9.80333333335,11.1339166667,9.22141666667,10.8344166667,9.52758333333,11.1336666667,7.87383333334,20.8180833333,9.72849999999,9.65366666668,12.2295
265.12,9.44325,10.6958333333,9.06991666667,10.3020833333,9.36516666667,10.8214166667,7.66808333334,20.3665833333,9.25674999999,9.25666666667,11.8533333334
265.49,9.28516666667,10.6245833333,9.03791666666,10.1236666667,9.26841666666,10.7881666667,7.54500000001,20.2271666666,9.20508333332,9.00124999999,11.8905833333
265.87,8.816,10.3294166667,8.53566666667,9.69666666665,8.85850000001,10.2838333333,7.10058333334,19.8826666667,8.83233333333,8.52916666667,11.2948333333
266.24,8.25425,9.80825000001,7.99466666667,9.05825,8.33958333333,9.72266666667,6.50074999999,19.4803333333,8.20058333333,7.84916666667,10.6880833334
266.61,8.06025000001,9.52341666667,7.61258333333,8.86091666667,8.12475,9.505,6.27833333333,19.2951666667,7.90075,7.542,10.5569166667
266.98,7.3845,8.923,7.06708333333,8.2705,7.648,8.98575,5.60925,18.8278333333,7.23483333333,7.11208333333,10.0753333333
267.36,7.79708333334,9.31341666667,7.51466666667,8.512,8.06533333333,9.44883333333,6.16858333334,19.0735,7.6475,7.50891666667,10.3309166667
267.73,7.83325,9.24366666667,7.60566666666,8.43175,8.01575,9.51058333334,6.20649999999,19.00425,7.6365,7.47641666667,10.3759166666
268.10,7.93858333333,9.29008333333,7.8125,8.49233333333,8.08383333334,9.68758333332,6.27733333333,19.0021666667,7.84541666667,7.456,10.4301666667
268.48,7.60575,8.977,7.49225,8.12775,7.80583333333,9.35833333332,6.0125,18.5978333333,7.60308333333,7.15416666667,10.1400833333
268.85,7.81575,9.11233333334,7.589,8.43208333334,8.0425,9.62441666667,6.27658333334,18.8245833333,7.80241666667,7.34366666667,10.286
269.22,8.14291666666,9.39275,7.76183333333,8.78475,8.27075,9.82058333335,6.44191666668,18.9444166667,8.10375,7.55341666667,10.5745833333
269.59,8.01391666667,9.29933333333,7.71491666667,8.70141666667,8.16208333333,9.68258333335,6.46533333332,18.8464166667,7.97808333334,7.58191666667,10.5028333333
269.97,8.1805,9.353,7.88233333333,8.83691666667,8.28066666667,9.68625,6.55441666666,18.9490833333,8.11058333334,7.79958333332,10.76125
270.34,8.4655,9.65975,8.22083333333,9.15075,8.71266666667,9.90466666668,6.89666666667,19.2485833333,8.51925,8.29666666666,11.1990833333
270.71,8.40624999999,9.48675,8.18958333333,8.95008333333,8.58058333333,9.7105,6.789,19.06075,8.37583333333,8.22741666666,11.045
271.09,8.26075,9.15133333333,7.95025,8.71191666667,8.3085,9.48674999999,6.72866666667,18.8196666667,8.14516666667,7.98441666666,10.8580833333
271.46,8.1415,8.95483333333,7.81108333333,8.642,8.0755,9.32516666667,6.54141666667,18.8464166667,7.96091666667,7.89033333333,10.7245833333
271.83,7.86191666666,8.644,7.433,8.37825,7.80166666666,9.09425,6.38275,18.5464166666,7.716,7.64525,10.35675
272.20,7.77466666667,8.47716666666,7.28041666667,8.24775,7.68908333333,8.95458333333,6.40475,18.40125,7.60366666667,7.57866666667,10.2451666667
272.58,7.87183333333,8.55058333333,7.43933333334,8.31075,7.73258333333,8.99158333333,6.45708333333,18.53675,7.69158333333,7.64016666667,10.27725
272.95,7.71808333333,8.4045,7.2985,8.16616666666,7.51041666666,8.812,6.32275,18.45725,7.62458333333,7.58983333334,10.1748333333
273.32,7.55916666666,8.221,7.22833333333,8.07183333333,7.30391666667,8.752,6.26633333333,18.4948333333,7.60208333333,7.53466666667,10.08175
273.69,7.30825,8.08333333333,6.94033333333,7.87033333334,7.1345,8.54625,6.03091666667,18.3139166667,7.45283333333,7.24216666666,9.86266666666
274.06,7.15675,8.08241666667,6.82991666666,7.707,7.12725,8.55266666667,6.03691666667,18.3368333333,7.38233333333,7.13558333333,9.79474999999
274.44,7.10558333333,8.08558333333,6.78691666667,7.68291666667,7.04333333334,8.59183333333,6.06966666667,18.2714166667,7.295,7.041,9.71841666668
274.81,7.05816666667,8.1845,6.85158333334,7.7625,7.11375,8.75108333332,6.09183333333,18.3995833333,7.35358333334,7.00258333333,9.75733333333
275.18,7.42433333333,8.7055,7.31483333333,8.2235,7.46091666666,9.03908333332,6.41033333334,18.8979166667,7.74866666667,7.3675,10.0848333333
275.55,7.5235,8.88583333333,7.46958333333,8.43875,7.55616666667,9.10341666666,6.61758333333,18.9371666667,7.80658333333,7.52808333333,10.32525
275.93,7.6615,9.10366666666,7.70966666667,8.65833333333,7.73141666667,9.23633333335,6.73691666666,19.26225,7.859,7.71933333333,10.5628333333
276.30,7.56391666666,9.11483333333,7.61866666666,8.5915,7.70316666667,9.23649999999,6.58391666667,19.37175,7.78483333334,7.68325,10.4875
276.67,7.64908333333,9.22116666666,7.541,8.698,7.7675,9.34716666665,6.61291666666,19.39325,7.88058333334,7.75241666667,10.62725
277.04,7.80166666666,9.36575,7.56425,8.71416666667,7.80183333333,9.41691666665,6.53941666666,19.42125,7.90908333333,7.76358333333,10.6895833333
277.41,7.85283333333,9.59608333333,7.52258333333,8.69233333334,8.00266666667,9.45666666667,6.55141666667,19.4221666667,7.85808333333,7.8735,10.68575
277.79,8.26141666668,9.90433333334,7.8885,9.03266666666,8.36416666667,9.68833333334,6.88575000001,19.7185833333,8.16366666667,8.318,11.0150833333
278.16,8.42558333333,10.0976666667,8.07208333333,9.24,8.44591666667,9.73675000001,7.02216666666,19.7858333333,8.35641666666,8.482,11.1426666667
278.53,8.231,9.86183333333,7.85983333334,9.01683333334,8.22058333333,9.53658333332,6.75891666666,19.552,8.14141666667,8.23858333333,10.85
278.90,8.29016666668,9.82091666665,7.87141666667,9.04658333334,8.20133333333,9.49091666668,6.72649999999,19.4589166667,8.17333333333,8.41441666667,10.8031666667
279.27,8.15741666667,9.78391666666,7.76008333333,8.89633333333,8.13475,9.44441666665,6.73716666666,19.22825,8.15233333333,8.32825000001,10.7339166667
279.64,8.08716666666,9.75741666665,7.63741666667,8.75075,8.11708333333,9.39699999999,6.64825000001,19.1320833333,8.23141666667,8.19174999999,10.5403333334
280.02,8.00241666666,9.71341666668,7.48166666667,8.49175,8.09,9.18274999999,6.49099999999,18.8815833334,8.19933333333,8.04358333332,10.39725
280.39,8.03858333333,9.65816666667,7.52008333333,8.47725,8.19191666667,9.22199999999,6.51816666667,18.7648333334,8.18491666666,8.00100000001,10.30175
280.76,8.09616666667,9.7505,7.59941666667,8.48291666667,8.25741666667,9.16616666667,6.57558333334,18.8431666667,8.27583333333,8.05033333333,10.358
281.13,8.08166666667,9.81016666667,7.69633333334,8.53616666667,8.31541666666,9.11291666667,6.71391666667,18.8564166666,8.29091666667,8.05708333333,10.4851666667
281.50,8.19741666667,9.71941666668,7.775,8.63741666666,8.27933333333,9.14608333333,6.79216666667,18.78125,8.36775,8.03583333334,10.5793333333
281.87,8.12275,9.64925,7.65958333334,8.62175,8.11441666667,9.02816666667,6.83,18.6435833333,8.33558333334,7.90166666667,10.4029166667
282.25,8.05725,9.37016666667,7.50725,8.47033333333,7.92016666667,8.92625,6.7055,18.4396666667,8.17191666667,7.769,10.2474166667
282.62,8.32341666667,9.52775,7.74,8.69433333333,8.07525,9.04166666667,6.98591666667,18.5735,8.38491666667,7.99208333334,10.492
282.99,8.26558333333,9.49675,7.75941666667,8.694,8.06391666666,9.05641666667,7.04775,18.6755,8.40116666667,7.95741666666,10.5920833333
283.36,8.26008333333,9.40558333333,7.69375,8.6495,8.03591666666,8.95608333334,6.91308333333,18.7943333334,8.35408333333,7.80491666667,10.5266666667
283.73,8.05858333333,9.172,7.55525,8.48733333334,7.92858333334,8.69575,6.72558333333,18.8291666666,8.15941666666,7.55141666667,10.4060833333
284.10,8.12491666667,9.29975,7.75383333333,8.71491666667,8.05425,8.94625,6.90233333334,19.0605,8.268,7.7045,10.5893333333
284.47,8.1855,9.48325,7.85708333333,8.87833333333,8.04983333333,9.0295,7.03216666667,19.2675833334,8.39525,7.77133333333,10.74325
284.85,7.94583333333,9.17691666667,7.64675,8.72416666667,7.73358333333,8.83458333333,6.9015,19.0524166667,8.10783333333,7.53133333333,10.39825
285.22,7.85966666666,9.05216666667,7.59158333333,8.74166666667,7.67183333333,8.86591666667,6.94475,19.0745833333,8.11116666666,7.46758333333,10.2415833333
285.59,7.798,9.05558333333,7.5595,8.73491666667,7.6595,8.82991666667,6.97266666667,19.23325,8.05275,7.37733333333,10.2050833333
285.96,7.66816666667,8.94566666667,7.50033333333,8.61316666667,7.60091666667,8.82875,6.85758333333,19.32075,7.94958333333,7.358,10.1913333333
286.33,7.53616666667,8.84183333333,7.38158333333,8.5185,7.517,8.743,6.75658333333,19.4375833333,7.87408333333,7.24125,10.0965833333
286.70,7.21058333333,8.58175,7.06966666667,8.25641666667,7.2155,8.51433333333,6.40025,19.4295833333,7.64458333333,6.88391666667,9.75241666667
287.07,7.1665,8.59916666667,7.01508333333,8.22541666667,7.21,8.40908333333,6.47516666667,19.5094166667,7.63225,6.74275,9.65000000001
287.44,7.11991666667,8.58316666667,7.11983333333,8.34633333333,7.2805,8.47925,6.51825,19.611,7.66991666667,6.862,9.70733333334
287.82,7.1555,8.656,7.216,8.34808333333,7.303,8.57083333333,6.55916666667,19.7661666667,7.68291666667,6.972,9.74716666667
288.19,6.95841666667,8.45983333333,6.99983333334,8.15025,7.093,8.26691666667,6.43791666667,19.7144166666,7.50025,6.73391666667,9.51058333333
288.56,6.738,8.21591666667,6.79866666667,7.90341666667,6.92108333333,7.9605,6.253,19.63375,7.25366666667,6.51991666667,9.29533333333
288.93,6.98958333333,8.4975,7.10125,8.19458333333,7.19266666667,8.21141666667,6.40741666667,20.0835833333,7.504,6.7475,9.60083333334
289.30,7.0625,8.72158333333,7.29175,8.30433333334,7.32925,8.31633333333,6.49283333333,20.4090833334,7.57375,6.94783333333,9.74275
289.67,7.07125,8.79416666666,7.34183333333,8.33166666667,7.41541666667,8.32308333333,6.57275,20.6175,7.66708333333,7.0985,9.76516666667
290.04,7.13591666667,8.87675,7.45516666667,8.435,7.48966666667,8.34375,6.61666666667,20.8728333333,7.70375,7.10491666667,9.82591666665
290.41,7.33858333333,9.18591666667,7.7145,8.69208333333,7.69208333333,8.49458333333,6.81675,21.0811666667,7.88958333333,7.29175,10.0198333333
290.78,7.3435,9.33025000001,7.81841666666,8.81,7.78533333333,8.55258333333,6.9885,21.1621666667,7.9855,7.37475,10.1305
291.15,7.35133333333,9.42208333333,7.878,8.85833333333,7.77358333333,8.66475,6.92908333333,21.28775,8.03841666667,7.43833333333,10.1476666667
291.52,7.37641666667,9.54750000001,7.89458333333,8.85658333334,7.69891666666,8.68583333334,6.94299999999,21.4175,8.083,7.4875,10.076
291.89,7.52408333334,9.80108333335,7.97666666667,9.09833333334,7.77258333333,8.76633333333,7.10500000001,21.5425,8.24283333333,7.68891666668,10.1349166666
292.26,7.71416666667,10.0306666667,8.238,9.31058333333,7.88891666667,8.95966666666,7.22291666667,21.8071666667,8.43975,7.94275,10.2915
292.64,7.86208333333,10.202,8.45941666666,9.51883333333,8.01366666666,9.11525,7.30666666666,22.0699166667,8.61641666666,8.12508333332,10.4540833333
293.01,7.99458333334,10.4536666667,8.59825,9.69258333333,8.2,9.26491666667,7.55199999999,22.2518333333,8.81108333333,8.28325000001,10.5944166667
293.38,8.03916666667,10.43725,8.63666666666,9.73325,8.17516666667,9.25483333332,7.53283333333,22.3358333333,8.83425,8.20483333333,10.6194166667
293.75,8.13425,10.6478333333,8.86541666667,9.9445,8.2905,9.35108333333,7.56125000001,22.5683333333,8.92308333333,8.34458333332,10.6886666667
294.12,8.32408333333,10.8664166667,9.04183333334,10.0643333333,8.4745,9.46033333332,7.76049999999,22.8433333333,9.13908333334,8.47091666667,10.85175
294.49,8.19166666667,10.7036666667,8.93625,9.93041666665,8.38008333333,9.26283333332,7.74841666668,22.9058333333,8.96325,8.34050000001,10.6715
294.86,8.41141666667,10.8434166667,9.11150000001,10.10175,8.52791666666,9.29391666668,7.90425000001,23.2803333333,9.03683333334,8.53133333332,10.7323333333
295.23,8.16633333334,10.5513333333,8.90091666668,9.88708333334,8.28316666667,8.88241666666,7.71733333332,23.3043333333,8.75558333334,8.31325,10.44625
295.60,8.10175,10.4890833333,8.85591666668,9.77783333332,8.19116666666,8.66891666666,7.73899999999,23.4276666666,8.6115,8.18958333333,10.3579166667
