wavelength,Back_HemCalf,Belly_HemCalf,Breast_HemCalf,Crissum_HemCalf,Crown_HemCalf,DorTail_HemCalf,Patch10_HemCalf,Rump_HemCalf,Throat_HemCalf,WingTip_HemCalf
253.54,1.86396666667,2.2934,3.02313333334,1.4594,1.5786,5.19394561403,3.7578,1.6878,4.4428,8.02179999999
253.91,1.5861,2.25126666667,3.2848,1.66273333333,1.67833333333,5.37745614035,3.72473333333,1.48366666667,4.4512,8.37539999999
254.28,0.965866666668,1.63926666667,2.78253333333,1.30513333333,1.018,4.74648245614,3.2472,0.699466666668,4.0564,8.04486666667
254.66,0.868066666666,1.79586666667,2.92786666667,1.37146666667,1.22986666667,4.64272280702,3.37966666667,0.636866666668,3.93473333333,8.09793333333
255.03,1.5552,2.73213333333,3.9062,2.2072,1.82886666667,5.28284210527,4.29566666666,1.4846,4.787,9.11666666667
255.41,0.526833333331,2.0426,3.07873333333,1.46906666667,0.8136,4.36687192982,3.66413333333,0.790266666666,3.80453333333,8.52800000001
255.78,0.733366666668,2.2482,3.4686,1.4488,0.781333333334,4.40921403509,3.81733333333,1.11813333333,3.81726666667,8.57206666666
256.15,0.0122666666666,1.7954,2.87993333333,0.808866666666,0.496399999998,3.97669298246,3.27206666667,0.637133333334,3.3028,7.978
256.53,-0.512266666666,1.302,2.06753333334,0.204933333334,0.132666666667,3.29148947368,2.387,-0.168666666666,2.78473333333,6.94393333333
256.90,-0.185833333334,1.17773333333,1.9954,0.1888,0.165866666667,3.10275789474,2.30413333333,0.2286,2.84153333333,6.78113333334
257.28,0.248633333334,1.3972,2.0618,0.214533333332,0.565266666664,3.34759122807,2.12973333333,0.669799999998,2.80473333333,6.562
257.65,0.724666666666,1.58733333333,1.81273333333,0.036733333334,0.492266666668,3.3238,1.8632,0.961466666666,2.50746666667,6.45506666667
258.02,0.835966666668,1.33486666667,1.3586,-0.340733333334,0.415866666668,3.12595087719,1.37846666667,0.958666666666,2.20233333333,5.83106666667
258.40,1.68633333333,2.06646666667,1.8484,0.299933333333,1.23106666667,3.59586842105,1.8482,1.65386666667,2.537,6.27466666667
258.77,2.17313333333,2.341,1.9552,0.689066666667,1.33673333333,3.95572807018,1.8904,1.8876,2.67073333333,6.49866666667
259.15,1.9381,1.9872,1.60033333333,0.381533333333,1.0386,3.74866140351,1.51033333333,1.47333333333,2.3318,6.22433333333
259.52,2.44683333333,2.3714,2.0114,0.804933333333,1.56866666667,4.12994736842,1.80233333333,1.84353333333,2.62186666667,6.5014
259.89,2.21843333333,2.03086666667,1.70613333333,0.567133333332,1.32413333333,3.83149122807,1.45,1.53686666667,2.32133333333,6.23213333334
260.27,2.45076666667,2.26553333333,1.86666666667,0.744933333333,1.39726666667,4.01544385965,1.54266666667,1.6772,2.389,6.45733333333
260.64,2.53103333333,2.28586666667,1.8868,0.774266666668,1.312,4.13211403509,1.5246,1.79353333333,2.3986,6.73173333334
261.01,2.479,2.23086666667,1.85746666667,0.709666666666,1.1844,4.14801052632,1.45853333333,1.76053333333,2.28273333333,6.80033333333
261.39,2.33156666667,2.0166,1.62513333333,0.621266666666,1.04106666667,3.97835087719,1.30146666667,1.52006666667,2.18286666667,6.66873333333
261.76,2.146,1.93286666667,1.58393333334,0.675399999999,1.01973333333,4.06614736842,1.278,1.48413333334,2.24786666667,6.6826
262.13,2.36016666667,2.25886666667,1.86993333334,0.963666666666,1.1758,4.41126666666,1.60293333333,1.7364,2.6046,7.06726666666
262.51,2.15903333333,2.21713333333,1.73693333333,0.849199999999,0.949800000001,4.47958596491,1.4556,1.71373333333,2.6248,6.94286666667
262.88,1.66036666667,1.70473333333,1.33166666667,0.384399999998,0.525200000001,4.07085964912,1.06186666667,1.29726666667,2.227,6.59200000001
263.25,1.4167,1.53693333333,1.15113333333,0.202333333333,0.186666666665,3.8544122807,0.8666,1.088,2.04606666667,6.31553333334
263.63,1.0182,1.24473333333,0.972733333333,-0.104800000001,-0.421933333333,3.67318070175,0.568199999999,0.508933333333,1.9178,6.2412
264.00,1.3567,1.62553333333,1.44626666667,0.224333333334,-0.328933333333,3.98279473684,1.0202,0.751000000001,2.30573333333,6.50606666667
264.37,1.00913333333,1.2876,1.3804,0.212600000001,-0.444733333333,3.69307719298,0.962799999999,0.525866666669,2.32393333333,6.23366666667
264.75,1.41066666666,1.91306666667,1.98253333333,0.792333333332,0.239666666667,4.04706491228,1.71213333333,0.877199999998,2.86373333333,6.43873333333
265.12,1.36726666667,2.1336,1.99873333333,0.7316,0.412066666665,4.09589122807,1.92166666667,0.935733333334,2.9116,6.55506666667
265.49,1.54036666667,2.34533333333,1.99106666667,0.761666666666,0.4486,4.19424035088,1.9154,1.04446666667,2.8242,6.81373333333
265.87,1.92993333333,2.4216,2.128,0.730133333332,0.6016,4.26407719298,2.1722,1.07493333333,2.8582,6.96026666667
266.24,1.91443333333,2.16293333333,1.9854,0.440466666666,0.593133333333,3.94450350877,2.06006666667,0.884333333332,2.28726666667,6.7624
266.61,1.6882,1.75926666667,1.61393333333,0.065866666668,0.221599999999,3.6885122807,1.7626,0.436266666667,1.86306666667,6.45873333333
266.98,1.98103333333,2.021,1.771,0.373533333334,0.496999999999,3.9624754386,2.0542,0.750399999999,2.13773333333,6.60013333333
267.36,2.11143333333,2.14546666667,1.82466666667,0.541200000002,0.920466666667,4.07497719298,2.07413333334,1.0566,2.27833333333,6.6926
267.73,1.9458,2.05546666667,1.64866666667,0.331533333333,0.973066666667,3.92578596491,1.99586666667,1.25133333333,2.14286666667,6.46326666667
268.10,1.68446666667,1.8938,1.34866666667,-0.018533333332,0.794333333334,3.61933157895,1.72146666667,0.923733333332,2.02926666667,6.19266666667
268.48,2.07553333333,2.18406666667,1.58753333333,0.180800000001,0.952000000001,3.95999824561,2.07266666667,1.2954,2.2926,6.56726666667
268.85,2.1425,2.10253333333,1.53313333333,-0.083,0.904533333334,3.98346491228,1.92173333333,1.4116,2.1708,6.5628
269.22,2.21296666667,1.93386666666,1.5804,-0.096466666666,0.879266666666,3.86462631579,1.7908,1.32646666667,2.1618,6.47373333333
269.59,2.46953333333,2.22993333333,2.0986,0.251,1.19193333333,4.22368947369,2.18133333333,1.63686666667,2.552,6.72646666666
269.97,2.4179,2.32206666667,2.06686666667,0.449333333334,1.17906666667,4.20571403509,2.20833333333,1.67293333333,2.53026666667,6.74993333333
270.34,2.4287,2.63173333333,2.18233333333,0.787533333334,1.42766666667,4.38015087719,2.37293333333,1.8744,2.8088,6.88193333333
270.71,2.45236666667,2.7372,2.39006666667,0.8612,1.59766666667,4.34715263158,2.39013333333,2.00313333334,2.9014,6.9688
271.09,2.56286666667,2.85313333333,2.68626666667,0.9116,1.72566666667,4.47609824561,2.4396,2.12126666667,3.17666666667,7.13146666666
271.46,2.79886666667,2.84506666666,2.89733333333,1.04133333333,1.6966,4.71075964912,2.55346666667,2.2222,3.28353333333,7.29946666667
271.83,3.1588,3.06426666667,3.10806666667,1.35026666667,1.8304,4.97133333333,2.74666666667,2.48726666667,3.60966666667,7.59760000001
272.20,2.89303333333,2.71473333333,2.75973333334,1.17806666667,1.60753333333,4.74638421053,2.37026666667,2.29706666667,3.279,7.44806666667
272.58,2.66283333333,2.43286666667,2.42826666667,0.825600000002,1.41826666666,4.44194561404,2.02686666666,1.96166666667,3.07906666667,7.22193333333
272.95,2.65373333333,2.3898,2.41753333333,1.0396,1.357,4.45680526316,2.09333333333,1.9544,3.15613333333,7.2434
273.32,2.88933333333,2.645,2.44433333333,1.31686666667,1.469,4.62910877193,2.27373333333,2.03833333333,3.37126666667,7.35853333334
273.69,3.26476666667,3.00813333333,2.78973333333,1.71893333333,1.87926666667,5.01657543859,2.669,2.40886666667,3.84673333333,7.84906666667
274.06,3.50633333333,3.09206666667,3.0708,1.89093333333,2.0206,5.29861403509,2.90593333333,2.6634,4.11166666667,8.10306666666
274.44,3.43643333333,2.92546666667,2.90406666667,1.6738,1.8058,5.31221929825,2.8034,2.5396,4.15346666667,7.98806666666
274.81,3.5668,3.03126666667,3.0926,1.89213333333,1.9192,5.4918631579,3.16346666667,2.76253333333,4.40053333333,8.13833333333
275.18,3.68533333333,3.23093333333,3.191,2.0176,2.01246666667,5.64649122807,3.34586666667,2.73906666667,4.42453333334,8.31713333333
275.55,3.6213,3.25693333333,3.1472,2.0388,1.998,5.46362280702,3.46333333333,2.64006666667,4.4292,8.40993333333
275.93,3.45233333333,3.2536,3.0576,1.9024,2.06986666667,5.33936666667,3.46533333333,2.45666666667,4.20213333333,8.40713333335
276.30,3.87023333333,3.72593333333,3.50173333333,2.25413333333,2.51333333333,5.6560877193,3.9876,2.8284,4.56733333333,8.82753333335
276.67,3.85926666667,3.79546666667,3.60566666667,2.45913333333,2.53766666667,5.69444210526,4.10726666667,2.90353333333,4.4624,8.7568
277.04,3.76903333333,3.87833333333,3.502,2.3706,2.48413333333,5.59943508772,4.08853333333,2.82446666667,4.2932,8.65273333335
277.41,3.5831,3.72266666667,3.61086666667,2.31906666667,2.60073333333,5.64349649123,4.10226666667,2.89946666667,4.09933333333,8.57253333333
277.79,2.9876,3.1976,3.1416,1.9068,2.1448,5.14146315789,3.5728,2.4108,3.528,7.8764
278.16,2.71173333333,2.963,2.8352,1.43606666667,1.947,4.74875263158,3.1702,2.02633333334,3.24113333333,7.55506666667
278.53,2.49786666667,2.5616,2.57006666667,1.2016,1.63133333333,4.36587894737,2.89506666667,1.54093333334,2.8188,7.34533333334
278.90,2.24303333333,2.27686666667,2.14133333333,0.8916,1.1992,4.10786666667,2.5532,1.05806666667,2.56453333333,7.05880000001
279.27,1.8808,1.9104,1.70966666667,0.531399999999,0.816733333332,3.62117017544,2.17033333333,0.763000000002,2.19866666667,6.60173333333
279.64,1.8447,1.8406,1.63653333334,0.502733333333,0.882599999998,3.70601403509,2.22606666667,0.793133333332,2.22026666667,6.45993333333
280.02,1.6167,1.55493333333,1.41233333333,0.329000000001,0.595066666667,3.46611929824,1.87033333333,0.638999999998,2.07586666667,6.16746666667
280.39,1.17783333333,1.03226666667,1.00546666667,-0.0534000000006,0.211266666667,3.19214912281,1.39333333333,0.2434,1.7008,5.68266666667
280.76,1.55616666667,1.45226666666,1.4784,0.264999999999,0.620933333333,3.56076315789,1.72786666667,0.683200000002,2.14093333333,5.94426666667
281.13,1.6216,1.42246666667,1.51026666667,0.273000000001,0.766399999998,3.6425368421,1.73786666667,0.746266666666,2.25406666667,6.0056
281.50,1.94996666667,1.76233333333,1.73066666666,0.455800000001,0.9726,3.97499122807,2.03546666667,1.09206666667,2.74226666667,6.2546
281.87,1.85893333333,1.5742,1.53566666667,0.189866666667,0.740199999999,3.64843859649,1.74486666667,0.9036,2.5378,6.10193333333
282.25,1.74516666667,1.5142,1.50706666667,0.255533333331,0.628266666667,3.53649649123,1.6316,0.879133333332,2.44726666667,6.0454
282.62,2.2013,2.09106666667,1.94106666667,0.707,1.04553333334,3.90650877193,1.9456,1.42746666667,2.8072,6.48026666667
282.99,2.6734,2.47533333333,2.38246666667,1.07613333333,1.57873333333,4.25280175439,2.13446666667,1.84433333333,3.10413333333,6.87046666667
283.36,2.8797,2.72986666667,2.61826666667,1.38753333333,1.89333333333,4.6008877193,2.2922,2.09493333334,3.44173333333,7.13186666667
283.73,2.85646666667,2.85533333333,2.605,1.3484,1.90346666666,4.64315087719,2.2062,2.11226666667,3.47313333334,7.1446
284.10,3.24773333333,3.2136,3.0062,1.75586666667,2.30546666667,5.0156,2.68806666667,2.43026666667,3.87993333334,7.44406666667
284.47,3.5279,3.54646666667,3.34606666667,2.08866666667,2.58766666667,5.3464754386,3.01613333333,2.7606,4.19106666667,7.7334
284.85,3.59116666667,3.4762,3.3286,2.11866666667,2.55593333333,5.42987894737,2.9354,2.71493333333,4.2162,7.771
285.22,3.58656666667,3.4778,3.3588,2.11213333333,2.44833333333,5.48795263158,2.81286666667,2.66166666667,4.21846666667,7.72066666667
285.59,3.6735,3.58246666666,3.417,2.25693333333,2.508,5.53959473684,2.7608,2.6642,4.20346666667,7.72073333333
285.96,4.21246666667,4.12586666667,3.91806666667,2.77786666666,2.9858,6.11607368421,3.32513333333,3.16833333333,4.70226666667,8.1914
286.33,4.49466666667,4.4216,4.17753333333,3.01146666666,3.29,6.35853859649,3.60993333333,3.46706666667,4.96026666667,8.45066666667
286.70,4.46883333333,4.43413333333,4.28473333333,3.0174,3.3652,6.47642105263,3.72946666667,3.4818,5.08786666667,8.43680000001
287.07,4.0418,4.17266666667,3.93673333333,2.66766666667,3.06273333333,6.2096,3.55293333333,3.14513333333,4.8236,8.16593333333
287.44,3.87156666667,4.06093333333,3.8116,2.49486666667,2.91046666667,6.09739122807,3.55133333333,3.0066,4.67406666667,8.02039999999
287.82,3.8843,3.98773333333,3.79,2.4348,2.81693333334,6.02442982456,3.49733333333,2.93993333333,4.6494,7.99233333333
288.19,3.63513333333,3.80726666667,3.63526666667,2.2272,2.64366666667,5.89909122807,3.285,2.71346666667,4.47173333333,7.77753333333
288.56,3.5599,3.81693333333,3.5226,2.1348,2.55546666667,5.80212105263,3.30473333333,2.62613333333,4.46293333333,7.64913333334
288.93,3.64456666667,4.00093333333,3.49566666667,2.23173333333,2.6216,5.81771052632,3.4342,2.7638,4.58473333334,7.76146666666
289.30,3.70736666667,3.97133333333,3.553,2.23826666667,2.6798,5.77804210526,3.50893333333,2.8456,4.53826666667,7.72873333333
289.67,3.53293333333,3.70453333333,3.32846666667,1.98513333333,2.45406666667,5.49744035088,3.3478,2.67706666667,4.29386666666,7.601
290.04,3.1151,3.2378,2.86553333333,1.577,2.0058,5.00934210526,2.94933333333,2.27873333333,3.83433333333,7.20666666666
290.41,3.0464,3.0454,2.76026666666,1.4778,1.7842,4.9317877193,2.82286666667,2.085,3.76566666667,7.01026666666
290.78,3.0261,2.95226666667,2.6868,1.4682,1.74906666667,4.86335964912,2.74346666667,2.08826666667,3.74766666667,6.96693333333
291.15,3.62083333333,3.50386666667,3.32253333333,2.09506666667,2.28013333333,5.40420701754,3.25053333333,2.68153333333,4.28146666667,7.45593333333
291.52,3.90493333333,3.64626666667,3.53206666667,2.2452,2.4244,5.52878245614,3.39626666667,2.79213333333,4.40766666667,7.60926666667
291.89,3.8047,3.485,3.469,2.12506666667,2.20293333333,5.34776666667,3.2136,2.62833333333,4.20806666667,7.44346666667
292.26,3.78583333333,3.41146666667,3.41753333333,1.96233333333,1.96246666667,5.31109649123,3.12733333333,2.60573333333,4.18053333333,7.47646666667
292.64,3.68796666666,3.33533333334,3.354,1.8316,1.8028,5.12247368421,2.86713333333,2.4566,4.142,7.41973333333
293.01,3.1907,2.94426666667,3.11626666667,1.47426666667,1.4092,4.78474210526,2.53746666667,2.07606666667,3.78313333333,6.9434
293.38,3.26283333333,3.08526666667,3.14833333333,1.58786666667,1.50993333333,4.84261754386,2.6814,2.1346,3.98726666667,6.976
293.75,3.24903333334,3.3554,3.3218,1.68826666667,1.59753333333,4.8926122807,2.74213333333,2.1984,4.28286666667,6.928
294.12,3.20626666667,3.45933333333,3.38653333333,1.74313333333,1.70966666667,5.02493508772,2.776,2.29313333333,4.4424,6.96033333333
294.49,3.2739,3.69253333333,3.35686666666,1.81133333333,1.89533333333,5.13567017544,2.85946666667,2.41733333333,4.5646,7.0924
294.86,2.9893,3.50933333333,3.09373333333,1.5946,1.61646666667,4.86149298246,2.57886666667,2.1512,4.28473333333,6.88946666667
295.23,2.7091,3.27746666667,2.7678,1.34246666667,1.28493333333,4.59370175439,2.17546666667,1.92153333333,4.00666666666,6.5512
295.60,2.68813333333,3.3112,2.7536,1.37493333333,1.176,4.59696491228,2.01366666667,1.97313333333,4.0052,6.501
295.97,2.7588,3.498,2.7782,1.55726666667,1.3418,4.72991403509,2.1264,2.1422,4.1426,6.5948
296.34,3.01786666667,3.7644,3.05153333333,1.94933333333,1.696,4.8964122807,2.33013333333,2.38373333333,4.33153333333,6.86806666667
296.71,3.23283333333,3.8492,3.22153333333,2.14933333333,1.83786666667,5.08324561404,2.5352,2.54186666667,4.38446666667,6.99606666667
297.08,3.34683333333,3.91066666667,3.22933333333,2.23026666667,1.9252,5.11581754386,2.605,2.58266666667,4.46033333333,7.07173333333
297.45,3.2703,3.8486,3.1852,2.1544,1.8156,4.95740877193,2.49953333333,2.55166666667,4.43653333333,7.0732
297.82,3.291,3.70173333333,3.1754,2.11333333333,1.78806666667,4.87441578947,2.47,2.52953333333,4.28946666667,7.14433333333
298.19,3.45646666667,3.87286666667,3.31186666667,2.20906666667,1.9054,4.91054561404,2.60306666667,2.58086666667,4.3862,7.32606666666
298.56,3.62376666667,4.0498,3.62926666667,2.44686666667,2.09226666667,5.08958947368,2.9058,2.7164,4.50546666667,7.4046
298.93,3.74686666667,4.18073333333,3.70286666667,2.54466666667,2.19406666667,5.21559473684,2.99973333333,2.83353333333,4.6522,7.4236
299.30,3.65093333333,4.08073333333,3.61986666667,2.42826666667,2.053,5.06683508772,2.95633333333,2.72,4.54333333333,7.36893333333
299.67,3.60773333334,3.9962,3.55673333333,2.4004,2.02666666667,4.98817368421,3.03233333333,2.66006666667,4.44786666667,7.39886666666
300.04,3.76863333333,4.16986666667,3.8026,2.57193333333,2.1368,5.17825263158,3.2546,2.79066666667,4.69813333333,7.52273333333
300.41,3.77073333333,4.27373333333,3.8736,2.57813333333,2.1124,5.29609824561,3.32586666667,2.80053333333,4.80653333333,7.56766666667
300.78,3.85156666667,4.4238,3.92773333333,2.63273333334,2.14433333333,5.42918596491,3.4954,2.95306666667,4.916,7.66839999999
301.15,4.06233333333,4.60333333333,4.12653333333,2.79733333333,2.2354,5.60274035088,3.65173333333,3.1492,5.00686666667,7.82380000001
301.52,4.15263333333,4.72566666666,4.22033333333,2.86926666667,2.24906666667,5.79205614035,3.78333333333,3.19946666667,5.1164,7.93299999999
301.89,4.18026666667,4.87346666667,4.24506666667,3.0212,2.30993333333,5.89267192983,3.91286666667,3.29086666667,5.28893333333,8.08513333333
302.26,4.14956666667,4.95353333333,4.30906666667,3.07886666667,2.3354,5.91400526316,3.96973333333,3.40393333333,5.3718,8.07673333333
302.63,4.11376666666,5.02686666667,4.25666666667,3.10326666667,2.27826666667,5.95312631579,3.93826666667,3.53493333333,5.43433333333,8.16866666667
303.00,4.32243333333,5.16366666667,4.46626666667,3.30393333333,2.39013333333,6.05564385965,4.11753333333,3.72386666667,5.5552,8.45913333332
303.37,4.59136666666,5.4024,4.74086666666,3.48506666667,2.63606666667,6.26275964912,4.39893333333,4.059,5.83,8.79180000001
303.74,4.78223333333,5.6966,4.91086666667,3.7282,2.90193333333,6.45146491228,4.6112,4.3642,6.25966666667,9.03199999999
304.10,4.87713333333,5.67206666667,4.92606666667,3.73793333333,3.04073333333,6.40954912281,4.66313333333,4.4492,6.2936,9.202
304.47,4.82713333333,5.55553333333,4.75993333333,3.64266666667,2.88353333333,6.1639754386,4.5788,4.3244,6.1966,8.9804
304.84,4.78763333333,5.56346666667,4.77933333333,3.64766666667,2.85126666667,6.03849298246,4.46013333333,4.33326666667,6.202,8.97146666665
305.21,4.7637,5.7974,4.9238,3.6786,3.019,6.11182280702,4.556,4.41833333333,6.41586666667,9.11006666667
305.58,4.91893333333,6.0566,5.17146666667,3.95153333334,3.21846666667,6.23338421053,4.64566666667,4.62726666667,6.6174,9.26053333333
