wavelength,Back_SalStrm,Belly_SalStrm,Breast_SalStrm,Crissum_SalStrm,Crown_SalStrm,DorTail_SalStrm,Patch10_SalStrm,Rump_SalStrm,Throat_SalStrm,WingTip_SalStrm
769.76,18.0576111111,62.4594666667,45.8896,53.7498666667,17.216,20.9837333333,20.2952,20.0557333333,54.6549333333,21.8296666667
770.07,18.0347666667,62.8095333333,46.0704,54.2396666667,17.1029333333,20.9196666667,20.2391333333,19.8822,54.9032,21.6809333333
770.38,17.7762,62.0088,45.4851333333,53.6600666667,16.9492666667,20.6572,19.7685333333,19.4620666667,54.3649333333,21.4741333333
770.69,17.5135222222,61.5504666667,44.9462666667,53.4442666666,16.7534666667,20.2671333333,19.5352,19.1188666667,53.9750666667,21.3111333333
771.00,17.8968222222,61.5222666666,44.9321333333,53.5981333333,17.0636666667,20.411,19.9162666667,19.3590666667,54.0682666667,21.6719333333
771.32,18.0419333333,62.0318666667,45.3298,53.9644666667,17.3297333333,20.3688,20.0814,19.6739333333,54.571,21.8298
771.63,18.0910555556,61.7865333333,45.2130666667,53.9922666667,17.3541333333,20.3007333333,20.2506666667,19.7386,54.3644666667,21.8438666666
771.94,17.8541444444,61.8703333333,45.1274,53.8937333333,17.2670666667,20.2074666667,20.1854666667,19.5558666667,54.3012666667,21.7431333333
772.25,17.4777777778,61.1222,44.6652666667,53.5208,17.1229333333,19.7609333333,19.8748666667,19.1169333333,54.0398,21.4642666667
772.56,17.5202222222,61.0389333333,44.4370666667,53.3555333333,17.2009333333,19.5637333333,19.9703333334,18.8761333333,53.8398666666,21.2534666667
772.87,17.8524222222,61.0942666667,44.8178666667,53.55,17.4679333333,20.0446666667,20.2464666667,18.9393333333,54.2072,21.4229333334
773.18,18.0691111111,61.7064666667,45.2293333333,53.6214666667,17.5844,20.33,20.4094,19.0708666666,54.3345333333,21.699
773.50,17.9298444444,61.3508,44.9456666667,53.154,17.7066,20.0154,20.3434666666,18.9735333333,54.0278666667,21.7324666667
773.81,17.6098222222,61.0888,44.5576666667,52.6800666667,17.5434666667,19.7898666667,20.126,18.7774666667,53.3984,21.4516666666
774.12,17.9854888889,61.2272,44.9233333333,52.9894,18.0237333333,20.2064,20.3364666667,19.3503333333,53.5704,21.8579333333
774.43,17.8857777778,61.5613333334,45.2381333333,53.3293333333,18.0014666667,20.3435333333,20.3746666667,19.3638666667,53.8486,21.7839333334
774.74,17.7895111111,61.3444666667,45.1336,53.0384666667,17.7043333333,20.4322666667,20.2006,19.3042,53.5062666667,21.5527333333
775.05,17.8709555556,61.3556,45.3903333333,53.1233333333,17.7249333333,20.3724666667,20.1152,19.2430666667,53.4760666667,21.6172
775.36,17.9416333333,61.0112666667,45.1914666666,52.5361333333,17.5094,20.1388,19.8255333333,18.9768,53.3095333333,21.5426
775.67,18.1499111111,60.9857333333,45.0832,52.4862,17.5415333333,20.2889333333,20.1702,19.0616666667,53.2542666667,21.5834666667
775.98,18.1549444445,60.8512,45.2666,52.4622,17.5019333333,20.0833333333,20.0,19.0094,53.2299333333,21.6348666667
776.30,18.3658111111,61.4712666667,45.3438,53.0527333333,17.8672666667,20.0440666667,20.1523333334,19.2903333333,53.5738666667,21.8921333334
776.61,18.2477444445,61.3132,45.0722,53.2089333333,17.9036,19.8152666667,20.1446,19.2691333333,53.6546666667,21.8876
776.92,18.7358777778,62.0254666667,45.676,53.7942666667,18.2816666667,20.3598,20.6267333333,19.7615333333,54.2872666667,22.0982666667
777.23,19.0772555555,62.4282666667,46.1425333333,54.349,18.4521333333,20.4054666667,20.9787333333,20.1064666667,54.7091333333,22.1172
777.54,19.0462666667,62.5465333333,46.2318666667,54.1076666667,18.2855333333,20.2773333333,20.9938,19.7681333333,54.7413333333,21.8135333333
777.85,19.1714666667,62.3724,46.2741333333,54.0028,18.4336666666,20.3804,21.1078666667,19.8100666667,54.9039333333,22.0956
778.16,19.6479666667,62.3020666667,46.4150666667,54.047,18.8365333333,20.7838666667,21.5098,20.1197333333,55.2144666667,22.6114
778.47,19.8345222222,62.7330666667,46.3841333333,53.9647333333,19.1983333333,21.3292,21.7238,20.4734666667,55.4849333333,22.6291333333
778.78,19.9535111111,63.5172666667,46.8104,54.6310666667,19.5138666667,21.6741333333,21.8854666667,20.7102666667,55.8951333333,22.6928666667
779.09,19.6247111111,63.4639333333,46.7564666667,54.4851333333,19.3749333333,21.4685333333,21.4258,20.5738666667,55.4442666667,22.4576666667
779.40,19.7273,63.6936666667,46.6232,54.7352666667,19.453,21.6926666667,21.4538666667,20.4948666667,55.4775333333,22.5173333333
779.71,19.7259777778,63.5142,46.6665333333,54.7023333333,19.5944,21.9272666667,21.5827333333,20.5232,55.509,22.5638
780.02,20.2259111111,63.39,47.1154666667,54.7581333333,19.8692666667,22.5622,21.9651333333,21.1066,55.6077333333,22.9367333333
780.33,19.9398777778,63.2344666667,46.8998,54.9440666667,19.5599333333,22.4157333333,21.5532666667,20.9857333333,55.4498666667,22.8339333333
780.64,20.1021333333,62.8672,46.553,54.7999333333,19.6541333333,22.4950666667,21.6370666666,20.9806666667,55.4346,23.2
780.95,19.3637222222,62.3445333333,45.9678666667,54.5188,18.7878666667,21.6767333333,20.9732,20.261,54.9700666667,22.6367333333
781.26,19.5229777778,62.0262,45.857,54.3153333333,18.7436666667,21.7784666666,21.044,20.2786,54.2843333333,22.3932666666
781.57,19.6977777778,62.9519333333,46.441,55.0531333333,19.0385333333,21.8776666667,21.2276666667,20.2752666667,54.7055333333,22.5275333334
781.88,19.9373888889,62.808,46.5715333333,55.1723333333,19.1664666667,21.6304666667,21.2680666667,20.2219333333,54.529,22.9664
782.19,19.8981777778,62.5234,46.6482666667,55.2817333333,19.2791333334,21.5057333333,21.5925333333,20.2418666667,54.8664,23.1713333333
782.50,20.7577555556,63.1914666667,47.477,56.2774666667,20.3662666667,22.3168,22.6602,20.9569333333,55.9798666666,24.2581333333
782.81,20.5247555556,63.2316666666,47.7208,56.4216666667,20.4669333333,22.2606,22.8940666667,21.1512,55.9500666667,24.4244666667
783.12,20.5074888889,62.7990666667,47.5318,55.9473333333,20.0186666667,22.2946,22.7574,21.2075333333,55.7159333333,24.3719333333
783.43,20.5175,63.2084666667,47.6796666666,56.1038,19.8539333333,22.285,22.8268666667,21.0080666667,56.1272,24.212
783.74,20.2095333333,62.7546666667,47.2099333333,54.9492666667,19.4708,22.0221333333,22.7214666667,20.5859333333,55.5728666667,23.742
784.05,19.6864111111,62.8128,47.0104666666,54.4652666667,19.064,21.6762,22.3065333333,20.2529333333,55.3057333333,23.1374666667
784.36,20.4709666667,63.1451333333,47.6292666667,54.7533333333,19.8522666667,22.6590666667,23.2023333333,21.2008,55.8257333333,23.9504
784.67,20.2447222222,63.2388,47.6752,54.8314666667,19.4327333333,22.4146,23.0062,20.9842,56.2326666667,23.84
784.98,19.9560111111,62.9549333333,47.3943333333,54.8570666667,19.1893333333,22.2858,22.8718,21.0159333333,56.1952666667,23.9659333333
785.29,19.8545,63.2001333333,47.4456666667,55.3254,18.9447333333,22.3766,23.0670666667,21.0502,56.4842666667,23.3283333333
785.60,19.5327888889,62.9651333333,46.9710666667,54.9974666667,18.5519333333,22.1206,22.7294,20.9917333333,55.8565333333,22.911
785.91,19.2963444444,62.3326,46.6424,54.3949333333,18.1348666667,22.0306,22.2887333333,20.974,55.4371333333,22.7222666667
786.22,19.3399,61.9923333333,46.4942666667,54.2146666667,17.9980666667,21.8056,22.0691333333,20.8381333333,55.1628,22.9262
786.53,19.3873222222,62.289,47.0862666667,54.783,18.7172,22.141,22.2841333333,20.9823333333,55.4028666667,23.3906
786.84,18.9603,61.4443333333,46.6107333333,54.4746666667,18.6723333333,21.8448666667,21.8355333333,20.6288666667,54.5958666667,23.1633333333
787.14,19.6988555556,61.5939333333,47.1752,55.2361333333,19.5912666667,22.5340666667,22.6294666667,21.5349333333,54.9091333333,24.1961333333
787.45,19.6339444444,61.3539333334,47.1508666667,55.176,19.6055333333,22.4702666667,22.5286666667,21.5962,54.3554,24.0842
787.76,19.5649333333,61.3849333333,47.0141333333,55.2973333333,19.5056,22.4090666667,22.2311333333,21.5140666667,54.3042,23.8430666667
788.07,19.3329888889,61.286,46.7984,55.1195333333,19.3855333333,22.2778666667,22.1592,21.4394666667,54.0971333333,23.7569333333
788.38,19.1867333333,60.9126666667,46.4016,54.7587333333,19.4263333333,21.8600666667,22.1120666667,21.1385333333,53.7114,23.3246
788.69,18.9771888889,60.4868666667,46.1754666667,54.3761333333,19.4829333333,21.6894666667,21.8442666667,21.0127333333,53.5100666667,23.6370666667
789.00,19.6819222222,61.2839333333,47.0094666667,55.1332666667,20.2905333333,22.3683333333,22.4550666667,21.5572,54.3611333333,24.3504666667
789.31,19.2433,61.0371333334,46.3878,54.7232666667,19.8780666667,21.8127333333,22.0044666667,20.9978666667,53.7604,23.6123333333
789.62,19.4099888889,61.2637333333,46.4860666666,54.8084,20.2200666667,22.2018,22.1795333333,21.1095333333,54.0776666667,23.4170666667
789.92,19.2803555556,60.8726,45.9756,54.2724,20.0886,21.9179333333,21.9402666666,20.9612,53.6433333333,23.0520666667
790.23,19.5035222222,61.5576,46.3308,54.7502666667,20.2997333333,21.8392666667,22.1572,21.1128,53.9418666667,23.4424666667
790.54,18.9981111111,61.6352,45.9687333334,54.5702,19.8126,21.5274,21.7802666667,20.5762666667,53.8626666667,22.8437333334
790.85,19.4997111111,61.9977333333,46.1313333333,54.7526666667,20.2725333333,22.0692,22.2173333333,20.8938,54.7957333333,23.2018
791.16,19.6767111111,61.6644,46.1504666667,54.3802,20.5404,22.1128666667,22.4216,21.0226,54.7034,23.4056666667
791.47,20.1577222222,62.5606666667,46.5280666667,54.8687333333,21.0796,22.3476666667,22.8876,21.4016666667,55.3592,23.6702666667
791.78,19.4267444445,62.354,46.0782,54.3734,20.1066,21.9482666667,22.2324,20.9387333333,55.0482,22.8056666667
792.08,19.3619888889,62.9526666667,46.1538666667,54.6179333334,20.1037333333,22.0668666666,22.4036,20.9738,55.2083333333,22.559
792.39,19.1032666667,62.8398,45.7270666667,54.4514666667,19.7586,21.8530666667,22.0366666667,20.9133333333,55.1705333333,22.2256666667
792.70,19.3419777778,63.4158,46.1134,54.839,20.0691333333,22.0590666667,22.5167333333,21.1332666667,55.8606666667,22.5644666667
793.01,19.328,63.3494666667,45.7848666667,54.5968,19.7151333333,21.8816666667,22.2204666666,20.9675333334,55.8012,22.2904666667
793.32,19.3580888889,63.2957333333,45.6957333333,54.8867333333,19.6332,22.0712,22.3248,20.7929333333,56.0193333333,22.4540666667
793.62,18.9005111111,63.1458666667,45.4604,54.6754666667,19.1903333333,21.934,21.8852666667,20.6246666667,56.175,21.9722
793.93,18.7646888889,62.5371333333,45.2038,54.2779333333,18.9474,21.7220666667,21.506,20.4372,55.9404666667,22.0513333333
794.24,18.3769,62.7840666667,45.2419333333,54.7743333333,18.6731333333,21.2778,21.3648,20.2284,55.8566,22.2838
794.55,18.8662555555,63.6246,45.7632666667,55.679,19.0858,21.6437333333,21.8013333333,20.6313333333,56.3483333333,22.5904666667
794.86,19.3829222222,63.5582,46.2761333333,55.9175333333,19.4596666667,22.0652,22.3328,20.9470666667,56.3724666667,22.9266
795.16,20.4625666667,63.4968666667,47.144,56.2748,20.7522,22.9778,22.9934666667,21.7017333333,56.3268666667,24.2957333333
795.47,20.4894777778,63.4003333333,47.4290666667,56.2853333333,20.7726666667,22.8078666667,22.8851333333,21.8134,56.2802666667,24.1524666667
795.78,20.5140111111,63.201,47.491,56.1017333333,20.6616666667,22.6564666667,22.86,21.6996,55.8574666667,24.1984
796.09,20.6851,63.6968666667,48.0593333333,56.3747333333,20.6399333333,22.852,22.7804,22.0430666667,55.96,24.5314
796.40,20.8823333333,64.3607333333,48.7317333333,57.2022,20.9889333333,23.2590666667,23.4076,22.598,56.3515333334,25.0731333333
796.70,20.6024555556,64.3583333333,48.5668666667,56.7519333333,20.4596,22.7471333333,23.0726666667,22.4477333333,55.8687333333,24.4666666667
797.01,20.6781888889,63.7713333333,48.1577333333,56.2285333333,20.4406,22.7928666667,23.1,22.2701333333,55.0191333333,24.1248666667
797.32,21.3247111111,64.4356666667,48.7167333333,56.7984,21.0535333333,23.2376666667,23.7748,22.7627333334,55.5950666667,24.0950666667
797.63,21.8921444444,64.1390666667,48.9126666667,56.5874666666,21.3198666667,23.8935333333,24.1442,23.1874666667,55.4004,24.1288666667
797.93,21.0399666667,63.1762,47.9948,55.6292666667,20.5508,23.2998,23.5161333333,22.4762666667,54.6308,23.6396
798.24,19.8221,62.0416666667,46.7447333333,54.2967333333,19.4062666667,22.2239333333,22.0781333333,21.302,53.2916,22.7709333333
798.55,19.3681111111,62.1354,46.4057333333,54.2012666667,18.6954666667,21.7625333333,21.7252666667,21.1129333334,53.4238,22.0713333333
798.85,18.9872222222,61.1950666667,45.5894,53.4888,18.269,21.3344,21.222,20.6002,52.9206666667,21.6666666667
799.16,18.6004222222,60.5162,44.9623333333,52.9784666667,17.8924666667,21.0482666667,20.6667333333,20.3170666667,52.4302,21.2741333333
799.47,18.8961333333,60.2363333333,44.8616,53.3119333333,18.2648666667,21.327,21.1764666667,20.4672666667,52.5866666667,21.4129333333
799.78,18.7747333333,60.1086666667,44.8506,53.0832666667,18.162,21.2505333333,21.1311333333,20.3535333333,52.3816666667,21.3212
800.08,19.0256444444,60.3116666667,45.1242666667,53.295,18.764,21.6351333333,21.5422,20.3665333333,52.6114,21.6952666667
800.39,19.4853555556,60.6176666667,45.4976,53.7633333333,19.3659333333,22.1285333333,21.941,20.6616666667,53.2781333333,22.1174666667
800.70,19.3593666667,60.1866666667,45.3431333333,53.6022666666,19.3136,22.1856,21.7628,20.7799333333,52.7292666666,22.3448666667
801.00,19.7360111111,60.884,45.7212666667,54.0282666667,19.7887333333,22.374,22.1073333333,21.4178666667,53.3166666667,22.7132666667
801.31,20.8674333333,62.0336,46.9524666667,55.0309333334,21.0308,23.4286666667,23.2324666667,22.4986,54.4649333333,23.6752666667
801.62,21.3675333333,63.3048666667,47.8858666667,56.2449333333,22.0000666667,24.3019333333,23.886,23.3847333333,55.6867333333,24.2509333333
801.92,21.5449444445,63.4428,47.9044666667,56.3442,22.4294666667,24.8188,24.1509333333,23.4313333333,56.1428666667,24.5594
802.23,22.1147777778,64.2682666667,48.374,56.9164,22.8570666667,25.6968666667,24.5238666667,23.8502,56.6434,25.2904
802.54,22.5944222222,64.3856666667,48.3553333333,56.9921333333,23.1486666667,26.0511333333,24.6438,23.7994,56.9217333333,25.6698666667
802.84,22.1044444444,64.1057333333,47.7658666667,56.524,22.5786666667,25.7634666667,23.8442,23.3927333334,56.3577333333,25.0684666667
803.15,22.2026111111,63.7833333333,47.5902666667,56.4063333333,22.5754666667,25.8377333333,23.9609333333,23.44,56.4002,25.0798
803.46,21.8030888889,63.9709333333,47.8271333333,56.8026,22.0308,25.6572666667,23.5538,23.2456666667,56.9536666667,25.1981333333
803.76,21.8218888889,64.0218666667,48.0012,56.7182666666,21.7773333333,25.4233333333,23.4456,23.3606,57.0215333333,25.4839333333
804.07,21.9406444444,64.6758666667,48.4978666667,56.7926,21.5361333333,25.3332,23.7172,23.2994,57.825,25.8125333333
804.38,21.9849666667,64.5533333333,48.8416666667,57.0301333333,21.3863333333,25.539,23.6414666667,22.8588666667,58.1022666667,26.1059333333
804.68,21.8048444444,64.1068666667,48.5696666667,56.777,20.9821333333,25.4267333333,23.3272,22.6519333333,57.8024666667,26.2678
804.99,22.5693888889,63.8174666667,48.7008666667,56.9056666667,20.9802666667,25.3922666666,23.7929333333,22.9840666667,58.0269333333,26.7278666667
805.30,23.0899555555,64.1652,49.2729333333,57.3136,21.0721333334,25.3543333333,23.9432666666,23.1730666666,58.1947333333,26.9562666667
805.60,22.7710444445,63.5632666667,49.1752666667,56.8843333333,20.9382,25.299,24.0907333333,23.0235333333,57.8349333333,26.8936666667
805.91,23.3902888889,64.1146666667,50.2014,57.4055333333,21.6422666667,26.0684666667,25.2929333333,24.1453333333,58.2722666667,27.8267333333
806.21,24.3701666667,64.8194,50.7581333333,57.5993333333,22.7616666667,26.9614666667,26.4681333333,25.3671333333,58.9047333333,29.0313333333
806.52,25.0710222222,65.0759333333,51.2958,57.8494,23.8426666667,27.6436,27.0776666667,26.3688,59.2314,29.9315333333
806.83,25.4997666667,64.7712,51.3438,57.6409333333,24.3838666667,27.7171333333,27.7288666667,27.0774666667,59.1783333333,30.053
807.13,25.7371777778,65.4399333333,51.7629333333,58.1036666667,24.7763333333,28.0829333333,28.1482,27.8280666667,59.6030666667,30.6073333333
807.44,25.9436111111,65.5117333333,51.7774666667,58.5398,25.4099333333,28.4619333333,28.4081333333,28.3363333334,59.581,30.9694666667
807.74,25.3789888889,65.2238666667,51.1232,58.2771333333,25.0897333333,27.8355333333,28.1217333333,27.9634666667,59.2208,30.3743333333
808.05,24.8189111111,64.7664666667,50.3372666667,57.8829333333,24.5806,27.1122666667,27.6942666667,27.4404666667,58.7062666666,29.5635333333
808.35,24.0762444445,64.3944,49.8627333333,57.4032666666,24.3259333333,27.1536,27.3158,27.0163333333,58.1710666667,29.432
808.66,24.6860222222,64.8985333333,50.4091333334,57.9632,25.3420666666,28.0352,28.2660666667,27.8787333333,58.588,30.4343333333
808.97,25.3627555555,65.1021333333,50.6377333333,58.4858,25.9942666667,28.2689333333,28.5831333333,28.2186666667,58.913,30.8011333333
809.27,25.0416444445,64.9712,50.2431333333,58.2024,25.8092666667,28.1572666667,28.3045333333,27.6776666667,58.6372666667,30.1791333333
809.58,24.3066222222,65.0066666667,50.1719333333,58.4589333333,25.3835333333,27.5662,27.6985333333,26.7592,58.5913333333,29.5965333333
809.88,23.5858222222,65.0482,49.8277333333,58.5123333333,24.4078666667,26.7424,26.9490666667,25.6472,58.4229333333,28.8017333333
810.19,24.2590555555,66.3690666667,50.4427333333,59.3552,24.846,27.4812666667,27.2050666667,25.8306,59.0294666667,29.5145333333
810.49,23.2787555556,65.5167333333,49.8472,58.7699333333,24.0027333333,26.7832,26.1935333333,24.403,58.5588,28.5880666667
810.80,22.9447222222,64.3500666667,49.2880666667,57.923,23.8344,26.6738666667,25.541,23.5657333333,58.0682666667,27.9085333333
811.10,23.3044,64.3135333333,49.3753333333,57.6325333333,24.3864,27.2186,25.5482666667,23.6891333333,58.3804666667,28.5838666667
811.41,23.8877555555,65.7984,50.2870666667,58.3002,25.0109333333,27.8734,25.9675333333,24.0912666667,59.4039333333,29.6246666667
811.71,23.4063111111,65.657,49.7995333333,57.8248,24.8848666667,27.4388,25.5085333333,23.853,59.0199333333,28.8047333333
812.02,21.9606555556,65.0738,48.7068,56.913,23.3978,26.2647333333,24.1335333333,22.4041333333,58.3768666667,27.2962
812.32,21.7365555556,66.0373333333,49.759,57.2726666667,23.2245333333,26.5422666667,24.1491333333,22.6806666666,58.9976666667,27.4281333333
812.63,21.8076888889,66.3704,49.7777333333,57.5905333333,23.2515333333,26.1754666667,24.3588,22.6510666666,59.0486666667,27.8753333333
812.93,22.5025777778,66.4806,50.1705333333,57.9300666667,23.4807333333,26.3798,25.0852666667,23.5658666667,59.4107333333,29.0
813.24,23.0062555556,66.8444666667,50.3748,57.9142666667,23.6306,26.8519333333,25.3070666667,24.0247333333,59.5288,29.5944666667
813.54,21.8804,65.9493333333,49.4736,57.0605333334,22.3314666666,25.7545333333,24.1558666667,23.041,58.3390666667,28.6392666667
813.85,23.0423333333,66.798,50.0194,57.7288666667,23.3757333333,27.0453333333,25.392,24.1405333333,58.8336666667,29.8185333333
814.15,23.1271888889,68.0852,50.5516,58.55,23.3176,26.982,25.5635333333,24.5862666667,59.0701333333,30.1104
814.46,23.3399777778,68.2721333333,51.1111333333,58.6950666667,23.5113333333,26.8407333333,26.0340666667,25.1008666666,58.624,29.7588666667
814.76,23.8333111111,67.7086,51.3122,58.7543333333,24.0814666667,27.2150666667,26.7998666667,25.7422666667,58.6056,29.6358666667
815.07,24.7562333333,68.1367333333,52.0596666667,59.2375333333,24.1352,27.7438,27.728,26.085,59.3868,30.1258666667
815.37,24.0012666667,67.1999333333,51.3649333333,58.5254,23.7647333333,27.0117333333,27.3334666667,25.6157333333,58.5332666666,29.8274
815.68,22.7719333333,65.6506,49.4881333333,57.1084,22.2352666667,25.2285333334,26.0805333333,24.2518,56.8190666667,28.5344
815.98,21.8892333333,65.3271333334,49.037,56.9320666667,21.2048,24.3995333333,25.0337333333,23.5672,56.5676666667,27.6972666666
816.29,21.5355444445,65.0235333333,48.9229333333,56.4701333334,21.2107333333,24.2216,24.7406666667,22.9874666667,55.912,26.8002666667
816.59,21.2339222222,63.994,48.2258,55.7142,21.3824,24.0016,24.4776,22.4116666667,55.407,26.0906
816.89,21.5764111111,63.2813333333,47.9806666667,55.4640666667,21.9524666667,24.4617333333,24.7141333333,22.5612666667,55.3304,26.0356666666
817.20,22.0194111111,63.9487333333,48.5127333333,56.0658,21.978,24.4542,24.9084666667,23.1209333333,55.8315333333,25.9194
817.50,21.9310333333,63.9528666667,48.7289333333,56.0687333333,21.7616,24.3036666667,24.7976666667,22.9430666667,56.2191333333,25.8002
817.81,21.8234444445,64.1004,48.2844666667,56.29,21.7503333333,24.6235333333,24.763,22.8452666667,56.5060666667,25.9832
818.11,21.1493555555,63.2489333333,47.6934,55.4812666667,21.0132,24.2418,23.9918666667,22.2628,55.8055333333,25.3833333333
818.41,21.4988444444,63.2179333333,47.9038666667,55.4165333333,21.6538666667,24.7884,24.2115333333,22.8333333333,55.8976,25.6538666667
818.72,22.3981444444,63.7743333333,48.2448,55.6016666667,22.0641333333,25.2446,24.4104,23.4863333333,56.3396,26.1746
819.02,22.6440333333,64.5649333333,48.7513333333,56.2147333333,22.4689333333,25.4744666667,24.5592666667,23.5536666667,57.4575333333,26.9378
819.33,22.6918111111,64.4972,48.8566,56.0233333333,22.7771333333,25.7682,24.7066,23.5426666667,57.4528,26.9882
819.63,21.6501222222,63.2293333333,47.6708,54.8727333333,21.5174666667,24.8441333333,23.6584666667,22.5215333333,56.3238,25.8836
819.93,21.1365,63.3656666667,47.7139333334,55.0067333334,20.8652,24.5037333333,23.3768666667,22.1248666667,56.2511333333,25.5018666667
820.24,20.9786555556,63.3830666667,47.8275333334,55.1868666667,20.4938,24.2008,23.2484,22.1228,56.3540666667,25.3359333333
820.54,20.4192777778,62.9455333333,47.4718666667,54.8494,20.0540666667,23.6994,23.0077333333,21.6916666667,55.9058666667,24.9424666667
820.85,20.1353777778,62.4854666667,47.0026666667,54.3873333333,19.8158666667,23.5046666667,22.7982,21.5258,55.3101333333,24.7382
821.15,19.8103222222,62.3257333333,46.9350666667,54.2348,19.5652,23.3292666667,22.4940666667,21.3119333334,55.026,24.4030666667
821.45,19.9044888889,62.651,47.1565333334,54.5574,19.7897333333,23.5543333333,22.6562666667,21.5037333333,55.2556666667,24.6037333333
821.76,20.0249333333,62.7960666667,47.273,54.8224,19.9268666667,23.6299333333,22.8758,21.6794,55.4661333333,24.7857333333
822.06,20.0316888889,62.7015333333,47.2060666666,54.8333333333,19.9211333333,23.6258,22.9272666667,21.7758666667,55.4395333333,24.7895333333
822.36,20.2580888889,62.8767333333,47.3268,54.9436666667,20.2225333333,23.9081333333,23.1339333333,22.0696,55.5850666667,24.9394666667
822.67,20.1983555556,62.6769333333,47.2170666667,54.8284,20.1853333333,23.7762,23.0574,22.0522666667,55.4952,24.8431333333
822.97,20.5209333333,63.0154,47.5774,55.1153333333,20.5754,24.1212666667,23.348,22.4696,55.8634666667,25.1876
823.27,20.8600777778,63.1922666667,47.8086,55.3063333334,20.9183333333,24.3828,23.6564666667,22.8741333333,56.0340666667,25.4458666667
823.58,20.9703333333,63.3506,47.9176666667,55.3428,21.0392,24.4935333333,23.8582,22.9856666667,56.1388,25.5718
823.88,21.1125888889,63.5386,48.0850666667,55.4551333333,21.2397333334,24.6818,23.9926,23.1860666667,56.4614666667,25.7376
824.18,21.5035444445,64.0475333333,48.5345333333,55.9786666667,21.7034666667,25.1086,24.4538666666,23.6240666667,56.9853333333,26.0767333333
824.49,21.7103555555,64.0701333333,48.4021333333,55.9605333333,21.9287333333,25.109,24.7628,23.7714,57.0666666667,26.3126
824.79,21.7960888889,63.9425333333,48.2794,55.8456666667,21.921,24.9072,24.7393333333,23.7664,57.0074666667,26.2681333333
825.09,21.5638555555,63.6852666667,48.1517333333,55.5288,21.693,24.5534,24.3270666667,23.3584,56.7534666667,25.8578
825.39,21.6019333334,63.7038666667,48.3016,55.4614666667,21.7575333333,24.4723333333,24.3813333333,23.2155333333,56.9170666667,25.7438
825.70,21.4667111111,63.2695333333,48.0394,55.3017333333,21.5182666667,24.2332666667,24.3839333333,22.9934666667,56.6181333333,25.4346666666
826.00,21.9707777778,63.9626,48.5344666667,55.9108,22.0104,24.6326,24.9254666667,23.4428666667,57.0742666667,25.9228
826.30,21.8592,63.8144666667,48.4678666667,55.9813333333,21.8872,24.5806,24.9274,23.2042,57.1828666667,25.801
826.61,21.6888888889,63.5719333333,48.2506,55.9396666667,21.8930666667,24.3450666667,24.722,23.0567333333,57.2715333333,25.7825333333
826.91,21.6236444444,63.463,48.0896666666,56.0645333333,21.9143333333,24.2387333333,24.4792,23.0288,57.0530666667,25.749
827.21,21.7160888889,63.358,48.0246,56.0492666667,21.9535333334,24.2854666667,24.502,23.0260666667,56.8972,25.7587333333
827.51,21.3730333334,63.2982,47.8736666667,55.8147333333,21.6618,23.9775333333,24.1683333333,22.6752666667,57.0386,25.4988666667
827.82,21.8028222222,63.9166666667,48.5768666667,56.4888,22.0706,24.3774,24.4268,23.1028,57.8184,26.0046666667
828.12,21.8366222222,64.0336666667,48.6252666667,56.6435333333,22.1609333334,24.4567333333,24.469,23.0958,58.0873333333,26.1302666667
828.42,22.2701111111,64.254,48.7531333333,56.8283333333,22.668,24.8741333333,25.0129333333,23.6982666667,58.4851333333,26.8508
828.72,22.2106333333,64.7883333333,48.9961333333,57.1982666667,22.9801333333,25.2816666667,25.2325333334,23.7845333333,58.8142666667,27.1389333333
829.02,22.6685666667,65.341,49.7088666667,57.7318,23.5365333333,25.9693333333,25.5363333333,24.1417333333,59.2720666667,27.7088
829.33,22.6554777778,64.9075333333,49.5928,57.3888,23.3920666667,26.1797333333,25.361,24.0553333333,59.1394,27.8716
829.63,22.5540888889,64.8908666667,49.7164666667,57.4325333333,23.1857333333,26.0202666667,25.2048666667,23.9446666667,59.0114666667,27.8379333334
829.93,22.1312777778,65.3374666667,49.7644,57.5272,22.4252666667,25.7875333333,24.7551333333,23.3784,58.851,27.3180666667
830.23,23.2448777778,66.7764666667,51.2709333333,58.365,23.5355333333,27.2904666667,26.1639333333,24.5234666667,60.3524,28.5326
830.54,23.4615888889,67.0606666667,51.4885333333,58.9181333333,23.9586666667,27.3796,26.1289333333,24.5528666667,60.5316666667,28.8555333333
830.84,24.7869,67.482,52.4724666666,59.9282666667,24.9119333333,27.9256,26.9472,25.5381333333,60.8545333333,29.9542
831.14,24.5711777778,66.4132666667,51.8906666667,59.2137333333,24.5484,27.7582666666,26.6796666667,25.3606666667,59.8505333333,29.3568
831.44,24.2682555556,66.2888666667,51.8667333333,59.3596666667,24.1883333333,27.5568,26.7306666667,25.3539333333,59.6285333333,29.0552666667
831.74,22.9303777778,65.7518,51.1278,58.9348666667,22.9074666667,26.6792666667,25.8020666667,24.2231333333,58.5964666667,28.1078
832.04,23.0460444445,65.1779333333,50.9090666667,58.9821333333,22.6773333333,26.3313333333,25.7134666667,24.5072666667,58.0994666667,27.8494
832.35,22.6052,64.7203333333,50.1480666667,58.1524666667,22.3575333333,25.5921333333,25.4440666667,24.1885333334,57.9330666667,27.1547333333
