wavelength,Back_TanCyam,Belly_TanCyam,Breast_TanCyam,Crissum_TanCyam,Crown_TanCyam,DorTail_TanCyam,Patch10_TanCyam,Patch11_TanCyam,Patch12_TanCyam,Patch13_TanCyam,Rump_TanCyam,Throat_TanCyam,WingTip_TanCyam
631.60,6.29584999999,6.51965333333,3.71973333333,5.31066666667,21.1602,5.31486666667,18.3033333333,97.1291333333,8.16773333333,62.8278666667,32.5296666667,19.9386666667,8.36846666667
631.93,6.31895,6.53753333333,3.7442,5.36413333333,21.0709333333,5.3758,18.222,97.0987999999,8.19319999999,62.5414666667,32.4093,19.9566666666,8.40566666667
632.26,6.39253333334,6.62951,3.8374,5.42493333333,21.0076,5.4351,18.1739333333,97.0877333333,8.25759999999,62.2747333333,32.2916333333,19.9693333333,8.50026666666
632.59,6.41456666667,6.65728666667,3.87386666667,5.47953333333,20.9091333333,5.48233333333,18.1092,97.0821333333,8.32706666666,62.044,32.1873,19.9244666666,8.57099999999
632.92,6.4825,6.68582666667,3.94913333333,5.55046666667,20.8652666667,5.5384,18.0299333333,97.0410666668,8.43586666667,61.8065333333,32.0855333333,19.9442666667,8.65633333333
633.26,6.45785000001,6.6521,3.9284,5.5414,20.7278666667,5.5366,17.9369333333,96.8852,8.40973333334,61.4316,31.9090666667,19.8634,8.66439999999
633.59,6.47609999999,6.71437,3.99826666667,5.60026666667,20.6908,5.60616666667,17.9336666667,96.865,8.45786666666,61.2032666667,31.7858333333,19.8953333333,8.72739999999
633.92,6.45668333334,6.73940333333,3.993,5.61866666666,20.5865333333,5.63683333333,17.8224,96.6632666666,8.49420000001,60.8295333333,31.5649,19.8184,8.7204
634.25,6.44598333334,6.76477333333,3.99973333333,5.62893333333,20.501,5.6217,17.7696666667,96.5628,8.51833333333,60.5213333333,31.4392,19.8087333333,8.74379999999
634.58,6.43125,6.72142333333,3.96126666667,5.60526666667,20.3742,5.61646666667,17.6824,96.3931333334,8.51726666666,60.2075333333,31.2918666667,19.7582,8.74766666667
634.91,6.40543333334,6.71850666667,3.93646666667,5.59486666667,20.2907333333,5.6231,17.5988,96.3835999999,8.5152,60.0484666667,31.1500666667,19.7306,8.75133333334
635.25,6.39373333333,6.70353666667,3.90173333333,5.60546666667,20.1608666667,5.6329,17.4866,96.1404,8.53913333334,59.6835333333,30.9388666667,19.6500666667,8.73666666666
635.58,6.28411666668,6.62421333333,3.81406666667,5.5032,19.9283333333,5.51106666667,17.3196,95.8267999999,8.45280000001,59.2887333333,30.6654,19.4288,8.63819999999
635.91,6.23480000001,6.57627333333,3.75333333333,5.44413333333,19.7959333333,5.47446666667,17.2289333333,95.6716,8.41833333333,58.985,30.4532,19.328,8.5902
636.24,6.15323333334,6.51372333333,3.6944,5.3526,19.613,5.41663333333,17.0792,95.2993333334,8.34813333333,58.5084,30.1805666666,19.188,8.4904
636.57,6.06714999999,6.47322333333,3.63806666667,5.30333333333,19.4480666667,5.38266666667,17.0224,95.0207999999,8.2584,58.1221333333,29.9645666667,19.0948,8.48153333334
636.90,5.98728333334,6.41768666667,3.58473333333,5.2202,19.2638,5.33196666667,16.8568,94.6691333333,8.21026666667,57.715,29.7010333333,18.9723333333,8.43666666666
637.23,6.00595,6.41984333333,3.57966666667,5.22493333333,19.1628666667,5.34273333333,16.7828666667,94.4346666667,8.22266666667,57.4338666667,29.5529666667,18.9036,8.47659999999
637.56,6.05778333333,6.45054333333,3.60973333333,5.27333333333,19.0782666667,5.37566666667,16.7770666667,94.3493333334,8.22979999999,57.2417333333,29.4581333333,18.9332,8.52886666666
637.90,5.98759999999,6.36373333333,3.54806666667,5.19906666667,18.8934666667,5.34356666667,16.6413333333,94.0587333333,8.15646666667,56.9325333333,29.2245,18.8306,8.42893333334
638.23,5.95028333334,6.35435,3.542,5.18926666667,18.8242666667,5.35496666667,16.5269333333,93.8946,8.15493333333,56.6193333333,29.0554,18.7742,8.41746666666
638.56,5.95891666666,6.32404666667,3.5564,5.1896,18.7543333333,5.3519,16.4269333333,93.7202666667,8.15820000001,56.3454666667,28.9073666667,18.7368666667,8.44393333332
638.89,5.98203333334,6.36400333333,3.62713333333,5.21986666667,18.7056666667,5.39736666667,16.4038666667,93.2908666667,8.19206666667,55.9875333333,28.7502666667,18.7012,8.50573333333
639.22,5.94911666667,6.32619666666,3.635,5.18493333334,18.6009333334,5.4489,16.3014,92.9584,8.17646666667,55.6353333333,28.5573666667,18.6698,8.48413333333
639.55,5.93376666666,6.29568333333,3.63153333333,5.19373333333,18.5347333333,5.439,16.1980666667,92.6962666667,8.19706666667,55.3408666667,28.4538,18.6296,8.489
639.88,5.89808333333,6.26299333333,3.604,5.1906,18.4882,5.45693333333,16.1160666667,92.5873999999,8.18673333333,55.1444,28.3898666667,18.6262666667,8.49586666667
640.21,5.90266666667,6.26748,3.61233333333,5.1892,18.4119333333,5.469,15.9978,92.3610666666,8.24353333333,54.9196,28.2402333333,18.5743333334,8.466
640.54,5.92220000001,6.28479333333,3.6334,5.223,18.3857333333,5.50433333333,15.9382,92.3463333333,8.27026666666,54.8349333334,28.2209,18.5918,8.49433333333
640.87,5.82358333334,6.18029666667,3.5578,5.1172,18.2162,5.43616666667,15.7406,91.9736000001,8.20166666667,54.4174666667,28.0358,18.459,8.38646666666
641.20,5.69294999999,6.06441333334,3.4988,5.00213333333,18.0789333333,5.33833333333,15.5354666666,91.5604000001,8.12839999999,53.9805333333,27.7997,18.3356,8.32366666667
641.53,5.77208333334,6.13363,3.56813333333,5.07993333333,18.0950666667,5.40176666667,15.5296666667,91.4923333333,8.19093333333,53.7644666667,27.7481,18.3674,8.45619999999
641.87,5.85011666666,6.22686333333,3.67366666667,5.1402,18.0632666666,5.47873333333,15.5023333333,91.1051999999,8.25806666667,53.4782,27.6252333333,18.3629333333,8.55219999999
642.20,5.87998333333,6.26839,3.7084,5.17806666667,17.9716666667,5.56133333333,15.4646666667,90.6734,8.31279999999,53.081,27.4744333333,18.3413333333,8.58973333333
642.53,5.70160000001,6.10946666667,3.52413333333,5.0162,17.7599333333,5.4004,15.1899333333,90.4957333333,8.1568,52.7340666667,27.2528,18.1864666667,8.44339999999
642.86,5.82115,6.25892,3.68213333334,5.13346666667,17.8351333333,5.48543333333,15.2436,90.3884666667,8.28466666666,52.5776666667,27.2197333333,18.2633333333,8.62746666667
643.19,5.79406666666,6.27161,3.7028,5.12786666667,17.7601333333,5.49326666667,15.1818,90.0122,8.31046666667,52.2712,27.0827333333,18.2156,8.65179999999
643.52,5.70205,6.20120666667,3.56933333334,5.00453333333,17.5706,5.39193333333,15.0136666667,89.7156666667,8.2206,51.9503333333,26.8085333333,18.0555333333,8.56413333333
643.85,5.69725,6.16903666667,3.53886666667,4.95753333333,17.463,5.37313333333,14.9258,89.5492666667,8.15659999999,51.6346,26.6874666667,18.025,8.55859999999
644.18,5.80164999999,6.30204333333,3.66906666667,5.08593333333,17.5724,5.48666666667,14.9914,89.3093333333,8.2936,51.3618666667,26.6741,18.0995333333,8.71993333333
644.51,5.89841666667,6.41311,3.7472,5.21046666667,17.5828666667,5.59753333333,15.005,89.0247333333,8.36733333334,51.0853333333,26.5830666667,18.0928,8.85946666667
644.84,5.93813333333,6.5215,3.78466666667,5.28153333334,17.5874666667,5.70093333333,15.0801333333,88.9015333333,8.41553333333,50.9084666666,26.5404,18.1151333333,8.89886666667
645.17,5.83483333333,6.43160666667,3.67806666667,5.1918,17.4066,5.61106666667,14.8969333333,88.3446,8.34133333333,50.4414,26.2830666667,17.9182,8.79086666668
645.50,5.68106666667,6.28107,3.51806666667,5.06033333333,17.1862666667,5.46313333333,14.7700666667,88.0666666667,8.18000000001,50.101,26.0649333333,17.8032666667,8.68466666666
645.83,5.59771666667,6.21774,3.45353333333,4.99813333333,17.0766,5.37806666667,14.6603333333,87.8924666667,8.10280000001,49.8403333333,25.877,17.7092,8.631
646.16,5.64341666667,6.26307666667,3.548,5.06666666667,17.0566,5.44086666667,14.6988666667,87.7035333333,8.19133333333,49.6210666667,25.7956333333,17.7196666667,8.71239999999
646.49,5.53448333334,6.15197333333,3.4032,5.005,16.8708,5.33803333333,14.5191333334,87.4469333333,8.10259999999,49.2361333333,25.5743666667,17.6028666667,8.61926666666
646.82,5.42105,6.02144,3.27306666667,4.89353333333,16.6682,5.2333,14.3129333333,87.0586666667,7.93906666667,48.7837333333,25.3042333333,17.4596666667,8.52713333334
647.15,5.47513333334,6.10015,3.38753333333,4.96793333333,16.6361333334,5.32533333333,14.3409333333,86.6950666666,7.99886666667,48.4534,25.2852666667,17.4868666667,8.6446
647.48,5.40816666667,6.09401,3.3398,4.90773333333,16.53,5.29533333333,14.243,86.289,8.00073333333,48.1779333333,25.1044333333,17.3911333333,8.60813333333
647.81,5.35606666667,6.02576333333,3.28233333334,4.82353333333,16.3499333333,5.20766666667,14.0846,85.8589333333,7.91033333333,47.8130666667,24.8472333333,17.2934666667,8.51179999999
648.14,5.20904999999,5.93026333333,3.17573333333,4.71053333333,16.1880666666,5.12306666667,13.928,85.4516666667,7.81013333333,47.4643333333,24.6302333333,17.1992,8.40093333333
648.47,5.07578333333,5.74379333333,3.0248,4.5804,15.9986,4.95806666667,13.7084666667,85.2670666667,7.716,47.1943333333,24.4186,16.9968666667,8.32586666667
648.80,5.18418333334,5.84982333333,3.13293333333,4.6842,16.0279333333,5.05636666667,13.731,85.0124,7.84606666667,46.9836666667,24.4071,17.1128,8.47286666667
649.13,5.27873333333,5.88125,3.19033333333,4.73573333333,16.0047333333,5.10573333333,13.7118666667,84.6030666667,7.91093333333,46.7240666667,24.3265666667,17.1112666667,8.53766666666
649.46,5.23921666667,5.87814,3.2168,4.71966666667,15.9392,5.09093333333,13.6528,84.3670666667,7.89013333333,46.4732,24.2654333333,17.0551333333,8.53926666666
649.79,5.28426666666,5.92322,3.23913333333,4.7592,15.8781333333,5.11643333333,13.5987333333,83.9727333333,7.9272,46.2227333333,24.1474666667,17.0762,8.60193333334
650.11,5.39551666666,6.03506666667,3.36253333334,4.84813333333,15.9033333333,5.24626666667,13.6522,83.5764,8.04553333334,46.0534,24.1754333333,17.1439333333,8.70600000001
650.44,5.49883333333,6.15216666666,3.46693333333,4.93773333333,15.9536,5.3578,13.7088666667,83.4799333333,8.17673333333,45.9806666667,24.2243,17.1971333333,8.81453333333
650.77,5.48206666667,6.10939333334,3.437,4.95246666667,15.8754,5.35073333333,13.5976666666,83.1428666667,8.15980000001,45.7233333333,24.0392666667,17.1377333333,8.81540000001
651.10,5.42883333334,6.05187666667,3.401,4.9732,15.7562,5.3163,13.5002,82.7726,8.06813333333,45.3791333333,23.9084666667,17.0643333333,8.80986666667
651.43,5.35876666667,6.01814,3.37633333333,4.96493333333,15.6259333333,5.2987,13.4111333333,82.2617333333,8.03313333333,45.0274,23.7793,16.9570666667,8.78040000001
651.76,5.42723333333,6.05613,3.47573333333,5.06426666667,15.6014666667,5.38476666667,13.4457333334,82.0484,8.12419999999,44.8842666667,23.7490666667,17.0215333333,8.86826666667
652.09,5.50403333334,6.12466666667,3.59353333333,5.12386666667,15.5698666667,5.4632,13.4194666667,81.5019333333,8.16979999999,44.5638666666,23.6450666667,17.0472666667,8.91053333333
652.42,5.47538333333,6.10401666667,3.62353333333,5.13386666667,15.4942666667,5.46573333333,13.3628,81.1206,8.1636,44.356,23.5249666667,16.9692666667,8.87526666665
652.75,5.33763333334,6.04994666667,3.56306666667,5.04513333333,15.3564666667,5.3995,13.225,80.7867333334,8.13240000001,44.0907333333,23.3570666667,16.828,8.77400000001
653.08,5.27414999999,5.97665,3.44813333333,4.92493333333,15.2254666667,5.3465,13.0796,80.4092666667,8.10966666666,43.8172,23.1806,16.7452666667,8.64886666667
653.41,5.28075000001,6.01191333333,3.47093333333,4.92173333333,15.2060666667,5.41243333333,13.0173333333,80.1130666667,8.1384,43.5600666667,23.1180333333,16.7179333333,8.68333333333
653.74,5.28338333334,6.00454333333,3.47346666667,4.92586666667,15.1650666667,5.39543333333,12.9728,79.8963333333,8.1346,43.3768,23.0062333333,16.6722,8.72679999999
654.06,5.28165,6.02237666667,3.48333333333,4.97593333333,15.1168666667,5.44713333333,12.9335333333,79.4274666667,8.12486666667,43.0901333333,22.8318333333,16.6268,8.75373333334
654.39,5.15079999999,5.90116666667,3.42066666667,4.8534,14.9683333333,5.32966666667,12.7948666667,79.0054,8.01559999999,42.7515333333,22.6606666667,16.4960666667,8.65039999999
654.72,5.19016666667,5.95774333333,3.5104,4.89366666667,14.945,5.39773333333,12.76,78.4781333333,8.09053333333,42.4926666667,22.5645,16.4764666667,8.69366666667
655.05,5.18505,5.90978,3.4556,4.8338,14.8704666667,5.38473333333,12.6887333333,78.2872,8.06573333333,42.3846,22.4508,16.427,8.69213333333
655.38,5.13273333333,5.83827333333,3.373,4.76873333333,14.7909333333,5.3303,12.5733333333,77.9344666667,8.01019999999,42.1656666667,22.3002666667,16.3218,8.66119999999
655.71,5.1228,5.82056666667,3.33713333333,4.79026666667,14.6793333333,5.32183333333,12.5558,77.5048666667,7.97806666666,41.9546,22.1652333333,16.2800666667,8.68426666666
656.04,5.15376666667,5.86561333333,3.35593333333,4.79993333333,14.6658,5.35963333333,12.5432666667,77.0859333333,8.00946666666,41.6868,22.0990333333,16.3048,8.74486666665
656.37,5.31601666666,6.03291,3.517,4.9954,14.7869333333,5.54143333333,12.6634,76.9661333333,8.17286666667,41.7332,22.2345,16.4877333333,8.968
656.69,5.42000000001,6.13107,3.66193333333,5.14553333333,14.8413333334,5.66423333333,12.7201333333,76.7082,8.2926,41.6235333333,22.2560333333,16.5412666667,9.19426666667
657.02,5.38520000001,6.09998,3.61053333333,5.12406666667,14.7149333333,5.64976666667,12.6263333333,76.3251333333,8.23893333333,41.3701333333,22.0820666667,16.4288,9.13633333333
657.35,5.32573333334,6.07770333333,3.54473333333,5.0902,14.6058666667,5.64913333333,12.5344666667,75.9728666667,8.20446666666,41.1074,21.9419333333,16.3589333333,9.0878
657.68,5.36801666667,6.10146333333,3.62266666667,5.10313333333,14.5822,5.65173333333,12.5406666667,75.6620666667,8.30606666667,40.9488666667,21.9831333333,16.4266666667,9.14453333333
658.01,5.5378,6.25170333333,3.76946666667,5.25686666667,14.6594666667,5.80316666667,12.5872,75.4318,8.48666666666,40.9012666667,22.0038333334,16.5136,9.25686666666
658.34,5.5992,6.29727333333,3.82593333333,5.3042,14.6702666667,5.85146666667,12.643,75.2938,8.52646666666,40.846,22.0312,16.558,9.34266666668
658.66,5.64138333333,6.33741666667,3.90146666667,5.36353333333,14.6860666667,5.9137,12.6606666667,75.0065333333,8.58086666667,40.6556,21.9702,16.5707333333,9.39226666667
658.99,5.62905000001,6.34314,3.88986666667,5.34673333333,14.6132666666,5.8973,12.6038,74.7102,8.57306666666,40.4058,21.9035,16.5284666667,9.37353333333
659.32,5.61260000001,6.33606666667,3.87546666666,5.3318,14.5902,5.8945,12.5428666667,74.5547333333,8.59626666667,40.2276666666,21.8912,16.5333333334,9.36146666666
659.65,5.58145000001,6.33280666667,3.85346666667,5.3264,14.5263333333,5.89976666667,12.5061333333,74.3982666667,8.57413333334,40.0640666667,21.8245,16.4888666667,9.3474
659.98,5.49853333334,6.25089333333,3.7824,5.22926666667,14.3924666667,5.84116666667,12.3748666667,74.0106,8.48526666666,39.7274,21.6440333333,16.3594666667,9.26613333333
660.31,5.45606666667,6.20790666667,3.75506666667,5.2016,14.3078,5.80596666667,12.2980666667,73.7305333333,8.43733333333,39.4680666667,21.5235333333,16.3144,9.19833333334
660.63,5.40603333334,6.13046666667,3.7318,5.12733333333,14.2358,5.7292,12.2157333333,73.3726666667,8.39846666666,39.249,21.4332666667,16.2547333333,9.16860000001
660.96,5.37053333333,6.06747666667,3.72113333333,5.1158,14.167,5.6963,12.1224,72.9898,8.37006666667,39.0445333333,21.3535666667,16.2002,9.11326666665
661.29,5.30893333333,6.02510333333,3.69886666667,5.0778,14.0897333333,5.69376666667,12.0433333334,72.6521333333,8.30493333333,38.8423333333,21.2106333333,16.0855333333,9.0638
661.62,5.21156666667,5.94831666667,3.5982,5.00226666667,13.9830666667,5.64646666667,11.9804,72.4091333333,8.24246666667,38.6057333333,21.0744333333,16.0334666667,9.03173333334
661.94,5.17825,5.91626333333,3.57706666667,4.96386666667,13.9248666667,5.64513333333,11.8849333333,72.071,8.27953333333,38.3956,20.9932,16.0154,9.00746666666
662.27,5.08403333333,5.84796333333,3.47473333333,4.84133333333,13.7860666667,5.57133333333,11.7424,71.733,8.26213333333,38.1456666667,20.8841,15.9403333333,8.92806666666
662.60,5.11470000001,5.87947333333,3.53286666667,4.8192,13.8020666667,5.58746666667,11.7564,71.3330666667,8.30440000001,37.9582666667,20.7725666667,15.9326,8.98646666666
662.93,5.03028333333,5.8345,3.48846666667,4.71213333333,13.6952,5.533,11.6467333333,70.8954666667,8.27006666667,37.7621333333,20.6257333333,15.8099333333,8.94186666667
663.26,4.95260000001,5.73421,3.38533333333,4.60406666667,13.5455333333,5.45496666667,11.4951333333,70.4308666667,8.22766666666,37.5337333333,20.4248666667,15.7072,8.87466666665
663.58,4.79604999999,5.58130666667,3.2292,4.44713333333,13.3538666667,5.29676666667,11.2836,69.99,8.05973333333,37.1925333333,20.1505666667,15.5493333333,8.71120000001
663.91,4.83378333334,5.64467,3.26453333333,4.4784,13.3280666667,5.33383333333,11.2717333333,69.4638,8.07826666667,36.9778,20.0733666667,15.5164,8.75873333333
664.24,4.88585,5.70600333333,3.2762,4.53313333333,13.3582666667,5.36603333333,11.2806666667,69.256,8.12160000001,36.8552,20.0541,15.5848,8.80786666667
664.57,4.86868333334,5.70701666667,3.2528,4.51953333333,13.3249333333,5.35973333333,11.2672,68.8503333333,8.12333333334,36.6410666667,19.9444,15.5743333333,8.842
664.89,4.82918333334,5.67832333333,3.15173333333,4.46626666667,13.254,5.30653333333,11.1598,68.5138666667,8.06759999999,36.3764,19.7941666667,15.5196666667,8.85933333333
665.22,4.86133333334,5.74574,3.20053333333,4.5124,13.2885333333,5.33693333333,11.1165333333,68.0358,8.05053333333,36.2258666667,19.7663,15.5099333333,8.83706666667
665.55,4.78131666667,5.74894,3.08726666667,4.48246666667,13.1948,5.3015,11.0034666667,67.7456,7.94166666667,35.9738666667,19.5504666667,15.4172,8.80266666665
665.87,4.77683333333,5.77305333333,3.10646666667,4.58713333333,13.1942,5.3304,11.0300666667,67.3060666667,7.89713333333,35.7166666667,19.4404,15.3896666667,8.85753333333
666.20,4.81478333334,5.83162666667,3.183,4.68213333333,13.2084,5.43223333333,10.9964666667,67.0243333333,7.9306,35.5429333333,19.4324,15.4372,8.87240000001
666.53,4.82710000001,5.87371666667,3.22813333333,4.72573333333,13.1916,5.4801,10.9816666667,66.6504666667,7.91993333334,35.3236666667,19.3536,15.4768666667,8.89393333333
666.86,4.86538333332,5.95314,3.32253333333,4.79246666667,13.2472,5.53123333333,10.9900666667,66.3477333333,7.96586666667,35.2129333333,19.3938666667,15.529,8.97919999999
667.18,5.01533333333,6.11319,3.4578,4.9206,13.3502,5.67233333333,11.1018666667,65.9378,8.11886666667,35.1259333333,19.4566666666,15.6669333333,9.14526666666
667.51,4.90871666667,6.02742333333,3.3368,4.79333333333,13.1764666667,5.55796666667,10.9703333333,65.3701333333,8.04746666667,34.7906666667,19.2862333333,15.5682,9.03959999999
667.84,4.74668333333,5.89467,3.2208,4.66193333333,12.9626666667,5.4406,10.7860666667,64.8321333333,7.88713333333,34.4761333333,19.0827,15.3494,8.90726666667
668.16,4.72088333333,5.87618333333,3.19866666667,4.60993333333,12.9246666667,5.43913333333,10.6902666667,64.4156666667,7.82673333333,34.2300666667,19.0019666667,15.2769333334,8.93506666666
668.49,4.78438333333,5.90737333333,3.2508,4.692,12.9360666667,5.49753333333,10.6672666667,64.1187333333,7.88773333332,34.1508666667,19.0149,15.3414666667,8.95693333333
668.82,4.82868333334,5.94763666667,3.3114,4.72753333333,12.9435333333,5.54713333333,10.6875333333,63.7808666667,7.98300000001,34.0017333333,18.98,15.3643333333,9.0836
