wavelength,Back_ParCorm,Belly_ParCorm,Breast_ParCorm,Crissum_ParCorm,Crown_ParCorm,DorTail_ParCorm,Rump_ParCorm,Throat_ParCorm,WingTip_ParCorm
631.26,11.47,57.044,46.0074,49.8562,40.8684,6.5662,12.1208,37.9162666666,8.72913333333
631.60,11.4984,57.1330666666,46.0834666667,49.9541333333,41.0232,6.57646666667,12.1162,38.0181333333,8.70486666666
631.93,11.5375333333,57.1442666667,46.0864,49.9469333333,41.0972666667,6.60666666667,12.1262666667,38.0788666667,8.73226666667
632.26,11.5518666667,57.2721333333,46.1484666667,50.0569333333,41.2456666667,6.61473333333,12.1314666667,38.1766,8.74093333334
632.59,11.5724,57.339,46.1938666667,50.1142,41.4218666667,6.653,12.1846,38.2752666667,8.76946666667
632.92,11.6696666667,57.5272,46.3574,50.3256,41.6532,6.6808,12.2791333333,38.4760666667,8.8362
633.26,11.7294,57.564,46.3914666667,50.3289333333,41.7654666667,6.70893333333,12.3042,38.5611333333,8.86766666666
633.59,11.7262,57.5313333333,46.3936666667,50.3090666667,41.8603333333,6.69146666667,12.3068666667,38.5945333333,8.81466666667
633.92,11.7312666667,57.5451333333,46.4212,50.3172666667,41.9093333333,6.66686666667,12.3052,38.6714,8.81613333332
634.25,11.7129333334,57.5655333333,46.4398666667,50.3461333333,41.9916,6.60186666667,12.2676666667,38.7285333334,8.77153333333
634.58,11.6599333333,57.5068,46.4152,50.2764,42.0001333333,6.54913333333,12.2392,38.7203333333,8.72186666666
634.91,11.7376666667,57.6173333333,46.5531333333,50.4157333333,42.1692666667,6.6116,12.3006,38.8872666667,8.77273333333
635.25,11.7112666666,57.5597333333,46.5161333334,50.3438666667,42.1684,6.6178,12.2958666667,38.8798666667,8.81093333333
635.58,11.6964,57.5161333333,46.4835333333,50.3315333333,42.2166,6.6144,12.2867333333,38.9026666667,8.79013333334
635.91,11.6630666666,57.4157333333,46.4446666667,50.2483333333,42.2032,6.61513333333,12.2708666666,38.9256666667,8.78113333333
636.24,11.6604666667,57.3777333333,46.3973333333,50.2095333333,42.2394,6.6146,12.2751333333,38.935,8.7844
636.57,11.6384666667,57.3180666667,46.3916666667,50.2098,42.2957333333,6.63293333334,12.2686666667,38.9645333333,8.78673333334
636.90,11.59,57.2441333333,46.3164666667,50.1492,42.2968,6.58706666667,12.2418,38.9448,8.76739999999
637.23,11.5974666667,57.3182,46.3648666667,50.2256,42.4224666667,6.58853333333,12.2457333333,39.0286,8.81786666666
637.56,11.6441333333,57.3592,46.3952666667,50.2737333333,42.5194666667,6.67793333333,12.2896666667,39.1112,8.85473333333
637.90,11.7082,57.3443333333,46.3720666667,50.2692666666,42.594,6.7846,12.3710666667,39.1686,8.93053333333
638.23,11.7678,57.4728666667,46.4534,50.3984666667,42.7413333333,6.83573333333,12.3966666667,39.2952666667,8.96486666667
638.56,11.7280666667,57.4181333333,46.3625333333,50.314,42.7515333333,6.83646666667,12.3849333333,39.2576,8.94819999999
638.89,11.7832666667,57.5376,46.4618,50.4726666667,42.9346,6.8776,12.4404,39.4052666667,8.95953333334
639.22,11.7674,57.5665333333,46.4916666667,50.4764,43.0202666667,6.8834,12.4577333333,39.4543333333,8.95280000001
639.55,11.7562666667,57.6032,46.5097333333,50.5132666667,43.1460666667,6.86846666667,12.4566666667,39.4687333333,8.94366666667
639.88,11.7292,57.5599333333,46.5033333333,50.4658666667,43.1480666667,6.83213333333,12.4088,39.4478666667,8.91040000001
640.21,11.6459333333,57.5064,46.4084666667,50.3938666667,43.1623333333,6.77346666667,12.32,39.385,8.85526666667
640.54,11.6417333333,57.5761333333,46.4428,50.4508666667,43.251,6.81073333333,12.3080666667,39.4434666666,8.86533333333
640.87,11.6695333333,57.6556666667,46.5062,50.4763333333,43.3427333333,6.8758,12.3564666667,39.532,8.88573333333
641.20,11.6444,57.7548666667,46.597,50.5759333333,43.5007333333,6.86613333334,12.346,39.6198,8.8874
641.53,11.656,57.7458,46.6566,50.6415333333,43.566,6.89533333333,12.3342,39.7042,8.9246
641.87,11.5950666667,57.6285333333,46.5433333333,50.5334666666,43.5694666667,6.83893333333,12.286,39.6556666667,8.89606666667
642.20,11.6356,57.6721333333,46.6116666667,50.6088,43.6408,6.87173333333,12.3398666667,39.7308666667,8.94986666667
642.53,11.6941333333,57.6432666667,46.6314666667,50.6039333333,43.7655333333,6.9718,12.4454,39.8136,9.05533333333
642.86,11.7098666667,57.5634666666,46.5935333333,50.6181333334,43.8261333333,6.98786666667,12.4568,39.8364666667,9.11126666666
643.19,11.8390666667,57.6121333334,46.6642,50.7032666667,43.9536,7.1008,12.5501333333,40.0195333333,9.22286666667
643.52,11.9008,57.5862,46.689,50.7702666667,44.0298666667,7.1798,12.618,40.1236666667,9.2898
643.85,12.0511333334,57.7185333333,46.8046666667,50.9031333333,44.1968666667,7.321,12.7522,40.292,9.38680000001
644.18,12.0366,57.6794666667,46.8355333333,50.9158666667,44.2525333333,7.28986666667,12.7440666667,40.2964666667,9.35193333334
644.51,11.9952,57.5978666667,46.7720666667,50.8729333333,44.2746666667,7.1914,12.6271333333,40.2908666667,9.296
644.84,12.0292,57.4735333333,46.6836,50.7732666667,44.1749333333,7.179,12.6155333333,40.2554666666,9.28346666666
645.17,11.9532,57.3961333333,46.5881333333,50.6326666667,44.1345333333,7.09153333333,12.5495333333,40.1414666667,9.20313333333
645.50,11.9816666667,57.4106666667,46.6330666667,50.6794666667,44.1936666667,7.12666666667,12.5726,40.2004666667,9.22226666667
645.83,12.0129333333,57.4141333333,46.6478,50.6655333333,44.2659333333,7.13546666667,12.5854,40.2286666667,9.30033333334
646.16,12.0480666667,57.4437333333,46.6438666667,50.7303333333,44.2678,7.13233333333,12.5830666667,40.2773333333,9.32619999999
646.49,12.0644,57.4912666667,46.6644,50.7346666667,44.3086,7.12986666667,12.6072666667,40.3144666667,9.33353333333
646.82,11.9571333333,57.469,46.613,50.6752666667,44.2908666667,7.03646666667,12.5252666667,40.2615333334,9.27246666666
647.15,11.934,57.4733333333,46.5706,50.6392666667,44.3261333333,7.00366666667,12.5106,40.2702666667,9.2596
647.48,11.7814,57.3409333333,46.4795333333,50.5318666667,44.2828,6.8502,12.4032666667,40.2085333333,9.14773333333
647.81,11.7522666667,57.2932,46.4026,50.4784666667,44.2732666667,6.81633333333,12.3772,40.2531333333,9.15046666667
648.14,11.7636666667,57.2594,46.3924,50.4666,44.2572,6.87153333333,12.4572666666,40.2640666667,9.17646666666
648.47,11.7746,57.3646,46.4642666667,50.5344666667,44.4186666667,6.88506666667,12.4922666667,40.3411333333,9.20266666667
648.80,11.8282,57.4405333333,46.5121333333,50.6046,44.5641333333,6.94186666667,12.5546,40.4532,9.26113333334
649.13,11.9326666667,57.5655333333,46.6263333333,50.7017333333,44.7168666667,7.05413333333,12.6598,40.6158,9.37500000001
649.46,11.9224666667,57.6536666667,46.6824666667,50.7744,44.8726,7.03933333333,12.6385333334,40.7299333333,9.33079999999
649.79,11.8344666667,57.7396,46.7022,50.7822,44.9380666667,6.939,12.5309333333,40.7725333333,9.21933333333
650.11,11.7756,57.6972,46.6652,50.7609333333,44.9571333333,6.88406666667,12.4350666667,40.7651333333,9.12186666667
650.44,11.8605333333,57.7390666667,46.7217333333,50.8339333333,45.1207333333,6.9968,12.5167333333,40.8368,9.20106666667
650.77,11.929,57.8581333333,46.8359333333,50.9541333333,45.2962666667,7.10166666667,12.5876666667,40.9449333333,9.2836
651.10,11.9614666667,57.8580666667,46.8562666667,50.9403333333,45.3731333334,7.13386666667,12.5876,40.9720666667,9.28426666666
651.43,12.0522666667,57.8964,46.9319333333,50.9656,45.5078,7.24153333333,12.6816,41.0216666667,9.36706666667
651.76,12.0985333333,57.9624,47.0464,51.0711333334,45.7074666667,7.27726666667,12.7485333333,41.1008666667,9.43333333333
652.09,12.0702666667,57.8833333333,47.0144666667,51.0108,45.692,7.2734,12.7024666667,41.1067333333,9.39326666667
652.42,11.9535333333,57.8318,46.9320666667,50.9386666667,45.6183333333,7.16193333333,12.5805333333,41.0872,9.24006666667
652.75,11.8728,57.8346666667,46.928,50.9249333333,45.6319333333,7.08733333333,12.5118,41.0706,9.15966666667
653.08,11.8605333334,57.7488666667,46.9124,50.8826666667,45.6024,7.0758,12.515,41.0438666667,9.15719999999
653.41,11.8851333333,57.5833333333,46.8668,50.7548666667,45.6198666667,7.13153333333,12.5432666667,40.9833333333,9.21286666667
653.74,11.9758666667,57.7401333333,47.0249333333,50.8407333333,45.797,7.24273333333,12.6588,41.111,9.34359999999
654.06,11.9845333333,57.8428666667,47.1174,50.9246,45.8731333333,7.25586666667,12.6645333333,41.2278,9.36939999999
654.39,11.907,57.7978,47.1132,50.8928,45.8933333333,7.149,12.5420666667,41.2166666667,9.26899999999
654.72,11.9219333333,57.7620666667,47.1112,50.8758,45.8915333333,7.14513333333,12.5438,41.1986666667,9.30646666666
655.05,11.8832,57.8262,47.1202666667,50.9526,45.9668666667,7.08046666667,12.4965333333,41.2939333334,9.28786666667
655.38,11.8883333333,57.8828,47.1329333333,50.9738666667,45.9670666667,7.07746666667,12.47,41.3931333333,9.28793333333
655.71,11.8823333333,58.0114666667,47.1970666667,51.1130666667,46.138,7.061,12.4942666667,41.5218666667,9.29106666667
656.04,12.0672,58.1014,47.329,51.2065333333,46.3511333333,7.22413333334,12.6526666667,41.6792666667,9.47306666666
656.37,12.0702666667,58.0456,47.3066,51.2202,46.4027333333,7.26273333333,12.7005333333,41.7245333333,9.52420000001
656.69,12.0964,58.0766,47.3070666666,51.1947333333,46.4549333333,7.27893333333,12.7022666667,41.7679333333,9.5386
657.02,12.0688666667,58.138,47.3535333333,51.2071333333,46.5152,7.2472,12.6787333333,41.8367333333,9.50006666667
657.35,11.9792,58.0515333334,47.2843333333,51.1864666667,46.4868666667,7.1414,12.6131333333,41.8150666667,9.41766666666
657.68,12.0174666667,57.9378666667,47.1971333333,51.1034666666,46.4559333333,7.18046666667,12.6819333333,41.8084,9.44066666667
658.01,11.9705333333,57.965,47.1580666667,51.0646,46.4536,7.14446666667,12.6492666667,41.8242666667,9.41979999999
658.34,11.9981333333,58.0536666667,47.2029333333,51.1458666667,46.5704,7.212,12.6862,41.8909333333,9.44013333333
658.66,12.0626,58.1122,47.2644,51.2036666667,46.6574,7.2838,12.7642,41.9526666667,9.50333333334
658.99,12.0989333333,58.1502,47.3194,51.2567333333,46.7476666667,7.3578,12.8048,42.009,9.53713333334
659.32,12.1224666667,58.0864666667,47.2693333333,51.1979333333,46.7365333333,7.39026666667,12.8170666667,41.9801333333,9.5812
659.65,12.1032666667,58.0690666667,47.2838666667,51.224,46.7727333333,7.38706666667,12.8249333334,41.9754666667,9.57013333333
659.98,12.1455333333,58.1663333333,47.3296666666,51.2480666667,46.8422666667,7.38286666667,12.7822666667,42.0245333333,9.54786666667
660.31,12.1084666667,58.1675333333,47.3412666667,51.3098666667,46.9184666666,7.3476,12.7707333334,42.0380666667,9.51719999999
660.63,12.1306666667,58.2184,47.3894,51.4459333334,47.0026666667,7.36473333333,12.8013333333,42.0770666666,9.56913333333
660.96,12.1365333333,58.2133333333,47.3982666667,51.4440666667,47.044,7.35106666667,12.7936,42.0827333333,9.53753333333
661.29,12.0437333333,58.2552666667,47.4038,51.4440666667,47.1067333333,7.27226666667,12.6748,42.0506,9.46946666667
661.62,12.1173333333,58.3275333333,47.5154666667,51.5478666666,47.2179333334,7.3642,12.7731333333,42.1620666666,9.52379999999
661.94,12.1777333333,58.4126666667,47.5843333333,51.651,47.2644666667,7.37353333333,12.8242,42.2661333333,9.58553333333
662.27,12.1774,58.4308666667,47.6057333333,51.6689333333,47.3052,7.38106666667,12.8038666667,42.2995333333,9.58473333333
662.60,12.1646,58.4448,47.5282,51.5971333333,47.3191333333,7.31246666667,12.7698,42.2740666667,9.5736
662.93,12.1526666667,58.4263333333,47.529,51.6268,47.3542,7.2842,12.7754,42.2962666667,9.59053333333
663.26,12.1706,58.5478,47.6064666667,51.6720666667,47.4192666667,7.30433333333,12.7786666667,42.4108,9.63093333333
663.58,12.2074666667,58.5098,47.5682,51.7112666667,47.4872,7.31086666667,12.8373333333,42.4158,9.69413333334
663.91,12.2586,58.4788,47.5284666667,51.6546,47.4346666667,7.396,12.8892666666,42.4284,9.78320000001
664.24,12.3672,58.5930666667,47.5830666667,51.6665333333,47.5512,7.4864,12.9840666667,42.5909333333,9.86173333333
664.57,12.4152,58.6614666667,47.6402,51.7269333333,47.6429333333,7.52586666667,12.9900666667,42.7203333333,9.93026666667
664.89,12.5026,58.7698,47.7637333333,51.8918,47.8014666667,7.58086666667,13.0739333333,42.889,10.0197333333
665.22,12.4352,58.6726,47.6647333333,51.7802,47.7596,7.51833333333,12.9932,42.8328666667,9.99833333333
665.55,12.4200666667,58.6344666667,47.6752,51.7445333333,47.8320666667,7.50373333333,13.0096666667,42.851,9.9826
665.87,12.4041333333,58.5458666667,47.6089333333,51.6648,47.7947333333,7.4608,12.9648666667,42.8508666667,9.92653333333
666.20,12.3618,58.4642,47.6214,51.6833333333,47.8041333333,7.4386,12.9700666667,42.9349333334,9.91346666666
666.53,12.3844,58.5376,47.675,51.7304666667,47.8747333333,7.44866666667,12.9644666667,42.9937333333,9.93046666667
666.86,12.3374666667,58.4532,47.5944666667,51.7212,47.879,7.39226666666,12.9358,42.9133333333,9.92439999999
667.18,12.3104,58.345,47.5984666666,51.6897333333,47.8722,7.41473333333,12.9327333333,42.9042666667,9.91413333333
667.51,12.31,58.3667333333,47.6106666666,51.7029333333,47.9648666667,7.37913333333,12.9167333333,42.9641333333,9.89120000001
667.84,12.2467333333,58.1723333333,47.4646,51.5732,47.8675333334,7.33393333333,12.8551333333,42.8274666667,9.83513333333
668.16,12.2713333333,58.2102666667,47.4408,51.6020666667,47.9196,7.4014,12.9234,42.8786666667,9.892
668.49,12.2808,58.238,47.4934666667,51.6290666667,48.0015333333,7.37613333333,12.9123333333,42.9185333334,9.86419999999
668.82,12.3863333333,58.3278666667,47.5120666667,51.6896,48.1267333333,7.44246666667,12.9869333333,42.9354666667,9.90266666666
669.14,12.2898,58.3785333333,47.4872,51.7444,48.2014666667,7.38606666667,12.9030666666,42.9890666667,9.86126666667
669.47,12.2368666667,58.3832,47.4802666667,51.7475333333,48.1938666667,7.37593333333,12.9062,42.9566666667,9.84520000001
669.80,12.2646666667,58.4386666667,47.534,51.7797333333,48.3180666666,7.38893333333,12.8816,42.9432,9.83333333334
670.13,12.2226666667,58.3316666667,47.4562666667,51.6834666667,48.2917333334,7.37773333333,12.8651333333,42.8958,9.78966666667
670.45,12.2333333333,58.3666,47.4691333333,51.7284,48.3665333333,7.37246666667,12.8386666667,42.9923333333,9.78486666667
670.78,12.2714666667,58.4834,47.5142666667,51.7402666667,48.4766666667,7.40386666667,12.8836666667,43.0636666667,9.83259999999
671.10,12.2668666667,58.6282666667,47.5691333333,51.8757333333,48.5994,7.457,12.8976666667,43.1618666667,9.82740000001
671.43,12.2370666667,58.7013333333,47.6396666667,51.9848,48.6961333333,7.44593333333,12.8797333333,43.2435333333,9.81580000001
671.76,12.2205333333,58.5424,47.5838666667,51.832,48.6234666667,7.46733333333,12.86,43.1517333333,9.8468
672.08,12.2061333333,58.4226666667,47.4484666667,51.7303333333,48.5566666667,7.47633333333,12.8665333333,43.0782666667,9.86893333333
672.41,12.1866666667,58.5047333334,47.5594666667,51.8429333333,48.6941333333,7.4558,12.8834666667,43.2168,9.90513333334
672.74,12.2402666667,58.4666666667,47.4878,51.7579333333,48.6821333333,7.4812,12.9004,43.1968,9.92779999999
673.06,12.2574666667,58.4378666667,47.4717333333,51.7838,48.7660666667,7.46386666667,12.885,43.2370666667,9.94020000001
673.39,12.2129333333,58.374,47.3282,51.7018666667,48.6578,7.41386666667,12.8470666667,43.1808666667,9.91093333333
673.72,12.2352666667,58.4436,47.3738,51.7469333333,48.7406666667,7.43566666667,12.8114666667,43.2425333333,9.93726666667
674.04,12.1914666667,58.4535333333,47.4186,51.7396,48.7818,7.40206666667,12.8222666667,43.2565333333,9.89733333333
674.37,12.0701333333,58.3944,47.3316666667,51.7012,48.7186,7.26373333333,12.6762666667,43.2545333333,9.73766666667
674.69,12.098,58.2418666667,47.284,51.6085333333,48.7114,7.22973333333,12.667,43.2386666667,9.73893333333
675.02,12.1136666667,58.2692666667,47.3005333333,51.548,48.7116666667,7.22853333334,12.6680666667,43.2559333333,9.72493333333
675.35,12.142,58.4070666667,47.3668666667,51.6149333333,48.8276,7.19993333333,12.6958,43.3485333333,9.69113333334
675.67,12.0848,58.3707333333,47.3460666667,51.5558,48.7566666667,7.108,12.6662,43.3236666667,9.61286666666
676.00,12.0491333333,58.1698666667,47.1804,51.3727333333,48.647,7.08006666667,12.6187333333,43.2356,9.57966666666
676.32,12.078,58.1664,47.2833333333,51.424,48.6756,7.1348,12.6964,43.2975333333,9.66013333333
676.65,12.155,58.2077333333,47.3297333333,51.4501333333,48.7614666667,7.25206666667,12.7884,43.4111333333,9.75066666668
676.97,12.2592,58.3536666667,47.5279333333,51.6245333333,48.9885333333,7.38953333333,12.9006,43.6070666667,9.89599999999
677.30,12.3068,58.5447333333,47.6832,51.7851333333,49.2082666667,7.39553333333,13.0001333333,43.7972666667,9.92753333333
677.63,12.3573333334,58.4729333333,47.6304,51.7198666667,49.2026,7.42093333333,13.0264666667,43.8244,9.94806666666
677.95,12.3940666667,58.5466,47.697,51.798,49.3478,7.44726666667,13.0995333333,43.9360666667,10.0054
678.28,12.3509333333,58.5214666667,47.6852666667,51.72,49.3593333333,7.4086,13.0816666667,43.9422666667,9.97773333334
678.60,12.3740666667,58.5387333333,47.7080666667,51.7822,49.3944,7.4232,13.1154666667,43.9765333333,10.0048
678.93,12.4177333333,58.6318,47.7996666667,51.9024666667,49.5336666667,7.4556,13.159,44.0898,10.0431333333
679.25,12.4635333333,58.6781333333,47.8323333333,51.9774666667,49.6476,7.52653333333,13.1608666667,44.1277333334,10.0944
679.58,12.5237333333,58.7480666667,47.9434666667,52.0756,49.6968666667,7.57113333333,13.2141333333,44.2086,10.1624666667
679.90,12.5440666667,58.8028666667,47.9518666667,52.1020666666,49.8319333333,7.57613333333,13.2007333333,44.2598,10.1336666667
680.23,12.5148,58.8538,47.9835333333,52.1233333333,49.8749333333,7.51473333333,13.1819333333,44.2466,10.1057333333
680.55,12.4722666667,58.7532,47.9104,51.9983333334,49.8006,7.4404,13.1017333333,44.1602,10.0494
680.88,12.5210666667,58.6544666667,47.8584,51.9552,49.7483333333,7.5268,13.1589333333,44.1363333333,10.0819333333
681.20,12.5731333334,58.7601333333,47.898,52.0388666667,49.8378666667,7.6026,13.228,44.168,10.1711333333
681.53,12.6162666667,58.7510666667,47.9248,52.0278,49.8622,7.67793333333,13.241,44.1295333333,10.2273333333
681.85,12.643,58.7124666667,47.9196,52.093,49.8771333333,7.76546666667,13.2592,44.1040666667,10.2845333333
682.18,12.6755333333,58.7028666667,47.909,52.0618,49.9884666667,7.7982,13.2718,44.1618666667,10.3081333333
682.50,12.6126,58.6563333333,47.8268,52.0556666667,49.9583333333,7.75193333333,13.1804,44.0908,10.2431333333
682.83,12.6230666667,58.6659333333,47.8256,52.0276,49.9682,7.7516,13.2024,44.1618,10.2770666667
683.15,12.6828,58.6921333333,47.7993333333,52.0553333334,50.0130666667,7.78853333333,13.284,44.1342666666,10.3238
683.48,12.7217333333,58.6698666667,47.8200666667,52.0846666667,50.0202,7.8368,13.3426666667,44.1416666667,10.3796666667
683.80,12.8252666667,58.7745333333,47.9192,52.2052,50.1556666667,7.86413333333,13.3974,44.2846666667,10.4444
684.13,12.8804666667,58.8216666667,47.9312666667,52.2187333333,50.2106666667,7.932,13.5070666666,44.3386,10.4838666667
684.45,12.8795333333,58.9952,48.057,52.3407333333,50.3532,7.87213333333,13.4818,44.4466666666,10.5072
