wavelength,Back_PooCaef,Belly_PooCaef,Breast_PooCaef,Crissum_PooCaef,Crown_PooCaef,DorTail_PooCaef,Patch10_PooCaef,Patch11_PooCaef,Rump_PooCaef,Throat_PooCaef,WingTip_PooCaef
250.17,2.844,4.89433333333,3.61133333333,3.942,3.57133333333,8.783,1.508,2.262,3.46566666667,5.18533333333,9.246
250.54,2.941,5.172,3.62333333333,4.34766666667,3.56633333333,9.136,1.60566666667,2.28766666667,3.50966666667,5.243,9.37766666667
250.92,2.61766666667,5.23533333333,3.63133333333,4.282,3.48,8.92733333333,1.83066666667,1.92133333333,3.20766666667,5.09933333333,9.09366666667
251.29,2.75366666667,5.12333333333,3.65033333333,4.06666666667,3.522,8.61333333333,1.88933333333,1.361,2.92966666667,4.723,8.46966666667
251.66,2.72966666667,5.01233333333,3.87066666667,4.10266666667,3.838,9.14833333333,2.18333333333,1.092,3.12666666667,4.78066666667,8.05633333333
252.04,2.38933333333,4.442,3.971,4.02133333333,3.769,8.44666666667,2.20433333333,1.11066666667,3.12966666667,5.048,7.85766666667
252.41,2.14366666667,3.96066666667,3.87533333333,3.89233333333,3.61766666667,8.09333333333,2.126,1.06333333333,2.675,4.921,7.51033333333
252.79,1.87566666667,3.179,3.144,3.73433333333,3.196,7.69533333333,1.928,0.608,2.24066666667,4.551,6.93066666667
253.16,1.074,2.30566666667,1.90066666667,2.49933333333,1.91833333333,6.38866666667,1.09133333333,-0.405,1.267,3.80133333333,5.59666666667
253.54,1.289,2.399,1.826,2.238,2.166,6.62366666667,1.19933333333,-0.161,1.68266666667,4.01,5.33466666667
253.91,1.28633333333,2.11333333333,1.599,1.966,1.98466666667,6.76233333333,1.10266666667,-0.367333333333,1.34133333333,4.07933333333,4.70433333333
254.28,1.53466666667,1.94666666667,1.68466666667,2.20833333333,2.171,7.187,1.08566666667,-0.599,1.14166666667,4.08,4.604
254.66,1.813,1.657,1.93,2.378,2.47566666667,6.74466666667,1.24733333333,-0.370333333333,1.13066666667,4.191,4.56133333333
255.03,2.064,1.69633333333,1.737,2.575,2.841,6.88766666667,1.20566666667,-0.265666666667,0.960666666667,4.49633333333,4.435
255.41,2.34333333333,2.301,1.77333333333,3.061,3.019,6.83966666667,1.60466666667,0.126333333333,1.30866666667,5.08733333333,5.06666666667
255.78,2.473,2.53733333333,1.226,3.14,2.55933333333,6.258,1.50533333333,-0.129,1.33333333333,5.33366666667,5.33333333333
256.15,2.424,2.381,0.879333333333,2.767,1.82333333333,6.22066666667,1.566,-0.729,1.18,5.12633333333,4.93366666667
256.53,1.762,2.16566666667,0.17,2.01733333333,1.104,5.75366666667,0.891666666667,-1.44366666667,0.828,4.71333333333,4.45866666667
256.90,1.27066666667,2.35933333333,0.141,1.16966666667,0.544333333333,5.263,0.443666666667,-1.81466666667,0.464,4.37566666667,4.618
257.28,1.818,3.25066666667,1.28566666667,1.68966666667,0.973333333333,5.85866666667,0.789666666667,-0.661,1.28566666667,4.84866666667,5.399
257.65,1.64966666667,3.08933333333,1.53633333333,2.08633333333,0.921666666667,5.74166666667,0.582333333333,-0.727666666667,1.08366666667,4.577,5.45066666667
258.02,1.534,3.01266666667,1.52033333333,2.02233333333,1.05966666667,5.84366666667,0.739,-0.362666666667,1.11566666667,4.30933333333,5.64833333333
258.40,1.50166666667,2.93166666667,1.14433333333,1.91866666667,1.132,5.792,0.619666666667,-0.381333333333,1.18,4.31433333333,5.74433333333
258.77,1.23133333333,3.04666666667,0.907666666667,1.77366666667,0.886666666667,5.95766666667,0.490333333333,-0.490333333333,1.137,4.121,5.96766666667
259.15,1.37733333333,3.071,1.117,1.72133333333,0.94,6.49566666667,0.446666666667,-0.446666666667,1.29333333333,4.01066666667,6.309
259.52,1.63,3.08933333333,1.22033333333,1.78366666667,0.879,6.70766666667,0.392666666667,-0.332666666667,1.38266666667,4.10466666667,6.41733333333
259.89,1.923,3.173,1.48233333333,1.93066666667,1.074,7.027,0.729,-0.0403333333333,1.57833333333,4.31066666667,6.57066666667
260.27,2.03266666667,3.30066666667,1.65433333333,2.17233333333,1.35266666667,7.23533333333,0.757666666667,0.247333333333,1.685,4.468,6.57066666667
260.64,2.27866666667,3.475,2.05933333333,2.468,1.68866666667,7.631,1.022,0.431333333333,1.847,4.66333333333,6.90466666667
261.01,2.44866666667,3.56666666667,2.184,2.743,1.98,7.995,1.16366666667,0.763,2.10833333333,4.66266666667,6.95266666667
261.39,2.146,3.21133333333,1.694,2.52133333333,1.84733333333,8.04033333333,0.912333333333,0.467666666667,1.732,4.42266666667,6.65266666667
261.76,2.22266666667,3.24733333333,1.52133333333,2.35666666667,2.08866666667,8.016,1.07966666667,0.528333333333,1.86833333333,4.42966666667,6.77033333333
262.13,2.05466666667,3.19466666667,1.23966666667,2.02133333333,1.84666666667,8.05266666667,0.865333333333,0.158,1.76333333333,4.34233333333,6.497
262.51,1.81566666667,3.14066666667,1.18,1.67033333333,1.70633333333,8.46966666667,0.799,0.036,1.69733333333,4.312,6.36366666667
262.88,1.76233333333,3.07733333333,1.09566666667,1.424,1.942,8.39533333333,0.786666666667,0.0796666666667,1.62333333333,4.362,6.28433333333
263.25,1.86066666667,2.99433333333,1.00166666667,1.453,1.86033333333,8.069,0.825333333333,0.011,1.47533333333,4.50233333333,6.04366666667
263.63,1.688,2.74466666667,0.692333333333,1.15366666667,1.90633333333,8.07533333333,0.692,-0.303333333333,1.16566666667,4.29866666667,5.52533333333
264.00,1.11533333333,2.37533333333,0.499,0.708666666667,1.45666666667,7.651,0.144333333333,-0.879666666667,0.669,3.63533333333,4.987
264.37,0.996,2.197,0.3,0.232,1.064,7.559,0.0546666666667,-1.228,0.341,3.288,4.72133333333
264.75,1.12066666667,2.15933333333,0.246,0.109333333333,0.724333333333,7.38,0.136666666667,-1.025,0.314333333333,3.47133333333,4.29133333333
265.12,1.392,2.08733333333,0.401333333333,0.254,0.762666666667,7.092,0.361,-0.883,0.602333333333,3.81366666667,4.37566666667
265.49,1.77266666667,2.14,0.722333333333,0.341333333333,0.893,7.391,0.722,-0.853666666667,0.905666666667,3.92533333333,4.75266666667
265.87,1.53166666667,1.94333333333,0.823333333333,0.167,0.553333333333,7.55466666667,0.193,-1.107,0.540333333333,3.66766666667,4.71033333333
266.24,2.02566666667,2.45766666667,1.482,1.01266666667,1.161,8.06466666667,0.481666666667,-0.346,1.07433333333,4.08766666667,5.372
266.61,2.554,2.67266666667,2.067,1.82933333333,1.295,8.14933333333,0.962333333333,0.106666666667,1.60333333333,4.35933333333,5.76133333333
266.98,3.001,2.96666666667,2.40266666667,2.34566666667,1.35666666667,8.78466666667,1.23033333333,0.345333333333,1.83966666667,4.71433333333,6.01366666667
267.36,2.21633333333,2.58566666667,1.93633333333,1.84666666667,0.806,8.42833333333,0.906666666667,0.134,1.634,4.26466666667,5.798
267.73,2.31866666667,3.15966666667,2.46933333333,2.2,1.154,8.56233333333,1.38033333333,0.668666666667,2.12433333333,4.66966666667,6.147
268.10,2.41733333333,3.42,2.43833333333,2.43866666667,1.51966666667,8.75033333333,1.43533333333,0.981333333333,2.512,4.76033333333,6.217
268.48,2.83233333333,3.849,2.86333333333,2.89466666667,2.01266666667,8.89066666667,1.81566666667,1.36933333333,3.08133333333,5.13533333333,6.702
268.85,3.11733333333,3.95066666667,2.973,3.11766666667,2.37666666667,9.00233333333,2.05733333333,1.53266666667,3.40533333333,5.15433333333,7.15
269.22,3.22,4.056,3.00633333333,3.13833333333,2.33366666667,9.151,2.303,1.508,3.29133333333,5.10566666667,7.25533333333
269.59,2.92866666667,3.65633333333,2.61,2.879,2.431,8.637,1.91266666667,1.24533333333,3.078,4.66233333333,7.07333333333
269.97,2.64066666667,3.20566666667,2.017,2.57266666667,2.11433333333,8.07733333333,1.76366666667,0.964666666667,2.75766666667,4.40433333333,6.55766666667
270.34,2.02933333333,2.77,1.529,1.962,1.59633333333,6.992,1.28866666667,0.356,2.13533333333,3.93366666667,5.96266666667
270.71,1.98033333333,2.79333333333,1.59766666667,1.663,1.691,6.74533333333,1.29833333333,0.336,2.13,3.69066666667,6.03533333333
271.09,1.878,2.649,1.497,1.479,1.59666666667,6.44133333333,1.22466666667,0.1,1.95033333333,3.39333333333,5.834
271.46,2.32433333333,2.842,1.693,1.71066666667,1.92966666667,6.561,1.421,0.333,2.02633333333,3.474,6.01766666667
271.83,2.098,2.426,1.45066666667,1.66633333333,1.89033333333,6.406,0.984333333333,0.155333333333,1.66633333333,3.17733333333,6.04333333333
272.20,2.12333333333,2.24133333333,1.35666666667,1.52533333333,1.79466666667,6.49666666667,1.03666666667,0.168333333333,1.60066666667,3.23566666667,6.10033333333
272.58,1.704,1.745,1.249,1.398,1.621,6.476,0.868333333333,0.115666666667,1.54666666667,2.93633333333,5.90533333333
272.95,1.50566666667,1.637,1.10266666667,1.29166666667,1.43966666667,6.58933333333,0.617,-0.115333333333,1.26666666667,2.81333333333,5.767
273.32,1.15966666667,1.30033333333,0.878333333333,0.886333333333,1.226,6.627,0.0663333333333,-0.538666666667,0.853,2.66733333333,5.50033333333
273.69,1.44,1.616,1.172,1.147,1.147,6.97466666667,0.502666666667,-0.276,1.08033333333,2.94766666667,5.63533333333
274.06,1.739,1.92633333333,1.483,1.56833333333,1.27833333333,7.41466666667,0.647666666667,-0.187666666667,1.32966666667,3.17033333333,5.90633333333
274.44,2.423,2.18933333333,1.973,2.18066666667,1.78266666667,7.909,1.35,0.450333333333,1.86933333333,3.68633333333,6.29133333333
274.81,2.53466666667,2.174,2.05966666667,2.403,1.81333333333,8.11566666667,1.40833333333,0.537,1.86633333333,3.93466666667,6.20566666667
275.18,2.75833333333,2.26433333333,2.309,2.65966666667,1.97633333333,8.203,1.50066666667,0.835666666667,2.15633333333,4.133,6.39733333333
275.55,2.794,2.259,2.57266666667,2.849,2.05633333333,8.41866666667,1.58633333333,0.71,2.29566666667,4.306,6.26066666667
275.93,3.03333333333,2.56666666667,2.50133333333,2.81866666667,1.95066666667,8.60633333333,1.904,0.625333333333,2.50133333333,4.41533333333,6.05833333333
276.30,2.79433333333,2.50933333333,2.44266666667,2.623,1.673,8.27866666667,1.71066666667,0.437333333333,2.30966666667,4.106,5.76
276.67,3.032,3.013,2.414,2.62666666667,1.58333333333,8.31366666667,1.72866666667,0.569666666667,2.221,4.43233333333,5.90966666667
277.04,2.76533333333,2.99933333333,2.32733333333,2.47333333333,1.285,8.14133333333,1.568,0.574666666667,2.21066666667,4.31366666667,5.492
277.41,2.76966666667,3.275,2.50733333333,2.75033333333,1.25366666667,8.095,1.87566666667,0.884333333333,2.57533333333,4.31466666667,5.60733333333
277.79,2.444,3.10633333333,2.46366666667,2.522,1.01266666667,7.635,1.48033333333,0.857,2.25933333333,4.31366666667,5.43366666667
278.16,2.54033333333,3.22866666667,2.80233333333,2.61766666667,1.19266666667,7.81433333333,1.86133333333,1.35733333333,2.34633333333,4.557,5.67166666667
278.53,2.31333333333,3.335,2.78566666667,2.43866666667,1.07,8.08766666667,1.61,1.282,2.34233333333,4.54,5.96666666667
278.90,1.876,3.17166666667,2.35,2.031,0.889333333333,7.84266666667,1.11233333333,1.02466666667,1.96266666667,4.23533333333,5.87933333333
279.27,1.74866666667,3.22866666667,2.258,1.97933333333,0.989666666667,7.85066666667,0.999333333333,1.09566666667,2.02766666667,4.26633333333,5.88033333333
279.64,1.76566666667,3.418,2.27866666667,2.117,1.23433333333,7.97466666667,0.996666666667,1.32933333333,2.22166666667,4.405,6.33233333333
280.02,1.68766666667,3.141,2.30666666667,2.14733333333,1.219,7.99833333333,0.937666666667,1.416,2.35366666667,4.51,6.52566666667
280.39,1.79266666667,3.153,2.225,2.289,1.39733333333,8.10766666667,0.882666666667,1.379,2.41766666667,4.61466666667,6.69233333333
280.76,1.64833333333,2.873,2.11633333333,2.08966666667,1.306,7.88066666667,0.666666666667,1.018,2.20666666667,4.52133333333,6.55666666667
281.13,1.796,3.08333333333,2.39166666667,2.21666666667,1.58566666667,7.73533333333,0.823333333333,1.08633333333,2.40033333333,4.687,6.93833333333
281.50,2.084,3.49566666667,2.611,2.22833333333,1.84566666667,7.774,0.850666666667,1.19066666667,2.50066666667,4.93333333333,7.09333333333
281.87,2.05933333333,3.67866666667,2.58266666667,2.342,2.043,8.12133333333,0.963,1.121,2.591,4.92466666667,7.009
282.25,2.16533333333,3.77133333333,2.65233333333,2.33566666667,2.19,8.02066666667,0.965333333333,0.981333333333,2.70066666667,4.91466666667,7.03966666667
282.62,2.37966666667,3.64133333333,2.38766666667,2.364,2.17366666667,7.85333333333,1.079,0.738,2.586,4.79166666667,6.90933333333
282.99,2.78366666667,3.951,2.76033333333,2.66,2.47433333333,8.11866666667,1.60066666667,1.05933333333,2.915,5.026,7.11366666667
283.36,2.71333333333,3.83633333333,2.66033333333,2.404,2.23066666667,8.10166666667,1.741,0.761,2.66766666667,5.04933333333,7.09166666667
283.73,2.48866666667,3.59666666667,2.525,2.158,1.93033333333,7.96466666667,1.82033333333,0.594333333333,2.46666666667,4.933,6.95166666667
284.10,2.28966666667,3.35266666667,2.304,1.91166666667,1.74066666667,7.675,1.719,0.485,2.21866666667,4.69366666667,6.57666666667
284.47,2.21033333333,3.14633333333,2.266,1.90566666667,1.56633333333,7.65066666667,1.70466666667,0.457333333333,2.10666666667,4.678,6.36166666667
284.85,2.223,3.16333333333,2.33733333333,2.028,1.659,7.75766666667,1.71266666667,0.443333333333,2.12233333333,4.641,6.40766666667
285.22,2.20966666667,3.19333333333,2.28166666667,2.026,1.744,8.019,1.659,0.459,2.02566666667,4.629,6.478
285.59,1.88466666667,2.75233333333,1.89133333333,1.96866666667,1.59966666667,7.73266666667,1.43766666667,0.22,1.80033333333,4.29366666667,6.32733333333
285.96,1.99733333333,2.64166666667,1.96566666667,2.023,1.64633333333,7.71466666667,1.46766666667,0.402,1.97166666667,4.44733333333,6.47666666667
286.33,1.77533333333,2.29066666667,1.67333333333,1.79433333333,1.38066666667,7.44433333333,1.145,0.178,1.756,4.174,6.25466666667
286.70,1.47566666667,2.20166666667,1.654,1.654,1.37433333333,7.406,0.935333333333,0.108333333333,1.63533333333,4.034,5.98733333333
287.07,1.295,1.91366666667,1.20566666667,1.32066666667,1.13566666667,7.18966666667,0.669666666667,-0.274333333333,1.33333333333,3.70633333333,5.72266666667
287.44,1.118,1.74166666667,0.983,1.21466666667,1.00233333333,6.86966666667,0.443666666667,-0.340666666667,1.20133333333,3.44466666667,5.578
287.82,1.499,2.03533333333,1.26633333333,1.52466666667,1.37,6.95866666667,0.568333333333,0.00666666666667,1.596,3.65066666667,5.815
288.19,1.51033333333,2.35066666667,1.465,1.615,1.63433333333,6.99366666667,0.508,0.130333333333,1.67333333333,3.81566666667,6.004
288.56,1.52933333333,2.53166666667,1.39766666667,1.40433333333,1.70766666667,6.87633333333,0.468,-0.013,1.46366666667,3.77133333333,6.05866666667
288.93,1.58566666667,2.63766666667,1.392,1.33233333333,1.75833333333,6.701,0.572666666667,0.00666666666667,1.439,3.80366666667,5.96166666667
289.30,1.68333333333,2.46133333333,1.29433333333,1.194,1.63,6.244,0.731333333333,-0.047,1.37466666667,3.90333333333,5.84833333333
289.67,1.91166666667,2.74,1.56166666667,1.35333333333,1.76366666667,6.37466666667,0.915333333333,0.107666666667,1.48766666667,4.207,6.051
290.04,1.89766666667,3.01866666667,1.62066666667,1.30333333333,1.70866666667,6.213,0.945666666667,-0.0403333333333,1.32366666667,4.072,6.091
290.41,1.912,3.36433333333,1.75666666667,1.45266666667,1.81066666667,6.42433333333,1.20266666667,0.108,1.52666666667,4.24266666667,6.175
290.78,2.05433333333,3.60833333333,2.02033333333,1.60166666667,1.91933333333,6.615,1.426,0.365,1.865,4.55466666667,6.487
291.15,2.39733333333,3.98,2.51966666667,2.06466666667,2.13933333333,6.97533333333,1.76566666667,0.760666666667,2.26833333333,4.958,6.82566666667
291.52,2.81733333333,4.413,2.97366666667,2.51,2.45533333333,7.49566666667,2.10766666667,1.19333333333,2.708,5.327,7.06633333333
291.89,2.70433333333,4.50733333333,2.828,2.45,2.33266666667,7.34266666667,1.968,1.04633333333,2.54633333333,5.29866666667,6.957
292.26,2.96133333333,4.78366666667,3.003,2.612,2.37433333333,7.49333333333,2.25533333333,1.12433333333,2.75166666667,5.566,7.36766666667
292.64,2.98266666667,4.96866666667,3.124,2.86266666667,2.58,7.48533333333,2.36066666667,1.322,3.08166666667,5.987,7.62666666667
293.01,2.997,5.091,3.01866666667,2.83233333333,2.71,7.52866666667,2.409,1.477,3.241,6.202,7.80833333333
293.38,2.98733333333,5.355,3.00866666667,2.92233333333,2.793,7.75933333333,2.397,1.51166666667,3.311,6.26933333333,7.781
293.75,2.72733333333,4.98533333333,2.67,2.63366666667,2.44533333333,7.55366666667,2.29366666667,1.21566666667,3.039,6.12133333333,7.46666666667
294.12,2.767,4.804,2.45633333333,2.55733333333,2.42766666667,7.60733333333,2.31166666667,1.14133333333,3.04133333333,6.437,7.499
294.49,2.79233333333,4.772,2.36833333333,2.55233333333,2.48166666667,7.656,2.26933333333,1.103,3.11033333333,6.504,7.43
294.86,2.71366666667,4.53866666667,2.183,2.34133333333,2.25866666667,7.46533333333,2.16266666667,0.764333333333,2.89933333333,6.39133333333,7.135
295.23,2.48433333333,4.43966666667,1.90266666667,2.068,2.25966666667,7.32733333333,2.08133333333,0.581333333333,2.775,6.42233333333,6.931
295.60,2.01833333333,4.252,1.53766666667,1.62,2.13233333333,6.87833333333,1.854,0.0823333333333,2.373,6.264,6.57433333333
295.97,1.796,4.13566666667,1.28166666667,1.38466666667,1.83833333333,6.90466666667,1.75366666667,-0.0426666666667,2.09166666667,6.17933333333,6.31833333333
296.34,1.83133333333,4.06266666667,1.05466666667,1.29233333333,1.78466666667,6.83233333333,1.675,-0.179333333333,1.87766666667,5.99766666667,5.87066666667
296.71,1.896,4.16733333333,1.02366666667,1.21966666667,1.67266666667,6.90266666667,1.734,-0.157,1.87933333333,5.80633333333,5.70533333333
297.08,1.91066666667,4.269,1.081,1.18433333333,1.654,7.04233333333,1.80166666667,-4.62592926927e-18,2.05266666667,5.77566666667,5.66133333333
297.45,1.96066666667,4.38033333333,1.17733333333,1.23666666667,1.71766666667,7.15033333333,1.93333333333,0.081,2.24666666667,5.86,5.80033333333
297.82,2.216,4.705,1.36266666667,1.34666666667,2.028,7.35033333333,2.14633333333,0.257333333333,2.48933333333,6.08933333333,6.05166666667
298.19,2.32733333333,4.79533333333,1.45266666667,1.442,2.014,7.344,2.22466666667,0.253666666667,2.49466666667,6.06933333333,6.037
298.56,2.25633333333,4.818,1.41466666667,1.36,1.91733333333,7.11833333333,2.14133333333,0.136666666667,2.19633333333,6.09633333333,5.89966666667
298.93,2.13766666667,4.888,1.26933333333,1.28633333333,1.815,6.95366666667,1.96,0.0166666666667,1.97633333333,5.996,5.83466666667
299.30,2.04166666667,4.852,1.187,1.23866666667,1.56,6.716,1.795,-0.092,1.77233333333,5.91866666667,5.787
299.67,2.121,4.92933333333,1.20866666667,1.41633333333,1.422,6.58866666667,1.78933333333,0.0593333333333,1.86633333333,5.98433333333,5.836
300.04,2.29266666667,5.108,1.389,1.51833333333,1.74566666667,6.58266666667,1.973,0.209,2.15133333333,6.24466666667,6.005
300.41,2.18866666667,5.18133333333,1.512,1.538,1.672,6.521,2.144,0.223333333333,2.32933333333,6.451,6.298
300.78,2.32433333333,5.38533333333,1.738,1.64566666667,1.91566666667,6.65633333333,2.357,0.408333333333,2.48866666667,6.96566666667,6.53766666667
301.15,2.19833333333,5.357,1.73833333333,1.85333333333,1.894,6.52066666667,2.232,0.148666666667,2.212,7.136,6.507
301.52,2.163,5.47633333333,1.736,1.915,1.81866666667,6.358,2.19766666667,0.144666666667,2.204,7.26066666667,6.496
301.89,2.20166666667,5.79,1.88133333333,1.99966666667,1.81133333333,6.29166666667,2.22966666667,0.467,2.369,7.43433333333,6.48666666667
302.26,2.13233333333,6.154,1.799,1.97933333333,1.93766666667,6.258,2.28533333333,0.743333333333,2.76466666667,7.61966666667,6.439
302.63,2.253,6.369,1.95366666667,2.05133333333,2.09966666667,6.508,2.496,1.071,3.115,7.892,6.668
303.00,2.32,6.73033333333,2.02133333333,2.188,2.403,6.779,2.82,1.38233333333,3.355,8.13366666667,6.86933333333
303.37,2.444,6.812,2.001,2.236,2.672,6.75666666667,2.91433333333,1.31533333333,3.43366666667,8.48033333333,6.992
