wavelength,Back_SchRufm,Belly_SchRufm,Breast_SchRufm,Crissum_SchRufm,Crown_SchRufm,DorTail_SchRufm,Patch10_SchRufm,Rump_SchRufm,Throat_SchRufm,WingTip_SchRufm
252.41,8.01422222222,9.08855555557,7.76255555555,6.49544444445,5.606,10.4817777778,8.97550000001,7.67044444444,6.83961111111,10.7587777778
252.79,7.39011111111,8.63633333334,7.31288888889,5.981,4.90677777778,10.2001111111,8.172,7.31277777778,6.28611111111,10.0198888889
253.16,7.59033333333,8.68866666667,7.55555555557,5.89111111111,4.93244444444,10.2482222222,8.23550000001,7.23311111111,6.0435,9.69922222223
253.54,8.04233333333,9.09177777778,8.02466666668,6.39311111111,5.29988888889,10.6791111111,8.65066666666,7.77777777778,6.50355555555,9.83255555556
253.91,8.29944444444,9.62411111111,8.76811111112,6.85777777778,5.75833333333,11.102,9.2055,8.27255555556,7.08744444444,9.99377777777
254.28,7.29455555555,8.92077777778,8.13122222223,6.26044444444,4.54966666667,10.2087777778,8.05150000002,7.01266666667,6.62244444444,9.01455555556
254.66,6.71811111111,8.61788888888,8.1428888889,6.29266666667,4.393,10.092,7.52433333333,6.66877777778,6.40644444445,9.31022222222
255.03,6.20288888889,8.41877777777,8.10833333332,5.77822222222,4.01777777778,9.38177777779,6.6945,5.98522222222,6.15622222222,9.04033333333
255.41,5.79466666667,8.62155555554,7.86066666666,6.208,3.85944444444,9.23044444443,6.55566666667,6.06666666667,6.45783333333,8.66522222222
255.78,5.85077777778,8.88222222222,7.90155555556,6.66433333333,4.30188888889,9.37255555554,6.61983333333,6.00677777778,6.23516666667,8.53655555555
256.15,4.79533333333,8.12533333334,7.07066666667,6.205,3.77388888889,9.03544444444,6.24366666667,5.38355555555,5.76094444445,7.304
256.53,3.98,7.20766666668,6.53144444445,5.29933333334,3.45655555555,8.52688888889,5.56083333333,4.64511111111,5.163,6.38955555556
256.90,4.50722222222,7.12044444443,6.88744444445,5.58077777778,4.34522222222,8.44722222222,6.12266666669,5.02366666666,5.63661111111,6.543
257.28,4.822,7.26088888889,7.09277777778,5.56933333333,4.70044444444,8.38255555556,6.0555,5.205,5.67705555556,6.94322222222
257.65,4.24388888889,6.67833333333,6.42322222222,5.14011111111,4.36722222222,7.74722222222,5.761,4.73722222222,5.09505555555,6.35744444444
258.02,4.095,6.74022222222,6.23122222222,5.33966666667,4.13733333333,7.69488888889,5.64416666667,4.89422222222,5.02861111111,6.55611111111
258.40,4.66333333333,7.25811111112,6.82266666666,5.84277777778,4.92344444445,8.35911111111,6.17849999999,5.855,5.51322222222,7.17344444445
258.77,4.95055555555,7.18922222222,6.73211111111,5.76066666666,5.05422222222,8.36833333333,6.50616666668,5.90088888889,5.68794444445,7.03333333333
259.15,4.80711111111,6.84,6.43444444444,5.55322222222,4.69988888889,8.09444444445,6.43433333333,5.76288888889,5.41088888889,6.83555555555
259.52,5.26722222222,6.95888888889,6.69811111111,5.724,4.85711111111,8.34722222222,6.75383333335,5.98922222222,5.54916666667,7.16377777778
259.89,5.47411111111,7.04955555556,6.69922222222,5.68488888889,4.87355555555,8.48555555556,7.01749999999,6.19411111111,5.7365,7.27233333333
260.27,5.91622222222,7.37777777778,7.00977777778,5.91233333333,5.33688888889,8.76311111111,7.40683333332,6.58,5.98333333333,7.635
260.64,6.18544444445,7.65177777778,7.14022222222,6.14044444444,5.44833333333,8.85877777778,7.49566666667,6.78688888889,6.11027777778,7.66677777778
261.01,6.23555555555,7.72666666667,7.20466666667,6.25444444445,5.48022222222,9.034,7.4375,6.85511111111,6.0345,7.78311111111
261.39,6.01555555555,7.51677777778,7.05277777778,6.24555555555,5.34422222222,8.94611111111,7.42816666668,6.93233333333,6.06083333333,7.74288888889
261.76,6.15211111111,7.67955555556,7.33755555556,6.50966666666,5.39033333333,9.14466666666,7.56683333331,7.26377777778,6.27077777778,8.14177777778
262.13,6.34155555556,7.786,7.358,6.535,5.39088888889,9.13988888888,7.73466666669,7.56777777778,6.44033333333,8.28366666667
262.51,6.29866666667,7.63455555556,7.139,6.30755555556,5.06455555555,8.83755555556,7.61666666667,7.44877777778,6.13494444444,8.08544444445
262.88,6.488,8.09288888889,7.50877777778,6.45877777778,5.34933333333,9.148,7.91366666666,8.06844444444,6.41938888889,8.56411111111
263.25,6.74944444444,8.84688888889,7.841,6.80844444445,5.85144444445,9.75044444443,8.51883333331,8.88455555556,6.93222222222,9.01888888889
263.63,7.19388888889,9.66755555557,8.57344444444,7.15911111111,6.41988888889,10.337,8.95749999999,9.53955555556,7.36572222222,9.45811111111
264.00,6.93811111111,9.7158888889,8.57955555556,7.16566666667,6.25633333333,10.322,8.45633333335,9.58977777778,7.10861111111,9.57077777778
264.37,6.71122222222,9.73622222223,8.24977777778,6.88144444444,5.94522222222,10.1288888889,8.0435,9.50044444444,7.00266666667,9.38933333333
264.75,6.87544444444,10.0937777778,8.425,7.21455555556,6.10422222222,10.3396666667,8.39799999999,9.93411111112,7.12822222222,9.78122222223
265.12,6.68,9.95033333336,8.21911111111,7.01155555556,5.63188888889,10.0032222222,8.41799999998,9.78444444444,6.99183333333,9.51211111111
265.49,6.73133333333,10.0308888889,8.07488888889,6.83633333333,5.45988888889,10.0178888889,8.22966666669,9.37888888889,6.62588888889,9.33277777779
265.87,6.75311111111,9.89733333333,7.77322222222,6.81133333333,5.62333333334,9.91666666666,7.98966666665,9.12266666667,6.495,8.98688888889
266.24,6.086,9.10744444444,7.10366666667,6.09233333333,5.28077777778,9.31355555554,7.397,8.05877777778,5.70511111111,8.12111111111
266.61,5.95566666667,8.7898888889,6.86577777778,5.94344444444,5.18588888889,9.01611111112,7.31166666666,7.82488888889,5.52522222222,7.87388888889
266.98,5.627,7.96455555555,6.23966666667,5.54366666667,4.50266666667,8.41055555556,6.54883333334,6.92377777778,4.90138888889,7.19122222222
267.36,5.83122222222,7.71688888889,6.24311111111,5.57588888889,4.57788888889,8.30855555556,6.41433333335,6.719,4.8245,7.11922222222
267.73,5.72344444445,7.20833333333,5.75177777778,5.27955555556,4.41477777778,8.02766666667,6.33216666665,6.41733333333,4.72788888889,7.01488888889
268.10,5.94777777778,7.30522222222,6.048,5.475,4.73477777778,8.20666666667,6.77683333331,6.30388888889,4.921,7.08288888889
268.48,5.63522222222,6.771,5.80533333333,5.34433333333,4.39511111111,7.78033333333,6.46083333335,5.82177777778,4.64461111111,6.897
268.85,5.43166666667,6.39622222222,5.63644444445,5.28622222222,4.36466666667,7.53311111111,6.23183333332,5.36711111111,4.67177777778,6.94577777778
269.22,4.705,5.59811111111,4.96,4.76333333333,4.051,6.88477777778,5.34316666666,4.66777777778,4.24533333333,6.43822222222
269.59,4.51855555555,5.38,4.82822222222,4.68377777778,4.00288888889,6.876,5.34666666667,4.53422222222,4.32777777778,6.30344444444
269.97,4.14211111111,5.10477777778,4.34355555555,4.17755555555,3.58277777778,6.40966666666,5.01883333333,4.03622222222,3.89766666667,6.01655555555
270.34,4.43355555556,5.31444444444,4.80766666667,4.61588888889,3.74477777778,6.61355555556,5.3515,4.41388888889,4.37961111111,6.52477777778
270.71,4.69755555555,5.66933333333,5.148,4.99144444445,4.01022222222,7.02033333333,5.51733333334,4.688,4.84461111111,6.82111111111
271.09,5.08855555556,6.21833333333,5.58966666667,5.42111111111,4.48722222222,7.65333333333,6.11583333334,5.28444444444,5.34366666667,7.37544444445
271.46,5.12855555555,6.21588888889,5.63466666667,5.60844444445,4.54733333333,7.84466666667,6.09483333333,5.27822222222,5.52688888889,7.28144444445
271.83,4.81822222222,6.04,5.40977777778,5.48266666667,4.36388888889,7.596,5.742,5.097,5.31322222222,6.84988888889
272.20,4.43688888889,5.72911111111,5.01811111111,5.16044444445,4.04355555555,7.27644444445,5.5515,4.77566666667,5.18538888889,6.74933333333
272.58,4.596,5.984,4.92955555556,5.23444444445,4.19255555556,7.42111111111,5.77566666667,5.02833333333,5.37205555556,6.86088888889
272.95,4.14822222222,5.67,4.37733333333,4.67588888889,3.69833333333,7.07744444444,5.523,4.66777777778,4.92988888889,6.513
273.32,4.329,5.887,4.54866666667,4.83355555556,3.68611111111,7.32322222222,5.86466666667,4.70711111111,4.93927777778,6.59922222222
273.69,4.47088888889,5.93788888889,4.55355555556,5.04933333334,3.72311111111,7.18144444444,5.67716666667,4.67755555556,4.89016666667,6.62388888889
274.06,4.25166666666,5.64766666667,4.457,5.02711111111,3.56788888889,7.04822222222,5.53466666665,4.45711111111,4.68338888889,6.41111111111
274.44,4.37544444445,5.85211111111,4.55877777778,5.28455555555,3.73933333333,7.35055555556,5.532,4.61422222222,4.68488888889,6.43711111111
274.81,3.99766666667,5.53355555556,4.17333333333,5.11244444444,3.40966666667,6.95966666667,5.27883333334,4.30055555556,4.25238888889,6.13033333333
275.18,3.60766666667,5.07588888889,3.73822222222,4.92722222222,2.84211111111,6.45855555555,4.86433333333,3.78333333333,3.76988888889,5.65233333333
275.55,3.56066666667,5.08733333333,3.70377777778,4.68633333333,2.73522222222,6.245,5.0435,3.63922222222,3.56072222222,5.71911111111
275.93,3.27055555556,4.89166666667,3.50666666667,4.39522222222,2.41022222222,6.04477777778,4.99766666667,3.34133333333,3.35061111111,5.73755555556
276.30,3.073,4.80533333333,3.21322222222,4.23455555555,2.226,5.97166666667,4.72566666667,3.27133333334,3.02694444445,5.53155555556
276.67,2.60011111111,4.16733333334,2.78633333333,3.90788888889,1.74333333333,5.54833333333,4.0765,2.70311111111,2.48016666667,5.10755555555
277.04,2.94644444444,4.55366666667,3.40777777778,4.375,2.123,5.92766666667,4.43466666667,3.12,2.97611111111,5.24311111111
277.41,3.01955555555,4.69677777778,3.60544444444,4.37644444445,2.25822222222,5.98888888889,4.53666666667,3.40488888889,3.35738888889,5.51311111111
277.79,3.11911111111,5.08211111111,4.11066666666,4.494,2.55111111111,6.37777777778,5.06733333333,3.95122222222,3.75183333333,6.05877777778
278.16,3.65911111111,5.67466666667,4.637,4.76622222222,2.83,6.87611111111,5.414,4.53266666667,4.20277777778,6.54844444445
278.53,3.43422222222,5.41022222222,4.31133333333,4.42477777778,2.66077777778,6.49911111111,4.91483333334,4.10944444445,3.94672222222,6.21333333333
278.90,3.46877777778,5.35244444445,4.33,4.52566666667,2.74966666667,6.595,4.85833333334,4.12933333333,4.02177777778,6.49222222222
279.27,3.51277777778,5.43911111111,4.47344444444,4.48811111111,3.02766666667,6.59411111111,4.75266666667,4.21155555556,4.26977777778,6.56955555555
279.64,3.17266666667,5.00522222222,4.15822222222,4.20622222222,2.56,6.35955555556,4.23483333333,3.99555555556,4.14166666667,6.23044444444
280.02,3.30422222222,5.06211111111,4.27233333333,4.28655555556,2.48155555556,6.42988888889,4.322,3.92011111111,4.32183333333,5.97866666667
280.39,3.63533333333,5.37155555555,4.808,4.68522222222,2.77666666667,6.83477777778,4.66933333334,4.36711111111,4.77383333333,6.18488888889
280.76,4.27466666667,6.09811111111,5.75555555556,5.28966666666,3.45322222222,7.49077777778,5.54233333333,5.10522222222,5.36227777778,6.823
281.13,4.36811111111,5.95855555556,5.75055555556,5.28833333333,3.43077777778,7.50633333333,5.46433333334,5.28833333333,5.26933333333,6.90822222222
281.50,4.65177777778,6.08033333333,5.61533333333,5.286,3.561,7.63655555556,5.68133333333,5.35177777778,5.16244444444,7.2
281.87,4.40666666667,5.783,5.05055555555,4.80911111111,3.19133333333,7.20355555556,5.36633333333,4.88955555555,4.72866666667,6.63988888889
282.25,3.951,5.19222222222,4.46566666667,4.23777777778,2.80044444445,6.73588888889,4.92516666667,4.348,4.23777777778,6.01333333333
282.62,4.03911111111,5.27544444444,4.45388888889,4.20411111111,2.85644444445,6.80722222222,5.10233333333,4.56488888889,4.22716666667,6.04311111111
282.99,4.26344444444,5.53322222222,4.72522222222,4.26711111111,3.10177777778,7.06733333333,5.334,4.81477777778,4.36955555555,6.07288888889
283.36,4.042,5.39055555556,4.49155555556,4.11088888889,2.958,7.04377777778,5.37783333334,4.73455555555,4.13277777778,6.05422222222
283.73,3.74388888889,5.27855555556,4.17755555556,3.88488888889,2.73444444444,6.82755555556,5.1445,4.37866666667,3.90438888889,5.87155555556
284.10,3.80022222222,5.31022222222,4.131,3.85822222222,2.88344444445,6.80633333334,5.10216666667,4.40011111111,3.82416666667,6.002
284.47,3.46022222222,4.83022222222,3.56088888889,3.37655555556,2.57588888889,6.27744444444,4.71816666667,3.91588888889,3.34966666667,5.62433333333
284.85,3.22466666667,4.51455555555,3.08055555556,3.07388888889,2.30777777778,5.97777777778,4.48316666666,3.66333333333,3.00211111111,5.33322222222
285.22,3.22666666667,4.63522222222,3.05566666667,3.04922222222,2.34011111111,6.05344444445,4.53033333334,3.52,2.92522222222,5.32833333333
285.59,3.27333333334,4.91777777778,3.343,3.23566666667,2.46533333333,6.16477777778,4.5975,3.62377777778,3.13616666667,5.22744444444
285.96,3.51444444445,5.005,3.58311111111,3.38066666667,2.63511111111,6.38666666667,4.8555,3.761,3.37261111111,5.342
286.33,3.64277777778,5.32222222222,3.748,3.56844444445,2.83566666667,6.61477777778,5.1445,3.97377777778,3.55616666667,5.51711111111
286.70,3.56877777778,5.307,3.77877777778,3.58744444444,2.797,6.60377777778,5.27916666667,3.94566666667,3.65688888889,5.585
287.07,3.45166666667,5.21777777778,3.65633333333,3.41155555555,2.58111111111,6.38288888889,5.1265,3.69344444444,3.57422222222,5.47177777778
287.44,3.68911111111,5.323,3.83477777778,3.51555555556,2.70955555556,6.41111111111,5.17566666667,3.79777777778,3.714,5.61444444444
287.82,3.72244444445,5.34177777778,3.85655555556,3.62244444444,2.79266666666,6.39322222222,5.20466666667,3.95022222222,3.69294444444,5.64155555555
288.19,3.70688888889,5.30122222222,3.94533333334,3.65055555555,2.78722222222,6.36844444444,5.1835,4.08044444444,3.76344444444,5.722
288.56,4.00088888889,5.65777777778,4.24655555556,3.91566666667,2.93288888889,6.65655555556,5.48166666667,4.43577777778,4.14894444444,5.95388888889
288.93,4.03233333333,5.73144444444,4.16533333333,3.87688888889,2.81522222222,6.638,5.22583333334,4.378,4.24961111111,6.05177777778
289.30,3.78566666667,5.34811111111,3.87811111111,3.53044444444,2.38877777778,6.20944444445,4.932,4.082,4.00561111111,5.77233333333
289.67,3.71322222222,5.11711111111,3.768,3.42088888889,2.23244444444,6.02622222222,4.76533333333,3.95111111111,3.92522222222,5.78211111111
290.04,3.53466666667,5.13977777778,3.75944444444,3.37744444444,2.27288888889,5.89422222222,4.50266666667,4.01622222222,3.81544444444,5.70155555555
290.41,3.43433333334,5.08344444444,3.722,3.36966666667,2.16977777778,5.72044444444,4.3705,3.929,3.81733333333,5.65244444445
290.78,3.61144444444,5.30811111111,3.83622222222,3.52666666667,2.30888888889,5.78344444445,4.33266666667,3.97288888889,3.93705555556,5.878
291.15,3.941,5.70144444444,4.02611111111,3.89822222222,2.63911111111,6.09166666667,4.69183333333,4.38688888889,4.28666666667,6.19333333333
291.52,4.17311111111,6.15255555556,4.17,4.21955555556,2.92955555556,6.29122222222,4.91883333333,4.63833333333,4.53133333333,6.29444444444
291.89,4.46455555556,6.46922222222,4.42111111111,4.38066666667,3.25977777778,6.34555555555,5.035,4.90277777778,4.65527777778,6.56311111111
292.26,4.52066666667,6.64822222222,4.36744444444,4.41155555555,3.29022222222,6.24377777778,5.02183333333,4.88422222222,4.7415,6.59066666667
292.64,4.167,6.44822222222,4.05966666667,4.24333333333,3.11677777778,5.84155555555,4.597,4.63166666666,4.48605555556,6.27144444445
293.01,4.21688888889,6.76744444445,4.19944444444,4.42477777778,3.33966666666,5.989,4.72416666666,4.89322222222,4.64144444444,6.33077777778
293.38,4.39166666667,7.15877777778,4.21611111111,4.65555555556,3.56177777778,6.25533333333,4.926,5.19344444445,4.89622222222,6.44155555556
293.75,4.34177777778,7.15988888889,4.04633333333,4.57744444444,3.38488888889,6.23788888889,4.86066666666,5.25988888889,4.76216666667,6.10777777778
294.12,4.42766666667,7.23622222222,4.13388888889,4.59555555556,3.347,6.29533333333,4.968,5.31955555555,4.81927777778,6.19022222222
294.49,4.81288888889,7.64766666668,4.51722222222,4.915,3.82711111111,6.63477777778,5.28716666666,5.79522222222,5.17822222222,6.66877777778
294.86,4.65733333333,7.61977777778,4.51044444444,4.80111111111,3.73,6.62344444444,5.232,5.83,5.07066666667,6.42077777778
295.23,4.55811111111,7.627,4.47066666667,4.63611111111,3.65588888889,6.54044444444,5.08566666667,5.75055555556,4.9265,6.322
295.60,4.53666666667,7.59611111112,4.56966666667,4.52188888889,3.64311111111,6.63988888889,5.07133333333,5.77911111111,4.92255555556,6.47911111111
295.97,4.60233333333,7.83833333332,4.67588888889,4.57111111111,3.666,6.86811111111,5.18916666666,5.86111111111,5.137,6.56844444444
296.34,4.54,7.78088888888,4.59688888889,4.58066666667,3.64777777778,6.97788888889,5.19066666667,5.87166666667,5.07544444444,6.46255555556
296.71,4.85344444444,8.05755555557,4.908,4.76222222222,3.94544444444,7.34488888889,5.5205,6.03411111111,5.34238888889,6.92877777778
297.08,4.89477777778,8.12255555554,5.07522222222,4.79055555556,4.01288888889,7.35988888889,5.63033333334,6.03588888889,5.44244444445,6.93322222222
297.45,4.99722222222,8.29755555557,5.26066666667,4.87655555555,4.17144444445,7.47922222222,5.666,6.07633333333,5.60844444444,7.05488888889
297.82,4.94122222222,8.30455555554,5.23588888889,4.869,4.17977777778,7.48311111111,5.5655,5.95744444445,5.57288888889,7.08877777778
298.19,5.08433333333,8.55011111112,5.30022222222,5.11444444444,4.30755555556,7.61277777778,5.63066666667,6.05422222222,5.76344444445,7.37255555556
298.56,5.16366666667,8.55333333334,5.27033333334,5.07455555556,4.28055555556,7.65,5.60383333334,5.99322222222,5.74138888889,7.33955555555
298.93,5.23488888889,8.56099999999,5.17522222222,5.03244444445,4.261,7.60811111111,5.5775,5.99588888889,5.73872222222,7.22655555555
299.30,5.262,8.59366666668,5.17655555556,5.094,4.28211111111,7.65933333333,5.61833333334,6.02533333333,5.7825,7.264
299.67,5.40633333333,8.76722222221,5.21588888889,5.19066666667,4.28133333333,7.68111111111,5.713,6.08066666666,5.84022222222,7.17822222222
