wavelength,Back_HemPiuf,Belly_HemPiuf,Breast_HemPiuf,Crissum_HemPiuf,Crown_HemPiuf,DorTail_HemPiuf,Patch10_HemPiuf,Rump_HemPiuf,Throat_HemPiuf,WingTip_HemPiuf
738.64,12.3808333333,36.4888333333,32.6581666667,32.0335,9.55216666666,12.7856666667,34.1306666667,16.428375,7.59408333332,15.0476666667
738.96,12.474,36.8904583333,32.9413333334,32.5064583333,9.90141666668,13.2274166667,34.2643333333,16.5195416666,7.687,15.2334166667
739.28,12.1325833333,36.47925,32.9133333333,32.2583333333,9.60583333334,13.0543333333,34.13325,16.18475,7.31716666666,14.9215
739.59,12.1205833333,36.5075,32.8100833333,32.1967083333,9.74233333333,13.122375,33.9496666667,16.0644166667,7.38575,14.9200833333
739.91,12.1485,36.71425,32.74275,32.2256666667,9.78308333332,13.1594166667,33.9113333333,16.0933333333,7.41775,15.0010833333
740.23,12.7210833333,37.0518333333,33.01975,32.6705,10.3078333333,13.745875,34.13875,16.599375,8.02616666667,15.5918333333
740.54,13.0206666666,37.2811666666,33.22875,32.9381666667,10.52925,14.1200833333,34.67875,16.955375,8.35866666667,15.8765
740.86,13.2053333333,37.5420833333,33.4334166666,33.13625,10.6258333333,14.21925,34.8541666667,17.175125,8.29466666667,16.0533333333
741.18,13.5941666667,37.9209583333,33.9329166667,33.6035416667,11.09475,14.7094166667,35.4068333333,17.6410416667,8.69033333334,16.614
741.49,13.9366666666,38.3133333333,34.4466666667,33.8233333333,11.3266666667,15.01,35.9066666666,18.0516666667,8.96666666667,17.1066666667
741.81,14.2774166667,38.7942083333,35.05675,34.30825,11.9931666667,15.636,36.7160833333,18.673875,9.54666666666,17.6128333334
742.12,14.57625,38.9094166667,35.20225,34.351125,12.11525,15.8564583333,36.7340833334,18.6359166667,9.72883333334,17.8105
742.44,14.0788333334,38.51775,34.5979166667,33.715625,11.4701666667,15.114125,36.4596666667,18.189875,9.08000000001,17.1876666666
742.76,14.3779166667,39.0625,34.9465,34.222,11.9523333333,15.449,36.749,18.7039166667,9.55141666667,17.654
743.07,14.25025,38.9368333333,34.9596666667,34.127,11.7738333333,15.47625,36.756,18.7712083333,9.50275,17.5170833333
743.39,14.50325,38.8526666667,35.2509166667,34.0035,11.7514166667,15.5243333334,36.7835833334,18.969125,9.54158333334,17.7824166667
743.70,14.2296666667,38.6735,35.3205,33.77425,11.4975,15.28975,36.6773333333,18.8317916666,9.3125,17.5918333333
744.02,13.90825,38.3562916667,34.97325,33.3966666666,11.2040833333,14.7481666667,36.2294166667,18.61425,8.90166666666,17.28925
744.34,14.1155833333,38.2074166666,35.074,33.1832083334,11.3439166667,15.044,36.2715833333,18.769125,9.15466666666,17.4375
744.65,13.7616666667,38.0116666667,34.77475,33.0271666667,10.8494166667,14.722625,35.8495,18.42925,8.79183333333,17.1105833334
744.97,13.7815833333,38.0768333333,34.7611666667,33.2015,11.061,14.9860833333,35.65475,18.4332916667,8.77983333334,16.9779166667
745.28,13.2593333333,37.63675,34.3605833333,32.7975833333,10.425,14.3515,34.8484166666,17.636625,8.12999999999,16.51525
745.60,12.38025,37.1029166667,33.9439166667,32.2862083333,9.81716666666,13.847,34.4725833334,16.8804166666,7.36666666667,15.74875
745.91,12.6901666667,37.2463333333,34.0831666667,32.4849583333,10.2133333333,14.3780833333,34.65,17.1366666667,7.8895,16.1668333333
746.23,12.7730833333,37.1726666667,34.3319166667,32.3384166666,10.2073333333,14.5552916666,34.6238333333,17.0724583333,7.847,16.1393333333
746.55,13.3176666667,37.7688333334,34.6586666666,32.876,10.5510833333,15.0632083333,35.077,17.5440416667,8.41183333334,16.6555
746.86,13.2148333333,37.8575,34.4801666666,32.7895833333,10.5301666667,15.1232083334,35.0833333333,17.33875,8.42258333333,16.44325
747.18,13.3266666667,37.9724166666,34.5493333333,32.8829166667,10.4908333334,15.2729166667,35.14225,17.3635416667,8.567,16.55175
747.49,13.3703333333,38.1300416667,34.6785833333,32.873125,10.4730833333,15.424875,35.1368333333,17.3615833334,8.7175,16.5485
747.81,13.57625,38.373375,34.921,33.1337916667,10.72225,15.4962083333,35.4969166667,17.5694166666,9.04583333334,16.77375
748.12,13.9606666667,38.5297916667,35.26525,33.4283333333,11.1415833333,15.74475,35.91875,17.8971666667,9.44716666666,17.0426666667
748.44,13.7075,38.437375,35.0940833333,33.3186666667,10.6894166667,15.4995416667,35.8328333333,17.569125,9.34049999999,16.9533333333
748.75,13.7193333333,38.6381666667,35.2234166666,33.4362916666,10.8346666667,15.7474583334,36.2105,17.90625,9.61541666666,17.1455833333
749.07,14.421,39.040125,35.5826666667,33.8927916667,11.3335833333,16.0214583334,36.4100833334,18.5968333333,10.1961666667,17.6399166667
749.38,14.6603333333,39.104375,35.9410833333,34.0992083333,11.5493333333,15.9534166667,36.5674166667,18.9919166667,10.27825,17.8870833333
749.70,15.0115833333,39.32925,36.0119166667,34.3694583333,11.5055,15.897125,36.9084166667,19.1745416667,10.3041666667,17.9041666667
750.01,14.3675,38.7443333333,35.7710833333,34.0365833334,10.9203333333,15.2000833333,36.41225,18.74175,9.70350000001,17.3405
750.33,13.99625,38.8444583333,35.6851666667,34.118375,10.6074166667,14.9388333333,36.3148333333,18.501875,9.2075,17.3555833333
750.64,13.8740833333,38.7434583333,35.6300833334,34.0490833333,10.5965,14.7670416667,36.3088333333,18.3724583333,9.06416666666,17.2071666667
750.96,13.9661666667,39.0891666667,35.8433333333,34.1680416666,10.7238333333,14.9465,36.4223333333,18.4912916667,9.10283333334,17.30525
751.27,13.3423333334,38.7887916666,35.5135,33.7666666667,10.0368333333,14.6366666667,35.9748333333,17.9441666666,8.47216666667,16.813
751.59,12.7258333333,38.4872083333,35.0531666667,32.987625,9.18000000002,14.0811666667,35.3948333333,17.32925,7.57399999999,16.19575
751.90,12.7945,38.2634583333,34.8415833334,32.8287083334,9.45516666668,14.1920833333,35.2918333333,17.5257083333,7.78191666666,16.2914166667
752.22,12.7845833333,38.2935,34.90125,32.7209166666,9.37358333334,14.1095,35.135,17.3074583333,7.63600000001,16.28225
752.53,12.9356666667,38.7102083333,35.1855833333,32.8370416667,9.64775,14.6136666667,35.428,17.522625,7.73866666667,16.6818333333
752.85,12.4428333333,38.344625,34.7856666667,32.305875,9.16450000002,14.5088333333,35.07175,16.8725,7.10583333334,16.2014166667
753.16,11.9305833333,38.0619583333,34.6254166666,32.1195833334,8.92216666665,14.296625,34.71325,16.7048333333,6.78141666666,16.0933333333
753.47,12.33625,38.120375,34.6005833333,32.325,9.30733333334,14.668875,34.8706666667,16.9825416667,7.06983333334,16.3813333333
753.79,12.6785,38.1546666667,34.8891666667,32.39025,9.48691666665,14.97625,35.0828333333,17.492,7.39208333334,16.3289166667
754.10,12.60825,38.09275,34.9445,32.5125833333,9.39741666666,14.9528333333,34.9445833333,17.586375,7.34541666667,16.4463333333
754.42,12.64075,37.7587916666,34.9390833333,32.5836666667,9.52808333334,15.0856666667,34.7641666666,17.637,7.36308333333,16.5486666666
754.73,13.1804166667,38.0696666667,35.2524166667,32.9625833333,10.1261666667,15.5829166667,35.17975,18.1630416667,7.7945,17.0490833334
755.05,13.6134166667,38.1999583333,35.6443333333,33.3025833333,10.5945,15.9935833334,35.4561666667,18.5240416667,8.21791666666,17.4011666666
755.36,13.6641666667,38.2884583333,35.8361666667,33.3372083333,10.6308333333,16.077875,35.3093333334,18.5979583333,8.08924999999,17.3755833334
755.67,13.7015,38.2557916667,35.83325,33.55625,10.5309166667,15.94375,35.3295,18.8585416666,8.06575,17.4613333333
755.99,13.3216666667,37.7093333333,35.4695,33.507375,10.1448333333,15.4832916667,35.1055833333,18.4916666667,7.71916666666,17.1283333333
756.30,13.2695,37.5945833333,35.4865,33.481,9.9355,15.3106666667,34.8488333334,18.4282916667,7.84516666666,16.8635833333
756.62,13.2975833333,37.2664583334,35.0879166667,33.105625,10.18125,15.2875,34.7339166667,18.2385,8.01433333333,16.92725
756.93,13.2296666667,37.0547916667,35.0595833333,32.9115833334,10.2956666666,15.213375,34.48675,18.2692083333,7.98108333334,16.90275
757.24,13.0975833333,36.99175,34.8966666666,32.6795833333,10.31175,14.8919166667,34.22575,17.8693333333,7.90649999999,16.7635833333
757.56,13.088,37.0560833333,34.7779166667,32.7490833333,10.3464166667,14.7819166667,34.3614166667,17.83475,7.97124999999,16.6123333334
757.87,13.3056666667,37.5509166667,34.7883333333,32.954875,10.38025,14.6765,34.5764166666,17.8704583333,8.30591666666,16.647
758.18,13.20775,37.5135,34.8423333333,32.9881666667,10.3299166667,14.4888333333,34.3549166666,17.7702916666,8.35283333334,16.4598333333
758.50,13.4455833333,37.9051666667,35.2055,33.43025,10.6858333333,14.8064583333,34.717,17.9534166667,8.82950000001,16.8178333333
758.81,13.7904166666,38.2744583333,35.56525,33.7117083334,11.0348333333,15.0227916666,35.24675,18.3725416667,9.45124999999,17.2954166667
759.13,13.99075,38.1883333333,35.5026666667,33.6754166667,11.249,15.1005416667,35.29775,18.4125416667,9.50508333333,17.2275
759.44,14.0584166667,38.34175,35.6525833333,33.49325,11.1419166667,15.104375,35.4408333333,18.4601666667,9.58916666668,17.206
759.75,14.0945833333,38.5720833333,35.63925,33.9985416667,11.268,14.9853333333,35.5660833334,18.3825833333,9.59424999999,17.5535833333
760.07,14.20325,39.162,36.2645,34.380375,11.1584166667,15.014375,35.7968333333,18.2520833334,9.55525,17.46425
760.38,14.1065,39.50875,36.25575,34.3587083334,10.8178333333,14.7515833333,36.0488333333,18.03425,9.19341666666,17.17625
760.69,14.4161666667,39.789875,36.5674166667,34.9582916667,11.0364166667,15.0534166667,36.5165,18.37825,9.49791666667,17.5638333333
761.01,14.8006666667,40.0000833333,36.9349166667,34.9176666667,11.2029166667,15.450125,36.5938333333,18.6589166667,9.87349999999,17.91575
761.32,14.2905,39.5415833333,36.7024166667,34.43775,10.67225,15.3019583333,36.1928333333,18.1633333333,9.21833333333,17.4849166667
761.63,14.06225,39.4677083333,36.275,34.4885416667,10.5431666667,15.0577916667,36.12075,17.8254166666,9.15116666666,17.2621666666
761.94,13.9094166666,39.2524583333,35.9911666667,34.082625,10.415,14.85075,35.799,17.863625,9.00558333332,16.9170833333
762.26,13.8768333333,39.285375,36.0574166667,33.9986666667,10.2668333333,14.799,35.7674166666,17.7701666667,8.66266666667,16.6105833334
