wavelength,Back_PinInof,Belly_PinInof,Breast_PinInof,Crissum_PinInof,Crown_PinInof,DorTail_PinInof,Patch10_PinInof,Rump_PinInof,Throat_PinInof,WingTip_PinInof
715.40,15.823,46.3431666667,35.8385555555,37.4925833333,12.4106666667,14.163375,13.1589166667,19.1234722222,27.9381666667,15.6911666667
715.72,15.86855,46.2520833333,35.8432222222,37.3709166667,12.4365833333,14.0556666667,13.2615,19.1306111111,28.0118333333,15.6981666667
716.04,16.0073833333,46.5493333333,36.0792222222,37.6616666667,12.574,14.214625,13.4175,19.2440277778,28.1038333333,15.8981666667
716.36,16.1092666667,46.8730833333,36.2774444445,37.90825,12.6165833334,14.2462916667,13.542,19.3921111111,28.2423333334,16.0525833333
716.68,16.3344333333,47.104,36.5885555556,38.07,12.6774166667,14.319375,13.651,19.5945277778,28.4638333333,16.1654166667
717.00,16.28775,47.1751666667,36.457,38.1071666667,12.47725,14.1876666667,13.4165833333,19.4164166667,28.4479166667,16.0115833333
717.32,16.1132,46.9655,36.2348888889,37.98475,12.30975,13.96625,13.1170833334,19.0577777778,28.30125,15.7595833333
717.64,15.9812666667,46.86925,36.2107777778,38.0700833333,12.298,13.7150833333,12.9338333333,18.8573055555,28.353,15.6461666667
717.96,16.0823,46.8759166667,36.3092222222,38.1245833334,12.27875,13.72725,13.0388333333,18.8088333334,28.4273333333,15.8306666667
718.28,16.1480166667,46.6288333334,36.2192222222,37.9039166667,12.2206666667,13.737,13.0809166666,18.7012777778,28.3015,15.7390833333
718.60,16.1835666667,46.84825,36.3384444444,38.0081666667,12.21325,13.72725,13.0003333333,18.7411111111,28.4503333333,15.6786666667
718.92,15.8953166667,46.77375,36.219,37.961,11.9093333334,13.44025,12.8230833333,18.5684444444,28.2740833333,15.2575833334
719.24,15.6684666667,46.5041666667,36.1407777778,37.82,11.7995,13.2625833333,12.69025,18.3395555556,28.0775,14.9605833333
719.56,15.88655,46.5853333334,36.1842222222,37.8045833333,12.0910833333,13.41825,12.9585,18.6420833334,28.302,14.94575
719.88,15.5528666667,46.0571666666,35.7506666667,37.3179166667,11.9285,13.0103333333,12.5541666667,18.2830555555,27.82225,14.6478333333
720.20,15.5050166667,46.0198333334,35.8662222222,37.37,11.94875,12.94375,12.6186666667,18.38625,27.7109166667,14.6624166666
720.52,15.74465,45.96975,36.1073333333,37.4829166667,12.3239166667,13.2291666667,12.9603333333,18.5785,27.8478333333,15.0353333333
720.84,15.7082333333,46.0543333334,36.2064444444,37.44375,12.3773333333,13.2655833333,12.9521666667,18.8252222222,27.8104166667,15.072
721.16,15.8752166667,46.03475,36.2258888889,37.29,12.3796666667,13.4908333334,13.1386666666,18.8796944444,27.7370833333,15.2995833333
721.48,15.58785,46.0728333333,36.202,37.07525,12.3105,13.2156666667,12.8659166666,18.64,27.5130833333,14.95875
721.79,15.7116,46.0930833333,36.3963333334,37.187,12.6889166667,13.3165,13.11425,18.9482777778,27.7581666667,15.3111666666
722.11,15.5610666666,45.87625,36.256,37.00075,12.4688333334,13.217,12.9608333333,18.7068333333,27.66325,15.0669166667
722.43,15.7073166667,46.0694166667,36.4872222222,37.2786666667,12.5418333334,13.1660833334,12.9091666667,18.8102222223,27.6046666667,15.3375
722.75,15.8825,46.09425,36.5787777778,37.4190833333,12.611,13.3287916667,13.03675,19.0898333334,27.5720833334,15.5394166667
723.07,15.5583833333,45.74,36.1272222222,37.1450833334,12.1845,12.9839583333,12.6954166667,18.6957222222,27.2999166667,15.3168333333
723.39,15.7521166667,46.2821666667,36.6206666667,37.44525,12.3484166666,13.234,12.8031666667,18.9289444444,27.64725,15.49
723.71,15.88055,46.29025,36.4601111111,37.4213333333,12.4335,13.533375,12.9055,18.9593055556,27.7504166667,15.6741666666
724.03,15.6682166667,46.3719166667,36.5068888889,37.3886666667,12.2725833333,13.52675,12.6968333333,18.8606388889,27.5693333333,15.3666666667
724.35,15.9387833334,46.4648333334,36.5844444445,37.5525833334,12.628,13.8789583334,13.1404166667,19.1047777778,27.797,15.5455833333
724.67,15.7608,46.304,36.347,37.3981666666,12.6678333333,13.788875,12.9645833333,19.1125833333,27.73675,15.3776666667
724.98,15.91725,46.06225,36.0477777778,37.3008333333,12.5355833333,13.795875,12.8863333333,19.2491666667,27.6836666666,15.4213333334
725.30,15.5877333333,46.0144166667,35.8188888889,37.20825,12.1393333333,13.5232916667,12.4715833333,18.8700555556,27.4896666666,14.8774166667
725.62,15.4395666667,46.0770833334,35.7571111111,37.2774166666,11.9603333333,13.3969583333,12.26825,18.8564166667,27.407,14.9443333333
725.94,15.0000833334,45.6508333333,35.1767777778,36.7805833334,11.62925,13.286125,11.98825,18.6168611111,27.0796666667,14.56925
726.26,14.8979333334,45.7328333333,35.0866666666,36.7435,11.4539166667,13.2315416667,11.7878333333,18.4643888889,27.1394166667,14.5124166666
726.58,15.2151166667,45.97325,35.4561111111,36.9519166666,11.86125,13.6006666666,12.2055833333,18.8010555556,27.3121666667,14.84725
726.90,15.2939333333,45.9516666667,35.4163333333,36.9369166666,11.8213333334,13.6693333333,12.32975,18.8381388889,27.3995833334,14.8966666667
727.21,15.10235,45.7975,35.0942222222,36.7553333334,11.6324166667,13.3949166667,11.9410833333,18.58575,27.2584166666,14.8085833333
727.53,14.89355,45.7380833333,34.8041111111,36.6541666667,11.30725,13.07125,11.6968333333,18.4588333333,27.1521666667,14.61975
727.85,14.5967,45.3754166666,34.5544444444,36.472,10.9051666667,12.6604166667,11.28775,18.0266111111,26.9649166667,14.455
728.17,14.4862166666,45.5096666667,34.4936666667,36.35975,10.8765833333,12.5565416667,11.2721666667,17.9411388889,26.82825,14.3466666667
728.49,14.6718666667,45.8558333333,34.7885555556,36.7825833333,11.3268333333,12.8389583333,11.6081666666,18.1061944445,27.1240833333,14.6185
728.80,14.4582166666,45.5314166667,34.3344444444,36.3974166667,11.148,12.7106666666,11.4833333333,17.9216944444,26.83125,14.6441666667
729.12,14.5736666667,45.38625,34.2146666667,36.2518333333,11.3781666666,12.9595,11.625,17.9431388889,26.7858333333,14.6805833333
729.44,14.9103166667,45.7074166666,34.5152222222,36.4905,11.6846666667,13.0745416667,11.898,18.2013888889,27.1095,14.9786666666
729.76,14.7862166667,45.7429166667,34.6014444445,36.53225,11.79825,13.0180833333,11.8475833333,18.3051111111,27.193,15.1179166667
730.08,14.3600333333,45.45775,34.3384444444,36.205,11.4036666667,12.5331666667,11.3736666667,17.9524722222,27.0459166667,14.894
730.39,14.3277,45.4379166666,34.2233333333,36.1183333333,11.3985833333,12.5123333333,11.42875,17.8451111111,26.9115833333,14.8155
730.71,14.1919166667,45.4308333334,34.2568888889,36.0655833333,11.4870833333,12.504125,11.5364166667,17.8502777778,26.9108333333,14.7804166666
731.03,14.3799333333,45.2736666667,34.2872222222,36.0625,11.6965,12.586625,11.7833333334,17.916,26.9919166667,14.9890833333
731.35,14.2786833333,45.228,34.2072222222,35.9305833333,11.64825,12.4770416666,11.5995,17.8404444445,26.82525,14.8765
731.67,14.5401,45.287,34.4542222222,36.26225,11.7015833333,12.55425,11.7366666667,18.0694722222,27.0529166667,15.09925
731.98,14.2894833334,44.95175,34.3191111111,35.9791666667,11.3639166667,12.3240416667,11.4858333333,17.8050555556,26.8226666667,14.9959166667
732.30,14.2167666667,45.0416666667,34.3872222222,36.1120833333,11.1558333333,12.09525,11.2460833333,17.7825833333,26.8296666667,14.7824166667
732.62,14.0606333333,44.902,34.2393333333,36.079,10.9166666667,11.623875,11.14775,17.6203611111,26.6808333333,14.6335833333
732.94,13.848,44.7985833334,34.1707777778,35.898,10.7514166667,11.5371666667,10.9645833333,17.4127222222,26.4248333334,14.5833333333
733.25,13.8577833333,44.7536666666,33.9536666666,35.6680833333,10.5315833333,11.405,10.8520833333,17.1151666666,26.1674166667,14.3876666667
733.57,14.0582333333,44.756,33.9116666667,35.7484166667,10.6476666667,11.6395416667,11.098,17.2870277778,26.23675,14.3970833333
733.89,14.2914833333,44.5634166667,34.096,35.828,10.8449166667,11.937875,11.2498333333,17.4584722222,26.54325,14.727
734.21,14.2319833333,44.42125,33.8482222222,35.7598333334,10.4174166667,11.4070833333,10.9425833333,17.05375,26.21325,14.38525
734.52,14.1279,44.5791666667,33.8763333334,35.8208333333,10.3008333333,11.4405,10.8475833333,16.8936388889,26.1263333333,14.3990833333
734.84,14.13265,44.6655,33.9296666667,35.8729166667,10.1278333333,11.31075,10.958,16.9941666667,26.0979166667,14.3795833333
735.16,13.6134666667,44.2114166666,33.4653333333,35.4546666666,9.78041666665,11.0313333333,10.5689166667,16.5770555556,25.7391666667,13.9579166667
735.48,13.9289666667,44.3585833333,33.5681111111,35.7108333334,9.98741666668,11.34125,10.8239166667,16.9215277778,25.9025833334,14.0910833333
735.79,14.3269666667,44.3294166667,33.9031111111,35.8979166666,10.5624166667,11.8223333333,11.48375,17.2524444445,26.2791666667,14.5771666667
736.11,14.4355666667,44.47875,34.2417777778,35.9905833334,10.6676666667,12.083375,11.5104166667,17.24675,26.4755833333,14.6261666667
736.43,14.6899166667,44.3048333333,34.2852222222,36.0234166667,10.8905,12.2939583333,11.8021666667,17.3490555556,26.7199166667,14.6938333333
736.74,14.8092166667,44.265,34.3153333333,35.96725,11.1845,12.4351666667,12.0278333333,17.57475,26.8328333333,14.7463333333
737.06,14.7496333333,44.3305833333,34.5635555556,36.0395,11.15025,12.4690833333,11.9685833334,17.5969722222,26.754,14.8964166667
737.38,14.8535166667,44.51275,34.6533333333,36.24125,11.3910833333,12.5815,12.1694166667,17.9626944445,26.8529166667,15.1100833333
737.69,15.0626833333,44.59625,35.0364444444,36.3536666667,11.9454166667,13.18225,12.6795,18.4991944444,27.2959166667,15.7448333333
738.01,15.1219333333,44.5648333333,34.9752222222,36.0864166667,12.1115833333,13.327,12.7916666667,18.79425,27.35975,15.9316666667
738.33,15.3333833333,44.6980833333,35.166,36.1401666667,12.5465,13.7893333333,13.0668333333,18.9080833333,27.6204166667,16.1978333333
738.64,15.8089,45.1650833333,35.5093333333,36.4430833333,12.9659166667,14.2234166666,13.4798333334,19.1852222223,27.9683333333,16.7115
738.96,15.48125,44.96675,35.2087777778,36.092,12.87025,13.9034583333,13.3153333333,18.9542777778,27.7041666667,16.5576666667
739.28,15.3314833333,45.1681666667,35.1722222222,36.1435,12.5940833333,13.7056666667,12.9836666667,18.8993333333,27.65775,16.5174166666
739.59,15.17085,45.0528333333,34.8498888889,35.7905833333,12.4396666667,13.546125,12.8144166667,18.7579166667,27.4769166667,16.4906666667
739.91,14.6959166667,44.947,34.6808888889,35.6859166667,12.1239166667,12.9225416666,12.3594166667,18.4791111111,27.1805,16.2491666667
740.23,14.4455,44.8430833333,34.6626666667,35.8664166667,11.8868333333,12.8082083333,12.2944166667,18.3408333333,27.1524166667,16.2625
740.54,14.4772666667,44.74925,34.3801111111,35.889,12.0140833333,12.9809583333,12.44225,18.4328888889,27.3553333333,16.2555
740.86,14.3599833333,44.8531666667,34.2615555556,35.8686666667,11.7969166667,12.7840416667,12.38925,18.1861388889,27.1058333333,16.03275
741.18,13.8924833333,44.6066666666,33.8644444445,35.519,11.3296666667,12.3148333333,11.809,17.6584444444,26.6321666667,15.246
741.49,14.1876333333,44.4775,33.9901111111,35.8676666667,11.5198333333,12.4255833333,11.963,17.66025,26.712,15.426
741.81,14.3865,44.52425,34.2286666667,36.1335833333,11.56225,12.5662083333,12.1554166667,18.1014166666,27.0039166667,15.7950833333
742.12,14.3783666666,44.406,34.3403333333,36.2388333333,11.3653333333,12.58475,12.16025,18.0471111111,27.0599166667,15.7595
742.44,14.4573666667,44.5823333333,34.529,36.5330833333,11.35225,12.6975,12.1826666667,18.0579722222,27.2476666667,15.9286666667
742.76,14.7818,44.6696666667,34.7438888889,36.763,11.9300833333,13.1032916666,12.5761666667,18.4768055556,27.4275,16.17675
743.07,14.8333,44.8995833333,34.8723333334,36.9889166667,12.0643333333,13.3147916667,12.7509166667,18.7589722222,27.6293333333,16.1913333333
743.39,15.1576166667,44.9651666667,35.0091111111,37.0923333333,12.26775,13.6712916666,13.0406666667,18.8553611111,27.86025,16.2475
743.70,15.5287,45.0260833333,35.2464444444,37.18625,12.57275,14.0304583333,13.1694166667,18.9265833334,27.9919166666,16.3529166666
744.02,15.7024666667,45.3769166667,35.7575555556,37.4398333334,12.6769166667,14.1549166666,13.28675,19.0080277778,28.1391666666,16.4686666667
744.34,15.4795166667,45.3335833333,35.7753333333,37.5663333333,12.63275,14.17125,13.2303333333,18.9719166667,28.2801666667,16.38575
744.65,15.96255,45.8371666667,36.1058888889,38.20875,13.2283333334,14.8790416667,13.95675,19.4366388889,28.8103333334,17.1365
744.97,15.66175,45.8929166667,35.939,38.0521666667,12.925,14.7282083334,13.8105833333,19.3386111111,28.9125833333,16.8614166667
745.28,15.6519833333,45.7343333333,35.6781111111,37.9435833333,13.1496666667,14.7714583334,13.8229166667,19.0429722222,28.6318333334,16.7775833333
745.60,15.9163166666,45.95975,35.8135555556,37.90275,13.53875,15.0237083333,14.3325,19.53275,28.7283333333,16.9708333334
745.91,15.7257,45.9394166667,35.6447777778,37.5590833333,13.4906666667,14.8997083334,14.3515,19.6383888889,28.6518333333,16.8356666666
746.23,15.2890166667,45.891,35.5354444444,37.27575,12.887,14.798625,13.7883333333,19.1903611111,28.2950833333,16.476
746.55,15.3989333333,45.7511666667,35.6223333334,37.3863333334,13.3585,15.016625,13.9855,19.2393055556,28.3983333333,16.6116666667
746.86,15.53695,45.8391666667,35.601,37.4555,13.4085833333,15.28175,14.1563333333,19.6008333333,28.66475,16.7595833334
747.18,15.6199666667,46.3699166667,35.8077777778,37.7228333333,13.5596666666,15.1847916667,14.4275,20.1172222222,28.9593333334,17.1665
747.49,15.5441666667,46.0320833333,35.5166666667,37.70275,13.65175,15.0920416667,14.3595,20.2555277778,28.696,17.0950833333
747.81,15.4727166667,45.9880833333,35.3424444445,37.4905,13.6225833333,14.945625,14.2344166667,20.1621944444,28.4494166666,17.1178333333
748.12,15.3611166667,45.7663333333,35.302,37.4788333334,13.3955,14.5767083333,13.9475,20.0630833334,28.2826666667,16.87375
748.44,15.319,45.465,35.1211111111,37.4354166667,13.404,14.401,13.9775,20.1204166667,28.0310833333,16.7576666667
748.75,15.3569,45.6376666667,35.088,37.6994166667,13.1944166666,14.3743333333,13.9004166667,20.1632777778,28.2229166667,16.6281666666
749.07,14.6748833333,45.15675,34.3467777778,37.3739166667,12.5911666667,13.6711666667,13.1456666666,19.4069444445,27.62925,16.18975
749.38,14.3525833333,44.77875,34.3628888889,37.3629166667,12.1551666667,13.3427083334,12.6921666666,18.9779444444,27.26175,15.6436666667
749.70,14.7603333333,44.76125,34.3865555556,37.4785,12.3698333333,13.585875,13.331,19.2432777778,27.4675833333,15.861
750.01,14.9782333334,44.6965833333,34.2381111111,37.4706666667,12.08475,13.53525,13.5430833334,19.3612777778,27.47225,16.109
750.33,14.9418333333,44.7041666667,34.4402222222,37.5590833333,11.9098333333,13.3615,13.4325,19.3041666667,27.2309166666,16.1119166666
750.64,14.6177166667,44.17625,33.9992222222,37.2345833333,11.4216666667,13.2554166667,12.8806666667,18.7453611111,26.87525,15.4454166667
750.96,14.8289666667,44.2933333333,34.3522222222,37.2175,11.4493333333,13.2442083333,13.045,18.7401111111,27.1689166667,15.5164166667
751.27,15.0381166667,44.2925833334,34.717,37.4286666667,11.6800833333,13.5217916667,13.5138333333,19.0840277778,27.5943333334,15.8545833333
751.59,15.04735,44.2554166667,34.7306666666,37.1158333333,11.6075833333,13.589375,13.5815833333,19.1765,27.6200833333,15.9534166667
751.90,15.3267,44.9465833334,35.3954444444,37.675,11.8041666667,14.0167916667,13.7405,19.2668055556,27.9261666667,16.2293333333
752.22,15.3396333333,45.0358333333,35.7725555556,37.72625,11.9760833333,14.3430833333,13.9245,19.4628888889,28.0395833333,16.3493333333
752.53,15.8858666667,45.4944166667,36.572,38.2826666667,12.4781666667,15.1330416667,14.3960833333,20.0375,28.7050833334,16.97575
752.85,16.6673833333,46.2016666667,37.1461111111,38.9376666667,13.1771666667,15.981375,15.2131666667,20.6195555556,29.5588333333,17.7679166667
753.16,16.80145,46.5184166667,37.3326666667,39.2446666666,13.3365,15.9774166667,15.1410833333,20.6316111111,29.8439166667,17.81775
753.47,17.1059333333,46.7175833333,37.6677777778,39.3078333333,13.7566666667,16.2304166667,15.3109166667,20.8676666666,30.0825,17.93925
753.79,17.7849166667,47.2654166666,38.1755555556,39.8331666667,14.7150833333,17.2253333333,16.1710833333,21.5637777778,30.8230833333,18.504
754.10,18.2167666666,47.73775,38.4744444444,40.4941666667,15.1991666667,17.618875,16.8084166667,22.0398611111,31.1416666666,19.0390833333
754.42,18.4014333333,48.0494166667,38.5401111111,40.5645833333,15.3703333333,17.7548333333,16.94025,22.2209166666,31.2599166666,19.3426666667
754.73,18.6210166667,47.9854166666,38.51,40.4031666667,15.526,18.023875,16.7939166667,22.3481666667,31.2071666667,19.4085833333
755.05,19.0905666667,48.1599166667,38.6883333333,40.6774166667,16.19975,18.621375,17.3353333334,22.7589166667,31.59625,19.7294166666
755.36,19.3501666667,48.2486666667,38.807,40.7118333333,16.6113333334,19.1652083334,17.6730833333,23.1983333333,31.99775,20.19325
755.67,19.7851166667,48.3649166667,38.8046666667,40.9358333333,17.0339166667,19.3067916667,17.9740833333,23.4873055556,32.1524166667,20.5605
755.99,19.9163166666,48.1595,38.6307777778,40.7503333333,17.0814166667,19.0995,17.9541666667,23.63875,31.94725,20.3436666667
756.30,19.6799666667,47.799,38.2277777778,40.3785833334,16.9155,18.7174583333,17.6665833334,23.3760555556,31.5631666667,19.974
756.62,19.67345,47.4945833333,37.9828888889,40.418,17.1694166667,18.8069583333,17.8015,23.4999166667,31.5778333333,20.3031666667
756.93,19.6533,47.6709166667,37.9493333333,40.5811666667,17.235,18.8320833333,17.8350833333,23.6077222222,31.6120833333,20.2865833334
757.24,19.1586833333,47.4239166667,37.7511111111,40.37675,16.5985,18.1932083334,17.1754166667,23.1249166667,31.294,19.988
757.56,19.1482,47.26625,37.6083333333,39.9056666666,16.6546666667,18.2135833334,16.87875,22.9838611111,31.356,19.7365833333
757.87,18.9882166667,47.1633333333,37.3508888889,39.7166666667,16.39,18.1652916667,16.6346666667,22.8000833333,31.195,19.4191666667
758.18,18.1439,46.52475,36.5208888889,39.1954166666,15.7151666666,17.237375,15.8240833333,21.8043055556,30.3378333333,18.79125
758.50,17.5520833333,46.6625,36.462,39.3366666667,15.2294166667,16.8651666667,15.3644166666,21.3665,30.217,18.5993333333
758.81,17.1266833334,46.4528333333,36.2964444444,38.963,14.7406666667,16.1955833334,15.0204166667,20.8956111111,29.6585,17.99175
759.13,16.5634666667,45.9859166667,35.6712222222,38.354,14.1460833333,15.6167916667,14.5999166667,20.4262777778,29.1624166666,17.2771666667
759.44,16.3327833333,46.1794166667,35.5488888889,38.2811666667,14.0518333334,15.4692083333,14.661,20.2165277778,29.2971666667,17.20525
759.75,16.0311166667,46.19475,35.3493333333,37.957,13.7753333333,15.2292916667,14.2115,20.0079444445,29.1581666667,17.0073333333
760.07,15.79,46.2163333333,35.3313333333,37.7955,13.6196666666,14.9080833333,13.957,19.9355,28.8795,16.6041666667
760.38,15.2685666667,46.1024166667,35.4086666667,37.644,13.25725,14.8368333333,13.5620833333,19.6113611111,28.6263333333,16.2953333333
760.69,15.2640666667,46.3375,35.3801111111,37.6255833333,13.31275,14.92375,13.7078333333,19.6857222222,28.6996666666,16.2673333333
761.01,15.1760333333,45.9635,35.453,37.5299166667,13.19075,14.7164166667,13.9396666666,19.7621944444,28.476,16.186
761.32,15.3663,46.2123333333,35.8166666667,37.7935,13.5090833334,15.0275416667,14.2946666667,20.0356388889,28.6785833334,16.2000833333
761.63,16.1664,46.8321666667,36.5781111111,38.3535,13.9049166666,15.6715833333,15.0715,20.9501388889,29.3826666667,16.61075
761.94,16.42295,46.6075833333,36.6746666667,38.1175833333,13.89,15.59875,15.2035833333,21.1507777778,29.1576666667,16.6631666667
762.26,16.7573666667,46.8405833333,36.8095555556,38.4288333333,14.30125,15.6867916667,15.46,21.5507222222,29.7683333333,17.0825
762.57,17.0791,47.185,37.4682222222,38.7135833333,14.74275,16.0071666667,15.7788333334,21.8605833334,30.1105,17.45925
762.88,16.92525,46.8814166667,37.5,38.529,14.60875,15.7748333333,15.5199166667,21.5988888889,29.979,17.31325
763.20,17.4146166667,47.16025,37.7612222222,38.98825,15.0094166667,16.198,16.1110833333,22.0091944444,30.2141666667,17.8058333334
763.51,17.5216,47.1570833334,37.7427777778,38.9305833333,14.8863333333,16.2665416666,16.2544166667,22.0164722222,30.1545,17.9155833333
763.82,17.6823,47.2940833333,37.629,39.1244166667,14.9345,16.2965,16.3875833334,22.0625555556,30.08125,18.0651666667
764.14,18.1038333333,47.5066666667,37.8684444444,39.4556666666,15.4124166666,16.8383333333,16.864,22.4095277778,30.44825,18.5739166667
764.45,18.3099166667,47.7776666667,37.974,39.6699166667,15.4795833333,16.955625,16.9016666667,22.5149444444,30.5606666667,18.9043333333
764.76,17.8380333333,47.2570833333,37.4941111111,39.4221666666,15.1079166667,16.4508333333,16.4223333334,21.9639722222,30.0889166667,18.7523333333
765.07,17.7164666666,47.2124166667,37.4414444444,39.25775,15.1774166667,16.4541666667,16.50525,21.88825,29.9624166667,18.70625
765.39,17.6841,47.2931666667,37.3225555556,39.386,15.4060833334,16.5139166667,16.5636666667,21.8741388889,30.1560833333,18.7136666667
765.70,17.6892166667,47.2713333333,37.3214444444,39.4629166667,15.6241666667,16.8645,16.7493333334,22.0869722222,30.015,18.8200833333
766.01,17.4219833333,47.0075,36.7122222222,39.20825,15.1288333333,16.5133333333,16.4696666666,21.7929166667,29.644,18.50375
766.32,17.0086333333,46.8971666667,36.0094444444,39.0213333334,14.6314166667,16.3595416667,16.0725833333,21.5960555556,29.1065,18.2124166667
766.64,16.5647166666,46.6119166666,35.7127777778,38.7585,14.3265833334,16.279625,15.7829166667,21.4898888889,28.9519166666,18.0681666667
766.95,16.5616666666,46.8585833333,35.8313333333,38.8830833333,14.4396666666,16.3752083333,15.8758333333,21.6434444445,29.2726666667,18.3191666667
767.26,16.80965,46.7121666666,35.9926666667,39.00725,14.7039166667,16.6915416667,16.2615,22.0417222223,29.6220833333,18.49275
767.57,16.3549666667,46.4778333333,35.7884444444,38.5411666667,14.2916666667,16.3055416667,15.8309166667,21.7798888889,29.0274166667,18.0878333333
767.88,15.9949333334,46.3330833333,35.7323333333,38.3460833334,14.18475,16.1351666667,15.8571666667,21.7246944445,28.9398333333,18.0856666666
768.20,16.7704666667,47.179,36.5754444445,38.9155833333,14.8991666667,17.0209583333,16.72675,22.6133611111,29.9380833334,18.7488333333
768.51,16.4867666666,47.2535,36.6138888889,38.9825833334,14.61725,16.7708333333,16.28175,22.5984166667,29.88975,18.88275
768.82,17.0359333333,47.6444166667,37.1967777778,39.3594166667,14.8260833333,17.0799166666,16.436,23.04325,29.9796666667,19.3925833334
769.13,16.903,47.3436666667,37.1178888889,39.3636666666,14.35825,17.003375,16.2581666667,22.6768611111,29.6718333333,19.3671666667
769.44,16.8550166667,47.35075,37.3873333333,39.53925,14.43725,17.214,16.1334166666,22.6610833333,29.7879166667,19.8548333333
769.76,17.6777,47.7878333333,38.2852222222,40.3885833333,15.1649166667,17.8930833333,17.108,23.2671388889,30.605,20.5524166667
770.07,18.0331,47.7458333333,38.7293333333,40.6914166667,15.55125,17.9980416666,17.4374166667,23.3806111111,30.5945,21.0115
770.38,17.3720833333,47.1709166667,38.1235555556,40.2875833333,15.1278333333,17.3681666667,16.6370833333,22.7233055555,29.8769166667,20.44275
770.69,16.9290333333,47.2486666667,38.051,40.0803333333,14.7878333333,16.93825,16.0445833333,22.2283888889,29.6608333333,20.1744166667
771.00,16.2607833333,46.48175,37.6686666667,39.7369166667,14.0420833333,16.23225,15.3821666667,21.5996944445,29.4799166666,19.50225
771.32,16.3638833333,46.8710833333,37.9931111111,40.0011666667,14.22525,16.543625,15.5059166667,21.92575,29.7690833334,19.51175
771.63,16.2616,46.74275,37.7365555556,40.0090833333,13.8865833333,16.3860416667,15.1701666667,21.6050833333,29.4116666667,19.4273333333
771.94,17.44175,47.6364166666,38.1843333333,40.78275,15.0460833333,17.6307916666,16.35275,22.3439166666,30.4188333333,20.0934166667
772.25,17.5722833333,47.7718333333,38.2244444444,41.2626666667,15.2789166666,17.9535416667,16.6340833333,22.4090277778,30.9225833333,20.3610833333
772.56,17.2698333334,47.64525,37.912,40.679,15.2669166667,17.566,16.3330833333,21.9343611111,30.6056666666,20.0288333333
772.87,17.3663,48.3413333334,37.8632222222,40.9510833333,15.4359166667,17.7500833333,16.47275,22.0103611111,30.90575,19.9505
773.18,16.65425,48.5985,37.6875555556,40.6793333333,15.1063333333,17.294875,15.7,21.6768888889,30.4818333334,19.5250833334
773.50,16.2029333333,48.3629166667,37.0244444444,40.0786666667,14.3618333334,16.6772083333,15.149,21.1237777778,29.9185,18.80975
773.81,17.1460666667,48.8931666667,37.977,40.433,15.193,17.7594583333,15.96175,21.6394444444,30.5275,19.4303333333
774.12,16.7571166666,47.9925,37.3574444444,39.8430833333,14.71575,17.0554583333,15.2671666667,20.85575,30.0394166667,19.01325
774.43,17.1938166667,48.0889166667,37.1506666667,40.0965833333,14.9474166666,16.872625,15.41625,21.1021944444,29.7883333333,19.2525833333
774.74,16.5059666667,46.971,35.912,39.2918333333,14.2705833333,16.0730833333,14.4411666667,20.0914722222,28.7969166667,18.5368333333
775.05,16.1327666667,47.1070833333,36.0197777778,39.2485833333,14.50775,15.8175,14.2919166666,20.4567777778,28.56925,18.5519166667
775.36,15.2592833333,46.3528333333,35.6225555556,38.84475,13.6310833333,14.7695416666,13.3584166666,19.82275,27.881,18.2435833333
775.67,15.4902833333,46.9596666667,36.1602222222,39.1120833333,14.0679166667,15.36,13.83975,20.7622222222,28.32,18.8676666667
775.98,16.08765,48.0595833333,36.753,40.1098333333,14.6359166667,16.1591666667,14.5006666666,21.69825,29.36975,19.9759166667
776.30,17.2261666667,48.4151666667,37.6091111111,40.7143333333,15.46875,16.9754166667,15.4465833333,22.7679722222,30.2084166666,21.3615833333
776.61,18.7880166667,48.6750833333,38.5462222222,41.3553333334,16.978,18.43325,17.0575833333,23.8415277778,31.5739166666,22.7265
776.92,19.6563666667,49.66925,39.4592222222,42.37125,18.2773333333,19.59675,18.0543333333,24.9399166667,32.76525,23.7201666667
777.23,19.4681,50.022,39.4213333333,42.8613333333,18.0445833334,19.396625,18.1399166667,25.0780833333,32.9595833333,23.70275
777.54,20.3723166667,50.9900833334,40.4355555556,43.5506666667,18.787,20.1904583334,19.22275,26.1154722222,33.61425,24.9778333333
777.85,19.95915,51.1700833333,40.4991111111,43.2669166667,18.516,19.976625,18.79525,25.8303611111,33.62025,24.7659166667
778.16,20.1505333333,51.722,41.3488888889,43.12725,18.919,20.6257083333,19.0111666666,26.0864722222,33.8713333334,25.1846666667
778.47,20.4167833334,51.9194166667,41.7706666667,43.5315,18.8203333333,20.4549583333,19.0855,25.99875,33.9186666666,25.28075
778.78,20.19955,51.7201666667,41.198,42.7270833333,18.24525,20.1029166667,18.2845,25.2984722222,33.4588333333,24.4421666667
779.09,19.04075,51.115,40.1776666667,41.418,16.8590833333,19.10475,16.9474166667,23.7568055555,32.379,23.2915
779.40,18.4220333334,50.24175,39.7054444445,40.3851666667,16.2315,18.1939583334,15.9251666667,22.9206944444,31.407,22.17125
779.71,16.8042166667,49.33675,39.0525555556,39.661,15.2586666667,17.4115833333,14.95575,21.9848333334,30.116,20.8413333334
780.02,15.66825,48.7438333333,38.1796666667,38.794,14.0284166667,16.41525,14.1205833333,21.3765,29.2461666667,20.0838333333
