wavelength,Back_TanArtf,Belly_TanArtf,Breast_TanArtf,Crissum_TanArtf,Crown_TanArtf,DorTail_TanArtf,Patch10_TanArtf,Patch11_TanArtf,Patch12_TanArtf,Patch13_TanArtf,Rump_TanArtf,Throat_TanArtf,WingTip_TanArtf
236.66,-13.9320666667,-11.2925333333,-14.4218333333,-16.4353333333,-14.7755333333,-9.49653333332,-11.1564,-10.6666666667,-18.8027,-12.7890666667,-12.7347333333,-13.1157333333,-9.71420000001
237.04,-9.34386666667,-8.16273333335,-11.4436333333,-11.4436333333,-10.1049333333,-5.85313333333,-8.60893333333,-7.08660000001,-13.8189,-10.1312,-9.00266666667,-11.1285333333,-6.22053333334
237.41,-5.22580000001,-2.66166666667,-6.97196666667,-4.27343333333,-3.93166666667,0.53726666666,-3.05246666667,-1.83166666667,-7.71670000001,-4.10266666666,-3.54093333333,-6.08046666667,-2.29553333333
237.79,-5.59526666667,-1.80933333333,-5.05949999999,-3.44043333333,-3.738,3.02373333334,-1.9762,-0.833266666666,-6.23816666666,-3.02379999999,-2.5,-4.04746666667,-1.23806666667
238.17,-6.66673333333,-1.80946666667,-4.97623333333,-3.30956666666,-3.57146666666,3.76193333332,-1.381,-0.404733333334,-5.45246666667,-2.83333333334,-2.16666666667,-4.14286666667,-1.40486666667
238.54,-7.65853333333,-2.88339999999,-4.79810000001,-3.27566666667,-3.73706666667,2.6068,-1.52246666667,-1.3148,-5.29419999999,-4.65973333334,-2.81433333333,-4.5444,-2.23759999999
238.92,-6.62279999999,-2.4782,-4.6162,-2.60966666667,-1.64473333333,3.22359999999,-0.482333333333,-1.6666,-3.53086666667,-3.94733333333,-0.657733333338,-2.58773333333,-1.11826666667
239.29,-4.76200000001,-2.45186666667,-4.22503333333,-2.08729999999,-1.70213333333,3.80946666667,-0.324266666669,-1.78306666667,-2.95856666667,-3.10033333333,-1.37793333334,-0.121533333332,-0.081266666668
239.67,-5.04806666667,-2.38913333333,-4.47976666667,-3.03476666666,-2.38913333333,3.68013333333,-0.520199999998,-3.3526,-3.59353333333,-3.73806666667,-1.73406666666,-0.173399999999,0.134866666668
240.04,-5.62506666666,-2.9342,-4.01903333333,-3.42003333334,-2.9342,2.70833333334,-1.42346666667,-3.9584,-3.91493333333,-3.50706666666,-2.10053333333,-0.677200000001,0.572800000001
240.42,-4.2934,-1.11866666667,-2.19966666667,-0.990233333334,-1.08853333333,3.58266666667,0.135933333335,-1.93493333333,-2.18436666667,-1.79886666667,-0.272133333332,0.453466666667,2.82693333333
240.79,-4.07186666666,-1.31026666666,-1.6313,-0.186233333334,-1.0404,3.42966666667,0.0385999999986,-1.9782,-2.67826666667,-1.7342,-0.282666666667,-0.179866666666,3.21126666667
241.17,-4.17773333333,-1.11106666667,-1.4166,-0.516733333334,-1.06666666667,2.77786666667,0.0666000000007,-1.57766666667,-3.02776666667,-1.889,-0.322133333333,-0.122266666667,3.6888
241.54,-3.5288,-1.46866666667,-1.35423333333,-0.910966666666,-1.23033333333,2.4988,-0.0190666666688,-1.38293333333,-2.5418,-2.06,-0.553266666666,-0.314733333333,4.0726
241.92,-3.11346666667,-2.13026666667,-1.79813333333,-1.52233333333,-1.73353333333,1.561,-0.698666666667,-2.11293333333,-2.80733333333,-2.93226666666,-1.18146666666,-1.1642,3.8724
242.29,-2.33653333333,-1.4512,-1.0766,-1.10856666667,-1.50713333333,1.8262,-0.454599999999,-1.8182,-2.53583333333,-2.4722,-0.478533333334,-1.06046666667,4.34626666667
242.67,-1.30793333333,-0.856866666665,-0.203033333333,-0.980933333334,-0.992133333332,2.14206666667,-0.308133333333,-1.35286666667,-1.78866666667,-1.5332,0.172866666666,-0.713999999999,4.81013333333
243.05,-0.488000000001,-0.624333333333,0.531133333333,-0.4953,-0.617066666668,2.88473333333,0.164999999999,-0.703266666667,-1.36323333333,-0.724733333333,0.488000000001,-0.480866666666,5.46106666667
243.42,-0.117466666668,-0.394333333334,1.10996666667,-0.290466666666,-0.200600000001,3.2504,0.864466666667,-0.0069999999988,-0.8161,-0.318266666667,1.0166,-0.255866666667,5.61546666667
243.80,0.873866666667,0.370666666667,1.99273333333,0.754666666667,0.734800000001,3.69426666666,2.0324,1.07246666667,0.370666666667,0.549533333333,1.8206,0.7746,6.29593333333
244.17,1.434,0.8396,2.0897,1.22746666667,0.833133333334,3.9404,2.2802,1.55693333333,0.768633333333,0.542666666666,2.0154,1.1758,6.42126666666
244.55,0.973199999999,0.322266666666,1.72823333333,0.581466666667,0.183333333334,3.31113333333,1.74413333334,1.15653333333,0.410899999999,-0.366466666667,1.2386,0.587666666667,6.10433333333
244.92,1.14366666667,0.547333333334,1.76703333333,0.416633333335,0.279866666667,3.33946666667,2.0074,1.253,0.955133333333,-0.231066666667,1.43553333333,0.997600000001,6.20446666667
245.30,0.351800000002,-0.426800000001,0.833266666668,-0.715099999999,-1.09006666667,2.40493333333,1.09,-0.0288666666668,0.201833333333,-1.19953333333,0.4094,0.0981333333332,5.0172
245.67,0.693333333334,-0.0640000000006,0.957333333334,-0.693333333332,-1.19466666667,2.288,1.056,-0.234666666667,0.282666666667,-1.01866666667,0.618666666667,0.341333333333,5.296
246.05,1.2606,0.717599999999,1.77926666667,0.0702333333334,-0.577066666666,3.0934,1.6922,0.543066666667,0.986699999999,-0.2862,1.35766666667,1.1588,5.71153333333
246.42,1.60246666667,1.1016,2.07293333334,0.609566666667,-0.222,3.48786666667,2.0422,1.0234,1.35426666667,-0.0392000000001,1.49806666667,1.7984,5.90886666667
246.79,1.70813333334,1.50246666667,2.2044,1.0023,0.1026,3.9424,2.40013333333,1.3484,1.51836666667,0.150333333333,1.70033333333,2.00886666667,6.20786666667
247.17,1.26046666667,1.34793333333,1.9708,0.921599999999,-0.163866666667,3.66853333333,2.2696,1.03813333333,1.19126666667,-0.200466666667,1.46446666666,1.71226666667,5.9744
247.54,1.113,1.38493333334,1.774,0.924566666668,-0.244266666667,3.76753333333,2.14886666667,0.875600000001,1.1931,-0.345333333333,1.4094,1.59773333333,6.09106666667
247.92,0.5938,1.089,1.21113333333,0.614166666668,-0.658266666667,3.5826,1.737,0.424,0.800566666667,-0.817666666667,0.990666666665,1.08566666667,5.68613333333
248.29,0.974333333333,1.51813333333,1.6199,0.975966666667,-0.256933333333,3.97066666667,2.26886666667,0.674000000001,1.05436666667,-0.270333333333,1.565,1.42153333333,5.97933333333
248.67,1.0928,1.54913333333,1.60743333333,0.8963,-0.289933333333,4.27106666667,2.249,0.6464,1.0395,0.093333333334,1.77913333333,1.40266666667,6.04366666667
249.04,1.20373333333,1.6094,1.58726666667,0.785966666668,-0.388733333334,4.29993333333,2.08686666667,0.583133333334,0.828700000001,0.1432,1.80733333333,1.34693333333,6.012
249.42,1.92166666667,2.2626,2.09736666667,1.42943333333,0.330266666667,5.1358,2.71,1.30346666667,1.4048,0.809866666666,2.58566666667,1.9464,6.64893333333
249.79,1.90893333333,2.4788,2.2544,1.45836666667,0.547133333333,5.61786666667,2.807,1.62986666667,1.5564,0.939399999999,2.6448,1.99213333333,6.6326
250.17,1.59793333333,2.27346666667,1.96603333333,1.2986,0.400466666666,5.1698,2.5486,1.2378,1.26826666667,0.6148,2.4272,1.5654,6.45226666667
250.54,1.02186666667,1.81566666667,1.33316666667,0.572433333333,-0.136000000001,4.52193333333,1.94293333333,0.622733333333,0.765366666667,0.153600000001,1.9998,0.947333333333,6.08766666667
250.92,0.403133333333,1.41286666666,0.794266666668,-0.0876666666674,-0.772933333335,3.926,1.32286666667,0.184933333333,0.251266666668,-0.265600000002,1.598,0.554800000001,5.59986666667
251.29,0.580800000001,1.6312,0.916633333333,-0.146433333334,-0.853533333332,3.9646,1.26766666667,0.474799999999,0.3889,-0.0656666666653,1.69693333333,0.752400000001,5.67166666666
251.66,0.744133333335,1.7106,1.0569,0.0930333333334,-0.775133333333,4.01553333333,1.204,0.733799999999,0.268733333333,-0.0155333333327,1.85533333333,0.924999999999,5.63306666667
252.04,1.18206666667,1.63473333333,1.3471,0.1277,-0.543133333333,4.11593333333,0.995666666667,0.963866666667,0.0558333333326,0.223600000001,2.0554,1.09153333333,5.84666666667
252.41,0.304333333335,0.614,0.434699999999,-0.717066666667,-1.07566666667,3.28686666667,-0.0651333333328,0.238933333333,-0.649366666667,-0.613933333334,1.1354,0.293533333335,4.91146666667
252.79,1.1476,1.4972,1.18843333333,-0.019033333334,-0.240333333333,3.78146666667,0.694133333332,1.08746666667,0.040900000002,-0.0437999999986,1.90713333333,1.27866666667,5.52446666667
253.16,1.07526666667,1.2516,1.03383333333,0.195866666666,-0.380333333334,3.58973333334,0.656199999999,1.13593333333,-0.0137666666666,-0.375066666667,1.72586666667,1.35626666667,5.27166666667
253.54,1.58306666667,1.76686666667,1.55533333333,0.964133333333,0.0222666666682,3.70693333333,1.12046666667,1.58846666667,0.353966666666,0.0167999999994,1.93966666667,1.86186666667,5.7412
253.91,1.69546666667,1.8858,1.4389,1.50813333333,-1.66533453694e-17,3.6736,1.459,1.2572,0.141200000001,0.0459999999986,1.8108,2.03573333333,6.10133333333
254.28,2.57446666667,2.56866666667,2.04016666667,2.2733,0.755933333333,4.65906666667,2.23193333333,1.97226666667,0.841433333334,1.04526666667,2.3974,2.88746666667,6.80266666667
254.66,2.30873333333,2.20386666666,1.83636666667,2.33963333333,0.666666666666,4.67906666667,2.24073333333,1.8826,0.580300000001,0.926066666668,2.06173333333,2.7408,6.53086666667
255.03,2.82453333333,2.36006666667,2.41416666667,3.19333333333,1.01773333333,5.31173333333,2.7034,2.22013333333,0.814199999999,1.28506666667,2.48726666667,3.24426666667,7.06753333333
255.41,3.58013333333,2.8168,2.8036,4.11306666667,1.88866666667,6.04806666667,3.46173333333,2.89573333333,1.4742,1.99413333333,3.29713333333,4.21853333333,7.6802
255.78,3.24806666667,2.4086,2.19733333333,3.68466666667,1.37826666667,5.24753333333,3.20706666667,2.3336,1.0508,1.39193333334,2.94106666667,3.86893333333,7.20566666667
256.15,3.59906666667,3.081,2.822,4.23963333333,1.74646666667,5.5578,3.8644,2.9416,1.85906666667,1.8858,3.3466,4.33586666667,7.60953333333
256.53,4.70393333333,4.24833333333,4.25126666667,5.4163,2.83006666667,6.8186,5.1472,4.0774,3.2131,2.90593333333,4.12153333333,5.31186666667,9.0662
256.90,3.81393333333,3.30926666667,3.60653333333,4.76276666667,2.17433333333,6.186,4.3842,3.11113333333,2.5826,2.16213333333,3.33333333333,4.46233333333,8.31826666667
257.28,3.79913333333,3.73866666667,3.9976,4.8167,2.4152,6.4352,4.64846666667,3.28086666667,2.94723333333,2.58086666667,3.81033333333,4.91873333333,8.59106666667
257.65,2.59566666667,2.6302,3.14826666667,3.67136666667,1.70746666667,5.65033333333,3.65646666666,2.5216,2.28723333333,1.9838,3.25693333334,4.10066666667,7.66346666667
258.02,2.728,2.58333333333,3.24196666667,3.43533333333,1.827,5.56626666667,3.52666666667,2.76186666667,2.61523333333,2.2646,3.54786666667,4.0536,7.389
258.40,2.6478,2.46286666667,3.19193333333,3.11386666667,1.64666666667,5.51693333333,3.58,2.92713333333,2.55703333333,2.21613333333,3.4784,3.8992,7.22166666667
258.77,2.939,2.72926666667,3.31136666667,3.2268,1.928,5.89993333333,3.8468,3.09233333333,2.7636,2.47253333333,3.72453333333,4.044,7.5054
259.15,2.6566,2.38186666667,2.83593333334,2.7126,1.5722,5.5148,3.48033333333,2.52766666667,2.48286666667,2.05686666667,3.2674,3.5028,7.0814
259.52,2.54273333333,2.39866666666,2.84363333333,2.4399,1.3678,5.38626666667,3.2754,2.17766666667,2.38456666667,1.84093333333,3.06986666667,3.14693333333,7.00593333333
259.89,2.67193333333,2.7244,2.99126666667,2.62516666667,1.50693333333,5.6524,3.4158,2.27006666667,2.61093333333,2.09313333333,3.28906666667,3.21253333333,7.08046666667
260.27,2.61006666667,2.7368,2.91863333333,2.61123333333,1.50193333333,5.83286666667,3.39793333333,2.21153333333,2.64333333333,2.0986,3.28253333333,3.37026666667,7.109
260.64,2.45773333333,2.63,2.63223333333,2.46586666667,1.30026666667,5.68366666667,3.1486,2.0184,2.4623,1.8982,3.13506666666,3.2574,6.83666666667
261.01,2.5398,2.6906,2.65693333333,2.5636,1.2946,5.74066666667,3.18506666667,2.06113333333,2.49946666667,1.92613333333,3.0546,3.26593333333,6.74973333333
261.39,2.166,2.23653333333,2.26293333333,2.13066666667,0.8778,5.30546666667,2.69746666667,1.69166666666,2.0885,1.47746666667,2.5148,2.66993333333,6.32933333333
261.76,2.30686666667,2.42346666667,2.3312,2.2066,0.8552,5.30113333334,2.66113333333,1.65666666667,2.11943333334,1.50293333333,2.55386666667,2.717,6.36373333333
262.13,2.2376,2.423,2.30003333333,2.2511,0.685533333333,5.27313333333,2.57193333333,1.60573333333,2.11566666667,1.43233333333,2.52806666667,2.73566666667,6.38353333333
262.51,2.53753333333,2.78,2.47566666667,2.61523333333,0.948599999999,5.53886666666,2.77466666667,1.6944,2.4071,1.60206666667,2.76953333333,3.091,6.73513333333
262.88,2.8384,3.1548,2.7296,2.92696666667,1.1262,5.79613333333,2.87326666667,1.94453333333,2.72083333333,1.80226666667,3.001,3.3754,6.93646666667
263.25,3.13653333333,3.51386666667,2.9753,3.23906666667,1.474,6.15826666667,3.0472,2.44926666667,2.91296666667,2.11993333333,3.3988,3.72826666667,7.1814
263.63,2.78213333333,3.1006,2.39023333333,2.88193333333,1.113,5.8442,2.68753333333,2.2748,2.42876666667,1.81626666667,3.0412,3.47153333333,6.67026666667
264.00,2.09466666667,2.27853333333,1.71373333333,2.03893333333,0.494066666666,5.2076,1.82646666667,1.5776,1.5699,1.0378,2.0678,2.849,6.03866666667
264.37,1.34393333333,1.56233333333,0.846033333333,1.19006666667,-0.161866666667,4.21786666667,0.890466666666,0.744799999998,0.6396,0.113466666668,1.32366666667,1.8902,5.26626666667
264.75,1.36293333333,1.3588,0.923533333333,1.17396666667,-0.0328666666668,4.1584,0.886600000001,0.804733333331,0.599433333333,0.086066666668,1.39566666667,1.95,5.4024
265.12,1.3048,1.41086666667,0.874533333333,1.09896666667,0.0040666666666,4.21613333333,0.778800000001,0.803133333334,0.562666666667,0.0325333333348,1.53313333333,2.10393333333,5.57806666667
265.49,1.98093333333,2.00073333333,1.273,1.619,0.568933333333,4.7176,1.22906666667,1.20533333333,1.03813333333,0.449600000001,2.22753333333,2.6492,6.28893333333
265.87,2.30126666667,2.19253333333,1.5199,1.88736666667,0.9292,5.37993333333,1.58613333333,1.551,1.43236666667,0.575266666667,2.42186666667,2.8766,6.5888
266.24,2.24613333333,1.98513333333,1.35373333333,1.61846666667,0.956600000001,5.32066666667,1.51253333333,1.4634,1.15333333333,0.412066666667,2.1138,2.579,6.45113333334
266.61,1.2658,1.17406666667,0.7742,0.7853,0.256933333334,4.44313333333,0.814600000001,0.719200000001,0.3394,-0.447466666668,1.43473333333,1.87113333333,5.53666666667
266.98,0.804866666667,0.616133333333,0.4986,0.265333333333,-0.231266666667,3.82473333333,0.509333333333,0.0926666666667,-0.0728666666667,-0.925866666667,1.079,1.2962,5.13173333333
267.36,0.841466666667,0.789599999999,0.690866666665,0.231966666667,-0.315133333334,3.6918,0.661466666666,-0.0554000000008,0.00176666666674,-0.914333333333,1.08746666667,1.316,5.08766666667
267.73,1.09813333333,1.13866666667,0.964700000001,0.542299999999,-0.199333333334,3.87573333333,0.892066666665,0.108133333333,0.408733333333,-0.652066666667,1.30086666666,1.49013333333,5.4164
268.10,1.71193333333,1.61006666667,1.63776666667,1.1878,0.262800000001,4.46853333334,1.53106666667,0.7688,1.12863333333,0.0360666666666,1.96806666667,2.15866666667,5.85833333333
268.48,2.304,2.06846666667,2.25243333333,1.76833333333,0.6358,5.0726,2.15546666667,1.2682,1.54086666667,0.564599999999,2.46206666667,2.7364,6.2634
268.85,2.40813333333,2.3734,2.3753,1.85656666667,0.797533333333,5.27026666667,2.3926,1.324,1.75096666667,0.636733333333,2.6226,2.86846666667,6.3956
269.22,2.9362,2.93313333333,2.93446666667,2.34943333333,1.37186666667,5.76966666667,3.01366666667,1.8716,2.4411,1.1484,3.2278,3.296,6.92433333333
269.59,2.48526666667,2.613,2.6892,2.0331,1.0964,5.4636,2.83233333333,1.6688,2.29636666667,1.04766666667,2.85066666667,3.06693333333,6.50826666667
269.97,2.02806666666,2.25986666667,2.2851,1.5775,0.597666666666,4.8588,2.45606666667,1.359,1.8748,0.877333333333,2.3848,2.6614,6.0572
270.34,2.07653333333,2.47326666667,2.42126666667,1.59876666667,0.776133333334,4.91753333333,2.49633333333,1.49146666667,2.1865,1.0224,2.50506666667,2.76866666667,6.1396
270.71,2.43066666667,2.78673333333,2.60706666667,1.92176666667,1.099,5.23126666667,2.68573333333,1.77186666667,2.55823333333,1.4662,2.697,2.90166666667,6.38906666667
271.09,2.98953333333,3.35493333333,3.08556666667,2.498,1.60846666667,5.8462,3.10046666667,2.3938,2.984,2.02546666667,3.14106666667,3.47686666667,6.90773333333
271.46,2.7924,3.22726666667,3.0491,2.49383333333,1.46686666667,5.81013333333,2.80026666667,2.28686666667,2.91686666667,1.97773333333,2.93393333333,3.36873333333,6.75306666667
271.83,2.90993333333,3.30526666667,3.36643333333,2.6983,1.76733333333,6.03166666667,2.90233333333,2.48653333333,2.99016666667,2.2034,3.11646666667,3.5858,6.85013333333
272.20,2.67673333333,3.1716,3.11186666667,2.464,1.56966666667,5.75626666667,2.7264,2.27613333333,2.74253333333,1.95513333333,2.94266666667,3.4228,6.6966
272.58,2.81726666667,3.2496,3.21783333333,2.5052,1.6466,5.69786666667,2.68133333333,2.3218,2.87436666667,2.13226666667,2.97273333333,3.42926666667,6.76626666667
272.95,2.90773333333,3.36713333333,3.36493333333,2.60336666667,1.5808,5.574,2.55033333333,2.34946666667,2.88253333333,2.42926666667,3.024,3.50013333333,6.715
273.32,2.4988,2.97653333333,2.94273333333,2.20503333333,1.18866666667,5.01953333333,2.12286666667,1.86306666667,2.4552,2.12753333333,2.6346,3.1126,6.17666666667
273.69,2.38246666667,2.84886666666,2.90513333333,2.15786666667,1.043,4.94906666667,2.08333333333,1.6636,2.244,2.00693333333,2.53466666667,3.05973333333,6.10226666667
274.06,2.56253333333,3.05566666667,3.16766666667,2.42566666667,1.24013333333,5.07533333333,2.44053333333,1.88253333333,2.30353333334,2.08433333333,2.7692,3.2224,6.298
274.44,2.43546666667,2.80126666667,3.03796666667,2.4112,1.05906666667,4.98086666667,2.45333333333,1.77286666667,2.04533333333,1.83926666667,2.69633333333,3.13393333333,6.10886666667
274.81,2.45226666667,2.6992,2.93553333333,2.31463333333,0.866466666666,4.79726666667,2.3054,1.6884,1.87206666667,1.70406666667,2.62053333333,2.996,6.01806666667
275.18,2.07946666667,2.26266666667,2.59403333333,1.76023333333,0.379733333333,4.23973333334,1.87213333333,1.2526,1.44913333333,1.22566666667,2.29226666667,2.60193333333,5.47893333333
275.55,2.3296,2.3022,2.6187,1.83123333333,0.550733333333,4.2902,2.18653333333,1.5118,1.5655,1.3052,2.40666666667,2.73713333333,5.62573333333
275.93,2.2064,2.14453333333,2.44626666667,1.64503333333,0.378866666667,3.96626666667,2.05466666667,1.43726666667,1.367,0.999333333334,2.1474,2.60493333333,5.454
276.30,2.385,2.24793333333,2.7092,1.99086666667,0.785400000001,4.17866666666,2.28213333333,1.63093333333,1.45946666667,1.2768,2.385,2.77933333333,5.6412
