wavelength,Back_TanPunf,Belly_TanPunf,Breast_TanPunf,Crissum_TanPunf,Crown_TanPunf,DorTail_TanPunf,Patch10_TanPunf,Patch11_TanPunf,Patch12_TanPunf,Rump_TanPunf,Throat_TanPunf,WingTip_TanPunf
776.92,19.8985,55.4653333334,46.2488333333,34.5915,16.0665,20.1746,19.9445,13.4118333333,17.1166666667,23.6843333334,24.7113333334,19.1598333334
777.23,20.089,55.64925,45.839,34.3646666667,16.01,19.66866,19.6201666667,13.1975,16.8425,23.3006666666,24.5195,19.046
777.54,20.9178333333,55.9980833333,45.679,35.0921666667,16.8065,20.1048066666,20.2188333333,14.3605,17.8896666667,23.4683333333,25.46,19.753
777.85,21.4971666667,55.9415,45.7425,35.2281666667,17.3098333333,20.26222,20.3861666667,14.8305,17.8713333334,23.2981666666,25.9885,20.7016666666
778.16,20.898,55.4325,45.1006666667,34.8453333333,16.8893333334,19.56566,19.9836666667,14.5801666667,17.452,23.031,25.996,20.5813333333
778.47,21.563,55.891,45.3035,35.4991666666,17.4201666667,20.23822,20.5743333333,15.1485,18.1261666667,23.1873333334,26.4005,21.1395
778.78,22.483,57.2295,46.0113333333,36.4911666667,18.0198333334,21.2947933334,21.4033333333,15.9068333334,19.1595,23.9671666667,26.84,21.4031666667
779.09,22.836,57.2215833333,46.4848333333,36.6091666666,18.0296666667,20.9636866666,21.0903333333,15.5068333333,18.9743333333,24.3425,26.7455,21.162
779.40,22.8968333334,57.2545833333,46.509,37.4786666667,18.0483333334,21.0181,21.4301666667,15.6363333333,19.0303333333,24.4483333333,26.7271666666,21.0063333333
779.71,23.0991666667,56.7525,46.2348333333,37.5936666667,18.0908333333,21.2000133334,21.5423333334,15.7011666667,19.177,24.7286666667,27.0456666666,20.8543333333
780.02,22.5956666667,56.2213333334,45.9458333334,37.4115,18.0546666667,20.7392733333,20.8301666667,15.0595,18.5538333333,24.2513333334,27.1001666667,20.2458333333
780.33,21.373,55.704,45.0176666667,36.8975,16.6668333333,19.7347533333,19.8546666667,13.7801666667,17.7838333333,23.0045,26.8198333333,18.9881666666
780.64,21.358,56.5185833334,45.2581666667,37.1396666667,16.5401666667,20.38338,20.321,13.8971666667,18.2346666666,23.1283333333,27.1498333334,19.3601666667
780.95,20.974,56.6015833333,45.041,36.5158333334,16.2703333333,19.9976866667,20.1558333333,13.8676666667,17.587,23.2235,26.8276666667,19.274
781.26,19.7373333334,55.9459166666,44.171,35.9873333334,15.1316666666,19.3893533334,19.5811666666,13.193,16.5626666667,22.5475,25.8521666667,17.9808333333
781.57,20.1005,56.8474166666,44.5325,36.4236666667,15.2138333333,19.63352,19.7703333333,13.2461666667,16.4025,22.9528333334,25.9376666666,17.9348333333
781.88,19.2948333333,56.3289166667,44.5158333333,35.8943333333,14.3336666667,19.0114866667,19.563,13.0595,15.5135,23.1026666667,25.838,17.4445
782.19,18.3885,54.816,43.8256666667,34.7591666667,13.4113333333,18.1060866667,18.5365,12.3215,14.676,22.1818333333,25.3701666667,16.6801666667
782.50,18.2321666667,54.7166666666,43.6303333334,35.0066666667,13.6705,18.3098133334,18.772,12.888,15.4386666667,21.9836666666,25.7086666667,17.1795
782.81,18.7651666667,55.02425,44.014,35.0418333333,14.057,19.1577533334,18.8995,13.3708333333,16.4245,22.7065,25.6795,18.2808333333
783.12,19.0966666667,56.06825,44.536,35.53,14.3188333333,19.3442266667,19.1651666666,13.8525,16.8175,22.9956666666,25.9611666667,18.5475
783.43,19.5291666667,56.327,44.6316666667,35.5793333333,14.325,19.64878,19.666,13.9138333334,17.2008333333,23.0073333333,25.897,18.7483333333
783.74,19.9245,56.1793333334,44.3456666667,35.3661666667,14.5665,20.0794066667,19.9245,14.1088333333,17.4341666667,23.1958333333,25.6326666667,19.1841666667
784.05,20.2993333333,56.3405,44.5035,35.9318333333,14.694,20.7624733334,19.6328333333,14.3538333333,17.6871666667,23.5783333333,25.755,19.4826666666
784.36,20.8675,56.6760833334,45.4583333333,36.6066666666,14.8118333334,21.20582,19.8308333334,14.7163333334,18.0713333333,23.677,26.2275,19.9538333334
784.67,21.4811666667,57.406,45.9903333333,36.716,15.0843333333,21.2798466666,20.0491666667,15.0435,18.8898333333,24.2496666667,26.6505,20.0355
784.98,21.4228333333,56.9830833333,46.4363333333,36.4036666666,15.3511666667,21.4177,19.7918333333,14.9671666667,18.887,24.0543333334,26.4391666666,19.5586666666
785.29,21.4145,57.1013333333,46.2348333333,36.2818333334,15.3655,21.0624866666,19.269,14.521,18.5908333333,23.4358333334,25.9411666667,19.1583333333
785.60,22.4668333333,58.99775,47.0238333333,37.6383333333,16.3483333333,21.9059866667,19.8781666667,15.1718333333,19.4213333333,24.0588333333,26.772,20.1275
785.91,22.953,59.4991666666,46.9191666667,37.885,16.3473333334,22.0000333333,20.15,14.9736666667,19.2478333334,24.1465,26.8526666667,20.2748333334
786.22,22.3233333333,58.80125,46.1878333333,37.1868333334,16.24,21.1940133334,19.6256666667,14.3271666667,18.043,23.2728333334,26.9888333334,19.8598333334
786.53,22.372,58.4218333333,45.8878333334,36.7646666667,16.4216666666,20.4174466667,19.2128333333,14.3928333333,17.8921666666,22.5493333333,26.6885,19.894
786.84,22.6161666667,58.1789166666,45.7695,36.6775,16.9083333334,20.5483466666,19.6345,15.0955,17.8353333334,22.6968333333,26.5108333333,20.1181666667
787.14,22.776,58.7285833334,46.9185,36.9641666667,17.3633333333,20.69826,19.8016666667,15.5678333333,18.2876666667,23.218,27.1305,20.458
787.45,22.1958333333,57.8756666667,47.1095,36.1971666667,17.1438333333,19.5320066667,19.8753333333,15.049,18.0588333333,23.3758333333,27.2078333334,20.0345
787.76,21.7011666666,57.9291666666,46.8335,36.1685,17.2496666667,19.5795333333,19.8463333333,14.4676666667,17.8855,23.609,27.0266666667,20.1245
788.07,22.6208333333,58.8724166666,47.4763333333,37.1845,18.3096666667,20.1247133334,20.9515,15.221,18.0995,24.3953333333,27.4843333333,20.9911666667
788.38,23.2135,59.2918333333,47.4308333333,37.7283333333,18.6751666667,20.5061333333,21.3615,15.8843333333,18.4141666667,24.713,28.2861666667,21.9091666667
788.69,23.6121666667,59.2369166667,47.883,38.0971666666,19.2613333334,20.7699,21.8693333333,15.9566666667,19.2225,25.3291666667,29.0211666667,22.192
789.00,23.1956666667,57.4788333333,47.4241666666,37.1461666666,18.8216666667,20.1286933334,21.6781666667,15.5575,18.2095,24.7768333333,28.9723333334,21.933
789.31,22.402,57.01175,47.2926666666,36.6306666667,18.1425,20.11616,20.8751666667,14.8063333334,17.398,24.2108333333,28.6375,21.5166666666
789.62,22.235,57.1726666667,47.6396666667,36.4373333333,17.8926666667,19.91874,20.8395,14.4368333333,17.6448333333,24.1,28.3256666667,21.0748333333
789.92,21.943,57.1503333334,47.7138333333,36.2175,17.8228333333,20.0219,20.6803333333,13.5831666667,17.1585,23.8036666667,28.2963333333,20.893
790.23,21.757,57.92275,48.6315,37.0006666667,17.6928333333,20.31794,20.9906666667,13.4645,17.775,24.0558333334,28.585,21.2235
790.54,22.1713333333,58.354,49.0456666667,37.6901666667,18.0358333333,21.05124,21.9225,13.9283333334,18.34,24.7996666667,28.354,22.0471666667
790.85,22.7055,59.3820833334,48.9301666666,38.6823333334,18.2433333334,21.8376933333,22.6213333334,14.6538333334,18.7498333333,24.7185,28.308,22.776
791.16,23.078,59.1986666666,48.8225,38.596,18.0565,21.7496866666,22.624,14.8086666666,18.8935,24.5673333333,28.4115,22.5956666667
791.47,22.8006666666,58.5288333334,48.4376666667,37.7025,17.636,21.3379266667,21.9761666667,14.352,18.6198333333,23.7556666667,28.255,22.3236666666
791.78,22.0113333333,58.061,47.6441666667,36.7786666666,16.8286666667,20.55302,21.4518333334,13.3391666667,17.8886666666,23.0566666667,26.9286666667,21.6283333333
792.08,21.7296666667,57.54175,46.9385,36.0663333333,16.1141666667,20.3812933333,20.8481666667,13.2168333333,17.4133333333,22.282,26.3143333333,21.5201666667
792.39,21.2176666667,58.5663333334,47.8408333334,36.2381666667,16.1075,20.6467733333,21.0156666666,13.2183333333,18.2666666666,22.9108333333,26.2968333334,21.4351666666
792.70,21.195,59.0173333334,48.1446666667,36.0378333334,16.478,20.2090133334,21.2108333334,13.522,18.7735,23.3488333333,26.6351666667,21.4621666666
793.01,21.921,59.4715833333,48.2383333333,36.3266666666,17.1656666667,20.3359533333,21.7181666666,14.3903333334,19.1925,23.6046666666,26.8161666666,21.8586666667
793.32,21.796,58.8790833333,47.9576666666,36.093,16.2146666667,20.1991533334,21.718,14.484,19.4418333333,23.9633333333,26.9255,21.609
793.62,21.869,58.4655833333,47.1185,35.2803333333,15.8255,20.0716466666,20.7321666667,14.4548333333,18.8316666667,23.8785,26.838,21.5265
793.93,21.5493333333,57.9186666666,45.9623333333,34.1315,14.898,19.5003933333,19.4208333333,13.7871666666,17.8091666667,22.9578333334,26.1818333333,20.532
794.24,20.9933333334,57.4429166666,45.3295,33.3178333334,14.3081666666,19.2401133333,18.1661666666,13.1366666666,16.3385,22.1648333333,25.086,19.213
794.55,19.671,57.1869166666,44.5288333333,32.2106666666,13.2355,18.2884866667,16.9828333334,11.6696666666,15.0223333333,20.9516666666,23.814,17.8366666667
794.86,18.8805,57.1789166666,44.4023333334,31.5625,12.4446666667,18.2265133333,16.5875,10.7053333333,14.8638333333,21.0785,23.197,17.1885
795.16,18.805,57.65725,45.0315,31.8398333334,12.6256666666,18.60262,16.8238333333,10.7703333333,15.4558333333,20.9435,23.9308333334,17.4685
795.47,18.9735,58.6315833334,45.5431666667,32.6428333333,13.073,19.1313333333,17.1531666667,11.1425,15.7251666667,21.1078333333,24.6705,17.9221666666
795.78,19.969,59.217,45.4263333334,33.6125,13.4883333333,19.7387866667,17.8138333334,12.0775,15.6591666667,21.2403333334,24.713,18.6666666667
796.09,20.658,59.9858333334,46.0243333334,34.3623333333,14.562,20.2411933333,18.3036666666,12.8158333333,15.6378333333,21.5308333334,24.6491666667,19.3483333333
796.40,19.9515,60.3784166667,46.2801666667,34.7021666667,13.8003333334,20.44694,17.7618333333,12.2061666667,14.9275,21.3365,24.074,19.3396666667
796.70,19.4768333334,60.8123333333,46.1563333333,34.3025,13.8888333334,20.2520866667,17.6355,12.3063333334,14.325,20.8493333333,23.7405,19.1051666666
797.01,19.4093333333,60.2049166667,46.4343333333,34.3013333334,13.6333333333,20.2888333333,17.909,12.5361666667,14.1981666667,20.555,23.54,18.506
797.32,20.1628333333,59.8420833334,47.0308333334,34.7861666666,14.3036666666,20.6896733333,18.4386666667,13.3781666666,15.3098333333,20.8651666667,24.074,18.9496666667
797.63,19.9463333333,59.1413333333,46.8315,34.4106666667,14.2111666667,19.61646,18.33,13.4505,15.7635,20.8333333333,23.8275,18.853
797.93,20.6483333333,59.1280833334,47.3405,35.458,15.0611666666,20.7491266667,19.2633333334,15.25,17.5006666667,22.2851666666,24.8661666666,19.7041666667
798.24,21.505,59.2444166666,47.9265,36.585,15.677,21.2125733334,19.9655,16.4625,18.3005,22.9186666667,25.9343333333,20.3581666666
798.55,21.5553333333,59.0079166667,47.5078333333,36.6191666667,15.6985,21.2050133333,19.6508333334,16.5711666667,17.9048333333,22.8886666667,25.8568333333,20.1111666666
798.85,21.9306666667,58.4364166667,46.8195,36.196,15.633,20.8135133333,19.5928333334,16.1578333333,17.923,23.4893333334,25.35,19.9266666667
799.16,21.6603333334,57.6338333333,46.2308333333,35.7348333333,15.299,20.75264,19.1953333333,15.8715,18.1296666667,23.6481666666,25.6043333333,19.593
799.47,20.8371666666,56.1533333333,44.7868333334,35.1973333334,14.8341666666,20.1489533333,18.6885,15.0395,17.4251666667,23.0646666666,24.6918333333,18.91
799.78,20.9981666667,55.7284166666,44.7268333334,35.5461666667,15.631,20.1514133333,19.0363333334,15.3796666666,17.6866666667,23.368,25.408,18.958
800.08,21.7913333333,55.6843333333,45.2223333334,36.5815,16.4618333334,21.2090733333,19.2368333333,15.6575,18.2595,23.9671666667,25.6226666666,19.6783333334
800.39,21.7065,55.845,45.0558333333,36.9058333334,16.7146666667,20.7222533334,18.9155,15.3588333334,18.166,23.7958333333,25.056,19.2186666667
800.70,21.8356666666,56.31225,45.2658333334,37.7293333333,17.9548333334,21.1554866666,19.7423333334,15.9258333334,18.2125,24.5733333333,25.8615,20.0321666667
801.00,22.5653333333,56.6419166667,46.5033333333,38.6928333333,19.0686666667,22.4059466666,20.964,17.108,19.51,25.4248333334,27.5,21.258
801.31,22.9455,57.08225,47.1173333334,38.7673333333,19.6653333333,22.38432,21.1231666667,17.0146666667,19.6486666667,25.2651666667,27.6673333333,21.4381666666
801.62,21.8116666667,56.2688333334,46.1871666667,37.7291666667,19.0143333334,21.42758,20.2463333333,16.1673333334,18.4815,23.9593333333,26.1905,20.496
801.92,22.1886666667,57.0830833334,46.9453333333,38.5866666667,19.3018333333,21.80916,20.8123333334,16.8345,19.4695,24.7903333333,26.3345,20.9971666667
802.23,21.6426666667,57.2256666666,48.0231666666,39.0593333333,19.2058333333,21.7567533333,21.37,17.331,19.0526666666,24.523,26.3463333333,21.0975
802.54,20.711,57.2303333334,48.3718333333,38.4628333333,18.785,20.5484133333,20.6931666667,16.7891666667,18.2246666667,23.8096666667,25.3153333333,19.9755
802.84,20.3683333333,56.6153333334,48.3173333333,37.3716666667,17.1803333333,19.8923933334,20.2621666666,16.6845,18.3318333333,23.6981666667,25.1858333334,19.6245
803.15,20.5633333334,56.9783333334,47.609,36.3265,15.905,18.89906,20.1911666666,16.3835,18.4378333333,23.6981666666,24.8138333334,18.9691666666
803.46,19.7438333333,56.25225,46.3358333333,34.863,14.8346666667,17.0950266666,19.228,15.208,18.0363333333,22.9811666667,23.6926666667,17.8048333334
803.76,19.0835,56.5343333334,46.4016666667,34.6583333333,14.8763333334,17.0068333333,19.3161666666,15.0735,17.6513333333,22.3771666667,23.8635,18.1166666667
804.07,17.9121666667,56.1630833334,45.7875,33.2783333334,13.2418333333,15.4059,17.4725,13.8095,16.3003333334,21.0988333334,22.1061666667,16.7583333334
804.38,17.0373333333,56.1480833334,44.611,32.2036666667,11.963,14.5547533333,16.037,12.3701666667,14.6668333334,20.0371666667,20.6666666666,15.8518333334
804.68,17.0911666667,55.58325,44.057,31.8936666666,11.6278333333,14.1226933333,16.3713333333,11.96,13.4921666667,19.7675,20.2103333334,16.0945
804.99,16.8931666667,56.2571666667,44.3186666667,31.7291666667,11.3816666667,14.7723533334,16.2136666666,11.627,13.156,19.6678333333,20.5361666666,16.1383333333
805.30,16.6478333334,56.0175833334,44.0203333333,31.3591666666,11.1998333333,14.1722866666,16.344,11.4275,12.3385,19.1343333333,20.5771666667,16.1161666667
805.60,16.2138333333,55.8984166667,42.5256666666,30.7475,11.061,14.1436133334,15.6286666667,11.0043333333,11.9105,18.4788333333,19.9323333333,15.6286666667
805.91,17.404,55.6785,42.0721666667,31.1946666667,11.7256666666,14.80306,16.0398333333,11.947,12.5001666667,19.1003333334,20.0775,16.7771666667
806.21,18.2443333333,56.6628333334,42.502,31.7558333334,12.3793333333,15.3266866666,16.5366666666,12.5093333333,12.7505,19.0423333334,20.9351666667,17.4276666666
806.52,18.1751666667,56.1650833333,42.7036666666,32.202,13.3483333334,16.29712,16.4026666666,12.7451666667,12.1606666667,18.9668333333,20.6635,17.8733333334
806.83,19.2,57.38075,44.2095,33.981,14.8,18.2674933333,18.0573333334,14.4381666667,13.0475,20.057,21.3713333333,19.3141666667
807.13,19.9695,56.4908333333,43.6233333334,33.7726666667,15.1393333333,18.4796333334,17.8503333334,14.5668333334,13.6501666667,21.4203333333,21.9548333334,19.5306666666
807.44,20.394,57.1456666667,43.7235,34.4146666666,15.4885,18.71058,18.6171666667,14.9283333334,14.2528333334,21.9775,23.5225,19.7178333334
807.74,20.0815,57.0431666666,43.733,34.6331666666,16.0845,18.9577266667,19.0725,14.4161666667,14.7848333334,22.1383333333,23.8843333333,19.5963333333
808.05,19.0505,56.3831666666,43.1245,34.3973333333,15.5635,18.7509933333,18.7351666666,13.9086666666,14.9921666667,21.848,23.818,19.1881666667
808.35,19.6865,55.7103333334,42.9151666667,35.4046666667,16.7051666667,18.9795733334,19.3573333333,14.634,15.9698333333,22.4933333334,24.0223333333,19.938
808.66,19.3795,54.8888333334,42.369,34.68,16.569,18.90796,18.618,14.1101666667,15.3396666667,21.7995,22.697,19.3598333333
808.97,19.1636666667,54.3400833333,42.8853333333,34.3836666667,16.429,18.9195866667,18.5295,13.6941666667,15.3188333333,21.8391666667,22.196,19.2231666667
809.27,17.24,53.8800833334,42.8133333334,33.7225,15.6225,18.98354,18.1406666666,12.2646666667,14.5576666667,20.7821666667,21.765,18.3863333333
809.58,15.9835,53.2920833333,42.3395,33.9545,15.3208333333,18.54482,17.64,11.325,14.472,19.9998333334,20.5796666666,17.3085
809.88,16.4355,53.9303333334,42.602,34.8468333333,14.9641666666,18.4331066666,18.4743333333,11.4963333334,15.3426666667,19.9665,21.921,17.4653333333
810.19,17.405,55.0,43.059,35.2743333334,14.8101666667,18.7021066666,19.3668333334,12.4051666667,16.7723333333,20.4431666667,23.249,18.0383333333
810.49,17.3168333333,55.8518333334,43.7581666667,34.742,13.7408333334,18.6475266666,19.9608333333,12.1153333333,16.6666666667,20.1558333333,23.3853333333,17.6636666667
810.80,15.2705,54.10125,42.4738333333,32.3736666667,12.2816666667,17.50698,18.5425,10.0131666667,14.7035,18.608,20.9425,16.514
811.10,16.2288333333,54.7744166666,43.7143333333,32.3916666666,13.3158333333,17.8947266667,19.1853333333,11.936,15.9656666666,19.6453333333,22.3171666667,17.4771666666
811.41,17.3691666667,56.1595,44.5983333333,32.1913333333,14.1196666667,18.0324266667,19.7626666667,12.9776666667,16.7105,20.3116666667,22.5078333333,17.3035
811.71,17.4273333333,56.4318333333,44.6533333333,31.2305,12.7516666667,16.9807866667,19.6643333333,12.4163333333,16.0403333333,19.7763333333,21.9911666667,17.1143333334
812.02,16.1126666667,55.8750833333,43.3056666666,30.425,10.6185,15.4293,18.5596666667,12.1423333334,14.9815,19.3676666666,22.4838333333,15.651
812.32,16.4808333333,56.1833333333,42.8173333333,30.3113333333,10.065,15.2300066667,18.6193333333,12.785,15.179,19.5955,22.7566666666,15.737
812.63,18.165,56.8580833333,42.3005,30.4978333333,10.3041666667,15.09528,18.3956666667,13.2088333333,15.2833333333,20.8621666667,23.8818333334,15.8598333334
812.93,19.1095,57.2488333333,42.3973333334,30.2968333334,10.4565,15.55372,18.6985,13.0593333334,16.1416666667,21.872,24.2238333333,17.5798333334
813.24,19.0973333334,58.0325,42.5926666667,29.8843333333,10.463,16.2972866666,17.9398333334,13.2175,16.1341666666,22.0601666666,23.0323333334,17.685
813.54,17.304,56.45675,40.9585,28.3521666666,9.25416666665,14.47872,15.3448333333,11.001,13.7393333334,20.8688333333,21.5061666666,15.7933333333
813.85,18.3331666667,57.4415833333,41.8073333334,29.4131666667,10.1641666667,14.88858,15.493,12.1595,14.1313333333,21.1738333334,21.3613333334,16.784
814.15,21.5113333333,59.0285,43.7413333333,33.055,12.5868333333,17.60588,18.15,15.0671666666,16.4116666667,23.2266666667,23.9451666666,18.7991666667
814.46,21.5266666667,58.3096666667,42.6741666666,32.7168333333,10.2653333333,16.78034,17.52,13.1105,13.8928333333,21.5743333333,21.906,17.1406666667
814.76,20.737,57.91175,42.317,33.4056666666,9.34499999998,16.93624,17.0038333333,12.5723333333,12.789,21.0016666666,21.869,18.0153333334
815.07,20.7973333334,58.4419166667,42.6811666667,34.3238333333,10.459,17.18758,18.116,12.8981666667,13.4298333333,22.3188333333,23.3573333333,18.5991666666
815.37,23.1426666667,59.8928333333,45.0476666667,36.5476666667,13.3808333334,19.3773,19.9288333333,14.0951666666,15.6191666667,24.4525,24.7145,20.6428333333
815.68,23.6951666667,59.4385833333,46.3093333333,37.259,14.457,20.6112066666,20.8743333333,14.7625,16.4315,25.764,25.9285,21.7678333334
815.98,24.4321666666,59.7935833333,48.0528333333,38.827,16.574,22.3504133333,22.6241666667,16.5276666667,18.359,26.0546666667,26.495,23.5743333333
816.29,24.8491666666,60.1298333334,49.3971666666,39.8701666667,17.8256666667,23.65148,23.9221666666,18.1733333334,18.9383333334,27.538,28.002,24.0146666667
816.59,24.9661666666,60.1651666666,49.593,39.8461666667,18.4306666667,23.1243466667,24.2198333333,17.8651666666,18.996,28.268,28.3581666667,24.265
816.89,26.3226666667,61.0340833333,50.3085,41.1815,19.3783333333,24.2901333333,25.485,18.9375,20.2603333333,29.2991666666,29.1885,25.5073333333
817.20,25.3078333333,59.9256666667,49.8725,41.3586666666,19.809,24.5723333334,25.8175,18.5351666667,20.0636666667,29.0446666667,29.6391666666,25.3503333333
817.50,23.5158333333,59.11175,49.0453333334,39.7053333333,18.4101666666,23.36888,24.7198333333,17.393,19.3651666666,28.3518333334,28.3105,23.9311666667
817.81,23.9251666667,58.98425,49.5265,40.6311666667,19.9998333333,24.6091,25.345,18.6586666667,21.2031666666,29.704,29.3096666666,25.2268333334
818.11,25.1016666666,58.3885,49.28,40.2361666666,20.4135,25.0418666667,24.9723333333,19.0661666666,21.9638333334,29.9005,29.2913333333,25.2306666667
818.41,25.51,58.0080833334,49.455,39.8558333334,20.3761666667,25.8973533334,24.367,19.128,22.099,29.4655,29.536,25.2461666667
818.72,25.5103333334,57.84725,49.1271666667,38.8835,20.257,26.1634866667,24.5056666667,19.0218333333,22.019,28.969,29.1501666667,25.3458333333
819.02,25.5118333333,58.3641666667,48.411,38.5121666667,20.2261666667,25.25144,23.923,18.454,21.9676666666,28.1243333334,28.7043333334,24.9618333334
819.33,24.7635,57.62375,47.0923333333,37.354,19.2681666666,24.49078,23.5671666666,17.7518333333,20.8543333333,27.7825,27.7546666666,24.207
819.63,23.909,56.84,46.1715,36.3811666667,18.6661666666,23.80382,22.714,16.813,19.8855,26.4081666666,26.8348333333,23.1408333333
819.93,23.2445,55.72575,45.5905,35.5433333333,17.658,23.29604,21.5923333333,16.0781666667,19.2068333333,25.3613333334,26.394,22.377
820.24,22.31,55.4410833334,45.4378333333,34.9858333334,17.2028333333,22.6925733333,20.9828333334,15.5943333334,18.337,24.5691666667,25.7473333333,21.475
820.54,22.14,55.4655833333,45.4176666666,34.741,16.8016666667,22.2424066667,20.7396666667,15.4086666666,18.0145,24.2665,25.4343333334,21.174
820.85,22.0313333333,55.252,45.2978333333,34.4651666666,16.6473333333,21.8838666667,20.4555,15.2515,17.8051666666,23.8581666666,25.2991666667,21.0278333333
821.15,21.8426666667,55.3189166666,45.239,34.4998333333,16.4928333333,21.2036733334,20.3566666666,14.9845,17.5641666667,23.6486666667,25.3645,20.839
821.45,21.7418333333,55.42775,45.3051666667,34.5493333333,16.4263333334,21.10138,20.3455,14.8,17.3873333333,23.5835,25.3803333334,20.5955
821.76,21.6553333333,55.3018333334,45.016,34.6868333334,16.324,20.9751466667,20.3201666666,14.792,17.4116666666,23.4568333333,25.1346666666,20.4296666667
822.06,21.4698333333,55.0893333333,44.8723333333,34.805,16.2358333333,20.86066,20.2115,14.6146666667,17.3406666667,23.3768333333,25.1003333333,20.2885
822.36,21.6288333334,55.1478333333,45.1521666667,35.1466666667,16.4748333333,21.1829133333,20.5136666666,15.0005,17.5076666666,23.6298333333,25.3696666666,20.5505
822.67,21.8303333333,55.353,45.5178333333,35.2338333333,16.6628333334,21.32522,20.5713333333,15.0648333333,17.886,23.6953333333,25.7471666666,20.8585
822.97,21.9191666666,55.6691666666,45.7326666667,35.4191666666,16.7183333333,21.34328,20.6826666667,15.219,18.0226666667,23.8735,25.8436666667,20.8305
823.27,21.8865,55.7235,45.6481666666,35.5155,16.8345,21.2069466666,20.8548333334,15.3525,17.9356666667,23.8925,25.821,20.7851666667
823.58,21.9078333333,55.49,45.4918333334,35.4116666666,16.7096666667,21.22882,20.8793333333,15.3293333334,17.8836666667,23.8836666667,25.8335,20.948
823.88,21.9525,55.5156666667,45.2981666667,35.3556666666,16.8183333333,21.16406,20.8173333333,15.1588333333,17.9443333333,23.9656666667,25.8226666667,20.9598333333
824.18,22.4765,55.8494166667,45.701,35.8966666667,17.4896666667,21.6488666667,21.2996666666,15.5595,18.387,24.531,26.3513333333,21.3345
824.49,22.4986666667,55.6865,45.5296666667,35.8541666667,17.5671666667,22.0230533333,21.2358333334,15.6565,18.2813333333,24.6015,26.2768333333,21.4113333334
824.79,22.4626666667,55.7200833334,45.6273333333,35.986,17.8415,22.10134,21.4451666666,15.8916666666,18.5138333334,24.6245,26.4111666667,21.6388333333
825.09,22.2133333334,55.8410833333,45.8415,35.7198333333,17.8566666666,21.8000666667,21.2085,15.7013333333,18.3656666667,24.3488333334,26.3585,21.4863333333
825.39,22.2151666666,55.768,45.9091666667,35.3716666667,18.1031666667,21.6302866667,21.3516666667,15.8955,18.5565,24.3453333333,26.5393333333,21.5143333334
825.70,21.539,55.22525,45.135,34.477,17.5283333333,20.6694,20.7145,15.0328333333,17.9443333334,23.6631666666,25.8168333334,20.5513333334
826.00,21.1141666667,54.738,44.3908333333,34.2196666666,17.1405,20.1465733333,20.4876666667,14.9396666667,17.2396666666,23.2385,24.9351666667,19.6775
826.30,21.2846666666,54.3506666666,44.1886666667,34.1005,17.0616666667,20.06702,20.2233333333,14.9386666667,16.9688333333,23.0046666666,24.9728333333,19.681
826.61,21.4005,54.3816666666,44.5383333333,33.9515,17.1518333333,20.35924,20.3991666667,15.055,17.4648333334,23.083,25.2738333333,19.961
826.91,21.3635,54.22175,44.8556666666,34.009,17.295,20.31442,20.2326666666,15.1428333333,17.5385,22.9736666667,25.4165,19.824
827.21,21.4421666666,53.86125,44.8385,34.1606666667,17.2025,20.52802,20.3781666666,15.6028333333,17.6436666666,22.774,25.4768333333,20.0
827.51,20.8556666667,53.1895833334,44.2626666667,33.7183333334,16.3776666667,19.9351133333,19.6278333333,15.2143333333,17.14,22.0348333334,25.0441666667,19.5555
827.82,20.942,53.07725,44.3705,33.7928333333,16.4123333333,20.08022,19.8096666667,15.4358333334,17.6756666667,22.2795,25.3981666666,19.7276666667
828.12,20.8143333333,52.6094166667,44.0443333333,33.7188333333,16.2983333334,19.93104,19.7345,15.467,17.6265,22.5108333333,25.3981666666,19.6828333333
828.42,20.948,51.92025,43.9198333333,33.8008333333,16.4418333333,20.18236,20.0576666667,15.884,17.944,23.0258333333,25.2653333334,20.0303333333
828.72,20.551,51.6793333334,43.604,33.6838333333,15.664,19.66436,19.4216666667,15.226,17.4258333333,22.3615,24.348,19.6066666667
829.02,20.7213333333,51.9634166667,44.0783333333,34.0375,15.5783333333,20.13916,19.4833333334,15.6101666667,17.531,22.503,25.0535,19.8143333333
829.33,20.4691666667,51.9069166667,44.8708333334,34.1386666667,15.3991666667,20.4104066667,19.2368333333,15.6835,17.875,22.3288333333,25.7405,19.96
829.63,20.1816666666,51.9020833334,44.8393333333,34.4788333333,15.0211666667,20.6865733333,19.484,15.745,18.457,22.367,25.9213333333,20.063
829.93,19.8181666667,51.7589166667,44.459,35.0338333334,14.6733333334,20.38856,19.1585,15.3913333333,18.1031666667,22.1635,25.535,19.5835
830.23,19.9873333334,51.3233333333,43.5195,34.7931666666,14.0521666666,20.0487733333,19.2493333333,15.0465,18.271,22.2488333333,25.4733333333,19.4898333333
830.54,20.0171666667,51.2050833334,43.812,34.6326666667,14.4785,20.0481666667,19.2308333333,14.7691666667,18.2051666667,22.6153333333,26.1195,19.1283333333
830.84,20.6068333334,51.8905,44.4266666666,34.6645,15.087,20.1731866666,19.9146666667,14.7853333333,18.619,23.0033333333,26.837,19.542
831.14,21.3733333334,52.9254166666,45.718,34.8466666667,14.8023333333,19.8848066667,19.7118333334,14.378,18.1801666667,22.868,26.5228333333,19.3798333333
