wavelength,Back_PhrCarm,Belly_PhrCarm,Breast_PhrCarm,Crissum_PhrCarm,Crown_PhrCarm,DorTail_PhrCarm,Rump_PhrCarm,Throat_PhrCarm,WingTip_PhrCarm
263.25,7.684,4.44866666667,2.62883333333,4.704,5.77883333333,8.68466666666,6.5135,5.01283333333,9.78066666667
263.63,8.08283333333,4.467,2.76433333334,4.677,6.22816666667,8.74733333333,6.788,5.3535,9.62216666665
264.00,8.4215,4.558,2.47466666667,4.495,6.26283333334,9.17916666667,6.79283333333,5.31566666667,9.62133333332
264.37,8.13066666667,4.4705,2.196,4.03916666667,5.79083333333,8.27433333334,6.31383333333,5.09816666667,9.15033333334
264.75,7.53983333333,4.35183333333,2.05033333333,3.4525,5.119,7.63233333333,6.03183333333,4.5105,8.54500000002
265.12,6.63183333333,2.562,0.760500000001,2.362,3.97666666667,6.08483333334,4.7505,3.57616666666,7.7395
265.49,7.0985,2.896,1.61633333334,2.68933333334,4.3575,6.72316666666,5.5985,3.93083333333,8.21050000001
265.87,7.0465,2.83616666667,2.0865,2.68616666667,4.73516666667,6.7215,5.92183333333,4.8725,8.27083333335
266.24,6.669,2.7595,2.1545,2.19083333333,3.9095,6.58416666667,5.68883333333,4.55083333333,8.049
266.61,6.722,3.09483333333,2.61933333333,2.3065,4.3115,7.27866666666,6.0965,4.67066666667,8.14799999999
266.98,5.845,2.62933333333,2.45983333334,1.38783333334,3.938,6.49983333333,5.63083333333,4.0965,7.60566666666
267.36,5.65833333334,2.34466666667,2.27866666667,1.288,3.51183333333,5.7905,5.08566666667,4.194,7.57383333334
267.73,5.28883333333,2.30333333333,1.98366666667,1.10916666666,3.27366666667,5.98216666666,5.18216666667,4.26533333333,7.69883333334
268.10,5.0825,1.96183333333,1.66966666667,1.2735,2.99516666666,5.64616666666,5.093,4.05966666667,7.22183333333
268.48,5.76516666667,2.39283333333,2.27933333333,1.877,3.49633333333,6.82766666666,5.68266666667,4.48633333334,7.50833333333
268.85,5.996,2.4695,2.44933333333,2.41866666666,3.71933333333,7.32716666667,5.84366666667,4.54266666667,7.6525
269.22,6.484,3.21183333333,3.11266666667,3.03283333333,4.41533333333,8.83066666666,6.65266666666,4.9325,8.16433333333
269.59,6.7515,3.71366666667,3.45283333333,3.80033333333,4.62983333334,8.90266666666,7.041,5.04433333334,8.7095
269.97,6.95,4.287,3.579,4.47583333333,4.56083333334,9.292,7.441,4.77816666666,8.89533333333
270.34,7.2605,4.94833333334,4.39333333333,5.44766666667,5.38283333334,10.0533333333,8.287,5.29066666667,9.42483333332
270.71,7.37433333334,5.094,4.66883333333,5.7455,5.275,9.944,8.50516666666,5.7635,9.6725
271.09,7.56716666666,5.325,4.957,6.13083333333,5.17583333333,9.80933333334,8.688,6.0345,9.66900000002
271.46,7.235,4.56583333334,4.16216666666,5.56983333333,4.86633333333,9.629,8.36766666667,5.56983333333,8.934
271.83,7.56516666667,4.77033333334,4.45783333333,6.121,5.31066666666,9.88683333334,8.49366666666,5.64833333333,9.17766666668
272.20,7.47916666667,5.08516666667,4.73833333333,6.17433333333,5.43983333334,9.7575,8.46133333334,5.993,9.4685
272.58,6.82816666667,4.40516666667,4.34,5.72666666667,5.066,9.40616666667,8.166,5.49816666666,9.14483333334
272.95,6.93566666667,4.351,4.22133333333,5.7285,5.064,9.22866666666,8.1915,5.51766666666,9.30150000002
273.32,6.486,3.955,3.95483333333,5.40366666666,4.60633333333,8.211,7.5115,5.127,8.9275
273.69,5.54983333333,2.91316666667,2.87116666667,4.3695,3.83383333333,7.25766666667,6.37016666666,4.48683333333,7.98583333334
274.06,5.58383333333,2.59083333333,2.64183333334,4.17733333333,3.72283333334,7.15383333333,6.056,4.7435,7.70283333334
274.44,5.47716666667,2.05516666666,1.81983333333,3.87516666667,3.248,6.84466666667,5.47733333334,4.58883333333,7.40133333333
274.81,4.8445,1.19116666667,1.0935,3.35983333333,2.4535,5.778,4.4535,3.64433333334,6.56
275.18,4.06433333334,0.154833333333,0.154833333334,2.71533333333,1.8955,5.51316666667,3.654,3.01633333333,5.68616666667
275.55,4.38833333333,0.756500000001,0.438833333333,3.221,2.33416666667,5.43416666666,4.043,3.38933333333,6.3305
275.93,3.77066666666,0.591666666667,0.0189999999998,2.93033333333,1.83266666666,4.5435,3.52233333333,2.96866666667,5.62233333333
276.30,3.53166666667,0.613166666668,-0.146,2.80216666667,1.88733333333,4.4755,3.31783333333,2.46133333333,5.76966666666
276.67,4.04216666666,1.35716666667,0.400333333333,3.476,2.45066666667,5.0185,3.9155,3.16333333333,6.49283333333
277.04,3.357,0.864166666666,-0.0993333333334,2.831,2.07583333333,4.83733333333,3.46633333333,3.13883333333,6.049
277.41,3.75316666667,1.2675,-0.0198333333335,2.842,2.13916666666,5.27833333334,4.08983333334,3.4165,6.23883333333
277.79,4.196,1.95566666666,0.5305,3.24283333334,2.555,5.87633333334,5.01183333333,4.098,6.91833333334
278.16,3.7025,1.87583333334,0.233333333333,2.96416666667,2.6045,5.6365,4.6455,4.033,6.61816666666
278.53,3.28483333333,1.759,0.077666666667,2.54616666667,2.3325,5.22816666667,4.198,3.732,6.307
278.90,4.06483333333,2.5455,0.445,3.33916666667,3.252,6.43633333333,4.91683333334,4.51033333333,6.988
279.27,4.98066666666,3.58383333333,1.34883333333,4.0365,4.06533333333,6.96533333333,5.90566666667,5.20216666667,8.1985
279.64,4.98783333333,3.66066666667,1.854,4.63933333333,4.1785,7.7735,6.01366666666,5.43016666667,8.1405
280.02,5.246,3.4725,1.63416666667,4.7075,4.002,7.9295,6.16533333333,5.4875,8.40316666667
280.39,5.784,3.56383333334,1.80916666667,5.053,4.02966666667,8.25116666667,6.43266666666,5.71116666667,8.39733333334
280.76,6.13516666667,3.977,2.08683333333,5.4575,4.102,8.088,6.6345,5.7875,8.50733333333
281.13,6.71133333333,4.47966666667,2.8065,6.21366666667,4.5745,8.4705,7.32933333334,6.06783333333,9.08866666669
281.50,6.04066666667,4.03283333333,2.167,6.0995,4.37583333333,8.14916666666,6.42583333333,5.55566666667,8.44216666667
281.87,6.3555,4.27533333334,2.55516666667,6.43733333334,4.69283333333,8.37033333333,6.47016666667,5.89683333333,8.43583333333
282.25,6.9995,4.99316666667,3.13733333333,6.92766666666,4.89716666667,9.19716666666,7.24633333333,6.291,9.14166666669
282.62,7.44433333333,5.21666666667,3.6795,7.16516666666,5.30983333333,9.517,7.50666666666,6.84683333334,9.31500000001
282.99,7.37233333333,5.1485,3.86683333334,6.867,5.17116666667,9.04583333334,7.50783333334,6.6635,9.27933333335
283.36,7.644,5.22966666667,4.041,6.87083333333,5.37566666666,8.738,7.64416666667,6.703,9.29983333332
283.73,7.537,4.89916666667,3.94633333334,6.32816666667,5.027,7.97083333334,7.3665,6.41366666666,8.94483333333
284.10,7.22833333333,4.52966666667,3.7795,5.59683333333,4.93583333333,7.77233333334,7.0425,6.1545,8.51566666669
284.47,7.07616666667,4.40183333334,3.708,5.38866666667,4.8085,7.62266666666,7.016,6.17566666667,8.26333333333
284.85,6.72633333333,4.08766666667,3.35016666667,4.91533333333,4.30083333333,7.651,6.64866666667,5.853,7.91616666667
285.22,6.544,3.87566666666,3.04116666667,4.4575,4.09066666666,7.30266666667,6.17116666667,5.4815,7.53033333333
285.59,6.39883333333,3.42683333333,2.98433333333,4.09333333333,3.73833333333,6.7725,6.19333333333,5.28983333334,7.56383333333
285.96,6.20366666667,3.16066666667,2.75933333333,3.85183333333,3.35216666667,6.77783333333,5.90733333333,4.56766666666,7.25916666667
286.33,5.88833333333,2.57766666666,2.5715,3.478,3.03383333334,6.10433333334,5.45683333333,4.1865,6.99233333333
286.70,5.79166666666,2.48666666667,2.456,3.56183333334,3.25633333333,5.74316666667,5.6145,3.84883333333,7.05016666667
287.07,5.6315,2.409,2.20566666666,3.5675,3.29633333334,5.847,5.52683333334,3.99866666666,6.876
287.44,5.3175,2.18433333333,1.9795,3.69816666667,3.1025,5.83283333333,5.2245,4.00233333333,6.62066666667
287.82,5.566,2.52033333333,2.0575,3.94616666667,3.38333333333,6.26,5.53466666667,4.23983333333,6.80433333334
288.19,5.84583333333,2.97633333333,2.47183333334,4.4775,3.63233333333,6.7665,5.87716666666,4.53416666667,7.04383333333
288.56,6.30583333334,3.63383333334,3.15616666667,5.0735,4.35666666667,7.337,6.46283333334,5.193,7.645
288.93,6.49066666666,3.69783333333,3.21033333333,5.27466666667,4.901,7.25066666666,6.7375,5.4205,7.86466666667
289.30,6.66533333333,3.73916666667,3.43833333333,5.5,5.03916666667,7.41433333333,6.992,5.7115,8.0165
289.67,7.1235,4.35216666667,3.98733333333,6.0035,5.57466666666,7.78933333333,7.48866666666,6.21483333334,8.42933333335
290.04,7.23533333334,4.46916666667,4.15533333333,5.97383333333,5.897,7.64516666667,7.77316666667,6.79333333334,8.79749999998
290.41,7.49866666667,4.7255,4.3015,6.09883333333,6.11216666666,7.90333333334,8.07,7.06233333334,8.96233333331
290.78,7.403,4.73233333334,4.17466666666,5.8665,5.68516666666,7.818,7.98016666667,6.8845,8.946
291.15,7.31483333333,4.4515,4.32766666666,5.649,5.4795,7.75083333334,7.95916666667,6.41683333334,9.11749999999
291.52,7.173,4.43583333334,4.1915,5.36816666666,5.40783333333,7.748,7.76816666667,6.16133333333,9.15633333332
291.89,6.7955,3.99416666667,3.97383333333,5.35466666667,5.1335,7.68016666667,7.65316666666,5.87733333333,8.88633333332
292.26,6.7915,3.93116666667,3.93783333333,5.60516666667,4.9005,7.354,7.67233333333,5.63916666666,9.16350000002
292.64,6.45716666666,3.28066666666,3.50933333334,5.12566666666,4.3765,6.74816666666,7.36583333333,4.91066666666,8.75300000001
293.01,6.98983333333,3.81333333333,4.26833333333,5.55566666667,4.86983333333,7.4025,7.90633333333,5.41566666667,9.22183333332
293.38,7.174,3.93716666667,4.631,5.92,5.31733333334,7.48216666666,8.365,5.6045,9.35283333335
293.75,7.36316666667,3.99316666667,4.67316666666,6.165,5.4085,7.67816666666,8.28783333333,5.60433333334,9.29649999998
294.12,7.40883333334,4.07833333334,4.667,6.22483333333,5.34566666667,7.38133333334,8.11516666667,5.26233333333,9.12616666667
294.49,7.19583333333,3.73966666666,4.4755,6.39233333334,5.31933333333,7.16866666667,7.98566666667,4.9615,8.81583333333
294.86,7.34366666666,3.66516666666,4.62883333334,6.30833333333,5.77466666667,7.4935,7.9035,5.09116666666,8.68483333333
295.23,7.41566666667,4.01283333334,4.68483333333,6.36466666667,5.92266666667,7.49666666666,7.98166666667,5.44966666666,8.6475
295.60,7.51983333334,4.13,4.69983333333,6.29183333334,5.92166666666,7.6545,8.18333333333,5.5455,8.50683333333
295.97,7.5925,4.3845,4.97833333333,6.36616666667,6.1495,7.7645,8.314,5.66633333334,8.67466666666
296.34,7.61566666666,4.38533333333,5.031,6.31833333333,6.3235,8.20333333333,8.30966666666,5.83083333333,8.54783333333
296.71,7.5225,4.37633333334,4.88616666666,6.23,6.18883333334,8.03733333333,8.14033333334,5.87466666667,8.49566666667
297.08,6.88616666667,3.7845,4.10333333333,5.68716666667,5.49483333334,7.0025,7.458,5.20616666667,7.8275
297.45,6.51666666666,3.44216666666,3.603,5.2135,4.841,6.65266666667,6.95433333333,4.78066666667,7.52316666667
297.82,6.2515,3.249,3.3895,4.78766666667,4.52133333333,6.367,6.719,4.466,7.21166666666
298.19,6.16916666667,3.19566666666,3.499,4.7835,4.69266666666,6.614,6.97816666667,4.69766666667,7.23083333333
298.56,6.33683333333,3.6745,3.65383333333,4.913,4.74883333333,6.58333333334,7.14366666667,5.0675,7.38
298.93,6.60716666667,4.03616666667,3.86433333333,5.439,4.88616666667,6.69083333334,7.56683333333,5.48083333334,7.65566666666
299.30,6.52833333334,3.87283333333,3.65833333334,5.4665,4.70433333333,6.63016666666,7.49933333333,5.12816666667,7.5475
299.67,6.36283333333,3.8965,3.68533333333,5.483,4.548,6.41266666667,7.38133333334,5.0655,7.6375
300.04,6.54616666667,3.916,3.725,5.54983333334,4.50133333333,6.63883333334,7.49616666666,5.38166666666,7.87316666667
300.41,6.293,3.8195,3.63766666667,5.32316666667,4.4015,6.12966666667,7.615,5.38366666667,7.815
300.78,6.473,3.7705,3.6525,5.65316666667,4.715,6.31133333333,7.57233333334,5.46016666667,7.94516666667
301.15,6.6845,3.9345,4.00433333334,5.76783333334,4.94666666667,6.95816666667,7.74133333333,5.7805,8.25066666667
301.52,6.72366666667,4.18266666666,3.98266666667,5.73433333333,5.2495,7.1115,7.74483333333,5.909,8.34616666666
301.89,7.03883333334,4.33866666667,4.01083333334,5.9575,5.32833333334,7.38,7.9105,6.05583333334,8.34333333333
302.26,7.45183333333,4.6785,4.43233333333,6.71983333333,5.70233333333,7.65283333333,8.24266666666,6.22733333334,8.67033333333
302.63,7.19816666667,4.11516666667,4.28916666667,6.54666666666,5.5275,7.469,8.13966666667,5.81783333333,8.51383333334
303.00,6.94566666666,4.033,4.287,6.57433333333,5.29066666667,7.47983333333,8.09233333334,5.4925,8.50916666666
303.37,7.342,4.4945,4.66883333333,7.10966666667,5.71466666666,7.7555,8.55616666666,6.096,8.80783333333
303.74,7.76716666667,4.568,4.86883333334,7.06983333333,6.014,8.0295,9.07216666668,6.44266666667,9.1235
304.10,7.585,4.752,4.63683333333,7.01583333334,6.10133333333,7.76433333334,8.84516666667,6.29316666666,8.96666666666
304.47,7.596,4.923,4.51283333333,7.128,6.109,7.8205,8.67316666667,6.19233333333,8.7435
304.84,7.383,4.868,4.435,6.74316666667,5.90916666666,7.71266666667,8.46233333333,5.9285,8.26866666667
305.21,7.32116666667,5.05133333333,4.47533333333,6.765,5.99533333333,7.24333333334,8.45966666667,5.89183333333,8.246
305.58,7.31766666667,4.94283333333,4.67133333333,7.01333333333,5.82933333334,7.18166666667,8.54683333333,6.0105,8.02916666667
305.95,7.05616666666,4.928,4.85683333334,6.81133333333,5.72116666666,7.1075,8.55266666667,5.9405,8.2755
306.32,6.70216666666,4.74616666666,4.411,6.17066666666,5.33683333333,6.85983333334,8.2315,5.55333333333,7.95583333334
306.69,6.56983333333,4.77666666666,4.404,6.03333333333,5.3855,7.20466666667,8.14033333334,5.51633333333,7.86533333333
307.06,6.43016666667,4.317,3.8645,5.519,5.15716666666,7.16716666667,7.50316666666,5.42183333333,7.43183333333
307.43,6.24433333333,4.11333333333,3.7775,5.069,4.927,7.045,7.29683333333,5.43733333333,7.11616666667
307.80,6.35616666667,4.33466666667,3.85283333333,5.4755,4.97466666666,7.0025,7.17983333333,5.32933333333,7.066
308.17,6.65066666666,4.341,4.09416666667,5.48983333333,5.05133333334,7.00283333333,7.41016666667,5.3535,7.3855
308.54,6.81716666666,4.26383333334,4.3955,5.47183333333,5.077,6.90683333333,7.6425,5.45983333334,7.72616666666
308.90,6.67016666667,4.24033333334,4.32133333333,5.36283333333,4.93466666667,6.60083333334,7.79833333334,5.59983333333,8.05266666667
309.27,6.236,3.65366666666,3.76633333333,4.79266666666,4.40933333333,6.30333333334,7.39183333334,5.13083333333,7.7525
309.64,6.28333333333,3.758,3.83916666667,4.62683333334,4.67583333333,6.4135,7.53766666667,5.06683333333,7.972
310.01,6.719,3.9395,4.0805,5.07333333333,5.26133333334,6.76583333333,7.78983333333,5.4025,8.20266666666
310.38,7.22416666666,4.242,4.44283333333,5.42683333333,5.57733333333,7.0635,7.972,5.8735,8.41883333333
310.75,7.31283333333,4.4165,4.43116666666,5.45416666667,5.626,6.85583333333,7.9915,5.921,8.375
311.12,7.54683333333,4.75366666667,4.83583333333,5.625,5.838,6.80616666666,8.4375,6.33633333334,8.57766666669
311.49,7.81533333334,4.95583333334,5.05633333333,5.91033333334,6.00633333334,6.97566666667,8.645,6.29433333333,8.88016666666
311.85,7.69366666666,4.90383333334,5.00533333333,5.69083333333,6.014,6.69933333333,8.67833333334,6.29883333333,8.85683333335
312.22,7.74466666667,5.0475,5.17433333333,5.756,6.16616666667,6.7185,8.88283333334,6.33266666667,8.81949999999
312.59,8.0525,5.57216666667,5.30883333334,6.0295,6.44683333333,6.97866666667,9.15083333333,6.432,9.15083333334
312.96,8.13933333333,5.55233333333,5.32766666666,6.1695,6.40933333334,7.23083333334,9.03266666667,6.338,9.00200000002
313.33,8.487,5.79683333333,5.69766666667,6.51983333333,6.61866666666,7.857,9.3195,6.68116666666,9.10616666667
313.70,8.8795,5.99816666667,6.04116666667,6.95133333334,6.807,8.36033333333,9.58650000002,7.187,9.43649999998
314.07,8.86083333333,6.01583333333,6.17066666667,7.01583333333,6.72316666667,8.4905,9.89933333332,7.37516666666,9.47950000001
314.43,8.4135,5.4485,5.71233333333,6.87633333333,6.26283333333,8.04666666667,9.6755,7.00266666667,9.29700000002
314.80,8.65183333333,5.422,5.752,6.9365,6.318,8.2095,9.87150000002,7.07183333334,9.52400000002
315.17,8.48766666666,5.33583333333,5.602,6.93883333334,6.25533333334,8.20933333333,9.61283333333,6.48516666667,9.53416666668
315.54,8.41016666666,5.44283333333,5.59616666667,6.80666666667,6.4135,8.13366666667,9.6265,6.50583333333,9.44833333331
315.91,8.22383333333,4.98183333334,5.29483333333,6.71566666667,6.02716666666,8.19866666667,9.26283333333,6.17716666667,9.06249999999
316.28,7.6885,4.4985,4.56833333333,6.0235,5.471,7.61866666666,8.6095,5.922,8.67966666667
316.64,7.57516666666,4.052,4.23033333334,5.80433333334,5.31983333333,7.39066666667,8.18683333333,5.94383333334,8.34616666666
317.01,7.90716666667,4.42716666667,4.55366666667,6.20166666666,5.6335,7.76833333333,8.6775,6.3345,8.8355
317.38,8.3205,4.73483333334,4.99366666666,6.69816666666,6.09216666666,7.8155,9.02133333333,6.60983333334,9.24233333334
317.75,8.1505,4.89766666667,4.94833333334,6.71316666666,6.102,7.38766666666,8.91316666666,6.4675,9.12766666667
318.12,8.141,5.00066666666,4.95633333333,6.79133333334,6.18,7.32766666666,8.67716666667,6.287,9.25733333331
318.49,8.2925,5.43433333334,5.2205,6.78466666667,6.615,7.8025,8.82016666667,6.37033333333,9.41716666669
318.85,8.178,5.2275,5.14533333333,6.52833333334,6.49683333334,7.3275,8.53966666666,6.24933333333,9.04716666665
319.22,8.53383333334,5.3585,5.37116666666,6.73266666667,6.69466666667,7.49666666666,8.903,6.68833333333,9.18933333334
319.59,8.38483333333,5.03983333333,5.156,6.5285,6.66416666667,7.3795,8.60416666667,6.49666666666,9.04249999999
319.96,8.5405,5.36116666666,5.50383333333,6.8765,7.265,7.72483333333,9.01333333333,6.8765,9.49233333331
320.32,8.5315,5.37116666666,5.625,7.27016666667,7.42616666667,7.888,9.16883333333,6.62633333333,9.36383333332
320.69,8.124,5.196,5.647,7.03266666666,6.96083333333,7.58833333333,8.94116666666,6.31383333333,8.902
321.06,8.15016666667,5.22616666667,5.828,6.829,7.31283333333,7.5025,9.28816666667,6.51483333333,9.03333333331
321.43,7.69916666667,5.20283333333,5.4,6.33933333334,7.108,7.121,9.0395,6.3,8.849
321.80,7.35916666667,4.72233333333,5.03083333333,5.95566666666,6.60483333333,6.92633333334,8.973,6.09333333333,8.599
322.16,7.1895,4.66033333333,4.88866666667,5.4295,6.33583333333,6.89633333333,8.92333333334,5.964,8.25833333333
322.53,7.03116666666,4.3685,4.52366666667,5.11166666667,5.82266666667,6.637,8.498,5.77733333334,7.994
322.90,7.0995,4.73283333333,4.78983333333,5.3215,5.9415,7.34,8.85216666667,6.15683333333,8.49783333333
323.27,6.81316666667,4.65283333333,4.62816666666,5.18216666667,5.90833333333,7.42266666667,8.62266666667,6.173,8.506
323.63,6.67733333333,4.6425,4.44583333333,5.37033333334,5.7525,7.5245,8.724,6.26,8.27666666666
324.00,6.77633333333,4.71166666666,4.33683333333,5.36333333333,5.8535,7.722,8.67933333333,6.18216666667,8.143
324.37,7.15733333333,4.855,4.68216666667,5.76366666667,6.07583333333,8.14366666667,8.99116666667,6.672,8.53966666666
324.74,7.39233333333,4.95,4.745,5.9745,6.50266666667,8.19033333334,9.39816666667,7.11216666667,8.98300000002
325.10,7.33033333334,4.755,4.47083333333,5.95033333333,6.2295,8.10433333333,8.99433333333,6.92483333334,8.72033333333
