wavelength,Back_ConSpaf,Belly_ConSpaf,Breast_ConSpaf,Crissum_ConSpaf,Crown_ConSpaf,DorTail_ConSpaf,Patch10_ConSpaf,Patch11_ConSpaf,Patch12_ConSpaf,Rump_ConSpaf,Throat_ConSpaf,WingTip_ConSpaf
392.80,5.54766666667,27.9374166667,23.3912083334,21.69375,5.24216666667,7.33833333333,5.7625,13.0425,5.76425,6.17675,13.7971666667,6.89758333334
393.16,5.56716666666,27.89475,23.4115,21.6736666667,5.28775,7.38766666666,5.84691666667,13.0679166667,5.79516666667,6.21816666667,13.8083333333,6.95983333333
393.52,5.53075,27.8763333333,23.3779166667,21.6533333333,5.26916666666,7.34016666667,5.85216666667,13.07075,5.81475,6.19025,13.7959166667,6.91908333334
393.88,5.57858333333,27.8473333333,23.3842083333,21.6919166667,5.29233333333,7.33225,5.90391666667,13.0716666666,5.84658333333,6.20308333333,13.773,6.98191666666
394.24,5.6475,27.8556666666,23.4004583333,21.6969166667,5.3115,7.39166666667,5.96916666667,13.1350833333,5.89991666667,6.27433333333,13.7926666666,7.00908333333
394.60,5.6975,27.9079166667,23.431375,21.6816666667,5.3175,7.39433333333,5.97016666667,13.1545,5.92841666667,6.27875,13.79125,7.01925
394.96,5.72216666667,27.9484166667,23.44525,21.6815833333,5.32675,7.43316666666,6.01358333334,13.1645833334,5.96375,6.29416666667,13.8294166667,7.03158333333
395.32,5.79725,27.9705,23.521125,21.7161666667,5.41433333333,7.49841666667,6.09958333333,13.2455833333,6.08016666667,6.3745,13.9061666667,7.08091666667
395.68,5.864,28.0246666666,23.5643333333,21.761,5.47116666667,7.54908333333,6.15875,13.2833333333,6.15408333334,6.44375,13.9341666667,7.13708333333
396.04,5.84666666666,27.93475,23.5390416667,21.7324166666,5.49258333333,7.56491666666,6.17408333333,13.2518333333,6.16891666666,6.425,13.8839166667,7.13116666666
396.40,5.8735,27.9263333333,23.5059583333,21.724,5.47591666667,7.56908333333,6.13833333333,13.2418333333,6.17033333333,6.40283333333,13.8958333333,7.149
396.76,5.87866666666,27.9211666667,23.4851666667,21.7194166666,5.49591666667,7.59283333333,6.15616666667,13.2755833333,6.19533333333,6.42858333333,13.96125,7.212
397.12,5.87133333334,27.9314166667,23.4326666667,21.6668333333,5.46316666667,7.55,6.11866666667,13.2309166667,6.16175,6.38808333333,13.92525,7.17275
397.48,5.83333333334,27.8423333333,23.3905,21.5999166666,5.40366666666,7.52766666666,6.077,13.1761666667,6.09566666667,6.365,13.8616666666,7.15133333333
397.84,5.73366666667,27.77675,23.2727083333,21.4618333333,5.3285,7.45966666667,5.98541666667,13.0965833333,6.03341666666,6.31508333333,13.81275,7.05233333334
398.20,5.66358333333,27.7645,23.2247916666,21.4206666666,5.27775,7.39216666667,5.91991666667,13.0288333333,5.9555,6.23566666667,13.7325,6.98266666667
398.56,5.50516666666,27.6336666667,23.08825,21.3108333334,5.16858333333,7.26716666667,5.83275,12.8985833333,5.82116666667,6.14241666667,13.6021666667,6.87233333333
398.92,5.52691666667,27.6113333334,23.0942083333,21.3054166667,5.235,7.30308333333,5.85175,12.9546666667,5.86491666666,6.18191666666,13.5910833333,6.91441666666
399.28,5.51266666666,27.6005,23.0593333333,21.30875,5.18816666666,7.299,5.83083333333,12.9235,5.845,6.15225,13.5498333333,6.9145
399.64,5.48725,27.56175,23.0411666666,21.27475,5.17266666667,7.27991666667,5.82916666666,12.9150833333,5.81966666667,6.11858333333,13.4979166667,6.8995
400.00,5.49841666667,27.53625,22.9952916667,21.2263333334,5.13041666667,7.245,5.793,12.8940833334,5.79033333333,6.108,13.4988333333,6.90358333333
400.36,5.5145,27.4596666667,22.9488333333,21.2336666667,5.14683333333,7.24025,5.83658333333,12.8961666667,5.81058333333,6.13183333333,13.4784166667,6.91758333334
400.72,5.5205,27.4171666667,22.94425,21.2273333333,5.15408333333,7.25091666667,5.80758333333,12.8876666667,5.77758333333,6.12425,13.40775,6.8915
401.08,5.50333333333,27.3571666667,22.9485,21.2516666667,5.16075,7.24175,5.7825,12.8993333333,5.80041666667,6.11766666667,13.4295,6.90233333333
401.44,5.48741666667,27.3874166667,22.96725,21.2655,5.16,7.23691666667,5.78941666666,12.9219166667,5.7985,6.09808333333,13.4056666666,6.91716666666
401.80,5.46091666667,27.33225,22.9613333333,21.2414166667,5.13058333333,7.18983333333,5.77408333333,12.9231666667,5.7635,6.05025,13.3761666667,6.87791666667
402.16,5.48833333333,27.2498333334,22.9394166667,21.1948333333,5.13325,7.21216666667,5.77516666667,12.90325,5.76408333333,6.05875,13.4006666667,6.90316666667
402.52,5.53183333334,27.2813333333,23.0,21.2135833333,5.16233333333,7.25116666667,5.78083333333,12.9200833334,5.78933333333,6.07866666667,13.4396666666,6.9275
402.88,5.47541666667,27.2100833333,22.9356666667,21.172,5.07891666667,7.1835,5.71808333333,12.8379166667,5.72216666667,6.0,13.3966666667,6.85975
403.24,5.42275,27.2208333334,22.937375,21.1386666666,5.07508333333,7.14908333333,5.69233333334,12.8025833334,5.67316666666,5.96875,13.3704166667,6.83875
403.60,5.47758333333,27.26475,22.9715833333,21.179,5.13808333334,7.19891666667,5.72025,12.8785,5.72808333333,6.02283333333,13.4326666667,6.89641666667
403.95,5.53641666667,27.4019166667,23.0788333333,21.2724166667,5.24141666667,7.27116666667,5.78525,12.99525,5.80433333334,6.09525,13.5086666666,6.9745
404.31,5.484,27.3995833334,23.0949166667,21.2256666666,5.1915,7.2645,5.7385,12.97325,5.74433333333,6.04183333334,13.4879166666,6.94725
404.67,5.45708333333,27.3929166667,23.067625,21.1920833333,5.134,7.21216666667,5.70733333333,12.9286666666,5.73675,6.00983333333,13.4570833333,6.89866666667
405.03,5.47525,27.4461666667,23.080375,21.2089166667,5.15783333333,7.20491666667,5.725,12.9590833333,5.73258333333,6.00958333333,13.464,6.91533333333
405.39,5.49316666667,27.4403333334,23.0683333333,21.221,5.1845,7.20908333334,5.72975,12.9533333333,5.75625,6.02383333334,13.4986666667,6.90766666667
405.75,5.516,27.5066666666,23.139125,21.3175833334,5.19833333333,7.24783333334,5.75016666667,12.9721666667,5.7805,6.06033333333,13.5335,6.93083333333
406.11,5.49075,27.5306666666,23.1548333333,21.341,5.21916666667,7.20591666667,5.74958333333,12.9875,5.79891666666,6.0335,13.5245,6.91508333333
406.47,5.541,27.598,23.2459166667,21.4300833333,5.276,7.272,5.80683333333,13.0606666667,5.86541666667,6.08666666667,13.6093333333,6.99116666667
406.83,5.58408333334,27.67775,23.2957083333,21.4714166667,5.30841666667,7.3155,5.86008333333,13.08125,5.88166666666,6.1175,13.6214166667,7.04575
407.19,5.59258333333,27.69225,23.3104166666,21.4750833333,5.28591666666,7.30941666667,5.86141666667,13.087,5.88108333333,6.11183333333,13.637,7.04441666667
407.55,5.55725,27.702,23.27825,21.4814166667,5.22075,7.27583333334,5.80991666667,13.0394166667,5.85316666667,6.062,13.6216666667,6.97975
407.90,5.496,27.6728333333,23.212375,21.4135,5.13008333333,7.23358333333,5.74075,12.9556666667,5.78125,5.96875,13.5808333333,6.89425
408.26,5.519,27.76175,23.2718333333,21.4589166667,5.16308333333,7.2405,5.74216666666,12.9956666666,5.79641666667,5.988,13.61575,6.90041666667
408.62,5.54016666667,27.80575,23.3142916666,21.4813333334,5.201,7.27508333334,5.76066666667,13.0251666666,5.80766666666,5.99833333334,13.668,6.91333333333
408.98,5.50141666667,27.7773333333,23.2934166667,21.444,5.1505,7.24783333334,5.70666666667,12.99375,5.76766666667,5.96816666666,13.6428333333,6.85925
409.34,5.5195,27.7845833333,23.345875,21.47125,5.16208333333,7.2645,5.69725,13.03375,5.7845,6.002,13.6438333333,6.86758333333
409.70,5.56541666667,27.8229166666,23.3961666667,21.4975833333,5.21316666666,7.28675,5.72966666667,13.10925,5.83175,6.041,13.6853333334,6.92483333334
410.06,5.59591666667,27.8534166666,23.4215,21.5204166667,5.21575,7.312,5.74633333334,13.1346666667,5.85766666667,6.09091666667,13.7196666667,6.96775
410.42,5.571,27.8255,23.3744583333,21.483,5.1745,7.29258333333,5.70891666667,13.1445,5.81866666666,6.05375,13.6791666666,6.925
410.77,5.50258333333,27.76925,23.3392083333,21.4248333333,5.12666666666,7.22283333334,5.62391666667,13.13425,5.77216666667,6.00991666667,13.6261666667,6.85725
411.13,5.451,27.7053333334,23.2942083333,21.3808333334,5.10341666666,7.17016666667,5.57716666667,13.10375,5.73816666667,5.96916666667,13.5855,6.8115
411.49,5.41966666666,27.6721666667,23.2849166667,21.333,5.08616666667,7.11141666666,5.54075,13.0658333333,5.69025,5.95325,13.5335833334,6.79816666666
411.85,5.41708333333,27.6505833333,23.2777083333,21.327,5.08783333333,7.10283333333,5.53466666667,13.09175,5.681,5.94791666667,13.5255,6.79375
412.21,5.44383333333,27.63425,23.2769583334,21.31375,5.093,7.11775,5.55641666667,13.091,5.70658333333,5.97933333334,13.5338333333,6.81625
412.57,5.45558333333,27.6451666667,23.3041666666,21.3375833334,5.11991666666,7.13425,5.54475,13.1111666667,5.721,6.01108333333,13.5521666667,6.85108333333
412.92,5.513,27.6483333333,23.3153333334,21.3849166667,5.18958333333,7.19066666667,5.61775,13.1705,5.7815,6.081,13.5891666667,6.9105
413.28,5.54191666667,27.671,23.30675,21.3621666667,5.21116666667,7.20208333333,5.6545,13.17125,5.80425,6.07708333334,13.604,6.95391666667
413.64,5.53516666666,27.6220833333,23.217625,21.3065,5.19083333333,7.20516666666,5.64458333333,13.14,5.77966666667,6.05475,13.5760833333,6.93858333333
414.00,5.51875,27.56175,23.1734583333,21.2483333333,5.17283333334,7.16391666667,5.63391666667,13.1249166667,5.73666666667,6.0015,13.5239166666,6.90641666666
414.36,5.51216666666,27.51025,23.1072083333,21.19925,5.19016666667,7.14458333333,5.64608333333,13.1124166667,5.73075,6.00166666667,13.4926666667,6.92258333333
414.72,5.58216666667,27.4303333333,23.0970416667,21.1860833333,5.24758333333,7.21025,5.69908333333,13.1504166667,5.78525,6.05966666667,13.5375,6.98258333333
415.07,5.61791666666,27.3925,23.0852083333,21.1781666667,5.28058333334,7.27125,5.74208333334,13.1785,5.81675,6.08008333333,13.57675,7.03275
415.43,5.61291666667,27.30075,23.0247083333,21.1355,5.27325,7.29958333333,5.75866666667,13.1690833333,5.8075,6.07091666667,13.574,7.04658333333
415.79,5.58875,27.1989166667,22.9628333333,21.0398333333,5.23475,7.26633333333,5.73566666666,13.1185833333,5.781,6.059,13.51975,7.03566666666
416.15,5.57625,27.0951666667,22.8647083333,20.978,5.23666666667,7.25758333333,5.739,13.1135,5.77366666667,6.04375,13.4759166667,7.02858333333
416.51,5.60725,27.0076666667,22.827,20.9188333334,5.24075,7.2925,5.78516666666,13.14025,5.79275,6.05216666667,13.4485833333,7.06391666667
416.86,5.57875,26.8844166667,22.7405416667,20.81875,5.21158333333,7.3005,5.75383333333,13.1066666667,5.7835,6.02483333333,13.4035833333,7.07091666667
417.22,5.53558333333,26.751,22.635625,20.7084166667,5.18041666667,7.27641666667,5.70641666666,13.0616666667,5.73475,5.98875,13.3219166667,7.02291666667
417.58,5.53325,26.66075,22.57875,20.62675,5.184,7.26866666667,5.70233333333,13.0466666666,5.74066666666,5.97833333333,13.2609166667,7.008
417.94,5.53283333334,26.55175,22.5131666667,20.583,5.19583333333,7.31208333333,5.71133333333,13.0550833333,5.74991666667,5.99625,13.2420833333,7.03066666667
418.29,5.484,26.3706666667,22.3861666667,20.4573333334,5.13808333334,7.27458333333,5.64875,12.9745833334,5.70775,5.95008333333,13.13975,6.96533333333
418.65,5.41558333334,26.27,22.2619583333,20.3531666667,5.07791666667,7.20408333334,5.58825,12.8990833333,5.64658333333,5.87833333334,13.0390833333,6.91108333333
419.01,5.3875,26.1445833333,22.1487083333,20.2690833334,5.0395,7.17566666667,5.56508333333,12.8605833334,5.60075,5.849,12.9546666667,6.87258333333
419.37,5.3815,26.066,22.08575,20.2080833334,5.04691666667,7.192,5.56308333334,12.85875,5.62183333333,5.85383333333,12.9156666667,6.87416666666
419.73,5.35291666667,25.9511666667,21.980375,20.1221666667,5.03075,7.17125,5.55508333333,12.8235,5.59708333333,5.82666666667,12.8576666667,6.86616666667
420.08,5.33016666667,25.8479166667,21.911125,20.0609166667,5.00233333333,7.14608333333,5.52333333333,12.7915833333,5.56825,5.79291666667,12.8141666667,6.85491666667
420.44,5.29641666667,25.7581666667,21.8159166667,19.9814166667,4.9875,7.11075,5.50116666667,12.7370833333,5.54091666667,5.76358333333,12.7700833333,6.83325
420.80,5.27083333334,25.68975,21.74525,19.91475,4.96233333333,7.07891666667,5.48991666667,12.6978333333,5.51433333334,5.73391666667,12.7133333333,6.79875
421.16,5.27191666667,25.6370833333,21.6953333333,19.8785,4.9505,7.07783333333,5.48958333334,12.6880833333,5.51975,5.73475,12.6973333334,6.81483333333
421.51,5.28,25.5564166667,21.639,19.8438333333,4.94966666667,7.0845,5.49841666667,12.6809166667,5.51816666667,5.73616666667,12.6936666666,6.83316666667
421.87,5.26466666667,25.4775833333,21.5580416667,19.7735833334,4.93233333333,7.05725,5.47383333333,12.6470833333,5.50983333334,5.71733333334,12.6451666667,6.81716666667
422.23,5.28066666667,25.4565833334,21.5337916667,19.7479166666,4.94841666667,7.06375,5.50541666666,12.6455,5.51958333333,5.731,12.6410833333,6.84291666667
422.58,5.28258333333,25.39875,21.4745833333,19.674,4.95925,7.08025,5.52416666666,12.63775,5.52533333333,5.74166666667,12.62375,6.83975
422.94,5.29958333333,25.3723333333,21.45375,19.63075,4.98233333333,7.101,5.5415,12.6346666667,5.554,5.76758333334,12.6126666667,6.87441666667
423.30,5.29241666667,25.2863333334,21.39275,19.5721666667,4.96466666667,7.07733333333,5.52658333333,12.6144166667,5.52516666667,5.745,12.5725833333,6.87333333333
423.66,5.30383333333,25.2465,21.382,19.5503333333,4.96783333334,7.09308333333,5.52533333334,12.61425,5.54091666667,5.753,12.569,6.87566666667
424.01,5.30825,25.1828333334,21.3412916667,19.4965,4.965,7.10008333333,5.52491666667,12.59425,5.54041666667,5.7515,12.5385833334,6.87191666667
424.37,5.32616666666,25.1633333333,21.3211666667,19.48325,4.97466666666,7.10958333334,5.53141666667,12.6023333333,5.5525,5.76141666667,12.528,6.88283333333
424.73,5.35466666667,25.1185833333,21.2940833334,19.4696666667,4.99283333333,7.12525,5.54316666667,12.613,5.56541666666,5.76975,12.52425,6.90558333334
425.08,5.351,25.06575,21.2698333334,19.4381666667,5.00891666666,7.1165,5.55775,12.6154166667,5.55958333333,5.76433333333,12.5066666667,6.89575
425.44,5.32041666667,25.035,21.2249166667,19.3975833333,4.99116666667,7.08533333333,5.53225,12.5805,5.52641666666,5.74,12.4676666667,6.88175
425.80,5.329,25.0415833333,21.2219583333,19.3928333333,4.99716666666,7.094,5.54283333334,12.5691666667,5.53041666667,5.735,12.4736666667,6.89141666667
426.16,5.33675,25.0331666667,21.22575,19.3874166667,5.00983333334,7.10441666667,5.54483333333,12.5854166666,5.54266666666,5.72766666666,12.4886666667,6.89733333334
426.51,5.35341666666,25.0190833334,21.261375,19.4486666667,5.02508333333,7.10258333334,5.54425,12.61,5.55691666667,5.72933333333,12.5134166667,6.92241666667
426.87,5.362,25.013,21.257125,19.4539166666,5.02025,7.09083333333,5.54275,12.6251666666,5.55725,5.72125,12.5321666667,6.92766666667
427.23,5.38991666667,25.057,21.298625,19.4863333333,5.05633333334,7.125,5.573,12.6518333333,5.59066666667,5.74625,12.5593333333,6.94633333333
427.58,5.41933333333,25.0861666667,21.3187916667,19.5310833333,5.08841666667,7.13666666667,5.60125,12.6759166667,5.61708333333,5.77041666666,12.5749166667,6.96383333333
427.94,5.4275,25.1476666667,21.3499583333,19.558,5.11783333333,7.16,5.63016666667,12.7064166667,5.63208333333,5.79725,12.61525,6.9985
428.30,5.43516666667,25.1501666667,21.3644166667,19.5841666667,5.12691666667,7.17891666667,5.64041666667,12.73125,5.65791666667,5.80158333333,12.6385,7.01625
428.65,5.44375,25.2395,21.4420833333,19.6143333333,5.1445,7.21158333333,5.65941666667,12.7543333334,5.68325,5.82441666666,12.6775833333,7.03608333333
429.01,5.42333333334,25.2685,21.454875,19.6420833334,5.11708333333,7.21333333333,5.638,12.7315833334,5.66158333333,5.80725,12.6791666667,7.02766666667
429.37,5.43516666667,25.3278333334,21.5289583333,19.6851666667,5.125,7.237,5.67691666667,12.7755833333,5.69541666667,5.83133333333,12.7118333334,7.03891666667
429.72,5.44766666667,25.36775,21.579,19.71925,5.14258333333,7.25741666667,5.69016666667,12.8149166667,5.69758333333,5.85833333334,12.7508333333,7.05275
430.08,5.48508333333,25.4299166667,21.6345416667,19.7905833333,5.172,7.29766666667,5.72616666667,12.8716666667,5.73291666666,5.90983333333,12.8005,7.09541666666
430.44,5.50316666667,25.50325,21.689375,19.8138333333,5.1875,7.3315,5.75391666667,12.90425,5.75883333333,5.94075,12.8396666667,7.113
430.79,5.51066666667,25.5849166667,21.7533333333,19.8756666667,5.20316666667,7.36358333333,5.7635,12.9361666667,5.76075,5.95116666666,12.88,7.12383333333
431.15,5.52316666667,25.6301666667,21.768125,19.9031666667,5.19458333333,7.35841666667,5.7725,12.9670833334,5.75941666667,5.95983333334,12.9271666667,7.14258333334
431.50,5.51875,25.6551666667,21.7646666667,19.8996666666,5.19908333333,7.36091666667,5.7645,12.9885,5.74666666667,5.96708333333,12.951,7.1575
431.86,5.50483333333,25.67925,21.7849583333,19.9146666667,5.17491666667,7.35425,5.7405,13.0064166667,5.75083333333,5.93983333333,12.9776666667,7.14025
432.22,5.49133333333,25.7615833333,21.8800833333,19.9524166667,5.17091666667,7.3535,5.7355,13.0511666667,5.75341666667,5.95375,13.0056666667,7.13258333333
432.57,5.4695,25.75975,21.889125,19.9763333333,5.15491666666,7.3225,5.72441666667,13.0665,5.744,5.923,13.00825,7.09816666667
432.93,5.49816666667,25.7969166667,21.9335833334,20.0034166667,5.17025,7.33333333333,5.73616666666,13.1148333333,5.7615,5.94466666667,13.06225,7.11091666667
433.29,5.52183333333,25.86325,21.9546666667,20.0505,5.19208333333,7.35566666667,5.73725,13.1485,5.78016666667,5.96491666667,13.1105,7.132
433.64,5.54425,25.9305833334,22.0182083333,20.0875833334,5.19308333333,7.37216666667,5.76166666667,13.1828333334,5.80208333334,5.98258333334,13.1451666667,7.14858333333
434.00,5.50108333333,25.9345,22.013125,20.0686666666,5.14258333333,7.32875,5.71275,13.1498333333,5.74675,5.93958333334,13.1273333334,7.09758333333
434.35,5.49858333333,25.9669166667,22.019125,20.088,5.12933333333,7.3145,5.69616666667,13.1496666667,5.73516666667,5.92616666666,13.14,7.08925
434.71,5.49958333333,25.9848333333,22.0349583333,20.1118333333,5.14133333333,7.32541666667,5.70158333333,13.1741666666,5.75816666666,5.93408333333,13.16,7.09491666667
435.07,5.5035,26.0313333333,22.09025,20.1563333333,5.14991666667,7.346,5.70766666667,13.19175,5.77758333333,5.9535,13.1941666667,7.10383333333
435.42,5.52183333333,26.131,22.2,20.2525833333,5.15891666667,7.3575,5.72216666667,13.2279166667,5.80183333333,5.95583333333,13.256,7.11783333333
435.78,5.5275,26.1864166667,22.2495416667,20.3158333333,5.16741666667,7.34541666667,5.73025,13.24375,5.80025,5.97508333333,13.2823333333,7.11266666667
436.13,5.537,26.1776666667,22.2110833333,20.3304166666,5.17408333333,7.32983333334,5.73158333333,13.2285,5.7945,5.97533333333,13.30525,7.10816666667
436.49,5.58308333333,26.2651666667,22.29,20.3955,5.21266666667,7.3625,5.76608333334,13.2875833333,5.81425,6.03058333333,13.3884166667,7.15408333333
436.84,5.612,26.3285,22.3497083333,20.4485833333,5.25525,7.40283333333,5.79508333333,13.3325,5.85508333333,6.07366666666,13.428,7.21016666667
437.20,5.60558333333,26.3355833333,22.3815833333,20.4503333333,5.2385,7.3945,5.783,13.3373333333,5.85191666667,6.05516666667,13.4345833333,7.208
437.56,5.58558333333,26.316,22.35575,20.4290833334,5.23025,7.38,5.75033333333,13.32975,5.84625,6.043,13.4331666666,7.19541666667
437.91,5.63941666667,26.3685,22.4190833333,20.4758333333,5.29183333333,7.43525,5.79908333334,13.3843333333,5.91475,6.10275,13.4938333334,7.25366666666
