wavelength,Back_HemReym,Belly_HemReym,Breast_HemReym,Crissum_HemReym,Crown_HemReym,DorTail_HemReym,Rump_HemReym,Throat_HemReym,WingTip_HemReym
628.27,11.4203333333,25.5803333333,30.0473333333,18.654,11.663,12.0196666667,9.27366666667,26.9863333333,13.587
628.61,11.3776666667,25.482,30.0786666667,18.5746666667,11.6296666667,11.957,9.231,26.8263333333,13.555
628.94,11.468,25.4873333333,29.965,18.5303333333,11.617,11.9226666667,9.20766666667,26.8646666667,13.518
629.27,11.4503333333,25.599,30.1096666667,18.593,11.69,11.969,9.24266666667,26.928,13.635
629.60,11.4366666667,25.5653333333,30.2403333333,18.637,11.7676666667,12.031,9.27666666667,26.9803333333,13.774
629.94,11.2336666667,25.378,29.976,18.4303333333,11.628,11.94,9.11633333333,26.8133333333,13.605
630.27,11.2616666667,25.3493333333,29.8743333333,18.3613333333,11.6243333333,11.9396666667,9.04666666667,26.5936666667,13.633
630.60,11.34,25.496,30.0433333333,18.5046666667,11.729,12.0523333333,9.18266666667,26.66,13.778
630.93,11.4623333333,25.5133333333,30.1086666667,18.6576666667,11.7733333333,12.1103333333,9.251,26.6126666667,13.907
631.26,11.5226666667,25.6496666667,30.252,18.7026666667,11.7936666667,12.1403333333,9.33266666667,26.7243333333,13.885
631.60,11.4556666667,25.717,30.252,18.6613333333,11.6996666667,12.052,9.29966666667,26.627,13.729
631.93,11.4256666667,25.6643333333,30.1933333333,18.7586666667,11.641,12.0123333333,9.33833333333,26.6756666667,13.631
632.26,11.4756666667,25.7293333333,30.233,18.8493333333,11.7386666667,12.0963333333,9.34766666667,26.852,13.778
632.59,11.3736666667,25.686,30.3653333333,18.8233333333,11.772,12.1083333333,9.27933333333,26.8396666667,13.79
632.92,11.535,25.7206666667,30.4496666667,18.909,11.8176666667,12.1823333333,9.34266666667,26.8893333333,13.957
633.26,11.655,25.8893333333,30.407,18.9956666667,11.8696666667,12.27,9.43166666667,27.025,13.993
633.59,11.8976666667,25.9486666667,30.7353333333,19.1823333333,11.998,12.4096666667,9.656,27.134,14.184
633.92,11.84,25.9753333333,30.7316666667,19.1976666667,11.9546666667,12.3253333333,9.55333333333,27.1203333333,14.153
634.25,11.8383333333,25.9813333333,30.7273333333,19.1663333333,11.8883333333,12.3103333333,9.46833333333,27.1266666667,14.087
634.58,11.7786666667,25.9493333333,30.8523333333,19.1416666667,11.935,12.3286666667,9.53733333333,27.3276666667,14.035
634.91,11.7046666667,25.7653333333,30.763,19.1176666667,11.8713333333,12.3033333333,9.45033333333,27.2486666667,14.126
635.25,11.7473333333,25.74,30.7603333333,19.184,11.9096666667,12.4146666667,9.55266666667,27.3996666667,14.185
635.58,11.6246666667,25.732,30.6953333333,19.016,11.8863333333,12.291,9.467,27.2836666667,14.123
635.91,11.4593333333,25.6163333333,30.537,18.8613333333,11.6783333333,12.1283333333,9.41833333333,27.078,13.873
636.24,11.3986666667,25.665,30.45,18.8563333333,11.562,12.0073333333,9.45,27.0393333333,13.714
636.57,11.2686666667,25.5593333333,30.436,18.7616666667,11.4886666667,11.9993333333,9.421,26.8616666667,13.614
636.90,11.218,25.488,30.5573333333,18.658,11.4873333333,12.016,9.33366666667,26.776,13.602
637.23,11.164,25.5893333333,30.4636666667,18.5976666667,11.51,12.005,9.218,26.734,13.565
637.56,11.258,25.6273333333,30.574,18.6463333333,11.569,12.141,9.43233333333,27.0016666667,13.666
637.90,11.1673333333,25.49,30.4423333333,18.4656666667,11.5533333333,12.068,9.448,26.8203333333,13.557
638.23,11.0756666667,25.4906666667,30.2276666667,18.354,11.3716666667,11.919,9.247,26.5853333333,13.448
638.56,11.138,25.652,30.2316666667,18.4156666667,11.423,11.979,9.38533333333,26.6846666667,13.457
638.89,11.0783333333,25.686,30.261,18.3983333333,11.3706666667,11.9016666667,9.35033333333,26.5136666667,13.482
639.22,11.1986666667,25.719,30.4106666667,18.5353333333,11.48,12.0566666667,9.39433333333,26.7373333333,13.605
639.55,11.2953333333,25.772,30.57,18.687,11.5803333333,12.1286666667,9.39033333333,26.8723333333,13.81
639.88,11.4063333333,25.7013333333,30.6313333333,18.696,11.7273333333,12.2816666667,9.37533333333,26.89,13.948
640.21,11.3653333333,25.685,30.526,18.5933333333,11.6856666667,12.15,9.35766666667,26.901,13.837
640.54,11.331,25.7556666667,30.4366666667,18.655,11.5356666667,12.0123333333,9.35733333333,26.78,13.807
640.87,11.3156666667,25.6323333333,30.313,18.6183333333,11.4696666667,12.014,9.313,26.9356666667,13.874
641.20,11.292,25.6623333333,30.3346666667,18.5796666667,11.4553333333,11.9336666667,9.23833333333,26.8086666667,13.824
641.53,11.433,25.6346666667,30.3956666667,18.645,11.5056666667,11.946,9.204,26.8873333333,13.972
641.87,11.6413333333,25.7146666667,30.528,18.813,11.734,12.1156666667,9.39866666667,26.944,14.254
642.20,11.5776666667,25.598,30.475,18.6716666667,11.7373333333,12.0756666667,9.24833333333,27.014,14.211
642.53,11.5903333333,25.562,30.4693333333,18.6193333333,11.6806666667,12.0973333333,9.135,27.027,14.191
642.86,11.5346666667,25.6066666667,30.511,18.5843333333,11.5543333333,12.1043333333,9.215,26.9683333333,14.119
643.19,11.5026666667,25.6713333333,30.4806666667,18.599,11.6426666667,12.1763333333,9.25566666667,26.994,14.021
643.52,11.402,25.6466666667,30.491,18.6123333333,11.622,12.0986666667,9.20433333333,27.068,14.088
643.85,11.524,25.785,30.6526666667,18.823,11.801,12.2513333333,9.39333333333,27.123,14.205
644.18,11.542,25.766,30.6473333333,18.8836666667,11.977,12.3633333333,9.45566666667,27.232,14.389
644.51,11.5593333333,25.872,30.818,18.984,12.036,12.3343333333,9.64166666667,27.3173333333,14.402
644.84,11.468,25.831,30.702,18.9586666667,12.042,12.2966666667,9.64133333333,27.197,14.346
645.17,11.4893333333,25.8773333333,30.7456666667,19.0423333333,12.1433333333,12.4296666667,9.798,27.258,14.436
645.50,11.3363333333,25.7043333333,30.7346666667,18.8683333333,11.931,12.2183333333,9.68933333333,27.169,14.169
645.83,11.2566666667,25.7573333333,30.7446666667,18.9133333333,11.8513333333,12.191,9.72766666667,27.007,14.1
646.16,11.3576666667,25.7643333333,30.9223333333,19.0516666667,12.0563333333,12.2503333333,9.98033333333,26.9963333333,14.177
646.49,11.4693333333,25.7663333333,30.9093333333,19.1006666667,12.1843333333,12.253,10.0556666667,26.942,14.265
646.82,11.5256666667,25.8166666667,30.9313333333,19.0143333333,12.119,12.1796666667,10.1773333333,26.8743333333,14.194
647.15,11.6166666667,25.8533333333,31.037,19.0323333333,12.13,12.207,10.262,26.981,14.168
647.48,11.458,25.7323333333,30.8443333333,18.893,12.0043333333,12.0813333333,10.0696666667,26.8816666667,14.085
647.81,11.357,25.598,30.7656666667,18.7756666667,11.941,11.998,9.909,26.681,13.896
648.14,11.26,25.552,30.7433333333,18.664,11.8406666667,11.9583333333,9.75,26.5546666667,13.773
648.47,11.294,25.624,30.899,18.5846666667,11.8346666667,11.9523333333,9.721,26.6233333333,13.765
648.80,11.2223333333,25.7606666667,30.9516666667,18.5506666667,11.732,11.8626666667,9.64866666667,26.6983333333,13.665
649.13,11.229,25.9653333333,31.0023333333,18.6906666667,11.8636666667,12.0266666667,9.691,26.905,13.743
649.46,11.2223333333,25.948,30.9963333333,18.6116666667,11.9456666667,12.0596666667,9.68133333333,27.0533333333,13.84
649.79,11.172,26.0586666667,30.868,18.577,11.8616666667,12.0396666667,9.53366666667,27.1533333333,13.942
650.11,11.036,25.901,30.6236666667,18.5526666667,11.7483333333,12.0223333333,9.373,26.964,14.011
650.44,11.0706666667,25.926,30.6466666667,18.6026666667,11.787,12.0923333333,9.261,27.024,14.284
650.77,11.142,25.9523333333,30.6373333333,18.6876666667,11.837,12.2146666667,9.26133333333,26.9123333333,14.525
651.10,11.2383333333,26.0313333333,30.791,18.8253333333,11.9253333333,12.2786666667,9.28233333333,27.0196666667,14.604
651.43,11.3916666667,26.0796666667,30.9796666667,18.9303333333,11.9253333333,12.334,9.383,27.1543333333,14.7
651.76,11.4066666667,26.051,31.0776666667,18.9906666667,11.9503333333,12.3813333333,9.47333333333,27.163,14.79
652.09,11.5046666667,26.0516666667,31.034,19.1213333333,11.9973333333,12.4943333333,9.53266666667,27.0863333333,14.923
652.42,11.457,25.9356666667,31.121,19.0623333333,11.949,12.49,9.42733333333,27.0173333333,14.898
652.75,11.389,25.6546666667,30.994,18.9403333333,11.8236666667,12.382,9.33266666667,26.9803333333,14.873
653.08,11.411,25.7133333333,31.197,19.06,11.7926666667,12.4106666667,9.34566666667,26.8746666667,14.833
653.41,11.4,25.7403333333,31.3233333333,19.1063333333,11.9066666667,12.5223333333,9.26833333333,26.9673333333,14.851
653.74,11.4486666667,25.9833333333,31.6253333333,19.1886666667,11.9913333333,12.61,9.359,27.1493333333,14.814
654.06,11.346,25.8406666667,31.5563333333,19.2233333333,11.859,12.538,9.26966666667,27.011,14.674
654.39,11.2186666667,25.8326666667,31.5366666667,19.1203333333,11.7746666667,12.408,9.27133333333,26.914,14.334
654.72,11.1876666667,25.7793333333,31.5793333333,18.998,11.6783333333,12.3426666667,9.19933333333,26.843,14.118
655.05,11.1706666667,25.8393333333,31.6456666667,18.9576666667,11.6866666667,12.3206666667,9.138,27.116,14.126
655.38,11.2773333333,25.984,31.8416666667,19.0856666667,11.8066666667,12.498,9.15566666667,27.1653333333,14.134
655.71,11.3066666667,26.0156666667,31.9246666667,19.1486666667,11.84,12.5356666667,9.15433333333,27.3846666667,14.132
656.04,11.292,26.0773333333,31.9096666667,19.1556666667,11.8173333333,12.468,9.21333333333,27.1926666667,14.022
656.37,11.255,26.2633333333,31.9996666667,19.1716666667,11.8063333333,12.422,9.37,27.075,13.914
656.69,11.4083333333,26.3,31.9853333333,19.2413333333,11.8603333333,12.497,9.39866666667,27.083,14.067
657.02,11.4226666667,26.1183333333,31.8583333333,19.2546666667,11.7413333333,12.399,9.44166666667,26.9193333333,14.168
657.35,11.577,26.0416666667,31.9353333333,19.2856666667,11.839,12.4306666667,9.48033333333,26.8996666667,14.333
657.68,11.6503333333,26.067,32.029,19.229,11.947,12.4293333333,9.53166666667,27.0163333333,14.309
658.01,11.7676666667,26.131,31.9563333333,19.345,12.0186666667,12.458,9.53166666667,27.0196666667,14.517
658.34,11.7676666667,26.0343333333,31.8486666667,19.355,12.0373333333,12.581,9.57533333333,26.99,14.642
658.66,11.8756666667,26.0806666667,31.901,19.457,12.1506666667,12.7296666667,9.71066666667,26.763,14.845
658.99,11.6986666667,25.8136666667,31.575,19.253,12.0506666667,12.509,9.503,26.5503333333,14.789
659.32,11.5933333333,25.6533333333,31.541,19.1613333333,11.946,12.4806666667,9.448,26.4393333333,14.738
659.65,11.669,25.6703333333,31.454,19.1506666667,11.9756666667,12.481,9.45166666667,26.58,14.726
659.98,11.7663333333,25.7133333333,31.5703333333,19.236,12.138,12.6393333333,9.47766666667,26.7966666667,15.026
660.31,11.7136666667,25.6606666667,31.511,19.2413333333,12.1173333333,12.5596666667,9.43466666667,26.914,14.98
660.63,11.6323333333,25.696,31.496,19.082,12.1006666667,12.515,9.44933333333,26.8666666667,14.752
660.96,11.5623333333,25.5906666667,31.3976666667,18.9616666667,11.9973333333,12.4433333333,9.409,26.8853333333,14.622
661.29,11.566,25.5556666667,31.3463333333,18.9833333333,12.1043333333,12.6013333333,9.416,26.9286666667,14.846
661.62,11.566,25.5656666667,31.579,19.017,12.2263333333,12.7456666667,9.55333333333,27.191,14.899
661.94,11.6353333333,25.641,31.7076666667,19.158,12.327,12.8003333333,9.60533333333,27.2993333333,15.154
662.27,11.4556666667,25.4726666667,31.5256666667,18.9953333333,12.2553333333,12.601,9.49766666667,27.2223333333,14.934
662.60,11.614,25.817,31.7183333333,19.13,12.289,12.708,9.845,27.4283333333,14.883
662.93,11.5676666667,25.9176666667,31.6273333333,19.1976666667,12.2983333333,12.5956666667,9.80433333333,27.3483333333,14.963
663.26,11.3923333333,25.789,31.5566666667,19.2313333333,12.2006666667,12.62,9.83866666667,27.302,15.08
663.58,11.3206666667,25.7483333333,31.359,19.1693333333,12.035,12.508,9.76433333333,27.109,14.797
663.91,11.074,25.5406666667,31.2676666667,18.9313333333,11.8443333333,12.392,9.78366666667,26.91,14.522
664.24,11.1506666667,25.5026666667,31.2426666667,18.901,11.7293333333,12.375,9.714,27.0143333333,14.508
664.57,11.272,25.731,31.3983333333,19.1706666667,11.9026666667,12.5286666667,9.74266666667,26.993,14.736
664.89,11.2766666667,25.7783333333,31.441,19.1553333333,11.803,12.334,9.66433333333,26.9856666667,14.453
665.22,11.1126666667,25.6256666667,31.1993333333,19.092,11.496,12.1556666667,9.502,26.7073333333,14.29
665.55,11.1533333333,25.852,31.159,19.0916666667,11.572,12.175,9.597,26.8783333333,14.257
665.87,11.2893333333,26.016,31.2036666667,19.2386666667,11.6056666667,12.3153333333,9.70933333333,27.105,14.265
666.20,11.2876666667,25.8646666667,31.21,19.2613333333,11.6763333333,12.24,9.592,26.9923333333,14.329
666.53,11.4423333333,25.899,31.4143333333,19.3806666667,11.7766666667,12.3776666667,9.75066666667,27.266,14.394
666.86,11.695,26.0806666667,31.6383333333,19.5323333333,12.0476666667,12.4436666667,9.81233333333,27.4326666667,14.544
667.18,11.828,26.109,31.7976666667,19.5996666667,12.1543333333,12.4856666667,9.778,27.362,14.617
667.51,12.25,26.3516666667,32.0623333333,19.8026666667,12.393,12.664,9.91833333333,27.489,14.934
667.84,12.2513333333,26.4336666667,32.1316666667,19.998,12.6156666667,12.7863333333,9.985,27.399,15.062
668.16,12.192,26.3723333333,32.2213333333,19.8126666667,12.5173333333,12.7953333333,9.991,27.508,14.902
668.49,12.294,26.456,32.2613333333,19.8923333333,12.6356666667,12.9446666667,10.1266666667,27.5376666667,15.042
668.82,12.432,26.5966666667,32.357,19.8926666667,12.871,13.067,10.292,27.6803333333,15.179
669.14,12.304,26.345,32.341,19.7393333333,12.6953333333,12.9746666667,10.2026666667,27.3236666667,14.997
669.47,12.1763333333,26.121,32.3443333333,19.5336666667,12.6196666667,12.9833333333,10.0816666667,26.9606666667,14.892
669.80,12.3833333333,26.3046666667,32.4796666667,19.6746666667,12.7726666667,13.2083333333,10.1886666667,27.125,15.248
670.13,12.4403333333,26.355,32.495,19.739,12.921,13.241,10.185,26.9766666667,15.426
670.45,12.3826666667,26.3056666667,32.5373333333,19.671,12.8326666667,13.3163333333,10.1746666667,26.95,15.368
670.78,12.3373333333,26.301,32.6156666667,19.7763333333,12.9113333333,13.3276666667,10.3183333333,27.1143333333,15.442
671.10,12.2796666667,26.3156666667,32.513,19.857,12.9406666667,13.3073333333,10.4423333333,27.1356666667,15.439
671.43,12.3683333333,26.2883333333,32.5793333333,19.9046666667,12.8886666667,13.3606666667,10.5873333333,27.3683333333,15.414
671.76,12.3926666667,26.183,32.4553333333,19.9596666667,12.942,13.3243333333,10.6026666667,27.434,15.404
672.08,12.2516666667,26.031,32.3393333333,19.8853333333,12.7803333333,13.2303333333,10.541,27.3506666667,15.277
672.41,12.154,25.941,32.2903333333,19.821,12.743,13.0776666667,10.3573333333,27.2733333333,15.049
672.74,12.1963333333,25.9563333333,32.3896666667,20.007,12.832,13.0336666667,10.2986666667,27.4653333333,15.123
673.06,12.0876666667,25.9803333333,32.352,20.0763333333,12.6926666667,12.764,10.211,27.6126666667,14.981
673.39,11.913,25.8146666667,32.2373333333,19.9263333333,12.6013333333,12.647,10.063,27.5523333333,14.742
673.72,11.936,25.939,32.2463333333,19.897,12.5636666667,12.768,10.104,27.6996666667,14.605
674.04,11.9326666667,25.8146666667,32.065,19.907,12.47,12.562,10.066,27.4976666667,14.577
674.37,11.815,25.8563333333,32.0256666667,19.7486666667,12.2206666667,12.441,9.913,27.4666666667,14.292
674.69,11.844,25.846,32.2056666667,19.821,12.3386666667,12.55,9.65033333333,27.38,14.476
675.02,11.8896666667,25.935,32.3246666667,19.854,12.399,12.4763333333,9.57966666667,27.252,14.555
675.35,11.9446666667,25.923,32.445,19.8223333333,12.3913333333,12.3706666667,9.572,27.238,14.543
675.67,12.077,26.0593333333,32.65,19.998,12.5803333333,12.4673333333,9.719,27.2823333333,14.779
676.00,12.2803333333,26.179,32.811,20.2333333333,12.68,12.634,9.858,27.511,15.087
676.32,12.4553333333,26.362,32.8953333333,20.2616666667,12.7506666667,12.7966666667,9.904,27.63,15.215
676.65,12.7176666667,26.5206666667,33.0243333333,20.387,12.9356666667,12.9256666667,9.935,27.712,15.541
676.97,12.7593333333,26.5643333333,33.042,20.5136666667,12.9003333333,12.9703333333,9.94,27.8506666667,15.513
677.30,12.7983333333,26.432,33.03,20.4206666667,12.853,12.853,9.78033333333,27.6903333333,15.558
677.63,12.8823333333,26.6056666667,33.1283333333,20.3626666667,12.907,13.0096666667,9.79766666667,27.9066666667,15.547
677.95,13.142,26.6186666667,32.9126666667,20.5356666667,13.19,13.2183333333,9.94266666667,27.9436666667,15.954
678.28,13.0386666667,26.6246666667,32.8186666667,20.3976666667,13.0106666667,13.09,10.0773333333,27.9906666667,15.677
678.60,13.0266666667,26.5433333333,32.6933333333,20.4023333333,13.004,13.2096666667,10.0593333333,27.9836666667,15.706
678.93,12.7683333333,26.4603333333,32.3056666667,20.2963333333,12.8353333333,13.172,9.95533333333,27.7793333333,15.653
679.25,12.744,26.3556666667,32.241,20.1313333333,12.678,13.114,9.77966666667,27.7826666667,15.594
679.58,12.6426666667,26.257,32.3483333333,20.0183333333,12.53,13.107,9.666,27.8056666667,15.502
679.90,12.5436666667,26.264,32.2726666667,19.9253333333,12.5223333333,13.1083333333,9.82366666667,27.778,15.409
680.23,12.695,26.3003333333,32.3516666667,19.9866666667,12.564,13.2706666667,10.059,27.836,15.463
680.55,12.8443333333,26.4126666667,32.492,20.144,12.7016666667,13.4336666667,10.219,27.8306666667,15.752
680.88,12.8943333333,26.3953333333,32.5163333333,20.2536666667,12.7303333333,13.543,10.4596666667,27.9203333333,15.759
681.20,12.891,26.4386666667,32.6976666667,20.4976666667,12.891,13.73,10.5263333333,27.9556666667,15.955
681.53,12.7936666667,26.5466666667,32.8236666667,20.3636666667,12.8106666667,13.633,10.4603333333,27.9123333333,15.748
681.85,12.9036666667,26.5016666667,32.817,20.4166666667,12.8343333333,13.676,10.4166666667,27.7733333333,15.794
682.18,12.8206666667,26.469,32.864,20.3666666667,12.7983333333,13.516,10.3846666667,27.8373333333,15.584
682.50,13.0103333333,26.645,33.216,20.526,12.9156666667,13.598,10.5433333333,28.1183333333,15.55
682.83,12.8226666667,26.7416666667,33.1943333333,20.6263333333,12.8593333333,13.5626666667,10.519,28.069,15.459
683.15,12.7686666667,26.642,33.0973333333,20.4936666667,12.7403333333,13.401,10.559,27.7896666667,15.2
683.48,12.89,26.5556666667,32.9673333333,20.5346666667,12.7263333333,13.3716666667,10.5543333333,27.707,15.13
683.80,12.716,26.6196666667,32.857,20.5536666667,12.7503333333,13.4223333333,10.424,27.8953333333,15.106
684.13,12.447,26.368,32.5086666667,20.0773333333,12.3573333333,13.0916666667,10.0636666667,27.652,14.601
684.45,12.064,26.2183333333,32.3416666667,19.736,12.115,12.7776666667,9.80233333333,27.3873333333,14.225
684.78,11.903,26.12,32.061,19.4653333333,11.98,12.5443333333,9.656,27.2483333333,13.976
685.10,11.9446666667,25.9443333333,32.2383333333,19.6033333333,11.9913333333,12.6246666667,9.64133333333,27.1843333333,13.994
685.43,11.9046666667,26.1956666667,32.384,19.8026666667,12.2143333333,12.8696666667,9.82766666667,27.5066666667,14.254
685.75,12.035,26.2776666667,32.413,19.9,12.3186666667,13.018,10.042,27.5763333333,14.527
