wavelength,Back_CamPaum,Belly_CamPaum,Breast_CamPaum,Crissum_CamPaum,Crown_CamPaum,DorTail_CamPaum,Rump_CamPaum,Throat_CamPaum,WingTip_CamPaum
189.05,141.111155556,-125.555666667,434.4444,268.889,467.777733333,353.333266667,69.9999999999,260.000066667,145.555566667
189.43,-42.5000000001,52.3333333332,-155.666666667,-55.6666666666,-161.333333333,-131.666666667,-18.6666666667,-76.0000000001,-42.0000000001
189.81,-5.86412222207,112.962933333,-124.074266667,-11.1111999999,-155.926,-144.8147,11.4814666667,-60.0000000001,-10.9259333333
190.19,2.94876666666,79.4872666667,-95.641,-3.07693333334,-104.8718,-96.9231,19.7435333334,-33.0768666666,9.99996666674
190.57,27.2629222223,83.9025999999,-33.1708666667,22.4388666666,-47.1545333334,-34.9593333335,45.8535333334,4.22753333334,37.561
190.95,21.2185111111,60.1074666668,-15.9140666667,15.2688666667,-19.6775333333,-17.1504666667,35.4837333333,16.1289333333,28.6020333333
191.33,20.9770888889,67.9311333333,-20.5748,22.8734666667,-27.2414666666,-15.0575333334,48.0459333333,11.7241333333,31.2068
191.71,18.4614444444,67.5642,-31.4103333333,7.8206,-36.5385333332,-17.7563333334,42.0513333333,6.66673333332,27.8846666667
192.09,17.1110555555,57.7144000001,-17.3333333333,10.0000666667,-22.6667333333,-3.14293333333,33.8094666667,11.4286666667,18.1904
192.47,20.2221444445,53.7037333333,-4.44433333333,14.2964,-14.5184,10.0,32.5184666667,21.9998666667,13.889
192.85,25.4700555556,56.9963333333,0.439733333346,19.3406,-10.9158,13.6629666667,37.3626666667,27.5457333334,13.8828333333
193.23,31.7258222222,64.6808666667,13.1915333333,32.7658666667,-1.06379999998,24.5744,47.8722,39.9998666667,22.5176333333
193.61,38.8467444444,74.3459333333,20.2532,34.1773333333,2.7006,28.9029666667,54.8524,51.1392,28.6075666667
193.99,27.3595555556,58.5664000001,15.5554,23.7276,-0.071666666666,21.3619333333,39.6415333333,45.878,17.8494333333
194.37,38.1319111111,73.9194000001,28.4248666667,35.2380666667,9.67026666668,32.894,43.5896666667,62.1977333333,25.9342
194.75,26.7390555555,61.8115333333,20.7968,25.3624,3.33333333333,22.1739333333,30.0724666667,55.145,13.7681333333
195.13,32.7227888889,69.0842666667,28.7180666667,30.5494666667,7.1062,31.7949,37.6555333333,58.9012666667,19.7800666667
195.51,32.2222333333,62.9559333334,30.8806,28.1761333333,11.2579333333,27.7358333333,30.0000666667,56.1636,17.1385
195.89,36.2470555555,71.0883999999,34.8300666667,38.4355333333,14.2858666667,26.3265333333,38.0272,68.5714,20.4421333333
196.27,47.8126222222,81.5277333333,45.0693333333,50.6250666667,21.2500666667,34.8263,46.1806000001,79.8612,30.3472333333
196.65,51.2248333333,88.1818,46.8939333333,55.2273333333,27.4242,33.9015666667,48.9394000001,86.3636666667,34.2045333333
197.03,47.4073777778,87.4604,44.4444666667,50.0792,25.3174666667,36.6268666667,42.1428666667,92.2222666667,30.5952666667
197.40,49.3700666667,82.0618,44.1926666666,51.2028666667,27.354,35.3608,37.5946666667,83.2301333333,29.6221666667
197.78,45.8538555555,73.7654666667,41.9137333334,49.7532,27.2222,37.7161,35.0617333333,75.679,26.9134333333
198.16,48.4945777777,80.7168000001,45.3046000001,57.276,25.233,41.3618666667,39.7849333333,80.0716,28.0644
198.54,36.1171777777,69.7435999999,41.0256,50.1832666667,17.8021333333,31.5385666667,37.4358,70.8426,20.989
198.92,52.7778222223,89.1228,55.5263333333,68.2456666667,29.6492,50.9648666666,56.1405333333,94.2981999999,38.7719666667
199.30,55.5864333334,89.0741333334,58.6109999999,71.7593333333,30.463,47.1297,57.7776,98.7037333334,37.824
199.68,57.1938666667,102.485933333,61.4688666666,84.2937333333,29.1525333333,57.5142000001,67.1187333333,116.045,41.6386
200.06,39.3882555556,76.5216666667,41.9323999999,63.9614666667,15.1692666667,44.1062333333,38.1642666667,78.6472666667,17.3430333333
200.44,46.0241,75.9838666667,47.3896000001,63.8553333333,28.1928,50.1205666667,47.229,78.7953333334,24.8996
200.82,45.0533444444,82.6483999999,45.3882000001,64.3835333334,24.8402666667,54.1095333333,44.2922666666,80.0000666667,22.8767333333
201.19,54.6731777778,90.1962000001,54.3138000001,75.1960666667,32.0588666667,59.0689000001,54.6078000001,84.1174666667,35.6862333333
201.57,52.9332111111,83.1112000001,51.9111333334,68.889,32.3554666667,54.1333666667,52.1777333333,80.7112666666,36.0888666667
201.95,78.2917666667,107.3632,75.5223333333,89.9502666665,51.2438666667,75.2238666667,74.8258666667,106.666666667,58.1590000001
202.33,95.8937777779,119.710133333,91.4975333333,102.028866667,70.9178666667,87.8744333334,83.7681333333,122.318733333,66.1354333334
202.71,85.7160555556,99.4074,73.5555333334,89.7778666666,64.1482,79.6296666667,71.7036666667,97.9998666667,57.2222333333
203.09,73.9831888889,85.4715333333,66.4149333334,78.3019999999,54.1508666667,67.7672333333,57.3585333334,80.4402666667,43.0817333333
203.47,72.3342777777,83.7309333334,63.9146,77.7982666667,53.0888,67.1253,55.4740666667,79.9386666667,42.2326
203.85,76.9813555556,87.7286666667,63.5988000001,81.4159333333,61.4159333333,70.354,62.2418,83.6577333333,49.2920333333
204.22,78.6087777777,89.1599333333,65.3117333333,81.7887333333,64.1193333333,72.9269,65.0948666667,84.8238,55.5012333333
204.60,74.6891777777,87.0948,63.6696666667,80.6726666667,59.8776000001,67.5229333333,59.0214666667,80.3058666667,53.0581666667
204.98,74.3716888888,80.9289333333,65.6832000001,79.1803333334,61.2568666667,68.1148333333,62.5136666667,78.0327999999,57.2131333333
205.36,69.4404333333,75.9123333333,60.9731333333,73.9171333334,56.7396666667,64.8906666667,56.1070666667,71.4842666666,52.0195
205.74,69.3162333333,78.7690666667,63.2306666666,77.2819999999,57.5385333334,71.3078,57.7948,74.2564666667,55.4870333333
206.12,59.5004888889,70.5425333333,48.7854666667,69.1988666667,50.6978,60.0773666667,47.1318,65.3747333334,46.5374666667
206.50,48.3598111111,63.1216,37.5132,60.7937333333,40.7937333333,55.1323666667,40.5291333333,54.4445333334,39.2857333333
206.87,43.3674111111,61.5645333333,35.3062,58.0274,35.9184,53.4353666667,33.4696,49.7959333333,31.9048333333
207.25,40.7804555555,61.5874666667,28.8095333333,62.4603333333,33.9683333333,53.0158,32.7776666667,49.2062666667,29.6032333333
207.63,49.1414444445,71.5152666667,38.9394,65.8332,45.6061333334,62.0453666667,41.8939333333,55.6820000001,38.3334666667
208.01,48.8748222222,71.4767333333,46.1604666667,60.8438666667,44.2193999999,68.6075333333,36.8776666667,52.6581333333,34.6415
208.39,51.6210555556,79.4536666666,51.5846666667,64.9180000001,51.6939333335,79.0164000001,33.1147333334,61.3114,35.7377666667
208.77,57.632088889,78.5793333333,47.9783333333,64.3714666666,57.2677333333,86.1201666667,37.2677333333,68.6339333334,49.3442666667
209.14,48.2625,67.9998666667,38.3028666667,52.0,48.3637333334,73.5151666666,24.2424666666,59.2727333333,30.5454
209.52,39.8148222222,64.6296666666,22.5928000001,48.8889333333,45.9258666667,73.3332666667,9.07399999993,68.7036,14.7221666667
209.90,16.711111111,50.4,-15.2000000001,30.9333333333,25.0666666669,44.4,-36.5333333333,64.2666666667,-25.0666666667
210.28,0.14491111106,35.6522000001,-22.8986000001,4.6376666666,-15.9419333332,30.5795333332,-60.5798666667,41.7393333334,-60.2898
210.66,38.8193888889,44.3055333333,28.0557333333,25.8334,30.8333333333,40.4862666666,-3.75006666667,60.0000000001,4.86103333333
211.03,66.5892222221,68.6821333333,44.4962000001,50.6977333333,51.1628666667,61.0076333334,1.5506,93.3334666665,21.7831
211.41,47.1576555555,50.3876000001,32.2480666666,22.3255333333,33.4883333335,35.8914666667,-20.3102,86.6667999999,13.8760333333
211.79,36.6944444445,39.3333333334,19.8333333333,15.6666666667,23.6666666667,30.0,-29.8333333333,82.3333333333,14.75
212.17,14.1357888889,9.25926666674,-7.7778,-7.77780000002,2.03706666666,-3.05546666666,-63.8888,58.1480666666,-8.33330000002
212.55,24.7517888889,13.617,1.5601333332,6.52486666667,11.2056666667,7.44673333335,-29.2198666667,46.9504666666,3.6169
212.92,19.3652111111,6.12253333332,-2.99319999994,12.1088666667,3.67340000008,6.87079999999,-29.6597333334,38.3672,-10.9522
213.30,33.4155666667,28.1481333333,16.2964666667,33.0863333333,21.7284000001,24.3827333333,-18.2716666667,53.5803333334,4.5062
213.68,38.0416666667,33.8333333333,31.1666666667,33.5833333333,27.75,31.1666666667,-2.08333333334,45.4166666667,19.4166666667
214.06,54.8460888889,41.8473333333,47.6305333333,44.0963333333,45.3813999999,47.2290333333,12.2891333333,52.6104,36.9878
214.44,52.2222111111,38.9473333334,53.0700666667,43.8597333333,51.2281333333,47.4122333333,9.2982,49.1227333333,36.2719
214.81,38.3679777778,27.3958,47.8124666667,43.8540666667,39.7917333334,40.4687666666,-8.02053333332,42.2915333333,24.2189
215.19,22.3162222222,12.8812,32.8814666667,35.3671333333,30.5084666666,29.9434333333,-21.5821333333,37.7402,11.0732666667
215.57,28.2331444445,20.3277333333,47.7595333333,47.1040666667,44.8087333334,42.6775666667,-6.66646666666,40.6557333333,23.9345333333
215.95,11.1530666667,-4.02513333341,31.8240000001,31.4467333333,29.6855333333,20.0000666667,-37.4843333334,22.8929333334,11.3837
216.32,14.7916111111,2.18733333333,41.2499999999,35.2082,32.9166666667,18.4893,-21.0418,29.479,23.2291666667
216.70,-7.0686111111,-21.2766,31.6312666667,17.8724666667,12.6241333334,1.41843333333,-58.7235333333,16.4538666667,11.4182
217.08,2.52532222221,-7.03033333334,38.3028666667,17.4544,17.5757333333,6.18189999999,-44.3635333333,14.4243333333,19.1516
217.46,-7.79733333334,-24.0936,16.2573333333,-0.93566666668,4.91233333334,-4.09346666667,-51.4619333333,-6.9006,4.3275
217.83,-20.5241,-33.4590666666,1.38353333335,-8.93086666668,1.76106666664,-3.20766666666,-65.1574,-14.3398,-8.55360000001
218.21,-48.0083666667,-59.1194666666,-19.3711333333,-30.4402666667,-21.1320666666,-31.3207666667,-85.4088666667,-39.2453999999,-35.7862666667
218.59,0.137300000014,-11.5226,11.2756,8.23046666666,17.2017333333,10.4526,-30.9465333333,6.74893333332,8.47743333334
218.97,13.3213333333,-0.797,17.4637333333,11.8115333333,23.1884666667,15.6521666667,-14.6376666667,9.85513333334,21.3044666667
219.34,29.6692222222,17.4554,33.1806,26.3614,32.2644666667,29.0840333333,9.51646666666,20.5598666667,37.0229333333
219.72,26.6667111111,12.7868666667,26.1202666667,21.4208,25.5190666667,21.6941,-0.109200000006,9.4538,27.7870333333
220.10,29.6435777778,16.8158,31.6914666667,25.7711333334,27.3631333333,26.6416333333,5.32326666667,14.8755333333,24.6269
220.47,29.5881666667,13.0458666667,25.1724,23.2758666667,22.9885333333,26.0632333333,-1.60906666669,7.06893333335,19.4253
220.85,31.7515111111,17.6852,31.4351333333,27.361,30.5091333333,27.3842666667,7.96293333335,13.5185333333,23.8194
221.23,29.0058888889,13.584,27.9199333333,20.9024,27.4185333333,21.7294666667,1.55386666665,9.47366666666,19.1979
221.61,33.0769888889,15.7264,33.5612,24.9574,31.681,22.564,4.78639999998,13.9602666667,29.6012666667
221.98,39.0099111111,18.0858666667,40.7922,27.1286,32.8053333333,22.9701666667,9.43886666666,15.9737333333,38.7128666667
222.36,38.5343222222,22.4113333333,40.5672666667,26.5958,33.9007333333,22.0212,7.23406666668,15.2482666667,42.1987666667
222.74,33.0778888889,17.7010666667,33.6398666667,20.843,27.2031333333,13.7164,0.613,7.20306666666,35.4406333333
223.11,30.1460888889,11.4036666667,32.2805333333,15.0000666667,30.7017333333,7.67536666667,-6.66653333333,-4.64906666665,31.0086333333
223.49,23.6611444445,6.12026666666,30.164,-1.8578,33.224,-3.93446666667,-20.2186,-11.4755333333,27.5955333334
223.87,34.4837777778,22.2745333333,40.4707333333,16.0,43.7648,21.5686333333,5.09806666667,17.0194666667,44.9019333333
224.24,28.9804555556,19.9999333334,30.196,12.9412666667,38.6666,16.0001,4.15693333332,3.99993333333,43.0587666667
224.62,30.1415888889,26.536,33.3331333333,21.9608666667,42.8758,21.5033,13.2024666667,14.3791333333,45.4575666667
225.00,17.9822666667,19.9999333333,19.0803333333,9.272,31.4176666667,6.89663333334,-2.06900000001,-0.689799999986,35.9003666667
225.38,25.0916111111,27.0552,32.2977333333,19.9352666667,38.576,15.1132333333,13.7217333333,10.356,44.6924333333
225.75,15.84,20.64,25.9733333333,14.2933333334,29.44,10.48,9.01333333334,5.01333333333,34.1066666667
226.13,17.0260777778,22.304,28.1864666667,17.9902,32.4999333333,13.2353333333,11.5196666667,10.3920666667,31.8381666667
226.51,22.6023777778,24.8684666667,35.0,20.8334,36.535,21.6008333333,15.7018,18.0262666667,32.5437
226.88,20.0992444445,22.0857333333,31.3966666667,18.9198666667,31.9552,20.0931666667,16.4990666667,15.2327333333,29.4227333333
227.26,14.9206555556,18.0953333333,26.3843333333,14.8853333333,25.5378,16.8255333333,12.6631333333,11.3226666667,25.6613333333
227.64,9.40049999999,12.0792666667,20.099,9.83493333333,17.5908,12.1286333333,7.49179999999,4.4554,18.2014666667
228.01,1.78861111111,4.26013333332,10.6017333333,1.13806666666,7.7074,2.3577,1.36579999999,-5.78873333332,9.93500000001
228.39,7.09035555556,8.84180000001,15.3389333333,3.55946666668,10.5084666667,6.11583333333,4.80226666667,0.028266666674,13.6863
228.76,5.3288888889,4.93333333333,13.1466666667,-1.33333333334,5.57333333333,3.14666666666,1.78666666665,-3.14666666667,9.65333333335
229.14,9.36741111111,7.15346666665,16.0827333333,2.33573333333,8.29680000001,7.53040000001,6.08279999999,1.45993333333,12.9562666667
229.52,7.22206666667,5.2084,11.9212666667,-0.185266666672,5.25453333334,5.56706666665,2.63900000001,-0.023133333334,9.8727
229.89,3.92081111111,1.19900000001,8.94486666667,-3.6932,1.87046666667,2.9378,-1.60686666667,-2.56606666666,4.93983333333
230.27,2.98088888889,0.906199999992,6.86086666667,-4.09919999999,0.819933333332,0.442333333332,-2.0712,-4.03453333333,3.89423333333
230.65,2.27805555555,1.46746666667,4.54913333333,-3.83646666667,0.545066666668,-0.838566666668,-1.09013333333,-4.04626666667,3.39633333335
231.02,-0.557266666668,0.195399999986,3.49613333333,-4.8426,-1.02073333333,-2.3887,-2.1064,-3.86553333334,2.95336666666
231.40,0.870988888888,1.46226666667,2.58053333333,-3.3548,-0.795599999994,-0.666599999999,-1.91399999999,-1.18300000001,1.62356666667
231.78,2.99489999999,3.88886666666,4.48726666667,-0.25626666666,2.37186666667,1.3996,1.0898,1.2822,4.18803333334
232.15,7.78126666667,9.40340000001,9.52686666667,5.247,7.61313333333,6.38880000001,6.17286666666,8.3128,8.19966666668
232.53,1.68486666667,3.33353333333,3.61653333333,0.196200000013,3.61653333334,2.06966666667,0.827733333332,4.88026666667,1.9063
232.90,3.77490000001,6.68773333334,5.21560000001,4.01686666667,6.01459999998,4.816,3.84853333333,8.6226,4.01656666666
233.28,3.55968888889,5.91426666667,4.20066666666,4.80666666667,5.99780000001,3.76173333333,3.2602,8.48486666667,3.03026666667
233.66,-1.22615555555,1.12193333334,-0.625733333334,1.46686666667,2.11439999999,-0.517666666667,-0.668733333334,4.013,-2.1035
234.03,3.72196666667,5.56226666669,2.06253333333,5.56233333334,4.87480000001,2.8852,3.87486666666,6.85386666667,2.07283333333
234.41,3.13713333333,3.35513333333,0.1526,4.70573333333,4.03046666667,3.34416666667,3.15906666667,5.59913333333,1.31816666666
234.78,2.48465555556,1.96320000001,-1.4024,2.52440000001,1.57486666667,1.31596666667,0.819799999997,3.81873333333,-1.26223333333
235.16,-1.7358111111,-4.57913333335,-6.89113333333,-3.56913333334,-4.55666666667,-3.35579999999,-4.15260000001,-1.57146666666,-7.54203333333
235.54,-1.73006666666,-3.99553333333,-5.97173333333,-2.86646666667,-3.97393333333,-2.76863333333,-2.77973333334,-0.5212,-6.16733333333
235.91,0.217344444443,-2.52373333333,-3.7644,-1.78759999999,-3.21766666665,-1.15680000001,-1.93473333333,1.72453333334,-4.73183333333
236.29,-4.04524444445,-6.60193333333,-8.82393333333,-7.78853333333,-7.11966666667,-5.9978,-7.07653333333,-4.03453333333,-9.22323333333
236.66,-1.72445555555,-3.67973333333,-6.66673333334,-6.32019999999,-5.69260000001,-5.46533333333,-3.80946666666,-3.44166666666,-6.4393
237.04,-2.01557777778,-3.69646666665,-8.03419999999,-6.88033333333,-6.06833333333,-5.4914,-3.54700000001,-4.33760000001,-6.51706666667
237.41,-2.47258888889,-3.16879999999,-8.04533333334,-6.79006666666,-6.5432,-4.5165,-3.43613333333,-3.72426666667,-6.5535
237.79,-0.484166666672,-0.338266666674,-5.65153333333,-3.70133333334,-4.23886666667,-0.805800000005,-0.398066666666,-0.258800000006,-4.62676666667
238.17,-1.82648888889,-1.40546666666,-6.74246666667,-5.18533333334,-4.78633333333,-2.37423333333,-1.80433333333,-0.892866666666,-5.44163333333
238.54,2.19647777778,2.98966666665,-1.0308,-1.27153333333,-0.756066666666,2.01896666667,2.354,3.35053333333,-1.60653333333
238.92,1.98518888889,1.77439999999,-1.55080000001,-1.231,-1.29493333333,2.51013333333,2.97353333333,2.9416,-0.879366666668
239.29,5.3812,6.18739999999,1.743,2.62886666667,2.86113333334,4.91640000001,5.73700000001,5.43213333333,2.6505
239.67,5.15917777778,5.95186666667,1.3746,2.1306,2.25420000001,4.63926666666,5.7732,4.27506666667,3.1408
240.04,4.36863333333,6.0912,1.23513333333,2.96173333333,2.84173333334,4.44249999999,6.30693333333,4.26846666667,3.54313333334
240.42,6.17393333333,7.14886666666,2.7674,5.84906666667,4.39213333334,6.63516666666,7.73586666667,6.25786666667,5.11519999999
240.79,7.48163333333,7.93193333333,3.4814,7.0524,6.02053333333,8.50166666667,8.39839999999,7.67166666667,6.76983333334
241.17,7.24788888889,7.62139999999,3.92113333333,7.1558,6.30373333333,8.11850000001,8.17359999999,7.23473333333,6.77719999999
241.54,7.79185555555,8.07806666666,4.4964,7.83693333333,6.75173333334,9.12403333334,8.54599999999,7.36866666667,7.18079999999
241.92,8.71583333334,8.89326666667,5.49166666667,8.40640000001,7.50400000001,9.97086666667,9.35413333335,7.91286666667,8.51993333333
242.29,9.00437777777,9.0152,6.16673333333,8.91899999999,7.75060000001,10.9033,9.76213333334,8.55153333333,8.85570000001
242.67,8.26114444444,8.10199999999,4.83986666667,8.20286666667,6.70213333333,10.1393,8.66533333334,7.78186666667,8.38356666667
243.05,8.18893333333,8.49333333333,5.37613333333,8.90240000001,7.19680000001,10.5704,9.15006666666,8.38366666667,8.75550000001
243.42,9.23561111113,9.25673333334,6.52806666667,9.87793333334,8.0976,11.9329666667,9.99439999998,9.5674,9.70886666667
243.80,9.34416666666,9.19286666667,6.68273333333,10.0298,8.01946666667,11.7900666667,10.0948666667,10.1002666667,9.91286666667
244.17,10.2820555555,9.92206666667,7.20373333334,10.5507333333,8.57893333333,12.7048,10.8835333333,10.916,10.7304
244.55,10.1558888889,9.90533333332,7.32406666667,10.3943333333,8.73293333333,12.6496666667,10.9517333333,10.878,11.0489666667
244.92,9.58147777779,9.26980000001,7.33273333333,10.0846,8.15266666667,12.1522,10.2024666667,10.2999333333,10.1844333333
245.30,9.57185555555,8.90973333334,7.29933333334,9.46553333333,7.77379999999,11.9388,9.92566666665,10.3762,10.1774
245.67,9.71845555554,8.86086666667,7.47773333333,9.31306666666,7.94320000001,12.0544333333,10.1197333333,10.257,10.5541
246.05,9.82608888888,8.82113333334,7.50693333333,9.46640000001,7.99686666666,11.9514333333,9.86466666666,9.9642,10.7367666667
246.42,9.76101111111,8.71266666667,7.56366666667,9.34366666667,7.76086666667,11.6429333333,9.86153333332,9.49313333333,10.8533
246.79,9.26449999999,8.38293333333,7.35626666667,8.97040000001,7.42906666667,11.2672333333,9.58086666666,9.01333333333,10.3448666667
247.17,9.0457,7.8342,6.7538,8.22046666667,6.95939999999,10.8252333333,8.93026666667,8.46319999999,9.89876666666
247.54,7.97594444445,6.91406666667,5.632,7.20966666667,5.94573333333,9.82796666667,7.91553333333,7.35146666667,8.923
247.92,8.01285555555,7.05086666667,5.83093333333,7.08606666667,5.99786666667,9.93699999999,7.90433333334,7.05099999999,8.8811
248.29,7.87901111111,6.90373333333,5.8544,6.99333333333,5.80813333333,9.92346666667,7.66133333332,7.21886666667,8.75556666668
248.67,8.45136666667,7.43426666667,6.34053333333,7.65366666667,6.2338,10.5367333333,8.20213333333,7.95653333333,9.16893333333
249.04,8.75356666667,7.9392,6.5248,8.14886666667,6.46586666667,10.9493,8.82493333333,8.37920000001,9.66936666667
249.42,9.02088888888,8.37393333333,6.72913333333,8.78593333333,6.80720000001,11.4919666667,9.02000000001,8.74846666667,10.0234666667
249.79,8.99125555555,8.55346666667,6.6268,8.89206666667,6.59700000001,11.2389,8.93193333334,8.88566666667,9.9716
250.17,9.10048888889,8.842,6.78893333333,9.00753333333,6.59113333334,11.6972666667,9.20539999999,9.3312,10.0772
250.54,8.72093333333,8.70106666667,6.296,8.75113333333,6.34233333333,11.5905,8.89020000001,9.21060000001,9.61976666666
250.92,8.54324444444,8.62859999999,5.77033333333,8.33526666667,6.17513333333,11.2804,8.51299999999,9.10373333334,9.38650000001
251.29,9.04273333333,9.47473333333,6.51426666667,9.25453333332,6.78946666667,11.8784333333,9.20373333333,9.68226666667,9.94933333334
251.66,9.59991111112,10.1528666667,6.9812,10.0152,7.24413333334,12.3787666667,9.82113333333,9.98933333333,10.4374
252.04,9.58683333333,10.2568666667,6.82013333333,10.6122,7.57093333334,12.6661666667,10.0679333333,10.5728666667,10.6693666667
252.41,8.6673,9.51726666667,5.77866666667,10.0955333333,6.74386666667,11.8124,9.23486666667,9.16213333333,9.64243333334
252.79,7.47688888888,8.47713333332,4.82326666667,9.01986666667,5.65146666667,10.7039,8.23846666667,7.69113333333,8.73906666666
253.16,7.0355111111,7.64953333333,4.25933333333,8.04380000001,4.96673333334,9.97143333333,7.4406,7.05119999999,8.12676666667
253.54,7.08938888889,7.48813333333,4.2646,7.92733333333,5.03326666667,10.0286333333,7.59786666667,6.982,8.11119999999
253.91,6.50473333333,6.7262,3.84633333333,7.39033333333,4.61453333333,9.53656666665,7.00360000001,6.46346666667,7.46706666667
254.28,5.52614444445,5.73953333333,2.8284,6.54766666667,3.81766666667,8.59376666665,6.11766666667,5.496,6.45180000001
254.66,6.27358888889,6.3444,3.336,7.1286,4.37806666667,9.15130000001,6.33353333334,6.10793333334,6.84669999999
255.03,6.6761,6.54053333333,3.86933333333,8.04826666666,4.89533333333,10.0774,6.76980000001,6.87299999999,6.99333333333
255.41,6.44362222222,6.21653333333,3.5344,7.86066666667,4.8304,10.2401333333,6.30673333333,6.88866666667,7.05076666666
255.78,6.81272222223,5.88893333333,4.14213333333,7.90113333333,5.10513333333,10.7561333333,6.253,7.41966666667,7.31166666666
256.15,8.07214444445,6.89573333333,5.55746666666,8.76446666666,6.19646666667,11.6756,6.86553333333,7.66120000001,8.29726666667
256.53,9.02531111112,7.38779999999,6.22593333333,9.29893333334,6.76973333333,11.9714666667,7.11313333333,8.27473333333,8.98146666668
256.90,10.1970333333,8.47720000001,7.72226666667,10.1926666667,7.74873333335,12.8793333333,8.23446666667,9.2004,10.2058666667
257.28,10.9391333333,9.04966666667,8.79406666667,10.8055333333,8.57220000001,13.3044333333,8.9388,9.60446666667,11.1457333333
257.65,9.93629999999,8.15199999999,8.1176,9.41846666668,7.69693333333,12.4404,8.07453333333,8.242,10.6072
258.02,10.1533222222,8.21613333333,8.13193333333,9.14646666667,7.74366666667,12.2288666667,8.35893333333,8.04393333334,11.011
258.40,10.3843222222,8.53853333333,8.3066,9.19726666667,8.00246666667,12.0525666667,8.64853333333,8.0588,11.3077
258.77,9.72197777777,7.78426666667,7.72666666667,8.49080000001,7.35413333333,11.2365666667,8.11826666667,7.28040000001,10.7080333333
259.15,9.37738888887,7.55866666667,7.53693333333,8.16726666667,6.88493333333,10.8036333333,7.8546,6.49693333334,10.6413333333
259.52,9.27918888889,7.43773333333,7.53786666667,7.90993333333,6.611,10.6461,7.79406666667,6.16533333334,10.5013
259.89,9.23972222221,7.4418,7.34586666667,7.74606666667,6.52073333333,10.3679666667,7.77953333333,6.07906666667,10.5701
260.27,9.10074444445,7.25053333333,7.1534,7.4614,6.34026666667,10.1307666667,7.66833333333,5.97333333334,10.3619666667
260.64,9.21036666667,7.51273333334,7.2918,7.56233333333,6.611,10.3593333333,8.06413333333,6.14706666666,10.7236333333
261.01,8.94061111112,7.22733333333,6.96106666667,7.31726666667,6.37646666667,10.0582,7.84986666667,5.93193333333,10.5795666667
261.39,8.85488888889,7.24520000001,6.77573333333,7.3726,6.3814,10.0282666667,7.67193333333,5.84559999999,10.4591333333
261.76,9.23067777779,7.56773333333,6.98446666666,7.9044,6.65413333334,10.1672333333,7.8498,6.13580000001,10.7035333333
262.13,9.14108888888,7.55526666667,6.9548,7.97646666666,6.68,10.3135666667,7.84353333333,6.09039999999,10.6793666667
262.51,9.04306666667,7.37926666667,6.8994,7.84473333333,6.4388,10.2554,7.7034,5.92533333333,10.6274
262.88,9.5626,8.1822,7.58293333333,8.33793333333,7.06013333333,10.9426,8.31693333333,6.3024,11.2860333333
263.25,10.0122222222,8.48519999999,7.8222,8.54673333333,7.29133333333,11.1455333333,8.57013333334,6.57286666667,11.6894666667
263.63,9.88728888889,8.48926666667,7.6216,8.57366666667,7.27753333333,10.8560666667,8.53139999999,6.33513333333,11.8162
264.00,10.1995777778,8.84086666666,8.14186666667,8.93219999999,7.53413333333,11.1170333333,8.80573333333,6.39973333333,12.1057
264.37,10.4228333333,9.00980000001,8.345,9.34066666667,7.7556,11.2290333333,8.96680000001,6.4942,12.4925
264.75,10.1676,8.68919999999,8.33333333333,9.06326666667,7.3602,10.9659,8.31166666667,6.07486666667,11.95
265.12,10.4269111111,8.59853333333,8.31386666667,8.89006666666,7.4244,11.0923,8.10393333333,5.90173333333,11.8516
265.49,10.3195111111,8.31593333333,8.20846666667,8.71180000001,7.12146666667,10.8645,8.198,5.82640000001,11.7205
265.87,10.0606,8.35239999999,8.24593333333,8.389,7.08653333333,10.6847333333,8.17573333334,5.64393333334,11.3643
266.24,9.87811111111,8.22426666667,8.30133333333,8.07373333333,6.83973333333,10.2323666667,7.73073333333,5.3814,11.1954666667
266.61,9.45044444445,7.89939999999,8.0948,7.72573333333,6.53006666667,9.9596,7.27233333333,4.99626666667,10.7452666667
266.98,9.05474444445,7.23526666666,7.52573333333,7.2142,6.09813333334,9.33603333333,6.65766666667,4.64019999999,10.3236
267.36,9.44538888888,7.71673333333,7.94933333333,7.64973333333,6.6608,9.75286666666,7.11746666667,5.10766666667,10.7344333333
267.73,9.79433333332,7.93686666667,8.27493333333,7.89746666667,6.92293333333,10.0576333333,7.29746666667,5.41599999999,10.8337
268.10,9.43106666667,7.63346666667,7.939,7.51386666667,6.65546666666,9.89026666666,6.95006666667,5.2112,10.5654
268.48,9.07005555556,7.27359999999,7.7728,6.94266666667,6.4156,9.72276666666,6.52326666667,4.8738,10.1571333333
268.85,9.06542222223,7.06880000001,7.62406666667,6.63373333333,6.333,9.61013333334,6.6228,4.69986666667,10.2434
269.22,8.98151111112,7.06973333333,7.6016,6.62093333333,6.44093333333,9.70316666667,6.71773333333,4.87713333333,10.1868666667
269.59,8.51181111111,6.69026666667,7.22386666667,6.08586666667,6.02813333333,9.33389999999,6.27486666667,4.47513333333,9.78823333334
269.97,8.4198,6.36766666667,6.84606666667,5.86873333333,5.8558,9.05009999999,6.1338,4.34826666667,9.85556666667
270.34,8.95457777777,6.81066666667,7.2326,6.43673333333,6.4066,9.6287,6.7804,5.032,10.3169666667
