wavelength,Back_ConRuff,Belly_ConRuff,Breast_ConRuff,Crissum_ConRuff,Crown_ConRuff,DorTail_ConRuff,Rump_ConRuff,Throat_ConRuff,WingTip_ConRuff
408.98,9.05033333333,6.71022222222,4.62377777778,5.34955555556,6.84244444444,7.99966666667,10.2984027778,4.85644444445,6.88038888889
409.34,8.96455555555,6.64522222222,4.56394444444,5.26711111111,6.75055555555,7.92533333333,10.2308472222,4.76077777778,6.78222222222
409.70,9.01755555556,6.70088888889,4.59961111111,5.33333333333,6.80088888889,7.97155555556,10.252875,4.81477777778,6.81688888889
410.06,9.01311111111,6.71044444444,4.56288888889,5.33788888889,6.78833333333,7.97133333333,10.2623472222,4.82233333333,6.79422222222
410.42,9.06333333333,6.75066666667,4.594,5.38655555555,6.78244444444,7.97944444444,10.2884027778,4.89222222222,6.83194444444
410.77,9.08066666667,6.764,4.57761111111,5.35944444444,6.79811111111,8.00422222222,10.3195416667,4.91388888889,6.84188888889
411.13,9.04777777778,6.71122222222,4.55138888889,5.30411111111,6.76144444445,7.95822222222,10.2858333333,4.90322222222,6.80472222222
411.49,9.06855555556,6.74655555556,4.57877777778,5.31622222222,6.78522222222,7.98555555556,10.2983055555,4.89233333333,6.81955555555
411.85,9.08411111111,6.80722222222,4.61733333333,5.32277777778,6.803,8.02022222222,10.3308472222,4.95511111111,6.8455
412.21,9.04222222222,6.76066666667,4.62388888889,5.28388888889,6.75633333333,7.98244444445,10.2851805555,4.93944444444,6.80266666667
412.57,9.04122222222,6.81344444444,4.644,5.32733333333,6.70622222222,7.98411111111,10.2793055555,4.95066666667,6.76833333333
412.92,9.05822222222,6.84277777778,4.62522222222,5.35833333333,6.68866666667,8.017,10.2842361111,4.95533333333,6.76438888889
413.28,9.15211111111,6.91477777778,4.71011111111,5.45822222222,6.76266666667,8.09988888889,10.3972083333,5.03655555555,6.83861111111
413.64,9.15277777778,6.94488888889,4.70588888889,5.45144444444,6.76544444444,8.07255555555,10.4040694445,5.04522222222,6.81805555556
414.00,9.19266666667,6.97088888889,4.76116666667,5.51644444445,6.82622222222,8.15077777778,10.4806666667,5.08566666667,6.88688888889
414.36,9.16944444445,6.92544444444,4.69983333333,5.45055555556,6.81244444444,8.119,10.4447222222,5.02333333333,6.83761111111
414.72,9.16188888889,6.93066666667,4.70872222222,5.46155555555,6.79844444445,8.10788888889,10.4211666667,4.99277777778,6.81927777778
415.07,9.18233333333,6.99211111111,4.74733333333,5.479,6.82011111111,8.10433333333,10.4508472222,4.96977777778,6.82922222222
415.43,9.13844444444,6.92666666667,4.70961111111,5.43511111111,6.75355555555,8.04311111111,10.4355972222,4.94044444444,6.74388888889
415.79,9.16933333333,6.90844444444,4.718,5.466,6.78577777778,8.05566666666,10.4587916667,4.93855555556,6.76294444444
416.15,9.13722222223,6.90711111111,4.65955555556,5.43644444444,6.76766666667,8.01266666667,10.4610416667,4.90388888889,6.748
416.51,9.12966666667,6.86088888889,4.64233333333,5.41311111111,6.76466666667,7.99444444445,10.4590694445,4.85311111111,6.751
416.86,9.13133333332,6.82677777778,4.66066666667,5.44144444444,6.78577777778,7.99233333333,10.4900277778,4.87688888889,6.73655555555
417.22,9.06955555556,6.76744444444,4.63088888889,5.39977777778,6.73933333333,7.94211111111,10.4293472222,4.86966666667,6.69977777778
417.58,9.071,6.76444444444,4.65372222222,5.41144444444,6.73155555556,7.97177777778,10.4617638889,4.88833333333,6.70761111111
417.94,9.03433333333,6.73255555556,4.63711111111,5.37,6.68488888889,7.91033333333,10.4042638889,4.87477777778,6.64216666667
418.29,9.02666666667,6.74977777778,4.64838888889,5.38666666667,6.65411111111,7.876,10.3996111111,4.86455555556,6.634
418.65,9.02011111111,6.744,4.64322222222,5.38388888889,6.65166666667,7.86344444445,10.3873611111,4.86033333333,6.6265
419.01,8.98344444445,6.70622222222,4.62022222222,5.37944444444,6.642,7.854,10.3648472222,4.84066666667,6.61694444444
419.37,8.98988888889,6.71788888889,4.61122222222,5.392,6.658,7.878,10.3760694444,4.86466666667,6.65888888889
419.73,8.97366666667,6.72677777778,4.60105555556,5.37411111111,6.62455555556,7.84822222222,10.3675555555,4.84666666667,6.64038888889
420.08,8.98911111111,6.73733333333,4.60844444444,5.379,6.62922222222,7.86466666667,10.3756666667,4.86877777778,6.64183333333
420.44,8.97233333333,6.74644444444,4.61172222222,5.372,6.60644444444,7.86466666667,10.3918055556,4.88211111111,6.61733333333
420.80,8.99788888889,6.77288888889,4.62727777778,5.395,6.62344444444,7.87966666667,10.41175,4.907,6.64961111111
421.16,9.03166666667,6.812,4.63105555556,5.40133333334,6.62488888889,7.87488888889,10.4162777778,4.90244444444,6.66005555556
421.51,9.07244444444,6.84922222222,4.66166666667,5.44155555556,6.66722222222,7.90555555556,10.4639027778,4.92755555556,6.71266666667
421.87,9.09244444444,6.88655555556,4.66533333333,5.46177777778,6.68722222222,7.93422222222,10.4893472222,4.93955555556,6.75561111111
422.23,9.044,6.88133333333,4.65594444444,5.44055555556,6.67366666667,7.93088888889,10.4751944445,4.93422222222,6.73577777778
422.58,9.05644444444,6.88333333333,4.666,5.43522222222,6.66411111111,7.92377777778,10.4844305556,4.935,6.74294444444
422.94,9.08044444444,6.89988888889,4.66222222222,5.43033333333,6.65055555556,7.92322222222,10.498875,4.94511111111,6.73461111111
423.30,9.05444444445,6.88955555556,4.64722222222,5.41566666666,6.63255555556,7.88733333333,10.4617638889,4.90877777778,6.68711111111
423.66,9.07433333333,6.90366666667,4.64933333333,5.42666666667,6.64677777778,7.89655555555,10.45625,4.91,6.69872222222
424.01,9.07455555556,6.88933333333,4.63766666667,5.41622222222,6.63488888889,7.86888888889,10.4573611111,4.90755555555,6.676
424.37,9.10755555555,6.92011111111,4.66444444444,5.43711111111,6.68711111111,7.88422222222,10.4760138889,4.92322222222,6.72566666667
424.73,9.09133333333,6.94522222222,4.66511111111,5.43566666667,6.69833333333,7.88688888889,10.4809722222,4.92955555555,6.71722222222
425.08,9.08822222222,6.94888888889,4.67866666667,5.46622222222,6.72266666667,7.89355555556,10.5005694444,4.95155555556,6.72444444444
425.44,9.00822222222,6.90288888889,4.61188888889,5.408,6.65077777778,7.814,10.4334444444,4.89766666667,6.63922222222
425.80,8.99266666667,6.89166666667,4.61116666667,5.40511111111,6.64155555556,7.78177777778,10.4284166667,4.88611111111,6.61672222222
426.16,9.08255555556,6.94388888889,4.64533333333,5.46111111111,6.706,7.82433333333,10.5000138889,4.93555555555,6.66977777778
426.51,9.08066666667,6.95166666667,4.66461111111,5.49633333333,6.72888888889,7.83722222222,10.5119722222,4.95577777778,6.67222222222
426.87,9.11166666667,6.97566666667,4.72677777778,5.55088888889,6.77133333334,7.85866666667,10.5468333333,4.98711111111,6.72
427.23,9.16100000001,7.02811111111,4.78205555556,5.60033333333,6.82277777778,7.90255555556,10.6185972222,5.05377777778,6.7755
427.58,9.14844444444,7.00477777778,4.77872222222,5.60833333333,6.81955555555,7.88366666667,10.6241666667,5.06533333333,6.75005555556
427.94,9.14422222221,7.04277777778,4.81238888889,5.66477777778,6.85822222222,7.91766666667,10.6478055555,5.09044444444,6.76738888889
428.30,9.1281111111,6.98533333333,4.79044444444,5.66166666667,6.82966666667,7.87677777778,10.6270694444,5.06633333333,6.71655555556
428.65,9.12944444443,6.97722222222,4.80616666667,5.68311111111,6.82422222222,7.87088888889,10.6433472222,5.03622222222,6.72233333333
429.01,9.1151111111,6.99877777778,4.814,5.70511111111,6.83533333333,7.90333333333,10.6553611111,5.04088888889,6.70333333333
429.37,9.17077777778,7.035,4.84672222222,5.75544444445,6.89766666667,7.94511111111,10.6998472222,5.06655555556,6.74855555556
429.72,9.20066666666,7.06522222222,4.86811111111,5.77011111111,6.90644444444,7.96533333334,10.7069861111,5.05977777778,6.73911111111
430.08,9.15688888888,7.05266666667,4.87905555556,5.74555555555,6.87155555556,7.93633333333,10.6687638889,5.04555555556,6.70911111111
430.44,9.13311111112,7.05188888889,4.83227777778,5.71866666667,6.83366666667,7.88555555556,10.6457222222,5.02588888889,6.67961111111
430.79,9.09066666668,7.03755555556,4.77588888889,5.67011111111,6.791,7.84111111111,10.6074722222,4.99844444445,6.63977777778
431.15,9.05644444445,7.00033333333,4.72461111111,5.63877777778,6.75744444444,7.79011111111,10.5789444444,4.945,6.58722222222
431.50,9.05622222222,7.00633333333,4.73277777778,5.64855555556,6.754,7.796,10.5757777778,4.95611111111,6.58816666667
431.86,9.1168888889,7.06966666667,4.78605555556,5.67922222222,6.76688888889,7.82977777778,10.6126944445,4.972,6.63955555556
432.22,9.14066666666,7.13522222222,4.80016666667,5.701,6.77966666667,7.85244444444,10.6405416667,5.00944444444,6.64988888889
432.57,9.14422222223,7.13333333333,4.803,5.70466666667,6.78966666667,7.86188888889,10.6449861111,5.03466666667,6.66938888889
432.93,9.18877777777,7.11677777778,4.83388888889,5.72388888889,6.78366666667,7.85377777778,10.6641666667,5.04344444444,6.71138888889
433.29,9.21366666667,7.14322222222,4.88705555556,5.74766666667,6.80866666667,7.88222222222,10.6935694445,5.07211111111,6.73616666667
433.64,9.18077777779,7.11111111111,4.83427777778,5.72777777778,6.78822222222,7.84411111111,10.679375,5.071,6.71616666667
434.00,9.17877777779,7.08033333333,4.80155555556,5.72544444445,6.773,7.82511111111,10.648,5.05811111111,6.70555555555
434.35,9.221,7.09866666667,4.8305,5.77044444444,6.81588888889,7.85088888889,10.6762222222,5.09144444445,6.74761111111
434.71,9.24366666667,7.126,4.85988888889,5.80344444445,6.82866666667,7.86833333333,10.6902083333,5.11566666667,6.74511111111
435.07,9.28100000001,7.17166666667,4.91227777778,5.85755555556,6.852,7.91388888889,10.7172916667,5.159,6.79766666667
435.42,9.28966666668,7.17777777778,4.8995,5.85677777778,6.85033333333,7.90922222222,10.7392638889,5.16555555556,6.79633333333
435.78,9.29422222222,7.20822222222,4.91405555556,5.89233333333,6.88011111111,7.92155555556,10.7551805555,5.19288888889,6.81916666667
436.13,9.30833333332,7.19566666667,4.92438888889,5.93144444445,6.90055555556,7.92055555555,10.765,5.21433333333,6.84616666667
436.49,9.32599999999,7.20933333333,4.94472222222,5.94933333333,6.90633333333,7.92622222222,10.7778055556,5.23033333333,6.86055555555
436.84,9.29155555556,7.22288888889,4.91622222222,5.94733333333,6.91688888889,7.89777777778,10.7634305555,5.20933333333,6.83972222222
437.20,9.28077777777,7.21788888889,4.88383333333,5.944,6.89522222222,7.88511111111,10.7290972222,5.20377777778,6.83738888889
437.56,9.30211111111,7.26555555556,4.92411111111,5.98677777778,6.921,7.924,10.7744444444,5.22511111111,6.85366666667
437.91,9.30088888888,7.299,4.95361111111,6.02511111111,6.955,7.94355555556,10.8049861111,5.25011111111,6.88066666667
438.27,9.30688888888,7.31977777778,4.99266666667,6.05855555555,6.97311111111,7.966,10.8530555555,5.26677777778,6.88633333333
438.62,9.31666666667,7.35488888889,5.00994444444,6.06644444444,6.98366666667,7.98188888889,10.8728333333,5.28022222222,6.9115
438.98,9.29288888889,7.35355555556,4.98938888889,6.04866666667,6.97,7.95444444444,10.8612222222,5.27666666667,6.88183333333
439.33,9.29755555554,7.41322222222,5.03122222222,6.09333333333,7.00222222222,7.97788888889,10.8724166667,5.30155555555,6.90338888889
439.69,9.28855555557,7.38566666667,5.01105555556,6.07266666667,6.96466666667,7.94311111111,10.85525,5.28388888889,6.86533333333
440.04,9.28266666668,7.41933333333,5.03561111111,6.086,6.962,7.956,10.8611111111,5.29944444444,6.87383333333
440.40,9.28555555554,7.44822222222,5.05283333333,6.09888888889,6.96511111111,7.96544444444,10.8592638889,5.31866666667,6.85511111111
440.75,9.29322222222,7.46144444444,5.04938888889,6.09455555556,6.951,7.96188888889,10.86075,5.32266666667,6.82677777778
441.11,9.27777777777,7.44844444444,5.04211111111,6.08011111111,6.93622222222,7.92577777778,10.8435416667,5.32677777778,6.78933333333
441.47,9.28266666665,7.44455555556,5.05483333333,6.086,6.93833333333,7.916,10.8314027778,5.33433333333,6.80011111111
441.82,9.26055555555,7.46944444444,5.03744444444,6.06955555556,6.90711111111,7.88444444444,10.81875,5.31133333333,6.76655555556
442.18,9.23588888888,7.45744444444,5.01166666667,6.04388888889,6.88055555556,7.85255555556,10.7684166667,5.29433333333,6.73883333333
442.53,9.25100000001,7.46466666667,5.01177777778,6.07777777778,6.90088888889,7.85788888889,10.7927638889,5.30788888889,6.7505
442.89,9.28600000001,7.48244444444,5.034,6.11677777778,6.92233333333,7.87044444444,10.8279444445,5.33833333333,6.791
443.24,9.2908888889,7.44522222222,5.01377777778,6.10777777778,6.89655555555,7.84355555556,10.823,5.32133333333,6.77933333333
443.60,9.2858888889,7.46822222222,5.02533333333,6.13811111111,6.90566666667,7.87133333333,10.8523888889,5.33044444445,6.79377777778
443.95,9.29966666665,7.47666666667,5.04411111111,6.15744444444,6.941,7.89466666667,10.8774305556,5.33555555556,6.79727777778
444.31,9.34611111111,7.52822222222,5.06783333333,6.19011111111,6.96777777778,7.91866666667,10.9114166667,5.34633333333,6.81261111111
444.66,9.33966666668,7.55422222222,5.08544444444,6.19944444444,6.986,7.93033333333,10.9065694444,5.37744444445,6.84244444444
445.02,9.39066666666,7.60544444444,5.16305555556,6.26677777778,7.03766666667,7.982,10.9669861111,5.41122222222,6.92033333333
445.37,9.41288888889,7.63333333333,5.19188888889,6.314,7.05311111111,8.00933333333,10.9824166667,5.42944444444,6.92194444444
445.72,9.44344444443,7.62422222222,5.21655555556,6.34266666667,7.066,8.01633333333,10.9999583333,5.445,6.95388888889
446.08,9.46277777777,7.658,5.239,6.37733333333,7.08555555556,8.04433333333,11.0244027778,5.46777777778,6.96811111111
446.43,9.43344444443,7.64755555556,5.2395,6.36611111111,7.08077777778,8.01655555556,10.9910277778,5.44655555556,6.95505555556
446.79,9.41433333334,7.641,5.24361111111,6.36244444444,7.06888888889,8.00977777778,10.9715416666,5.412,6.93311111111
447.14,9.43577777779,7.69611111111,5.28077777778,6.39644444445,7.10877777778,8.05211111111,11.0086388889,5.454,6.961
447.50,9.43666666667,7.69555555556,5.27844444444,6.39377777778,7.11588888889,8.04622222222,10.980625,5.453,6.95288888889
447.85,9.44577777778,7.69522222222,5.27288888889,6.40733333333,7.09211111111,8.03311111111,10.9781805556,5.44844444444,6.95355555556
448.21,9.40655555557,7.66133333333,5.24827777778,6.40588888889,7.06155555556,7.98377777778,10.9417361111,5.42311111111,6.93372222222
448.56,9.41766666665,7.68944444444,5.25027777778,6.43733333333,7.072,7.99744444445,10.9674861111,5.43377777778,6.93727777778
448.92,9.38555555557,7.68455555556,5.22244444444,6.42011111111,7.03922222222,7.98311111111,10.9358333333,5.41388888889,6.88066666667
449.27,9.384,7.71466666667,5.22444444444,6.41866666667,7.05,7.97711111111,10.9487222222,5.43722222222,6.87972222222
449.62,9.4008888889,7.758,5.23961111111,6.44344444444,7.08033333333,8.02255555556,10.9633888889,5.46655555556,6.87838888889
449.98,9.38922222221,7.75488888889,5.23777777778,6.44888888889,7.06522222222,8.00666666667,10.9632638889,5.46122222222,6.87866666667
450.33,9.40311111112,7.74944444444,5.22266666667,6.44455555555,7.04,8.00733333334,10.9639166667,5.453,6.85783333333
450.69,9.43233333335,7.78822222222,5.22955555556,6.473,7.07133333333,8.01944444445,10.9845277778,5.51077777778,6.87122222222
451.04,9.4078888889,7.80411111111,5.23794444444,6.48044444445,7.06355555556,8.00833333333,10.9799861111,5.51044444444,6.85666666667
451.40,9.424,7.82522222222,5.24044444444,6.51244444444,7.05455555556,8.00466666667,10.9809027778,5.51244444444,6.87588888889
451.75,9.41655555556,7.87777777778,5.28477777778,6.52722222222,7.08877777778,8.02977777778,10.9988888889,5.53733333333,6.87466666667
452.10,9.44000000001,7.93222222222,5.31166666667,6.55555555556,7.12255555556,8.06422222222,11.0371805556,5.56711111111,6.9175
452.46,9.4628888889,7.92822222222,5.34,6.56066666667,7.12477777778,8.05888888889,11.0404444445,5.55855555555,6.93588888889
452.81,9.46255555555,7.92566666667,5.33333333333,6.579,7.12333333333,8.047,11.0604027778,5.56033333333,6.94111111111
453.17,9.47811111111,7.95233333333,5.35116666667,6.601,7.13855555556,8.05611111111,11.0732222222,5.55333333333,6.96388888889
453.52,9.47711111111,7.95977777778,5.37355555556,6.61988888889,7.13366666667,8.03255555556,11.0758611111,5.57188888889,6.96977777778
453.87,9.51777777779,7.99388888889,5.40611111111,6.66766666667,7.16988888889,8.07355555556,11.1188194444,5.62055555556,6.99127777778
454.23,9.51044444445,7.974,5.41405555556,6.68566666667,7.17588888889,8.06588888889,11.1192083333,5.62711111111,6.97794444445
454.58,9.49522222222,7.99055555556,5.42555555556,6.69333333333,7.17344444445,8.053,11.1275138889,5.61955555556,6.96483333333
454.93,9.50066666668,7.97566666667,5.42333333333,6.708,7.15633333333,8.03355555556,11.1187222222,5.60166666667,6.94883333333
455.29,9.53077777778,7.98822222222,5.45116666667,6.75188888889,7.19244444444,8.06088888889,11.1596111111,5.63322222222,6.97111111111
455.64,9.51211111112,7.939,5.40705555556,6.73322222222,7.15755555556,8.01277777778,11.1300416667,5.61277777778,6.95122222222
456.00,9.52377777777,7.94511111111,5.42633333333,6.73422222222,7.14855555556,8.01755555556,11.1514166667,5.64611111111,6.93094444445
456.35,9.50522222223,7.94955555556,5.43533333333,6.754,7.15144444445,8.02511111111,11.1415555555,5.63066666667,6.91788888889
456.70,9.54633333333,8.001,5.46716666667,6.79666666667,7.18377777778,8.05433333333,11.1585,5.66222222222,6.9525
457.06,9.52077777778,7.977,5.45211111111,6.79855555555,7.18411111111,8.04477777778,11.1600694444,5.65722222222,6.94
457.41,9.55422222222,8.02222222222,5.48383333333,6.82466666666,7.21555555556,8.07844444444,11.1935,5.67844444444,6.94805555556
457.76,9.53833333333,8.05588888889,5.47827777778,6.83011111111,7.22033333333,8.06633333333,11.1647638889,5.679,6.95066666667
458.12,9.54277777779,8.09711111111,5.49527777778,6.84177777778,7.21944444444,8.08044444444,11.1621388889,5.71111111111,6.95466666667
458.47,9.54688888889,8.14455555556,5.51144444444,6.86911111111,7.22733333333,8.11755555556,11.1598194445,5.72255555556,6.96844444444
458.82,9.56800000001,8.187,5.54344444444,6.89477777778,7.25855555556,8.14566666667,11.1891527778,5.77811111111,7.01405555556
459.18,9.55155555555,8.19722222222,5.55372222222,6.86811111111,7.25922222222,8.141,11.1905694444,5.79433333333,6.99527777778
459.53,9.57077777777,8.228,5.59355555556,6.88944444444,7.27322222222,8.16855555556,11.2152638889,5.81522222222,7.02061111111
