wavelength,Back_TanLavf,Belly_TanLavf,Breast_TanLavf,Crissum_TanLavf,Crown_TanLavf,DorTail_TanLavf,Patch10_TanLavf,Rump_TanLavf,Throat_TanLavf,WingTip_TanLavf
441.11,3.54466666667,30.7245,11.0983333334,12.385,4.36833333334,5.698,6.07716666667,5.01283333333,31.7781666667,6.80783333334
441.47,3.55491666667,30.716,11.1118333333,12.3683333333,4.3765,5.7085,6.101,5.01683333334,31.7606666666,6.83433333333
441.82,3.57816666667,30.7268333334,11.126,12.3795,4.38716666666,5.70683333334,6.1045,5.02666666667,31.767,6.85583333334
442.18,3.59308333333,30.7386666666,11.1303333333,12.3648333333,4.39716666667,5.71216666667,6.10766666667,5.02916666666,31.7443333333,6.86466666667
442.53,3.59275,30.7665,11.1456666667,12.3775,4.38683333333,5.73033333334,6.10666666666,5.0205,31.752,6.87216666667
442.89,3.60608333333,30.7278333333,11.1311666666,12.3765,4.40033333333,5.73283333333,6.11416666666,5.027,31.7201666667,6.88083333333
443.24,3.619,30.7591666667,11.1396666667,12.3841666666,4.40666666667,5.7465,6.1345,5.05166666667,31.7486666667,6.898
443.60,3.61933333333,30.7586666667,11.1276666667,12.3728333333,4.408,5.75216666667,6.14183333334,5.0445,31.7636666667,6.89716666667
443.95,3.6415,30.793,11.1265,12.3665,4.432,5.77966666667,6.1625,5.04966666666,31.8261666666,6.93633333333
444.31,3.63658333334,30.7493333334,11.1201666667,12.329,4.401,5.75883333333,6.15783333333,5.03133333334,31.8171666666,6.91266666667
444.66,3.62583333334,30.6521666667,11.073,12.2911666666,4.38466666666,5.75633333334,6.14083333334,5.01916666666,31.7683333333,6.91166666666
445.02,3.61825,30.6286666667,11.0533333333,12.2543333334,4.37083333333,5.75616666667,6.14483333333,5.01616666667,31.7415,6.93766666667
445.37,3.61816666667,30.6065,11.0366666667,12.2428333333,4.3685,5.747,6.13316666666,5.02,31.7346666666,6.92083333333
445.72,3.608,30.5796666666,11.0153333334,12.2321666667,4.35316666667,5.74616666666,6.13466666667,5.00816666666,31.7103333334,6.9305
446.08,3.60458333333,30.5575,11.0031666666,12.2205,4.3555,5.7535,6.14916666667,5.00716666667,31.7121666666,6.94416666666
446.43,3.63383333334,30.5255,10.9888333333,12.2031666666,4.38033333333,5.75266666667,6.16116666667,5.02733333333,31.7206666667,6.98483333334
446.79,3.63466666667,30.4998333333,10.9588333333,12.1565,4.3785,5.74616666667,6.15516666667,5.024,31.7003333334,6.97416666666
447.14,3.61925,30.4355,10.9228333333,12.1198333333,4.3765,5.71916666667,6.13566666667,4.9975,31.6506666667,6.9645
447.50,3.61858333333,30.4083333334,10.9046666666,12.1063333333,4.36983333333,5.71666666667,6.13466666666,4.99583333333,31.6198333333,6.972
447.85,3.60516666667,30.365,10.8778333334,12.078,4.37583333333,5.6865,6.12416666667,5.0,31.5775,6.952
448.21,3.60908333334,30.3406666667,10.8488333333,12.0401666667,4.40266666667,5.69466666667,6.12916666667,5.01383333334,31.5413333333,6.9705
448.56,3.6155,30.3501666667,10.8338333334,12.0213333334,4.401,5.71266666667,6.14333333334,5.0125,31.5516666667,6.96866666667
448.92,3.62491666667,30.327,10.8165,11.99,4.42483333333,5.72783333333,6.14533333333,5.01316666667,31.5745,6.9655
449.27,3.63566666667,30.3151666667,10.8018333334,11.958,4.4445,5.74783333333,6.1585,5.0125,31.5781666666,6.98916666667
449.62,3.63583333334,30.3,10.7601666667,11.8968333333,4.46733333333,5.7595,6.15683333334,5.00733333333,31.5513333334,6.988
449.98,3.62291666667,30.2663333333,10.7111666667,11.8621666666,4.46216666667,5.74666666666,6.1305,4.98666666667,31.5178333333,6.9605
450.33,3.59641666667,30.2846666666,10.6825,11.8336666667,4.45,5.749,6.12033333333,4.95516666666,31.5373333333,6.95066666667
450.69,3.5715,30.3058333333,10.6753333334,11.832,4.45366666667,5.72833333333,6.11216666667,4.918,31.5583333333,6.93433333333
451.04,3.546,30.3056666666,10.6395,11.7753333333,4.434,5.74233333333,6.10566666666,4.90533333334,31.5513333333,6.93116666667
451.40,3.52733333334,30.2743333334,10.5976666666,11.7535,4.4165,5.72633333333,6.09033333333,4.863,31.5593333333,6.92233333333
451.75,3.54225,30.253,10.5873333333,11.7428333333,4.40133333333,5.754,6.09516666666,4.85483333333,31.5708333333,6.9525
452.10,3.52216666667,30.248,10.5785,11.7408333334,4.3735,5.75316666666,6.08816666666,4.82933333333,31.6125,6.96983333333
452.46,3.52358333333,30.2741666666,10.578,11.7443333333,4.40116666667,5.73866666667,6.09416666667,4.814,31.6491666667,6.9745
452.81,3.50516666667,30.2553333334,10.531,11.7283333334,4.37383333333,5.71266666667,6.09166666667,4.79016666666,31.5861666667,6.96266666667
453.17,3.51133333333,30.2615,10.5166666667,11.7043333334,4.36666666667,5.7115,6.09033333333,4.79783333334,31.5528333333,6.96
453.52,3.52191666666,30.2738333333,10.5416666667,11.7116666667,4.37183333333,5.692,6.11433333333,4.79633333334,31.578,6.96116666667
453.87,3.51141666666,30.2456666667,10.5045,11.6828333334,4.3505,5.6735,6.10666666667,4.78483333333,31.5706666667,6.96116666667
454.23,3.51866666667,30.2265,10.4848333333,11.675,4.35266666666,5.65233333333,6.11033333334,4.78116666667,31.5188333333,6.98066666666
454.58,3.53891666667,30.1906666667,10.4755,11.6661666666,4.35466666667,5.66116666667,6.11966666666,4.80233333333,31.4976666666,7.00366666667
454.93,3.56225,30.2323333333,10.4776666667,11.6988333333,4.35816666667,5.67083333334,6.13333333333,4.80466666667,31.4991666666,7.0285
455.29,3.57858333334,30.2841666666,10.4965,11.714,4.387,5.68716666667,6.14116666667,4.83266666667,31.5145,7.02966666666
455.64,3.56683333333,30.3291666667,10.4778333333,11.7218333333,4.38033333333,5.69333333333,6.13866666666,4.82833333333,31.5288333334,7.02683333333
456.00,3.56108333333,30.3793333334,10.4786666667,11.7311666667,4.38416666667,5.68583333333,6.1365,4.82233333334,31.525,6.9985
456.35,3.54458333333,30.379,10.4836666667,11.7108333333,4.3685,5.66233333333,6.119,4.84,31.5128333334,6.987
456.70,3.57083333333,30.436,10.535,11.74,4.393,5.7,6.1455,4.8765,31.5666666667,7.03366666667
457.06,3.56841666667,30.4638333333,10.537,11.7736666666,4.402,5.6885,6.14066666667,4.8675,31.577,7.03633333333
457.41,3.57,30.5345,10.5501666667,11.7791666667,4.38733333334,5.707,6.13916666666,4.86733333333,31.6128333333,7.03466666667
457.76,3.603,30.6265,10.607,11.821,4.413,5.7245,6.15833333333,4.89616666666,31.6245,7.05133333333
458.12,3.60183333333,30.6896666666,10.6328333333,11.8363333333,4.40583333333,5.73183333334,6.15133333333,4.9135,31.6523333333,7.0345
458.47,3.59166666667,30.7405,10.6426666667,11.8638333333,4.39233333334,5.728,6.1625,4.90833333333,31.6618333333,7.02933333333
458.82,3.58966666666,30.7625,10.658,11.8833333333,4.39666666667,5.731,6.16883333333,4.92616666667,31.6833333333,7.02033333333
459.18,3.59941666666,30.802,10.671,11.8988333333,4.39383333334,5.728,6.172,4.928,31.6781666667,7.01483333333
459.53,3.59541666667,30.82,10.685,11.9013333333,4.39266666667,5.70783333333,6.16316666667,4.9225,31.659,6.99533333334
459.88,3.59933333334,30.8496666667,10.6906666667,11.9246666666,4.39533333333,5.71166666666,6.15916666667,4.94366666667,31.651,6.98516666667
460.24,3.59616666666,30.8823333334,10.6878333333,11.948,4.38466666666,5.70783333333,6.15516666667,4.92583333333,31.6183333334,6.97633333333
460.59,3.58941666667,30.8978333334,10.6908333333,11.9656666667,4.381,5.68733333333,6.14666666667,4.9315,31.5976666666,6.95433333333
460.94,3.6,30.9508333334,10.7395,11.9941666667,4.3855,5.70683333333,6.16316666667,4.9525,31.6383333333,6.95033333334
461.29,3.6125,30.9885,10.7683333333,12.0546666667,4.41283333333,5.71483333334,6.17466666666,4.98283333333,31.6581666667,6.9585
461.65,3.60058333333,31.0383333333,10.795,12.0998333333,4.40466666666,5.71333333334,6.1675,4.98016666667,31.7081666667,6.948
462.00,3.60516666667,31.1066666666,10.8466666667,12.1773333333,4.42233333333,5.718,6.19116666667,5.004,31.7458333333,6.9505
462.35,3.62275,31.233,10.9238333333,12.2523333334,4.45283333334,5.73966666667,6.19583333333,5.04633333333,31.8211666667,6.96116666667
462.71,3.63025,31.341,11.0036666667,12.3263333333,4.45983333334,5.72766666667,6.204,5.06,31.878,6.96466666667
463.06,3.59841666667,31.4336666667,11.0576666667,12.4061666666,4.45033333334,5.72783333333,6.1895,5.079,31.936,6.95316666667
463.41,3.63033333333,31.557,11.1496666667,12.5268333333,4.48633333333,5.75416666667,6.23883333334,5.1355,32.0473333333,6.98283333333
463.76,3.66941666667,31.7146666667,11.2673333333,12.6406666667,4.51383333334,5.77283333334,6.293,5.183,32.1133333333,7.0235
464.12,3.7445,31.9106666667,11.4135,12.7883333333,4.59216666667,5.8325,6.35583333334,5.28683333334,32.2553333333,7.09066666666
464.47,3.80216666667,32.0871666666,11.5275,12.9275,4.63566666667,5.87333333334,6.38083333333,5.34216666667,32.3948333333,7.13183333333
464.82,3.81316666666,32.249,11.6006666666,13.035,4.63933333333,5.86833333334,6.38166666666,5.37066666667,32.4763333333,7.1395
465.17,3.84858333334,32.4083333333,11.711,13.1493333333,4.65533333333,5.88066666667,6.41666666666,5.43016666667,32.5453333333,7.17483333334
465.53,3.909,32.5903333334,11.849,13.2866666667,4.72266666667,5.94066666667,6.476,5.51633333333,32.6351666666,7.22883333333
465.88,3.94025,32.7248333333,11.9356666667,13.3673333333,4.745,5.95533333334,6.48283333333,5.5635,32.7008333334,7.241
466.23,3.96558333333,32.7898333333,11.9825,13.4238333333,4.75416666667,5.95933333333,6.47566666667,5.58766666667,32.7028333334,7.2295
466.58,4.01408333333,32.914,12.0806666666,13.5353333333,4.80616666666,6.00866666667,6.48566666666,5.648,32.751,7.23166666666
466.94,4.09666666666,33.0441666667,12.222,13.6536666667,4.87483333334,6.05333333333,6.53483333333,5.7295,32.8215,7.28366666666
467.29,4.10883333334,33.1775,12.3148333334,13.7651666666,4.9005,6.07216666667,6.5225,5.7775,32.8703333334,7.28916666667
467.64,4.14725,33.31,12.42,13.8798333333,4.95266666666,6.10366666667,6.54033333333,5.8305,32.9813333333,7.30183333333
467.99,4.15425,33.3843333333,12.5056666667,13.9615,4.96983333333,6.11216666666,6.555,5.853,32.99,7.27866666667
468.35,4.12025,33.505,12.5905,14.0415,4.94883333333,6.10666666667,6.54783333333,5.85466666667,33.0461666666,7.22266666666
468.70,4.14191666666,33.6183333334,12.7068333334,14.1331666667,4.97616666666,6.12516666667,6.55683333333,5.9085,33.0953333333,7.222
469.05,4.14691666667,33.72,12.7875,14.2188333334,4.9925,6.12966666667,6.53583333333,5.93183333333,33.1435,7.21766666667
469.40,4.14608333334,33.7721666667,12.8398333333,14.2958333334,4.97216666667,6.111,6.51566666667,5.94416666667,33.1543333333,7.2025
469.75,4.17841666667,33.8841666666,12.9493333333,14.413,5.01433333333,6.15333333334,6.54983333334,5.9855,33.1746666666,7.23016666666
470.11,4.21875,34.0458333334,13.0965,14.5561666667,5.0605,6.19333333333,6.61383333334,6.0525,33.2686666666,7.27616666667
470.46,4.24591666667,34.1788333333,13.2026666667,14.6716666667,5.08433333333,6.216,6.661,6.101,33.3478333333,7.30866666666
470.81,4.25991666667,34.303,13.2966666667,14.7631666667,5.09466666667,6.24266666667,6.71366666667,6.14816666667,33.4058333334,7.30983333333
471.16,4.28841666667,34.3818333334,13.3995,14.8368333334,5.102,6.2535,6.73066666667,6.17416666667,33.4376666667,7.32133333333
471.51,4.27783333333,34.405,13.4491666667,14.8451666667,5.08433333333,6.23616666667,6.71483333333,6.1875,33.4143333334,7.30466666666
471.87,4.24775,34.4921666667,13.4906666667,14.8813333333,5.07133333333,6.2295,6.68783333333,6.1935,33.4726666667,7.29683333333
472.22,4.26958333333,34.5593333333,13.5295,14.9305,5.08266666667,6.2005,6.686,6.19716666666,33.4946666667,7.31766666666
472.57,4.274,34.5836666667,13.5593333334,14.974,5.0735,6.2105,6.67916666667,6.17583333333,33.4866666666,7.32483333334
472.92,4.284,34.6141666667,13.6116666666,14.9935,5.111,6.24933333334,6.70866666666,6.182,33.5221666667,7.32233333334
473.27,4.3165,34.702,13.6793333334,15.061,5.15833333334,6.2995,6.7455,6.243,33.5778333334,7.34583333333
473.62,4.31266666666,34.7293333333,13.6981666666,15.0731666667,5.14916666666,6.31566666666,6.77016666667,6.25083333334,33.6273333333,7.33066666667
473.98,4.28033333334,34.7475,13.6785,15.0323333333,5.12366666667,6.29866666666,6.75066666667,6.23216666666,33.6456666667,7.31683333333
474.33,4.24983333334,34.7285,13.6485,14.9778333334,5.10216666667,6.26716666667,6.723,6.19916666667,33.598,7.2825
474.68,4.2065,34.7085,13.5841666666,14.927,5.07116666667,6.2205,6.654,6.15066666667,33.606,7.27783333333
475.03,4.19608333333,34.7175,13.5598333333,14.877,5.06833333333,6.23266666667,6.67566666667,6.1515,33.6168333334,7.25816666667
475.38,4.18258333333,34.7528333333,13.536,14.8613333334,5.0815,6.24383333334,6.67583333333,6.13033333333,33.658,7.26833333333
475.73,4.22758333333,34.752,13.5206666667,14.8431666667,5.1185,6.29333333334,6.7135,6.13783333334,33.7136666667,7.32383333333
476.08,4.25316666667,34.7316666666,13.4806666666,14.789,5.125,6.31916666666,6.7325,6.1515,33.7011666667,7.33533333333
476.44,4.24141666667,34.6941666666,13.4045,14.7273333333,5.131,6.2795,6.74066666667,6.14216666667,33.6761666667,7.33566666667
476.79,4.24866666667,34.6716666667,13.3393333333,14.6986666667,5.10666666667,6.25666666666,6.7395,6.13483333333,33.6658333333,7.34266666667
477.14,4.23808333334,34.6371666667,13.2376666667,14.6128333334,5.08,6.22883333334,6.725,6.08783333333,33.6568333334,7.32583333333
477.49,4.24191666667,34.6323333334,13.1878333333,14.5646666666,5.08466666667,6.20783333333,6.70466666667,6.08383333333,33.6561666666,7.33616666667
477.84,4.25733333333,34.5905,13.1216666667,14.5435,5.10066666667,6.21616666667,6.72916666666,6.08333333334,33.6155,7.33366666667
478.19,4.23808333334,34.5585,13.0463333333,14.4731666667,5.0835,6.22233333333,6.72983333333,6.0525,33.6163333333,7.35666666667
478.54,4.25241666667,34.5573333334,12.978,14.4076666667,5.10066666667,6.26783333334,6.75116666667,6.03233333333,33.6281666667,7.363
478.89,4.22741666667,34.5573333333,12.8708333333,14.3378333333,5.08666666666,6.235,6.73883333334,5.99466666667,33.6223333333,7.37633333333
479.24,4.23575,34.5208333333,12.7731666666,14.277,5.076,6.22366666667,6.75366666666,5.9895,33.6305,7.39616666666
479.60,4.16733333333,34.4651666667,12.6363333334,14.166,4.99733333333,6.14683333333,6.7125,5.92166666667,33.5701666666,7.33083333334
479.95,4.1385,34.4021666666,12.5125,14.0545,4.992,6.12466666667,6.69,5.8795,33.5301666667,7.34366666667
480.30,4.12075,34.3366666667,12.3983333333,13.9173333333,4.961,6.13016666666,6.66733333333,5.84333333333,33.5106666666,7.32783333334
480.65,4.08833333334,34.2728333334,12.2815,13.7898333333,4.935,6.12066666667,6.64416666667,5.78866666666,33.4641666667,7.33333333334
481.00,4.036,34.2663333333,12.1583333333,13.676,4.91133333333,6.1045,6.61666666667,5.72483333333,33.5048333333,7.32583333333
481.35,4.00258333334,34.2728333334,12.0495,13.569,4.88083333333,6.1025,6.60383333333,5.66883333333,33.5826666666,7.32233333333
481.70,3.98825,34.3385,11.9805,13.498,4.8735,6.09933333334,6.58983333334,5.6315,33.6948333333,7.32316666667
482.05,3.98716666666,34.4003333333,11.9223333333,13.4576666666,4.8675,6.091,6.59716666667,5.605,33.8028333333,7.338
482.40,3.97008333333,34.424,11.8715,13.4123333333,4.8515,6.08016666667,6.60333333333,5.58116666667,33.8435,7.32883333333
482.75,3.97916666667,34.4613333333,11.8468333334,13.3926666667,4.85683333333,6.09516666666,6.6105,5.56666666667,33.9013333333,7.35383333333
483.10,3.96925,34.4551666667,11.8146666666,13.365,4.85433333333,6.097,6.60666666667,5.54216666667,33.9131666667,7.35
483.45,3.98025,34.4388333333,11.7905,13.3486666667,4.86166666667,6.11433333333,6.61716666666,5.544,33.9241666667,7.36516666666
483.80,3.98441666667,34.4195,11.7646666667,13.334,4.8605,6.12166666666,6.62516666666,5.53783333333,33.9146666667,7.36416666666
484.15,3.98416666667,34.4441666666,11.7426666666,13.337,4.86916666667,6.12516666667,6.6385,5.534,33.9378333333,7.37383333333
484.50,3.98466666667,34.4541666667,11.7165,13.3278333334,4.86966666667,6.1255,6.64133333333,5.52666666666,33.9695,7.36816666667
484.85,3.98783333333,34.4645,11.7053333333,13.332,4.86833333334,6.11483333333,6.64733333334,5.51616666667,33.9893333333,7.36866666667
485.20,3.98941666666,34.4593333333,11.6775,13.3285,4.86916666667,6.1035,6.64266666667,5.50566666667,33.9825,7.36666666667
485.55,3.99583333333,34.4486666667,11.668,13.3273333334,4.86516666666,6.10716666667,6.64583333334,5.50733333333,33.9765,7.38516666667
485.90,3.99591666666,34.4316666667,11.657,13.3233333333,4.8705,6.10883333333,6.64416666666,5.51266666667,33.9421666667,7.37766666667
486.25,4.00358333333,34.4285,11.6523333333,13.3316666667,4.87766666667,6.10983333333,6.6425,5.51616666667,33.9538333333,7.3805
486.60,4.00958333333,34.4363333333,11.6555,13.335,4.88266666667,6.12216666667,6.64833333333,5.52633333333,33.9646666667,7.3765
486.95,4.01241666666,34.4531666667,11.6568333334,13.3526666667,4.8825,6.12283333334,6.65183333333,5.5425,33.9771666666,7.38183333333
487.30,4.01091666666,34.5008333334,11.676,13.3711666667,4.88683333333,6.10416666666,6.6445,5.551,34.005,7.374
487.65,4.00966666667,34.5425,11.7065,13.4096666667,4.892,6.101,6.64516666667,5.55866666667,34.0613333333,7.37366666667
488.00,4.0155,34.5768333334,11.7436666667,13.4426666667,4.89333333333,6.1,6.64233333334,5.56766666667,34.0988333334,7.3745
488.35,4.0285,34.6411666667,11.7903333333,13.4865,4.90433333333,6.10666666667,6.65233333333,5.5945,34.129,7.37766666667
488.70,4.05441666667,34.7068333333,11.8541666666,13.5415,4.92583333333,6.147,6.664,5.63066666667,34.143,7.39333333334
489.05,4.07725,34.789,11.9256666666,13.6155,4.94566666667,6.17066666666,6.6865,5.67733333333,34.1876666667,7.40383333333
489.40,4.07791666666,34.8638333334,11.9795,13.6813333334,4.95216666667,6.16783333334,6.69216666667,5.7035,34.2021666667,7.38216666667
489.75,4.09333333333,35.0006666666,12.0626666666,13.7898333333,4.9725,6.18516666667,6.71033333333,5.753,34.3036666667,7.39466666666
490.10,4.10883333333,35.1176666667,12.1515,13.8818333333,4.99116666667,6.18833333333,6.7155,5.79366666667,34.3348333334,7.40083333334
490.45,4.11583333333,35.222,12.2316666667,13.9745,4.99933333334,6.17383333334,6.71916666667,5.82583333333,34.3541666667,7.4035
490.80,4.15041666667,35.3341666666,12.3368333333,14.0636666667,5.019,6.18166666667,6.73333333334,5.863,34.3903333334,7.412
491.15,4.19008333333,35.4688333333,12.449,14.1845,5.05333333334,6.22066666667,6.75966666666,5.90916666667,34.4633333333,7.445
491.50,4.21225,35.6051666667,12.55,14.2948333333,5.07533333334,6.24083333333,6.7755,5.954,34.501,7.45083333333
491.85,4.23191666666,35.711,12.6468333333,14.4011666666,5.1035,6.26433333333,6.7935,6.004,34.5318333333,7.45733333334
492.20,4.25225,35.8303333333,12.7523333334,14.5133333334,5.12083333333,6.28233333333,6.80466666666,6.04516666667,34.5768333333,7.45383333333
492.55,4.28133333334,35.9643333333,12.8731666667,14.6291666667,5.1485,6.285,6.82283333333,6.09566666667,34.6513333333,7.45583333333
492.90,4.31958333334,36.0956666667,13.0188333333,14.7718333333,5.18633333333,6.307,6.85066666667,6.149,34.7083333333,7.47316666667
493.25,4.39408333333,36.2723333334,13.208,14.9675,5.25333333334,6.36416666666,6.90216666666,6.23766666666,34.811,7.52216666667
493.60,4.44016666667,36.384,13.3966666667,15.1305,5.29666666666,6.38416666667,6.9215,6.307,34.815,7.52416666667
493.95,4.51183333333,36.5931666666,13.6371666666,15.3656666667,5.35183333333,6.41816666666,6.975,6.40783333334,34.9118333334,7.54866666666
494.30,4.60133333333,36.7935,13.9155,15.6466666667,5.43216666667,6.4755,7.03566666667,6.52183333333,35.0048333333,7.55983333333
