wavelength,Back_PooHism,Belly_PooHism,Breast_PooHism,Crissum_PooHism,Crown_PooHism,DorTail_PooHism,Patch10_PooHism,Patch11_PooHism,Patch12_PooHism,Rump_PooHism,Throat_PooHism,WingTip_PooHism
735.79,13.4791333333,61.5226666667,6.61473333333,33.311,10.9680666667,12.4655333333,43.3383333333,8.81046666666,49.9684666667,16.5664,44.1333333333,15.3382
736.11,13.4753333333,61.5641333333,6.55146666667,33.2722666667,10.924,12.4085333333,43.3141333333,8.66826666667,49.9026,16.5196,44.1210666667,15.3135333333
736.43,13.5258666667,61.3163333333,6.61386666667,33.1179333333,10.9826666666,12.3961333333,43.1664666667,8.62353333334,49.6077333334,16.464,43.9067333333,15.2888666667
736.74,13.7226666667,61.3807333333,6.78313333333,33.3103333333,11.0416,12.6092,43.375,8.75146666667,49.6868,16.6178,44.1408,15.3894
737.06,13.6687333333,61.2146666667,6.5688,33.1362,10.8938,12.5372666667,43.1404666667,8.58666666667,49.443,16.4363333334,43.9694,15.2043333333
737.38,13.5474666667,61.249,6.2932,33.0048,10.6094666667,12.2797333333,42.9527333333,8.36726666667,49.3791333333,16.1906,43.8282666666,14.9572
737.69,13.466,61.3762,6.2036,33.0653333333,10.4528,12.2658666667,42.9168,8.23519999999,49.5296,16.0448,43.974,14.8638666667
738.01,13.5037333333,61.2938,6.287,33.1818666667,10.5261333333,12.3189333333,42.9586,8.22960000001,49.6048,15.9427333333,43.8682666666,14.8395333333
738.33,13.6686666667,61.4538666667,6.4582,33.2867333333,10.6896666667,12.4889333333,43.1934,8.41213333334,49.8351333333,15.9887333333,44.1091333334,15.0188666667
738.64,13.7376666667,61.4904,6.54393333333,33.2676666667,10.7188666667,12.4968666667,43.2231333333,8.52346666666,49.9044,16.0310666667,44.2712666667,15.1434666667
738.96,13.7420666667,61.5188,6.58326666667,33.2147333333,10.7265333333,12.4984666667,43.2352666667,8.58233333333,49.9238666667,15.9740666667,44.2912,15.1522666667
739.28,13.9911333333,61.5986666667,6.81766666667,33.376,10.9346,12.7270666667,43.3692666667,8.77333333334,49.9479333333,16.1932,44.4556,15.3240666666
739.59,13.8736,61.8418,6.7914,33.4403333333,10.8786666667,12.7574,43.455,8.78906666667,50.2018666667,16.1472666666,44.574,15.2048
739.91,13.7246666667,61.8708666667,6.6682,33.4966666667,10.7502666667,12.6017333333,43.5034,8.67400000001,50.2870666667,16.0767333333,44.529,15.1398
740.23,13.8492,61.8722666667,6.85073333333,33.6336666667,10.9059333333,12.7072,43.5363333333,8.87993333333,50.3222,16.2239333333,44.4671333334,15.3157333333
740.54,13.9452,61.8739333333,6.99546666667,33.7524666667,10.9208,12.8116,43.6883333333,9.02113333332,50.5353333334,16.2659333333,44.6168666667,15.4442666667
740.86,14.0364666667,62.0177333333,7.16653333334,33.9199333333,11.0593333333,12.9390666667,43.9549333333,9.17673333333,50.7614,16.4097333333,44.8241333333,15.646
741.18,14.0737333334,61.9305333333,7.28453333333,33.9716,11.1973333333,13.0353333333,44.0367333333,9.32186666667,50.7834,16.5560666667,44.7988,15.8064666667
741.49,14.0484,61.7393333333,7.19306666667,33.8122,11.0964,13.0607333333,43.935,9.36826666668,50.6936,16.6105333334,44.8386,15.8415333334
741.81,13.9203333333,61.4436,7.0132,33.7088,10.7908666667,12.9002,43.7409333333,9.19639999999,50.5453333333,16.4984,44.493,15.5454
742.12,13.8718,61.5956666667,6.96206666667,33.7804666667,10.6917333333,12.8962,43.7884666667,9.07813333333,50.6444,16.4398666667,44.4315333333,15.3761333333
