wavelength,Back_SalAlbf,Belly_SalAlbf,Breast_SalAlbf,Crissum_SalAlbf,Crown_SalAlbf,DorTail_SalAlbf,Patch10_SalAlbf,Patch11_SalAlbf,Rump_SalAlbf,Throat_SalAlbf,WingTip_SalAlbf
753.79,16.5454,54.1917333333,34.4321333333,54.255,14.757,22.6657333333,17.4417333334,31.9076,20.0400666667,48.5226666667,23.7077333333
754.10,16.5395333333,54.0580666667,34.3016666667,54.1578,14.6343333333,22.5938,17.3489333333,31.7016666667,19.8369333333,48.4403333333,23.5918666667
754.42,16.8008666666,54.2514,34.4665333334,54.0724,14.8136666667,22.7582666667,17.6570666667,31.9402666667,20.1213333333,48.6603333333,23.7891333333
754.73,16.8830666667,54.2437333333,34.3831333333,54.0338,14.8328666667,22.6072,17.6693333333,31.8187333333,20.1970666667,48.6739333333,23.7574666667
755.05,16.8287333333,54.2822666667,34.2368,53.8326,14.8659333333,22.5228,17.5464,31.9325333333,20.0995333333,48.6056,23.6942
755.36,16.7429333333,54.0905333333,34.1058,53.7074666667,14.8434,22.4413333333,17.5674,31.8559333333,20.1001333333,48.5487333333,23.6445333333
755.67,16.7754666667,54.0622,33.9568,53.7,14.793,22.4190666667,17.4953333333,31.845,20.0065333333,48.4996,23.4946666667
755.99,16.5026,53.958,33.7652,53.4773333333,14.4384,22.0907333333,17.3112,31.7298,19.6944,48.3566,23.2447333333
756.30,16.3238,53.8670666667,33.5923333333,53.3512666667,14.2334,21.8738,17.0964666667,31.6449333333,19.5354,48.2524,23.1179333333
756.62,16.2562,53.9952,33.5979333333,53.2973333333,14.1634,21.8282666667,17.1288,31.6082,19.5626,48.2682,23.1066666667
756.93,16.2123333333,53.8830666667,33.6295333334,53.2278666667,14.1501333334,21.8533333333,17.0178,31.5537333333,19.5736,48.1117333333,23.1660666667
757.24,16.4754,54.2898666667,33.9884,53.5088,14.5038,22.0166666667,17.2136,31.9738,19.9865333333,48.4312666667,23.3604
757.56,16.4306,54.1457333333,33.8816,53.3266,14.5238666667,22.0430666667,17.0706,31.8788,19.9576666667,48.222,23.3544666667
757.87,16.6376,54.1834,34.0626666667,53.7115333333,14.8211333333,22.0447333333,17.0984666667,31.9820666667,20.0827333333,48.4295333333,23.5459333334
758.18,16.6757333333,54.2458,34.1784666667,53.8826666667,14.9071333333,22.2639333333,17.0992,32.1116,20.1278,48.5653333333,23.6158666667
758.50,16.7316666667,54.2982,34.1729333333,54.0272,14.9316666667,22.2722,17.2375333333,32.1133333333,20.3336,48.7508,23.7139333333
758.81,16.4892,54.1436,33.9597333333,53.8812,14.6351333333,22.027,16.945,32.0898,20.0808,48.7002666667,23.5285333333
759.13,16.282,54.1542666667,34.0396,54.0104666667,14.4759333333,21.8443333333,16.8894,32.1750666667,19.9932,48.7898,23.4592
759.44,16.5593333333,54.5088,34.4999333333,54.6264,14.7576,22.1454666667,17.0995333333,32.5126,20.3050666667,49.2936,23.6554
759.75,16.5206,54.4302,34.4706666667,54.5762666667,14.7380666667,21.9308666667,17.0712,32.5151333333,20.2134666667,49.2313333333,23.5332666667
760.07,16.6843333333,54.1565333333,34.4274,54.4318666666,14.849,22.0926666667,17.1726666667,32.59,20.3484,48.8903333333,23.5886
760.38,16.8913333333,53.9201333333,34.5355333333,54.3063333333,15.1329333333,22.3101333333,17.415,32.7880666667,20.5496666666,48.8394666667,23.8111333333
760.69,16.7526666667,53.6830666667,34.4150666667,54.1746,14.8894,22.1914,17.3255333333,32.391,20.2618666667,48.4952,23.6832
761.01,16.8026666667,54.0531333333,34.7008666667,54.6208,14.9584,22.389,17.5160666667,32.7550666667,20.4326,48.68,23.7902
761.32,16.3808666667,53.6804666667,34.2152,54.158,14.4498666667,22.1677333333,17.1646,32.3636666667,20.0447333333,48.1730666667,23.3822666667
761.63,16.2372,53.5848666667,34.0960666667,54.0725333333,14.3674,22.0780666667,17.0414,32.2716,19.9922,47.9897333333,23.3108
761.94,16.2308666667,53.3691333333,34.171,53.7859333333,14.2948,22.1764,17.0085333333,32.0956666667,19.9024,47.7013333333,23.1699333333
762.26,16.6137333333,53.7233333333,34.6409333334,54.0148666667,14.7982,22.6634666667,17.4975333333,32.4620666667,20.2486,48.0154,23.6150666667
762.57,16.8111333333,53.8453333333,34.8521333334,54.1631333333,15.1511333333,22.9692666667,17.7301333333,32.6030666667,20.5876666666,48.0945333334,23.7972
762.88,16.5686666667,53.5742666667,34.5116,53.8068666667,14.8870666667,22.7333333333,17.4461333333,32.288,20.3389333333,47.5905333333,23.5078
763.20,16.4697333333,53.6064,34.4038,53.8204,14.7486666667,22.7197333334,17.3638666667,32.2153333333,20.2975333333,47.4822,23.5222
763.51,16.2916,53.7035333333,34.3626,53.9195333333,14.7035333333,22.5736,17.2756,32.1010666667,20.2353333333,47.6294666667,23.4438
763.82,16.3914,54.0405333333,34.4752666667,54.2928666667,14.6742,22.7044666667,17.3412,32.2303333333,20.342,47.9439333333,23.4752
764.14,16.6543333333,54.3279333333,34.7566,54.4327333333,15.061,22.9922666667,17.7226666667,32.5219333333,20.8393333333,48.2584666667,23.8365333333
764.45,16.7026,54.4476666667,34.9262,54.5626,15.1613333333,22.9956666667,17.8365333333,32.6128666667,20.9557333333,48.4363333333,24.0814666667
764.76,16.788,54.5654666667,35.1268,54.6918666667,15.4379333333,23.1606,18.0749333333,32.6984666667,21.1720666666,48.5849333333,24.283
765.07,16.8036,54.7341333333,35.2356,54.7750666666,15.5092666667,23.1874,18.2152,32.8426666667,21.3121333333,48.7538,24.3431333333
765.39,16.5989333333,54.9456,35.2236,55.0413333334,15.4039333333,22.9744666667,18.0496666666,32.8316666667,21.2514666667,48.8858666667,24.395
765.70,16.7391333333,55.0281333333,35.2111333333,55.0958666667,15.3224666667,23.0046,18.1202,32.8723333333,21.389,48.8922,24.4351333333
766.01,16.6066666667,55.0796,35.0120666667,54.93,15.0858,22.9446666667,18.1211333333,32.8046,21.1858666667,49.009,24.4781333333
766.32,16.9415333333,55.5614,35.4368666667,55.4191333333,15.5636666667,23.3922,18.6066,33.1508666667,21.5871333333,49.636,25.0796
766.64,17.2004,55.6831333333,35.62,55.45,15.7716666667,23.5966,18.9486,33.1819333333,21.7786,49.9044,25.1468
766.95,17.2133333334,55.6663333333,35.6125333333,55.4002,15.6516,23.4994,18.9677333334,33.2674666667,21.5788666667,49.9096666667,25.1465333333
767.26,16.9688666667,55.3786666667,35.2421333333,54.9361333333,15.3583333333,23.2587333333,18.6828,32.8732,21.2489333333,49.4729333333,24.9097333333
767.57,16.2844666667,55.0313333333,34.6290666667,54.5498666666,14.5920666667,22.6839333333,17.9372666667,32.4684,20.4838666667,49.1206666667,24.1701333333
767.88,16.1365333333,54.7062666667,34.1218,54.0756,14.323,22.5829333334,17.7105333333,32.2432,20.3017333333,48.6786,23.7982666666
768.20,16.1504666667,54.8653333334,33.9984,54.0292,14.1694666667,22.5954666666,17.6233333333,32.3261333333,20.2104,48.5662666667,23.8328
768.51,16.0729333333,54.7145333333,34.0211333334,54.0009333333,14.0846,22.5228,17.5783333333,32.1487333333,20.1676,48.5796,23.8346666667
768.82,16.4014,54.8864,34.2586666667,54.188,14.4680666667,23.0208666667,18.0814,32.5672666667,20.5718,48.8978,24.3589333333
769.13,16.1836666667,54.6316,33.9612666667,54.0489333333,14.2754666667,22.7052666667,17.8743333333,32.3732,20.3531333333,48.7892666667,24.2058666667
769.44,16.7219333333,54.7883333333,34.3432666667,54.469,14.8926,22.9803333333,18.2258666667,32.7563333333,20.9392666667,48.8859333333,24.6684666666
769.76,16.4682666667,54.4740666667,34.1523333333,54.1054666667,14.6304666667,22.7004,17.9622666667,32.4958666667,20.7156666667,48.5418666667,24.2444666667
770.07,16.1982,54.4423333333,33.9292666667,54.0026,14.4168666667,22.5812666667,17.6705333333,32.4697333333,20.6182666667,48.3970666667,24.0025333333
