wavelength,Back_RamCosf,Belly_RamCosf,Breast_RamCosf,Crissum_RamCosf,Crown_RamCosf,DorTail_RamCosf,Rump_RamCosf,Throat_RamCosf,WingTip_RamCosf
191.71,45.2145,62.45875,43.9768333333,45.6271666667,67.73925,23.9274166667,71.3696666667,67.9043333333,72.7723333333
192.09,46.4166666667,63.0,46.1666666667,46.3333333333,72.4166666668,25.5833333333,75.6666666667,71.5833333333,75.6666666668
192.47,45.32325,64.3706666667,48.8095,50.0850833333,76.1905833334,23.38425,76.7006666667,73.6394999999,77.6361666667
192.85,46.85175,68.1480833334,52.7778333333,50.8333333333,80.6481666667,19.5370833333,78.8888333333,76.4814166667,79.8149166667
193.23,40.934,68.5898333333,49.7254166666,45.7875833333,73.1683333333,16.9415,78.2968333333,71.7949166667,77.1062500001
193.61,32.5925,68.7036666667,45.9259166667,39.5369166667,67.6850833335,11.0184166667,75.0925833333,69.4444999999,76.7594166666
193.99,21.6463333333,57.8251666667,41.26,30.4878333333,59.2479999998,-3.45516666667,68.9023333334,63.4145833334,65.9552499999
194.37,18.9395,48.86375,39.8673333333,26.1364166667,50.2841666666,-6.0605,60.9848333333,60.41675,59.6591666667
194.75,28.0781666667,54.0539166666,47.29725,34.3845,53.0780833332,8.63375,63.9639166667,65.991,62.6126666667
195.13,22.7564166667,51.7627499999,43.8301666667,25.0803333333,48.9583333332,-1.36216666667,60.6570833334,61.0575000001,54.327
195.51,19.3261666667,49.9113333332,42.5531666667,20.3901666666,45.6559166667,-9.04241666668,59.13125,65.4255000001,50.97525
195.89,0.94941666665,40.9283333333,30.8016666667,2.21516666665,31.6455833333,-30.5906666667,52.74275,59.2827499999,38.6075833333
196.27,-1.07541666667,53.3600833333,41.39775,3.49466666665,34.9461666666,-34.4084166666,67.3385833332,72.58075,50.1345833333
196.65,3.14008333332,53.9856666668,45.6520833333,2.41549999998,35.7487500001,-25.7245833333,65.2174166667,72.8259999999,47.3429166667
197.03,-1.48808333333,65.625,53.8690833333,-5.35708333325,42.4107500002,-34.3750833333,81.6963333333,91.8154166667,52.6787499999
197.40,-8.12991666668,87.3984166665,65.2440833334,-8.33341666667,44.7154166666,-58.13,100.406583333,124.5935,58.1301666666
197.78,-25.2451666667,67.6469166668,49.0195,-36.5196666666,22.0587499999,-100.7355,90.4411666666,119.852916667,34.0688333333
198.16,2.32558333333,68.2170833333,48.0619166667,-6.58916666675,34.6898333336,-56.97675,86.4340833333,111.434083333,50.0
198.54,-23.9035000001,51.535,32.6754166667,-29.3860833333,12.0613333333,-82.0175000001,66.4474166668,101.754333333,31.7983333333
198.92,-1579.16666667,-225.000000001,-429.166666667,-1662.5,-937.5,-2650.0,29.1666666675,845.833333333,-666.666666667
199.30,175.34725,81.5971666668,100.34725,192.361083333,143.055416667,277.430583334,70.4861666667,-23.6112500001,116.3195
199.68,144.64275,62.7976666667,78.8690833333,161.607166667,117.85725,228.868916667,47.0237500001,-15.4762500001,96.4285833333
200.06,153.75,61.25,53.7499999999,170.0,124.166666667,278.333333334,28.3333333333,-52.5000000001,90.4166666667
200.44,254.629666667,173.611083333,136.111166667,292.592583333,223.611083333,416.203666667,136.574083333,31.0184166665,178.703916667
200.82,329.6875,260.9375,223.4375,391.666666667,317.708333333,535.416666667,226.041666667,92.1874999999,229.6875
201.19,243.209833333,226.234666667,197.8395,289.1975,245.061666667,372.530833334,201.543083333,113.888833333,192.901083333
201.57,426.5625,428.645833333,354.6875,503.645833332,419.791666667,634.375,361.458333334,211.458333333,318.75
201.95,296.153833333,293.910333333,241.02575,345.19225,267.62825,410.576916666,248.3975,164.743583333,220.512916667
202.33,222.868166667,220.34875,181.976583333,252.131833333,205.03875,291.8605,194.96125,143.217083333,183.333416667
202.71,210.658833333,223.643583333,182.170416667,249.418583333,195.93025,290.310083333,196.124,143.410833333,175.969166667
203.09,245.833416667,260.784166667,215.686333333,298.284333333,235.294083333,349.019583334,235.78425,174.50975,208.823583333
203.47,293.9655,308.908083333,241.954166667,356.0345,275.574666667,396.264333333,279.023,202.298833333,239.080583333
203.85,359.876666667,380.246916667,294.4445,416.97525,349.074166667,467.284,359.567833333,245.679,301.2345
204.22,267.324583333,289.912083333,232.89475,317.543833334,269.736833333,343.859666667,278.508833333,184.2105,232.456083333
204.60,264.530083333,286.111083334,237.39325,315.812,275.854666667,341.239333333,280.128333333,183.97425,230.5555
204.98,219.047583334,231.2925,194.557833333,259.18375,228.571416667,272.109083333,228.401416667,152.040833333,192.00675
205.36,386.0,402.666666667,328.666666667,468.333333333,409.666666667,480.0,412.333333333,253.333333333,340.333333333
205.74,374.702333334,386.3095,314.28575,447.916666667,388.392833333,458.333416667,393.15475,247.916666667,339.285583333
206.12,475.39675,492.063666667,414.285916667,586.507916667,515.476166667,601.1905,519.84125,304.761916667,448.809416666
206.50,364.880833333,378.869083333,329.464166667,465.773916667,401.785666666,472.321333333,395.238083333,240.476083333,342.5595
206.87,494.31825,494.318166667,426.893916666,618.939333333,535.227333333,608.71225,505.303083333,331.818333333,465.909083333
207.25,695.098,701.470666666,583.8235,853.431416666,743.137249999,834.31375,707.353083334,490.68625,659.31375
207.63,504.333333333,497.333333333,424.666666666,619.333333334,534.666666667,603.666666667,522.333333333,384.333333333,490.0
208.01,584.46975,574.62125,502.27275,736.363666667,612.5,691.288,586.742333334,459.090833333,579.16675
208.39,714.035166667,708.333333334,600.438416666,876.754333332,746.491250001,823.2455,725.438666667,579.824666666,696.929916667
208.77,542.0,537.333333333,450.666666667,646.666666667,565.333333333,610.666666667,543.333333333,430.333333333,521.333333333
209.14,438.055416667,446.388833333,362.500083333,524.999916667,460.555583334,495.27775,454.16675,356.666833333,431.388916667
209.52,294.148833333,308.333333333,242.55325,348.404166667,310.460916666,325.8865,299.82275,240.957583333,280.319166667
209.90,255.709833334,270.9875,211.2655,308.179,273.302583333,281.790083333,266.049333333,212.5,243.9815
210.28,217.512083334,230.072583334,173.550666667,252.898583333,231.884,232.85025,221.4975,177.173833333,202.898583333
210.66,250.694333333,264.722333333,204.444333333,288.889,272.22225,267.91675,258.611083333,206.111083333,234.722083333
211.03,230.808083334,244.9495,183.459666667,260.85875,247.095916667,245.83325,231.0605,181.565583333,209.72225
211.41,217.117083334,230.743333333,177.81525,244.031583334,232.545,231.756666667,215.315333334,167.004333333,195.946
211.79,256.28425,272.131083333,206.010916667,284.836083333,274.863333333,269.672166667,245.90175,184.56275,223.7705
212.17,221.689416666,234.018333334,173.516,237.100416667,229.452083333,227.511416666,212.214666666,157.990833334,191.095916667
212.55,221.710583334,232.675416667,174.451583333,236.403416667,225.109666667,227.302583333,207.67525,160.636,191.995666667
212.92,275.292416667,293.85975,219.590583333,303.801083333,282.894666667,287.719333333,263.01175,199.415166667,244.005916667
213.30,356.383083333,377.836916666,290.602833333,388.6525,367.90775,369.148833333,335.815666667,258.510583333,312.41125
213.68,439.254416666,464.47375,358.333333333,478.947416666,458.99125,458.991333333,419.73675,315.1315,393.20175
214.06,378.191666666,396.276666667,305.851,404.610083333,388.652583333,389.716416667,356.56025,277.305083334,335.106333333
214.44,462.837833333,499.549583333,376.576583333,507.65775,481.981916667,482.432333333,440.5405,337.38725,412.162166667
214.81,401.74425,433.91475,315.309916667,443.217083333,408.721,408.527166667,379.2635,282.945833333,353.294666667
215.19,473.095166667,512.38075,384.999916667,534.28575,497.619166667,490.238166666,472.142916667,335.47625,443.333333334
215.57,803.50875,875.000083333,656.578916667,943.421083333,866.666666666,852.193083333,831.140333333,561.4035,774.561416667
215.95,632.638833333,678.472166667,542.36125,727.083333333,674.3055,680.208333333,671.180666667,453.47225,619.791666667
216.32,489.784916667,534.677333333,429.838666667,566.666583333,541.39775,540.053833334,531.451666667,368.010833333,493.548416667
216.70,463.44075,499.193666667,403.225833334,533.871166667,522.042916667,512.90325,499.731083333,335.215083333,459.408666667
217.08,321.851833333,342.777916667,267.77775,363.148166667,357.77775,349.259166667,337.962916667,230.370333334,311.4815
217.46,243.306,258.87975,191.3935,275.683,266.393416667,265.573833333,252.049166667,178.688583333,237.97825
217.83,246.3115,256.693833333,190.847,281.42075,265.027333333,264.071,247.677666667,182.786833333,237.295
218.21,275.5,285.166666667,212.333333333,319.833333333,306.333333334,294.666666667,284.0,195.0,269.5
218.59,350.42725,345.726416667,262.393166667,387.393333333,375.427333333,360.47,348.718,243.162333333,334.828916666
218.97,367.129666666,367.592583333,280.09275,398.379583333,393.9815,377.083333333,373.842666667,257.175833334,362.499916667
219.34,380.303,373.73725,280.050583333,410.3535,400.252583334,379.798,376.262666667,265.1515,362.878833333
219.72,369.949583334,361.36375,255.303,390.656583334,378.030166667,345.201833333,351.76775,253.535333333,342.676666667
220.10,650.926,686.574083333,417.129666667,692.129666667,688.889000001,587.963083333,602.31475,437.963,592.592416667
220.47,1902.77791667,1968.0555,1147.22208333,1923.61116667,1954.16658334,1669.44433334,1672.22216667,1159.72225,1654.16675
220.85,2013.88891667,2070.83341667,1200.0,1999.99991667,1970.83316667,1729.16666667,1754.16666667,1236.11108333,1719.44441667
221.23,13316.6666667,13875.0,8300.0,13425.0,12791.6666667,11500.0,11716.6666667,8408.33333334,11675.0
221.61,-842.261833334,-914.880916666,-551.785916667,-855.357166667,-812.500083333,-730.357333333,-745.833166667,-501.190333333,-745.238166667
221.98,-1328.70366667,-1487.96308333,-905.555583333,-1367.5925,-1296.29616667,-1210.18508333,-1244.44441667,-829.629583333,-1192.59258333
222.36,-637.500000001,-724.999916667,-434.72225,-650.0,-605.0925,-578.703666666,-587.500083333,-378.70375,-549.074083333
222.74,-502.5,-613.75,-359.166666667,-556.25,-485.833333333,-460.0,-482.916666667,-302.5,-448.75
223.11,-296.614583333,-372.135416667,-214.583333333,-340.364583333,-284.114583333,-278.90625,-282.8125,-182.291666667,-260.677083333
223.49,-287.99025,-361.519666667,-216.4215,-337.990166667,-267.892,-274.50975,-279.166583333,-173.529333333,-246.813666667
223.87,-277.314916667,-346.527833333,-209.027833333,-318.749916667,-249.537083333,-258.796333333,-259.95375,-160.41675,-231.0185
224.24,-307.323166667,-359.596,-234.343333333,-357.07075,-259.3435,-268.18175,-280.303166667,-161.868833333,-246.212
224.62,-220.265166667,-262.310416667,-180.11375,-281.439416666,-189.394,-194.128666667,-214.962166667,-112.121333334,-171.401416667
225.00,-177.623583333,-215.586333333,-155.247,-230.5555,-154.783916666,-156.635916667,-179.012333334,-84.8765,-142.746833333
225.38,-114.864916667,-142.79275,-103.26575,-152.590166667,-105.968416667,-102.59025,-116.891916667,-49.8875,-96.9595833333
225.75,-106.325333333,-123.8955,-88.65475,-138.052333333,-95.3814999999,-86.8474166667,-103.714916667,-44.57825,-81.4257499999
226.13,-90.4254166667,-101.329833333,-72.3403333333,-113.563833333,-79.1665,-67.28725,-83.6880000001,-31.9149166667,-63.8298333333
226.51,-93.5485,-106.00375,-76.0752499999,-120.878083334,-85.4839999998,-73.2975,-89.6058333333,-40.0536666667,-69.6236666667
226.88,-91.9811666667,-94.9686666667,-70.6759166666,-106.996833333,-82.8616666667,-71.934,-83.6478333332,-36.71375,-64.0723333333
227.26,-76.2179166666,-72.8846666668,-55.1921666667,-84.55125,-70.0641666667,-55.9614166667,-67.8205833334,-27.1793333333,-47.69225
227.64,-66.6666666666,-60.5345833333,-47.4845,-68.8155833333,-62.0021666666,-49.7378333333,-56.91825,-24.1090833333,-41.4569166667
228.01,-68.3035,-61.3590833333,-53.0755,-69.8411666666,-64.6824166667,-54.3155,-59.27575,-29.46425,-43.0556666667
228.39,-59.3915,-54.8500833333,-47.1781666667,-62.1253333333,-59.56775,-51.3669166667,-52.8218333333,-28.1305,-39.4620833333
228.76,-51.7295,-48.27025,-40.8803333333,-52.7123333333,-52.4763333333,-44.0250833333,-45.4404166667,-25.8648333333,-33.8444166667
229.14,-42.7936666667,-39.1393333334,-32.5819166667,-43.6818333333,-44.50125,-36.33875,-37.5,-22.8825833333,-28.0055833333
229.52,-46.92625,-40.0273333333,-35.6216666667,-47.0629166667,-45.79925,-38.593,-40.91525,-26.0245833334,-29.30325
229.89,-48.34,-43.2271666666,-40.0065,-48.6720833334,-48.2404166667,-41.8659166667,-43.9575833333,-28.6188333334,-33.7316666667
230.27,-49.8676666667,-44.14675,-42.4273333333,-51.5873333333,-50.1985,-43.84925,-44.7750833333,-31.18375,-36.1441666667
230.65,-47.4116666667,-41.4456666666,-40.3095,-48.5165,-47.5063333333,-39.9305,-40.3408333333,-28.97725,-33.8066666667
231.02,-47.3600833333,-41.1578333333,-39.2175833333,-47.1056666667,-47.16925,-38.5498333333,-39.9808333333,-29.1031666667,-33.6515
231.40,-43.2310833333,-36.8453333333,-34.5465833333,-41.6029166667,-40.645,-33.55675,-33.8441666667,-24.1379166667,-29.59775
231.78,-50.5095,-46.1425833333,-40.9388333333,-50.8005,-48.3625,-39.3741666667,-40.3201666667,-30.4949166666,-35.9898333333
232.15,-39.6003333333,-36.2805,-29.67475,-40.44725,-37.8725833333,-28.5908333333,-31.5040833333,-21.3415,-26.7615
232.53,-40.3225833333,-36.0215,-28.9313333334,-37.93675,-36.0215,-27.6880833334,-31.2835,-19.2203333333,-25.10075
232.90,-40.1960833333,-35.5881666667,-28.2679166667,-36.634,-34.3790833333,-28.5293333333,-30.0325833333,-19.379,-25.1959166667
233.28,-38.8114166667,-34.9933333333,-27.4236666667,-33.79825,-32.47025,-27.3905,-28.1208333333,-17.3971666667,-23.8049166667
233.66,-32.16525,-29.8925,-20.2336666667,-25.69425,-25.7893333333,-22.0643333333,-21.3384166666,-11.8370833333,-17.5821666667
234.03,-26.1736666666,-22.5645833333,-13.5269166666,-18.25125,-18.398,-16.2559166667,-15.1995833334,-6.60216666666,-10.5635
234.41,-18.07325,-15.36625,-6.60824999999,-9.58066666666,-9.87258333335,-10.05825,-9.23566666667,-0.397916666667,-2.49475
234.78,-11.557,-9.93316666667,-1.57591666667,-3.70091666666,-4.34575,-5.46808333333,-4.79941666667,4.65616666667,2.81758333333
235.16,-11.1189166667,-10.7445,-1.96633333333,-5.64124999999,-5.43083333333,-6.29700000001,-5.59449999999,3.65175,1.59175
235.54,-10.8785,-11.5765833333,-2.02708333333,-6.71166666667,-6.98216666667,-7.16216666667,-6.75675000001,3.51341666667,1.5315
235.91,-6.58533333333,-6.40241666666,2.05283333334,-1.70733333333,-2.01224999999,-2.58125,-2.45933333334,7.62191666666,5.73166666667
236.29,-6.70308333332,-7.25333333334,1.52808333334,-2.03741666666,-2.68958333334,-4.38049999999,-2.77083333333,7.57916666667,5.13416666667
236.66,-4.23625,-6.26475,2.546,-1.35250000001,-1.82975,-2.96341666667,-1.29275,7.19983333333,5.46941666666
237.04,-2.99616666666,-5.17841666667,3.80933333332,-0.615083333333,-1.84525,-1.74616666666,0.0396666666682,8.3335,6.07141666667
237.41,-3.53475,-4.93675000001,3.89024999999,-1.65883333334,-2.72491666667,-1.67858333332,0.0199166666658,8.01725,5.90441666666
237.79,-3.18908333333,-4.74558333332,3.17008333333,-2.48674999999,-3.05608333333,-1.70849999999,0.0569166666675,7.34625,5.52375
238.17,-2.23091666668,-4.3695,4.16666666667,-3.17116666668,-3.15266666667,-0.737416666667,0.884916666667,7.09816666666,6.01016666668
238.54,-2.20225,-4.66875,3.59416666666,-3.77033333333,-4.26358333333,-1.00433333333,0.317166666665,6.18391666667,4.19308333333
238.92,-2.93908333334,-4.25833333333,3.52366666667,-3.55724999999,-4.02483333334,-1.35266666667,0.0501666666675,5.11016666667,3.79091666667
239.29,-2.32958333334,-3.17375000001,3.58033333333,-1.56358333333,-2.50166666667,-0.406333333333,1.10983333333,5.34708333333,5.19066666666
239.67,-1.48758333332,-1.77633333333,3.32175,-0.50549999999,-1.41533333332,0.64975,1.34316666666,5.286,5.17058333333
240.04,-0.596999999999,-1.20725,2.94641666667,-0.168666666668,-1.50566666667,0.662,1.23308333334,4.85466666667,4.84166666667
240.42,-0.112750000001,-0.304416666665,3.19133333333,0.608999999992,-0.800666666665,2.23283333333,1.71416666667,4.61208333333,5.22108333333
240.79,0.696916666665,0.638166666665,3.88683333333,1.50175,0.353333333333,3.6415,2.39491666667,4.85866666667,5.67316666667
241.17,2.157,1.80175,5.04166666667,2.60741666667,1.57666666667,4.84225,3.10975,5.38808333333,6.52291666667
241.54,3.912,3.54933333333,6.1035,3.91975,2.97841666666,6.22675,4.22066666667,6.59716666667,7.96283333333
241.92,4.40033333333,3.98183333334,6.10191666666,4.28883333333,3.22183333333,6.74341666667,4.18416666666,7.00133333333,8.53558333333
242.29,5.08725,4.959,6.52416666667,5.14508333333,3.93891666666,7.42225,4.92691666667,7.48008333333,8.99416666667
242.67,4.56283333333,4.73475,6.16558333333,5.21366666667,3.81375,7.60875,4.9005,7.2955,8.9105
243.05,4.17866666666,4.47925,5.69991666667,4.786,3.295,7.38933333333,4.39508333334,6.728,8.11083333334
243.42,4.28325,4.5745,5.42541666666,4.66791666667,3.24,7.22033333334,4.16075,6.69008333333,7.8555
243.80,4.30708333333,4.66841666667,5.43141666667,4.63416666667,3.0685,7.02008333334,4.33008333333,6.18266666666,7.73125
244.17,4.127,4.77416666667,5.16,4.59233333333,3.02558333333,7.1525,4.34283333333,5.79583333333,7.78841666667
244.55,3.972,4.72291666667,4.88425,4.3725,2.776,6.75908333333,4.13333333333,5.53508333333,7.48225
244.92,3.78883333333,4.5605,4.587,4.13475,2.352,6.16216666666,3.9165,5.16183333333,7.24241666667
245.30,3.10183333333,4.05391666667,3.84841666667,3.52783333333,1.96433333333,5.62733333334,3.43766666667,4.7005,6.51925
245.67,2.253,3.12575,2.95483333334,2.6685,1.22341666667,4.8015,2.5715,3.73033333333,5.39241666667
246.05,2.14783333333,3.00133333333,2.683,2.58541666667,1.33725,4.589,2.38575,3.42166666667,5.00083333333
246.42,1.57833333333,2.2165,1.92283333334,2.17358333333,0.814583333333,4.10008333333,1.76233333333,2.91366666667,4.29966666667
246.79,1.57775,2.01116666667,1.67166666667,1.89916666667,0.6895,3.82,1.45875,2.76566666667,3.92833333333
247.17,1.75966666667,2.01058333333,1.54566666667,1.82333333333,0.725916666665,3.80375,1.60916666667,2.90708333333,3.961
247.54,1.84325,2.21641666667,1.86558333333,2.00933333334,0.937583333335,4.00566666667,1.97416666666,3.22441666667,3.98325
247.92,1.65358333333,1.92975,1.64116666667,1.80575,0.89975,4.00858333334,1.7435,3.28233333333,3.83166666666
248.29,1.666,1.71491666667,1.60466666667,1.706,0.760833333333,3.91508333333,1.58333333333,3.3045,3.62975
248.67,1.85716666667,1.98325,1.85083333333,1.84466666667,0.970083333333,4.19133333333,1.80775,3.64,3.89241666667
249.04,2.09358333333,2.27816666667,2.17325,2.25591666667,1.28875,4.54058333333,2.12866666667,4.28941666667,4.33358333333
249.42,2.15191666667,2.27916666667,2.16858333333,2.4565,1.332,4.48791666667,2.16541666667,4.575,4.40441666667
249.79,2.56091666667,2.64616666667,2.69958333333,3.04091666667,1.84933333333,4.86183333333,2.72083333333,5.28525,4.95808333333
250.17,2.61291666667,2.5515,2.77016666667,3.03858333333,1.7495,5.05291666667,2.7855,5.471,5.01841666667
250.54,2.86725,2.92508333333,3.26383333334,3.25975,1.98716666667,5.2925,2.99966666667,5.8545,5.29241666667
250.92,3.14483333333,3.32975,3.65141666667,3.58975,2.19791666666,5.59366666667,3.36066666666,6.21033333333,5.69083333334
251.29,3.0565,3.18641666667,3.6975,3.69291666667,2.00216666667,5.43941666667,3.312,6.36841666667,5.85275
251.66,2.95166666667,2.65958333334,3.35925,3.29691666667,1.51433333333,4.931,2.68358333333,5.93258333333,5.52983333333
252.04,2.49125,2.17366666667,3.14575,3.14566666667,1.02091666667,4.45483333333,2.36416666667,5.56866666667,5.30975
252.41,2.61158333333,2.31541666667,3.60383333333,3.357,1.29841666667,4.70475,2.46341666667,5.76608333333,5.64275
252.79,2.62491666666,2.20575,3.76758333333,3.46791666667,1.36225,4.79541666667,2.48008333333,5.82333333334,5.66366666667
253.16,1.99683333333,1.39233333333,3.18108333333,2.59141666667,0.60475,4.16666666666,1.82416666667,4.95933333333,4.86283333333
253.54,1.94991666667,1.324,3.28916666667,2.52458333333,0.420916666667,4.23333333333,1.98575,4.5875,4.94158333333
253.91,1.18,0.547749999999,2.56008333333,1.80666666667,-0.505666666669,3.68733333333,1.34841666667,3.80316666667,4.2405
254.28,1.20575,0.812999999999,2.81025,2.11016666667,-0.279916666665,3.72516666666,1.76016666667,3.98358333333,4.48975
254.66,0.887916666666,0.399500000002,2.49675,1.81433333334,-0.798916666667,3.39541666667,1.59233333333,3.73925,4.16108333334
255.03,1.04391666667,0.290666666664,2.5495,1.82525,-0.81575,3.42233333333,1.78533333333,3.96983333333,4.09533333333
255.41,1.06933333333,0.0661666666668,2.55333333333,1.65825,-0.865,3.62283333333,1.45391666667,3.56875,3.85741666667
255.78,0.796333333335,-0.0803333333342,2.37016666667,1.29008333333,-1.25933333333,3.54325,1.0925,3.4135,3.81483333333
256.15,1.34133333333,0.223416666664,2.48383333333,1.60208333333,-1.39725,3.69475,1.23575,3.54575,3.77541666667
256.53,1.43916666667,0.386916666666,2.44933333333,1.93533333333,-1.22766666667,3.63458333333,1.41516666667,3.71925,3.67091666666
256.90,0.979250000001,-0.0343333333342,1.74125,1.51783333333,-1.51216666666,3.26466666667,1.05966666667,3.20158333333,3.13858333333
257.28,1.33058333333,0.5375,1.988,2.02458333333,-0.756583333333,3.79358333333,1.17933333333,3.53275,3.2405
257.65,1.56833333333,0.818500000003,1.85341666667,2.23058333333,-0.262166666667,4.05166666666,1.25541666666,3.70216666667,3.20108333333
258.02,1.74858333334,1.15366666666,1.86108333333,2.22716666667,0.00399999999833,4.06008333333,1.30641666667,3.65408333333,3.10341666667
258.40,1.941,1.62891666667,1.97533333333,2.45208333334,0.366916666667,4.33458333333,1.75575,3.82366666667,3.30241666667
258.77,1.84508333333,1.73733333333,1.83916666666,2.23458333333,0.323583333333,4.10975,1.60858333333,3.6125,3.22625
259.15,2.17041666666,2.17558333333,2.11683333333,2.66266666667,0.781500000001,4.41825,1.98033333333,3.85083333333,3.58858333333
259.52,2.18158333333,2.24,2.07408333333,2.66216666667,0.866249999999,4.3435,1.99125,3.94825,3.66025
259.89,2.29833333334,2.52891666667,2.14783333333,2.86691666667,1.132,4.57641666667,2.18441666667,4.04458333333,3.86208333333
260.27,2.08275,2.40975,1.95775,2.55691666667,1.093,4.46608333333,1.96641666667,3.83416666667,3.67166666667
260.64,2.20866666667,2.5295,2.04716666666,2.61558333333,1.171,4.62633333333,2.0365,3.94591666667,3.82766666667
261.01,2.26325,2.50141666667,2.00541666667,2.64533333333,1.16158333333,4.49191666667,1.93891666667,3.96791666667,3.78766666666
261.39,2.02633333333,2.1805,1.62658333334,2.24125,0.8405,4.12858333333,1.6245,3.66816666667,3.54858333333
261.76,1.74558333333,1.93416666666,1.33508333333,1.87591666667,0.475750000002,3.80991666667,1.33491666667,3.43308333333,3.42191666667
262.13,1.39283333334,1.56341666667,1.09441666667,1.53758333333,0.156249999998,3.55083333333,0.978416666668,3.15741666667,3.23341666667
262.51,1.27191666666,1.2125,0.991083333332,1.31808333334,-0.113166666667,3.33633333333,0.540666666667,2.97083333333,2.99933333333
262.88,1.327,1.12066666667,1.07791666667,1.37233333333,0.0622500000018,3.51725,0.503666666668,3.05891666667,3.08158333333
263.25,0.819583333332,0.516333333334,0.700666666666,0.744500000001,-0.456666666667,3.14366666667,-0.193999999999,2.63075,2.54
263.63,0.523500000002,0.313416666666,0.6305,0.592583333332,-0.754416666667,3.01091666667,-0.42025,2.46675,2.14266666667
264.00,0.294499999998,-0.156583333333,0.626,0.208583333335,-1.174,2.80625,-0.704500000001,2.32541666667,1.692
264.37,0.789333333334,0.202999999998,1.06533333333,0.685999999999,-0.659083333334,3.08816666667,-0.279833333333,2.78925,2.22983333333
264.75,0.288666666665,-0.327583333332,0.460166666666,0.187333333334,-1.00216666666,2.41775,-0.776083333332,2.24608333333,1.66125
265.12,0.589499999998,0.0846666666668,0.824500000001,0.527916666668,-0.670416666667,2.75475,-0.473833333335,2.41933333333,2.042
265.49,1.08908333333,0.68725,1.228,1.20933333333,-0.0374166666668,3.1545,-0.0001666666665,2.88791666666,2.50858333333
265.87,1.54633333333,1.14341666667,1.61983333333,1.50608333333,0.432333333334,3.67183333334,0.329833333332,3.0965,2.64208333333
266.24,1.99283333333,1.67291666667,1.88383333333,2.02808333333,0.998083333333,4.0735,0.804916666666,3.59916666667,2.91375
266.61,2.11466666667,1.7505,1.8255,2.05358333334,1.117,4.15125,0.963833333331,3.6645,2.92883333334
266.98,2.48816666667,2.08166666667,2.05875,2.42916666667,1.37683333334,4.40275,1.36375,4.16658333333,3.193
267.36,2.61866666667,2.19858333333,2.081,2.66341666667,1.37775,4.42591666667,1.54958333333,4.30825,3.341
267.73,2.64191666667,2.18208333334,2.05858333333,2.64508333333,1.42283333333,4.46916666667,1.66666666667,4.19441666667,3.49383333334
268.10,2.82316666667,2.53291666667,2.16116666667,2.85633333333,1.69566666667,4.62466666667,1.989,4.31033333333,3.74208333333
268.48,3.1295,2.94375,2.60491666666,3.1145,1.9215,5.01491666667,2.422,4.71516666667,3.966
268.85,3.33641666667,3.06141666667,2.75408333333,3.09091666667,1.96216666667,5.23041666667,2.57091666667,4.87891666667,4.09558333333
269.22,3.43141666667,3.07533333333,2.84491666667,3.10758333333,2.0075,5.38933333333,2.72808333333,4.9835,4.10533333333
269.59,3.48108333333,3.23483333334,3.2205,3.24341666667,2.001,5.69391666667,2.97433333334,5.18158333333,4.27116666667
269.97,3.33333333334,3.272,3.38625,3.34458333333,2.07083333333,5.64658333333,3.13816666666,5.407,4.412
270.34,3.53466666667,3.54833333333,3.66325,3.57033333334,2.23775,5.81091666667,3.4445,5.56183333333,4.71916666667
270.71,3.30991666666,3.45891666666,3.49358333334,3.3285,2.01958333333,5.60075,3.29658333333,5.34516666667,4.45933333333
271.09,3.002,3.1755,3.28666666666,2.98916666667,1.721,5.35716666667,3.12375,4.96891666667,4.20558333334
271.46,2.89491666667,3.09558333333,3.30616666667,2.80441666666,1.71075,5.20541666667,3.03525,4.85883333333,4.20925
271.83,3.14483333333,3.35725,3.60608333333,3.06425,1.91908333334,5.42541666666,3.2035,5.09808333333,4.45841666667
272.20,3.14691666667,3.13275,3.57625,3.12325,1.88058333333,5.31666666667,3.09925,4.97766666666,4.456
272.58,3.0845,2.88183333333,3.4805,3.08925,1.79608333333,5.15316666667,3.04016666667,4.74541666667,4.41708333333
272.95,2.95508333333,2.91108333334,3.47516666667,3.08375,1.81583333333,5.13441666667,3.07708333333,4.63725,4.37266666667
273.32,2.79683333333,2.75108333333,3.40891666667,2.9825,1.69183333333,4.92225,2.97566666667,4.46575,4.21825
273.69,2.7885,2.79308333333,3.40816666667,2.94583333333,1.75041666667,4.80725,2.97125,4.43716666667,4.18525
274.06,2.88916666666,2.69833333333,3.35308333333,2.9105,1.59658333333,4.76116666667,2.81391666667,4.2645,4.01708333333
274.44,2.72241666667,2.43225,3.14483333333,2.62425,1.34083333333,4.61033333334,2.56433333333,4.01558333333,3.74208333333
274.81,2.81533333333,2.46775,3.27558333333,2.70266666667,1.38558333333,4.67816666667,2.61941666667,4.1765,3.92416666667
275.18,3.07525,2.82341666667,3.50883333334,2.9755,1.63966666667,4.95166666666,2.72608333334,4.38341666667,4.16908333333
275.55,3.07716666667,2.91283333333,3.53391666667,3.08241666667,1.604,5.04058333334,2.82308333333,4.43741666667,4.18858333333
275.93,2.85766666667,2.59941666667,3.20575,2.74958333333,1.37608333333,4.70841666667,2.63375,4.15475,3.82266666666
276.30,2.85241666667,2.70666666667,3.24375,2.70141666667,1.39525,4.77366666667,2.72008333333,4.296,3.85083333333
