wavelength,Back_AniIgnf,Belly_AniIgnf,Breast_AniIgnf,Crissum_AniIgnf,Crown_AniIgnf,DorTail_AniIgnf,Patch10_AniIgnf,Patch11_AniIgnf,Rump_AniIgnf,Throat_AniIgnf,WingTip_AniIgnf
412.21,6.11786666667,6.4290125,6.08994545455,4.42573333333,4.37923333334,5.3272,45.6745333333,4.83139999999,30.615,3.36313333334,6.32046666667
412.57,6.11566666667,6.39645833333,6.0707,4.38313333333,4.3828,5.3278,45.7014,4.83983333333,30.6336,3.352,6.30423333333
412.92,6.12993333333,6.40562916666,6.06841818182,4.38706666667,4.39776666667,5.34733333333,45.8076,4.87076666667,30.6916,3.40176666667,6.33876666667
413.28,6.07066666667,6.32725416667,5.97946969697,4.31306666667,4.3353,5.2742,45.7315333333,4.8069,30.6344666666,3.32456666667,6.2807
413.64,6.06393333333,6.2978,5.94753030303,4.29213333333,4.31816666667,5.25226666667,45.6638666667,4.80000000001,30.6110666667,3.30296666667,6.26666666667
414.00,6.01833333333,6.211525,5.87615757576,4.21666666667,4.26116666667,5.18086666667,45.6200666667,4.71816666667,30.5216,3.24846666667,6.2169
414.36,5.97313333333,6.15732916667,5.80438484849,4.15846666667,4.2249,5.14913333333,45.5562666667,4.64063333333,30.4594,3.20986666667,6.16836666667
414.72,5.9582,6.1219375,5.74973939394,4.11353333333,4.1979,5.14446666667,45.5892,4.60229999999,30.4598,3.18366666667,6.1736
415.07,6.02633333333,6.16157916667,5.77259090909,4.14813333333,4.25236666667,5.20553333333,45.6260666667,4.61489999999,30.4992,3.2304,6.2254
415.43,6.0888,6.18571666667,5.79406363637,4.1748,4.29073333333,5.25393333333,45.6872666667,4.61963333333,30.5109333333,3.28303333333,6.27523333333
415.79,6.12093333333,6.182225,5.80038484849,4.17133333333,4.31416666667,5.2808,45.68,4.58943333333,30.5463333333,3.32473333333,6.3235
416.15,6.18186666667,6.23215416667,5.83143636363,4.20006666667,4.35183333333,5.34806666667,45.7994,4.55976666667,30.6430666667,3.38736666667,6.37373333333
416.51,6.18826666667,6.19761666667,5.80558484849,4.18066666667,4.3511,5.35653333333,45.8039333333,4.50076666667,30.6366666667,3.40106666667,6.3734
416.86,6.19186666667,6.18070833333,5.79614242424,4.1666,4.35833333333,5.3596,45.7772666667,4.43986666667,30.6324666667,3.4011,6.3761
417.22,6.17726666667,6.12858333333,5.74439393939,4.12746666667,4.32806666667,5.33193333333,45.7345333333,4.36233333333,30.6070666667,3.3947,6.3423
417.58,6.1384,6.06615833334,5.68521515151,4.06986666667,4.29233333333,5.2844,45.7115333333,4.27313333333,30.5893333333,3.37426666667,6.3013
417.94,6.132,6.03647083333,5.64995454545,4.04066666667,4.28406666667,5.28086666667,45.6998666667,4.20253333333,30.6224,3.37396666667,6.29616666667
418.29,6.09053333333,5.98547083333,5.59058484849,4.006,4.26086666667,5.25193333333,45.5716,4.1355,30.5660666667,3.36486666667,6.26986666667
418.65,6.10553333333,5.978075,5.59816666667,4.00613333333,4.2703,5.26273333333,45.5776666667,4.0948,30.5954,3.38876666667,6.265
419.01,6.09726666667,5.95029583333,5.55967575757,3.9806,4.25336666667,5.24473333333,45.5076666667,4.03403333333,30.5844666667,3.38783333333,6.245
419.37,6.08133333333,5.9249625,5.5250969697,3.9378,4.2279,5.2278,45.4948666667,3.992,30.6116666667,3.37043333333,6.22723333333
419.73,6.0666,5.90200833333,5.49437575757,3.91193333333,4.2154,5.23053333333,45.4857333333,3.94716666667,30.5877333333,3.35916666667,6.19406666667
420.08,6.03346666667,5.85029583333,5.44613030303,3.88113333333,4.1917,5.20713333333,45.4254,3.90026666667,30.5607333333,3.33266666667,6.1731
420.44,6.014,5.84190833333,5.42985454545,3.86486666667,4.19096666666,5.1966,45.4292666667,3.87433333333,30.5924,3.32403333333,6.1699
420.80,6.0096,5.8186125,5.40329393939,3.85093333333,4.1962,5.19026666667,45.363,3.85486666667,30.5798,3.32953333333,6.16823333333
421.16,6.0028,5.812175,5.39647575757,3.8438,4.2002,5.19086666667,45.3755333333,3.8334,30.6228,3.34253333333,6.18756666667
421.51,6.0292,5.8153375,5.40991515151,3.842,4.22256666667,5.227,45.3577333333,3.84016666667,30.6424666667,3.3659,6.2116
421.87,6.039,5.8061875,5.41392727273,3.84973333333,4.24146666667,5.24693333333,45.3188666667,3.8535,30.6404666667,3.38036666667,6.21886666667
422.23,6.04386666667,5.79533333333,5.40771212121,3.83113333333,4.24443333333,5.2514,45.372,3.84333333333,30.6877333333,3.372,6.22486666667
422.58,6.0476,5.7947375,5.40765151515,3.82926666667,4.264,5.27053333333,45.3803333333,3.85016666667,30.7328666667,3.39293333333,6.25253333333
422.94,6.05253333333,5.78331666667,5.40945757576,3.82146666667,4.27216666667,5.28866666667,45.4379333333,3.8451,30.7778666667,3.39703333333,6.26773333333
423.30,6.0418,5.76205,5.38701212121,3.80853333333,4.27816666667,5.29353333333,45.4102666667,3.82556666667,30.7833333333,3.3943,6.26723333333
423.66,6.04546666667,5.7511,5.38090909091,3.80106666667,4.29223333334,5.28446666667,45.3834666667,3.8329,30.8048666667,3.40723333333,6.2811
424.01,6.05246666666,5.7389375,5.37053333333,3.78626666667,4.30446666667,5.2744,45.3924,3.8285,30.8391333333,3.41266666667,6.29123333333
424.37,6.0674,5.72521666667,5.36623939394,3.7884,4.30243333333,5.28046666666,45.3791333333,3.83523333333,30.8424666667,3.4164,6.29333333333
424.73,6.0502,5.68484166667,5.32885757576,3.74786666667,4.2775,5.26226666667,45.3892,3.81783333333,30.8803333333,3.39146666667,6.26123333333
425.08,6.06286666667,5.67938333333,5.32700606061,3.7434,4.2849,5.27573333333,45.3508,3.8406,30.8616666667,3.3978,6.25513333333
425.44,6.06793333333,5.67025833333,5.31313030303,3.74546666667,4.2881,5.2638,45.3728,3.85246666667,30.8962,3.39823333333,6.2632
425.80,6.07833333333,5.66352083333,5.31197878788,3.73526666666,4.29036666667,5.2626,45.3689333334,3.87113333333,30.9233333333,3.39343333333,6.26156666667
426.16,6.10706666667,5.67143333333,5.31630909091,3.741,4.30383333333,5.27526666667,45.3529333333,3.90656666667,30.9576666667,3.4241,6.27283333333
426.51,6.09906666667,5.64252083333,5.28303636363,3.7114,4.28733333334,5.25626666667,45.3185333333,3.91603333333,30.9568,3.41033333333,6.2494
426.87,6.04926666666,5.576925,5.21721212121,3.6486,4.24656666667,5.20926666667,45.2194,3.91053333333,30.9194666667,3.37023333333,6.20183333333
427.23,6.0196,5.53050833333,5.18052424243,3.61433333333,4.22136666667,5.1774,45.1394666667,3.91236666667,30.8708,3.34643333333,6.16846666667
427.58,5.99386666667,5.46812916667,5.12280606061,3.571,4.17716666667,5.14166666667,45.0912666667,3.90426666667,30.8708666667,3.29816666667,6.12676666667
427.94,5.95433333333,5.41828333333,5.07963030303,3.53013333333,4.147,5.12373333333,44.9877333333,3.9032,30.8368,3.27373333333,6.089
428.30,5.92753333333,5.3689125,5.02966969697,3.4722,4.12016666667,5.09226666667,44.9061333333,3.8768,30.8364,3.25766666667,6.06226666667
428.65,5.95886666667,5.372575,5.0376969697,3.49253333333,4.1414,5.11313333333,44.8998666667,3.90333333333,30.8444666667,3.2851,6.1017
429.01,5.96746666667,5.35875833333,5.03493636364,3.48886666667,4.16516666667,5.12573333333,44.9052,3.91993333333,30.8931333333,3.29586666667,6.1358
429.37,5.92053333333,5.30475416667,4.98932424243,3.43346666667,4.13243333333,5.10693333333,44.8483333333,3.89333333333,30.8775333333,3.259,6.08186666667
429.72,5.8616,5.24415416667,4.90570606061,3.37506666667,4.0935,5.05333333333,44.8144,3.83586666667,30.8522666667,3.2055,6.05783333333
430.08,5.84793333333,5.22435,4.8918,3.36606666667,4.07756666667,5.06333333333,44.813,3.82533333333,30.8766,3.1949,6.06436666667
430.44,5.8318,5.17962083333,4.85891212122,3.33426666667,4.05953333333,5.0352,44.6852,3.7955,30.8330666667,3.15676666667,6.04476666667
430.79,5.8858,5.22475833333,4.90653030303,3.39353333333,4.11526666667,5.08533333333,44.645,3.84323333333,30.8754666667,3.21983333334,6.0946
431.15,5.91966666667,5.22840833333,4.92998787879,3.392,4.14043333333,5.11266666667,44.6787333333,3.87266666667,30.9425333333,3.24703333333,6.13076666667
431.50,5.92446666667,5.23623333333,4.9442,3.39026666667,4.15803333333,5.12893333333,44.6272,3.87746666667,30.9434666667,3.26933333333,6.15563333333
431.86,5.96566666667,5.25955,4.96853030303,3.40186666667,4.18913333334,5.15193333334,44.6230666667,3.90916666667,30.9714,3.28326666667,6.18606666667
432.22,6.02106666666,5.295975,4.99813030303,3.44526666667,4.237,5.20553333333,44.6571333333,3.96073333333,31.0283333333,3.32343333333,6.2354
432.57,6.00946666667,5.28356666667,4.99403636363,3.42673333333,4.23163333333,5.20513333333,44.6339333334,3.97543333333,31.0420666667,3.3109,6.22043333333
432.93,6.0118,5.26861666667,4.97869393939,3.42046666667,4.2192,5.20526666667,44.5881333333,3.9816,31.0574666667,3.29613333333,6.195
433.29,6.02113333333,5.26308333333,4.97333636363,3.42246666667,4.22806666667,5.2106,44.5166,4.01053333333,31.0266,3.28923333333,6.21216666667
433.64,6.06473333334,5.28355,5.00691818182,3.4374,4.24933333333,5.2454,44.4999333333,4.06336666667,31.0580666667,3.3206,6.2342
434.00,6.0616,5.26344166667,5.00493636363,3.42066666667,4.2617,5.23506666667,44.429,4.10676666667,31.0538666667,3.31263333333,6.23053333333
434.35,6.0726,5.2810375,5.01913939394,3.4288,4.27343333333,5.25933333333,44.4149333333,4.169,31.072,3.3353,6.25263333333
434.71,6.03226666667,5.22655833333,4.97121212121,3.36726666667,4.22726666667,5.2134,44.3755333333,4.15463333333,31.0635333333,3.2855,6.21213333333
435.07,6.03206666667,5.22395833333,4.95305151515,3.3684,4.2224,5.2086,44.2962666667,4.18606666667,31.0608,3.28216666667,6.21036666667
435.42,6.05686666667,5.22997083333,4.95945151515,3.37626666667,4.23583333333,5.23406666667,44.2734666667,4.2373,31.1012666667,3.29213333333,6.22593333333
435.78,6.0532,5.21833333333,4.95130909091,3.3888,4.23106666667,5.24373333333,44.2216666667,4.263,31.1070666667,3.3009,6.22566666667
436.13,6.0414,5.19225416667,4.93439090909,3.3548,4.2108,5.21853333333,44.102,4.25903333333,31.0625333333,3.2865,6.20253333333
436.49,6.05706666667,5.19562083333,4.93267878788,3.36166666667,4.22066666667,5.22766666667,44.0234,4.2697,31.0502,3.30093333333,6.22656666667
436.84,6.0648,5.19806666667,4.93559393939,3.3648,4.23396666667,5.2328,43.9364666666,4.26913333334,31.0239333333,3.3198,6.24123333333
437.20,6.08493333333,5.2179125,4.95865757576,3.3764,4.25673333333,5.24233333333,43.9226666667,4.26963333333,31.0827333333,3.3428,6.2571
437.56,6.09933333333,5.23017083333,4.96612121212,3.39446666667,4.2846,5.2624,43.7853333333,4.26603333333,31.0532,3.37783333333,6.27626666667
437.91,6.1508,5.26805416667,4.99044545455,3.4208,4.31443333333,5.31613333333,43.7570666667,4.25836666667,31.0577333333,3.41776666667,6.33296666667
438.27,6.197,5.28336666667,5.00985757576,3.449,4.33866666667,5.34006666667,43.7284666667,4.2331,31.0642,3.44253333333,6.36163333333
438.62,6.24673333333,5.31637083333,5.0416969697,3.48346666667,4.3894,5.37933333333,43.7104666667,4.2315,31.0733333333,3.4823,6.4016
438.98,6.27506666667,5.33398333333,5.05645151515,3.50493333333,4.4096,5.40086666667,43.6861333333,4.2148,31.0927333333,3.49983333333,6.41666666667
439.33,6.2892,5.3396125,5.06258787879,3.517,4.4274,5.416,43.6714,4.19886666667,31.1017333333,3.50893333333,6.43986666667
439.69,6.29933333333,5.344075,5.07203939394,3.51353333333,4.4309,5.41886666666,43.6258,4.19096666667,31.0964666667,3.5139,6.45283333333
440.04,6.30453333333,5.34550416667,5.07495757576,3.51493333333,4.43626666667,5.43073333333,43.6167333333,4.19306666667,31.1203333333,3.5238,6.48506666667
440.40,6.3288,5.36212083333,5.1051,3.52946666667,4.46153333333,5.45173333333,43.5837333333,4.2131,31.1484666667,3.54303333333,6.50193333333
440.75,6.335,5.34807083333,5.09776969697,3.52346666667,4.4555,5.4462,43.5644,4.22163333333,31.1722666667,3.54806666667,6.5062
441.11,6.34313333333,5.3421625,5.09746969697,3.522,4.45783333333,5.45486666667,43.4801333333,4.23606666667,31.1479333333,3.55456666667,6.51353333333
441.47,6.3542,5.34201666667,5.10397272727,3.52426666667,4.45813333334,5.4576,43.4933333333,4.25643333333,31.1962,3.55393333333,6.53076666666
441.82,6.333,5.31827916667,5.0992,3.51166666667,4.45936666667,5.42686666666,43.4185333333,4.26923333333,31.2003333334,3.5382,6.50816666666
442.18,6.33166666667,5.30887916667,5.09933939394,3.50193333333,4.46513333333,5.42006666667,43.3437333333,4.28983333333,31.2152,3.54043333333,6.5183
442.53,6.33386666667,5.29419166667,5.09873030303,3.49633333333,4.45953333333,5.4302,43.2109333333,4.30796666667,31.1886,3.53383333333,6.52593333333
442.89,6.32126666667,5.27028333333,5.09157272727,3.47753333333,4.4584,5.41993333333,43.0582666667,4.31326666667,31.1308,3.5202,6.5193
443.24,6.33153333333,5.25912916667,5.0896030303,3.46506666667,4.45756666667,5.41486666667,42.9555333333,4.31703333333,31.1130666667,3.52186666667,6.50923333333
443.60,6.3412,5.25376666667,5.08494545455,3.45753333333,4.4645,5.41486666667,42.8190666666,4.31453333333,31.079,3.53596666667,6.50566666667
443.95,6.36473333333,5.25965416667,5.09698787879,3.46953333333,4.49373333333,5.43006666666,42.7398,4.3173,31.0862666667,3.54546666667,6.5087
444.31,6.36133333333,5.2507125,5.08085757576,3.45886666666,4.4843,5.4294,42.6808666667,4.28376666667,31.0911333333,3.52996666667,6.5139
444.66,6.3884,5.281775,5.10467575757,3.48233333333,4.52,5.45893333333,42.6032,4.2793,31.0917333333,3.55306666667,6.54656666667
445.02,6.4304,5.3049875,5.11678484849,3.49633333333,4.54443333333,5.49053333333,42.585,4.2657,31.1236666667,3.57416666667,6.5754
445.37,6.45286666667,5.3173875,5.13170606061,3.51006666667,4.55813333333,5.5128,42.5398666666,4.2496,31.1395333334,3.58976666667,6.5862
445.72,6.4864,5.34187916667,5.1519030303,3.546,4.5835,5.5502,42.5339333333,4.25376666667,31.1744,3.62363333333,6.6132
446.08,6.51366666667,5.35760416667,5.16382727273,3.57,4.60706666667,5.572,42.5126666667,4.26333333333,31.2096,3.6418,6.63043333333
446.43,6.52093333333,5.35720833333,5.16422727273,3.57073333333,4.60796666667,5.5658,42.4578,4.2599,31.2169333333,3.65453333333,6.62806666667
446.79,6.55313333333,5.37188333333,5.19035757576,3.59426666667,4.6321,5.58793333333,42.4802,4.28843333333,31.2777333333,3.6859,6.66573333333
447.14,6.5572,5.37565,5.19913030303,3.603,4.6331,5.59106666667,42.4095333333,4.3089,31.2768666667,3.68976666667,6.6725
447.50,6.58553333333,5.378175,5.21377272727,3.60913333333,4.64633333333,5.60693333333,42.3957333333,4.33856666667,31.3002666667,3.69146666667,6.68786666666
447.85,6.59186666667,5.37922083333,5.2265,3.6228,4.65176666667,5.62233333333,42.2983333333,4.38553333333,31.2897333333,3.70716666667,6.70086666667
448.21,6.6016,5.37438333333,5.23706666667,3.62266666666,4.65526666667,5.62246666667,42.1911333333,4.4421,31.2492666667,3.7134,6.68676666667
448.56,6.5936,5.3487625,5.23006363637,3.606,4.64386666667,5.61646666667,42.1075333333,4.48976666667,31.2268,3.69876666667,6.67523333333
448.92,6.5618,5.30607083334,5.2097969697,3.586,4.6119,5.5864,41.973,4.52966666667,31.1804666666,3.68473333333,6.64806666667
449.27,6.55586666667,5.2865375,5.19685757576,3.5646,4.5979,5.56813333333,41.8484666667,4.5914,31.1046666667,3.66496666667,6.63046666667
449.62,6.54746666667,5.24811666667,5.1780030303,3.5278,4.5795,5.54513333333,41.702,4.64203333333,31.0238666667,3.64296666667,6.60593333333
449.98,6.52593333333,5.21865833333,5.16123939394,3.49266666667,4.57003333333,5.53106666667,41.564,4.68226666666,30.9405333333,3.61976666667,6.5746
450.33,6.53193333333,5.21912916667,5.16968484849,3.4894,4.5791,5.54313333333,41.5021333333,4.74683333333,30.9169333333,3.6154,6.57456666667
450.69,6.50226666667,5.19133333333,5.13830606061,3.4628,4.55486666667,5.52466666667,41.366,4.75536666667,30.8428666667,3.58,6.54746666667
451.04,6.49586666667,5.17310833333,5.12886363637,3.4472,4.5473,5.52473333334,41.2666,4.77609999999,30.8031333333,3.58176666667,6.55076666667
451.40,6.463,5.1359,5.09417878788,3.42386666667,4.52553333333,5.49406666667,41.1407333333,4.778,30.7552,3.56183333333,6.52016666667
451.75,6.46206666667,5.11802916667,5.07780909091,3.3942,4.50766666667,5.47526666667,41.0618,4.76366666666,30.7323333333,3.53536666667,6.49203333333
452.10,6.50386666667,5.1582625,5.11057272727,3.43006666667,4.54773333333,5.51666666667,41.0530666667,4.80676666666,30.768,3.5879,6.55243333333
452.46,6.52626666667,5.17337916667,5.12571212121,3.4426,4.55473333333,5.52946666667,40.9738666667,4.8185,30.7516,3.6018,6.562
452.81,6.53226666667,5.174025,5.12169090909,3.437,4.5737,5.52793333333,40.8946,4.82783333333,30.7321333333,3.6054,6.5741
453.17,6.4964,5.14479166667,5.09327878788,3.41866666667,4.56306666667,5.51246666667,40.7826,4.80440000001,30.707,3.59373333333,6.56073333333
453.52,6.50173333333,5.15578333333,5.08867575757,3.43386666667,4.56773333333,5.52073333334,40.6981333333,4.80176666667,30.6908,3.5938,6.56546666667
453.87,6.5016,5.1592375,5.09665757576,3.43753333333,4.55993333334,5.51966666667,40.5875333333,4.81046666667,30.6522666667,3.59716666667,6.57693333333
454.23,6.51686666667,5.16645,5.11391818182,3.45566666667,4.59133333333,5.53646666667,40.5145333333,4.84430000001,30.6520666667,3.6228,6.6054
454.58,6.542,5.18181666667,5.14625151515,3.46273333334,4.61283333333,5.5536,40.4221333334,4.89210000001,30.6268,3.64383333333,6.6128
454.93,6.56613333333,5.1995375,5.16757272727,3.48226666667,4.63533333333,5.55726666666,40.3386666667,4.9297,30.6075333333,3.65183333333,6.61786666667
455.29,6.5704,5.20952083333,5.18013030303,3.48586666667,4.66083333333,5.57466666667,40.2219333333,4.9658,30.5760666667,3.661,6.63543333333
455.64,6.5648,5.21497916667,5.17548181818,3.49773333334,4.67006666667,5.57513333333,40.0899333333,4.99053333333,30.5246,3.65786666667,6.6414
456.00,6.52006666667,5.16982083333,5.11980606061,3.4494,4.63523333333,5.5428,39.8678,4.94360000001,30.4222,3.6053,6.59576666667
456.35,6.51973333333,5.1666875,5.11258181818,3.43866666667,4.63346666666,5.5408,39.7225333333,4.93903333333,30.3799333333,3.60926666667,6.58873333333
456.70,6.53546666667,5.1800375,5.11946363637,3.45073333333,4.63706666667,5.56006666667,39.5995333333,4.92136666666,30.3262,3.6189,6.59123333333
457.06,6.56273333333,5.18482916667,5.13013030303,3.4566,4.6526,5.57646666667,39.4758,4.88606666667,30.2825333333,3.63196666667,6.60573333333
457.41,6.55286666667,5.17372916667,5.12214242424,3.43746666667,4.6529,5.57886666667,39.3419333333,4.83423333334,30.2058666667,3.6389,6.61323333333
457.76,6.54706666667,5.16622083333,5.09747272727,3.4274,4.6442,5.5816,39.2416666667,4.75396666666,30.1699333333,3.63936666667,6.61773333333
458.12,6.54313333333,5.167375,5.06330606061,3.4044,4.63183333333,5.5694,39.1932,4.67533333333,30.1502,3.62943333334,6.61836666667
458.47,6.551,5.1796875,5.0478030303,3.4084,4.63343333333,5.58746666667,39.1197333333,4.61903333333,30.1385333333,3.64743333333,6.63466666667
458.82,6.55206666667,5.18204166667,5.03748484849,3.39906666667,4.6373,5.6018,39.0643333333,4.57733333333,30.1299333333,3.65686666667,6.64233333333
459.18,6.5616,5.19519166667,5.03073939394,3.39906666667,4.6363,5.59953333333,39.0124,4.5496,30.1252666667,3.66223333333,6.64713333333
459.53,6.5546,5.18734583333,5.02571818182,3.38673333333,4.63843333333,5.5956,38.9226666667,4.53453333333,30.0932666667,3.673,6.6478
459.88,6.56033333333,5.18445833333,5.02945151515,3.40013333333,4.6408,5.59333333333,38.8443333333,4.53330000001,30.0594,3.68683333333,6.64793333333
460.24,6.548,5.16482916667,5.00963333333,3.3836,4.6335,5.58013333333,38.7799333333,4.52020000001,30.0299333333,3.67303333333,6.6357
460.59,6.5362,5.15252916667,5.0047030303,3.37546666667,4.62733333334,5.5724,38.7100666667,4.53649999999,30.0228,3.6626,6.62903333333
460.94,6.53693333333,5.16020416667,4.99777272727,3.3716,4.6248,5.5622,38.6769333333,4.58643333333,30.0326,3.66766666667,6.62386666667
