wavelength,Back_PooOrnf,Belly_PooOrnf,Breast_PooOrnf,Crissum_PooOrnf,Crown_PooOrnf,DorTail_PooOrnf,Patch10_PooOrnf,Patch11_PooOrnf,Patch12_PooOrnf,Rump_PooOrnf,Throat_PooOrnf,WingTip_PooOrnf
455.64,16.9953333333,24.548,7.50966666667,30.0363333333,8.557,6.204,19.934,35.944,38.1673333333,10.2796666667,13.18,9.92133333333
456.00,17.0226666667,24.5783333333,7.51966666667,30.099,8.578,6.157,19.984,35.939,38.213,10.3266666667,13.255,9.91566666667
456.35,17.0996666667,24.6616666667,7.57733333333,30.1626666667,8.616,6.217,20.075,35.9503333333,38.3036666667,10.3773333333,13.2923333333,9.92333333333
456.70,17.1273333333,24.7396666667,7.66566666667,30.1866666667,8.635,6.238,20.133,36.0073333333,38.339,10.4373333333,13.3796666667,9.94266666667
457.06,17.1233333333,24.7906666667,7.684,30.2036666667,8.62266666667,6.265,20.1553333333,35.9873333333,38.3403333333,10.4426666667,13.3806666667,9.93933333333
457.41,17.1336666667,24.851,7.776,30.2523333333,8.65033333333,6.305,20.205,35.995,38.3463333333,10.47,13.4126666667,9.98066666667
457.76,17.1536666667,24.907,7.85033333333,30.343,8.67266666667,6.341,20.2563333333,35.9893333333,38.3183333333,10.516,13.483,9.991
458.12,17.1236666667,24.9226666667,7.82966666667,30.391,8.66466666667,6.354,20.259,35.947,38.3183333333,10.4806666667,13.474,9.98466666667
458.47,17.1536666667,24.9823333333,7.85866666667,30.4396666667,8.65366666667,6.354,20.293,36.0023333333,38.3493333333,10.5066666667,13.517,10.011
458.82,17.103,24.9536666667,7.87066666667,30.359,8.62233333333,6.33,20.248,35.9606666667,38.2603333333,10.484,13.4983333333,10.016
459.18,17.0976666667,25.016,7.89,30.3926666667,8.651,6.359,20.2583333333,36.0103333333,38.2666666667,10.5103333333,13.5483333333,10.05
459.53,17.1393333333,25.0873333333,7.91166666667,30.4456666667,8.69366666667,6.381,20.3023333333,36.0283333333,38.314,10.5503333333,13.6276666667,10.067
459.88,17.148,25.1446666667,7.931,30.4543333333,8.70533333333,6.402,20.3326666667,36.103,38.3473333333,10.5586666667,13.6496666667,10.0793333333
460.24,17.1713333333,25.1703333333,7.96733333333,30.488,8.70133333333,6.367,20.337,36.1126666667,38.3903333333,10.5833333333,13.6866666667,10.1186666667
460.59,17.193,25.2226666667,7.93,30.5176666667,8.69166666667,6.365,20.3426666667,36.102,38.4176666667,10.571,13.709,10.1336666667
460.94,17.2206666667,25.2936666667,7.95733333333,30.5673333333,8.70033333333,6.349,20.3443333333,36.168,38.4856666667,10.575,13.7396666667,10.1543333333
461.29,17.2703333333,25.3453333333,7.93933333333,30.6633333333,8.72466666667,6.344,20.4053333333,36.248,38.5783333333,10.6016666667,13.7996666667,10.1733333333
461.65,17.291,25.444,7.93933333333,30.6976666667,8.72666666667,6.308,20.4496666667,36.3,38.6713333333,10.6146666667,13.8156666667,10.208
462.00,17.3416666667,25.508,7.99366666667,30.747,8.74766666667,6.344,20.5216666667,36.374,38.7503333333,10.6643333333,13.891,10.245
462.35,17.3436666667,25.6036666667,8.04333333333,30.808,8.80066666667,6.354,20.5753333333,36.4393333333,38.769,10.7033333333,13.9353333333,10.277
462.71,17.4266666667,25.7446666667,8.11733333333,30.9023333333,8.84266666667,6.386,20.637,36.488,38.857,10.769,14.0566666667,10.3083333333
463.06,17.462,25.8356666667,8.15366666667,30.9593333333,8.84733333333,6.353,20.688,36.5213333333,38.964,10.789,14.0593333333,10.2923333333
463.41,17.4876666667,25.9513333333,8.21766666667,31.0393333333,8.873,6.384,20.7876666667,36.6453333333,39.0316666667,10.8626666667,14.089,10.3223333333
463.76,17.4543333333,26.002,8.21366666667,31.101,8.83866666667,6.317,20.8066666667,36.662,39.0413333333,10.8563333333,14.1033333333,10.3416666667
464.12,17.451,26.109,8.22266666667,31.1853333333,8.86566666667,6.34,20.8436666667,36.75,39.047,10.874,14.161,10.3426666667
464.47,17.4523333333,26.1456666667,8.268,31.2333333333,8.84533333333,6.252,20.881,36.7706666667,39.0456666667,10.839,14.1736666667,10.281
464.82,17.4523333333,26.1583333333,8.298,31.2993333333,8.857,6.272,20.9756666667,36.8163333333,39.0616666667,10.9213333333,14.2416666667,10.3026666667
465.17,17.4433333333,26.225,8.351,31.3326666667,8.86,6.338,21.045,36.8546666667,39.0713333333,10.9633333333,14.3343333333,10.3176666667
465.53,17.4646666667,26.266,8.36533333333,31.3626666667,8.88433333333,6.334,21.068,36.8653333333,39.104,11.0056666667,14.4166666667,10.306
465.88,17.4853333333,26.2863333333,8.39666666667,31.3873333333,8.879,6.324,21.1226666667,36.905,39.0993333333,11.021,14.41,10.2936666667
466.23,17.5113333333,26.2993333333,8.435,31.3863333333,8.838,6.322,21.1663333333,36.922,39.128,11.037,14.444,10.304
466.58,17.5166666667,26.3606666667,8.46133333333,31.469,8.87733333333,6.34,21.2426666667,37.0103333333,39.2166666667,11.085,14.4903333333,10.3393333333
466.94,17.5233333333,26.398,8.50666666667,31.4956666667,8.89,6.362,21.278,37.001,39.1623333333,11.0676666667,14.549,10.355
467.29,17.5013333333,26.3636666667,8.44166666667,31.4386666667,8.842,6.307,21.2286666667,36.9763333333,39.1363333333,10.9996666667,14.4863333333,10.2886666667
467.64,17.572,26.4266666667,8.51933333333,31.4803333333,8.884,6.365,21.3146666667,36.9783333333,39.1763333333,11.0453333333,14.5413333333,10.2923333333
467.99,17.631,26.537,8.58833333333,31.5416666667,8.954,6.416,21.4413333333,37.0786666667,39.2373333333,11.092,14.64,10.3696666667
468.35,17.6966666667,26.6126666667,8.63833333333,31.6253333333,8.979,6.483,21.4853333333,37.1526666667,39.317,11.135,14.713,10.4366666667
468.70,17.686,26.6723333333,8.64766666667,31.6976666667,8.97766666667,6.472,21.484,37.179,39.2656666667,11.117,14.7386666667,10.3753333333
469.05,17.736,26.6996666667,8.65466666667,31.6696666667,9.01033333333,6.475,21.4793333333,37.1866666667,39.2686666667,11.1396666667,14.7626666667,10.3846666667
469.40,17.7843333333,26.7853333333,8.68833333333,31.767,9.01933333333,6.509,21.5963333333,37.3,39.3126666667,11.183,14.8176666667,10.4193333333
469.75,17.766,26.9016666667,8.714,31.8146666667,9.052,6.503,21.6163333333,37.343,39.3536666667,11.226,14.9366666667,10.4313333333
470.11,17.7893333333,26.9753333333,8.732,31.9063333333,9.15766666667,6.496,21.6366666667,37.3676666667,39.4,11.2706666667,15.0426666667,10.4346666667
470.46,17.794,27.016,8.7,31.931,9.12566666667,6.471,21.635,37.3906666667,39.405,11.25,15.036,10.4226666667
470.81,17.766,27.0606666667,8.652,31.956,9.08166666667,6.472,21.637,37.3856666667,39.4446666667,11.2856666667,15.043,10.44
471.16,17.8293333333,27.157,8.71933333333,32.0923333333,9.11266666667,6.539,21.7053333333,37.4566666667,39.5163333333,11.3366666667,15.1513333333,10.5016666667
471.51,17.8276666667,27.2203333333,8.77366666667,32.1833333333,9.111,6.531,21.7343333333,37.5133333333,39.6303333333,11.4006666667,15.2123333333,10.538
471.87,17.8113333333,27.232,8.75733333333,32.198,9.068,6.51,21.757,37.4506666667,39.637,11.466,15.1996666667,10.4886666667
472.22,17.8063333333,27.304,8.80633333333,32.2396666667,9.14966666667,6.528,21.8623333333,37.503,39.6696666667,11.5846666667,15.2896666667,10.5113333333
472.57,17.923,27.412,8.91766666667,32.271,9.23566666667,6.564,21.966,37.58,39.8246666667,11.6823333333,15.3926666667,10.623
472.92,17.8633333333,27.4113333333,8.974,32.334,9.19133333333,6.459,21.9843333333,37.57,39.804,11.664,15.3723333333,10.6376666667
473.27,17.852,27.421,9.02066666667,32.3003333333,9.207,6.418,21.9396666667,37.5326666667,39.7786666667,11.6276666667,15.3913333333,10.6536666667
473.62,17.892,27.4246666667,9.00833333333,32.3043333333,9.176,6.39,21.937,37.5366666667,39.7806666667,11.6086666667,15.4286666667,10.666
473.98,17.937,27.4676666667,9.04133333333,32.343,9.107,6.406,21.9903333333,37.6,39.819,11.58,15.4443333333,10.658
474.33,17.9833333333,27.563,9.10266666667,32.3863333333,9.15333333333,6.448,22.0963333333,37.6593333333,39.8513333333,11.6066666667,15.5643333333,10.7186666667
474.68,18.08,27.6373333333,9.22066666667,32.4503333333,9.23366666667,6.433,22.2156666667,37.7726666667,39.9103333333,11.6376666667,15.6746666667,10.762
475.03,18.1043333333,27.709,9.27933333333,32.507,9.29966666667,6.458,22.312,37.8276666667,39.974,11.6783333333,15.7743333333,10.816
475.38,18.125,27.781,9.33733333333,32.545,9.332,6.464,22.3603333333,37.898,39.9563333333,11.6426666667,15.8146666667,10.831
475.73,18.1153333333,27.8843333333,9.38433333333,32.5763333333,9.36033333333,6.463,22.394,38.0013333333,39.978,11.621,15.885,10.863
476.08,18.1536666667,27.9736666667,9.428,32.6323333333,9.341,6.491,22.4403333333,38.054,40.0046666667,11.6153333333,15.9153333333,10.924
476.44,18.1176666667,28.0253333333,9.39766666667,32.664,9.30233333333,6.533,22.4493333333,38.0556666667,39.959,11.5776666667,15.919,10.884
476.79,18.151,28.213,9.43033333333,32.7446666667,9.32333333333,6.604,22.5006666667,38.121,40.0243333333,11.5923333333,15.977,10.947
477.14,18.159,28.2513333333,9.45,32.765,9.32566666667,6.615,22.5666666667,38.104,40.0393333333,11.612,16.0063333333,10.934
477.49,18.1506666667,28.2973333333,9.48633333333,32.8156666667,9.34166666667,6.653,22.6143333333,38.093,40.0656666667,11.662,16.0023333333,10.9673333333
477.84,18.1306666667,28.3616666667,9.47966666667,32.825,9.33533333333,6.646,22.624,38.1123333333,40.0743333333,11.635,15.9996666667,10.9666666667
478.19,18.1206666667,28.3776666667,9.48233333333,32.865,9.30733333333,6.634,22.6183333333,38.135,40.0593333333,11.6616666667,16.01,10.9396666667
478.54,18.148,28.4,9.48366666667,32.9186666667,9.31666666667,6.602,22.6273333333,38.11,40.096,11.691,15.9866666667,10.9506666667
478.89,18.127,28.4296666667,9.473,32.9353333333,9.27066666667,6.552,22.6043333333,38.107,40.0966666667,11.66,15.9893333333,10.9246666667
479.24,18.094,28.3836666667,9.406,32.8763333333,9.254,6.518,22.5516666667,38.0646666667,40.0473333333,11.679,15.955,10.8583333333
479.60,18.107,28.3846666667,9.41433333333,32.866,9.24433333333,6.54,22.4926666667,38.02,40.0436666667,11.663,15.957,10.8686666667
479.95,18.0856666667,28.401,9.409,32.875,9.22433333333,6.567,22.474,37.991,40.0296666667,11.6836666667,15.944,10.879
480.30,18.0713333333,28.4006666667,9.45266666667,32.903,9.25766666667,6.549,22.475,37.974,40.057,11.705,15.959,10.9163333333
480.65,18.0686666667,28.391,9.43566666667,32.8533333333,9.21766666667,6.5,22.483,37.9313333333,40.031,11.7046666667,15.9586666667,10.8753333333
481.00,18.0353333333,28.43,9.37166666667,32.814,9.13666666667,6.509,22.4453333333,37.9676666667,39.998,11.6756666667,15.9373333333,10.8463333333
481.35,18.0183333333,28.4973333333,9.36166666667,32.803,9.09033333333,6.475,22.4366666667,37.9543333333,39.9613333333,11.6176666667,15.9253333333,10.7766666667
481.70,18.0276666667,28.587,9.37566666667,32.896,9.087,6.441,22.491,37.9923333333,39.9873333333,11.661,15.974,10.8003333333
482.05,18.0266666667,28.6776666667,9.36833333333,32.9186666667,9.02666666667,6.401,22.5136666667,38.047,40.029,11.6213333333,15.9666666667,10.7833333333
482.40,18.0143333333,28.7103333333,9.36933333333,32.922,8.98966666667,6.399,22.5236666667,38.0833333333,40.0443333333,11.5823333333,15.9733333333,10.7506666667
482.75,18.015,28.7613333333,9.366,32.9133333333,8.99,6.366,22.5476666667,38.0633333333,40.0793333333,11.5856666667,15.9653333333,10.7556666667
483.10,18.0203333333,28.8533333333,9.389,32.9853333333,9.00766666667,6.374,22.5856666667,38.06,40.0973333333,11.5993333333,16.009,10.7806666667
483.45,18.033,28.8726666667,9.38633333333,32.9916666667,9.006,6.356,22.6183333333,38.0493333333,40.1016666667,11.597,16.0176666667,10.7636666667
483.80,18.0436666667,28.8976666667,9.40466666667,32.982,8.997,6.345,22.6243333333,38.0493333333,40.1143333333,11.5883333333,16.0286666667,10.7416666667
484.15,18.06,28.9343333333,9.41433333333,32.9926666667,8.974,6.333,22.6456666667,38.0426666667,40.1213333333,11.5876666667,16.0453333333,10.7333333333
484.50,18.0676666667,28.957,9.43633333333,33.0146666667,8.98266666667,6.329,22.6703333333,38.055,40.1506666667,11.5986666667,16.0913333333,10.7333333333
484.85,18.0756666667,28.995,9.464,33.0663333333,8.992,6.319,22.707,38.0583333333,40.164,11.6146666667,16.1146666667,10.7446666667
485.20,18.0776666667,29.04,9.47433333333,33.1096666667,8.99433333333,6.301,22.7166666667,38.0816666667,40.1706666667,11.6206666667,16.1336666667,10.759
485.55,18.073,29.0446666667,9.49666666667,33.1046666667,8.98233333333,6.286,22.718,38.062,40.1673333333,11.6096666667,16.1363333333,10.751
485.90,18.075,29.065,9.51666666667,33.1223333333,9.01033333333,6.283,22.743,38.052,40.1713333333,11.6116666667,16.165,10.751
486.25,18.0853333333,29.127,9.52433333333,33.1556666667,9.011,6.274,22.765,38.0413333333,40.1833333333,11.6463333333,16.2123333333,10.767
486.60,18.0803333333,29.1676666667,9.54966666667,33.158,9.00233333333,6.291,22.7756666667,38.0533333333,40.1303333333,11.6446666667,16.2476666667,10.7586666667
486.95,18.094,29.2003333333,9.57066666667,33.148,8.98233333333,6.299,22.8006666667,38.093,40.144,11.6466666667,16.277,10.7686666667
487.30,18.0866666667,29.2543333333,9.59533333333,33.186,8.96966666667,6.302,22.8316666667,38.1246666667,40.137,11.659,16.314,10.776
487.65,18.0873333333,29.3026666667,9.6,33.24,8.96633333333,6.285,22.8583333333,38.1413333333,40.1366666667,11.652,16.3406666667,10.7993333333
488.00,18.0786666667,29.3386666667,9.596,33.2643333333,8.978,6.295,22.8673333333,38.185,40.1186666667,11.6743333333,16.3646666667,10.8103333333
488.35,18.0613333333,29.3806666667,9.594,33.2823333333,8.98566666667,6.297,22.87,38.2003333333,40.092,11.6826666667,16.3793333333,10.811
488.70,18.0743333333,29.4243333333,9.64266666667,33.3353333333,9.019,6.313,22.8996666667,38.219,40.1296666667,11.6996666667,16.421,10.8393333333
489.05,18.1076666667,29.453,9.68266666667,33.345,9.03933333333,6.326,22.963,38.2213333333,40.1793333333,11.7433333333,16.495,10.86
489.40,18.1133333333,29.4926666667,9.70666666667,33.3526666667,9.04233333333,6.373,22.9923333333,38.2276666667,40.1683333333,11.7633333333,16.552,10.8556666667
489.75,18.1203333333,29.566,9.787,33.3963333333,9.078,6.392,23.0353333333,38.2476666667,40.1706666667,11.8276666667,16.6206666667,10.9063333333
490.10,18.1266666667,29.6186666667,9.85333333333,33.4276666667,9.10866666667,6.428,23.0883333333,38.2693333333,40.1526666667,11.8623333333,16.6756666667,10.9346666667
490.45,18.1566666667,29.6746666667,9.90666666667,33.519,9.12533333333,6.462,23.1423333333,38.3036666667,40.223,11.919,16.7403333333,10.968
490.80,18.181,29.7143333333,9.96,33.5526666667,9.15366666667,6.46,23.1703333333,38.3033333333,40.211,11.937,16.7716666667,10.974
491.15,18.201,29.7453333333,10.0043333333,33.594,9.15766666667,6.431,23.192,38.333,40.2496666667,11.9593333333,16.8223333333,10.9986666667
491.50,18.1996666667,29.7816666667,10.0276666667,33.611,9.16966666667,6.44,23.1926666667,38.337,40.262,12.008,16.8663333333,10.9816666667
491.85,18.2076666667,29.819,10.0813333333,33.6546666667,9.19866666667,6.436,23.2416666667,38.3503333333,40.2943333333,12.0206666667,16.9166666667,11.0053333333
492.20,18.2553333333,29.9083333333,10.1383333333,33.7286666667,9.22566666667,6.494,23.2966666667,38.4026666667,40.359,12.0493333333,16.9563333333,11.049
492.55,18.274,29.934,10.153,33.7276666667,9.212,6.491,23.3106666667,38.427,40.3693333333,12.0626666667,17.0073333333,11.0406666667
492.90,18.2993333333,30.0193333333,10.2156666667,33.8336666667,9.24333333333,6.533,23.371,38.5053333333,40.4103333333,12.0856666667,17.073,11.0783333333
493.25,18.3473333333,30.1176666667,10.2603333333,33.941,9.28833333333,6.529,23.421,38.6006666667,40.4896666667,12.1196666667,17.143,11.1303333333
493.60,18.3716666667,30.1556666667,10.254,33.9633333333,9.29466666667,6.54,23.4276666667,38.6126666667,40.507,12.13,17.1896666667,11.1553333333
493.95,18.385,30.2113333333,10.294,34.0273333333,9.30866666667,6.54,23.4726666667,38.6826666667,40.542,12.1326666667,17.235,11.1783333333
494.30,18.4253333333,30.268,10.3323333333,34.0593333333,9.34666666667,6.508,23.5176666667,38.7203333333,40.549,12.1773333333,17.3193333333,11.2173333333
494.65,18.4516666667,30.3576666667,10.3656666667,34.1753333333,9.33666666667,6.512,23.6143333333,38.7823333333,40.6413333333,12.2113333333,17.3983333333,11.2373333333
495.00,18.5046666667,30.4736666667,10.445,34.2686666667,9.38566666667,6.586,23.696,38.8636666667,40.7076666667,12.2526666667,17.473,11.2736666667
495.34,18.574,30.5816666667,10.5076666667,34.3666666667,9.449,6.627,23.828,38.989,40.8023333333,12.2506666667,17.61,11.3213333333
495.69,18.6356666667,30.7026666667,10.5716666667,34.412,9.43633333333,6.634,23.875,39.044,40.8933333333,12.2326666667,17.7116666667,11.331
496.04,18.655,30.7266666667,10.5666666667,34.4246666667,9.40466666667,6.554,23.9123333333,39.0486666667,40.8843333333,12.236,17.771,11.295
496.39,18.681,30.8716666667,10.6346666667,34.5043333333,9.42133333333,6.58,23.9896666667,39.145,40.9263333333,12.2853333333,17.8263333333,11.3103333333
496.74,18.6683333333,30.882,10.6246666667,34.5056666667,9.44433333333,6.524,24.011,39.1423333333,40.914,12.2906666667,17.8316666667,11.315
497.09,18.6403333333,30.8986666667,10.644,34.4806666667,9.43666666667,6.539,24.052,39.1166666667,40.861,12.31,17.8493333333,11.3196666667
497.44,18.7046666667,30.9833333333,10.6796666667,34.559,9.426,6.603,24.1346666667,39.1756666667,40.9066666667,12.3326666667,17.953,11.3113333333
497.79,18.7306666667,31.0886666667,10.7026666667,34.586,9.47033333333,6.589,24.1836666667,39.208,41.012,12.3553333333,18.0476666667,11.3013333333
498.14,18.7166666667,31.164,10.7173333333,34.62,9.44866666667,6.622,24.1883333333,39.2196666667,41.0076666667,12.331,18.0473333333,11.2776666667
498.48,18.7316666667,31.2146666667,10.7746666667,34.6413333333,9.51033333333,6.691,24.194,39.246,40.9883333333,12.3976666667,18.1563333333,11.321
498.83,18.7603333333,31.2896666667,10.8216666667,34.668,9.56466666667,6.744,24.2573333333,39.2846666667,41.024,12.4836666667,18.2733333333,11.3636666667
499.18,18.7693333333,31.3303333333,10.888,34.6853333333,9.57333333333,6.766,24.2983333333,39.3013333333,41.0413333333,12.54,18.3406666667,11.3823333333
499.53,18.7976666667,31.402,10.8996666667,34.7553333333,9.60833333333,6.763,24.354,39.3696666667,41.0306666667,12.6406666667,18.3823333333,11.4153333333
499.88,18.7896666667,31.4473333333,10.936,34.8013333333,9.612,6.79,24.37,39.3906666667,41.07,12.669,18.4023333333,11.428
500.23,18.829,31.4953333333,10.9416666667,34.842,9.638,6.788,24.436,39.4093333333,41.104,12.7206666667,18.4583333333,11.456
500.58,18.8396666667,31.624,10.997,34.829,9.60933333333,6.858,24.439,39.4423333333,41.1153333333,12.7783333333,18.5123333333,11.4616666667
500.92,18.8983333333,31.744,11.1286666667,34.8773333333,9.67633333333,6.891,24.5213333333,39.503,41.1716666667,12.8573333333,18.6296666667,11.518
501.27,18.9106666667,31.7923333333,11.2136666667,34.9383333333,9.724,6.896,24.5976666667,39.5476666667,41.2406666667,12.877,18.6223333333,11.558
501.62,18.96,31.8203333333,11.2966666667,35.04,9.73233333333,6.95,24.639,39.5763333333,41.2113333333,12.9693333333,18.6976666667,11.6343333333
501.97,18.984,31.8893333333,11.386,35.114,9.80066666667,6.976,24.7516666667,39.6976666667,41.2853333333,13.027,18.8126666667,11.6776666667
502.32,18.9523333333,31.9603333333,11.3633333333,35.1886666667,9.77,6.911,24.7906666667,39.772,41.3213333333,12.996,18.8123333333,11.6916666667
502.67,18.9323333333,32.008,11.343,35.2383333333,9.753,6.909,24.8036666667,39.753,41.3543333333,13.0043333333,18.8323333333,11.7093333333
503.01,18.9723333333,32.079,11.3786666667,35.2916666667,9.78,6.854,24.867,39.803,41.3536666667,13.0296666667,18.8763333333,11.741
