wavelength,Back_TanHeif,Belly_TanHeif,Breast_TanHeif,Crissum_TanHeif,Crown_TanHeif,DorTail_TanHeif,Patch10_TanHeif,Rump_TanHeif,Throat_TanHeif,WingTip_TanHeif
706.42,15.6628666666,31.7254,23.2906666667,22.4627333333,12.8005333334,11.5476666667,15.2745333333,19.564,21.5921333333,16.497
706.74,15.4992,31.5444,23.1911333333,22.3568,12.6738666667,11.505,15.1033333333,19.4052,21.4545333333,16.3526666667
707.06,15.6056666667,31.5974,23.2778666667,22.4958666667,12.8422666667,11.7147333333,15.3397333333,19.5136,21.6592666667,16.5689333333
707.38,15.6352,31.5438,23.3046,22.4679333333,12.9219333333,11.7564666667,15.3232666667,19.4412666667,21.6376666667,16.7078
707.70,15.4437333333,31.4505333333,23.1879333334,22.3505333333,12.8207333333,11.8386666667,15.2667333334,19.3796,21.5022666667,16.7151333333
708.03,15.3124666666,31.3588,23.0646,22.211,12.7467333333,11.8746666667,15.1544,19.2967333333,21.451,16.6820666667
708.35,15.2450666667,31.3326,23.0990666667,22.1246666667,12.7268,11.849,15.0750666667,19.1422,21.3618666667,16.6008
708.67,15.2522666667,31.5811333333,23.1773333333,22.2508,12.8165333333,12.0947333333,15.0918666667,19.2140666667,21.3838666667,16.6451333333
708.99,15.0582666667,31.54,23.2017333333,22.1933333333,12.7493333333,11.9232,14.9622666667,19.0797333333,21.3111333333,16.5670666667
709.31,15.2348,31.6144,23.2873333333,22.3267333333,12.92,12.1933333333,15.0508666667,19.225,21.3104666667,16.8257333333
709.63,15.2170666667,31.5400666667,23.237,22.3854,12.8871333333,12.0343333333,14.9714,19.1592,21.2598,16.7676666667
709.95,15.125,31.34,23.1014666667,22.2178,12.683,11.8248,14.8404666667,19.0214666667,21.1036,16.6516666667
710.27,15.1694666667,31.4024,23.0604,22.2226666667,12.6986,11.8612,14.9199333333,19.0976,21.176,16.6958666667
710.59,15.0738,31.2809333333,22.9382666667,22.1649333333,12.7606666667,11.8356666667,14.7484666667,19.0675333333,21.057,16.6373333333
710.91,14.9584,31.1649333333,22.8762,22.0635333333,12.6763333333,11.789,14.5708666667,19.0556666667,20.9473333333,16.4086
711.24,14.6832666667,30.9710666667,22.6954,21.8518,12.4535333333,11.5554666667,14.2208,18.9303333333,20.7608,16.1460666667
711.56,14.8105333333,31.1792666667,22.7978,22.0278,12.7166666667,11.5794666667,14.3712666667,19.102,20.7972,16.2470666667
711.88,14.8514,31.1698,22.7924666667,22.141,12.8368666667,11.6512666667,14.4346666667,19.2086,20.8349333333,16.2476
712.20,14.8161333333,31.0794666667,22.7812666667,22.1262,12.7518,11.5287333333,14.3506,19.1060666667,20.7632666667,16.1114
712.52,14.6046666667,30.881,22.5021333333,21.8461333333,12.4878,11.3622666667,14.2104,18.9844,20.45,15.8819333333
712.84,14.4544666667,30.8322666667,22.4602666666,21.8020666667,12.2438666667,11.1650666667,14.1020666666,18.8637333333,20.351,15.7134
713.16,14.2768666667,30.7201333333,22.3398666667,21.6728,12.112,11.185,13.9915333333,18.6594,20.1102666667,15.5933333333
713.48,14.2308666667,30.8396,22.3954666667,21.7531333333,12.0488,11.2128666666,13.9304,18.6004666667,20.1662666667,15.5944666667
713.80,14.4262,30.9295333333,22.5814666667,21.9402,12.1470666667,11.4262,14.0168,18.6617333333,20.2874666667,15.7267333333
714.12,14.4200666667,30.964,22.6144666667,21.9087333333,12.0133333333,11.4127333333,13.973,18.6708666667,20.2650666667,15.6559333333
714.44,14.1590666666,30.8317333333,22.4364666666,21.7695333333,11.7588666667,11.1418666667,13.7522666667,18.4407333333,20.0832666667,15.5141333333
714.76,14.6018666667,31.1482,22.8126,22.1624666667,12.1445333333,11.4282,14.1172666667,18.8096666667,20.322,15.8495333333
715.08,14.2191333333,30.8682666667,22.5118666667,21.8078666667,11.7782,11.1394666667,13.7012,18.501,20.0196666667,15.4972
715.40,14.0813333333,30.7967333333,22.4254,21.7107333333,11.5081333333,10.9932666667,13.533,18.4126,19.8918,15.4128666667
715.72,13.9158,30.6860666667,22.3162,21.5742666667,11.4402666667,11.0798666666,13.3916,18.3905333333,19.7762666667,15.4532666667
716.04,14.4017333333,31.0043333334,22.7138666667,22.0581333333,11.9526,11.654,13.6765333333,18.7700666667,20.1939333333,15.8946666667
716.36,14.255,30.9339333333,22.5882666667,21.9525333333,11.8681333334,11.4933333333,13.4442666667,18.6800666667,20.064,15.7528666667
716.68,14.2308666667,30.8364,22.5713333333,21.7963333333,11.8304,11.4466666667,13.3476666667,18.6762,20.0411333333,15.6434
717.00,14.5720666667,31.0206,22.8657333333,22.0954666667,12.3631333333,11.8339333333,13.7424666667,19.0713333333,20.2718,15.9946
717.32,14.4646666667,31.0557333333,22.8906666667,21.9728,12.4349333333,11.8040666667,13.7099333333,19.0478666667,20.2900666667,15.9892
717.64,14.2925333333,31.057,22.7760666667,21.9687333334,12.2554,11.6786666667,13.4920666667,19.0205333333,20.2155333333,15.8518
717.96,14.3429333333,31.2134666667,22.9061333333,22.1012,12.4771333333,11.9348,13.5466,19.1472666667,20.237,15.9818666667
718.28,14.3485333333,31.1812,22.8926666667,22.0669333333,12.539,12.0504,13.695,19.0820666667,20.2295333333,16.0295333333
718.60,14.5046666667,31.1908666667,23.0445333333,22.2382666667,12.6688666667,12.247,13.8154,19.144,20.2675333333,16.2042
718.92,14.2450666667,30.8938,22.6577333333,21.9946666667,12.4396,12.1026666667,13.5207333333,18.8972666667,19.9206666667,15.9261333333
719.24,14.6271333333,31.1955333333,22.9856,22.3360666667,12.8030666667,12.3425333333,13.8820666667,19.1998666667,20.3046666667,16.2584666667
719.56,14.4082,31.0299333333,22.8706666667,22.1309333333,12.6573333333,12.1761333333,13.7603333333,19.0714,20.0373333333,16.0376
719.88,14.4010666667,30.9624,22.7245333333,21.9948666667,12.6702,12.1934,13.757,19.0823333333,20.0454666667,16.0196
720.20,14.6266,31.2459333333,22.9661333334,22.3282,12.8244,12.5393333333,13.9231333333,19.495,20.3296,16.3919333333
720.52,14.409,31.0853333333,22.9149333333,22.1572,12.542,12.2972,13.6609333333,19.3802666667,20.1894,16.2916666667
720.84,14.4198666667,31.0366666667,22.8678666667,22.155,12.5005333333,12.4446,13.7227333333,19.5108,20.1098666667,16.3532666667
721.16,14.7168,31.2288,23.1142666667,22.1852666667,12.7395333333,12.6427333333,14.0502666667,19.5394666667,20.2282666667,16.4334666667
721.48,14.6005333333,31.0682666667,22.916,22.0325333333,12.5538,12.513,13.9742,19.4021333333,20.1469333333,16.3126
721.79,14.1554666667,30.8794666667,22.6432666667,21.6006666667,12.1510666667,12.1200666667,13.5414,19.1132,19.8002,16.0078666667
722.11,14.3508,31.1106666667,22.8706,21.8906666667,12.249,12.3618,13.8263333333,19.3669333333,20.0564666667,16.2248
722.43,14.7504,31.8488666667,23.5012666666,22.3314,12.7632,12.797,14.4272666667,19.8352,20.6652666667,16.7121333333
722.75,14.5336666667,31.551,23.0998666667,21.9530666667,12.3291333333,12.5742666666,14.2522,19.6033333333,20.3474666667,16.4503333333
723.07,14.6417333333,31.7632,23.2345333333,22.2007333333,12.351,12.6984666667,14.3886,19.6976,20.6392666667,16.6859333333
723.39,15.1223333333,32.1392666667,23.841,22.7913333333,12.8805333333,13.2601333333,14.9628,20.1272,21.1100666667,17.0945333333
723.71,15.0995333333,31.9758,23.7233333333,22.5437333333,12.7555333333,13.1530666667,14.9864666667,19.9064666667,20.8016,16.8198666667
724.03,14.293,31.2218,22.7300666667,21.5978666667,11.8492666667,12.247,14.1289333333,19.0994666667,20.0523333334,15.9936
724.35,14.0846,31.1523333333,22.4432,21.4848,11.6456666667,11.8506666667,13.7806666667,18.7507333334,19.8304,15.8095333333
724.67,13.9183333333,30.8222666667,22.1966,21.3630666667,11.4380666667,11.7283333333,13.5092666667,18.6698,19.5558666667,15.7343333333
724.98,13.8303333334,30.868,22.2486666667,21.3585333333,11.4446666667,11.6082,13.5518666667,18.7077333333,19.6643333333,15.6770666667
725.30,14.1083333333,30.9604,22.2834666667,21.5956666667,11.7309333333,11.9186666667,13.7634,18.7733333333,19.8799333333,15.7650666667
725.62,14.4052,31.0447333333,22.306,21.6823333333,12.1185333333,12.0884,13.998,18.8546666667,19.8701333333,15.8666666667
725.94,14.2171333334,30.498,22.0291333333,21.3744,11.8746666667,11.8012,13.5604,18.6124666667,19.5721333333,15.5808
726.26,14.5712666667,30.8084,22.5246666667,21.8118666667,12.3289333333,12.0569333333,13.8152,18.9377333333,19.9099333333,15.8368666666
726.58,14.6924666666,31.1546,22.5939333333,21.8856,12.4622666667,12.1134666667,13.9583333333,19.0454666667,19.9829333333,15.8801333333
726.90,14.1652,30.8458666667,22.0884,21.5027333333,11.9749333333,11.8136666666,13.4605333333,18.5609333333,19.5882,15.5406
727.21,14.1937333333,30.91,22.0183333333,21.6302666667,11.9646,11.6735333333,13.4514,18.4624666667,19.6520666667,15.6195333334
727.53,14.8031333333,31.4115333333,22.5568,22.1299333334,12.3922666667,12.3006,14.0016666667,18.9902666667,20.0666666667,16.017
727.85,15.2484,31.6318666667,22.9904666667,22.4118,12.7360666667,12.8038666666,14.5032,19.3739333333,20.2996666667,16.3691333333
728.17,15.1934666667,31.8416,22.9691333333,22.611,12.9588666667,12.7523333333,14.6061333333,19.5273333333,20.4092666667,16.4866666667
728.49,15.5125333333,32.0818666667,23.0923333333,22.8756666667,13.1834666667,12.9869333333,14.9898666667,19.7874,20.4518,16.7477333333
728.80,15.9211333333,32.5122666667,23.5536666667,23.4470666667,13.6230666666,13.3715333333,15.5810666667,20.2716666667,20.9720666667,17.3236
729.12,15.4358,32.3685333333,23.3618,23.1443333333,13.1079333333,12.8924666667,15.0964666667,19.9512,20.8531333333,17.0160666667
729.44,15.6610666667,32.5977333333,23.6134666667,23.5146,13.2909333333,13.1499333333,15.4776666667,20.1571333333,21.1144666667,17.2974666667
729.76,15.3692666667,32.4696,23.3273333333,23.3616,12.9218,12.9216666667,15.3671333333,19.8688666667,20.8696666666,17.0963333333
730.08,14.9241333333,31.7387333333,22.8089333333,22.9094,12.365,12.4170666667,14.9824666667,19.3416,20.3080666667,16.6878
730.39,15.0578666667,31.9574,22.9737333333,22.9938,12.5355333333,12.3723333333,15.1587333333,19.4741333333,20.407,16.8147333333
730.71,15.1908,32.147,23.2362,23.2442666667,12.8584666667,12.6300666667,15.3852,19.7695333333,20.6031333333,16.9281333333
731.03,15.5122,32.5623333333,23.6007333333,23.799,13.4134,13.1951333334,15.8525333333,20.1620666667,21.0434,17.4967333333
731.35,15.6505333333,32.6714666667,23.8248666667,24.0421333333,13.6424666667,13.3573333333,16.0413333333,20.3372,21.2004666667,17.7466
731.67,15.9218,32.6699333333,23.8894666667,24.0843333333,13.6313333333,13.5142666667,16.1085333333,20.3217333333,21.4183333333,17.9182
731.98,15.7073333333,32.2575333333,23.6464,23.8532666667,13.3772,13.2558,15.7292666667,20.0536666667,21.1273333333,17.6796
732.30,15.3804666667,31.7953333333,23.2275333333,23.4332,12.9118666667,12.8140666667,15.2667333333,19.5546,20.6132,17.1919333333
732.62,15.7437333333,31.9198666667,23.2873333334,23.7101333333,13.1739333333,13.2674666667,15.6002,19.8704,20.7475333333,17.5658666667
732.94,15.9088,32.0136,23.2301333333,23.5827333333,13.2552,13.3614,15.7344666667,19.9800666667,20.743,17.8712666667
733.25,15.9733333333,32.1768666666,23.3626,23.6148,13.5391333333,13.4303333333,15.7614,20.1091333333,20.967,18.0764666667
733.57,16.5416666667,32.7054,23.883,24.1207333333,14.2069333333,14.0059333333,16.2004,20.6848666667,21.5645333333,18.5918666667
733.89,17.065,32.9872,24.123,24.3872,14.5479333334,14.3615333334,16.6309333333,20.9769333333,21.8167333333,18.9964666667
734.21,16.9239333333,32.6914,23.7432,24.1300666667,14.2828666667,14.0443333333,16.2526666667,20.7026,21.5956666667,18.8582
734.52,16.8848666667,32.6490666667,23.5942666667,24.0411333334,14.1822666667,13.6711333333,16.1428666667,20.6629333333,21.4774,18.6465333333
734.84,17.0625333333,32.7122,23.2763333333,23.9850666667,14.0945333334,13.6044666667,16.0718,20.6452,21.472,18.4864666667
735.16,17.0350666667,32.6232,23.2551333333,23.9070666667,13.9875333333,13.5052,16.1419333333,20.5403333333,21.315,18.2585333333
735.48,17.2886666667,32.898,23.3492666667,24.0170666667,14.1058,13.7502666667,16.3316666667,20.6859333333,21.4606,18.5965333333
735.79,17.3213333333,33.0486666667,23.3228,23.9854666667,14.204,13.7209333333,16.2830666667,20.8424,21.4956666667,18.8054
736.11,17.3452,33.0899333333,23.4776,23.8628666666,14.2434666667,13.6266,16.3806666666,20.7872,21.5957333333,18.6006
736.43,17.1695333333,33.1958666667,23.4116,23.9642666667,14.1971333333,13.4707333333,16.1878,20.731,21.5442666667,18.4632
736.74,17.1721333333,32.9744,23.1062666667,23.8169333333,14.0244666667,13.2235333333,16.0952666667,20.6448,21.3113333333,18.2954
737.06,16.6815333333,32.4680666666,22.6667333333,23.272,13.5343333333,12.7573333333,15.6986,20.3504666667,20.902,18.0074666667
737.38,16.3901333333,32.0716666667,22.4248,23.1678,13.3087333333,12.5406666667,15.4444,20.2443333333,20.7828,17.8246666666
737.69,16.1456666667,31.9926,22.3358,23.1186,13.0863333333,12.3802,15.4419333333,20.0566666666,20.521,17.6197333333
738.01,15.9178666667,31.7959333333,22.1116,22.7528,12.7590666667,12.2812666667,15.2914666667,19.6683333333,20.2996,17.4081333333
738.33,16.0336,32.1312666667,22.5053333333,22.9445333333,13.0740666667,12.5237333333,15.7101333333,19.8790666667,20.39,17.8601333333
738.64,16.3130666667,32.5642,22.7695333333,23.3432666667,13.6152,12.8982,16.098,20.3832666667,20.905,18.4966
738.96,16.0068666667,32.605,22.5914,23.1726,13.3358666667,12.6026666667,15.7723333333,20.1720666667,20.6983333333,18.2217333333
739.28,16.0566,32.6226666667,22.6339333333,23.0611333333,13.3632,12.8041333333,16.0789333333,20.1492,20.7106666667,18.2134
739.59,16.3393333333,33.0235333333,23.006,23.4758,13.8831333333,13.1584,16.4392,20.7372,21.0419333333,18.8830666667
739.91,16.2162,32.8966666667,22.7073333333,23.2493333333,13.7598666666,12.9495333333,16.5575333333,20.4942666667,20.8154,18.7378666667
740.23,16.0677333333,32.9230666667,22.6028,23.3498,13.6397333333,12.9964666666,16.435,20.3191333333,20.6254,18.6556666667
740.54,16.2079333333,33.1713333333,22.5735333333,23.453,13.5287333333,12.9168,16.3568,20.2237333333,20.5296,18.6476666667
740.86,16.0038666667,33.0420666667,22.3584,23.206,13.1928,12.5454,16.2248,19.9144,20.2004,18.318
741.18,16.0620666667,32.8811333333,22.2975333333,23.0284,13.0940666666,12.5474,16.0700666667,19.8606666667,20.1813333333,18.4596
741.49,16.3704,33.0224666666,22.4705333333,23.4242,13.4597333333,12.9144666667,16.2728666667,20.0606,20.49,18.7438
741.81,15.9154,32.6636666667,22.0356,23.1364666667,13.1031333333,12.4789333333,15.6957333333,19.735,20.3615333333,18.3046
742.12,15.5076666667,32.3272,21.9581333333,22.7234,12.7222,12.1676666667,15.3348,19.3752666667,19.919,17.9094666667
742.44,15.9978666666,32.4560666667,22.2230666667,23.0895333333,13.2625333333,12.6768,15.8426,19.6104666667,20.2235333333,18.2153333334
742.76,15.7734666667,32.2724666667,21.9027333333,22.8832666667,12.8901333333,12.2255333334,15.3413333333,19.3103333334,19.8475333333,17.895
743.07,15.7962666667,32.2064,21.7962666667,22.9762666667,12.7559333333,12.1616666667,15.2776,19.1102666667,19.7435333333,17.7072
743.39,16.1056,32.4762666667,22.3438,23.5506666667,13.2299333333,12.6504,15.5791333333,19.6278,20.1711333333,18.0291333333
743.70,16.0741333333,32.5256,22.4342666667,23.3825333333,13.232,12.7030666667,15.7112666667,19.7354,20.2982666667,18.1596
744.02,16.0738666667,32.4838,22.4838,23.3361333333,13.5055333333,12.7293333333,15.9892666667,19.8222666667,20.2992666667,18.1878
744.34,16.0144,32.6538666667,22.4381333333,23.4148,13.5332,12.9050666667,15.96,19.8914666667,20.2940666667,18.3954666667
744.65,15.9297333333,32.8583333334,22.4122,23.5982666667,13.6931333333,12.864,16.1255333333,19.9684,20.3712,18.3247333333
744.97,15.9387333333,32.9802,22.6110666667,23.6242666667,13.8659333333,12.7920666667,16.257,20.3328666667,20.1735333333,18.5324
745.28,15.8322,32.8021333333,22.4960666667,23.6221333333,13.7571333333,12.6049333333,16.1948666667,20.0958,19.9361333333,18.4588
745.60,15.8864,32.9790666667,22.4505333333,23.8063333333,13.6612666667,12.6101333333,16.3811333333,20.1288666667,19.7102,18.5008666667
745.91,16.044,33.3682666667,22.9951333333,23.9298,13.8646,12.7936,16.7174666667,20.4906,20.0464,18.9028666667
746.23,16.2078,33.4086666667,23.3348,24.2263333333,13.8370666667,12.9572,16.8736666667,20.7178666667,20.2749333333,19.1314666667
746.55,15.6007333333,33.037,23.0125333333,23.6541333333,13.4772666667,12.5018666667,16.5473333333,20.2157333333,19.8416666667,18.757
746.86,15.7763333333,33.2244666667,23.2803333333,23.7306,13.534,12.5764666667,16.5161333333,20.1635333333,20.0315333333,19.0566
747.18,16.0275333333,33.4252666667,23.5732,23.9407333333,13.8187333333,12.552,16.7944666667,20.1866666667,20.0403333333,19.0434666667
747.49,16.0879333333,33.3731333333,23.7924,24.146,13.8894666667,12.8401333333,16.8234666667,20.2367333333,20.0399333333,19.0732
747.81,16.061,33.3332666667,23.8994666667,23.9672666667,13.9262,12.859,16.7217333333,20.1072666667,20.0450666667,18.8986666667
748.12,16.355,33.599,24.2348,24.165,14.1382666667,13.2047333333,17.1516666667,20.668,20.3326,19.2034
748.44,16.2683333333,33.5999333333,24.2398666667,24.076,14.1607333333,13.1334,17.2208,20.3748,20.2776,18.9504666667
748.75,15.6925333333,33.1860666667,23.8571333333,23.4874666667,13.5528,12.7136666667,16.8180666667,19.9972666667,19.8610666667,18.4826666667
749.07,15.7818,33.4241333333,24.034,23.6713333333,13.8525333333,12.9679333333,16.8534,20.2802666667,20.0274666667,18.714
749.38,15.5968666667,33.281,23.804,23.5250666667,13.5985333333,12.795,16.599,20.1848666667,19.8123333333,18.3356
749.70,15.5143333333,33.2619333333,23.7925333333,23.5066666667,13.9054,12.7777333333,16.5677333333,20.2392666667,19.7387333333,18.2342666667
750.01,15.8781333333,33.6632666667,24.0998,23.8614,13.9986666667,13.1282,16.718,20.5598666667,19.8640666667,18.3173333333
750.33,15.5018,33.0914,23.5223333333,23.2806666667,13.5891333333,12.6856,16.1969333333,20.2668666667,19.1187333333,17.7119333333
750.64,15.4322,33.1190666667,23.5184,23.2817333333,13.4392,12.8046,15.9944,20.362,19.2652,17.7676666666
750.96,15.3392,33.2302666667,23.3542666667,23.1926,13.1383333333,12.6536666667,15.7738,20.1867333333,19.0944666667,17.5596
751.27,15.7477333333,33.8317333334,23.9515333333,23.712,13.6537333333,13.2109333333,16.1877333334,20.8159333333,19.6826666667,18.0840666667
751.59,15.7175333333,34.0046,24.1534,23.6702666666,13.6113333333,13.3586,15.9982,20.643,19.6180666667,18.1578
751.90,15.5753333333,33.8224,23.8987333333,23.4774666667,13.1154666667,13.1608666667,15.6090666666,20.5371333333,19.5448,17.9362
752.22,16.1015333333,34.3123333333,24.3752666667,23.9798666667,13.9728666667,13.9053333333,15.9697333333,20.9873333333,20.0308,18.4154666667
752.53,16.2786666667,34.3547333333,24.6071333333,24.0487333333,14.0865333333,13.9032666667,15.9852666667,20.9903333333,20.2314,18.4905333333
752.85,15.5888,34.0463333333,24.2606666667,23.5848666667,13.555,13.3873333333,15.3388,20.483,19.7102,18.1025333333
753.16,15.0730666667,33.9668,23.8349333333,23.339,13.1785333333,13.1671333333,15.096,20.1718,19.3494666667,17.9478666667
753.47,14.6649333333,33.4825333333,23.4208,22.9588,12.8340666667,12.7364666667,14.6850666667,19.6384666667,18.9468,17.6294666667
753.79,14.8304,33.9976,23.8758666666,23.4145333333,12.9996666667,13.1099333333,15.0447333333,19.9217333333,19.33,17.862
754.10,15.2134,34.1604666667,24.1937333333,23.5806,13.4200666667,13.6080666667,15.3780666667,20.1157333333,19.4967333333,18.1837333333
754.42,15.2018,34.0418,24.5126,23.7166,13.5869333333,13.5927333333,15.6041333333,20.1544666667,19.7346,18.3356
754.73,14.5332666667,33.2214666666,23.82,23.1053333333,12.8334666667,12.9716666667,14.8566,19.4236666667,18.8383333333,17.6592666667
755.05,13.7687333333,32.6416666667,23.1992,22.5135333333,12.2153333333,12.1675333333,14.216,18.7328666667,18.1781333333,16.8754
755.36,13.7834666667,32.7119333333,23.3858,22.6563333333,12.4118666667,12.3578,14.4080666667,18.8683333333,18.1869333333,17.2624666667
755.67,13.5866,32.5826,23.3319333333,22.4836,11.9818,12.0519333333,14.3981333333,18.6758666667,18.0624,17.0678666667
755.99,13.1225333333,32.3667333333,22.9832666666,22.2584,11.518,11.6790666667,14.0334666667,18.0761333333,17.5062,16.648
756.30,14.3666,32.9899333333,24.0186,23.2636666667,12.6372666667,12.8600666667,15.0968,19.0410666667,18.5863333333,17.556
756.62,14.9293333333,33.0935333333,24.4004,23.5761333333,13.0564666667,13.2562666667,15.366,19.2496666667,18.9823333333,17.8966666667
756.93,15.3782,33.3672,24.6710666667,23.8774666667,13.5515333333,13.5516,15.7533333333,19.6126,19.3512,18.2872666667
757.24,14.8136666667,32.6739333333,23.8554,23.1075333333,12.9211333333,12.9548666667,15.1587333333,18.9866,18.7668666667,17.6221333333
757.56,14.4878666667,32.1363333333,23.3272666667,22.8274666667,12.6394666667,12.588,14.6453333333,18.7272,18.4818,17.2423333333
757.87,14.7257333333,32.3357333333,23.3213333334,23.0258666667,12.9234,12.9596,14.7437333333,18.9872666667,18.8637333333,17.3357333333
758.18,15.1225333333,32.5906,23.4191333333,23.2326,13.1859333333,13.0476666667,15.1406666667,19.2211333333,19.2994,17.5161333333
758.50,15.7111333333,32.6874666667,23.5148,23.5922666667,13.6131333333,13.4910666667,15.4940666667,19.4077333333,19.7588666667,17.7917333333
758.81,15.8333333333,32.6654666667,23.5577333333,23.62,13.6259333333,13.6997333333,15.461,19.3381333333,19.9439333333,17.5914
759.13,15.8746,32.4882666667,23.4338666667,23.5667333333,13.4160666667,13.6466666667,15.3870666667,19.1370666667,19.9261333333,17.4144
759.44,16.3272666667,32.5673333333,23.7949333333,23.6462666667,13.7556666666,14.2100666667,15.6516666667,19.6592,20.4980666666,17.7542666667
759.75,16.0343333333,32.3768,23.2678666667,23.3143333333,13.2984666667,13.9322666667,15.3044666667,19.3661333333,20.3662666667,17.5811333333
760.07,16.484,32.6724666667,23.7390666666,23.5622666667,13.7016,14.3042666667,15.7738,19.7623333333,20.8984666667,17.8869333333
760.38,16.2327333333,32.3177333333,23.5416,23.3479333333,13.3940666667,14.2216,15.4544,19.5863333333,20.8768,17.7084
760.69,17.0683333333,32.9287333334,24.4900666667,24.1426,14.1537333333,15.0625333333,16.2080666667,20.2222,21.8290666667,18.5128666667
761.01,17.3776666667,33.3137333333,24.9586,24.5182666667,14.5225333333,15.3415333333,16.6176,20.3898666667,22.0054,18.8809333333
761.32,16.8438,32.8229333333,24.4324666667,24.0976666666,13.9453333333,14.9252,16.0805333333,19.764,21.4438,18.4685333333
761.63,16.7238,32.6451333333,24.3708666667,23.9722666667,13.9259333333,14.8746,15.9398666667,19.5988666667,21.3551333333,18.3605333333
761.94,16.6882,32.6256,24.5108666667,23.9914,14.0791333333,15.0922666667,15.9195333333,19.7836,21.5324,18.5820666667
762.26,16.4007333333,32.4808,24.2448,23.7275333333,13.9195333333,14.814,15.5952,19.5515333333,21.3080666667,18.4035333333
762.57,16.6053333333,32.5789333333,24.3635333333,23.8778666667,14.1112,15.073,15.4762,19.7808,21.3838666667,18.5808666667
762.88,16.6242666667,32.7076666667,24.2741333334,24.0563333333,14.234,15.1415333333,15.577,19.7616,21.5767333333,18.5906
763.20,16.2824,32.4146,23.9933333333,23.6415333333,13.9630666667,14.6957333333,15.3210666667,19.2807333333,21.1338,18.1423333333
763.51,16.1186666667,32.3863333333,23.7946666667,23.5522666666,13.6957333333,14.5380666667,15.0938,19.0686,20.9446666667,17.8813333333
763.82,16.076,32.4544,23.7960666667,23.5596666667,13.5606666667,14.475,15.2411333333,19.0990666667,20.8148666667,17.772
764.14,16.0487333333,32.2591333333,23.5258,23.4396,13.4684,14.2835333333,15.0099333333,18.9433333333,20.5204,17.6412
764.45,16.0177333333,32.2808,23.4978,23.4031333333,13.259,14.3272,15.0372,18.8979333333,20.6513333333,17.5884666667
764.76,16.323,32.4555333333,23.8148666667,23.6101333333,13.7148,14.6800666667,15.4085333334,19.2531333333,20.9192666667,17.9660666666
765.07,16.3312,32.5434,23.8090666667,23.8425333333,13.7187333333,14.7822,15.4080666667,19.4146666667,20.8304666667,18.0228
765.39,16.3786,32.59,23.6712666666,23.8732666667,13.6002,14.6876,15.4334,19.3116,20.6759333333,17.9048666667
765.70,16.8862666667,32.7225333333,24.0650666667,24.2001333333,14.0714666667,14.9498,15.87,19.7634,21.0709333333,18.3886
766.01,16.6873333333,32.6553333333,23.793,24.2048,14.047,14.7606,15.9626,19.7502,20.977,18.2297333333
766.32,16.5783333334,32.2266666667,23.4913333333,23.8795333333,13.6809333333,14.4285333333,15.9148666667,19.5799333333,20.4808666667,18.0154
766.64,16.7295333333,32.1654,23.4816666666,24.0306666667,13.6826,14.5625333333,16.0367333333,19.6352,20.4536,18.1088666667
766.95,16.5554,31.7462,23.3237333333,23.8455333334,13.5846666667,14.4275333333,15.8204666667,19.7868666666,20.3848,18.0789333333
767.26,16.8489333333,31.9284666666,23.4592666667,24.0922666667,13.9330666667,14.7316666667,15.8782,19.9734666667,20.7788,18.5388
767.57,16.7688,31.8596,23.5218,24.1307333333,14.053,14.7932,15.9106666667,20.128,20.9443333333,18.6058666667
767.88,16.7218666667,31.5927333333,23.1246666667,23.9164,13.9574666667,14.4390666667,15.6233333333,20.2498,20.7062,18.5518
768.20,16.6629333333,31.6259333333,22.6813333333,23.5888666667,13.5668,13.8889333333,15.0888,20.0629333333,20.2074,18.1185333333
768.51,17.1158,31.8416666667,23.1049333333,23.6071333333,13.9535333333,14.0868666667,15.4604666667,20.3806,20.6812,18.6796
768.82,17.6544,32.1918,23.6353333333,24.0249333333,14.3697333333,14.51,16.0450666667,21.0714,21.204,19.2169333334
769.13,17.6017333333,32.3136,23.5308,24.087,14.1072,14.4618666667,15.8887333333,20.9834,20.8746,19.1575333333
769.44,17.8972666666,32.5574666667,23.8923333333,24.2846,14.5515333333,14.6933333334,16.2910666667,21.4516666667,20.9929333333,19.8540666667
769.76,18.0487333333,32.9439333333,24.0052,24.6812,14.8009333333,14.8567333333,16.3543333333,21.7160666667,21.1169333333,20.3936
770.07,18.559,33.4720666667,24.6571333334,25.4383333333,15.4428,15.3384666667,16.6796666667,22.4348666666,21.7362,21.1284666667
770.38,18.8808,33.5943333333,24.729,25.4898666667,15.7398666667,15.5452,16.9564666667,22.2694666667,21.5704666667,21.3846
770.69,19.3431333333,33.9450666667,25.2451333333,25.9244,16.3697333333,16.1628666667,17.3010666667,22.789,21.9837333333,21.8713333333
771.00,19.4947333333,34.3664666667,25.274,25.8884666667,16.3867333333,16.05,17.6473333333,22.926,22.0887333333,21.8656666667
771.32,19.9671333333,34.9344,26.1376666667,26.5776666666,17.2144,16.7182,18.4924666667,23.4082666667,22.5702,22.3360666667
771.63,20.5602666666,35.171,26.6856666667,27.0466,17.5784,17.1414666666,19.0408666666,24.0456,23.3475333333,22.7161333333
771.94,19.9465333333,34.7258,26.2056666667,26.9966,17.2345333333,16.6521333333,18.724,23.4933333333,22.6686,22.1444
772.25,19.7621333334,34.3982,25.9634,27.0826,17.6720666667,16.2902,18.1872666667,23.1994666667,22.3476666667,21.7383333333
