wavelength,Back_HemMelf,Belly_HemMelf,Breast_HemMelf,Crissum_HemMelf,Crown_HemMelf,DorTail_HemMelf,Patch10_HemMelf,Patch11_HemMelf,Rump_HemMelf,Throat_HemMelf,WingTip_HemMelf
558.53,11.87025,31.8594166667,27.37175,19.7943333334,11.0825,13.7758333334,6.653,18.807,11.9924166666,21.4403333333,13.8859166667
558.87,11.8225,31.8560833333,27.3693333333,19.8121666667,11.0325,13.7368333333,6.60933333333,18.7850833334,11.93,21.4310833333,13.8570833333
559.21,11.8343333333,31.9034166666,27.41525,19.8499166667,11.0399166667,13.7764166667,6.60666666667,18.82625,11.9214166666,21.4730833333,13.874
559.55,11.8291666667,31.89575,27.4441666667,19.8786666667,11.01525,13.7671666666,6.58783333334,18.7886666667,11.8838333333,21.53625,13.8410833333
559.89,11.825,31.91125,27.439,19.89775,10.9675833333,13.7824166667,6.59675,18.823,11.8610833333,21.58875,13.83175
560.23,11.7915,31.88925,27.4193333333,19.8996666667,10.9265833333,13.7478333333,6.55708333333,18.8068333333,11.8276666667,21.63925,13.8303333333
560.58,11.76325,31.93675,27.45225,19.9095,10.8645,13.73675,6.52891666667,18.82975,11.834,21.654,13.8203333333
560.92,11.76975,32.0301666667,27.58325,19.9863333333,10.8854166667,13.7935833333,6.56941666667,18.8819166666,11.8845833333,21.7796666667,13.8738333333
561.26,11.75225,32.0689166666,27.6215833333,20.0254166666,10.8765,13.814,6.59275,18.9026666667,11.8906666666,21.8206666666,13.8736666667
561.60,11.73,32.0684166667,27.6273333333,20.0348333333,10.85375,13.81625,6.61808333333,18.9010833333,11.8765833333,21.82,13.9069166667
561.94,11.744,32.078,27.6251666667,20.117,10.8721666667,13.8489166667,6.65391666667,18.97475,11.8970833333,21.8509166667,13.9394166667
562.28,11.7730833333,32.1856666667,27.7263333333,20.2180833333,10.9245,13.9344166667,6.69941666666,19.0303333333,11.9520833333,21.95575,14.001
562.62,11.78475,32.21475,27.73675,20.2261666667,10.8903333334,13.95475,6.7105,19.0494166667,11.97125,22.0465,13.992
562.96,11.7828333333,32.2435,27.762,20.2688333333,10.86175,13.9068333333,6.65883333333,19.0509166667,11.9575833333,22.0964166667,14.0046666666
563.30,11.7889166667,32.28,27.7811666667,20.3044166667,10.8538333333,13.9165833333,6.6645,19.0850833333,11.9645833333,22.1370833333,14.01025
563.64,11.7590833333,32.2935,27.8028333334,20.3434166667,10.8468333333,13.9045,6.64941666667,19.09175,11.9716666666,22.1875833334,14.001
563.99,11.8018333334,32.3446666666,27.88125,20.4141666667,10.8756666667,13.9549166666,6.67558333333,19.1633333333,12.01125,22.2543333334,14.0454166667
564.33,11.8538333333,32.41425,27.94425,20.50875,10.9370833333,14.0073333333,6.71908333333,19.2416666667,12.0415833333,22.379,14.0915
564.67,11.8780833333,32.4156666666,27.9288333333,20.5855,10.943,14.0251666666,6.72933333333,19.2633333334,12.03775,22.4171666667,14.0988333334
565.01,11.8806666667,32.4310833333,27.9475833333,20.5926666667,10.93325,14.0119166667,6.70841666667,19.2809166667,12.0276666667,22.4704166667,14.0939166667
565.35,11.8933333333,32.4755,28.01325,20.6544166667,10.9485833334,14.0483333333,6.66958333333,19.3108333333,12.0345,22.5465833333,14.1025
565.69,11.9056666666,32.5388333333,28.0745,20.7049166666,10.9349166667,14.0555833333,6.641,19.3231666667,12.0225,22.6215,14.10125
566.03,11.9159166667,32.5504166667,28.0806666667,20.7339166667,10.9430833333,14.0798333333,6.66658333333,19.3546666667,12.044,22.6604166667,14.1048333333
566.37,11.9091666667,32.5795,28.0961666667,20.7871666667,10.9560833333,14.0866666667,6.66133333334,19.3570833333,12.0399166667,22.6905,14.1355833333
566.71,11.9630833333,32.6756666667,28.205,20.8926666667,11.0436666667,14.1821666667,6.75725,19.4405,12.1135833333,22.8054166667,14.1886666667
567.05,11.9995,32.76225,28.3099166667,20.9875,11.1195833333,14.2575,6.82066666666,19.5033333333,12.2025,22.9378333333,14.25575
567.39,12.0610833333,32.8676666667,28.4133333333,21.0774166667,11.153,14.2881666667,6.86166666667,19.55675,12.2348333333,23.0116666667,14.3099166667
567.73,12.0463333333,32.9245,28.4625,21.1043333333,11.1351666667,14.2741666667,6.83041666667,19.5524166667,12.2305833333,23.04575,14.3185833334
568.07,12.0305,32.9563333333,28.5258333333,21.1336666667,11.1138333333,14.2494166667,6.80158333333,19.5485833333,12.23425,23.1089166667,14.3165
568.41,12.0244166667,33.0301666667,28.5920833333,21.1700833334,11.1114166667,14.2705833334,6.77525,19.5918333333,12.2379166667,23.1698333333,14.3249166667
568.75,12.0053333333,33.057,28.62125,21.2130833333,11.0960833333,14.2555,6.76733333334,19.5763333333,12.2276666667,23.21575,14.3211666667
569.09,12.0506666666,33.1593333333,28.72,21.3413333333,11.1208333333,14.3056666666,6.82841666667,19.6294166667,12.2905833333,23.336,14.3640833333
569.43,12.0650833333,33.2570833333,28.8185833333,21.4174166667,11.1391666667,14.3575,6.85991666667,19.7046666667,12.3456666667,23.42575,14.4166666667
569.77,12.0586666666,33.30675,28.8709166667,21.4943333333,11.14825,14.3861666667,6.86125,19.7044166667,12.3669166666,23.48525,14.46225
570.11,12.09525,33.4160833333,28.9875833333,21.60525,11.20875,14.42725,6.90775,19.7973333333,12.4394166667,23.614,14.5090833333
570.45,12.0914166666,33.444,29.0145833333,21.6215,11.1691666667,14.4221666667,6.87858333333,19.81875,12.4235,23.6541666667,14.518
570.79,12.0625833333,33.4296666667,28.9901666667,21.6185,11.1220833333,14.39425,6.83266666667,19.78125,12.387,23.62625,14.4765
571.13,12.0506666667,33.4021666666,29.0049166667,21.6409166667,11.0995833334,14.39125,6.82083333333,19.7775833333,12.3735,23.6743333333,14.4765833333
571.47,12.0875833334,33.4676666667,29.064,21.7219166666,11.1355833333,14.4604166666,6.87558333333,19.8568333334,12.4071666667,23.7841666667,14.5213333334
571.81,12.1201666667,33.5224166667,29.0705,21.7911666667,11.1621666667,14.505,6.939,19.8993333333,12.447,23.8374166667,14.5551666667
572.15,12.13375,33.5516666667,29.1,21.8126666667,11.1715,14.5245833333,6.97575,19.917,12.4816666667,23.8941666667,14.57075
572.49,12.1558333333,33.6061666666,29.1533333334,21.86725,11.1909166667,14.5809166666,6.998,19.9534166666,12.5144166667,23.96075,14.5943333333
572.83,12.1670833333,33.64375,29.1905,21.8665833333,11.1938333333,14.5736666667,7.00766666667,19.9596666667,12.5204166667,23.9946666667,14.6115833333
573.17,12.1436666667,33.6113333334,29.1676666667,21.8498333333,11.1798333333,14.5450833334,7.0065,19.89025,12.49525,24.0065833334,14.582
573.51,12.2026666667,33.6924166666,29.2610833334,21.9256666667,11.2103333333,14.58375,7.034,19.9845833333,12.52675,24.1011666667,14.6355
573.85,12.2366666667,33.7000833333,29.29525,21.9448333333,11.2125833333,14.60425,7.03633333333,19.97975,12.51475,24.1636666667,14.66775
574.19,12.24475,33.7666666667,29.3184166667,21.996,11.2270833333,14.6285833333,7.06366666667,20.0043333333,12.571,24.2174166666,14.6916666667
574.53,12.28075,33.8545,29.3868333333,22.0518333333,11.2501666666,14.64675,7.09591666667,20.0815833333,12.5961666667,24.3075833333,14.755
574.87,12.31875,33.9486666666,29.4535833333,22.11725,11.2906666667,14.6788333333,7.1305,20.1245,12.6521666667,24.38875,14.8056666667
575.21,12.30025,33.983,29.4500833333,22.1375833333,11.263,14.63425,7.10941666667,20.1055,12.63475,24.4109166666,14.7725
575.55,12.2464166666,33.9769166667,29.4295,22.1145833333,11.20325,14.5988333333,7.03758333334,20.0555833333,12.56175,24.39825,14.7215833334
575.89,12.1921666667,33.9710833333,29.4146666667,22.1453333333,11.16725,14.5499166667,7.00166666667,20.0219166667,12.4994166666,24.4033333333,14.6950833334
576.22,12.16575,34.0225,29.4313333333,22.1971666667,11.1385,14.5226666667,6.98275,20.051,12.4821666667,24.4466666667,14.68225
576.56,12.1475,33.9933333333,29.41275,22.2315,11.09175,14.5095,6.93933333333,20.0261666666,12.4425833333,24.4806666667,14.6836666667
576.90,12.1324166667,33.9915833333,29.439,22.2615,11.0598333333,14.5104166667,6.88875,20.0684166667,12.4165833333,24.53275,14.6825833333
577.24,12.05275,33.95125,29.39175,22.22475,10.9889166667,14.45025,6.82383333333,19.9581666667,12.3535,24.5064166667,14.5809166667
577.58,11.9884166667,33.9638333333,29.3721666667,22.2146666667,10.9131666667,14.38925,6.76308333334,19.91,12.329,24.4508333333,14.50425
577.92,11.9326666667,33.9983333333,29.4089166667,22.2274166667,10.85525,14.3574166666,6.67325,19.8961666667,12.2566666667,24.4805,14.45675
578.26,11.8921666667,34.0378333333,29.4518333334,22.2840833334,10.8395,14.3488333333,6.64625,19.8986666667,12.2445,24.5338333333,14.4226666667
578.60,11.8249166667,34.0593333333,29.47725,22.2769166666,10.8023333333,14.3501666667,6.601,19.894,12.1935833333,24.5670833333,14.3755
578.94,11.78325,34.0338333333,29.48825,22.2778333333,10.7635833333,14.308,6.51475,19.84475,12.1365833333,24.5559166667,14.34725
579.28,11.8150833333,34.1014166666,29.58475,22.3566666666,10.7658333333,14.3446666666,6.533,19.8905833334,12.1926666667,24.6355,14.3778333334
579.61,11.7825833333,34.0923333333,29.5943333333,22.3651666667,10.7318333333,14.3166666667,6.50683333333,19.9190833334,12.1794166667,24.6529166667,14.3579166667
579.95,11.83,34.1135833334,29.6529166667,22.4045833334,10.7629166667,14.3516666667,6.52091666667,19.9305,12.2364166667,24.7215,14.3845
580.29,11.8360833333,34.1588333333,29.7235833333,22.4320833334,10.7938333333,14.3940833333,6.56108333333,19.9578333333,12.3065,24.74275,14.3744166666
580.63,11.92225,34.3111666667,29.80875,22.5715833333,10.87075,14.5005,6.66641666667,20.0275833333,12.3948333333,24.8205833334,14.4525833333
580.97,11.9675,34.4249166666,29.9239166667,22.6729166667,10.9306666667,14.58525,6.73616666667,20.1745,12.486,24.9280833333,14.5440833334
581.31,12.0280833334,34.46375,30.0149166667,22.7705,11.0085,14.6801666666,6.81525,20.2909166666,12.5406666667,25.0569166667,14.62025
581.65,12.0820833333,34.4518333334,30.0306666667,22.8279166667,11.06425,14.7198333333,6.89075,20.2796666667,12.5731666667,25.1168333334,14.6778333333
581.98,12.1324166667,34.4553333333,30.0318333333,22.8629166667,11.07,14.7479166667,6.91641666667,20.2905833333,12.5820833333,25.1516666667,14.7
582.32,12.143,34.472,30.0301666667,22.8803333333,11.0626666666,14.7394166667,6.90125,20.3081666667,12.5785833333,25.17575,14.70525
582.66,12.164,34.55825,30.06875,22.9330833333,11.0880833333,14.7870833333,6.94291666667,20.3824166667,12.6286666667,25.2378333333,14.7256666667
583.00,12.13275,34.57025,30.0765833333,22.9228333333,11.07325,14.7618333333,6.90466666667,20.4124166667,12.598,25.26325,14.7195833334
583.34,12.2428333333,34.7408333333,30.1965,23.0515,11.16025,14.884,6.9645,20.4569166667,12.6905833333,25.38,14.79225
583.68,12.2545,34.8284166667,30.2768333333,23.1430833333,11.1686666667,14.9416666667,6.97341666667,20.543,12.6778333333,25.4524166667,14.8319166667
584.01,12.2538333333,34.893,30.3166666667,23.2165833334,11.1914166667,14.96175,6.97808333333,20.6303333333,12.6300833333,25.5094166667,14.8444166667
584.35,12.1753333333,34.8491666667,30.3038333333,23.1248333334,11.12175,14.8893333333,6.86525,20.5409166666,12.5386666667,25.51475,14.7698333333
584.69,12.1980833333,34.8634166667,30.3096666667,23.12825,11.1073333333,14.8991666667,6.84333333333,20.5018333333,12.52075,25.557,14.775
585.03,12.1835,34.9528333334,30.3541666667,23.1451666667,11.1080833333,14.8853333333,6.80408333333,20.48525,12.5189166667,25.6230833333,14.8056666666
585.37,12.1470833334,34.9790833333,30.42075,23.1545,11.1,14.9008333334,6.772,20.5236666667,12.5285833333,25.6321666667,14.7760833333
585.70,12.12425,35.0041666667,30.4609166667,23.1780833333,11.1124166667,14.9121666667,6.74616666666,20.5473333333,12.53825,25.6735833333,14.78075
586.04,12.1295,35.0584166667,30.4839166667,23.2376666667,11.1095,14.9353333334,6.73633333334,20.5591666667,12.5294166667,25.6946666667,14.8094166667
586.38,12.1360833333,35.1064166667,30.54675,23.2913333333,11.12325,14.9671666667,6.75341666667,20.5768333333,12.526,25.7475,14.8518333333
586.72,12.2003333333,35.23175,30.66475,23.4578333334,11.1851666667,15.0863333333,6.80466666667,20.6478333333,12.61025,25.9311666667,14.9361666666
587.06,12.14725,35.1540833333,30.6866666667,23.4156666667,11.118,14.98275,6.78125,20.61525,12.54775,25.9533333333,14.8871666666
587.39,12.10725,35.1305833333,30.6821666667,23.35125,11.1064166667,14.96025,6.773,20.5830833334,12.5484166667,25.9901666666,14.8721666667
587.73,12.10475,35.21325,30.7158333333,23.3729166666,11.0958333333,14.96325,6.73591666667,20.58775,12.5878333333,26.08225,14.9065
588.07,12.1710833333,35.346,30.8,23.5200833333,11.1659166667,15.01775,6.82375,20.70625,12.6785833333,26.2384166667,15.0199166667
588.41,12.15075,35.3030833334,30.78825,23.5431666666,11.1410833334,15.009,6.81266666666,20.7326666667,12.6553333334,26.2520833333,15.0210833333
588.74,12.1550833333,35.3295,30.8159166667,23.6101666666,11.0984166667,15.0346666667,6.79825,20.7534166667,12.6535833333,26.28475,14.9999166666
589.08,12.219,35.4413333333,30.8780833333,23.7109166667,11.135,15.06775,6.83366666666,20.8118333333,12.6875833333,26.4299166667,15.0856666667
589.42,12.198,35.46025,30.905,23.7263333333,11.0655,15.0375,6.79491666667,20.7960833333,12.64375,26.4589166667,15.0721666667
589.76,12.188,35.4506666667,30.9064166667,23.7218333333,11.0423333333,15.0073333334,6.77175,20.76,12.6131666667,26.4821666666,15.0356666667
590.09,12.2133333334,35.4795,30.9809166667,23.7906666667,11.1128333333,15.0538333333,6.8075,20.83525,12.6598333333,26.6020833333,15.084
590.43,12.14025,35.4205,30.92975,23.72875,11.0463333333,14.9730833334,6.78083333333,20.7749166667,12.59275,26.533,14.99425
590.77,12.1238333333,35.4588333333,30.938,23.7534166667,11.0544166667,15.0264166667,6.74758333333,20.7879166667,12.5905,26.5704166667,15.01325
591.11,12.1340833333,35.5044166667,30.9578333333,23.8624166667,11.0868333333,15.0426666666,6.75433333333,20.8121666667,12.57325,26.6073333333,15.0180833333
591.44,12.1523333333,35.4484166666,30.9249166666,23.8920833334,11.0806666667,15.0523333333,6.786,20.82125,12.5559166667,26.5940833333,14.99025
591.78,12.1611666667,35.46125,30.9408333333,23.9375833333,11.1075833333,15.08475,6.80716666667,20.8396666667,12.5623333333,26.5846666667,14.9601666667
592.12,12.1915,35.6110833333,31.0305833334,24.0234166667,11.1224166667,15.1106666667,6.82608333333,20.8859166667,12.59375,26.68675,15.0014166667
592.46,12.18375,35.63625,31.0521666667,24.0254166666,11.14275,15.0924166667,6.84608333333,20.92675,12.5960833333,26.7120833333,14.975
592.79,12.1463333333,35.6159166667,31.05575,24.0005,11.10075,15.0663333333,6.79566666667,20.9331666667,12.5474166666,26.7185,14.90825
593.13,12.1386666666,35.6256666666,31.0685833333,24.0426666666,11.129,15.0924166667,6.78558333333,20.93275,12.5635,26.7785833333,14.8851666667
593.47,12.1466666667,35.7375833333,31.1846666667,24.1295833333,11.1265833333,15.1706666666,6.81816666667,20.99475,12.6214166667,26.8916666667,14.925
593.80,12.1260833333,35.7664166667,31.1850833333,24.1436666667,11.0533333334,15.1651666667,6.77625,20.95875,12.6189166666,26.8716666667,14.8629166667
594.14,12.174,35.84925,31.2674166666,24.2294166666,11.11525,15.1964166667,6.81675,21.0214166666,12.6629166667,26.9511666666,14.9518333333
594.48,12.209,35.9346666667,31.3514166667,24.29875,11.12625,15.2688333333,6.82733333333,21.11025,12.6825833333,27.0415,14.9925833333
594.81,12.2465,36.03,31.4168333334,24.34175,11.1119166666,15.3023333333,6.82633333334,21.16575,12.7294166667,27.13275,15.05275
595.15,12.2205,36.0738333333,31.4803333333,24.3956666667,11.0929166667,15.3388333333,6.8225,21.14875,12.7348333334,27.2023333333,15.0809166667
595.49,12.2118333333,36.09325,31.4953333334,24.42925,11.0584166667,15.3395833333,6.80325,21.1681666667,12.7304166667,27.27525,15.0984166667
595.82,12.23325,36.0918333333,31.53275,24.49925,11.076,15.3758333333,6.81616666666,21.1924166667,12.74175,27.2975833333,15.1089166667
596.16,12.2371666667,36.12875,31.5813333333,24.5786666667,11.0943333333,15.46,6.84858333334,21.1863333333,12.7698333333,27.3945833333,15.1690833333
596.50,12.2934166667,36.1798333333,31.62425,24.65575,11.1195833334,15.5144166667,6.90766666667,21.194,12.8075,27.4185833333,15.2223333333
596.83,12.3498333334,36.3054166667,31.728,24.7671666667,11.183,15.6196666667,7.00541666667,21.30625,12.86475,27.4899166667,15.32675
597.17,12.4065,36.28575,31.7521666666,24.818,11.2298333333,15.64875,7.04391666667,21.3865,12.8860833334,27.5341666667,15.37625
597.51,12.4743333333,36.3730833333,31.82775,24.9154166667,11.2956666667,15.68525,7.09375,21.4583333333,12.9070833334,27.6270833333,15.4314166667
597.84,12.4966666667,36.406,31.8734166667,24.9170833333,11.29175,15.707,7.09933333333,21.4735833333,12.9128333334,27.67,15.4401666667
598.18,12.55025,36.4780833333,31.96075,25.0135833334,11.3313333333,15.7475,7.14058333333,21.5386666667,12.981,27.7461666667,15.5065
598.52,12.5718333333,36.4821666667,31.9903333333,25.0501666667,11.3525,15.8005833333,7.1905,21.5541666667,12.9833333334,27.7766666667,15.5308333333
598.85,12.5225,36.4548333333,31.98,25.0414166667,11.3045,15.75825,7.12258333333,21.5355833334,12.9363333333,27.7839166667,15.4979166667
599.19,12.5526666667,36.5556666667,32.0806666667,25.095,11.302,15.81075,7.12558333333,21.57925,12.9400833333,27.8855,15.54775
599.53,12.5035833333,36.5440833334,32.0630833333,25.0380833333,11.2729166667,15.772,7.06491666667,21.51975,12.8858333333,27.8898333333,15.5111666667
599.86,12.4679166667,36.5295833333,32.02375,24.996,11.2025833333,15.6806666667,6.997,21.4595,12.8039166667,27.8280833333,15.4455
600.20,12.38475,36.4804166667,32.0011666667,24.974,11.1294166667,15.5824166666,6.91625,21.4360833333,12.7338333334,27.8554166667,15.39375
600.53,12.3945,36.4381666667,31.98025,24.9625,11.1,15.564,6.89983333333,21.3689166667,12.7156666667,27.9175,15.3555833333
600.87,12.4133333333,36.5200833333,32.0435,24.99825,11.07475,15.5843333333,6.91633333334,21.3521666667,12.7213333333,27.9806666666,15.3698333333
601.21,12.3799166667,36.5010833333,32.0495833333,24.9780833333,11.0029166667,15.6064166667,6.88966666667,21.3331666667,12.7015833333,28.0329166667,15.3576666667
601.54,12.4220833333,36.6413333333,32.1615833334,25.0913333333,11.0175833333,15.6559166667,6.90491666667,21.45675,12.7260833333,28.195,15.4029166666
601.88,12.3980833333,36.6495833333,32.1419166667,25.095,10.98225,15.6621666667,6.91366666666,21.4344166667,12.7096666667,28.2151666666,15.4135833333
602.21,12.3556666667,36.6425,32.17375,25.1275,10.9444166666,15.6323333334,6.86141666667,21.4311666667,12.6825,28.2028333333,15.39325
602.55,12.4115,36.7685,32.27125,25.2251666667,10.972,15.69075,6.89516666667,21.5068333333,12.72825,28.2974166667,15.44625
602.88,12.454,36.8141666667,32.3421666667,25.3258333333,11.0380833333,15.7789166667,6.93775,21.5885,12.79125,28.3843333333,15.4768333333
603.22,12.50625,36.9295833333,32.4401666667,25.45475,11.0885,15.8386666667,7.00816666666,21.7283333333,12.8363333333,28.5139166666,15.5249166667
603.56,12.5748333333,37.074,32.5775833333,25.6100833334,11.19825,15.9556666667,7.11033333333,21.8998333333,12.95625,28.6360833333,15.6730833333
603.89,12.65075,37.20675,32.682,25.69875,11.2781666667,16.067,7.18466666667,21.96325,13.0228333333,28.7204166666,15.7523333334
604.23,12.67875,37.2896666667,32.7796666667,25.76,11.3195833333,16.12675,7.22358333334,22.054,13.07175,28.8040833333,15.8136666667
604.56,12.7183333333,37.322,32.7893333333,25.8435,11.42425,16.1463333333,7.2675,22.12775,13.15475,28.8775833333,15.8596666667
604.90,12.7304166667,37.3389166667,32.8140833333,25.88675,11.4725,16.1659166667,7.30891666667,22.1555,13.17925,28.9280833333,15.9026666667
605.23,12.7284166667,37.28525,32.7804166666,25.9250833333,11.5001666667,16.1891666666,7.3045,22.1193333333,13.1873333334,28.9288333333,15.9059166667
605.57,12.7584166667,37.33125,32.804,25.9685,11.5275833333,16.1839166667,7.28808333333,22.1429166667,13.1985833333,28.9756666666,15.9026666666
605.90,12.7265,37.3658333333,32.7909166666,25.95775,11.51925,16.1605833334,7.26783333333,22.138,13.1730833334,29.0296666667,15.87075
606.24,12.76375,37.4275833334,32.8639166667,26.0415,11.586,16.202,7.32583333333,22.2049166667,13.2204166666,29.1291666667,15.9158333333
606.58,12.7,37.4376666667,32.84875,26.0169166667,11.5221666666,16.1326666667,7.28341666667,22.1646666666,13.16,29.0994166667,15.8938333333
606.91,12.6745,37.4038333334,32.8435,26.0101666667,11.486,16.12,7.24891666667,22.1160833333,13.16325,29.1243333333,15.88825
607.25,12.6374166667,37.3644166667,32.7961666667,25.9771666666,11.4330833333,16.0893333333,7.19966666667,22.0605,13.0974166667,29.1225833333,15.817
607.58,12.58525,37.2954166667,32.7346666667,25.9874166667,11.3895,16.0444166667,7.15866666666,22.05,13.07425,29.0985833333,15.7873333333
607.92,12.512,37.3013333334,32.7158333333,25.98575,11.3190833334,15.98025,7.07766666667,22.0096666666,13.003,29.1108333333,15.7885833333
608.25,12.4295,37.42875,32.8155833333,26.0380833333,11.2473333333,16.01725,7.047,22.0511666666,12.9405833334,29.1630833334,15.7780833333
608.59,12.4246666666,37.5705833334,32.8911666667,26.1385833333,11.2469166666,16.058,7.02975,22.0645,12.95475,29.2426666666,15.8006666667
608.92,12.4489166666,37.62225,32.92475,26.1823333333,11.2538333334,16.1010833334,7.08033333333,22.0749166667,12.9726666667,29.2671666667,15.83775
609.26,12.4068333333,37.5555,32.8939166667,26.1473333333,11.1975,16.0890833333,7.09175,22.0335833333,12.9399166666,29.2519166667,15.8414166667
609.59,12.4523333334,37.5951666667,32.929,26.2200833333,11.2195,16.10775,7.14591666667,22.0500833333,12.9920833333,29.3144166667,15.8974166667
609.93,12.4739166667,37.586,32.9255833333,26.23025,11.2165833334,16.1214166667,7.16025,22.0348333333,13.00175,29.2925833333,15.9268333333
610.26,12.48025,37.5475,32.9113333334,26.22825,11.23425,16.1158333333,7.18466666666,21.9808333333,12.9988333333,29.265,15.9389166667
610.60,12.4701666666,37.5741666667,32.9188333333,26.2479166667,11.20875,16.1198333333,7.16433333333,21.9730833334,12.9785,29.2351666667,15.9770833333
610.93,12.5200833333,37.6451666667,32.9904166666,26.327,11.2288333333,16.1376666667,7.19,22.0334166667,13.029,29.3333333333,16.04275
611.27,12.5818333333,37.7614166666,33.13775,26.4138333333,11.2383333333,16.2239166667,7.22366666667,22.1378333333,13.0676666667,29.4566666667,16.1120833333
611.60,12.6279166667,37.735,33.1466666667,26.4165,11.2583333333,16.232,7.27041666666,22.1231666667,13.0933333333,29.41275,16.099
611.93,12.6546666667,37.674,33.1346666667,26.4009166666,11.2440833333,16.2021666667,7.24008333333,22.0585,13.0851666667,29.40325,16.0760833333
612.27,12.63825,37.5053333333,33.0565,26.3265833333,11.17175,16.1584166667,7.23825,22.0175,13.05725,29.3263333333,16.0483333334
612.60,12.5886666667,37.5005,33.0719166667,26.3431666667,11.14025,16.1255,7.19775,22.0303333333,13.05125,29.3443333333,16.0214166667
612.94,12.5555,37.5168333333,33.0849166667,26.3448333333,11.1554166667,16.1023333333,7.15033333333,22.0105,13.0100833333,29.37925,15.9783333333
613.27,12.6180833333,37.5735833333,33.1755,26.4544166667,11.1873333333,16.17175,7.17316666667,22.0915833333,13.0290833333,29.4363333333,16.0276666666
613.61,12.5620833333,37.6315833334,33.2124166667,26.47175,11.1619166666,16.1571666667,7.15558333333,22.12875,13.0153333333,29.51375,15.9939166667
613.94,12.60475,37.74725,33.3456666667,26.58975,11.1803333333,16.204,7.1255,22.2188333333,13.06675,29.6520833333,16.0275833334
614.28,12.6844166667,37.8765833333,33.4640833333,26.6598333334,11.2485833334,16.26625,7.19425,22.2969166667,13.1073333334,29.7520833334,16.0626666666
614.61,12.71875,37.8649166667,33.49,26.63375,11.2246666667,16.3196666667,7.23166666667,22.25325,13.1080833333,29.8193333333,16.058
614.94,12.7034166667,37.9215,33.4874166667,26.6464166667,11.2629166667,16.3128333333,7.25475,22.22125,13.1004166667,29.815,16.0261666666
615.28,12.6890833334,37.9720833333,33.54975,26.7566666667,11.2528333334,16.3275,7.24491666667,22.28475,13.1250833333,29.9231666667,16.0263333333
615.61,12.6509166667,37.9564166667,33.5368333334,26.7695833333,11.2260833334,16.3158333333,7.2455,22.2253333334,13.1301666667,29.9791666667,16.0499166667
615.95,12.6593333334,38.1045833333,33.5886666667,26.8248333333,11.275,16.3186666667,7.24525,22.2781666667,13.1435,30.0533333333,16.0626666667
616.28,12.6784166667,38.2376666667,33.6733333333,26.8560833333,11.2996666667,16.3274166667,7.22508333333,22.291,13.16125,30.1506666667,16.0749166667
616.61,12.7145,38.3889166667,33.7734166667,26.9843333334,11.3606666667,16.3894166666,7.25316666666,22.4196666666,13.2361666667,30.2135,16.1184166666
616.95,12.713,38.44925,33.8365,27.0046666666,11.3769166667,16.3930833333,7.26116666666,22.43675,13.2761666666,30.28975,16.1145
617.28,12.75225,38.5394166667,33.8799166667,27.0413333333,11.414,16.4228333333,7.27716666667,22.44,13.2764166667,30.3175833333,16.144
617.62,12.7465833333,38.54925,33.8765,27.046,11.43775,16.4345833333,7.30966666667,22.4735833333,13.3173333333,30.3305833333,16.146
617.95,12.7395,38.5620833333,33.9184166667,27.15475,11.4406666667,16.4306666667,7.30308333333,22.4845833333,13.3430833333,30.4366666667,16.1558333333
618.28,12.6305,38.5590833333,33.9216666667,27.1773333333,11.3865,16.3354166667,7.17808333333,22.46125,13.27275,30.3218333333,16.0956666667
618.62,12.533,38.5206666667,33.8645833333,27.14475,11.31425,16.26375,7.0605,22.4098333333,13.18875,30.3319166667,16.0278333333
618.95,12.5331666667,38.5529166667,33.96475,27.1705,11.3155833333,16.2674166667,7.038,22.4233333333,13.172,30.4095,16.0303333333
619.28,12.5604166667,38.6045,33.9945,27.1739166667,11.3154166667,16.2965833333,7.04083333333,22.5065833333,13.1511666667,30.4576666666,16.0235833333
619.62,12.6399166667,38.6896666667,34.1426666667,27.2445,11.3538333333,16.3950833333,7.102,22.6065833333,13.2193333334,30.5553333333,16.0720833333
619.95,12.7374166667,38.669,34.2613333333,27.3713333333,11.43775,16.5108333333,7.24166666667,22.7076666667,13.3154166667,30.6466666667,16.1426666667
620.28,12.8279166666,38.7079166667,34.3434166667,27.4686666667,11.4396666667,16.58725,7.289,22.7373333333,13.3576666667,30.7496666667,16.2155
620.62,12.76275,38.6324166667,34.3085833334,27.4413333334,11.4060833333,16.5805833333,7.22233333334,22.6985,13.3108333334,30.7124166667,16.17925
620.95,12.78575,38.5910833333,34.3191666666,27.4616666667,11.399,16.6310833333,7.2555,22.743,13.3333333333,30.7544166666,16.2565833333
621.28,12.7745833333,38.5543333334,34.2896666667,27.4735833333,11.343,16.5774166667,7.221,22.7380833333,13.2493333334,30.73475,16.2140833333
621.62,12.7453333334,38.53475,34.3029166666,27.41225,11.3174166667,16.5659166667,7.19908333333,22.7285833334,13.2220833333,30.7309166667,16.1773333333
621.95,12.77275,38.57425,34.3005,27.43625,11.3559166666,16.6279166667,7.26616666667,22.7871666667,13.2295833333,30.8244166667,16.1985
622.28,12.8646666666,38.6879166667,34.4304166667,27.5290833333,11.4265833333,16.6976666667,7.37666666667,22.8486666667,13.3363333333,30.9369166666,16.2903333333
