wavelength,Back_EmbDuif,Belly_EmbDuif,Breast_EmbDuif,Crissum_EmbDuif,Crown_EmbDuif,DorTail_EmbDuif,Patch10_EmbDuif,Patch11_EmbDuif,Rump_EmbDuif,Throat_EmbDuif,WingTip_EmbDuif
251.29,-0.871,0.29,-2.81933333333,0.539,-4.02166666667,4.312,10.1576666667,1.03633333333,6.1776,1.617,6.26033333333
251.66,-2.00633333333,-0.170666666667,-2.30466666667,-0.170666666667,-4.56666666667,4.73766666667,8.408,1.15233333333,5.3092,1.622,6.23133333333
252.04,-2.77033333333,-0.173333333333,-2.94366666667,-1.42833333333,-5.88766666667,3.89633333333,7.05633333333,-0.26,3.69693333333,0.692666666667,4.32866666667
252.41,-3.09466666667,-0.133,-2.91766666667,-1.81266666667,-7.029,3.66933333333,6.145,-2.65266666667,3.13013333333,1.54733333333,3.49233333333
252.79,-1.41666666667,0.885,-1.10666666667,-0.398666666667,-5.79933333333,4.51533333333,7.17133333333,-2.833,3.506,2.479,4.91366666667
253.16,-0.943333333333,1.57233333333,0.224666666667,-0.673666666667,-4.627,5.97466666667,8.58066666667,-1.43766666667,4.15993333333,2.51566666667,6.28933333333
253.54,-1.757,1.52566666667,0.0923333333333,-1.387,-4.808,5.733,7.58233333333,-1.61833333333,3.67093333333,0.508666666667,6.28766666667
253.91,-2.738,0.480333333333,-0.624333333333,-4.22666666667,-4.94733333333,5.28333333333,6.82033333333,-3.266,3.4772,0.144,5.09133333333
254.28,-2.16,1.61966666667,-0.343666666667,-3.68166666667,-3.48533333333,5.302,6.03833333333,-3.58366666667,4.10426666667,0.441666666667,4.07433333333
254.66,-2.71466666667,1.86033333333,-0.653666666667,-2.81533333333,-2.765,5.73166666667,5.48033333333,-3.56933333333,3.50926666667,0.754,4.82666666667
255.03,-2.68333333333,1.445,0.567666666667,-2.78633333333,-2.322,5.46933333333,4.79866666667,-3.86966666667,4.26226666667,0.619333333333,4.74733333333
255.41,-1.76533333333,2.544,1.973,-2.95933333333,-0.727,6.438,5.91933333333,-2.75166666667,4.96373333333,1.19433333333,4.102
255.78,-1.472,2.78633333333,2.05033333333,-3.04933333333,0.526,4.942,7.30833333333,-2.31333333333,5.78326666667,1.63,4.048
256.15,-1.69033333333,2.95833333333,2.27166666667,-3.16966666667,0.792333333333,5.54666666667,7.71266666667,-1.53233333333,6.84606666667,1.532,4.70133333333
256.53,-1.50133333333,3.261,1.91533333333,-3.15733333333,1.76,6.41833333333,8.64366666667,-0.103333333333,7.25673333333,0.828,5.38333333333
256.90,-2.44366666667,3.568,0.293,-3.128,1.61266666667,5.132,6.45133333333,-0.537333333333,6.27546666667,-0.684333333333,3.76366666667
257.28,-2.003,3.916,0.934666666667,-2.26966666667,2.84833333333,4.71733333333,6.23033333333,-0.178333333333,6.46166666667,0.534,3.60466666667
257.65,0.654333333333,5.54266666667,2.04033333333,0.0383333333333,4.11833333333,5.50433333333,8.66066666667,2.00133333333,8.3528,3.195,6.12
258.02,1.768,6.09033333333,3.37233333333,1.899,5.141,6.15566666667,8.71,3.70033333333,7.81953333333,3.7,7.89166666667
258.40,1.71233333333,5.36533333333,2.88233333333,0.599333333333,4.19533333333,5.622,9.07533333333,3.48166666667,6.7122,2.968,8.162
258.77,3.63766666667,6.48333333333,3.91,1.881,5.246,6.21133333333,10.3193333333,5.41933333333,7.82953333333,3.46433333333,9.00766666667
259.15,4.66866666667,7.35166666667,4.58133333333,2.901,6.21733333333,7.177,11.2563333333,6.217,8.2068,4.712,10.5583333333
259.52,4.42166666667,6.501,3.634,2.463,5.35033333333,6.46066666667,10.418,5.532,7.2604,4.38133333333,10.9426666667
259.89,4.42533333333,6.609,3.77366666667,2.37566666667,5.30666666667,6.39866666667,10.2873333333,5.44066666667,6.90406666667,4.09966666667,11.2833333333
260.27,5.093,6.69266666667,4.394,2.813,6.104,6.72933333333,10.7373333333,5.957,7.0562,4.46766666667,12.0793333333
260.64,5.22166666667,6.65966666667,4.74866666667,2.402,6.09533333333,6.332,10.8986666667,6.11366666667,6.93953333333,4.167,12.318
261.01,5.97733333333,6.94666666667,6.067,2.854,7.01833333333,7.34133333333,11.739,7.23366666667,7.5856,5.18766666667,13.5163333333
261.39,6.17633333333,7.684,6.10333333333,2.81566666667,6.53933333333,7.611,11.9163333333,7.41166666667,7.92013333333,4.99533333333,13.751
261.76,5.90433333333,7.50833333333,6.18766666667,2.60333333333,6.791,7.80966666667,11.6203333333,7.26266666667,7.73453333333,4.697,13.5256666667
262.13,6.551,8.184,6.81,2.70833333333,6.94933333333,8.144,12.2263333333,8.184,8.40293333333,5.13733333333,14.2973333333
262.51,6.90833333333,8.44133333333,7.64233333333,3.303,7.59933333333,8.37666666667,12.3056666667,9.024,9.17066666667,5.61333333333,15.177
262.88,7.28033333333,8.827,8.73166666667,3.64033333333,8.018,8.99366666667,12.253,9.541,10.0404,6.424,16.3216666667
263.25,8.022,10.0343333333,8.97533333333,3.945,8.57833333333,9.134,12.8673333333,10.167,10.6592,6.48666666667,16.2033333333
263.63,7.843,10.6526666667,9.86233333333,4.15566666667,9.27733333333,9.54033333333,12.5843333333,11.355,11.4313333333,6.08733333333,16.3886666667
264.00,8.90966666667,11.3706666667,10.7786666667,4.89133333333,10.2806666667,10.3423333333,13.4893333333,12.6793333333,12.6667333333,6.542,17.1963333333
264.37,9.31633333333,11.67,10.5093333333,5.02933333333,10.3156666667,10.7996666667,13.7006666667,13.2816666667,13.0626666667,7.25366666667,17.6336666667
264.75,9.83766666667,11.8113333333,11.016,5.826,10.761,11.2386666667,13.1486666667,13.658,13.8488666667,8.08633333333,17.733
265.12,10.0636666667,11.6823333333,10.5396666667,5.619,11.0476666667,10.254,13.1426666667,13.0156666667,13.5808666667,7.65066666667,17.365
265.49,9.80766666667,10.4593333333,11.2973333333,5.773,11.732,9.86966666667,13.0663333333,13.3456666667,13.1472,7.666,17.5356666667
265.87,10.1346666667,10.0446666667,11.5096666667,5.76966666667,11.659,9.985,13.692,13.931,13.6084,7.83266666667,17.638
266.24,10.4603333333,9.96533333333,11.7133333333,6.46866666667,12.5,11.1306666667,14.219,13.9276666667,14.0324666667,8.042,17.599
266.61,10.6713333333,10.1096666667,11.0363333333,6.12166666667,12.2156666667,11.261,14.013,13.9006666667,13.8276,7.863,16.9053333333
266.98,9.77333333333,8.9,9.96466666667,4.80466666667,11.6573333333,10.456,13.295,12.64,12.4160666667,6.55233333333,15.4793333333
267.36,9.13166666667,7.601,9.712,4.11733333333,11.6916666667,10.636,12.721,12.272,11.7708,6.044,15.3866666667
267.73,9.509,8.372,10.4136666667,4.548,12.9716666667,11.4986666667,13.6176666667,12.1963333333,12.3256,7.132,16.124
268.10,10.5316666667,9.07,11.6653333333,5.795,13.8573333333,12.9753333333,14.16,12.7993333333,13.2426,8.08766666667,16.3266666667
268.48,10.6726666667,9.87833333333,12.6333333333,6.42833333333,14.867,13.6016666667,14.644,13.3783333333,13.9637333333,7.94233333333,16.2573333333
268.85,11.3343333333,9.82166666667,12.4503333333,6.20066666667,14.6083333333,14.3106666667,14.9306666667,13.9383333333,13.8738,8.11033333333,16.4186666667
269.22,10.8573333333,9.94833333333,11.9873333333,6.19033333333,14.419,14.6893333333,15.254,14.2716666667,14.0406666667,8.278,16.949
269.59,10.5043333333,9.82533333333,11.1836666667,5.58,13.877,14.459,14.605,13.1006666667,13.4159333333,8.07866666667,16.7636666667
269.97,10.2306666667,9.874,10.9683333333,5.18666666667,13.181,13.633,13.8473333333,12.182,12.8338,7.99433333333,16.5596666667
270.34,9.92466666667,9.47666666667,10.7496666667,4.62033333333,12.9656666667,13.2013333333,13.6726666667,11.8576666667,12.3199333333,7.473,16.6193333333
270.71,10.3676666667,9.60933333333,11.4483333333,5.35633333333,13.862,13.2873333333,14.322,12.184,12.6805333333,8.02333333333,17.3333333333
271.09,10.7093333333,10.0846666667,11.9366666667,5.734,14.0336666667,13.454,14.9486666667,12.316,12.548,8.67933333333,17.693
271.46,10.7296666667,9.84466666667,11.593,5.76433333333,13.2986666667,12.9533333333,14.3566666667,11.8093333333,11.8695333333,8.506,17.2063333333
271.83,11.2016666667,9.885,11.327,5.977,12.978,12.9573333333,14.2736666667,11.975,11.4567333333,8.50566666667,17.2206666667
272.20,10.417,9.32333333333,10.1896666667,4.55833333333,12.1493333333,11.6336666667,13.3663333333,11.51,10.3383333333,7.19866666667,17.0173333333
272.58,9.73666666667,8.18533333333,9.369,3.14333333333,10.6143333333,10.2263333333,12.3903333333,10.6553333333,9.14866666667,6.287,16.3096666667
272.95,8.94866666667,7.769,9.07066666667,2.62366666667,10.6366666667,9.396,11.8976666667,9.76166666667,8.51733333333,5.125,16.0666666667
273.32,8.69933333333,7.683,9.08533333333,2.297,10.6303333333,8.943,11.5243333333,9.37,8.1096,4.61366666667,15.6506666667
273.69,8.88633333333,7.88266666667,9.23433333333,2.47733333333,10.524,8.497,11.691,10.0123333333,8.2802,4.627,15.766
274.06,8.666,7.25,8.41266666667,1.90233333333,10.167,7.73633333333,11.3293333333,9.998,7.60933333333,3.67766666667,15.1766666667
274.44,8.344,6.66233333333,7.611,1.768,9.767,6.835,11.0176666667,9.52966666667,6.688,3.45,14.64
274.81,7.93433333333,6.27233333333,6.98133333333,1.219,9.06466666667,6.73733333333,10.5496666667,9.15333333333,5.60726666667,3.16933333333,14.1623333333
275.18,7.761,5.815,6.08966666667,0.343666666667,8.631,6.11266666667,9.73,8.69966666667,5.36193333333,2.93033333333,14.1713333333
275.55,7.09866666667,5.50833333333,6.03033333333,-0.593333333333,8.52333333333,5.65033333333,9.734,8.571,5.5936,2.493,13.984
275.93,6.012,4.509,5.33333333333,-1.794,7.97566666667,4.55766666667,9.503,7.224,4.7272,0.824333333333,13.2846666667
276.30,5.576,4.43133333333,4.96733333333,-1.193,8.10833333333,4.84533333333,9.983,6.647,4.68446666667,0.998333333333,12.978
276.67,5.23,4.74066666667,5.205,-0.538,8.67533333333,4.81433333333,10.704,6.67133333333,4.60886666667,1.36866666667,13.2453333333
277.04,5.23833333333,4.423,5.016,-0.543333333333,7.95666666667,4.22533333333,10.551,6.69633333333,4.39813333333,1.72966666667,12.923
277.41,6.001,4.438,5.21933333333,-0.227,7.766,4.463,10.338,6.75733333333,4.3824,2.42033333333,13.641
277.79,5.85533333333,3.82766666667,4.86666666667,-0.532,7.985,4.84166666667,10.621,6.18466666667,3.9898,2.18,12.953
278.16,6.183,4.46266666667,5.909,0.274,8.427,6.00833333333,10.77,6.78133333333,4.58226666667,2.76733333333,13.712
278.53,5.24466666667,4.42466666667,5.26966666667,-0.969666666667,6.68633333333,5.369,10.266,5.89133333333,4.33013333333,2.063,12.4783333333
278.90,4.77266666667,4.525,5.391,-1.36,6.42933333333,5.01966666667,10.633,5.91033333333,4.6836,1.40933333333,12.661
279.27,4.12333333333,4.811,5.47366666667,-1.37466666667,5.98933333333,4.32,10.4073333333,5.40033333333,4.56073333333,0.490666666667,12.4203333333
279.64,4.446,5.26333333333,5.35933333333,-1.08133333333,5.96033333333,4.18166666667,10.935,5.239,3.88866666667,0.480666666667,12.6893333333
280.02,3.93566666667,4.84766666667,4.75166666667,-2.28,5.20766666667,3.57566666667,10.247,5.13566666667,3.3742,0.096,11.759
280.39,3.944,4.55366666667,4.53066666667,-2.488,4.90633333333,2.98133333333,9.55433333333,4.92966666667,2.79326666667,0.258,11.7843333333
280.76,5.144,4.78166666667,4.82633333333,-2.15266666667,4.91766666667,3.671,9.54,4.93966666667,3.12726666667,0.544,12.259
281.13,5.63566666667,6.18166666667,5.39533333333,-1.245,6.13766666667,4.69633333333,10.026,5.39533333333,3.7834,1.22333333333,13.0843333333
281.50,5.52333333333,6.03333333333,4.589,-1.551,5.24766666667,4.46133333333,9.96366666667,4.99266666667,3.48413333333,0.892333333333,12.0033333333
281.87,5.66633333333,6.01933333333,4.047,-1.63966666667,4.69066666667,3.88133333333,9.506,5.251,3.4412,1.22466666667,12.121
282.25,5.277,5.48066666667,3.93233333333,-1.895,4.09533333333,3.362,9.47433333333,4.58433333333,3.1744,1.16133333333,11.2063333333
282.62,5.36666666667,5.02866666667,3.53833333333,-1.968,4.31333333333,3.39866666667,9.183,4.154,3.0292,0.973666666667,11.071
282.99,5.86633333333,5.424,3.98166666667,-1.50033333333,4.424,3.78933333333,9.117,4.597,3.724,1.75066666667,11.5023333333
283.36,6.45666666667,5.31266666667,4.09533333333,-1.05166666667,4.464,4.372,9.46333333333,5.165,4.18386666667,2.30566666667,11.603
283.73,6.301,4.418,3.36766666667,-1.521,3.62133333333,3.603,8.79966666667,4.47233333333,3.8024,1.93733333333,11.063
284.10,6.24533333333,3.98366666667,3.462,-0.904666666667,3.41,3.21833333333,8.38566666667,4.17533333333,3.67773333333,1.792,10.9776666667
284.47,5.913,3.497,3.31133333333,-1.03066666667,2.906,3.14233333333,8.39666666667,3.734,3.423,1.605,10.4746666667
284.85,4.93733333333,3.04833333333,2.58466666667,-1.70633333333,2.26966666667,2.68366666667,7.86933333333,3.19733333333,2.86593333333,1.24233333333,10.0726666667
285.22,3.95133333333,2.04866666667,1.67466666667,-2.748,1.252,1.86966666667,7.07333333333,2.21133333333,2.0258,0.699,9.23566666667
285.59,3.94033333333,2.129,2.16066666667,-2.49466666667,1.58866666667,2.19266666667,7.21333333333,2.19266666667,2.05613333333,0.826,9.59666666667
285.96,3.66066666667,2.18066666667,2.52333333333,-2.274,1.71333333333,2.757,7.60133333333,1.994,2.07793333333,1.12166666667,9.76633333333
286.33,4.024,2.652,2.729,-2.05033333333,2.066,2.945,7.87866666667,2.00433333333,2.07813333333,1.295,10.3453333333
286.70,4.30766666667,2.994,3.62066666667,-1.604,2.52066666667,2.933,7.95866666667,1.68066666667,2.04393333333,1.52766666667,10.3423333333
287.07,4.165,3.02033333333,3.463,-1.57133333333,2.66966666667,2.71533333333,8.116,1.28133333333,1.65673333333,1.69333333333,10.0993333333
287.44,4.157,3.30133333333,3.51533333333,-0.947666666667,2.81233333333,2.98033333333,8.10033333333,1.19233333333,1.51306666667,2.03266666667,10.1176666667
287.82,3.837,3.71566666667,3.53333333333,-0.758,3.245,3.54866666667,8.05266666667,1.30433333333,1.65593333333,2.68433333333,10.388
288.19,4.35966666667,4.66233333333,3.69366666667,-0.242,3.64833333333,4.17766666667,8.74933333333,1.559,2.2586,3.33033333333,10.8536666667
288.56,4.123,5.085,3.451,-0.305333333333,3.78666666667,3.863,8.76466666667,1.405,2.45206666667,3.22166666667,10.7956666667
288.93,4.25533333333,5.51966666667,3.68466666667,0.0616666666667,4.03966666667,3.993,8.97333333333,1.26433333333,2.70433333333,3.56133333333,10.2683333333
289.30,5.21566666667,5.96733333333,4.15733333333,0.874666666667,4.72466666667,4.326,9.84833333333,1.88666666667,3.0742,4.31033333333,10.5843333333
289.67,4.88,5.813,3.748,0.887333333333,4.161,3.88566666667,9.40833333333,1.53,2.84533333333,3.901,10.3413333333
290.04,4.66166666667,5.774,3.123,0.807333333333,3.702,3.26033333333,8.882,1.249,2.60486666667,3.29066666667,9.88733333333
290.41,3.93233333333,5.30433333333,2.36233333333,0.274333333333,3.30733333333,2.85,8.24566666667,0.442,2.23146666667,2.60633333333,9.37333333333
290.78,3.902,5.228,1.82866666667,0.305,3.30733333333,2.75866666667,8.24566666667,1.25,2.49353333333,2.62133333333,9.77
291.15,3.613,5.10433333333,1.79933333333,0.0613333333333,2.81366666667,2.24466666667,8.05633333333,0.907333333333,2.0324,2.30633333333,9.56366666667
291.52,3.64666666667,5.52466666667,2.14166666667,-0.325666666667,3.01033333333,2.38966666667,8.58133333333,0.978,2.2936,2.42066666667,9.187
291.89,3.954,5.82866666667,2.66233333333,-0.189333333333,2.96166666667,2.678,8.88466666667,1.37033333333,2.5676,2.111,8.97933333333
292.26,3.156,5.427,2.27066666667,-0.918,2.174,1.93233333333,8.08366666667,0.708666666667,1.77473333333,1.755,8.18033333333
292.64,3.64066666667,5.57466666667,2.61666666667,-1.13766666667,1.96666666667,2.129,8.02866666667,0.78,1.69666666667,1.869,8.142
293.01,3.25166666667,5.376,2.48366666667,-1.11133333333,1.585,2.05866666667,7.67966666667,0.784666666667,1.63066666667,1.84633333333,8.121
293.38,2.676,5.31866666667,2.37833333333,-1.38766666667,0.792666666667,1.982,6.97066666667,0.528333333333,1.17913333333,1.17266666667,7.66433333333
293.75,2.67633333333,5.48433333333,2.545,-1.31366666667,1.1,1.987,7.11033333333,1.182,1.4254,1.363,7.619
294.12,2.13066666667,5.40833333333,2.999,-1.63866666667,0.917666666667,1.95033333333,6.57166666667,0.967,0.734066666667,1.131,7.24366666667
294.49,1.82133333333,5.39966666667,3.07866666667,-1.628,0.919,1.66033333333,6.59266666667,1.225,0.129133333333,1.531,6.78566666667
294.86,2.07933333333,6.019,3.61166666667,-1.438,1.14133333333,2.07933333333,7.05133333333,1.063,0.372066666667,2.04833333333,6.83233333333
295.23,2.503,5.80033333333,2.99766666667,-0.974,1.229,2.33833333333,6.77433333333,0.914333333333,0.6864,2.14333333333,6.505
295.60,2.09566666667,4.97066666667,2.40733333333,-0.892,0.764666666667,2.025,6.188,0.906,0.416133333333,1.96833333333,6.627
295.97,1.813,4.70066666667,2.30966666667,-0.993666666667,0.591,1.69233333333,5.88233333333,0.497,0.263133333333,2.09533333333,6.20466666667
296.34,2.06133333333,5.17966666667,2.98933333333,-0.386333333333,1.27533333333,2.29366666667,6.53266666667,0.863333333333,0.734266666667,2.60266666667,6.99633333333
296.71,1.51066666667,4.956,2.53433333333,-0.474333333333,1.136,1.88533333333,6.20466666667,0.636666666667,0.389666666667,2.53433333333,6.89133333333
297.08,1.92766666667,4.89866666667,2.124,-0.429666666667,1.37533333333,1.79233333333,6.35966666667,0.503333333333,0.3388,2.45566666667,7.14566666667
297.45,2.25433333333,5.196,2.399,7.40148683083e-17,1.72366666667,2.07366666667,6.60633333333,0.47,0.612533333333,3.01366666667,7.45
297.82,2.28466666667,5.30266666667,2.561,0.120333333333,1.876,2.501,6.638,0.228666666667,0.608466666667,3.30666666667,7.299
298.19,2.72466666667,5.412,2.53066666667,0.520666666667,2.19166666667,2.458,6.962,0.0363333333333,1.0172,3.42666666667,7.483
298.56,3.07466666667,5.66133333333,2.51333333333,0.854333333333,2.074,2.52566666667,7.05233333333,0.0366666666667,1.29813333333,3.48933333333,7.882
298.93,2.57666666667,5.26533333333,1.96666666667,0.722,1.60566666667,2.20266666667,6.38566666667,-0.510333333333,0.789266666667,3.373,7.44333333333
299.30,2.41633333333,5.60833333333,2.40366666667,0.801333333333,1.97133333333,2.21266666667,6.60066666667,-0.394333333333,0.8672,3.65,7.88466666667
299.67,2.50266666667,6.03033333333,2.55566666667,0.865333333333,2.26333333333,2.423,6.74933333333,-0.891666666667,0.724333333333,3.60766666667,8.02733333333
300.04,2.29566666667,6.42733333333,2.32333333333,1.16866666667,2.19833333333,2.49033333333,6.83066666667,-1.00166666667,0.6066,3.53366666667,8.45833333333
300.41,2.27,6.293,1.81033333333,1.293,1.997,2.342,6.66633333333,-1.09166666667,0.577666666667,3.44833333333,8.13233333333
300.78,3.07566666667,7.04966666667,2.546,2.00133333333,2.443,2.826,7.388,-0.559333333333,1.0598,4.09133333333,8.69766666667
301.15,2.88533333333,7.58933333333,3.06566666667,2.41933333333,2.75,3.05066666667,7.349,-0.451,1.0762,4.41833333333,8.912
301.52,2.25466666667,7.317,2.89933333333,2.22433333333,2.45433333333,2.82266666667,7.25566666667,-0.782333333333,1.09513333333,3.98833333333,8.42133333333
301.89,1.77433333333,7.15966666667,2.21366666667,1.57,1.743,2.07266666667,6.94,-1.115,0.9546,3.50133333333,8.05466666667
302.26,2.08733333333,7.81966666667,2.55466666667,1.542,1.99366666667,2.61666666667,7.39866666667,-0.483,1.37706666667,4.48633333333,8.39533333333
