wavelength,Back_TanCypf,Belly_TanCypf,Breast_TanCypf,Crissum_TanCypf,Crown_TanCypf,DorTail_TanCypf,Patch10_TanCypf,Rump_TanCypf,Throat_TanCypf,WingTip_TanCypf
256.90,10.3773333333,10.6735,10.3403333333,8.98991666666,5.67883333333,8.50883333334,7.15866666666,9.6005,9.35983333331,11.617
257.28,10.0826666666,10.5826666667,10.5308333333,8.72083333334,5.58416666667,8.82466666666,7.015,9.51400000001,9.30716666667,11.72
257.65,10.3575,10.2045,10.5103333333,8.2875,5.91166666667,8.98266666667,7.6535,9.74633333332,9.21166666666,11.488
258.02,8.71366666667,8.9005,9.1005,6.91908333333,4.964,8.1,6.7255,9.16733333331,8.07316666666,10.3818333333
258.40,7.52266666666,8.11733333334,7.97766666666,6.2165,4.05883333334,7.1845,5.88983333333,8.5725,6.7645,9.48233333333
258.77,7.17816666666,7.80166666666,7.904,6.47233333333,4.2535,6.98366666667,5.65433333333,8.76283333333,6.544,9.56033333332
259.15,8.20233333333,8.23866666667,8.56333333333,7.60233333334,5.026,7.219,6.425,9.39349999998,6.82166666667,10.332
259.52,8.41166666666,7.91633333334,8.36216666667,7.74325,4.92,7.33033333333,6.3315,9.28683333333,6.67833333333,9.8895
259.89,8.16133333333,7.947,8.34483333333,7.57625,5.0405,7.58,6.37916666667,9.31633333333,6.61633333333,10.0046666667
260.27,8.15666666667,7.97283333334,8.30383333333,7.446,5.34466666666,7.89883333334,6.736,9.60666666666,6.655,9.84983333332
260.64,8.0035,7.559,8.2545,6.90991666666,5.07033333334,7.6235,6.88483333334,9.50933333334,6.65516666667,9.43783333333
261.01,7.3475,7.27666666667,7.62416666666,6.64541666666,4.4325,7.17733333333,6.31216666667,9.19133333333,6.12766666667,8.61716666666
261.39,7.699,7.57066666666,7.76283333333,6.78991666667,4.78333333333,7.44233333334,6.40133333333,9.52383333333,6.1805,9.0175
261.76,7.39333333334,7.56266666667,7.5625,6.60416666666,4.743,7.43766666666,6.03533333333,9.33916666667,6.0355,9.03833333334
262.13,7.49816666666,7.49783333334,7.28066666666,6.31341666667,4.7865,7.29583333333,5.8275,8.92766666667,5.81183333334,8.71033333334
262.51,7.37316666667,7.00733333333,6.9245,5.9435,4.63,7.29833333333,5.44483333333,8.59516666667,5.91033333333,8.21283333333
262.88,6.9665,6.40333333334,6.35783333333,5.00466666666,3.833,6.912,5.04116666667,7.72933333334,5.159,7.51133333333
263.25,5.5925,5.3705,5.1685,3.52316666666,2.473,6.33966666666,3.9875,6.49083333333,4.18933333333,6.07733333333
263.63,5.72133333334,5.379,5.0365,2.93241666667,2.264,6.2845,4.17483333334,6.384,4.2745,6.06366666667
264.00,5.17166666667,4.28366666666,3.61183333333,1.854,1.212,5.0395,2.988,5.21983333333,3.024,4.656
264.37,3.92016666667,3.2245,2.51633333333,1.1635,0.076,3.89483333333,1.9345,4.18566666666,2.08633333333,4.19833333333
264.75,4.5175,4.35,3.12733333333,2.00133333334,1.184,4.556,2.20083333333,5.0195,2.4195,5.26383333333
265.12,5.03066666666,4.8005,4.17316666666,2.55391666666,2.20183333333,5.018,3.23866666667,5.77316666667,3.22583333334,6.4645
265.49,4.846,4.68333333333,4.34516666667,3.01766666666,2.40416666667,5.1215,3.66883333333,5.65983333333,3.26816666667,6.13583333333
265.87,5.32283333333,4.73283333333,4.62416666667,3.71525,2.58916666667,4.78066666667,4.1065,5.97316666666,3.67316666667,6.27416666667
266.24,5.758,4.944,4.96683333333,4.14658333334,2.9825,5.3225,4.50783333333,6.74466666667,4.66866666667,6.848
266.61,5.78466666667,5.4635,5.3745,4.8925,3.18033333333,5.35233333333,4.78716666667,7.214,5.16383333333,7.05866666667
266.98,5.58766666666,5.46966666666,5.52333333333,5.08291666666,3.256,5.115,4.73883333333,7.29633333333,5.19,7.19966666667
267.36,6.1995,6.25133333334,6.69783333333,5.70616666667,4.403,5.898,5.3685,8.40083333334,6.08516666666,8.19316666667
267.73,6.35233333333,6.695,6.94683333333,6.21608333333,4.76916666666,6.26133333333,5.48516666667,8.59033333333,6.84616666666,8.6105
268.10,6.64466666667,7.07433333333,7.21433333334,6.75475,5.24583333333,6.72466666666,5.72533333333,8.85283333333,7.68366666667,9.01283333333
268.48,7.58183333334,7.71766666667,7.84383333333,7.33483333334,6.12766666667,7.32016666667,6.05966666667,9.42416666665,8.18316666667,9.48233333335
268.85,7.81483333334,7.6325,7.719,7.21966666667,5.80833333333,7.4695,6.08666666667,8.98616666665,8.00683333334,9.0825
269.22,7.6025,7.40316666666,7.4695,7.29891666666,5.372,7.128,5.70433333334,8.65616666666,7.52666666666,8.808
269.59,7.20683333334,7.0295,6.9825,6.74416666667,4.468,6.5995,4.84183333333,8.04816666667,6.89866666667,8.2165
269.97,6.685,6.6945,6.38033333333,6.16791666667,3.76733333334,6.43583333333,4.47816666667,7.6175,6.26033333333,7.93183333333
270.34,6.52833333333,6.81983333333,6.50983333334,6.54641666666,3.79283333333,6.528,4.46733333334,7.686,5.899,7.94133333333
270.71,6.999,7.052,6.725,6.75166666666,4.33016666666,6.95483333333,4.71016666666,8.024,5.9915,8.35966666667
271.09,6.83133333333,6.90866666666,6.52233333334,6.75,4.32533333334,7.17483333334,4.65183333333,8.11016666667,5.81,8.19633333333
271.46,6.38416666666,6.34283333334,6.16116666667,6.49575,3.791,6.6815,4.38583333333,7.4,5.418,7.92866666667
271.83,6.4765,6.301,6.30083333333,6.6165,3.96916666667,6.9875,4.63183333333,7.70633333333,5.35066666667,8.08183333333
272.20,6.41566666667,6.1935,6.385,6.46541666666,3.935,7.14283333334,4.823,7.78583333333,5.24416666667,8.207
272.58,6.14433333334,5.89533333334,6.0915,6.1405,3.44983333333,6.7255,4.6045,7.35966666666,4.89883333334,8.01633333333
272.95,5.96883333334,6.043,5.98383333334,6.14333333333,3.54133333334,6.51066666667,4.5285,7.43883333333,5.026,8.003
273.32,6.23316666667,6.27033333333,5.877,6.018,3.7695,6.71533333333,4.73433333333,7.44283333333,5.12766666667,8.066
273.69,6.14066666667,6.01366666667,5.7525,5.84941666667,3.73533333333,6.57383333334,4.7665,7.59,5.00516666666,8.18783333333
274.06,6.18116666666,6.27933333333,5.87083333333,5.70833333334,3.972,6.49133333333,4.78133333333,7.71683333333,5.01583333333,7.95883333333
274.44,5.89716666667,6.1955,5.51483333333,5.02141666667,3.66366666666,6.333,4.4135,7.23583333334,4.87983333334,7.66416666667
274.81,5.58433333333,5.9515,5.48266666667,4.73291666666,3.43633333333,6.16983333333,4.319,6.7555,4.7875,7.49
275.18,5.82666666667,6.0735,5.56366666667,4.63508333334,3.33966666666,6.08133333333,4.45566666667,6.3605,5.01366666667,7.2615
275.55,6.20066666666,6.29116666667,5.6405,4.38891666667,3.3845,6.11,4.64416666667,6.32433333333,5.27,7.1065
275.93,6.07216666667,6.05516666667,5.33516666666,4.08191666667,3.09966666667,5.56383333333,4.1835,5.9195,4.92033333333,6.877
276.30,6.30666666667,6.21966666666,5.5845,4.10575,3.32283333333,5.689,4.4365,5.9325,5.13216666667,7.00266666667
276.67,6.30283333334,6.1885,5.7225,4.382,3.5515,5.97733333334,4.59716666667,5.9775,5.45883333333,6.88266666667
277.04,6.53966666667,6.01183333333,5.77016666667,4.54908333334,3.53366666666,6.00266666667,4.38366666667,6.0655,5.26916666666,6.978
277.41,6.509,5.72,5.90816666667,4.21833333333,3.30833333333,5.93516666666,4.115,5.953,5.06566666666,6.6795
277.79,6.36316666667,5.93816666667,5.81183333334,3.97675,3.299,6.06483333333,4.16666666666,5.64883333333,5.14266666666,6.607
278.16,6.159,5.61333333333,5.24016666667,4.02583333334,3.02933333333,6.11366666667,3.912,5.1675,4.86716666666,6.35916666667
278.53,6.78416666667,5.97083333333,5.7,4.63425,3.514,6.64866666667,4.56166666667,5.5645,5.2845,6.8475
278.90,6.674,6.003,5.459,4.52025,3.51816666667,6.692,4.3345,5.4135,5.069,6.82783333333
279.27,6.86966666667,6.63383333333,5.9815,5.12516666667,4.22333333333,7.29566666666,4.64016666667,6.2895,5.51933333334,7.67633333334
279.64,6.56616666666,6.53916666667,5.48066666667,5.3685,4.261,7.40066666666,4.521,6.40466666667,5.17583333333,7.768
280.02,6.49116666667,6.816,5.56133333333,5.90358333333,4.588,7.807,4.92983333333,6.88583333334,5.39466666667,7.67533333333
280.39,6.00716666667,6.43883333334,5.00616666666,5.73958333334,4.39316666667,7.45716666666,4.592,6.66316666667,4.81616666666,7.31916666666
280.76,6.08583333333,6.59083333334,5.0925,5.53883333333,4.1835,7.298,4.697,6.61616666667,4.84016666667,7.525
281.13,6.026,6.87766666667,5.442,5.69333333333,4.33066666666,7.25883333333,5.15016666667,6.78016666667,5.23933333334,7.68866666667
281.50,6.12983333333,7.3655,5.6895,5.99225,4.7055,7.63283333333,5.61066666667,7.1845,5.53983333334,8.01833333333
281.87,6.58566666667,7.89833333333,6.24233333333,6.66608333334,5.31133333333,8.028,6.166,8.04316666667,6.25,8.42483333334
282.25,7.41316666667,8.53666666667,7.16183333333,7.23958333334,5.89816666667,8.68416666666,7.0435,9.04633333333,7.066,9.23883333335
282.62,7.293,8.46633333333,7.156,7.08808333333,5.87466666667,8.53866666667,6.91866666667,9.15766666666,6.87533333333,9.30900000002
282.99,7.392,8.6495,7.218,7.37466666667,5.82866666667,8.67716666669,7.253,9.39966666667,6.94016666667,9.17033333331
283.36,7.3955,8.1765,7.015,7.18533333334,5.4265,8.37683333334,7.035,8.99083333333,6.79466666666,8.844
283.73,7.58033333334,8.1255,7.21066666667,7.21708333334,5.41266666667,8.22933333333,6.95733333333,8.92383333334,6.87966666667,8.645
284.10,7.43883333333,8.00766666667,7.06616666667,6.75633333334,5.25233333333,8.0395,6.6365,8.59566666667,6.75033333333,8.4185
284.47,7.49666666667,8.14633333334,7.0185,6.59583333333,5.00783333334,7.92583333333,6.369,8.61216666667,6.79166666666,8.306
284.85,7.332,8.02933333333,6.87283333334,6.62258333333,4.9475,7.785,6.0145,8.58966666667,6.6165,8.095
285.22,7.10016666667,7.58433333333,6.55233333333,6.30183333334,4.757,7.56666666667,5.777,8.348,6.32483333334,7.95133333334
285.59,7.21566666666,7.72016666667,6.7055,6.69975,5.09516666667,7.43366666667,5.89166666666,8.38483333333,6.57933333333,8.20716666666
285.96,7.54983333333,7.81583333333,6.76383333334,6.81775,5.34433333333,7.42566666667,5.96066666667,8.25133333333,6.549,8.55116666667
286.33,6.70933333333,7.1195,6.1025,6.31883333334,4.68633333333,6.53516666666,5.16416666667,7.3105,5.77666666667,7.95683333334
286.70,6.6745,7.07516666667,6.20633333333,6.60408333333,4.632,6.42633333334,5.16816666666,7.29516666667,5.817,8.02866666666
287.07,6.83016666666,7.00666666666,5.91683333333,6.45883333333,4.51316666667,6.23083333334,4.82133333333,7.161,5.74583333333,8.18233333333
287.44,6.61483333333,7.05883333334,5.67466666667,6.25441666666,4.4405,5.99783333334,4.59633333334,7.08766666666,5.519,8.07383333333
287.82,6.5455,7.22116666667,5.783,6.3115,4.44833333333,6.31433333334,4.70266666667,7.30816666666,5.57483333334,8.33633333334
288.19,6.80066666667,7.37216666667,6.25783333334,6.80625,4.578,6.46583333334,4.9705,7.61466666667,5.70966666667,8.72866666667
288.56,6.80366666667,7.32616666666,6.52516666667,7.05908333333,4.73116666667,6.51333333333,5.10266666666,7.79616666667,5.81083333334,8.84716666667
288.93,7.17966666666,7.682,7.05116666666,7.58283333333,5.25166666666,7.05116666667,5.75983333334,8.29533333333,6.31483333334,9.27666666667
289.30,7.38966666667,8.05033333333,7.41916666667,7.80825,5.473,7.44283333333,5.92116666667,8.68733333333,6.56983333333,9.548
289.67,7.29033333333,7.73483333333,7.1005,7.64883333334,5.287,7.31366666667,5.75533333333,8.5825,6.35383333334,9.193
290.04,6.94166666667,7.73766666667,7.32483333334,7.77008333334,5.31966666667,7.478,5.82666666666,8.70483333333,6.39316666666,9.0645
290.41,7.4565,8.171,7.84033333333,8.22408333333,5.77983333334,7.98183333334,6.27583333334,9.2395,7.05533333333,9.36966666667
290.78,7.8225,8.51533333334,8.38033333334,8.43325,6.366,8.39216666667,6.736,9.48433333333,7.41716666667,9.67800000002
291.15,7.93183333333,8.86366666667,8.93433333334,8.87841666667,6.642,8.58233333334,7.334,9.70233333333,7.4805,9.79599999998
291.52,7.993,8.92616666667,9.0785,9.20791666666,6.88983333333,9.00250000002,7.93433333333,10.0353333333,7.729,9.81816666665
291.89,7.9245,8.61783333333,8.8015,9.26108333333,6.79833333333,8.7245,7.88866666667,9.91000000001,7.51533333334,9.64316666669
292.26,7.68383333334,8.473,8.41216666667,8.91591666666,6.6885,8.41216666667,7.6415,9.66250000001,7.32583333333,9.2985
292.64,7.85,8.77966666667,8.4965,9.15508333333,6.8895,8.5825,8.01,9.74633333332,7.46816666667,9.42616666667
293.01,8.05966666667,9.06166666666,8.65066666666,9.29775,6.9955,8.69416666666,8.24,9.8955,7.4495,9.72116666665
293.38,8.05866666666,9.032,8.583,9.48116666667,6.99233333333,8.61433333333,8.402,9.80549999998,7.51633333333,9.637
293.75,7.94566666667,8.988,8.91333333334,9.47491666666,6.922,8.72083333333,8.597,10.0175,7.561,9.60816666667
294.12,7.79716666666,8.65883333333,8.60916666667,9.38991666667,6.57,8.55983333333,8.355,9.74966666665,7.28883333333,9.04916666667
294.49,7.81033333333,8.68716666667,8.705,9.30975,6.52266666666,8.548,8.51166666667,9.88983333335,7.23616666667,9.06783333333
294.86,7.54633333333,8.4485,8.1595,9.14391666666,5.88366666667,8.22433333334,8.22433333333,9.645,6.92716666667,8.61333333333
295.23,7.53283333333,8.325,8.24066666667,8.90925,5.94316666667,8.218,7.9205,9.6,7.12283333334,8.61716666666
295.60,7.70166666667,8.465,8.352,8.914,6.03033333333,8.17466666667,7.578,9.57766666667,7.04083333333,8.73916666666
295.97,7.8025,8.63333333333,8.50016666667,8.83083333334,6.20716666666,8.2025,7.63333333334,9.5775,7.19183333333,8.8695
296.34,7.5245,8.4705,8.30416666667,8.71566666666,5.98033333334,8.00983333333,7.45583333334,9.33833333333,7.10783333333,8.80883333333
296.71,7.40633333333,8.32383333334,8.13,8.51083333334,5.90233333334,7.84633333334,7.18416666667,9.09033333333,7.0895,8.5985
297.08,7.29333333333,8.27316666667,8.00516666666,8.25233333334,5.94833333333,7.82033333334,7.00216666667,8.89283333333,7.11766666667,8.30083333333
297.45,7.12466666667,8.1915,7.98533333333,8.00125,5.82416666667,7.65566666667,6.9095,8.61266666667,7.19783333333,8.02633333333
297.82,7.349,8.47483333333,8.16933333333,8.24675,5.95933333333,7.87783333333,7.1805,8.6935,7.486,8.183
298.19,7.58616666667,8.654,8.31033333333,8.34466666666,6.04133333334,7.89333333333,7.3755,8.90166666667,7.75583333333,8.36083333333
298.56,7.673,8.813,8.36816666667,8.3935,6.232,8.07633333334,7.50633333334,9.04466666667,7.8955,8.484
298.93,7.62933333333,8.817,8.36133333334,8.26291666666,6.24883333333,7.97666666667,7.40833333333,8.97166666667,7.9815,8.46
299.30,7.75533333334,9.07533333333,8.5405,8.53308333334,6.46433333334,8.19366666667,7.7845,9.13316666666,8.3335,8.61733333333
299.67,7.58916666667,8.9875,8.55483333333,8.46266666667,6.375,8.07716666667,7.86816666667,9.0375,8.54983333334,8.65916666667
300.04,7.6975,9.2935,8.79933333333,8.71183333334,6.49233333333,8.31533333333,8.08366666666,9.31933333333,8.7995,8.74783333334
300.41,7.83516666666,9.47049999998,9.0655,8.88991666667,6.59966666666,8.38366666667,8.3575,9.43316666666,8.943,8.83683333334
300.78,8.06433333334,9.75966666666,9.44733333333,9.27425,6.79733333334,8.53066666667,8.64066666665,9.63916666666,9.458,9.09016666667
301.15,7.84766666667,9.57683333332,9.2175,9.32416666667,6.43866666667,8.22383333333,8.42049999999,9.56533333333,9.28466666667,8.85833333333
301.52,8.10866666667,9.88299999998,9.33133333333,9.79191666666,6.68733333334,8.501,8.72266666666,9.91150000001,9.39966666665,9.30866666667
301.89,7.724,9.7805,8.91383333333,9.37,6.4415,8.06466666667,8.14583333334,9.72850000001,8.98333333333,9.06416666666
302.26,7.66466666667,9.99766666666,8.863,9.355,6.7155,7.902,8.17983333334,9.64466666665,9.031,9.14666666667
302.63,7.6845,9.98616666666,8.84966666667,9.43533333333,6.8305,8.00733333333,8.123,9.59966666668,9.219,9.16683333333
303.00,7.81333333334,10.1248333333,9.096,9.78958333333,7.06183333334,8.17716666667,8.316,9.81883333332,9.29833333334,9.15966666667
303.37,7.57416666667,9.95599999998,8.9825,9.6315,6.90783333333,8.067,8.0145,9.82849999998,9.11566666666,8.942
303.74,7.54333333334,10.2365,9.20433333334,9.80691666666,6.97816666667,8.33333333334,8.13133333334,10.0171666667,9.14083333333,8.83516666666
304.10,7.497,10.398,9.452,9.99425,6.89733333333,8.22966666667,8.17166666667,9.95949999999,9.26766666667,8.8985
304.47,7.93216666666,10.9225,10.149,10.628,7.4935,8.8615,8.64233333333,10.5763333333,9.8835,9.39866666667
304.84,8.012,11.2076666666,10.5013333334,10.973,7.74566666667,9.28566666666,9.01366666667,10.9468333333,9.88749999998,9.62733333333
305.21,7.711,11.0896666667,10.3978333334,10.8108333334,7.64733333333,9.08933333333,9.09516666667,10.8165,9.86283333335,9.3395
305.58,7.8125,10.9308333333,10.2036666667,10.6514166667,7.6615,8.9585,8.91216666666,10.7443333333,9.77316666669,8.91216666666
305.95,8.081,10.8035,10.2925,10.8208333334,7.81383333333,9.07349999998,9.09683333335,10.7861666667,10.0835,8.98633333334
306.32,8.01266666666,10.5183333334,10.1895,10.6769166667,7.41816666667,8.97683333333,8.91949999998,10.6858333334,9.90633333332,8.78066666666
306.69,7.6515,10.2971666666,9.92449999999,10.4224166666,6.923,8.4615,8.74716666667,10.2855,9.42866666667,8.2635
307.06,7.5935,10.2983333333,9.68,10.3618333333,6.9175,8.40833333333,8.61633333333,10.2346666667,9.38483333333,8.2005
307.43,7.8405,10.4443333333,9.57833333333,10.3418333333,7.00833333333,8.41016666667,8.76916666667,10.302,9.41316666667,8.205
307.80,7.96233333333,10.5038333334,9.55333333333,10.34925,6.97266666667,8.1365,8.80016666666,10.0483333333,9.458,8.249
308.17,8.15,10.4323333333,9.33216666666,10.1230833333,7.04983333333,8.05133333334,8.62633333333,9.896,9.44166666667,8.1555
308.54,8.05833333333,10.1505,8.86433333334,9.52333333333,6.687,7.52466666667,8.44783333333,9.62750000002,9.003,7.6795
308.90,7.95266666666,10.082,8.7295,9.40041666666,6.4295,7.217,8.144,9.3305,8.885,7.42416666667
309.27,8.04266666667,10.1835,9.0205,9.41883333333,6.38283333334,7.03466666667,8.21816666666,9.41133333335,9.03033333334,7.7365
309.64,8.124,10.4375,9.42416666667,9.64575,6.39016666667,7.03766666667,8.23583333334,9.54133333334,9.12733333332,7.93883333333
310.01,8.28616666667,10.7801666667,9.6555,9.82033333334,6.409,7.07716666667,8.33333333334,9.68383333335,9.35916666667,8.02766666667
310.38,8.28083333333,10.9191666667,9.84450000001,9.99083333334,6.58433333333,7.13316666667,8.51416666667,9.76233333335,9.55166666665,8.03816666666
310.75,8.5205,11.2135,10.1806666667,10.3298333333,6.784,7.443,8.71183333331,10.132,9.96266666665,8.271
311.12,8.67283333333,11.3753333333,10.3898333333,10.3614166667,6.7455,7.4685,8.89183333334,10.1751666667,10.092,8.2875
311.49,8.54783333333,11.3476666666,10.4363333333,10.4518333333,6.60683333334,7.33433333333,8.89850000001,10.0551666667,10.0028333333,8.16666666666
311.85,8.8305,11.5373333334,10.495,10.7886666667,6.82,7.55166666667,9.18516666665,10.3328333333,10.2233333333,8.32683333333
312.22,8.833,11.6173333334,10.7958333334,11.08,6.85666666667,7.60266666667,9.45483333335,10.4761666666,10.3428333333,8.26
312.59,8.96716666667,11.9711666666,11.0328333333,11.4570833333,6.97783333333,7.83483333334,9.63466666665,10.7396666667,10.69,8.51133333333
312.96,9.00233333333,12.0828333333,11.03,11.46425,7.0895,7.82983333333,9.74249999999,10.9333333333,10.7035,8.45066666667
