wavelength,Back_LoxAnof,Belly_LoxAnof,Breast_LoxAnof,Crissum_LoxAnof,Crown_LoxAnof,DorTail_LoxAnof,Patch10_LoxAnof,Rump_LoxAnof,Throat_LoxAnof,WingTip_LoxAnof
389.91,7.39783333333,18.8961666667,11.5461666667,6.78633333333,6.56083333333,5.8855,6.1615,5.98383333333,9.51333333331,7.20266666667
390.27,7.43866666667,18.9441666666,11.6031666667,6.81966666667,6.57666666667,5.9395,6.19,6.01788888889,9.54150000002,7.22633333334
390.63,7.42083333334,18.9826666667,11.6306666667,6.806,6.58333333334,5.94983333334,6.17066666667,5.99644444445,9.56333333332,7.23733333333
391.00,7.3965,19.0466666667,11.635,6.83983333333,6.60683333334,5.95233333333,6.16383333333,5.96005555555,9.561,7.25533333333
391.36,7.39683333333,19.088,11.6936666667,6.88583333333,6.6505,5.98883333334,6.20616666667,5.99405555556,9.60616666665,7.29916666667
391.72,7.43666666666,19.1883333333,11.7625,6.9745,6.70733333333,6.04083333333,6.27633333333,6.067,9.67883333335,7.394
392.08,7.45416666667,19.3188333333,11.8291666667,6.99933333334,6.77466666667,6.0965,6.286,6.11405555555,9.72816666667,7.44266666666
392.44,7.54883333333,19.4106666667,11.9228333333,7.06683333333,6.8215,6.163,6.30983333333,6.19405555555,9.81133333333,7.52916666667
392.80,7.58233333333,19.4781666667,11.9866666667,7.09683333334,6.8365,6.198,6.33,6.22166666667,9.84983333333,7.54783333333
393.16,7.51233333333,19.5251666667,11.9883333333,7.07866666667,6.79366666667,6.166,6.25266666667,6.17127777778,9.84116666668,7.51533333333
393.52,7.46383333333,19.518,11.9736666667,7.071,6.73783333333,6.11566666666,6.19733333334,6.12683333334,9.7965,7.464
393.88,7.40716666666,19.5153333334,11.97,7.05516666666,6.712,6.09466666666,6.15883333334,6.06916666667,9.79699999999,7.44583333333
394.24,7.36433333333,19.512,11.945,7.04933333333,6.69266666667,6.05683333333,6.10566666666,6.02055555556,9.80166666665,7.45083333333
394.60,7.35416666666,19.5236666667,11.9478333333,7.08616666667,6.68633333333,6.058,6.11316666667,6.01805555555,9.78866666668,7.43016666667
394.96,7.34016666667,19.5551666667,11.9563333333,7.07566666666,6.6975,6.09233333333,6.10816666667,6.02877777777,9.80083333333,7.447
395.32,7.28566666666,19.5735,11.9053333333,7.01866666667,6.632,6.04233333333,6.03,5.969,9.75083333332,7.38766666667
395.68,7.212,19.557,11.8711666666,7.00333333334,6.5845,5.955,5.94266666667,5.89611111112,9.72533333331,7.31166666667
396.04,7.22416666666,19.5343333334,11.8341666667,7.016,6.518,5.921,5.9,5.85144444444,9.70366666668,7.2965
396.40,7.15316666667,19.4998333334,11.744,6.98166666666,6.4585,5.87366666667,5.81883333334,5.75783333334,9.64716666665,7.2335
396.76,7.142,19.5341666667,11.7445,6.99616666666,6.4685,5.873,5.79033333333,5.72944444445,9.67999999999,7.2045
397.12,7.17516666667,19.5356666667,11.771,6.9935,6.50566666667,5.88533333333,5.81866666667,5.73777777778,9.69683333334,7.22933333334
397.48,7.20516666667,19.6475,11.8175,7.072,6.561,5.9545,5.8645,5.79877777778,9.81033333335,7.307
397.84,7.2475,19.7318333333,11.853,7.087,6.62183333334,6.01483333333,5.9175,5.85533333333,9.84133333331,7.33833333333
398.20,7.28366666667,19.7965,11.9058333333,7.10783333333,6.65816666667,6.04283333333,5.9145,5.87966666666,9.87916666667,7.34233333334
398.56,7.256,19.8305,11.9313333333,7.06166666667,6.6575,6.01883333333,5.87683333334,5.83927777778,9.901,7.33166666666
398.92,7.26066666667,19.8908333333,11.9825,7.09716666667,6.67366666666,5.99933333334,5.86533333334,5.83044444444,9.98733333332,7.31883333334
399.28,7.24983333334,19.94,12.0278333333,7.13433333333,6.69016666667,6.06116666667,5.87983333334,5.84566666667,10.0328333334,7.334
399.64,7.27166666667,19.9788333333,12.0676666667,7.14983333333,6.7115,6.107,5.91166666667,5.86077777778,10.0233333333,7.35866666667
400.00,7.2615,20.0516666667,12.1161666666,7.177,6.74533333333,6.12316666666,5.92366666666,5.87972222223,10.0358333333,7.36866666667
400.36,7.227,20.0826666667,12.1708333334,7.171,6.807,6.11666666667,5.91583333333,5.88683333333,10.0538333333,7.37733333333
400.72,7.22316666666,20.092,12.2191666667,7.20116666667,6.82616666667,6.12833333334,5.91883333333,5.88472222223,10.0771666667,7.38516666667
401.08,7.20916666667,20.0901666667,12.2585,7.259,6.8015,6.12733333333,5.8775,5.87238888889,10.073,7.389
401.44,7.19166666667,20.0628333333,12.2683333334,7.215,6.80783333333,6.09583333333,5.83766666666,5.83022222223,10.0486666667,7.35683333334
401.80,7.17216666667,20.114,12.3138333334,7.24133333333,6.81383333333,6.0835,5.81333333333,5.80688888889,10.0638333333,7.36383333333
402.16,7.1025,20.1381666667,12.2883333333,7.24583333333,6.78116666667,6.0485,5.77533333334,5.73627777778,10.034,7.31633333333
402.52,7.06783333333,20.1315,12.3048333333,7.253,6.75583333333,6.04216666667,5.7415,5.74955555556,10.0086666667,7.30933333334
402.88,7.0715,20.175,12.3425,7.282,6.76033333333,6.05566666667,5.75833333333,5.76866666667,9.98933333335,7.32616666667
403.24,7.06766666666,20.1566666667,12.3658333334,7.28033333333,6.74766666666,6.022,5.72633333333,5.75138888889,9.97216666665,7.3315
403.60,7.0845,20.2043333334,12.3643333334,7.30083333333,6.7565,6.043,5.6945,5.74094444445,10.0358333333,7.36066666667
403.95,7.11366666666,20.2571666667,12.4396666667,7.3445,6.7825,6.08533333334,5.6935,5.76177777778,10.108,7.416
404.31,7.1245,20.2961666667,12.441,7.372,6.75266666667,6.09916666666,5.70566666667,5.75477777778,10.0946666667,7.40833333334
404.67,7.1625,20.3593333334,12.4466666667,7.3925,6.75483333334,6.0945,5.69783333333,5.75077777778,10.1198333333,7.43083333334
405.03,7.16566666667,20.4015,12.4461666667,7.3875,6.78233333333,6.0835,5.70833333334,5.76633333333,10.1471666667,7.4265
405.39,7.16383333333,20.431,12.47,7.42666666666,6.791,6.08233333334,5.6945,5.77183333333,10.1481666666,7.429
405.75,7.138,20.4211666667,12.4466666667,7.43533333333,6.76466666666,6.0555,5.6685,5.76805555555,10.1583333333,7.399
406.11,7.1345,20.4331666667,12.4593333333,7.413,6.749,6.04583333333,5.6555,5.77061111112,10.161,7.38016666666
406.47,7.14983333333,20.4661666666,12.4581666666,7.43683333333,6.7615,6.04666666666,5.67333333333,5.76838888889,10.1811666667,7.39016666666
406.83,7.12533333333,20.4161666666,12.4226666666,7.4075,6.7205,6.0245,5.63833333333,5.73344444445,10.1803333333,7.35883333334
407.19,7.113,20.4498333333,12.4195,7.40983333333,6.71233333333,5.99716666667,5.63233333333,5.72905555556,10.185,7.334
407.55,7.093,20.4658333333,12.4526666666,7.4115,6.68283333334,5.985,5.63233333333,5.73294444444,10.2075,7.30833333333
407.90,7.07833333333,20.4601666667,12.4171666667,7.3665,6.668,5.94366666666,5.62116666667,5.70188888889,10.1821666666,7.26816666666
408.26,7.08216666667,20.5006666666,12.4685,7.37783333333,6.68566666666,5.95066666667,5.62533333333,5.73005555555,10.2343333333,7.29033333333
408.62,7.0645,20.504,12.5036666667,7.36766666667,6.698,5.97033333334,5.6215,5.75661111111,10.2403333333,7.30566666667
408.98,7.06933333334,20.5408333334,12.5275,7.39916666667,6.73266666667,6.017,5.6385,5.76472222223,10.2653333333,7.3165
409.34,7.0845,20.5771666667,12.5418333333,7.415,6.76466666667,6.06766666666,5.67733333333,5.804,10.3063333333,7.339
409.70,7.11516666666,20.6115,12.6,7.44983333334,6.78816666667,6.091,5.69766666667,5.80305555555,10.3433333333,7.34916666667
410.06,7.14683333333,20.6478333334,12.627,7.498,6.82933333334,6.133,5.713,5.82972222222,10.3763333333,7.40516666667
410.42,7.158,20.7126666667,12.6446666667,7.52183333333,6.81433333334,6.1385,5.68883333333,5.82405555555,10.3996666666,7.41466666667
410.77,7.1395,20.7893333334,12.6628333334,7.52883333333,6.81466666667,6.13433333333,5.66816666666,5.81305555555,10.4066666667,7.41233333333
411.13,7.15766666667,20.8075,12.6683333334,7.53866666667,6.84866666667,6.15,5.6715,5.80583333333,10.4386666667,7.42516666667
411.49,7.14983333333,20.8246666666,12.7226666667,7.54616666667,6.90133333333,6.15083333334,5.68266666666,5.79916666667,10.4293333333,7.454
411.85,7.146,20.864,12.775,7.59716666667,6.91966666666,6.18183333333,5.71416666667,5.83666666667,10.4865,7.47033333333
412.21,7.1285,20.8851666667,12.7641666666,7.6125,6.89966666667,6.18466666667,5.69916666666,5.82338888888,10.476,7.45583333334
412.57,7.12566666667,20.9295,12.78,7.65766666667,6.901,6.1795,5.71483333333,5.82255555556,10.4963333333,7.4365
412.92,7.135,20.9768333333,12.8088333333,7.68966666666,6.896,6.1815,5.71283333333,5.83405555556,10.5095,7.45816666666
413.28,7.14283333334,21.0693333334,12.856,7.72466666666,6.90583333333,6.176,5.70416666667,5.80827777778,10.5348333333,7.47566666667
413.64,7.13916666666,21.087,12.8615,7.72483333333,6.91683333333,6.1685,5.71216666667,5.81322222222,10.5206666667,7.49316666667
414.00,7.10566666667,21.1265,12.8881666667,7.71,6.90333333334,6.14816666667,5.71166666667,5.79927777778,10.5245,7.47266666667
414.36,7.11666666667,21.1501666667,12.929,7.75433333333,6.93866666667,6.19383333333,5.71816666667,5.82094444444,10.5591666667,7.487
414.72,7.16883333333,21.1891666667,13.0018333333,7.8075,6.984,6.21783333333,5.73266666667,5.84161111111,10.606,7.53316666667
415.07,7.19316666667,21.292,13.0776666667,7.88083333333,7.02416666666,6.27216666667,5.76516666666,5.89116666667,10.6496666667,7.5795
415.43,7.183,21.2915,13.0333333334,7.8795,7.01483333333,6.25816666666,5.71583333334,5.8735,10.6318333333,7.53966666667
415.79,7.14966666667,21.2985,12.9905,7.84083333334,6.96216666667,6.20883333334,5.647,5.79705555555,10.587,7.498
416.15,7.14733333334,21.3066666667,12.9936666667,7.83866666667,6.94133333333,6.1795,5.62333333333,5.77372222222,10.6066666667,7.47466666666
416.51,7.10633333333,21.2655,12.9468333333,7.804,6.9055,6.15466666666,5.56266666666,5.70916666667,10.5766666666,7.4225
416.86,7.097,21.2816666667,12.9503333333,7.80233333333,6.9155,6.139,5.54,5.68883333333,10.5835,7.41733333333
417.22,7.084,21.2838333333,12.9615,7.79266666666,6.871,6.12233333333,5.51,5.67422222222,10.5683333334,7.3835
417.58,7.0565,21.3111666666,12.9415,7.7995,6.822,6.11333333333,5.45983333334,5.64211111111,10.5631666667,7.345
417.94,7.0285,21.2976666667,12.939,7.8025,6.80283333334,6.0745,5.4145,5.60566666666,10.5461666667,7.311
418.29,6.998,21.2726666667,12.9111666667,7.78433333334,6.7805,6.0235,5.38133333334,5.56111111111,10.4991666666,7.28783333333
418.65,6.951,21.2583333334,12.883,7.75483333333,6.7395,6.001,5.33866666667,5.52561111111,10.475,7.26133333334
419.01,6.89916666666,21.2236666667,12.8383333334,7.733,6.71233333333,5.95233333333,5.28516666666,5.46088888889,10.4405,7.22233333333
419.37,6.88916666666,21.2373333334,12.8545,7.75083333333,6.68566666666,5.95966666667,5.27783333333,5.46516666666,10.442,7.228
419.73,6.8645,21.197,12.8438333334,7.75383333333,6.67883333333,5.95666666667,5.2515,5.44833333334,10.4435,7.2025
420.08,6.85516666667,21.1931666667,12.8373333333,7.7755,6.69933333333,5.9655,5.239,5.43338888889,10.4423333333,7.2035
420.44,6.83866666667,21.2121666667,12.8408333333,7.7785,6.6895,5.958,5.21716666667,5.42527777777,10.4378333333,7.197
420.80,6.81816666667,21.183,12.8345,7.77283333334,6.65933333333,5.9475,5.18333333333,5.39755555555,10.4246666667,7.19166666667
421.16,6.7915,21.1566666667,12.813,7.7885,6.66883333333,5.9485,5.152,5.38088888889,10.4216666667,7.18166666667
421.51,6.78033333333,21.1451666666,12.8288333333,7.80466666667,6.67833333333,5.9445,5.14416666666,5.3765,10.4276666667,7.20183333334
421.87,6.77883333334,21.1706666666,12.8233333333,7.82216666667,6.682,5.97116666666,5.139,5.37783333333,10.4348333333,7.21383333333
422.23,6.76383333334,21.1956666666,12.8363333333,7.84166666666,6.6925,5.98483333334,5.13283333334,5.37333333334,10.4665,7.22066666667
422.58,6.7615,21.205,12.8525,7.86433333333,6.69216666666,5.9915,5.12066666667,5.37177777778,10.4833333333,7.2245
422.94,6.773,21.2221666667,12.8808333334,7.88316666667,6.68066666667,6.005,5.1145,5.39,10.5081666667,7.23216666666
423.30,6.76866666667,21.2451666667,12.8811666666,7.88983333333,6.68383333334,5.99816666666,5.10033333333,5.37188888889,10.5171666667,7.23616666666
423.66,6.775,21.3045,12.9011666666,7.91483333334,6.69683333334,6.00533333333,5.096,5.37322222222,10.5235,7.2645
424.01,6.771,21.3306666666,12.9363333333,7.91766666667,6.68066666667,6.00916666667,5.08116666667,5.36644444444,10.5445,7.26533333333
424.37,6.78166666667,21.3545,12.964,7.9325,6.684,6.02016666667,5.08516666666,5.37516666667,10.5623333333,7.28083333333
424.73,6.7625,21.381,12.9713333333,7.93266666667,6.67033333333,6.001,5.07333333334,5.35661111111,10.5705,7.25516666667
425.08,6.7625,21.4056666666,12.9885,7.92933333334,6.6545,5.99933333333,5.05866666667,5.34688888888,10.579,7.24633333333
425.44,6.763,21.434,12.9865,7.93216666667,6.66416666667,5.99066666666,5.05283333333,5.33538888889,10.602,7.24333333333
425.80,6.7715,21.4568333333,13.0253333333,7.95516666667,6.67483333334,5.98633333333,5.058,5.34722222222,10.621,7.26266666666
426.16,6.768,21.4695,13.0365,7.9535,6.6565,5.9895,5.049,5.344,10.63,7.2615
426.51,6.76483333333,21.4791666667,13.0341666667,7.9555,6.664,5.97983333333,5.04733333333,5.33494444445,10.6218333334,7.24816666666
426.87,6.78083333333,21.5013333333,13.0513333333,7.9695,6.67716666667,5.9955,5.04633333333,5.33855555556,10.6385,7.244
427.23,6.79933333333,21.5488333334,13.098,8.00183333334,6.6995,6.02233333334,5.07066666667,5.35944444444,10.6738333333,7.24816666666
427.58,6.79866666667,21.564,13.1285,8.01883333335,6.69366666666,6.03216666667,5.0685,5.3635,10.7006666666,7.23616666667
427.94,6.80316666666,21.604,13.122,8.0385,6.707,6.03,5.065,5.37816666666,10.6961666667,7.24016666667
428.30,6.7965,21.6543333334,13.1361666667,8.06533333335,6.73533333333,6.01383333334,5.0665,5.37727777778,10.729,7.23266666666
428.65,6.81833333333,21.6781666667,13.1646666667,8.10916666667,6.77333333333,6.0685,5.0875,5.42744444445,10.7553333334,7.26383333334
429.01,6.8125,21.6931666667,13.1755,8.126,6.77766666667,6.06766666666,5.09266666667,5.4345,10.743,7.272
429.37,6.817,21.7175,13.1953333333,8.13616666666,6.777,6.06916666666,5.09316666667,5.43394444445,10.738,7.25716666667
429.72,6.81333333333,21.727,13.1928333333,8.14250000001,6.77083333334,6.0675,5.09666666666,5.43066666667,10.7716666667,7.25216666666
430.08,6.8445,21.7735,13.246,8.17299999999,6.81766666666,6.06916666666,5.11366666666,5.44983333333,10.787,7.26683333333
430.44,6.8655,21.8181666667,13.262,8.21566666665,6.82833333334,6.08633333334,5.13316666667,5.48144444444,10.8231666667,7.28616666667
430.79,6.84666666666,21.8258333333,13.2618333334,8.20883333334,6.81166666667,6.07366666666,5.1215,5.46333333334,10.8096666667,7.28316666667
431.15,6.81216666667,21.8005,13.2343333334,8.20400000002,6.79483333333,6.02733333334,5.10233333334,5.42227777778,10.7765,7.27066666666
431.50,6.81133333333,21.8285,13.2538333334,8.23049999998,6.80633333334,6.03116666666,5.11333333333,5.43238888889,10.7798333333,7.26933333334
431.86,6.79783333334,21.8206666667,13.2768333333,8.2305,6.79833333334,6.02366666667,5.11283333333,5.41344444445,10.7766666667,7.26916666667
432.22,6.8055,21.8213333333,13.2901666667,8.24200000002,6.78866666666,6.049,5.11233333334,5.4255,10.769,7.29633333333
432.57,6.812,21.8843333333,13.2976666667,8.25499999998,6.77733333334,6.05966666667,5.11083333334,5.40427777778,10.781,7.296
432.93,6.801,21.8816666666,13.2843333334,8.25150000001,6.75833333333,6.02766666667,5.104,5.38005555555,10.7928333333,7.27716666666
433.29,6.80783333333,21.8888333334,13.3066666666,8.27083333335,6.759,6.05666666667,5.11116666667,5.39211111111,10.8178333334,7.2795
433.64,6.80366666667,21.9145,13.3088333333,8.28083333331,6.76166666667,6.0615,5.11383333333,5.39438888889,10.8018333334,7.27466666667
434.00,6.78183333333,21.8915,13.2875,8.26633333335,6.72516666667,6.047,5.0995,5.37805555556,10.789,7.254
434.35,6.7825,21.9405,13.3351666667,8.27650000001,6.744,6.053,5.09516666667,5.36877777778,10.8061666667,7.2555
434.71,6.81916666666,21.9966666667,13.3761666667,8.31500000001,6.75933333334,6.07283333333,5.1205,5.38777777778,10.8473333333,7.28816666667
435.07,6.843,22.0086666667,13.3951666666,8.33716666666,6.76966666667,6.10816666666,5.12366666666,5.40433333333,10.8761666667,7.286
435.42,6.8545,22.023,13.4171666667,8.35833333331,6.79066666667,6.12883333333,5.15416666667,5.41688888889,10.9025,7.301
435.78,6.877,22.0788333333,13.4426666667,8.4035,6.81333333334,6.145,5.1765,5.4435,10.9306666667,7.311
436.13,6.86633333333,22.0958333334,13.4473333334,8.40383333333,6.81916666666,6.12466666667,5.17466666666,5.41672222222,10.9513333333,7.28433333334
436.49,6.87383333333,22.0821666667,13.4401666667,8.41783333335,6.82,6.08583333333,5.18116666667,5.42211111111,10.9431666667,7.275
436.84,6.90116666667,22.1335,13.4961666666,8.45266666665,6.84616666667,6.128,5.20083333333,5.45661111111,10.9648333333,7.30566666667
437.20,6.897,22.1771666667,13.5123333333,8.48016666669,6.869,6.11866666666,5.19683333334,5.44727777778,10.9775,7.33066666666
437.56,6.9105,22.1956666666,13.5645,8.51383333331,6.88,6.14366666667,5.19766666667,5.4455,11.0081666667,7.33866666667
437.91,6.94016666667,22.2755,13.6096666667,8.56700000001,6.92666666667,6.16666666666,5.22483333333,5.46744444445,11.0608333334,7.369
438.27,6.95233333333,22.2968333333,13.6046666667,8.592,6.94083333334,6.18833333334,5.232,5.47561111111,11.0723333333,7.37533333333
438.62,6.89516666667,22.286,13.575,8.57399999999,6.92466666666,6.1535,5.20466666667,5.43066666666,11.0376666667,7.32983333334
438.98,6.873,22.306,13.5638333334,8.56966666665,6.91233333333,6.12966666667,5.1915,5.41938888889,11.0286666667,7.34266666667
439.33,6.86516666667,22.3056666666,13.5438333333,8.55033333331,6.8905,6.09483333333,5.16633333334,5.40033333334,11.0193333333,7.32183333334
439.69,6.85616666667,22.295,13.5433333333,8.53916666667,6.888,6.08833333333,5.15783333334,5.38111111111,11.0298333333,7.32166666667
440.04,6.8435,22.2905,13.546,8.55483333331,6.88383333333,6.09833333334,5.1615,5.39205555556,11.0133333333,7.331
440.40,6.83266666667,22.3163333334,13.5786666666,8.56733333334,6.896,6.1005,5.15383333333,5.38788888889,11.0355,7.33716666667
440.75,6.83666666666,22.355,13.5655,8.57499999998,6.91916666667,6.09816666666,5.15783333333,5.37672222223,11.0643333333,7.3375
441.11,6.8455,22.3718333333,13.574,8.58416666665,6.914,6.10183333333,5.15866666667,5.3785,11.0721666667,7.331
441.47,6.83683333333,22.3788333334,13.5578333334,8.58066666665,6.90633333334,6.08333333334,5.14333333333,5.36783333333,11.0771666667,7.32183333334
441.82,6.81266666666,22.3565,13.5431666667,8.57233333335,6.88416666667,6.06683333333,5.10466666666,5.34555555556,11.0351666667,7.29733333333
442.18,6.81283333333,22.3833333333,13.5713333334,8.58016666668,6.86966666667,6.06933333334,5.1265,5.35388888888,11.0465,7.31116666667
442.53,6.83766666667,22.3975,13.605,8.6215,6.905,6.09816666666,5.15433333333,5.38411111111,11.0851666667,7.35
442.89,6.86333333333,22.4656666667,13.6511666666,8.66816666668,6.92183333333,6.12233333333,5.16516666666,5.396,11.1198333333,7.361
443.24,6.86316666667,22.4873333333,13.668,8.70933333332,6.92366666667,6.139,5.15633333334,5.39011111111,11.1293333334,7.38
443.60,6.8625,22.5251666667,13.6983333333,8.73083333332,6.92916666667,6.1505,5.163,5.38461111111,11.1416666667,7.38916666667
443.95,6.90866666667,22.5838333333,13.74,8.77266666668,6.948,6.17366666666,5.17683333333,5.38483333334,11.1848333333,7.42866666667
444.31,6.89933333333,22.588,13.742,8.79616666667,6.9275,6.17733333333,5.17016666666,5.37972222222,11.176,7.42816666667
