wavelength,Back_TanGyrf,Belly_TanGyrf,Breast_TanGyrf,Crissum_TanGyrf,Crown_TanGyrf,DorTail_TanGyrf,Patch10_TanGyrf,Patch11_TanGyrf,Patch12_TanGyrf,Patch13_TanGyrf,Rump_TanGyrf,Throat_TanGyrf,WingTip_TanGyrf
198.54,4.81691666666,22.7359166667,26.34875,1.97508333335,11.9941666667,-2.36016666668,13.9691666667,22.54325,11.27175,8.91125,18.4006666667,6.69558333333,7.94808333332
198.92,4.75533333333,19.5858333333,24.4351666666,1.22408333333,13.3709166667,-0.894333333343,13.3239166667,20.951,9.41608333333,9.13370833333,17.3258333333,7.29758333333,6.16758333334
199.30,6.02124999999,19.70125,24.8555,2.40849999999,13.53575,-0.385291666675,13.0058333333,22.8805,12.3796666667,8.93545833333,19.55675,9.29674999999,6.16558333332
199.68,-2.21441666668,10.31475,18.4148333333,-7.16783333334,4.19591666666,-10.1689583333,2.53491666668,12.9953333334,2.79733333334,-0.961333333332,11.3055,-0.349583333325,-6.29383333333
200.06,-3.73333333333,8.00000000003,19.0,-9.00000000001,0.866666666665,-15.6666666667,0.3,11.0,2.06666666667,-4.56666666668,8.86666666666,-3.19999999999,-12.4666666667
200.44,-22.1666666667,-8.16666666667,7.83333333333,-27.0,-14.8333333333,-36.7083333333,-14.9166666666,-2.08333333334,-13.5833333333,-19.2083333334,-6.00000000002,-19.4166666667,-32.0
200.82,-28.3829166667,-13.86125,2.31024999998,-27.2276666667,-18.2343333333,-41.83175,-19.3894166667,-1.40275000002,-17.5743333333,-21.6584166667,-13.03625,-21.5345833333,-37.4586666666
201.19,-41.7613333334,-28.693,-11.3635833333,-42.2349166667,-28.78775,-56.770875,-34.801125,-9.28024999998,-31.06075,-30.0665416667,-23.4848333334,-39.9621666667,-57.0075
201.57,-35.1255,-22.939,-11.1110833333,-37.99275,-23.7456666667,-45.6093333333,-28.7634583333,-2.86741666665,-21.0575,-19.937375,-14.60575,-35.663,-47.22225
201.95,-34.2826666667,-19.4091666667,-9.07175,-39.4514166667,-16.5611666667,-43.5654583334,-20.938625,8.22783333333,-18.671,-16.3502083333,-6.54008333334,-38.924,-50.4219166667
202.33,-34.5588333333,-17.7695833333,-5.75966666665,-45.4655833334,-16.7891666667,-49.877625,-17.4633333333,14.4608333333,-20.3431666667,-14.0932083333,0.735333333343,-42.5244166667,-57.4755
202.71,-15.0464166667,-6.59725,7.63908333335,-34.7223333333,3.47224999998,-36.74775,-1.27316666666,25.1156666667,-6.59725,4.16666750009e-05,17.01375,-27.5463333333,-42.5925833333
203.09,-37.1794166666,-34.6155000001,1.28191666668,-84.4016666667,-10.2563333333,-90.4914166667,-17.0939583333,31.4101666667,-32.9059166667,-39.2094583334,10.6835833333,-64.9571666667,-97.8631666667
203.47,-29.5833333333,-29.5833333333,12.9166666666,-72.9166666666,-2.08333333335,-76.875,-5.52083333342,32.7083333333,-36.2500000001,-44.5833333334,14.5833333333,-49.375,-91.8750000001
203.85,-28.6859166667,-23.55775,13.4615833333,-54.1665833334,1.76291666667,-50.0801666666,2.48395833332,32.2115833333,-21.6345,-23.9582916667,24.19875,-34.4550833334,-66.8268333334
204.22,-18.8968333333,-12.55875,14.0846666667,-35.9155,5.98599999999,-25.8216666667,8.03991666666,33.09875,-12.6761666667,-11.3263333333,25.9390833333,-23.5915,-40.25825
204.60,-9.04483333335,-9.04483333333,17.88625,-29.26825,10.061,-16.8189166667,8.63820833333,33.8414166666,-6.91049999998,-12.24575,23.7805,-20.63,-32.01225
204.98,8.06158333334,5.16308333334,25.5435,-19.74625,16.93825,0.634166666675,18.2517083333,39.1304166667,4.34783333335,-5.97825,36.2319166667,-11.232,-19.7463333334
205.36,11.8055,7.14275,30.2578333333,-26.6864166667,16.5675,0.099291666675,19.6427916667,38.7896666667,6.647,-14.08725,39.6825833333,-9.72225000002,-23.7100833333
205.74,10.71425,1.66666666665,30.357,-40.0000000001,15.35725,-11.1905,18.8094583333,34.6428333333,-1.07149999998,-27.5,37.8571666667,-17.7380833334,-34.04775
206.12,-1.19049999997,-6.16883333334,20.671,-42.4242500001,1.08216666668,-17.9112083334,8.22525,23.91775,-9.63200000001,-36.0931666667,21.1038333333,-18.9395833333,-38.0950833333
206.50,-13.5265,-20.1690833333,5.31400000002,-63.2849999999,-13.0433333333,-29.7706666667,-5.43479166667,9.17874999999,-20.6521666666,-53.2608333333,5.19325000001,-30.67625,-58.3333333334
206.87,-31.1539166667,-26.41025,-5.89741666668,-73.97425,-26.9230833333,-43.26925,-19.2949166666,3.71791666667,-27.94875,-70.2565833333,-10.2564166667,-42.1795,-70.6410000001
207.25,-13.6833333333,-6.68725,4.93816666665,-48.2509999999,-12.9629166666,-21.1418333334,-4.93833333333,18.1069166667,-6.07,-35.13375,5.14408333332,-25.61725,-42.2840833333
207.63,-14.8269166667,-7.90041666668,-1.08233333333,-56.7100833333,-16.1254166667,-26.623375,-7.68395833332,20.238,-3.24691666667,-34.4155416667,5.303,-34.7403333333,-45.7793333333
208.01,-7.61908333332,2.14291666668,6.30941666668,-56.3097499999,-9.04775,-24.1666666667,-0.357124999992,30.71425,3.57133333332,-37.2619166667,9.40466666666,-29.16675,-40.9523333333
208.39,-0.50516666665,3.914,12.87875,-58.7119166667,0.37883333335,-28.661625,6.12391666667,31.4394999999,4.79800000003,-39.5834583333,11.4899166667,-27.0203333333,-41.2878333333
208.77,-10.641,-3.33333333333,2.05133333332,-68.9745,-9.1025,-42.0512083333,2.05120833334,18.4615833333,-8.20516666665,-46.859,6.53841666667,-33.718,-51.4103333333
209.14,-23.6666666667,-19.0,-10.6666666667,-94.6666666668,-27.6666666667,-69.3333333333,-8.66666666667,7.83333333333,-28.0,-75.4166666666,-0.333333333325,-55.1666666667,-72.9999999999
209.52,6.22058333334,9.859,17.8404166667,-36.5024166667,3.52116666665,-24.9999166667,19.2487916667,29.8123333334,-1.52575,-23.8264166667,23.122,-15.0235833333,-22.06575
209.90,0.77766666665,6.33325000003,13.4445,-33.4443333333,-4.44433333334,-24.11125,9.11120833335,26.9999166667,-5.44449999998,-20.3332916667,25.22225,-17.77775,-23.1110833333
210.28,-6.71283333332,-0.694416666667,9.49066666665,-40.6249166667,-9.72225,-27.9514166666,7.46541666668,25.9259166667,-6.713,-22.6850416667,26.27325,-23.6110833334,-28.4721666667
210.66,-5.13699999998,5.822,16.09575,-28.19625,-1.59825,-23.9727083333,12.7853333333,34.8172500001,-3.31041666667,-24.2007916666,34.8174166667,-26.1415,-19.1780833333
211.03,-3.72033333332,6.54775,17.262,-40.3274166667,-4.46425000001,-28.7947083333,10.9375416667,39.1369166667,-9.82125000001,-36.5329166667,44.494,-39.7321666667,-27.8274166667
211.41,-27.1825,-15.873,6.34925,-66.2700000001,-23.016,-49.9007083333,-5.75391666667,22.6189999999,-34.127,-82.5397083332,37.6983333333,-65.8730833333,-64.6825833334
211.79,-39.4143333332,-24.3243333333,7.65766666667,-72.74775,-29.2793333333,-57.3196666666,-13.1756666667,10.1352500001,-51.1261666667,-96.1712916667,39.18925,-69.144,-84.9099166666
212.17,-113.636416667,-97.3484166665,-39.3940000001,-187.12125,-104.924083333,-162.878625,-63.2575416667,-46.2120833333,-148.484916667,-231.250041667,4.92433333343,-171.969666667,-186.3635
212.55,-74.0384166667,-63.4615000001,-26.923,-140.384666666,-87.1794166668,-131.249958333,-35.7370833333,-27.8846666668,-104.8075,-188.141166666,21.4744166667,-109.615416667,-132.692166667
212.92,-36.6161666667,-27.5252500001,3.53541666667,-78.2828333333,-51.76775,-78.9140833334,-11.1112083333,-3.53541666667,-60.60625,-133.712083333,41.6665833333,-68.6868333333,-85.6061666666
213.30,-60.6770833333,-36.9791666667,-2.50013343361e-11,-92.96875,-51.3020833334,-86.9791666667,-11.71875,-13.8020833334,-61.9791666667,-134.895833333,29.4270833333,-73.6979166667,-108.333333333
213.68,-107.051166667,-73.0768333333,-31.08975,-136.217916667,-83.0129166665,-132.371541667,-38.1410416666,-44.5513333333,-96.154,-206.249833333,9.61541666667,-106.410166667,-164.102583334
214.06,-35.4700833333,-12.1794166667,21.1536666667,-55.9828333334,-18.376,-58.0128333333,14.9575,1.28225000002,-36.5384166667,-120.299333334,33.5469166667,-28.6325833333,-82.4786666666
214.44,-36.7061666666,-17.262,9.32541666667,-57.7381666667,-23.21425,-57.6387916666,6.44845833335,-11.9046666667,-48.61125,-121.42875,19.64275,-36.3095833333,-84.1269999999
214.81,-48.5715833332,-29.5238333333,-5.0,-93.5714166667,-46.6665833333,-78.2142083334,-1.428625,-27.3808333334,-70.2380833334,-153.690291667,12.381,-47.85725,-112.380916667
215.19,-11.9045833333,-11.5645833333,15.64625,-44.0476666667,-23.8095,-42.8571666667,24.0646666667,-3.40133333335,-27.721,-90.0510833334,29.9320833334,-11.3945,-65.8163333334
215.57,15.7104166667,17.0765,30.4644166667,-8.19666666665,1.50266666665,-20.423625,45.4235416668,25.0,-1.09283333333,-45.4235833334,51.776,13.2513333333,-25.5464166666
215.95,15.0,25.0001666666,30.1515833333,-8.78783333335,-5.4545,-27.4241666667,52.9546250001,30.606,0.908916666675,-45.6817083333,61.2122499999,13.3333333333,-22.5755833333
216.32,23.5633333333,40.6608333333,40.6608333333,7.90233333332,10.9195,-11.207,56.8965833332,41.8105,13.7933333333,-20.3305,74.4253333333,22.1265,-9.19533333334
216.70,26.1904166667,54.7618333333,53.9115,16.66675,28.0612500001,2.72108333335,72.5339583334,62.9251666666,18.3673333333,-11.39475,89.4557500002,27.3809166667,-1.36074999999
217.08,38.7385833332,72.9729166667,70.2705,23.4235,50.4505000001,15.6530833334,90.4279583334,89.4145833333,23.6485833334,-10.9234583333,115.765666667,42.1171666667,0.67575
217.46,34.8333333332,57.8333333333,53.6666666667,11.8333333334,39.1666666666,10.9166666667,62.8333333334,69.5000000001,6.66666666667,-11.25,80.3333333332,33.6666666667,7.00000000002
217.83,35.6666666667,54.3333333333,51.5,12.1666666667,36.6666666667,11.5833333333,68.2499999999,68.0,8.66666666665,-6.83333333335,82.6666666667,34.8333333333,4.8333333333
218.21,23.8096666666,41.4965833333,34.5239166667,-1.36058333334,29.4218333333,2.040875,67.3469166667,56.2925833334,5.102,-4.42166666665,70.9184999998,18.1974166666,-3.40158333332
218.59,49.4949166667,65.2778333334,56.1868333334,28.1565833333,49.4949166666,32.8915833333,81.8182916666,65.78275,38.6364166667,26.388875,83.0809166667,43.5605833333,26.7678333333
218.97,48.4375,61.1458333334,55.5208333333,34.2708333333,46.875,32.6041666667,77.2395833333,59.7916666667,41.6666666667,29.53125,73.5416666666,44.5833333333,26.6666666666
219.34,36.33325,59.2224166667,44.6666666667,23.22225,43.3334166666,26.72225,73.0555416667,57.4443333333,34.1111666667,21.1665833333,68.3333333333,41.8889166666,18.1110833333
219.72,18.2291666666,43.4375,29.5833333334,3.95833333331,28.3333333334,11.1458333333,49.0104166667,33.75,18.9583333333,2.96875,45.7291666667,23.8541666667,-3.02083333333
220.10,11.7216666667,33.4249166667,25.1831666666,1.92316666665,25.91575,11.9505833333,36.9962916667,25.7326666667,16.8499166667,-3.43408333335,32.784,18.40675,-5.58600000001
220.47,15.888,31.8535,24.2211666667,8.80075000003,26.246,17.211875,32.983,25.46725,20.0156666667,-4.01104166665,30.37375,25.46725,1.47983333332
220.85,4.50683333335,20.8334166667,11.64975,-4.76191666668,9.43874999999,-0.0424583333325,18.7500416667,8.67333333335,9.694,-19.1327916667,19.30275,12.6700833334,-15.5613333333
221.23,6.94441666666,24.8455833333,16.0493333333,0.61724999999,11.7284166667,1.27295833334,21.682125,10.2624166667,15.0463333333,-10.8795833333,20.6790833333,19.7530833333,-6.40433333334
221.61,13.86425,31.4895833333,24.4099166667,12.1680833333,19.39525,9.99258333332,30.0885,17.1091666667,26.4010833333,-1.54875,31.4158333334,27.5073333333,2.80233333335
221.98,2.94991666665,25.1475833333,18.1416666666,2.43358333334,14.60175,0.848041666667,19.9852916667,9.88200000002,17.9941666667,-7.11641666666,24.1886666667,20.13275,-3.46608333334
222.36,-13.158,14.2105833333,5.70183333333,-10.7895,0.350916666675,-13.9473333333,5.52637499998,-2.54375,2.80691666668,-26.0962916667,10.7019166667,11.7543333333,-23.1578333333
222.74,-33.4386666667,-3.79741666666,-12.2365,-29.4305,-19.3036666667,-37.6055,-14.715125,-23.2068333333,-19.6203333334,-48.7340833333,-7.70041666667,-2.53174999999,-46.4136666667
223.11,-28.9529166667,0.21358333335,-6.08975000001,-22.1153333333,-13.034,-29.8612083333,-9.40175000001,-20.4060833333,-19.3375833333,-40.5982916666,0.96158333334,3.20516666666,-36.00425
223.49,-8.74175,11.8463333333,8.41500000001,-3.75825000001,3.34991666668,-5.71908333334,6.49508333333,-6.04583333334,-4.08491666665,-15.114375,13.2351666667,7.92475,-11.92825
223.87,-6.42191666668,14.83175,14.90825,1.45258333331,7.18649999999,0.382166666675,11.5442916667,1.07033333335,0.764666666667,-3.82270833334,18.5779166667,13.60875,-4.12841666667
224.24,0.778833333317,23.4423333333,24.2990833333,6.2305,13.3179166667,6.931375,21.14475,8.02183333335,6.93149999999,3.54375,27.8038333333,21.651,2.49216666667
224.62,-0.154333333333,24.0740833333,24.7686666667,1.54325,10.3395833333,6.365625,23.765375,7.40733333332,5.32416666666,7.36908333333,28.2409166667,15.27775,-2.46916666666
225.00,8.13,30.2845,31.7073333333,11.5175,18.0216666666,19.0380416667,31.6732916667,18.4958333333,13.75325,19.30875,35.84,23.7803333333,9.14633333332
225.38,5.53391666669,25.0651666667,24.6744166667,10.0259166667,14.32275,16.5689583333,29.8827916667,17.5781666667,11.1328333333,17.708375,32.5520833333,15.9505,6.51041666666
225.75,11.4661666667,30.70175,28.4461666667,14.1603333333,16.1654166667,22.8070833334,35.9023333333,23.4963333333,18.2330833333,22.807125,35.3383333334,18.7344166667,12.5938333333
226.13,16.6666666667,34.8836666667,33.59175,17.5065,16.7959166667,28.9081666667,39.857875,27.8423333333,21.7055,26.162625,37.0155,20.73625,15.1161666667
226.51,21.84525,36.7858333333,37.97625,21.3095,20.1786666667,30.9820416667,40.982125,29.28575,25.357,28.1545833333,39.7024166667,22.5,20.9524166667
226.88,20.86125,36.2415833334,36.4093333333,22.5949166667,21.9239166667,31.291875,38.1433333334,30.7045833333,27.4608333333,27.3491666667,37.5839166667,20.6375833334,22.48325
227.26,19.6623333333,36.8735833333,34.8583333334,22.7124166667,21.4051666667,31.53575,36.9552916666,30.9368333334,28.4856666666,28.40425,36.9280833333,20.6426666667,20.8059166667
227.64,17.069,34.8850833333,33.21825,19.7701666667,17.8159166667,27.3276666666,34.0515833333,29.253,23.33325,24.19525,34.7125,20.0575,16.8390833333
228.01,16.3925833333,33.6623333333,30.1535,18.2565,17.489,27.138125,34.1557083333,27.8508333333,21.3269166667,20.58675,31.9079166666,18.8595833333,18.20175
228.39,13.6408333333,25.9424166667,24.3550833333,14.1865,11.5575,22.123125,28.1744583333,21.2796666666,14.881,14.3850833333,25.1488333333,13.1945,14.1865833333
228.76,11.631,19.9643333333,20.811,13.5918333333,8.82349999999,17.0675833334,23.5070833333,16.97875,11.319,12.07675,21.70225,11.8090833333,12.968
229.14,7.21641666666,15.5498333333,13.8746666667,9.53608333334,4.38133333334,10.69575,17.5259583334,11.1255,6.70100000001,4.209625,14.9484166667,6.87300000001,8.46216666665
229.52,5.95816666666,14.29125,12.52,6.11908333333,0.805166666665,8.35341666666,14.6537916667,8.13208333333,5.95816666667,1.3285,11.8759166667,7.28674999999,5.83725
229.89,2.24816666667,7.67449999999,7.248,1.08516666666,-2.75191666667,1.41466666667,8.0425,2.36425,0.542666666657,-4.30258333334,5.81391666666,3.48825000001,-0.426333333333
230.27,2.61808333333,7.59591666668,5.60483333334,0.589999999993,-2.83925,1.78833333333,7.04283333333,0.405499999992,-0.73741666666,-5.01483333332,5.93641666666,3.46599999999,-0.22125
230.65,4.6695,10.9195,7.57916666669,2.263,1.0775,4.543625,8.26141666666,2.44258333334,3.12499999999,-1.419,9.19533333334,5.38791666666,2.9095
231.02,4.07716666667,9.01283333334,6.90283333333,-0.250250000008,-0.465083333333,2.593125,6.56295833333,0.572249999997,0.500666666665,-1.25170833333,8.83391666666,3.96983333334,-0.607916666668
231.40,-0.208416666667,3.85408333333,4.13183333332,-3.92366666666,-5.59041666667,-1.73616666667,1.059125,-3.71533333333,-5.97224999999,-6.35433333333,3.09024999999,-0.486,-5.20833333334
231.78,-5.0275,1.72175,1.82516666667,-6.50825000001,-8.95308333333,-6.14662499999,-2.87525,-6.99033333333,-6.99033333333,-9.88287500001,0.24099999999,-3.16783333333,-8.33325000001
232.15,-7.4405,-0.781250000002,-0.967166666676,-9.44941666665,-12.6115,-9.56091666666,-6.119875,-10.0073333333,-9.00291666668,-13.9507083333,-1.07900000001,-6.36158333334,-12.909
232.53,-11.176,-3.42666666667,-5.84125,-12.4999166666,-16.1604166667,-14.5445833333,-11.8575,-12.5779166667,-12.2274166667,-16.881,-4.75100000001,-9.30683333334,-16.3551666667
232.90,-13.56775,-5.27616666667,-9.46400000001,-17.1693333333,-20.645,-18.8650833334,-17.294875,-15.7454166667,-15.3685833333,-22.1525,-9.79908333334,-13.2328333333,-19.2630833333
233.28,-17.68075,-7.89250000001,-8.95058333333,-19.7973333334,-24.3385,-19.510625,-18.7830833333,-18.254,-20.194,-27.7556666667,-12.3456666667,-15.74075,-20.8554166667
233.66,-14.98275,-5.354,-5.35399999999,-15.5441666667,-20.0776666667,-15.4578333334,-14.81,-16.0189166667,-18.5233333333,-25.518125,-8.85149999999,-13.86025,-16.6665833333
234.03,-16.4464166667,-4.58558333333,-4.49741666667,-14.5061666667,-19.84125,-14.4620833333,-12.8969583333,-15.873,-17.9895,-23.8536666667,-6.702,-13.1394166667,-14.8149166667
234.41,-15.3485833333,-2.84866666667,-2.93375000001,-11.6921666667,-17.94225,-13.0314583333,-10.884375,-14.6258333333,-14.6684166667,-23.2569166667,-6.29258333335,-12.5425,-12.2874166667
234.78,-14.8015833333,-2.42066666667,-2.30150000001,-8.80941666668,-15.6348333333,-10.83325,-6.50808333333,-12.0236666667,-14.0079166667,-20.972125,-5.91274999999,-8.80974999999,-10.6746666667
235.16,-11.6085,1.41924999999,0.509499999999,-5.42208333333,-10.1891666667,-8.13333333333,-1.36466666667,-8.07866666666,-10.2619166667,-17.2669583333,-2.21975,-4.51241666667,-4.83991666668
235.54,-8.15966666666,3.47233333333,1.63183333333,-3.64600000001,-5.97216666669,-5.45133333333,2.32645833333,-6.00691666667,-6.59708333334,-13.5589583333,0.694583333326,-2.22216666667,-1.14583333334
235.91,-1.06516666667,6.76683333333,5.07533333333,1.25316666667,-0.187916666665,0.141041666658,8.34883333333,-0.8145,-1.69175000001,-6.90783333333,5.2945,2.69433333333,5.82708333334
236.29,1.23441666667,8.38958333332,8.16491666667,4.826,2.55333333333,3.451375,11.6444166667,1.68358333333,0.561000000008,-2.30058333333,7.23916666666,6.98650000001,9.14708333333
236.66,6.47033333333,13.6455,13.7965,10.1711666667,8.50958333333,9.06345833333,17.346625,7.30116666666,5.66475,3.3485,12.0090833333,12.4624166667,13.5196666667
237.04,7.15366666666,14.5079166667,14.8344166667,11.72175,9.58841666667,11.8349166667,20.0174166667,8.30816666667,6.85241666668,3.99091666667,12.8765833333,14.5833333333,14.2068333333
237.41,7.64500000001,15.3146666667,14.0855,11.5290833333,10.4473333334,11.8854583333,19.7149166667,8.53000000001,8.94783333333,6.56345833333,13.3480833333,14.9705,13.3235833333
237.79,9.363,16.21175,15.56525,12.907,11.9013333333,12.8830833333,19.9712916666,9.62633333334,10.2250833333,8.59683333333,14.8705833333,16.5709166667,13.55375
238.17,7.24741666666,13.0310833333,12.9366666667,10.8594166667,8.82908333333,9.85604166666,15.7342083333,6.56283333334,7.53066666668,5.74816666667,11.0245,12.8658333334,9.84424999998
238.54,4.91791666667,9.47175000001,9.74491666666,8.37866666668,5.80575,7.02408333333,13.0123333333,4.48541666667,4.48541666667,4.14375,8.78858333332,10.4508333333,7.4455
238.92,3.97533333333,8.69475,9.09866666665,6.46258333333,4.23041666667,4.33695833333,9.84270833334,3.04,3.03991666667,3.26308333333,6.90899999999,7.86566666667,6.22891666666
239.29,2.97758333333,8.29216666666,8.74691666668,5.93466666666,2.31608333333,3.63941666667,8.79875,2.44,2.19183333333,2.20229166667,5.79000000001,6.86516666665,5.33491666666
239.67,3.17558333333,7.75600000001,8.16008333332,4.88833333332,1.28941666667,2.50175,7.38079166667,2.61733333333,2.79066666667,0.798875,4.84983333333,6.42808333333,4.61891666667
240.04,4.247,8.76158333334,8.90433333334,5.96008333332,1.731,2.882,6.69179166666,2.89091666667,3.40841666667,1.15083333333,4.87158333333,7.04858333335,4.74658333333
240.42,4.52833333333,8.915,8.28625,5.97491666667,1.41516666667,2.39791666667,5.2515,2.76716666666,3.08183333334,0.652458333335,4.48125,6.19491666667,5.01575
240.79,4.21525,8.73658333333,7.98558333333,6.12141666667,1.28,2.34429166667,4.39625,2.10066666667,2.7545,0.785958333332,4.438,6.55258333334,5.39783333333
241.17,5.92891666666,10.9736666666,9.47658333332,8.03866666668,3.27658333333,3.78954166667,5.805,3.6775,4.809,3.61258333333,6.8835,8.16833333333,7.579
241.54,6.909,11.20275,10.6226666667,8.83200000001,4.22258333333,4.89920833334,6.328875,4.4465,5.53525,4.42125,8.12983333333,9.066,8.34349999999
241.92,6.0265,11.03575,10.0188333333,8.40866666667,4.115,4.43995833333,6.064125,3.91733333333,5.04725,4.11508333333,7.44841666667,8.55941666666,8.35225000001
242.29,6.61441666667,12.06825,10.5063333333,9.02274999998,4.76441666666,5.50616666666,7.015875,4.41533333333,5.10466666667,4.96520833333,8.56024999999,9.58116666667,9.34541666667
242.67,8.06758333333,13.9415833333,12.23,10.6761666667,6.67991666667,6.58025,8.03425,5.841,6.86266666667,5.99458333333,9.99500000001,11.1499166667,10.8590833333
243.05,8.29316666667,14.11125,12.1905,11.33075,6.911,7.557875,8.47791666666,6.05916666666,7.28066666667,6.14333333333,10.6315833333,11.8209166667,11.0093333333
243.42,8.08541666667,13.5735,11.4884166667,10.8450833333,6.7985,7.44575,7.91866666666,5.4185,6.90708333333,5.82558333333,10.16275,11.4960833333,10.6745
243.80,8.13491666667,13.9958333333,11.7828333333,11.2408333333,6.853,7.63491666667,7.85258333333,5.29616666667,6.807,6.2005,10.3861666667,11.49275,10.9203333333
244.17,7.05008333333,13.0434166667,11.1413333333,10.34125,5.86491666666,7.18608333334,7.01616666667,4.3705,6.13683333333,5.66883333333,9.71466666666,11.0128333333,10.1374166667
244.55,6.01683333333,12.0563333333,10.0931666667,9.39374999999,4.88875,6.18975,6.235,2.96325,5.09925,4.60291666667,8.82208333334,9.99541666668,8.88975
244.92,4.99983333333,11.0059166667,8.92058333333,8.21591666667,3.71508333333,5.16520833333,5.40729166667,1.82075,4.22908333333,3.63070833333,7.91491666667,8.33341666667,7.62108333334
245.30,4.51408333333,10.1980833333,8.61541666667,7.83108333334,3.40633333333,4.99579166667,4.951,1.35558333333,3.62658333333,2.96591666667,7.68658333334,8.05816666667,6.99141666666
245.67,4.72433333334,10.5575833333,8.88466666666,8.27566666667,3.48716666667,5.21783333333,5.47425,1.41025,3.85275,3.36883333333,7.83991666667,8.22433333334,7.41675
246.05,4.96975,10.58925,8.95966666668,8.66391666666,3.40416666666,5.575875,5.50908333333,1.61216666667,3.98991666667,3.40133333333,7.9565,8.17683333334,7.49841666667
246.42,5.16466666667,10.7811666667,9.28016666668,8.8875,3.69591666667,5.96091666667,5.6515,1.81316666667,4.29316666667,3.4915,8.00508333333,8.41408333333,7.67158333333
246.79,5.14641666667,10.55775,9.47750000001,8.78025000001,3.38833333333,6.18983333333,5.974,1.88075,4.30183333333,3.75904166667,7.8325,8.39216666667,7.56716666667
247.17,5.45425,10.55375,9.72,8.94591666667,3.30741666667,5.90104166667,6.12233333333,1.99008333333,4.33025,3.84875,7.79433333333,8.37025000001,7.69758333333
247.54,6.27541666667,11.5326666667,10.72625,10.1489166667,4.07616666667,6.59908333333,7.09495833333,2.81166666667,5.20458333333,4.76408333333,8.6815,9.36458333332,8.60658333333
247.92,6.57075,11.83325,10.9794166667,10.4781666667,4.57866666667,7.02725,7.62820833333,3.22808333333,5.6065,5.126625,8.94491666667,9.77324999999,8.90691666666
248.29,6.46133333334,11.66925,10.8615833333,10.3609166667,4.42125,6.67583333334,7.580375,3.10025,5.16575,5.060625,8.76241666667,9.38066666666,8.79600000001
248.67,7.07483333333,12.4686666667,11.624,10.9425,5.05525,7.45325,8.19733333333,3.93883333333,5.8245,5.85179166667,9.41641666667,10.0434166667,9.50841666666
249.04,7.35408333333,13.1270833333,12.0618333333,11.4261666667,5.39525,7.809375,8.612625,4.36858333333,6.08675,6.18333333333,9.66908333333,10.5710833333,9.84966666668
249.42,7.93566666666,14.0785833334,12.778,12.1093333333,6.15633333333,8.396625,9.39920833333,5.09025,6.82916666667,7.06170833333,10.1850833333,11.0975833333,10.58275
249.79,7.70458333334,14.2183333333,12.7256666667,11.9911666667,6.28366666667,8.33820833333,9.43729166666,5.117,6.6915,7.05883333334,10.1380833333,10.97825,10.56075
250.17,7.99775,14.7821666667,13.3054166667,12.3968333333,6.59858333333,8.69475,10.0939166667,5.63825,7.12508333333,7.65166666667,10.5325833333,11.7049166667,10.9251666667
250.54,7.91666666667,15.027,13.2739166666,12.4998333333,6.79658333334,8.482125,10.48975,5.94683333333,7.47833333333,7.81625,10.7195833333,11.6450833333,11.0769166667
250.92,7.38941666666,14.9171666667,12.7935833333,11.9935,6.68166666667,8.07725,9.89025000001,5.63991666667,7.0845,7.53033333333,10.4051666667,11.29725,10.647
251.29,7.0815,15.01575,12.6995833333,11.6410833333,6.80325,8.25775,9.83604166667,5.48508333333,7.23875,7.86766666667,10.3834166667,11.2664166666,10.5588333333
251.66,6.20508333333,13.957,11.5936666666,10.4675833333,5.89583333333,7.668125,9.23654166666,4.83783333333,6.5145,6.82695833333,9.53358333335,10.3811666667,9.81799999999
252.04,5.78441666667,13.6664166667,11.45425,10.1195,5.65083333333,7.411625,8.95633333333,4.37325,6.242,6.64575,9.17233333333,10.26575,9.56016666668
252.41,5.70683333333,13.97,11.55425,10.1545833333,6.02633333333,7.56975,9.03295833333,4.53091666667,6.74216666666,6.82845833333,9.52199999999,10.5446666667,9.49016666668
252.79,4.86058333333,12.9073333333,10.3921666667,9.28466666666,5.14716666667,6.39841666666,8.11516666667,3.48583333333,6.00725,6.23870833333,8.67866666667,9.76008333332,8.58741666668
253.16,4.9725,12.5555,10.154,9.16866666666,4.97916666667,6.30708333333,7.837375,3.32175,6.16033333334,6.467,8.71191666666,9.52758333334,8.55533333334
253.54,4.37841666667,11.5673333333,9.25275000001,8.51183333333,4.10041666666,5.810125,7.03695833333,2.52658333333,5.41675,5.64816666667,8.02266666667,8.90216666666,7.96958333333
253.91,4.70191666667,11.7885833333,9.62050000001,8.76691666666,4.24116666667,6.2365,6.78854166667,3.02175,5.81291666667,6.12470833333,8.34016666667,9.45125000001,8.29258333333
254.28,3.90591666667,10.9744166667,8.63208333334,7.81216666666,3.48208333333,5.567,5.376125,1.84883333333,5.032,5.26158333334,7.4645,8.54191666666,7.42291666667
254.66,3.19341666667,10.1779166667,7.66983333334,7.26891666666,2.42766666667,4.79358333333,4.060875,0.9185,4.07558333333,4.40716666667,6.33575,7.76466666667,6.59083333333
255.03,3.22816666667,9.95874999998,7.47108333333,7.29549999999,2.17491666667,4.63216666667,4.117125,0.824083333332,3.96066666667,4.45283333333,6.41791666666,7.75333333334,6.75375
255.41,3.10616666667,9.94608333333,7.30858333333,7.15758333333,1.9145,4.57179166666,4.15470833333,0.889583333333,3.66216666667,4.10308333333,6.36333333333,7.99183333333,6.84766666666
