wavelength,Back_CisLevf,Belly_CisLevf,Breast_CisLevf,Crissum_CisLevf,Crown_CisLevf,DorTail_CisLevf,Patch10_CisLevf,Patch11_CisLevf,Rump_CisLevf,Throat_CisLevf,WingTip_CisLevf
726.26,55.1964,69.4165333333,7.055,55.3999666667,7.47453333333,6.90386666667,34.3851333333,36.4716666667,58.9318666667,6.70786666667,9.58319999999
726.58,55.0526333333,68.9580666667,6.9098,55.0646333333,7.24960000001,6.82653333333,34.066,36.1788666667,58.5938111111,6.53926666667,9.38480000001
726.90,54.7688,68.8429333333,6.88186666667,54.8829666667,7.17613333333,6.85013333333,34.0446666667,36.0864666667,58.4261111111,6.6262,9.295
727.21,54.5591666667,68.56,6.62666666667,54.6608333333,6.99666666667,6.77166666667,33.845,35.9966666667,58.3669444444,6.62833333333,9.12833333333
727.53,54.8919666667,68.7206666667,6.5954,54.5992666667,7.20253333333,6.98753333333,33.9916,36.2045333333,58.5070888889,6.74266666667,9.31453333333
727.85,54.9100666667,68.5808,6.51733333334,54.4916666667,7.24453333334,6.9408,34.0803333333,36.1798666667,58.3719,6.75866666667,9.37200000001
728.17,55.009,68.7777333333,6.35893333333,54.5418333333,7.18206666667,6.86306666667,34.0681333333,36.1314,58.3922111111,6.66826666667,9.30773333333
728.49,55.0196666667,68.9150666667,6.28106666667,54.7279666667,7.09480000001,6.72706666667,34.0916666667,36.1978,58.4527888889,6.51806666666,9.23506666666
728.80,55.2750666666,69.0620666667,6.37326666667,54.8920666667,7.09853333333,6.86866666667,34.2100666667,36.4784666667,58.6445,6.5478,9.25133333334
729.12,55.2575,69.1808,6.18826666667,54.7107333333,6.90273333333,6.77066666667,34.0899333333,36.316,58.6440444444,6.46493333333,9.15473333333
729.44,55.2107666667,69.0086,6.16146666667,54.5538,6.92246666667,6.76693333333,34.047,36.2694666667,58.4875111111,6.46586666667,9.03446666666
729.76,55.1130333333,68.8492666667,6.00806666667,54.3608333333,6.80226666666,6.56966666667,34.029,36.1954,58.2684222222,6.39053333333,8.88146666667
730.08,55.3154333333,68.9911333333,6.08033333333,54.7079333333,6.89126666666,6.56493333333,34.2526666667,36.3880666667,58.4389888889,6.45026666667,8.99446666666
730.39,55.5864333333,69.0490666667,6.38826666667,54.864,7.08639999999,6.70533333333,34.4272,36.6168666667,58.5719666667,6.61366666667,9.27606666667
730.71,55.5287333333,69.0116666667,6.37593333333,54.8623333333,6.92539999999,6.6426,34.374,36.5471333333,58.5691111111,6.49966666667,9.2458
731.03,55.3846,68.9469333333,6.52946666667,54.9832,7.00813333334,6.66353333333,34.436,36.5406666667,58.4611444444,6.61873333333,9.38406666667
731.35,55.4535666667,69.1630666666,6.63,55.2640333333,7.07393333333,6.75266666667,34.5871333333,36.6318,58.6081777778,6.73033333333,9.52753333333
731.67,55.3826,69.0394666667,6.6142,55.342,7.06073333333,6.66026666667,34.5539333333,36.6388,58.6218666667,6.71746666667,9.42873333333
731.98,55.2847333333,68.8556,6.55406666667,55.1183666667,6.98506666667,6.71733333333,34.3898,36.5487333333,58.5105888889,6.71733333334,9.35760000001
732.30,55.0949333333,68.8353333333,6.3742,54.9114333333,6.88446666667,6.5506,34.3,36.3542,58.4291444445,6.60153333333,9.33946666666
732.62,55.0114333333,68.6591333333,6.60466666667,54.9718,7.08033333333,6.84973333333,34.3789333333,36.4892,58.3389666667,6.864,9.59179999999
732.94,55.2793333333,68.8578,6.96166666667,55.4405,7.45206666667,7.2278,34.6284666667,36.7475333333,58.8103,7.3014,10.0408666667
733.25,55.1424333333,68.5456666667,7.0096,55.2881666667,7.6248,7.3124,34.5894666667,36.5813333333,58.6993888889,7.4526,10.19
733.57,55.1922666667,68.7104,6.9688,55.3246333333,7.67140000001,7.30373333333,34.5992,36.5351333333,58.8238444444,7.43766666667,10.1086666667
733.89,55.1451,68.7703333333,6.59826666667,55.3212,7.48426666667,7.03533333333,34.5345333333,36.3664,58.8425555555,7.16553333333,9.75473333333
734.21,55.4045,69.0412,6.59853333333,55.5944333333,7.5718,7.01626666667,34.7347333333,36.3777333333,58.9852777778,7.2154,9.86953333333
734.52,55.1336333333,68.8164666667,6.6042,55.3173666667,7.51506666667,6.94773333333,34.5532,36.1633333333,58.8109111111,7.0518,9.70333333334
734.84,55.0186,68.6574,6.4536,55.0675333333,7.29726666667,6.7198,34.3172666667,36.0274,58.7901333333,6.80873333333,9.40133333333
735.16,54.9858666666,68.7008,6.57986666667,54.9698,7.38633333333,6.7878,34.3224,35.9949333333,58.809,6.76966666667,9.53633333333
735.48,54.9554,68.6708,6.94046666667,55.0574333333,7.68259999999,6.96073333333,34.3824666667,36.0539333333,58.8773222222,6.94593333334,9.81533333333
735.79,55.0263666667,68.5352666667,7.16833333333,55.1851,7.84439999999,7.13106666666,34.4832,36.0955333333,58.8519555556,7.13466666667,10.0268666667
736.11,55.1454666667,68.4693333333,7.36066666667,55.2448666667,8.03793333333,7.2424,34.594,36.2765333333,58.9442555556,7.235,10.1706666667
736.43,54.919,68.3886,6.87973333333,54.8641,7.5818,6.83793333333,34.2466666667,36.014,58.4535666667,6.63993333333,9.65193333334
736.74,54.7696333333,68.2788666667,6.54166666667,54.8648666667,7.22086666666,6.4936,34.0413333333,35.9654666667,58.3584666667,6.24353333333,9.368
737.06,54.8582666667,68.2674666667,7.06426666667,54.9927333333,7.47960000001,6.96646666667,34.352,36.3544,58.4815,6.7186,9.77426666667
737.38,55.1356666667,68.5066,7.2342,55.3528,7.53546666667,7.2536,34.5708,36.5884666667,58.7128444445,6.86173333333,9.90633333333
737.69,54.9849333333,68.2594,7.03433333333,55.3603333333,7.41353333333,7.12913333333,34.2138666667,36.5572666667,58.5432555556,6.6434,9.57706666667
738.01,55.2643333333,68.6769333333,6.698,55.6539,7.12273333334,6.96613333333,34.0634,36.6393333333,58.8168,6.42973333333,9.30906666665
738.33,55.5921333333,69.156,6.4332,55.8989666667,6.95753333334,6.84286666667,34.206,36.6993333333,59.0372222222,6.2964,9.1084
738.64,55.5454666667,69.1554,6.20713333333,55.9883,6.80786666667,6.76806666667,34.2466,36.7692,59.0508111111,6.18326666667,8.89073333334
738.96,55.5609333333,69.0805333333,5.73106666667,55.9575,6.41019999999,6.42426666667,34.0885333333,36.6367333333,58.8911444444,5.8112,8.50773333333
739.28,55.7385333333,69.3579333333,5.75873333333,56.0137,6.45033333333,6.32086666667,34.1240666667,36.7990666667,59.0347333333,5.7528,8.30853333333
739.59,56.0847,69.7738,5.5088,56.3149333333,6.24713333333,6.05406666667,34.2566666667,36.7448,59.3317666666,5.57893333333,7.97666666667
739.91,56.1429333333,69.9375333333,5.63366666667,56.5889,6.27053333334,6.08786666667,34.5924,36.8907333333,59.5364777778,5.71666666667,8.17259999999
740.23,56.3324,70.2238,5.70373333333,56.7919,6.2862,6.16853333333,34.7104,37.0357333333,59.8258222222,5.75646666667,8.1928
740.54,56.1449,70.3139333333,5.0596,56.4986,5.76873333333,5.57586666667,34.3662,36.6914,59.68,5.19453333333,7.69320000001
740.86,55.7525333333,70.1201333333,4.96813333333,56.2956333333,5.69946666667,5.34693333333,34.0755333333,36.4622,59.4344444444,5.1412,7.72673333333
741.18,55.8966,70.3599333333,5.10886666667,56.2321666667,5.91613333334,5.49406666667,34.1843333333,36.4949333333,59.6423666667,5.4216,7.90299999999
741.49,55.9231,70.1727333333,5.08186666667,56.1752333333,5.98273333333,5.45366666667,34.4179333333,36.4364666667,59.6105444444,5.4892,8.01693333334
741.81,55.7027333333,70.0145333333,5.3338,56.1952,6.27673333333,5.6792,34.4523333334,36.465,59.6158666667,5.7216,8.34719999999
742.12,55.7375333333,69.8737333333,5.42173333333,56.0893,6.24933333333,5.52993333333,34.2895333333,36.3102666667,59.4158888889,5.84353333333,8.49113333334
742.44,55.8077333333,70.0864,5.8122,56.0424666667,6.63473333333,5.9444,34.5704,36.4798666667,59.6061888889,6.30213333333,8.78553333333
742.76,55.5096,69.7346,5.57733333333,55.7564333333,6.4576,5.83493333334,34.2342,36.3092666667,59.3485777778,6.2002,8.71193333334
743.07,55.2481333333,69.5961333333,5.71773333333,55.5652666667,6.6134,5.92393333333,34.1595333333,36.3693333333,59.1708111111,6.3382,8.85573333333
743.39,55.4457666666,69.4536666667,5.90926666667,55.5364333333,6.84853333333,6.19586666667,34.2282666667,36.514,59.3188666667,6.62933333333,8.99899999999
743.70,55.4484333333,69.5702666667,5.93653333333,55.5022,7.0446,6.28646666667,34.3028,36.5445333334,59.1807222222,6.62426666667,9.24646666666
744.02,55.7343,69.5024666667,6.194,55.8123666667,7.49380000001,6.67613333333,34.5266666667,36.8709333333,59.2402111111,6.9006,9.45546666666
744.34,55.4782666667,69.0962666667,5.7806,55.4639333333,7.1288,6.3784,34.1097333333,36.5942,58.8896,6.6072,9.07953333333
744.65,55.5102,69.139,5.51153333333,55.5594666667,6.73666666667,6.06593333333,34.1291333333,36.4712,58.8507666667,6.23726666667,8.82786666667
744.97,55.4232,69.0279333333,5.7742,55.3942333333,6.96320000001,6.40126666667,34.1124666667,36.6279333333,58.7534888889,6.45433333333,8.91940000001
745.28,55.6623333333,69.1567333333,5.99646666667,55.5305,7.01993333333,6.67153333333,34.3882666667,36.7574,58.8603333333,6.5192,9.04526666667
745.60,55.5753,68.9340666667,6.002,55.3443,6.9882,6.8648,34.4526666667,36.7127333333,58.7055888889,6.51686666667,9.02333333333
745.91,55.3755666667,68.6378,5.97346666667,55.3537666667,6.86960000001,6.838,34.3939333333,36.6377333333,58.5901555556,6.47093333333,9.04086666667
746.23,55.3622333333,68.5729333333,6.18793333333,55.3982,7.06613333333,7.25173333333,34.7340666667,36.5774666666,58.5165666667,6.722,9.30186666666
746.55,55.2511,68.3812,6.2554,55.2545666667,7.06853333332,7.51553333333,34.8158666667,36.4084,58.3346444444,6.71686666667,9.36873333333
746.86,55.2398666667,68.6896,6.0356,55.2951,6.94493333334,7.2328,34.682,36.1843333334,58.2089222222,6.43846666666,9.2296
747.18,55.3165333333,68.4899333333,6.07393333333,55.2366,6.82440000001,7.20193333334,34.6428,36.1122666667,58.0805888889,6.60926666667,9.2354
747.49,55.3718,68.5833333333,5.99373333333,55.3359,6.50446666666,6.9102,34.6603333333,36.0186666667,58.2126333333,6.57593333333,9.25893333333
747.81,55.367,68.4769333333,6.3642,55.3492333333,6.69739999999,7.19133333334,34.9025333333,36.0155333334,58.0534777778,6.69266666667,9.53313333334
748.12,55.4683666667,68.5516,6.65966666667,55.4765,6.8498,7.46253333333,35.0892666667,36.2702,58.1468111111,6.84033333333,9.77700000001
748.44,55.3172666667,68.5543333333,6.5424,55.5037333333,6.49540000001,7.10753333333,35.0218,36.1519333333,58.2386222222,6.6782,9.69173333333
748.75,54.7356666667,68.0571333333,6.2868,55.0081,6.18673333333,6.7294,34.5073333333,35.8071333333,57.6942555556,6.52926666667,9.43633333333
749.07,54.8452,68.2761333333,6.33126666667,55.2037333333,6.23806666667,6.7738,34.5724666667,35.8864,57.9074222222,6.70633333333,9.45493333334
749.38,55.0943666667,68.4476666667,6.30993333333,55.5629666667,6.29606666667,6.70166666667,34.7902,36.0278666667,58.0364111111,6.69693333333,9.51033333333
749.70,55.4651333333,68.8597333333,6.23513333333,55.9333,6.2374,6.4096,34.8826,36.2692666667,58.3118444444,6.5322,9.34333333334
750.01,55.4397666667,68.7530666667,6.0058,55.9382666667,6.02726666667,5.97533333334,34.6217333334,36.2534,58.1507777778,6.26873333333,9.09413333334
750.33,55.6903333333,68.8776666667,6.19266666667,56.1073333333,6.13586666667,6.20453333333,34.8595333333,36.5375333333,58.5725777778,6.4748,9.18586666666
750.64,55.9291666667,69.3252,6.63353333333,56.5421,6.56699999999,6.69506666667,35.3776666666,36.9715333333,59.0228555556,6.9038,9.4678
750.96,55.6238,69.1294,6.71853333333,56.1411333333,6.81273333334,6.94933333333,35.1454,36.762,58.6873888889,7.0696,9.55806666666
751.27,56.0742333333,69.7174,7.0072,56.7280666667,7.24366666667,7.258,35.502,37.3513333333,59.2778888889,7.52273333333,10.0013333333
751.59,55.9077666667,69.6472,7.1126,56.7952,7.46200000001,7.4312,35.5327333333,37.3806,59.1494111111,7.78753333333,10.3529333333
751.90,56.0212333333,69.7415333333,7.24006666667,56.8248,7.75446666667,7.66246666666,35.5682,37.6566666667,59.1154222222,7.87013333333,10.4660666667
752.22,56.1713333333,69.7837333333,7.19873333333,56.9268666667,7.82539999999,7.66226666667,35.6532666667,37.6704666667,59.1289888889,7.7734,10.4151333333
752.53,56.0209,69.5836666667,7.3912,56.8255333333,8.0758,7.83813333333,35.5423333333,37.5041333333,58.9470222222,7.78873333333,10.5527333333
752.85,55.9173333333,69.5815333333,7.2602,56.5483333333,7.85106666667,7.65486666667,35.2316,37.1371333333,58.8255222222,7.5272,10.2694666667
753.16,55.7863,69.4396666667,7.35393333334,56.4902,7.85800000001,7.87893333333,35.1906,36.8692666667,58.6885777778,7.646,10.3248
753.47,55.8875666667,69.8116666667,7.299,56.5578,7.78679999999,7.95973333333,35.266,36.6916,58.9634444444,7.68026666667,10.4324
753.79,55.6038333333,69.6655333333,7.2218,56.5623666667,7.85060000001,7.95026666667,35.0534,36.5315333333,58.6433,7.675,10.3866
754.10,55.5523666667,69.4660666667,7.07506666666,56.5900666667,7.75586666666,7.86813333334,34.8764,36.4266,58.6420555556,7.48373333333,10.307
754.42,55.8016333333,69.8585333333,6.92793333333,56.8444333333,7.74360000001,7.9394,35.0006,36.6314,59.0099444445,7.3926,10.3012
754.73,55.3445333333,69.4302666667,6.58393333333,56.2855333333,7.40219999999,7.76226666667,34.619,36.1578,58.5249333333,6.9588,9.73713333333
755.05,55.1898333333,69.4022,6.3352,55.8662333333,7.2436,7.58006666667,34.6028666667,35.9756666667,58.4918666667,6.73786666667,9.49033333333
755.36,55.1291333333,69.2151333333,6.3628,55.9806666667,7.17593333334,7.63586666667,34.6706,35.8991333334,58.4645444444,6.79766666667,9.52420000001
755.67,55.3512333333,69.2458,6.86693333333,56.2140666667,7.59646666666,8.19973333333,35.0716,36.1869333333,58.6704555556,7.40613333333,10.1235333333
755.99,56.0172,70.0525333333,7.0546,56.6629333333,7.83026666667,8.511,35.498,36.8643333333,59.3220333333,7.6126,10.5880666667
756.30,55.9774666667,70.1234,7.049,56.7724333333,7.94733333333,8.51326666667,35.5774,37.0340666667,59.3941444445,7.73333333333,10.7546
756.62,55.7748666667,70.0895333333,6.7678,56.6551666667,7.75046666667,8.21513333333,35.3617333333,37.0012666667,59.4492888889,7.58626666666,10.7314666667
756.93,55.9286333333,70.0832,7.17386666667,57.0579333333,8.18826666667,8.58946666666,35.7127333333,37.5046,59.6299444444,8.02933333333,10.9866666667
757.24,55.7217,70.0202,6.87733333333,56.9354666667,7.81319999999,8.2294,35.6597333333,37.3414,59.6131666667,7.81813333333,10.7407333333
757.56,55.6429,70.1242,6.32626666667,56.6883666667,7.17593333333,7.64933333333,35.3653333333,36.9366666667,59.4058333333,7.18873333333,10.1803333333
757.87,55.2258,69.7258666667,6.45373333334,56.1910333333,7.08266666667,7.41753333334,35.1241333333,36.7175333333,58.9101,7.1512,10.0558
758.18,55.6827,70.1296,6.90066666666,56.6094333333,7.38873333333,7.62786666667,35.4209333333,36.9337333333,59.4202777778,7.58706666667,10.4628
758.50,55.8110666667,70.0382,6.9596,56.7989666667,7.20380000001,7.47386666667,35.1031333333,36.8346666666,59.4241222222,7.48413333333,10.3232666667
758.81,56.0603333333,70.5016666667,6.92466666667,56.9106333333,7.25386666667,7.49893333333,35.1664666667,36.7879333333,59.6174444445,7.4582,10.3942666667
759.13,56.0053666667,70.6677333333,6.72826666667,56.8807333333,7.16133333332,7.31513333333,34.9301333333,36.7807333333,59.8082,7.3022,10.2116
759.44,55.6294,70.243,6.29653333333,56.5779666667,6.56373333334,6.72833333333,34.6111333333,36.3646666667,59.3191,6.85193333333,9.54633333333
759.75,55.4619333333,69.8683333333,6.1734,56.2628666667,6.36766666666,6.66926666667,34.4424,36.1979333333,59.0273,6.62326666667,9.48000000001
760.07,55.2496666667,69.5722666667,6.14593333333,55.7918,6.43819999999,6.6464,34.3084666667,35.9493333333,58.7208222222,6.45593333333,9.247
760.38,54.8251333333,69.463,5.65846666667,55.3812,5.89926666666,6.1322,33.7489333333,35.5572,58.3967333333,5.92966666666,8.82986666666
760.69,55.6034,70.0611333333,6.1052,55.8193,6.3374,6.72146666667,34.1992666667,36.009,58.839,6.407,9.37986666666
761.01,55.3941,69.9988,6.25753333333,55.8456333333,6.5334,6.88226666667,34.142,36.077,58.8032555555,6.7078,9.48793333333
761.32,55.7962333334,70.3905333333,6.02546666667,56.4314666667,6.22486666667,6.59306666667,34.3689333333,36.1263333333,59.2831,6.384,9.24606666666
761.63,55.8399666667,70.4798,5.90626666667,56.5612666667,6.16286666666,6.4788,34.5152,36.4159333334,59.4267888889,6.33466666667,9.2912
