wavelength,Back_HetRubm,Belly_HetRubm,Breast_HetRubm,Crissum_HetRubm,Crown_HetRubm,DorTail_HetRubm,Patch10_HetRubm,Rump_HetRubm,Throat_HetRubm,WingTip_HetRubm
185.25,102.069,85.5173333333,59.7703333333,85.2876666667,71.7243333333,102.988666667,42.069,51.4943333333,40.0,103.908
185.63,103.218333333,93.5633333333,53.793,85.0573333333,68.7356666667,105.977,45.2873333333,52.6436666667,39.54,108.046
186.01,95.1476666667,87.9743333333,49.3673333333,79.536,61.8143333333,91.1393333333,43.882,50.0,36.287,100.421666667
186.39,91.549,88.0283333333,44.8356666667,79.5776666667,60.5633333333,85.9153333333,40.845,45.7746666667,33.3333333333,103.286333333
186.77,79.7916666667,84.375,44.5833333333,70.625,58.9583333333,83.125,45.4166666667,47.5,41.6666666667,102.291666667
187.15,70.0,80.926,40.5553333333,66.2963333333,52.963,73.889,46.4816666667,46.667,44.259,101.111
187.53,68.8766666667,84.346,41.252,66.4826666667,51.934,76.0586666667,50.6446666667,48.9873333333,46.2246666667,104.051666667
187.91,64.547,92.1003333333,39.499,63.1986666667,50.2886666667,77.0713333333,51.8303333333,50.6743333333,52.2156666667,108.478
188.29,61.845,95.8073333333,41.5096666667,65.6186666667,52.83,77.9873333333,51.5723333333,47.7986666667,57.2326666667,114.675333333
188.67,66.391,109.091,42.1486666667,66.116,55.372,84.8486666667,54.27,42.1486666667,61.9833333333,132.782333333
189.05,63.6966666667,117.491666667,31.3533333333,57.7556666667,48.185,82.838,55.4453333333,24.4223333333,64.6866666667,139.273666667
189.43,64.015,122.348666667,20.0756666667,57.197,48.4846666667,80.6816666667,57.197,13.636,71.212,149.242666667
189.81,64.5566666667,135.021333333,20.2533333333,60.3376666667,56.962,89.8736666667,68.7763333333,17.2996666667,80.1686666667,161.603333333
190.19,70.115,161.494333333,11.4943333333,62.6433333333,62.6436666667,118.390666667,77.0116666667,14.3676666667,109.195333333,204.023
190.57,71.958,158.201,21.164,67.725,62.963,132.804333333,86.2433333333,30.6876666667,108.994666667,183.598
190.95,108.108333333,239.639666667,15.3156666667,69.3696666667,68.4686666667,198.198333333,138.739,23.4233333333,155.856,272.973
191.33,404.762333333,976.190666667,-147.618666667,42.857,28.5713333333,766.666333333,476.190666667,-114.285666667,619.047666667,980.952666667
191.71,2933.33333333,6333.33333333,-1333.33333333,-266.666666667,300.0,4300.0,3266.66666667,-933.333333333,4933.33333333,6666.66666667
192.09,-156.410333333,-417.948666667,166.666666667,74.359,20.5126666667,-292.307666667,-197.435666667,143.59,-325.641,-469.230666667
192.47,-486.666666667,-1053.33333333,506.666666667,153.333333333,33.3333333333,-693.333333333,-700.0,293.333333333,-793.333333333,-1260.0
192.85,290.0,523.333333333,-203.333333333,-23.3333333333,0.0,426.666666667,453.333333333,-70.0,450.0,693.333333333
193.23,116.129,186.021333333,-3.22566666667,26.8816666667,16.1286666667,176.344,182.795666667,31.1826666667,168.817,270.968
193.61,96.2963333333,211.111333333,-7.407,13.5803333333,-33.3336666667,198.765333333,203.703666667,24.6913333333,175.308666667,282.716333333
193.99,133.333333333,388.889,-75.0,-97.2223333333,-163.889,352.777666667,361.111,-38.8886666667,352.778,572.222333333
194.37,76.1906666667,347.619,-71.4286666667,-64.2856666667,-111.905,276.190333333,333.333333333,-38.0953333333,328.571333333,464.285666667
194.75,100.0,318.518333333,-57.4076666667,-18.5183333333,-74.074,209.259333333,272.222,25.926,314.814666667,407.407333333
195.13,60.3176666667,301.587333333,-84.1266666667,7.93666666667,-60.3176666667,160.317666667,206.349333333,12.6983333333,257.142666667,360.317666667
195.51,15.7893333333,336.842,-128.070333333,-29.8246666667,-78.9473333333,138.596666667,215.789333333,-7.01766666667,238.596666667,382.456333333
195.89,-53.704,292.592333333,-137.037,-29.6296666667,-122.222333333,150.0,205.555666667,-11.1113333333,224.074,327.777666667
196.27,-23.8096666667,176.190333333,-78.5713333333,-19.0476666667,-98.8096666667,94.0476666667,151.190666667,2.381,153.571666667,216.666333333
196.65,-41.0256666667,203.846,-61.5386666667,-39.7436666667,-141.025666667,102.564333333,153.846,23.077,187.179666667,248.718
197.03,-400.0,516.666666667,-329.166666667,-350.0,-625.0,58.3333333333,320.833333333,-112.5,391.666666667,554.166666667
197.40,358.974,-235.897333333,353.846333333,297.435666667,461.538333333,82.0513333333,-133.333666667,235.897333333,-166.666666667,-205.128333333
197.78,164.516,-68.8173333333,167.742,139.785,196.774,67.7416666667,-41.9353333333,101.075333333,-44.0856666667,-88.172
198.16,244.444333333,-56.9446666667,251.388666667,166.666666667,258.333333333,115.277666667,-43.0556666667,133.333666667,-25.0,-84.7223333333
198.54,322.222,-23.8096666667,304.762,223.809333333,347.619,190.476333333,-42.857,176.190666667,7.93633333333,-55.5556666667
198.92,198.113333333,56.6036666667,167.924666667,152.830333333,190.566,138.993666667,40.8803333333,127.044333333,62.893,50.3146666667
199.30,170.312333333,68.2293333333,142.187,139.062333333,169.271,125.520666667,41.6666666667,104.687666667,60.4166666667,55.2086666667
199.68,144.749,58.4473333333,115.982,110.958666667,146.118666667,107.762333333,32.877,91.781,46.5753333333,49.315
200.06,136.144333333,54.217,105.221,105.622333333,145.783,104.016333333,41.3653333333,89.9596666667,48.1926666667,56.6263333333
200.44,137.864,65.3723333333,98.382,107.12,135.922333333,113.592333333,53.398,89.6443333333,50.4856666667,70.8736666667
200.82,128.030333333,63.384,90.1513333333,97.4746666667,120.454333333,105.050666667,56.5656666667,87.626,54.5456666667,75.7576666667
201.19,124.330666667,57.178,87.5913333333,93.674,115.328333333,93.917,51.8246666667,82.725,42.8223333333,71.0463333333
201.57,117.307666667,58.9743333333,80.5556666667,89.7436666667,111.752,90.3846666667,51.923,77.9916666667,44.8713333333,75.641
201.95,127.293333333,63.311,81.208,97.763,117.449666667,97.9866666667,50.112,83.445,44.295,87.2483333333
202.33,119.879333333,63.253,73.695,97.791,114.458,98.7953333333,46.3856666667,86.546,45.984,86.9476666667
202.71,113.872666667,60.5006666667,68.0156666667,95.3756666667,108.670333333,90.9443333333,47.0136666667,82.081,45.665,81.6956666667
203.09,121.075333333,64.301,68.3873333333,96.989,116.774,95.484,42.3653333333,90.3226666667,46.6666666667,85.3763333333
203.47,124.840666667,63.2693333333,70.4883333333,98.726,119.320666667,97.452,40.9766666667,93.6306666667,45.8596666667,88.323
203.85,134.829,70.0856666667,79.2736666667,110.256333333,129.914333333,105.983,44.2306666667,101.282333333,48.2906666667,94.231
204.22,135.881,75.3716666667,84.0766666667,117.834333333,134.394666667,108.492666667,45.0106666667,106.581666667,47.3463333333,95.7536666667
204.60,132.258333333,71.183,83.871,111.828,133.548333333,100.430333333,38.0646666667,104.301333333,51.1826666667,94.1936666667
204.98,127.742,76.129,80.86,112.258,131.828,98.0643333333,37.8496666667,104.946,52.258,92.903
205.36,129.273333333,83.7603333333,80.3416666667,116.239333333,136.752,102.136666667,44.231,103.846333333,61.325,99.1456666667
205.74,130.341666667,83.1196666667,79.9143333333,120.299,134.829,103.205,47.6496666667,100.641333333,58.3333333333,99.7863333333
206.12,133.121,84.2886666667,84.5013333333,121.019,140.764333333,109.554333333,52.6543333333,105.732333333,60.5093333333,107.855666667
206.50,136.965666667,86.111,83.333,118.59,142.948666667,110.256333333,52.9916666667,100.0,58.547,111.538333333
206.87,133.333333333,83.8326666667,79.2416666667,111.177666667,139.920333333,110.379333333,49.9,95.8083333333,56.6866666667,111.377333333
207.25,126.177,74.953,69.868,105.273333333,134.652,102.26,46.7043333333,89.8303333333,50.8473333333,102.636666667
207.63,128.901666667,75.7226666667,65.1253333333,107.321666667,136.031,106.743666667,45.8573333333,92.4856666667,48.1696666667,105.78
208.01,132.54,76.7856666667,60.7143333333,107.936333333,138.293666667,109.325333333,47.0236666667,90.2776666667,46.23,107.341333333
208.39,134.920333333,73.611,56.9446666667,98.016,132.341333333,109.524,44.6426666667,83.5316666667,47.4206666667,106.746
208.77,129.714333333,74.286,50.2856666667,94.0953333333,125.142666667,108.952333333,41.7143333333,78.2856666667,41.714,103.047666667
209.14,142.386666667,76.955,51.646,96.9133333333,133.745,121.810666667,42.181,85.1853333333,44.8556666667,115.637666667
209.52,144.871666667,73.9316666667,46.154,92.5216666667,134.401666667,129.06,37.3933333333,91.6666666667,40.1706666667,117.735
209.90,149.892333333,80.8603333333,47.9566666667,93.5483333333,136.559,135.698666667,41.7203333333,100.215,43.2256666667,119.354666667
210.28,143.172666667,83.5343333333,41.1646666667,89.759,128.514,129.116666667,43.775,95.582,45.5823333333,116.666666667
210.66,138.728333333,83.6226666667,40.8476666667,93.0636666667,125.626,124.855333333,45.8573333333,97.1096666667,48.5546666667,119.460666667
211.03,144.512333333,87.3986666667,39.634,98.5773333333,131.301,130.081333333,44.106,108.13,50.813,128.252
211.41,145.454333333,94.9496666667,41.212,103.232666667,131.717,139.596,44.4446666667,110.302666667,56.5653333333,133.535666667
211.79,146.199,100.779666667,48.1483333333,107.602333333,138.011666667,145.809,52.6316666667,112.670666667,66.2766666667,140.350666667
212.17,140.038333333,105.747333333,50.7663333333,111.494,136.398333333,150.383,55.3643333333,115.517333333,74.521,145.785666667
212.55,134.476333333,105.143,50.6663333333,115.047666667,136.190333333,150.666666667,53.5236666667,115.428666667,73.905,148.381
212.92,136.991666667,105.081333333,47.561,119.512333333,138.211333333,155.691,53.0486666667,123.171,76.2196666667,158.13
213.30,128.571333333,103.105666667,43.0643333333,121.325333333,136.439,156.107666667,47.412,119.875666667,69.9793333333,156.936
213.68,125.308333333,105.761666667,40.329,124.897333333,138.271333333,158.847666667,42.7983333333,115.020666667,70.1646666667,156.995666667
214.06,131.235333333,111.888,36.5966666667,129.836666667,149.650333333,170.396333333,31.9346666667,117.948666667,76.9233333333,169.697333333
214.44,137.064666667,112.437666667,35.8206666667,133.582,153.482666667,180.597,27.1143333333,120.398,75.622,170.646666667
214.81,157.492333333,120.795,28.1346666667,137.920333333,174.617666667,210.397666667,15.9023333333,129.357666667,77.37,185.626666667
215.19,150.862,116.092,33.0463333333,125.574666667,163.218333333,205.172666667,25.2873333333,120.402333333,75.5746666667,172.701333333
215.57,165.064333333,108.013,33.654,127.564,175.320333333,217.307666667,25.9616666667,130.448666667,73.3973333333,177.884666667
215.95,156.047,92.0353333333,27.1386666667,113.274666667,151.622333333,190.560333333,16.224,117.404333333,57.817,153.392333333
216.32,146.819333333,81.425,27.4806666667,94.402,136.386666667,161.577666667,10.178,103.816666667,49.8726666667,132.824666667
216.70,144.522333333,80.6526666667,30.07,96.0373333333,130.303,159.207666667,17.0163333333,107.226333333,53.147,124.242333333
217.08,143.496,83.5366666667,43.2926666667,98.3736666667,132.723666667,153.455333333,32.5203333333,104.674666667,59.553,116.869666667
217.46,145.210666667,83.1416666667,42.912,93.4866666667,131.225666667,146.360333333,35.4403333333,103.831,59.0036666667,113.218666667
217.83,149.704,83.432,49.507,92.3076666667,135.700333333,146.548333333,40.8286666667,107.297666667,60.5523333333,120.315666667
218.21,149.233666667,76.0536666667,49.8086666667,94.4443333333,133.333333333,144.636,48.0846666667,107.854333333,57.8543333333,124.521
218.59,163.42,75.974,51.948,101.515,146.536666667,153.679666667,49.1343333333,117.748666667,60.3896666667,133.766
218.97,166.441333333,76.8016666667,54.955,107.882666667,151.351333333,161.936666667,48.1983333333,126.576333333,59.9096666667,139.414333333
219.34,164.775666667,77.0683333333,47.7543333333,114.421,157.919666667,166.193666667,39.4796666667,127.186666667,55.792,138.061333333
219.72,162.268333333,88.1943333333,45.8333333333,117.824,159.259,163.194333333,41.2036666667,123.379666667,54.8613333333,142.592666667
220.10,165.942333333,98.0673333333,41.3043333333,121.497666667,167.632666667,171.980666667,44.4446666667,129.468666667,61.5943333333,149.517
220.47,181.572,102.710333333,40.9216666667,135.501333333,179.404,194.309,53.6583333333,143.631333333,71.0026666667,169.918666667
220.85,203.492333333,110.793666667,44.4446666667,151.428333333,202.857,221.587666667,58.4126666667,160.317666667,76.8253333333,191.428666667
221.23,219.475666667,123.595333333,31.0863333333,167.041333333,216.104666667,246.816666667,53.9326666667,180.149666667,79.026,216.479666667
221.61,234.177333333,132.489333333,33.7553333333,183.966333333,228.691666667,277.215333333,46.8353333333,194.936666667,85.2316666667,232.489666667
221.98,264.215666667,137.745,21.5686666667,202.941,247.059,315.686333333,36.2743333333,208.333333333,72.059,241.666666667
222.36,246.009333333,145.070333333,25.8216666667,192.018666667,234.741666667,303.286333333,30.9863333333,195.305333333,63.3803333333,215.962666667
222.74,192.460666667,125.0,23.8096666667,159.524,189.682666667,257.936333333,26.5873333333,164.682666667,51.984,178.174333333
223.11,174.275666667,120.652333333,19.9276666667,151.449333333,173.188333333,236.956333333,37.681,150.0,53.2606666667,156.521666667
223.49,177.419333333,119.713666667,30.466,150.537666667,172.043,233.691666667,61.6486666667,153.405,56.9893333333,163.082333333
223.87,169.202666667,108.695666667,31.1596666667,145.652,159.42,226.087,60.8696666667,152.898333333,57.971,157.608666667
224.24,170.512666667,107.264666667,33.3333333333,152.991666667,169.658,238.888666667,55.556,167.094,53.4186666667,162.393333333
224.62,153.333333333,93.75,26.25,138.75,155.416666667,214.583333333,47.9166666667,155.833333333,37.0833333333,136.25
225.00,147.154333333,100.0,32.114,138.211333333,150.000333333,205.691,44.309,152.845333333,40.6503333333,129.674666667
225.38,159.313666667,93.1373333333,30.3923333333,151.960666667,167.646666667,230.392333333,41.6666666667,158.333333333,35.294,137.745
225.75,171.957666667,96.8253333333,38.6243333333,160.846666667,180.423333333,242.328,57.143,169.841333333,31.2166666667,152.91
226.13,181.720333333,106.451666667,43.5486666667,158.602,186.021333333,241.398,66.6666666667,193.548333333,55.3763333333,165.591333333
226.51,391.666666667,201.190333333,92.8573333333,301.190333333,420.238333333,510.714666667,113.095333333,433.333333333,111.905,352.381
226.88,5516.66666667,2750.0,1416.66666667,4183.33333333,6233.33333333,7183.33333333,1533.33333333,6083.33333333,1833.33333333,4950.0
227.26,-236.507666667,-96.8256666667,-57.9366666667,-183.333333333,-290.476333333,-322.222333333,-34.127,-265.873,-57.143,-227.778
227.64,-150.234666667,-55.8686666667,-42.723,-115.493333333,-170.892,-196.244,-11.737,-161.033,-47.8876666667,-141.784
228.01,-88.604,-28.49,-25.6406666667,-65.812,-97.7206666667,-121.367666667,-1.709,-93.1626666667,-25.641,-77.208
228.39,-80.7873333333,-28.2406666667,-25.4633333333,-57.4073333333,-83.7963333333,-106.249666667,-8.565,-76.6203333333,-26.389,-68.0556666667
228.76,-53.6943333333,-16.5846666667,-12.972,-37.1103333333,-56.322,-69.7863333333,-3.448,-47.1263333333,-11.166,-40.394
229.14,-44.028,-11.9446666667,-6.94433333333,-29.028,-46.389,-55.2776666667,-2.639,-37.361,-6.25,-32.7776666667
229.52,-38.452,-12.9836666667,-6.99133333333,-26.5916666667,-40.1996666667,-49.813,-1.12366666667,-36.704,-3.62033333333,-28.7143333333
229.89,-30.0436666667,-8.55233333333,-3.50866666667,-20.8336666667,-30.5923333333,-38.7063333333,3.18,-28.9473333333,-1.31566666667,-22.0396666667
230.27,-28.3646666667,-8.48866666667,-4.762,-22.4636666667,-29.1923333333,-34.886,2.89833333333,-24.327,-2.17366666667,-20.6003333333
230.65,-29.5236666667,-8.46566666667,-2.11666666667,-26.3493333333,-27.09,-35.767,1.58733333333,-22.328,-3.06866666667,-20.2116666667
231.02,-29.4303333333,-7.91133333333,-0.316333333333,-25.4216666667,-24.6836666667,-33.5443333333,1.47666666667,-20.7806666667,0.422,-20.148
231.40,-36.8966666667,-12.759,-4.253,-28.506,-27.5863333333,-39.4253333333,-3.90833333333,-26.7813333333,-3.44833333333,-25.862
231.78,-30.6756666667,-8.306,2.32566666667,-24.2526666667,-22.0376666667,-32.0043333333,3.54366666667,-20.7086666667,3.10066666667,-19.4906666667
232.15,-30.3853333333,-7.25633333333,5.669,-23.9233333333,-21.7686666667,-30.1586666667,6.00933333333,-21.0883333333,5.55533333333,-19.0473333333
232.53,-24.5326666667,-1.65,8.80066666667,-19.8023333333,-15.8416666667,-25.6326666667,9.131,-19.032,9.79133333333,-15.1813333333
232.90,-22.9603333333,-1.282,9.67366666667,-22.9603333333,-14.3356666667,-27.9723333333,10.373,-22.8436666667,8.39166666667,-17.2493333333
233.28,-21.0273333333,0.239333333333,7.52666666667,-23.4173333333,-16.4876666667,-29.51,10.0356666667,-25.209,7.288,-18.638
233.66,-21.827,1.186,7.11733333333,-21.471,-18.268,-30.7236666667,10.083,-24.674,6.16833333333,-17.9123333333
234.03,-24.0946666667,-1.748,5.24366666667,-24.844,-24.2196666667,-35.331,9.23866666667,-27.216,2.87133333333,-20.3493333333
234.41,-18.1163333333,0.966333333333,8.21266666667,-18.4783333333,-18.9616666667,-32.8503333333,10.8696666667,-24.1546666667,9.17866666667,-16.425
234.78,-11.4863333333,2.815,8.44566666667,-14.302,-14.189,-23.9863333333,12.5,-19.707,12.162,-12.3876666667
235.16,-9.33766666667,3.04,7.709,-13.0293333333,-12.595,-23.0183333333,14.441,-18.3496666667,11.401,-10.2063333333
235.54,-9.36833333333,-5.92118946467e-16,0.762333333333,-16.7756666667,-16.6666666667,-26.3616666667,12.4183333333,-21.4596666667,7.625,-13.7253333333
235.91,-11.5513333333,-3.74066666667,-6.93066666667,-21.122,-20.902,-33.0033333333,7.70066666667,-26.8426666667,3.08033333333,-17.4916666667
236.29,-10.7593333333,-4.32466666667,-10.3373333333,-21.308,-22.5736666667,-32.4893333333,6.64566666667,-26.1606666667,0.105666666667,-17.616
236.66,-5.403,-1.733,-6.218,-16.0043333333,-19.164,-27.7266666667,9.48,-21.8143333333,4.485,-13.7613333333
237.04,-4.91633333333,-0.196666666667,-7.27633333333,-13.6676666667,-18.6823333333,-24.9756666667,10.521,-20.059,4.62133333333,-13.3726666667
237.41,-3.08966666667,2.99633333333,-1.87266666667,-9.457,-12.734,-20.5993333333,13.9513333333,-17.9776666667,6.46033333333,-7.67766666667
237.79,1.19366666667,5.96866666667,1.37733333333,-7.07066666667,-10.193,-15.427,14.6003333333,-15.0596666667,7.43833333333,-4.224
238.17,1.58733333333,8.52133333333,4.09366666667,-5.34666666667,-8.187,-11.6126666667,12.3643333333,-12.3643333333,7.93666666667,-1.25333333333
238.54,0.310666666667,8.08066666667,3.34133333333,-8.15866666667,-9.091,-11.8883333333,12.1986666667,-12.432,3.885,-1.787
238.92,-1.923,6.48133333333,0.285,-8.76033333333,-10.3986666667,-15.3133333333,8.83166666667,-13.8886666667,0.498666666667,-3.70366666667
239.29,-2.46666666667,5.6,0.466666666667,-9.33333333333,-11.5333333333,-13.0666666667,6.53333333333,-12.9333333333,0.0666666666667,-3.8
239.67,-0.527,8.846,4.80366666667,-6.26833333333,-7.20566666667,-7.557,7.96733333333,-8.78733333333,3.69066666667,0.761666666667
240.04,1.13533333333,9.75233333333,6.708,-3.56033333333,-4.43766666667,-4.43733333333,7.73966666667,-5.10833333333,6.811,2.78633333333
240.42,3.659,10.085,7.94266666667,-1.38333333333,-1.24966666667,-1.517,8.34433333333,-2.231,9.14733333333,4.64066666667
240.79,1.90033333333,8.274,5.859,-2.85033333333,-2.45433333333,-1.54366666667,7.007,-2.96933333333,6.33433333333,3.68166666667
241.17,2.066,7.23166666667,5.923,-1.96266666667,-1.997,-1.03333333333,7.197,-1.72166666667,5.99166666667,4.40766666667
241.54,2.29766666667,6.342,4.718,-2.512,-1.59333333333,-0.643,7.169,-0.428666666667,5.576,4.16666666667
241.92,1.87166666667,5.53266666667,4.32133333333,-1.982,-0.770666666667,-0.660666666667,7.78966666667,-0.0553333333333,5.34,4.37666666667
242.29,2.274,5.24533333333,3.695,-1.447,0.387666666667,-0.62,8.16566666667,-0.361666666667,5.37466666667,4.26366666667
242.67,2.76966666667,5.069,3.215,-0.593666666667,0.593666666667,-0.370666666667,7.61666666667,-0.816,6.20666666667,4.25333333333
243.05,3.46833333333,5.395,4.07033333333,0.192666666667,1.25266666667,1.03566666667,8.62266666667,0.0483333333333,7.394,4.552
243.42,3.254,5.19666666667,3.324,0.421333333333,1.70866666667,0.702,9.01233333333,-0.0233333333333,7.30333333333,4.354
243.80,3.43466666667,4.70266666667,3.27333333333,0.323,1.775,0.968333333333,9.68166666667,0.069,6.708,3.73466666667
244.17,3.869,4.78466666667,3.73166666667,0.183,2.06033333333,1.39666666667,10.6913333333,0.0686666666667,6.38733333333,3.846
244.55,2.694,4.01833333333,3.47033333333,-0.753666666667,1.21,0.525,10.0,-0.799,4.81733333333,3.105
244.92,3.11333333333,3.78833333333,3.963,-0.500666666667,2.09,0.979666666667,10.5376666667,-0.0653333333333,5.53033333333,3.701
245.30,2.99133333333,3.647,3.76966666667,-0.696666666667,2.33566666667,1.475,10.2436666667,-0.204666666667,5.40866666667,3.401
245.67,2.52233333333,3.18066666667,3.42533333333,-0.357666666667,2.03266666667,1.769,9.71166666667,-0.188333333333,5.101,3.2
246.05,2.802,3.81,3.19466666667,-0.529333333333,2.30666666667,2.42633333333,9.48233333333,0.461333333333,5.33066666667,3.212
246.42,2.75966666667,3.65866666667,3.30266666667,-0.744333333333,2.12366666667,2.837,9.411,1.27133333333,5.20933333333,3.178
246.79,3.04566666667,3.88566666667,3.359,-0.697666666667,2.391,3.15966666667,9.65,1.907,4.79633333333,3.55833333333
247.17,3.64066666667,4.168,3.812,-0.382666666667,2.704,3.57466666667,9.90633333333,2.38733333333,4.88066666667,4.155
247.54,4.02433333333,4.35,4.463,-0.213,3.02133333333,4.12433333333,10.0036666667,2.84533333333,5.102,4.55033333333
247.92,4.208,4.524,4.71866666667,-0.0243333333333,3.004,4.305,9.94766666667,3.22266666667,5.41166666667,4.986
248.29,4.5,4.54766666667,4.774,0.452333333333,3.14266666667,4.72633333333,10.1073333333,3.47633333333,5.66666666667,5.27366666667
248.67,4.808,4.85566666667,4.71233333333,0.799666666667,3.4,5.04666666667,10.3316666667,3.782,5.91766666667,5.44
249.04,4.70766666667,5.24566666667,4.622,0.892666666667,3.26466666667,5.00166666667,10.247,3.815,5.62466666667,5.29466666667
249.42,4.94,5.39066666667,4.503,0.887666666667,3.07466666667,4.876,10.4593333333,3.88533333333,5.67333333333,5.19766666667
249.79,5.31833333333,5.76966666667,4.78533333333,0.929333333333,3.06266666667,5.09966666667,10.9653333333,4.006,6.002,5.30466666667
250.17,5.674,5.644,5.22966666667,1.22966666667,2.8,5.24433333333,11.037,4.13333333333,6.178,5.33333333333
250.54,5.988,5.315,5.23533333333,1.377,2.52966666667,5.17133333333,11.3993333333,3.92233333333,6.148,5.50766666667
250.92,5.93133333333,5.19666666667,5.35033333333,1.453,2.29066666667,5.19666666667,11.5043333333,4.017,6.30766666667,5.52133333333
251.29,5.804,5.265,4.97766666667,1.617,2.318,4.79766666667,11.5183333333,3.97133333333,6.37933333333,5.64266666667
251.66,6.25233333333,5.679,4.84666666667,2.07166666667,2.33066666667,4.69833333333,11.82,3.79233333333,6.51133333333,5.60466666667
252.04,6.509,6.19,5.13966666667,2.42,2.90766666667,4.91466666667,11.9866666667,3.808,6.41533333333,5.94633333333
252.41,5.59433333333,5.45866666667,4.40933333333,1.515,2.564,3.55466666667,11.0916666667,2.95233333333,5.38066666667,5.128
252.79,5.42733333333,5.24966666667,4.184,1.263,2.526,3.25633333333,11.348,2.76266666667,5.40766666667,4.756
253.16,5.29933333333,4.65233333333,4.22733333333,0.788666666667,2.36633333333,2.60933333333,11.3266666667,2.36633333333,5.441,4.59166666667
253.54,4.949,4.29466666667,4.356,0.409,2.22933333333,2.454,11.043,2.24966666667,5.215,4.78533333333
253.91,5.20633333333,4.74066666667,5.037,0.233,2.66666666667,2.75133333333,11.0053333333,2.201,5.39666666667,4.91
254.28,4.80866666667,5.00433333333,4.852,-0.261,2.58933333333,2.61066666667,11.3356666667,1.45766666667,4.89533333333,4.54766666667
254.66,5.166,6.58133333333,5.93,0.314666666667,3.594,2.80766666667,11.7923333333,1.77433333333,5.54833333333,5.23333333333
255.03,5.721,7.72766666667,6.32066666667,0.461333333333,4.61366666667,3.16033333333,12.157,2.33,6.20533333333,5.767
255.41,5.36133333333,7.78766666667,6.23466666667,-0.266666666667,4.05133333333,2.984,11.8146666667,1.55233333333,5.77366666667,5.046
255.78,4.93366666667,7.513,5.98566666667,-0.751333333333,3.73166666667,3.15533333333,11.7956666667,1.35266666667,5.184,4.98366666667
256.15,5.16133333333,6.54566666667,5.48833333333,-1.259,3.24766666667,2.64333333333,11.4553333333,1.108,5.48866666667,4.406
256.53,5.636,7.18466666667,6.289,-0.459666666667,3.41066666667,3.556,12.2883333333,2.032,6.07166666667,5.37
256.90,6.50733333333,7.59966666667,7.03066666667,0.569,4.36866666667,4.50533333333,13.2193333333,3.208,7.07633333333,6.84866666667
257.28,6.68733333333,7.51566666667,7.01833333333,1.09733333333,4.679,5.25866666667,13.3953333333,3.644,6.95666666667,6.95633333333
257.65,6.37633333333,7.258,6.57866666667,1.746,4.888,5.568,12.8813333333,3.60166666667,6.854,6.78066666667
258.02,5.76666666667,6.52733333333,5.89333333333,2.13866666667,4.832,4.959,12.3256666667,3.755,6.49566666667,6.49566666667
258.40,5.61233333333,6.05066666667,5.55766666667,2.149,5.11966666667,4.83233333333,11.7863333333,3.64133333333,6.42066666667,6.48866666667
258.77,5.54566666667,5.51,5.27233333333,2.173,5.07066666667,5.30833333333,11.388,3.56266666667,6.21033333333,6.41266666667
259.15,5.11866666667,4.85266666667,5.129,1.901,4.74666666667,5.05466666667,10.948,3.16433333333,5.51133333333,6.11666666667
259.52,4.62833333333,4.434,4.95933333333,1.789,4.53133333333,4.85233333333,10.628,3.01433333333,5.105,5.74666666667
259.89,4.70566666667,4.806,5.262,2.01533333333,4.89733333333,4.925,10.716,3.31966666667,5.42666666667,6.06466666667
260.27,4.628,4.84733333333,5.26866666667,2.10766666667,5.09266666667,4.979,10.8536666667,3.398,5.339,6.18166666667
260.64,4.44166666667,4.83966666667,5.108,2.03466666667,5.07366666667,5.00433333333,10.658,3.299,5.25533333333,6.11233333333
261.01,3.83566666667,4.45033333333,4.70133333333,1.714,4.658,4.55433333333,10.1126666667,2.66633333333,4.615,5.723
261.39,3.70666666667,4.58933333333,4.642,1.80966666667,4.55466666667,4.62466666667,10.0446666667,2.59633333333,4.63333333333,5.81366666667
261.76,3.84733333333,5.01633333333,5.15966666667,1.915,4.84566666667,4.90833333333,10.4546666667,2.787,4.79166666667,5.933
262.13,4.05933333333,5.234,5.42466666667,2.03433333333,5.014,5.282,10.6303333333,2.81733333333,4.766,6.19866666667
262.51,3.67033333333,4.987,5.184,1.514,4.65533333333,5.101,10.368,2.41566666667,4.53066666667,5.85766666667
262.88,2.84966666667,4.546,4.696,0.946,4.01533333333,4.53433333333,9.992,1.86933333333,4.21133333333,5.296
263.25,2.489,4.473,4.862,0.868666666667,3.747,4.51166666667,10.2293333333,1.50366666667,4.732,5.16033333333
263.63,3.20666666667,5.10166666667,5.672,1.16866666667,4.418,5.05933333333,10.9593333333,1.72433333333,5.41533333333,6.09933333333
264.00,2.71366666667,4.48666666667,5.21133333333,0.400666666667,3.65433333333,4.625,10.7,0.709,4.73333333333,5.211
264.37,2.29433333333,4.66933333333,5.21866666667,0.0,3.32833333333,4.58866666667,10.0663333333,0.355666666667,4.912,5.00866666667
264.75,2.608,4.67266666667,5.441,0.032,3.76033333333,4.897,10.3693333333,0.528,5.281,4.96066666667
265.12,2.962,4.99933333333,5.73566666667,0.298,3.91766666667,5.391,10.735,1.17566666667,5.62633333333,4.90533333333
265.49,3.246,4.67033333333,5.757,0.321666666667,4.30233333333,5.03766666667,11.254,1.43933333333,5.86433333333,4.83866666667
265.87,3.23233333333,4.22566666667,5.02666666667,-0.015,4.626,4.40433333333,11.121,1.305,5.57533333333,4.87866666667
