wavelength,Back_ConBicm,Belly_ConBicm,Breast_ConBicm,Crissum_ConBicm,Crown_ConBicm,DorTail_ConBicm,Patch10_ConBicm,Rump_ConBicm,Throat_ConBicm,WingTip_ConBicm
208.77,-3988.88888889,-3805.55555556,-3144.44444444,-4294.44444445,-2561.11111111,-3922.22222222,-1944.44444444,-3322.22222222,-766.666666667,-2627.77777778
209.14,687.963,724.074111111,600.925777779,737.962888889,480.555555556,699.074,346.296333333,615.740666667,199.999888889,508.333222222
209.52,811.111333334,817.171666667,699.999999999,807.070555555,567.676777778,790.909,397.979666666,718.181888889,233.333333333,627.272777778
209.90,1564.44444444,1666.66666667,1473.33333333,1513.33333333,1020.0,1531.11111111,693.333333333,1384.44444444,235.555555555,1186.66666667
210.28,1329.62955555,1438.889,1298.14811111,1229.62966667,881.481555554,1251.85188889,683.333444443,1185.18533333,133.333333333,1096.29644444
210.66,758.585888889,814.141333333,738.384,670.707,498.989888889,732.323444446,407.070555556,670.707222222,121.212222222,638.383666667
211.03,382.125666667,391.787444444,388.405666667,346.376777778,255.072444445,373.912888889,217.391333333,350.241444444,99.5168888888,324.637666667
211.41,402.116555556,421.693111111,400.0,338.624444444,256.613888889,385.185111111,216.931222222,359.788222222,103.703777778,352.380666667
211.79,476.470444444,516.993444445,469.281,383.659888889,275.163444445,457.516333333,267.320333333,419.608,120.915,410.457555556
212.17,490.370444445,545.926111111,519.259111111,402.222222222,248.888888889,490.370222222,260.740555556,457.037111111,128.889,423.703666667
212.55,471.428444444,542.857222222,548.412777778,396.031555556,187.301777778,521.428555556,257.142777778,469.841222222,107.936444444,362.698666667
212.92,-813.888888889,-950.0,-916.666666667,-712.500000001,-252.777777778,-884.722222223,-402.777777778,-822.222222221,-148.611111111,-586.111111111
213.30,-188.215555556,-196.296222222,-203.367,-147.474777778,-24.9157777778,-195.286222222,-82.8282222221,-181.818222222,-2.3569999999,-113.468222222
213.68,-241.025555555,-252.564111111,-258.974444445,-180.769222222,-6.8376666667,-258.974333333,-101.282,-227.777888889,-16.2392222223,-111.965888889
214.06,-548.412777778,-554.761888889,-566.666666667,-417.460222222,-127.777777778,-596.825444444,-303.968111111,-527.777777778,-149.206333333,-299.206444444
214.44,1766.66666667,1813.33333333,1873.33333334,1428.88888889,646.666666668,2011.11111111,1068.88888889,1724.44444444,775.555555556,1053.33333333
214.81,4283.33333333,4005.55555556,4416.66666667,3172.22222222,1227.77777778,4477.77777778,2172.22222222,4027.77777778,1561.11111111,2205.55555556
215.19,-1637.77777778,-1584.44444445,-1675.55555556,-1124.44444444,-473.333333333,-1784.44444444,-744.444444444,-1571.11111111,-595.555555556,-853.333333334
215.57,-993.055555557,-934.722222222,-1034.72222222,-727.777777778,-236.111111111,-1065.27777778,-405.555555556,-916.666666667,-325.0,-486.111111111
215.95,2230.55555556,2105.55555556,2344.44444444,1716.66666667,819.444444446,2333.33333334,1011.11111111,2022.22222222,883.333333334,1080.55555556
216.32,1793.33333333,1791.11111111,2000.0,1508.88888889,753.333333333,1891.11111111,853.333333332,1595.55555556,797.777777778,926.666666667
216.70,-9877.77777778,-9944.44444443,-10733.3333333,-8644.44444444,-4955.55555556,-9888.88888889,-4955.55555555,-8588.88888888,-5111.11111111,-5766.66666667
217.08,2336.11111111,2369.44444445,2580.55555556,1875.0,1141.66666667,2233.33333333,1127.77777778,1869.44444444,1150.0,1272.22222222
217.46,840.404,874.747444445,935.353555555,679.79788889,402.020111111,755.555555556,410.101,662.626333333,406.060666667,446.464555555
217.83,286.728444445,300.617333333,324.382777778,254.012444445,183.950666667,258.641888889,170.370444444,237.037,159.876444444,179.629666667
218.21,307.619,325.079444445,336.190555556,276.825555556,182.222111111,269.841111111,188.253777778,250.476222222,185.714444444,203.809555556
218.59,963.333333332,1043.33333333,1046.66666667,867.777777779,497.777777778,783.333333332,517.777777778,763.333333333,548.888888889,563.333333334
218.97,8900.0,10488.8888889,10166.6666667,8688.88888889,4733.33333333,7966.66666667,4877.77777778,7355.55555556,5733.33333333,5255.55555556
219.34,-632.407333333,-809.259222221,-751.85188889,-691.666444443,-287.963,-552.777777778,-324.074,-527.777777778,-391.666666667,-325.926111111
219.72,-3018.51844444,-3618.51855555,-3414.815,-3166.66677778,-1533.33355555,-2403.70366666,-1866.66677778,-2574.074,-1892.59266667,-1711.11122222
220.10,1715.55555556,2064.44444445,1964.44444444,1800.0,837.777777778,1333.33333334,1048.88888889,1504.44444444,1062.22222222,1053.33333334
220.47,469.005777778,542.105222222,509.356777778,484.210666667,268.421111111,374.853666667,324.561222222,439.181222222,302.339222222,311.111
220.85,232.748555556,270.467777778,256.432888889,239.181111111,137.134444444,188.304111111,171.929666667,223.684222222,151.754333333,168.128666666
221.23,237.321888889,262.678111111,269.230777778,250.997222222,141.595444444,196.581333333,174.074222222,236.752111111,154.131222222,184.045777778
221.61,181.893111111,194.032777778,197.325222222,193.621555555,113.785777778,155.967222222,132.921888889,179.629777778,119.341666667,140.329111111
221.98,196.371888889,202.267555556,204.988666667,198.639333333,112.244777778,167.800444444,129.025,192.743888889,119.501222222,151.927555555
222.36,188.179555555,193.617,200.472888889,191.489333333,108.983444445,153.428,110.401888889,190.780111111,104.255333334,141.607444444
222.74,144.005888889,145.906222222,154.532222222,145.175444444,98.9766666667,125.877222222,99.9998888888,148.391666666,92.2512222222,118.128666667
223.11,143.178666667,140.928111111,155.555555556,141.772111111,102.109777778,121.940888889,100.421777778,146.554111111,90.2953333332,115.752444444
223.49,150.891777778,135.665333333,163.237111111,138.546,102.606222222,126.474777778,107.133222222,151.577222222,96.7077777776,121.262
223.87,205.983,188.675111111,232.478666667,193.375888889,144.017111111,187.393111111,138.034333334,214.102333333,143.375777778,164.743666666
224.24,288.034222222,259.829111111,317.948888889,274.928666667,210.256444444,270.370333333,190.883111111,288.888777778,218.803333333,234.758
224.62,295.767222222,276.984,325.396777778,283.068777778,216.402,275.132333333,207.407444444,290.476111111,244.973555555,243.121888889
225.00,530.918,497.584666667,573.912888889,522.705333333,375.845333334,492.270555556,352.656888889,522.222222222,436.715,421.738888889
225.38,562.121222222,540.404111111,603.030222222,569.191888889,416.666666666,521.212111111,384.343555556,562.626222222,487.373777778,420.202
225.75,942.735111112,939.316333333,1024.78644445,958.119666665,723.077,910.256555557,661.538444444,973.504444443,885.47,702.564111111
226.13,-1425.0,-1452.77777778,-1640.27777778,-1501.38888889,-1047.22222222,-1368.05555555,-966.666666668,-1433.33333333,-1368.05555556,-1016.66666666
226.51,-585.380111111,-599.415222222,-687.719333333,-628.655,-450.292444444,-571.93,-412.280666666,-580.701555556,-572.514666667,-395.321666667
226.88,-141.218666666,-146.415777778,-170.43,-161.111,-99.2832222223,-134.767111111,-87.9927777777,-132.616444445,-135.304666666,-77.7777777778
227.26,-105.624,-108.504666667,-120.438888889,-117.832666667,-68.8613333332,-96.707888889,-65.295,-96.1589999999,-95.4733333333,-60.0821111111
227.64,-75.5142222222,-83.7447777778,-86.7285555556,-87.6543333332,-54.4237777778,-68.004,-48.1483333333,-68.7242222222,-67.7982222222,-45.0616666667
228.01,-72.3671111111,-82.9952222222,-83.6715555555,-87.2465555556,-55.8454444444,-67.2465555555,-45.2173333333,-71.2076666667,-62.8983333333,-46.1834444445
228.39,-49.1842222222,-57.2648888889,-60.4507777778,-63.9471111111,-37.5291111111,-46.0761111111,-30.4585555555,-50.5827777778,-38.6946666667,-25.3302222222
228.76,-29.6098888889,-32.2103333333,-38.7705555556,-40.1891111111,-20.2127777778,-28.0141111111,-12.3522222222,-30.6736666667,-19.0896666667,-8.33333333334
229.14,-25.3968888889,-25.78,-34.4828888889,-34.9752222222,-17.7886666667,-23.6452222222,-10.7826666667,-26.5462222222,-14.4497777778,-5.69233333332
229.52,-21.8604444444,-22.8423333333,-30.0257777778,-30.4392222222,-15.6587777778,-20.9818888889,-8.42388888889,-24.0827777778,-10.646,-7.39033333334
229.89,-19.9804444445,-19.5906666667,-27.3878888889,-28.5573333333,-13.6452222222,-17.2025555555,-6.67633333333,-19.0058888889,-6.33522222222,-8.52833333333
230.27,-18.1138888889,-18.9543333333,-24.2296666666,-27.0773333333,-14.0055555556,-15.0327777778,-6.58255555557,-17.974,-4.10855555556,-8.30977777777
230.65,-16.0143333333,-17.9936666667,-21.5923333334,-25.4613333333,-11.4261111111,-13.8101111111,-5.03844444445,-17.5437777778,-4.13866666667,-9.67166666667
231.02,-20.3704444444,-21.0184444445,-26.25,-27.0834444444,-14.9537777778,-17.9628888889,-8.14811111111,-22.6852222222,-8.28711111111,-16.8054444445
231.40,-16.6892222222,-17.2787777778,-24.4444444444,-23.7641111111,-11.1564444444,-15.9184444444,-5.62355555555,-20.0,-6.03166666667,-13.4695555556
231.78,-18.7373333333,-19.192,-27.5252222222,-26.7676666667,-12.5251111111,-18.2322222222,-7.82833333334,-22.8786666667,-7.62622222222,-16.7677777778
232.15,-19.0937777778,-17.6913333333,-27.0226666667,-27.2923333333,-12.5135555556,-17.206,-9.76266666667,-20.9816666667,-9.27722222222,-17.9611111111
232.53,-20.6821111111,-18.9217777778,-29.4281111111,-27.8326666667,-12.2661111111,-17.9318888889,-12.4313333333,-23.9274444445,-13.1461111111,-24.0924444445
232.90,-19.5011111111,-19.161,-27.0974444444,-24.9433333333,-11.3378888889,-17.1201111111,-11.7346666667,-22.5057777778,-10.7144444444,-25.5102222222
233.28,-18.2157777778,-19.9786666667,-25.3741111111,-21.9552222222,-10.7372222222,-17.2543333333,-11.4317777778,-23.2907777778,-11.5384444444,-26.0683333333
233.66,-14.6935555555,-17.8608888889,-21.8067777778,-19.2106666667,-7.58066666667,-13.2918888889,-9.19011111111,-20.5608888889,-10.9554444445,-22.8452222222
234.03,-15.3222222222,-19.0766666667,-25.7736666667,-23.4398888889,-11.4155555556,-17.4023333333,-12.481,-27.7017777778,-15.2714444444,-26.89
234.41,-20.9583333333,-21.5376666666,-32.5433333333,-30.1738888889,-16.1663333333,-23.2227777778,-20.2212222222,-36.019,-23.2753333333,-34.8604444444
234.78,-28.0921111111,-25.9434444444,-40.5137777778,-37.3688888889,-21.436,-30.6604444444,-29.6645555556,-42.5575555555,-30.1886666667,-39.4131111111
235.16,-22.3168888889,-21.0403333333,-34.3261111111,-33.5224444444,-17.6361111111,-24.9644444444,-26.714,-36.5955555555,-25.9574444445,-32.1983333333
235.54,-25.988,-22.9658888889,-38.1683333333,-38.3078888889,-22.4082222222,-27.6615555556,-29.5676666667,-39.6558888889,-31.1948888889,-36.1227777778
235.91,-22.8512222222,-18.3228888889,-34.9265555556,-33.543,-20.7548888889,-25.9957777778,-25.1151111111,-35.0523333333,-28.6373333333,-31.8656666667
236.29,-22.3408888889,-17.5958888889,-35.0732222222,-31.0398888889,-18.6635555556,-24.6343333333,-24.1595555556,-33.61,-27.4021111111,-30.0516666667
236.66,-20.6717777778,-15.5037777778,-31.5246666667,-27.9071111111,-16.1683333334,-22.8866666667,-21.5575555556,-31.4506666666,-26.3197777778,-26.5781111111
237.04,-20.2838888889,-15.2646666667,-30.149,-28.4528888889,-15.1262222222,-21.0452222222,-20.3875555555,-31.6026666667,-26.1682222222,-25.476
237.41,-18.5411111111,-13.1374444444,-29.6183333333,-27.5921111111,-14.556,-19.4527777778,-19.2841111111,-29.7534444444,-25.2954444445,-23.2692222222
237.79,-18.4443333333,-11.6824444444,-28.4444444444,-27.3015555555,-14.6665555556,-18.8888888889,-18.508,-27.9366666667,-24.1268888889,-21.27
238.17,-15.5433333333,-8.6521111111,-24.9241111111,-22.4652222222,-10.595,-13.9951111111,-14.9665555555,-23.0115555556,-19.9756666667,-15.4525555556
238.54,-11.2488888889,-5.67966666667,-19.7684444445,-17.618,-7.41666666668,-10.146,-10.5321111111,-18.1141111111,-15.8532222222,-10.8627777778
238.92,-7.32977777779,-2.35688888889,-15.7473333333,-13.2351111111,-5.46488888889,-7.09655555555,-5.80155555555,-14.7372222222,-11.1887777778,-7.87355555554
239.29,-8.64200000001,-2.49477777777,-16.7953333333,-13.0402222222,-6.40444444445,-7.58733333333,-6.19833333334,-15.5606666667,-11.9596666667,-8.79633333333
239.67,-7.01155555555,-2.63222222223,-14.3955555555,-11.2275555555,-5.8,-6.84833333333,-4.49555555556,-14.0926666667,-9.9231111111,-6.63866666667
240.04,-6.38844444446,-3.12033333332,-12.6713333333,-10.6263333333,-4.74366666667,-5.71344444445,-3.49988888889,-12.6081111111,-8.32800000001,-5.35533333333
240.42,-7.69388888888,-4.04744444444,-12.7338888889,-11.7218888889,-5.82288888889,-6.81555555554,-3.62733333333,-13.1922222222,-8.51477777779,-6.35722222222
240.79,-5.89622222222,-3.64677777778,-11.2134444444,-10.4122222222,-4.95911111111,-5.53866666667,-2.26633333333,-10.7192222222,-6.47588888889,-4.49888888889
241.17,-3.73355555556,-1.22466666667,-8.13933333334,-7.18322222222,-3.42,-3.03155555556,-0.268777777778,-7.049,-3.61388888889,-1.86677777778
241.54,-1.73444444445,0.730222222223,-5.42511111111,-4.26455555556,-1.604,-0.847666666667,1.98211111111,-4.05566666667,-1.13455555555,0.40422222222
241.92,-1.65466666667,0.869555555557,-5.89366666667,-3.86477777778,-1.70288888889,-0.27788888889,1.89622222222,-3.93711111111,-0.930111111111,0.012111111109
242.29,-0.788888888889,1.42466666666,-5.183,-2.96944444445,-1.51222222222,0.120666666669,2.18055555556,-2.92577777778,-0.514888888889,0.033
242.67,-0.857111111111,1.26477777778,-5.69666666667,-3.02088888889,-1.36911111111,0.303111111111,2.09044444444,-2.60277777778,-0.219555555554,-0.0417777777767
243.05,-1.01555555555,1.29711111111,-5.87233333333,-3.37844444444,-1.458,0.583222222222,1.92055555556,-2.55377777778,-0.160888888889,-0.361999999999
243.42,-0.898333333333,1.48411111111,-5.55566666667,-3.349,-1.17155555555,0.771222222223,2.41166666667,-2.187,0.517444444443,-0.253666666667
243.80,-1.05044444444,1.78277777778,-5.73388888889,-3.19933333333,-1.07933333333,0.809555555556,2.02355555555,-2.22611111111,0.925111111112,-0.539777777779
244.17,-1.54422222222,1.544,-6.14755555556,-3.21111111111,-1.64833333333,0.606333333334,1.26944444445,-2.84166666667,0.70111111111,-1.49677777778
244.55,-0.02711111111,2.56122222222,-4.843,-1.49711111111,-0.279555555553,2.06544444444,2.39,-1.28955555555,1.80377777778,-0.288444444444
244.92,-0.273222222223,2.80988888889,-4.80833333333,-1.29822222222,-0.179333333333,2.468,2.36577777778,-1.06766666667,1.896,-0.170777777777
245.30,-0.825111111112,2.25911111111,-5.71177777778,-1.97066666667,-0.544666666667,1.89855555556,1.53011111111,-1.74644444444,1.04944444445,-0.496777777778
245.67,-1.507,1.34966666667,-6.29033333334,-2.61655555556,-1.11722222222,1.16977777778,0.644666666666,-2.27177777778,0.599777777778,-0.877333333337
246.05,-0.36511111111,2.08277777778,-4.65277777778,-1.27144444444,0.00677777777667,2.01522222222,1.454,-1.18366666667,1.67711111111,0.0473333333357
246.42,-0.199555555558,2.29466666667,-3.87211111111,-0.997555555557,0.467666666664,2.07644444444,1.73966666667,-0.866555555554,1.85177777778,0.717111111111
246.79,0.201777777778,2.45177777778,-3.09222222222,-0.553777777779,0.663333333333,2.38266666667,2.17477777778,-0.490444444444,2.11733333333,1.32122222222
247.17,0.728444444446,2.98955555555,-2.15866666667,0.259,1.49477777778,3.20544444444,2.93011111111,0.490999999999,2.66577777778,2.49866666667
247.54,1.54688888889,3.66933333333,-1.37222222222,0.971444444446,2.19433333333,4.03422222222,3.392,1.13055555556,3.07844444445,3.43822222222
247.92,2.11577777778,4.20133333334,-0.703444444443,1.63833333334,2.85422222222,4.70888888889,4.03044444444,1.769,3.51288888889,3.995
248.29,2.58466666666,4.54044444445,-0.331555555557,1.84688888889,3.20855555555,5.29811111111,4.40688888889,2.13888888889,3.90666666666,4.57033333333
248.67,2.76533333333,4.76911111111,-0.0702222222223,1.99888888889,3.51655555556,5.63066666667,4.57366666666,2.33933333333,4.46344444444,4.97933333333
249.04,2.59733333333,4.57122222222,-0.264888888888,1.74544444444,3.257,5.38677777778,4.51411111111,2.18688888889,4.39977777778,4.675
249.42,2.43677777778,4.241,-0.153888888889,1.65011111111,3.19044444445,5.36311111111,4.65344444444,2.19466666667,4.439,4.34
249.79,2.06722222222,3.99933333333,-0.270111111111,1.22144444444,2.942,5.63188888889,4.50433333333,1.797,4.12844444445,3.95822222222
250.17,0.811555555553,3.07966666667,-1.46322222222,-0.210888888888,1.94877777778,4.74077777778,3.66744444444,0.836999999999,3.09244444444,3.48866666667
250.54,0.0624444444447,2.38677777778,-2.29022222222,-0.906333333332,1.28688888889,4.504,3.19644444445,0.006888888889,2.69811111111,2.75377777778
250.92,-0.992000000001,1.66544444444,-3.02022222222,-1.33244444444,0.792111111109,3.81244444444,2.65011111111,-0.843777777777,2.29477777778,1.88755555555
251.29,-1.35766666667,1.06288888889,-3.40622222222,-1.676,0.356888888889,3.42977777778,2.21911111111,-1.62955555556,2.04077777778,1.17933333333
251.66,-1.87055555556,0.184000000001,-4.14066666667,-2.03833333333,-0.319777777777,2.89388888889,1.99044444444,-2.16622222222,1.55888888889,0.0956666666667
252.04,-2.80611111111,-0.671222222222,-4.85211111111,-2.97577777778,-1.31011111111,2.12677777778,1.33433333333,-2.93544444444,0.509444444443,-0.849000000001
252.41,-2.48566666667,-0.493777777778,-4.41144444444,-2.62566666667,-1.09477777778,1.967,2.06588888889,-2.46933333334,0.856,-0.559666666669
252.79,-3.52644444444,-1.527,-5.44166666667,-4.02433333333,-2.41288888889,0.674888888887,1.03755555556,-3.75433333333,-0.632777777777,-2.01644444444
253.16,-3.48344444444,-1.433,-5.19955555555,-4.05833333333,-2.01633333333,0.720777777778,0.866555555557,-3.66355555556,-0.437555555557,-2.00777777778
253.54,-3.49688888889,-0.973333333336,-5.211,-3.91911111111,-1.62788888889,0.878555555553,1.02488888889,-3.59177777778,-0.361666666668,-1.79155555555
253.91,-3.686,-0.981333333331,-5.53344444444,-3.72133333333,-1.40544444444,0.247555555557,1.00777777778,-3.65955555556,-0.512666666667,-2.01555555556
254.28,-3.77955555556,-1.266,-5.35533333334,-3.26944444445,-1.16577777778,-0.154888888889,1.53911111111,-3.67944444444,-0.455333333333,-2.37688888889
254.66,-3.61877777778,-1.16855555556,-5.23988888889,-2.57288888889,-1.07433333333,0.150777777777,2.30888888889,-3.00644444445,-0.103555555555,-1.97911111111
255.03,-3.43444444444,-1.23566666667,-5.16633333333,-2.413,-0.78811111111,0.427999999999,2.18911111111,-2.81177777778,0.00977777777767,-1.70266666667
255.41,-4.10688888889,-1.48433333333,-5.713,-2.56166666667,-1.05722222222,-0.020111111111,2.01266666667,-3.08022222222,-0.417,-2.59211111111
255.78,-5.68811111111,-2.33477777778,-6.67511111111,-3.61866666667,-1.942,-1.15666666667,0.955111111111,-4.37233333333,-0.965777777777,-3.47022222222
256.15,-6.478,-3.20188888889,-7.42155555555,-4.23011111111,-2.08877777778,-1.48433333333,0.540777777778,-4.78155555556,-1.35711111111,-3.40344444445
256.53,-6.32,-3.09888888889,-7.26822222222,-3.843,-1.82477777778,-1.27411111111,0.22422222222,-4.39333333333,-1.19255555555,-3.08855555555
256.90,-4.92155555556,-1.78344444445,-5.84633333334,-2.43211111111,-0.581666666667,-0.133555555558,1.36388888889,-3.12833333333,0.228777777779,-1.26866666667
257.28,-4.17855555556,-1.23355555556,-5.39477777778,-1.38111111111,-0.304000000001,0.512444444447,2.085,-2.58866666667,0.729666666668,-0.304
257.65,-3.26577777778,-1.07288888889,-5.27177777778,-1.11966666667,-0.730888888889,0.50522222222,2.36377777778,-2.26266666667,0.909888888889,0.287777777777
258.02,-2.73533333333,-1.00455555556,-4.79188888889,-1.29633333333,-0.828111111109,0.692333333333,2.51822222222,-1.85311111111,0.950222222222,0.529666666663
258.40,-1.45633333333,0.481666666668,-3.435,-0.249555555555,-0.0232222222233,2.02488888889,3.20266666667,-0.545444444446,1.87988888889,1.52022222222
258.77,-1.08177777778,0.753666666668,-3.13288888889,-0.307555555554,-0.0156666666644,2.27666666667,3.11244444444,-0.287222222222,1.84088888889,1.71766666667
259.15,-0.100888888889,1.64488888889,-2.19188888889,0.537666666665,0.652555555557,3.09722222222,4.02077777778,0.73988888889,2.48144444444,2.48144444444
259.52,0.195,1.66588888889,-1.84822222222,0.674111111112,0.716555555555,3.33222222222,4.09944444445,1.081,2.53922222222,2.88255555555
259.89,0.444333333334,1.686,-1.59455555556,0.872666666668,0.884555555557,3.43933333333,4.17688888889,1.43188888889,2.53488888889,3.28444444444
260.27,1.16855555555,2.25277777778,-0.950222222223,1.50955555556,1.37177777778,3.91955555556,4.63211111111,2.069,3.22611111111,3.89644444444
260.64,0.947111111111,2.115,-1.05755555555,1.42644444445,1.17555555556,3.89133333333,4.66333333333,1.94355555555,3.13833333333,3.89144444444
261.01,0.974888888889,2.10166666667,-0.959777777779,1.56666666667,1.13422222222,3.93,4.81388888889,2.223,3.16766666667,3.96044444445
261.39,1.12155555555,2.16644444444,-0.700444444445,1.51566666667,1.12522222222,3.96133333333,4.922,2.36544444444,3.23044444444,4.03788888889
261.76,1.10077777778,2.17,-0.390444444443,1.60988888889,1.36522222222,4.03244444444,4.96755555556,2.49344444445,3.42088888889,4.06
262.13,0.936888888889,2.14955555555,-0.413888888889,1.769,1.45955555555,4.02711111111,4.82166666667,2.65122222222,3.50855555555,3.98111111111
262.51,0.406000000001,1.44588888889,-0.966888888889,1.32266666667,1.145,3.52577777778,4.47911111111,2.267,3.11522222222,3.53933333333
262.88,-0.266777777778,0.613555555557,-1.29766666667,1.14677777778,0.809888888889,2.98266666666,4.11955555556,1.98166666667,2.74144444444,2.91733333333
263.25,-1.44444444444,-0.383333333333,-2.18333333333,0.205555555557,-0.127777777778,1.91111111111,3.28333333333,1.10555555556,1.99444444445,1.86111111111
263.63,-2.484,-1.46611111111,-3.26533333333,-0.448222222223,-0.896555555558,0.660222222221,2.45377777778,0.484666666669,1.29644444444,0.83
264.00,-2.71255555555,-1.58722222222,-3.38266666667,-0.604888888889,-0.884666666668,0.669888888888,2.58266666667,0.767777777777,1.42455555556,0.494444444443
264.37,-3.82511111111,-2.69177777778,-4.12877777778,-1.59211111111,-1.78111111111,-0.397888888891,1.91588888889,0.114666666668,0.289999999999,-0.674666666666
264.75,-3.70811111111,-2.61511111111,-4.19777777778,-1.62944444444,-1.64277777778,-0.482666666669,1.89111111111,0.355222222223,0.248,-0.670555555554
265.12,-4.11544444445,-2.92044444444,-4.73255555556,-1.91155555556,-1.99111111111,-0.71688888889,1.32766666666,0.00655555555667,-0.205777777778,-1.44022222222
265.49,-4.39066666667,-3.065,-4.96166666667,-2.11333333334,-1.94266666667,-0.761333333337,1.16166666667,-0.196888888887,-0.387333333331,-1.58833333333
265.87,-3.81377777778,-2.18033333333,-4.335,-1.49388888889,-1.48111111111,-0.0825555555557,1.80511111111,0.432333333332,-0.00622222222,-1.00433333333
266.24,-2.91811111111,-1.26277777778,-3.64333333333,-0.785666666666,-0.996999999999,0.682777777776,2.574,0.942555555556,0.326333333336,0.102777777777
266.61,-2.34677777778,-0.547333333332,-3.028,0.0525555555557,-0.617333333333,1.22866666666,2.96422222222,1.52577777778,0.902444444447,1.11222222222
266.98,-2.14555555556,0.0787777777767,-2.80466666667,0.264555555556,-0.597000000002,1.32344444445,3.148,1.66688888889,0.92366666667,1.41355555556
267.36,-1.72744444445,0.444444444444,-2.46244444444,0.449555555556,-0.362,1.72744444444,3.42766666667,1.84822222222,0.872,1.88655555555
267.73,-1.711,0.743222222221,-2.32066666667,0.40111111111,-0.406444444446,1.86611111111,3.51833333333,1.73777777778,0.684555555557,1.86622222222
268.10,-1.43011111111,1.07411111111,-2.03777777778,0.612777777779,-0.256666666666,2.02755555556,3.58855555556,1.67633333333,0.812,2.12177777778
268.48,-0.898111111112,1.53966666666,-1.62677777778,1.04188888889,0.261777777777,2.55077777778,3.94666666667,2.04277777778,1.41122222222,2.556
268.85,-1.15177777778,1.17222222222,-1.57477777778,0.968444444444,0.0663333333333,2.46677777778,3.78177777778,1.96233333333,1.23855555555,2.523
269.22,-1.02888888889,1.24455555556,-1.33,0.968666666666,-0.0904444444423,2.45411111111,3.73388888889,2.01744444444,1.26466666667,2.84055555555
269.59,-0.988666666667,1.23833333333,-1.17977777778,1.02288888889,-0.342666666667,2.52077777778,3.70033333333,2.07033333333,1.24322222222,3.12777777778
269.97,-1.27633333334,0.759999999997,-1.702,0.492444444446,-0.827222222221,2.051,3.28933333333,1.69244444445,0.808,2.88311111111
270.34,-1.04866666667,0.791444444443,-1.37677777778,0.561888888889,-0.69288888889,2.13977777778,3.34777777778,1.93855555556,1.091,2.94055555555
270.71,-1.044,0.585555555553,-1.43411111111,0.222222222222,-0.880444444443,1.95611111111,3.25866666667,1.75211111111,0.88988888889,2.63722222222
271.09,-0.52588888889,0.955444444443,-1.19211111111,0.398999999999,-0.280555555556,2.35366666667,3.51533333333,2.15655555555,1.40266666667,3.06388888889
271.46,-0.255111111112,1.04111111111,-1.15144444445,0.505777777779,-0.186888888889,2.60888888889,3.42477777778,2.35822222222,1.75911111111,3.11877777778
271.83,0.196111111111,1.27677777778,-0.638444444443,0.734444444444,0.07511111111,3.08333333333,3.67588888889,2.62466666667,2.19888888889,3.65933333333
272.20,0.049,0.91011111111,-0.820111111113,0.522333333334,-0.220222222223,2.61555555556,3.47244444445,2.50133333333,1.88522222222,3.501
272.58,-0.246111111113,0.488222222223,-1.25922222222,0.230111111111,-0.790999999998,2.341,2.97466666667,2.15122222222,1.48122222222,3.16422222222
272.95,0.199111111112,1.14288888889,-0.95177777778,0.501888888889,-0.410333333334,2.66811111111,3.19388888889,2.42533333333,1.49344444444,3.405
273.32,0.199000000001,1.06288888889,-1.17844444444,0.433888888889,-0.449888888888,2.71511111111,3.169,2.20966666667,1.27388888889,3.30011111111
273.69,0.156555555556,0.916222222222,-1.37422222222,0.204888888889,-0.658999999999,2.46733333333,2.95355555556,1.985,0.972333333332,2.877
274.06,-0.267777777777,0.432666666667,-1.731,-0.276111111111,-1.13744444444,2.139,2.48511111111,1.43411111111,0.465888888889,2.27488888889
274.44,-0.501888888887,0.172888888889,-2.088,-0.590444444445,-1.71277777778,1.86855555555,2.28211111111,0.965999999999,0.156,1.97844444444
274.81,-0.572777777777,0.047777777779,-2.28655555556,-0.789555555555,-2.00433333333,1.731,1.96977777778,0.841555555557,-0.0651111111123,1.75688888889
275.18,-0.89811111111,-0.119333333334,-2.35722222222,-0.946555555554,-2.28666666667,1.67644444444,1.72933333333,0.725444444444,-0.415888888888,1.63666666667
275.55,-1.40944444445,-0.51088888889,-2.71844444445,-1.32722222222,-2.93277777778,1.13111111111,1.31822222222,0.483444444443,-1.10822222222,1.27266666667
275.93,-1.939,-0.810888888888,-3.37433333333,-1.70566666667,-3.514,0.647888888887,0.922888888888,0.0141111111123,-1.75711111111,0.806222222223
276.30,-2.19366666667,-0.573333333333,-3.52522222222,-1.81,-3.65311111111,0.715444444443,0.928888888889,-0.198777777776,-1.87155555555,0.639666666668
276.67,-2.67133333334,-0.498333333334,-3.63911111111,-2.12933333333,-3.96355555556,0.169444444443,0.784111111112,-0.566111111113,-2.42933333334,0.445111111111
277.04,-3.28222222222,-1.15633333333,-4.13844444445,-2.65744444444,-4.58133333333,-0.374111111112,0.206777777777,-1.20055555556,-2.90822222222,-0.108333333333
277.41,-3.18033333333,-0.849333333334,-3.74333333333,-2.50377777778,-4.17788888889,-0.301222222221,0.54811111111,-0.88388888889,-2.73077777778,0.202222222222
277.79,-3.58644444444,-0.921222222223,-3.84411111111,-2.52633333333,-4.30977777778,-0.371444444444,0.396111111111,-0.970888888887,-2.81355555555,-0.108888888889
