wavelength,Back_PhrPatf,Belly_PhrPatf,Breast_PhrPatf,Crissum_PhrPatf,Crown_PhrPatf,DorTail_PhrPatf,Rump_PhrPatf,Throat_PhrPatf,WingTip_PhrPatf
628.61,13.8734431373,43.476,24.392,36.0802333333,11.9339333333,12.3352333333,16.7584285714,20.7558666667,14.4102
628.94,13.9198705882,43.4467666667,24.3729333333,36.1212,11.9428,12.3825666667,16.8233904762,20.8038666667,14.4528666667
629.27,14.0170784314,43.5252,24.4331333333,36.2074,12.0318,12.4688333333,16.9094571429,20.8232,14.5752
629.60,13.9870745098,43.4268333333,24.4199333333,36.1801333333,12.0102,12.4571333333,16.9218571429,20.7909333333,14.6064
629.94,14.0023764706,43.3815666667,24.4164666667,36.1703,12.0272,12.4719666667,16.9540952381,20.7351333333,14.6256666667
630.27,13.9978509804,43.4244666667,24.3624666667,36.2150666667,11.9434666667,12.4312,16.935847619,20.6966,14.5670666667
630.60,14.000227451,43.4397333333,24.3610666667,36.2298666667,11.9075333333,12.4312,16.9228952381,20.6806,14.5989333333
630.93,14.0386941176,43.5561,24.4556,36.2856333333,11.9647333333,12.4725,16.9773714286,20.733,14.6298
631.26,14.117172549,43.5942333334,24.5534,36.4013333333,12.0292666667,12.5385,17.0354571429,20.7848666667,14.7513333333
631.60,14.2121568627,43.6958666667,24.6853333333,36.5614666666,12.1263333333,12.7254333333,17.1405238095,20.8701333333,14.8909333333
631.93,14.1931137255,43.7274,24.7619333333,36.5946333333,12.1318666667,12.7086,17.150847619,20.9362666667,14.8883333333
632.26,14.2442117647,43.8476,24.8506666667,36.7155333333,12.1291333334,12.7183333333,17.1677333333,20.9780666666,14.8834666667
632.59,14.373545098,44.0276666667,25.0120666666,36.9025666667,12.2794666667,12.8690666667,17.2899904762,21.0962,15.0366666667
632.92,14.3853921569,44.0107333333,25.0601333333,36.8933333333,12.2975333333,12.8783333333,17.2983904762,21.1394666667,15.0647333333
633.26,14.4263764706,44.1365,25.1072666666,36.9208666667,12.3104666667,12.9075,17.3198761905,21.1834,15.1002666667
633.59,14.4848039216,44.2061333333,25.1656666667,36.9559666666,12.373,12.9560333333,17.3257047619,21.2976,15.1546
633.92,14.4867960784,44.1383,25.1661333333,36.8879666667,12.3966,12.9717,17.3114761905,21.2702,15.1855333333
634.25,14.5070078432,44.1405333333,25.2035333333,36.8974333333,12.4463333333,12.9882666667,17.3190190476,21.2788,15.203
634.58,14.4678235294,44.0602,25.1229333333,36.8384666667,12.3786,12.8935333333,17.2455142857,21.2300666667,15.1351333333
634.91,14.5329215686,44.2505,25.221,36.9982666667,12.4718,12.9718333333,17.3974666667,21.345,15.1755333333
635.25,14.4556823529,44.255,25.1664666667,36.9414333333,12.3848666667,12.8241,17.2944,21.3009333333,15.0775333333
635.58,14.4925137255,44.2923,25.1383333333,37.0452,12.37,12.8578333333,17.3163428571,21.2698,15.0929333333
635.91,14.5093254902,44.3553333333,25.1529333333,37.0723,12.4011333333,12.8884666667,17.3700857143,21.2266,15.196
636.24,14.342972549,44.1292666667,24.9507333333,36.8228,12.2286666666,12.7251,17.2063714286,21.0841333333,14.9906666667
636.57,14.3641137255,44.1892333333,25.0316,36.8853333333,12.23,12.7380333333,17.2697523809,21.1275333333,14.9826666666
636.90,14.3359764706,44.0610333333,24.9400666667,36.8195,12.2299333333,12.6972333333,17.2305142857,21.0602,14.9174
637.23,14.3045137255,43.9975,24.9085333334,36.7663666667,12.1715333333,12.6329666667,17.1894,21.0276,14.8594666667
637.56,14.3591882353,44.1043,25.0379333333,36.8555,12.2316,12.6881666667,17.2661714286,21.1308,14.9229333333
637.90,14.4036196078,44.1335333333,25.0542666667,36.8402666667,12.2758666666,12.7407,17.2724285714,21.19,14.9606666667
638.23,14.460482353,44.2496,25.1660666667,36.924,12.3093333333,12.8379666667,17.3935904762,21.2684,15.0760666667
638.56,14.4511960784,44.1944333333,25.1553333333,36.8112333333,12.2452,12.8188,17.3452380953,21.2132,15.0997333333
638.89,14.4906117647,44.2032333333,25.1965333333,36.8484666666,12.2652,12.8886333333,17.4265428572,21.2551333333,15.0956
639.22,14.6011098039,44.2811,25.3022,36.8659666667,12.3624,12.9266666667,17.5537333333,21.3349333333,15.1638666667
639.55,14.5318196078,44.2035,25.3142,36.8665,12.3554666667,12.9138,17.5124190476,21.3733333333,15.1245333333
639.88,14.6671137255,44.4098333333,25.4764666667,37.0441333333,12.4882666667,13.0494333333,17.6494571429,21.5235333333,15.2928666667
640.21,14.6038666667,44.4072,25.3723333333,36.9826333333,12.4383333333,12.9947666667,17.5832190476,21.476,15.2586666667
640.54,14.6521372549,44.4712,25.4823333333,37.0833666667,12.4348,12.9987666667,17.6175047619,21.5429333333,15.3253333333
640.87,14.6138431373,44.5699666667,25.4895333333,37.1944333333,12.4364,12.9913666667,17.6753047619,21.5415333333,15.3168666667
641.20,14.6156117647,44.5628333333,25.4623333333,37.2071333333,12.4097333333,12.9438333333,17.6792666667,21.4934,15.2536666667
641.53,14.5829921569,44.5354666667,25.4648666667,37.2587666667,12.3220666667,12.91,17.7344285714,21.4760666667,15.189
641.87,14.5272156863,44.4411666667,25.4392,37.242,12.3376666667,12.8437,17.6751428571,21.4137333333,15.1534666667
642.20,14.3598666667,44.4243333334,25.4221333333,37.2314333333,12.1884666667,12.7164666667,17.5482380952,21.3090666666,14.991
642.53,14.2757803922,44.3607,25.3734666666,37.0957,12.1018666667,12.6029666667,17.4853809524,21.2298,14.938
642.86,14.1315058824,44.2277333333,25.2793333333,36.9443,11.9721333333,12.4786333333,17.2779333333,21.0932666667,14.8479333333
643.19,14.0721215686,44.2146666667,25.2159333333,36.9457333333,11.8586,12.3966333333,17.2564,21.053,14.7552666667
643.52,14.0208392157,44.1852333333,25.185,36.9123666667,11.7482666667,12.2789666667,17.1578761905,20.9926,14.6532666667
643.85,13.9700745098,44.2161,25.2040666667,36.9075,11.6899333333,12.1808,17.1285619047,20.945,14.619
644.18,14.0544235294,44.4011,25.3576666667,37.0388333333,11.798,12.2661,17.2181238095,21.0279333333,14.7333333333
644.51,14.0970431373,44.3686,25.3575333333,36.9571,11.7515333333,12.3018,17.1545904762,21.0168,14.7680666667
644.84,14.0384039216,44.3544333333,25.3547333333,36.9053,11.7197333333,12.3399666667,17.1210190476,20.9984666667,14.7741333333
645.17,13.9836980392,44.3220666667,25.2731333333,36.8441666667,11.6978,12.2702666667,17.023647619,20.9449333333,14.736
645.50,13.9704627451,44.3440666667,25.2886666666,36.867,11.6307333333,12.2319,16.9981714286,20.9324666667,14.6875333333
645.83,14.1118705882,44.3553,25.3102666667,36.9418333333,11.8043333333,12.3179333333,17.1320380952,21.1128,14.8384
646.16,14.1974901961,44.3901,25.379,37.0003666667,11.8526,12.3857666667,17.1760380952,21.1636,14.9223333333
646.49,14.1614705882,44.4246,25.3847333333,36.9953,11.811,12.4127,17.1567333333,21.1268666666,14.8614666667
646.82,14.2595843137,44.5122666667,25.5592666667,36.9614,11.9522666667,12.4707,17.2096380953,21.2362666667,14.9775333333
647.15,14.2561019608,44.5998,25.6315333334,36.9864,11.9944666667,12.5198666667,17.2802857143,21.2851333333,15.0294
647.48,14.318945098,44.5977,25.6506666667,36.9818,12.1008,12.579,17.2600095238,21.3771333333,15.0781333333
647.81,14.2488078432,44.4534333334,25.5192,36.7299666667,12.0178,12.5305333333,17.1827904762,21.2981333333,14.9759333333
648.14,14.2115019608,44.4145333333,25.5525333333,36.7668666667,12.0493333333,12.4885,17.2197619048,21.2599333333,14.9824666667
648.47,14.2256431372,44.3166,25.544,36.7249,12.0529333333,12.4572333333,17.1980285714,21.2720666667,14.9918666667
648.80,14.2248392157,44.3050666667,25.6328666667,36.678,12.0606666667,12.4769666667,17.2119142857,21.2988,15.0526
649.13,14.1543843137,44.2668,25.5353333333,36.5173333333,12.0086,12.4483333333,17.1313809524,21.2431333334,15.0314666667
649.46,14.1181019608,44.1933,25.4906666667,36.4551333333,11.8983333333,12.4111333333,17.0366952381,21.1199333333,14.9928666667
649.79,14.0456627451,44.1772,25.4866666667,36.5158333333,11.8556666667,12.3442,16.9958190476,21.0334666667,14.9705333333
650.11,13.9882156863,44.1546,25.4110666667,36.4216666667,11.7973333333,12.2502666667,16.9735714286,20.9989333334,14.9269333333
650.44,13.8414588236,44.0281666667,25.2228666667,36.3269333333,11.6329333333,12.1456,16.8545047619,20.7487333333,14.7854
650.77,13.8069098039,44.0189333333,25.1814,36.2665333333,11.6056666667,12.1069333333,16.8008952381,20.6808666667,14.7392666667
651.10,13.7540980392,44.0111666667,25.2197333333,36.2728666667,11.529,12.0959,16.7795333333,20.6024666667,14.7034
651.43,13.7581764706,44.1139,25.2789333333,36.4076,11.5945333333,12.1524666667,16.8651333333,20.6236666667,14.7437333333
651.76,13.7210431373,44.1084333333,25.2855333333,36.3632666667,11.5738666667,12.1933333333,16.8166190476,20.6084,14.6958
652.09,13.7209294118,44.2718333333,25.344,36.4183666667,11.6026666667,12.1760333333,16.8284,20.6042666666,14.6887333333
652.42,13.6751803922,44.3112333333,25.2868666667,36.4584,11.5450666667,12.1273333333,16.8464380952,20.564,14.6942
652.75,13.6856313725,44.3452666667,25.3456666667,36.5266666667,11.5260666667,12.1330333333,16.8448476191,20.5724666667,14.6994
653.08,13.6914666667,44.2705,25.3303333333,36.4173666667,11.5856666667,12.1704666667,16.8551523809,20.586,14.6923333333
653.41,13.7110862745,44.2606333333,25.2565333333,36.4086,11.6168,12.1514666667,16.8583904762,20.6466,14.6818
653.74,13.716572549,44.1828666667,25.2905333333,36.4007666667,11.6464,12.1092,16.8606380953,20.6207333333,14.6830666667
654.06,13.7665372549,44.1149666667,25.3434,36.3936,11.6754,12.1457333333,16.8581428572,20.7261333333,14.715
654.39,13.8186941177,44.0386666667,25.3701333333,36.4125666667,11.7594666667,12.2363333333,16.9659904762,20.7566,14.7766
654.72,13.8309294118,43.9942333333,25.2968,36.3996666667,11.7390666667,12.2152666667,16.9280761905,20.7037333333,14.7710666667
655.05,13.8376509804,43.8971333333,25.2334,36.3274666667,11.672,12.1499333333,16.8122095238,20.6659333333,14.7291333333
655.38,13.812054902,43.9220666667,25.2343333333,36.3288,11.6295333333,12.0725666667,16.7676380952,20.6333333333,14.6754666667
655.71,13.8164862745,43.9398666667,25.2477333334,36.3250333333,11.6184,12.1618333333,16.7863047619,20.5926666667,14.6756
656.04,13.8686156863,43.8886,25.2848666667,36.2786,11.6742,12.2626,16.7952857143,20.5876,14.6668
656.37,13.8492,43.8291666667,25.2890666667,36.227,11.6948666667,12.3227666667,16.7932095238,20.518,14.6401333333
656.69,13.829717647,43.9758333333,25.3656666667,36.3126333333,11.6678666667,12.3230666667,16.7969142857,20.5602,14.6142666667
657.02,13.8672078431,44.1283,25.5367333333,36.3921,11.6894,12.4519,16.7822095238,20.6030666667,14.6491333334
657.35,14.0211764706,44.2846666667,25.6685333333,36.5106,11.8246,12.6509666667,16.8781904762,20.7474666667,14.8015333333
657.68,14.1139215687,44.4108333333,25.7135333334,36.5630666666,11.8988666667,12.6949,16.9742666667,20.8327333333,14.8782
658.01,14.119345098,44.402,25.7084,36.6363333333,11.8595333333,12.6779,16.8896285714,20.7655333333,14.8671333333
658.34,14.1645372549,44.4708666667,25.8198666667,36.6802666667,11.9304666666,12.7598333333,16.9950952381,20.8138,14.9119333333
658.66,14.1315529412,44.4037,25.7978,36.6700666667,11.9044666667,12.7645666667,16.9997714286,20.7908,14.8581333333
658.99,14.2735882353,44.5573,25.8588,36.7242666667,12.0339333333,12.8866333333,17.1170095238,20.9398666667,14.9748
659.32,14.3215803922,44.6427,25.9330666667,36.7831666667,12.0793333333,12.9027333333,17.1502666667,21.0210666667,15.0177333333
659.65,14.3931058823,44.7092333333,25.9934,36.8061333333,12.1537333333,12.9694333333,17.1865714286,21.1272666667,15.0633333333
659.98,14.4996039216,44.7774666667,26.0777333333,36.8982,12.2415333333,13.0367666667,17.3268380952,21.2349333333,15.1636666666
660.31,14.490827451,44.667,26.0016666667,36.8185333333,12.2135333333,13.0115,17.2757809524,21.1484,15.1567333333
660.63,14.6046980392,44.6494666667,26.0978,36.7772666667,12.3232666667,13.0817,17.4175333334,21.2082,15.2358666667
660.96,14.5703921569,44.5868666667,26.0636666667,36.7591666667,12.3198666667,13.0519666667,17.3942,21.2098666667,15.2253333333
661.29,14.5040470588,44.6106666667,26.0232,36.7303666667,12.2714666667,13.0278333333,17.3010952381,21.1274,15.1523333333
661.62,14.521372549,44.6442333333,26.0862666667,36.6430666666,12.3321333333,13.0827666667,17.3863809524,21.2010666667,15.1428666667
661.94,14.5028509804,44.5898,26.0363333333,36.5978333333,12.3385333333,13.0383,17.3832952381,21.1999333333,15.1312666667
662.27,14.6533960784,44.6711666667,26.144,36.6095,12.4956,13.1531,17.512447619,21.3622666667,15.3456666667
662.60,14.4933372549,44.3863666666,26.0588666667,36.4561666667,12.3232,13.0265,17.3814380952,21.1651333333,15.2588
662.93,14.5305529412,44.2739,25.9690666667,36.401,12.3402666667,13.0160333333,17.3926952381,21.1058,15.2443333333
663.26,14.5585137255,44.3171,25.9186666667,36.4819666667,12.383,13.0401333333,17.4376666667,21.1239333333,15.2408
663.58,14.5042196078,44.3473666667,25.9228,36.4273666667,12.3270666667,12.9696,17.2983142857,21.0663333333,15.1354
663.91,14.5241882353,44.3152333333,26.0084,36.3978333333,12.3733333333,12.9754333333,17.4008190476,21.1198,15.1058666667
664.24,14.4317215686,44.22,25.8975333333,36.3397,12.3096,12.8805,17.3164476191,21.0472666667,15.0813333333
664.57,14.4010431373,44.0830333333,25.8591333333,36.3106,12.2234666667,12.8214666667,17.3478380953,21.0208666667,14.9894666667
664.89,14.4051333333,43.9815,25.85,36.2193666667,12.244,12.8121,17.3881714286,20.971,14.9931333333
665.22,14.3284705882,43.842,25.7355333333,36.1285333333,12.0736,12.6280666667,17.1970666667,20.8053333333,14.8822666667
665.55,14.4138196078,43.7795666667,25.723,36.1101,12.0918,12.6904333333,17.1694571428,20.8644,14.8936
665.87,14.2678431373,43.6972333333,25.6322,36.0401333333,11.9479333333,12.6064,17.0205333333,20.6671333333,14.6936
666.20,14.4871019608,43.9575333333,25.7718666667,36.2976,12.1921333333,12.7787333333,17.2156761905,20.8396,14.8708
666.53,14.3623882353,43.8819333333,25.7605333333,36.2396333333,12.0984666667,12.6489666667,17.1194095238,20.7731333333,14.869
666.86,14.3635568628,43.8307333333,25.8770666667,36.2123666667,12.0855333333,12.6523,17.0785523809,20.7016,14.8877333333
667.18,14.4439411765,43.8412,25.8918,36.3156666667,12.1426,12.678,17.1407428571,20.7644666667,14.9789333333
667.51,14.4860509804,43.9817,25.8864666667,36.4275333333,12.1288666667,12.6247,17.1307809524,20.7271333333,15.0817333333
667.84,14.5781764706,44.1408,25.9486666667,36.549,12.2,12.7779666667,17.2436,20.8172,15.1470666667
668.16,14.7975411765,44.5362,26.2078666667,36.8889666667,12.4025333333,12.9649666667,17.4217333333,21.0483333333,15.3437333333
668.49,14.9394705882,44.7286,26.3705333333,37.0548,12.5193333333,13.0898666667,17.5504761905,21.2244666667,15.5106
668.82,14.9728627451,44.8162333333,26.3872,37.0919333333,12.5592,13.0985666667,17.6204666667,21.2916,15.6372
669.14,14.9620509804,44.9276666667,26.4731333333,37.1685,12.5627333333,13.1608333333,17.6563238095,21.3287333333,15.6498666667
669.47,15.0519686275,45.0882,26.5373333333,37.2774666667,12.6002666667,13.1786333333,17.7679619048,21.4378666667,15.7478
669.80,14.9956313726,45.08,26.5388,37.2234666667,12.4823333333,13.1111333333,17.6749619048,21.4329333333,15.6961333333
670.13,15.0842862745,45.1858666667,26.617,37.2563,12.5479333334,13.1474333333,17.7345619048,21.5612666667,15.7612666667
670.45,15.1666039216,45.4087,26.7543333333,37.4711333333,12.6206,13.158,17.8527238095,21.6676666666,15.8646
670.78,15.2129686275,45.3587333333,26.7405333333,37.4792333333,12.637,13.2298,17.8556,21.7436,15.894
671.10,15.2823176471,45.3539666667,26.8336666667,37.5717333333,12.7780666667,13.4154,17.882552381,21.8670666667,15.9394
671.43,15.3735333333,45.3948,26.8689333333,37.699,12.8571333333,13.4765666667,17.9063904762,21.9255333333,15.9932666667
671.76,15.218427451,45.0475666667,26.6744,37.3559,12.7362666667,13.3694666667,17.6720095238,21.7022666667,15.8209333333
672.08,15.2137882353,45.0273,26.6359333333,37.4589666667,12.7699333333,13.4066333333,17.6718190476,21.7361333333,15.7927333333
672.41,15.2463803922,45.0512333334,26.7510666667,37.5488333333,12.7867333333,13.5955333333,17.6684095238,21.8093333333,15.7012
672.74,15.0663333333,44.9206666667,26.5897333333,37.352,12.6019333333,13.4309666667,17.5221904762,21.6428666667,15.5387333333
673.06,15.0930431373,44.8837333333,26.5638666667,37.3659333333,12.6056666667,13.4284,17.474247619,21.6096666667,15.5517333333
673.39,15.1937960785,44.8219,26.5578,37.3408666667,12.7216666667,13.5618666667,17.5741428572,21.6734,15.6742666667
673.72,15.0200117647,44.5349666667,26.3032666667,37.1546,12.5231333333,13.4665666667,17.4103809524,21.4214,15.4406
674.04,14.8038549019,44.2157,25.9900666667,36.7648666666,12.3012666666,13.2588,17.1320857143,21.2058,15.2524
674.37,14.611572549,44.1407666667,25.7986666667,36.5572666667,12.171,13.0962333333,17.0069523809,20.9962,15.0272
674.69,14.5310509804,44.0459333333,25.6627333333,36.4246333333,12.0258666666,12.9873333333,16.9270761905,20.904,14.9086666667
675.02,14.4263019608,44.0886666667,25.6987333333,36.4013666667,11.9228666667,12.9134333333,16.8477142857,20.8840666667,14.7987333333
675.35,14.4564352941,44.2476666667,25.7041333333,36.4626333333,11.9262666667,12.9199666667,16.9468095238,20.9677333333,14.8286
675.67,14.5421764706,44.2425,25.7706,36.3996333333,11.9611333333,12.9499333333,16.9808380952,20.9756666667,14.9588666667
676.00,14.6181803922,44.4201666667,25.7618666666,36.4893,12.0934,12.9632,17.1135714286,21.1312666667,15.1376666666
676.32,14.8497764706,44.5727666667,25.9926,36.6991666667,12.3026666666,13.0709666667,17.2937047619,21.2810666667,15.3072
676.65,14.8869098039,44.5873333333,26.0854,36.7565666667,12.3456,13.0789333333,17.324952381,21.2954,15.3408
676.97,14.7423215686,44.7061333333,26.0125333333,36.7715333333,12.2962666667,12.9869666667,17.3168285714,21.2678,15.2514666667
677.30,14.9579843137,45.0095333333,26.3084,37.0288666667,12.592,13.201,17.5339904762,21.5625333333,15.5362
677.63,15.1163098039,45.2745333333,26.5194666667,37.3283333333,12.7507333334,13.3544666667,17.7442095238,21.6926666667,15.7304666667
677.95,15.2243215686,45.4348,26.6706666667,37.5624333333,12.8972,13.4875666667,17.8271619048,21.8724666667,15.9344666667
678.28,15.2322745098,45.5072666667,26.7507333333,37.6306,12.8908,13.4264,17.8264095238,21.8479333333,16.0540666667
678.60,15.2693098039,45.4064666667,26.698,37.6218333333,12.9001333333,13.3467,17.8273047619,21.8431333333,16.1441333333
678.93,15.2296588235,45.3586666667,26.7764666667,37.6231666667,12.8822666667,13.3689666667,17.8188857143,21.8221333333,16.1914
679.25,15.3607215686,45.5921,26.9666666667,37.7817666667,12.9934666667,13.5302,17.9682,22.0075333334,16.3096
679.58,15.273254902,45.3813666667,26.9565333333,37.7162333333,12.8188666667,13.4274333333,17.887447619,21.863,16.2061333333
679.90,15.2062470588,45.3663,26.9294,37.7181333333,12.833,13.4276666667,17.924047619,21.9100666667,16.2374
