wavelength,Back_DacVigf,Belly_DacVigf,Breast_DacVigf,Crissum_DacVigf,Crown_DacVigf,DorTail_DacVigf,Patch10_DacVigf,Rump_DacVigf,Throat_DacVigf,WingTip_DacVigf
445.02,6.77877777778,19.0063333333,13.6134444444,18.4245555555,7.87266666666,6.32055555556,8.191,10.2578888889,15.9825,6.28877777778
445.37,6.73277777778,18.9277777778,13.5742222222,18.3504444444,7.82444444444,6.27444444444,8.14322222222,10.2092222222,15.9187777778,6.26822222222
445.72,6.73955555556,18.9626666667,13.5941111111,18.3432222222,7.81766666667,6.29066666667,8.15011111111,10.2171111111,15.9387222222,6.289
446.08,6.72355555556,18.9357777778,13.5653333333,18.3276666666,7.78833333333,6.26644444444,8.10522222222,10.1792222222,15.9108333333,6.28344444444
446.43,6.70022222222,18.9026666667,13.5392222222,18.285,7.76733333333,6.26488888889,8.08655555556,10.1592222222,15.8974444445,6.27066666667
446.79,6.69155555555,18.8566666667,13.5156666667,18.2647777778,7.73677777778,6.267,8.048,10.1424444444,15.8687777778,6.25877777778
447.14,6.67366666667,18.8111111111,13.4723333333,18.217,7.69644444444,6.25455555555,8.01255555555,10.1081111111,15.8431666667,6.25044444444
447.50,6.68044444444,18.8001111111,13.4518888889,18.1715555556,7.674,6.25344444444,8.00744444444,10.0941111111,15.8235,6.24811111111
447.85,6.69011111111,18.805,13.4514444444,18.151,7.66966666667,6.27933333333,8.01177777778,10.0811111111,15.8318333333,6.26155555556
448.21,6.70555555556,18.7916666667,13.4495555555,18.1535555556,7.66533333333,6.28755555555,8.00788888889,10.0832222222,15.8215,6.28144444445
448.56,6.72033333333,18.7928888889,13.4395555556,18.1698888889,7.68455555556,6.32477777778,8.01588888889,10.0988888889,15.8537222222,6.30722222222
448.92,6.71277777778,18.7654444444,13.4372222222,18.1611111111,7.68044444445,6.32366666667,8.00166666667,10.1035555555,15.8425,6.33844444444
449.27,6.74588888889,18.7954444445,13.4541111111,18.189,7.704,6.34511111111,8.01966666667,10.1295555556,15.8810555556,6.36033333333
449.62,6.75222222222,18.77,13.4203333333,18.1778888889,7.70133333333,6.36066666667,8.00788888889,10.1342222222,15.8833333333,6.37211111111
449.98,6.73344444444,18.7554444445,13.4234444445,18.1647777778,7.68244444444,6.35766666667,8.00311111111,10.1427777778,15.8935,6.36666666667
450.33,6.70977777778,18.7148888889,13.4025555556,18.1563333333,7.64766666667,6.32811111111,7.96544444444,10.1304444444,15.8538333333,6.36133333333
450.69,6.70577777778,18.7036666667,13.391,18.1195555555,7.61966666666,6.31888888889,7.96266666667,10.1084444445,15.8395555556,6.36677777778
451.04,6.69566666667,18.7267777778,13.4068888889,18.1361111111,7.62066666667,6.29488888889,7.95322222222,10.1216666667,15.8254444444,6.36566666667
451.40,6.65277777778,18.7073333333,13.4027777778,18.156,7.605,6.28766666667,7.92911111111,10.1108888889,15.8105,6.36577777778
451.75,6.651,18.6772222222,13.3962222222,18.1325555556,7.58355555555,6.26811111111,7.90866666667,10.0974444445,15.7845555555,6.36833333333
452.10,6.63611111111,18.6907777778,13.4051111111,18.1445555556,7.59577777778,6.28533333333,7.91633333333,10.0746666667,15.8091111111,6.39055555556
452.46,6.60166666667,18.689,13.4073333333,18.1264444444,7.56988888889,6.25433333333,7.909,10.0632222222,15.783,6.37755555556
452.81,6.60244444445,18.7171111111,13.4151111111,18.1475555555,7.55855555555,6.25555555556,7.902,10.0574444444,15.8087222222,6.382
453.17,6.61455555556,18.7388888889,13.4255555556,18.1808888889,7.562,6.26444444444,7.92611111111,10.0621111111,15.8352222222,6.38866666667
453.52,6.59677777778,18.7452222222,13.4157777778,18.1741111111,7.54433333333,6.23577777778,7.91488888889,10.0376666667,15.8431111111,6.40755555555
453.87,6.62766666666,18.828,13.4195555556,18.2191111111,7.57388888889,6.25755555556,7.931,10.0633333333,15.8783888889,6.42033333333
454.23,6.65777777778,18.8888888889,13.443,18.2527777778,7.59955555555,6.26144444445,7.96477777778,10.0678888889,15.9112777778,6.43233333333
454.58,6.66788888889,18.9325555555,13.4701111111,18.3121111111,7.626,6.27044444444,7.98877777778,10.0824444444,15.984,6.44566666667
454.93,6.69733333333,18.967,13.4916666667,18.347,7.64066666667,6.31933333333,8.00522222222,10.0864444444,16.0249444444,6.46133333333
455.29,6.72666666667,18.9968888889,13.5068888889,18.3893333334,7.65466666667,6.32222222222,8.00022222222,10.102,16.0628333333,6.46022222222
455.64,6.71611111111,19.0412222222,13.526,18.4217777778,7.66366666667,6.30755555555,8.00811111111,10.1088888889,16.1035,6.45944444444
456.00,6.73611111111,19.1041111111,13.5408888889,18.4461111111,7.67788888889,6.32466666667,8.041,10.1535555556,16.1248888889,6.45833333333
456.35,6.78811111111,19.1778888889,13.6037777778,18.5193333333,7.72855555555,6.33188888889,8.06177777778,10.1835555556,16.1842777778,6.46988888889
456.70,6.77722222222,19.2217777778,13.61,18.5314444444,7.73222222222,6.31088888889,8.05055555556,10.1782222222,16.1853888889,6.47266666667
457.06,6.74322222222,19.2465555555,13.5811111111,18.5207777778,7.70711111111,6.29544444445,8.02111111111,10.1581111111,16.1884444444,6.46755555556
457.41,6.75933333333,19.2886666667,13.6374444444,18.5573333333,7.72344444444,6.33422222222,8.04477777778,10.1853333333,16.1876111111,6.45311111111
457.76,6.76044444444,19.3167777778,13.678,18.5701111111,7.742,6.33833333333,8.07388888889,10.1842222222,16.2079444444,6.45988888889
458.12,6.76066666667,19.3541111111,13.7248888889,18.6101111111,7.75177777778,6.35533333333,8.06144444444,10.2127777778,16.2512222222,6.48944444444
458.47,6.78244444444,19.438,13.7667777778,18.6608888889,7.76955555556,6.35455555556,8.078,10.2444444444,16.2687777778,6.48755555556
458.82,6.78955555556,19.4948888889,13.8211111111,18.6972222222,7.78255555556,6.33633333333,8.09422222222,10.2533333333,16.2932777778,6.49266666667
459.18,6.77388888889,19.542,13.841,18.7258888889,7.78788888889,6.34833333333,8.10266666667,10.2592222222,16.3143888889,6.47622222222
459.53,6.78533333333,19.5712222222,13.8725555556,18.7605555556,7.799,6.35422222222,8.11255555555,10.2635555556,16.322,6.473
459.88,6.76266666667,19.6053333333,13.8942222222,18.7826666667,7.779,6.31933333333,8.076,10.2571111111,16.3425,6.43944444444
460.24,6.759,19.6548888889,13.9248888889,18.8152222222,7.77966666667,6.327,8.07933333333,10.2585555556,16.3735,6.43766666667
460.59,6.78077777778,19.7084444445,13.9682222222,18.8638888889,7.79544444444,6.32377777778,8.09588888889,10.2794444445,16.4059444444,6.42566666667
460.94,6.81511111111,19.7831111111,14.0434444444,18.9267777778,7.84133333333,6.33755555556,8.12322222222,10.3268888889,16.456,6.42544444444
461.29,6.82822222222,19.8685555556,14.0987777778,18.9818888889,7.86388888889,6.33866666667,8.14222222222,10.34,16.5142222222,6.43477777778
461.65,6.861,19.9542222222,14.1696666667,19.0694444445,7.88488888889,6.35788888889,8.16788888889,10.3795555556,16.5927777778,6.45133333333
462.00,6.878,20.0271111111,14.219,19.1146666666,7.903,6.35166666667,8.19588888889,10.3922222222,16.6411111111,6.425
462.35,6.91844444444,20.1258888889,14.3182222222,19.211,7.95811111111,6.391,8.23933333333,10.4411111111,16.7412222222,6.46188888889
462.71,6.92566666667,20.228,14.3486666667,19.268,7.98411111111,6.40077777778,8.25288888889,10.4606666667,16.7786111111,6.44122222222
463.06,6.96866666667,20.3535555556,14.4246666667,19.3474444445,8.027,6.40688888889,8.30188888889,10.4964444444,16.8433333333,6.44422222222
463.41,7.00655555555,20.4847777778,14.4942222222,19.4501111111,8.087,6.43777777778,8.36288888889,10.5511111111,16.9284444445,6.45988888889
463.76,7.10211111111,20.6322222222,14.6047777778,19.576,8.19733333333,6.50211111111,8.47355555556,10.6311111111,17.0244444444,6.54188888889
464.12,7.14377777778,20.7612222222,14.6794444444,19.6348888889,8.24277777778,6.52488888889,8.52,10.6882222222,17.0606666667,6.54166666667
464.47,7.19411111111,20.8947777778,14.7782222222,19.7321111111,8.29522222222,6.55211111111,8.57066666667,10.7616666667,17.1362222222,6.57388888889
464.82,7.23255555556,20.9957777778,14.8453333333,19.823,8.32866666667,6.56844444444,8.61088888889,10.7927777778,17.208,6.58366666667
465.17,7.28133333333,21.1297777778,14.9118888889,19.9138888889,8.38488888889,6.58322222222,8.66677777778,10.8663333333,17.2691666667,6.58222222222
465.53,7.33044444445,21.2603333333,15.0082222222,20.0091111111,8.44911111111,6.62544444444,8.72377777778,10.9452222222,17.3392777778,6.61344444445
465.88,7.386,21.4133333333,15.1004444444,20.127,8.52244444445,6.66588888889,8.80322222222,11.013,17.4126111111,6.63877777778
466.23,7.37888888889,21.4893333333,15.112,20.1561111111,8.53022222222,6.63466666667,8.81877777778,11.0033333333,17.4117777778,6.58688888889
466.58,7.42055555556,21.5988888889,15.2124444444,20.2385555556,8.584,6.65155555556,8.88644444444,11.07,17.4906111111,6.614
466.94,7.47477777778,21.7255555556,15.2972222222,20.3275555555,8.64888888889,6.68844444444,8.941,11.1473333333,17.5854444444,6.65366666667
467.29,7.52222222222,21.8464444445,15.4242222222,20.409,8.70111111111,6.72411111111,9.001,11.2153333333,17.6766111111,6.68522222222
467.64,7.55655555556,21.9861111111,15.4826666667,20.4798888889,8.72366666667,6.74255555555,9.01566666667,11.2637777778,17.7326666667,6.66988888889
467.99,7.60188888889,22.0966666667,15.5288888889,20.5917777778,8.77866666667,6.76033333333,9.08966666667,11.3308888889,17.8217777778,6.70022222222
468.35,7.63944444445,22.1961111111,15.6002222222,20.6681111111,8.82188888889,6.79188888889,9.14933333333,11.3813333333,17.8649444444,6.71555555556
468.70,7.69044444445,22.3431111111,15.7224444444,20.7693333333,8.86911111111,6.83788888889,9.20033333333,11.4672222222,17.9293333333,6.74877777778
469.05,7.71666666667,22.4144444444,15.7875555555,20.8476666667,8.90866666667,6.84711111111,9.21855555555,11.4972222222,17.9926111111,6.74533333333
469.40,7.73733333333,22.4897777778,15.8256666667,20.8863333333,8.92177777778,6.832,9.23044444444,11.5184444445,18.0212222222,6.72866666667
469.75,7.76,22.572,15.8743333333,20.9496666667,8.92822222222,6.85022222222,9.247,11.5497777778,18.0690555556,6.73644444445
470.11,7.81088888889,22.6753333333,15.9481111111,21.0343333333,8.96055555556,6.88044444444,9.26633333333,11.6378888889,18.1326111111,6.77955555556
470.46,7.86977777778,22.7781111111,16.0356666667,21.133,8.99566666667,6.93122222222,9.31166666667,11.7174444444,18.216,6.79822222222
470.81,7.86877777778,22.8401111111,16.0951111111,21.1598888889,8.9871111111,6.932,9.32277777778,11.7258888889,18.2516111111,6.75977777778
471.16,7.87622222222,22.8845555555,16.1081111111,21.1897777778,8.98355555554,6.92655555556,9.32333333333,11.7517777778,18.2682777778,6.73711111111
471.51,7.87933333333,22.9072222222,16.1504444445,21.2373333333,8.9858888889,6.92688888889,9.33,11.7801111111,18.3125555556,6.72866666667
471.87,7.876,22.9516666667,16.1842222222,21.2765555556,8.98455555556,6.94366666667,9.32144444444,11.7956666667,18.3319444445,6.70511111111
472.22,7.85311111111,22.9707777778,16.1745555555,21.2917777778,8.97055555555,6.93388888889,9.30822222222,11.7837777778,18.3548333333,6.67277777778
472.57,7.873,23.0147777778,16.1756666667,21.3333333333,9.00077777779,6.95133333333,9.35455555556,11.7922222222,18.3996111111,6.68911111111
472.92,7.90211111111,23.0534444445,16.2176666667,21.3914444444,9.02077777777,6.98077777778,9.39633333333,11.8337777778,18.4516666667,6.71822222222
473.27,7.91166666667,23.0816666667,16.2453333333,21.4268888889,9.03144444443,6.97966666667,9.42777777778,11.8584444444,18.4835,6.711
473.62,7.90211111111,23.0586666667,16.2478888889,21.4146666667,9.03711111112,6.94733333333,9.42811111111,11.8745555556,18.4925555556,6.681
473.98,7.91055555555,23.0694444445,16.2567777778,21.4266666667,9.04566666666,6.95166666667,9.47744444444,11.9045555556,18.5173888889,6.69555555556
474.33,7.86033333333,23.0363333333,16.2165555556,21.3721111111,9.00833333332,6.89555555556,9.444,11.8578888889,18.4783888889,6.67255555555
474.68,7.86733333333,23.0374444444,16.1972222222,21.403,8.99722222223,6.898,9.432,11.8671111111,18.4777222222,6.68388888889
475.03,7.86511111111,23.0606666667,16.1961111111,21.4208888889,8.99411111111,6.90966666667,9.41288888889,11.8811111111,18.4813333333,6.67377777778
475.38,7.85488888889,23.0136666667,16.1837777778,21.3995555556,8.98688888888,6.90877777778,9.43344444444,11.8743333333,18.4544444444,6.646
475.73,7.88577777778,23.0276666667,16.2173333333,21.4131111111,9.00344444443,6.94288888889,9.46888888889,11.9064444444,18.4977222222,6.698
476.08,7.88977777778,23.0227777778,16.208,21.3952222222,8.98688888888,6.95077777778,9.44744444444,11.9137777778,18.4966111111,6.70911111111
476.44,7.85255555556,22.9971111111,16.1871111111,21.3585555555,8.94877777779,6.91288888889,9.40088888889,11.8964444444,18.4522222222,6.69711111111
476.79,7.82944444444,22.9791111111,16.1662222222,21.3193333333,8.90822222222,6.90522222222,9.37555555556,11.8845555556,18.4521111111,6.70377777778
477.14,7.80566666667,22.9332222222,16.1436666667,21.3032222222,8.89555555556,6.93522222222,9.34477777778,11.8728888889,18.4224444444,6.71288888889
477.49,7.80255555556,22.908,16.119,21.2793333333,8.88555555555,6.95633333333,9.32977777778,11.8654444445,18.4331666667,6.71955555556
477.84,7.799,22.8615555556,16.1258888889,21.241,8.87177777778,6.97944444445,9.307,11.8491111111,18.4162222222,6.72088888889
478.19,7.81677777778,22.8127777778,16.119,21.2312222222,8.87344444444,6.999,9.28711111111,11.8458888889,18.4285,6.74455555556
478.54,7.83166666667,22.7422222222,16.1305555556,21.1992222222,8.89088888889,6.99966666667,9.30211111111,11.8757777778,18.4029444444,6.79344444444
478.89,7.82533333333,22.6666666667,16.0791111111,21.1428888889,8.87844444445,6.99633333333,9.29822222222,11.8563333333,18.3596111111,6.83255555555
479.24,7.79488888889,22.5774444445,15.9912222222,21.0682222222,8.81822222222,6.95677777778,9.22488888889,11.7833333333,18.3049444444,6.83966666667
479.60,7.73766666667,22.4732222222,15.9214444444,20.9675555555,8.75188888889,6.91811111111,9.15755555555,11.7274444444,18.2286111111,6.81488888889
479.95,7.71977777778,22.3933333333,15.8731111111,20.8984444445,8.73288888889,6.91366666667,9.13766666667,11.7007777778,18.1867777778,6.81
480.30,7.69188888889,22.2826666667,15.801,20.8206666667,8.70222222222,6.89355555555,9.08355555556,11.6461111111,18.1498333333,6.79833333333
480.65,7.67155555556,22.1712222222,15.7146666667,20.7358888889,8.67177777778,6.88255555556,9.04666666667,11.5981111111,18.0645,6.78555555556
481.00,7.598,22.0331111111,15.6083333333,20.6275555556,8.56588888889,6.81388888889,8.95955555556,11.508,17.98,6.757
481.35,7.55922222222,21.9444444444,15.5401111111,20.5752222222,8.50744444444,6.786,8.90944444444,11.458,17.9009444444,6.75777777778
481.70,7.51577777778,21.9093333333,15.5042222222,20.5577777778,8.45866666666,6.77266666667,8.85422222222,11.4057777778,17.8513888889,6.75511111111
482.05,7.49133333333,21.8898888889,15.4784444444,20.5527777778,8.41744444444,6.75444444445,8.81655555556,11.3777777778,17.8098333333,6.73433333333
482.40,7.46544444444,21.8693333333,15.4638888889,20.5485555555,8.39844444444,6.74677777778,8.79611111111,11.3481111111,17.8035555556,6.72888888889
482.75,7.46833333333,21.8732222222,15.4653333333,20.5744444444,8.382,6.74566666667,8.78333333333,11.3446666667,17.8028888889,6.73544444444
483.10,7.472,21.9093333333,15.482,20.5933333333,8.38933333333,6.757,8.79077777778,11.3572222222,17.8114444445,6.74055555555
483.45,7.47477777778,21.9081111111,15.4857777778,20.5938888889,8.388,6.76233333333,8.79422222222,11.3486666667,17.8126666667,6.75122222222
483.80,7.47788888889,21.9187777778,15.5047777778,20.5957777778,8.39144444444,6.77211111111,8.796,11.3481111111,17.8179444444,6.75988888889
484.15,7.47366666667,21.9124444444,15.5023333333,20.5908888889,8.38844444444,6.78033333333,8.79622222222,11.348,17.8055555556,6.75322222222
484.50,7.46388888889,21.9302222222,15.5193333333,20.5998888889,8.38344444444,6.77711111111,8.787,11.3436666667,17.8103888889,6.74322222222
484.85,7.48555555556,21.9528888889,15.5406666667,20.6328888889,8.40511111111,6.78488888889,8.80755555556,11.3587777778,17.8276111111,6.74577777778
485.20,7.49477777778,21.9945555556,15.5741111111,20.6638888889,8.41455555556,6.79822222222,8.81211111111,11.3637777778,17.852,6.75077777778
485.55,7.51055555556,22.0116666667,15.5863333333,20.6773333333,8.42688888889,6.79955555556,8.82677777778,11.3725555555,17.8697222222,6.75311111111
485.90,7.528,22.0463333333,15.6121111111,20.7024444444,8.45322222222,6.81322222222,8.84966666667,11.3907777778,17.9024444444,6.75777777778
486.25,7.54966666667,22.094,15.646,20.7297777778,8.46911111111,6.82333333333,8.857,11.4051111111,17.9266111111,6.75422222222
486.60,7.55533333333,22.1444444444,15.678,20.7544444444,8.48288888889,6.82677777778,8.86888888889,11.4166666667,17.951,6.73677777778
486.95,7.55411111111,22.155,15.7066666667,20.7653333333,8.49122222222,6.82744444445,8.87455555555,11.4128888889,17.9596111111,6.73244444445
487.30,7.56244444445,22.2017777778,15.7438888889,20.8013333334,8.50266666667,6.82888888889,8.87844444445,11.4296666667,17.9737777778,6.71866666667
487.65,7.56011111111,22.236,15.748,20.8414444444,8.50088888889,6.816,8.87366666667,11.4344444444,17.9874444444,6.69777777778
488.00,7.568,22.2962222222,15.7732222222,20.8847777778,8.50188888889,6.80088888889,8.87855555556,11.4483333333,18.0086666667,6.68322222222
488.35,7.60455555556,22.3625555556,15.8123333333,20.9448888889,8.53644444445,6.81866666667,8.90911111111,11.4866666667,18.0577777778,6.70855555555
488.70,7.63022222222,22.4787777778,15.8604444444,20.9975555555,8.57244444445,6.83866666667,8.93044444445,11.5247777778,18.1144444444,6.72088888889
489.05,7.66811111111,22.5637777778,15.9224444444,21.0508888889,8.61677777778,6.84688888889,8.96822222222,11.5678888889,18.1627222222,6.71922222222
489.40,7.69577777778,22.6608888889,15.9695555556,21.1185555556,8.64733333333,6.84555555555,8.98033333333,11.6078888889,18.2158888889,6.70133333333
489.75,7.74288888889,22.78,16.0436666667,21.2022222222,8.69455555555,6.859,9.022,11.6602222222,18.2893333333,6.71422222222
490.10,7.79211111111,22.9368888889,16.1298888889,21.3185555555,8.74622222222,6.88566666667,9.09133333333,11.7264444445,18.3722777778,6.72411111111
