wavelength,Back_TanParf,Belly_TanParf,Breast_TanParf,Crissum_TanParf,Crown_TanParf,DorTail_TanParf,Patch10_TanParf,Patch11_TanParf,Patch12_TanParf,Patch13_TanParf,Rump_TanParf,Throat_TanParf,WingTip_TanParf
198.92,53.7943166666,41.9859333333,30.1417333333,35.5319333333,47.5176666667,25.5318666667,20.4254666667,24.1844,36.5958,29.7871333333,22.4113333333,24.0426,57.3051333334
199.30,59.1821833333,49.9383333333,34.9382,44.8766,52.9013333334,33.8270666667,26.2964666667,32.7161333333,42.4074,35.8024666667,29.1358,32.716,64.0741333333
199.68,62.4149,50.272,33.9456,45.9864666667,54.8299333333,32.585,23.8096666667,35.7822666666,44.0816666666,33.7416,24.5578,31.9727333333,66.0544000001
200.06,59.4281499999,49.0196,32.8758666667,46.3399333333,54.0522,34.6404,22.9411333333,42.5490666667,47.7124,33.9214666667,24.379,33.5294,65.5555333333
200.44,61.1060833334,51.6814,36.5781333333,52.3893333333,57.4040666667,41.1208,29.7344666667,48.9084666667,53.0384666667,37.5812666667,32.8022666667,41.593,69.7345333334
200.82,61.0311166666,53.7852666667,39.096,55.8756666667,55.3107333333,47.5141333333,32.1468666667,52.8247333333,54.0677333333,39.3786,33.1074,43.5029333333,70.9603333333
201.19,63.9895666666,53.9632666667,42.7297333333,60.5249333333,56.6929333333,52.9658,36.6929333333,56.5878666667,56.4830666667,42.8346666667,38.4252,47.9789333333,72.9134000001
201.57,65.1990166666,54.6767333333,43.9801333333,63.98,57.3135333333,59.2039333333,41.4924666667,57.1641333333,61.1444,43.6816,39.204,48.5572666667,72.8357333334
201.95,63.1758666667,45.0393333333,38.0577333333,61.8898,53.5958666667,58.5301333333,40.21,55.433,59.2650666667,38.7402,32.2309333333,46.0892,71.1809333333
202.33,61.6802,37.6151333333,31.5448666667,60.2167333333,48.1300666667,54.309,36.9106,53.3874666667,56.0975333333,34.7966666667,25.6368666667,42.5474,67.2087333333
202.71,61.2037166666,38.3596666667,30.6878666667,59.4178666667,48.7301333333,57.9366,41.3757333333,53.8623333333,57.7249333333,37.4602666667,24.7088,43.6507333333,68.3069333334
203.09,62.7734999999,40.56,34.5547333333,62.5446,51.0941333333,62.9007333333,47.0229333333,54.6565333333,61.1705333333,41.4248666667,27.888,46.9210666667,72.4172000001
203.47,63.5565333333,33.0952,32.1428666667,62.9762000001,49.4047333333,63.9882,47.3809333333,53.5715333333,62.1428666667,39.762,21.7263333333,43.6308666667,73.3334666667
203.85,55.6767,28.6716666667,29.6240666667,57.4936666667,42.8572,57.4937333333,43.5087333333,45.5136666667,54.7869333334,36.9924666667,23.4586,39.5489333333,65.1128000001
204.22,52.38285,19.449,24.0772,55.2066666667,37.0799333333,56.0331333334,39.6694666667,37.5207333334,47.8788,31.9008,18.4572666667,32.8926666667,58.9532
204.60,54.7007666667,16.6382,24.1024666667,58.3476,36.9230666667,55.5556,39.3731333333,37.4359333333,46.1540666667,31.9658666667,17.3789333333,32.2508,55.8405333334
204.98,49.0545000001,8.84620000002,14.5513333333,54.4871333333,30.641,48.1411333333,31.9873333333,28.6538,38.9744,23.077,9.80759999998,26.7308,49.8716666667
205.36,40.0169499999,-0.612266666666,4.8978,48.0271999999,22.3128,37.8912666667,21.6326666667,15.9864,30.9524666667,15.9863333333,-0.74813333334,18.4354666667,39.3197333333
205.74,24.5437166666,-24.3651333333,-16.5078666667,32.6190000001,4.44453333334,20.1586,-1.82526666667,-3.73020000001,9.99986666668,-1.19046666667,-24.2063333333,-0.95240000002,24.7619333334
206.12,14.2083333333,-34.1666666666,-29.1666666667,26.4999999999,-2.16666666667,9.66666666668,-13.0,-16.3333333333,-1.49999999999,-9.0,-31.8333333333,-11.9166666667,11.8333333333
206.50,9.8295,-31.3637333333,-26.4392666667,21.9697333333,-2.87880000001,5.8334,-14.2423333333,-20.2272666667,-5.75753333334,-11.4394000001,-30.9848000001,-11.2879999999,9.39399999998
206.87,2.07024999999,-33.6842666667,-32.9121333333,12.2807333334,-12.7719333333,-4.14033333334,-23.2282,-29.6842,-12.4912666667,-20.6315333333,-37.1929333333,-16.0700666667,-3.85966666668
207.25,-6.86600000001,-40.2898666666,-40.0000666667,2.17386666666,-20.2174666667,-13.1884666667,-33.7680666667,-36.5216666667,-21.9566,-31.1593333334,-45.6521999999,-22.7538000001,-9.20286666667
207.63,0.694500000007,-26.6666666667,-27.5308666667,7.83940000002,-12.5309333333,-4.25913333335,-23.5801333333,-25.6172,-13.0246666667,-21.4197333333,-30.8024666667,-14.1359333333,2.09873333333
208.01,8.05851666667,-21.9244666667,-24.2612,12.165,-7.35393333334,1.09960000002,-23.0240666667,-22.9552666667,-8.52213333333,-18.4192,-26.5292666667,-11.4088666667,5.08593333332
208.39,14.1666333333,-12.4998666667,-21.3194,14.6527333333,-4.72213333333,0.0694,-22.4999333333,-20.0,-3.81940000001,-15.2084,-21.5972000001,-8.05566666666,8.40273333333
208.77,11.3635833333,-12.2728,-27.1210666667,10.1516,-10.0757333333,-3.56046666668,-26.0606666667,-24.5454,-2.803,-19.9242,-26.9697333334,-10.4545333333,8.71213333333
209.14,12.9604833333,-22.544,-34.6490666666,6.92993333332,-11.4035999999,-8.68440000002,-31.1402666667,-27.9826,-0.438600000006,-26.0526666667,-34.2982000001,-18.2457333333,12.7192
209.52,14.66655,-22.2221333333,-34.2222666666,5.4222,-11.7334000001,-6.40006666666,-30.9332666666,-21.9556,-1.1556,-28.9778666667,-33.5111333333,-15.3778666667,15.2889333333
209.90,27.9518666667,-0.64253333334,-11.4859333333,20.8835333334,9.5582,9.47799999999,-8.99586666667,-0.803066666666,19.759,-11.1646666667,-7.2288,5.94373333333,32.5300666667
210.28,36.0271,13.5658,1.86033333334,29.4574666667,18.2170666667,19.6898666667,-0.310266666666,13.1782,32.1706,0.620200000012,3.87600000002,16.8216,49.5348666667
210.66,42.1845333333,16.8468666667,2.79273333334,33.3333333333,23.8738,23.5136,3.15299999999,24.0538666667,40.2702,6.30626666667,11.8018,23.874,61.3513999999
211.03,49.0740333335,13.5448666667,6.77246666667,37.9893333334,33.2275333333,30.1588666667,6.03173333335,35.3438,45.1851333333,9.73553333327,19.365,33.6506666667,85.5026000001
211.41,63.9361166666,0.993,2.41133333332,48.0850666666,40.5673333332,33.1913333333,5.10640000007,45.3900666666,53.3332666667,14.8937333333,25.2483333333,38.5815333331,108.7944
211.79,77.6316166667,-1.92986666674,3.15793333328,58.4211333333,52.9824666665,33.3333333333,2.2806666666,58.5966000001,54.5613333333,12.9826000001,31.0525999999,51.7544000001,124.737
212.17,57.8569833333,-28.1906000001,-17.9048000001,46.2858000001,42.2856666669,29.1428666667,-9.9048,44.7619333334,43.2381999999,0.571533333406,14.2857333333,45.5238000001,123.999866667
212.55,70.3763666666,-38.9248,-12.6882000001,53.9784666667,56.5590666669,50.3225333333,-3.22586666666,59.785,56.9892666667,6.45166666668,26.0214000001,64.3009999999,146.236466667
212.92,78.8889166667,-79.1667333333,-33.6111999999,61.6666666665,66.3888,68.3333333334,-14.1667333334,63.8889333333,58.0554000001,0.27780000014,30.0001333335,55.8332666666,169.722266667
213.30,75.3418999999,-14.8718000001,10.5981333333,65.1281333333,60.171,76.0683333335,18.6324,59.8291333335,57.7776666667,29.7436666667,51.2820666668,63.5897999999,116.410266667
213.68,86.2151999999,11.8055333334,36.5276666667,73.3333999999,69.1666000001,87.5,35.8332666667,69.8609999999,73.1944000001,47.4998666666,66.9444000001,68.6111333333,123.055533333
214.06,84.0565999999,11.4465333333,33.8365333333,69.9371333334,62.5157333331,84.2767333334,34.0882,66.0377333333,65.7862666668,47.2955333333,61.1321333333,62.0125999999,114.339666667
214.44,112.794066667,-18.4314666667,24.1176666667,78.8235333333,64.5097999999,101.9608,22.7451333335,68.0391999999,63.9215999999,39.6078666666,66.0784666667,64.7059333333,127.058866667
214.81,113.137266667,-30.1961333333,18.6273999999,68.4314,50.5882666669,98.2352666667,9.80393333339,53.7255333333,55.098,25.8823333334,55.2941333333,53.3333333333,110.195933333
215.19,118.7929,-54.9424666667,0.45966666666,60.0001333333,29.6551999999,100.000066667,-8.27579999994,32.184,47.1265333333,5.51726666667,43.9079999999,36.7815333333,88.0458666667
215.57,99.3626499999,-44.1176,6.66667200008e-05,43.5294,19.8039999999,87.8431333333,-7.05880000007,18.4314,38.4313333334,-11.9607333333,28.2351999999,24.902,56.0784
215.95,89.6527333333,-107.777866667,-40.5556666668,6.66673333333,-24.1665333333,83.3334666666,-48.6111333333,-23.0554666667,19.7222000001,-63.3332666666,-19.1665999999,-17.4999333334,26.9443333335
216.32,80.5263666667,-169.473866667,-78.5964666665,-45.6140666666,-75.7895333332,34.0349333334,-102.456266667,-67.3682666667,-16.8421333333,-125.964933333,-73.6842,-82.4561333332,-25.2631333333
216.70,-86.9047333334,-720.000133333,-496.190600001,-374.285666666,-484.7618,-190.476133333,-478.0952,-478.095400001,-333.333266666,-619.999866667,-494.285666666,-513.333333333,-343.809533333
217.08,-197.142933333,-786.666600001,-550.476066666,-494.285733333,-603.8096,-252.380866667,-558.095133334,-596.1906,-425.714266666,-719.047533333,-602.857133334,-547.619133333,-386.666666666
217.46,-451.666666668,-1536.66666667,-1118.33333333,-1008.33333333,-1155.0,-645.000000001,-1075.0,-1215.0,-916.666666667,-1465.0,-1253.33333333,-1070.0,-728.333333334
217.83,-2005.0,-6626.66666667,-5246.66666667,-4366.66666667,-4826.66666667,-3126.66666667,-4273.33333333,-5166.66666667,-4306.66666667,-6300.0,-5520.0,-4113.33333333,-3466.66666667
218.21,1044.16666667,3283.33333333,2610.0,2290.0,2466.66666667,1660.0,2043.33333333,2706.66666667,2080.0,3056.66666667,2776.66666667,1936.66666667,1813.33333333
218.59,-17.8,-183.466666667,-142.666666667,-112.266666667,-115.466666667,-55.4666666667,-73.3333333335,-144.8,-77.0666666666,-161.066666667,-147.2,-74.1333333333,-60.2666666667
218.97,-24.6429166667,-158.3334,-131.9046,-93.5713333333,-100.714466667,-46.4286,-69.7619333333,-133.333266667,-69.5238000001,-138.3332,-138.8096,-70.0000666667,-59.5237333334
219.34,-8.46486666665,-96.3157999999,-76.8420000001,-54.0351333333,-58.0701333333,-22.9824,-37.1930666667,-79.2983333334,-25.7893999999,-83.8595333333,-88.4210666667,-38.2455333333,-28.4212000001
219.72,-3.61116666665,-81.6664666667,-66.4814,-37.9628666666,-39.2592666666,-12.5923999999,-28.7035999999,-69.6293999999,-2.40739999994,-56.6666666666,-72.5925333334,-14.4442666667,-11.1112666667
220.10,17.4444,-33.1852666667,-24.0000000001,3.85193333334,0.74066666662,15.2592666667,-1.4814666666,-28.5925999999,30.9628666667,-9.03706666673,-23.8519333334,22.8148666667,19.8518
220.47,27.9363666666,-9.20633333334,-16.1905333334,29.2063999999,9.6826,30.7937333333,4.4444,-21.2698666667,49.365,4.12686666666,-13.3333333334,42.2223333333,39.8413333334
220.85,63.2679500001,34.5098000001,22.6142666667,61.8301333332,47.5816,57.7778,31.8954,25.2288,76.4705333333,44.4444666667,30.5882,75.2940000001,71.3724000001
221.23,82.5532499999,47.2340000001,26.8085333333,78.2978666667,70.4963333333,63.9716666667,43.6879333334,37.1632666667,88.6523999999,61.8439333333,44.9644666667,89.2198666666,78.0140666666
221.61,103.448266667,57.7012000001,21.8392000001,107.5864,100.9196,94.2528666667,43.9081333335,47.3563999999,137.2414,95.4022666667,59.7701333333,140.459666667,103.678266667
221.98,120.75,72.6666666666,30.3333333334,133.666666667,124.666666667,137.0,35.0,48.3333333334,190.0,128.0,76.3333333333,175.666666667,125.0
222.36,129.333233333,72.4443333334,7.11106666667,148.0,123.111133333,164.444333333,0.444466666666,46.2221999999,210.6668,136.444466667,63.5556666665,200.888866667,152.444466667
222.74,138.0,-48.0,-213.333333334,178.666666667,120.0,206.666666667,-234.666666667,-117.333333333,345.333333333,98.6666666666,-84.0,368.000000001,234.666666667
223.11,69.3939499998,14.5454666667,-63.0302666665,95.1515333333,89.6969333334,106.666666667,-45.4546000001,-13.9394,181.8182,61.2122666666,-10.303,196.363666667,166.0606
223.49,158.571383333,33.3333333334,-70.4762,216.190533333,196.190533333,168.571533333,-14.2856666667,35.2380666668,282.8572,113.3334,1.9046666666,361.9048,297.142866667
223.87,1360.0,239.999999999,-293.333333333,1446.66666666,1046.66666667,1100.0,46.6666666674,306.666666667,1686.66666666,313.333333334,-273.333333335,2306.66666667,1893.33333333
224.24,-17.6470833332,82.3529333333,99.2156666667,8.23533333333,32.5489999999,15.6862666667,78.8233999999,72.9411999999,0.39213333334,79.6077999999,105.490266667,-36.0784,-16.0784000001
224.62,-18.5294166667,136.078333333,113.333266667,28.6273999999,25.8823333333,18.4314,77.2548,85.8824666667,25.0980000001,78.4313999999,123.9216,-24.7060000001,6.6668
225.00,-2.40000000008,113.333333333,73.5999999999,30.1333333334,20.0,8.79999999994,53.0666666667,68.7999999999,21.3333333333,63.2,102.666666667,-5.0666666668,8.0
225.38,-71.9048500001,143.333333333,67.1429333334,-10.9523333334,-16.1904666668,-62.3809333332,40.4762000001,55.7143333333,-56.1905333333,60.4761999999,133.809466667,-80.0000666667,-75.2381333334
225.75,304.999999999,-89.1666666664,45.8333333335,186.666666667,199.166666667,273.333333333,120.833333333,21.6666666666,253.333333333,67.5,-109.166666667,262.5,310.0
226.13,2716.66666667,-620.000000002,500.0,1786.66666667,2286.66666667,2386.66666667,1106.66666667,346.666666667,2466.66666667,940.000000002,-1040.0,2146.66666667,2906.66666667
226.51,-334.285816667,97.1428,-60.9523333334,-256.1904,-342.857133333,-285.7142,-178.095133333,-16.1903999999,-362.857133333,-81.9048,200.952333333,-275.238133333,-324.761866667
226.88,-156.315783334,0.3508666666,-56.8420666667,-132.280666667,-155.438666667,-133.333266667,-92.9825333332,-43.8595333334,-163.859666667,-78.2457333334,39.9999333332,-143.157933333,-139.6492
227.26,-39.11585,29.5237333334,7.34720000007,-21.3605333333,-33.7414666668,-25.9863333333,-11.8368,7.21093333335,-40.6804666667,-1.76880000006,44.0816000001,-35.5101333333,-23.6736
227.64,-7.59008333334,36.0360666667,25.5856000001,6.93686666667,-8.64866666666,-2.61253333334,12.2521333333,25.4053333333,-6.66666666668,15.6757999999,45.2252666666,-3.87386666669,3.33313333334
228.01,-2.89158333334,38.7149333333,29.1567333334,8.27313333335,-8.59433333334,-1.6866,13.2530666667,24.5783333333,-2.16866666667,11.4056,43.0521333333,-0.883466666681,5.22080000001
228.39,-4.5594,31.4175333333,26.9732,3.83146666666,-13.0268666667,-4.13793333334,6.59000000001,21.9156,-7.81613333335,8.73566666667,40.2300666667,-6.36026666667,-0.919399999994
228.76,-3.80510000002,21.6352,21.3836,3.83653333334,-10.4402666667,-2.45286666668,6.16353333334,17.4842666667,-7.98733333332,11.7609333333,34.6542,-4.40253333335,-2.20113333335
229.14,0.6504,19.6204666667,22.4932,7.317,-2.8184,3.79413333334,8.4552,20.4877333333,-3.95653333332,14.58,37.073,-6.2172489379e-16,4.4986
229.52,0.229516666668,14.0578666667,16.86,4.78266666666,-4.00959999999,1.98073333334,5.99033333333,16.2801333334,-3.86473333335,10.9661333333,31.4493333333,-0.096733333332,5.55553333333
229.89,7.52460000001,17.9092666667,20.0790666667,10.2958666667,5.3254,8.1262,13.4516,19.4873333333,4.41813333333,18.4614666667,30.9271333333,6.39046666667,14.2406
230.27,13.4840166667,21.6195333333,23.0130666667,15.1035333333,13.0698,13.4464,17.8907333333,24.2185333333,7.45766666667,23.3521333333,33.0319333333,9.52920000001,17.6272666667
230.65,11.4048833333,19.1972666667,21.3962,13.9964666667,11.2042666667,11.3089333333,16.719,21.6404,6.07333333333,20.3141333333,27.644,8.69113333335,14.5549333333
231.02,14.2238666667,20.0326666666,23.0718,17.8105333333,13.7582,13.5295333333,20.9803333333,24.2810666667,9.5098,23.0392666667,28.5621333333,13.0065333333,16.6013333333
231.40,10.2,13.8666666667,17.1,11.9,9.83333333333,7.93333333333,19.2,20.5666666667,4.96666666666,18.6666666667,22.8666666667,9.29999999999,11.5
231.78,5.31736666665,8.81840000001,13.0510666667,7.16046666667,7.2664,2.61020000001,16.2258,17.1428,-0.564333333334,15.4498666667,18.9065333333,4.903,7.16053333334
232.15,1.12940000001,3.27866666667,10.1275333333,2.58659999999,2.76859999999,-8.00035593329e-12,13.5154666667,13.8798,-4.73586666667,13.6248,16.4662666667,0.765133333326,1.82146666667
232.53,-0.833233333326,0.208133333346,9.16673333334,0.659733333326,-0.208333333347,-1.84019999999,12.1528666667,10.9723333334,-5.93759999999,10.2082666667,13.0556,-2.98613333334,0.243066666674
232.90,-1.84166666667,0.533333333327,9.36666666666,-0.633333333326,-0.366666666668,-3.53333333333,10.5333333333,10.0,-7.43333333332,7.80000000001,10.7,-5.29999999998,-0.1
233.28,-3.45545,0.837666666659,10.0872666667,-2.82720000001,-3.73466666666,-6.24780000001,11.7975333333,9.00513333333,-10.4363333333,7.22506666667,7.64400000001,-9.11000000002,-0.87273333334
233.66,4.8618,8.87806666666,17.2682666667,6.21133333333,4.13006666666,1.7886,18.6668666667,16.4878666667,-2.11386666666,15.0894,14.5690666667,-2.37399999999,6.24386666667
234.03,7.15104999999,11.4941333333,20.0985333333,9.03113333333,5.58299999999,4.36773333333,20.8208,18.1610666667,0.1642,16.3547333333,17.4056,-0.29553333334,7.29059999999
234.41,7.37674999999,11.5097333333,22.571,10.3737333333,6.90586666667,6.06860000001,21.1658666667,19.4618666666,4.21533333333,17.459,18.2960666666,2.09259999999,9.68606666667
234.78,4.58701666666,9.56533333334,20.8116,6.84059999999,4.8986,3.30420000001,18.5798666667,17.2174666667,3.21726666666,15.7102,17.5941333333,-1.42026666666,7.62326666666
235.16,5.32625000001,12.227,23.2341333333,8.05679999999,6.07073333333,4.96446666667,19.5176,19.2624,4.68079999999,17.1630666667,21.8722666667,-0.51066666666,9.81566666666
235.54,7.63333333335,14.5333333333,25.7866666667,11.04,7.01333333333,8.34666666666,20.5066666667,21.4666666667,8.07999999999,18.8,24.6133333333,2.32,13.4133333333
235.91,10.5858333333,16.1111333333,26.3768666667,13.7681333333,8.91306666667,10.7486666667,21.8598666667,22.4638,9.90353333334,19.6618,27.1980666667,4.90333333334,16.9566
236.29,14.07475,18.1149333333,28.6208,17.4023333333,12.9196666667,13.6092,23.8389333333,24.8506666667,12.3678,22.3218,29.3792666667,7.72406666667,20.8274666667
236.66,12.8580166667,17.5212,27.5572666667,16.414,11.9856,12.3706666667,23.0565333333,24.2358,11.4078666667,21.805,29.6752,7.02766666666,20.5776666667
237.04,14.14145,20.0504666667,29.8989333333,17.7778,12.7778,14.1667333333,24.899,25.9090666667,13.3586,23.1565333333,32.6515333333,8.05546666667,22.9798666667
237.41,14.0287166667,20.9352,28.8249333333,17.4100666667,13.4532,14.7242,23.8609333333,25.6115333333,13.981,22.2780666667,32.6138,8.65713333334,22.374
237.79,9.46948333335,17.7526666667,25.0686666667,13.4832,8.91386666667,11.5854666667,20.2246666667,22.8463333333,10.8864,18.5018666667,29.7627333333,5.19353333333,19.3258666667
238.17,6.84401666666,13.475,20.8038,9.73993333333,6.14673333333,9.05446666666,17.3995333333,20.1181333333,6.92666666667,15.792,26.2410666667,3.38073333334,17.5649333333
238.54,3.64103333334,11.0570666667,17.561,7.43326666668,2.97333333334,6.27180000001,13.9838,16.6782666667,3.27533333333,12.8224,23.9954666667,0.836333333332,13.9604666667
238.92,5.93173333331,12.9926666667,18.6582,10.6707333333,5.00526666666,9.35046666668,16.0809333333,18.8285333333,5.36746666666,14.292,25.2183333333,4.5154,16.0596666667
239.29,4.69203333333,9.8144,15.6988,8.60226666667,4.53573333333,7.8984,13.9980666667,16.8718666667,3.0302,12.4731333333,21.8378,3.71473333333,12.8836
239.67,1.34169999999,6.03526666666,12.4977333333,5.73813333333,2.98973333333,5.14380000001,10.5292666667,13.6488666667,-1.65266666665,9.24786666666,19.0342666667,0.7428,9.61939999999
240.04,0.526499999993,4.46113333334,10.7629333333,4.24546666666,2.07293333333,5.6716,8.88886666668,12.2719333333,-1.64173333333,8.47420000001,16.9818666667,0.348133333333,8.00999999999
240.42,0.716316666674,3.7582,9.67606666667,3.46999999999,1.41113333333,5.02526666667,8.04886666667,11.8070666667,-2.21746666667,7.93393333334,15.7091333333,0.532866666668,6.47940000001
240.79,1.77078333333,4.23806666667,9.94046666667,4.09499999999,2.0834,6.13093333333,8.10706666666,11.9048666667,-1.92846666667,8.4286,15.3095333333,1.91666666668,6.67866666667
241.17,1.68175,3.19313333333,8.68886666665,3.5436,1.85173333333,5.26540000001,7.30733333333,10.6906,-2.1922,7.59766666667,13.6636,2.24219999999,5.85586666667
241.54,2.61363333333,3.06586666667,8.82353333333,4.08199999999,2.1212,5.99819999999,7.3084,10.6952666667,-2.04993333333,7.68273333334,13.7166666667,3.28886666667,5.71306666666
241.92,3.55813333333,3.36506666667,9.89666666667,4.57453333333,3.08673333333,6.57113333333,7.85193333333,10.9227333333,-1.59913333333,8.19426666667,14.4391333333,3.89800000001,6.40433333334
242.29,4.17293333333,4.0288,10.4649333333,5.52786666667,3.38746666667,7.27206666667,8.21619999999,11.1927333334,-0.425133333334,8.58373333334,14.8902,4.22346666667,6.42886666667
242.67,4.16336666667,3.9038,10.3229333333,5.12026666667,3.0446,7.09280000001,8.04126666667,10.9759333333,-0.329999999999,8.06866666666,14.7147333333,3.83513333334,6.598
243.05,4.04505,3.84626666667,9.98340000001,4.54153333333,3.13146666667,6.69306666667,7.68626666667,10.7446666667,-0.357533333334,7.87819999999,14.4389333333,3.58159999999,6.69306666667
243.42,4.13506666667,3.9002,9.80233333334,4.2178,2.747,6.47893333333,7.68386666667,10.5409333333,-0.187933333332,8.04660000001,14.3763333333,3.32360000001,7.2692
243.80,4.85806666667,4.60873333333,10.0716,4.27826666667,3.243,6.84140000001,8.46899999999,11.0383333333,0.704800000001,8.73086666665,14.5430666667,3.72313333333,7.85766666667
244.17,5.15949999999,5.08186666666,10.2368666667,4.6568,3.6794,6.78813333333,8.70066666667,11.4267333333,0.831666666666,8.97993333334,14.6145333333,3.81306666666,7.85679999999
244.55,4.47855,4.99246666667,10.0558,4.31726666667,3.3892,6.46106666667,8.47580000001,10.9428,0.698933333334,8.58726666667,14.1263333333,3.301,7.5946
244.92,4.33886666667,5.10553333333,9.8998,4.3556,3.5222,6.15,8.25,10.4500666667,1.18326666667,8.36106666667,13.9833333333,3.32773333333,7.61106666667
245.30,4.31491666667,5.19966666667,9.86179999999,4.31213333333,3.52393333333,6.1916,8.20680000001,10.436,1.3574,8.58786666667,14.1478,3.33073333333,7.49679999999
245.67,3.8905,4.77773333333,9.61746666667,3.99319999999,3.31906666667,5.64306666667,8.0152,10.2296,1.3008,8.62266666667,13.9072,3.04173333333,7.82880000001
246.05,4.20196666667,5.43459999999,9.76793333334,4.35913333334,3.54806666667,6.0508,8.1154,10.5139333333,1.62213333333,8.96113333333,14.0881333333,3.36573333333,8.34946666667
246.42,3.6675,5.04386666667,9.11306666667,3.61966666667,3.13853333333,5.34213333333,7.25953333333,9.85686666667,1.05806666667,8.52446666667,13.5879333333,2.84806666667,8.03113333334
246.79,3.91055,5.42566666667,9.21353333334,3.91046666667,3.37306666667,5.819,7.40973333333,10.1118,1.55853333333,9.08740000001,13.7735333333,3.2612,8.32979999999
247.17,3.9383,5.25653333333,9.24446666667,4.0384,3.29786666667,6.06773333333,7.50133333333,10.0556,1.57166666667,9.15693333333,13.7776,3.38213333333,8.3628
247.54,4.16591666667,5.52486666667,9.59593333334,4.35119999999,3.51153333333,6.4218,7.69399999999,10.2798,1.73986666667,9.28433333333,13.9694666667,3.7594,8.55280000001
247.92,4.13725,5.8116,9.76466666667,4.48886666667,3.4696,6.61106666667,7.56179999999,10.3066666667,1.71,9.37099999999,14.1635333333,3.89413333333,8.67086666667
248.29,4.3693,6.0768,9.96513333334,4.78486666666,3.70573333334,6.86433333333,7.72166666666,10.4484,1.96386666667,9.53346666667,14.4702666667,4.22860000001,9.13213333333
248.67,4.86791666667,6.42373333333,10.1972666667,5.28833333333,4.17133333333,7.2618,8.21793333334,10.7984,2.44986666667,10.0424,14.8936666667,4.79066666666,9.62953333334
249.04,4.4816,6.20046666667,9.98733333333,4.99359999999,3.79966666667,6.90933333333,8.04973333333,10.7466,2.0448,9.89293333335,14.7826,4.59039999999,9.40139999999
249.42,4.42926666667,6.22073333334,10.0849333333,5.10900000001,3.69106666667,7.03266666667,8.05786666667,10.937,1.98046666667,9.89840000001,14.9176,4.53646666667,9.55900000001
249.79,4.79081666667,6.78246666667,10.5008666667,5.58766666667,3.97113333333,7.52406666667,8.46253333333,11.3302666667,2.53033333333,10.3392666667,15.3786,4.87793333333,9.71366666667
250.17,4.6386,6.65546666667,10.3858666667,5.56173333334,3.79873333333,7.60506666666,8.66046666667,11.2258666667,2.71273333334,10.4087333333,15.3500666667,4.81273333333,9.60633333334
250.54,4.83981666667,6.93826666667,10.8679333333,5.96526666667,4.23353333333,8.12653333333,9.38773333331,11.6423333333,3.0292,10.6690666667,15.8394,5.23520000001,9.98366666667
250.92,5.24603333333,7.10233333333,11.4001333333,6.39486666667,4.70766666667,8.28040000001,9.68286666667,11.8620666667,3.0766,10.8522,16.0819333333,5.55326666667,10.1963333333
251.29,5.74463333333,7.69126666667,11.8215333333,6.77599999999,5.1548,8.55639999999,9.88613333332,12.2996,3.347,11.3024,16.6165333333,5.91080000001,10.5465333333
251.66,5.92613333333,7.76533333333,11.8545333333,6.80273333333,5.27233333333,8.66193333333,9.88253333334,12.3239333333,3.31446666667,11.3285333333,16.5164666667,5.98586666667,10.6011333333
252.04,6.65713333334,8.11626666666,12.4176666667,7.58220000001,6.02773333333,9.09886666667,10.6008666667,12.9088666667,4.1106,11.8120666667,17.0005333334,6.70493333334,11.1826
252.41,6.13473333334,7.69339999999,12.2524666667,7.18746666667,5.75293333334,8.79879999999,10.2677333333,12.5964,3.72393333333,11.4370666667,16.6739333333,6.49486666666,10.71
252.79,5.78251666667,7.45033333334,12.0323333333,6.92286666667,5.35046666667,8.69626666667,9.97240000001,12.2332666667,3.24033333333,10.9570666667,16.3476,6.18446666666,10.3492666667
253.16,6.81303333333,8.12819999999,12.7026666667,7.74759999999,6.31633333333,9.8148,10.8156666667,12.9380666667,4.10913333333,11.7617333333,16.8118666667,6.82193333334,11.1863333333
253.54,7.13779999999,8.16253333333,12.6452666667,7.94820000001,6.60193333333,10.0872666667,10.8652,12.8746666667,4.41766666667,11.8575333333,16.6892666667,6.73639999999,11.1343333333
253.91,7.14805000001,8.2164,12.7488666667,8.16573333332,6.89533333334,10.2896,10.8434666667,12.7034666667,4.39533333333,11.6668,16.3872,6.63619999999,11.2295333333
254.28,6.76778333333,7.92640000001,12.6025333333,7.77593333335,6.67693333334,9.69413333335,10.2383333333,12.3275333333,3.9398,11.2284666667,15.7801333333,6.18453333333,10.85
254.66,7.09158333334,8.50653333333,12.7435333333,8.16553333333,6.87226666667,10.1894666667,10.3626,12.8247333333,4.35606666667,11.8939333333,15.882,6.45019999999,11.2120666667
255.03,6.15771666667,7.77879999999,11.9417333333,7.24820000001,5.92526666667,9.85433333335,9.80886666668,12.4323333333,3.66686666667,11.2632,15.1298666667,5.49760000001,10.5274666667
255.41,4.71976666667,6.50066666666,10.7532,6.293,4.6738,8.70713333333,8.77240000001,11.2633333333,2.60373333333,10.1009333333,13.8673333333,4.08646666667,9.34753333333
255.78,3.98395,5.86833333333,10.1279333333,5.63066666667,4.0402,7.87313333333,8.15346666667,10.7555333333,2.24866666667,9.43933333335,13.2967333333,3.31506666667,8.56780000001
256.15,3.31658333333,5.06226666667,9.60193333333,4.80093333334,3.35453333333,7.14073333333,7.50533333334,10.1549333333,1.63473333333,8.51413333333,12.5981333333,2.58286666667,7.66940000001
