wavelength,Back_DigLaff,Belly_DigLaff,Breast_DigLaff,Crissum_DigLaff,Crown_DigLaff,DorTail_DigLaff,Patch10_DigLaff,Rump_DigLaff,Throat_DigLaff,WingTip_DigLaff
738.96,8.42941333333,9.48993333333,7.85479999999,9.36993333333,7.58223333333,11.4430666667,16.5118,9.39813333333,7.49300000001,11.2862666667
739.28,8.47850666667,9.47686666666,7.85733333333,9.47246666667,7.70523333333,11.4994,16.6250666667,9.5426,7.62746666667,11.3592
739.59,8.44508000001,9.4002,7.85740000001,9.36280000001,7.75613333333,11.4516666667,16.6324666667,9.50813333333,7.72313333334,11.3876666667
739.91,8.38222666666,9.31606666667,7.88373333333,9.2628,7.76736666667,11.5553333333,16.568,9.46679999999,7.71306666667,11.4022666667
740.23,8.33553333333,9.35086666667,7.8816,9.16873333333,7.74196666667,11.5513333333,16.6970666667,9.52400000001,7.77586666667,11.4501333333
740.54,8.30216000001,9.36213333335,7.86013333333,9.00333333333,7.78806666667,11.6872666666,16.7512666667,9.641,7.80519999999,11.3991333333
740.86,8.55630666668,9.72873333332,8.18273333334,9.14466666667,8.09233333334,11.9634,17.0653333333,9.98373333333,8.15026666667,11.7199333334
741.18,8.54432,9.79453333333,8.22020000001,9.17033333333,8.24353333333,11.9652,17.1722666667,9.97526666667,8.20126666667,11.7939333333
741.49,8.32102666667,9.54626666667,8.08713333333,8.97506666667,8.06579999999,11.7398,16.9548,9.75026666667,7.92893333333,11.7662
741.81,8.35286666666,9.75213333333,8.13420000001,9.11559999999,8.2069,11.8488666667,16.9923333333,9.79833333333,8.00040000001,11.7638
742.12,8.44878666667,9.87293333334,8.18466666667,9.2978,8.32540000001,12.1338,17.0974666667,9.86799999999,8.25613333333,11.9067333333
742.44,8.15841333333,9.66433333333,7.792,9.04873333334,8.0217,12.0264,16.7953333334,9.65186666667,8.04693333333,11.5997333333
742.76,8.53389333333,10.152,8.02279999999,9.33593333332,8.37270000001,12.2764666667,16.9911333333,9.96453333335,8.25606666667,11.9443333333
743.07,8.75942666667,10.4198666667,8.32053333333,9.593,8.48786666667,12.4058666667,17.2230666667,10.2626,8.34113333333,12.1742
743.39,8.22264,9.99606666667,7.74053333333,9.0556,7.91763333333,11.8716,16.7623333333,9.78393333333,7.86373333334,11.7406666667
743.70,7.87350666667,9.46773333333,7.22266666666,8.77959999999,7.52443333334,11.4958666667,16.2932666666,9.38320000001,7.52193333334,11.2840666667
744.02,8.06773333333,9.60666666666,7.26533333333,8.91540000001,7.49446666667,11.6912666667,16.3607333333,9.45300000001,7.68913333334,11.4262666667
744.34,7.84621333334,9.43826666668,7.07473333333,8.79173333334,7.18996666667,11.5738666667,15.9936,9.25800000001,7.50153333334,11.3115333333
744.65,7.84746666666,9.38133333333,7.22933333333,8.81066666666,7.18133333333,11.6746666667,15.9413333333,9.25333333332,7.54933333333,11.4213333333
744.97,7.97386666667,9.52800000001,7.42133333333,8.88000000001,7.39066666667,11.848,16.08,9.43200000001,7.73866666666,11.5013333333
745.28,8.29764,9.63346666666,7.5548,9.03166666666,7.51206666667,12.001,16.2546666667,9.65493333334,7.8812,11.6748
745.60,8.50550666666,9.79306666667,7.71493333333,9.11013333334,7.7446,12.0670666667,16.4246666667,9.80373333334,8.00280000001,11.9732
745.91,8.74088000001,9.91293333335,7.94086666666,9.27426666667,7.99860000001,12.0884666667,16.6518666667,9.88853333333,8.19853333333,12.2416
746.23,8.72565333333,9.78346666665,8.02766666666,9.17733333334,7.73546666667,12.0643333333,16.6695333333,9.92413333333,8.18173333333,12.3214
746.55,8.24128000001,9.348,7.68720000001,8.72406666667,7.31319999999,11.7376666667,16.2198,9.39920000001,7.77373333333,11.9318666667
746.86,8.56205333333,9.58400000001,7.91013333334,8.96646666667,7.51963333333,12.0364,16.4300666666,9.53326666666,7.99573333333,12.0524
747.18,9.05221333333,10.2038,8.57306666667,9.44139999999,8.11493333333,12.5653333333,16.9764,10.045,8.5544,12.5417333334
747.49,8.89633333333,10.11,8.6718,9.50866666667,8.1459,12.5068,17.0308,9.9774,8.4758,12.5653333333
747.81,9.12816,10.2954,8.85086666667,9.61173333333,8.49039999999,12.4824666667,17.3307333333,10.1684666667,8.69453333332,12.8111333333
748.12,9.16670666667,10.3556,8.67646666667,9.60993333335,8.49919999999,12.4421333333,17.2656,10.0833333333,8.72139999999,12.8309333333
748.44,9.58681333332,10.9258666667,9.13220000001,10.2252666667,8.99496666667,12.9750666667,17.8163333333,10.4542666667,9.32433333334,13.2727333333
748.75,9.19925333335,10.7828,9.05366666667,10.1438666667,8.78546666667,12.7366666667,17.5947333333,10.231,9.16966666667,13.1061333333
749.07,8.91952,10.6223333333,8.93546666667,9.89613333334,8.41160000001,12.4384666667,17.3627333333,10.1434,8.95640000001,12.7726666667
749.38,8.74049333334,10.5500666666,8.8566,9.631,8.12796666667,12.3985333333,17.2954666667,10.1166666667,8.8514,12.6769333333
749.70,8.18793333334,10.1307333333,8.43566666667,9.12999999999,7.82716666667,12.0342,16.8,9.54986666666,8.3934,12.2375333333
750.01,8.20053333333,9.94180000001,8.29213333334,9.00819999999,7.67046666667,11.92,16.7568666667,9.46166666666,8.31346666667,12.2142666666
750.33,7.85535999999,9.58046666666,7.90780000001,8.65780000001,7.30066666666,11.5122666667,16.4765333333,9.14059999999,7.89166666667,12.0922666667
750.64,7.34288,8.99393333334,7.446,8.16566666667,6.78746666667,11.2125333333,15.8615333333,8.67346666667,7.25053333333,11.7094666667
750.96,6.81518666667,8.52793333333,6.92973333333,7.60680000001,6.34736666667,10.869,15.329,8.0812,6.80646666667,11.3431333333
751.27,6.57914666667,8.18193333333,6.61180000001,7.34613333333,5.95570000001,10.8070666667,15.1609333333,7.79826666666,6.5872,11.0426666667
751.59,6.84680000001,8.481,7.00386666666,7.62406666666,6.19883333333,11.2063333333,15.5038666667,8.19533333334,6.86533333333,11.3178
751.90,6.77213333333,8.36206666667,6.81986666667,7.2956,5.90633333333,11.1130666667,15.3760666667,8.25806666667,6.66653333333,11.2825333333
752.22,6.73386666667,8.0896,6.75960000001,7.09006666667,5.89093333334,11.2112666667,15.4280666667,8.21773333334,6.70213333333,11.3095333333
752.53,6.86612,8.15306666667,6.89626666667,7.30593333334,6.19009999999,11.4970666667,15.6394,8.30873333333,7.00813333333,11.6638666667
752.85,6.74112000001,7.98133333333,6.8528,7.35146666667,6.23799999999,11.3941333333,15.4723333333,8.10740000001,6.79266666667,11.5502666667
753.16,7.02398666666,8.30886666667,6.97113333333,7.61013333333,6.4166,11.3865333333,15.6198666667,8.34153333332,6.92486666667,11.7890666667
753.47,6.94502666667,8.42766666667,6.91253333333,7.75486666668,6.59010000001,11.3919333333,15.748,8.44693333334,6.86906666666,11.8266
753.79,7.19978666667,8.674,7.29486666667,8.01573333333,6.88776666666,11.7084,16.0289333333,8.81873333333,7.12826666667,12.0524
754.10,7.42433333334,9.02213333333,7.53220000001,8.20599999999,7.15963333333,11.8707333333,16.2448,8.92913333333,7.42533333333,12.2788666666
754.42,8.48065333332,9.97553333335,8.34693333334,8.96953333333,8.06136666667,12.6699333333,17.1206666667,10.057,8.25993333335,13.1892666667
754.73,8.77106666667,10.2494666667,8.70899999999,9.31953333333,8.43066666666,13.017,17.3606,10.4376,8.44713333333,13.6332666667
755.05,8.33749333335,9.86446666666,8.24346666666,8.82433333333,7.95979999999,12.581,16.9294666667,10.1160666667,7.97506666668,13.328
755.36,8.12729333333,9.45846666667,8.04293333334,8.67106666667,7.77216666668,12.4064,16.6973333333,9.86320000001,7.60193333333,13.2634666667
755.67,8.23053333332,9.71253333331,8.16446666666,8.78420000001,7.93153333333,12.4413333333,16.7044666667,9.97346666667,7.6736,13.3305333333
755.99,8.05868,9.70220000001,8.04173333333,8.67419999999,7.78629999999,12.1982,16.4168,9.81226666666,7.42339999999,13.0764666667
756.30,7.76574666667,9.62400000001,7.85246666667,8.34046666667,7.43463333334,11.8461333333,16.2476,9.70713333333,7.28693333333,12.9628666667
756.62,7.73108,9.49440000001,7.91239999999,8.26306666667,7.27796666667,11.8411333333,16.2508,9.70873333333,7.38226666667,12.8234
756.93,7.90542666667,9.80960000001,8.18460000001,8.57153333333,7.53259999999,12.0778666667,16.3463333333,9.99146666667,7.69986666667,13.0882
757.24,8.14348,10.0518,8.33186666667,8.72806666667,7.84093333333,12.2222,16.5002,10.3159333333,7.99613333333,13.2816666667
757.56,7.94521333334,9.83406666667,8.10039999999,8.57346666667,7.62873333333,11.9458,16.3393333333,10.264,7.8206,13.2237333333
757.87,7.23607999999,9.14959999999,7.76853333334,8.09720000001,7.00233333333,11.3620666667,15.7842666667,9.69326666665,7.41393333334,12.7430666666
758.18,7.32322666667,9.25646666667,8.03439999999,8.30193333334,7.15553333333,11.375,16.0541333333,9.87646666666,7.7784,12.7688
758.50,7.75348000001,9.50966666667,8.32613333333,8.69173333333,7.54566666667,11.6158666667,16.5013333333,10.1682666667,8.2072,13.0229333333
758.81,8.38070666665,10.1204,8.79053333334,9.19746666667,8.25313333333,12.1208666667,17.0478,10.7654,8.88786666665,13.4251333333
759.13,8.41856000001,10.0631333333,8.69939999999,9.21906666667,8.31320000001,12.1246,17.1575333333,10.7980666667,8.886,13.3820666667
759.44,8.48927999999,10.0157333333,8.7248,9.29433333333,8.40986666666,12.323,17.4124,10.843,8.9852,13.5422666667
759.75,9.15091999998,10.4106,9.16053333332,9.92186666667,8.94753333334,12.9669333333,18.0201333333,11.3904,9.61220000001,14.0974
760.07,9.27388000001,10.5040666667,9.36326666668,10.1002,9.3139,13.2177333333,18.3284666667,11.7265333333,9.81793333334,14.3386
760.38,9.20402666667,10.2698,9.30026666667,9.77506666666,9.13303333333,13.0916666667,18.1843333333,11.5682666667,9.68806666668,14.2720666667
760.69,9.12301333334,10.2836,9.2348,9.73846666667,9.04666666666,13.0344,18.1763333333,11.4016,9.70253333333,14.1608
761.01,9.07026666666,10.1661333333,9.0778,9.53146666666,8.91176666667,12.7826666667,18.0235333333,11.2864666667,9.62866666667,13.9246666667
761.32,9.05653333333,10.1850666667,8.79859999999,9.34846666668,8.84813333333,12.6324,17.8837333333,11.0945333333,9.41893333333,13.7243333333
761.63,8.66086666667,9.80013333333,8.26979999999,8.84779999999,8.45216666666,12.2604,17.266,10.5566,8.77253333333,13.371
761.94,8.69134666666,9.78999999999,8.47693333334,8.96206666667,8.48299999999,12.2350666667,17.2412,10.5625333333,8.75213333332,13.4756666666
762.26,8.23761333333,9.50713333333,8.23946666666,8.673,8.11829999999,11.8117333333,16.8635333333,10.1570666667,8.356,13.2052
762.57,8.24850666665,9.50013333333,8.19106666666,8.60339999999,7.95106666667,11.7282666667,16.6912666667,10.1771333333,8.21333333334,13.2750666667
762.88,8.09434666666,9.1908,7.79959999999,8.24593333333,7.55139999999,11.3080666667,16.391,9.86206666667,7.89153333334,12.9330666667
763.20,7.76496,8.8752,7.47199999999,7.98026666667,7.26153333333,10.8106,16.0119333333,9.42219999999,7.40993333333,12.5302
763.51,8.05655999999,9.1298,7.70413333333,8.28153333334,7.46659999999,10.8912,16.1533333333,9.48673333334,7.58646666667,12.8314
763.82,8.23993333334,9.18840000001,7.79273333334,8.49893333333,7.56713333333,10.9203333333,16.2854,9.49133333333,7.71333333333,12.9802
764.14,8.38670666666,9.19813333333,7.92799999999,8.65033333334,7.69203333334,10.9466,16.4587333333,9.54433333333,7.77926666667,13.2115333333
764.45,8.42643999999,9.26580000001,7.9726,8.82460000001,7.72216666667,11.1304,16.5831333333,9.60386666667,7.765,13.3782666667
764.76,8.32189333333,9.12806666666,7.77913333333,8.84986666667,7.64693333333,10.9780666667,16.5542,9.50766666667,7.65993333333,13.3356
765.07,8.73290666667,9.55846666665,8.06533333333,9.29826666667,7.97676666667,11.2446,17.1174666667,9.92160000001,8.17333333333,13.8072666667
765.39,8.86506666667,9.80813333334,8.18826666666,9.41539999999,8.24226666667,11.4522,17.3712666667,10.0623333333,8.39439999999,13.9276
765.70,9.01184,9.92820000001,8.29246666667,9.57013333333,8.31143333333,11.5866666667,17.613,10.2482666667,8.64273333332,14.0895333333
766.01,9.16664000001,10.1548666667,8.57120000001,9.80493333333,8.48153333334,11.8535333333,17.9699333333,10.3790666667,8.88893333335,14.2762
766.32,9.68645333333,10.774,9.37979999999,10.542,9.1282,12.7158,18.5442666667,11.0785333333,9.525,15.007
766.64,10.0076133333,10.9176666667,9.58099999999,10.7710666667,9.33596666667,13.1253333334,18.7451333333,11.4014,9.81526666667,15.4030666667
766.95,9.97035999999,10.8322666666,9.39146666667,10.6665333334,9.20903333333,13.2414,18.6880666667,11.3962666667,9.7042,15.3318666667
767.26,10.1036533333,11.2299333333,9.63139999999,10.7403333333,9.24363333333,13.4349333333,18.786,11.6364,9.87606666667,15.4241333334
767.57,9.83453333333,11.0525333333,9.25913333335,10.4723333333,8.9393,13.2869333334,18.3688666667,11.2612,9.64366666665,15.1698
767.88,9.73496000001,11.1065333333,9.25893333333,10.3964,9.04200000001,13.0978666667,18.3197333333,11.1373333333,9.62093333335,15.0853333333
768.20,9.95041333332,11.2098,9.58626666665,10.3716666667,9.16886666667,13.4142666667,18.4715333333,11.3364666667,9.7376,15.2808666667
768.51,9.07471999999,10.4844666667,8.89599999999,9.44626666666,8.32956666668,12.8560666667,17.6392666667,10.6192666667,8.99086666667,14.419
768.82,8.96574666668,10.2146,8.51980000001,9.20153333334,8.00380000001,12.806,17.2242,10.5160666667,8.80226666666,14.3164
769.13,8.68206666668,9.77619999999,8.00546666666,8.7138,7.65723333333,12.5083333333,16.7971333333,10.1616,8.27,14.0221333333
769.44,8.28922666666,9.39186666667,7.3598,8.03713333333,7.46300000001,12.0024,16.2567333333,9.43160000001,7.74006666666,13.7334666667
769.76,7.79781333333,9.02146666668,6.51246666666,7.27973333334,7.01996666667,11.3357333333,15.7612666667,8.80640000001,7.15379999999,13.1140666667
770.07,7.71255999999,9.2442,6.74513333333,7.1374,7.07570000001,11.4292666667,15.7662666667,8.79806666667,7.0714,13.1516
770.38,6.99588,8.80366666667,6.2018,6.63686666667,6.53853333333,10.7572,15.3252,8.15526666667,6.71366666667,12.6934666667
770.69,6.95076,8.65706666665,6.18746666667,6.6106,6.74006666667,10.9931333333,15.4318,8.34633333333,6.56306666666,12.6166666666
771.00,7.37024000001,9.35146666665,6.84013333333,7.23486666666,7.44743333333,11.4552,16.0006666666,9.16946666668,6.95286666667,13.0036666667
771.32,7.87518666666,9.7812,7.30346666667,7.50713333333,7.84713333333,12.0079333333,16.4782666667,9.55166666665,7.29486666666,13.4416666667
771.63,8.79917333333,10.8090666667,8.32813333333,8.62573333335,8.89963333332,12.8457333333,17.4456,10.4294,8.2632,14.3387333333
771.94,9.56847999999,11.2140666667,8.97040000001,9.33080000001,9.56243333333,13.3034,17.9022666667,10.9309333333,8.65286666667,14.8692666667
772.25,8.98328,10.8404666666,8.75133333333,8.93806666667,9.13359999999,12.8165333333,17.4723333333,10.393,8.19986666667,14.3844
772.56,9.67348,11.5274,9.48053333333,9.76546666666,9.73479999999,13.4823333333,17.9794666667,10.857,8.90626666669,14.8368
772.87,10.106,11.925,10.0669333333,10.5214,10.1359666667,13.9794,18.4849333333,11.3947333333,9.53653333334,15.0935333333
