wavelength,Back_TanNicm,Belly_TanNicm,Breast_TanNicm,Crissum_TanNicm,Crown_TanNicm,DorTail_TanNicm,Patch10_TanNicm,Patch11_TanNicm,Patch12_TanNicm,Patch13_TanNicm,Patch14_TanNicm,Rump_TanNicm,Throat_TanNicm,WingTip_TanNicm
709.31,7.58616666666,57.6682666667,6.54263333333,60.3482666667,34.796,8.02906666666,15.6639333333,10.5108,16.2648,11.8113333333,16.3735333333,22.6667333333,22.6630666667,11.3895333333
709.63,7.59085000001,57.5854666667,6.53393333333,60.1492,34.6657333333,7.9714,15.6060666667,10.4773333333,16.2397333333,11.7964666667,16.33,22.6345333333,22.5925333333,11.4082666667
709.95,7.62506666666,57.5916,6.47683333333,60.1821333333,34.6692666667,7.89713333334,15.6002,10.4241333333,16.2173333333,11.7865333333,16.3214,22.6348,22.5892666667,11.409
710.27,7.51973333333,57.6495333333,6.33893333333,60.2109333333,34.6889333333,7.68660000001,15.5280666667,10.3475333333,16.1418,11.7500666667,16.2866,22.5888666667,22.5230666667,11.3317333333
710.59,7.57009166666,57.65,6.36713333333,60.0850666667,34.7018666667,7.73313333333,15.6044666667,10.4006666667,16.2492,11.7822,16.2839333333,22.6627333333,22.5805333333,11.3882
710.91,7.4648,57.3574,6.2913,59.7210666667,34.5188,7.61806666667,15.4665333333,10.2594666667,16.0888666667,11.6479333333,16.1423333333,22.5535333333,22.4539333333,11.3166
711.24,7.58008333333,57.2059333333,6.45013333333,59.6162666667,34.4852666667,7.65533333333,15.5413333333,10.3404,16.1617333333,11.7408666667,16.138,22.5737333334,22.5430666667,11.3597333333
711.56,7.71442499999,57.2453333333,6.5228,59.7966,34.552,7.81693333333,15.6206,10.4284,16.2372,11.8400666667,16.1874,22.6233333333,22.6374,11.4755333333
711.88,7.73074166667,56.9797333333,6.47213333333,59.5413333333,34.3132,7.81379999999,15.5390666667,10.4108,16.1497333333,11.7513333333,16.105,22.5179333334,22.5429333334,11.3314
712.20,7.84520833333,57.2266666667,6.51163333333,59.6642,34.4178666667,7.85526666667,15.6370666667,10.5232,16.1895333333,11.7827333333,16.1517333333,22.6560666667,22.6338,11.4268
712.52,8.11582500001,57.2111333333,6.79266666667,59.7761333333,34.6731333333,8.19019999999,15.8819333333,10.7588,16.4333333333,12.0432666667,16.417,22.9102666667,22.8362,11.6897333333
712.84,8.141475,57.3624,6.8881,59.8428666667,34.7224,8.22693333334,15.9331333333,10.8942,16.5177333333,12.0693333333,16.48,22.9719333333,22.9387333333,11.7600666667
713.16,8.20834166667,57.4370666667,7.01293333333,60.065,34.9118666667,8.38820000001,16.0607333334,10.995,16.5223333333,12.1299333333,16.5837333333,23.0764,23.0647333333,11.8636
713.48,8.2115,57.5685333333,7.05523333333,60.2084,35.0082,8.45273333334,16.0798666667,10.9634666667,16.4636,12.1975333333,16.6754666667,23.0662666666,23.1005333333,11.9334
713.80,8.25927499999,57.6984,7.13043333333,60.2982,34.9899333333,8.56693333333,16.0832666667,10.9904666666,16.5011333333,12.2163333333,16.6750666667,23.1013333333,23.0872666667,12.0222666667
714.12,8.19083333333,57.9886666667,7.06926666667,60.7042,35.0912666667,8.51846666666,16.0906,10.9604666667,16.3948,12.1725333333,16.7469333333,23.2138,23.0483333333,12.0119333333
714.44,8.33888333333,58.3081333333,7.21753333333,61.0078,35.2881333333,8.75006666667,16.2865333333,11.1334666667,16.559,12.3718666667,16.9088666667,23.4409333333,23.2994666667,12.1567333333
714.76,8.09039166667,58.3733333333,6.95303333333,61.0028,35.1354,8.56653333334,16.081,10.8942666667,16.3624666667,12.1824666667,16.7801333333,23.3214666667,23.0912666667,11.9879333333
715.08,7.88684166666,58.4042666667,6.76316666667,61.0024,35.0596666667,8.35826666666,16.0031333333,10.7295333333,16.2273333333,12.0231333333,16.6445333333,23.2822666667,22.9886,11.9116
715.40,7.88926666666,58.4889333333,6.83883333333,61.1366,35.2623333333,8.36506666667,16.0887333333,10.7097333333,16.2626,12.0322666667,16.6997333333,23.3712666667,23.0706666667,11.9780666667
715.72,7.85573333333,58.5402,6.83673333333,61.2148666667,35.2561333333,8.37366666667,16.0909333334,10.672,16.2652666666,12.0014,16.7222,23.3766,23.1072666667,11.9906
716.04,7.850275,58.5332,6.7788,61.1362,35.1442,8.28893333334,16.0695333333,10.7056,16.2387333333,11.9368666667,16.748,23.2878,23.0114666667,12.0206666667
716.36,8.03775833334,58.8518,6.93523333333,61.547,35.3372,8.41106666667,16.3335333333,10.8438666667,16.3898666667,12.1575333333,16.9508666667,23.5373333333,23.2336666666,12.1914666667
716.68,8.16240833334,58.9858,6.95796666667,61.5979333333,35.2902666667,8.45626666667,16.4118666667,10.9076,16.4757333333,12.3076,17.0326666667,23.638,23.3902,12.3190666667
717.00,8.13345000001,58.9168666667,6.90776666667,61.4935333333,35.1919333333,8.39086666667,16.3935333333,10.8948,16.5057333333,12.2698666667,16.9631333333,23.583,23.3836,12.3062666667
717.32,7.96775833334,58.5962,6.7285,61.2015333333,34.9420666667,8.20219999999,16.2342,10.7106,16.3060666667,12.0997333333,16.8038,23.4131333333,23.247,12.0997333333
717.64,8.05251666667,58.4613333333,6.83026666667,60.9178666667,34.9088,8.32760000001,16.2556666667,10.7314,16.3889333333,12.1816666667,16.9159333333,23.3382666667,23.2797333333,12.1368
717.96,7.9901,58.4275333333,6.83263333333,60.8958666667,34.9170666667,8.25739999999,16.2438666667,10.6682,16.4364666667,12.1794666667,17.0211333333,23.2524,23.1743333333,12.1668666667
718.28,8.17496666667,58.5947333334,7.0025,61.1802666667,35.0781333333,8.44846666666,16.4388666667,10.8894,16.6179333333,12.3722,17.2324,23.465,23.3621333333,12.4165333333
718.60,8.2347,58.6576,6.9436,61.2542666667,35.0739333333,8.49526666667,16.3884,10.8995333333,16.6541333333,12.4446666667,17.3754,23.456,23.4324,12.4416666667
718.92,8.22035833333,58.6984,6.85793333333,61.3420666667,34.9156,8.48613333333,16.3521333333,10.9,16.672,12.4882666667,17.5305333333,23.4617333333,23.3732,12.4686666667
719.24,8.17649999999,58.5505333333,6.81833333333,61.2549333333,34.8854,8.4992,16.3472666667,10.9139333333,16.6260666667,12.5258,17.5362666667,23.377,23.3279333333,12.4614666667
719.56,8.02731666667,58.6343333333,6.69503333333,61.3516,34.8350666667,8.33920000001,16.2743333333,10.7494666667,16.5076666667,12.4328666667,17.3283333333,23.3184666667,23.2526,12.2433333333
719.88,7.69135,58.2111333333,6.40353333333,61.0383333333,34.5750666667,8.20733333333,15.9884,10.4826,16.2429333333,12.1536,17.0570666667,23.0098666667,22.9126666666,11.9612
720.20,7.41454999999,58.0918666667,6.23276666667,60.9451333333,34.5468,8.0158,15.7246,10.2682666667,16.0462666666,11.9050666667,17.0188666667,22.7566666667,22.6289333333,11.6772
720.52,7.54013333333,58.1974,6.41113333333,61.0888666667,34.6741333333,8.27266666667,15.8332,10.4043333333,16.2099333333,12.0415333333,17.2725333333,22.8356666667,22.8372666667,11.8139333333
720.84,7.69398333333,58.4281333333,6.6228,61.3461333333,34.8387333333,8.38093333333,15.9994,10.601,16.3426,12.2688666666,17.4732,23.0573333333,23.0241333333,11.9988
721.16,7.87582500001,58.5318,6.73876666667,61.6942666667,35.031,8.54353333334,16.1794666667,10.827,16.4757333333,12.3991333333,17.6126666667,23.263,23.1692666666,12.1396666667
721.48,8.10840833334,58.4217333333,6.7963,61.5633333333,35.0345333333,8.69426666667,16.2258,10.9471333333,16.4933333333,12.46,17.6913333333,23.3333333333,23.2509333333,12.1706666667
721.79,8.14261666667,58.2932,6.8207,61.4394,35.052,8.67660000001,16.2238666667,10.9204,16.4659333333,12.441,17.7072,23.3121333333,23.2885333333,12.1512666667
722.11,8.19710000001,58.3374666667,6.91446666667,61.4954,35.1576,8.67653333333,16.3856,11.0782,16.4708666667,12.4934666667,17.7124666667,23.4644666666,23.3249333333,12.1888666667
722.43,8.28454166667,58.2272666667,6.99976666667,61.217,35.0924666667,8.748,16.4475333333,11.1532,16.4136,12.5576666667,17.6562,23.3631333333,23.3206666667,12.1589333333
722.75,8.30155833333,58.4166,7.0379,61.3586666667,35.2067333333,8.74079999999,16.4658666667,11.1201333333,16.4333333333,12.5665333333,17.6978,23.3864666667,23.33,12.1753333333
723.07,8.52318333333,58.5386666667,7.27453333333,61.3876,35.3168666667,8.99533333334,16.5583333333,11.3309333333,16.5978666667,12.7614666666,17.9304666667,23.627,23.5205333333,12.3992
723.39,8.81065833333,58.7937333333,7.46536666667,61.5506,35.5635333333,9.13439999999,16.7028666667,11.5212,16.763,12.9856666667,18.1982,23.8341333333,23.7119333333,12.7344666667
723.71,9.17757500001,58.9628,7.826,61.6418,35.674,9.49353333333,17.0358666667,11.8838666667,17.0497333333,13.3127333333,18.4749333333,24.2142,23.9808,13.1788666667
724.03,9.11924166667,58.9038,7.76973333333,61.5492,35.5928,9.43733333333,17.0233333333,11.9438,16.9514666667,13.3195333333,18.3530666667,24.3008666667,23.8171333333,13.1789333333
724.35,9.00348333333,58.8526,7.62973333333,61.4132,35.4876,9.35253333333,16.9007333333,11.8618,16.8218666667,13.1447333333,18.2196666667,24.1317333333,23.6722,13.0657333333
724.67,8.75894166665,58.6444666667,7.46433333333,61.1294,35.3008,9.11220000001,16.5877333333,11.6008666667,16.5742666667,12.9460666667,17.952,23.8629333333,23.5048,12.8552
724.98,8.77265000001,58.9496,7.51323333333,61.2936666667,35.4338666667,9.17153333333,16.6778,11.6868666667,16.6384,13.0300666667,17.9526,24.0624,23.5876666667,12.9923333333
725.30,8.70356666667,58.7774666667,7.48786666667,61.1239333333,35.2835333333,9.25786666667,16.6728,11.6619333333,16.5655333333,13.0068,17.9173333333,24.0227333333,23.5570666667,13.0324
725.62,8.82561666667,58.7838666667,7.7624,61.1723333333,35.4893333334,9.56893333333,16.7760666667,11.8309333333,16.7643333333,13.2894666667,18.1168666667,24.1166,23.6803333333,13.2947333333
725.94,8.83476666666,58.8294666667,7.76693333333,61.3650666667,35.646,9.58333333333,16.7664666667,11.8808666667,16.9022666667,13.3099333333,18.1686,24.2567333333,23.8106,13.4086666667
726.26,8.88115,58.7212,7.8018,61.2870666667,35.5587333333,9.64786666667,16.856,11.9184,16.9358,13.3366,18.208,24.3332,23.8116,13.428
726.58,8.486,58.3552,7.5262,61.0668,35.3288,9.27973333333,16.5851333333,11.626,16.6262,12.9513333333,17.9090666666,23.9352,23.5482666667,13.2
726.90,8.17150833334,58.0893333333,7.3385,60.8694666667,35.1262666667,9.13306666666,16.3324,11.3100666667,16.3946,12.6616,17.6513333333,23.6037333333,23.3130666667,12.8726
727.21,8.05361666667,58.1764666667,7.21903333333,60.9363333333,35.0544666667,9.0136,16.3074666667,11.2432666667,16.3822,12.6198666667,17.5490666667,23.5055333333,23.3186666667,12.7418
727.53,7.98270000001,58.1492666667,7.0768,60.8898,34.9983333333,8.92606666667,16.1498666667,11.0433333333,16.3307333333,12.4806666667,17.4386666667,23.414,23.2493333333,12.5742
727.85,8.04856666667,58.4279333333,7.08976666667,61.1296666667,35.1966666667,9.02253333334,16.2602666666,11.1112,16.5034,12.5722666667,17.5735333333,23.5015333333,23.3696666667,12.6800666667
728.17,8.11403333334,58.6054,7.0865,61.2378,35.0970666667,9.06226666666,16.4116,11.1808,16.546,12.6441333333,17.6413333334,23.5371333333,23.3980666667,12.7401333333
728.49,8.03031666667,58.4270666667,7.03603333333,61.3171333333,34.8778,9.02446666667,16.3997333333,11.0565333333,16.4409333333,12.5914,17.6628666667,23.3761333333,23.3079333333,12.6182666667
728.80,8.31778333333,58.6930666667,7.30113333333,61.4655333333,35.0901333333,9.14926666666,16.5414666667,11.2168,16.6904,12.7961333333,17.8011333333,23.5521333333,23.4237333333,12.7392
729.12,8.52327500001,58.6404666667,7.40226666667,61.3658666667,34.9606,9.13506666667,16.5848,11.2192,16.8100666667,12.7835333333,17.7962666667,23.5523333333,23.4924666667,12.7062666667
729.44,8.61212500001,58.6145333333,7.51353333333,61.1393333333,34.9192,9.18666666666,16.6008,11.1894,16.7904,12.7801333333,17.7793333333,23.5213333333,23.5168,12.6862
729.76,8.54684166667,58.5877333333,7.54963333333,61.1539333334,34.8943333333,9.10126666667,16.4443333333,11.0882,16.6604,12.7117333333,17.5888666667,23.4976666667,23.4679333334,12.5612666667
730.08,8.91138333334,59.062,7.84556666667,61.6722666667,35.2188,9.40246666667,16.7686,11.3443333333,16.9882,13.0352666667,17.8746666667,23.9027333333,23.8023333333,12.7922666667
730.39,9.10641666667,59.4069333333,7.9224,61.9372,35.3899333333,9.52780000001,16.9476,11.4731333333,17.1232,13.2768666666,18.058,24.0753333333,24.0878,12.9976
730.71,9.18255833334,59.3590666667,7.93153333333,61.9622666667,35.3939333333,9.58420000001,16.9622,11.4321333333,17.0466666667,13.2270666667,18.0440666667,24.0088,24.0275333333,12.9580666667
731.03,9.07929999999,59.293,7.84390000001,61.8172666666,35.227,9.46033333333,16.9384,11.3447333333,16.8682666667,13.0545333333,17.9881333333,23.8916666666,24.0098,12.9611333333
731.35,9.119775,59.2245333333,7.97123333334,61.8799333333,35.1388,9.49433333333,16.9613333333,11.3402,16.7923333333,13.0836,17.971,23.9134,23.9306666667,13.0992
731.67,9.19861666667,59.1666666667,8.07686666666,61.9843333333,35.319,9.60506666667,17.0072666667,11.3568666667,16.8542,13.1102,18.1410666667,23.9559333333,23.9885333333,13.2048
731.98,9.331325,59.2780666667,8.1475,61.8394666667,35.5483333333,9.71486666666,16.9704,11.4644,16.9055333333,13.154,18.1946666667,24.0018,23.974,13.3132
732.30,9.34885833334,59.1522,8.13109999999,61.9308666667,35.5241333333,9.7548,16.9536666667,11.5324666667,16.9010666666,13.2219333333,18.2471333333,23.9484,23.9992666667,13.3286666667
732.62,9.16554166667,59.2344666667,7.97036666666,61.9593333333,35.5504666666,9.70553333334,16.8798666667,11.3554,16.6674666667,13.0756,18.2283333333,23.8230666667,23.9106666667,13.2536
732.94,8.93699999999,59.3268666667,7.68916666667,62.132,35.3734666667,9.56373333333,16.7323333333,11.1999333333,16.3807333333,12.9135333333,18.0105333333,23.7032666667,23.6920666666,13.11
733.25,9.01080000001,59.1664666667,7.579,61.9062,35.2633333333,9.5992,16.7854,11.2695333333,16.3566666667,13.0160666667,18.0810666667,23.6146,23.6943333333,13.1484
733.57,8.6571,58.9288666667,7.17303333333,61.5641333333,34.8440666667,9.28906666667,16.4647333333,10.926,15.9830666667,12.7193333333,17.7959333333,23.2800666667,23.2912666667,12.8534666667
733.89,8.61765833333,58.8237333333,7.29906666667,61.6077333333,34.754,9.29453333334,16.4846,11.086,16.0515333333,12.7281333334,17.779,23.3546,23.3088,12.8624
734.21,8.44239166667,59.0858666667,7.28596666667,61.8418666667,34.8357333333,9.18399999999,16.37,11.0108666667,16.0222,12.7317333333,17.7446666667,23.4266,23.3728,12.9418
734.52,8.63909999999,59.2684666667,7.49583333333,62.0356,34.9679333333,9.46113333334,16.5064,11.2277333333,16.2442666667,13.0488666667,17.9028666667,23.5569333334,23.5552,13.0608666667
734.84,8.70459166667,59.3562,7.5535,62.0974,35.0372666667,9.53726666667,16.6152,11.3618,16.3282,13.1199333333,18.0460666667,23.6613333333,23.7470666667,13.0796666667
735.16,8.64736666667,59.4836,7.4216,62.1103333333,34.9362,9.40593333333,16.4690666667,11.3178,16.2638,13.1600666667,17.9432666666,23.7630666667,23.7630666667,13.0654
735.48,8.63397500001,59.6247333333,7.37353333333,62.6001333333,34.8896,9.32706666666,16.5156666667,11.3558666667,16.3618666667,13.2801333333,17.9402,23.9164666667,23.9878666667,13.0934
735.79,8.643525,59.8956,7.42996666667,62.7265333333,35.1541333333,9.4232,16.6638666667,11.4993333333,16.4178666667,13.4712666667,18.1605333333,24.1487333333,24.1077333333,13.2307333333
736.11,8.67785833334,60.0038,7.42703333333,62.8824666667,35.1500666667,9.39819999999,16.7307333333,11.6995333333,16.4702666667,13.5974666666,18.1644666667,24.2595333333,24.1690666667,13.2616
736.43,8.58969166666,59.7873333333,7.44626666667,62.7894666667,35.0233333333,9.36293333333,16.6809333333,11.7345333333,16.4568,13.6352,18.2606666667,24.259,24.1450666667,13.1966
736.74,8.51904166667,60.1078666667,7.4442,63.1562,35.102,9.37653333333,16.7225333333,11.6666,16.4762,13.6028,18.3180666667,24.3073333333,24.1704666667,13.2524
737.06,8.636925,60.0172666667,7.53976666667,63.066,35.1876,9.5364,16.8379333333,11.8215333333,16.5782,13.7584,18.3227333333,24.3663333333,24.2469333333,13.3621333333
737.38,8.7908,60.0384666667,7.55556666667,62.9158,35.2260666667,9.6362,16.8826666667,11.8476666667,16.6504,13.8094666667,18.4068,24.4226666667,24.2057333333,13.4543333333
737.69,8.67965833333,59.57,7.32313333333,62.4101333333,34.8546666667,9.40740000001,16.7374,11.6666666667,16.4604,13.5990666667,18.2397333333,24.1436666667,23.9258666667,13.1899333333
738.01,8.74505833333,59.7022666667,7.44926666667,62.8004,35.0408666666,9.39013333333,16.8616,11.7179333333,16.5274,13.6444,18.3116,24.3445333333,23.9144,13.3160666667
738.33,8.69817500001,59.8324666667,7.48636666667,62.8881333333,35.1830666667,9.36799999999,16.8478,11.6802666667,16.5279333333,13.6165333333,18.2948,24.422,24.0096666667,13.3140666667
738.64,8.75614166666,59.9247333333,7.53413333333,62.9600666667,35.2783333333,9.44713333333,16.9744666667,11.7607333333,16.5942666667,13.6208666667,18.2690666667,24.4014,24.0328,13.4144
738.96,8.664075,59.8184,7.4107,62.5816,35.1961333334,9.23293333333,16.9140666667,11.6849333333,16.4077333334,13.4530666667,18.2724,24.1740666667,23.9227333334,13.3681333333
739.28,8.64190000001,59.6374666667,7.32963333333,62.462,34.9714666667,9.16733333333,16.8305333333,11.5904666667,16.3012666667,13.2849333333,18.1274,24.0069333333,23.8172,13.2984666667
739.59,8.69472499999,59.9118666667,7.43463333333,62.7536,35.1064,9.12813333333,16.8068666667,11.5779333334,16.4713333333,13.3156,18.2034666667,24.1168,23.9677333333,13.3705333333
739.91,8.78524166668,60.0436,7.56513333333,62.9128,35.1597333333,9.06906666666,16.8833333333,11.5426,16.5824666667,13.3748,18.1694666667,24.1119333333,24.1754,13.5094666667
740.23,8.41695000001,59.6942,7.25593333333,62.5312666667,34.9255333333,8.70433333333,16.4099333333,11.2775333333,16.3380666667,13.0776,17.9164,23.7937333333,23.8158666667,13.2595333333
740.54,8.28470000001,59.4476,7.32593333333,62.2316666667,34.7767333333,8.74113333334,16.3411333333,11.1884666667,16.2362666667,12.8918,17.9456666667,23.5944666667,23.7052666667,13.2365333333
740.86,8.31764166667,59.8254,7.33116666667,62.4522,34.9497333333,8.73686666666,16.4982666667,11.2239333333,16.2106666667,12.9225333333,18.1248,23.7277333333,23.7318,13.2986
741.18,8.53937500001,59.9626,7.426,62.6021333333,35.1513333333,9.00246666667,16.7238666667,11.4592,16.4056,13.0732,18.2902,23.9605333333,23.9396666667,13.4913333333
741.49,8.44065,59.8568,7.2476,62.4521333333,34.9564,8.87906666667,16.5436,11.3335333334,16.3604,12.8282,18.2190666667,23.7848666667,23.93,13.3122666667
741.81,8.47072500001,59.6891333333,7.2374,62.3316,34.8281333333,8.90246666666,16.5229333333,11.3532,16.3164,12.8563333333,18.2541333333,23.7326,23.8859333333,13.3226
742.12,8.49912499999,59.3215333334,7.36563333333,62.0697333333,34.6108666667,8.90806666667,16.554,11.3643333334,16.2984666667,12.9877333333,18.3425333333,23.8434666667,23.8818666667,13.2496
742.44,8.56671666667,58.9655333333,7.5954,61.7795333333,34.3268,9.107,16.5446666667,11.4199333333,16.2942666667,13.0914666667,18.3844666666,23.883,23.8073333333,13.3224666667
742.76,8.520625,58.9625333333,7.51516666667,61.7322666667,34.2289333333,8.99966666666,16.4067333333,11.3499333333,16.2014666666,13.0908666667,18.3639333333,23.8489333334,23.8138666667,13.4032666667
743.07,8.67981666667,58.7380666667,7.5692,61.262,34.0453333333,9.21673333333,16.5516666667,11.4142,16.2207333333,13.1318,18.4095333333,23.9828666666,23.823,13.6182
743.39,9.01229166668,58.8682666667,7.7696,61.3562666667,34.2624,9.74240000002,16.7414,11.5962,16.4112666667,13.3641333333,18.7824666667,24.269,23.919,13.9343333333
743.70,9.350825,59.165,8.01583333333,61.6788666667,34.3949333333,10.1576666667,17.0154666667,11.7964666667,16.6734666667,13.6375333333,19.2251333333,24.6013333333,24.2505333333,14.2615333333
744.02,9.27365833333,59.4652,7.7011,62.0938,34.4483333333,9.9456,16.8842,11.6315333333,16.4626666667,13.6642,19.1956,24.7972666667,24.3417333333,14.1332
744.34,9.06668333333,59.0229333333,7.5015,61.7698,34.0644666667,9.80053333332,16.6337333333,11.4361333333,16.2350666667,13.5156666667,18.9136666667,24.5166,24.1636,13.9348
744.65,9.36876666668,59.177,8.0599,62.1068,34.2431333333,10.1458666667,16.8125333333,11.6985333333,16.5093333333,13.9078666667,19.2452666667,24.7378666667,24.3614666667,14.3979333333
744.97,9.29696666667,59.2500666667,8.0608,62.2338,34.2604,10.1518666667,16.7908,11.6862,16.4159333333,14.1177333333,19.3007333333,24.7274,24.3640666667,14.5205333333
745.28,9.46584166665,59.2704666667,8.01636666665,62.2804666667,34.4034,10.3324666667,16.8518666667,11.7294,16.4538666667,14.2699333333,19.3832666667,24.7405333333,24.3631333334,14.5761333333
745.60,9.53948333333,59.3616,8.21066666667,62.2375333333,34.5314666666,10.5772666667,16.9581333333,11.8885333333,16.6055333333,14.2343333333,19.5206,24.7401333333,24.4128666667,14.6768666667
745.91,9.52035833333,60.0116,8.14356666667,63.0192666667,34.8931333333,10.6294,17.0811333333,12.0093333333,16.6678,14.2602666667,19.5073333333,24.7426,24.7402666667,14.6199333333
746.23,9.09988333333,60.0493333333,7.81313333333,63.0366666667,34.8094,10.4026,16.8809333333,11.6714,16.3794,13.8370666667,19.2986666667,24.4562,24.5009333333,14.2515333333
746.55,8.84773333333,59.739,7.57433333333,62.8311333333,34.5326666667,10.2292666667,16.6444,11.3697333333,16.0212,13.5708666667,19.137,24.1997333333,24.167,13.9634666667
746.86,8.73695833333,59.7852666667,7.48829999999,62.7690666667,34.6434666667,10.0709333333,16.6311333333,11.4352666667,16.0198,13.4278,19.0533333333,24.2210666667,24.11,13.8172666667
747.18,8.85095000001,59.852,7.55036666667,62.8114666667,34.7508,10.0892,16.7958666667,11.5374,16.0909333333,13.4413333333,18.9774666667,24.3324,24.2525333333,13.78
747.49,9.11785833334,59.8444,7.83780000001,62.7646666667,34.87,10.434,16.9846666667,11.7504,16.3417333333,13.5932666667,19.0901333333,24.2852,24.3268,14.0621333333
747.81,9.39924166667,59.9608,8.07096666665,63.0116666667,35.1527333333,10.7322,17.1820666667,11.9866666667,16.6632666667,13.7944666667,19.2758666667,24.4966,24.5336,14.334
748.12,8.98093333334,60.0140666667,7.52606666667,63.1290666667,35.0428666667,10.3578,16.8664,11.5075333333,16.3274666667,13.3264666667,18.8664666667,24.2043333333,24.2832666667,13.7329333333
748.44,9.09819166665,60.1668,7.68246666667,63.0543333334,35.2424666667,10.3806666667,17.0033333333,11.5353333333,16.5173333333,13.3310666667,18.7944666667,24.2531333333,24.2624,13.7822666667
748.75,9.22851666667,60.3216666667,7.89093333334,63.2188666667,35.2469333333,10.3206,17.0266666667,11.7388666667,16.6932666667,13.3565333334,18.8684,24.3644,24.4614666667,13.8586
749.07,9.24065833334,60.534,7.71339999999,63.352,35.2900666667,10.2738666667,16.8988666667,11.713,16.6156,13.3983333333,18.7998666667,24.3337333333,24.4614666667,13.8393333333
749.38,9.54913333334,60.4391333333,8.02126666667,63.2792666667,35.3844666667,10.6174666667,17.0036,11.8660666667,16.9162,13.6139333333,19.0134666667,24.6453333333,24.445,14.1933333333
749.70,9.68440833334,60.6538,8.15776666667,63.5412666667,35.3152666666,10.7462666667,17.087,11.8618666667,17.0594666667,13.7421333333,19.0760666667,24.7561333333,24.6684666667,14.3428
750.01,9.91990000001,61.2744,8.497,64.3315333333,35.7311333333,11.0585333333,17.3584666667,12.182,17.3142666667,14.0343333333,19.4383333333,24.9836666667,25.0464666667,14.6889333334
750.33,9.77977499999,61.0334,8.48366666667,64.268,35.5508666667,10.9834,17.2391333333,12.0306666667,17.1417333333,13.9764666667,19.2962666667,24.7998,24.8926,14.5757333333
750.64,9.70219166667,61.288,8.5647,64.5278,35.7152666667,11.1033333333,17.3236666667,12.0757333333,17.1249333333,14.0299333333,19.3711333333,24.9252,24.986,14.6774666666
750.96,9.61564166668,61.4914,8.70086666667,64.5772,35.7602666667,11.0563333333,17.3572,12.0926666667,17.1486666667,14.0883333333,19.442,25.1401333333,25.1307333333,14.7895333333
751.27,9.81899166666,61.7358666666,8.97346666667,64.6676,35.8866666667,11.1909333333,17.4418666667,12.2386666667,17.2163333333,14.2142666667,19.6452,25.3534666667,25.1985333333,14.8744
751.59,10.4539666667,62.1256666667,9.56266666666,64.8825333333,36.3194666667,11.7713333333,18.0240666667,12.9195333333,17.781,14.9257333333,20.3086,26.0633333333,25.7875333333,15.6225333333
751.90,10.6121,61.7461333333,9.55760000001,64.6650666667,36.2242,11.9192666667,18.0796666667,13.1267333333,17.6943333333,14.9914,20.5804,26.1697333333,25.8770666667,15.7784666667
752.22,10.3412666667,61.4622,9.28393333334,64.3703333333,36.0212,11.8804,17.9284,12.8189333333,17.4928666667,14.9022,20.4218,25.953,25.6170666667,15.6158666666
752.53,10.3142,61.1967333333,9.17993333334,64.3128666667,35.879,11.8850666667,18.0203333333,12.7096666667,17.4820666667,14.8556,20.4182666667,25.8122,25.6271333333,15.6664
752.85,9.8372,60.8534,8.70136666667,64.0272666667,35.5703333334,11.4823333333,17.7956666667,12.2358,17.0982,14.3936666667,20.0349333333,25.4854,25.3528666667,15.3658
753.16,10.0266666667,60.683,8.74303333335,63.9492,35.6920666667,11.5137333333,17.9190666667,12.3517333333,17.192,14.507,20.0764666667,25.5555333333,25.3958666667,15.4351333333
753.47,10.263,60.6101333333,8.78789999999,63.7486666667,35.8084,11.6747333333,18.0514,12.5445333333,17.5180666667,14.8990666667,20.1740666667,25.7064,25.6320666667,15.4302666667
753.79,10.6272833333,61.1612666667,8.96106666667,64.1507333333,36.227,11.9227333333,18.3536,12.7993333333,17.7638666667,15.2360666667,20.4384666667,25.9833333333,25.9951333333,15.7818
754.10,10.8006916667,60.9736666667,9.06229999999,63.895,36.1143333333,11.9416666667,18.3514666667,12.9388,17.7699333333,15.3368,20.4718,25.9194,25.9497333333,15.8902666667
754.42,10.9040833333,60.6757333333,8.92886666667,63.7850666667,35.9427333333,11.9183333333,18.4325333333,12.993,17.6674666667,15.321,20.4506666667,25.7632,25.8875333333,15.7246
754.73,10.5854416667,60.4114,8.59883333333,63.5805333333,35.6249333333,11.737,18.2902,12.6216,17.4174666667,15.1211333333,20.1489333333,25.4581333333,25.7822,15.632
755.05,10.2344916667,59.7436,8.08106666667,62.9426,35.0862,11.3834666667,17.8554,12.1622666667,16.8816666667,14.6751333333,19.5772,24.7809333333,25.2963333334,15.1003333333
755.36,10.1647,59.9111333333,8.27566666667,63.0595333333,35.0286666667,11.5106,17.8626666667,12.1301333333,16.9308,14.6686666667,19.582,24.7574666667,25.3146,14.9904666666
755.67,10.08245,59.9467333333,8.31756666666,63.0062666667,35.0799333333,11.6596666667,17.9360666667,12.115,17.0542,14.6002,19.5397333333,24.6706,25.3779333333,14.8788666667
755.99,9.89406666668,59.9462,8.22223333333,62.8717333333,34.9524666667,11.3383333333,17.7484666667,11.9,16.8694,14.3884,19.3502666667,24.5543333333,25.1941333334,14.7252666667
756.30,10.023625,59.8658,8.28873333333,62.6247333333,34.8456666667,11.2964666667,17.7410666667,11.9674666667,16.8924,14.4993333333,19.4316,24.5152666667,25.1298666667,14.6188
