wavelength,Back_ThrCyaf,Belly_ThrCyaf,Breast_ThrCyaf,Crissum_ThrCyaf,Crown_ThrCyaf,DorTail_ThrCyaf,Patch10_ThrCyaf,Patch11_ThrCyaf,Rump_ThrCyaf,Throat_ThrCyaf,WingTip_ThrCyaf
240.42,-11.7262,-7.46033333333,-9.9604,-11.5676,1.8254,-4.30352222223,-8.05553333333,-14.4842666667,-10.0198933333,-9.0676,-3.6904
240.79,-9.56146666667,-5.21053333333,-6.84206666666,-8.73679999999,4.96473333333,-2.61104603175,-4.7018,-11.8594666667,-7.74377333333,-6.24573333333,-0.894866666668
241.17,-4.8214,-0.476266666665,-2.63393333333,-3.83926666667,9.67253333333,1.47962857143,-0.714200000001,-6.71133333333,-3.15476,-1.89,3.54166666667
241.54,-4.75986666667,-0.739333333333,-3.20353333333,-3.463,9.37753333333,1.4583015873,-0.466933333334,-6.27753333333,-3.23470666667,-1.60833333333,3.074
241.92,-4.1098,0.221866666669,-3.03553333333,-2.80206666667,9.71399999999,1.82246031746,0.1284,-6.31646666667,-3.05666666667,-1.6112,3.12893333333
242.29,-1.685,2.71086666667,-1.07806666667,-0.502333333332,11.5018,3.80322063492,2.57453333333,-4.06066666667,-0.657319999999,-0.083733333334,4.9608
242.67,-2.5416,2.09793333333,-2.33993333333,-1.29093333333,10.8320666667,2.76488095238,1.2406,-5.4864,-2.08773333333,-1.52293333333,3.54013333333
243.05,-4.60473333334,-0.0600666666673,-4.77486666667,-3.95393333333,8.69873333333,0.386655555555,-1.57146666667,-8.16820000001,-4.25012,-3.7238,0.680600000001
243.42,-4.23446666667,0.290799999999,-4.42833333333,-3.57573333334,9.19586666666,0.583852380952,-1.5698,-8.06193333333,-4.00581333333,-3.1396,0.726733333334
243.80,-3.10613333333,0.862333333334,-3.13386666667,-2.1048,10.1993333333,1.34086349206,-0.407866666666,-6.64813333333,-2.89654666666,-2.23466666667,1.18666666667
244.17,-2.03753333333,0.777400000003,-2.5022,-1.84093333333,10.6880666667,1.43118253968,0.107333333333,-5.9964,-2.40028,-1.68886666667,1.8052
244.55,-0.800000000001,0.937666666667,-1.94406666667,-1.3506,11.2516666667,1.8752015873,0.671000000001,-4.73106666667,-1.47446666667,-0.929199999999,2.58066666667
244.92,-0.016533333334,1.44746666667,-1.49706666667,-0.8932,12.0761333333,2.47006666667,1.0836,-4.46653333333,-1.01245333333,-1.067,2.92793333333
245.30,-0.494733333334,1.00493333333,-1.31906666667,-1.437,11.7236,2.09263809524,0.895133333334,-5.11973333333,-1.2626,-1.42913333333,2.89753333333
245.67,-0.165933333334,0.972999999999,-0.317066666666,-1.09546666667,12.1729333333,2.58207777778,1.70806666667,-4.80726666667,-0.422413333333,-1.13886666667,3.85586666667
246.05,0.348733333334,1.55313333333,0.645000000001,-0.500266666667,13.2147333333,3.31133015873,2.61266666667,-3.86973333333,0.101293333335,-0.118533333333,4.76473333333
246.42,0.211333333332,1.34066666667,1.081,-0.356200000001,13.3876666667,3.5508063492,2.83213333333,-3.60506666667,0.187093333335,0.2416,5.06053333333
246.79,0.775333333334,1.98746666667,2.20046666667,0.567999999999,14.3434,4.30860952381,3.78933333333,-2.54433333333,1.26230666667,1.30506666666,6.36626666667
247.17,1.0246,2.46286666667,2.7454,1.29686666667,15.0088666667,4.88225873016,4.40573333333,-2.05393333333,1.92796,1.6606,6.98973333333
247.54,1.4112,2.87993333333,3.1536,1.7568,15.4212666667,5.4136,4.74206666667,-1.536,2.2876,2.0592,7.38166666667
247.92,1.57253333333,3.11226666667,3.44726666667,1.97246666667,15.8177333333,5.87262380952,4.87566666667,-1.2142,2.64729333333,2.71686666667,7.8018
248.29,1.4472,3.30353333333,3.72153333333,2.0078,16.1406666667,6.14192222222,4.96226666667,-0.983199999999,2.97097333333,3.08753333333,7.90720000001
248.67,1.33706666667,3.53026666666,3.91486666667,2.15206666667,16.2728666667,6.30257936508,4.93606666667,-0.888333333333,3.19134666667,3.38833333333,8.02186666666
249.04,1.2436,3.67546666667,3.98986666667,2.39473333333,16.2368,6.29558095238,4.9792,-0.536199999999,3.45910666667,3.76806666666,8.15993333333
249.42,0.917066666669,3.58573333333,3.79413333333,2.47946666667,16.39,6.41944603175,5.0072,-0.4804,3.36436,3.70686666667,8.16586666667
249.79,0.9782,3.72213333333,3.758,2.68226666667,16.7515333333,6.77725714286,4.973,-0.406866666667,3.33186666667,4.03106666667,8.1442
250.17,0.544333333335,3.04753333333,3.40133333333,2.3402,16.1578666667,6.14999047619,4.26673333333,-0.832733333333,2.92573333333,3.53206666667,7.4992
250.54,0.486866666668,2.858,3.229,2.27246666667,16.2261333333,6.0489,4.17393333333,-1.0144,2.72477333333,3.34493333333,7.35646666667
250.92,1.17946666667,3.593,3.58686666667,2.6092,16.5048,7.01562539683,4.68073333333,-0.476666666668,3.12861333333,3.81913333333,7.6382
251.29,2.8298,4.95846666667,4.60806666667,3.93253333333,17.5971333333,8.28332222222,5.90186666667,0.866866666667,4.14014666667,5.16893333333,9.06306666667
251.66,2.68106666667,4.5402,4.10953333333,3.4246,17.4756,7.61162380952,5.58386666667,0.384733333333,3.84341333333,4.80113333333,8.85853333334
252.04,2.89713333333,4.5888,3.90966666667,3.42333333333,17.6424,7.30383650794,5.528,0.412799999999,3.48324,4.782,8.80460000001
252.41,2.51373333333,4.24866666667,3.067,3.24453333333,17.5204666667,6.41231111111,5.123,-0.184333333333,2.77316,4.3032,8.61346666667
252.79,1.35,3.3298,2.25246666667,2.45533333333,17.0341333333,5.14661587301,4.2462,-1.11226666667,1.33470666667,3.176,7.7928
253.16,1.74253333333,3.62606666667,2.843,2.5892,17.178,5.35951587302,4.56433333333,-0.804199999999,1.56184,3.3862,8.1694
253.54,1.39486666667,3.0974,2.25333333333,1.8742,16.7024,4.47252380953,3.76966666667,-0.994399999999,1.09718666667,2.82546666667,7.56073333333
253.91,0.973333333334,3.3004,2.03446666667,1.71253333333,16.3118666667,4.06574444445,3.36626666667,-1.24413333333,0.670240000001,2.6636,7.37646666667
254.28,1.33346666667,4.20453333333,2.66666666667,2.28793333333,16.9620666667,4.78612857143,3.63626666667,-0.628799999999,0.978720000001,3.22726666667,7.78033333333
254.66,0.982666666667,4.22173333333,2.25633333333,1.98106666667,16.7216666667,4.71976031746,3.0424,-0.629066666667,0.742040000001,3.18393333333,7.40566666667
255.03,-0.0246666666666,3.06113333333,1.55946666667,1.1552,16.0890666667,3.40917301587,2.0214,-1.55126666667,0.0429066666679,2.401,6.378
255.41,-1.16786666667,2.69393333333,1.24453333334,0.792866666667,15.8312666667,2.4426015873,1.11673333333,-2.14833333333,-0.462066666668,1.68826666667,5.4988
255.78,-3.09673333333,1.63326666667,0.410533333333,-0.303533333332,15.1540666667,0.708261904763,0.008866666666,-3.5342,-1.69225333333,0.285466666667,4.26586666667
256.15,-3.6178,1.8222,0.551066666667,-0.257733333333,15.0044,0.80546825397,0.1156,-3.87546666667,-1.31201333333,0.311133333333,4.18666666667
256.53,-3.63873333333,1.5946,0.983933333333,-0.364800000001,14.5462,1.90923650794,0.127200000002,-3.961,-1.05009333334,-0.161133333333,3.79126666667
256.90,-2.68106666667,2.20886666667,1.58466666667,0.280133333334,14.9979333333,2.98171746032,0.952399999998,-3.23326666667,-0.126466666667,0.504066666665,4.31366666667
257.28,-3.01133333333,1.85026666666,1.04126666667,-0.0224000000006,15.1461333334,2.77260634921,0.389533333335,-3.57306666667,-0.687573333334,0.3298,4.1422
257.65,-1.64533333333,2.5828,2.15673333333,1.13406666667,15.5817333333,3.92978253968,1.5732,-2.54346666667,0.0706933333326,1.55373333333,5.0608
258.02,-0.673600000001,2.88993333333,2.7058,1.65226666667,16.4190666667,4.56369047619,2.1646,-1.68106666667,0.863493333332,2.0208,5.803
258.40,0.376133333333,3.44966666667,3.1922,2.2568,17.3620666667,5.48478888889,3.29133333333,-0.8414,1.89850666667,2.83086666667,6.8448
258.77,1.06453333333,3.73633333333,3.8742,2.82693333333,18.2848,6.07801746032,4.2318,-0.245733333334,2.66665333333,3.663,7.7872
259.15,1.97386666667,4.4804,4.47666666667,3.4028,19.0382,6.81838412698,4.93633333334,0.5136,3.30784,4.46506666667,8.58246666666
259.52,1.8294,3.9972,3.8654,2.9828,18.6188,6.54496031746,4.62713333333,0.170933333334,2.95070666667,4.1964,8.2114
259.89,2.69913333333,4.68126666667,4.41886666667,3.68193333333,19.0172666667,7.36165555556,5.46806666667,0.923,3.58694666667,5.00666666667,8.77833333333
260.27,3.06586666667,4.9752,4.562,3.90513333333,19.3336666667,7.50146507937,5.77926666667,1.13413333333,3.87061333334,5.1802,9.13340000001
260.64,3.49133333333,5.33006666667,4.82146666667,4.24646666667,19.7535333333,7.6831952381,6.14213333333,1.51666666667,4.23196,5.83566666667,9.61766666668
261.01,3.82246666667,5.60353333333,4.97646666667,4.55933333333,19.9686666667,7.88123809524,6.375,1.9096,4.67293333333,6.25586666667,9.93713333334
261.39,4.0576,5.818,4.97866666667,4.60626666666,20.0758,7.82743968254,6.5498,1.97826666667,4.77362666667,6.29746666667,9.94473333333
261.76,3.47906666667,5.2154,4.2752,3.85593333333,19.7051333333,7.00316507936,5.98193333333,1.18266666667,4.13232,5.651,9.37593333334
262.13,3.29893333333,5.02393333333,3.97933333333,3.66313333334,19.4226666667,6.63446507936,5.8316,0.804,3.91886666667,5.41926666667,9.2132
262.51,2.90666666667,4.58286666667,3.48546666667,3.3594,18.9321333334,6.07061746032,5.5098,0.356,3.55952,5.05013333333,8.91366666668
262.88,2.91173333334,4.67953333333,3.2684,3.22373333333,18.3374666667,5.64267301587,5.29186666667,0.158133333333,3.36985333333,4.8338,8.64173333333
263.25,2.0564,3.99633333333,2.46413333333,2.639,17.6298666667,4.77604285714,4.62373333333,-0.645066666667,2.60573333334,3.91573333333,7.9928
263.63,2.04926666667,4.21126666667,2.47493333333,2.5776,17.7893333334,4.9334968254,4.88626666667,-0.508799999999,2.60686666667,3.9326,8.14886666667
264.00,0.824799999999,3.25666666667,1.24766666667,1.4538,16.5794666667,3.82035873016,3.6372,-1.5702,1.53002666667,2.84953333333,7.3116
264.37,0.316066666665,2.66013333333,0.621466666665,0.937666666667,15.7917333333,3.18540476191,2.8236,-1.86433333333,0.836079999999,2.2676,6.72666666667
264.75,-0.115799999999,2.04953333333,-0.077066666666,0.170866666666,14.9586666667,2.35099365079,1.95033333333,-2.40226666666,0.0383866666666,1.0634,6.07153333333
265.12,0.0649333333326,2.21506666667,0.140866666667,0.292466666666,15.1042666667,2.50291269841,2.04166666667,-2.31253333334,-0.0325199999994,0.871799999999,6.11426666667
265.49,-0.010733333334,1.98153333333,0.324,0.541866666666,14.9056666667,2.85912222222,2.10893333333,-2.0982,0.0564266666674,0.865999999999,6.21526666667
265.87,0.307866666667,2.35573333333,0.703266666666,1.1702,14.9292666666,3.56747619048,2.45833333333,-1.45246666667,0.535760000001,1.088,6.44573333333
266.24,0.6794,2.64893333333,0.974933333333,1.54106666667,15.2289333333,3.92349047619,2.87533333334,-1.08813333333,0.898013333332,1.1078,6.64693333333
266.61,0.776466666666,2.6648,0.9394,1.47133333333,15.4085333333,3.66303333333,2.60246666667,-1.318,0.740013333333,0.819533333332,6.3694
266.98,0.814733333335,2.66753333334,0.935666666666,1.44306666666,15.7263333333,3.62215714286,2.5512,-1.5876,0.773733333332,0.763400000001,6.28026666667
267.36,0.818066666665,2.7072,0.994266666666,1.62713333333,15.7514666667,3.83959047619,2.68926666667,-1.6452,1.09101333333,1.02586666667,6.13326666667
267.73,1.21566666667,2.87146666667,1.63833333333,2.13073333334,16.0044,4.05415238095,2.90186666667,-1.30273333333,1.60088,1.51193333333,6.25706666667
268.10,2.1156,3.4322,2.41853333333,2.91493333333,16.8538,4.80475714286,3.6298,-0.647733333333,2.41442666667,2.28806666667,6.8896
268.48,1.8808,3.1432,2.165,2.44106666666,16.8568666667,4.73773333333,3.41913333333,-1.01153333333,2.19946666667,2.1652,6.68326666667
268.85,1.90773333333,3.3352,2.21546666667,2.63793333333,16.9313333333,5.05543809524,3.56926666667,-0.894399999999,2.42704,2.42446666667,6.5766
269.22,1.426,3.00626666667,1.81593333333,2.1572,16.2706,4.68406666667,3.25813333333,-1.41786666667,2.0086,2.02326666667,6.167
269.59,1.3078,3.00633333333,1.68653333333,2.06946666667,16.2440666667,4.5093,3.114,-1.519,1.78957333333,2.0774,5.9848
269.97,1.98893333333,3.81793333333,2.43053333333,2.7432,17.2566,5.06178412698,3.72013333333,-0.961333333335,2.56428,2.83706666667,6.75246666667
270.34,2.08606666667,3.9638,2.60646666667,2.87646666667,17.4435333333,5.27298571429,3.79793333333,-0.632199999999,2.78390666667,3.26206666667,6.8556
270.71,2.0176,4.09513333333,2.8036,2.92726666667,17.4434,5.40323015873,3.9154,-0.217133333333,2.93241333333,3.44,7.0372
271.09,1.86266666667,3.96026666667,2.64733333334,2.805,17.4404666667,5.37930634921,3.68886666667,-0.117333333333,2.68633333333,3.34066666667,6.91613333333
271.46,1.78233333333,3.77806666667,2.40486666666,2.5008,17.2892,5.19973333333,3.3014,-0.266800000001,2.39417333333,2.99886666667,6.8338
271.83,1.58773333333,3.7336,2.1286,2.42013333333,17.2674,5.2752984127,3.263,-0.519799999999,2.16362666667,2.84146666667,6.92646666667
272.20,1.29306666667,3.56026666666,1.96906666667,2.10426666667,17.0707333333,4.992,2.89813333333,-0.741866666666,1.77285333333,2.65546666667,6.88133333333
272.58,1.41533333333,3.7272,2.1756,2.41786666667,17.2208,5.22441904762,3.04186666667,-0.624133333334,1.86050666667,2.87473333334,6.96353333333
272.95,1.3074,3.73853333333,2.1042,2.3528,17.2149333333,5.08228571429,3.03713333333,-0.789866666666,1.68869333333,2.78853333333,6.85053333333
273.32,1.0574,3.4542,1.9856,2.21,17.1918666667,4.91200634921,2.7742,-1.02,1.53066666667,2.5498,6.5782
273.69,1.00606666667,3.21,1.90273333333,1.98133333333,16.9676666667,4.76567936508,2.64193333333,-1.17706666667,1.53796,2.38186666667,6.36566666667
274.06,0.869599999999,2.83306666667,1.6184,1.72553333333,16.4562,4.63806666667,2.47413333333,-1.3182,1.30637333333,2.19813333334,6.0488
274.44,1.0742,2.8772,1.7186,1.7186,16.7354,4.70526349206,2.59213333333,-1.2714,1.28053333333,2.5216,6.06793333333
274.81,0.961666666666,2.6392,1.36306666667,1.522,16.6740666667,4.62452380952,2.34626666667,-1.72453333333,0.957280000001,2.53426666667,5.9002
275.18,1.12706666667,2.92346666667,1.63926666667,1.73433333333,16.7728,4.72619047619,2.60906666667,-1.4672,1.08448,2.74786666667,6.08853333333
275.55,1.87766666667,3.62586666667,2.54446666667,2.54446666667,17.1594,5.45243015873,3.5408,-0.566666666666,1.78969333333,3.65553333333,6.763
275.93,2.04686666667,3.583,2.59126666667,2.54273333334,16.9464,5.4577,3.62773333333,-0.380333333334,2.01258666667,3.792,6.75233333334
276.30,1.57453333333,2.88746666667,1.97306666667,2.159,16.3462,4.92133809524,3.24033333333,-0.925866666667,1.59132,3.11146666667,5.96466666667
276.67,1.36986666667,2.57246666667,1.65046666667,2.14753333333,15.644,4.49112857143,2.92546666667,-1.05493333333,1.45942666667,2.63706666667,5.67626666667
277.04,1.40153333333,2.3636,1.75373333333,2.2462,15.5456,4.37523809524,2.9394,-0.935733333333,1.69084,2.59846666667,5.84473333333
277.41,1.94166666667,2.82513333333,2.15866666667,2.49006666667,15.9070666667,4.64356031746,3.1716,-0.460666666666,2.01026666667,3.0078,6.33153333333
277.79,1.87526666666,2.96206666667,1.99766666666,2.45326666667,16.0810666667,4.7095,3.20333333333,-0.581666666667,1.96410666667,3.01953333333,6.38726666667
278.16,1.81673333333,3.04846666667,1.87446666667,2.4056,16.1854666667,4.73126507936,3.29873333333,-0.427333333333,1.99085333333,3.05626666667,6.53973333333
278.53,1.62393333333,2.99746666667,1.7986,2.3374,15.6896,4.56177301587,3.08086666667,-0.504533333334,1.95868,2.694,6.4428
278.90,1.37173333333,2.9024,1.62873333333,2.07486666667,15.3174666667,4.3801952381,2.90633333333,-0.574533333333,1.82988,2.5586,6.20193333333
279.27,0.564466666667,1.97733333333,0.916733333333,1.31833333333,14.4962666667,3.83299206349,2.15913333333,-1.51893333333,1.0924,1.76906666667,5.55313333333
279.64,0.003666666666,1.50786666667,0.378,0.551866666666,14.0551333333,3.16699047619,1.3794,-2.29406666667,0.353026666667,0.895866666665,5.05286666666
280.02,-0.490866666667,1.16173333333,0.164933333333,0.191133333333,13.9593333334,2.72128571429,0.869399999999,-2.8068,-0.167973333332,0.408333333334,4.56446666667
280.39,6.66666674e-05,2.03473333333,0.805199999999,0.667266666667,14.5013333333,3.51663492063,1.30566666666,-2.27066666667,0.406946666667,1.05913333333,5.22666666667
280.76,0.1072,2.26873333333,1.1396,0.528866666667,14.7981333333,3.77628571429,1.5648,-2.15786666667,0.498773333333,1.38593333333,5.41273333333
281.13,0.143399999999,2.4926,1.34593333333,0.503466666667,15.0042666667,4.00249047619,1.6886,-2.00666666667,0.482440000001,1.60806666667,5.5516
281.50,-0.289799999998,1.93246666667,0.760066666668,0.354466666667,14.6558666667,3.65293650794,1.39746666667,-2.3312,0.164973333334,1.27473333333,4.9114
281.87,0.0661999999986,2.21113333333,1.14033333333,0.895599999999,14.8834666667,4.02463968254,1.80473333333,-1.8674,0.495826666667,1.68246666667,5.32466666667
282.25,0.439533333333,2.43673333333,1.52246666667,1.2422,15.1393333333,4.23296984127,2.04813333333,-1.6244,0.696279999998,2.05766666667,5.53906666667
282.62,0.570733333334,2.609,1.5914,1.46106666667,15.3621333333,4.52635873016,2.34846666667,-1.44246666667,0.839453333333,2.34826666667,5.733
282.99,1.08266666667,3.18266666667,2.15646666667,2.04333333333,15.7972,4.94509206349,2.97093333333,-0.906666666666,1.4808,2.77706666667,6.21626666667
283.36,1.26886666667,3.345,2.15966666667,2.21166666667,15.992,4.99782698413,3.15453333333,-0.709399999999,1.83614666667,2.95833333333,6.35813333333
283.73,1.62626666667,3.5728,2.43393333333,2.62606666667,16.3268666667,5.32461904762,3.5338,-0.317533333333,2.19932,3.3416,6.6056
284.10,1.77246666667,3.73593333333,2.4378,2.734,16.3528666667,5.38095555555,3.8034,-0.0942000000006,2.30357333333,3.44793333333,6.79866666667
284.47,1.59506666667,3.51333333333,2.11526666667,2.60146666666,16.1396666667,5.00798253968,3.74973333333,-0.168133333335,2.02753333333,3.1348,6.48273333333
284.85,1.4726,3.42386666667,1.852,2.55246666667,16.0719333334,4.82114603175,3.66066666667,-0.3362,1.76944,2.85306666667,6.2718
285.22,1.3448,3.23033333333,1.45626666666,2.3744,15.8963333333,4.60786031746,3.48086666667,-0.707200000001,1.53674666667,2.60513333333,6.03633333333
285.59,1.6278,3.50346666667,1.793,2.60206666667,16.1878666667,4.87119365079,3.79013333333,-0.471333333333,1.79454666667,2.89586666667,6.46746666666
285.96,1.42333333333,3.23833333333,1.6274,2.356,15.9538666667,4.57386507937,3.48126666667,-0.704266666667,1.48628,2.6252,6.29886666667
286.33,1.37533333333,3.31666666667,1.70486666667,2.29713333333,15.9407333333,4.52293650794,3.49573333333,-0.756866666666,1.48748,2.5644,6.31326666667
286.70,1.31093333333,3.3394,1.7932,2.17806666667,16.0099333333,4.40316349206,3.3582,-0.819333333333,1.43262666667,2.52466666667,6.26046666666
287.07,1.1294,3.0822,1.61746666667,2.08906666667,16.0324666667,4.26888412699,3.11086666667,-0.883000000001,1.23662666667,2.4936,6.2192
287.44,1.36946666667,3.37286666667,1.94593333333,2.4096,16.507,4.61599047619,3.41613333333,-0.516466666667,1.42094666666,2.82993333334,6.47446666667
287.82,1.06486666667,3.09253333333,1.5682,2.14933333334,16.3505333333,4.28018571429,3.29926666667,-0.800000000001,1.223,2.69393333333,6.1464
288.19,1.07726666667,3.09206666667,1.48366666667,2.0786,16.4989333333,4.29462222222,3.20733333333,-0.891199999999,1.27021333333,2.8008,6.11806666667
288.56,1.5136,3.29793333333,1.93826666667,2.3948,16.9658,4.6842984127,3.47133333333,-0.637133333334,1.72872,3.18546666667,6.58373333333
288.93,1.79546666667,3.56393333333,2.3768,2.64906666667,17.513,5.01710952381,3.72586666667,-0.291866666667,2.17909333333,3.66693333333,6.89466666667
289.30,2.10666666667,3.88586666667,2.739,3.02953333333,17.9106,5.39365555555,4.01866666667,0.199333333333,2.55984,4.06046666667,7.20806666667
289.67,1.8256,3.78006666667,2.42913333333,2.7632,17.838,5.20687936508,3.84186666667,-0.0965333333329,2.39108,3.84406666667,6.9462
290.04,2.05066666667,4.14093333333,2.56766666667,2.85973333333,18.3771333333,5.53354920635,4.1386,0.0940666666666,2.66270666667,4.11866666667,6.90666666667
290.41,2.17886666667,4.31813333333,2.5982,3.03513333333,18.7545333333,5.74857142857,4.16066666667,0.132333333333,2.80244,4.21066666667,7.03106666667
290.78,2.3708,4.36153333333,2.605,3.19626666667,19.0514,5.7918968254,4.2306,0.1384,2.76434666667,4.17526666667,6.99646666667
291.15,2.53473333333,4.45793333333,2.70906666667,3.29546666667,19.2670666667,5.99823968254,4.2582,0.0176666666667,2.68181333333,4.24313333334,6.8866
291.52,2.37013333333,4.3372,2.5538,3.16106666667,19.0918666667,5.77353015873,3.99546666667,-0.257666666667,2.42584,4.18933333333,6.5366
291.89,2.01853333333,4.16093333333,2.3048,2.93373333333,19.1259333333,5.63447936508,3.70193333333,-0.577266666665,2.12078666667,4.10413333333,6.33133333333
