wavelength,Back_IncLaem,Belly_IncLaem,Breast_IncLaem,Crissum_IncLaem,Crown_IncLaem,DorTail_IncLaem,Patch10_IncLaem,Patch11_IncLaem,Rump_IncLaem,Throat_IncLaem,WingTip_IncLaem
207.63,357.971833333,435.090083333,296.289999999,540.176250001,683.472833332,464.155249999,351.947000001,142.871583334,552.987,486.30125,690.303000001
208.01,241.550916667,294.04475,200.095,359.3755,509.239000001,339.524583333,237.27875,88.0809166667,394.698,352.704833333,507.233333333
208.39,190.625,243.611166667,167.065166667,303.954833333,433.614666667,278.395583333,173.958333333,72.2295000001,311.90775,286.436416667,436.067333333
208.77,-172.343,-339.794666667,-237.802000001,-391.868083332,-623.49025,-339.9155,-190.479,-82.3671666665,-378.92525,-421.497583334,-643.075666665
209.14,-57.7636666667,-169.629583333,-107.464333333,-180.598333333,-344.031333333,-146.809166667,-74.7578333334,-20.983,-172.023,-225.42725,-318.845916667
209.52,-6.89108333325,-80.7143333332,-44.5696666667,-80.7417500001,-165.380083333,-56.3233333333,-21.0760833334,1.76275,-50.7876666664,-101.63,-147.303083333
209.90,18.51075,-46.6602500001,-18.78475,-41.4529999999,-104.250166667,-23.7922500001,-2.5085,13.2525,-10.0660833333,-63.6194999999,-92.4934166667
210.28,40.0636666667,-2.38383333332,11.3969999999,6.08566666675,-34.0286666667,13.7781666667,30.1987499999,24.8665,28.3776666666,-12.7551666667,-33.38875
210.66,47.0046666667,10.4904166667,21.4693333334,21.1454999999,-15.7105,28.1884166667,35.7109166668,27.6434166666,36.6269999999,2.88741666667,-13.0662499999
211.03,41.9000833333,7.56341666668,17.1719166668,22.0945833333,-13.84825,24.8465,28.0205833334,22.9375833333,35.7964166666,-1.97191666667,-16.2241666667
211.41,41.9715833333,-2.23575,7.31708333325,14.8373333333,-16.26,14.5325833334,22.4593333334,16.1584166667,34.2479999999,-13.2115833333,-24.7966666667
211.79,45.1815,-7.38366666657,3.55483333341,14.6278333334,-3.90341666667,15.8861666667,16.3180833333,16.5633333334,41.6928333333,-8.60341666666,-18.9196666667
212.17,47.6851666667,-38.0497500001,-21.3830833335,2.89366666665,-23.4663333334,8.3624166667,-0.08683333335,-9.1145833335,51.3021666666,-32.9860833333,-36.68975
212.55,56.3732499999,-91.9821666666,-55.8901666667,-2.30924999997,-50.8223333334,-7.377,-18.42625,-33.5914166667,66.7239166668,-65.5431666667,-64.5439166666
212.92,55.9669999999,-102.56125,-69.7963333333,-3.67133333332,-59.5842499999,-13.1253333333,-19.54725,-31.8171666667,64.6632499998,-72.8555833333,-65.3833333335
213.30,48.9248333332,-64.1548333334,-50.1276666667,-6.69425,-40.9855833332,-7.43925,-14.3678333334,-14.7510000001,51.8625833333,-49.7232499999,-50.9365000001
213.68,62.2323333334,-85.8066666668,-72.1760833334,-2.09025,-52.6162500001,1.40283333334,-22.4254166667,-20.8841666668,66.4311666666,-68.6324166667,-58.1117500001
214.06,47.1754166667,-44.8384166667,-47.5760833332,6.97783333332,-33.2998333332,5.94274999997,-11.1045833333,-10.1228333333,46.3541666667,-41.3795833333,-49.5192499999
214.44,14.9914166666,-56.258,-68.7971666666,-12.1649166667,-52.9957500001,-22.2320833333,-44.2623333332,-25.8359166667,2.74191666675,-65.4534166666,-80.7637499998
214.81,21.7534999998,-56.0199166667,-72.3079166667,-18.4524999999,-49.6211666666,-25.5816666668,-37.1212500001,-18.6418333334,7.6975,-70.1569166667,-89.5561666668
215.19,9.29366666674,-68.8718333334,-79.1555,-37.35975,-50.7830833333,-39.7198333333,-37.6882499998,-28.4055833333,-5.07166666675,-70.1130833334,-106.069166667
215.57,2.62108333325,-41.0861666667,-53.4688333332,-22.4708333332,-37.5943333334,-19.4145,-26.7966666667,-16.1184166668,-2.39758333318,-43.9584166666,-88.2117499998
215.95,-32.93675,-76.8185000001,-86.4293333333,-64.8211666668,-85.6830833332,-53.9094999999,-58.4779166666,-48.8572499998,-40.80275,-80.9028333333,-152.558166667
216.32,-27.9199999999,-63.3851666667,-61.738,-51.4089166668,-60.2686666668,-45.19675,-33.7444999999,-32.3799999999,-31.1281666668,-57.4873333333,-122.938833333
216.70,-29.1883333334,-59.4936666666,-60.9820833334,-53.6235833331,-53.3169166665,-42.3815833334,-33.0560000001,-29.0806666666,-28.9968333333,-49.5741666667,-107.34675
217.08,-58.98425,-80.3230000001,-87.9849166666,-87.5115833333,-83.2458333334,-78.908,-67.2044166666,-48.8678333333,-56.1515000002,-83.1045000001,-158.896916667
217.46,-128.36525,-145.707833333,-143.938,-173.16075,-159.713083333,-165.412333333,-145.248,-95.255,-131.905,-171.265333334,-281.870166667
217.83,-832.046083334,-808.062333333,-723.204666666,-997.594916667,-926.05,-973.611166667,-840.1085,-610.061000001,-826.897083333,-982.825166667,-1426.79525
218.21,-955.254666665,-911.088,-704.537083333,-1122.82408333,-1037.82416667,-1196.45833333,-963.055499999,-667.638916666,-1023.12491667,-1193.65741667,-1699.00466667
218.59,1624.50975,1523.61091667,1148.85616667,2012.70425,1882.96566667,2136.80558333,1678.63558333,1172.50825,1783.57858333,1962.49991667,2863.64383333
218.97,804.636666667,701.378416667,572.76525,930.117083334,945.447083332,983.625666668,784.732583333,568.546583333,858.395916668,926.378416666,1242.94066667
219.34,490.50925,393.816083333,384.02775,547.023916667,617.493583333,603.836083333,472.784499999,355.820166667,513.690499999,574.107083332,724.900666667
219.72,552.227333333,450.151583333,432.136333334,610.060583335,665.166666667,711.803083333,496.196916666,383.091,550.045416667,637.848583333,759.530333333
220.10,-616.966750001,-561.511333333,-583.792333332,-718.467499999,-806.744416667,-923.534583333,-563.488666667,-455.102416667,-630.031833333,-824.664583332,-905.031749998
220.47,-212.307166666,-210.534833333,-220.267416666,-246.561,-287.63675,-343.861916667,-198.812166667,-145.634416667,-215.6095,-313.793583333,-336.523666667
220.85,-263.080083333,-262.9255,-279.0295,-299.149,-368.63575,-431.652583334,-232.440416667,-176.547333333,-280.583666667,-411.125166667,-408.12225
221.23,-190.121,-217.790166667,-191.251416667,-217.565416667,-290.332333333,-315.441166667,-143.1305,-113.895666667,-216.864,-299.755,-302.328416667
221.61,-62.2316666667,-100.49725,-74.4002500001,-88.6047499998,-127.911916667,-139.496583333,-41.6350833332,-40.8854166667,-79.0720000001,-121.772416667,-126.570333333
221.98,-20.0610833332,-60.6378333333,-37.7573333334,-40.7974999999,-75.3482499999,-84.7021666666,-9.66874999985,-5.9593333334,-34.0085000002,-68.2625833333,-66.0339166667
222.36,-12.2285833333,-60.9344166667,-41.4005000001,-32.324,-59.5085833332,-63.16425,-1.57866666676,-6.85475000001,-21.0125000001,-53.6025833333,-52.4166666666
222.74,-7.81441666673,-52.9457499999,-36.4109166668,-24.4225833334,-48.39175,-46.8274166666,0.095083333425,-8.17991666666,-20.6797500002,-48.2967499999,-45.5190833332
223.11,-10.9569166668,-60.2831666667,-38.1593333333,-27.5953333333,-48.7935833334,-44.7390000001,-4.33500000008,-17.4943333333,-27.2026666667,-50.3647499999,-51.9641666667
223.49,-17.3100833334,-72.38575,-48.0799999999,-38.5825,-50.7863333333,-50.4493333332,-15.9518333333,-29.4424166666,-41.6972499998,-65.4513333333,-62.9289166667
223.87,-3.6350833333,-56.5813333334,-35.88475,-25.3968333333,-36.85775,-30.3720833334,-8.92108333332,-22.8509999999,-26.7090833333,-49.2699166667,-47.0050833334
224.24,0.443083333325,-60.0487499999,-38.0599166667,-27.36825,-37.5215,-29.0874166666,-15.1233333333,-23.0650833333,-23.1243333333,-55.7020000001,-50.8189999999
224.62,-3.045,-68.1439166666,-48.8573333333,-40.3515,-48.7879166667,-33.5752499999,-25.5323333333,-36.8791666668,-28.6301666667,-66.79925,-58.9479166667
225.00,-11.4695833333,-63.1553333333,-54.497,-45.43575,-49.8151666668,-41.0840833333,-29.8553333334,-40.9778333332,-32.2915833334,-69.6852499999,-60.1815833334
225.38,-12.4093333333,-62.7319166667,-58.9964166666,-48.53625,-49.7535833333,-47.6956666666,-31.3913333333,-43.41675,-35.0181666667,-76.6883333335,-65.6124166667
225.75,-22.0720833333,-75.3472499999,-74.8899999999,-56.3574166666,-58.0721666666,-55.9002500001,-43.1940833334,-51.8504999999,-50.7541666665,-91.9414999998,-76.3402500002
226.13,-21.50025,-65.5465000001,-65.3523333333,-51.0314166667,-50.074,-49.2004166667,-40.889,-46.7950833333,-50.4685833333,-80.21225,-64.9263333333
226.51,-25.4969166667,-62.1226666668,-62.7440833333,-52.9226666667,-53.1864999999,-50.0185000001,-43.2055833333,-42.838,-54.2245000001,-79.0979999999,-61.4473333334
226.88,-10.9363333333,-36.2794166667,-35.5736666666,-31.4945833333,-31.2806666666,-31.19675,-20.8883333333,-19.34725,-29.3318333333,-46.8984166667,-33.8576666667
227.26,-12.9159166667,-32.6274166667,-33.234,-28.6475833333,-31.0019166667,-29.0521666667,-19.9824166667,-15.1288333333,-27.52225,-41.70475,-29.7161666667
227.64,-6.265,-25.4728333333,-24.4953333333,-22.4566666667,-24.9389166667,-21.32025,-13.37525,-7.91791666666,-19.7963333333,-31.8543333333,-21.9745
228.01,-4.14383333335,-20.1059166667,-19.8135833333,-17.7193333333,-20.14725,-17.5368333333,-10.43475,-4.50766666667,-16.71475,-26.0848333333,-18.718
228.39,-4.4038333333,-18.1510833333,-16.5225,-15.9463333333,-19.0005,-15.9964166667,-8.76533333332,-2.66741666666,-15.6220833333,-21.543,-16.6959166667
228.76,-1.55241666665,-15.31525,-12.2480833333,-11.96725,-15.5321666667,-13.3171666667,-4.62525,-0.198666666668,-12.5436666667,-16.54,-12.0740833333
229.14,0.266166666675,-11.9264166667,-8.34616666667,-7.90741666668,-11.49425,-9.80675,-2.90008333334,3.52366666666,-8.33541666668,-12.09275,-8.52708333332
229.52,1.22458333335,-8.51258333332,-6.06958333332,-5.57933333333,-8.56658333333,-7.28125,-2.74408333333,4.51166666666,-6.28991666667,-9.39841666667,-6.13091666668
229.89,1.37983333332,-6.84958333333,-4.63291666667,-4.70508333331,-7.15866666668,-6.27924999999,-1.86291666667,4.78224999999,-4.87483333334,-7.92216666666,-5.09308333334
230.27,3.71116666667,-3.90066666666,-1.38566666667,-1.41816666668,-4.46433333333,-3.16891666667,1.19591666668,7.8595,-1.1145,-5.13049999998,-2.90974999998
230.65,5.80883333333,-0.138666666658,1.75691666667,1.79733333334,-0.675083333333,0.538666666658,4.17483333334,10.3435,2.14083333332,-1.74650000001,0.298416666668
231.02,4.26575000001,-1.21874999999,0.516666666682,1.39991666666,-2.03125,0.369666666683,2.64150000001,9.96133333333,0.85516666665,-3.11466666666,-1.11183333334
231.40,7.20241666665,1.52608333332,2.91341666667,4.04633333333,0.350416666667,2.27991666668,3.82691666666,12.0063333333,3.72958333331,-0.638666666667,1.02325
231.78,6.94774999999,3.52141666667,3.68258333332,5.54383333333,2.16974999999,3.2775,4.15883333333,12.7374166667,5.00733333334,0.357916666682,1.81758333334
232.15,6.12083333333,3.13416666667,2.75750000001,4.80641666666,1.24175,2.38941666666,2.79475,12.6359166667,4.46674999999,-0.489416666685,1.90983333334
232.53,7.21324999999,4.49749999999,4.52691666667,6.16175,2.87991666667,4.25483333332,3.67641666666,13.8480833333,6.01716666668,0.151999999991,3.43991666666
232.90,8.2585,5.60283333332,4.79141666667,6.73316666666,3.71458333334,5.20933333334,3.85308333334,15.6550833333,5.91999999999,0.76899999999,3.87616666666
233.28,10.3865,6.42358333333,6.3415,7.515,5.0145,6.06349999999,5.51741666668,17.4840833334,7.09783333333,2.08333333334,5.55391666666
233.66,10.3375833333,5.83891666668,5.83166666666,7.11691666666,4.46783333333,5.71266666667,5.35399999999,17.5074166667,7.60574999999,1.52849999998,5.70750000001
234.03,12.6563333333,7.72058333333,7.95366666668,9.35533333334,6.22833333334,8.97200000001,6.93074999999,19.8623333334,9.79741666668,3.39141666668,9.3995
234.41,12.2745833333,7.59899999999,6.95658333333,8.80458333333,5.82316666667,9.00850000001,5.55849999999,19.395,8.75375000002,2.74000000001,9.60958333333
234.78,8.43266666667,3.33566666666,3.78025,5.99633333333,1.88441666667,5.46375000003,1.2965,15.5784166667,5.12858333334,-1.16466666666,6.87974999999
235.16,6.94708333331,1.82066666666,2.14275,4.72408333333,1.14366666666,4.01541666666,0.019083333315,13.3071666667,3.83966666665,-3.06591666666,6.31733333334
235.54,5.70633333333,1.14466666666,1.62341666666,4.6665,0.407416666657,3.68925000001,0.643916666667,12.5660833333,2.64975,-3.95649999997,6.89483333332
235.91,7.61574999998,1.7625,3.36258333334,5.51141666666,1.15508333333,5.17474999999,1.73841666665,13.4911666667,3.96158333333,-1.89408333333,9.09
236.29,6.20133333333,1.10225,3.23666666667,4.59508333334,1.61391666666,4.98466666669,1.57249999999,13.0239166667,3.66458333332,-2.1255,8.81358333333
236.66,3.06283333333,-1.90158333333,0.164500000007,1.82483333332,-1.08091666665,2.22974999999,-1.52924999998,9.31666666666,1.05325000002,-4.00708333334,5.94199999999
237.04,0.556333333342,-4.00183333333,-2.39849999999,-0.753333333335,-2.83633333334,0.68325000001,-3.98524999999,7.22841666667,-0.54258333335,-6.28524999999,4.14858333332
237.41,-0.654500000008,-3.63066666667,-3.33200000001,-0.393166666667,-3.296,0.856833333333,-4.51066666667,7.26783333333,-1.50508333333,-6.35858333333,3.01225000001
237.79,-2.86358333332,-5.18358333332,-4.50450000002,-1.12850000002,-5.26041666667,0.246333333325,-5.76625,6.02924999999,-2.83325000001,-7.56091666667,0.88383333335
238.17,-3.67008333333,-5.44933333333,-4.98183333332,-1.99083333332,-6.53816666665,-0.70175,-5.63100000002,5.24016666668,-3.48241666667,-8.30158333333,-1.18725
238.54,-3.90400000002,-5.65083333335,-5.57008333332,-2.63691666666,-6.80249999999,-2.21125000001,-5.79383333335,4.60300000001,-3.58316666668,-8.85650000001,-1.7365
238.92,-1.07283333332,-3.132,-3.38608333333,-0.688250000017,-4.72166666667,-0.528583333332,-2.95316666668,7.25275,-0.554416666667,-6.96491666666,0.282416666675
239.29,0.382916666668,-2.39983333332,-2.06233333333,-0.504083333333,-3.49774999999,0.600666666658,-1.448,8.59341666667,0.288749999983,-5.20908333332,1.06833333332
239.67,0.444166666667,-2.5,-2.34624999999,-1.39575,-2.81566666668,0.115999999992,-2.15883333334,8.94166666667,-0.0793333333325,-5.20658333335,0.577333333332
240.04,0.852166666683,-2.19266666667,-2.21025000001,-0.515333333332,-2.29258333333,0.174833333325,-1.49866666666,9.16941666667,0.418749999992,-4.72083333332,0.712833333325
240.42,1.67908333334,-1.50816666667,-1.2505,0.119833333332,-2.29658333333,0.861583333325,-0.4575,10.1200833333,0.700666666675,-3.65983333333,1.23266666667
240.79,2.96983333333,0.467,0.446249999998,1.23483333333,-0.495333333333,1.96941666667,1.29341666667,12.2799166667,2.162,-1.75575,2.87975
241.17,2.71966666666,0.44675,0.476249999997,1.37566666667,-0.353583333335,1.85449999999,1.20241666667,12.6216666667,2.30116666667,-1.15316666667,3.11
241.54,2.89274999999,0.47625,0.438583333332,1.39033333333,-0.170416666665,2.07608333333,1.32191666667,13.0361666667,2.72166666667,-0.670750000002,3.55391666667
241.92,3.62108333333,1.65191666666,1.14083333333,2.09008333334,0.814166666665,3.10416666667,2.34208333334,14.432,3.55616666667,0.683583333336,5.08841666666
242.29,4.00125,2.34433333333,1.714,2.56616666667,1.77708333333,3.54783333333,2.74891666667,15.1535,4.31741666666,1.80375,6.20658333333
242.67,3.83275,2.47408333333,1.76058333334,2.58808333333,1.83408333333,3.75016666667,2.814,15.31825,4.53174999999,2.13425,6.35025
243.05,3.48333333333,2.38433333333,1.178,2.2755,1.768,3.56875,2.62841666667,15.3731666667,4.14108333332,2.32866666667,6.0335
243.42,3.12733333334,2.36,0.84325,2.16041666667,1.72341666667,3.03808333333,2.2395,15.3545,4.06116666667,2.19258333333,5.96266666667
243.80,3.11425,2.73033333333,1.22716666667,2.39183333333,1.83033333333,3.156,2.61575,15.6600833334,4.175,2.6165,6.10908333333
244.17,2.32266666666,2.26225,0.734083333335,1.79383333334,1.20858333334,2.50066666666,2.16875,15.1933333333,3.38241666667,2.19283333333,5.57975
244.55,2.16783333333,2.4765,0.44475,1.84141666667,1.41491666667,2.34516666667,2.05458333333,15.0915,3.37075,2.36841666667,5.84133333333
244.92,1.97366666666,2.0755,0.30675,1.99483333333,1.06,2.45916666667,2.17275,14.9428333333,3.15766666667,2.22416666666,5.88733333333
245.30,2.44691666667,2.65216666667,0.932750000002,2.53025,1.49358333333,2.97175,2.65183333333,15.2415,3.34541666666,2.42441666666,6.496
245.67,2.94425000001,3.16341666666,1.68858333333,2.92883333333,1.96066666667,3.46741666667,3.018,15.7181666666,3.60583333333,2.75916666667,7.14841666666
246.05,3.13766666667,3.30583333333,2.08433333333,3.10583333333,2.08616666667,3.46316666667,3.202,15.7464166667,3.6485,2.8035,7.35308333334
246.42,2.79075,2.80508333333,1.82216666667,2.81541666667,1.7245,3.14191666667,2.85158333333,15.5681666667,3.15583333333,2.34125,7.031
246.79,2.98791666667,2.93233333333,2.11083333334,2.99333333333,1.79108333333,3.40016666667,2.97466666667,15.78825,3.3085,2.65925,7.26941666666
247.17,3.27641666667,3.25816666667,2.69625,3.43841666667,2.14533333333,3.80691666667,3.4305,16.2155,3.6005,2.97858333333,7.8105
247.54,3.681,3.57933333334,3.0875,3.85341666667,2.381,4.45175,3.93783333333,16.7275,3.987,3.3595,8.19749999999
247.92,3.77341666667,3.69325,3.20908333333,4.02616666667,2.43775,4.70025,4.02241666667,16.8231666667,4.15358333333,3.39275,8.24625000001
248.29,4.08041666667,4.04975,3.53191666666,4.23,2.78333333333,5.09058333334,4.34341666667,17.2560833333,4.53716666667,3.67666666667,8.50808333333
248.67,4.13033333333,3.86166666667,3.62908333334,4.148,2.75608333333,5.0885,4.44466666667,17.4645833333,4.55558333333,3.54975,8.44233333334
249.04,4.083,3.81266666666,3.54741666667,3.892,2.55366666667,4.83075,4.13433333333,17.5361666667,4.42191666667,3.31941666667,8.245
249.42,4.10091666667,3.81333333334,3.58266666666,3.85058333333,2.60233333333,4.799,4.07575,17.8876666667,4.683,3.373,8.11525
249.79,3.79766666667,3.435,3.30366666667,3.54025,2.25058333333,4.32283333333,3.7755,17.534,4.49358333333,3.05641666666,7.63691666667
250.17,3.764,3.328,3.14583333333,3.37908333334,2.07475,4.06341666667,3.53291666667,17.6876666667,4.37041666667,2.91516666667,7.273
250.54,4.093,3.71175,3.19766666667,3.60591666667,2.01716666667,4.13841666666,3.62,18.01,4.6275,2.92483333333,7.35450000001
250.92,4.14083333333,3.44091666667,3.13741666667,3.55583333333,1.92741666667,3.86383333333,3.61333333333,18.1415833333,4.40958333333,2.6065,7.20108333333
251.29,4.01666666668,3.07625,2.8565,3.1045,1.42108333333,3.30725,3.129,18.1296666666,4.29775,2.24575,6.66666666668
251.66,4.26566666666,3.21375,2.8765,3.23208333333,1.5455,3.20016666666,3.24708333333,18.5780833334,4.50416666667,2.08975,6.88116666667
252.04,4.364,3.21883333333,2.83866666667,3.1725,1.59516666667,3.02691666667,3.20516666667,18.7956666667,4.71041666667,2.06691666667,6.97408333333
252.41,4.52108333333,3.23358333333,2.94383333334,3.37866666666,1.77333333333,2.96,3.12283333333,18.7976666667,5.01308333333,1.92175,7.02158333333
252.79,4.81733333332,3.50775,3.12008333333,3.83566666667,1.85591666666,3.068,3.13591666667,18.94575,5.22258333333,2.318,7.16683333334
253.16,5.17333333333,3.74983333333,3.25775,4.35224999999,2.24416666667,3.35666666667,3.57208333333,19.0725,5.36375,2.71758333333,7.53075
253.54,4.8255,3.279,2.82858333333,4.075,1.76558333333,2.99283333333,3.438,18.6036666666,4.82641666667,2.2895,7.37841666667
253.91,5.20775000001,3.80925,3.06491666667,4.4475,2.27083333333,3.39075,3.77958333333,18.8759166667,4.929,2.52716666667,7.82483333335
254.28,5.38241666667,3.88666666667,3.0655,4.72933333332,2.32291666667,3.67991666666,4.02558333333,18.8479166667,5.04791666667,2.73366666667,8.08974999999
254.66,5.57158333332,3.94758333333,3.66183333333,4.96874999999,2.74966666667,4.04933333333,4.62016666668,18.90475,5.34933333333,3.09883333333,8.21341666666
255.03,6.07533333333,4.396,4.18125,5.34608333333,3.06483333333,4.60766666667,4.94033333334,19.23975,5.94925,3.42616666667,8.59416666665
255.41,6.11041666667,4.28166666667,4.00141666667,5.27091666668,3.08616666667,4.76516666666,4.69991666668,19.0306666666,5.89541666667,3.27566666667,8.50508333333
255.78,5.28616666667,3.381,3.433,4.40566666667,2.30458333333,3.70783333333,3.48958333333,18.0005833333,5.00575,2.58383333333,7.4905
256.15,4.94325000001,3.01166666667,3.108,4.13683333333,2.13433333333,3.19883333333,3.12391666667,17.6043333333,4.5465,2.3265,7.07083333333
256.53,4.92441666667,3.13041666667,3.06175,4.05533333333,2.14166666667,3.12725,3.21266666667,17.7346666666,4.36958333333,2.60191666666,7.205
256.90,4.50108333334,2.879,2.77066666667,3.61716666666,1.97083333333,2.99525,2.99125,17.454,4.19691666667,2.26525,7.04175
257.28,4.97516666668,3.56925,3.46516666667,4.14233333333,2.66558333333,3.95316666667,3.71175,18.3800833334,4.79983333334,2.799,7.95508333332
257.65,5.16608333333,4.2015,3.88025,4.25141666667,3.10275,4.53425,4.08608333333,18.4890833333,5.24108333334,3.38833333333,8.41583333333
258.02,4.70041666667,4.00558333333,3.65216666667,4.05225,2.88175,4.49891666667,3.82383333333,18.2936666666,4.98541666666,3.26191666667,8.21783333333
258.40,4.14975,3.81666666667,3.50475,3.95358333334,2.93158333333,4.2025,3.62741666667,17.9825,4.72533333333,3.03225,7.92333333333
258.77,3.77,3.53933333333,3.005,3.66858333333,2.70891666667,3.93991666667,3.32291666666,17.6503333333,4.36866666667,2.86641666667,7.66566666667
259.15,3.58383333333,3.55158333333,2.92858333333,3.60991666666,2.79366666667,3.89125,3.29575,17.5624166667,4.19858333333,2.89866666667,7.58975000001
259.52,3.68033333334,3.9575,3.2075,3.85516666667,3.03283333333,4.19966666667,3.65066666667,17.6960833333,4.36158333334,3.20075,7.802
259.89,3.69775,4.08925,3.32491666667,4.01075,3.16258333333,4.34383333333,3.8785,17.7124166667,4.37866666666,3.4175,7.86316666667
260.27,3.78741666667,4.30816666667,3.48975,4.20375,3.31833333333,4.60208333333,4.12475,17.9396666666,4.53333333333,3.6405,8.07733333333
260.64,3.63883333334,4.17316666667,3.419,4.09941666667,3.28833333333,4.5365,4.08825,17.8315833334,4.42041666666,3.43858333333,8.02083333334
261.01,3.78675,4.38341666667,3.59208333333,4.25016666666,3.46483333334,4.6575,4.28891666667,17.9634166667,4.55758333333,3.57641666667,8.16041666666
261.39,3.68766666667,4.32883333333,3.52716666667,4.11283333333,3.32566666667,4.4745,4.18241666667,17.7156666667,4.546,3.44366666667,7.99849999999
261.76,3.64291666666,4.20933333333,3.51908333333,4.05991666667,3.21658333334,4.24883333333,4.056,17.6380833333,4.387,3.32875,7.83249999999
262.13,3.71608333333,4.16558333333,3.60225,4.18325,3.17666666667,4.22516666667,4.20758333333,17.7134166667,4.46141666667,3.3625,7.81391666666
262.51,4.03233333333,4.41466666667,3.82491666667,4.32433333333,3.2815,4.4565,4.51775,17.9505833333,4.6895,3.56783333333,7.98425000001
262.88,4.13658333333,4.52583333334,3.95166666667,4.36075,3.26125,4.43466666667,4.648,18.0616666666,4.62675,3.58141666667,7.95200000001
263.25,4.04708333334,4.38191666667,3.74508333333,4.2435,3.04833333334,4.13933333333,4.56541666667,17.8603333333,4.40308333333,3.32958333333,7.81991666666
263.63,4.16325,4.2285,3.76266666666,4.21391666667,3.02741666667,3.92133333333,4.54708333333,17.80325,4.36125,3.23033333333,7.74708333332
264.00,4.17508333334,4.19608333333,3.81216666667,4.12041666667,2.99591666667,3.84983333334,4.56766666667,17.7956666666,4.454,3.08275,7.65966666667
264.37,3.87491666667,3.70233333333,3.42908333333,3.59475,2.59,3.40775,4.07558333333,17.3829166667,4.226,2.61741666667,7.41958333333
264.75,3.87608333333,3.71633333333,3.47275,3.5355,2.51916666667,3.40083333333,4.00566666667,17.4469166667,4.24491666667,2.69841666667,7.35208333334
265.12,3.631,3.37591666667,3.16425,3.34625,2.20991666667,3.29716666667,3.72191666667,17.21925,3.99733333333,2.33191666667,7.26058333333
265.49,3.70941666667,3.57058333333,3.36733333333,3.5665,2.47341666667,3.48183333333,3.84175,17.4285,4.17358333333,2.68833333333,7.29675
265.87,3.70908333333,3.62666666667,3.29141666667,3.74633333333,2.43641666667,3.60516666667,3.76216666667,17.3654166667,4.22991666666,2.75675,7.31833333333
266.24,3.40441666667,3.47,3.11833333334,3.41525,2.26516666667,3.54116666667,3.56633333333,17.1670833333,4.00816666667,2.59283333333,7.09516666667
266.61,3.283,3.31558333333,3.02166666667,3.19866666667,2.1135,3.50858333333,3.27833333333,17.0580833333,3.93483333333,2.47,7.13066666667
266.98,3.30408333334,3.44108333333,3.3005,3.36083333333,2.22441666667,3.69,3.32233333334,17.1203333333,4.141,2.72791666666,7.39533333333
267.36,3.47308333333,3.68991666667,3.56508333334,3.5065,2.43525,3.96266666667,3.52325,17.3933333334,4.52775,3.06083333333,7.62291666667
267.73,3.39308333333,3.54875,3.44016666667,3.48391666667,2.3375,3.9365,3.39175,17.2545833333,4.32025,2.9735,7.66666666667
268.10,3.35575,3.6155,3.49833333333,3.488,2.30358333333,3.88991666667,3.32508333333,17.2495833333,4.28516666666,2.98166666667,7.88041666667
268.48,3.34166666667,3.634,3.59783333333,3.50925,2.37925,3.87116666667,3.35416666666,17.1755,4.17516666666,2.97008333333,7.82358333333
268.85,3.49408333333,3.71825,3.7,3.64841666667,2.339,4.09141666667,3.45058333334,17.1715833333,4.24008333333,3.04858333333,7.9405
269.22,3.55766666667,3.84483333333,3.80233333333,3.66758333333,2.39733333333,4.07758333333,3.49233333333,17.1410833333,4.374,3.26858333333,7.9495
269.59,3.46766666667,3.7395,3.6665,3.53091666667,2.25558333333,4.00383333333,3.43275,16.9054166666,4.12991666667,3.19175,7.9035
269.97,3.55825,3.833,3.87758333334,3.64966666667,2.48383333333,4.14183333333,3.81825,16.9784166667,4.27875,3.35658333333,8.12966666667
270.34,3.77833333333,4.0105,3.95816666667,3.73816666667,2.67525,4.23758333333,3.83633333333,17.1410833333,4.447,3.56808333333,8.34441666668
270.71,3.78716666667,3.9525,3.87266666667,3.73666666667,2.76008333333,4.13983333333,3.85541666667,17.0570833333,4.4125,3.48725,8.25566666666
271.09,3.59133333333,3.68841666666,3.54866666667,3.43525,2.616,3.96858333333,3.72383333333,16.9404166666,4.21191666667,3.16466666667,7.87983333333
271.46,3.80341666666,3.848,3.78675,3.5695,2.82233333333,4.18316666667,3.96066666667,17.0674166667,4.34666666667,3.33991666667,7.81741666667
271.83,3.82325,4.00625,3.74391666667,3.51033333333,2.85908333334,4.2235,4.07066666667,17.134,4.46808333333,3.35116666666,7.63575
272.20,4.0395,4.22691666667,3.81783333333,3.61983333333,3.03075,4.41333333333,4.2835,17.2799166666,4.61933333333,3.53875,7.68383333333
272.58,4.13608333333,4.33383333333,3.83158333333,3.72341666666,3.0575,4.4745,4.34891666667,17.1780833333,4.68341666666,3.64366666667,7.75608333333
272.95,4.00216666667,4.19866666667,3.66058333333,3.60066666667,3.06816666667,4.20491666667,4.17841666667,17.0385,4.54975,3.62475,7.66325
273.32,3.90458333333,4.12808333333,3.49216666666,3.44666666667,3.01358333333,4.11133333333,4.08216666667,16.9991666667,4.40358333333,3.42433333333,7.51583333334
273.69,3.69825,3.91033333333,3.2285,3.21925,2.83433333334,3.89641666667,3.90333333333,16.9441666666,4.26541666667,3.21058333333,7.31425
274.06,3.5885,3.7795,3.06025,3.09275,2.686,3.82716666667,3.73475,16.93325,4.20058333334,3.13533333333,7.12966666667
