wavelength,Back_HemSupm,Belly_HemSupm,Breast_HemSupm,Crissum_HemSupm,Crown_HemSupm,DorTail_HemSupm,Patch10_HemSupm,Patch11_HemSupm,Rump_HemSupm,Throat_HemSupm,WingTip_HemSupm
380.52,8.6058888889,23.0737777778,21.0665555555,16.7396666667,8.25244444445,8.17555555556,16.3105555555,8.6641111111,8.94166666667,21.0787777778,9.89522222222
380.88,8.46700000001,22.9106666667,20.9582222222,16.6216666667,8.16555555555,8.11833333333,16.2775555555,8.59422222223,8.87911111111,20.9791111111,9.81411111111
381.24,8.38988888889,22.7608888889,20.8254444444,16.5175555556,8.11677777778,8.13111111111,16.25,8.57933333332,8.87966666667,20.7892222222,9.71522222222
381.61,8.36311111111,22.7291111111,20.79,16.5284444444,8.10455555555,8.15133333333,16.2937777778,8.56633333332,8.86266666668,20.7693333333,9.65277777778
381.97,8.22433333333,22.5325555556,20.6343333334,16.4104444445,7.959,7.97966666667,16.2531111111,8.48655555554,8.73055555557,20.6107777778,9.5031111111
382.33,8.15722222222,22.4543333333,20.528,16.2925555556,7.90955555555,7.96777777778,16.2746666667,8.45066666668,8.66688888888,20.5437777778,9.48466666666
382.69,8.093,22.2284444444,20.4003333333,16.1357777778,7.795,7.92111111111,16.2002222222,8.32822222223,8.52922222221,20.3772222222,9.37244444445
383.05,8.058,22.0887777778,20.3125555556,16.0174444444,7.776,7.85711111111,16.2184444444,8.33588888888,8.48977777778,20.2695555556,9.36233333333
383.41,8.09122222222,22.0742222222,20.2822222222,16.0172222222,7.73666666667,7.914,16.3293333334,8.39711111111,8.49944444443,20.2843333333,9.35055555554
383.77,8.07344444444,22.011,20.2011111111,15.9666666667,7.73733333333,7.88544444444,16.3871111111,8.43977777777,8.49177777779,20.1921111111,9.32100000001
384.14,8.03766666667,21.9725555556,20.1241111111,15.8924444445,7.72111111111,7.84277777778,16.3555555556,8.45933333332,8.48688888888,20.1741111111,9.32955555554
384.50,7.97444444445,21.8725555556,20.0525555555,15.8287777778,7.65677777778,7.87266666667,16.3285555556,8.4298888889,8.41733333333,20.0727777778,9.35111111111
384.86,8.002,21.8914444445,20.0454444444,15.8398888889,7.69588888889,7.87911111111,16.3783333333,8.46400000001,8.42411111112,20.0681111111,9.364
385.22,8.06277777778,21.9854444444,20.0791111111,15.9058888889,7.77233333333,7.98088888889,16.5364444444,8.57788888889,8.49255555554,20.114,9.44088888888
385.58,8.075,21.9543333333,20.0627777778,15.9025555556,7.81466666666,7.962,16.5976666667,8.65422222223,8.52533333333,20.0728888889,9.45022222223
385.94,8.14877777778,21.9936666667,20.054,15.9366666667,7.90444444444,7.98988888889,16.6721111111,8.74,8.61344444446,20.1152222222,9.47566666666
386.30,8.22722222222,21.9612222222,20.0935555556,15.9591111111,7.89911111111,8.03277777778,16.7361111111,8.79266666667,8.59444444444,20.0807777778,9.48066666667
386.66,8.27244444445,21.9403333334,20.0175555556,15.9306666667,7.91577777778,8.08022222222,16.7426666667,8.87466666666,8.61011111111,20.0074444444,9.52499999999
387.03,8.21,21.8855555556,19.9454444444,15.9054444444,7.93388888889,8.10744444444,16.7827777778,8.83822222223,8.58066666667,19.9618888889,9.47422222223
387.39,8.19,21.8194444444,19.9166666666,15.8528888889,7.93711111111,8.15233333333,16.7908888889,8.85011111111,8.56866666667,19.8548888889,9.49322222223
387.75,8.21966666667,21.8163333333,19.9632222222,15.909,8.01277777778,8.26566666667,16.9074444444,8.92788888888,8.647,19.8707777778,9.55466666667
388.11,8.258,21.721,19.8632222222,15.8538888889,8.04588888889,8.32788888889,16.9657777778,8.9421111111,8.65488888888,19.7922222222,9.56266666667
388.47,8.30211111111,21.6923333333,19.832,15.8364444444,8.08722222222,8.40066666667,17.0336666667,8.98877777779,8.67355555554,19.7574444444,9.57866666668
388.83,8.26277777778,21.5541111111,19.7103333333,15.7348888889,8.06422222222,8.38066666667,17.0754444445,8.98322222223,8.64577777777,19.6581111111,9.58066666665
389.19,8.19677777778,21.38,19.5841111111,15.5851111111,7.975,8.28322222222,16.9807777778,8.9181111111,8.53266666665,19.5607777778,9.55155555556
389.55,8.19333333333,21.264,19.5047777778,15.4722222222,7.98466666667,8.30122222222,17.0234444444,8.91477777779,8.52888888889,19.4774444444,9.60766666668
389.91,8.17066666667,21.1716666667,19.4057777778,15.3456666667,7.93566666667,8.39222222222,17.0635555556,8.88266666667,8.45633333335,19.3348888889,9.63922222223
390.27,8.08066666666,21.045,19.2657777778,15.2784444444,7.95411111111,8.33866666667,17.0624444444,8.88211111112,8.4801111111,19.2016666667,9.64244444443
390.63,8.10422222222,20.9994444445,19.24,15.2773333333,8.02877777778,8.37677777778,17.2052222222,8.92455555556,8.52866666667,19.1702222222,9.68155555557
391.00,8.07677777778,20.9517777778,19.1176666667,15.1885555555,7.99844444444,8.40988888889,17.2597777778,8.97922222222,8.52544444446,19.099,9.7031111111
391.36,8.03333333333,20.8295555556,18.9545555556,15.0692222222,7.98644444445,8.413,17.2847777778,8.94922222223,8.48788888889,19.0454444445,9.70977777777
391.72,8.02644444444,20.676,18.8225555556,14.8943333333,7.94766666667,8.43222222222,17.2707777778,8.945,8.43366666668,18.9084444445,9.69877777778
392.08,7.99233333333,20.5611111111,18.7407777778,14.8555555555,7.93011111111,8.435,17.2872222222,8.93311111112,8.39144444443,18.8094444445,9.7191111111
392.44,7.97111111111,20.4106666667,18.5458888889,14.7332222222,7.92233333334,8.42222222222,17.303,8.9318888889,8.36388888888,18.6883333333,9.72966666666
392.80,7.98555555556,20.2943333333,18.4711111111,14.6724444444,7.95744444444,8.45922222222,17.3077777778,8.98422222223,8.37633333332,18.5896666667,9.75944444443
393.16,8.02944444445,20.2036666667,18.4202222222,14.6554444444,8.02166666667,8.53311111111,17.3945555556,9.07766666667,8.45788888889,18.5067777778,9.84722222222
393.52,7.96633333333,20.0802222222,18.2338888889,14.543,7.99188888889,8.53177777778,17.379,9.06933333334,8.38655555556,18.3442222222,9.82844444446
393.88,7.979,19.9713333333,18.1536666667,14.5101111111,8.00166666667,8.49988888889,17.4112222222,9.0951111111,8.38433333333,18.2573333333,9.83988888888
394.24,8.00244444444,19.8324444444,18.0095555556,14.3574444445,7.96166666667,8.51755555556,17.436,9.0731111111,8.34077777778,18.1003333333,9.84655555556
394.60,7.91711111111,19.6523333333,17.8686666667,14.2176666667,7.87344444444,8.45355555555,17.3931111111,9.06100000001,8.28,17.9187777778,9.79722222223
394.96,7.97055555555,19.5396666667,17.8513333333,14.1847777778,7.94233333333,8.50133333333,17.4503333333,9.12055555554,8.28977777778,17.8271111111,9.88766666666
395.32,8.00188888889,19.4363333333,17.7948888889,14.1278888889,7.95777777778,8.53733333333,17.5256666666,9.16477777779,8.30444444445,17.706,9.94577777777
395.68,8.01088888889,19.3753333333,17.6954444445,14.0916666666,7.97822222222,8.52288888889,17.5976666667,9.171,8.27333333333,17.617,9.99222222221
396.04,8.03433333333,19.2958888889,17.6371111111,13.9771111111,8.00277777778,8.60633333334,17.6841111111,9.22644444443,8.28288888889,17.5408888889,10.0012222222
396.40,8.05866666667,19.1997777778,17.5795555556,13.8985555556,8.00255555555,8.62100000001,17.6998888889,9.26166666668,8.27466666665,17.4271111111,10.0047777778
396.76,8.01255555556,19.0387777778,17.4264444444,13.7303333333,7.934,8.60244444444,17.7431111111,9.24022222223,8.19277777778,17.2526666667,9.97677777779
397.12,7.93611111111,18.8997777778,17.2861111111,13.5654444444,7.83522222222,8.53766666667,17.7717777778,9.19588888888,8.07677777778,17.079,9.86311111111
397.48,7.941,18.7512222222,17.1841111111,13.4764444444,7.79655555556,8.55977777778,17.8036666667,9.27122222223,8.08944444445,16.9787777778,9.86022222223
397.84,7.91322222222,18.6007777778,17.045,13.3416666667,7.78,8.60622222222,17.8235555556,9.26300000001,8.068,16.8868888889,9.85977777778
398.20,7.86077777778,18.4903333333,16.9573333333,13.2526666667,7.75755555556,8.61444444445,17.8503333334,9.27433333332,8.04122222222,16.8233333333,9.83877777779
398.56,7.79577777778,18.2881111111,16.7903333333,13.1032222222,7.71622222222,8.57011111111,17.8557777778,9.23777777778,7.97133333333,16.6746666667,9.82622222221
398.92,7.74844444445,18.139,16.6365555555,12.9693333333,7.65566666667,8.50122222222,17.8344444444,9.18133333333,7.91022222222,16.5218888889,9.75633333335
399.28,7.737,18.0168888889,16.5445555556,12.9062222222,7.62533333333,8.449,17.8244444444,9.16122222221,7.88611111111,16.4161111111,9.74477777778
399.64,7.69822222222,17.8798888889,16.4031111111,12.8714444444,7.63366666667,8.45911111111,17.8342222222,9.2111111111,7.89388888889,16.3094444445,9.75444444444
400.00,7.66444444444,17.7621111111,16.2687777778,12.8293333333,7.63955555555,8.38755555556,17.895,9.23522222223,7.89322222222,16.1863333334,9.73233333333
400.36,7.61788888889,17.6916666667,16.1804444445,12.782,7.64555555556,8.36122222222,17.9757777778,9.30322222221,7.89444444444,16.1027777778,9.72366666667
400.72,7.62933333333,17.6168888889,16.0944444445,12.78,7.65811111111,8.40566666667,18.0271111111,9.32866666665,7.901,16.0444444445,9.76944444444
401.08,7.69222222222,17.5552222222,16.0067777778,12.7847777778,7.71444444444,8.47555555556,18.1192222222,9.37333333335,7.94455555556,16.0283333333,9.82677777779
401.44,7.71755555556,17.5103333333,15.9867777778,12.7581111111,7.79088888889,8.51977777778,18.2256666667,9.36933333333,7.95577777778,15.9832222222,9.88600000001
401.80,7.67388888889,17.4515555555,15.9112222222,12.7137777778,7.78733333333,8.49211111111,18.2872222222,9.41922222221,7.96466666667,15.897,9.92255555556
402.16,7.71711111111,17.3923333333,15.8661111111,12.6922222222,7.83777777778,8.52522222222,18.3734444445,9.47333333332,7.99155555556,15.8772222222,9.96944444445
402.52,7.73777777778,17.3648888889,15.8247777778,12.6347777778,7.85422222222,8.51744444445,18.425,9.47133333332,8.00888888889,15.8558888889,9.99633333334
402.88,7.70333333333,17.2381111111,15.7583333333,12.5668888889,7.80977777778,8.50222222222,18.4495555556,9.47822222221,8.01066666666,15.7661111111,9.98144444444
403.24,7.75311111111,17.2796666667,15.7517777778,12.5487777778,7.88622222222,8.58344444444,18.5576666667,9.59699999999,8.04944444445,15.7798888889,10.0656666666
403.60,7.807,17.235,15.7657777778,12.5233333333,7.92855555556,8.63755555555,18.6306666667,9.63233333334,8.10855555556,15.7898888889,10.1171111111
403.95,7.84322222222,17.2425555556,15.7946666667,12.5268888889,7.93744444444,8.69311111111,18.6657777778,9.65722222222,8.11622222222,15.7854444444,10.1243333333
404.31,7.82711111111,17.1828888889,15.7236666667,12.4732222222,7.93388888889,8.70144444445,18.6755555556,9.60433333332,8.08422222222,15.733,10.1075555555
404.67,7.82511111111,17.1512222222,15.6854444445,12.4586666667,7.96411111111,8.67477777778,18.7244444445,9.61999999999,8.10422222222,15.7001111111,10.1173333334
405.03,7.79177777778,17.0826666667,15.6761111111,12.3966666667,7.94744444445,8.66711111111,18.7257777778,9.61933333333,8.08022222222,15.6368888889,10.1215555555
405.39,7.789,17.0152222222,15.609,12.3356666667,7.90122222222,8.64266666667,18.7087777778,9.60588888889,8.06844444444,15.5835555556,10.1132222222
405.75,7.80477777778,16.9862222222,15.5836666667,12.2912222222,7.904,8.66011111111,18.754,9.61855555555,8.055,15.5436666667,10.0706666667
406.11,7.81933333333,16.998,15.5762222222,12.2747777778,7.91811111111,8.69811111111,18.8132222222,9.67566666666,8.09177777778,15.5306666667,10.0952222222
406.47,7.87533333333,17.0542222222,15.612,12.3401111111,7.97755555556,8.78999999999,18.8877777778,9.77733333333,8.13022222222,15.5692222222,10.1663333334
406.83,7.90288888889,17.0264444444,15.547,12.313,7.98022222222,8.80866666668,18.8894444444,9.78155555557,8.10844444444,15.553,10.1854444444
407.19,7.88911111111,16.9597777778,15.4982222222,12.2934444444,7.97444444445,8.77311111112,18.8956666667,9.7548888889,8.09911111111,15.5038888889,10.147
407.55,7.82344444444,16.8942222222,15.3921111111,12.194,7.90033333333,8.72655555555,18.8583333333,9.68411111111,7.97333333334,15.3965555556,10.0187777778
407.90,7.72133333333,16.7723333333,15.2772222222,12.102,7.80855555555,8.66088888889,18.8122222222,9.60466666667,7.90633333333,15.2755555556,9.97611111111
408.26,7.72877777778,16.7136666667,15.299,12.0702222222,7.77211111111,8.65766666667,18.8551111111,9.60733333333,7.88188888889,15.2526666667,9.99066666668
408.62,7.71633333333,16.668,15.2782222222,12.0354444444,7.75233333333,8.64933333333,18.8507777778,9.61644444445,7.85655555555,15.2292222222,9.97444444445
408.98,7.68422222222,16.64,15.2067777778,11.9971111111,7.75277777778,8.65188888889,18.8568888889,9.61077777778,7.83288888889,15.1848888889,9.96722222223
409.34,7.66277777778,16.6212222222,15.1856666667,11.9596666667,7.73622222222,8.66488888889,18.8891111111,9.61133333333,7.81877777778,15.1594444445,9.94133333332
409.70,7.68222222222,16.5886666667,15.153,11.9601111111,7.73466666667,8.66255555555,18.9027777778,9.63522222223,7.81888888889,15.1231111111,9.98577777779
410.06,7.658,16.5161111111,15.0925555555,11.9216666667,7.72255555556,8.63077777778,18.916,9.5848888889,7.75944444444,15.0571111111,9.97555555557
410.42,7.62233333333,16.432,15.015,11.8506666667,7.68388888889,8.60622222222,18.9224444444,9.55866666666,7.73355555556,14.9874444444,9.9118888889
410.77,7.61788888889,16.4241111111,14.9821111111,11.8583333333,7.726,8.60088888889,18.9754444444,9.57033333334,7.76388888889,14.9674444444,9.90666666666
411.13,7.61144444444,16.3674444445,14.9546666667,11.8336666667,7.70844444444,8.64177777778,18.9898888889,9.5588888889,7.764,14.9381111111,9.88777777779
411.49,7.611,16.349,14.9551111111,11.8008888889,7.70988888889,8.64811111111,19.0296666667,9.58666666665,7.80388888889,14.9234444444,9.95722222221
411.85,7.62933333334,16.337,14.9343333333,11.78,7.74766666667,8.66855555556,19.0677777778,9.62855555557,7.82222222222,14.943,9.99899999999
412.21,7.59633333333,16.2802222222,14.8655555556,11.7277777778,7.77611111111,8.672,19.0941111111,9.66711111111,7.84744444445,14.9005555555,10.0118888889
412.57,7.63044444444,16.2873333333,14.8473333333,11.728,7.78933333333,8.68988888889,19.1726666667,9.69466666667,7.85811111111,14.8892222222,10.0401111111
412.92,7.61877777778,16.2052222222,14.782,11.681,7.76888888889,8.657,19.1828888889,9.68222222221,7.83944444444,14.8043333333,10.0155555555
413.28,7.55055555556,16.0988888889,14.6756666667,11.5956666667,7.70666666667,8.55288888889,19.1956666667,9.64377777778,7.77288888889,14.6835555555,9.98822222222
413.64,7.50677777778,16.015,14.6134444445,11.524,7.67322222222,8.54177777778,19.2171111111,9.63011111111,7.74722222222,14.6146666667,9.97244444445
414.00,7.49966666667,15.9467777778,14.5715555555,11.5037777778,7.64066666667,8.541,19.2754444445,9.67622222223,7.76888888889,14.5581111111,9.97999999999
414.36,7.50077777778,15.8928888889,14.5204444445,11.4677777778,7.64788888889,8.57244444444,19.31,9.6571111111,7.75533333333,14.4985555556,10.0317777778
414.72,7.53355555556,15.8655555555,14.5264444444,11.4416666667,7.64922222222,8.647,19.3945555555,9.72455555557,7.75755555556,14.4681111111,10.1108888889
415.07,7.522,15.7961111111,14.4233333333,11.3646666667,7.66288888889,8.62611111111,19.4363333333,9.77444444443,7.73644444444,14.3767777778,10.1564444445
415.43,7.49311111111,15.668,14.2943333333,11.3185555556,7.627,8.61677777778,19.4682222222,9.75844444445,7.70388888889,14.2491111111,10.1685555556
415.79,7.483,15.5902222222,14.1872222222,11.232,7.63511111111,8.63222222222,19.514,9.75677777778,7.67322222222,14.1302222222,10.1763333333
416.15,7.49944444444,15.5231111111,14.1297777778,11.1766666666,7.62988888889,8.673,19.5207777778,9.77866666668,7.66555555555,14.0678888889,10.2302222222
416.51,7.47911111111,15.419,14.0388888889,11.0646666666,7.63255555556,8.704,19.5287777778,9.78911111112,7.65888888889,13.9723333334,10.2322222222
416.86,7.46733333333,15.3531111111,13.9877777778,10.9988888889,7.64377777778,8.77088888889,19.5621111111,9.81944444445,7.65877777778,13.9063333333,10.2592222222
417.22,7.45022222222,15.2347777778,13.8825555556,10.9193333334,7.65488888889,8.80777777778,19.5436666667,9.82722222221,7.647,13.8216666667,10.2531111111
417.58,7.43588888889,15.1214444444,13.7805555556,10.8348888889,7.63877777778,8.80677777778,19.5552222222,9.81455555557,7.63166666666,13.7431111111,10.2738888889
417.94,7.37344444444,14.9856666667,13.634,10.7058888889,7.61388888889,8.78422222222,19.4865555555,9.75733333332,7.553,13.5905555555,10.2523333333
418.29,7.316,14.8257777778,13.4787777778,10.583,7.541,8.73055555555,19.4504444445,9.73055555557,7.49988888889,13.4602222222,10.2046666667
418.65,7.27366666667,14.6776666667,13.3346666667,10.4696666667,7.49366666667,8.69211111111,19.4378888889,9.70755555555,7.44888888889,13.3387777778,10.1603333334
419.01,7.25355555556,14.536,13.2223333333,10.361,7.44522222222,8.65977777778,19.4,9.66777777779,7.40055555556,13.2217777778,10.12
419.37,7.25766666667,14.4546666667,13.1691111111,10.2934444444,7.45755555555,8.67777777778,19.41,9.69133333333,7.39222222222,13.1577777778,10.1305555555
419.73,7.24077777778,14.3471111111,13.0783333334,10.2072222222,7.438,8.67988888889,19.3943333333,9.68677777778,7.36777777778,13.0764444445,10.1323333333
420.08,7.202,14.2263333333,12.9542222222,10.1347777778,7.41255555556,8.65777777778,19.3974444445,9.66411111111,7.31855555555,12.9595555556,10.1035555556
420.44,7.15,14.0855555555,12.8372222222,10.0633333333,7.37477777778,8.62922222222,19.3513333333,9.63322222222,7.28533333333,12.8403333333,10.0736666666
420.80,7.14555555556,13.9877777778,12.7488888889,9.99077777779,7.36022222222,8.61422222222,19.3561111111,9.64244444446,7.28822222222,12.7436666667,10.081
421.16,7.16888888889,13.9367777778,12.7127777778,9.96155555554,7.39277777778,8.64133333333,19.4054444444,9.68500000001,7.302,12.7036666667,10.1086666667
421.51,7.159,13.8551111111,12.6336666667,9.89244444445,7.39566666667,8.63988888889,19.4023333333,9.67577777778,7.28077777778,12.6238888889,10.1105555555
421.87,7.14744444445,13.7551111111,12.5375555556,9.8308888889,7.37622222222,8.65611111111,19.4165555556,9.69144444446,7.25977777778,12.5542222222,10.1058888889
422.23,7.15666666667,13.6853333333,12.475,9.78866666667,7.39877777778,8.70588888889,19.4377777778,9.72666666668,7.26044444444,12.4851111111,10.1241111111
