wavelength,Back_GubCrif,Belly_GubCrif,Breast_GubCrif,Crissum_GubCrif,Crown_GubCrif,DorTail_GubCrif,Patch10_GubCrif,Patch11_GubCrif,Patch12_GubCrif,Rump_GubCrif,Throat_GubCrif,WingTip_GubCrif
443.95,11.4123333333,11.0392222222,26.1206666667,13.5949444444,7.87877777779,5.37866666667,18.1005555555,44.5668888889,19.1852222222,10.3,6.0885,9.15983333333
444.31,11.35,10.8847777778,26.0948888889,13.4725555556,7.81100000001,5.32977777778,18.0301111111,44.5734444445,19.0841111111,10.2435555556,6.06961111111,9.14150000002
444.66,11.3048888889,10.7512222222,26.1206666667,13.3185,7.77355555554,5.31244444444,17.9685555555,44.6451111111,18.987,10.1728888889,6.06777777778,9.11333333331
445.02,11.2721111111,10.663,26.1198888889,13.2003333333,7.75322222223,5.284,17.9212222222,44.669,18.9042222222,10.1435555555,6.06105555556,9.13983333331
445.37,11.2402222222,10.574,26.0958888889,13.0931111111,7.71422222221,5.26055555556,17.8766666666,44.6675555556,18.7658888889,10.0878888889,6.06827777778,9.12800000001
445.72,11.2324444444,10.4998888889,26.1413333333,13.022,7.67966666667,5.25788888889,17.8504444444,44.7084444444,18.6561111111,10.0432222222,6.07966666667,9.1425
446.08,11.2327777778,10.413,26.1707777778,12.9351666667,7.66677777777,5.25322222222,17.8142222222,44.7338888889,18.5914444444,10.01,6.07722222222,9.13633333333
446.43,11.1982222222,10.3191111111,26.1832222222,12.8136111111,7.62433333334,5.21555555556,17.7638888889,44.7667777778,18.5057777778,9.9441111111,6.05177777778,9.12416666668
446.79,11.1636666667,10.2301111111,26.1644444445,12.7000555556,7.56744444445,5.17166666667,17.6898888889,44.7921111111,18.3984444444,9.90211111112,6.02688888889,9.08516666669
447.14,11.1224444445,10.139,26.1765555556,12.6046111111,7.52255555555,5.14033333333,17.629,44.769,18.2964444445,9.85944444446,5.99416666667,9.06883333334
447.50,11.09,10.0662222222,26.1781111111,12.52,7.49644444445,5.119,17.5908888889,44.843,18.2177777778,9.81588888888,5.98638888889,9.0555
447.85,11.0488888889,9.977,26.1612222222,12.4313888889,7.45266666667,5.09577777778,17.5437777778,44.8548888889,18.1232222222,9.7618888889,5.95894444444,9.03616666667
448.21,11.0337777778,9.914,26.1508888889,12.3291111111,7.45188888889,5.08166666667,17.5026666667,44.8828888889,18.0396666667,9.72377777778,5.96616666667,9.0485
448.56,11.03,9.86322222223,26.1612222222,12.274,7.45744444443,5.08811111111,17.468,44.8894444444,17.9677777778,9.70133333332,5.97211111111,9.077
448.92,11.0292222222,9.79333333336,26.1807777778,12.2158333333,7.4348888889,5.08666666667,17.4202222222,44.9184444444,17.859,9.64611111111,5.968,9.05666666667
449.27,10.9975555555,9.7058888889,26.1612222222,12.1328888889,7.39488888888,5.06866666667,17.3551111111,44.9495555555,17.7681111111,9.607,5.91888888889,9.04016666667
449.62,10.9927777778,9.62600000002,26.1565555556,12.0519444445,7.39600000001,5.07255555556,17.2922222222,44.9534444444,17.707,9.57188888888,5.92355555556,9.0405
449.98,10.9458888889,9.5478888889,26.1585555555,11.9703333333,7.35977777777,5.04644444444,17.2304444444,45.0347777778,17.6172222222,9.5348888889,5.90622222222,9.03166666667
450.33,10.9388888889,9.50933333333,26.1533333333,11.9375555555,7.34600000001,5.06122222222,17.1842222222,45.0437777778,17.5446666667,9.51677777779,5.93388888889,9.03
450.69,10.931,9.5001111111,26.1688888889,11.9118888889,7.37744444443,5.098,17.1702222222,45.0471111111,17.4982222222,9.48344444443,5.96555555555,9.07066666666
451.04,10.9276666667,9.45122222222,26.1572222222,11.8410555556,7.36677777779,5.10222222222,17.1638888889,45.0498888889,17.4493333333,9.46266666665,5.98427777778,9.07816666667
451.40,10.9305555556,9.41866666667,26.1964444445,11.8317777778,7.37111111111,5.12755555556,17.1508888889,45.0744444445,17.4404444445,9.48211111112,5.97555555555,9.10616666665
451.75,10.9485555556,9.4058888889,26.229,11.7982222222,7.3831111111,5.15977777778,17.1461111111,45.1454444444,17.4214444445,9.51633333335,6.00527777778,9.13833333335
452.10,10.9804444444,9.39233333333,26.2871111111,11.798,7.38666666667,5.18711111111,17.1581111111,45.2798888889,17.4157777778,9.51711111111,6.00016666667,9.15366666665
452.46,10.9395555556,9.34366666667,26.2915555556,11.7706111111,7.33766666666,5.16133333333,17.1201111111,45.3238888889,17.3927777778,9.49322222223,5.95527777778,9.105
452.81,10.9367777778,9.33788888888,26.3121111111,11.7655,7.35188888889,5.18844444444,17.1272222222,45.3868888889,17.4225555556,9.51333333332,5.9755,9.119
453.17,10.9543333333,9.36744444444,26.3676666667,11.7717222222,7.38411111111,5.24022222222,17.1675555556,45.4206666666,17.4654444444,9.55077777778,6.02583333333,9.16466666669
453.52,10.9542222222,9.38599999999,26.39,11.7807222222,7.40655555556,5.23033333333,17.2182222222,45.4895555556,17.4813333333,9.58199999999,6.03183333333,9.19700000001
453.87,10.9677777778,9.42755555556,26.4106666667,11.7982777778,7.42411111111,5.23955555556,17.2543333333,45.5075555555,17.5034444444,9.62111111112,6.03955555556,9.22516666665
454.23,10.9792222222,9.44444444446,26.4146666667,11.812,7.43344444443,5.22922222222,17.2788888889,45.5333333333,17.5192222222,9.63322222222,6.01266666667,9.22633333332
454.58,10.983,9.44499999999,26.4438888889,11.8055555556,7.41133333334,5.20444444444,17.2751111111,45.5671111111,17.5338888889,9.63533333335,6.01533333333,9.21950000001
454.93,10.9945555556,9.48555555556,26.461,11.8597777778,7.4248888889,5.22777777778,17.2813333333,45.661,17.5643333333,9.626,6.02033333333,9.21266666667
455.29,11.0245555556,9.55399999999,26.4816666667,11.9151666667,7.4488888889,5.23411111111,17.3543333333,45.7306666667,17.6127777778,9.65722222223,6.06138888889,9.21283333332
455.64,11.0704444445,9.64388888891,26.5354444445,12.0150555555,7.50266666668,5.28944444444,17.4244444445,45.8137777778,17.6985555556,9.70800000001,6.10166666667,9.23650000001
456.00,11.0944444445,9.7058888889,26.5634444444,12.0627777778,7.50555555557,5.29655555556,17.4617777778,45.7667777778,17.7176666667,9.7268888889,6.09733333333,9.24833333331
456.35,11.1517777778,9.80855555554,26.5468888889,12.1696666667,7.55977777779,5.34111111111,17.5267777778,45.7676666667,17.8011111111,9.78744444443,6.14588888889,9.30216666667
456.70,11.1848888889,9.90477777778,26.5825555556,12.2657777778,7.58966666666,5.36,17.5801111111,45.7855555555,17.8568888889,9.82222222223,6.16361111111,9.348
457.06,11.2101111111,9.94955555557,26.5981111111,12.3478333333,7.58433333332,5.32111111111,17.6196666667,45.8712222222,17.8918888889,9.85577777779,6.13516666667,9.32483333332
457.41,11.2295555555,10.0221111111,26.6135555556,12.4245555556,7.57111111112,5.31033333333,17.6368888889,45.8644444445,17.9283333333,9.88233333334,6.12822222222,9.30416666665
457.76,11.2301111111,10.0541111111,26.6025555555,12.4921666667,7.54999999999,5.29777777778,17.6454444444,45.8692222222,17.9694444445,9.87866666666,6.10044444445,9.28099999998
458.12,11.2221111111,10.098,26.5952222222,12.5498888889,7.54244444443,5.28477777778,17.6672222222,45.8606666667,18.0006666667,9.88755555556,6.07866666667,9.26916666668
458.47,11.2093333333,10.1444444444,26.5845555555,12.6011111111,7.53199999999,5.26322222222,17.7101111111,45.9064444444,18.0528888889,9.90222222223,6.03072222222,9.24666666668
458.82,11.2401111111,10.212,26.5727777778,12.6674444444,7.52722222222,5.24044444444,17.7682222222,45.9048888889,18.1201111111,9.96699999999,6.02316666667,9.26850000001
459.18,11.2655555555,10.2627777778,26.606,12.7356666667,7.52688888888,5.21677777778,17.797,45.8986666667,18.1696666667,9.97922222221,6.00366666667,9.25933333334
459.53,11.2476666667,10.2797777778,26.5496666667,12.761,7.49955555556,5.19444444444,17.8068888889,45.8591111111,18.1908888889,9.96355555555,5.96816666667,9.2305
459.88,11.2593333333,10.3406666667,26.5305555555,12.8463333333,7.50344444444,5.19677777778,17.8607777778,45.8793333333,18.2536666667,9.99122222223,5.96872222222,9.21683333332
460.24,11.254,10.3883333333,26.5568888889,12.8780555556,7.48455555557,5.16022222222,17.8928888889,45.9034444445,18.2805555556,9.98499999999,5.939,9.20333333335
460.59,11.2795555556,10.4564444444,26.5972222222,12.9668333333,7.48522222222,5.15555555556,17.9708888889,45.9586666667,18.3513333333,10.0363333333,5.92755555556,9.19483333331
460.94,11.2787777778,10.5253333333,26.5664444444,13.0362222222,7.48244444445,5.15288888889,18.0134444445,45.9408888889,18.4121111111,10.0392222222,5.91466666667,9.20333333332
461.29,11.304,10.6057777778,26.5684444445,13.1399444444,7.51922222222,5.18133333333,18.0815555556,45.9928888889,18.5171111111,10.0837777778,5.9085,9.23066666665
461.65,11.3735555556,10.732,26.5821111111,13.2698888889,7.56266666668,5.208,18.1913333333,46.0365555555,18.6141111111,10.1592222222,5.94238888889,9.26099999998
462.00,11.4165555556,10.8398888889,26.6358888889,13.3991111111,7.59811111111,5.22388888889,18.2827777778,46.1023333333,18.7244444445,10.2177777778,5.94405555555,9.27583333331
462.35,11.4755555555,10.9583333333,26.6335555555,13.5507222222,7.62944444443,5.24988888889,18.3493333333,46.1077777778,18.838,10.2708888889,5.94977777778,9.29433333334
462.71,11.5208888889,11.1203333333,26.7145555556,13.7314444444,7.702,5.27344444444,18.447,46.2068888889,18.9644444445,10.3344444444,5.96694444444,9.33250000001
463.06,11.567,11.2583333333,26.7218888889,13.876,7.73644444443,5.30288888889,18.5348888889,46.2688888889,19.0863333333,10.3977777778,5.99072222222,9.35983333334
463.41,11.6196666667,11.4015555555,26.7761111111,14.0509444444,7.76144444446,5.296,18.6573333333,46.3528888889,19.2462222222,10.4578888889,5.99283333333,9.37199999999
463.76,11.6563333333,11.5388888889,26.7902222222,14.1965,7.78377777778,5.28688888889,18.7192222222,46.4318888889,19.3688888889,10.5034444444,5.97333333333,9.38083333334
464.12,11.6931111111,11.6882222222,26.7914444444,14.3722777778,7.81733333335,5.30277777778,18.8055555555,46.4645555555,19.498,10.5834444444,5.96138888889,9.37599999998
464.47,11.728,11.8463333333,26.7865555556,14.5488888889,7.86599999999,5.33177777778,18.8607777778,46.4757777778,19.6276666667,10.6284444445,5.97916666667,9.38883333332
464.82,11.796,12.0008888889,26.88,14.7318333333,7.93311111111,5.35566666667,18.9594444444,46.5272222222,19.7895555555,10.7176666667,6.005,9.40749999998
465.17,11.8305555555,12.1608888889,26.9071111111,14.901,7.95655555557,5.34877777778,19.0436666667,46.5295555555,19.916,10.7743333333,6.02544444445,9.39499999999
465.53,11.8444444444,12.2837777778,26.9036666667,15.0452777778,7.97055555557,5.31866666667,19.0895555555,46.556,20.0418888889,10.8104444445,5.99811111111,9.38000000002
465.88,11.8384444445,12.401,26.8531111111,15.1755555556,7.98255555557,5.30944444444,19.1423333333,46.5518888889,20.1852222222,10.8443333333,5.97988888889,9.3475
466.23,11.91,12.5785555556,26.9321111111,15.366,8.07555555557,5.36366666667,19.2662222222,46.5712222222,20.3514444445,10.951,6.04883333333,9.40100000001
466.58,11.9263333334,12.7028888889,26.9178888889,15.5048888889,8.06355555557,5.37811111111,19.3118888889,46.5708888889,20.455,10.9716666667,6.05483333333,9.39599999998
466.94,11.9514444444,12.8647777778,26.9265555556,15.6941111111,8.11166666665,5.40833333333,19.394,46.6511111111,20.5921111111,11.0444444445,6.059,9.42183333333
467.29,11.9658888889,12.9985555556,26.9375555555,15.8090555555,8.12822222221,5.39644444444,19.4436666667,46.6406666666,20.6685555556,11.0947777778,6.04594444444,9.42833333335
467.64,12.0005555556,13.1502222222,26.9876666667,15.9595,8.17866666668,5.40466666667,19.5368888889,46.7022222222,20.8095555556,11.1397777778,6.08355555555,9.42283333335
467.99,12.0692222222,13.2948888889,27.0432222222,16.1419444445,8.23866666667,5.44155555556,19.6232222222,46.7541111111,20.9471111111,11.2264444444,6.11222222222,9.46233333333
468.35,12.0846666667,13.3942222222,27.0688888889,16.2453888889,8.24666666666,5.41944444444,19.6897777778,46.8227777778,21.0453333333,11.2577777778,6.10388888889,9.45766666667
468.70,12.1107777778,13.508,27.0122222222,16.3413888889,8.229,5.41133333333,19.7286666667,46.8573333333,21.1541111111,11.2941111111,6.09083333333,9.42650000002
469.05,12.1427777778,13.6062222222,27.061,16.451,8.24122222223,5.39311111111,19.7984444444,46.9595555555,21.2793333333,11.3152222222,6.07222222222,9.4385
469.40,12.145,13.7055555555,27.0936666667,16.5426111111,8.24244444443,5.39333333333,19.8633333333,46.9698888889,21.3745555556,11.3533333333,6.08538888889,9.41983333335
469.75,12.2236666666,13.8433333333,27.1781111111,16.7074444444,8.30544444444,5.41666666667,19.9437777778,47.0665555556,21.4934444445,11.4431111111,6.13855555555,9.48433333333
470.11,12.2153333333,13.8943333333,27.2066666667,16.7577222222,8.27244444444,5.34377777778,19.9771111111,47.1941111111,21.55,11.4487777778,6.08933333333,9.43566666666
470.46,12.2996666667,14.004,27.286,16.8768888889,8.36711111112,5.37355555556,20.1012222222,47.297,21.7071111111,11.5637777778,6.14772222222,9.487
470.81,12.2855555556,14.0184444445,27.2738888889,16.8776666667,8.35900000001,5.34488888889,20.1115555556,47.2844444444,21.748,11.5556666667,6.11294444445,9.4765
471.16,12.3458888889,14.0887777778,27.311,16.9809444444,8.42966666665,5.38766666667,20.1701111111,47.363,21.8557777778,11.6412222222,6.17338888889,9.519
471.51,12.3764444444,14.1012222222,27.3337777778,17.0005,8.42466666667,5.36488888889,20.2167777778,47.3666666666,21.9178888889,11.6814444444,6.15883333333,9.55566666665
471.87,12.3698888889,14.1076666667,27.3592222222,16.9957777778,8.43733333333,5.33711111111,20.2291111111,47.4082222222,21.9686666667,11.6631111111,6.15622222222,9.53416666668
472.22,12.3814444444,14.1185555556,27.3182222222,16.9822222222,8.46222222221,5.36666666667,20.2403333333,47.393,21.9862222222,11.6775555556,6.17761111111,9.5645
472.57,12.4181111111,14.1532222222,27.445,17.0497777778,8.5398888889,5.43522222222,20.3231111111,47.4901111111,22.0368888889,11.7463333333,6.22905555555,9.6865
472.92,12.4392222222,14.1594444445,27.4617777778,17.0434444445,8.57399999999,5.47877777778,20.3432222222,47.532,22.0454444445,11.7843333334,6.25527777778,9.70033333332
473.27,12.4656666667,14.1517777778,27.5035555555,17.051,8.64677777778,5.53677777778,20.341,47.6132222222,22.0353333333,11.7887777778,6.2925,9.76433333331
473.62,12.4821111111,14.1291111111,27.5125555555,17.0071666667,8.63911111111,5.52288888889,20.3498888889,47.6646666667,21.9963333333,11.764,6.29072222222,9.75566666668
473.98,12.486,14.0887777778,27.5118888889,16.9601111111,8.65377777777,5.57877777778,20.3513333333,47.6274444444,21.9673333333,11.7653333333,6.32461111111,9.78933333331
474.33,12.4355555556,13.9555555556,27.4632222222,16.7988333333,8.57566666667,5.56466666667,20.2562222222,47.5578888889,21.8156666667,11.68,6.27277777778,9.74083333334
474.68,12.4195555556,13.8812222222,27.4758888889,16.7241666667,8.56611111112,5.56555555556,20.238,47.5587777778,21.7418888889,11.6742222222,6.272,9.75
475.03,12.3567777778,13.7578888889,27.4808888889,16.5627222222,8.51066666666,5.54155555556,20.1455555555,47.5721111111,21.6136666667,11.5923333333,6.23061111111,9.7375
475.38,12.3205555555,13.6316666667,27.4477777778,16.4251111111,8.49577777778,5.57177777778,20.0591111111,47.5562222222,21.4612222222,11.5545555556,6.25244444444,9.74033333333
475.73,12.3024444444,13.5238888889,27.4194444444,16.2907222222,8.46633333333,5.59844444444,20.0147777778,47.5377777778,21.3143333333,11.5047777778,6.25783333333,9.77183333333
476.08,12.2601111111,13.3524444444,27.4234444444,16.1288333333,8.42044444443,5.54366666667,19.9203333334,47.5715555555,21.1768888889,11.4421111111,6.23438888889,9.74149999998
476.44,12.2017777778,13.1883333333,27.3153333333,15.9109444445,8.34388888888,5.45144444444,19.7822222222,47.4923333333,20.9697777778,11.3205555556,6.20522222222,9.65599999998
476.79,12.1123333333,12.9677777778,27.2535555555,15.7119444444,8.24644444445,5.36722222222,19.6377777778,47.4242222222,20.7587777778,11.1782222222,6.16411111111,9.63000000001
477.14,12.0568888889,12.7604444445,27.1827777778,15.5088888889,8.14044444445,5.26822222222,19.5542222222,47.3923333333,20.5896666667,11.081,6.11627777778,9.58233333335
477.49,12.0221111111,12.593,27.206,15.354,8.12000000001,5.28811111111,19.4978888889,47.3742222222,20.4817777778,11.0156666667,6.12433333333,9.58633333335
477.84,12.0164444444,12.4786666667,27.2164444444,15.2100555556,8.09088888889,5.30388888889,19.445,47.4878888889,20.3563333333,10.9732222222,6.12788888889,9.60000000002
478.19,12.0151111111,12.352,27.2308888889,15.1108333333,8.08833333333,5.32877777778,19.4108888889,47.5757777778,20.2808888889,10.9334444445,6.13944444444,9.63383333335
478.54,11.9955555555,12.1778888889,27.2423333333,14.9651111111,8.04522222223,5.33588888889,19.3368888889,47.6144444445,20.1463333333,10.8491111111,6.1575,9.60716666665
478.89,11.991,12.0533333333,27.2708888889,14.8623333333,8.05744444444,5.358,19.2977777778,47.6731111111,20.0342222222,10.8006666667,6.19105555556,9.63466666665
479.24,11.9542222222,11.9063333334,27.2443333333,14.7203888889,8.02811111112,5.32711111111,19.1918888889,47.68,19.903,10.7253333333,6.157,9.63316666668
479.60,11.9188888889,11.7598888889,27.2316666667,14.5591666667,7.97333333332,5.31133333333,19.0971111111,47.6666666667,19.7671111111,10.6917777778,6.15733333333,9.63316666668
479.95,11.9211111111,11.6436666667,27.2324444445,14.4239444445,7.9358888889,5.35222222222,19.0326666667,47.6252222222,19.6218888889,10.6464444444,6.1525,9.66433333335
480.30,11.9047777778,11.5057777778,27.2686666667,14.2901666667,7.91755555557,5.36933333333,18.9613333333,47.6614444444,19.5063333333,10.6018888889,6.14644444444,9.69799999999
480.65,11.9135555555,11.4048888889,27.2885555556,14.1244444444,7.91555555556,5.41488888889,18.9058888889,47.67,19.3775555556,10.5902222222,6.16277777778,9.71883333335
481.00,11.8814444444,11.3186666666,27.3261111111,13.993,7.93222222221,5.47966666667,18.8556666667,47.6677777778,19.263,10.5726666667,6.19461111111,9.77683333335
481.35,11.7993333333,11.1678888889,27.2498888889,13.8132222222,7.86755555554,5.45722222222,18.772,47.6783333333,19.0998888889,10.4888888889,6.16833333333,9.76133333335
481.70,11.7282222222,11.0282222222,27.2016666667,13.6685,7.82355555556,5.394,18.7046666667,47.673,18.9647777778,10.4081111111,6.14788888889,9.71716666667
482.05,11.681,10.9412222222,27.2096666667,13.5707777778,7.8058888889,5.37944444444,18.6642222222,47.6981111111,18.8853333333,10.3445555556,6.13811111111,9.70316666669
