wavelength,Back_ChlRiem,Belly_ChlRiem,Breast_ChlRiem,Crissum_ChlRiem,Crown_ChlRiem,DorTail_ChlRiem,Patch10_ChlRiem,Patch11_ChlRiem,Patch12_ChlRiem,Rump_ChlRiem,Throat_ChlRiem,WingTip_ChlRiem
239.67,8.23600000001,13.8694666667,10.117,9.6296,8.71340000001,11.9882666667,14.8538,8.09946666667,11.8615333333,11.4961666667,7.28059999999,12.0857333333
240.04,8.02086666667,13.7385333333,10.5562666667,9.21093333333,8.65026666667,11.9447333333,14.8770666667,8.27953333335,11.712,11.6083333333,7.17553333333,12.9710666667
240.42,7.18893333333,12.5959333333,9.84633333333,8.31793333333,7.45773333333,11.2980666667,14.5544666667,7.2888,11.2748666667,10.6566,6.50526666667,12.8111333333
240.79,6.04173333333,10.9303333333,8.54106666666,7.14733333333,6.0006,10.2094,13.6698,6.17926666667,9.5778,9.02146666667,5.20433333333,11.7612666667
241.17,4.84233333333,9.8868,7.62160000001,6.29306666667,4.83013333333,9.2132,13.0211333333,5.27713333333,8.43586666667,7.97353333333,4.29146666667,10.6948
241.54,3.5736,8.47286666667,6.16393333333,4.9874,3.23666666667,7.51726666667,11.9911333333,3.75593333333,7.103,6.67773333333,2.8612,9.33986666668
241.92,2.188,7.15973333333,5.04866666667,3.59513333333,1.80793333333,6.10693333333,10.7549333333,2.09553333333,5.66526666667,5.54183333333,1.58693333333,8.14066666667
242.29,2.559,7.54193333333,5.2814,3.93446666667,1.9432,6.41186666666,11.2603333333,2.304,6.22893333333,5.94523333333,1.92393333333,8.24926666667
242.67,1.65746666667,6.37493333333,4.05093333333,2.93986666667,0.884333333335,5.43973333333,10.6017333333,1.31933333333,5.38899999999,5.26383333334,0.939799999999,7.54626666667
243.05,1.44893333333,6.1792,3.89973333333,2.6268,0.65,5.24493333333,10.1962666667,0.916333333333,4.9786,5.0102,0.834999999999,7.36173333333
243.42,1.39513333333,6.10586666667,3.75286666667,2.45033333333,0.556266666667,5.18766666667,9.82326666667,0.609266666667,4.79906666667,4.67986666667,0.688733333333,7.13466666667
243.80,1.48346666667,6.07406666667,3.64266666667,2.5192,0.7636,5.25333333333,10.0372666667,0.746199999999,4.9902,4.685,0.706666666665,7.13193333333
244.17,1.782,6.07273333333,3.6038,2.80293333333,0.8052,5.32466666667,10.429,0.761266666666,5.22333333333,4.81186666667,0.752466666666,7.01006666667
244.55,1.61866666667,5.7678,3.46853333333,2.59593333333,0.549799999999,4.8604,10.4624666667,0.554133333334,5.15706666667,4.92573333333,0.501799999999,6.6798
244.92,2.00006666667,6.1126,3.74593333333,2.71673333333,0.849999999999,4.9582,10.8791333333,0.745933333333,5.83766666667,5.39796666667,1.0044,7.0086
245.30,2.5404,6.31093333333,4.0794,2.9232,1.2644,5.2784,11.2374,1.07493333333,6.43466666667,5.52773333333,1.37653333333,7.46726666667
245.67,2.82706666667,6.65233333333,4.33146666667,3.1158,1.58646666667,5.5758,11.6115333333,1.5294,6.81646666667,5.80393333333,1.7576,7.59346666666
246.05,2.6744,6.44546666667,4.1484,2.95093333333,1.55853333333,5.6256,11.6382,1.5552,6.95626666666,5.75406666667,1.63653333333,7.32706666667
246.42,2.13286666667,5.79393333333,3.5598,2.19233333333,1.135,5.15346666667,11.1319333333,0.947200000001,6.24066666667,5.22643333333,1.0486,6.79173333333
246.79,2.2698,6.03333333333,3.91726666667,2.4068,1.2828,5.3948,11.2966,1.1266,6.45,5.46743333334,1.35406666667,6.7268
247.17,2.71933333333,6.50286666667,4.4308,2.98026666667,1.7038,5.9068,11.8214,1.5888,7.0708,5.91966666667,1.81633333333,7.2244
247.54,2.63146666667,6.51493333333,4.44853333333,3.0324,1.67026666667,6.0088,12.0152,1.53086666667,7.29266666667,6.06136666667,1.76813333333,7.29286666667
247.92,2.5532,6.4272,4.4854,2.85213333333,1.60266666667,6.0266,11.9631333333,1.42953333333,7.321,6.042,1.82066666667,7.3306
248.29,2.53033333333,6.4898,4.53686666667,2.7258,1.66206666667,6.06353333333,11.9738,1.52706666667,7.49526666667,6.03353333333,1.88306666667,7.42573333333
248.67,2.52973333333,6.51533333333,4.59353333333,2.76273333333,1.66086666667,6.15646666667,11.9077333333,1.69593333333,7.5588,5.9725,1.99633333333,7.51453333333
249.04,2.53546666667,6.39753333333,4.6312,2.74426666667,1.6126,6.26046666667,11.9298,1.69926666667,7.5606,5.92993333333,1.94693333333,7.35646666667
249.42,2.12906666666,6.04146666667,4.37353333334,2.3854,1.22206666667,6.01326666667,11.7012,1.4066,7.28426666667,5.7763,1.62166666667,6.90493333333
249.79,1.6618,5.50993333333,4.069,1.84413333333,0.742600000001,5.58446666667,11.2767333333,0.938666666666,7.02266666667,5.4768,1.0766,6.51466666667
250.17,1.85266666667,5.62973333333,4.1326,1.9304,0.806799999999,5.6566,11.4776666667,1.01893333333,7.2076,5.57753333333,1.10873333333,6.8012
250.54,2.2714,5.8036,4.4724,2.28746666667,0.991333333334,5.75546666666,11.7805333333,1.32186666667,7.613,5.89836666667,1.37946666667,7.34373333333
250.92,2.12506666667,5.6556,4.3976,2.06686666667,0.808866666667,5.60406666667,11.7805333333,1.114,7.62293333334,5.65726666667,1.17566666667,7.47913333333
251.29,1.10146666667,4.84073333333,3.43853333333,1.14853333333,-0.0761333333326,4.61226666667,11.1194666667,0.231799999999,6.8298,4.89306666667,0.199333333333,6.57613333333
251.66,1.37233333333,5.0588,3.67166666667,1.2452,0.183266666667,4.71493333333,11.3142,0.515933333333,6.99953333334,5.14306666667,0.512266666665,6.76026666667
252.04,1.38753333334,4.96673333333,3.3582,1.13966666667,-0.0762666666668,4.39486666667,11.1874,0.323933333333,6.94106666667,5.1915,0.190533333334,6.52573333333
252.41,1.126,4.696,3.09686666667,0.918933333332,-0.457533333333,3.9804,10.8816,0.109466666666,6.53373333333,5.06356666667,-0.336266666667,6.0136
252.79,1.10373333333,4.87993333333,3.10106666667,0.941066666667,-0.258066666668,3.95866666667,11.0303333334,0.087333333332,6.69846666667,5.0864,-0.520066666668,5.86446666667
253.16,1.15346666667,5.2592,3.12966666667,1.0808,-0.0565333333332,4.08546666667,11.2764,0.322599999999,6.84013333334,5.26526666667,-0.512333333334,6.14646666667
253.54,2.3164,6.37213333333,4.14846666667,2.19126666667,1.24693333333,5.12513333333,12.3445333333,1.52146666667,8.00246666667,6.2308,0.778933333335,7.26786666667
253.91,3.00753333334,7.0682,4.85566666667,3.00346666667,2.266,5.87166666666,13.1285333333,2.20853333333,8.71946666667,6.85306666667,1.54066666667,7.9288
254.28,2.01446666667,6.0434,4.02473333333,2.117,1.3614,4.7118,12.3132666667,1.2804,7.67393333333,5.75113333333,0.665800000001,6.91
254.66,1.0796,5.55546666667,3.3604,1.22366666667,0.607266666665,4.00813333333,11.7318666667,0.571333333335,7.0176,5.08776666667,-0.170933333334,5.974
255.03,1.64233333334,6.2816,3.85526666667,1.8326,1.16453333333,4.36073333333,12.1642666667,1.35486666667,7.4136,5.89416666667,0.375866666667,6.26313333333
255.41,1.8258,6.43546666666,4.051,1.5992,1.28126666667,4.33526666667,12.1724666667,1.3392,7.16760000001,5.97783333333,0.284199999999,6.3632
255.78,1.27646666667,5.84193333333,3.53466666667,1.1488,0.761,3.559,11.6445333333,0.898400000002,6.85320000001,5.45656666667,-0.2406,5.7044
256.15,0.592933333333,5.18413333333,3.17766666666,0.716533333334,0.321133333333,3.0196,11.4406,0.261933333333,6.27126666667,4.89733333333,-0.864866666666,5.2088
256.53,0.597333333334,5.07713333333,3.3382,0.823666666667,0.582733333333,3.0106,11.6425333333,0.0818666666668,6.42093333333,5.0434,-0.664533333333,5.34193333333
256.90,-0.304066666668,3.98526666667,2.49713333333,-0.244066666667,-0.644999999999,1.96733333333,10.7533333333,-0.861533333333,5.197,4.2754,-1.5112,4.18786666667
257.28,-0.594533333333,3.3588,2.0976,-0.738933333335,-1.26966666667,1.4394,10.0001333334,-1.48206666667,4.56473333333,3.61346666667,-2.13166666667,3.83013333333
257.65,-1.40286666667,2.61846666667,1.20426666667,-1.56733333333,-2.24773333333,0.810333333332,9.00993333334,-2.46946666667,3.56646666667,2.75613333333,-3.25693333333,3.05413333333
258.02,-1.2952,2.5772,1.03886666667,-1.56153333333,-2.38333333333,0.930333333332,8.59626666667,-2.6496,3.409,2.54773333333,-3.05066666667,3.0438
258.40,-0.0112000000012,3.6266,2.13886666667,-0.2808,-1.17333333333,2.44493333334,9.69266666667,-1.40066666667,4.61466666667,3.81626666667,-1.65073333333,4.26666666667
258.77,0.857733333333,4.32793333334,2.82006666667,0.552333333334,-0.342066666667,3.43106666667,10.3641333333,-0.523066666667,5.369,4.4404,-0.799133333333,5.05866666667
259.15,0.868133333333,4.2168,2.7098,0.553000000001,-0.262266666667,3.58013333333,10.3877333333,-0.643266666667,5.40633333333,4.3577,-0.702933333333,5.15313333333
259.52,1.26466666667,4.6062,3.0202,1.0646,0.0767333333332,4.14746666667,10.7273333333,-0.149533333333,5.9072,4.694,-0.234266666667,5.54133333333
259.89,1.3896,4.72766666667,3.13086666667,1.0114,0.182533333333,4.3056,10.8525333333,-0.0722,5.98986666667,4.63936666667,-0.127266666666,5.61933333333
260.27,1.58453333333,4.85986666667,3.23306666667,1.055,0.249866666667,4.39853333333,10.9346,0.0809333333332,6.0528,4.677,-0.0202666666668,5.68506666667
260.64,1.69513333333,4.99693333333,3.2426,1.08786666667,0.2316,4.51573333333,10.9560666667,0.2478,6.10466666667,4.6459,0.0179333333328,5.8048
261.01,1.94073333333,5.27133333333,3.38786666667,1.31113333333,0.434733333333,4.75466666667,11.1652666667,0.457933333333,6.2946,4.73833333333,0.184266666667,6.06566666667
261.39,2.02246666667,5.46146666667,3.54353333333,1.53366666667,0.591733333333,4.99773333333,11.4406666667,0.660466666666,6.56013333333,5.02656666667,0.474533333333,6.1596
261.76,1.8496,5.37326666667,3.4452,1.4746,0.347200000001,4.95146666667,11.4464666667,0.517066666667,6.56786666667,4.93736666667,0.427466666667,6.02833333333
262.13,1.79753333333,5.4504,3.48773333333,1.38146666667,0.216866666667,4.9666,11.6274,0.591333333334,6.61493333333,4.94783333333,0.276733333333,6.0754
262.51,1.58286666667,5.36493333333,3.24353333333,1.02933333334,-0.0518666666674,4.72906666667,11.4001333333,0.423866666667,6.3856,4.72256666667,-0.0302666666658,5.84513333333
262.88,1.07866666667,4.95966666667,2.7664,0.410000000002,-0.527266666667,4.2192,11.0582,-0.0646666666666,5.98826666667,4.2826,-0.484266666667,5.31706666667
263.25,0.876733333331,4.68273333333,2.57453333333,0.0980666666666,-0.807799999999,3.9068,10.7985333333,-0.2332,5.7952,4.01006666667,-0.866133333334,5.02186666667
263.63,0.507000000001,4.11726666667,2.09793333334,-0.300266666666,-1.16546666667,3.38286666667,10.4545333333,-0.474933333333,5.46906666667,3.68153333333,-1.29366666667,4.589
264.00,0.384066666666,3.85273333333,1.76893333333,-0.330599999999,-1.49513333333,3.33026666667,10.2738666667,-0.620133333333,5.20306666667,3.71896666667,-1.429,4.4604
264.37,0.508533333332,4.059,2.02466666667,-0.126266666667,-1.23093333333,3.5924,10.379,-0.456933333333,5.38066666667,3.86446666667,-1.043,4.68746666667
264.75,-0.196533333333,3.35333333333,1.29533333333,-0.649466666667,-1.79826666667,3.11686666667,9.91013333332,-1.16546666667,4.76186666667,3.1386,-1.5352,4.0062
265.12,-0.4314,3.05286666667,1.06853333333,-0.932466666667,-2.00766666667,3.0296,9.65653333333,-1.4634,4.73193333334,2.99643333333,-1.5398,3.80633333333
265.49,-0.588000000001,2.78633333333,0.921200000001,-1.33606666667,-2.23433333333,2.78626666667,9.17526666666,-1.72806666666,4.5142,2.58393333333,-1.76726666667,3.85773333333
265.87,0.219799999999,3.2,1.545,-0.819600000001,-1.40366666667,3.30346666667,9.5714,-0.992266666667,4.8046,3.1372,-1.21533333333,4.51873333333
266.24,0.577533333333,3.4534,1.63553333333,-0.437733333333,-1.1126,3.60233333333,9.84046666667,-0.735733333334,4.99173333333,3.42146666667,-0.799800000001,4.72113333333
266.61,0.564066666666,3.57873333333,1.71,-0.320333333333,-0.943266666667,3.67546666667,9.98666666666,-0.737399999999,5.09773333333,3.3671,-0.746200000001,4.86553333333
266.98,0.838866666666,3.71753333333,1.98306666667,0.172266666667,-0.703333333333,3.87286666667,10.2061333333,-0.534000000001,5.37,3.5368,-0.587599999999,5.07346666667
267.36,0.789733333333,3.85746666667,1.95073333333,0.2008,-0.718133333332,3.79146666667,10.139,-0.492466666666,5.36806666666,3.57006666667,-0.627199999999,5.00773333333
267.73,0.784199999999,4.09213333333,2.0312,0.235333333333,-0.618266666666,3.90206666667,10.0174666667,-0.545999999999,5.28853333333,3.56216666666,-0.505866666668,5.06626666667
268.10,0.870733333333,4.1778,2.28173333333,0.354,-0.356600000001,3.81313333333,9.99746666667,-0.401333333333,5.3686,3.5968,-0.508933333333,5.1534
268.48,0.789466666665,4.01673333333,2.122,0.227733333333,-0.385599999999,3.6724,9.71266666667,-0.445133333333,5.23813333333,3.4873,-0.758333333333,4.94313333333
268.85,0.988999999999,4.24353333333,2.35693333333,0.470333333335,-0.213599999999,3.74773333333,9.7612,-0.147533333333,5.2988,3.74273333334,-0.592399999999,5.13606666667
269.22,1.0186,4.27553333333,2.3184,0.509133333333,-0.072666666666,3.8112,9.7854,-0.110400000001,5.18873333333,3.69596666667,-0.587133333333,5.2164
269.59,1.3592,4.74113333334,2.531,0.989533333334,0.471666666667,4.13566666667,10.1288666667,0.238266666665,5.46073333334,4.09923333333,-0.077666666666,5.36333333333
269.97,0.933266666666,4.485,2.20546666667,0.725533333335,0.207666666667,3.9074,9.8604,-0.193400000001,5.20346666667,3.9002,-0.391333333333,5.24873333333
270.34,0.953799999999,4.56093333333,2.39706666667,0.851200000001,0.286866666667,3.96646666667,9.80520000001,-0.114400000001,5.26046666667,4.0188,-0.349799999999,5.5288
270.71,1.16293333333,4.645,2.52866666667,1.07513333333,0.471,4.0974,9.82639999999,0.133000000001,5.35273333333,4.30916666667,-0.105999999999,5.64113333333
271.09,1.31893333333,4.96226666667,2.6466,1.12393333333,0.633066666665,4.35526666667,10.0228666667,0.422866666666,5.50126666667,4.5229,0.1532,5.75966666667
271.46,1.64793333334,5.28833333333,3.06466666666,1.53973333333,1.07673333333,4.88473333333,10.5108,0.779333333335,5.88493333333,4.86036666667,0.622266666667,6.27593333333
271.83,1.83693333334,5.35373333333,3.41733333333,1.62366666667,1.23026666667,5.12993333334,10.7734,0.967066666667,6.02686666667,5.06573333333,0.813866666668,6.45326666667
272.20,1.9856,5.62053333333,3.5064,1.88493333333,1.45046666667,5.40946666667,10.8852,1.211,6.21406666667,5.2585,1.04006666667,6.71093333333
272.58,2.19393333333,6.00173333333,3.719,2.23933333333,1.7402,5.64466666667,11.1552666667,1.45206666667,6.44573333333,5.5846,1.28633333333,7.09266666667
272.95,2.40653333333,6.19753333333,3.95833333333,2.42786666667,1.91013333333,5.89953333333,11.3687333333,1.62186666667,6.6276,5.82733333333,1.40566666667,7.25073333333
273.32,2.41473333333,6.32533333333,4.08486666667,2.4808,1.88346666667,5.87333333333,11.4460666667,1.72626666667,6.64726666666,5.89076666667,1.39473333333,7.27206666667
273.69,2.24413333333,6.14193333333,3.97893333333,2.246,1.64386666667,5.66253333333,11.319,1.64,6.42893333333,5.65753333333,1.03986666667,7.1618
274.06,2.38093333334,6.2736,4.04046666667,2.308,1.7386,5.60893333333,11.4062666667,1.86013333333,6.49033333333,5.64943333333,1.18946666667,7.0882
274.44,2.35186666667,6.16766666667,3.90066666667,2.27753333333,1.71433333333,5.51973333333,11.3022,1.8592,6.48446666667,5.57553333333,1.0476,6.79513333333
274.81,2.02213333333,5.94273333333,3.66653333333,2.01586666667,1.34766666667,5.25733333333,11.0057333333,1.47326666667,6.1882,5.19756666667,0.606466666668,6.42966666667
275.18,1.87153333333,5.66286666667,3.59146666667,1.8232,1.12026666667,4.97753333333,10.6996,1.1268,5.94853333333,5.08403333333,0.364666666666,6.20306666667
275.55,1.96153333333,5.62706666667,3.48033333334,1.73786666667,1.0192,4.75473333333,10.5718666667,1.1006,5.86446666667,5.06893333333,0.250799999999,5.94806666667
275.93,2.0646,5.65173333333,3.1834,1.7532,0.989600000001,4.6088,10.519,1.02193333333,5.8984,5.03113333333,0.154533333333,5.84553333333
276.30,1.87166666667,5.3682,2.90646666667,1.4272,0.642200000001,4.343,10.3604,0.646933333334,5.61066666667,4.79006666667,-0.0666000000008,5.55346666666
276.67,1.6988,5.043,2.54933333333,1.2336,0.298066666667,4.16586666667,10.1466,0.501666666666,5.42593333333,4.6529,-0.109,5.2296
277.04,1.61853333333,5.01113333333,2.3662,1.05833333333,0.3282,4.03886666667,10.1110666667,0.333066666667,5.47246666667,4.5917,0.0271333333332,5.10986666667
277.41,1.9026,5.09093333333,2.5294,1.33526666667,0.629266666667,4.3602,10.2813333333,0.485666666667,5.79966666667,4.9921,0.354466666666,5.3188
277.79,2.3736,5.49466666667,2.9978,1.91453333333,1.10033333333,5.0284,10.6981333333,0.910400000001,6.30633333333,5.66976666667,0.883133333334,5.75126666667
278.16,2.85926666667,6.07426666667,3.68793333333,2.6788,1.64046666667,5.721,11.1005333333,1.43813333333,6.92013333333,6.32773333333,1.51606666667,6.33046666667
278.53,2.94286666666,6.18613333333,3.7862,2.7988,1.68646666667,5.857,11.2697333333,1.37666666667,6.98613333333,6.4997,1.62153333333,6.5658
278.90,3.53713333333,6.61453333333,4.21706666667,3.18393333333,2.2458,6.34213333333,11.8905333333,2.02313333333,7.61186666667,7.17466666667,2.2626,7.10253333333
279.27,3.54526666667,6.82106666667,4.19153333333,3.1378,2.30413333333,6.3412,12.0196,2.1802,7.79993333333,7.24143333333,2.43053333333,7.2616
279.64,3.67313333333,7.09593333334,4.4376,3.34266666667,2.51146666667,6.62973333333,12.2889333333,2.45413333333,7.99813333333,7.53899999999,2.7158,7.61026666667
280.02,3.64853333333,7.13206666667,4.63353333333,3.2848,2.5438,6.73453333333,12.4296666667,2.53246666667,8.13733333333,7.49466666667,2.6928,7.61566666667
280.39,3.62873333333,7.24206666667,4.70946666667,3.38926666667,2.64026666667,6.7984,12.5732666667,2.73713333333,8.28786666668,7.53876666666,2.73466666667,7.6816
280.76,3.58426666667,7.19653333333,4.74266666667,3.34186666667,2.64473333333,6.83393333333,12.5761333333,2.694,8.28613333333,7.41523333333,2.62553333333,7.619
281.13,3.71693333333,7.3148,4.96353333333,3.51473333333,2.6976,7.0378,12.6954,2.83306666666,8.43646666667,7.47033333333,2.67873333333,7.80486666667
281.50,3.49666666667,7.10093333333,4.80366666667,3.33846666667,2.4272,6.69513333333,12.4646666667,2.6322,8.15826666667,7.1557,2.4556,7.60826666667
281.87,3.186,6.8734,4.53993333334,2.98153333333,2.20246666667,6.30093333333,12.2122,2.34346666667,7.9248,6.8077,2.2082,7.38826666667
282.25,2.95286666667,6.66473333333,4.2638,2.57133333333,1.99253333333,5.9928,12.1172666667,2.0718,7.73953333333,6.55826666667,1.94786666667,7.15466666667
282.62,2.9694,6.69133333333,4.33173333333,2.52473333333,2.06133333333,5.96766666667,12.2256666667,2.13913333333,7.685,6.56136666667,2.07446666667,7.03533333333
282.99,2.8134,6.55146666667,4.22833333333,2.41226666667,1.9034,5.89606666667,12.0426,1.9164,7.47646666667,6.3139,1.987,6.8022
283.36,2.72006666667,6.31546666667,4.208,2.4624,1.8734,5.8578,11.9627333333,1.7834,7.42506666667,6.13613333333,1.81386666666,6.72593333333
283.73,2.448,6.09993333333,3.98173333333,2.20753333333,1.66533333334,5.5646,11.7645333333,1.5724,7.16326666667,5.7839,1.49526666667,6.42626666667
284.10,2.4232,6.13273333333,3.92306666667,2.23173333333,1.68286666666,5.63626666667,11.7591333333,1.6286,7.175,5.79816666667,1.58613333333,6.50726666667
284.47,2.2008,5.90006666667,3.75033333333,1.937,1.44246666667,5.42206666667,11.5694666667,1.3238,6.87766666666,5.58936666667,1.33706666667,6.1688
284.85,2.30266666667,6.03706666667,4.0428,2.0342,1.59473333333,5.49373333333,11.828,1.47486666667,7.07086666667,5.76223333333,1.558,6.32146666667
285.22,2.301,6.00806666667,4.04173333333,1.98826666667,1.58953333333,5.48666666667,11.8278,1.49766666667,7.02953333333,5.82363333333,1.60686666667,6.29133333333
285.59,2.31946666667,6.0154,3.99626666667,1.94033333333,1.61086666667,5.53473333333,12.0396666667,1.49853333333,7.152,5.89586666666,1.5494,6.24473333333
