wavelength,Back_DacVenf,Belly_DacVenf,Breast_DacVenf,Crissum_DacVenf,Crown_DacVenf,DorTail_DacVenf,Patch10_DacVenf,Patch11_DacVenf,Rump_DacVenf,Throat_DacVenf,WingTip_DacVenf
553.06,16.5300833333,36.44,26.6517294872,29.9298333333,17.6128333334,8.29708333333,29.43925,25.8455,42.3509166667,29.1384166667,8.48420833333
553.40,16.5468333333,36.46575,26.6240346154,29.8828333333,17.6227916666,8.27891666667,29.4649166667,25.8426666667,42.3658333333,29.1089166666,8.44158333334
553.74,16.5616666667,36.50225,26.6808769231,29.8954166667,17.6533333333,8.2485,29.5188333333,25.88825,42.46925,29.1170416667,8.42095833333
554.09,16.6015833333,36.5525,26.7502192308,29.94675,17.6902916667,8.25266666667,29.5725833333,25.9555833333,42.5524166667,29.1445833333,8.44633333333
554.43,16.6645,36.6175833333,26.8335916667,30.009,17.773,8.30233333333,29.6640833333,26.0234166667,42.6623333333,29.2042916667,8.50391666667
554.77,16.7284166667,36.6954166666,26.9210653846,30.0533333333,17.86,8.33958333333,29.7404166667,26.1705,42.7425,29.30975,8.55333333333
555.11,16.72175,36.738,26.9331230769,30.0815,17.8815833334,8.30641666667,29.774,26.2235833333,42.8229166667,29.341875,8.52075
555.45,16.7855833333,36.8158333333,26.9929076923,30.16625,17.95925,8.32225,29.8146666667,26.3319166667,42.8168333333,29.3949583334,8.57254166666
555.80,16.79,36.81725,26.9767865384,30.1455833333,17.9529166667,8.27725,29.8023333333,26.335,42.8115,29.3705416667,8.55545833334
556.14,16.8324166667,36.8844166667,27.0190320513,30.1963333333,17.9995,8.2865,29.8491666667,26.3841666667,42.9075,29.4228333333,8.55745833333
556.48,16.8369166667,36.8775,27.0657474359,30.2073333333,17.99075,8.24775,29.87675,26.3771666667,42.9410833333,29.413,8.50679166667
556.82,16.90125,36.9944166667,27.1796192308,30.33125,18.051125,8.29375,30.0153333333,26.5311666667,43.0890833333,29.52625,8.50645833333
557.16,16.902,37.00975,27.2292634615,30.3955833334,18.0774166667,8.27683333334,30.0365,26.6405833333,43.1733333334,29.5802916667,8.48441666667
557.50,16.9073333333,37.0588333333,27.267926282,30.4570833333,18.0912083334,8.29325,30.0535833333,26.6906666667,43.195,29.6307916666,8.49341666667
557.85,16.9439166667,37.1014166667,27.3174935898,30.518,18.1867083334,8.33458333333,30.1101666667,26.76375,43.273,29.675,8.49970833333
558.19,16.8928333334,37.06425,27.2670435897,30.4933333334,18.1585,8.25758333333,30.0683333333,26.7575,43.211,29.6455416667,8.44629166666
558.53,16.9529166667,37.0938333333,27.3393416667,30.6031666667,18.1893333333,8.30525,30.1466666667,26.8245833333,43.28775,29.6712083333,8.50016666667
558.87,17.0344166667,37.20675,27.4403673077,30.7203333333,18.2902916667,8.4045,30.22175,26.9035,43.3689166667,29.752875,8.57016666666
559.21,17.0640833333,37.2651666667,27.4678314102,30.7644166666,18.3347083333,8.4675,30.27225,26.96625,43.4606666666,29.7947083334,8.57970833334
559.55,17.0981666667,37.30825,27.5030698718,30.8534166666,18.3420833333,8.481,30.3168333334,27.0225833333,43.5055,29.8477916667,8.544375
559.89,17.0814166667,37.3263333334,27.5037185897,30.9201666667,18.3264583334,8.4625,30.3275833333,27.02225,43.5213333334,29.8774166667,8.501375
560.23,17.0981666667,37.3463333334,27.5130730769,30.9673333334,18.3341666667,8.4665,30.39175,27.0665,43.541,29.918,8.52341666666
560.58,17.1254166667,37.35075,27.5345929487,31.0180833333,18.3815833334,8.46525,30.4289166667,27.1216666667,43.5585833333,29.9355416666,8.53566666666
560.92,17.1314166666,37.3626666667,27.5352403846,31.0413333333,18.3822916667,8.46,30.4201666667,27.09725,43.5435,29.9324166667,8.55483333333
561.26,17.1683333333,37.3891666666,27.5437282051,31.0939166667,18.4309166667,8.46341666667,30.4739166667,27.1615833333,43.5748333333,29.954875,8.5625
561.60,17.1304166667,37.3843333333,27.5369801282,31.1065833333,18.3718333333,8.42183333333,30.45225,27.174,43.5514166667,29.947375,8.5215
561.94,17.1755833333,37.4674166667,27.6013,31.1743333333,18.3965833333,8.45191666667,30.496,27.2684166667,43.5938333333,30.0066666666,8.51704166666
562.28,17.1359166667,37.487,27.584799359,31.2171666667,18.3931666667,8.43216666667,30.4898333333,27.2579166667,43.58225,30.024875,8.46808333333
562.62,17.1029166667,37.3965833333,27.5333307693,31.143,18.3613333333,8.394,30.4560833333,27.2484166667,43.4511666667,29.96725,8.41958333333
562.96,17.10375,37.3649166667,27.5500147436,31.1415833333,18.3424166666,8.35283333333,30.4365,27.2883333333,43.43375,29.96575,8.40604166667
563.30,17.1139166667,37.35275,27.5605692308,31.1300833334,18.357625,8.39491666667,30.409,27.3126666667,43.3861666666,29.9414166667,8.486125
563.64,17.1436666667,37.2948333333,27.5730942308,31.1256666667,18.357375,8.42491666667,30.3953333333,27.3505,43.3925833333,29.9162083333,8.524
563.99,17.1491666667,37.2880833334,27.5897641026,31.14525,18.3793333334,8.43966666667,30.3568333333,27.38325,43.3725833334,29.9250416667,8.51820833333
564.33,17.0985,37.1939166667,27.5060147436,31.0496666667,18.3250416667,8.39483333333,30.2574166667,27.3036666667,43.2690833333,29.84675,8.47566666667
564.67,17.1621666667,37.2431666667,27.5422217949,31.1051666667,18.399125,8.42175,30.285,27.36375,43.3310833333,29.9118333333,8.51033333333
565.01,17.1705833333,37.2521666667,27.5481532052,31.09775,18.375125,8.42083333333,30.2325833334,27.3725,43.3066666667,29.935,8.51866666667
565.35,17.2553333333,37.31525,27.5793461539,31.1603333333,18.439375,8.44416666667,30.27775,27.4134166667,43.37075,29.9623333333,8.55654166666
565.69,17.2721666667,37.3203333333,27.5906141025,31.2034166666,18.4483333333,8.44883333333,30.2865833333,27.43375,43.3975,29.9621666666,8.54716666667
566.03,17.245,37.25275,27.5474339743,31.14675,18.4151666667,8.41041666667,30.2240833333,27.4116666667,43.2969166667,29.9145,8.52729166667
566.37,17.2495,37.282,27.5621814103,31.19925,18.419,8.37925,30.202,27.4498333333,43.3298333333,29.9235,8.51945833333
566.71,17.2345,37.3124166667,27.5972205129,31.24475,18.4084166667,8.35116666666,30.1978333333,27.4789166667,43.32,29.9543333333,8.4945
567.05,17.27375,37.402,27.6521211538,31.33875,18.463125,8.36766666667,30.24125,27.5711666667,43.3558333333,30.0306666666,8.487625
567.39,17.2543333333,37.4713333333,27.6673666667,31.3536666666,18.4670416667,8.32466666667,30.271,27.6050833333,43.3314166667,30.0763333333,8.43025
567.73,17.272,37.50925,27.6812352564,31.37425,18.5046666667,8.33341666667,30.2735,27.6474166667,43.3216666667,30.1224166667,8.44091666667
568.07,17.3190833334,37.6063333333,27.7669525641,31.4890833333,18.54925,8.36766666667,30.3131666666,27.7614166667,43.3398333333,30.1953333333,8.49258333333
568.41,17.25875,37.5936666667,27.7591211538,31.51,18.5114166666,8.35308333333,30.273,27.8145,43.2623333333,30.1815416666,8.45304166667
568.75,17.2425833333,37.6120833334,27.7740346154,31.56075,18.5296666666,8.38216666667,30.2795,27.875,43.21325,30.1884583333,8.45945833334
569.09,17.2505833334,37.6091666667,27.7938275641,31.5806666666,18.5074166666,8.414,30.24125,27.9338333333,43.1089166667,30.2429166667,8.4855
569.43,17.2024166667,37.6088333333,27.7739641025,31.616,18.4775,8.37283333333,30.1761666667,27.9361666666,43.0044166667,30.2247083333,8.48220833333
569.77,17.2375833333,37.704,27.8282057692,31.7018333333,18.5099583333,8.42708333333,30.1916666667,28.01025,42.9879166667,30.3010833334,8.51991666667
570.11,17.228,37.7489166667,27.8572967949,31.75175,18.52,8.46058333333,30.1633333333,28.0620833333,42.9363333333,30.3691666667,8.5345
570.45,17.2440833333,37.7056666666,27.8167929487,31.7505,18.5221666667,8.482,30.14125,28.0574166666,42.8220833333,30.3799166667,8.57308333333
570.79,17.183,37.6620833333,27.7716314103,31.7308333333,18.46675,8.45058333334,30.0619166667,28.0350833333,42.7264166667,30.3474166667,8.546875
571.13,17.1833333333,37.6670833333,27.7609942308,31.76075,18.4489166666,8.47508333334,29.9674166667,28.0626666666,42.6286666667,30.3370416667,8.57683333333
571.47,17.1494166667,37.6324166667,27.7250032051,31.7708333333,18.3800416667,8.44908333333,29.888,28.0715833333,42.495,30.3135833333,8.53841666667
571.81,17.1699166667,37.6608333333,27.7287230769,31.8006666667,18.3699583333,8.46633333333,29.83725,28.08775,42.4471666667,30.3352083333,8.55129166666
572.15,17.21175,37.6974166667,27.7717391026,31.8735833333,18.3821666667,8.48866666667,29.8088333333,28.1578333333,42.3791666667,30.4040833333,8.59483333333
572.49,17.2385833333,37.7288333333,27.8198685897,31.9429166667,18.3971666667,8.50525,29.8036666666,28.2144166667,42.34325,30.4634166667,8.60558333333
572.83,17.2354166667,37.7585833333,27.8163115385,32.0046666667,18.4160416667,8.50591666667,29.7765833333,28.24975,42.2853333333,30.46225,8.62175
573.17,17.2414166667,37.7421666667,27.8005282051,31.9945833334,18.3996666666,8.51733333333,29.7315833334,28.26925,42.1505833333,30.4655,8.62825
573.51,17.2283333333,37.6991666667,27.7938307692,31.9916666667,18.3759583333,8.5095,29.6599166667,28.2966666667,42.0348333333,30.4510416667,8.67145833333
573.85,17.2543333333,37.71175,27.8096051282,32.04525,18.375375,8.51591666667,29.6393333333,28.3533333333,41.9598333333,30.4804583333,8.685875
574.19,17.2066666667,37.7265,27.8005448718,32.0611666667,18.3311666667,8.49516666667,29.5154166667,28.3535,41.8515833333,30.4645416667,8.63783333333
574.53,17.2295,37.7253333333,27.8017935897,32.07575,18.3160416667,8.506,29.4410833333,28.3849166667,41.7336666667,30.4894583333,8.641625
574.87,17.2249166667,37.7025,27.7921564103,32.0625,18.3067083333,8.52791666667,29.421,28.39325,41.6036666667,30.5055416667,8.64220833333
575.21,17.25725,37.7599166667,27.8499583333,32.1084166667,18.3674583333,8.567,29.3988333333,28.4643333333,41.5204166667,30.5347916667,8.73020833333
575.55,17.199,37.74125,27.8102910256,32.1444166667,18.3602083333,8.53883333333,29.335,28.4880833333,41.34,30.510375,8.715375
575.89,17.1635833333,37.70175,27.7648282051,32.1354166667,18.3325416667,8.52166666667,29.2924166667,28.4263333334,41.1995,30.4382916667,8.67179166667
576.22,17.1573333333,37.6836666667,27.7199865385,32.1271666667,18.3045,8.5255,29.1991666667,28.4025833333,41.06825,30.38225,8.71679166667
576.56,17.08425,37.6009166667,27.6586660256,32.0856666666,18.2390416667,8.52516666666,29.0824166667,28.3591666667,40.8374166667,30.326125,8.69366666667
576.90,17.1005833334,37.5801666667,27.6973025641,32.14725,18.2713333333,8.54066666667,29.0039166666,28.4195,40.7396666667,30.3715416667,8.72095833333
577.24,17.098,37.61725,27.7057423077,32.22125,18.2899583333,8.55,28.9540833333,28.4708333333,40.6284166667,30.3831666667,8.67358333333
577.58,17.063,37.5700833333,27.6577647436,32.17875,18.2635416667,8.55875,28.8703333333,28.4541666667,40.44825,30.3362083334,8.67179166666
577.92,17.0503333333,37.55975,27.6545282051,32.2065,18.2637083333,8.59525,28.8479166667,28.50625,40.3028333334,30.3075,8.71004166667
578.26,16.96575,37.4718333333,27.6158942308,32.1965833333,18.22675,8.56741666667,28.7425833333,28.5055833333,40.0724166667,30.2410416666,8.71391666667
578.60,16.9600833333,37.5155,27.6697288462,32.3085833333,18.2694583333,8.58233333334,28.6876666667,28.6271666666,39.9329166667,30.277625,8.774375
578.94,16.88925,37.4985,27.6198782051,32.375,18.2142916667,8.55925,28.60375,28.592,39.8033333333,30.301375,8.717125
579.28,16.9161666667,37.4971666667,27.6501628205,32.3898333333,18.23725,8.64991666667,28.5581666667,28.6064166667,39.682,30.3295,8.74908333333
579.61,16.8813333333,37.4705,27.6337653846,32.4150833333,18.1954583333,8.68641666667,28.4700833333,28.6254166667,39.51675,30.37175,8.80179166667
579.95,16.8155833333,37.445,27.5932737179,32.4385833333,18.1481666667,8.65708333333,28.3523333333,28.647,39.3091666667,30.39575,8.77104166666
580.29,16.7864166667,37.4771666666,27.5935858974,32.4601666667,18.1217916667,8.65941666667,28.264,28.6810833333,39.2263333333,30.4296666667,8.738375
580.63,16.72925,37.5175,27.559425,32.4936666667,18.07225,8.68766666667,28.20625,28.72075,39.123,30.4265,8.746625
580.97,16.6903333334,37.4896666667,27.4997583334,32.47775,18.0300416667,8.67575,28.0839166667,28.6735833333,38.9444166667,30.3659583333,8.76633333333
581.31,16.614,37.43075,27.4499602564,32.4980833333,17.947,8.64833333333,27.9025,28.6746666667,38.7208333333,30.305125,8.73879166667
581.65,16.6720833333,37.5090833333,27.4952160256,32.5894166666,18.0094583334,8.76333333333,27.85075,28.72475,38.60775,30.366625,8.83233333333
581.98,16.7193333333,37.6079166667,27.5248217948,32.6828333333,18.024875,8.82658333333,27.81125,28.7506666667,38.5403333333,30.40175,8.87383333333
582.32,16.6421666666,37.5334166667,27.4539461538,32.679,17.9535833333,8.82091666666,27.6484166667,28.6645833333,38.3900833333,30.3315416667,8.842125
582.66,16.6165,37.4539166667,27.3814320513,32.6016666667,17.8659583333,8.84166666667,27.4825,28.6640833333,38.1005833333,30.178375,8.85708333333
583.00,16.53075,37.3594166666,27.3150660257,32.5660833334,17.7571666667,8.78016666667,27.2915833334,28.6564166667,37.9150833333,30.1090833333,8.8165
583.34,16.4940833334,37.4080833333,27.3102166667,32.5755,17.74975,8.78633333333,27.1789166667,28.7359166667,37.7628333334,30.115625,8.81404166667
583.68,16.44575,37.37425,27.2745826923,32.5591666667,17.686375,8.77333333333,27.0396666666,28.7480833333,37.57675,30.044625,8.788375
584.01,16.424,37.301,27.2275333333,32.526,17.6405,8.77483333333,26.9053333333,28.7755,37.296,29.9681666667,8.83166666667
584.35,16.4274166667,37.26025,27.1794724359,32.5106666667,17.62175,8.80516666667,26.7986666666,28.7551666667,37.0943333333,29.947625,8.85929166667
584.69,16.2955,37.1685833333,27.0881467949,32.4811666667,17.5000833333,8.71291666667,26.62225,28.7320833333,36.87425,29.9109166666,8.79733333333
585.03,16.28025,37.22175,27.0749185897,32.5366666667,17.4837083334,8.73625,26.57525,28.7389166667,36.7806666666,29.9399583333,8.81433333333
585.37,16.16875,37.1399166667,26.9756833333,32.4851666667,17.39225,8.65366666667,26.4074166667,28.7054166666,36.5609166667,29.8359166667,8.714625
585.70,16.1579166667,37.12,26.9707064102,32.4951666667,17.3897916667,8.66816666667,26.29875,28.7829166667,36.3920833333,29.8067916666,8.77495833333
586.04,16.1834166667,37.0781666666,26.9657288462,32.48875,17.387875,8.67258333333,26.1945,28.8354166667,36.2159166667,29.7711666667,8.81691666666
586.38,16.1860833333,37.1315833333,27.0107775641,32.6049166666,17.4260416667,8.68458333334,26.127,28.9346666667,36.1589166667,29.8270416667,8.82945833333
586.72,16.1516666667,37.1268333333,26.9841230769,32.6264166667,17.4112083333,8.72875,26.0603333334,28.9375,35.974,29.7885833333,8.86229166667
587.06,16.0941666667,37.0921666667,26.9317608974,32.6490833333,17.3412916667,8.73025,25.9031666667,28.9055833333,35.74125,29.7131666667,8.8845
587.39,16.10575,37.0414166667,26.9443448718,32.71675,17.361875,8.824,25.8228333333,28.9456666667,35.56725,29.6639583333,8.93879166667
587.73,15.9953333334,37.0103333334,26.8981371795,32.7435,17.286125,8.78683333333,25.6889166667,28.9106666667,35.417,29.6101666667,8.86633333333
588.07,15.8956666667,36.9353333334,26.8325403846,32.74775,17.1833333333,8.73308333333,25.4880833333,28.83775,35.187,29.5072083333,8.79833333334
588.41,15.89975,36.90075,26.8182038461,32.7299166667,17.1319166667,8.78583333333,25.3780833333,28.8116666667,34.9658333333,29.4505416667,8.81645833333
588.74,15.903,36.8593333333,26.8386282051,32.74575,17.1720833333,8.87225,25.3138333333,28.8544166667,34.8291666667,29.4689583333,8.91891666667
589.08,15.84225,36.79375,26.7931564103,32.7103333333,17.0937916666,8.86825,25.1819166667,28.82425,34.6168333333,29.42225,8.93575
589.42,15.7370833333,36.6873333333,26.7113903846,32.6686666667,16.9898333333,8.83775,25.0045833333,28.74225,34.3835,29.3304166667,8.8545
589.76,15.63225,36.6915,26.6468698718,32.66775,16.8995,8.821,24.8475833333,28.7039166667,34.1673333333,29.26625,8.8255
590.09,15.5615,36.5813333333,26.5630217949,32.63,16.7940833333,8.77308333333,24.6903333333,28.65125,33.92725,29.2049583333,8.78920833334
590.43,15.5574166666,36.645,26.5733025641,32.70975,16.7694583333,8.81908333333,24.64875,28.6564166667,33.817,29.23675,8.81895833333
590.77,15.6346666667,36.6839166666,26.6229692308,32.838,16.825875,8.9035,24.6068333333,28.7185,33.7851666667,29.2654166666,8.9035
591.11,15.5158333334,36.6066666667,26.5089974359,32.7918333333,16.712,8.83625,24.4491666667,28.66025,33.5515833333,29.2106666667,8.84483333333
591.44,15.61825,36.6235,26.5554019231,32.8729166667,16.7755416666,8.9535,24.4320833334,28.75025,33.4079166667,29.2357083334,8.97516666667
591.78,15.55775,36.5724166667,26.5077884615,32.85875,16.7404166666,8.97391666667,24.3054166667,28.7413333333,33.1820833334,29.1959583333,9.01283333333
592.12,15.56325,36.6019166667,26.5438519231,32.9866666667,16.7979166666,9.05291666667,24.26075,28.8785,33.0955,29.2340833333,9.08916666666
592.46,15.5338333333,36.5789166667,26.4984339744,33.00925,16.703375,9.0235,24.055,28.8478333333,32.8314166667,29.166,9.08395833333
592.79,15.49975,36.5110833333,26.4729262821,33.0115833333,16.6099166667,9.00041666667,23.89875,28.8538333333,32.5920833334,29.1273333333,9.09775
593.13,15.50525,36.5535833333,26.488273718,33.0843333333,16.6040833333,9.05191666667,23.8273333333,28.913,32.4888333333,29.1863333333,9.14908333333
593.47,15.4486666667,36.47075,26.4267737179,33.043,16.5004583333,9.00708333333,23.7309166666,28.869,32.2985833333,29.1217916667,9.09275
593.80,15.3751666666,36.41925,26.3543615385,32.9804166667,16.4387916667,9.01516666667,23.5806666667,28.8080833333,32.0846666667,29.032125,9.06520833334
594.14,15.32225,36.3555,26.3089897436,32.9755,16.3897916667,8.95375,23.4196666667,28.854,31.8479166667,28.9820416667,9.03945833333
594.48,15.1359166666,36.1699166667,26.1381070513,32.801,16.2074166667,8.81808333333,23.18625,28.7310833333,31.4689166666,28.801125,8.921875
594.81,15.1783333333,36.2318333333,26.1769089744,32.8560833333,16.2375416667,8.8825,23.14525,28.7758333333,31.35525,28.8752083333,8.99133333333
595.15,15.0668333333,36.1664166667,26.1134878205,32.8288333333,16.1339583333,8.816,22.9404166667,28.7275,31.1658333334,28.82275,8.921875
595.49,15.0215833334,36.1193333333,26.1053865385,32.821,16.0620416666,8.79325,22.8605,28.734,30.9733333333,28.7746666667,8.92983333334
595.82,14.97825,36.0821666667,26.0588448718,32.76375,15.9723333334,8.78066666667,22.7221666667,28.67675,30.7788333334,28.7350833333,8.89629166667
596.16,14.93175,35.9775,25.9831326923,32.73,15.903625,8.78008333333,22.6398333334,28.6744166667,30.6078333333,28.6605,8.86308333334
596.50,14.9079166667,35.97675,25.9514839744,32.7654166667,15.877875,8.82191666667,22.5495833333,28.6366666667,30.4835,28.62275,8.89033333334
596.83,14.8885833334,35.951,25.9391448718,32.7926666667,15.8635833333,8.85275,22.4844166666,28.66025,30.291,28.5991666667,8.91233333333
597.17,14.8948333334,35.9753333333,25.954850641,32.8545833333,15.9009166667,8.93375,22.4044166667,28.70875,30.1815833333,28.5969583333,9.00766666667
597.51,14.9254166666,36.0145,26.0000570513,32.97225,15.9119166667,9.00133333333,22.3760833333,28.79075,30.1276666667,28.6708333333,9.117
597.84,14.8471666667,35.9560833333,25.9440865385,32.9349166667,15.8305416667,8.98008333333,22.23775,28.7405833333,29.939,28.6336666667,9.12554166667
598.18,14.88825,35.99175,26.003699359,32.9856666667,15.8654166667,9.05741666666,22.20325,28.8245,29.8464166667,28.702125,9.179125
598.52,14.803,35.9598333333,25.9714070513,33.00025,15.7757083333,9.02333333333,22.0414166667,28.80025,29.6381666667,28.6112083333,9.162125
598.85,14.8064166666,35.9440833333,25.9671179487,33.03275,15.7634166667,9.08858333334,21.9914166667,28.83125,29.4503333333,28.6141666667,9.25079166667
599.19,14.8190833333,35.9845833333,25.9604673077,33.1070833333,15.7799166666,9.17016666667,21.8750833333,28.88075,29.3565833333,28.6269166667,9.28541666667
599.53,14.7861666667,35.9389166667,25.9372378205,33.1215833334,15.7414166667,9.225,21.7906666667,28.8776666667,29.1225,28.5631666667,9.37625
599.86,14.6791666666,35.93075,25.9010871795,33.1308333333,15.6562916666,9.23308333333,21.6583333334,28.85075,28.907,28.51575,9.36220833333
600.20,14.6215,35.8664166666,25.868725641,33.1254166667,15.6264166667,9.26850000001,21.5700833333,28.8808333334,28.7038333334,28.4867083333,9.369125
600.53,14.5306666667,35.8200833333,25.7950141025,33.091,15.476125,9.21516666667,21.4359166667,28.8426666667,28.5220833333,28.3989166666,9.33833333333
600.87,14.4525,35.7345833333,25.7219185898,33.0525833334,15.4021666667,9.23108333332,21.29075,28.7878333333,28.2795833333,28.3554583334,9.34395833333
601.21,14.32225,35.6770833333,25.641851282,32.9911666667,15.304625,9.17566666667,21.1439166667,28.7153333333,28.0438333334,28.2432083334,9.24391666667
601.54,14.3393333333,35.672,25.6370192308,32.9863333333,15.2636666667,9.25425,21.03725,28.7146666667,27.8699166667,28.1905833333,9.25666666667
601.88,14.2481666667,35.58475,25.5548166667,32.98475,15.17575,9.21366666667,20.8834166666,28.6394166667,27.6528333333,28.0806666666,9.255
602.21,14.1655833333,35.4458333333,25.4503288462,32.8700833333,15.088125,9.20008333333,20.7215,28.55925,27.4525,27.9858333333,9.23804166667
602.55,14.0700833333,35.4028333333,25.3801275641,32.8223333334,14.9857083334,9.15333333333,20.5590833333,28.4981666667,27.3026666667,27.8530416667,9.17625
602.88,14.0129166667,35.3540833333,25.3523891026,32.7884166667,14.9351666667,9.162,20.487,28.4949166667,27.121,27.82975,9.22841666667
603.22,13.98525,35.3825,25.3075576923,32.826,14.915125,9.14925,20.3465833333,28.4595833333,27.0339166667,27.8380416667,9.212125
603.56,13.9321666667,35.35625,25.2615608974,32.8125833333,14.8774166667,9.11958333334,20.247,28.4431666667,26.8768333333,27.7944583333,9.22075
603.89,13.8544166666,35.275,25.1692666667,32.771,14.8063333334,9.07658333333,20.0581666667,28.4035,26.6923333333,27.7183333333,9.212625
604.23,13.8349166666,35.2614166666,25.1534307693,32.8015,14.8142083333,9.12483333333,19.9164166667,28.4235833334,26.5809166666,27.7290416667,9.2435
604.56,13.853,35.2284166667,25.1182705128,32.7975833333,14.7755416666,9.136,19.833,28.4538333333,26.46775,27.7300833333,9.2515
604.90,13.8670833333,35.18775,25.111901282,32.8121666667,14.7707083333,9.18358333333,19.765,28.48575,26.3524166667,27.702625,9.34404166667
605.23,13.8213333333,35.1228333334,25.0787929487,32.8079166667,14.7456666666,9.18866666667,19.6981666667,28.4631666667,26.2315833333,27.6606666667,9.39370833333
605.57,13.75,35.04,24.9913871795,32.7635,14.6904166667,9.20608333334,19.5369166667,28.4501666666,26.0698333333,27.601625,9.386375
605.90,13.7269166667,35.0229166667,24.9502891026,32.7933333333,14.6632083333,9.24183333334,19.4518333333,28.4413333333,25.9148333333,27.5669583333,9.39304166667
606.24,13.7175,35.02125,24.9400608974,32.8170833333,14.6753333333,9.28308333333,19.3785833333,28.4613333333,25.7551666667,27.5928333334,9.46479166667
606.58,13.6630833334,35.0045833333,24.8734403846,32.8031666667,14.5792083333,9.25333333333,19.2245833333,28.4145833333,25.5675,27.504875,9.4225
606.91,13.5696666667,34.8958333333,24.8468474359,32.7689166667,14.5095416667,9.24458333334,19.1198333333,28.4641666667,25.3733333333,27.4306666667,9.43795833333
607.25,13.59775,34.913,24.8935108974,32.81925,14.5104583333,9.33216666666,19.0293333333,28.5044166666,25.2840833333,27.44825,9.50545833333
607.58,13.5865833333,34.94075,24.924948718,32.8998333333,14.500875,9.39833333335,18.9975833333,28.5430833333,25.1853333334,27.479875,9.52391666667
607.92,13.499,34.8319166667,24.8512807692,32.8120833334,14.3919166667,9.39699999999,18.88925,28.4765,24.9329166667,27.3775833333,9.4945
608.25,13.3428333333,34.715,24.7653525641,32.759,14.2705833333,9.34699999999,18.7338333333,28.3740833333,24.7226666667,27.249625,9.440125
608.59,13.2135,34.6544166667,24.6947673077,32.7093333333,14.1856666667,9.32891666667,18.5840833333,28.3400833333,24.5234166667,27.1750833333,9.355
608.92,13.1071666667,34.5624166667,24.5971551282,32.6298333333,14.0858333333,9.33033333333,18.41075,28.3013333333,24.3075833333,27.0781666666,9.28320833333
609.26,13.07,34.5961666666,24.6296192308,32.6586666667,14.063875,9.39175,18.392,28.3159166667,24.2098333333,27.078,9.31745833333
609.59,13.012,34.58825,24.6495147436,32.6309166667,14.02025,9.40966666667,18.313,28.3634166667,24.0559166666,27.0822083333,9.339875
609.93,12.8796666667,34.4789166667,24.5576621795,32.6251666667,13.9044583334,9.38966666666,18.1520833333,28.3235833333,23.8760833333,26.9896666667,9.24175
610.26,12.8256666667,34.4291666666,24.5024173077,32.589,13.8940416667,9.44241666668,18.0528333333,28.3551666667,23.73975,26.9454583333,9.27291666667
610.60,12.8105,34.4526666667,24.443274359,32.5616666667,13.8662916667,9.50708333332,17.9565,28.3485,23.6285,26.9286666667,9.32495833333
610.93,12.70325,34.383,24.3345314103,32.501,13.78925,9.48091666667,17.83725,28.3165833333,23.4300833333,26.8544166666,9.31033333333
611.27,12.6575833334,34.3955833334,24.3407102564,32.5,13.7405,9.49708333332,17.7476666667,28.3508333333,23.3085833333,26.8329166667,9.333625
611.60,12.5701666667,34.3678333333,24.2723141026,32.5268333333,13.69125,9.47208333333,17.6034166667,28.31425,23.17925,26.75375,9.32079166667
611.93,12.4129166667,34.2905,24.1507044872,32.4565833333,13.5479583333,9.38625000001,17.3869166666,28.2489166667,22.9451666666,26.636875,9.21579166666
612.27,12.4605833333,34.3265833333,24.1685160256,32.4929166667,13.5234166667,9.42133333334,17.3503333334,28.2680833333,22.8658333333,26.6948333333,9.31445833334
612.60,12.5320833333,34.4445,24.2370205128,32.6620833333,13.5882083333,9.50100000001,17.3585833334,28.3766666667,22.89625,26.8215833333,9.43354166667
612.94,12.4905,34.34,24.1104147436,32.5883333333,13.4887083333,9.46733333333,17.2159166666,28.2980833333,22.7131666667,26.7044166667,9.38795833333
613.27,12.4595,34.3175833334,24.0267961538,32.5955833333,13.4143333334,9.4485,17.1186666667,28.2755833333,22.595,26.6195,9.38958333334
613.61,12.4861666667,34.4155833333,24.0709198718,32.6286666666,13.402,9.47875000002,17.09775,28.3203333333,22.5555833333,26.6449583333,9.45245833333
613.94,12.4435,34.3891666667,24.072675641,32.656,13.3463333333,9.45075,17.0439166667,28.2371666667,22.43425,26.6185833333,9.41116666667
614.28,12.48075,34.3813333333,24.1336096154,32.6844166667,13.3524166667,9.48800000001,17.0056666667,28.2636666667,22.3505833333,26.6262083334,9.41325
614.61,12.4954166667,34.4005,24.1517166667,32.76825,13.3449583333,9.50099999999,16.9761666667,28.2770833333,22.2770833333,26.6032916667,9.430375
614.94,12.4535,34.3705,24.0594641026,32.733,13.318875,9.48300000001,16.91025,28.2321666666,22.149,26.5279166667,9.41658333333
615.28,12.4556666666,34.4026666667,24.1048775641,32.7388333334,13.3115833333,9.50875,16.9174166667,28.262,22.0906666667,26.577625,9.48895833333
615.61,12.65375,34.595,24.2915115385,32.949,13.4910416667,9.73991666668,17.0406666667,28.49125,22.17375,26.7319583333,9.70775
615.95,12.61525,34.5659166666,24.2705294872,32.9638333333,13.4773333333,9.76766666667,16.9690833333,28.4540833333,22.0614166667,26.681375,9.7085
616.28,12.5218333334,34.4829166667,24.2275096154,32.8579166667,13.36175,9.70408333333,16.843,28.42575,21.8598333333,26.5505,9.64491666667
