wavelength,Back_PooEryf,Belly_PooEryf,Breast_PooEryf,Crissum_PooEryf,Crown_PooEryf,DorTail_PooEryf,Patch10_PooEryf,Rump_PooEryf,Throat_PooEryf,WingTip_PooEryf
755.05,23.172927619,44.1342666667,33.3155416666,42.4439333333,22.8066,17.5670333333,43.245,22.3557333333,35.0300666667,22.116
755.36,23.5171,44.3884666667,34.0829583333,42.8082,23.2301333333,17.9074666667,43.6617333333,22.5940333333,35.6147333334,22.4876666667
755.67,23.1951628571,44.2301333333,33.8727916667,42.5258666667,22.9160666667,17.6802333333,43.2486,21.9359333333,35.2933333333,22.1807666667
755.99,23.0647,44.1086666667,33.620875,42.2265333333,22.6576666667,17.2555666667,42.8957333333,21.53,35.1512666667,21.9450666667
756.30,22.9163152381,44.1070666667,33.4272916666,42.1253333333,22.3930666667,16.9506333333,43.0100666667,21.4839,35.1681333333,21.6619
756.62,23.0789685714,44.6314666667,33.6198333334,42.3519333333,22.398,16.9718333333,43.269,21.3489333333,35.5105333333,21.8835333333
756.93,23.0517104762,44.6416,33.880625,42.3852,22.547,17.1506333333,43.2474,21.579,35.8770666667,21.8881333333
757.24,22.8202380952,44.8547333333,33.7025833333,42.1901333333,22.2764666667,16.9489,43.1390666667,21.4485,35.8718666667,21.8368
757.56,22.3842942857,44.4898,33.4185416667,41.7282,21.695,16.2246666667,42.6022,20.9273333333,35.4238,21.6465666667
757.87,22.3232704762,44.6481333333,33.4166666667,41.8418,21.5447333333,16.2279,42.8561333333,20.8976333333,35.4422,21.9385
758.18,22.9397857143,45.2890666667,34.007875,42.5138666667,22.1484666667,16.7806666667,43.6064,21.5183666667,36.1990666667,22.4234333333
758.50,23.1499961905,45.4302666667,34.4445833334,42.5963333333,22.3289333333,16.9890666667,43.8596,21.8561333333,36.3208,22.6449
758.81,22.888632381,45.5278,34.0325416667,42.6042,22.2411333333,16.8532,43.7862666667,21.8498333333,36.2006,22.5107
759.13,22.7132342857,45.5644,34.240125,42.5631333333,22.3174,16.8424666667,43.7947333333,21.9969333334,36.3015333333,22.5716
759.44,22.6015238095,45.7833333333,34.3583333334,42.68,22.3666666667,16.8783333333,43.9233333333,22.0583333333,36.2166666667,22.4966666667
759.75,22.8293019047,45.9909333333,34.4925416667,43.0765333333,22.6759333333,17.2975,43.7920666667,22.1063333333,36.4630666667,22.7753666667
760.07,23.0714190476,46.0530666667,34.6877916667,43.1698666667,22.8798,17.4731666667,44.0177333333,22.3518333333,36.5924666667,22.7661
760.38,23.3666009524,46.0380666667,34.607625,43.3219333333,22.9734,17.774,44.0904666667,22.6053,36.6032,23.1607
760.69,23.2086504762,45.8631333333,34.4360833333,43.0675333333,22.9650666667,17.7169333333,43.9096666667,22.4335666667,36.4200666667,23.2276666667
761.01,23.763367619,46.1590666667,34.6644583333,43.447,23.416,18.208,44.0977333333,23.0233666667,36.6464,23.4157
761.32,23.5323704762,46.1427333333,34.71725,43.5510666667,23.1124666667,17.7615,43.8310666667,22.852,36.4306666667,23.0607
761.63,22.68408,45.4592666667,34.0072916667,42.8219333333,22.2916,17.1529666667,42.8160666667,22.1596666667,35.5896666667,22.4015333333
761.94,22.4651666667,45.4705333333,33.8040416667,42.717,21.9637333333,16.7173666667,42.762,21.9072,35.5028666667,22.1583333333
762.26,22.2632114286,45.0047333333,33.579375,42.3957333334,21.6511333333,16.459,42.4066,21.6996666667,35.0140666667,21.8549
762.57,22.3829819048,44.8845333333,33.386625,42.4437333334,21.6238666667,16.4421,42.4566666667,21.7443666667,34.8871333333,21.8223333333
762.88,22.3305961905,44.5822666667,33.2367083333,42.0917333333,21.6404666667,16.4112333333,42.4035333333,21.5183666667,34.7768666667,21.7862
763.20,22.2985914286,44.2854,33.265125,41.8582666667,21.4788,16.4537666667,42.4566666667,21.5773,34.71,21.6623666667
763.51,22.1591257143,44.1505333333,33.1720416667,41.7418666667,21.3858666667,16.6594666667,42.2914,21.4982333333,34.54,21.6356666667
763.82,22.0819523809,44.2662666667,33.28875,41.8778666667,21.3339333333,16.6583,42.3287333333,21.4722666667,34.6503333333,21.7097
764.14,22.3106638095,44.4358,33.5567916666,42.0569333333,21.5946666667,16.8667666667,42.3666666667,21.6887,34.7538666667,22.0438333333
764.45,22.0607980952,44.3407333333,33.4748333333,41.9562,21.4135333333,16.7773,42.3575333333,21.5231666667,34.6301333333,21.9149333333
764.76,22.1932533333,44.3822,33.4142083333,41.9008666667,21.455,17.0890333333,42.332,21.5245666667,34.6337333333,21.9419333333
765.07,22.5502390476,44.4718666667,33.6087083333,42.0479333333,21.6949333333,17.2065,42.6352666667,21.7982,34.7938666667,22.2074666667
765.39,22.3904542857,44.2868,33.4178333333,41.9012,21.5738666667,17.4240333333,42.5828,21.8188333333,34.5827333333,22.2419
765.70,22.8712228571,44.5971333333,33.6104583334,42.2941333333,21.9957333333,17.8252333333,42.9282,22.2216333333,35.0617333333,22.8428333333
766.01,23.2939161904,44.9092666667,34.091125,42.4725333333,22.3708,18.2621666667,43.3318666667,22.7391666667,35.4796666667,23.3183666667
766.32,23.5044685714,45.2282666667,34.362625,42.9777333333,22.5509333333,18.7245333333,43.3665333333,23.1374,35.6789333333,23.6353
766.64,23.8495390476,45.6421333333,34.9432083333,43.307,23.0564666667,19.1239666667,43.6231333334,23.521,36.0474,24.2245
766.95,23.9785580952,45.8794,35.2995833333,43.5724,23.1494,19.0856,43.8474,23.9643,36.4518,24.4626333333
767.26,24.2793466667,45.866,35.446625,43.6246,23.3351333333,19.2279333333,44.2324666667,24.2162,36.7793333334,24.7595333333
767.57,24.0858990476,45.7667333333,35.2059166666,43.6708,23.1458666667,19.16,44.3532,24.0288,36.9741333333,24.5876333333
767.88,24.6245219048,45.9808,35.6729583333,44.1111333333,23.7240666667,19.8774333333,45.0882,24.5861333333,37.6322666667,25.3103666667
768.20,24.4296238095,45.5266,35.7348333333,43.9092666667,23.5464666667,19.5583333333,45.1165333333,24.3708666667,37.6924666667,25.2227
768.51,24.2597314286,45.3334,35.6634583333,43.6271333333,23.5988666667,19.5603,45.0699333333,24.2695,37.54,25.1470666667
768.82,24.5848019048,45.276,35.83425,43.848,23.6695333333,19.4813,45.1805333333,24.2320666667,37.6214,25.1765
769.13,24.0215790476,44.8460666667,35.7372916667,43.5854,23.2820666667,19.0790666667,44.7478,23.6559666667,37.2478666667,24.3803666667
769.44,23.3137933333,44.4738,35.08075,43.2276,22.8094666667,18.6195,44.245,23.0494666667,36.8560666667,23.9762666667
769.76,23.027632381,44.0915333333,34.6602083333,42.8242666667,22.3262666667,18.0718666667,44.2860666667,22.7019,36.6915333333,23.4984666667
770.07,22.8961771429,43.9797333333,34.1702083333,42.7332,21.9967333333,17.9777333333,43.9379333333,22.7194666667,36.391,23.2523
770.38,23.0396876191,43.9511333333,34.105625,42.9316,22.3068,18.2100666667,43.8759333333,22.6662,36.2838666667,23.0912666667
770.69,22.9373580952,44.2766,34.3400833333,42.9128,22.4898666667,18.4746,43.7539333333,22.6111,36.1557333333,22.7275666667
771.00,22.5647114286,43.9632666667,34.021125,42.4571333333,21.8247333333,17.8517666667,43.2294666667,22.3003,35.4139333333,22.0951666667
771.32,22.6617057143,44.3950666667,33.9457916666,42.4993333333,21.6926666667,17.4437333333,43.4348,22.3954333333,35.4566666667,22.0043666667
771.63,23.1106952381,44.6509333333,33.995875,42.3673333333,22.0504666667,18.0385333333,43.2838,22.7736666667,35.5820666667,22.3775333333
771.94,23.8358266667,45.5362666667,34.6675,43.2652,22.7756666667,18.6451,44.2897333333,23.5453333333,36.538,22.9850666667
772.25,24.3028590476,46.3302666667,35.2508333334,43.7258,23.4964666667,19.3452,44.6534666667,24.0647666667,37.1408,23.5780666667
772.56,24.4606028571,46.8068666667,35.6017083333,43.6812666667,23.3853333333,19.5405,44.9168666667,24.0991666667,37.1442,23.6863666667
772.87,24.9891733333,47.3174,36.2961666667,44.1269333333,23.635,19.7540666667,45.2276,24.3651333333,37.6296666667,23.8545666667
773.18,25.3137438095,47.9021333333,37.09725,44.4640666667,24.0451333333,20.1262333333,45.3880666667,24.9529,38.399,24.6924
773.50,25.3320276191,48.1893333333,37.3234583333,44.6401333333,23.8482666667,19.8227666667,45.3876666667,24.7258666667,38.5271333334,24.7202666667
773.81,26.1568561905,49.0418,37.9711666667,45.2154,24.2516,20.6461333333,46.2811333333,25.3458666667,39.0362666667,25.7824333333
774.12,25.5535361905,48.1146,36.9491666667,44.6924666667,23.794,20.1229333333,45.4420666667,24.8727333333,38.1288666667,25.4562333333
774.43,26.9128257143,48.9634666667,38.171125,45.8054,25.0818,21.4785,46.5058666667,26.3450666667,39.644,26.8907666667
774.74,27.2553876191,49.4708666667,38.7179166667,46.1057333333,25.6548,22.0671,46.5105333333,26.9239,40.0752666667,26.8893333333
775.05,27.5176247619,50.2628666667,39.2861666667,46.9974,26.1705333333,22.2024666667,47.3220666667,27.2275,40.7262666667,27.1832
775.36,27.5450219048,49.9212,39.1175416666,46.8242,26.0999333333,22.2204,46.7192,26.9996,40.5492666667,27.1049
775.67,27.2866714286,49.0988,38.9907916667,46.6492,26.0599333333,21.7408666667,46.6082666667,26.6841666667,40.2274666667,26.8532
775.98,27.3335571429,49.1053333333,39.1302083333,46.5379333333,26.3918,22.0116666667,46.4561333333,26.8187,40.4678,27.1317
776.30,27.4891914286,49.2774,39.168,47.0512666667,26.6958,22.5933333333,46.5267333333,26.9435333333,40.5769333333,27.0833
776.61,27.8334085714,49.1095333333,39.0744583333,47.3989333333,26.5904666667,22.7826666667,46.5554666667,26.8687333333,40.5799333333,26.8043333333
776.92,28.5440009524,49.7265333333,39.6886666667,47.7487333333,27.5450666667,23.4147333333,47.4576,27.5946333333,41.1459333333,27.1407
777.23,27.6253542857,48.7874,38.9944583333,46.5804666667,26.7931333333,22.3017666667,46.4425333333,26.7902666667,40.4138,26.0976333333
777.54,28.2801352381,49.5942,39.8077916667,47.4260666667,27.0782666667,22.1883666667,47.0723333333,27.1187333333,40.9798,26.1131333333
777.85,27.8609380952,49.6682,39.4971666667,47.0954,26.5198666667,21.7327,46.9838666667,26.4876333333,40.3992666667,25.3685333333
778.16,26.9414257143,48.9145333333,38.6055,46.6726,25.8208,20.8754666667,46.3649333333,25.6404333334,39.6155333333,24.8239333333
778.47,25.7204066667,47.7452,37.6815416666,45.6711333333,24.9126666667,19.7688,45.1319333334,25.0133666666,38.4237333333,23.7332666667
778.78,24.9952161905,47.6337333333,37.54175,45.2676666667,24.4343333333,19.0419,45.1398666667,24.6290333333,38.0353333333,23.2358666667
779.09,24.3018247619,47.4682,37.0612083333,44.84,23.8023333333,18.226,44.573,24.2869666667,37.8192666667,22.7989333333
779.40,24.23272,47.1822666667,36.7544166667,45.3308,23.9888,18.2820666667,44.753,24.4953333333,37.9309333333,22.9232666667
779.71,23.6911752381,46.9878666667,36.2358333333,44.6250666667,23.5791333333,17.2809333333,44.6816666667,24.2281666667,37.4101333333,22.3819
780.02,22.7344295238,46.3051333333,35.597,43.6218666667,23.1968666667,16.4636666667,44.0723333333,23.2794333333,36.3272666667,21.3668666667
780.33,21.8609161905,45.4230666667,34.3710416667,42.6025333333,21.7948,15.5225,43.0448666667,22.2468666667,35.2178,20.5032333333
780.64,21.746032381,45.2521333333,33.9104583333,42.8943333333,21.6242,15.7203333333,42.7242666667,21.9973333333,35.2652,20.2653333333
780.95,21.626407619,44.8322,33.5784583333,42.7187333333,21.3426666667,16.0917666667,42.785,21.6917,35.3074,19.6575666667
781.26,21.5372171429,44.6900666667,33.0778333333,42.861,21.6079333333,16.1774666667,42.6599333333,21.3601,35.4170666666,19.5510666667
781.57,21.2776219048,44.1088666667,32.5679166667,42.4422,20.9864,15.5509666667,41.9728666667,20.3979666667,34.9387333333,19.2855
781.88,23.1236342857,45.5602,33.8070833334,43.7566666667,22.5272,17.3735666667,43.4356,21.7793333333,36.4002666667,20.8333333333
782.19,24.0561133333,46.6807333333,34.4593333333,44.6898,23.1196,18.1070666667,44.0379333333,22.4710666667,37.4623333334,21.2092666667
782.50,24.2751514286,46.9112666667,34.4603333333,44.7798,23.0957333333,18.4590666667,43.5639333333,22.4668333333,37.5541333333,21.6317666667
782.81,24.2874152381,47.5466,34.6567916667,44.7853333333,22.9326,17.8039666667,43.7552666667,22.3783666667,37.3533333333,21.5164
783.12,24.6669257143,47.75,35.0827083333,45.5761333333,23.0898666667,18.2986666667,43.9985333333,22.6791666667,37.8698666667,22.3010333333
783.43,25.4070361905,49.2547333333,35.7294583333,46.8594666667,24.1898666667,18.9396666667,44.9241333333,23.9602,39.0877333333,23.1663666667
783.74,25.5779647619,49.6603333333,36.5667916667,47.6818,25.2631333333,19.8431,45.4048666666,24.6658,39.7387333333,23.9418
784.05,26.3133019047,50.357,37.636125,48.696,25.8248,20.2408,46.6214666667,25.4941333333,40.1803333333,24.6034666667
784.36,26.1986895238,50.1852,37.6714583333,48.3778666667,26.1334,19.9851,46.1852666667,26.1368666667,40.2297333333,25.3445333333
784.67,26.5220695238,50.3038,38.01225,48.6350666667,26.4398666667,20.6073,46.5131333333,26.8277666667,40.5708,26.0774
784.98,27.0792571429,50.2381333333,38.713,48.6002666667,26.5440666667,21.4538666667,46.3347333333,27.0922333333,40.7864,26.8471333333
785.29,25.4791085714,49.1536666667,37.198375,47.3570666666,24.7514,19.3653666667,45.2784666667,25.1929333333,39.5916666667,25.0927666667
785.60,24.1608028571,46.9812666667,35.957625,45.844,23.3904666667,18.5766666667,43.7481333333,23.8340666666,37.9899333333,24.3885666667
785.91,24.587367619,47.3269333333,36.4237083333,45.9203333333,23.6526666667,18.8948333333,44.4278666667,24.0437333333,38.0481333334,24.3882333333
786.22,25.0927209524,47.9304666667,36.8035,45.985,24.0538666667,19.9679333333,44.7852666667,24.416,38.4239333333,24.5298
786.53,24.9011066667,47.4142666667,36.7385833333,45.6282666667,23.7176,19.7472666667,44.4928,24.4202,38.0477333333,23.9043333333
786.84,24.51708,46.3296,36.2401666667,45.1164,23.0265333333,19.1239,43.849,23.7209666667,37.344,23.7510666667
787.14,25.007892381,46.4561333333,36.3277916667,45.186,23.5012,19.5392666667,44.258,24.1196666667,37.5387333333,23.5375
787.45,24.9006419048,46.3023333333,36.2335416666,44.4423333333,23.7137333333,19.6645666667,43.7585333333,24.4359333333,37.3856666667,23.5697
787.76,25.2670314286,46.9212666667,36.5728333333,44.8392666667,24.3362666667,20.5826,44.3552666667,24.489,37.4784666667,23.9921333333
788.07,24.6620552381,46.3734,36.4324166666,44.2447333333,23.9642666667,19.6271666667,43.7985333333,23.7411666667,36.7749333333,23.4065666667
788.38,25.9435038095,47.7778,37.456,45.9452666667,25.3832666667,20.9545333333,45.5812,25.1596666667,38.0970666667,24.2784
788.69,26.759932381,48.1064,38.126125,46.8670666667,26.0657333333,21.9499333333,45.9906,26.3099,38.8483333333,25.8217333333
789.00,26.6992819048,48.5146,37.9492083333,47.3724666667,26.2495333333,21.7996666667,46.2046,26.2623333333,39.0374666667,25.2679333333
789.31,26.7897104762,48.3269333333,37.4999166667,47.5960666667,26.5,21.7947666667,46.2308,26.3781,39.2371333333,24.8493
789.62,26.7054980953,47.5948666666,37.3093333333,47.173,25.8812,21.162,45.6476666667,26.0596666667,39.0003333333,24.7612333333
789.92,26.5339457143,47.505,36.8805833333,46.6534666667,25.8881333333,21.1109333333,45.0832,25.7153333333,39.0553333334,24.8902666667
790.23,26.6395752381,47.9158,37.304875,46.5918666667,25.9130666667,21.8431333333,45.0034,25.9912333333,39.1445333333,24.7963666667
790.54,25.6402428572,46.7292,36.1979166667,45.5,24.4722,20.625,43.2220666667,24.5206666667,38.1388666667,24.2464
790.85,24.9602904762,46.0478666667,35.2803333333,44.6624666667,23.6497333333,19.8067,42.0676,23.4775666667,37.595,23.7131
791.16,24.2677238095,45.2084,34.74325,43.7788,22.8233333333,18.8361,41.4367333333,22.7872666667,36.9684,23.4014666667
791.47,24.4166876191,45.326,34.8360833333,43.6212,22.827,19.3588,40.9398,23.0454333333,37.3843333333,23.5591
791.78,21.708172381,43.5246666667,32.4850416667,41.0874,20.5999333333,16.9104333333,38.3052666667,20.4760666667,35.4406666667,21.1435
792.08,20.6761933333,43.1345333333,31.541375,39.8624666667,19.9541333333,16.1506666667,37.4772666667,19.4992333333,34.5794666667,19.7134333333
792.39,21.5050714286,43.5362,32.453125,40.069,20.5586666666,16.9267333333,38.1782,20.0841666667,34.9254,20.7768
792.70,21.2477314286,43.0918,32.5712083334,39.3786,20.3223333333,17.2994333333,37.6986,19.8542333333,34.4764,21.2389333333
793.01,20.6503314286,42.8603333333,31.5313333333,39.3592666667,19.9390666667,16.9869,37.254,19.7177333333,34.0961333333,20.9535
793.32,21.7306104762,44.7344,32.7222083334,41.1778666667,21.3317333333,18.5452333333,38.8762,20.6426666667,35.6351333333,21.9283333333
793.62,21.0407419048,43.8676666667,31.3485416667,40.5536666667,20.4997333333,17.1317,38.8235333333,19.6194,34.8019333333,21.1841333333
793.93,21.6972457143,45.1468666667,32.976,41.9506,20.9868666667,17.8732,40.6422666667,20.5248333333,35.848,21.5942666667
794.24,22.324652381,45.2686666666,33.5060833334,42.5513333333,21.0506666667,18.4557333333,40.9794666667,20.6595,36.2164,21.7574333333
794.55,22.9711761905,45.842,33.902375,42.6372,21.2369333333,18.662,41.2758,21.1435333333,36.6937333333,21.7306666667
794.86,22.7713123809,45.3906,33.4977083333,42.7146,20.9048666667,18.1707333333,41.7788,21.0479666667,36.5584666667,21.4734666667
795.16,23.3707780952,45.6622666667,33.7661666667,43.1963333333,21.2632,18.1279666667,42.4580666667,21.7922666666,36.5829333333,21.9062
795.47,23.9058447619,46.4036,34.301,43.8331333333,21.7437333333,18.7334333333,42.8484666667,21.9127666667,36.6478,22.285
795.78,23.4004542857,46.1384,33.61225,43.6382666667,21.2872,17.8348,42.4181333333,21.6666,36.3542666667,21.9270666667
796.09,23.6761990476,46.9242666667,33.5084583333,44.3786666667,21.0228,17.3407333333,43.1514666667,21.7765333333,36.6363333333,21.6400666667
796.40,24.4811409524,47.548,34.4019166667,44.6025333333,21.9057333333,18.2560333333,44.0529333333,22.6817333333,37.0846,22.5274333333
796.70,23.9840219048,46.8916666667,33.9378333333,43.5396,21.1024,17.2026333333,43.3521333333,22.5384,35.808,22.2647666667
797.01,25.2748085714,48.2394,35.8162916667,44.4770666667,22.7238666667,18.8864,44.1611333333,24.1384333333,37.0956,23.6042666667
797.32,25.0094952381,47.5837333333,35.248875,43.6392,23.0873333333,18.4304,44.0567333334,23.792,36.6068666667,23.3034
797.63,24.5868533333,48.1710666667,35.610125,44.0168,23.6273333333,18.4269333333,45.0399333333,24.0778666666,37.0751333333,23.7458333333
797.93,24.4537095238,48.0651333333,35.172875,44.519,23.7081333333,18.4897333333,44.9981333333,23.9396333333,36.8714,24.0286666667
798.24,24.714667619,48.539,35.8645833333,44.9117333333,23.823,18.813,45.131,24.3479333333,36.6784,24.2418666667
798.55,25.6134609524,48.7389333333,37.4028333334,45.4249333333,24.8584,20.5238666667,45.4636,25.4248333333,37.6794666667,25.3433
798.85,26.0402457143,49.0435333333,38.1052083333,46.0583333333,24.8338666667,20.9083666667,45.9542666667,25.6944,38.5594,25.7822333333
799.16,26.0886428571,48.9356,37.8443333333,45.9762,25.0556,21.0728666667,45.9516666667,25.6391666667,38.3723333333,25.7912
799.47,25.2738190476,47.8727333333,37.5464166667,45.2624,24.4444666666,20.3801,45.0970666667,25.1135,37.5794,25.3365666667
799.78,24.9328752381,47.3308666667,37.768,45.1787333333,24.2118666667,20.0924666667,44.96,24.8089333333,37.5704,25.1786333333
800.08,25.3204057143,46.0328666667,37.6027916666,45.1769333333,24.6008666667,20.7489666667,44.963,24.8889333333,37.7037333333,25.5268
800.39,24.2880038095,44.6436,36.96625,44.7346,22.9850666667,20.1452,44.1458666667,23.8184333333,36.8078,24.8713666667
800.70,23.8105390476,44.3972,36.9472083333,44.7226,22.161,20.4756666667,43.0454666667,24.0008333333,36.7542666667,24.9562333333
801.00,23.1136990476,43.1173333333,35.8799166666,43.9388666667,20.8386,19.5213333333,42.1262666667,22.7912333333,35.6544,24.1677333333
801.31,22.0931038095,42.0525333333,35.6565416666,42.8892,19.8188,18.1931,40.6295333333,21.9189,34.7563333333,23.3291
801.62,21.6340771428,41.5357333333,34.6475,43.0191333333,19.5201333334,17.9799666667,40.6196,22.0114333333,34.9302666667,22.3603666667
801.92,21.3432714286,41.06,33.5414583333,42.5491333334,19.1064,17.2842666667,40.4818,22.1681333333,34.2794666667,21.9054666667
802.23,20.5527838095,39.6395333334,32.1160833333,41.2098666667,18.8504,16.3965666667,39.6996666667,21.4973333333,33.4190666667,21.1626666667
802.54,21.2137076191,40.5200666667,32.8325,41.6026666666,19.4286666667,17.4381333333,40.4178,21.9992666666,34.3819333333,21.5516666667
802.84,21.0933447619,40.7332,32.8112083334,41.4407333333,19.386,17.5022,39.983,21.8841333333,34.5524666667,20.9207666667
803.15,20.4809495238,40.2976666667,31.8612916667,41.25,18.8096666667,17.1088666667,39.2858666667,21.2415333333,33.8094666666,19.9915333333
803.46,19.4240961905,40.5114666667,31.5256666667,41.2610666667,18.0159333333,15.9037666667,39.1182,20.7539666667,33.5008666667,19.3168
803.76,19.9508723809,41.2410666667,31.6710416667,41.6312666667,18.6791333333,15.7888666667,40.2305333333,21.2943333333,34.2378666667,20.2171666667
804.07,20.361472381,41.5974666667,31.5147083334,41.9812666667,19.179,15.6627,41.3386,21.3386,34.4846666667,20.6024333333
804.38,20.5304171429,42.5689333333,31.6667083334,42.1688666667,19.5646,15.6267333333,41.2356666667,21.8222666667,34.9777333333,20.4312333333
804.68,21.7887,44.3083333333,33.206,43.8030666667,20.8953333333,17.3315333333,43.1204666667,23.3732,36.2765333333,21.2588666667
804.99,21.1563914286,44.8297333333,33.9214166667,43.0285333333,20.6183333333,16.1917,43.0823333333,22.1506,36.0304,21.2319333333
805.30,19.8832619048,45.0255333333,33.62475,42.9746,19.627,14.8952666667,42.8530666667,20.3077,35.6642666667,20.0792666667
805.60,19.8342266667,45.9638,35.0011666667,43.3998666667,19.7435333334,14.6107333333,43.1053333333,21.1442333334,35.5651333333,19.9382666667
805.91,19.6795228571,45.9914666667,34.8966666667,43.5568,19.3628666667,14.2463333333,42.4727333333,21.3029,35.302,20.2139
806.21,20.2596552381,46.7242,35.5515833334,44.6714666667,20.4411333333,15.2085666667,43.5299333333,22.4029666667,36.2397333333,21.9280666667
806.52,19.8849961905,46.6371333333,35.1550833333,44.0374666667,19.8227333333,13.3925333333,43.3382666667,21.4722333333,35.7066,21.3540333333
806.83,20.2825,46.8725333334,34.77325,43.5392666667,19.6863333333,13.5244,42.8530666667,20.7942333333,35.4412666667,20.7206666667
807.13,20.5228009524,47.3787333333,35.4970833333,43.9169333333,20.2174,14.5400666667,42.4924666667,21.3699333333,36.0138666667,20.5934666667
807.44,20.5848638095,48.0612,36.2024166667,44.4478,20.6107333333,14.6260666667,42.8702666667,21.6489,36.5497333333,20.5394666667
807.74,21.7875028571,48.4638666667,37.4620833334,45.2610666667,21.998,16.6515666667,43.8355333333,23.0822333333,37.2088666667,21.9476666667
808.05,21.1054866667,48.1018,37.385375,44.346,21.5166,16.4785,43.2978666667,22.5344333333,37.0382,22.4527
808.35,21.8550009524,48.1549333333,37.8887083333,44.893,21.8554,17.89,43.5474,23.522,37.3598666667,23.3029
808.66,23.6863647619,49.6820666667,39.2500416667,46.5333333333,23.3024,19.6613666667,44.841,25.3282666667,39.1487333333,25.4411
808.97,24.9572885714,51.0337333334,40.1767916667,47.9218,23.7446666667,21.0603333333,46.2024,26.2501666667,40.6540666667,27.1097666667
809.27,23.8105285714,50.1444666667,39.8942916667,47.3728666667,23.1888666667,20.4707666667,45.8318666667,25.7196333333,40.0428,26.2334333333
809.58,25.0703838095,50.9861333333,41.25125,48.3064,24.8015333333,22.0633333333,47.5884666667,26.1362,41.0074666667,27.3204333333
809.88,25.9241352381,51.2975333333,42.5698333333,49.325,26.1498666667,24.3989,48.6919333333,27.1519333333,41.8461333333,28.3069666667
810.19,25.6385476191,50.5609333333,43.2805416667,48.9946,26.529,24.7567,48.9206666667,27.3756333333,42.1481333333,28.2276333333
810.49,27.17358,51.7450666667,43.6723333334,50.3836666667,28.1469333333,25.4727,50.6213333333,28.0172666667,43.3495333333,29.2545666667
810.80,27.3451847619,51.358,43.5722083333,50.6925333333,28.3950666667,25.8722333333,50.3702666667,28.0194,43.5747333333,29.7423666667
811.10,26.6658895238,50.0,41.9063333333,49.7336666667,27.5826,24.3930666667,49.5846,27.1511333333,42.7582666667,28.2002333333
811.41,26.1484857143,48.8676,39.942375,48.8888666667,26.6988666667,23.5319666667,49.0391333334,26.5002,42.2542666667,26.7795666667
811.71,25.5384914286,47.8698,38.523125,47.4038,25.7995333333,21.6150666667,47.2196,25.1546,41.2790666667,26.3683666667
812.02,25.23214,46.9338666667,38.2546666667,46.4849333333,25.8653333333,21.5544333333,46.6345333333,24.9892666667,40.438,26.5439333333
812.32,25.5743857143,46.7405333333,37.9155,46.6350666667,26.4242,21.3186333333,46.8988666667,25.0422666667,40.4008,26.6191666667
812.63,28.40764,48.7814666667,40.29125,48.642,28.6742,23.2582,49.7694,26.8007666667,42.9414,29.1842
812.93,27.6259657143,47.6574666667,38.2606666666,46.9144,26.2789333333,22.0192,47.3235333333,25.6972333333,40.9047333334,27.9105666667
813.24,29.0192704762,48.8672666667,38.5228333334,47.8482,27.4471333334,23.1922,48.0542,26.5907,42.5366666666,29.2466
813.54,29.6261390476,50.2192,38.9390833333,48.7609333333,27.6644666667,23.9749333333,48.2454666667,27.3464,42.6316666667,30.7511333333
813.85,28.0587580952,48.9321333333,37.432375,46.5799333333,25.2356666667,22.1572666667,45.8754,26.0814,40.6395333333,29.9674
814.15,28.5247571429,49.2484,37.4590833334,46.2962666667,24.9128666667,21.8409,45.6535333333,26.1819,40.0761333333,29.3954666667
814.46,28.43582,50.5764,37.7822916667,46.3954,25.3220666667,22.2258666667,46.339,26.5592666667,40.5762,30.2881
814.76,29.3828542857,52.5604666667,38.9490833333,48.1314666667,26.6551333333,22.6238666667,47.6126,27.5605666667,41.9375333333,30.8363
815.07,30.025752381,53.4365333333,39.64425,49.3058666667,27.7108666667,23.8727333333,48.9847333333,28.0780666667,42.2949333333,30.3499
815.37,30.6530961905,54.0320666667,39.98425,49.9657333334,28.3964666667,24.2498,49.2784,28.677,42.6575333333,30.3723333333
815.68,29.8362647619,53.472,39.9407916667,49.0699333333,28.0762,24.5234,48.6884666667,27.9202,42.4608666667,30.1096666667
815.98,28.3318257143,52.6574666667,38.624,47.9609333333,27.3196666667,23.0298666667,47.079,26.4317666667,41.054,28.1442666667
816.29,28.371632381,53.0302,39.85675,48.1256666667,28.7878666667,23.2604666667,48.541,26.9360666667,42.3681333333,28.5185
816.59,25.4712590476,51.2244,38.6762083333,46.0204666667,26.0430666667,20.4196,46.8253333333,24.3254,40.1248,26.0715
816.89,26.0003504762,51.0446666667,38.591625,46.2465333333,26.0032666667,20.4477666667,47.2415333333,24.9972,40.796,25.6384333333
817.20,27.9316314286,52.0149333333,41.0837083333,48.221,28.5959333333,23.2796666667,49.3782666667,27.2668,42.3152666667,27.1007
817.50,26.6573047619,50.8743333333,39.898,47.0164666667,26.8575333333,21.5579333333,47.5356666666,25.9671333333,41.2826,26.5660333333
817.81,26.1753152381,49.4478,39.327625,46.3192,25.3066666667,21.0276,46.411,24.9489333333,40.5112,26.6257333333
818.11,25.2685971428,48.3676666667,38.5325833334,45.0246,24.0413333333,20.5062666667,44.9559333333,23.348,38.8594666667,26.3472333333
818.41,24.3244133333,47.2608,37.4765416667,44.2054,23.6208666667,19.8775,43.9226666667,22.5176,38.3780666666,26.2753333333
