wavelength,Back_SalGrom,Belly_SalGrom,Breast_SalGrom,Crissum_SalGrom,Crown_SalGrom,DorTail_SalGrom,Rump_SalGrom,Throat_SalGrom,WingTip_SalGrom
264.37,4.23006666667,3.69636666667,3.34953333333,3.74126666667,3.91013333334,7.82753333333,3.93186666667,7.389,6.24973333333
264.75,3.39946666667,2.95666666666,2.48806666667,3.05026666667,3.0136,6.98260000001,3.17893333333,6.4902,5.64493333333
265.12,3.41133333333,3.14303333333,2.59206666667,3.12486666667,3.0596,6.98926666666,3.288,6.4382,5.61533333333
265.49,3.1812,3.3245,2.38486666667,2.9054,2.87686666667,6.72326666667,3.0928,6.1322,5.46366666667
265.87,2.9312,3.18016666666,2.04013333333,2.698,2.53086666667,6.65626666667,2.92086666667,5.772,5.1384
266.24,2.66213333333,3.18226666667,1.802,2.42413333333,2.3698,6.47626666667,2.70966666667,5.58886666666,4.93966666667
266.61,2.64833333333,3.2099,1.79506666667,2.36173333333,2.45386666667,6.4856,2.55933333333,5.50393333333,5.03946666667
266.98,2.66793333333,3.4965,1.8346,2.4556,2.55713333333,6.59066666666,2.59506666667,5.63693333333,4.9936
267.36,2.62733333333,3.56866666667,1.77826666667,2.46126666667,2.6518,6.54673333333,2.68266666667,5.4668,4.87
267.73,2.93713333333,3.7625,2.0816,2.63793333333,2.91013333333,6.78626666667,2.8324,5.59286666667,5.05746666667
268.10,3.6804,4.52773333333,2.84626666667,3.46753333333,3.59286666667,7.59993333334,3.5316,6.44793333333,5.86473333333
268.48,3.92313333333,4.92316666667,3.0966,3.84853333333,3.93746666667,7.93506666667,3.84,6.65513333333,6.13866666667
268.85,4.062,4.9132,3.15153333333,3.9154,4.1324,7.97733333332,3.96326666667,6.72593333333,6.18173333333
269.22,4.09866666667,4.9213,3.23146666667,3.93973333333,4.2688,8.06353333333,4.05153333333,6.84793333333,6.33773333333
269.59,4.1132,4.9439,3.40193333333,4.023,4.417,8.20200000001,4.15153333333,7.00053333333,6.45593333333
269.97,4.30706666667,5.06006666666,3.73353333333,4.15386666667,4.648,8.28626666667,4.36506666667,7.27959999999,6.62166666667
270.34,4.44786666666,5.16296666667,3.8944,4.31086666667,4.7426,8.49246666667,4.51773333333,7.42706666667,6.7442
270.71,4.6968,5.3082,4.007,4.52246666666,4.8912,8.6066,4.637,7.54579999999,6.73373333333
271.09,4.82933333333,5.34306666667,4.19053333333,4.53753333333,5.00546666667,8.71366666667,4.704,7.58286666667,6.88613333333
271.46,4.6058,5.03863333333,4.00226666667,4.2808,4.85613333333,8.46546666666,4.46306666667,7.35213333333,6.76486666667
271.83,4.4124,4.81853333333,3.82646666667,4.12406666667,4.694,8.37160000001,4.39186666667,7.23193333333,6.5774
272.20,4.1752,4.48013333333,3.5792,3.75046666667,4.4044,8.04133333334,4.11966666667,6.8714,6.13513333333
272.58,4.24806666667,4.51953333333,3.606,3.7088,4.32026666667,8.02280000001,4.13633333333,6.84626666667,6.07293333334
272.95,4.3016,4.52126666667,3.6974,3.7256,4.3952,8.10993333332,4.17133333333,7.008,6.12533333333
273.32,4.08093333333,4.31436666667,3.49626666667,3.5506,4.18293333333,7.87266666667,3.92,6.7752,5.9452
273.69,3.9274,4.0982,3.34873333333,3.33113333333,4.03253333333,7.60039999999,3.7168,6.5024,5.78566666667
274.06,3.87226666667,4.00176666667,3.15593333333,3.23846666667,3.94586666667,7.49466666666,3.58213333333,6.3274,5.74253333333
274.44,3.8314,3.9306,3.1012,3.232,3.95773333333,7.46433333333,3.63306666667,6.2632,5.75393333333
274.81,3.55546666667,3.6053,2.83913333333,2.94606666667,3.69026666667,7.31326666667,3.42746666667,6.03893333334,5.5692
275.18,3.43966666667,3.45043333333,2.62506666667,2.86866666667,3.49213333333,7.14926666667,3.38233333333,5.8808,5.4796
275.55,3.37886666667,3.36406666667,2.52133333333,2.81693333333,3.31506666667,7.16946666667,3.3198,5.81646666667,5.41213333333
275.93,3.4022,3.39343333333,2.59913333333,2.8894,3.30206666667,7.19946666667,3.27946666667,5.79106666667,5.50593333333
276.30,3.423,3.36023333334,2.62046666667,2.9616,3.2282,7.1718,3.27173333333,5.75386666667,5.5976
276.67,3.32166666667,3.3385,2.69113333333,2.9792,3.2412,7.1052,3.18153333333,5.78946666667,5.74813333333
277.04,3.71826666667,3.7157,3.07933333333,3.43286666667,3.49566666666,7.45993333333,3.53233333333,6.09573333333,6.1326
277.41,4.00473333333,3.85703333333,3.32813333333,3.71473333333,3.76966666667,7.65146666668,3.88186666667,6.34526666667,6.38446666667
277.79,4.60446666667,4.18723333333,3.91713333333,4.3368,4.27126666667,8.36946666667,4.42353333333,6.97886666667,6.9606
278.16,4.24293333333,3.99553333333,3.722,4.21413333333,4.02573333333,8.17679999999,4.222,6.8238,6.72166666666
278.53,4.214,4.02336666667,3.75126666667,4.28486666667,4.03773333333,8.19933333332,4.2428,6.9532,6.76126666667
278.90,3.93453333334,3.89806666667,3.5986,4.10086666667,3.8304,7.98339999999,4.15826666667,6.66913333333,6.57033333334
279.27,3.87886666667,3.74973333333,3.5738,3.95913333333,3.7884,7.93646666666,4.02646666667,6.571,6.4004
279.64,4.30733333333,4.19506666667,4.0046,4.39573333333,4.2342,8.23106666666,4.40313333333,7.0376,6.74486666667
280.02,4.28066666667,4.09366666667,3.93846666667,4.24853333333,4.18146666667,8.13740000001,4.2906,6.98653333333,6.51033333333
280.39,4.05253333333,3.96576666667,3.83313333333,4.0478,4.1082,8.08840000001,4.16866666667,6.84293333333,6.35766666667
280.76,3.89833333333,3.73753333333,3.62166666667,3.84873333333,4.04973333333,8.01893333333,4.13473333333,6.73533333333,6.05673333333
281.13,3.3506,3.33226666667,2.98786666667,3.25646666667,3.65806666667,7.479,3.66493333333,6.25133333333,5.52606666667
281.50,3.34793333333,3.3039,2.92246666667,3.08,3.59573333333,7.55599999999,3.47626666667,6.27026666667,5.34273333333
281.87,2.96126666667,3.0658,2.4682,2.65086666667,3.23413333333,7.04326666667,3.04293333333,5.84546666667,4.859
282.25,3.51806666667,3.70393333333,3.09493333333,3.2194,3.88113333333,7.71913333333,3.7072,6.4412,5.50473333333
282.62,3.44053333333,3.5342,3.0494,3.1188,3.7624,7.60879999999,3.58566666667,6.31753333334,5.40066666667
282.99,3.41753333333,3.40303333333,3.08106666667,3.1692,3.77846666667,7.58353333333,3.57326666666,6.4,5.34573333333
283.36,3.3832,3.3774,3.0756,3.14353333333,3.7928,7.58353333334,3.541,6.35506666667,5.30653333333
283.73,3.1884,3.09683333333,2.88653333334,2.90026666667,3.54846666667,7.38873333333,3.3188,6.13926666667,5.1094
284.10,3.00533333333,2.99013333333,2.61693333333,2.811,3.41633333333,7.29446666666,3.15413333333,5.97473333333,5.08106666667
284.47,3.0606,2.96713333333,2.48033333333,2.7494,3.3774,7.139,3.12093333333,5.95106666667,4.9498
284.85,3.26013333333,3.1576,2.547,2.82246666667,3.4294,7.1592,3.1896,6.02946666667,5.00046666667
285.22,3.72206666667,3.54793333333,3.03773333333,3.30486666667,3.7738,7.58393333333,3.548,6.34086666667,5.496
285.59,3.66746666667,3.54396666667,2.9348,3.3308,3.66233333333,7.44993333333,3.5354,6.19126666667,5.53166666667
285.96,3.6,3.5876,2.8726,3.3776,3.60326666667,7.46260000001,3.5932,6.2136,5.53306666667
286.33,3.40233333333,3.3359,2.5538,3.10666666667,3.20966666667,7.05513333333,3.29266666667,5.92953333333,5.16906666667
286.70,3.44433333333,3.4412,2.5024,3.14093333333,3.17413333333,7.073,3.31673333333,5.9204,5.1724
287.07,3.7298,3.76953333333,2.67753333333,3.2628,3.37733333333,7.18853333334,3.5386,6.14646666667,5.36866666667
287.44,3.84426666666,3.9513,2.69706666667,3.40353333333,3.39346666667,7.2128,3.6556,6.33606666667,5.41093333333
287.82,3.64653333333,3.9029,2.49693333333,3.27846666667,3.19906666667,6.98066666667,3.46926666666,6.2092,5.2502
288.19,4.01153333333,4.3063,2.8884,3.61446666667,3.51573333333,7.21366666667,3.8564,6.70246666667,5.54026666667
288.56,4.2366,4.61653333333,3.2474,3.86826666667,3.74093333333,7.60933333333,4.159,7.0192,5.83773333333
288.93,3.93566666667,4.3732,3.02946666667,3.71046666666,3.5288,7.45593333334,3.97953333333,6.84826666667,5.6172
289.30,3.68686666667,4.18796666667,2.8026,3.5694,3.38333333333,7.1614,3.83786666667,6.80353333333,5.28906666667
289.67,3.68486666667,4.1955,2.81233333333,3.63033333333,3.39166666667,7.17726666667,3.89326666667,7.0216,5.17226666667
290.04,3.9742,4.4042,3.02966666667,3.95653333333,3.61233333333,7.42586666667,4.1914,7.42406666667,5.44313333333
290.41,4.17493333333,4.6892,3.2598,4.22446666667,3.89293333333,7.63146666666,4.41246666667,7.74500000001,5.65393333333
290.78,4.2368,4.8328,3.40746666667,4.32253333333,4.08713333333,7.67113333333,4.517,8.03853333333,5.76573333333
291.15,4.179,4.80716666667,3.35933333333,4.30606666667,4.1058,7.61693333333,4.4384,8.12526666665,5.7594
291.52,4.15206666667,4.82213333333,3.3772,4.26686666667,4.2094,7.61726666667,4.439,8.27726666665,5.8236
291.89,4.36273333333,5.01723333333,3.56046666667,4.41326666667,4.5394,7.86366666667,4.7358,8.65880000001,5.94906666667
292.26,4.21473333333,4.81116666667,3.36366666667,4.26613333333,4.43153333333,7.7088,4.69453333333,8.64806666665,5.7954
292.64,4.33313333333,4.90763333333,3.36326666667,4.45993333333,4.531,7.6254,4.81446666667,8.9498,5.8328
293.01,4.566,5.08323333333,3.50733333333,4.49653333333,4.65626666667,7.6408,4.897,9.24313333333,5.91813333334
293.38,4.4678,4.97383333333,3.31706666667,4.2644,4.50013333333,7.37806666667,4.61813333333,9.25533333332,5.79933333333
293.75,4.54773333333,5.09936666667,3.28413333333,4.28686666667,4.64826666667,7.32106666667,4.633,9.36993333332,5.87033333333
294.12,4.53233333333,5.09166666667,3.25853333333,4.1956,4.6764,7.27833333333,4.54733333333,9.39939999999,5.70706666667
294.49,4.38113333333,4.86806666667,3.1008,4.03246666667,4.56746666667,7.115,4.43466666667,9.49639999999,5.50626666667
294.86,4.28226666667,4.69136666667,2.9582,3.96153333333,4.3822,6.95713333333,4.3142,9.34500000001,5.32113333333
295.23,4.4312,4.8221,3.1284,4.22046666666,4.50486666667,7.1278,4.5582,9.5946,5.4238
295.60,4.4788,4.75533333333,3.10586666667,4.2644,4.5066,7.0806,4.59333333333,9.76106666668,5.37233333333
295.97,4.73486666667,4.93226666667,3.32706666667,4.52013333333,4.64293333333,7.1972,4.79073333333,10.0388,5.5732
296.34,4.92593333333,5.1777,3.51146666667,4.76193333333,4.81553333333,7.3388,4.969,10.2809333333,5.7248
296.71,5.002,5.26396666667,3.541,4.8866,4.9416,7.44993333333,5.04546666667,10.4327333333,5.78966666667
297.08,4.9598,5.25403333333,3.52233333333,4.9684,4.9286,7.45586666667,5.1024,10.5365333333,5.83646666667
297.45,5.10026666667,5.45773333333,3.63993333334,5.16166666667,5.11293333333,7.69366666667,5.35966666667,10.8612,5.98646666667
297.82,5.25226666667,5.62313333333,3.83226666666,5.37253333333,5.31446666666,7.85006666667,5.5732,11.1133333333,6.12273333333
298.19,5.27186666667,5.6139,3.84373333333,5.3706,5.30386666667,7.75813333334,5.621,11.1806,6.1758
298.56,5.33153333333,5.5799,3.85886666667,5.35393333333,5.29933333333,7.77246666667,5.6674,11.1707333333,6.2328
298.93,5.36446666667,5.57666666667,3.8812,5.39873333333,5.38853333333,7.83913333334,5.75913333333,11.4041333334,6.32893333333
299.30,5.26446666667,5.48173333333,3.79113333333,5.25293333333,5.29666666667,7.7264,5.67706666666,11.5143333333,6.22506666666
299.67,5.20533333333,5.52956666667,3.7924,5.2596,5.2642,7.70800000001,5.67953333333,11.5786,6.21833333333
300.04,4.8484,5.34536666667,3.46206666667,4.97726666667,5.00553333333,7.45480000001,5.38093333333,11.4681333333,5.9444
300.41,4.6938,5.21356666667,3.3196,4.84666666667,4.91833333333,7.26366666667,5.22893333333,11.4532,5.7446
300.78,4.36973333333,4.94066666667,3.07486666667,4.50446666667,4.6964,6.8992,4.97766666667,11.3007333333,5.4458
301.15,4.53366666667,5.06603333333,3.2514,4.65773333333,4.903,6.89093333333,5.17046666667,11.5954,5.55173333333
301.52,4.77673333333,5.21986666667,3.5412,4.87506666667,5.16966666667,7.01073333333,5.38386666667,11.9276,5.77873333333
301.89,4.70213333333,5.17333333333,3.4294,4.77873333333,4.96,6.86053333333,5.3334,12.0693333333,5.71206666667
302.26,4.72313333333,5.24213333333,3.39473333333,4.78373333333,4.97813333333,6.84313333333,5.32213333333,12.2526666667,5.7216
302.63,4.68526666667,5.2524,3.25493333333,4.85106666667,4.9956,6.6792,5.2238,12.4434,5.66086666667
303.00,4.55153333333,5.1544,3.00153333334,4.64233333333,4.79933333333,6.3974,4.99546666667,12.3756,5.36126666667
303.37,4.2542,4.9111,2.58306666667,4.2918,4.49646666667,6.04026666667,4.6096,12.2096,5.0134
303.74,4.27966666667,5.0485,2.621,4.34246666667,4.64646666667,6.1198,4.6914,12.3924666667,5.098
304.10,4.43186666667,5.1536,2.73946666667,4.46426666667,4.814,6.30973333333,4.81026666667,12.6160666667,5.1924
304.47,4.19933333334,4.89826666667,2.46346666667,4.16146666667,4.5054,6.13086666667,4.58133333333,12.5006666667,4.95066666666
304.84,4.5116,5.14613333333,2.62153333333,4.35733333333,4.6006,6.33813333333,4.7494,12.8758666667,5.12533333333
305.21,4.77413333334,5.48676666667,2.8086,4.67926666667,4.89093333333,6.61746666667,4.94946666667,13.3204666667,5.36533333333
305.58,4.76446666667,5.49873333333,2.72566666667,4.6424,4.8428,6.68306666667,4.92493333333,13.3825333333,5.271
305.95,4.67973333333,5.40526666667,2.63266666667,4.5956,4.84273333333,6.6082,4.81886666667,13.4614,5.1976
306.32,4.66986666667,5.41756666667,2.64533333334,4.6552,4.88293333333,6.6172,4.86066666667,13.6492,5.12893333333
306.69,4.45786666667,5.235,2.48273333333,4.434,4.64553333333,6.51033333333,4.70793333333,13.6441333333,4.89366666667
307.06,4.74913333333,5.44483333333,2.78793333333,4.78186666667,4.92406666666,6.79773333333,5.02226666667,14.0890666667,5.2172
307.43,5.1826,5.69843333333,3.15666666667,5.20786666667,5.23993333333,7.092,5.3782,14.498,5.57013333333
307.80,5.335,5.69513333333,3.2166,5.27846666667,5.19733333333,7.00253333333,5.4748,14.7233333333,5.5756
308.17,5.10626666667,5.45683333333,3.038,5.06846666667,4.8222,6.5856,5.29733333333,14.7402666667,5.25253333333
308.54,5.18593333333,5.53853333333,3.1542,5.15413333333,4.88273333333,6.64993333333,5.3366,14.8978,5.3266
308.90,5.00613333333,5.3023,3.02886666667,5.05473333333,4.79833333333,6.48006666667,5.23646666667,14.8834666667,5.19953333333
309.27,4.78046666667,5.13543333333,2.86293333333,4.8104,4.57633333333,6.39673333333,5.04906666667,14.7576666666,5.0522
309.64,4.72753333333,5.0803,2.7898,4.75193333333,4.42106666667,6.28093333333,5.05073333333,14.8656,4.9394
310.01,4.7454,5.04373333333,2.7696,4.735,4.38953333333,6.25506666667,5.05406666667,14.8974666667,4.87893333333
310.38,4.8504,5.15766666667,2.85546666667,4.8246,4.4558,6.36806666666,5.1862,15.0582,4.97613333333
310.75,4.90253333333,5.22473333333,2.89373333333,4.8564,4.479,6.38713333333,5.23933333333,15.0849333333,4.9696
311.12,4.83606666667,5.22676666667,2.797,4.73806666667,4.3984,6.24286666667,5.17973333334,15.0865333333,4.84293333333
311.49,4.95206666666,5.428,2.89613333333,4.91366666667,4.57353333333,6.4106,5.3378,15.3962666667,4.96593333333
311.85,5.03206666667,5.5004,2.94133333333,5.02513333333,4.69046666667,6.50693333333,5.40653333333,15.5271333333,5.0636
312.22,5.1412,5.5677,2.9264,5.07833333333,4.81546666667,6.62186666667,5.51586666667,15.5914,5.13426666667
312.59,5.16346666667,5.6129,2.8796,5.06226666667,4.8672,6.59973333333,5.56253333333,15.7598666667,5.12073333333
312.96,5.24313333333,5.79146666667,2.99813333334,5.18633333333,5.00806666667,6.67953333333,5.6842,16.0108,5.27646666667
313.33,5.3856,5.8674,3.0398,5.29066666667,5.15273333333,6.6874,5.7888,16.2663333333,5.3796
313.70,5.46326666667,5.94623333333,3.12186666667,5.40093333333,5.346,6.72453333333,5.83146666667,16.449,5.483
314.07,5.48426666667,6.03163333333,3.14726666667,5.35313333333,5.37493333333,6.7152,5.80446666667,16.6073333333,5.4716
314.43,5.4282,6.0737,3.16113333333,5.3224,5.4202,6.6426,5.73093333333,16.7394666666,5.40266666667
314.80,5.74473333333,6.42056666667,3.44973333333,5.59053333333,5.77913333333,6.8964,6.10726666667,17.3047333333,5.70546666667
315.17,5.86293333333,6.6901,3.6908,5.7992,6.04873333333,7.05846666667,6.28153333333,17.5886,5.88793333333
315.54,5.7582,6.5989,3.62186666667,5.6448,5.96966666667,6.89846666666,6.16246666667,17.449,5.81913333333
315.91,5.66086666667,6.53293333333,3.48786666667,5.48393333333,5.8496,6.80233333333,6.03846666667,17.5162666666,5.6352
316.28,5.78426666667,6.66486666667,3.6416,5.64966666667,6.01926666667,6.84126666667,6.17286666667,17.7848,5.80846666667
316.64,5.84906666667,6.71223333333,3.674,5.72833333333,6.075,6.76833333333,6.2164,17.9371333333,5.81973333334
317.01,5.7616,6.61093333333,3.484,5.57093333333,5.91066666666,6.604,6.05453333333,17.8836,5.6056
317.38,5.5866,6.43026666667,3.32373333333,5.47853333333,5.7316,6.4224,5.93733333333,17.8052,5.34233333333
317.75,5.284,6.1903,3.01866666667,5.19666666667,5.39066666666,6.06013333333,5.68613333333,17.5162666667,5.03226666667
318.12,5.41673333333,6.40973333333,3.1214,5.362,5.51213333333,6.09113333333,5.87753333333,17.7631333334,5.13593333333
318.49,5.5864,6.43073333333,3.152,5.39726666667,5.58466666667,6.17346666667,5.97366666667,17.8573333333,5.20106666667
318.85,5.6556,6.5247,3.3086,5.5844,5.74766666667,6.31893333334,6.0388,18.0291333333,5.3824
319.22,5.79833333333,6.51426666667,3.32713333333,5.5682,5.74833333334,6.40633333333,6.09426666666,18.1544666667,5.42206666667
319.59,6.0332,6.73586666667,3.52253333333,5.73073333333,5.90913333334,6.54966666667,6.3626,18.4916,5.45013333333
319.96,6.14573333333,6.78553333333,3.64733333333,5.82293333333,5.93893333333,6.5668,6.4252,18.7152,5.49633333333
320.32,6.01533333333,6.6648,3.60713333333,5.75986666667,5.8512,6.52626666667,6.22513333333,18.8177333333,5.3876
320.69,5.9896,6.6067,3.62186666666,5.79306666667,5.82046666667,6.59933333333,6.14993333334,18.8444,5.442
321.06,6.216,6.7305,3.7942,6.03166666667,5.97866666667,6.7416,6.30713333333,19.2334666667,5.5844
321.43,6.65586666666,7.10373333333,4.09866666667,6.3402,6.20053333333,7.0058,6.56513333333,19.6954,5.92133333333
321.80,6.8688,7.34416666667,4.35126666667,6.54566666667,6.42666666667,7.26026666667,6.7876,20.1172666667,6.15233333333
322.16,6.48093333333,6.8569,3.97106666667,6.18606666667,6.07546666667,6.97926666667,6.3684,19.9125333333,5.8324
322.53,6.42206666667,6.87783333333,3.9544,6.23726666667,6.05946666667,6.9676,6.36753333333,20.0898,5.86233333333
322.90,6.332,6.7598,3.7508,6.075,5.94193333333,6.7408,6.24406666667,19.9931333333,5.62973333333
323.27,6.33573333333,6.69276666667,3.71786666667,6.06713333333,5.91273333333,6.68353333333,6.2352,20.1192666667,5.61706666667
323.63,6.2056,6.5863,3.6132,5.91673333333,5.8496,6.60273333333,6.1416,20.2297333333,5.57553333333
324.00,6.18206666667,6.65876666667,3.62326666667,5.9182,5.95473333333,6.67466666667,6.2296,20.2240666666,5.60666666667
