wavelength,Back_TanFlom,Belly_TanFlom,Breast_TanFlom,Crissum_TanFlom,Crown_TanFlom,DorTail_TanFlom,Patch10_TanFlom,Patch11_TanFlom,Patch12_TanFlom,Rump_TanFlom,Throat_TanFlom,WingTip_TanFlom
390.27,3.15088888889,10.6152222222,4.82244444444,10.2525555555,3.17177777778,4.03912560387,2.98433333333,2.40544444444,1.882,4.22155555555,6.15,4.673
390.63,3.18148148148,10.6157777778,4.86444444444,10.2986666667,3.20066666667,4.09419806763,3.00777777778,2.44944444444,1.91688888889,4.23677777778,6.19933333333,4.74333333333
391.00,3.26018518519,10.6691111111,4.93622222222,10.3255555556,3.30288888889,4.17021256038,3.09055555556,2.51022222222,2.00633333334,4.32011111111,6.25455555556,4.8095
391.36,3.35644444444,10.7293333333,5.05066666667,10.4215555555,3.39355555555,4.24390338164,3.16722222222,2.61188888889,2.12633333333,4.44588888889,6.35388888889,4.91505555556
391.72,3.4047037037,10.7022222222,5.093,10.4448888889,3.42477777778,4.27260386473,3.21322222222,2.64955555556,2.20011111111,4.48866666667,6.367,4.96833333333
392.08,3.4582962963,10.7337777778,5.12033333333,10.4902222222,3.49577777778,4.28920772947,3.264,2.69311111111,2.23622222222,4.49233333333,6.40488888889,5.02055555556
392.44,3.55077777778,10.7797777778,5.209,10.5574444445,3.56533333333,4.35179227053,3.32288888889,2.76466666667,2.29266666667,4.56644444445,6.52111111111,5.10294444444
392.80,3.53537037037,10.7513333333,5.196,10.5051111111,3.52888888889,4.34752173913,3.324,2.75633333333,2.27122222222,4.57588888889,6.53088888889,5.09383333333
393.16,3.53885185185,10.7421111111,5.21955555556,10.4833333334,3.52333333333,4.35650241546,3.35122222222,2.75266666667,2.28466666667,4.57844444445,6.55011111111,5.1225
393.52,3.56237037037,10.7451111111,5.235,10.4695555555,3.54155555556,4.35314975845,3.38355555556,2.74377777778,2.32611111111,4.59955555556,6.56633333333,5.11033333333
393.88,3.53188888889,10.6723333333,5.19877777778,10.392,3.47633333333,4.2958115942,3.34533333333,2.69833333333,2.31655555555,4.56466666666,6.51455555556,5.03527777778
394.24,3.55151851852,10.6335555555,5.201,10.3608888889,3.47166666667,4.27147342995,3.35077777778,2.68766666667,2.32033333333,4.53488888889,6.51411111111,5.03377777778
394.60,3.57477777778,10.6103333333,5.17666666667,10.342,3.457,4.24244444444,3.34655555555,2.69477777778,2.33522222222,4.52877777778,6.50822222222,5.0335
394.96,3.54225925926,10.5412222222,5.145,10.3002222222,3.38288888889,4.19108695652,3.31322222222,2.641,2.31066666667,4.48588888889,6.46911111111,4.97888888889
395.32,3.51111111111,10.5211111111,5.10777777778,10.2296666666,3.34944444444,4.18356038647,3.32788888889,2.64855555556,2.30733333334,4.46011111111,6.45533333333,4.94744444445
395.68,3.52011111111,10.5074444444,5.11622222222,10.2033333333,3.34888888889,4.2248115942,3.36944444444,2.68066666667,2.31477777778,4.47044444445,6.50611111111,4.96372222222
396.04,3.47444444445,10.4373333333,5.09955555555,10.1248888889,3.29733333334,4.21092270532,3.35566666667,2.67288888889,2.29244444444,4.45277777778,6.47533333334,4.93833333333
396.40,3.38518518519,10.3202222222,4.97433333333,10.0123333333,3.20677777778,4.13019323671,3.30133333333,2.60822222222,2.25111111111,4.37255555555,6.37455555555,4.86383333333
396.76,3.43059259259,10.3188888889,5.00844444444,10.0473333333,3.24544444444,4.16537198068,3.34611111111,2.67177777778,2.30788888889,4.424,6.412,4.8835
397.12,3.37751851852,10.2334444444,4.95622222222,9.98044444446,3.18644444444,4.10875845411,3.29733333333,2.63111111111,2.26622222222,4.38533333333,6.35188888889,4.82783333333
397.48,3.37348148148,10.1844444444,4.93577777778,9.95500000002,3.17866666667,4.13153623188,3.25622222222,2.64644444444,2.25933333333,4.35955555556,6.32855555555,4.8545
397.84,3.45177777778,10.2197777778,5.009,9.99711111112,3.25822222222,4.18909178744,3.31611111111,2.70633333333,2.30744444445,4.43055555556,6.361,4.96655555555
398.20,3.4347037037,10.1936666667,5.01033333333,9.95711111111,3.21455555556,4.17950241546,3.319,2.72122222222,2.27355555556,4.436,6.33133333333,4.95316666667
398.56,3.3642962963,10.1127777778,4.97211111111,9.85144444443,3.17244444444,4.11744444444,3.28322222222,2.67388888889,2.19766666667,4.383,6.26133333333,4.88405555556
398.92,3.3312962963,10.0062222222,4.91822222222,9.76611111109,3.117,4.08152657005,3.24466666667,2.64211111111,2.13444444445,4.35122222222,6.21366666667,4.86344444444
399.28,3.32477777778,9.90733333333,4.88144444445,9.68544444443,3.09122222222,4.07506763285,3.222,2.615,2.096,4.33944444444,6.16422222222,4.86016666667
399.64,3.32418518518,9.88,4.88311111111,9.66711111111,3.08611111111,4.06700966183,3.23088888889,2.59833333333,2.09122222222,4.35522222222,6.13011111111,4.88644444445
400.00,3.30011111111,9.80266666668,4.84688888889,9.6348888889,3.02255555556,4.02876328502,3.20266666667,2.56966666667,2.06988888889,4.32577777778,6.099,4.88533333333
400.36,3.3327037037,9.78244444443,4.92266666667,9.63311111112,3.04655555556,4.03361352657,3.21277777778,2.59233333334,2.08444444445,4.36222222222,6.09633333334,4.91688888889
400.72,3.28492592593,9.7281111111,4.87455555555,9.5128888889,2.97533333333,3.97039130435,3.16555555556,2.521,2.05433333333,4.29111111111,6.01788888889,4.91722222222
401.08,3.31362962963,9.71444444443,4.89266666667,9.47077777777,2.973,3.99366183575,3.16144444444,2.56488888889,2.06266666667,4.29688888889,6.00011111111,4.94872222222
401.44,3.37577777778,9.71566666666,4.91355555556,9.47477777779,2.99311111111,4.03366666667,3.22388888889,2.60833333333,2.13044444445,4.355,6.01644444445,4.96383333333
401.80,3.36459259259,9.65011111112,4.88877777778,9.43277777778,2.95633333333,4.03901449275,3.22422222222,2.59788888889,2.15133333333,4.34055555556,6.00066666667,4.92105555556
402.16,3.39618518519,9.61677777778,4.90766666667,9.43877777779,2.98644444445,4.08919323671,3.27555555556,2.629,2.19422222222,4.36,6.03844444444,4.98222222222
402.52,3.44203703704,9.6081111111,4.90477777778,9.44511111111,3.01122222222,4.1243236715,3.33644444444,2.66388888889,2.226,4.37477777778,6.07966666666,5.01677777778
402.88,3.45425925926,9.63366666666,4.92044444444,9.45466666667,3.02477777778,4.14891304348,3.37744444444,2.69133333333,2.26,4.37244444444,6.10266666667,5.03377777778
403.24,3.44625925926,9.62300000001,4.91244444444,9.47544444444,3.01711111111,4.15443478261,3.41188888889,2.71444444445,2.27388888889,4.34877777778,6.11811111111,5.03427777778
403.60,3.43907407407,9.58033333333,4.88633333333,9.45577777778,2.99233333333,4.13370048309,3.40455555555,2.71655555556,2.264,4.32077777778,6.12488888889,4.99977777778
403.95,3.51385185185,9.66900000001,4.96955555555,9.51444444444,3.11022222222,4.23555555556,3.48333333333,2.79277777778,2.33877777778,4.42033333333,6.22222222222,5.08461111111
404.31,3.53325925926,9.70411111112,4.97555555556,9.54188888888,3.12777777778,4.2664879227,3.52211111111,2.821,2.35222222222,4.45633333333,6.265,5.10816666667
404.67,3.5422962963,9.6791111111,4.97677777778,9.5601111111,3.13366666667,4.29827536232,3.53922222222,2.83455555556,2.35088888889,4.47788888889,6.29488888889,5.08483333333
405.03,3.53011111111,9.66922222221,4.97955555556,9.57333333332,3.13766666667,4.31955555556,3.57766666666,2.82888888889,2.35144444444,4.49222222222,6.32122222222,5.08944444444
405.39,3.51133333333,9.64666666665,5.01333333333,9.55777777779,3.13844444444,4.30271980676,3.57277777778,2.84611111111,2.32155555555,4.49155555556,6.36988888889,5.11116666667
405.75,3.49655555556,9.63600000001,5.02366666666,9.5511111111,3.14255555555,4.30790338164,3.58555555556,2.87166666667,2.308,4.48033333334,6.38633333333,5.12611111111
406.11,3.50033333333,9.65577777779,5.04944444444,9.56933333333,3.16988888889,4.32817391304,3.596,2.90077777778,2.34011111111,4.51077777778,6.41822222222,5.12277777778
406.47,3.46388888889,9.6488888889,5.07822222222,9.55833333332,3.159,4.32973429952,3.56855555555,2.90422222222,2.31066666667,4.51377777778,6.40477777778,5.09883333333
406.83,3.44862962963,9.62355555554,5.06566666667,9.53844444444,3.15155555556,4.32381642512,3.56044444444,2.92155555556,2.29255555555,4.51377777778,6.38222222222,5.10233333333
407.19,3.45459259259,9.64599999999,5.07166666667,9.52244444445,3.13944444444,4.32126570048,3.55355555556,2.89833333333,2.26011111111,4.48588888889,6.38711111111,5.10927777778
407.55,3.48159259259,9.662,5.11566666667,9.51322222223,3.16744444444,4.31954589372,3.58488888889,2.93033333334,2.26777777778,4.505,6.40122222222,5.12627777778
407.90,3.4022962963,9.55266666666,5.03611111111,9.44522222223,3.05677777778,4.2153768116,3.50977777778,2.85488888889,2.19822222222,4.41555555555,6.30711111111,5.01288888889
408.26,3.36362962963,9.52722222221,5.01066666666,9.39966666666,3.00233333333,4.20023188406,3.48188888889,2.81588888889,2.17933333333,4.37344444444,6.27922222222,4.96716666667
408.62,3.41855555556,9.57099999999,5.08577777778,9.46100000001,3.054,4.22855072464,3.53277777778,2.86033333333,2.21366666667,4.415,6.33144444445,5.01811111111
408.98,3.4607037037,9.61744444445,5.13477777778,9.50866666668,3.09133333333,4.26928019324,3.56166666667,2.90544444444,2.28022222222,4.46588888889,6.38311111111,5.056
409.34,3.44748148148,9.62088888889,5.11133333333,9.5048888889,3.07611111111,4.25492270532,3.56011111111,2.86988888889,2.26433333333,4.43322222222,6.33955555555,5.04388888889
409.70,3.44781481481,9.62677777778,5.11344444445,9.49999999999,3.05355555556,4.23361835749,3.55433333333,2.85955555556,2.24666666667,4.44533333333,6.34533333334,5.03477777778
410.06,3.45803703704,9.63022222223,5.11877777778,9.51922222223,3.02944444444,4.22302898551,3.55388888889,2.84022222222,2.211,4.42166666667,6.32166666667,5.04266666667
410.42,3.46040740741,9.60533333333,5.097,9.51100000001,3.00211111111,4.20700966183,3.53144444444,2.80044444445,2.24111111111,4.41788888889,6.31955555556,5.04116666667
410.77,3.46781481482,9.60177777779,5.11455555555,9.49722222223,2.99111111111,4.20807729469,3.543,2.78211111111,2.221,4.40866666667,6.33277777778,5.02433333333
411.13,3.48214814815,9.61499999999,5.166,9.52244444446,3.024,4.2254057971,3.56144444444,2.826,2.252,4.45977777778,6.38377777778,5.04655555555
411.49,3.47374074074,9.5841111111,5.13733333333,9.54277777778,3.00111111111,4.23651690821,3.53866666667,2.80577777778,2.23177777778,4.45511111111,6.37244444445,5.0295
411.85,3.53611111111,9.65166666667,5.22366666667,9.58288888888,3.05933333334,4.3083236715,3.60533333333,2.88055555556,2.26366666667,4.53211111111,6.43066666667,5.10177777778
412.21,3.54862962963,9.64388888888,5.22933333333,9.60355555557,3.08922222222,4.30163768116,3.60466666667,2.88222222222,2.242,4.55422222222,6.44044444444,5.10905555556
412.57,3.51585185185,9.60655555557,5.20655555556,9.55755555557,3.034,4.27909661836,3.59588888889,2.894,2.242,4.55322222222,6.39777777778,5.07655555556
412.92,3.51448148148,9.57488888889,5.20011111111,9.55411111111,3.01944444445,4.23982125604,3.58055555556,2.88488888889,2.20177777778,4.52755555555,6.38755555555,5.04927777778
413.28,3.521,9.57122222222,5.219,9.53822222221,3.019,4.23631884058,3.57788888889,2.90566666667,2.19322222222,4.536,6.41277777778,5.02638888889
413.64,3.505,9.52855555554,5.18955555555,9.52300000001,2.99755555555,4.21449275362,3.57655555555,2.87522222222,2.16777777778,4.51466666667,6.39088888889,5.00427777778
414.00,3.48462962963,9.49322222222,5.16566666667,9.48611111111,2.97377777778,4.1843236715,3.58633333333,2.84677777778,2.15666666667,4.52277777778,6.37388888889,4.96138888889
414.36,3.43937037037,9.44811111111,5.13855555556,9.44477777779,2.93777777778,4.13302415459,3.563,2.81655555556,2.11044444444,4.493,6.32477777778,4.92094444445
414.72,3.42114814815,9.39855555557,5.12988888889,9.40988888889,2.91977777778,4.09819806763,3.52788888889,2.794,2.11511111111,4.49444444444,6.31811111111,4.92027777778
415.07,3.39181481482,9.32366666667,5.06833333333,9.35344444444,2.86144444445,4.04464251208,3.48544444444,2.73833333333,2.08477777778,4.45211111111,6.26822222222,4.84755555555
415.43,3.39092592592,9.33566666665,5.08055555556,9.32877777778,2.86144444445,4.047352657,3.506,2.72344444444,2.09322222222,4.47466666667,6.28433333333,4.83672222222
415.79,3.34803703704,9.28577777779,5.03177777778,9.27011111111,2.82011111111,4.00852173913,3.48522222222,2.66888888889,2.05233333333,4.40655555555,6.23577777778,4.81044444444
416.15,3.34640740741,9.25633333333,5.03222222222,9.23255555556,2.80133333333,4.00885990338,3.51,2.68455555556,2.06222222222,4.40077777778,6.22022222222,4.83044444445
416.51,3.33385185185,9.22244444444,5.00744444444,9.17533333333,2.797,4.01715942029,3.50444444445,2.65677777778,2.04222222222,4.37988888889,6.21444444444,4.83577777778
416.86,3.33988888889,9.214,5.00611111111,9.14277777778,2.776,4.02863285024,3.517,2.66255555556,2.05544444444,4.39188888889,6.20566666667,4.86188888889
417.22,3.30692592593,9.14066666668,4.96088888889,9.08455555555,2.73655555555,4.01390338164,3.50244444444,2.63966666667,2.04277777778,4.37055555556,6.15611111111,4.8445
417.58,3.3267037037,9.12977777777,4.98677777778,9.07588888889,2.75488888889,4.05041062802,3.51677777778,2.68311111111,2.06755555556,4.38922222222,6.165,4.87327777778
417.94,3.31811111111,9.10022222223,4.99933333333,9.02588888889,2.74955555555,4.06676328502,3.50555555556,2.71033333333,2.08422222222,4.37911111111,6.15988888889,4.90272222222
418.29,3.36885185185,9.1301111111,5.05188888889,9.03988888889,2.78744444444,4.13627536232,3.56466666667,2.78422222222,2.12377777778,4.42566666667,6.21811111111,4.9615
418.65,3.39974074074,9.11422222222,5.06311111111,9.02955555555,2.80566666667,4.17089371981,3.59711111111,2.83222222222,2.143,4.43011111111,6.22777777778,4.97905555556
419.01,3.43422222222,9.10322222222,5.07322222222,9.00944444444,2.84633333333,4.21595652174,3.64933333333,2.86544444445,2.18011111111,4.46166666667,6.22455555556,5.028
419.37,3.42614814815,9.03600000001,5.061,8.96533333334,2.83811111111,4.2037294686,3.64744444444,2.89211111111,2.18911111111,4.43455555555,6.20766666666,5.03272222222
419.73,3.44,8.99144444445,5.03511111111,8.92711111111,2.82322222222,4.21846859903,3.64133333333,2.91344444444,2.20344444444,4.43444444444,6.21077777778,5.04383333333
420.08,3.43666666667,8.95977777778,5.01733333333,8.89022222222,2.80222222222,4.21999516908,3.63066666667,2.91633333334,2.20444444445,4.41433333334,6.19711111111,5.04011111111
420.44,3.43148148148,8.92788888888,5.002,8.85844444445,2.78888888889,4.21796135266,3.62466666667,2.92488888889,2.18822222222,4.39544444445,6.17944444444,5.0355
420.80,3.42766666667,8.8748888889,4.97744444444,8.81388888889,2.79977777778,4.21204830918,3.63588888889,2.92666666667,2.17733333334,4.37866666667,6.15211111111,5.02605555556
421.16,3.43392592593,8.8428888889,4.96555555556,8.78277777778,2.78688888889,4.20689371981,3.644,2.93755555555,2.17466666666,4.36566666667,6.13855555556,5.02716666667
421.51,3.42111111111,8.79588888889,4.93033333333,8.72266666667,2.75677777778,4.18943961353,3.63466666667,2.92288888889,2.164,4.33755555556,6.11044444445,5.01094444444
421.87,3.41825925926,8.73966666666,4.89233333333,8.67133333333,2.73,4.17229951691,3.63333333333,2.90477777778,2.15688888889,4.31588888889,6.08277777778,4.9865
422.23,3.40722222222,8.66544444443,4.84911111111,8.61611111111,2.70155555556,4.14864251208,3.61966666667,2.88466666667,2.16211111111,4.28955555556,6.03355555556,4.98083333333
422.58,3.40485185185,8.62111111111,4.81566666667,8.57488888889,2.68011111111,4.13142995169,3.61788888889,2.87088888889,2.16355555556,4.27866666667,6.00688888889,4.98538888889
422.94,3.37255555556,8.56300000001,4.78533333333,8.51633333333,2.63344444444,4.099647343,3.57833333333,2.84844444445,2.13177777778,4.234,5.95688888889,4.95838888889
423.30,3.37311111111,8.53266666668,4.758,8.49233333333,2.62566666667,4.11412077295,3.57011111111,2.848,2.13577777778,4.21711111111,5.929,4.95288888889
423.66,3.35585185185,8.4928888889,4.73,8.45177777778,2.60888888889,4.0892173913,3.55144444444,2.82788888889,2.13244444445,4.19511111111,5.88733333333,4.92977777778
424.01,3.35259259259,8.43544444444,4.71188888889,8.40988888889,2.61488888889,4.07998067633,3.54744444445,2.81833333333,2.13422222222,4.18011111111,5.85155555556,4.92822222222
424.37,3.36051851852,8.38877777779,4.70166666667,8.38233333333,2.62277777778,4.07079227053,3.54666666667,2.82422222222,2.15611111111,4.17366666667,5.83277777778,4.93238888889
424.73,3.36225925926,8.3521111111,4.69688888889,8.34744444444,2.60766666666,4.07180193237,3.53955555556,2.82355555555,2.17022222222,4.16166666667,5.82377777778,4.93361111111
425.08,3.35885185185,8.31955555557,4.67922222222,8.32666666667,2.60966666667,4.08667149759,3.527,2.81644444445,2.16777777778,4.15044444444,5.80788888889,4.93027777778
425.44,3.35077777778,8.27777777779,4.64511111111,8.29344444444,2.603,4.07398067633,3.50477777778,2.79422222222,2.149,4.12722222222,5.77822222222,4.91694444444
425.80,3.33707407407,8.23644444443,4.61488888889,8.25433333333,2.59322222222,4.06846859904,3.48711111111,2.78555555556,2.12077777778,4.10944444444,5.743,4.9025
426.16,3.32340740741,8.20800000001,4.58844444445,8.22266666667,2.58033333333,4.05990338164,3.47222222222,2.76866666666,2.09788888889,4.08944444445,5.72388888889,4.88327777778
426.51,3.29885185185,8.17766666667,4.578,8.18233333333,2.57155555556,4.0550531401,3.45977777778,2.75266666667,2.07777777778,4.06711111111,5.70166666667,4.86222222222
426.87,3.3012962963,8.14833333332,4.56411111111,8.16855555555,2.57122222222,4.04811111111,3.47155555555,2.75411111111,2.08688888889,4.058,5.69655555556,4.848
427.23,3.279,8.11500000001,4.54011111111,8.11122222222,2.55633333333,4.01696618357,3.45966666667,2.72022222222,2.05611111111,4.04233333333,5.66366666666,4.83422222222
427.58,3.29133333333,8.11766666667,4.55622222222,8.09277777778,2.56711111111,4.03328019324,3.49366666667,2.74477777778,2.063,4.05033333333,5.67733333333,4.84472222222
427.94,3.28807407407,8.1158888889,4.56033333334,8.07722222222,2.54555555556,4.04044444444,3.49488888889,2.74344444444,2.06988888889,4.05011111111,5.69822222222,4.84044444445
428.30,3.2667037037,8.10433333332,4.54666666667,8.06566666667,2.519,4.0407294686,3.49144444445,2.73244444444,2.05044444444,4.05333333333,5.70533333334,4.84372222222
428.65,3.25674074074,8.10833333332,4.54344444444,8.07477777778,2.50688888889,4.04107729468,3.492,2.74588888889,2.03033333333,4.05644444444,5.69911111111,4.84277777778
